
[00:00:00.000 --> 00:00:04.000]  都有兩年多沒有在這個講台跟大家分享神的說話
[00:05:12.000 --> 00:05:17.000]  也說明了耶穌基督與創造主的關係,
[00:05:17.000 --> 00:05:18.000]  這個宣告,
[00:05:18.000 --> 00:05:20.000]  如果我們細心看,
[00:05:20.000 --> 00:05:22.000]  有些大眾可能都熟悉希臘文,
[00:05:22.000 --> 00:05:25.000]  希臘文這個太初這個字,
[00:05:25.000 --> 00:05:29.000]  好像創世紀的起初這個字,
[00:05:29.000 --> 00:05:31.000]  如果大家知道,
[00:05:31.000 --> 00:05:35.000]  其實舊約有一個希臘文的譯本,
[00:05:35.000 --> 00:05:37.000]  叫做七十字譯本,
[00:05:37.000 --> 00:05:42.000]  其實它在創世紀的希臘文譯本裏,
[00:05:42.000 --> 00:05:43.000]  第一個字,
[00:05:43.000 --> 00:05:45.000]  起初的時候,
[00:05:45.000 --> 00:05:47.000]  亦是太初這個字,
[00:05:47.000 --> 00:05:48.000]  Archie這個字,
[00:05:48.000 --> 00:05:53.000]  所以它與創世紀是互相呼應的,
[00:05:53.000 --> 00:05:55.000]  當你了解了這個字的時候,
[00:05:55.000 --> 00:05:58.000]  其中它開始用了一個叫道,
[00:05:58.000 --> 00:05:59.000]  這個字,
[00:05:59.000 --> 00:06:01.000]  我們常說道可道,非常道,
[00:06:01.000 --> 00:06:04.000]  中國人就是道家才可以理解這個,
[00:06:04.000 --> 00:06:07.000]  但原來在希臘人裏面的觀念,
[00:06:07.000 --> 00:06:10.000]  道其實這個字有一個哲學性的味道,
[00:06:10.000 --> 00:06:11.000]  但同一時間來說,
[00:06:11.000 --> 00:06:14.000]  這個道在猶太人的心目中都很重要,
[00:06:14.000 --> 00:06:15.000]  為甚麼呢?
[00:06:15.000 --> 00:06:17.000]  如果你想起創世紀,
[00:06:17.000 --> 00:06:20.000]  神怎樣創造天地?
[00:06:20.000 --> 00:06:22.000]  一句說話而已,
[00:06:22.000 --> 00:06:25.000]  其實道這個字本身就是一句話語,
[00:06:25.000 --> 00:06:28.000]  神創造一句說話就搞定,
[00:06:28.000 --> 00:06:31.000]  他不需要像我們落手落腳做很多事,
[00:06:31.000 --> 00:06:32.000]  一句說話,一個命令,
[00:06:32.000 --> 00:06:34.000]  這個就是道,
[00:06:34.000 --> 00:06:37.000]  神自己將它透過道去啟示自己,
[00:06:37.000 --> 00:06:39.000]  所以這個字很有意思,
[00:06:39.000 --> 00:06:40.000]  可以透過這個說話,
[00:06:40.000 --> 00:06:44.000]  讓我們對耶穌基督有更加多的認識,
[00:06:44.000 --> 00:06:47.000]  好,說到對耶穌的認識的時候,
[00:06:47.000 --> 00:06:48.000]  很想在這段經文裏,
[00:06:48.000 --> 00:06:49.000]  一開始的時候和大家探討,
[00:06:49.000 --> 00:06:51.000]  耶穌基督的身份,
[00:06:51.000 --> 00:06:53.000]  原來透過這段經文,
[00:06:53.000 --> 00:06:55.000]  我們看到的是甚麼?
[00:06:55.000 --> 00:06:59.000]  耶穌基督就是生命的光,
[00:06:59.000 --> 00:07:01.000]  我們看看從這裏,
[00:07:01.000 --> 00:07:04.000]  細心從第四節到第九節,
[00:07:04.000 --> 00:07:05.000]  我不知道你們有沒有留意這段經文,
[00:07:05.000 --> 00:07:08.000]  不斷出現一個字,
[00:07:08.000 --> 00:07:09.000]  出現一個字,
[00:07:09.000 --> 00:07:11.000]  就是光,
[00:07:11.000 --> 00:07:13.000]  但是有沒有說過光是甚麼?
[00:07:13.000 --> 00:07:14.000]  是甚麼水?
[00:07:14.000 --> 00:07:15.000]  是甚麼來的?
[00:07:15.000 --> 00:07:16.000]  好像沒有提過,
[00:07:16.000 --> 00:07:19.000]  不過如果我們從約翰福音第一章,
[00:07:19.000 --> 00:07:21.000]  下半段看的時候,
[00:07:21.000 --> 00:07:23.000]  透過這段經文所帶出的東西,
[00:07:23.000 --> 00:07:24.000]  是很想告訴我們,
[00:07:24.000 --> 00:07:28.000]  耶穌就是光,
[00:07:28.000 --> 00:07:29.000]  當然了,
[00:07:29.000 --> 00:07:31.000]  一班法利賽人,
[00:07:31.000 --> 00:07:33.000]  一班的祭司,
[00:07:33.000 --> 00:07:35.000]  走到施主約翰那裏的時候,
[00:07:35.000 --> 00:07:36.000]  問他,
[00:07:36.000 --> 00:07:37.000]  「你是不是那個光?」
[00:07:37.000 --> 00:07:38.000]  施主約翰說,
[00:07:38.000 --> 00:07:39.000]  「你是不是那個要泥?」
[00:07:39.000 --> 00:07:40.000]  施主約翰說,
[00:07:40.000 --> 00:07:41.000]  「不是我,不是我,
[00:07:41.000 --> 00:07:42.000]  將要泥的那位,
[00:07:42.000 --> 00:07:46.000]  我連解鞋帶都不配,
[00:07:46.000 --> 00:07:47.000]  就帶出,
[00:07:47.000 --> 00:07:50.000]  耶穌基督就是那個光。」
[00:07:50.000 --> 00:07:52.000]  然後施主約翰說,
[00:07:52.000 --> 00:07:54.000]  那個光是一個真光,
[00:07:54.000 --> 00:07:55.000]  甚麼是光?
[00:07:55.000 --> 00:07:56.000]  回過頭來說,
[00:07:56.000 --> 00:07:59.000]  大家看不看得到這個光?
[00:07:59.000 --> 00:08:01.000]  看不看得到?
[00:08:01.000 --> 00:08:03.000]  原來在物理學上來說,
[00:08:03.000 --> 00:08:04.000]  光是甚麼?
[00:08:04.000 --> 00:08:07.000]  就是那些光波的波長,
[00:08:07.000 --> 00:08:09.000]  我們可以用肉眼看得到,
[00:08:09.000 --> 00:08:11.000]  不過原來在舊約裏面,
[00:08:11.000 --> 00:08:14.000]  當說到光的時候,
[00:08:14.000 --> 00:08:15.000]  往往是將甚麼?
[00:08:15.000 --> 00:08:17.000]  將神,真理,
[00:08:17.000 --> 00:08:20.000]  話語,救恩,
[00:08:20.000 --> 00:08:22.000]  美善的生命連繫起來,
[00:08:22.000 --> 00:08:24.000]  所以在舊約裏面一說到光的時候,
[00:08:24.000 --> 00:08:27.000]  很多時候就指向神自己,
[00:08:27.000 --> 00:08:28.000]  明白嗎?
[00:08:28.000 --> 00:08:29.000]  所以當說到的時候,
[00:08:29.000 --> 00:08:31.000]  猶太人就很明白這件事,
[00:08:31.000 --> 00:08:34.000]  事實上在舊約裏面有很多經文,
[00:08:34.000 --> 00:08:36.000]  都是以神為光,
[00:08:36.000 --> 00:08:38.000]  來達大出來的,
[00:08:38.000 --> 00:08:40.000]  當然話說回頭,
[00:08:40.000 --> 00:08:43.000]  約翰福音就將舊約裏面的
[00:08:43.000 --> 00:08:46.000]  關於光的這個習大成說了,
[00:08:46.000 --> 00:08:48.000]  把神連繫起來,
[00:08:48.000 --> 00:08:50.000]  而很清楚的就是,
[00:08:50.000 --> 00:08:53.000]  耶穌就是世上的光,
[00:08:53.000 --> 00:08:56.000]  叫我們不需要行走在黑暗裏面,
[00:08:56.000 --> 00:09:00.000]  約翰強調這個光,
[00:09:00.000 --> 00:09:02.000]  說生命在他裏面,
[00:09:02.000 --> 00:09:05.000]  這個生命是人的光,
[00:09:05.000 --> 00:09:09.000]  意思是耶穌擁有神的生命,
[00:09:09.000 --> 00:09:11.000]  是人生命的源頭,
[00:09:11.000 --> 00:09:13.000]  當神的生命在人裏面的時候,
[00:09:13.000 --> 00:09:14.000]  就給人的感覺,
[00:09:14.000 --> 00:09:17.000]  就給人認識屬神的道路,
[00:09:17.000 --> 00:09:21.000]  這個就是神的生命向我們發光發亮,
[00:09:21.000 --> 00:09:23.000]  換句話說,
[00:09:23.000 --> 00:09:25.000]  這個生命照亮了我們,
[00:09:25.000 --> 00:09:29.000]  好像詩篇36章9節所說,
[00:09:29.000 --> 00:09:32.000]  因為在你那裏有生命的源頭,
[00:09:32.000 --> 00:09:36.000]  在你的光中我們必得見光,
[00:09:36.000 --> 00:09:41.000]  說了大多我們明不明白什麼是光?
[00:09:41.000 --> 00:09:43.000]  好像都不明白,
[00:09:43.000 --> 00:09:46.000]  但是如果你看回光的時候,
[00:09:46.000 --> 00:09:47.000]  我不知道你知不知道一件事,
[00:09:47.000 --> 00:09:51.000]  很想請後面的影音同工,
[00:09:51.000 --> 00:09:53.000]  幫我做一件事,
[00:09:53.000 --> 00:09:55.000]  將這個hall裏面的燈光調暗一點,
[00:09:55.000 --> 00:09:57.000]  好嗎?
[00:09:57.000 --> 00:10:05.000]  再調暗一點,
[00:10:05.000 --> 00:10:11.000]  大家看看清楚嗎?
[00:10:12.000 --> 00:10:14.000]  清楚嗎?
[00:10:14.000 --> 00:10:15.000]  因為燈光照著我們,
[00:10:15.000 --> 00:10:17.000]  所以看得很清楚,
[00:10:17.000 --> 00:10:18.000]  再往後一點,
[00:10:18.000 --> 00:10:20.000]  大家看得清楚嗎?
[00:10:20.000 --> 00:10:21.000]  如果再調暗一點,
[00:10:21.000 --> 00:10:23.000]  大家看得清楚嗎?
[00:10:23.000 --> 00:10:25.000]  再調暗的話,
[00:10:25.000 --> 00:10:27.000]  更加看不清楚,
[00:10:27.000 --> 00:10:28.000]  更加危險,
[00:10:28.000 --> 00:10:29.000]  有什麼事的時候,
[00:10:29.000 --> 00:10:30.000]  不知道怎麼辦,
[00:10:30.000 --> 00:10:32.000]  請後面的同事開光,
[00:10:32.000 --> 00:10:33.000]  留意,
[00:10:33.000 --> 00:10:35.000]  聖經說耶穌是真光,
[00:10:35.000 --> 00:10:36.000]  什麼叫真光?
[00:10:36.000 --> 00:10:39.000]  真光即是極光線,
[00:10:39.000 --> 00:10:42.000]  是擁有真正名符其實的光,
[00:10:42.000 --> 00:10:45.000]  為什麼是名符其實的光?
[00:10:45.000 --> 00:10:46.000]  第一,
[00:10:46.000 --> 00:10:48.000]  在《寒風音》說,
[00:10:48.000 --> 00:10:51.000]  祂來到這個世界,
[00:10:51.000 --> 00:10:53.000]  世界屬於祂,
[00:10:53.000 --> 00:10:54.000]  為什麼?
[00:10:54.000 --> 00:10:55.000]  因為祂創造,
[00:10:55.000 --> 00:10:57.000]  所以為什麼祂是真光?
[00:10:57.000 --> 00:10:58.000]  因為祂創造生命,
[00:10:58.000 --> 00:10:59.000]  創造萬有位主,
[00:10:59.000 --> 00:11:01.000]  萬有都屬於祂,
[00:11:01.000 --> 00:11:02.000]  換句話說,
[00:11:02.000 --> 00:11:04.000]  我們的生命都是屬於祂,
[00:11:04.000 --> 00:11:05.000]  有沒有留意一件事,
[00:11:05.000 --> 00:11:07.000]  如果我們的生命屬於祂的時候,
[00:11:07.000 --> 00:11:10.000]  我們一切的好處就不在於以外,
[00:11:10.000 --> 00:11:12.000]  唯有祂最清楚我們需要,
[00:11:12.000 --> 00:11:14.000]  知道我們面對的難處,
[00:11:14.000 --> 00:11:16.000]  所以第一,
[00:11:16.000 --> 00:11:20.000]  因為祂是創造生命的主,
[00:11:20.000 --> 00:11:21.000]  以至祂是真光的時候,
[00:11:21.000 --> 00:11:23.000]  祂是生命的主,
[00:11:23.000 --> 00:11:25.000]  生命的光照在我們裡面的時候,
[00:11:25.000 --> 00:11:28.000]  我們有能力走今世的路,
[00:11:28.000 --> 00:11:29.000]  而更重要的是,
[00:11:29.000 --> 00:11:31.000]  祂照亮世上所有人,
[00:11:31.000 --> 00:11:34.000]  知道世界上所有人的需要,
[00:11:34.000 --> 00:11:35.000]  第二方面,
[00:11:35.000 --> 00:11:37.000]  為什麼祂是真光?
[00:11:37.000 --> 00:11:41.000]  因為祂帶來恩典和承傳律法,
[00:11:41.000 --> 00:11:43.000]  留意一件事,
[00:11:43.000 --> 00:11:46.000]  當時在耶穌出生的世代裡面,
[00:11:46.000 --> 00:11:51.000]  很多人期待著彌賽教主的來臨,
[00:11:51.000 --> 00:11:53.000]  在猶太人觀念裡面,
[00:11:53.000 --> 00:11:55.000]  因為他們是某一國,
[00:11:55.000 --> 00:11:56.000]  他們會在黑暗裡面,
[00:11:56.000 --> 00:11:57.000]  覺得被人統治的時候,
[00:11:57.000 --> 00:11:59.000]  完全沒有自由,
[00:11:59.000 --> 00:12:00.000]  但更重要的是,
[00:12:00.000 --> 00:12:02.000]  聖經舊約裡面所預言的,
[00:12:02.000 --> 00:12:04.000]  彌賽教主,
[00:12:04.000 --> 00:12:05.000]  是說的是,
[00:12:05.000 --> 00:12:09.000]  人和神重建的關係,
[00:12:09.000 --> 00:12:12.000]  律法是摩西所頒布,
[00:12:12.000 --> 00:12:15.000]  是教人如何和神建立正確的關係,
[00:12:15.000 --> 00:12:17.000]  因為人犯了罪,
[00:12:17.000 --> 00:12:18.000]  會在罪惡和黑暗裡面,
[00:12:18.000 --> 00:12:20.000]  所以因為這樣的緣故的時候,
[00:12:20.000 --> 00:12:22.000]  人就需要救恩,
[00:12:22.000 --> 00:12:26.000]  人需要和神重新建立正確的關係,
[00:12:26.000 --> 00:12:27.000]  不過,
[00:12:27.000 --> 00:12:30.000]  當摩西頒布這個律法的時候,
[00:12:30.000 --> 00:12:33.000]  這次是一個能夠和神建立關係的方法,
[00:12:33.000 --> 00:12:35.000]  人靠著能夠討神的喜悅,
[00:12:35.000 --> 00:12:38.000]  結果人走錯方向是什麼呢?
[00:12:38.000 --> 00:12:43.000]  以為憑律法就可以得救討神的喜悅,
[00:12:43.000 --> 00:12:46.000]  原來律法的真正意思是什麼呢?
[00:12:46.000 --> 00:12:47.000]  其實叫人治罪,
[00:12:47.000 --> 00:12:50.000]  告訴人做不到的,
[00:12:50.000 --> 00:12:51.000]  正如聖經所說,
[00:12:51.000 --> 00:12:53.000]  「立之為善,由得我,
[00:12:53.000 --> 00:12:55.000]  之事行不出來,卻由不得我」,
[00:12:55.000 --> 00:12:58.000]  當然有些人會用這句話做藉口,
[00:12:58.000 --> 00:13:00.000]  「我做不到,不關我的事」,
[00:13:00.000 --> 00:13:02.000]  但不是這樣的,
[00:13:02.000 --> 00:13:04.000]  聖經再一次提醒我們,
[00:13:04.000 --> 00:13:07.000]  我們不能夠靠自己做到什麼,
[00:13:07.000 --> 00:13:08.000]  靠什麼呢?
[00:13:08.000 --> 00:13:10.000]  靠耶穌基督,
[00:13:10.000 --> 00:13:11.000]  所以當耶穌來的時候,
[00:13:11.000 --> 00:13:13.000]  祂帶來恩典和真理,
[00:13:13.000 --> 00:13:14.000]  換句話說,
[00:13:14.000 --> 00:13:15.000]  祂來的時候,
[00:13:15.000 --> 00:13:18.000]  祂承傳了整個舊約的律法,
[00:13:18.000 --> 00:13:20.000]  我們不是靠我們自己,
[00:13:20.000 --> 00:13:22.000]  得到這個清義,
[00:13:22.000 --> 00:13:24.000]  或者被宣判為無罪,
[00:13:24.000 --> 00:13:27.000]  而是靠著耶穌滿足了律法的要求的時候,
[00:13:27.000 --> 00:13:29.000]  我們才能夠有清義,
[00:13:29.000 --> 00:13:31.000]  能夠蒙神的月立,
[00:13:31.000 --> 00:13:33.000]  與神重建這個關係,
[00:13:33.000 --> 00:13:35.000]  所以耶穌來的時候,
[00:13:35.000 --> 00:13:37.000]  祂承傳了律法,
[00:13:37.000 --> 00:13:41.000]  這個律法是由摩西而來,
[00:13:41.000 --> 00:13:44.000]  但恩典和真理是由耶穌基督而來,
[00:13:44.000 --> 00:13:46.000]  使我們能夠靠著祂,
[00:13:46.000 --> 00:13:48.000]  白白清義,
[00:13:48.000 --> 00:13:50.000]  第三方面,
[00:13:50.000 --> 00:13:52.000]  祂是真光,
[00:13:52.000 --> 00:13:53.000]  為什麼是真光?
[00:13:53.000 --> 00:13:55.000]  因為祂神就是光本身,
[00:13:55.000 --> 00:13:58.000]  我們從來不知道神是怎樣一回事,
[00:13:58.000 --> 00:14:00.000]  但在這裡告訴我們,
[00:14:00.000 --> 00:14:02.000]  約翰說得很清楚,
[00:14:02.000 --> 00:14:04.000]  從來沒有人見過神,
[00:14:04.000 --> 00:14:06.000]  之後再附懷你的獨生子,
[00:14:06.000 --> 00:14:09.000]  將祂表明出來,
[00:14:09.000 --> 00:14:12.000]  換句話說,
[00:14:12.000 --> 00:14:14.000]  耶穌就是神自己,
[00:14:14.000 --> 00:14:17.000]  一張神自己親自的啟示出來,
[00:14:17.000 --> 00:14:20.000]  使我們能夠和祂的認識,
[00:14:20.000 --> 00:14:21.000]  明白神是怎樣,
[00:14:21.000 --> 00:14:23.000]  認識神是怎樣,
[00:14:23.000 --> 00:14:25.000]  法序扭曲了人性,
[00:14:25.000 --> 00:14:27.000]  我們很難明白真理,
[00:14:27.000 --> 00:14:28.000]  很難認識神,
[00:14:28.000 --> 00:14:30.000]  我們要和神隔絕,
[00:14:30.000 --> 00:14:32.000]  無從去認識神,
[00:14:32.000 --> 00:14:33.000]  因為這樣,
[00:14:33.000 --> 00:14:35.000]  當耶穌來的時候,
[00:14:35.000 --> 00:14:37.000]  我們可以靠著祂去認識神,
[00:14:37.000 --> 00:14:41.000]  和神重新建立一份關係,
[00:14:41.000 --> 00:14:44.000]  以致我們能夠認識神的時候,
[00:14:44.000 --> 00:14:46.000]  會在真光裡面,
[00:14:46.000 --> 00:14:48.000]  留意聖經提到,
[00:14:48.000 --> 00:14:50.000]  約翰福音一章五節說,
[00:14:50.000 --> 00:14:56.000]  「天照在黑暗裡,黑暗卻不接受光。」
[00:14:56.000 --> 00:14:59.000]  我不知道你有沒有試過和人傳福音,
[00:14:59.000 --> 00:15:02.000]  有沒有試過被人拒絕,
[00:15:02.000 --> 00:15:03.000]  你覺得我信得這麼好,
[00:15:03.000 --> 00:15:06.000]  我真的很想你相信,
[00:15:06.000 --> 00:15:08.000]  但偏偏又是不相信,
[00:15:08.000 --> 00:15:09.000]  但這句話,
[00:15:09.000 --> 00:15:12.000]  如果放在一章五節所說,
[00:15:12.000 --> 00:15:15.000]  其實不接受的意思是,
[00:15:15.000 --> 00:15:18.000]  人不能夠領會,
[00:15:18.000 --> 00:15:19.000]  不能夠明白,
[00:15:19.000 --> 00:15:21.000]  甚至這個翻譯可以說,
[00:15:21.000 --> 00:15:22.000]  不能夠勝過,
[00:15:22.000 --> 00:15:24.000]  無論人如何拒絕,
[00:15:24.000 --> 00:15:28.000]  始終黑暗是不能勝過光,
[00:15:28.000 --> 00:15:29.000]  正因為這樣,
[00:15:29.000 --> 00:15:30.000]  原本的時候,
[00:15:30.000 --> 00:15:31.000]  不知道你剛才,
[00:15:31.000 --> 00:15:33.000]  當我們關燈之後,
[00:15:33.000 --> 00:15:36.000]  你有什麼感覺?
[00:15:36.000 --> 00:15:37.000]  很害怕吧?
[00:15:37.000 --> 00:15:40.000]  很暗吧?
[00:15:40.000 --> 00:15:43.000]  原來當我們說的光的時候,
[00:15:43.000 --> 00:15:46.000]  是只有當光線在物件裡面的時候,
[00:15:46.000 --> 00:15:48.000]  它反射出一件物件的時候,
[00:15:48.000 --> 00:15:49.000]  我們才能夠知道,
[00:15:49.000 --> 00:15:52.000]  這件物件的存在,
[00:15:52.000 --> 00:15:54.000]  耶穌就是那個光,
[00:15:54.000 --> 00:15:56.000]  透過這個光的時候,
[00:15:56.000 --> 00:15:58.000]  我們才知道世界的真相,
[00:15:58.000 --> 00:16:00.000]  才知道我們自己,
[00:16:00.000 --> 00:16:04.000]  才有尺度和標準去理解,
[00:16:04.000 --> 00:16:05.000]  各位姐妹,
[00:16:05.000 --> 00:16:09.000]  最近新聞很多,
[00:16:09.000 --> 00:16:10.000]  我住的大廈,
[00:16:10.000 --> 00:16:12.000]  最近也在做維修,
[00:16:12.000 --> 00:16:14.000]  大家知道什麼事了,
[00:16:14.000 --> 00:16:17.000]  而我也是業主會的秘書,
[00:16:17.000 --> 00:16:20.000]  有些事情要跟進的,
[00:16:20.000 --> 00:16:22.000]  話說,
[00:16:22.000 --> 00:16:24.000]  剛剛那一晚,
[00:16:24.000 --> 00:16:25.000]  大火那一晚,
[00:16:25.000 --> 00:16:27.000]  我們剛好開業主會,
[00:16:27.000 --> 00:16:31.000]  跟一個工程師聊天,
