
[00:00:00.000 --> 00:00:03.720]  今天很想和大家宣講一段經文
[00:01:43.000 --> 00:01:45.200]  我再對他說撒萊
[00:01:45.200 --> 00:01:48.000]  耶和華的使者對他說
[00:01:48.000 --> 00:01:49.600]  我已輸給你了
[00:01:49.600 --> 00:01:51.400]  我願你永遠愛我
[00:01:51.400 --> 00:01:53.600]  多多保佑我
[00:01:53.600 --> 00:01:55.200]  我們一起來讀
[00:01:55.200 --> 00:01:58.400]  耶和華的使者再對他說
[00:01:58.400 --> 00:02:01.000]  漢娜,你已經懷了孕
[00:02:01.000 --> 00:02:03.000]  你要生一個兒子
[00:02:03.000 --> 00:02:06.200]  你要給他起名叫以實瑪利
[00:02:06.200 --> 00:02:09.600]  因為耶和華聽見了你的苦情
[00:02:09.600 --> 00:02:12.600]  他將來為人必陣野奴
[00:02:12.600 --> 00:02:14.800]  他的手要攻打人
[00:02:14.800 --> 00:02:17.400]  人的手也要攻打他
[00:02:17.400 --> 00:02:20.400]  他必住在眾兄弟的東邊
[00:02:20.400 --> 00:02:24.600]  於是夏甲給那對他說話的耶和華
[00:02:24.600 --> 00:02:27.800]  起名叫你是看顧人的神
[00:02:27.800 --> 00:02:29.200]  因為他說
[00:02:29.200 --> 00:02:32.400]  在這裡我不是也看見了
[00:02:32.400 --> 00:02:34.600]  那位看顧人的嗎?
[00:02:34.600 --> 00:02:36.600]  好,我們一起低頭禱告
[00:02:36.600 --> 00:02:38.200]  三一的真神
[00:02:38.200 --> 00:02:40.200]  我們去到你面前去敬拜你
[00:02:40.200 --> 00:02:43.200]  感謝你現在就和我們同在
[00:02:43.200 --> 00:02:46.800]  願你在今天就和我們每一個人來說話
[00:02:46.800 --> 00:02:48.200]  藉著你的話語
[00:02:48.200 --> 00:02:50.600]  甦醒我們每一個人的靈
[00:02:50.600 --> 00:02:55.200]  有滋潤和餵飽我們乾渴的內心
[00:02:55.200 --> 00:02:57.000]  我們這樣誠心的祈禱
[00:02:57.000 --> 00:03:00.000]  是奉主耶穌基督的德性的明智祈求
[00:03:00.000 --> 00:03:01.000]  阿們
[00:03:01.000 --> 00:03:05.200]  有一首詩歌我相信大家都聽過
[00:03:05.200 --> 00:03:06.200]  唱過
[00:03:06.200 --> 00:03:09.600]  就叫做《當你走到無力》
[00:03:09.600 --> 00:03:12.200]  詩歌頭兩句是這樣說的
[00:03:12.200 --> 00:03:15.800]  當你走到無力繼續下去
[00:03:15.800 --> 00:03:20.000]  當你感到寂寞、困惱、空虛
[00:03:20.000 --> 00:03:24.000]  不知道大家有沒有試過落在這樣的低谷
[00:03:24.000 --> 00:03:26.000]  我曾經也試過
[00:03:26.000 --> 00:03:28.000]  因為家人難倒
[00:03:28.000 --> 00:03:32.000]  一次又一次地欠下很大筆的錢
[00:03:32.000 --> 00:03:33.600]  令到我真的沒什麼力氣
[00:03:33.600 --> 00:03:36.400]  繼續地向前走
[00:03:36.400 --> 00:03:39.600]  而我今天所宣講的經文是關於一個人
[00:03:39.600 --> 00:03:41.600]  他不是什麼大人物
[00:03:41.600 --> 00:03:45.000]  相反其實他非常軟弱
[00:03:45.000 --> 00:03:48.800]  他曾經有兩次落在人生的低谷裡
[00:03:48.800 --> 00:03:52.400]  究竟他怎樣跨過這些低谷呢?
[00:03:52.400 --> 00:03:54.800]  很想在今天透過兩段經文
[00:03:54.800 --> 00:03:58.200]  透過他有血有淚的經歷
[00:03:58.200 --> 00:04:02.200]  讓我們一起學習很寶貴的屬靈功課
[00:04:02.200 --> 00:04:03.600]  他是誰?
[00:04:03.600 --> 00:04:05.200]  他就是夏甲
[00:04:05.200 --> 00:04:09.400]  讓我們一起去看他第一次人生的低谷
[00:04:09.400 --> 00:04:15.600]  記載剛才我們剛才宣讀的16章4-13節
[00:04:15.600 --> 00:04:18.200]  在這段經文不知道大家有沒有發現
[00:04:18.200 --> 00:04:21.200]  有一句是整段經文的重點
[00:04:21.200 --> 00:04:23.200]  這句是第11節的
[00:04:23.200 --> 00:04:27.800]  「因為耶和華聽見了他的苦情」
[00:04:27.800 --> 00:04:30.800]  究竟夏甲有什麼苦情呢?
[00:04:30.800 --> 00:04:33.400]  夏甲本身是一個埃及人
[00:04:33.400 --> 00:04:35.600]  不知道為什麼他去了加拿大
[00:04:35.600 --> 00:04:38.000]  去了亞伯蘭這個家裡
[00:04:38.000 --> 00:04:41.200]  去做了撒萊的小妹妹
[00:04:41.200 --> 00:04:44.000]  其實他去了這個家庭也不錯
[00:04:44.000 --> 00:04:48.800]  因為神揀選了他的主人來賜福給他
[00:04:48.800 --> 00:04:52.000]  不過就在生孩子這件事情上
[00:04:52.000 --> 00:04:56.200]  就令到他的主母撒萊非常之煩惱
[00:04:56.200 --> 00:04:57.800]  因為自從神應許了
[00:04:57.800 --> 00:04:59.800]  他可以生孩子之後
[00:04:59.800 --> 00:05:01.600]  他們有後裔之後
[00:05:01.600 --> 00:05:03.800]  眨眼間過了十年
[00:05:03.800 --> 00:05:05.600]  人生有多少十年呢?
[00:05:05.600 --> 00:05:10.000]  過了這十年但是主母仍然一無所得
[00:05:10.000 --> 00:05:12.200]  所以主母就想了一個方法
[00:05:12.200 --> 00:05:16.000]  就將他的妹仔代替他
[00:05:16.000 --> 00:05:17.800]  將這個妹仔給了她老公
[00:05:17.800 --> 00:05:21.000]  來代替他生孩子
[00:05:21.000 --> 00:05:24.600]  他選了誰來代替他呢?
[00:05:24.600 --> 00:05:25.800]  是誰呢?
[00:05:25.800 --> 00:05:28.200]  沒錯,就是夏甲
[00:05:28.200 --> 00:05:31.000]  這個計劃非常之成功
[00:05:31.000 --> 00:05:34.800]  沒多久夏甲又真的來到他大肚子了
[00:05:34.800 --> 00:05:38.200]  本來是一件非常開心的一件事
[00:05:38.200 --> 00:05:42.800]  誰知道煩惱問題也隨之而來發生了
[00:05:42.800 --> 00:05:45.200]  我們再次來看第四節
[00:05:45.200 --> 00:05:47.400]  亞伯蘭與夏甲親近
[00:05:47.400 --> 00:05:49.200]  夏甲懷了孕
[00:05:49.200 --> 00:05:51.200]  夏甲見自己有了新人
[00:05:51.200 --> 00:05:53.200]  就興翰他的主母
[00:05:53.200 --> 00:05:55.600]  興翰就是體小
[00:05:55.600 --> 00:06:01.000]  夏甲因為他自己有了主人的骨肉之後
[00:06:01.000 --> 00:06:03.400]  他就再也不像以前那樣
[00:06:03.400 --> 00:06:09.000]  來尊重和好好服侍他的主母
[00:06:09.000 --> 00:06:12.000]  他想著母憑子貴
[00:06:12.000 --> 00:06:15.200]  他的地位就可以因為這樣的緣故
[00:06:15.200 --> 00:06:17.200]  而來提升
[00:06:17.200 --> 00:06:21.600]  甚至妄想可以取代主母的位置
[00:06:21.600 --> 00:06:22.800]  撒萊知道了之後
[00:06:22.800 --> 00:06:25.600]  當然是不肯罷休
[00:06:25.600 --> 00:06:28.000]  撒萊來跟亞伯蘭說
[00:06:28.000 --> 00:06:29.800]  我因你受屈
[00:06:29.800 --> 00:06:33.400]  我願耶和華在你和我之間主持公道
[00:06:33.400 --> 00:06:35.600]  為何撒萊會這樣說呢?
[00:06:35.600 --> 00:06:40.000]  明明是夏甲來興翰他的
[00:06:40.000 --> 00:06:40.600]  為甚麼?
[00:06:40.600 --> 00:06:41.800]  他說我因你
[00:06:41.800 --> 00:06:43.800]  這個你就是指亞伯蘭
[00:06:43.800 --> 00:06:46.600]  為甚麼他說因你亞伯蘭來受屈
[00:06:46.600 --> 00:06:49.200]  而不是因為夏甲來又受屈呢?
[00:06:49.200 --> 00:06:51.400]  所以我們可以推斷
[00:06:51.400 --> 00:06:55.400]  亞伯蘭是有份助長了夏甲的氣焰
[00:06:55.400 --> 00:06:56.400]  你說是不是?
[00:06:56.400 --> 00:06:59.000]  否則他應該不會那麼放肆
[00:06:59.000 --> 00:07:02.000]  當亞伯蘭收了老婆的投訴之後
[00:07:02.000 --> 00:07:03.600]  他無言以對
[00:07:03.600 --> 00:07:08.200]  就讓夏甲你想怎樣就怎樣做
[00:07:08.200 --> 00:07:12.200]  我很想在這裡問一下在座當中的每一個
[00:07:12.200 --> 00:07:14.800]  你認為弟兄
[00:07:14.800 --> 00:07:18.200]  男士是不是通常都會這樣?
[00:07:18.200 --> 00:07:21.000]  當收到老婆的投訴之後
[00:07:21.000 --> 00:07:23.600]  就覺得很煩
[00:07:23.600 --> 00:07:24.800]  不想理會
[00:07:24.800 --> 00:07:25.600]  交給老婆
[00:07:25.600 --> 00:07:27.800]  你說怎樣就怎樣
[00:07:27.800 --> 00:07:30.800]  果然撒萊覺得正
[00:07:30.800 --> 00:07:31.400]  對
[00:07:31.400 --> 00:07:32.000]  你交給我
[00:07:32.000 --> 00:07:33.800]  我喜歡怎樣做就怎樣做
[00:07:33.800 --> 00:07:37.400]  於是他就虐待夏甲
[00:07:37.400 --> 00:07:39.000]  虐待這個字也很有趣
[00:07:39.000 --> 00:07:40.600]  叫做謙卑
[00:07:40.600 --> 00:07:43.600]  是令到對方謙卑
[00:07:43.600 --> 00:07:50.400]  撒萊就要透過糟蹋和虐待夏甲的方式
[00:07:50.400 --> 00:07:52.400]  去令夏甲來屈服
[00:07:52.400 --> 00:07:53.400]  認低位
[00:07:53.400 --> 00:07:58.200]  讓他知道誰才是真正的主人
[00:07:58.200 --> 00:07:59.400]  其實這樣
[00:07:59.400 --> 00:08:01.200]  不難理解的
[00:08:01.200 --> 00:08:01.600]  是不是?
[00:08:01.600 --> 00:08:03.600]  他要這樣做來虐待夏甲
[00:08:03.600 --> 00:08:05.400]  但夏甲捱不捱得住呢?
[00:08:05.400 --> 00:08:06.600]  今天告訴我
[00:08:06.600 --> 00:08:10.600]  夏甲從撒萊面前逃走了
[00:08:10.600 --> 00:08:15.600]  其實一個孕婦是很需要人來悉心照顧的
[00:08:15.600 --> 00:08:18.400]  我還記得我抬著女兒的時候
[00:08:18.400 --> 00:08:21.000]  其實很多時候都不舒服
[00:08:21.000 --> 00:08:22.600]  又作嘔
[00:08:22.600 --> 00:08:24.000]  又作悶
[00:08:24.000 --> 00:08:25.400]  有時吃不到東西
[00:08:25.400 --> 00:08:26.600]  不想吃東西
[00:08:26.600 --> 00:08:29.400]  但有時又很想吃某一樣東西
[00:08:29.400 --> 00:08:31.400]  我還記得有一次三更半夜
[00:08:31.400 --> 00:08:32.800]  晚上的時候
[00:08:32.800 --> 00:08:35.800]  我還叫我老公去隔壁的屋苑
[00:08:35.800 --> 00:08:40.200]  去那間粥店買那些腸粉回來吃
[00:08:40.200 --> 00:08:41.200]  我很感謝神
[00:08:41.200 --> 00:08:44.600]  神為我預備了一個十分體貼
[00:08:44.600 --> 00:08:46.200]  悉心照顧我的老公
[00:08:46.200 --> 00:08:48.200]  否則我也不知道該怎麼辦
[00:08:48.200 --> 00:08:49.600]  但夏甲呢?
[00:08:49.600 --> 00:08:51.000]  夏甲得到什麼?
[00:08:51.000 --> 00:08:53.200]  他不單沒有人來照顧
[00:08:53.200 --> 00:08:56.600]  甚至主母要來虐待他
[00:08:56.600 --> 00:08:58.200]  夏甲捱不住了
[00:08:58.200 --> 00:09:02.600]  於是他就來逃離這個家園
[00:09:02.600 --> 00:09:06.000]  不過逃走是否等於一了百了呢?
[00:09:06.000 --> 00:09:09.200]  是否等於從此就有好日子過呢?
[00:09:09.200 --> 00:09:10.400]  如果是的話
[00:09:10.400 --> 00:09:12.000]  就不會出現剛才那句
[00:09:12.000 --> 00:09:15.600]  耶和華聽見他的苦情
[00:09:15.600 --> 00:09:18.800]  當耶和華聽見我們這個信很好
[00:09:18.800 --> 00:09:20.400]  他就採取行動
[00:09:20.400 --> 00:09:24.400]  派使者去到夏甲那裡來幫他
[00:09:24.400 --> 00:09:26.200]  在第七節告訴我們
[00:09:26.200 --> 00:09:30.400]  耶和華使者去到這個書役的路上
[00:09:30.400 --> 00:09:32.600]  他在那裡遇見了夏甲
[00:09:32.600 --> 00:09:35.200]  還問了夏甲兩條問題
[00:09:35.200 --> 00:09:38.000]  第一條就是你從哪裡來
[00:09:38.000 --> 00:09:41.600]  第二條就是你要去哪裡
[00:09:41.600 --> 00:09:43.800]  夏甲怎樣回答呢?
[00:09:43.800 --> 00:09:48.600]  夏甲是非常誠實地回答使者第一條問題
[00:09:48.600 --> 00:09:52.200]  「我從我的主母撒萊面前逃出來」
[00:09:52.200 --> 00:09:53.600]  夏甲沒有隱瞞
[00:09:53.600 --> 00:09:55.000]  他如實地告訴他
[00:09:55.000 --> 00:09:56.600]  「是的,我是偷走出來」
[00:09:56.600 --> 00:09:58.200]  「我是逃走出來」
[00:09:58.200 --> 00:10:01.600]  這也令我非常欣賞夏甲
[00:10:01.600 --> 00:10:03.000]  不過至於第二條
[00:10:03.000 --> 00:10:05.800]  夏甲就沒有回答
[00:10:05.800 --> 00:10:07.200]  反映了什麼呢?
[00:10:07.200 --> 00:10:09.400]  反映了當時夏甲雖然離開了
[00:10:09.400 --> 00:10:12.600]  阿伯蘭這個家庭已經一段時間
[00:10:12.600 --> 00:10:17.600]  但是他根本不知道自己想去哪裡
[00:10:17.600 --> 00:10:21.400]  他對前景仍然是一臉的妄言
[00:10:21.400 --> 00:10:25.000]  或者我們一起來看看這一幅地圖
[00:10:25.000 --> 00:10:29.000]  阿伯蘭當時住在加南地的希伯倫
[00:10:29.000 --> 00:10:31.600]  在大家看到的右上角
[00:10:31.600 --> 00:10:34.800]  藍色圈著的位置
[00:10:34.800 --> 00:10:38.400]  而使者在哪裡來遇見夏甲呢?
[00:10:38.400 --> 00:10:40.400]  就是在書意路上
[00:10:40.400 --> 00:10:44.000]  就是在左下角藍色圈著的位置
[00:10:44.000 --> 00:10:48.600]  而紅色就是夏甲當時行走的路線
[00:10:48.600 --> 00:10:50.600]  所以其實如果你看這幅圖
[00:10:50.600 --> 00:10:54.000]  你也會看到當時使者遇到夏甲的時候
[00:10:54.000 --> 00:10:57.000]  夏甲其實真的已經離開了阿伯蘭這個家庭
[00:10:57.000 --> 00:10:59.400]  是相當遠的距離
[00:10:59.400 --> 00:11:01.200]  如果他繼續向著這個方向
[00:11:01.200 --> 00:11:02.600]  來向前走的話
[00:11:02.600 --> 00:11:04.000]  其實他會去哪裡呢?
[00:11:04.000 --> 00:11:05.400]  他就會去到
[00:11:05.400 --> 00:11:06.800]  就是去到埃及
[00:11:06.800 --> 00:11:09.400]  就是他的故鄉
[00:11:09.400 --> 00:11:11.600]  似乎夏甲也已經有了目標
[00:11:11.600 --> 00:11:13.200]  就是要回鄉下
[00:11:13.200 --> 00:11:16.000]  當然他的鄉下不是我們現在說的鄉下
[00:11:16.000 --> 00:11:18.000]  是真的他的故鄉埃及
[00:11:18.000 --> 00:11:21.600]  那他為什麼不直接回答
[00:11:21.600 --> 00:11:23.200]  這個使者告訴他
[00:11:23.200 --> 00:11:27.000]  我是要去埃及呢?
[00:11:27.000 --> 00:11:32.200]  我想在這裡跟大家研究一下
[00:11:32.200 --> 00:11:37.000]  其實夏甲是不是真的想離開阿伯蘭的家庭呢?
[00:11:37.000 --> 00:11:38.800]  是不是呢?
[00:11:38.800 --> 00:11:40.200]  當然不是了
[00:11:40.200 --> 00:11:42.000]  因為他已經帶了圖
[00:11:42.000 --> 00:11:44.200]  他有了主人的骨肉
[00:11:44.200 --> 00:11:46.800]  他怎麼會想離開這個家庭呢?
[00:11:46.800 --> 00:11:49.600]  但是就因為主母的虐待
[00:11:49.600 --> 00:11:53.200]  他被迫離開這個家園
[00:11:53.200 --> 00:11:55.000]  那我又想問一下
[00:11:55.000 --> 00:11:59.200]  那他是不是真的很想回他的鄉下埃及呢?
[00:11:59.200 --> 00:12:02.000]  是不是呢?
[00:12:02.000 --> 00:12:03.800]  也應該不是
[00:12:03.800 --> 00:12:05.400]  我們一起想想
[00:12:05.400 --> 00:12:07.200]  夏甲本身是埃及人
[00:12:07.200 --> 00:12:09.600]  他在迦南地是舉目無親的
[00:12:09.600 --> 00:12:14.200]  所以當他受到這個主母的虐待的時候
[00:12:14.200 --> 00:12:15.600]  他唯有去哪裡呢?
[00:12:15.600 --> 00:12:19.000]  就是唯有回到自己的鄉下
[00:12:19.000 --> 00:12:21.800]  但是他是不是真的想回去呢?
[00:12:21.800 --> 00:12:23.600]  又或者反過來問
[00:12:23.600 --> 00:12:25.400]  其實鄉下的人
[00:12:25.400 --> 00:12:29.800]  是不是真的很想接待夏甲呢?
[00:12:29.800 --> 00:12:30.800]  我們想想
[00:12:30.800 --> 00:12:32.800]  夏甲去迦南地做丫鬟
[00:12:32.800 --> 00:12:35.000]  是可以賺到錢的
[00:12:35.000 --> 00:12:37.200]  但是現在他回到鄉下
[00:12:37.200 --> 00:12:39.600]  不單止沒有收入
[00:12:39.600 --> 00:12:42.400]  而且家人還要給他食物
[00:12:42.400 --> 00:12:44.400]  又要給他住
[00:12:44.400 --> 00:12:46.000]  而且他長大了
[00:12:46.000 --> 00:12:48.200]  還需要人來照顧
[00:12:48.200 --> 00:12:50.600]  其實是很麻煩的
[00:12:50.600 --> 00:12:51.800]  最重要的是
[00:12:51.800 --> 00:12:53.600]  弄到這樣的田地
[00:12:53.600 --> 00:12:55.800]  完全是他自己拿來的
[00:12:55.800 --> 00:12:56.600]  是不是?
[00:12:56.600 --> 00:12:57.800]  誰叫他來呢?
[00:12:57.800 --> 00:12:58.400]  在這裡呢
[00:12:58.400 --> 00:12:59.800]  來到這裡始終心驚
[00:12:59.800 --> 00:13:01.200]  看不起主母啊
[00:13:01.200 --> 00:13:02.600]  弄到這樣的田地
[00:13:02.600 --> 00:13:05.600]  是他咎由自取的
[00:13:05.600 --> 00:13:07.800]  試問在這樣的環境之下
[00:13:07.800 --> 00:13:11.200]  夏甲是不是真的想回他的鄉下
[00:13:11.200 --> 00:13:13.200]  回去埃及呢?
[00:13:13.200 --> 00:13:15.400]  所以回到他主母的家
[00:13:15.400 --> 00:13:17.000]  是很困難的
[00:13:17.000 --> 00:13:19.400]  但是如果他回到他的故鄉
[00:13:19.400 --> 00:13:21.000]  回去埃及的話
[00:13:21.000 --> 00:13:25.400]  其實同樣是非常非常之難
[00:13:25.400 --> 00:13:29.200]  耶和華聽見他的苦情
[00:13:29.200 --> 00:13:32.000]  耶和華是聽見
[00:13:32.000 --> 00:13:34.200]  大家又聽不聽見?
[00:13:34.200 --> 00:13:39.000]  聽不聽見夏甲在當時的苦情?
[00:13:39.000 --> 00:13:40.400]  夏甲當時
[00:13:40.400 --> 00:13:44.400]  是不是發出一聲聲的嘆息聲?
[00:13:44.400 --> 00:13:46.400]  唉
[00:13:46.400 --> 00:13:48.400]  唉
[00:13:48.400 --> 00:13:53.000]  又或者是不是一聲聲的哭泣聲?
[00:13:53.000 --> 00:13:56.400]  是不是他已經忍不住哭了出來?
[00:13:56.400 --> 00:13:58.400]  還是他在那裡
[00:13:58.400 --> 00:14:01.000]  強忍著他的淚水
[00:14:01.000 --> 00:14:03.000]  咕一聲這樣
[00:14:03.000 --> 00:14:05.000]  將他的痛苦
[00:14:05.000 --> 00:14:07.800]  來到去埋藏
[00:14:07.800 --> 00:14:11.400]  在他內心的深處
[00:14:11.400 --> 00:14:13.000]  無論怎樣
[00:14:13.000 --> 00:14:15.600]  耶和華聽見
[00:14:15.600 --> 00:14:17.200]  耶和華聽見之後
[00:14:17.200 --> 00:14:21.000]  就派使者來幫助他
[00:14:21.000 --> 00:14:26.800]  那麼使者怎樣來幫助夏甲呢?
[00:14:26.800 --> 00:14:29.400]  耶和華的使者對夏甲說
[00:14:29.400 --> 00:14:31.800]  「回到你主母那裡去
[00:14:31.800 --> 00:14:34.200]  伏在她的手下」
[00:14:34.200 --> 00:14:35.800]  在這裡也用了命令式
[00:14:35.800 --> 00:14:37.200]  換言之
[00:14:37.200 --> 00:14:41.400]  使者是來吩咐夏甲兩件事
[00:14:41.400 --> 00:14:43.200]  要回到你的主母那裡
[00:14:43.200 --> 00:14:44.600]  伏在她的手下
[00:14:44.600 --> 00:14:46.800]  伏在也是解釋為謙卑
[00:14:46.800 --> 00:14:49.000]  不過不是對方謙卑
[00:14:49.000 --> 00:14:50.200]  這就是什麼?
[00:14:50.200 --> 00:14:53.200]  是謙卑自己
[00:14:53.200 --> 00:14:57.600]  使者吩咐夏甲要承認主母的地位
[00:14:57.600 --> 00:15:01.200]  不要以為自己大了肚子就亂來
[00:15:01.200 --> 00:15:03.400]  事實上弄到今天這樣的田地
[00:15:03.400 --> 00:15:04.400]  沒錯
[00:15:04.400 --> 00:15:06.200]  撒萊是有責任的
[00:15:06.200 --> 00:15:07.800]  因為他虐待她
[00:15:07.800 --> 00:15:12.000]  但罪魁禍首畢竟是夏甲他自己
[00:15:12.000 --> 00:15:15.200]  使者要夏甲承認自己做錯了
[00:15:15.200 --> 00:15:18.000]  而且要為自己所做錯的事
[00:15:18.000 --> 00:15:20.800]  而來承擔責任
[00:15:20.800 --> 00:15:23.600]  回到自己的主母那裡
[00:15:23.600 --> 00:15:27.200]  處理他與她之間的關係
[00:15:27.200 --> 00:15:29.200]  如果你是夏甲
[00:15:29.200 --> 00:15:31.600]  你會不會覺得很為難?
[00:15:31.600 --> 00:15:34.000]  不過使者還沒說完
[00:15:34.000 --> 00:15:35.200]  在第十節
[00:15:35.200 --> 00:15:37.200]  使者又跟夏甲說
[00:15:37.200 --> 00:15:39.000]  使者要賜福給夏甲
[00:15:39.000 --> 00:15:41.600]  說必使你的後裔人丁興旺
[00:15:41.600 --> 00:15:44.200]  多到不可聲數
[00:15:44.200 --> 00:15:45.600]  使者答應夏甲
[00:15:45.600 --> 00:15:46.600]  他不用擔心
[00:15:46.600 --> 00:15:49.000]  這次回到主母身邊的時候
[00:15:49.000 --> 00:15:51.000]  一定會沒事
[00:15:51.000 --> 00:15:52.800]  他一定可以順利地
[00:15:52.800 --> 00:15:55.800]  生下他肚子裡的嬰兒
[00:15:55.800 --> 00:16:00.000]  甚至他的後裔是多到數都數不完
[00:16:00.000 --> 00:16:01.000]  而事實上
[00:16:01.000 --> 00:16:05.000]  夏甲的後裔就是阿拉伯人了
[00:16:05.000 --> 00:16:05.600]  第十一節
[00:16:05.600 --> 00:16:08.600]  使者再次保證
[00:16:08.600 --> 00:16:09.800]  看啊,你已經壞了
[00:16:09.800 --> 00:16:11.400]  你要生一個兒子
[00:16:11.400 --> 00:16:12.800]  你要給他起名
[00:16:12.800 --> 00:16:15.200]  叫以實瑪利
[00:16:15.200 --> 00:16:17.000]  其實以實瑪利的意思
[00:16:17.000 --> 00:16:21.200]  就是神聽見
[00:16:21.200 --> 00:16:24.600]  透過幫這個嬰兒改名
[00:16:24.600 --> 00:16:26.000]  做以實瑪利
[00:16:26.000 --> 00:16:29.600]  是要給夏甲一個備忘錄
[00:16:29.600 --> 00:16:32.000]  又或者一個定心丸給夏甲
[00:16:32.000 --> 00:16:35.000]  讓夏甲永遠記得
[00:16:35.000 --> 00:16:38.400]  耶和華就是那位聽見他苦情的神
[00:16:38.400 --> 00:16:42.000]  叫他不需要擔心和懼怕
[00:16:42.000 --> 00:16:43.000]  第十二節
[00:16:43.000 --> 00:16:46.400]  使者更加預言以實瑪利的將來性情
[00:16:46.400 --> 00:16:48.000]  會像野奴一樣
[00:16:48.000 --> 00:16:51.800]  那麼喜歡離隊獨處
[00:16:51.800 --> 00:16:55.000]  不知道大家聽完之後有什麼感想
[00:16:55.000 --> 00:16:58.000]  又或者夏甲聽完使者的話的時候
[00:16:58.000 --> 00:17:01.000]  他有什麼反應呢?
[00:17:01.000 --> 00:17:02.800]  在第十三節
[00:17:02.800 --> 00:17:06.000]  使者就給那對他說話的耶和華
[00:17:06.000 --> 00:17:10.400]  起名叫「你是看顧人的神」
[00:17:10.400 --> 00:17:13.800]  人直接給神起名
[00:17:13.800 --> 00:17:17.400]  在聖經裡只有這一次
[00:17:17.400 --> 00:17:20.200]  通常都是神幫人起名的
[00:17:20.200 --> 00:17:22.200]  夏甲因為深深地感受到
[00:17:22.200 --> 00:17:23.800]  神對他的眷顧
[00:17:23.800 --> 00:17:26.200]  於是他就用了起名的方式
[00:17:26.200 --> 00:17:28.400]  來表示對神的認識
[00:17:28.400 --> 00:17:32.200]  和對神的感激
[00:17:32.200 --> 00:17:34.800]  神是誰呢?
[00:17:34.800 --> 00:17:37.200]  神是誰?
[00:17:37.200 --> 00:17:39.400]  神是怎樣的?
[00:17:39.400 --> 00:17:40.800]  沒錯
[00:17:40.800 --> 00:17:45.600]  神就是那位看顧人的神
[00:17:45.600 --> 00:17:49.800]  就算夏甲是一名外邦女子
[00:17:49.800 --> 00:17:52.600]  身份非常低微
[00:17:52.600 --> 00:17:56.000]  甚至他還是做錯事了
[00:17:56.000 --> 00:17:58.400]  但當他有苦情的時候
[00:17:58.400 --> 00:18:00.800]  神沒有不理他
[00:18:00.800 --> 00:18:02.400]  神聽見他的苦情
[00:18:02.400 --> 00:18:05.200]  神看到他的需要
[00:18:05.200 --> 00:18:08.200]  於是派使者去幫他
