
[00:00:00.000 --> 00:00:02.680]  今天是十二月份的開始
[00:05:02.000 --> 00:05:04.160]  他們究竟怎樣選擇呢?
[00:05:04.160 --> 00:05:06.920]  保羅就很想透過這本書
[00:05:06.920 --> 00:05:10.960]  去教導他們怎樣作出選擇
[00:05:10.960 --> 00:05:14.800]  首先我們一起讀出今天的經文
[00:05:14.800 --> 00:05:17.840]  今天的經文是新漢語譯本
[00:05:17.840 --> 00:05:20.080]  我們一起讀出吧
[00:05:20.080 --> 00:05:21.960]  1、2、3
[00:05:21.960 --> 00:05:24.680]  要緊的是你們生活
[00:05:24.680 --> 00:05:30.120]  要緊的是你們生活
[00:05:30.120 --> 00:05:32.320]  還是不在你們那裡
[00:05:32.320 --> 00:05:35.320]  都可以聽到你們的情況
[00:05:35.320 --> 00:05:38.600]  得知你們懷著同一心志
[00:05:38.600 --> 00:05:40.240]  站立得穩
[00:05:40.240 --> 00:05:42.160]  為了福音的信仰
[00:05:42.160 --> 00:05:44.280]  同心一起奮鬥
[00:05:44.280 --> 00:05:48.080]  在任何事上都不怕敵人的威嚇
[00:05:48.080 --> 00:05:49.640]  這正好證明
[00:05:49.640 --> 00:05:53.600]  你們卻要得救
[00:05:53.600 --> 00:05:55.640]  這也是出於神
[00:05:55.640 --> 00:05:57.120]  因為
[00:05:57.120 --> 00:05:58.520]  下一章
[00:05:58.520 --> 00:05:59.720]  謝謝
[00:05:59.720 --> 00:06:02.880]  因為神已經賜恩給你們
[00:06:02.880 --> 00:06:04.680]  讓你們為基督
[00:06:04.680 --> 00:06:07.160]  不僅讓你們相信他
[00:06:07.160 --> 00:06:09.840]  也讓你們為他受苦
[00:06:09.840 --> 00:06:12.320]  經歷同樣的鬥爭
[00:06:12.320 --> 00:06:16.920]  這爭鬥正是你們從前在我身上所見過
[00:06:16.920 --> 00:06:21.280]  如今聽到在我身上所發生的
[00:06:21.280 --> 00:06:24.760]  我們一起去禱告吧
[00:06:24.760 --> 00:06:25.640]  周偉天父
[00:06:25.640 --> 00:06:26.520]  真的很感謝你
[00:06:26.520 --> 00:06:28.240]  讓我們一班弟兄姊妹
[00:06:28.240 --> 00:06:30.320]  能夠回到你們的殿裡
[00:06:30.320 --> 00:06:31.400]  去敬拜你
[00:06:31.400 --> 00:06:34.360]  同時也有去聆聽你話語的時間
[00:06:34.360 --> 00:06:36.680]  還有就是求你去高沒孩子的嘴
[00:06:36.680 --> 00:06:40.840]  讓孩子能夠清晰地將你的訊息說出來
[00:06:40.840 --> 00:06:44.160]  同時也求主你去預備弟兄姊妹的心
[00:06:44.160 --> 00:06:48.080]  讓他們的心能夠將你的話語去接收
[00:06:48.080 --> 00:06:50.080]  並且在他們的生活上
[00:06:50.080 --> 00:06:54.440]  能夠展現他們所學到的話語
[00:06:54.440 --> 00:06:55.360]  感謝主你
[00:06:55.360 --> 00:06:57.520]  將以下時間恭敬交上
[00:06:57.520 --> 00:07:00.280]  奉主耶穌基督得勝名至祈求
[00:07:00.280 --> 00:07:01.880]  阿們
[00:07:01.880 --> 00:07:04.680]  在我今天要講的第一個分題裡面
[00:07:04.680 --> 00:07:06.560]  就是認清身份
[00:07:06.560 --> 00:07:09.040]  在生活中活出基督
[00:07:09.040 --> 00:07:12.600]  經文是在一章二十七節的上半部分
[00:07:12.600 --> 00:07:15.640]  保羅一開始就用了
[00:07:15.640 --> 00:07:16.840]  要緊的事
[00:07:16.840 --> 00:07:17.760]  原文monos
[00:07:17.760 --> 00:07:20.960]  這個作為一個話題的開始
[00:07:20.960 --> 00:07:23.080]  原文這個意思就是
[00:07:23.080 --> 00:07:25.560]  唯一要專注的事
[00:07:25.560 --> 00:07:29.040]  這個保羅接下來要講的東西
[00:07:29.040 --> 00:07:30.040]  就是提醒大家
[00:07:30.040 --> 00:07:31.840]  你們要專心去聽
[00:07:31.840 --> 00:07:33.640]  是一件很重要的事
[00:07:33.640 --> 00:07:37.640]  是一件你們必須留心去聽的吩咐
[00:07:37.640 --> 00:07:39.080]  接著保羅就用
[00:07:39.080 --> 00:07:43.880]  你們的生活要與基督的福音相稱
[00:07:43.880 --> 00:07:46.160]  保羅吩咐菲勒比的信徒
[00:07:46.160 --> 00:07:49.760]  他們要過與基督福音相稱的生活
[00:07:49.760 --> 00:07:51.760]  生活這個原文
[00:07:51.760 --> 00:07:52.800]  polyephrame
[00:07:52.800 --> 00:07:55.160]  就是一個命令語氣的動詞
[00:07:55.160 --> 00:07:57.680]  是一個現在事態的動詞
[00:07:57.680 --> 00:08:00.520]  就是說這個動詞很重要
[00:08:00.520 --> 00:08:03.120]  並且現在事態就是在說
[00:08:03.120 --> 00:08:07.760]  這個動作是要不斷繼續去做的
[00:08:07.760 --> 00:08:10.680]  而這個動詞在新約裏面
[00:08:10.680 --> 00:08:12.840]  只是出現過兩次
[00:08:12.840 --> 00:08:16.120]  另外一次就是在《士徒行傳》的
[00:08:16.120 --> 00:08:19.680]  二十三章的一節裏面
[00:08:19.680 --> 00:08:23.000]  保羅在公會前面為自己去辯護
[00:08:23.000 --> 00:08:27.320]  他指出自己的思想言語行為上
[00:08:27.320 --> 00:08:31.480]  他始終如一地在遵從上帝律法的教訓
[00:08:31.480 --> 00:08:34.120]  的最標準去生活
[00:08:34.120 --> 00:08:36.480]  而另外在《經文》三章
[00:08:36.480 --> 00:08:38.880]  《菲勒比書》三章二十節裏面
[00:08:38.880 --> 00:08:42.320]  有一個同字根的希臘文
[00:08:42.320 --> 00:08:44.640]  叫做polyephrame
[00:08:44.640 --> 00:08:46.280]  意思就是在說
[00:08:46.280 --> 00:08:49.360]  他們是天上的公民
[00:08:49.360 --> 00:08:52.840]  保羅很想提醒菲勒比信徒
[00:08:52.840 --> 00:08:58.280]  他們是要以履行天國公民的身份去生活
[00:08:58.280 --> 00:09:02.840]  作為被基督的保血所救贖的我們
[00:09:02.840 --> 00:09:05.720]  我們因著基督的捨棄
[00:09:05.720 --> 00:09:09.040]  讓我們成為了天國的公民
[00:09:09.040 --> 00:09:12.000]  因此我們每一個都需要履行
[00:09:12.000 --> 00:09:15.440]  天國公民的義務來生活
[00:09:15.440 --> 00:09:19.480]  保羅很刻意地向菲勒比的信徒
[00:09:19.480 --> 00:09:21.560]  帶出這個挑戰
[00:09:21.560 --> 00:09:23.120]  原因是因為
[00:09:23.120 --> 00:09:24.960]  菲勒比的信徒
[00:09:24.960 --> 00:09:27.480]  他們身為羅馬的公民
[00:09:27.480 --> 00:09:32.120]  他們享有別人用錢都買不到的身份
[00:09:32.120 --> 00:09:35.600]  他們不單單享有稅務的豁免
[00:09:35.600 --> 00:09:40.560]  他們也比非公民有更高的榮譽
[00:09:40.560 --> 00:09:46.640]  並且他們可以免受一些嚴厲的懲罰和指控等等
[00:09:46.640 --> 00:09:51.520]  因此他們是有著一份公民的優越感
[00:09:51.520 --> 00:09:56.360]  而在地上公民的身份
[00:09:56.360 --> 00:09:59.320]  以及他們天國公民的身份上
[00:09:59.320 --> 00:10:00.840]  保羅提醒他們
[00:10:00.840 --> 00:10:05.000]  他們必須要去作出選擇
[00:10:05.000 --> 00:10:06.600]  各位弟妹
[00:10:06.600 --> 00:10:09.320]  我們都是屬於基督的人
[00:10:09.320 --> 00:10:12.600]  我們都擁有天國公民的身份
[00:10:12.600 --> 00:10:15.600]  我們和菲勒比的信徒都一樣
[00:10:15.600 --> 00:10:19.040]  我們都需要去作出選擇
[00:10:19.040 --> 00:10:23.600]  到底我們是要以地上公民的身份去生活
[00:10:23.600 --> 00:10:29.040]  還是我們以天國公民的身份去生活呢?
[00:10:29.040 --> 00:10:32.200]  而這種和基督福音相稱的生活
[00:10:32.200 --> 00:10:34.720]  所說的就是包括了我們的思想
[00:10:34.720 --> 00:10:36.040]  我們的言語
[00:10:36.040 --> 00:10:38.080]  我們的行為上
[00:10:38.080 --> 00:10:41.880]  我們都是要按著神的旨意來生活的
[00:10:41.880 --> 00:10:45.160]  目的最終就是要別人分辨到
[00:10:45.160 --> 00:10:48.320]  我們是屬於基督的
[00:10:48.320 --> 00:10:50.240]  在經文裏面再說
[00:10:50.240 --> 00:10:52.640]  保羅說道
[00:10:52.640 --> 00:10:56.240]  無論我來到還是不在你們身邊
[00:10:56.240 --> 00:11:00.840]  我都可以聽到菲勒比信徒的警報
[00:11:00.840 --> 00:11:04.280]  聽到是指知道
[00:11:04.280 --> 00:11:10.280]  而這個知道是透過聽和看的
[00:11:10.280 --> 00:11:13.160]  就是說我們的一言一行
[00:11:13.160 --> 00:11:16.720]  有很多雙眼看著我們的生活
[00:11:16.720 --> 00:11:19.760]  別人就是透過我們的生活當中
[00:11:19.760 --> 00:11:22.040]  我們裡裡外外的展現
[00:11:22.040 --> 00:11:26.240]  成為了人們認識基督的起始點
[00:11:26.240 --> 00:11:30.160]  就是說無論信主還是未信主的人
[00:11:30.160 --> 00:11:35.880]  他們都是透過我們生活當中的行事為人
[00:11:35.880 --> 00:11:37.920]  去認識基督
[00:11:37.920 --> 00:11:39.720]  所以各位
[00:11:39.720 --> 00:11:43.240]  我們帶著一個很重要的職責
[00:11:43.240 --> 00:11:47.760]  我們要很小心去選擇我們的生活方式
[00:11:47.760 --> 00:11:49.160]  各位弟兄姊妹
[00:11:49.160 --> 00:11:52.920]  我們每一個人都是被基督救贖的人
[00:11:52.920 --> 00:11:54.880]  我們是屬於基督的
[00:11:54.880 --> 00:11:56.920]  我們是天國的公民
[00:11:56.920 --> 00:11:59.640]  當我們認清我們的身份之後
[00:11:59.640 --> 00:12:02.560]  我們要記住我們的一言一行
[00:12:02.560 --> 00:12:06.240]  都是要以活出基督為我們的使命
[00:12:06.240 --> 00:12:09.240]  並且我們的生活方式
[00:12:09.240 --> 00:12:13.360]  都要以這個成為我們的目標
[00:12:13.360 --> 00:12:15.840]  接著我們再去看看
[00:12:15.840 --> 00:12:20.840]  到底怎樣才是跟基督福音相稱的生活呢?
[00:12:20.840 --> 00:12:23.080]  今天第二個分題就是在說
[00:12:23.080 --> 00:12:27.160]  彼此同心在挑戰當中站立得穩
[00:12:27.160 --> 00:12:30.000]  經文是一章二十七節的後半部分
[00:12:30.000 --> 00:12:31.320]  至到二十八節
[00:12:31.320 --> 00:12:33.720]  我們又一起去讀出
[00:12:33.720 --> 00:12:37.040]  得知你們是懷著同一心志
[00:12:37.040 --> 00:12:38.560]  站立得穩
[00:12:38.560 --> 00:12:40.560]  為了福音的信仰
[00:12:40.560 --> 00:12:44.800]  (福音書)
[00:12:44.800 --> 00:12:46.400]  敵人的威嚇
[00:12:46.400 --> 00:12:48.000]  這正好證明
[00:12:48.000 --> 00:12:49.680]  他們將要滅亡
[00:12:49.680 --> 00:12:51.680]  你們卻要得救
[00:12:51.680 --> 00:12:53.840]  這也是出於神
[00:12:53.840 --> 00:12:55.720]  在經文裏面提到
[00:12:55.720 --> 00:12:58.080]  得知你們是懷著同一心志
[00:12:58.080 --> 00:12:59.600]  站立得穩
[00:12:59.600 --> 00:13:00.720]  站立得穩
[00:13:00.720 --> 00:13:05.320]  原文是指在基督的真理上
[00:13:05.320 --> 00:13:07.200]  我們要堅信不移
[00:13:07.200 --> 00:13:11.400]  並且我們要持續不斷地堅持
[00:13:11.400 --> 00:13:16.480]  當中包含了一些士兵在戰場上的態度
[00:13:16.480 --> 00:13:20.200]  即是說無論戰爭有多激烈
[00:13:20.200 --> 00:13:25.760]  我們都要堅決拒絕離開我們的崗位
[00:13:25.760 --> 00:13:27.000]  我們呢
[00:13:27.000 --> 00:13:27.880]  我們
[00:13:27.880 --> 00:13:29.360]  保羅提醒我們
[00:13:29.360 --> 00:13:32.400]  我們面對各樣挑戰的時候
[00:13:32.400 --> 00:13:34.320]  作為信徒的我們
[00:13:34.320 --> 00:13:38.280]  我們在真理上絕對不能退讓
[00:13:38.280 --> 00:13:40.760]  也不可以搖擺
[00:13:40.760 --> 00:13:42.160]  因為保羅知道
[00:13:42.160 --> 00:13:43.960]  作為天國的公民
[00:13:43.960 --> 00:13:46.040]  我們作為基督的精兵
[00:13:46.040 --> 00:13:47.320]  在信仰路上
[00:13:47.320 --> 00:13:50.720]  我們必定會面對很多敵人的挑戰
[00:13:50.720 --> 00:13:53.000]  在三章十八節裏
[00:13:53.000 --> 00:13:54.520]  保羅提到
[00:13:54.520 --> 00:13:56.400]  我們身邊有很多人
[00:13:56.400 --> 00:13:58.640]  他們是基督的敵人
[00:13:58.640 --> 00:14:01.480]  這個敵人就是他們的行事為人
[00:14:01.480 --> 00:14:04.680]  是和基督十字架相反的
[00:14:04.680 --> 00:14:07.880]  而當時菲勒比的信徒剛才也說過
[00:14:07.880 --> 00:14:11.040]  他們不單單面對教會以外的一些
[00:14:11.040 --> 00:14:12.360]  異教文化衝擊
[00:14:12.360 --> 00:14:14.360]  哲學思想的影響
[00:14:14.360 --> 00:14:18.480]  他們其實在教會內部也有紛爭的出現
[00:14:18.480 --> 00:14:21.200]  因為他們當中有一些領袖
[00:14:21.200 --> 00:14:22.680]  他們的行事為人
[00:14:22.680 --> 00:14:27.000]  正正是和基督十字架相反的
[00:14:27.000 --> 00:14:30.640]  他們眼睛看重的不是天上的事
[00:14:30.640 --> 00:14:34.320]  他們看重的是地上的事
[00:14:34.320 --> 00:14:36.520]  他們看似追求信仰
[00:14:36.520 --> 00:14:39.000]  他們好像很熱心侍奉
[00:14:39.000 --> 00:14:41.720]  但是其實他們只是為了
[00:14:41.720 --> 00:14:44.320]  滿足他們自己內心的需要
[00:14:44.320 --> 00:14:46.120]  他們想證明自己
[00:14:46.120 --> 00:14:47.960]  他們想被肯定
[00:14:47.960 --> 00:14:50.320]  他們根本就沒有將神
[00:14:50.320 --> 00:14:53.600]  放在他們生命當中的守衛
[00:14:53.600 --> 00:14:56.520]  保羅很擔心菲勒比的信徒
[00:14:56.520 --> 00:14:59.440]  會被這些人影響
[00:14:59.440 --> 00:15:02.440]  而跟隨了他們的行為
[00:15:02.440 --> 00:15:08.600]  因為這些人他們的行事為人
[00:15:08.600 --> 00:15:10.360]  其實可能我們從外表
[00:15:10.360 --> 00:15:12.880]  或者和他們的一些言行上
[00:15:12.880 --> 00:15:15.960]  我們也不是即時可以看出的
[00:15:15.960 --> 00:15:18.640]  甚或我們也不知不覺
[00:15:18.640 --> 00:15:20.240]  可能也成為了這些
[00:15:20.240 --> 00:15:23.520]  和基督福音不相稱的人一樣
[00:15:23.520 --> 00:15:26.040]  所以保羅要再三提醒我們
[00:15:26.040 --> 00:15:28.480]  我們要去防備這些人
[00:15:28.480 --> 00:15:31.160]  我們一定要在基督的真理上
[00:15:31.160 --> 00:15:33.800]  我們要去站立得穩
[00:15:33.800 --> 00:15:36.240]  到底怎樣才可以懷著
[00:15:36.240 --> 00:15:39.560]  同一個心智去站立得穩呢?
[00:15:39.560 --> 00:15:42.720]  在真理上不退縮、不搖擺呢?
[00:15:42.720 --> 00:15:45.040]  保羅就用了兩個分詞
[00:15:45.040 --> 00:15:47.680]  去表達這個站立得穩的方式
[00:15:47.680 --> 00:15:49.560]  和心態
[00:15:49.560 --> 00:15:51.560]  首先站立得穩的方式
[00:15:51.560 --> 00:15:54.560]  我們就是要同心一起奮鬥
[00:15:54.560 --> 00:15:56.080]  而站立得穩的態度
[00:15:56.080 --> 00:15:59.120]  就是我們不要怕敵人的威嚇
[00:15:59.120 --> 00:16:00.680]  同心一起奮鬥
[00:16:00.680 --> 00:16:03.360]  就是在說我們要並肩作戰
[00:16:03.360 --> 00:16:07.880]  我們要一同去對抗敵人的攻擊和挑戰
[00:16:07.880 --> 00:16:12.720]  而同心在說的就是我們要彼此合一
[00:16:12.720 --> 00:16:14.200]  而合一的意思
[00:16:14.200 --> 00:16:17.480]  就是在《菲拉比書》二章三至五節
[00:16:17.480 --> 00:16:18.880]  那裡說到
[00:16:18.880 --> 00:16:20.760]  我們要謙卑
[00:16:20.760 --> 00:16:22.800]  看別人比自己強
[00:16:22.800 --> 00:16:25.320]  不要單顧自己的事
[00:16:25.320 --> 00:16:27.120]  也要顧別人的事
[00:16:27.120 --> 00:16:28.640]  而最重要的是什麼?
[00:16:28.640 --> 00:16:31.320]  是要以基督耶穌的想法
[00:16:31.320 --> 00:16:34.200]  為你們的想法
[00:16:34.200 --> 00:16:39.040]  合一就是一種受耶穌基督的謙卑所啟發的
[00:16:39.040 --> 00:16:41.440]  我們要看別人比自己強
[00:16:41.440 --> 00:16:45.480]  在說的是我們要看別人比自己重要
[00:16:45.480 --> 00:16:48.600]  我們不只是關心我們自己的事
[00:16:48.600 --> 00:16:51.840]  我們不是要別人去聽我們說
[00:16:51.840 --> 00:16:54.960]  我們不是要想怎樣就怎樣
[00:16:54.960 --> 00:16:58.520]  而是我們要效法耶穌基督的謙卑
[00:16:58.520 --> 00:17:00.800]  放下自己的權利
[00:17:00.800 --> 00:17:03.720]  我們要有為人犧牲的心
[00:17:03.720 --> 00:17:06.040]  目的就是要我們這個群體
[00:17:06.040 --> 00:17:10.640]  因著基督而得著最大的好處
[00:17:10.640 --> 00:17:13.600]  當我們去效法耶穌基督的謙卑的時候
[00:17:13.600 --> 00:17:15.840]  去放下我們自己的權利
[00:17:15.840 --> 00:17:18.880]  我們就能夠大家一起同心合一
[00:17:18.880 --> 00:17:21.640]  在真理上去堅持
[00:17:21.640 --> 00:17:23.440]  因為在誠信路上
[00:17:23.440 --> 00:17:25.120]  如果只有我們
[00:17:25.120 --> 00:17:28.200]  其實我們真的很容易迷失
[00:17:28.200 --> 00:17:30.320]  可能我們自己都沒有發現
[00:17:30.320 --> 00:17:32.480]  原來我們走失了
[00:17:32.480 --> 00:17:36.120]  正正因為這條信仰路不容易走
[00:17:36.120 --> 00:17:39.480]  所以大家去看經文
[00:17:39.480 --> 00:17:42.160]  原來這只是四節的經文
[00:17:42.160 --> 00:17:45.360]  卻有十二次的「你們」出現
[00:17:45.360 --> 00:17:47.960]  這裡是指出我們站立得穩
[00:17:47.960 --> 00:17:50.800]  不是說你在孤身作戰
[00:17:50.800 --> 00:17:53.680]  而是你身邊有弟兄姊妹一起
[00:17:53.680 --> 00:17:56.160]  因為有弟兄姊妹和我們一起
[00:17:56.160 --> 00:18:00.240]  所以我們就不需要懼怕敵人的威嚇
[00:18:00.240 --> 00:18:03.000]  因為只要我們彼此同心
[00:18:03.000 --> 00:18:06.720]  我們一定能夠在信仰路上站立得穩
[00:18:06.720 --> 00:18:10.400]  並且堅定不移地去持守
[00:18:10.400 --> 00:18:12.720]  說到這裡我想和大家分享
[00:18:12.720 --> 00:18:14.520]  在上個多星期
[00:18:14.520 --> 00:18:16.560]  突破機構舉辦了一場
[00:18:16.560 --> 00:18:19.720]  《給十九歲的我》的電影分享會
[00:18:19.720 --> 00:18:21.960]  當中安排了一些
[00:18:21.960 --> 00:18:24.000]  服侍年輕人的教務同工
[00:18:24.000 --> 00:18:27.160]  去參加觀賞
[00:18:27.160 --> 00:18:30.640]  而影片裡他記錄了一群年輕人
[00:18:30.640 --> 00:18:33.400]  這群年輕人由2001年的時候
[00:18:33.400 --> 00:18:35.040]  他們是中一的
[00:18:35.040 --> 00:18:39.640]  直到記錄到他們2021年的時間
[00:18:39.640 --> 00:18:43.320]  在這十年當中他們的變化
[00:18:43.320 --> 00:18:45.520]  在影片裡我們看到
[00:18:45.520 --> 00:18:49.600]  這群年輕人由最初的一份很單純的心
[00:18:49.600 --> 00:18:53.280]  到他們慢慢開始有自己的想法
[00:18:53.280 --> 00:18:55.360]  過程中他們的生活態度
[00:18:55.360 --> 00:18:58.680]  也慢慢地建立了出來
[00:18:58.680 --> 00:19:00.680]  其中有一個年輕人
[00:19:00.680 --> 00:19:03.640]  他在高中的時候被人排擠
[00:19:03.640 --> 00:19:07.440]  而他的性格也比較反叛
[00:19:07.440 --> 00:19:11.040]  所以他和同學相處得不好
[00:19:11.040 --> 00:19:13.600]  他也有出現情緒問題
[00:19:13.600 --> 00:19:16.080]  他很少上學
[00:19:16.080 --> 00:19:18.440]  而在這個影片裡
[00:19:18.440 --> 00:19:20.600]  最後令我印象最深刻的
[00:19:20.600 --> 00:19:23.040]  就是當天那個副校長
[00:19:23.040 --> 00:19:25.920]  問到副校長他用什麼心態
[00:19:25.920 --> 00:19:28.640]  去和這群年輕人同行
[00:19:28.640 --> 00:19:30.480]  副校長在電影裡
[00:19:30.480 --> 00:19:32.960]  和在現場和我們分享的時候
[00:19:32.960 --> 00:19:35.960]  他帶給了我一個很大的反思
[00:19:35.960 --> 00:19:36.920]  他說
[00:19:36.920 --> 00:19:40.320]  我們要以謙卑的心去和他們同行
[00:19:40.320 --> 00:19:43.680]  我們不要以為我們比他知道得更加多
[00:19:43.680 --> 00:19:47.920]  也不要覺得我們比他明白更加多的人生道理
[00:19:47.920 --> 00:19:50.800]  因為其實我們根本就不知道
[00:19:50.800 --> 00:19:52.920]  不能夠完全去明白
[00:19:52.920 --> 00:19:55.640]  究竟他生活當中所面對的
[00:19:55.640 --> 00:19:58.840]  是什麼環境和什麼困難
[00:19:58.840 --> 00:20:01.840]  所以當以一個謙卑的心
[00:20:01.840 --> 00:20:06.000]  我們才能夠帶著沒有任何審判的態度
[00:20:06.000 --> 00:20:08.200]  去和他們相處
