
[00:00:00.000 --> 00:00:03.480]  在聽到之前我們一起有一個禱告
[00:03:56.480 --> 00:03:57.480]  所以經常都說
[00:03:57.480 --> 00:04:00.480]  新加坡現在好像比我們好
[00:04:00.480 --> 00:04:02.480]  我們不可以落後
[00:04:02.480 --> 00:04:04.480]  我們要做一些事
[00:04:04.480 --> 00:04:07.480]  希望可以不要說超越
[00:04:07.480 --> 00:04:09.480]  起碼不要爭太遠線
[00:04:09.480 --> 00:04:12.480]  我們又要去急起直追
[00:04:12.480 --> 00:04:15.480]  所以特首就說我們要搶人才等等
[00:04:15.480 --> 00:04:19.480]  香港人就是在這種心態
[00:04:19.480 --> 00:04:23.480]  或者這種環境裏面成長
[00:04:23.480 --> 00:04:24.480]  我們要力爭上游
[00:04:24.480 --> 00:04:25.480]  要把握機會
[00:04:25.480 --> 00:04:28.480]  致富成功勝利
[00:04:28.480 --> 00:04:31.480]  今天很想透過《十五二記》上24章
[00:04:31.480 --> 00:04:33.480]  去跟我們一起去思想
[00:04:33.480 --> 00:04:35.480]  我們生命裏面一個很重要的課題
[00:04:35.480 --> 00:04:37.480]  就是機會
[00:04:37.480 --> 00:04:39.480]  在我們人生裏面
[00:04:39.480 --> 00:04:43.480]  其實都會有很多不同的機會
[00:04:43.480 --> 00:04:46.480]  但我很想在今天的經文裏面
[00:04:46.480 --> 00:04:49.480]  讓我們再思想機會究竟是一樣甚麼呢?
[00:04:49.480 --> 00:04:52.480]  或者對我們生命有甚麼提醒?
[00:04:52.480 --> 00:04:55.480]  在這段經文我們看之前
[00:04:55.480 --> 00:04:58.480]  我都想交代少少背景
[00:04:58.480 --> 00:05:00.480]  《十五二記》上24章
[00:05:00.480 --> 00:05:04.480]  就是大衛遇到數羅
[00:05:04.480 --> 00:05:06.480]  在一個很好的機會下
[00:05:06.480 --> 00:05:13.480]  可以減除了大衛面對生命的威脅
[00:05:13.480 --> 00:05:15.480]  在23章其實是說
[00:05:15.480 --> 00:05:18.480]  大衛為了逃避數羅的追殺
[00:05:18.480 --> 00:05:20.480]  他去到馬雲的曠野
[00:05:20.480 --> 00:05:25.480]  那裏是《十五二記》上23章25節提到
[00:05:25.480 --> 00:05:28.480]  但數羅不斷追殺大衛
[00:05:28.480 --> 00:05:29.480]  窮追不捨
[00:05:29.480 --> 00:05:33.480]  直到有使者向數羅報告一個消息
[00:05:33.480 --> 00:05:37.480]  就是說當時非利人犯警搶掠
[00:05:37.480 --> 00:05:40.480]  於是數羅本來是追殺大衛
[00:05:40.480 --> 00:05:42.480]  但聽到這個消息之後
[00:05:42.480 --> 00:05:44.480]  他就停止追捕大衛
[00:05:44.480 --> 00:05:47.480]  馬上回去對付非利人
[00:05:47.480 --> 00:05:52.480]  這個是《十五二記》上23章27至28節記載
[00:05:52.480 --> 00:05:55.480]  我們進入24章的時間
[00:05:55.480 --> 00:05:58.480]  我們就開始看一看這裏的經文
[00:05:58.480 --> 00:06:00.480]  我給的題目就是
[00:06:00.480 --> 00:06:03.480]  大衛放棄殺數羅的良機
[00:06:03.480 --> 00:06:06.480]  我們一起讀讀第一個部分的經文
[00:06:06.480 --> 00:06:10.480]  就是《十五二記》上24章的第一至第七節
[00:06:10.480 --> 00:06:12.480]  我們一起讀讀
[00:06:12.480 --> 00:06:14.480]  準備 1 2 3
[00:06:14.480 --> 00:06:17.480]  數羅追趕非利人回來
[00:06:17.480 --> 00:06:19.480]  有人告訴他說
[00:06:19.480 --> 00:06:23.480]  看啊 大衛在隱機底的曠野
[00:06:23.480 --> 00:06:28.480]  數羅就從全以色列中挑選三千精兵
[00:06:28.480 --> 00:06:31.480]  往野山羊盆石的東邊去
[00:06:31.480 --> 00:06:34.480]  尋索大衛和他的人
[00:06:34.480 --> 00:06:37.480]  到了路旁的羊圈
[00:06:37.480 --> 00:06:39.480]  在那裏有個洞
[00:06:39.480 --> 00:06:41.480]  數羅進去大解
[00:06:41.480 --> 00:06:46.480]  大衛和他的人正藏在洞裏的深處
[00:06:46.480 --> 00:06:48.480]  大衛的人對大衛說
[00:06:48.480 --> 00:06:51.480]  看啊 這日子到了
[00:06:51.480 --> 00:06:53.480]  耶和華曾對你說
[00:06:53.480 --> 00:06:57.480]  看啊 我要將你的仇敵交在你手裏
[00:06:57.480 --> 00:07:01.480]  你可以照你看為好的對待他
[00:07:01.480 --> 00:07:03.480]  大衛就起來
[00:07:03.480 --> 00:07:07.480]  悄悄地割下數羅外袍的衣角
[00:07:07.480 --> 00:07:10.480]  隨後大衛心中自責
[00:07:10.480 --> 00:07:13.480]  因為他割下了數羅的衣角
[00:07:13.480 --> 00:07:15.480]  他對他的人說
[00:07:15.480 --> 00:07:19.480]  耶和華絕不允許我對我的主
[00:07:19.480 --> 00:07:22.480]  耶和華的受高者做這事
[00:07:22.480 --> 00:07:24.480]  伸手害他
[00:07:24.480 --> 00:07:28.480]  因為他是耶和華的受高者
[00:07:28.480 --> 00:07:30.480]  大衛用者說
[00:07:30.480 --> 00:07:32.480]  勸阻他的人
[00:07:32.480 --> 00:07:35.480]  不許他們起來害數羅
[00:07:35.480 --> 00:07:37.480]  數羅起來
[00:07:37.480 --> 00:07:39.480]  從洞裏出去
[00:07:39.480 --> 00:07:41.480]  預備上路
[00:07:41.480 --> 00:07:44.480]  這段經文是說到一個這樣的片段
[00:07:44.480 --> 00:07:46.480]  在二十四章第一節提到
[00:07:46.480 --> 00:07:49.480]  數羅追趕非理士人回來
[00:07:49.480 --> 00:07:51.480]  有人告訴數羅
[00:07:51.480 --> 00:07:55.480]  聽看大衛在隱基底的曠野
[00:07:55.480 --> 00:08:00.480]  我們看到隱基底的曠野在哪裏呢?
[00:08:00.480 --> 00:08:02.480]  隱基底的曠野就是
[00:08:02.480 --> 00:08:05.480]  大家現在在地圖裏面看到的地方
[00:08:05.480 --> 00:08:11.480]  隱基底其實就在死海的西岸
[00:08:11.480 --> 00:08:14.480]  是猶大曠野裏面的一個綠洲
[00:08:14.480 --> 00:08:18.480]  是一個長年出水的水泉
[00:08:18.480 --> 00:08:22.480]  其實自古以來都有一些人已經住在那裏
[00:08:22.480 --> 00:08:24.480]  猶大歷史裏面這個地點
[00:08:24.480 --> 00:08:28.480]  經常是逃犯聚居的地方
[00:08:28.480 --> 00:08:31.480]  當數羅得知大衛在隱基底的曠野之後
[00:08:31.480 --> 00:08:38.480]  他隨即挑選了三千個精兵去找大衛
[00:08:38.480 --> 00:08:44.480]  估計當時跟隨大衛的人大概有六百人左右
[00:08:44.480 --> 00:08:46.480]  我們不要忘記
[00:08:46.480 --> 00:08:49.480]  數羅剛剛跟非利士人爭戰
[00:08:49.480 --> 00:08:55.480]  他即時調動了遠超過大衛的精銳兵力
[00:08:55.480 --> 00:08:57.480]  去追殺大衛
[00:08:57.480 --> 00:08:59.480]  我們可以從經文裏面看到
[00:08:59.480 --> 00:09:03.480]  其實數羅殺大衛的心是非常迫切的
[00:09:03.480 --> 00:09:08.480]  數羅沒有放過任何可以殺大衛的機會
[00:09:08.480 --> 00:09:10.480]  希望能夠一擊即中
[00:09:10.480 --> 00:09:13.480]  去除滅他心目中的眼中釘
[00:09:13.480 --> 00:09:17.480]  但大衛和跟隨他的人為了逃避數羅
[00:09:17.480 --> 00:09:21.480]  他們就躲藏在一個洞的深處
[00:09:21.480 --> 00:09:24.480]  就是在隱基底的曠野
[00:09:24.480 --> 00:09:26.480]  在隱基底的曠野
[00:09:26.480 --> 00:09:28.480]  其實這些洞都是隨處可見
[00:09:28.480 --> 00:09:31.480]  這些洞可以很大和很深
[00:09:31.480 --> 00:09:36.480]  躲藏在裏面是一個很隱蔽的地方
[00:09:36.480 --> 00:09:41.480]  而當時數羅剛剛進入這個洞裏
[00:09:41.480 --> 00:09:45.480]  大衛就大解
[00:09:45.480 --> 00:09:48.480]  因為數羅正在辦一些很私人的事
[00:09:48.480 --> 00:09:52.480]  所以跟隨數羅的戰士和跟隨他的人
[00:09:52.480 --> 00:09:54.480]  也沒有跟隨數羅進去
[00:09:54.480 --> 00:09:58.480]  只是在外面等數羅出來
[00:09:58.480 --> 00:10:00.480]  而數羅在這個時間
[00:10:00.480 --> 00:10:04.480]  他萬萬都料不到大衛和跟隨他的人
[00:10:04.480 --> 00:10:08.480]  竟然在洞的深處
[00:10:08.480 --> 00:10:11.480]  這其實是一個千載難逢的機會
[00:10:11.480 --> 00:10:15.480]  只要大衛和任何一個跟隨大衛的人
[00:10:15.480 --> 00:10:19.480]  上前一刀了結了眼前的數羅
[00:10:19.480 --> 00:10:23.480]  就已經減除了大衛面對一個最大的威脅
[00:10:23.480 --> 00:10:25.480]  而事實上跟隨大衛的人
[00:10:25.480 --> 00:10:27.480]  都是這樣跟大衛說的
[00:10:27.480 --> 00:10:31.480]  「看!這日子到了,耶和華曾對你說:
[00:10:31.480 --> 00:10:34.480]  看!我要將你的仇敵交在你手裏
[00:10:34.480 --> 00:10:37.480]  你可以照看為好的對待他」
[00:10:37.480 --> 00:10:40.480]  跟隨大衛的人都是跟大衛這樣說
[00:10:40.480 --> 00:10:43.480]  「這是上帝給你的機會
[00:10:43.480 --> 00:10:46.480]  讓他的仇敵可以除滅
[00:10:46.480 --> 00:10:48.480]  可以任意待他」
[00:10:48.480 --> 00:10:52.480]  但是上帝是否真的有這樣去應許大衛呢?
[00:10:52.480 --> 00:10:56.480]  其實聖經似乎沒有這樣應許大衛
[00:10:56.480 --> 00:10:59.480]  在撒慕爾記上23章4節
[00:10:59.480 --> 00:11:01.480]  耶和華曾經應許
[00:11:01.480 --> 00:11:06.480]  要將非利士人交在大衛的手裏
[00:11:06.480 --> 00:11:11.480]  但是他沒有應許過將數羅交在大衛的手裏
[00:11:11.480 --> 00:11:13.480]  但是當時大衛的隨從
[00:11:13.480 --> 00:11:14.480]  當然見到這樣的情況
[00:11:14.480 --> 00:11:16.480]  當然是這樣跟大衛說
[00:11:16.480 --> 00:11:18.480]  希望可以除滅數羅
[00:11:18.480 --> 00:11:20.480]  就可以免除這些威脅
[00:11:20.480 --> 00:11:22.480]  在這個情況裏面
[00:11:22.480 --> 00:11:25.480]  大衛面對這個在他眼前
[00:11:25.480 --> 00:11:28.480]  完全沒有任何防範的數羅
[00:11:28.480 --> 00:11:29.480]  對大衛來說
[00:11:29.480 --> 00:11:32.480]  這個絕對不是一個偶然的一件事
[00:11:32.480 --> 00:11:33.480]  甚至可以這樣說
[00:11:33.480 --> 00:11:36.480]  可能真是上帝讓他有這個機會
[00:11:36.480 --> 00:11:38.480]  可以除滅數羅
[00:11:38.480 --> 00:11:42.480]  不需要再面對數羅的迫迫和迫害
[00:11:42.480 --> 00:11:44.480]  如果換成是你的話
[00:11:44.480 --> 00:11:46.480]  我不知道你會怎樣做
[00:11:46.480 --> 00:11:50.480]  大衛當時做了一個很特別的舉動
[00:11:50.480 --> 00:11:52.480]  聖經形容他
[00:11:52.480 --> 00:11:57.480]  他就起來悄悄割下數羅外袍的衣角
[00:11:57.480 --> 00:12:01.480]  可能數羅大解的時候
[00:12:01.480 --> 00:12:04.480]  就將他的戰袍放在一邊
[00:12:04.480 --> 00:12:06.480]  從之後的經文我們知道
[00:12:06.480 --> 00:12:10.480]  大衛沒有選擇殺死數羅的原因
[00:12:10.480 --> 00:12:12.480]  是因為他很知道
[00:12:12.480 --> 00:12:14.480]  數羅是耶和華的受膏者
[00:12:14.480 --> 00:12:17.480]  就正如經文第六節所說
[00:12:17.480 --> 00:12:20.480]  「耶和華絕不允許我對我的主」
[00:12:20.480 --> 00:12:23.480]  「耶和華的受膏者」做這件事
[00:12:23.480 --> 00:12:27.480]  耶和華的受膏者究竟有什麼特別呢?
[00:12:27.480 --> 00:12:30.480]  受膏者這個字首先在《利美記》裏面出現
[00:12:30.480 --> 00:12:32.480]  就是指到祭司
[00:12:32.480 --> 00:12:34.480]  而這個字再出現的時候
[00:12:34.480 --> 00:12:36.480]  就是在《撒姆爾記》上
[00:12:36.480 --> 00:12:39.480]  而出現的段落經文就是描述
[00:12:39.480 --> 00:12:44.480]  撒姆爾去高納君王的描述
[00:12:44.480 --> 00:12:46.480]  在《撒姆爾記》上的第十章一節
[00:12:46.480 --> 00:12:50.480]  記載撒姆爾擁有高數羅的描述
[00:12:50.480 --> 00:12:53.480]  數羅被神的靈大大感動
[00:12:53.480 --> 00:12:56.480]  這裏是《撒姆爾記》上第九章十六節
[00:12:56.480 --> 00:13:01.480]  十章十六節和十六章十三節裏面有記載
[00:13:01.480 --> 00:13:03.480]  而這個數羅被高之後
[00:13:03.480 --> 00:13:07.480]  上帝的靈就和他同在了
[00:13:07.480 --> 00:13:09.480]  所以耶和華的受膏者被視為
[00:13:09.480 --> 00:13:12.480]  是一個有神同在
[00:13:12.480 --> 00:13:14.480]  甚至是一個神聖的一個人
[00:13:14.480 --> 00:13:16.480]  但是在這件事上
[00:13:16.480 --> 00:13:19.480]  他其實做對了一半
[00:13:19.480 --> 00:13:23.480]  他沒有因為一個可以即時解除眼前的危機
[00:13:23.480 --> 00:13:25.480]  和壓力的機會放在眼前
[00:13:25.480 --> 00:13:29.480]  而忘記了數羅是耶和華所高納的王
[00:13:29.480 --> 00:13:33.480]  其實大衛可以有很多不同的藉口
[00:13:33.480 --> 00:13:35.480]  去不理會這個事實
[00:13:35.480 --> 00:13:38.480]  例如其實是你不仁在先
[00:13:38.480 --> 00:13:41.480]  我對你不義也很合理
[00:13:41.480 --> 00:13:44.480]  是數羅你嫉妒我而不斷追殺我
[00:13:44.480 --> 00:13:45.480]  其實我為了自衛
[00:13:45.480 --> 00:13:48.480]  我現在殺你也是很合理的事
[00:13:48.480 --> 00:13:52.480]  又或者大衛可以很大條道理地說
[00:13:52.480 --> 00:13:56.480]  這個正正就是上帝給我一個機會
[00:13:56.480 --> 00:13:59.480]  連跟隨我的人也是這樣說的時候
[00:13:59.480 --> 00:14:01.480]  我沒有理由放棄這個機會
[00:14:01.480 --> 00:14:07.480]  況且其實大衛已經被撒慕爾擁有所高
[00:14:07.480 --> 00:14:09.480]  在撒慕爾記上十六章十三節
[00:14:09.480 --> 00:14:13.480]  已經記述了撒慕爾高納了大衛
[00:14:13.480 --> 00:14:16.480]  但是大衛未正式成為以色列的王
[00:14:16.480 --> 00:14:19.480]  但是大衛可以用這個藉口
[00:14:19.480 --> 00:14:21.480]  既然機會已經擺在眼前
[00:14:21.480 --> 00:14:24.480]  他可以取代數羅殺了他
[00:14:24.480 --> 00:14:26.480]  他就可以即時做王了
[00:14:26.480 --> 00:14:32.480]  我們在這段經文裏面見到大衛
[00:14:32.480 --> 00:14:35.480]  他是一個尊臣為聖的一個人
[00:14:35.480 --> 00:14:40.480]  也顯出他對敵人有一個很廣闊的胸襟
[00:14:40.480 --> 00:14:44.480]  這件事也令我想到在中國歷史裏面
[00:14:44.480 --> 00:14:46.480]  發生過一件事
[00:14:46.480 --> 00:14:50.480]  1900年當時清末年間發生了一件事
[00:14:50.480 --> 00:14:52.480]  不知道大家是否記得
[00:14:52.480 --> 00:14:58.480]  當時中國在甲午戰爭中戰敗
[00:14:58.480 --> 00:15:00.480]  西方列強瓜分中國
[00:15:00.480 --> 00:15:04.480]  而當時西方國家因為已經打敗中國
[00:15:04.480 --> 00:15:07.480]  他們開放了很多關口
[00:15:07.480 --> 00:15:11.480]  讓很多西方國家的傳教士進入中國裏面
[00:15:11.480 --> 00:15:13.480]  但是很多傳教士來到中國
[00:15:13.480 --> 00:15:16.480]  也帶來了很多文化的差異
[00:15:16.480 --> 00:15:22.480]  令信主的人和當地的中國人產生很多矛盾
[00:15:22.480 --> 00:15:25.480]  也造成大家的關係很緊張
[00:15:25.480 --> 00:15:29.480]  民間當時發起了一些人說要練神拳
[00:15:29.480 --> 00:15:33.480]  去抗衡這些基督徒甚至這些傳教士
[00:15:33.480 --> 00:15:39.480]  那些練神拳的人用這方法殺死了當時很多信徒
[00:15:39.480 --> 00:15:43.480]  很多傳教士甚至燒毀了很多教堂
[00:15:43.480 --> 00:15:51.480]  這件事在歷史裏被稱為義和團之亂
[00:15:51.480 --> 00:15:57.480]  而這件事估計當時被殺的外國宣教士有189人
[00:15:57.480 --> 00:16:00.480]  其中內地會即是戴德生建立的差會
[00:16:00.480 --> 00:16:05.480]  當中是佔了69人在這件事裏面殉道
[00:16:05.480 --> 00:16:12.480]  當平亂之後宣教士的國家都要求中國作出賠償
[00:16:12.480 --> 00:16:18.480]  在這裏給大家看一份文件
[00:16:18.480 --> 00:16:21.480]  大家可能有少許懵懵的
[00:16:21.480 --> 00:16:27.480]  這份文件其實是當時1901年中國內地會的月刊
[00:16:27.480 --> 00:16:29.480]  但這是北美的版本
[00:16:29.480 --> 00:16:32.480]  這份北美版本叫做China's Minions
[00:16:32.480 --> 00:16:35.480]  中文譯為億萬華文
[00:16:35.480 --> 00:16:39.480]  這裏62頁有這樣的記載
[00:16:39.480 --> 00:16:41.480]  大家能否看到英文
[00:16:41.480 --> 00:16:42.480]  應該看不到
[00:16:42.480 --> 00:16:44.480]  我已經框著了
[00:16:44.480 --> 00:16:46.480]  不過框著了你都應該看不到
[00:16:46.480 --> 00:16:52.480]  所以我要讀一讀這段說話其實是說甚麼意思
[00:16:52.480 --> 00:16:57.480]  內地會拒絕義和團之亂後的賠償
[00:16:57.480 --> 00:17:01.480]  目前在中國討論到最白熱化的問題
[00:17:01.480 --> 00:17:05.480]  就是列強要求中國的賠償
[00:17:05.480 --> 00:17:07.480]  但令人驚嚇的是
[00:17:07.480 --> 00:17:12.480]  那些年來從販賣鴉片煙賺了大筆錢的國家
[00:17:12.480 --> 00:17:17.480]  竟然向貧窮的中國要求如此巨額的賠償
[00:17:17.480 --> 00:17:20.480]  無論列強如何處置這件事
[00:17:20.480 --> 00:17:23.480]  但我們宣教士卻以基督為首
[00:17:23.480 --> 00:17:26.480]  甚至以為福音受苦為榮
[00:17:26.480 --> 00:17:29.480]  免得福音受到難阻
[00:17:29.480 --> 00:17:31.480]  所以我們本會決定
[00:17:31.480 --> 00:17:35.480]  無論是人命或財產都拒絕接受任何賠償
[00:17:35.480 --> 00:17:38.480]  並且甘願肩負全責
[00:17:38.480 --> 00:17:42.480]  養育殉道宣教士為下的全體孤兒
[00:17:42.480 --> 00:17:45.480]  若中國心裡感到有愧
[00:17:45.480 --> 00:17:48.480]  而自願補償本會的後續損失的話
[00:17:48.480 --> 00:17:51.480]  這是可以自由接受
[00:17:51.480 --> 00:17:54.480]  但我們絕對不會做任何要求
[00:17:54.480 --> 00:17:58.480]  至於受害的各地信徒本身無能為力
[00:17:58.480 --> 00:18:03.480]  若神給本會有力量輔助則竭誠以赴
[00:18:03.480 --> 00:18:06.480]  但若政府給予賠償
[00:18:06.480 --> 00:18:09.480]  他們可以自由平均分配
[00:18:09.480 --> 00:18:12.480]  但願我們為這件極度複雜的事件禱告
[00:18:12.480 --> 00:18:16.480]  讓人均能以基督的心腸辦事
[00:18:16.480 --> 00:18:20.480]  大衛在此時吾薩素羅
[00:18:20.480 --> 00:18:22.480]  令我想起這件歷史中
[00:18:22.480 --> 00:18:26.480]  關於內地會的過去歷史
[00:18:26.480 --> 00:18:29.480]  內地會當時亦有一大條道理
[00:18:29.480 --> 00:18:32.480]  向中國索取賠償
[00:18:32.480 --> 00:18:37.480]  而且其他國家都是趁火打劫
[00:18:37.480 --> 00:18:40.480]  其實在情在理內地會都可以這樣做
[00:18:40.480 --> 00:18:43.480]  但當時他們見到中國的情況
[00:18:43.480 --> 00:18:47.480]  他們顧及福音的見證和基督的心腸
[00:18:47.480 --> 00:18:52.480]  而最後選擇放棄向中國要求賠償
[00:18:52.480 --> 00:18:55.480]  這情況就正正是大衛在當時
[00:18:55.480 --> 00:18:58.480]  面對著一個大好的良機
[00:18:58.480 --> 00:19:00.480]  而他選擇放棄
[00:19:00.480 --> 00:19:03.480]  在這經文裏進入第二部分
[00:19:03.480 --> 00:19:05.480]  我們看看這段經文
[00:19:05.480 --> 00:19:08.480]  大衛在素羅面前有甚麼回應呢
[00:19:08.480 --> 00:19:11.480]  我們一起去讀經文第二部分
[00:19:11.480 --> 00:19:13.480]  第八至十五節
[00:19:13.480 --> 00:19:15.480]  準備開始
[00:19:15.480 --> 00:19:18.480]  然後大衛也起來
[00:19:18.480 --> 00:19:20.480]  從洞裏出去
[00:19:20.480 --> 00:19:22.480]  呼喚素羅說
[00:19:22.480 --> 00:19:23.480]  我主我王
[00:19:23.480 --> 00:19:25.480]  素羅回頭觀看
[00:19:25.480 --> 00:19:27.480]  大衛就屈身
[00:19:27.480 --> 00:19:29.480]  臉伏於地下拜
[00:19:29.480 --> 00:19:31.480]  大衛對素羅說
[00:19:31.480 --> 00:19:34.480]  你為何聽信人的殘言
[00:19:34.480 --> 00:19:38.480]  說漢啊大衛想要害你呢
[00:19:38.480 --> 00:19:39.480]  漢啊
[00:19:39.480 --> 00:19:41.480]  今日你親眼看見
[00:19:41.480 --> 00:19:45.480]  在洞中耶和華將你交在我手裏
[00:19:45.480 --> 00:19:47.480]  有人要我殺你
[00:19:47.480 --> 00:19:49.480]  我卻愛惜你
[00:19:49.480 --> 00:19:52.480]  說我不敢伸手害我的主
[00:19:52.480 --> 00:19:56.480]  因為他是耶和華的受高者
[00:19:56.480 --> 00:19:58.480]  我父啊請漢
[00:19:58.480 --> 00:20:02.480]  漢你外婆的衣角在我手中
[00:20:02.480 --> 00:20:05.480]  我割下你外婆的衣角
[00:20:05.480 --> 00:20:07.480]  卻沒有殺你
[00:20:07.480 --> 00:20:09.480]  你知道並且漢見
[00:20:09.480 --> 00:20:12.480]  我沒有惡意要活逆你
[00:20:12.480 --> 00:20:15.480]  你雖然要獵取我的命
[00:20:15.480 --> 00:20:18.480]  我卻沒有得罪你
[00:20:18.480 --> 00:20:21.480]  願耶和華在你我中間判斷
[00:20:21.480 --> 00:20:25.480]  願耶和華在你身上為我伸冤
[00:20:25.480 --> 00:20:28.480]  我卻不親手加害於你
[00:20:28.480 --> 00:20:31.480]  古人有句俗語說
[00:20:31.480 --> 00:20:33.480]  惡事出於惡人
[00:20:33.480 --> 00:20:37.480]  我卻不親手加害於你
[00:20:37.480 --> 00:20:40.480]  以色列王出來要尋找誰呢
[00:20:40.480 --> 00:20:43.480]  你要追趕誰呢
