
[00:00:00.000 --> 00:00:04.000]  現在這段時間我們透過神的說話去敬拜祂
[00:01:58.000 --> 00:02:00.000]  我們主要的講道經文
[00:02:00.000 --> 00:02:03.000]  是會引用詩篇
[00:02:03.000 --> 00:02:05.000]  可能不知道你在你的靈修裡
[00:02:05.000 --> 00:02:06.000]  或者在生命裡
[00:02:06.000 --> 00:02:07.000]  你怎麼看詩篇
[00:02:07.000 --> 00:02:12.000]  有人說聖經是神向人說的話
[00:02:12.000 --> 00:02:15.000]  不過原來有人告訴我們
[00:02:15.000 --> 00:02:19.000]  詩篇往往是人和上帝說的話
[00:02:19.000 --> 00:02:20.000]  為什麼呢
[00:02:20.000 --> 00:02:24.000]  因為詩篇往往將人的感受、經歷
[00:02:24.000 --> 00:02:26.000]  向神討求寫出來
[00:02:26.000 --> 00:02:28.000]  以致向神傾訴
[00:02:28.000 --> 00:02:30.000]  不過它竟然放在聖經裡
[00:02:30.000 --> 00:02:34.000]  究竟是人的說話還是神的說話呢
[00:02:34.000 --> 00:02:37.000]  我們深信上帝透過聖靈
[00:02:37.000 --> 00:02:39.000]  在人的心裡工作
[00:02:39.000 --> 00:02:43.000]  讓人傾訴他的心懷意念的時候
[00:02:43.000 --> 00:02:45.000]  按著上帝的心意宣講
[00:02:45.000 --> 00:02:48.000]  使人能夠說出上帝的說話
[00:02:48.000 --> 00:02:53.000]  因為詩篇亦是神向我們說話
[00:02:53.000 --> 00:02:56.000]  我們發覺我們看詩篇的時候
[00:02:56.000 --> 00:02:58.000]  有很多共鳴
[00:02:58.000 --> 00:03:00.000]  因為我就是這樣
[00:03:00.000 --> 00:03:02.000]  我就是這樣的感受
[00:03:02.000 --> 00:03:04.000]  神啊 你真的很知道我的感受
[00:03:04.000 --> 00:03:07.000]  當然有些詩篇比較難明白
[00:03:07.000 --> 00:03:09.000]  因為我們不在處境裡
[00:03:09.000 --> 00:03:11.000]  不在私人的處境裡的時候
[00:03:11.000 --> 00:03:13.000]  我們有時不知道
[00:03:13.000 --> 00:03:15.000]  究竟為什麼私人會這樣說
[00:03:15.000 --> 00:03:16.000]  不過無論如何
[00:03:16.000 --> 00:03:19.000]  在詩篇裡有很多寶貴的訊息
[00:03:19.000 --> 00:03:22.000]  有些人每天靈修的時候
[00:03:22.000 --> 00:03:25.000]  他除了看經文之外
[00:03:25.000 --> 00:03:28.000]  他會更加看一篇詩篇
[00:03:28.000 --> 00:03:30.000]  有些長有些短
[00:03:30.000 --> 00:03:33.000]  成為我們很多很多的幫助
[00:03:33.000 --> 00:03:35.000]  我不知道你對詩篇的喜愛
[00:03:35.000 --> 00:03:37.000]  特別喜愛哪幾篇詩篇
[00:03:37.000 --> 00:03:38.000]  有很多很寶貴
[00:03:38.000 --> 00:03:40.000]  剛才經過阿德大令
[00:03:40.000 --> 00:03:41.000]  我們讀過其中一篇
[00:03:41.000 --> 00:03:42.000]  是一百篇
[00:03:42.000 --> 00:03:45.000]  就剛剛我上一次七月尾講到的時候用過
[00:03:45.000 --> 00:03:48.000]  然後有詩篇二十三篇
[00:03:48.000 --> 00:03:51.000]  唱頌三千年的詩篇
[00:03:51.000 --> 00:03:54.000]  到今天依然成為我們的安慰
[00:03:54.000 --> 00:03:56.000]  很多詩篇
[00:03:56.000 --> 00:04:00.000]  我兒子從小的時候已經帶領他一起背誦
[00:04:00.000 --> 00:04:02.000]  今年他已經二十六歲
[00:04:02.000 --> 00:04:04.000]  不經不覺二十幾三十年
[00:04:04.000 --> 00:04:05.000]  我看到一樣東西就是
[00:04:05.000 --> 00:04:07.000]  神的話永遠是寶貴
[00:04:07.000 --> 00:04:11.000]  盼望都成為你的幫助和支持
[00:04:11.000 --> 00:04:12.000]  找到的時候
[00:04:12.000 --> 00:04:13.000]  如果你有手機的時候
[00:04:13.000 --> 00:04:16.000]  你可以打開這個app
[00:04:16.000 --> 00:04:18.000]  看我們的程序表
[00:04:18.000 --> 00:04:19.000]  如果沒有的時候
[00:04:19.000 --> 00:04:22.000]  你可以請我去重讀這篇詩篇
[00:04:22.000 --> 00:04:25.000]  讓我們細心的聆聽
[00:04:25.000 --> 00:04:28.000]  請聽我重讀詩篇的二十七篇
[00:04:28.000 --> 00:04:30.000]  (朗讀)
[00:04:30.000 --> 00:04:32.000]  (朗讀)
[00:04:33.000 --> 00:04:35.000]  (朗讀)
[00:04:35.000 --> 00:04:37.000]  (朗讀)
[00:04:38.000 --> 00:04:40.000]  (朗讀)
[00:04:41.000 --> 00:04:43.000]  (朗讀)
[00:04:43.000 --> 00:04:45.000]  (朗讀)
[00:04:45.000 --> 00:04:47.000]  (朗讀)
[00:04:47.000 --> 00:04:49.000]  (朗讀)
[00:04:50.000 --> 00:04:52.000]  (朗讀)
[00:04:52.000 --> 00:04:54.000]  (朗讀)
[00:04:54.000 --> 00:04:56.000]  (朗讀)
[00:04:56.000 --> 00:04:58.000]  (朗讀)
[00:04:59.000 --> 00:05:01.000]  (朗讀)
[00:05:02.000 --> 00:05:04.000]  (朗讀)
[00:05:04.000 --> 00:05:06.000]  (朗讀)
[00:05:06.000 --> 00:05:08.000]  (朗讀)
[00:05:08.000 --> 00:05:10.000]  (朗讀)
[00:05:10.000 --> 00:05:12.000]  (朗讀)
[00:05:12.000 --> 00:05:14.000]  (朗讀)
[00:05:14.000 --> 00:05:16.000]  (朗讀)
[00:05:16.000 --> 00:05:18.000]  (朗讀)
[00:05:18.000 --> 00:05:20.000]  (朗讀)
[00:05:20.000 --> 00:05:22.000]  (朗讀)
[00:05:22.000 --> 00:05:24.000]  (朗讀)
[00:05:24.000 --> 00:05:26.000]  (朗讀)
[00:05:26.000 --> 00:05:28.000]  (朗讀)
[00:05:28.000 --> 00:05:30.000]  (朗讀)
[00:05:30.000 --> 00:05:32.000]  (朗讀)
[00:05:32.000 --> 00:05:34.000]  (朗讀)
[00:05:34.000 --> 00:05:36.000]  (朗讀)
[00:05:36.000 --> 00:05:38.000]  (朗讀)
[00:05:38.000 --> 00:05:40.000]  (朗讀)
[00:05:40.000 --> 00:05:42.000]  (朗讀)
[00:05:42.000 --> 00:05:44.000]  (朗讀)
[00:05:44.000 --> 00:05:46.000]  (朗讀)
[00:05:46.000 --> 00:05:48.000]  (朗讀)
[00:05:48.000 --> 00:05:50.000]  (朗讀)
[00:05:50.000 --> 00:05:52.000]  (朗讀)
[00:05:52.000 --> 00:05:54.000]  (朗讀)
[00:05:54.000 --> 00:05:56.000]  (朗讀)
[00:05:56.000 --> 00:05:58.000]  (朗讀)
[00:05:58.000 --> 00:06:00.000]  (朗讀)
[00:06:00.000 --> 00:06:02.000]  (朗讀)
[00:06:02.000 --> 00:06:04.000]  (朗讀)
[00:06:04.000 --> 00:06:06.000]  (朗讀)
[00:06:06.000 --> 00:06:08.000]  (朗讀)
[00:06:08.000 --> 00:06:10.000]  (朗讀)
[00:06:10.000 --> 00:06:12.000]  (朗讀)
[00:06:12.000 --> 00:06:14.000]  (朗讀)
[00:06:14.000 --> 00:06:16.000]  (朗讀)
[00:06:16.000 --> 00:06:18.000]  (朗讀)
[00:06:18.000 --> 00:06:20.000]  (朗讀)
[00:06:20.000 --> 00:06:22.000]  (朗讀)
[00:06:22.000 --> 00:06:24.000]  (朗讀)
[00:06:24.000 --> 00:06:26.000]  (朗讀)
[00:06:26.000 --> 00:06:28.000]  (朗讀)
[00:06:28.000 --> 00:06:30.000]  (朗讀)
[00:06:30.000 --> 00:06:35.800]  因為妄作見證的 或口吐空言的 起來攻擊我
[00:06:35.800 --> 00:06:40.920]  我又不信在活人之地 得見耶和華的恩惠
[00:06:40.920 --> 00:06:43.400]  就早已喪膽了
[00:06:43.400 --> 00:06:47.800]  要等候耶和華 幫喪膽 堅固你的心
[00:06:47.800 --> 00:06:51.200]  我再說 要等候耶和華
[00:06:51.200 --> 00:06:55.520]  留意這篇詩篇是一首祈禱詩篇
[00:06:56.280 --> 00:07:00.280]  作者如果按標題看 就是詩人大衛
[00:07:00.280 --> 00:07:03.960]  透過這篇詩篇的內容 我們大概知道一件事
[00:07:03.960 --> 00:07:09.760]  可能有機會以色列軍王大衛
[00:07:09.760 --> 00:07:12.560]  在他尚未成為以色列軍王之前
[00:07:12.560 --> 00:07:15.920]  因為逃避蘇聯王對他的追殺
[00:07:15.920 --> 00:07:18.360]  以致他四處奔逃
[00:07:18.360 --> 00:07:20.920]  當時他被眾人離棄
[00:07:20.920 --> 00:07:24.240]  連父母都不敢收留他
[00:07:24.960 --> 00:07:28.360]  以致他面對一個走難的人生
[00:07:28.360 --> 00:07:33.280]  在過程中 因為惡人通風報信的時候
[00:07:33.280 --> 00:07:37.480]  蘇聯王帶著軍兵四處圍捕追殺他
[00:07:37.480 --> 00:07:40.880]  大家想像到 如果從這個殺戮記錄
[00:07:40.880 --> 00:07:42.760]  或其他方面 我們大概知道
[00:07:42.760 --> 00:07:46.960]  當時的情況是相當危急
[00:07:46.960 --> 00:07:51.640]  面對前路茫茫 孤單無處
[00:07:51.640 --> 00:07:53.360]  不知道去哪裡投靠
[00:07:53.960 --> 00:07:56.560]  不知道你人生有否試過這樣的情況
[00:07:56.560 --> 00:07:58.280]  如果你有的時候
[00:07:58.280 --> 00:08:01.560]  可能那種感覺是很孤單很無力
[00:08:01.560 --> 00:08:03.960]  甚至有時你會想一想
[00:08:03.960 --> 00:08:06.160]  繼續走下去的路是怎樣
[00:08:06.160 --> 00:08:08.560]  有時都會想一些很傻的事
[00:08:08.560 --> 00:08:13.560]  然而 當詩人大衛面對絕望的時候
[00:08:13.560 --> 00:08:16.960]  他的人生就只會仰望神
[00:08:16.960 --> 00:08:20.760]  因為這樣 原本有感而發 作了這篇詩篇
[00:08:21.360 --> 00:08:24.560]  一般人面對這些困難擔憂和危險的時候
[00:08:24.560 --> 00:08:26.760]  不知道你會有什麼反應
[00:08:26.760 --> 00:08:30.160]  話說有一個故事 姑妄聽之
[00:08:30.160 --> 00:08:37.360]  有一天魔鬼猜小鬼去到一個城裡散播肺癆菌
[00:08:37.360 --> 00:08:40.160]  要他殺死兩千個人
[00:08:40.160 --> 00:08:43.560]  結果死了四千個 又賺了
[00:08:43.560 --> 00:08:46.960]  不過我們人體來說 死亡永遠都不開心
[00:08:46.960 --> 00:08:50.560]  於是魔鬼就問小鬼
[00:08:50.760 --> 00:08:54.960]  我不是命令你去殺兩千人 為什麼會多了兩千人呢
[00:08:54.960 --> 00:08:58.560]  他說大王 我真的遵照你的命令而行
[00:08:58.560 --> 00:09:00.360]  我所殺的真的有兩千個
[00:09:00.360 --> 00:09:02.360]  不多也不少
[00:09:02.360 --> 00:09:04.960]  為什麼還有兩千個呢
[00:09:04.960 --> 00:09:08.560]  哦 那些因為害怕的緣故死了
[00:09:08.560 --> 00:09:14.360]  原來在我們人生裡面 當我們面對困難
[00:09:14.360 --> 00:09:16.160]  甚至有時候困難還沒來的時候
[00:09:16.160 --> 00:09:17.760]  我們很容易
[00:09:19.360 --> 00:09:20.760]  還沒來才害怕
[00:09:20.760 --> 00:09:22.760]  因為在感情緣故的時候 我們看到一件事
[00:09:22.760 --> 00:09:25.760]  懼怕憂慮真的可以殺死人
[00:09:25.760 --> 00:09:28.160]  那個壓力可以壓死人
[00:09:28.160 --> 00:09:31.760]  然而大衛告訴他 他不害怕
[00:09:31.760 --> 00:09:33.960]  我還懼怕誰呢
[00:09:33.960 --> 00:09:37.960]  究竟大衛為什麼能夠不害怕呢
[00:09:37.960 --> 00:09:40.360]  首先第一件事是大衛
[00:09:40.360 --> 00:09:43.760]  當他強調他會堅心信靠神的時候
[00:09:43.760 --> 00:09:45.960]  他向上帝禱告
[00:09:45.960 --> 00:09:48.160]  第一件事開宗明義說明了什麼呢
[00:09:48.560 --> 00:09:51.560]  他說神是他唯一的倚靠
[00:09:51.560 --> 00:09:55.560]  他帶著一份赤誠的心 來到神面前祈求
[00:09:55.560 --> 00:09:58.160]  求上帝幫助他
[00:09:58.160 --> 00:09:59.960]  他深信上帝會幫助他
[00:09:59.960 --> 00:10:06.560]  在這裡詩人用了三個形容詞來形容神
[00:10:06.560 --> 00:10:09.560]  第一 耶和華是我的亮光
[00:10:09.560 --> 00:10:13.360]  第二 耶和華是我性命的保障
[00:10:13.360 --> 00:10:18.160]  第三 耶和華是我的保障
[00:10:18.360 --> 00:10:20.160]  耶和華是我的拯救
[00:10:20.160 --> 00:10:23.160]  這三個字本身是用來形容上帝
[00:10:23.160 --> 00:10:24.360]  特別是一開始的時候
[00:10:24.360 --> 00:10:25.960]  耶和華是我的亮光
[00:10:25.960 --> 00:10:28.360]  在舊約原來很少用這個字來形容上帝
[00:10:28.360 --> 00:10:29.960]  明白嗎
[00:10:29.960 --> 00:10:31.560]  亮光是什麼意思呢
[00:10:31.560 --> 00:10:33.360]  亮光就是有光
[00:10:33.360 --> 00:10:35.760]  我們在黑暗裡不需要懼怕
[00:10:35.760 --> 00:10:36.760]  照亮了我們
[00:10:36.760 --> 00:10:39.560]  晚上走路的時候如果沒有燈光
[00:10:39.560 --> 00:10:40.560]  你不知道怎麼辦
[00:10:40.560 --> 00:10:41.560]  不過現在不同了
[00:10:41.560 --> 00:10:43.960]  有手機開啟的功能
[00:10:43.960 --> 00:10:45.560]  電筒的功能照著
[00:10:45.560 --> 00:10:47.160]  所以在這樣的緣故下
[00:10:47.160 --> 00:10:50.360]  你知道前面的路的環境是怎樣
[00:10:50.360 --> 00:10:51.960]  有什麼人走出來的時候
[00:10:51.960 --> 00:10:53.360]  你第一時間就立刻走
[00:10:53.360 --> 00:10:55.560]  如果黑暗環境沒有光的時候
[00:10:55.560 --> 00:10:56.960]  你不知道做什麼事
[00:10:56.960 --> 00:11:01.960]  不過這個字同一時間解作一切的好處
[00:11:01.960 --> 00:11:04.960]  上帝是我一切的好處
[00:11:04.960 --> 00:11:06.760]  你會想到一件事
[00:11:06.760 --> 00:11:10.160]  你要常常主恩便知道他是美善
[00:11:10.160 --> 00:11:14.560]  這三個形容上帝是一件很美的事
[00:11:14.560 --> 00:11:14.960]  為什麼呢
[00:11:14.960 --> 00:11:16.960]  上帝是拯救保護他的神
[00:11:17.360 --> 00:11:19.760]  上帝同一時間是保障他的避難所
[00:11:19.760 --> 00:11:20.760]  有什麼困難的時候
[00:11:20.760 --> 00:11:22.360]  上帝會提供保護給他
[00:11:22.360 --> 00:11:26.360]  然而這三個字同一時間又說到
[00:11:26.360 --> 00:11:28.160]  私人和上帝之間的關係
[00:11:28.160 --> 00:11:31.160]  是我的亮光是我一切的好處
[00:11:31.160 --> 00:11:33.760]  今天你經不經歷到上帝的好處
[00:11:33.760 --> 00:11:38.760]  你有沒有嘗試去尋求主恩的滋味
[00:11:38.760 --> 00:11:42.360]  然後你經不經歷到上帝的拯救
[00:11:42.360 --> 00:11:43.760]  第一件事就是
[00:11:43.760 --> 00:11:46.360]  上帝將我們從罪裡面拯救出來
[00:11:46.760 --> 00:11:48.360]  使我們成為他的兒女
[00:11:48.360 --> 00:11:51.160]  今天你是不是信靠上帝的人
[00:11:51.160 --> 00:11:53.160]  我相信在座大部分人都信靠上帝的人
[00:11:53.160 --> 00:11:54.560]  所以成為上帝的兒女
[00:11:54.560 --> 00:11:56.560]  他已經拯救了我們植入耶穌基督
[00:11:56.560 --> 00:11:58.360]  所以在感染的時候
[00:11:58.360 --> 00:12:01.360]  我們是跟他有一個父子的關係
[00:12:01.360 --> 00:12:05.760]  當然在座當中有個別人可能還沒有認識上帝
[00:12:05.760 --> 00:12:07.760]  我盼望今天你也同樣認識上帝
[00:12:07.760 --> 00:12:09.760]  你才成為上帝的兒女
[00:12:09.760 --> 00:12:12.960]  上帝是我們的保障
[00:12:12.960 --> 00:12:15.560]  那種安穩保障的時候
[00:12:15.560 --> 00:12:16.560]  很舒服的
[00:12:17.560 --> 00:12:19.560]  有時候我們遇到困難的時候
[00:12:19.560 --> 00:12:20.560]  回到家裡的時候
[00:12:20.560 --> 00:12:23.160]  他會為我們爸爸提供避孕套給我們
[00:12:23.160 --> 00:12:24.760]  感染的時候
[00:12:24.760 --> 00:12:26.760]  詩人繼續再說的時候
[00:12:26.760 --> 00:12:27.760]  就告訴我們什麼
[00:12:27.760 --> 00:12:29.960]  為什麼他不懼怕呢
[00:12:29.960 --> 00:12:31.160]  他不怕呢
[00:12:31.160 --> 00:12:32.960]  詩人當在第二次的時候
[00:12:32.960 --> 00:12:35.160]  他插入過去曾經發生的事
[00:12:35.160 --> 00:12:36.360]  可能你看中文的聖經
[00:12:36.360 --> 00:12:37.560]  你看不到那種味道
[00:12:37.560 --> 00:12:38.960]  在第二次的時候
[00:12:38.960 --> 00:12:40.160]  是一種過去式
[00:12:40.160 --> 00:12:42.360]  是說那個作惡的就是我的仇敵
[00:12:42.360 --> 00:12:43.960]  前來吃我的肉的時候
[00:12:43.960 --> 00:12:45.960]  就半跌倒
[00:12:46.960 --> 00:12:48.560]  在大衛人生經歷了很多事情
[00:12:48.560 --> 00:12:50.360]  而在經歷的過程裡的時候
[00:12:50.360 --> 00:12:52.160]  他就體會到這件事
[00:12:52.160 --> 00:12:54.360]  上帝回憶過去的時候
[00:12:54.360 --> 00:12:56.960]  就經歷了上帝的恩典和拯救
[00:12:56.960 --> 00:12:59.560]  當時的人是怎樣的
[00:12:59.560 --> 00:13:01.360]  要來前來吃他的肉
[00:13:01.360 --> 00:13:02.960]  就用這個形容詞來形容那些人
[00:13:02.960 --> 00:13:05.160]  用很多不同的方法
[00:13:05.160 --> 00:13:06.960]  好像兇猛的野獸
[00:13:06.960 --> 00:13:08.160]  來撕裂他一樣
[00:13:08.160 --> 00:13:10.960]  做了很多的誣告
[00:13:10.960 --> 00:13:13.160]  列了很多的實則來攻擊他
[00:13:13.160 --> 00:13:14.760]  一心要置他於死地
[00:13:15.760 --> 00:13:17.760]  然而有上帝的保護的時候
[00:13:17.760 --> 00:13:19.760]  那些人當然去攻擊他的時候
[00:13:19.760 --> 00:13:21.360]  結果是什麼
[00:13:21.360 --> 00:13:22.960]  半跌倒 失敗
[00:13:22.960 --> 00:13:27.760]  這個是大衛親自清楚經歷過的一件事
[00:13:27.760 --> 00:13:29.160]  是無可否認的
[00:13:29.160 --> 00:13:30.360]  因為這樣完的時候
[00:13:30.360 --> 00:13:32.360]  大衛進一步引申出來是什麼
[00:13:32.360 --> 00:13:34.360]  惹禍神就是他唯一的保護
[00:13:34.360 --> 00:13:36.760]  在我們人生裡
[00:13:36.760 --> 00:13:37.760]  我們不知道有沒有一種
[00:13:37.760 --> 00:13:39.360]  透過過去的時候
[00:13:39.360 --> 00:13:40.360]  我們可以看到上帝是怎樣
[00:13:40.360 --> 00:13:41.360]  認識上帝的時候
[00:13:41.360 --> 00:13:42.960]  以至我們更進一步有信心
[00:13:42.960 --> 00:13:44.160]  把握走前面的路
[00:13:45.160 --> 00:13:47.160]  其實很多都是普通的智慧
[00:13:47.160 --> 00:13:50.160]  有沒有想過
[00:13:50.160 --> 00:13:52.160]  當伯夫長來求問耶穌
[00:13:52.160 --> 00:13:53.160]  去醫治他的僕人的時候
[00:13:53.160 --> 00:13:54.160]  會怎樣
[00:13:54.160 --> 00:13:56.160]  在上面我也有人
[00:13:56.160 --> 00:13:58.160]  在下面我也有僕人
[00:13:58.160 --> 00:13:59.160]  有軍兵
[00:13:59.160 --> 00:14:00.160]  我一個命令就能搞定
[00:14:00.160 --> 00:14:01.160]  神啊 同樣的耶穌
[00:14:01.160 --> 00:14:03.160]  你一個命令也能搞定
[00:14:03.160 --> 00:14:05.160]  其實這套道理很簡單
[00:14:05.160 --> 00:14:07.160]  但有時候我們就很不清楚
[00:14:07.160 --> 00:14:09.160]  很多很多的道理
[00:14:09.160 --> 00:14:10.160]  當我們一絲細思的時候
[00:14:10.160 --> 00:14:12.160]  我們知道
[00:14:12.160 --> 00:14:13.160]  如果一個地上的爸爸
[00:14:13.160 --> 00:14:14.160]  愛他的兒女的時候
[00:14:14.160 --> 00:14:16.160]  我們天上的父更加愛
[00:14:16.160 --> 00:14:19.160]  如果一個簡單的道理的時候
[00:14:19.160 --> 00:14:20.160]  我們有把握走下去
[00:14:20.160 --> 00:14:22.160]  領子妹因為這樣緣故的時候
[00:14:22.160 --> 00:14:25.160]  詩人強調
[00:14:25.160 --> 00:14:27.160]  他得到的結論是什麼
[00:14:27.160 --> 00:14:28.160]  他說是可靠的
[00:14:28.160 --> 00:14:29.160]  他可以信賴
[00:14:29.160 --> 00:14:31.160]  去到第四節的時候
[00:14:31.160 --> 00:14:33.160]  詩人心情是什麼
[00:14:33.160 --> 00:14:35.160]  他很想
[00:14:35.160 --> 00:14:36.160]  想到現在
[00:14:36.160 --> 00:14:37.160]  他經常從過去到現在
[00:14:37.160 --> 00:14:39.160]  他都尋求一件什麼事
[00:14:39.160 --> 00:14:40.160]  就是要一生一世
[00:14:41.160 --> 00:14:42.160]  住在耶和華的殿中
[00:14:42.160 --> 00:14:44.160]  沾釀他的榮美
[00:14:44.160 --> 00:14:46.160]  在他的殿裡面求民
[00:14:46.160 --> 00:14:48.160]  柳宇霆經文
[00:14:48.160 --> 00:14:49.160]  可能我們有個疑問
[00:14:49.160 --> 00:14:50.160]  大衛那時候還沒有電
[00:14:50.160 --> 00:14:53.160]  是到所羅門才起電
[00:14:53.160 --> 00:14:55.160]  為什麼會說到電這件事
[00:14:55.160 --> 00:14:57.160]  原來有時候我們發覺一件事
[00:14:57.160 --> 00:14:59.160]  可能有機會
[00:14:59.160 --> 00:15:00.160]  就是當時大衛本身來說
[00:15:00.160 --> 00:15:02.160]  在心目中裡面
[00:15:02.160 --> 00:15:03.160]  很想為上帝建這個殿
[00:15:03.160 --> 00:15:04.160]  在籌劃當中
[00:15:04.160 --> 00:15:06.160]  這個殿就正如像模一樣
[00:15:06.160 --> 00:15:09.160]  就是上帝在人當中
[00:15:10.160 --> 00:15:11.160]  與人同在
[00:15:11.160 --> 00:15:13.160]  因為這樣完的時候
[00:15:13.160 --> 00:15:14.160]  大衛很認定一件事
[00:15:14.160 --> 00:15:17.160]  神是與信靠的人同在
[00:15:17.160 --> 00:15:20.160]  而他一直籌
[00:15:20.160 --> 00:15:21.160]  就靠上帝與他同在
[00:15:21.160 --> 00:15:23.160]  當我們面對困難的時候
[00:15:23.160 --> 00:15:25.160]  我們有時候去祈禱的時候
[00:15:25.160 --> 00:15:26.160]  我們發覺很孤單
[00:15:26.160 --> 00:15:28.160]  可能上帝不是即時回應我們的時候
[00:15:28.160 --> 00:15:29.160]  我們覺得好像孤單無助
[00:15:29.160 --> 00:15:31.160]  上帝不在我們身邊
[00:15:31.160 --> 00:15:34.160]  不過詩人大衛很清楚一件事
[00:15:34.160 --> 00:15:37.160]  回眸就代表上帝與人同在
[00:15:37.160 --> 00:15:39.160]  與他百姓同在
[00:15:39.160 --> 00:15:40.160]  因為這樣完的時候
[00:15:40.160 --> 00:15:41.160]  他認定一件事
[00:15:41.160 --> 00:15:42.160]  他就求問這件事
[00:15:42.160 --> 00:15:43.160]  尋求這件事
[00:15:43.160 --> 00:15:46.160]  更重要的是
[00:15:46.160 --> 00:15:47.160]  回眸是與人同在
[00:15:47.160 --> 00:15:49.160]  就是要來敬拜上帝
[00:15:49.160 --> 00:15:51.160]  就等於我們今天回來教會的時候
[00:15:51.160 --> 00:15:53.160]  我們就在教會敬拜上帝
[00:15:53.160 --> 00:15:55.160]  而這個人生目標就是
[00:15:55.160 --> 00:15:57.160]  每一天都與上帝親近
[00:15:57.160 --> 00:16:00.160]  當他與上帝親近的時候
[00:16:00.160 --> 00:16:01.160]  他就有把握知道一件事
[00:16:01.160 --> 00:16:03.160]  遇到一切困難的時候
[00:16:03.160 --> 00:16:04.160]  他都可以不怕
[00:16:04.160 --> 00:16:07.160]  過去如是
[00:16:07.160 --> 00:16:08.160]  今日如是
[00:16:08.160 --> 00:16:09.160]  將來如是
[00:16:09.160 --> 00:16:11.160]  他最大的盼望就是
[00:16:11.160 --> 00:16:13.160]  很想親近上帝
[00:16:13.160 --> 00:16:14.160]  才有力量去面對這件事
[00:16:14.160 --> 00:16:17.160]  不過很多時候
[00:16:17.160 --> 00:16:18.160]  當我們今天面對困難的時候
[00:16:18.160 --> 00:16:19.160]  我們第一時間就迴避人
[00:16:19.160 --> 00:16:21.160]  迴避頂尖姊妹
[00:16:21.160 --> 00:16:22.160]  不回教會
[00:16:22.160 --> 00:16:23.160]  一個人躲起來
[00:16:23.160 --> 00:16:25.160]  如果你躲起來
[00:16:25.160 --> 00:16:26.160]  安安靜靜在神面前祈禱
[00:16:26.160 --> 00:16:27.160]  仰望他的時候
[00:16:27.160 --> 00:16:28.160]  向上帝傾心吐號的時候
[00:16:28.160 --> 00:16:30.160]  我都為你感恩
[00:16:30.160 --> 00:16:32.160]  不過很多時候
