
[00:00:00.000 --> 00:00:03.980]  在正道之先我們要讀今天的經文
[00:06:01.600 --> 00:06:05.600]  我一定會把那伯的葡萄園
[00:06:05.600 --> 00:06:07.600]  拿過來給你
[00:06:07.600 --> 00:06:09.600]  哇!多厲害啊!
[00:06:09.600 --> 00:06:11.600]  如果我們在家對小朋友
[00:06:11.600 --> 00:06:13.600]  可不可以這樣呢?
[00:06:13.600 --> 00:06:18.600]  哇!大家有很多想法
[00:06:18.600 --> 00:06:22.600]  我們也聽過不少人這樣說
[00:06:22.600 --> 00:06:24.600]  窮就不要跟富鬥
[00:06:24.600 --> 00:06:26.600]  富就不要什麼
[00:06:26.600 --> 00:06:29.600]  沒錯!大家都很清楚
[00:06:29.600 --> 00:06:33.600]  但是為什麼那伯不肯把葡萄園
[00:06:33.600 --> 00:06:36.600]  賣給阿蝦王呢?
[00:06:36.600 --> 00:06:40.600]  我們從阿蝦回答耶洗別的說話裡面
[00:06:40.600 --> 00:06:44.600]  究竟阿蝦有沒有把整個的事情
[00:06:44.600 --> 00:06:48.600]  跟耶洗別說得一清二楚呢?
[00:06:48.600 --> 00:06:50.600]  我們先從第一節看看
[00:06:50.600 --> 00:06:54.600]  究竟這件事發生在什麼時間
[00:06:54.600 --> 00:06:56.600]  第一節他告訴我們
[00:06:56.600 --> 00:06:59.600]  其實是記載了上文第20章
[00:06:59.600 --> 00:07:04.600]  阿蝦王和雅蘭王變哈達二世
[00:07:04.600 --> 00:07:06.600]  兩番戰事之後
[00:07:06.600 --> 00:07:10.600]  其實他們雙方簽訂了和約
[00:07:10.600 --> 00:07:14.600]  正正在一個和平盛世的日子裡
[00:07:14.600 --> 00:07:17.600]  阿蝦王就被耶洗別行宮
[00:07:17.600 --> 00:07:21.600]  鄰近的一個葡萄園吸引了
[00:07:21.600 --> 00:07:23.600]  在經文的第二節
[00:07:23.600 --> 00:07:28.600]  描述阿蝦王用什麼身分跟那伯說呢?
[00:07:28.600 --> 00:07:31.600]  其實他是用君王的身分跟他說
[00:07:31.600 --> 00:07:34.600]  你要把葡萄園給我做財源
[00:07:34.600 --> 00:07:36.600]  因為靠近我的什麼?
[00:07:36.600 --> 00:07:37.600]  我的功
[00:07:37.600 --> 00:07:39.600]  我就把更好的給你
[00:07:39.600 --> 00:07:41.600]  或者我用銀子跟你交換
[00:07:41.600 --> 00:07:44.600]  買了都可以
[00:07:44.600 --> 00:07:47.600]  在這個短短的一段說話裡
[00:07:47.600 --> 00:07:50.600]  我們看到阿蝦王將葡萄園
[00:07:50.600 --> 00:07:53.600]  視為一個純粹的商品
[00:07:53.600 --> 00:07:55.600]  可以去買賣的
[00:07:55.600 --> 00:07:57.600]  所以他開出兩個條件
[00:07:57.600 --> 00:08:01.600]  第一就是我用一個更好的跟你交換
[00:08:01.600 --> 00:08:05.600]  第二就是按這個價值我買下來
[00:08:05.600 --> 00:08:08.600]  阿蝦想著自己是一個王
[00:08:08.600 --> 00:08:10.600]  我是很有信心
[00:08:10.600 --> 00:08:14.600]  可以拿到那伯這個葡萄園
[00:08:14.600 --> 00:08:18.600]  但大家有沒有留意第三節那伯怎樣跟他說呢?
[00:08:18.600 --> 00:08:20.600]  他說我敬畏耶和華
[00:08:20.600 --> 00:08:25.600]  我不可以將我先人留下的產業給你
[00:08:25.600 --> 00:08:28.600]  其實那伯在這裡的意思是說
[00:08:28.600 --> 00:08:35.600]  耶和華絕對不容許我將祖業給你
[00:08:35.600 --> 00:08:40.600]  那伯一開口就說自己是敬畏耶和華
[00:08:40.600 --> 00:08:43.600]  其實更深層的一個意思
[00:08:43.600 --> 00:08:49.600]  他是在說這樣做對我來說是褻瀆神
[00:08:49.600 --> 00:08:53.600]  嘩 這樣也挺大的一件事
[00:08:53.600 --> 00:08:57.600]  相反阿蝦就用自己的眼去看
[00:08:57.600 --> 00:09:01.600]  給更好的葡萄園跟那伯交換
[00:09:01.600 --> 00:09:06.600]  但是那伯的眼裡這樣做是什麼呢?
[00:09:06.600 --> 00:09:09.600]  褻瀆神 是冒犯神
[00:09:09.600 --> 00:09:12.600]  所以那伯不肯這樣去做
[00:09:12.600 --> 00:09:16.600]  所以大家就會明白
[00:09:16.600 --> 00:09:19.600]  為何當阿蝦聽到那伯這樣說的時候
[00:09:19.600 --> 00:09:22.600]  他會非常生氣地說
[00:09:22.600 --> 00:09:24.600]  大家有沒有想過
[00:09:24.600 --> 00:09:28.600]  其實那伯是不是用一個藉口去拒絕阿蝦呢?
[00:09:28.600 --> 00:09:31.600]  還是他有沒有什麼根據呢?
[00:09:31.600 --> 00:09:37.600]  還是他拿來做一個擋箭牌去拒絕阿蝦呢?
[00:09:37.600 --> 00:09:41.600]  原來在《早期生命記》十九章十四節
[00:09:41.600 --> 00:09:44.600]  當以色列人進入迦南的時候
[00:09:44.600 --> 00:09:46.600]  耶和華這樣說
[00:09:46.600 --> 00:09:48.600]  第十四節
[00:09:48.600 --> 00:09:53.600]  「卻在耶和華你的神要賜給你承受遺孽的地上
[00:09:53.600 --> 00:09:58.600]  不可挪移你淪捨的地界
[00:09:58.600 --> 00:10:01.600]  因為那是先人納定的」
[00:10:01.600 --> 00:10:05.600]  而在《理美記》的二十五章二十三節
[00:10:05.600 --> 00:10:08.600]  更加說到「地不可永遠賣掉
[00:10:08.600 --> 00:10:10.600]  因為地是我的
[00:10:10.600 --> 00:10:15.600]  你們在我面前不過是寄居和客類」
[00:10:15.600 --> 00:10:18.600]  而在《理美記》的二十五章二十八節
[00:10:18.600 --> 00:10:19.600]  更加說到
[00:10:19.600 --> 00:10:24.600]  「如果他沒有足夠的能力為自己收回買了的地
[00:10:24.600 --> 00:10:29.600]  他所買的就要存在買主的手裡
[00:10:29.600 --> 00:10:31.600]  直到希年
[00:10:31.600 --> 00:10:36.600]  到了希年買主必須把地歸還
[00:10:36.600 --> 00:10:41.600]  賣地的人可以收回自己的地業」
[00:10:41.600 --> 00:10:43.600]  剛才我讀出的經文
[00:10:43.600 --> 00:10:45.600]  得出一個結論
[00:10:45.600 --> 00:10:48.600]  原來土地是屬於耶和華
[00:10:48.600 --> 00:10:51.600]  神將以色列人帶入迦南地
[00:10:51.600 --> 00:10:55.600]  並且分配給各族為產業
[00:10:55.600 --> 00:11:01.600]  耶和華才是土地主權的主
[00:11:01.600 --> 00:11:06.600]  任何人都不可以永久性把自己的土地賣斷
[00:11:06.600 --> 00:11:08.600]  即使有賣出
[00:11:08.600 --> 00:11:10.600]  都要叫至親贖回
[00:11:10.600 --> 00:11:15.600]  或者在希年的時候自動贖回
[00:11:15.600 --> 00:11:17.600]  我們要明白
[00:11:17.600 --> 00:11:19.600]  神一個的律法設立
[00:11:19.600 --> 00:11:24.600]  是保護家族的產業和經濟的可行性
[00:11:24.600 --> 00:11:31.600]  特別是防止強權奪取
[00:11:31.600 --> 00:11:39.600]  阿蝦正正踩到這個強權奪取的位置
[00:11:39.600 --> 00:11:43.600]  所以那伯直接了當拒絕了阿蝦的要求
[00:11:43.600 --> 00:11:47.600]  顯然他不是用神的律法為藉口
[00:11:47.600 --> 00:11:51.600]  相反那伯是尊敬耶和華
[00:11:51.600 --> 00:11:54.600]  聽從神的吩咐
[00:11:54.600 --> 00:11:57.600]  但是在阿蝦的眼裡
[00:11:57.600 --> 00:12:02.600]  他只看到自己要見一個菜園是好的
[00:12:02.600 --> 00:12:06.600]  他根本不會理會是不是冒犯神
[00:12:06.600 --> 00:12:08.600]  褻瀆神
[00:12:08.600 --> 00:12:14.600]  更加不會想到在神的眼裡究竟是不是好
[00:12:14.600 --> 00:12:21.600]  我相信很多人都聽過柬埔寨的KK園
[00:12:21.600 --> 00:12:25.600]  大家聽到都驚驚地
[00:12:25.600 --> 00:12:28.600]  但偏偏越來越多的韓國人
[00:12:28.600 --> 00:12:33.600]  認為去柬埔寨參與犯罪的活動是好的
[00:12:33.600 --> 00:12:38.600]  他們心存僥倖
[00:12:38.600 --> 00:12:43.600]  他們想著如果在園區完成一定的業績
[00:12:43.600 --> 00:12:46.600]  就可以恢復自由
[00:12:46.600 --> 00:12:50.600]  甚至可以達成財務自由
[00:12:50.600 --> 00:12:56.600]  因此部分韓國人獲救後竟然拒絕回港
[00:12:56.600 --> 00:13:02.600]  甚至有騙或招募同胞參與犯案
[00:13:02.600 --> 00:13:07.600]  原來在他們的眼裡
[00:13:07.600 --> 00:13:13.600]  他們只可以看到解決自己財務問題是好的
[00:13:13.600 --> 00:13:20.600]  什麼傷天害理的事情他們都敢做
[00:13:20.600 --> 00:13:25.600]  弟兄姊妹我不知道你會不會認識這些人
[00:13:25.600 --> 00:13:31.600]  今天可能我們遭遇很多不同的挑戰和困難
[00:13:31.600 --> 00:13:36.600]  可能是財務、工作、健康
[00:13:36.600 --> 00:13:40.600]  可能都被壓到呼吸不了
[00:13:40.600 --> 00:13:45.600]  令我們看不到在神眼裡什麼是最好的
[00:13:45.600 --> 00:13:52.600]  我們就急不及待用自己眼中認為是好的方法去做
[00:13:52.600 --> 00:13:54.600]  沒錯的
[00:13:54.600 --> 00:13:57.600]  我們人生閱歷也很多
[00:13:57.600 --> 00:14:00.600]  經驗也不少
[00:14:00.600 --> 00:14:07.600]  以致我們驕傲地認為不需要再尋求神
[00:14:07.600 --> 00:14:12.600]  也不再需要忍耐
[00:14:12.600 --> 00:14:18.600]  更加不用等候神的指引
[00:14:18.600 --> 00:14:22.600]  但是弟兄姊妹如果我們真的敢做
[00:14:22.600 --> 00:14:25.600]  往往不單止得罪神
[00:14:25.600 --> 00:14:27.600]  甚至我們得罪自己
[00:14:27.600 --> 00:14:30.600]  更有可能是違法
[00:14:30.600 --> 00:14:32.600]  搞到一身癌
[00:14:32.600 --> 00:14:36.600]  甚至有不可挽回的局面
[00:14:36.600 --> 00:14:39.600]  我們真的要想清楚
[00:14:39.600 --> 00:14:43.600]  是不是要這樣鋌而走險
[00:14:43.600 --> 00:14:47.600]  還是我們要懸崖勒馬呢?
[00:14:47.600 --> 00:14:53.600]  是不是每一個人都能夠或者可以做到懸崖勒馬呢?
[00:14:53.600 --> 00:14:56.600]  剛才我們讀出的經文第七節
[00:14:56.600 --> 00:15:00.600]  皇后耶洗別很肯定地說
[00:15:00.600 --> 00:15:05.600]  她一定會幫阿哈取得拿伯的葡萄乳
[00:15:05.600 --> 00:15:09.600]  耶洗別憑什麼這麼有信心呢?
[00:15:09.600 --> 00:15:16.600]  就是憑她認定阿哈是作為管治以色列的君王
[00:15:16.600 --> 00:15:19.600]  就可以隨心所欲
[00:15:19.600 --> 00:15:25.600]  既然拿伯不願意服從君王
[00:15:25.600 --> 00:15:30.600]  又用律法來拒絕王的要求
[00:15:30.600 --> 00:15:35.600]  因此耶洗別就利用以色列的律法
[00:15:35.600 --> 00:15:38.600]  來除掉拿伯
[00:15:38.600 --> 00:15:41.600]  我不是信口開河
[00:15:41.600 --> 00:15:45.600]  我們一起看看第八至十一節的段落
[00:15:45.600 --> 00:15:47.600]  我們就知道
[00:15:47.600 --> 00:15:49.600]  在這個段落裡
[00:15:49.600 --> 00:15:53.600]  我們千萬不要小看西頓公主耶洗別
[00:15:53.600 --> 00:15:57.600]  她不僅利用阿哈的名字寫了封信
[00:15:57.600 --> 00:16:01.600]  並且在上面用王的印蓋了章
[00:16:01.600 --> 00:16:08.600]  蓋了章之後送給與拿伯同城居住的長老和貴族
[00:16:08.600 --> 00:16:10.600]  信上是這樣說的
[00:16:10.600 --> 00:16:12.600]  「你們當宣告禁食
[00:16:12.600 --> 00:16:16.600]  叫拿伯坐在民間的高位上
[00:16:16.600 --> 00:16:19.600]  又叫兩個匪徒坐在拿伯對面
[00:16:19.600 --> 00:16:22.600]  作見證告他說
[00:16:22.600 --> 00:16:25.600]  你妄讀神和王了
[00:16:25.600 --> 00:16:29.600]  隨後就把他拉出去用石頭打死
[00:16:29.600 --> 00:16:33.600]  那些與拿伯同城居住的長老貴族
[00:16:33.600 --> 00:16:35.600]  得了耶洗別的信
[00:16:35.600 --> 00:16:39.600]  就照信而行」
[00:16:39.600 --> 00:16:44.600]  他們真的很聽話
[00:16:44.600 --> 00:16:50.600]  看來當時以色列有些長老和貴族
[00:16:50.600 --> 00:16:56.600]  是為君王進行地方和行政的管治
[00:16:56.600 --> 00:17:01.600]  這封信由阿哈王的名義發出來
[00:17:01.600 --> 00:17:04.600]  所以那些長老和貴族
[00:17:04.600 --> 00:17:09.600]  就以為是哪一個吩咐去做的
[00:17:09.600 --> 00:17:11.600]  但大家有沒有覺得很奇怪
[00:17:11.600 --> 00:17:14.600]  這封信收信的人
[00:17:14.600 --> 00:17:19.600]  完全沒有懷疑過信裏面的事情嗎
[00:17:19.600 --> 00:17:21.600]  他們沒有質疑嗎
[00:17:21.600 --> 00:17:24.600]  看不到陰謀嗎
[00:17:24.600 --> 00:17:29.600]  他們就開始行動
[00:17:29.600 --> 00:17:32.600]  當我們再細心看看
[00:17:32.600 --> 00:17:36.600]  耶洗別叫這班長老宣告禁食
[00:17:36.600 --> 00:17:38.600]  我看的時候就覺得很奇怪
[00:17:38.600 --> 00:17:40.600]  為甚麼要禁食呢
[00:17:40.600 --> 00:17:42.600]  因甚麼緣故呢
[00:17:42.600 --> 00:17:46.600]  其實這個動作主要是聚集民眾
[00:17:46.600 --> 00:17:51.600]  為國家所犯錯、認罪和面臨危機的時候
[00:17:51.600 --> 00:17:55.600]  集體悔改和哀悼
[00:17:55.600 --> 00:17:59.600]  祈求神的赦免和醫治
[00:17:59.600 --> 00:18:00.600]  很明顯
[00:18:00.600 --> 00:18:03.600]  耶洗別就是要求宣告禁食
[00:18:03.600 --> 00:18:05.600]  目的就是為了日後
[00:18:05.600 --> 00:18:08.600]  他要拿捏拿白罪名而鋪路
[00:18:08.600 --> 00:18:13.600]  以禁食為敬虔和悔改的行動
[00:18:13.600 --> 00:18:17.600]  來遮掩他謀殺的行為
[00:18:17.600 --> 00:18:23.600]  嘩 是不是很恐怖
[00:18:23.600 --> 00:18:27.600]  而且也很精密
[00:18:27.600 --> 00:18:29.600]  而按照指示
[00:18:29.600 --> 00:18:33.600]  耶洗別要將拿白放在高位守衛
[00:18:33.600 --> 00:18:37.600]  意思是指他在公開審訊的時候
[00:18:37.600 --> 00:18:41.600]  將犯人拿白坐在百姓面前
[00:18:41.600 --> 00:18:44.600]  當一切準備好的時候
[00:18:44.600 --> 00:18:45.600]  第十三節就說到
[00:18:45.600 --> 00:18:49.600]  有兩個匪徒來坐在拿白的面前
[00:18:49.600 --> 00:18:53.600]  當著眾民作見證告他
[00:18:53.600 --> 00:18:56.600]  他說拿白放毒神和黃鳥
[00:18:56.600 --> 00:19:02.600]  眾人就把他拉到城外用石頭打死
[00:19:02.600 --> 00:19:06.600]  耶洗別是要利用這兩個人
[00:19:06.600 --> 00:19:09.600]  作為見證來陷害拿白
[00:19:09.600 --> 00:19:12.600]  是合乎《生命記》十七章六節
[00:19:12.600 --> 00:19:16.600]  他說要憑兩三個人的口作見證
[00:19:16.600 --> 00:19:18.600]  將拿當死的人致死
[00:19:18.600 --> 00:19:23.600]  不可憑一個人的口作見證將他致死
[00:19:23.600 --> 00:19:27.600]  這個律法要求
[00:19:27.600 --> 00:19:29.600]  可能我們會想
[00:19:29.600 --> 00:19:34.600]  什麼是放毒神和黃呢
[00:19:34.600 --> 00:19:38.600]  這兩個字究竟是在說什麼呢
[00:19:38.600 --> 00:19:42.600]  其實放毒這個字原文
[00:19:42.600 --> 00:19:46.600]  是「祢祝福神與黃」
[00:19:46.600 --> 00:19:48.600]  我覺得很奇怪
[00:19:48.600 --> 00:19:51.600]  祝福神與黃為什麼還要被殺呢
[00:19:51.600 --> 00:19:54.600]  其實這一句短句
[00:19:54.600 --> 00:19:58.600]  是有相關的雙重意義的
[00:19:58.600 --> 00:20:01.600]  對於神來說是一個含蓄的說法
[00:20:01.600 --> 00:20:05.600]  經文不想明言是咒助神的字句
[00:20:05.600 --> 00:20:07.600]  所以「祢祝福神與黃」
[00:20:07.600 --> 00:20:10.600]  理解為咒助神與黃
[00:20:10.600 --> 00:20:13.600]  是合理的說法
[00:20:13.600 --> 00:20:18.600]  所以耶醒別是利用
[00:20:18.600 --> 00:20:23.600]  利美記二十四章十三節裡面這樣說
[00:20:23.600 --> 00:20:26.600]  耶和華曉遇摩西說
[00:20:26.600 --> 00:20:28.600]  你要曉遇以色列人說
[00:20:28.600 --> 00:20:32.600]  犯咒助神的必擔當他的罪
[00:20:32.600 --> 00:20:36.600]  那是續耶和華的名必被致死
[00:20:36.600 --> 00:20:39.600]  傳會眾總要用石頭打死他
[00:20:39.600 --> 00:20:42.600]  不管是寄居的本地人
[00:20:42.600 --> 00:20:46.600]  他是讀耶和華的名的時候
[00:20:46.600 --> 00:20:51.600]  必被致死
[00:20:51.600 --> 00:20:53.600]  對於神是這樣
[00:20:53.600 --> 00:20:55.600]  那「黃」又是怎樣呢
[00:20:55.600 --> 00:20:57.600]  「祝福」這個字
[00:20:57.600 --> 00:21:02.600]  也是代表雙方達成買賣協議
[00:21:02.600 --> 00:21:04.600]  並且在神的面前
[00:21:04.600 --> 00:21:06.600]  雙方起了誓
[00:21:06.600 --> 00:21:11.600]  必須要履行協議的承諾
[00:21:11.600 --> 00:21:13.600]  那我就明白了
[00:21:13.600 --> 00:21:16.600]  究竟耶醒別在做什麼
[00:21:16.600 --> 00:21:21.600]  其實耶醒別給長老和貴就的
[00:21:21.600 --> 00:21:24.600]  這一封不是信件這麼簡單
[00:21:24.600 --> 00:21:26.600]  而是法律的文件
[00:21:26.600 --> 00:21:30.600]  就是為了在法庭裡面使用
[00:21:30.600 --> 00:21:34.600]  而這兩個見證人就是證明
[00:21:34.600 --> 00:21:41.600]  當初這一份協議達成的過程裡面作見證
[00:21:41.600 --> 00:21:44.600]  也是用來誣告拿伯罪名
[00:21:44.600 --> 00:21:50.600]  不履行買賣的協議
[00:21:50.600 --> 00:21:53.600]  哇 厲害
[00:21:53.600 --> 00:21:57.600]  所以這樣我們就可以解釋到
[00:21:57.600 --> 00:22:01.600]  為什麼當拿伯被殺之後
[00:22:01.600 --> 00:22:04.600]  阿蝦可以得到他的葡萄園
[00:22:04.600 --> 00:22:10.600]  因為他是告拿伯沒有履行這個合約
[00:22:10.600 --> 00:22:13.600]  我們真的不要小看這個耶醒別
[00:22:13.600 --> 00:22:16.600]  他這一招真是惡毒至極
[00:22:16.600 --> 00:22:21.600]  他連人證、物證都偽造了
[00:22:21.600 --> 00:22:25.600]  拿伯真的逃不掉
[00:22:25.600 --> 00:22:27.600]  弟兄姊妹你們有沒有留意到
[00:22:27.600 --> 00:22:33.600]  阿蝦在這個段落整個過程當中
[00:22:33.600 --> 00:22:40.600]  他好像忍了刑不問不問
[00:22:40.600 --> 00:22:43.600]  但是在十五節卻是告訴我
[00:22:43.600 --> 00:22:46.600]  耶醒別聽見拿伯被石頭打死
[00:22:46.600 --> 00:22:47.600]  對阿蝦說
[00:22:47.600 --> 00:22:53.600]  你起來到耶穌的拿伯不肯為銀家給你的葡萄園吧
[00:22:53.600 --> 00:22:58.600]  現在他已經死了
[00:22:58.600 --> 00:23:02.600]  當阿蝦聽到耶醒別這樣說的時候
[00:23:02.600 --> 00:23:05.600]  他根本沒有一點哀傷
[00:23:05.600 --> 00:23:07.600]  他只是急不及待
[00:23:07.600 --> 00:23:15.600]  盡快去佔有拿伯的葡萄園
[00:23:15.600 --> 00:23:18.600]  雖然阿蝦是以色列的君王
[00:23:18.600 --> 00:23:27.600]  但是真正管治的權柄已經落入了皇后耶醒別的手中
[00:23:27.600 --> 00:23:31.600]  阿蝦沒有盡到做王的責任
[00:23:31.600 --> 00:23:33.600]  並行公義
[00:23:33.600 --> 00:23:39.600]  甚至他縱容耶醒別操控管治的權柄
[00:23:39.600 --> 00:23:41.600]  誣衊陷害人
