
[00:00:00.000 --> 00:00:02.000]  我聽到是永康,真好
[00:01:34.000 --> 00:01:36.000]  教會實際處境裏
[00:01:36.000 --> 00:01:38.000]  各種問題
[00:01:38.000 --> 00:01:40.000]  而且提出適切的出路
[00:01:40.000 --> 00:01:42.000]  他教導信徒
[00:01:42.000 --> 00:01:44.000]  既要注重
[00:01:44.000 --> 00:01:46.000]  內在的心靈改造轉化
[00:01:46.000 --> 00:01:48.000]  亦要加上
[00:01:48.000 --> 00:01:50.000]  外在生活行為上的配搭
[00:01:50.000 --> 00:01:52.000]  才能夠
[00:01:52.000 --> 00:01:54.000]  成為沒有花架的信仰
[00:01:54.000 --> 00:01:56.000]  讓我們成為一個行事為人
[00:01:56.000 --> 00:01:58.000]  和我們所信的福音相稱的信徒
[00:01:58.000 --> 00:02:02.000]  又考考大家
[00:02:02.000 --> 00:02:04.000]  記不記得教會今年的主題
[00:02:04.000 --> 00:02:08.000]  難一點
[00:02:08.000 --> 00:02:10.000]  以真理轉化生命
[00:02:10.000 --> 00:02:12.000]  以真理轉化生命
[00:02:12.000 --> 00:02:14.000]  很多時候
[00:02:14.000 --> 00:02:16.000]  這些連題
[00:02:16.000 --> 00:02:18.000]  往往都像一個
[00:02:18.000 --> 00:02:20.000]  空洞的口號
[00:02:20.000 --> 00:02:22.000]  過了就沒有了
[00:02:22.000 --> 00:02:24.000]  但我相信
[00:02:24.000 --> 00:02:26.000]  大家其實很想
[00:02:26.000 --> 00:02:28.000]  很渴望
[00:02:28.000 --> 00:02:30.000]  上帝的真理不斷地轉化我們的生命
[00:02:30.000 --> 00:02:32.000]  是嗎?
[00:02:32.000 --> 00:02:34.000]  很多人都點頭
[00:02:34.000 --> 00:02:36.000]  是我們心底很真實的渴望
[00:02:36.000 --> 00:02:38.000]  所以我很想
[00:02:38.000 --> 00:02:40.000]  今天透過亞國書一段的經文
[00:02:40.000 --> 00:02:42.000]  一起去體驗和實踐
[00:02:42.000 --> 00:02:44.000]  我們這個連題
[00:02:44.000 --> 00:02:46.000]  以真理轉化生命
[00:02:46.000 --> 00:02:48.000]  更加希望
[00:02:48.000 --> 00:02:50.000]  在未來的21天
[00:02:50.000 --> 00:02:52.000]  星靈繼續
[00:02:52.000 --> 00:02:54.000]  感動著你
[00:02:54.000 --> 00:02:56.000]  想起神今天和你說的道
[00:02:56.000 --> 00:02:58.000]  以致神的話
[00:02:58.000 --> 00:03:00.000]  成為你生活中
[00:03:00.000 --> 00:03:02.000]  習慣的一部分
[00:03:02.000 --> 00:03:06.000]  上星期
[00:03:06.000 --> 00:03:08.000]  永康牧師
[00:03:08.000 --> 00:03:10.000]  說了沒了的話
[00:03:10.000 --> 00:03:12.000]  他透過
[00:03:12.000 --> 00:03:14.000]  聖經裡只有一章
[00:03:14.000 --> 00:03:16.000]  就是俄巴底亞書
[00:03:16.000 --> 00:03:18.000]  透過神
[00:03:18.000 --> 00:03:20.000]  審判驕傲至此的
[00:03:20.000 --> 00:03:22.000]  以東國的預言得以應驗
[00:03:22.000 --> 00:03:24.000]  教我們要用
[00:03:24.000 --> 00:03:26.000]  一個立體的角度
[00:03:26.000 --> 00:03:28.000]  去看神
[00:03:28.000 --> 00:03:30.000]  和他的角度
[00:03:30.000 --> 00:03:32.000]  如何介入在我們平面的生活裡
[00:03:32.000 --> 00:03:36.000]  究竟如何在我們平面的生活裡
[00:03:36.000 --> 00:03:38.000]  讓神介入成為
[00:03:38.000 --> 00:03:40.000]  立體呢?
[00:03:40.000 --> 00:03:42.000]  我們現在就一起透過今天的講道
[00:03:42.000 --> 00:03:44.000]  聽到來去經驗一下
[00:03:44.000 --> 00:03:46.000]  首先我想問
[00:03:46.000 --> 00:03:48.000]  大家
[00:03:48.000 --> 00:03:50.000]  你想不想在這一刻
[00:03:50.000 --> 00:03:52.000]  神就介入在崇拜的裡面
[00:03:52.000 --> 00:03:54.000]  讓你能夠
[00:03:54.000 --> 00:03:56.000]  聽到他和你說的話
[00:03:56.000 --> 00:03:58.000]  以致你的生命
[00:03:58.000 --> 00:04:00.000]  能夠被上帝的說話
[00:04:00.000 --> 00:04:02.000]  去轉化
[00:04:02.000 --> 00:04:04.000]  願不願意?
[00:04:04.000 --> 00:04:06.000]  不如你現在就在心裡
[00:04:06.000 --> 00:04:08.000]  和神說出你的渴望
[00:04:08.000 --> 00:04:10.000]  半分鐘之後
[00:04:10.000 --> 00:04:12.000]  我會帶領大家禱告
[00:04:12.000 --> 00:04:13.760]  我們再一次感謝你
[00:04:13.760 --> 00:04:16.000]  因為你賜給我們新的生命
[00:04:16.000 --> 00:04:19.720]  我們再一次感謝道成的基督
[00:04:19.720 --> 00:04:22.360]  因為你賜給我們新的生命
[00:04:22.360 --> 00:04:25.160]  我們再一次感謝道成的基督
[00:04:25.160 --> 00:04:28.200]  因為你賜給我們新的生命
[00:04:28.200 --> 00:04:31.720]  我們再一次感謝道成的基督
[00:04:31.720 --> 00:04:35.040]  因為你賜給我們新的生命
[00:04:35.040 --> 00:04:38.040]  我們再一次感謝道成的基督
[00:04:38.040 --> 00:04:40.840]  因為你賜給我們新的生命
[00:04:40.840 --> 00:04:43.960]  我們再一次感謝道成肉身的主耶穌
[00:04:43.960 --> 00:04:45.680]  因為你臨在我們當中
[00:04:45.680 --> 00:04:47.360]  要親自跟我們說話
[00:04:47.360 --> 00:04:48.960]  跟我們相遇
[00:04:48.960 --> 00:04:52.640]  奈主在我們心裡的聖靈
[00:04:52.640 --> 00:04:55.280]  我們這一刻求祢開我們的耳
[00:04:55.280 --> 00:04:56.880]  開我們的心
[00:04:56.880 --> 00:05:00.200]  能夠虛心的聆聽
[00:05:00.200 --> 00:05:02.480]  領受遵行神的道
[00:05:02.480 --> 00:05:05.720]  就是每一天都拯救我們的靈魂的道
[00:05:05.720 --> 00:05:08.560]  我們這樣的禱告奉求主耶穌聖命而求
[00:05:08.560 --> 00:05:09.560]  阿們
[00:05:10.080 --> 00:05:12.240]  我們要進入上帝的說話
[00:05:12.240 --> 00:05:14.960]  《雅各書》第1章19至27節
[00:05:14.960 --> 00:05:16.840]  讓我們帶著敬畏的心
[00:05:16.840 --> 00:05:18.480]  去領受上帝的道
[00:05:18.480 --> 00:05:20.320]  請弟兄先跟我一起讀
[00:05:20.320 --> 00:05:23.240]  我親愛的弟兄們
[00:05:23.240 --> 00:05:24.960]  你們要明白
[00:05:24.960 --> 00:05:28.000]  你們每一個人要快快地聽
[00:05:28.000 --> 00:05:29.400]  慢慢地說
[00:05:29.400 --> 00:05:31.280]  慢慢地動腦
[00:05:31.280 --> 00:05:32.960]  因為人的怒氣
[00:05:32.960 --> 00:05:35.640]  並不能實現神的義
[00:05:35.640 --> 00:05:39.320]  所以你們要除去一切的污穢
[00:05:39.320 --> 00:05:41.320]  和累積的惡毒
[00:05:41.320 --> 00:05:45.320]  全溫柔的心領受所栽種的道
[00:05:45.320 --> 00:05:48.480]  就是能救你們靈魂的道
[00:05:48.480 --> 00:05:49.920]  姐妹
[00:05:49.920 --> 00:05:53.280]  但是你們要作行道的人
[00:05:53.280 --> 00:05:55.680]  不要只作聽道的人
[00:05:55.680 --> 00:05:58.000]  自己欺騙自己
[00:05:58.000 --> 00:06:01.080]  因為只聽道而不行道的
[00:06:01.080 --> 00:06:03.200]  就像人對著鏡子
[00:06:03.200 --> 00:06:06.040]  觀看自己本來的面目
[00:06:06.040 --> 00:06:08.480]  注視後就離開
[00:06:08.480 --> 00:06:12.040]  那怕忘了自己的相貌如何
[00:06:12.040 --> 00:06:16.680]  唯有察看那完美使人自由的律法
[00:06:16.680 --> 00:06:19.200]  並且時常遵守的
[00:06:19.200 --> 00:06:21.440]  他不是聽了就忘
[00:06:21.440 --> 00:06:23.800]  而是切實行出來
[00:06:23.800 --> 00:06:28.240]  這樣的人在所行的事上必然蒙福
[00:06:28.240 --> 00:06:29.760]  最後一起
[00:06:29.760 --> 00:06:32.520]  若有人自以為虔誠
[00:06:32.520 --> 00:06:35.160]  卻不勒住自己的舌頭
[00:06:35.160 --> 00:06:37.560]  反欺騙自己的心
[00:06:37.560 --> 00:06:40.480]  這人的虔誠是徒然的
[00:06:40.480 --> 00:06:43.240]  在神我們的父面前
[00:06:43.240 --> 00:06:46.400]  清潔沒有沾污的虔誠
[00:06:46.400 --> 00:06:50.800]  就是看顧在患難中的孤兒寡婦
[00:06:50.800 --> 00:06:55.920]  並且保守自己不沾染世俗
[00:06:55.920 --> 00:06:58.000]  可能當中有些弟兄姐妹
[00:06:58.000 --> 00:07:00.320]  都很熟悉這段經文
[00:07:00.320 --> 00:07:01.800]  不過我覺得很特別
[00:07:01.800 --> 00:07:04.160]  因為雅各一開始就提醒我們
[00:07:04.160 --> 00:07:06.600]  你們要明白
[00:07:06.600 --> 00:07:08.120]  言下之意即是
[00:07:08.120 --> 00:07:11.560]  不要太快以為明白
[00:07:11.560 --> 00:07:13.520]  太快就關上耳朵
[00:07:13.520 --> 00:07:15.200]  而是要繼續聽下去
[00:07:15.200 --> 00:07:16.440]  繼續看下去
[00:07:16.440 --> 00:07:19.560]  以至你更加明白
[00:07:19.560 --> 00:07:23.520]  這段經文其實是延續了第十八節
[00:07:23.520 --> 00:07:28.400]  那一段說神用真理的道生了我們
[00:07:28.400 --> 00:07:31.520]  真理的道不單止帶給我們新生
[00:07:31.520 --> 00:07:34.160]  而且更加維持我們這個新生命
[00:07:34.160 --> 00:07:37.560]  健康成長不可缺少的靈奶
[00:07:37.560 --> 00:07:40.200]  否則我們的屬靈生命就會營養不良
[00:07:40.200 --> 00:07:43.640]  甚至會病了
[00:07:43.640 --> 00:07:45.800]  在第十九至二十七節
[00:07:45.800 --> 00:07:48.240]  雅各其實很直接了當地
[00:07:48.240 --> 00:07:51.080]  提出了三個命令
[00:07:51.080 --> 00:07:53.600]  同時也運用了三個比喻
[00:07:53.600 --> 00:07:55.400]  或者我們叫做圖像
[00:07:55.400 --> 00:08:02.560]  去加深我們學習怎樣去對待上帝的道
[00:08:02.560 --> 00:08:05.200]  要避免甚麼又要做甚麼
[00:08:05.200 --> 00:08:08.840]  雖然經文集中講關於聽道
[00:08:08.840 --> 00:08:12.800]  但同樣可以運用在靈修或查經
[00:08:12.800 --> 00:08:17.280]  所以我們一起看看這三個命令和比喻
[00:08:17.280 --> 00:08:18.640]  第一個命令就是
[00:08:18.640 --> 00:08:20.000]  我們經常都聽到的
[00:08:20.000 --> 00:08:21.920]  要快快的聽
[00:08:21.920 --> 00:08:22.720]  慢慢的說
[00:08:22.720 --> 00:08:24.200]  慢慢的動腦
[00:08:24.200 --> 00:08:26.640]  用的比喻就是溝通
[00:08:26.640 --> 00:08:30.240]  第二個命令就是要除去污穢和惡毒
[00:08:30.240 --> 00:08:33.680]  用溫柔的心去領受所栽種的道
[00:08:33.680 --> 00:08:36.160]  用的比喻就是種東西
[00:08:36.160 --> 00:08:39.320]  第三個命令就是要作行道的人
[00:08:39.320 --> 00:08:41.640]  不要只作聽道的人
[00:08:41.640 --> 00:08:43.840]  要用的命令是甚麼
[00:08:43.840 --> 00:08:44.440]  照鏡
[00:08:44.440 --> 00:08:46.360]  你今早有做嗎
[00:08:46.360 --> 00:08:47.200]  應該有吧
[00:08:47.200 --> 00:08:49.800]  特別是女士們
[00:08:49.800 --> 00:08:51.840]  第一個命令和第二個命令
[00:08:51.840 --> 00:08:55.120]  中間有一個連接詞就是「所以」
[00:08:55.120 --> 00:08:58.960]  表示這兩個命令其實是有直接的因果關係
[00:08:58.960 --> 00:09:01.240]  所以我們會一起看
[00:09:01.240 --> 00:09:02.440]  同一個段落
[00:09:02.440 --> 00:09:04.960]  就是由耳到心
[00:09:04.960 --> 00:09:06.960]  由聆聽到領受
[00:09:06.960 --> 00:09:09.640]  我們再讀多一次這個段落
[00:09:09.640 --> 00:09:11.640]  19-21節
[00:09:11.640 --> 00:09:13.560]  我親愛的弟兄們
[00:09:13.560 --> 00:09:15.360]  你們要明白
[00:09:15.360 --> 00:09:18.520]  你們每一個人要快快的聽
[00:09:18.520 --> 00:09:19.920]  慢慢的說
[00:09:19.920 --> 00:09:21.800]  慢慢的動腦
[00:09:21.800 --> 00:09:26.200]  因為人的怒氣並不能實現神的義
[00:09:26.200 --> 00:09:31.880]  所以你們要除去一切的污穢和累積的惡
[00:09:31.880 --> 00:09:35.760]  全溫柔的心領受所栽種的道
[00:09:35.760 --> 00:09:40.400]  就是能救你們靈魂的道
[00:09:40.400 --> 00:09:41.720]  第一個命令
[00:09:41.720 --> 00:09:45.440]  看上去就好像是三個命令
[00:09:45.440 --> 00:09:47.320]  因為說要快快的聽
[00:09:47.320 --> 00:09:48.160]  慢慢的說
[00:09:48.160 --> 00:09:49.920]  慢慢的動腦
[00:09:49.920 --> 00:09:51.680]  但其實你看清楚
[00:09:51.680 --> 00:09:54.080]  整體是一個命令
[00:09:54.080 --> 00:09:56.560]  就是要快快的聽
[00:09:56.560 --> 00:09:58.480]  而後面那兩個
[00:09:58.480 --> 00:09:59.480]  慢慢的說
[00:09:59.480 --> 00:10:00.920]  慢慢的動腦
[00:10:00.920 --> 00:10:06.000]  其實是在說一個有效的聆聽的先決條件
[00:10:06.000 --> 00:10:07.800]  因為說話的時候
[00:10:07.800 --> 00:10:09.840]  你能不能聽到話
[00:10:09.840 --> 00:10:12.200]  其實說話的時候很難聽到話
[00:10:12.200 --> 00:10:13.600]  如果你發怒的時候
[00:10:13.600 --> 00:10:15.120]  不單聽不到
[00:10:15.120 --> 00:10:17.480]  還會聽到你原本聽到的話
[00:10:17.480 --> 00:10:19.760]  會扭曲了
[00:10:19.760 --> 00:10:22.360]  有一晚老公下班回來
[00:10:22.360 --> 00:10:23.560]  老婆就說
[00:10:23.560 --> 00:10:26.160]  老公你下班回來了
[00:10:26.160 --> 00:10:28.320]  老公就說
[00:10:28.320 --> 00:10:31.200]  問得多餘
[00:10:31.200 --> 00:10:32.840]  原本這句話
[00:10:32.840 --> 00:10:35.640]  平時老公很喜歡聽
[00:10:35.640 --> 00:10:37.600]  但因為那天白天
[00:10:37.600 --> 00:10:40.760]  老公在公司受了氣
[00:10:40.760 --> 00:10:42.760]  帶著怒氣回家
[00:10:42.760 --> 00:10:45.000]  所以那句原本很甜蜜的說話
[00:10:45.000 --> 00:10:50.200]  竟然當成一句廢話
[00:10:50.200 --> 00:10:54.080]  其實快快的聽這個命令
[00:10:54.080 --> 00:10:57.280]  在很多《釋經》書裏面有兩種解說
[00:10:57.280 --> 00:10:58.920]  一種解說就是
[00:10:58.920 --> 00:11:03.040]  直接教導我們人際關係應該怎樣溝通
[00:11:03.040 --> 00:11:05.360]  這個我們也經常說的
[00:11:05.360 --> 00:11:07.240]  但還有另一個解說
[00:11:07.240 --> 00:11:14.240]  就是以人際溝通來比作聽道的心態
[00:11:14.240 --> 00:11:18.360]  如果從上下文的進度來看
[00:11:18.360 --> 00:11:20.760]  剛才說過第十八節
[00:11:20.760 --> 00:11:23.360]  神用真道生了我們
[00:11:23.360 --> 00:11:24.800]  而到了第二十一節
[00:11:24.800 --> 00:11:28.360]  又說到神的道能救我們的靈魂
[00:11:28.360 --> 00:11:29.320]  如果是這樣的話
[00:11:29.320 --> 00:11:32.280]  中間這兩節十九二十節
[00:11:32.280 --> 00:11:37.080]  其實就帶出了聽道是我們在新生的救恩路上
[00:11:37.080 --> 00:11:40.560]  持續成長的一個關鍵元素
[00:11:40.560 --> 00:11:44.760]  所以我是傾向第二個解說的
[00:11:44.760 --> 00:11:48.920]  為甚麼要用溝通來比喻聽道呢
[00:11:48.920 --> 00:11:50.080]  我們通常都覺得
[00:11:50.080 --> 00:11:51.360]  你們在下方聽道
[00:11:51.360 --> 00:11:55.000]  其實是你們個人單向的活動
[00:11:55.000 --> 00:11:56.680]  聽完就結束了
[00:11:56.680 --> 00:11:59.000]  會不會有溝通呢
[00:11:59.000 --> 00:11:59.800]  不會的
[00:11:59.800 --> 00:12:01.760]  你們不會跟我溝通的
[00:12:01.760 --> 00:12:04.800]  但如果聽道本身是一個溝通的話
[00:12:04.800 --> 00:12:05.760]  你覺得
[00:12:05.760 --> 00:12:07.160]  其實你聽完道之後
[00:12:07.160 --> 00:12:09.880]  你聽著誰在說道呢
[00:12:09.880 --> 00:12:11.360]  我聽著Carol在說道
[00:12:11.360 --> 00:12:13.080]  是 表面上是
[00:12:13.080 --> 00:12:15.720]  但實際上我是在說聖經的說話
[00:12:15.720 --> 00:12:19.080]  你是在聽著神跟你說話
[00:12:19.080 --> 00:12:22.720]  如果神跟你說完話之後
[00:12:22.720 --> 00:12:25.360]  基本上祂都期望你有些回應的
[00:12:25.360 --> 00:12:27.920]  所以其實在我們崇拜的流程裡面
[00:12:27.920 --> 00:12:30.840]  說完道之後有甚麼環節呢
[00:12:30.840 --> 00:12:32.680]  唱回應詩
[00:12:32.680 --> 00:12:36.880]  不過唱回應詩只是引導或激發你
[00:12:36.880 --> 00:12:40.520]  去向神回應你所聽的道
[00:12:40.520 --> 00:12:43.200]  不是代替你的回應
[00:12:43.200 --> 00:12:47.240]  所以你仍然自己是需要回應的
[00:12:47.240 --> 00:12:49.400]  不過你說聽道就聽道
[00:12:49.400 --> 00:12:51.920]  為甚麼要快快地聽呢
[00:12:51.920 --> 00:12:54.400]  越快會不會越遲遲
[00:12:54.400 --> 00:12:56.480]  原來快快這個意思
[00:12:56.480 --> 00:12:58.480]  不是說速度
[00:12:58.480 --> 00:12:59.640]  而是說
[00:12:59.640 --> 00:13:01.640]  你很渴望去聽
[00:13:01.640 --> 00:13:03.720]  很想聽多一點
[00:13:03.720 --> 00:13:07.480]  以致你很能夠專心去聽
[00:13:07.480 --> 00:13:10.840]  而慢慢地說 慢慢地動腦是甚麼意思呢
[00:13:10.840 --> 00:13:14.600]  就是你不要太急於去說話
[00:13:14.600 --> 00:13:16.240]  去回應
[00:13:16.240 --> 00:13:19.000]  甚至你不要輕易地
[00:13:19.000 --> 00:13:23.160]  一聽到你就發怒了
[00:13:23.160 --> 00:13:23.800]  弟兄姊妹
[00:13:23.800 --> 00:13:25.800]  不如我們一起去檢視一下
[00:13:25.800 --> 00:13:28.080]  我們聽道的時候
[00:13:28.080 --> 00:13:29.680]  究竟我們在甚麼位置是快
[00:13:29.680 --> 00:13:32.520]  甚麼位置是慢呢 好不好
[00:13:32.520 --> 00:13:34.040]  首先就是你今天
[00:13:34.040 --> 00:13:36.640]  有沒有帶著一份渴望的心
[00:13:36.640 --> 00:13:40.480]  真的很想聽到神跟你說話呢
[00:13:40.480 --> 00:13:45.200]  抑或崇拜只是一個例行公事
[00:13:45.200 --> 00:13:50.240]  當你一直在聽道的這一段時刻
[00:13:50.240 --> 00:13:51.960]  你有多投入
[00:13:51.960 --> 00:13:55.320]  有多專注在當中呢
[00:13:55.320 --> 00:13:56.840]  抑或你一邊聽道的時候
[00:13:56.840 --> 00:13:58.640]  可能一邊已經在想
[00:13:58.640 --> 00:14:00.880]  待會要趕著做甚麼
[00:14:00.880 --> 00:14:04.680]  或者想念甚麼事呢
[00:14:04.680 --> 00:14:07.000]  抑或你一邊聽道的時候
[00:14:07.000 --> 00:14:12.640]  你會不會一邊在做評分員呢
[00:14:12.640 --> 00:14:14.840]  抑或一聽到這一段經文
[00:14:14.840 --> 00:14:16.400]  這麼熟悉的時候
[00:14:16.400 --> 00:14:19.120]  心裡會說 又說
[00:14:19.120 --> 00:14:21.720]  經常都聽
[00:14:21.720 --> 00:14:24.800]  甚至有時候聽到一些道的時候
[00:14:24.800 --> 00:14:27.200]  你真的火都來了
[00:14:27.200 --> 00:14:29.400]  我們現在的環境這麼艱難
[00:14:29.400 --> 00:14:30.480]  這麼慘
[00:14:30.480 --> 00:14:36.720]  你還跟我說在試煉中要有大喜
[00:14:36.720 --> 00:14:38.800]  其實我們聽道的模式
[00:14:38.800 --> 00:14:40.200]  跟我們平時溝通
[00:14:40.200 --> 00:14:42.320]  跟人溝通的模式
[00:14:42.320 --> 00:14:45.760]  很可能是很相似的
[00:14:45.760 --> 00:14:46.760]  就是說
[00:14:46.760 --> 00:14:51.160]  你平時喜歡說的話的人
[00:14:51.160 --> 00:14:55.040]  你未必聽道的時候這麼容易聽
[00:14:55.040 --> 00:14:56.320]  如果你平時習慣了
[00:14:56.320 --> 00:14:58.200]  很喜歡聆聽別人說話
[00:14:58.200 --> 00:14:59.480]  可能對你來說
[00:14:59.480 --> 00:15:03.640]  聽道會較為容易一點
[00:15:03.640 --> 00:15:05.920]  不過神創造我們的時候
[00:15:05.920 --> 00:15:07.360]  有一個特質
[00:15:07.360 --> 00:15:09.840]  就是我們有兩隻耳
[00:15:09.840 --> 00:15:11.040]  一個口
[00:15:11.040 --> 00:15:14.040]  好像已經在提示我們
[00:15:14.040 --> 00:15:15.800]  我們要聽多一點
[00:15:15.800 --> 00:15:17.280]  說少一點
[00:15:17.280 --> 00:15:19.920]  《針研第十章》第十九節這樣說
[00:15:19.920 --> 00:15:22.560]  「多言多語難免有過
[00:15:22.560 --> 00:15:26.080]  禁止嘴唇有智慧」
[00:15:26.080 --> 00:15:30.280]  而人的怒氣不僅不能伸張神的公義
[00:15:30.280 --> 00:15:34.400]  有時候甚至會跟神的公義背道而馳
[00:15:34.400 --> 00:15:37.600]  因為太快地下了一個判斷
[00:15:37.600 --> 00:15:38.920]  急於批評
[00:15:38.920 --> 00:15:41.080]  很輕易地發怒
[00:15:41.080 --> 00:15:44.160]  很難控制自己說一些
[00:15:44.160 --> 00:15:46.800]  令人受傷甚至攻擊人
[00:15:46.800 --> 00:15:49.000]  一些很尖銳的話
[00:15:49.000 --> 00:15:50.680]  會破壞關係
[00:15:50.680 --> 00:15:53.280]  帶來群體的傷害
[00:15:53.280 --> 00:15:55.600]  所以《針研第十九章》第十二節說
[00:15:55.600 --> 00:15:58.920]  「好生氣的人挑起爭端
[00:15:58.920 --> 00:16:02.080]  暴怒的人多多犯錯」
[00:16:02.080 --> 00:16:09.000]  亞覺其實在第三、第四章裡面
[00:16:09.000 --> 00:16:12.000]  他更加直接地指出
[00:16:12.000 --> 00:16:13.560]  當時教會裡面
[00:16:13.560 --> 00:16:16.480]  正正就是出現很多人說話
[00:16:16.480 --> 00:16:20.440]  很多怒氣帶來很多爭鬥
[00:16:20.440 --> 00:16:24.200]  教會的一個現象
[00:16:24.200 --> 00:16:26.320]  讓我也想起
[00:16:26.320 --> 00:16:29.520]  過去在面對政治事件的時候
[00:16:29.520 --> 00:16:32.200]  其實教會都是團契
[00:16:32.200 --> 00:16:36.760]  都出現了一些類似的狀況
[00:16:36.760 --> 00:16:38.000]  亞覺提醒我們
[00:16:38.000 --> 00:16:44.160]  人的怒氣並不能夠實現神的義
[00:16:44.160 --> 00:16:48.840]  所以我們更加要上帝的道
[00:16:48.840 --> 00:16:50.520]  讓上帝的道
[00:16:50.520 --> 00:16:53.320]  上帝祂自己公義的道
[00:16:53.320 --> 00:16:55.880]  去轉化我們的生命
[00:16:55.880 --> 00:16:58.880]  以致我們是用神的道來檢視自己
[00:16:58.880 --> 00:17:00.480]  去更新自己
[00:17:00.480 --> 00:17:03.840]  而不是用神的道來判斷人
[00:17:03.840 --> 00:17:05.280]  去攻擊人
[00:17:05.280 --> 00:17:08.920]  更加不是反過來用我自己的看法和立場
[00:17:08.920 --> 00:17:14.480]  去判斷忽視聖經所說的話
[00:17:14.480 --> 00:17:19.120]  最近我靈修的時候就讀到詩篇五十一篇
[00:17:19.120 --> 00:17:20.160]  不知道大家記不記得
[00:17:20.160 --> 00:17:21.920]  這一篇這麼出名的詩篇
[00:17:21.920 --> 00:17:24.760]  是關於大衛的什麼?
[00:17:24.760 --> 00:17:29.080]  犯罪之後的懺悔詩
[00:17:29.080 --> 00:17:33.840]  我記得當天我靈修看這篇詩篇的時候
[00:17:33.840 --> 00:17:36.960]  我沒有什麼特別的領受
[00:17:36.960 --> 00:17:39.080]  那天我也沒有特別的感動
[00:17:39.080 --> 00:17:42.320]  為自己去認罪
[00:17:42.320 --> 00:17:43.560]  到了第二天的時候
[00:17:43.560 --> 00:17:47.160]  我又再看回詩篇五十一篇
[00:17:47.160 --> 00:17:51.120]  但是那天我的默想很不同
[00:17:51.120 --> 00:17:53.920]  大衛在他的禱文裡面
[00:17:53.920 --> 00:17:56.600]  每一個說話都打動我的心
[00:17:56.600 --> 00:17:58.800]  他很坦然地去認罪
[00:17:58.800 --> 00:17:59.880]  他沒有否認
[00:17:59.880 --> 00:18:01.240]  他沒有自辯
[00:18:01.240 --> 00:18:02.880]  沒有為自己去求情
[00:18:02.880 --> 00:18:05.240]  或者求減刑
[00:18:05.240 --> 00:18:07.200]  反而他說
[00:18:07.200 --> 00:18:10.120]  當神懲罰他的時候
[00:18:10.120 --> 00:18:12.360]  卻顯為公義
[00:18:12.360 --> 00:18:14.960]  對我來說很震撼
[00:18:14.960 --> 00:18:16.400]  他求神潔淨他
[00:18:16.400 --> 00:18:18.040]  更新他
[00:18:18.040 --> 00:18:19.680]  他希望有一天
[00:18:19.680 --> 00:18:21.400]  他這個經歷
[00:18:21.400 --> 00:18:24.480]  能夠成為
[00:18:24.480 --> 00:18:29.520]  將神的道教導給有過犯的人
[00:18:29.520 --> 00:18:31.360]  上午我靈修的時候
