
[00:00:00.000 --> 00:00:03.320]  今天是2024年的第一個主日
[00:04:07.800 --> 00:04:09.440]  摩西亞論如何回應呢?
[00:04:09.440 --> 00:04:12.240]  我們去看第九節
[00:04:12.240 --> 00:04:14.560]  第九節摩西亞論是這樣回答的
[00:04:14.560 --> 00:04:16.600]  以色列的神將你們
[00:04:16.600 --> 00:04:18.800]  即是可拉一群人
[00:04:18.800 --> 00:04:21.920]  從以色列會眾中分別出來
[00:04:21.920 --> 00:04:23.600]  使你們親近他
[00:04:23.600 --> 00:04:26.600]  在耶和華的帳幕中侍奉
[00:04:26.600 --> 00:04:30.400]  並且站在會眾面前替他們供職
[00:04:30.400 --> 00:04:33.600]  這對你們豈是小事嗎?
[00:04:33.600 --> 00:04:35.440]  耶和華已經批准
[00:04:35.440 --> 00:04:38.200]  已經准許你和你所有弟兄
[00:04:38.200 --> 00:04:41.640]  就是你們的子孫一同親近他
[00:04:41.640 --> 00:04:45.640]  你們還要求祭司的職份嗎?
[00:04:45.640 --> 00:04:48.120]  即是他要什麼?
[00:04:48.120 --> 00:04:50.920]  原來他不甘心自己只是做會幕的事
[00:04:50.920 --> 00:04:53.200]  不甘心自己只是搬搬抬抬
[00:04:53.200 --> 00:04:54.680]  為什麼我又做主事呢?
[00:04:54.680 --> 00:04:59.200]  摩西亞論就可以在台上光彩風光
[00:04:59.200 --> 00:05:02.400]  他想得到的是祭司的職事
[00:05:02.400 --> 00:05:05.480]  這是一個無理的指控
[00:05:05.480 --> 00:05:10.080]  我們看看摩西亞論有什麼回應
[00:05:10.080 --> 00:05:14.280]  摩西亞論於是叫可拉一群人
[00:05:14.280 --> 00:05:18.960]  在第二天將香爐
[00:05:18.960 --> 00:05:22.640]  拿到神的面前點火獻香給神
[00:05:22.640 --> 00:05:26.040]  看看誰是神所揀選的
[00:05:26.040 --> 00:05:27.520]  摩西亞論的指示
[00:05:27.520 --> 00:05:33.000]  其實是要他們點火獻香
[00:05:33.000 --> 00:05:34.440]  是否可以呢?
[00:05:34.440 --> 00:05:38.080]  其實點火獻香只有祭司才可以做
[00:05:38.080 --> 00:05:40.600]  利美人是不可以做的
[00:05:40.600 --> 00:05:44.680]  而不恰當的獻香獻火結果是怎樣的?
[00:05:44.680 --> 00:05:45.720]  是會死的
[00:05:45.720 --> 00:05:48.520]  記不記得之前亞論的兒子
[00:05:48.520 --> 00:05:50.280]  以利薩和阿比胡
[00:05:50.280 --> 00:05:52.880]  就因為獻飯火而死了
[00:05:52.880 --> 00:05:55.640]  所以摩西亞論這次這樣提議
[00:05:55.640 --> 00:05:57.440]  其實是在挑戰他們
[00:05:57.440 --> 00:05:59.880]  你們真的覺得你們可以做祭司嗎?
[00:05:59.880 --> 00:06:02.560]  你們真的可以獻火嗎?
[00:06:02.560 --> 00:06:07.360]  不過可惜罪蒙蔽了可拉的眼睛
[00:06:07.360 --> 00:06:08.400]  第二天
[00:06:08.400 --> 00:06:12.320]  可拉真的拿著香爐來到神的面前
[00:06:12.320 --> 00:06:17.240]  他們真的覺得自己是配得做祭司去獻香
[00:06:17.240 --> 00:06:19.600]  結果怎樣呢?
[00:06:19.600 --> 00:06:21.120]  三十二節
[00:06:21.120 --> 00:06:23.040]  「地開了裂口
[00:06:23.040 --> 00:06:25.400]  把他們和他們的家眷
[00:06:25.400 --> 00:06:28.800]  以及一切屬可拉的人和財物
[00:06:28.800 --> 00:06:31.040]  都吞了下去
[00:06:31.040 --> 00:06:34.480]  他們和一切屬他們的
[00:06:34.480 --> 00:06:37.520]  都活活聚在陰間
[00:06:37.520 --> 00:06:41.320]  地在他們上面又合攏起來
[00:06:41.320 --> 00:06:45.760]  他們就從回眾中滅亡了
[00:06:45.760 --> 00:06:47.720]  在他們四處的以色列
[00:06:47.720 --> 00:06:50.400]  眾人聽見他們的叫聲
[00:06:50.400 --> 00:06:52.200]  就都逃跑說
[00:06:52.200 --> 00:06:55.640]  恐怕地也要把我們吞下去了
[00:06:55.640 --> 00:06:58.840]  有火從耶和華那裡出來
[00:06:58.840 --> 00:07:03.120]  吞滅了那上香的二百五十人」
[00:07:03.120 --> 00:07:04.240]  哇
[00:07:04.240 --> 00:07:06.520]  眨眼很恐怖
[00:07:06.520 --> 00:07:11.040]  可拉等人和他們的家屬
[00:07:11.040 --> 00:07:13.120]  就這樣掉了去陰間
[00:07:13.120 --> 00:07:16.520]  而上香的二百五十名有名望的領袖
[00:07:16.520 --> 00:07:19.040]  都被火吞滅了
[00:07:19.040 --> 00:07:20.720]  滅亡者的叫聲
[00:07:20.720 --> 00:07:24.040]  周圍回眾的逃跑叫喊聲
[00:07:24.040 --> 00:07:27.320]  場面非常之可怕
[00:07:27.320 --> 00:07:31.520]  可拉其實本來是被神揀選的尼美人
[00:07:31.520 --> 00:07:34.240]  從她在這次策劃的叛變當中
[00:07:34.240 --> 00:07:39.240]  能夠得到這麼多的領袖去支持
[00:07:39.240 --> 00:07:40.960]  其實我們看到她是很厲害的
[00:07:40.960 --> 00:07:42.120]  她很有魅力
[00:07:42.120 --> 00:07:44.640]  是一個有魅力的領袖
[00:07:44.640 --> 00:07:46.640]  不過正正因為可拉很厲害
[00:07:46.640 --> 00:07:48.360]  所以她不甘心
[00:07:48.360 --> 00:07:51.440]  她把自己和摩西亞倫比較
[00:07:51.440 --> 00:07:52.600]  她嫉妒
[00:07:52.600 --> 00:07:54.040]  她覺得不滿足
[00:07:54.040 --> 00:07:55.360]  為什麼他們可以坐高位
[00:07:55.360 --> 00:07:56.320]  我不可以
[00:07:56.320 --> 00:07:58.520]  我實在不比他們差
[00:07:58.520 --> 00:08:01.160]  其實你覺得論能力
[00:08:01.160 --> 00:08:02.880]  誰比較厲害呢
[00:08:02.880 --> 00:08:05.040]  如果論動員能力
[00:08:05.040 --> 00:08:06.520]  可拉真的很厲害
[00:08:06.520 --> 00:08:09.400]  不過問題不是誰厲害誰差
[00:08:09.400 --> 00:08:11.600]  不是誰好誰差
[00:08:11.600 --> 00:08:13.680]  是神的心意
[00:08:13.680 --> 00:08:15.080]  是神的揀選
[00:08:15.080 --> 00:08:18.320]  神是按著她的心意去揀選摩西亞倫
[00:08:18.320 --> 00:08:20.760]  去做先知祭司
[00:08:20.760 --> 00:08:22.960]  而可拉就是做尼美人
[00:08:22.960 --> 00:08:26.160]  就是幫忙管理會幕
[00:08:26.160 --> 00:08:29.040]  一切在神的眼中行為是好的
[00:08:29.040 --> 00:08:33.800]  不過可拉的眼中行為不好
[00:08:33.800 --> 00:08:35.280]  她不甘心
[00:08:35.280 --> 00:08:37.280]  她不甘心神給她那一份
[00:08:37.280 --> 00:08:38.680]  她要做更大的
[00:08:38.680 --> 00:08:39.920]  更重要的
[00:08:39.920 --> 00:08:42.040]  她以為更好的那一份
[00:08:42.040 --> 00:08:44.240]  就是祭司的職份
[00:08:44.240 --> 00:08:46.000]  比較、嫉妒
[00:08:46.000 --> 00:08:47.520]  不甘心、不滿足
[00:08:47.520 --> 00:08:51.160]  也不接納神給自己那一份
[00:08:51.160 --> 00:08:53.200]  結果是死亡
[00:08:53.200 --> 00:08:57.680]  也帶來給身邊人的死亡
[00:08:57.680 --> 00:08:59.680]  神給摩西亞倫一份
[00:08:59.680 --> 00:09:02.280]  神給我們每一個人都一份
[00:09:02.280 --> 00:09:04.560]  這是什麼意思?
[00:09:04.560 --> 00:09:07.520]  其實神做我們每一個人
[00:09:07.520 --> 00:09:09.280]  都是很獨特的
[00:09:09.280 --> 00:09:10.960]  祂給我們每一個人
[00:09:10.960 --> 00:09:13.040]  都有我們自己很獨特
[00:09:13.040 --> 00:09:16.120]  很不同的氣質、恩慈和能力
[00:09:16.120 --> 00:09:20.160]  每個人都有獨特的角色和位置
[00:09:20.160 --> 00:09:23.000]  有祭司、有尼美、有會眾
[00:09:23.000 --> 00:09:25.680]  這樣當我們願意按著神的心意
[00:09:25.680 --> 00:09:27.680]  互相配搭的時候
[00:09:27.680 --> 00:09:30.400]  神看是好的
[00:09:30.400 --> 00:09:33.800]  只可惜我們經常都很喜歡跟別人比較
[00:09:33.800 --> 00:09:35.040]  我們很想成功
[00:09:35.040 --> 00:09:36.680]  很不想比下去
[00:09:36.680 --> 00:09:40.440]  所以我們會比某一些所謂成就更高
[00:09:40.440 --> 00:09:43.560]  更高位的人我們羨慕、我們妒忌
[00:09:43.560 --> 00:09:47.640]  傾向神給我們很獨特的那一份
[00:09:47.640 --> 00:09:51.680]  而且我們不僅僅是自己喜歡跟別人比
[00:09:51.680 --> 00:09:55.680]  我們更加喜歡將我們的小朋友跟別人比
[00:09:55.680 --> 00:09:57.400]  前兩天看了這套戲
[00:09:57.400 --> 00:09:59.000]  不知道大家看了沒有
[00:09:59.000 --> 00:10:01.200]  很有意思的一套戲
[00:10:01.200 --> 00:10:03.680]  拍得很好
[00:10:03.680 --> 00:10:06.640]  電影《年少日記》就是探討
[00:10:06.640 --> 00:10:08.800]  學童自殺的問題
[00:10:08.800 --> 00:10:11.080]  自殺的問題其實很複雜
[00:10:11.080 --> 00:10:13.200]  成因是千絲萬縷
[00:10:13.200 --> 00:10:14.800]  不過在這套電影裡面
[00:10:14.800 --> 00:10:17.280]  主角的爸爸鄭中基
[00:10:17.280 --> 00:10:19.520]  他要孩子贏起起跑線
[00:10:19.520 --> 00:10:23.880]  他對孩子有很高很高的要求
[00:10:23.880 --> 00:10:25.000]  他跟別人比較
[00:10:25.000 --> 00:10:27.760]  他要孩子比別人厲害、出色
[00:10:27.760 --> 00:10:28.920]  但結果呢?
[00:10:28.920 --> 00:10:32.960]  結果孩子就這樣被推向死亡
[00:10:32.960 --> 00:10:35.160]  很悲哀
[00:10:35.160 --> 00:10:38.240]  世界定義我們什麼叫成功、什麼叫失敗
[00:10:38.240 --> 00:10:40.320]  什麼叫有用、什麼叫沒用
[00:10:40.320 --> 00:10:42.800]  什麼叫好、什麼叫不好
[00:10:42.800 --> 00:10:44.720]  我聽過有弟兄這樣跟我分享
[00:10:44.720 --> 00:10:48.160]  他說覺得自己做到四十幾歲的人
[00:10:48.160 --> 00:10:50.400]  但好像不出人頭地
[00:10:50.400 --> 00:10:55.360]  沒有幹一番可以見得人的事業
[00:10:55.360 --> 00:10:56.960]  覺得好像渾渾噩噩
[00:10:56.960 --> 00:10:59.080]  融融肉肉一世
[00:10:59.080 --> 00:11:01.000]  很失敗
[00:11:01.000 --> 00:11:02.720]  大家覺得失不失敗?
[00:11:02.720 --> 00:11:05.560]  是不是在說你呢?
[00:11:05.560 --> 00:11:06.280]  我覺得
[00:11:06.280 --> 00:11:08.200]  是不是在說我自己?
[00:11:08.200 --> 00:11:10.200]  我覺得其實是失敗
[00:11:10.200 --> 00:11:11.960]  失敗在於
[00:11:11.960 --> 00:11:15.360]  他只是將他的眼目放在這個世界上
[00:11:15.360 --> 00:11:17.120]  他用人的期望
[00:11:17.120 --> 00:11:19.680]  用世界的價值觀去衡量自己
[00:11:19.680 --> 00:11:21.440]  去評價自己
[00:11:21.440 --> 00:11:22.960]  其實最重要的是
[00:11:22.960 --> 00:11:26.320]  究竟他能否看到他生命的價值
[00:11:26.320 --> 00:11:28.800]  以及他自己獨特的地方
[00:11:28.800 --> 00:11:33.600]  他知不知道神想他活出一個怎樣的自己呢?
[00:11:33.600 --> 00:11:35.440]  其實神只是要我們
[00:11:35.440 --> 00:11:38.560]  活出一個我們被他做的原意
[00:11:38.560 --> 00:11:41.800]  神給我們每一個人都有不同的一份
[00:11:41.800 --> 00:11:44.280]  就是照命
[00:11:44.280 --> 00:11:47.440]  神呼召我們做一個怎樣的人
[00:11:47.440 --> 00:11:48.840]  當我們的生命
[00:11:48.840 --> 00:11:51.440]  活得符合神的心意的時候
[00:11:51.440 --> 00:11:53.840]  他就在我們身上得到滿足
[00:11:53.840 --> 00:11:55.320]  他就喜樂了
[00:11:55.320 --> 00:11:57.320]  而在他的眼中
[00:11:57.320 --> 00:11:59.640]  看是好的
[00:11:59.640 --> 00:12:00.560]  弟兄姊妹
[00:12:00.560 --> 00:12:04.120]  神給你的那一份是怎樣的呢?
[00:12:04.120 --> 00:12:06.440]  又或者你知不知道神給你的那一份
[00:12:06.440 --> 00:12:09.160]  其實是怎樣的一份呢?
[00:12:09.160 --> 00:12:11.680]  就由認識自己開始
[00:12:11.680 --> 00:12:14.040]  認識一下自己的強項弱項
[00:12:14.040 --> 00:12:16.400]  認識一下自己的性格興趣
[00:12:16.400 --> 00:12:17.680]  認識自己的感動
[00:12:17.680 --> 00:12:19.440]  自己會賞心的地方
[00:12:19.440 --> 00:12:22.200]  認識自己獨特的地方
[00:12:22.200 --> 00:12:23.600]  這些所有一切
[00:12:23.600 --> 00:12:26.520]  都是神在你身上的創造
[00:12:26.520 --> 00:12:28.520]  單單是給你
[00:12:28.520 --> 00:12:31.160]  神是捍衛好的
[00:12:31.160 --> 00:12:32.800]  神是很喜歡
[00:12:32.800 --> 00:12:35.400]  你一個這麼獨特的你
[00:12:35.400 --> 00:12:38.480]  唯有你自己都看到自己是好的
[00:12:38.480 --> 00:12:40.080]  那就不需要比較
[00:12:40.080 --> 00:12:43.320]  你就好好去欣賞領受神給你的那一份
[00:12:43.320 --> 00:12:45.920]  甘心樂意地去活出這一份
[00:12:45.920 --> 00:12:48.120]  神會非常喜悅我們
[00:12:48.120 --> 00:12:52.640]  回到經文那裡
[00:12:52.640 --> 00:12:55.320]  摩西亞倫就是被神揀選
[00:12:55.320 --> 00:13:00.360]  他們去領受以色列先知和祭司的職份
[00:13:00.360 --> 00:13:01.760]  但在這一刻
[00:13:01.760 --> 00:13:05.600]  忽然之間面對無理的指控、攻擊和叛亂
[00:13:05.600 --> 00:13:08.920]  怎樣去回應、怎樣處理呢?
[00:13:08.920 --> 00:13:11.400]  其實神給摩西亞倫那一份
[00:13:11.400 --> 00:13:13.760]  正正是可拉很羨慕的那一份
[00:13:13.760 --> 00:13:15.000]  但對摩西亞倫來說
[00:13:15.000 --> 00:13:16.640]  他羨慕嗎?
[00:13:16.640 --> 00:13:18.120]  不羨慕的
[00:13:18.120 --> 00:13:19.200]  他想都不想
[00:13:19.200 --> 00:13:20.600]  他經常都埋怨
[00:13:20.600 --> 00:13:22.920]  我們看看文素記十一章
[00:13:22.920 --> 00:13:24.920]  我邀請大家跟我一起讀出
[00:13:24.920 --> 00:13:25.920]  十一節
[00:13:25.920 --> 00:13:28.240]  摩西對耶和說
[00:13:28.240 --> 00:13:30.600]  「你為何苦待僕人?
[00:13:30.600 --> 00:13:33.560]  我為何不在你眼前蒙恩?
[00:13:33.560 --> 00:13:36.400]  竟把這管理百姓的重任
[00:13:36.400 --> 00:13:38.520]  加在我身上呢?
[00:13:38.520 --> 00:13:41.600]  管理這百姓的責任太重了
[00:13:41.600 --> 00:13:44.080]  我獨自擔當不起
[00:13:44.080 --> 00:13:45.680]  你這樣待我
[00:13:45.680 --> 00:13:48.000]  我若在你眼前蒙恩
[00:13:48.000 --> 00:13:50.600]  求你立時將我殺了
[00:13:50.600 --> 00:13:53.600]  不叫我見自己的苦情」
[00:13:53.600 --> 00:13:55.080]  其實很慘
[00:13:55.080 --> 00:13:58.600]  這個不知道是不是我們目者的心聲
[00:13:58.600 --> 00:14:01.400]  其實真的責任越大
[00:14:01.400 --> 00:14:02.640]  壓力越大
[00:14:02.640 --> 00:14:06.240]  做領袖其實是多麼辛苦
[00:14:06.240 --> 00:14:08.360]  在這次的叛亂事件裏面
[00:14:08.360 --> 00:14:10.720]  摩西面對的不單單是
[00:14:10.720 --> 00:14:12.560]  以色列民他們的埋怨
[00:14:12.560 --> 00:14:15.200]  他們矛頭更加是指向自己
[00:14:15.200 --> 00:14:18.280]  他們群情洶湧來攻擊自己
[00:14:18.280 --> 00:14:21.640]  他們去挑戰摩西作領袖的權柄
[00:14:21.640 --> 00:14:28.560]  他們否定摩西領袖的身份
[00:14:28.560 --> 00:14:31.920]  對摩西來說其實是很傷心很難過
[00:14:31.920 --> 00:14:34.280]  但是當身處的世代
[00:14:34.280 --> 00:14:36.040]  被邪惡充斥
[00:14:36.040 --> 00:14:39.800]  謊言、真相都很混亂的時候
[00:14:39.800 --> 00:14:43.600]  摩西亞倫他怎樣去忠心堅守
[00:14:43.600 --> 00:14:47.720]  神給自己作領袖那一份呢?
[00:14:47.720 --> 00:14:49.640]  這一次也一如過往
[00:14:49.640 --> 00:14:52.200]  摩西只能夠交回給神
[00:14:52.200 --> 00:14:53.600]  由神去定奪
[00:14:53.600 --> 00:14:55.400]  藉著香爐獻火
[00:14:55.400 --> 00:14:59.120]  讓神為自己、為群眾去作主
[00:14:59.120 --> 00:15:02.560]  就是這樣邪惡的可拉等人
[00:15:02.560 --> 00:15:05.840]  他們就被神去擊殺、滅亡了
[00:15:05.840 --> 00:15:09.480]  我們再看看當神出手的時候
[00:15:09.480 --> 00:15:12.440]  神是這樣跟摩西亞倫說的
[00:15:12.440 --> 00:15:14.360]  「你們離開這會眾
[00:15:14.360 --> 00:15:17.640]  我好立刻把他們滅絕」
[00:15:17.640 --> 00:15:20.280]  摩西亞倫隨即的反應是怎樣的?
[00:15:20.280 --> 00:15:23.240]  「真是好,活該,這樣中傷我
[00:15:23.240 --> 00:15:25.240]  這次看你怎樣死」
[00:15:25.240 --> 00:15:27.760]  不是這樣的
[00:15:27.760 --> 00:15:28.800]  22節
[00:15:28.800 --> 00:15:31.760]  摩西亞倫臉伏於地
[00:15:31.760 --> 00:15:34.400]  說「千萬人棄息的神
[00:15:34.400 --> 00:15:35.600]  一人犯罪
[00:15:35.600 --> 00:15:39.600]  你就要向全會眾發怒嗎?」
[00:15:39.600 --> 00:15:43.040]  摩西亞倫即時的反應是
[00:15:43.040 --> 00:15:43.960]  「伏伏」
[00:15:43.960 --> 00:15:45.880]  他們放下自己的感受
[00:15:45.880 --> 00:15:48.240]  他們立即為百姓代求
[00:15:48.240 --> 00:15:49.240]  也因為這樣
[00:15:49.240 --> 00:15:52.560]  百姓才能夠性命被保
[00:15:52.560 --> 00:15:56.800]  百姓被摩西亞倫幫了一把
[00:15:56.800 --> 00:16:00.440]  那麽理應是否會很感激摩西亞倫?
[00:16:00.440 --> 00:16:02.160]  結果是怎樣呢?
[00:16:02.160 --> 00:16:04.600]  41節
[00:16:04.600 --> 00:16:06.600]  事件的第二天
[00:16:06.600 --> 00:16:10.440]  「以色列全會眾都向摩西亞倫發怨言
[00:16:10.440 --> 00:16:14.160]  說你們殺了耶和華的百姓
[00:16:14.160 --> 00:16:18.640]  會眾聚集攻擊摩西亞倫」
[00:16:18.640 --> 00:16:22.080]  他們的反應竟然是
[00:16:22.080 --> 00:16:23.920]  會攻擊
[00:16:23.920 --> 00:16:26.640]  去埋怨摩西亞倫
[00:16:26.640 --> 00:16:28.920]  他們應該會醒覺
[00:16:28.920 --> 00:16:30.200]  你跟開的可拉
[00:16:30.200 --> 00:16:32.120]  原來他有問題
[00:16:32.120 --> 00:16:34.480]  他們已經被神擊殺了
[00:16:34.480 --> 00:16:35.640]  但原來沒有
[00:16:35.640 --> 00:16:39.240]  他們竟然將可拉一群人的死
[00:16:39.240 --> 00:16:42.440]  歸咎到摩西亞倫身上
[00:16:42.440 --> 00:16:43.960]  很荒謬
[00:16:43.960 --> 00:16:45.640]  不過事情經常如此荒謬
[00:16:45.640 --> 00:16:47.120]  就是這樣發生
[00:16:47.120 --> 00:16:51.320]  神再一次出手對摩西亞倫說
[00:16:51.320 --> 00:16:52.480]  45節
[00:16:52.480 --> 00:16:54.160]  「你們離開者會眾
[00:16:54.160 --> 00:16:57.800]  我好立刻把他們滅絕」
[00:16:57.800 --> 00:16:59.880]  摩西亞倫的反應同樣
[00:16:59.880 --> 00:17:03.520]  立即為百姓代求
[00:17:03.520 --> 00:17:05.720]  摩西亞倫說
[00:17:05.720 --> 00:17:06.680]  「拿你的香爐
[00:17:06.680 --> 00:17:08.920]  把祭壇的火盛在裡面
[00:17:08.920 --> 00:17:10.040]  加上香
[00:17:10.040 --> 00:17:12.920]  趕快帶到會眾那裡
[00:17:12.920 --> 00:17:14.400]  為他們贖罪
[00:17:14.400 --> 00:17:17.680]  因為有憤怒從耶和華面前發出
[00:17:17.680 --> 00:17:20.760]  瘟疫已經開始了」
[00:17:20.760 --> 00:17:23.360]  原來這次瘟疫已經開始了
[00:17:23.360 --> 00:17:25.520]  神已經在擊殺子民
[00:17:25.520 --> 00:17:26.920]  摩西亞倫連代求
[00:17:26.920 --> 00:17:29.600]  等待耶和華回應的時間都沒有
[00:17:29.600 --> 00:17:31.600]  所以摩西亞倫立即去催
[00:17:31.600 --> 00:17:33.360]  摩西亞倫立即贖罪
[00:17:33.360 --> 00:17:34.720]  立即獻祭
[00:17:34.720 --> 00:17:36.400]  而摩西亞倫亦已話不說
[00:17:36.400 --> 00:17:38.920]  立即跑到瘟疫當中
[00:17:38.920 --> 00:17:43.480]  冒死去為百姓贖罪
[00:17:43.480 --> 00:17:44.600]  48節
[00:17:44.600 --> 00:17:47.120]  「他站在活人和死人之間
[00:17:47.120 --> 00:17:49.560]  瘟疫就止住了」
[00:17:49.560 --> 00:17:52.920]  摩西亞倫是衝到
[00:17:52.920 --> 00:17:56.200]  瘟疫蔓延中的中間
[00:17:56.200 --> 00:17:58.120]  即是說他衝到
[00:17:58.120 --> 00:18:01.760]  一邊是剛剛遭瘟疫死的一班死人
[00:18:01.760 --> 00:18:05.240]  而另一邊本應也應該遭瘟疫死
[00:18:05.240 --> 00:18:07.440]  但藉著他的救贖
[00:18:07.440 --> 00:18:09.040]  他的獻祭
[00:18:09.040 --> 00:18:12.320]  這班人就變成不用死的活人
