
[00:00:00.000 --> 00:00:02.000]  第一次回教會聚會的有新朋友
[00:02:26.000 --> 00:02:28.000]  昨晚我們已經
[00:02:28.000 --> 00:02:30.000]  在晚會裏面
[00:02:30.000 --> 00:02:32.000]  我們已經紀念了
[00:02:32.000 --> 00:02:34.000]  主祢的壽死
[00:02:34.000 --> 00:02:36.000]  祢為我們成就奇妙的救恩
[00:02:36.000 --> 00:02:38.000]  我們繼續去等候
[00:02:38.000 --> 00:02:40.000]  拍王
[00:02:40.000 --> 00:02:42.000]  我們仍然要
[00:02:42.000 --> 00:02:44.000]  見到祢的榮耀
[00:02:44.000 --> 00:02:46.000]  給我們的拍王
[00:02:46.000 --> 00:02:49.000]  我們要在即將的復活節的主日
[00:02:49.000 --> 00:02:51.000]  我們一同再去
[00:02:51.000 --> 00:02:53.000]  讚美神
[00:02:53.000 --> 00:02:55.000]  祢榮耀的復活
[00:02:55.000 --> 00:02:57.000]  帶給我們何等的
[00:02:57.000 --> 00:02:59.000]  出路 寶貴的出路
[00:02:59.000 --> 00:03:01.000]  希望透過今天的經文
[00:03:01.000 --> 00:03:04.000]  門徒或婦女的見證
[00:03:04.000 --> 00:03:06.000]  給我們一些提醒
[00:03:06.000 --> 00:03:08.000]  亦都先求主落開我們
[00:03:08.000 --> 00:03:10.000]  心靈裏的一些擔子
[00:03:10.000 --> 00:03:13.000]  如果我們有焦慮或懼怕這些情緒
[00:03:13.000 --> 00:03:15.000]  希望主祢都幫我們落開
[00:03:15.000 --> 00:03:17.000]  在你們面前我們專心
[00:03:17.000 --> 00:03:19.000]  來聽你們的話
[00:03:19.000 --> 00:03:20.000]  我們這樣禱告
[00:03:20.000 --> 00:03:22.000]  是奉靠我們主耶穌基督的名
[00:03:22.000 --> 00:03:24.000]  阿門
[00:03:24.000 --> 00:03:26.000]  第一個題目是說
[00:03:26.000 --> 00:03:29.000]  主耶穌的復活一到八節
[00:03:29.000 --> 00:03:32.000]  我想大家幫手輪流讀
[00:03:32.000 --> 00:03:34.000]  弟兄讀單字
[00:03:34.000 --> 00:03:36.000]  姐妹讀雙節
[00:03:36.000 --> 00:03:37.000]  請弟兄先讀
[00:03:37.000 --> 00:03:39.000]  過了安息日
[00:03:39.000 --> 00:03:41.000]  沒大奶的瑪利亞
[00:03:41.000 --> 00:03:44.000]  雅各的母親瑪利亞和薩羅米
[00:03:44.000 --> 00:03:47.000]  買了香料要去告耶穌的身體
[00:03:47.000 --> 00:03:54.000]  (主耶穌的身體)
[00:03:54.000 --> 00:03:55.000]  彼此說
[00:03:55.000 --> 00:03:59.000]  誰要替我們把石頭從墓門滾開呢?
[00:03:59.000 --> 00:04:07.000]  (主耶穌的身體)
[00:04:07.000 --> 00:04:09.000]  他們進了墳墓
[00:04:09.000 --> 00:04:12.000]  看見一個年輕人坐在右邊
[00:04:12.000 --> 00:04:15.000]  穿著白袍就很驚奇
[00:04:15.000 --> 00:04:30.000]  (主耶穌的身體)
[00:04:30.000 --> 00:04:31.000]  你們去
[00:04:31.000 --> 00:04:33.000]  對他的門徒和彼得說
[00:04:33.000 --> 00:04:36.000]  他要讓你們先到加里尼去
[00:04:36.000 --> 00:04:38.000]  在那裡你們會看見他
[00:04:38.000 --> 00:04:41.000]  正如他從前所告訴你們的
[00:04:41.000 --> 00:04:53.000]  (主耶穌的身體)
[00:04:53.000 --> 00:04:55.000]  昨晚壽苦節晚會
[00:04:55.000 --> 00:04:57.000]  我相信大家都有參與
[00:04:57.000 --> 00:05:00.000]  分別有三位牧者帶領我們思想
[00:05:00.000 --> 00:05:06.000]  三位昔日與基督相遇的人物
[00:05:06.000 --> 00:05:10.000]  記不記得哪三位?
[00:05:10.000 --> 00:05:12.000]  第一位是西門
[00:05:12.000 --> 00:05:13.000]  我也是西門
[00:05:13.000 --> 00:05:15.000]  不過他是古里內人西門
[00:05:15.000 --> 00:05:19.000]  第二位是一位囚犯
[00:05:19.000 --> 00:05:20.000]  是嗎?第二位囚犯
[00:05:20.000 --> 00:05:21.000]  不過我忘記了一定有
[00:05:21.000 --> 00:05:25.000]  第三位是一位白夫長
[00:05:25.000 --> 00:05:29.000]  分享這三位人物和復活主近距離之後
[00:05:29.000 --> 00:05:34.000]  帶給他們心靈的震撼和生命的改變
[00:05:34.000 --> 00:05:36.000]  今天我們會思想
[00:05:36.000 --> 00:05:39.000]  另外幾位婦女和主的門徒
[00:05:39.000 --> 00:05:42.000]  他們近距離與復活主相遇之後
[00:05:42.000 --> 00:05:44.000]  發生什麼事?
[00:05:44.000 --> 00:05:47.000]  主耶穌受死之後過了安息日
[00:05:47.000 --> 00:05:51.000]  好像我們看回第一節
[00:05:51.000 --> 00:05:52.000]  過了安息日
[00:05:52.000 --> 00:05:54.000]  時間應該是星期天的清早
[00:05:54.000 --> 00:05:56.000]  即是我們今天的主日
[00:05:56.000 --> 00:05:58.000]  三位婦女包括第一
[00:05:58.000 --> 00:06:00.000]  茉大拉的瑪利亞
[00:06:00.000 --> 00:06:03.000]  第二是雅各的母親瑪利亞
[00:06:03.000 --> 00:06:05.000]  第三是撒羅米
[00:06:05.000 --> 00:06:08.000]  他們在主耶穌開始在加里尼傳道的時候
[00:06:08.000 --> 00:06:10.000]  已經一直在跟從耶穌
[00:06:10.000 --> 00:06:13.000]  可以說是主中心的跟隨者
[00:06:13.000 --> 00:06:16.000]  到後期他們親眼目睹主耶穌
[00:06:16.000 --> 00:06:21.000]  在十字架上經歷一個殘暴殘害的過程
[00:06:21.000 --> 00:06:23.000]  雖然他們是遠處看見
[00:06:23.000 --> 00:06:29.000]  但心裏必定帶給他們很大的震撼和傷痛
[00:06:29.000 --> 00:06:31.000]  三位都是女性
[00:06:31.000 --> 00:06:34.000]  耶穌基督十二位門徒都是男性
[00:06:34.000 --> 00:06:36.000]  他們去了哪裡?
[00:06:36.000 --> 00:06:38.000]  猶大選擇自殺
[00:06:38.000 --> 00:06:40.000]  因為他出賣主
[00:06:40.000 --> 00:06:42.000]  他自殺了結他的生命
[00:06:42.000 --> 00:06:47.000]  十一位門徒逃跑四殺
[00:06:47.000 --> 00:06:49.000]  因為他們懼怕
[00:06:49.000 --> 00:06:53.000]  他們怕羅馬政府來逼迫他們
[00:06:53.000 --> 00:06:56.000]  這三位對主不離不棄的婦女
[00:06:56.000 --> 00:06:58.000]  在星期天的清早
[00:06:58.000 --> 00:07:01.000]  太陽出來了
[00:07:01.000 --> 00:07:03.000]  應該天氣都不錯
[00:07:03.000 --> 00:07:07.000]  但相信他們心裏帶著很哀傷
[00:07:07.000 --> 00:07:09.000]  很傷痛的心情
[00:07:09.000 --> 00:07:11.000]  來到主被埋葬的墳墓裏面
[00:07:11.000 --> 00:07:14.000]  他們準備用馬尼的香料
[00:07:14.000 --> 00:07:16.000]  去沽沒耶穌的身體
[00:07:16.000 --> 00:07:19.000]  意思不是要將遺體放腐
[00:07:19.000 --> 00:07:23.000]  而是要遮蓋屍體發出的腐臭味
[00:07:23.000 --> 00:07:29.000]  更重要是表達他們對主的愛意和敬重
[00:07:29.000 --> 00:07:32.000]  三位婦女忽然間發現
[00:07:32.000 --> 00:07:35.000]  墳墓的門口石頭已經滾開了
[00:07:35.000 --> 00:07:37.000]  他們覺得很奇怪
[00:07:37.000 --> 00:07:39.000]  他們彼此對問
[00:07:39.000 --> 00:07:44.000]  誰要替我們把石頭從墓門滾開呢
[00:07:44.000 --> 00:07:46.000]  他們走到墓穴
[00:07:46.000 --> 00:07:49.000]  第五節
[00:07:49.000 --> 00:07:53.000]  他們見到一位年輕人坐在右邊
[00:07:53.000 --> 00:07:55.000]  穿著白袍
[00:07:55.000 --> 00:07:57.000]  在《馬太福音》二十八章記載
[00:07:57.000 --> 00:08:01.000]  這位年輕人是一位充滿榮光的天使
[00:08:01.000 --> 00:08:05.000]  婦女們看到感覺很驚奇
[00:08:05.000 --> 00:08:09.000]  可能她被天使的榮光震撼到
[00:08:09.000 --> 00:08:12.000]  又或者他們心裏有很多疑惑
[00:08:12.000 --> 00:08:14.000]  為甚麼石頭會滾開呢
[00:08:14.000 --> 00:08:15.000]  是誰做的呢
[00:08:15.000 --> 00:08:18.000]  為甚麼主耶穌基督的遺體不見了呢
[00:08:18.000 --> 00:08:20.000]  是否被人偷走了呢
[00:08:20.000 --> 00:08:23.000]  這位穿白袍的天使
[00:08:23.000 --> 00:08:26.000]  在第六節對他們說
[00:08:26.000 --> 00:08:28.000]  不用怕
[00:08:28.000 --> 00:08:32.000]  你們尋找那位釘十字架的拿撒拉人耶穌
[00:08:32.000 --> 00:08:34.000]  祂已經復活了
[00:08:34.000 --> 00:08:36.000]  祂不在了
[00:08:36.000 --> 00:08:39.000]  你看看安放的地方
[00:08:39.000 --> 00:08:42.000]  相信墓穴裏面有幾個小室
[00:08:42.000 --> 00:08:44.000]  而基督的遺體
[00:08:44.000 --> 00:08:46.000]  是放在其中一個小室裏面
[00:08:46.000 --> 00:08:48.000]  他叫婦女們看清楚
[00:08:48.000 --> 00:08:52.000]  遺體已經不在了
[00:08:52.000 --> 00:08:56.000]  其實天使這番說話
[00:08:56.000 --> 00:09:00.000]  足以令婦女感到很震驚
[00:09:00.000 --> 00:09:03.000]  我不知道他們會不會即時想起
[00:09:03.000 --> 00:09:06.000]  耶穌基督在過去曾經多次宣告
[00:09:06.000 --> 00:09:09.000]  自己有關復活的事
[00:09:09.000 --> 00:09:13.000]  例如在九章三十一節
[00:09:13.000 --> 00:09:15.000]  耶穌教訓門徒說
[00:09:15.000 --> 00:09:18.000]  人子將要交在人手裏
[00:09:18.000 --> 00:09:19.000]  他們要殺害他
[00:09:19.000 --> 00:09:22.000]  被殺以後過三天
[00:09:22.000 --> 00:09:25.000]  他要復活
[00:09:25.000 --> 00:09:31.000]  這位天使在第七節祝福婦女
[00:09:31.000 --> 00:09:34.000]  將主耶穌復活的消息告訴其他門徒
[00:09:34.000 --> 00:09:36.000]  特別要告訴彼得
[00:09:36.000 --> 00:09:41.000]  特獻彼得是眾門徒的大哥和首領
[00:09:41.000 --> 00:09:43.000]  提醒彼得要去加利利
[00:09:43.000 --> 00:09:45.000]  要和主耶穌基督相會
[00:09:45.000 --> 00:09:46.000]  因為這個約會
[00:09:46.000 --> 00:09:51.000]  是主耶穌基督早已約定了
[00:09:51.000 --> 00:09:52.000]  聽到天使的訊息
[00:09:52.000 --> 00:09:55.000]  我相信婦女的反應
[00:09:55.000 --> 00:09:58.000]  並不是我們預期的反應
[00:09:58.000 --> 00:10:03.000]  因為他們應該很開心
[00:10:03.000 --> 00:10:09.000]  但是他們有什麼反應呢
[00:10:09.000 --> 00:10:11.000]  三位婦女
[00:10:11.000 --> 00:10:13.000]  我們看第八節
[00:10:13.000 --> 00:10:16.000]  他們逃走
[00:10:16.000 --> 00:10:19.000]  他們又發抖又驚訝
[00:10:19.000 --> 00:10:20.000]  什麼也沒有告訴人
[00:10:20.000 --> 00:10:22.000]  因為他們害怕
[00:10:22.000 --> 00:10:25.000]  為什麼他們那麼害怕呢
[00:10:25.000 --> 00:10:30.000]  難道他們不相信耶穌基督復活了嗎
[00:10:30.000 --> 00:10:31.000]  不知道大家有沒有留意
[00:10:31.000 --> 00:10:34.000]  剛才短短的八節經文裏
[00:10:34.000 --> 00:10:36.000]  已經有五次出現
[00:10:36.000 --> 00:10:42.000]  有關驚慌懼怕的字眼
[00:10:42.000 --> 00:10:44.000]  我補充一點資料
[00:10:44.000 --> 00:10:47.000]  根據可靠馬學福音古錄的抄本
[00:10:47.000 --> 00:10:49.000]  十六章第八節
[00:10:49.000 --> 00:10:54.000]  是全卷馬學福音完結的地方
[00:10:54.000 --> 00:10:57.000]  如果書卷在這裡完結結束
[00:10:57.000 --> 00:10:59.000]  即是說婦女們帶著很驚慌的情緒
[00:10:59.000 --> 00:11:01.000]  狼狽地逃跑
[00:11:01.000 --> 00:11:03.000]  實在令人覺得
[00:11:03.000 --> 00:11:05.000]  這個故事好像還未完結
[00:11:05.000 --> 00:11:11.000]  或者不是一個很好的結局
[00:11:11.000 --> 00:11:13.000]  所以我們可以理解
[00:11:13.000 --> 00:11:15.000]  為什麼後人會覺得
[00:11:15.000 --> 00:11:17.000]  這個福音書還未寫完
[00:11:17.000 --> 00:11:19.000]  要加上他們認為
[00:11:19.000 --> 00:11:22.000]  比較合理的結尾內容
[00:11:22.000 --> 00:11:26.000]  所以這一章的九節到二十節的經文
[00:11:26.000 --> 00:11:31.000]  是較後期的馬學福音抄本才有
[00:11:31.000 --> 00:11:34.000]  而暫寫結尾語的作者
[00:11:34.000 --> 00:11:40.000]  很明顯是取材自三卷的福音書內容
[00:11:40.000 --> 00:11:46.000]  由史圖行傳第一章的內容資料而寫成
[00:11:46.000 --> 00:11:52.000]  這段經文最令人感到意外的地方是什麼
[00:11:52.000 --> 00:11:55.000]  天使宣告基督復活了
[00:11:55.000 --> 00:12:00.000]  但主所愛的三位婦女收不到
[00:12:00.000 --> 00:12:01.000]  或者他們不明白
[00:12:01.000 --> 00:12:07.000]  或者他們不相信基督復活了
[00:12:07.000 --> 00:12:10.000]  天使這麼重要的訊息是什麼呢
[00:12:10.000 --> 00:12:11.000]  就是在創世以來
[00:12:11.000 --> 00:12:16.000]  天父一直計劃為人類所成就的救贖計劃
[00:12:16.000 --> 00:12:18.000]  在那一刻應驗了
[00:12:18.000 --> 00:12:21.000]  耶穌基督已經完成了救贖
[00:12:21.000 --> 00:12:23.000]  是多麼榮耀的一刻
[00:12:23.000 --> 00:12:27.000]  在人類歷史裡只會發生一次這樣的事件
[00:12:27.000 --> 00:12:29.000]  是不會再發生
[00:12:29.000 --> 00:12:32.000]  主受死,復活的事件
[00:12:32.000 --> 00:12:36.000]  是足以影響日後無數人的心靈的改變
[00:12:36.000 --> 00:12:38.000]  包括今天的你和我
[00:12:38.000 --> 00:12:40.000]  主耶穌的受死和復活
[00:12:40.000 --> 00:12:43.000]  可以說是人類歷史裡最震撼
[00:12:43.000 --> 00:12:45.000]  最重要的事件
[00:12:45.000 --> 00:12:49.000]  是人類歷史的分水嶺
[00:12:49.000 --> 00:12:53.000]  等待每天使宣告主已經復活了
[00:12:53.000 --> 00:12:56.000]  對我們來說又是什麼意義呢
[00:12:56.000 --> 00:13:03.000]  大家想一想
[00:13:03.000 --> 00:13:05.000]  我的意思不是說
[00:13:05.000 --> 00:13:08.000]  你是不是相信主耶穌已經復活
[00:13:08.000 --> 00:13:10.000]  我假設信主的人
[00:13:10.000 --> 00:13:15.000]  是相信基督受死埋葬和復活
[00:13:15.000 --> 00:13:17.000]  我的意思是說
[00:13:17.000 --> 00:13:22.000]  復活的主在我們過去的生命裡
[00:13:22.000 --> 00:13:25.000]  產生多大的影響力呢
[00:13:25.000 --> 00:13:28.000]  弟兄姊妹
[00:13:28.000 --> 00:13:32.000]  我們的心有沒有常常作準備
[00:13:32.000 --> 00:13:34.000]  或者我們很有信心很有膽量地
[00:13:34.000 --> 00:13:38.000]  去見證耶穌基督復活
[00:13:38.000 --> 00:13:41.000]  見證祂的福音大能呢
[00:13:41.000 --> 00:13:45.000]  還是我們內心仍然有很多黑暗
[00:13:45.000 --> 00:13:50.000]  很多軟弱很多懼怕呢
[00:13:50.000 --> 00:13:54.000]  我們是不是忽略了與主同行呢
[00:13:54.000 --> 00:13:56.000]  弟兄姊妹
[00:13:56.000 --> 00:13:59.000]  我們有沒有忽略了常常保守自己
[00:13:59.000 --> 00:14:04.000]  在主的聖潔裡面呢
[00:14:04.000 --> 00:14:07.000]  當遇到環境突變的時候
[00:14:07.000 --> 00:14:09.000]  當遇到環境有很多風浪的時候
[00:14:09.000 --> 00:14:12.000]  我們心裡面就有很多的焦慮
[00:14:12.000 --> 00:14:14.000]  很多的懼怕
[00:14:14.000 --> 00:14:17.000]  我們招架不到這個風浪
[00:14:17.000 --> 00:14:19.000]  所以盼望在餘下經文
[00:14:19.000 --> 00:14:21.000]  我們繼續思想有關
[00:14:21.000 --> 00:14:25.000]  基督復活帶給我們什麼樣的盼望
[00:14:25.000 --> 00:14:28.000]  我們看第二個題目
[00:14:28.000 --> 00:14:30.000]  耶穌基督的顯現
[00:14:30.000 --> 00:14:32.000]  9至13節
[00:14:32.000 --> 00:14:34.000]  不如我們一起讀吧
[00:14:35.000 --> 00:14:38.000]  在七日的第一日清早
[00:14:38.000 --> 00:14:39.000]  耶穌復活了
[00:14:39.000 --> 00:14:43.000]  先向沒大拉的瑪利亞顯現
[00:14:43.000 --> 00:14:47.000]  耶穌曾從她身上趕出七個鬼
[00:14:47.000 --> 00:14:50.000]  她去告訴那向來跟隨耶穌的人
[00:14:50.000 --> 00:14:54.000]  那時他們正在哀悼哭泣
[00:14:54.000 --> 00:14:56.000]  他們聽見耶穌活了
[00:14:56.000 --> 00:14:58.000]  被瑪利亞看見
[00:14:58.000 --> 00:15:00.000]  可是不信
[00:15:00.000 --> 00:15:05.000]  這是以後門徒中有兩個人往鄉下去
[00:15:05.000 --> 00:15:07.000]  正走著的時候
[00:15:07.000 --> 00:15:11.000]  耶穌以另一種形象向他們顯現
[00:15:11.000 --> 00:15:14.000]  他們去告訴其餘的門徒
[00:15:14.000 --> 00:15:18.000]  那些門徒還是不信
[00:15:18.000 --> 00:15:21.000]  有沒有留意出現最多字眼是什麼
[00:15:21.000 --> 00:15:23.000]  這幾節
[00:15:23.000 --> 00:15:27.000]  大家心水清是不信
[00:15:27.000 --> 00:15:31.000]  剛才我提過有關補充資料的作者
[00:15:31.000 --> 00:15:34.000]  描述耶穌基督復活的清晨
[00:15:34.000 --> 00:15:38.000]  他向沒大拉的瑪利亞顯現
[00:15:38.000 --> 00:15:42.000]  根據《路加福音8章2》記載
[00:15:42.000 --> 00:15:47.000]  這位瑪利亞曾經是被魔鬼操控的人
[00:15:47.000 --> 00:15:49.000]  主耶穌基督將她釋放了
[00:15:49.000 --> 00:15:52.000]  其實可以想像她經歷了主很深的恩典
[00:15:52.000 --> 00:15:54.000]  很大的能力
[00:15:54.000 --> 00:16:01.000]  這位瑪利亞告訴正在為主耶穌基督受死哀悼的門徒
[00:16:01.000 --> 00:16:03.000]  有關主復活的消息
[00:16:03.000 --> 00:16:08.000]  可惜這班門徒在十一節不信
[00:16:08.000 --> 00:16:11.000]  他們不信主耶穌復活了
[00:16:11.000 --> 00:16:15.000]  之後有兩位門徒在以馬五師的路上
[00:16:15.000 --> 00:16:17.000]  和復活主的相遇
[00:16:17.000 --> 00:16:21.000]  他們看見變了形象的耶穌向他們顯現
[00:16:21.000 --> 00:16:23.000]  他們再告訴其他門徒知道
[00:16:23.000 --> 00:16:30.000]  可惜他們仍然不信
[00:16:30.000 --> 00:16:34.000]  前文一到八節是懼怕
[00:16:34.000 --> 00:16:36.000]  這幾節是不信
[00:16:36.000 --> 00:16:39.000]  有沒有關係?你們說
[00:16:39.000 --> 00:16:46.000]  懼怕和不信是不是很有關係?
[00:16:46.000 --> 00:16:51.000]  通常少信的人內心是多些懼怕
[00:16:51.000 --> 00:16:57.000]  或者相反一位很有信心的人內心是少些懼怕
[00:16:57.000 --> 00:17:01.000]  無論是婦女或門徒他們的懼怕
[00:17:01.000 --> 00:17:04.000]  或者他們的逃跑、死殺這些表現
[00:17:04.000 --> 00:17:10.000]  正正反映他們內心對主耶穌基督復活的小信
[00:17:10.000 --> 00:17:13.000]  為什麼會這樣呢?
[00:17:13.000 --> 00:17:20.000]  弟兄姊妹今天我們面對主耶穌基督受死埋葬和復活
[00:17:20.000 --> 00:17:25.000]  我們的信心是怎樣呢?
[00:17:25.000 --> 00:17:30.000]  其實當我們遇到人生很多風浪的時候
[00:17:30.000 --> 00:17:34.000]  我們有沒有經歷過很多的掙扎
[00:17:34.000 --> 00:17:38.000]  很多的不安、很多的恐懼
[00:17:38.000 --> 00:17:43.000]  我相信這件事跟我們的信心的質素有關
[00:17:43.000 --> 00:17:46.000]  而這份信心的質素
[00:17:46.000 --> 00:17:53.000]  也跟我們過去有多少與主相遇的經歷有關
[00:17:53.000 --> 00:17:57.000]  我記得初信的時候有位道師跟我說
[00:17:57.000 --> 00:18:01.000]  說了兩句話,不過我當時也不太明白
[00:18:01.000 --> 00:18:04.000]  他說當你踏出信心的一步
[00:18:04.000 --> 00:18:07.000]  你就會見到神的榮耀
[00:18:07.000 --> 00:18:10.000]  我覺得很抽象,兩句我也不太明白
[00:18:10.000 --> 00:18:11.000]  什麼意思呢?
[00:18:11.000 --> 00:18:15.000]  後來在我追求信仰成長的歷程裡
[00:18:15.000 --> 00:18:20.000]  我慢慢體會道師這兩句話
[00:18:20.000 --> 00:18:24.000]  我漸漸發現這份信心
[00:18:24.000 --> 00:18:30.000]  是一種立志、委身、信靠主的信心
[00:18:30.000 --> 00:18:34.000]  就是說有行動的回應
[00:18:34.000 --> 00:18:36.000]  不是說我心裡相信就這麼簡單
[00:18:36.000 --> 00:18:38.000]  這是得救的開始
[00:18:38.000 --> 00:18:40.000]  是一個行動的回應
[00:18:40.000 --> 00:18:43.000]  是需要我們立志每天與主同行
[00:18:43.000 --> 00:18:47.000]  保持一種與主連結的關係
[00:18:47.000 --> 00:18:51.000]  而當遇到生活上各樣困難的時候
[00:18:51.000 --> 00:18:59.000]  我們很自然地將這個重擔交託給主
[00:18:59.000 --> 00:19:01.000]  求祂幫助我們
[00:19:01.000 --> 00:19:03.000]  而最終主的應許是什麼呢?
[00:19:03.000 --> 00:19:05.000]  當我們卸下這重擔的時候
[00:19:05.000 --> 00:19:09.000]  祂就切入我們心裡向安息,弟兄姊妹
[00:19:09.000 --> 00:19:18.000]  所以這種在逆境裡可以克服焦慮和懼怕的力量
[00:19:18.000 --> 00:19:24.000]  是很依靠我們在平常順境日子裡
[00:19:24.000 --> 00:19:29.000]  我們如何立志、操練、信靠主的心
[00:19:29.000 --> 00:19:33.000]  而不是急著抱著耶穌的腳
[00:19:34.000 --> 00:19:36.000]  我最近看了一篇文章
[00:19:36.000 --> 00:19:40.000]  是教會更新運動的胡志偉牧師所寫的
[00:19:40.000 --> 00:19:42.000]  有關懼怕這個主題
[00:19:42.000 --> 00:19:44.000]  其中一幅插圖
[00:19:44.000 --> 00:19:47.000]  我也很想跟大家分享
[00:19:47.000 --> 00:19:55.000]  這幅插圖是說有關懼怕
[00:19:55.000 --> 00:19:58.000]  怕什麼?怕人還是怕神?
[00:19:58.000 --> 00:20:00.000]  兩個英文字都是fear
[00:20:00.000 --> 00:20:02.000]  不過對人是懼怕
[00:20:02.000 --> 00:20:04.000]  對神是敬畏
[00:20:04.000 --> 00:20:09.000]  左邊是你傾向對人害怕
[00:20:09.000 --> 00:20:14.000]  還是右邊是你傾向對神的畏懼、敬畏呢?
[00:20:14.000 --> 00:20:18.000]  胡牧師分享很有意思
[00:20:18.000 --> 00:20:20.000]  他說關鍵在哪裡呢?
[00:20:20.000 --> 00:20:25.000]  是你對神的事有多少關注和維新
[00:20:25.000 --> 00:20:28.000]  是有關你和主的連結有多少
[00:20:28.000 --> 00:20:32.000]  就是說如果你平日的生命方向是這樣的話
[00:20:32.000 --> 00:20:36.000]  你相對於對人的懼怕是會少很多
[00:20:36.000 --> 00:20:38.000]  大家明白嗎?
[00:20:38.000 --> 00:20:40.000]  明白嗎?
[00:20:40.000 --> 00:20:47.000]  弟兄姊妹
[00:20:47.000 --> 00:20:49.000]  盼望在我們的生活裡
[00:20:49.000 --> 00:20:53.000]  我們有更多的投資或者關注
[00:20:53.000 --> 00:20:56.000]  在神覺的事工裡
[00:20:56.000 --> 00:21:00.000]  在與主連結的關係裡
[00:21:00.000 --> 00:21:04.000]  而不要用太多時間
[00:21:04.000 --> 00:21:08.000]  太多時間只是關注我們今天地上的生活
[00:21:08.000 --> 00:21:17.000]  剛才這段經文說到主復活之後向門徒顯現
[00:21:17.000 --> 00:21:21.000]  可惜門徒即時的反應是不信
[00:21:21.000 --> 00:21:22.000]  很可惜吧?
