
[00:00:00.000 --> 00:00:03.640]  這段經文發生在什麼時間呢?
[00:02:50.040 --> 00:02:52.840]  但多瑪當時表示
[00:02:52.840 --> 00:02:54.640]  喂!沒可能
[00:02:54.640 --> 00:02:56.240]  他直接拒絕這件事
[00:02:56.240 --> 00:02:58.640]  耶穌沒可能顯現的
[00:02:58.640 --> 00:03:01.840]  或者我不覺得會發生
[00:03:01.840 --> 00:03:04.640]  多瑪就跟他們說
[00:03:04.640 --> 00:03:05.440]  一件事
[00:03:05.440 --> 00:03:09.640]  除非我親眼看到他手上的釘痕
[00:03:09.640 --> 00:03:12.640]  和我用我的指頭去摸那些釘痕
[00:03:12.640 --> 00:03:16.040]  和用手去摸你剛才所說的立旁
[00:03:16.040 --> 00:03:18.640]  如果不是的話
[00:03:18.640 --> 00:03:20.040]  我不會相信
[00:03:20.040 --> 00:03:24.240]  這句話好像很簡單
[00:03:24.240 --> 00:03:27.240]  但是如果我們跳回原文去看看
[00:03:27.240 --> 00:03:28.840]  他在說什麼
[00:03:28.840 --> 00:03:29.840]  其實實際上
[00:03:29.840 --> 00:03:31.040]  原文裡面
[00:03:31.040 --> 00:03:33.040]  除非這個字
[00:03:33.040 --> 00:03:35.640]  其實原來是帶有條件性的
[00:03:35.640 --> 00:03:37.640]  他不只是說
[00:03:37.640 --> 00:03:39.240]  你們看到耶穌基督
[00:03:39.240 --> 00:03:41.640]  如果這次讓我看到
[00:03:41.640 --> 00:03:42.640]  我就會相信
[00:03:42.640 --> 00:03:44.240]  他不只是這麼說
[00:03:44.240 --> 00:03:47.640]  而且他加了很多不同的條件在上面
[00:03:47.640 --> 00:03:50.040]  多瑪就說
[00:03:50.040 --> 00:03:52.240]  我又要看到耶穌
[00:03:52.240 --> 00:03:53.640]  又要想摸到他
[00:03:53.640 --> 00:03:55.040]  又要摸到他的肋骨
[00:03:55.040 --> 00:03:58.840]  又要摸到手上的那個洞
[00:03:58.840 --> 00:03:59.840]  我就相信了
[00:03:59.840 --> 00:04:05.840]  還有多瑪不只是想看到耶穌這麼簡單
[00:04:05.840 --> 00:04:07.240]  他在上面
[00:04:07.240 --> 00:04:09.040]  就好像剛才所說
[00:04:09.040 --> 00:04:12.640]  他加了很多自己的條件在裡面
[00:04:12.640 --> 00:04:16.040]  甚至乎在多瑪的最後一句
[00:04:16.040 --> 00:04:18.640]  在原文裡面是一個家庭
[00:04:18.640 --> 00:04:21.440]  家配的否定語氣去說這件事
[00:04:21.440 --> 00:04:23.840]  就是說我一定不相信
[00:04:23.840 --> 00:04:26.040]  一定一定不相信
[00:04:26.040 --> 00:04:29.040]  雖然作者在經文裡面
[00:04:29.040 --> 00:04:33.040]  沒有很清晰地說明多瑪其實不相信什麼
[00:04:33.040 --> 00:04:36.040]  可能最主要可能都是說
[00:04:36.040 --> 00:04:39.840]  不相信那些門徒所說的耶穌復活的事
[00:04:39.840 --> 00:04:41.040]  為什麼我會這麼說呢
[00:04:41.040 --> 00:04:44.040]  我們看回前一點就知道了
[00:04:44.040 --> 00:04:46.040]  在同一個章節裡面
[00:04:46.040 --> 00:04:47.840]  第九章第九節裡面
[00:04:47.840 --> 00:04:52.040]  其實作者有一句附加的旁述在裡面
[00:04:52.040 --> 00:04:53.040]  他在說什麼
[00:04:53.040 --> 00:04:56.040]  他在描述那些門徒和瑪利亞
[00:04:56.040 --> 00:04:58.040]  當時看到耶穌的驚訝
[00:04:58.040 --> 00:05:01.040]  因為他們還不明白聖經
[00:05:01.040 --> 00:05:03.040]  他們以前不明白聖經
[00:05:03.040 --> 00:05:07.640]  就是他必要從死裡復活
[00:05:07.640 --> 00:05:08.640]  他是誰
[00:05:08.640 --> 00:05:10.640]  他就是耶穌基督
[00:05:10.640 --> 00:05:12.040]  原來一群門徒
[00:05:12.040 --> 00:05:14.040]  可能都包括多瑪
[00:05:14.040 --> 00:05:16.040]  可能當時都不明白
[00:05:16.040 --> 00:05:18.640]  耶穌在生前教他們
[00:05:18.640 --> 00:05:20.640]  告訴他們的那些應許
[00:05:20.640 --> 00:05:21.640]  我必定會復活
[00:05:21.640 --> 00:05:23.640]  那些事實究竟是什麼
[00:05:23.640 --> 00:05:26.840]  所以多瑪和其他門徒
[00:05:26.840 --> 00:05:30.640]  聽到耶穌復活的消息之後
[00:05:30.640 --> 00:05:32.240]  很堅持一件事
[00:05:32.240 --> 00:05:34.440]  就是他要親眼看到
[00:05:34.440 --> 00:05:38.840]  和摸到那些傷痕才會相信
[00:05:38.840 --> 00:05:40.440]  如是者
[00:05:40.440 --> 00:05:43.040]  到了一個星期之後
[00:05:43.040 --> 00:05:46.640]  那群門徒仍然聚集在房子裡
[00:05:46.640 --> 00:05:49.240]  又將大門鎖上
[00:05:49.240 --> 00:05:55.440]  他們同樣一起圍在一起的時候
[00:05:55.440 --> 00:05:59.440]  耶穌又突然間在他們中間出現了
[00:05:59.440 --> 00:06:02.440]  同樣的說話和他們打了招呼
[00:06:02.440 --> 00:06:04.040]  願你們平安
[00:06:04.040 --> 00:06:06.440]  這個情景是不是重複了
[00:06:06.440 --> 00:06:07.640]  是不是寫多了
[00:06:07.640 --> 00:06:08.440]  這麼熟悉
[00:06:08.440 --> 00:06:11.240]  其實和我們剛才讀的經文一模一樣
[00:06:11.240 --> 00:06:13.840]  和之前第十九節的情景一模一樣
[00:06:13.840 --> 00:06:18.840]  不過這次多瑪和耶穌多了一個對話
[00:06:18.840 --> 00:06:22.040]  耶穌和多瑪說
[00:06:22.040 --> 00:06:26.240]  將你的指頭放在我的身上
[00:06:26.240 --> 00:06:28.040]  你看看我的手
[00:06:28.040 --> 00:06:31.840]  然後再用你的手去摸摸我的肋骨
[00:06:31.840 --> 00:06:32.840]  喂
[00:06:32.840 --> 00:06:34.440]  如果你是多瑪
[00:06:34.440 --> 00:06:36.040]  你會怎樣去想
[00:06:36.040 --> 00:06:36.440]  喂
[00:06:36.440 --> 00:06:37.440]  為什麼
[00:06:37.440 --> 00:06:38.840]  我明明和那群門徒說
[00:06:38.840 --> 00:06:40.640]  是不是他們告訴你了
[00:06:40.640 --> 00:06:41.240]  是不是
[00:06:41.240 --> 00:06:43.640]  為什麼你每件事都好像知道一樣
[00:06:43.640 --> 00:06:45.040]  不要說是不是知道
[00:06:45.040 --> 00:06:46.640]  只是這個動作
[00:06:46.640 --> 00:06:50.840]  就是在說耶穌完全接納了多瑪
[00:06:50.840 --> 00:06:54.040]  那份不其然的疑惑
[00:06:54.040 --> 00:06:56.240]  甚至親自去滿足
[00:06:56.240 --> 00:06:57.840]  解答了多瑪
[00:06:57.840 --> 00:06:59.840]  剛才心中的疑問
[00:06:59.840 --> 00:07:03.640]  其實我想澄清一件事
[00:07:03.640 --> 00:07:05.240]  我們跟從主
[00:07:05.240 --> 00:07:06.840]  我們信了主之後
[00:07:06.840 --> 00:07:09.240]  不是不可以存在疑問的
[00:07:09.240 --> 00:07:13.840]  我們必然會存在很多對上帝的認識
[00:07:13.840 --> 00:07:15.840]  甚至對信仰的認識
[00:07:15.840 --> 00:07:18.240]  心中很多疑惑會發生
[00:07:18.240 --> 00:07:19.840]  但是這樣
[00:07:19.840 --> 00:07:26.640]  疑問不要成為阻礙我們去認識上帝
[00:07:26.640 --> 00:07:28.640]  這是其中一個心態
[00:07:28.640 --> 00:07:30.240]  其中一個態度
[00:07:30.240 --> 00:07:33.440]  因為其實一個跟從主的人
[00:07:33.440 --> 00:07:35.640]  必然會存在很多疑問
[00:07:35.640 --> 00:07:37.640]  甚至有神學家會這樣說
[00:07:37.640 --> 00:07:40.640]  懷疑不是信仰的對立
[00:07:40.640 --> 00:07:43.440]  而是信仰的要素
[00:07:43.440 --> 00:07:46.640]  我們要帶著疑問去尋求神
[00:07:46.640 --> 00:07:52.040]  也相信上帝明白我們的疑問是什麼
[00:07:52.040 --> 00:07:55.040]  祂會引導我們去認識祂更多
[00:07:55.040 --> 00:07:57.040]  就像馬太福音所說
[00:07:57.040 --> 00:07:59.040]  你們祈求就給你們
[00:07:59.040 --> 00:08:00.640]  尋找就找到
[00:08:00.640 --> 00:08:03.040]  叩門就會給你開門
[00:08:03.040 --> 00:08:06.040]  耶穌對多瑪也是一樣
[00:08:06.040 --> 00:08:10.040]  耶穌被多瑪觸摸他的傷口的時候
[00:08:10.040 --> 00:08:12.040]  多瑪有什麼反應
[00:08:12.040 --> 00:08:14.440]  可能你心中也會有一個
[00:08:14.440 --> 00:08:16.040]  可能也不會說話
[00:08:16.040 --> 00:08:18.440]  但多瑪就立即跟耶穌說
[00:08:18.440 --> 00:08:20.440]  我的主啊,我的上帝
[00:08:20.440 --> 00:08:22.440]  多瑪這句話
[00:08:22.440 --> 00:08:24.440]  我的主,我的上帝
[00:08:24.440 --> 00:08:26.440]  跟剛才很大分別
[00:08:26.440 --> 00:08:29.440]  因為他是一個很確認的語氣
[00:08:29.440 --> 00:08:31.440]  如果將這句話
[00:08:31.440 --> 00:08:33.440]  我的主和我的上帝
[00:08:33.440 --> 00:08:35.440]  和剛才我絕不相信
[00:08:35.440 --> 00:08:37.440]  成為一個對比的話
[00:08:37.440 --> 00:08:39.440]  我們可以觀察到
[00:08:39.440 --> 00:08:41.440]  的確多瑪很肯定
[00:08:41.440 --> 00:08:43.440]  作者的旁述是對的
[00:08:43.440 --> 00:08:45.440]  因為門徒包括多瑪
[00:08:45.440 --> 00:08:47.440]  以前也不明白
[00:08:47.440 --> 00:08:50.440]  耶穌基督跟他們說什麼
[00:08:50.440 --> 00:08:53.440]  他不知道耶穌基督的應許是什麼
[00:08:53.440 --> 00:08:58.440]  對主的復活缺乏了一點信心
[00:08:58.440 --> 00:09:00.440]  而多瑪對耶穌的信心
[00:09:00.440 --> 00:09:03.440]  我們可以再觀察
[00:09:03.440 --> 00:09:07.440]  由當初帶有條件才相信
[00:09:07.440 --> 00:09:09.440]  慢慢轉為了
[00:09:09.440 --> 00:09:13.440]  我的主,我的上帝的關係
[00:09:13.440 --> 00:09:16.440]  確定了耶穌和他從條件的關係
[00:09:16.440 --> 00:09:19.440]  變成了相信的關係
[00:09:19.440 --> 00:09:22.440]  我們可以想一想
[00:09:22.440 --> 00:09:25.440]  我們可以透過這幾段經文去反思
[00:09:25.440 --> 00:09:27.440]  其實
[00:09:27.440 --> 00:09:29.440]  我們跟從主
[00:09:29.440 --> 00:09:31.440]  相信耶穌基督回來教會
[00:09:31.440 --> 00:09:34.440]  我們是不是好像多瑪一樣
[00:09:34.440 --> 00:09:37.440]  我們也帶著很多條件
[00:09:37.440 --> 00:09:39.440]  去跟從我們的主
[00:09:39.440 --> 00:09:42.440]  我們是不是也帶著很多條件
[00:09:42.440 --> 00:09:45.440]  很想上帝去滿足我們
[00:09:45.440 --> 00:09:48.440]  甚至我們會不會
[00:09:48.440 --> 00:09:52.440]  因應著我們心裡的條件
[00:09:52.440 --> 00:09:56.440]  去衡量對上帝的信心呢
[00:09:56.440 --> 00:10:00.440]  很可能這些條件
[00:10:00.440 --> 00:10:02.440]  這些環境的條件
[00:10:02.440 --> 00:10:04.440]  這些實在的條件
[00:10:04.440 --> 00:10:08.440]  可能會不會是我們也不太認識上帝
[00:10:08.440 --> 00:10:13.440]  我們不知道上帝究竟要我們怎樣
[00:10:13.440 --> 00:10:15.440]  或者是
[00:10:15.440 --> 00:10:19.440]  我們也很想上帝滿足我們心裡
[00:10:19.440 --> 00:10:21.440]  很多不同的渴望
[00:10:21.440 --> 00:10:23.440]  很多不同的想望
[00:10:23.440 --> 00:10:27.440]  因應著上帝滿足我們的渴望
[00:10:27.440 --> 00:10:30.440]  我們去證明上帝的存在
[00:10:30.440 --> 00:10:34.440]  我們去證明我們和上帝的信心
[00:10:34.440 --> 00:10:36.440]  慢慢地
[00:10:36.440 --> 00:10:40.440]  這些關係也開始有些變質
[00:10:40.440 --> 00:10:44.440]  可能我們剛剛相信其實很有信心
[00:10:44.440 --> 00:10:48.440]  但這些慢慢地開出的條件
[00:10:48.440 --> 00:10:52.440]  開出來的想望
[00:10:52.440 --> 00:10:57.440]  慢慢地也滲透了一些交易式的關係
[00:10:57.440 --> 00:11:02.440]  慢慢地我們的信仰也成為了交易式的信仰
[00:11:02.440 --> 00:11:06.440]  不過我們有時候也會開出一些條件
[00:11:06.440 --> 00:11:10.440]  去說如果能夠印證上神就好了
[00:11:10.440 --> 00:11:13.440]  我們也透過這些印證去認識神
[00:11:13.440 --> 00:11:15.440]  很想澄清一件事
[00:11:15.440 --> 00:11:19.440]  我們可以坦誠地面對著自己的內心
[00:11:19.440 --> 00:11:22.440]  究竟你祈禱的內容裡面
[00:11:22.440 --> 00:11:26.440]  你想的印證和看見
[00:11:26.440 --> 00:11:29.440]  是只是滿足你自己的想望
[00:11:29.440 --> 00:11:35.440]  還是想耶穌基督幫你完成你心裡的事呢?
[00:11:35.440 --> 00:11:40.440]  還是你真的很想認識你的神呢?
[00:11:40.440 --> 00:11:47.440]  我們往往都否定了神在我們生活裡面的大能
[00:11:47.440 --> 00:11:51.440]  其實祂一直都在我們生命裡面出現
[00:11:51.440 --> 00:11:53.440]  但我們也會認為
[00:11:53.440 --> 00:11:57.440]  平時看見別人的見證也很厲害
[00:11:57.440 --> 00:12:01.440]  平時看見別人的神的工作在他們身上也很豐富
[00:12:01.440 --> 00:12:06.440]  我們永遠都會覺得這些機會都不是屬於我的
[00:12:06.440 --> 00:12:10.440]  這些都可能我們不太認識神
[00:12:10.440 --> 00:12:14.440]  未能確認上帝在我們生命裡面的關係
[00:12:14.440 --> 00:12:17.440]  很想跟大家說
[00:12:17.440 --> 00:12:20.440]  當我們信主的那一刻
[00:12:20.440 --> 00:12:26.440]  我們已經和耶穌基督建立了一份親密的關係
[00:12:26.440 --> 00:12:29.440]  祂稱我們為兒女
[00:12:29.440 --> 00:12:31.440]  稱我們為子女
[00:12:31.440 --> 00:12:34.440]  所以我們對主的信心
[00:12:34.440 --> 00:12:39.440]  不是建立在任何的條件或環境上
[00:12:39.440 --> 00:12:41.440]  我們就像多瑪那樣
[00:12:41.440 --> 00:12:49.440]  我們由條件都可以轉為和上帝有一個主和我們子女的關係
[00:12:49.440 --> 00:12:51.440]  我們對主的信心
[00:12:51.440 --> 00:12:56.440]  我們要建立在和耶穌的關係上
[00:12:56.440 --> 00:13:01.440]  而不是只是建立在眼前的條件和環境上
[00:13:01.440 --> 00:13:05.440]  不是我們神滿足了我們這個祈禱
[00:13:05.440 --> 00:13:07.440]  幫我們拿開了環境
[00:13:07.440 --> 00:13:11.440]  我們才相信祂和我們同在
[00:13:11.440 --> 00:13:15.440]  我們要相信耶穌基督對我們的愛
[00:13:15.440 --> 00:13:18.440]  祂清楚我們的內心
[00:13:18.440 --> 00:13:23.440]  我們要確信祂和我們同在的英許
[00:13:23.440 --> 00:13:26.440]  我們同樣需要提醒我們自己
[00:13:26.440 --> 00:13:30.440]  其實我們每個人都要憑著信心去生活
[00:13:30.440 --> 00:13:35.440]  關鍵在於我們的信心放在哪裡
[00:13:35.440 --> 00:13:39.440]  究竟我們放在主還是環境上
[00:13:39.440 --> 00:13:45.440]  我們放在主還是自己的能力上
[00:13:45.440 --> 00:13:49.440]  還是放在事業地位上
[00:13:49.440 --> 00:13:52.440]  來肯定上帝是愛你的
[00:13:52.440 --> 00:13:57.440]  有一個神學家說過
[00:13:57.440 --> 00:14:05.440]  基督徒其實將信心放在上帝和他的話語上
[00:14:05.440 --> 00:14:10.440]  我們還沒得救的人才會放在自己裡面
[00:14:10.440 --> 00:14:13.440]  經文來到這裡
[00:14:13.440 --> 00:14:16.440]  當耶穌基督和多瑪去說
[00:14:16.440 --> 00:14:22.440]  你將你的指頭放在我這裡和看我的手的同時
[00:14:22.440 --> 00:14:26.440]  最後吩咐了多瑪一件事
[00:14:26.440 --> 00:14:28.440]  很重要的一件事
[00:14:28.440 --> 00:14:31.440]  就是不要疑惑只要相信
[00:14:31.440 --> 00:14:37.440]  這句話其實我看著都覺得
[00:14:37.440 --> 00:14:39.440]  不要疑惑只要相信
[00:14:39.440 --> 00:14:41.440]  好像很奇怪
[00:14:41.440 --> 00:14:45.440]  疑惑這個字在其他經文說什麼
[00:14:45.440 --> 00:14:47.440]  我一說我老婆就回應我
[00:14:47.440 --> 00:14:49.440]  是不是三心兩意
[00:14:49.440 --> 00:14:50.440]  我記得我解讀過這段經文
[00:14:50.440 --> 00:14:51.440]  不過不是
[00:14:51.440 --> 00:14:56.440]  原來這段經文疑惑和信這個字
[00:14:56.440 --> 00:14:59.440]  是一個完全相反的字
[00:14:59.440 --> 00:15:02.440]  如果原文直譯出來是怎樣呢
[00:15:02.440 --> 00:15:04.440]  就是耶穌和多瑪說
[00:15:04.440 --> 00:15:07.440]  不要成為不信的人
[00:15:07.440 --> 00:15:10.440]  不要成為不信的人
[00:15:10.440 --> 00:15:13.440]  而要成為信靠的人
[00:15:13.440 --> 00:15:18.440]  這個信字和不信這個字很特別
[00:15:18.440 --> 00:15:21.440]  我研究這段經文的時候發現了
[00:15:21.440 --> 00:15:24.440]  原來這個信字在約翰福音
[00:15:24.440 --> 00:15:26.440]  只是這裡出現過
[00:15:26.440 --> 00:15:29.440]  只出現過一次Pistols這個字
[00:15:29.440 --> 00:15:31.440]  只是這裡出現過一次
[00:15:31.440 --> 00:15:34.440]  我就覺得這個字不是小事
[00:15:34.440 --> 00:15:36.440]  要看看是什麼事
[00:15:36.440 --> 00:15:40.440]  我們可以看看其他
[00:15:40.440 --> 00:15:42.440]  直譯就是信靠
[00:15:42.440 --> 00:15:44.440]  堅定的信心中心
[00:15:44.440 --> 00:15:46.440]  那是怎樣的
[00:15:46.440 --> 00:15:48.440]  信靠怎樣為之中心
[00:15:48.440 --> 00:15:50.440]  我們不如這樣
[00:15:50.440 --> 00:15:53.440]  我們再看看約翰福音
[00:15:53.440 --> 00:15:55.440]  約翰在其他的經文裡面
[00:15:55.440 --> 00:15:57.440]  怎樣去描述信這個字
[00:15:57.440 --> 00:15:59.440]  或者中心這個字
[00:15:59.440 --> 00:16:02.440]  我們去看一下啟示錄這個字
[00:16:02.440 --> 00:16:05.440]  你要至死忠心
[00:16:05.440 --> 00:16:07.440]  你不要至死忠心
[00:16:07.440 --> 00:16:09.440]  他在說什麼呢
[00:16:09.440 --> 00:16:10.440]  你受患難
[00:16:10.440 --> 00:16:13.440]  你被試煉受患難的時候
[00:16:13.440 --> 00:16:15.440]  你要至死忠心
[00:16:15.440 --> 00:16:17.440]  這個就是相信
[00:16:17.440 --> 00:16:20.440]  你還要是遇到患難的時候
[00:16:20.440 --> 00:16:21.440]  被殺的時候
[00:16:21.440 --> 00:16:23.440]  你還堅守我的命
[00:16:23.440 --> 00:16:25.440]  沒有棄絕我的道
[00:16:25.440 --> 00:16:28.440]  這樣就糟糕了
[00:16:28.440 --> 00:16:30.440]  我是不是要去試一試
[00:16:30.440 --> 00:16:32.440]  究竟我到死的時候
[00:16:32.440 --> 00:16:34.440]  被人勒住頸的時候
[00:16:34.440 --> 00:16:35.440]  我是不是會這樣呢
[00:16:35.440 --> 00:16:37.440]  在我們生活裡面
[00:16:37.440 --> 00:16:40.440]  我們很少面對生和死的抉擇
[00:16:40.440 --> 00:16:42.440]  有沒有人的生活
[00:16:42.440 --> 00:16:44.440]  在香港
[00:16:44.440 --> 00:16:47.440]  隨時隨地面對生和死的抉擇
[00:16:47.440 --> 00:16:49.440]  有沒有的
[00:16:49.440 --> 00:16:51.440]  有我為你祈禱
[00:16:51.440 --> 00:16:52.440]  我相信沒有的
[00:16:52.440 --> 00:16:54.440]  不過有一樣東西
[00:16:54.440 --> 00:16:56.440]  可以問一下你自己
[00:16:56.440 --> 00:16:58.440]  在困難裡面
[00:16:58.440 --> 00:17:00.440]  我想我自己的經驗
[00:17:00.440 --> 00:17:01.440]  在困難裡面
[00:17:01.440 --> 00:17:03.440]  其實我們都很信靠上帝
[00:17:03.440 --> 00:17:04.440]  我們必然去祈禱
[00:17:04.440 --> 00:17:06.440]  求主去幫助我們
[00:17:06.440 --> 00:17:08.440]  去面對我們的困難
[00:17:08.440 --> 00:17:11.440]  不過有兩個情況你可以想一下
[00:17:11.440 --> 00:17:13.440]  第一個情況
[00:17:13.440 --> 00:17:17.440]  就是當事情的選擇裡面
[00:17:17.440 --> 00:17:22.440]  和你自己的利益有衝突的時候
[00:17:22.440 --> 00:17:24.440]  再說一次
[00:17:24.440 --> 00:17:26.440]  當事情的選擇
[00:17:26.440 --> 00:17:30.440]  和你自己的利益有衝突的時候
[00:17:30.440 --> 00:17:35.440]  你會選擇用上帝的話去做決定
[00:17:35.440 --> 00:17:39.440]  還是用自己的選擇去做決定
[00:17:39.440 --> 00:17:40.440]  第二個情況
[00:17:40.440 --> 00:17:45.440]  就是當你面對攻擊的時候
[00:17:45.440 --> 00:17:50.440]  你會選擇用上帝的話去面對
[00:17:50.440 --> 00:17:55.440]  還是用自己的想法去面對呢
[00:17:55.440 --> 00:17:58.440]  這兩個情況
[00:17:58.440 --> 00:18:00.440]  在人生裡面
[00:18:00.440 --> 00:18:01.440]  經常都會見到
[00:18:01.440 --> 00:18:02.440]  經常都會遇到
[00:18:02.440 --> 00:18:05.440]  你可以檢視一下你自己
[00:18:05.440 --> 00:18:07.440]  我想說的是什麼呢
[00:18:07.440 --> 00:18:10.440]  信心其實都是一個選擇
[00:18:10.440 --> 00:18:13.440]  但同時間是一個回應
[00:18:13.440 --> 00:18:15.440]  在這個時候
[00:18:15.440 --> 00:18:19.440]  其實我們都可以憑著信
[00:18:19.440 --> 00:18:21.440]  去忠於上帝的心意
[00:18:21.440 --> 00:18:24.440]  去做出我們面對任何事的選擇
[00:18:24.440 --> 00:18:28.440]  去回應我們對上帝的信心
[00:18:28.440 --> 00:18:29.440]  那我就想
[00:18:29.440 --> 00:18:33.440]  為什麼我們做不到呢
[00:18:33.440 --> 00:18:36.440]  因為一件事其實不是很難
[00:18:36.440 --> 00:18:39.440]  就是我們仍然不是信主
[00:18:39.440 --> 00:18:42.440]  我們仍然都是靠著這個世界
[00:18:42.440 --> 00:18:44.440]  在我們生命裡面去生活
[00:18:44.440 --> 00:18:47.440]  我們面對著世界任何的事
[00:18:47.440 --> 00:18:49.440]  面對困難利益
[00:18:49.440 --> 00:18:53.440]  我們同樣的思想都會跟隨這個世界
[00:18:53.440 --> 00:18:58.440]  我們不是跟從神的話語去做決定
[00:18:58.440 --> 00:19:02.440]  我們和未信主的人其實都沒什麼分別
[00:19:02.440 --> 00:19:03.440]  你可以這樣說
[00:19:03.440 --> 00:19:06.440]  就算我這樣做,上帝都愛我的
[00:19:06.440 --> 00:19:08.440]  但我很想告訴你
[00:19:08.440 --> 00:19:14.440]  不要縱容自己去做這些決定
[00:19:14.440 --> 00:19:19.440]  信心是要刻意去做決定
[00:19:19.440 --> 00:19:22.440]  我們生命裡面就算經歷了神很多次
[00:19:22.440 --> 00:19:24.440]  從小到大回來教會
[00:19:24.440 --> 00:19:26.440]  參加了很多活動
[00:19:26.440 --> 00:19:29.440]  甚至有參與服事
[00:19:29.440 --> 00:19:33.440]  但我們生命裡面仍然沒有改變
[00:19:33.440 --> 00:19:37.440]  仍然和未信的人差不多
[00:19:37.440 --> 00:19:40.440]  我們相信上帝經歷過神
[00:19:40.440 --> 00:19:45.440]  但我們忽略了內心的轉化
[00:19:45.440 --> 00:19:47.440]  我們回到教會裡面
[00:19:47.440 --> 00:19:52.440]  可能只是在做我們恆常教會聚會的事
[00:19:52.440 --> 00:19:58.440]  也可能我們在等待生命裡面下一個神跡的出現
[00:19:58.440 --> 00:20:01.440]  我們祈禱,祈禱過這麼多次
[00:20:01.440 --> 00:20:03.440]  神一定滿足我們
[00:20:03.440 --> 00:20:07.440]  知道我們的需要是什麼
