
[00:00:00.000 --> 00:00:02.000]  各位頂智妹、各位朋友,早安
[00:06:27.000 --> 00:06:31.000]  其實就解作人應該在我們品格
[00:06:31.000 --> 00:06:35.000]  操守上高有一個追求
[00:06:35.000 --> 00:06:38.000]  但究竟誰對誰錯呢?
[00:06:38.000 --> 00:06:40.000]  誰讀法式是對的呢?
[00:06:40.000 --> 00:06:42.000]  人不為己還是人不為己呢?
[00:06:42.000 --> 00:06:46.000]  其實已經是無從稽考了
[00:06:46.000 --> 00:06:49.000]  說到這裏我們也會驟然醒覺
[00:06:49.000 --> 00:06:51.000]  原來無論西方文化東方文化
[00:06:51.000 --> 00:06:54.000]  都深切體會人的內心世界
[00:06:54.000 --> 00:06:56.000]  以至整個社會
[00:06:56.000 --> 00:07:02.000]  都在智利和他利之間的掙扎徘徊
[00:07:02.000 --> 00:07:03.000]  究竟基督信仰
[00:07:03.000 --> 00:07:08.000]  聖經教導又如何讓我們反思
[00:07:08.000 --> 00:07:12.000]  在這個掙扎裏面如何取捨呢?
[00:07:12.000 --> 00:07:14.000]  或許今天我們在路德記第三章
[00:07:14.000 --> 00:07:18.000]  有一個亮光
[00:07:18.000 --> 00:07:21.000]  上一章說到路德和拿訛米
[00:07:21.000 --> 00:07:24.000]  這兩個小女子的故事
[00:07:24.000 --> 00:07:28.000]  他們如何失去丈夫失去家人
[00:07:28.000 --> 00:07:29.000]  孤苦伶仃
[00:07:29.000 --> 00:07:31.000]  然後就罵拿訛米
[00:07:31.000 --> 00:07:34.000]  就想著年紀老邁都沒有什麼盼望了
[00:07:34.000 --> 00:07:38.000]  不如就淡淡然悲戚戚
[00:07:38.000 --> 00:07:40.000]  回到伯利恆
[00:07:40.000 --> 00:07:42.000]  過了一生算了
[00:07:42.000 --> 00:07:44.000]  但路德為了照顧婆婆
[00:07:44.000 --> 00:07:48.000]  就提出不如我陪你回去
[00:07:48.000 --> 00:07:50.000]  我陪你回去的時候照顧你
[00:07:50.000 --> 00:07:54.000]  我現在就去田間濕取墨水
[00:07:54.000 --> 00:07:55.000]  撿東西回來
[00:07:55.000 --> 00:07:58.000]  我們互相照顧給你吃
[00:07:58.000 --> 00:08:01.000]  結果就去到波亞斯的墨田
[00:08:01.000 --> 00:08:04.000]  就和波亞斯初次邂逅
[00:08:04.000 --> 00:08:07.000]  由於波亞斯對路德有很大的好感
[00:08:07.000 --> 00:08:09.000]  和他本身慷慨的為人
[00:08:09.000 --> 00:08:13.000]  路德當晚就帶著極多的墨水回到家
[00:08:13.000 --> 00:08:15.000]  叫拿訛米大為驚訝
[00:08:15.000 --> 00:08:17.000]  不可能就這樣撿墨水撿到這麼多回來
[00:08:17.000 --> 00:08:20.000]  當晚拿訛米就祝福路德
[00:08:20.000 --> 00:08:22.000]  既然這樣
[00:08:22.000 --> 00:08:26.000]  你往後繼續撿墨水就不要再去別處撿了
[00:08:26.000 --> 00:08:27.000]  就跌入深水
[00:08:27.000 --> 00:08:30.000]  只去波亞斯的田裡撿了
[00:08:30.000 --> 00:08:33.000]  這個就是第三章經文的背景
[00:08:33.000 --> 00:08:35.000]  現在我們進入第三章
[00:08:35.000 --> 00:08:37.000]  一起去重讀第一至第五節
[00:08:37.000 --> 00:08:38.000]  我們準備
[00:08:38.000 --> 00:08:40.000]  一二三
[00:08:40.000 --> 00:08:42.000]  路德的婆婆拿訛米對他說
[00:08:42.000 --> 00:08:43.000]  女兒啊
[00:08:43.000 --> 00:08:46.000]  我不當為你找個安身之處
[00:08:46.000 --> 00:08:48.000]  使你幸福嗎
[00:08:48.000 --> 00:08:51.000]  你與波亞斯的侍女常在一處
[00:08:51.000 --> 00:08:55.000]  波亞斯不是我們的親族嗎
[00:08:55.000 --> 00:08:58.000]  他今夜在牆上撥大墨
[00:08:58.000 --> 00:09:01.000]  你要沐浴抹膏換上衣服
[00:09:01.000 --> 00:09:03.000]  下到牆上
[00:09:03.000 --> 00:09:07.000]  卻不要使那人認出你來
[00:09:07.000 --> 00:09:09.000]  你等他喝完了
[00:09:09.000 --> 00:09:10.000]  到他睡的時候
[00:09:10.000 --> 00:09:12.000]  看準他睡的地方
[00:09:12.000 --> 00:09:13.000]  就進去
[00:09:13.000 --> 00:09:16.000]  因開他腳上的被
[00:09:16.000 --> 00:09:18.000]  臥在那裡
[00:09:18.000 --> 00:09:21.000]  他必告訴你所當作的事
[00:09:21.000 --> 00:09:22.000]  路德說
[00:09:22.000 --> 00:09:24.000]  凡你所吩咐的
[00:09:24.000 --> 00:09:27.000]  我必進行
[00:09:27.000 --> 00:09:28.000]  進到第三章
[00:09:28.000 --> 00:09:30.000]  作者立刻向讀者交代拿訛米
[00:09:30.000 --> 00:09:34.000]  正式落實為路德尋找歸宿的念頭
[00:09:34.000 --> 00:09:39.000]  過去在離開摩亞地的歸途之中
[00:09:39.000 --> 00:09:41.000]  拿訛米曾經祝願兩個媳婦
[00:09:41.000 --> 00:09:48.000]  願耶和華使你們各在新的夫家中得平安
[00:09:48.000 --> 00:09:55.000]  現在他將對兩個前媳婦的祈求付諸行動
[00:09:55.000 --> 00:09:57.000]  不只是得個「港」字
[00:09:57.000 --> 00:09:58.000]  做事
[00:09:58.000 --> 00:10:04.000]  為路德尋找新的丈夫歸宿
[00:10:04.000 --> 00:10:05.000]  平安
[00:10:05.000 --> 00:10:08.000]  即是一章九節裡說到的平安
[00:10:08.000 --> 00:10:13.000]  二章一節裡也提到的安身之處
[00:10:13.000 --> 00:10:15.000]  其實同一個字根
[00:10:15.000 --> 00:10:18.000]  都是解作平安
[00:10:18.000 --> 00:10:21.000]  不過當他解作平安的時候
[00:10:21.000 --> 00:10:25.000]  往往在字裡用陰性的字眼
[00:10:25.000 --> 00:10:26.000]  Feminine的字眼
[00:10:26.000 --> 00:10:31.000]  而如果是說到一個可以棲息安身的
[00:10:31.000 --> 00:10:33.000]  具體的位置
[00:10:33.000 --> 00:10:35.000]  一個空間
[00:10:35.000 --> 00:10:36.000]  就用一個陽性的字眼
[00:10:36.000 --> 00:10:37.000]  安身之處
[00:10:37.000 --> 00:10:39.000]  其實平安和安身之處是同一個字根
[00:10:39.000 --> 00:10:43.000]  其實意思都是解作歸宿
[00:10:43.000 --> 00:10:49.000]  歸宿就是這段經文所說的安身之處
[00:10:49.000 --> 00:10:50.000]  不單止如此
[00:10:50.000 --> 00:10:55.000]  拿訛米不是隨便為路德尋找安身之處
[00:10:55.000 --> 00:10:57.000]  找配偶、找丈夫
[00:10:57.000 --> 00:11:01.000]  而是定義找波亞斯
[00:11:01.000 --> 00:11:05.000]  一方面他知道波亞斯對路德有好感
[00:11:05.000 --> 00:11:07.000]  他對路德很慷慨
[00:11:07.000 --> 00:11:13.000]  另一方面他也知道波亞斯是路德先夫的親人
[00:11:13.000 --> 00:11:14.000]  換句話說
[00:11:14.000 --> 00:11:16.000]  其實在情
[00:11:16.000 --> 00:11:18.000]  波亞斯對路德的那份情
[00:11:18.000 --> 00:11:20.000]  以及在道理上
[00:11:20.000 --> 00:11:23.000]  波亞斯的確是路德先夫的親人
[00:11:23.000 --> 00:11:25.000]  在理
[00:11:25.000 --> 00:11:29.000]  波亞斯也是最合適去迎娶路德的人選
[00:11:29.000 --> 00:11:32.000]  對路德會帶來最大的益處
[00:11:32.000 --> 00:11:36.000]  拿訛米甚至已經掌握了波亞斯的行蹤
[00:11:36.000 --> 00:11:41.000]  知道波亞斯那晚會在麥田播大麥
[00:11:41.000 --> 00:11:43.000]  在巴勒斯坦打谷
[00:11:43.000 --> 00:11:46.000]  首先由牲畜去踩谷
[00:11:46.000 --> 00:11:51.000]  讓谷麥的谷粒和麵的糠坯分開
[00:11:51.000 --> 00:11:58.000]  然後農民就會用一些大的刺的刀
[00:11:58.000 --> 00:12:00.000]  像手一樣刮
[00:12:00.000 --> 00:12:07.000]  將谷粒和麵的混合物直接拋在空中
[00:12:07.000 --> 00:12:13.000]  然後讓一段由下午至黃昏有輕風吹過的時間
[00:12:13.000 --> 00:12:16.000]  當拋起谷麥的麵糠坯已經分開的時候
[00:12:16.000 --> 00:12:17.000]  就可以吹走
[00:12:17.000 --> 00:12:19.000]  因為輕一點
[00:12:19.000 --> 00:12:27.000]  較重的谷粒就會掉回原本拋起的筲箕
[00:12:27.000 --> 00:12:29.000]  拋下去拋下拋下
[00:12:29.000 --> 00:12:36.000]  就留下谷麥在動作中
[00:12:36.000 --> 00:12:40.000]  然後剩下的谷麥到晚上完成
[00:12:40.000 --> 00:12:42.000]  就要有人看守
[00:12:42.000 --> 00:12:46.000]  現在波亞斯就在這個工作過程中
[00:12:46.000 --> 00:12:49.000]  負責看守工作
[00:12:49.000 --> 00:12:55.000]  拿訛米指示路德沐浴更衣抹膏
[00:12:55.000 --> 00:12:56.000]  是什麼意思呢?
[00:12:56.000 --> 00:13:00.000]  按照原文路德換上衣服
[00:13:00.000 --> 00:13:03.000]  是指他披起外面的大衣
[00:13:03.000 --> 00:13:04.000]  長及雙腳
[00:13:04.000 --> 00:13:07.000]  幾乎遮蓋全身
[00:13:07.000 --> 00:13:09.000]  他應該不是什麼華麗的衣服
[00:13:09.000 --> 00:13:12.000]  而是對路德有足夠保護的裝束
[00:13:12.000 --> 00:13:14.000]  摩西律法規定
[00:13:14.000 --> 00:13:17.000]  如果窮人借錢以衣服作押
[00:13:17.000 --> 00:13:20.000]  債主必須在日落之前歸還衣服
[00:13:20.000 --> 00:13:22.000]  這是一個蓋身的衣服
[00:13:22.000 --> 00:13:24.000]  這個蓋身的衣服
[00:13:24.000 --> 00:13:26.000]  這個字眼其實就是今天說到的
[00:13:26.000 --> 00:13:30.000]  沐浴更衣換上的那件衣服
[00:13:30.000 --> 00:13:33.000]  《十武二記》下第十二章也記載過
[00:13:33.000 --> 00:13:35.000]  拔士巴和大衛行淫
[00:13:35.000 --> 00:13:37.000]  生的兒子患了重病
[00:13:37.000 --> 00:13:39.000]  大衛禁食禱告
[00:13:39.000 --> 00:13:45.000]  中夜躺在地上不肯吃飯
[00:13:45.000 --> 00:13:47.000]  到第七天小孩死了
[00:13:47.000 --> 00:13:48.000]  大衛知道之後
[00:13:48.000 --> 00:13:51.000]  就從地上起來沐浴抹膏
[00:13:51.000 --> 00:13:54.000]  換了衣裳進了夜和華
[00:13:54.000 --> 00:13:56.000]  進夜和華敬拜
[00:13:56.000 --> 00:13:58.000]  然後回宮
[00:13:58.000 --> 00:13:59.000]  吩咐人擺飯
[00:13:59.000 --> 00:14:00.000]  他就吃了
[00:14:00.000 --> 00:14:02.000]  那段經文提到
[00:14:02.000 --> 00:14:08.000]  大衛都是沐浴、抹膏、更衣
[00:14:08.000 --> 00:14:10.000]  而換上的那件衣服
[00:14:10.000 --> 00:14:12.000]  也是我們今天說到的
[00:14:12.000 --> 00:14:16.000]  換衣服的衣服的那個字
[00:14:16.000 --> 00:14:17.000]  就是說
[00:14:17.000 --> 00:14:19.000]  拿訛米對路德的指示
[00:14:19.000 --> 00:14:21.000]  最有可能的解釋
[00:14:21.000 --> 00:14:26.000]  不是叫他換上很漂亮的衣服去怎樣怎樣
[00:14:26.000 --> 00:14:32.000]  而是表示路德離開守寡的時期要結束了
[00:14:32.000 --> 00:14:38.000]  他不再停留在過去喪夫寡婦的身份
[00:14:38.000 --> 00:14:44.000]  要從過去的哀傷悲痛的日子走出來
[00:14:44.000 --> 00:14:45.000]  他跟路德說
[00:14:45.000 --> 00:14:49.000]  你要開始回復正常的生活了
[00:14:49.000 --> 00:14:50.000]  事實上
[00:14:50.000 --> 00:14:52.000]  舊約的習俗裡面
[00:14:52.000 --> 00:14:57.000]  守喪的婦女是不會用膏抹身的
[00:14:57.000 --> 00:15:02.000]  而且是穿著寡婦的衣服以知識別的
[00:15:02.000 --> 00:15:05.000]  現在路德沐浴、抹膏、更衣
[00:15:05.000 --> 00:15:09.000]  其實就象徵他要預備自己的心情
[00:15:09.000 --> 00:15:13.000]  去進入一個新的人生里程
[00:15:13.000 --> 00:15:15.000]  各位聽眾兄弟姐妹
[00:15:15.000 --> 00:15:21.000]  你感受到拿訛米為路德尋找歸宿
[00:15:21.000 --> 00:15:25.000]  他下了很多的關心指示
[00:15:25.000 --> 00:15:29.000]  為了路德很多細節的安排
[00:15:29.000 --> 00:15:31.000]  為他設想
[00:15:31.000 --> 00:15:35.000]  他幾乎每個細節都考慮過
[00:15:35.000 --> 00:15:38.000]  很周詳為路德想好了
[00:15:38.000 --> 00:15:41.000]  他指示路德沐浴、抹膏、換上衣服
[00:15:41.000 --> 00:15:43.000]  夜訪波亞斯
[00:15:43.000 --> 00:15:46.000]  一方面是避開了正式提親
[00:15:46.000 --> 00:15:50.000]  又未必能夠很方便的困難
[00:15:50.000 --> 00:15:54.000]  另一方面也訴諸波亞斯對路德的好感
[00:15:54.000 --> 00:16:02.000]  盼望有法波亞斯主動去迎娶路德的心情
[00:16:02.000 --> 00:16:08.000]  但是仍然將事情做得盡量端莊、守禮
[00:16:08.000 --> 00:16:14.000]  大家要知道拿訛米其實沒有需要為路德想那麼多
[00:16:14.000 --> 00:16:17.000]  無論波亞斯是否迎娶路德
[00:16:17.000 --> 00:16:19.000]  按照波亞斯的為人
[00:16:19.000 --> 00:16:24.000]  其實他仍然可以透過路德這樣去拾墨水
[00:16:24.000 --> 00:16:27.000]  他一樣有好日子過
[00:16:27.000 --> 00:16:30.000]  他不需要搞那麼多的
[00:16:30.000 --> 00:16:35.000]  但是他願意這樣做
[00:16:35.000 --> 00:16:41.000]  其實他還要傷好多腦筋、搞好多事情
[00:16:41.000 --> 00:16:44.000]  為人切尚
[00:16:44.000 --> 00:16:47.000]  我們繼續看6-15節
[00:16:47.000 --> 00:16:49.000]  我們一起讀
[00:16:49.000 --> 00:16:52.000]  路德就下到牆上
[00:16:52.000 --> 00:16:56.000]  照他婆婆所吩咐他的而行
[00:16:56.000 --> 00:16:58.000]  波亞斯吃喝完了
[00:16:58.000 --> 00:16:59.000]  心裡歡暢
[00:16:59.000 --> 00:17:02.000]  就去睡在墨堆旁邊
[00:17:02.000 --> 00:17:06.000]  路德便悄悄地因開他腳上的被
[00:17:06.000 --> 00:17:08.000]  躺臥在那裡
[00:17:08.000 --> 00:17:09.000]  到了夜半
[00:17:09.000 --> 00:17:11.000]  那人忽然驚醒
[00:17:11.000 --> 00:17:12.000]  翻過身來
[00:17:12.000 --> 00:17:15.000]  不料有女子躺在他的腳下
[00:17:15.000 --> 00:17:17.000]  她就說:你是誰?
[00:17:17.000 --> 00:17:20.000]  回答說:我是你的被女路德
[00:17:20.000 --> 00:17:23.000]  求你讓你的衣襟遮蓋我
[00:17:23.000 --> 00:17:28.000]  因為你是我一個至近的親屬
[00:17:28.000 --> 00:17:30.000]  波亞斯說:女兒啊
[00:17:30.000 --> 00:17:33.000]  願你蒙耶和華賜福
[00:17:33.000 --> 00:17:36.000]  你沒後的恩比先前更大
[00:17:36.000 --> 00:17:39.000]  因為少年人無論貧富
[00:17:39.000 --> 00:17:41.000]  你都沒有跟從
[00:17:41.000 --> 00:17:42.000]  女兒啊
[00:17:42.000 --> 00:17:43.000]  現在不要懼怕
[00:17:43.000 --> 00:17:44.000]  凡你所說的
[00:17:44.000 --> 00:17:46.000]  我必照著行
[00:17:46.000 --> 00:17:48.000]  我本性的人都知道
[00:17:48.000 --> 00:17:51.000]  你是個賢德的女子
[00:17:51.000 --> 00:17:54.000]  我實在羨你一個至近的親屬
[00:17:54.000 --> 00:17:57.000]  只是還有一個比我更近
[00:17:57.000 --> 00:17:59.000]  你今夜在這裡住宿
[00:17:59.000 --> 00:18:03.000]  明早他若肯為你盡親屬的本份
[00:18:03.000 --> 00:18:04.000]  就由他吧
[00:18:04.000 --> 00:18:05.000]  倘若不肯
[00:18:05.000 --> 00:18:08.000]  我只著永生的耶和華起誓
[00:18:08.000 --> 00:18:10.000]  我必為你盡了本份
[00:18:10.000 --> 00:18:13.000]  你只管躺到天亮
[00:18:13.000 --> 00:18:17.000]  路德便在他腳下躺到天快亮
[00:18:17.000 --> 00:18:20.000]  人彼此不能辨認的時候就起來了
[00:18:20.000 --> 00:18:24.000]  波亞斯說:不可使人知道有女子到場上來
[00:18:24.000 --> 00:18:28.000]  又對路德說:打開你所披的外衣
[00:18:28.000 --> 00:18:30.000]  他打開了
[00:18:30.000 --> 00:18:33.000]  波亞斯就脫了綠波姬大襪
[00:18:33.000 --> 00:18:35.000]  幫他綱在肩上
[00:18:35.000 --> 00:18:38.000]  他便進城去了
[00:18:38.000 --> 00:18:41.000]  當路德按照指示夜訪麥田
[00:18:41.000 --> 00:18:44.000]  悄悄躺臥在波亞斯旁邊的時候
[00:18:44.000 --> 00:18:47.000]  作者很巧妙地暗示路德
[00:18:47.000 --> 00:18:53.000]  完全沒有為波亞斯帶來構成任何騷擾
[00:18:53.000 --> 00:18:54.000]  言下之意就是說
[00:18:54.000 --> 00:19:00.000]  他們之間並沒有任何越軌行為
[00:19:00.000 --> 00:19:03.000]  波亞斯經文記載一直在睡覺
[00:19:03.000 --> 00:19:06.000]  不是因為路德而驚醒
[00:19:06.000 --> 00:19:10.000]  是他自己突然間自己半夜驚醒
[00:19:10.000 --> 00:19:12.000]  波亞斯驚醒之後
[00:19:12.000 --> 00:19:19.000]  翻身來才發現有女子躺在他腳下
[00:19:19.000 --> 00:19:22.000]  當波亞斯發覺有女子躺在他腳下的時候
[00:19:22.000 --> 00:19:26.000]  他並沒有立刻呼叫求助
[00:19:26.000 --> 00:19:30.000]  他沒有對這個人動手動腳
[00:19:30.000 --> 00:19:34.000]  他只是很有禮地去詢問
[00:19:34.000 --> 00:19:37.000]  你是誰呀?
[00:19:37.000 --> 00:19:42.000]  足見波亞斯為人多麼端莊和正直
[00:19:42.000 --> 00:19:47.000]  當波亞斯知道對方是路德的時候
[00:19:47.000 --> 00:19:50.000]  我想沒有人會預期到
[00:19:50.000 --> 00:19:52.000]  路德竟然會對他說
[00:19:52.000 --> 00:19:54.000]  暗示你娶我吧
[00:19:54.000 --> 00:19:56.000]  半夜醒來突然有人對他說
[00:19:56.000 --> 00:19:59.000]  你娶我吧
[00:19:59.000 --> 00:20:03.000]  我稍後會再詳細解說
[00:20:03.000 --> 00:20:05.000]  波亞斯在這樣的處境下
[00:20:05.000 --> 00:20:09.000]  仍然非常冷靜地為對方設想
[00:20:09.000 --> 00:20:13.000]  第一,波亞斯稱路德為女兒
[00:20:13.000 --> 00:20:19.000]  暗示路德和自己有一定程度的年齡距離
[00:20:19.000 --> 00:20:22.000]  然後對路德說
[00:20:22.000 --> 00:20:26.000]  你末後的恩比先前更大
[00:20:26.000 --> 00:20:31.000]  很明顯先前的恩指路德對拿訛米付出的恩情
[00:20:31.000 --> 00:20:35.000]  即路德為人付出的恩情
[00:20:35.000 --> 00:20:39.000]  他離鄉別井忠心地照顧拿訛米
[00:20:39.000 --> 00:20:42.000]  那末後的恩是指什麼呢?
[00:20:42.000 --> 00:20:46.000]  應該是繼續指路德對拿訛米付出的恩情
[00:20:46.000 --> 00:20:49.000]  本來是指他付出的恩
[00:20:49.000 --> 00:20:51.000]  之後繼續應該是指他付出的恩
[00:20:51.000 --> 00:20:57.000]  而他為了拿訛米付出的恩情
[00:20:57.000 --> 00:21:01.000]  其實是為了他先夫
[00:21:01.000 --> 00:21:04.000]  以利米勒的一家忠心到底
[00:21:04.000 --> 00:21:08.000]  即他這段可能會再嫁的婚姻
[00:21:08.000 --> 00:21:12.000]  其實都是為了他先夫家庭的好處而做
[00:21:12.000 --> 00:21:22.000]  甘願嫁給一個比自己年紀大不少的波亞斯
[00:21:22.000 --> 00:21:32.000]  波亞斯很懂得欣賞路德末後的恩比先前的恩更大
