
[00:00:00.000 --> 00:00:04.620]  今日作為神學教育主人
[00:03:36.460 --> 00:03:40.060]  最終梁啟超先生他怎麼說呢?
[00:03:40.060 --> 00:03:46.420]  就算是全部認識這些知識,不曉得做人的話
[00:03:46.420 --> 00:03:50.580]  這些知識都是虛空的
[00:03:50.580 --> 00:03:52.580]  所以他講到
[00:03:52.580 --> 00:03:59.100]  用三達德,即是智人用的孔子所說的
[00:03:59.100 --> 00:04:04.980]  智者不惑,仁者不憂,勇者不懼
[00:04:04.980 --> 00:04:13.340]  去詮釋他怎麼講及做學問,是為了要做人
[00:04:13.340 --> 00:04:15.980]  我當時思考的時候
[00:04:15.980 --> 00:04:19.620]  我就做了一個反思
[00:04:19.620 --> 00:04:22.780]  為什麼有神學教育?
[00:04:22.780 --> 00:04:25.540]  為什麼要教神學?
[00:04:25.540 --> 00:04:29.700]  弟兄姊妹為什麼要去讀神學?
[00:04:29.700 --> 00:04:31.980]  不知道大家的答案是什麼呢?
[00:04:31.980 --> 00:04:35.140]  可能,一般會想到說
[00:04:35.140 --> 00:04:38.900]  我去神學院讀聖經
[00:04:38.900 --> 00:04:40.580]  吸收聖經知識
[00:04:40.580 --> 00:04:42.980]  吸收系統神學知識
[00:04:42.980 --> 00:04:46.540]  以及吸收一些教會事工
[00:04:46.540 --> 00:04:48.900]  怎樣去做,怎樣去做,怎樣去做
[00:04:48.900 --> 00:04:52.940]  以致裝備自己做評訓圖領袖
[00:04:52.940 --> 00:04:56.100]  做傳導人
[00:04:56.100 --> 00:04:59.220]  這是很正常的答案
[00:04:59.220 --> 00:05:02.060]  但我又思考一個問題
[00:05:02.060 --> 00:05:08.740]  有這些知識而不曉得做人的話
[00:05:08.740 --> 00:05:14.820]  不知道大家明白我的意思嗎?
[00:05:14.820 --> 00:05:18.220]  當我們看回主耶穌的時候
[00:05:18.220 --> 00:05:20.540]  祂有沒有聖經知識呢?
[00:05:20.540 --> 00:05:22.060]  有
[00:05:22.060 --> 00:05:25.780]  但是祂盡人的本份
[00:05:25.780 --> 00:05:30.780]  做回應有的,將祂的母親交託給祂的一個門徒
[00:05:30.780 --> 00:05:33.860]  一會兒我們再講這段經文
[00:05:33.860 --> 00:05:35.660]  我們讀神學
[00:05:35.660 --> 00:05:37.380]  鼓勵弟兄姊妹讀神學
[00:05:37.380 --> 00:05:39.260]  沒錯,要吸收聖經知識
[00:05:39.260 --> 00:05:42.460]  系統神學等等不同的知識
[00:05:42.460 --> 00:05:44.980]  甚至是原文
[00:05:44.980 --> 00:05:48.060]  目的是幫助我們
[00:05:48.060 --> 00:05:50.620]  去應用聖經的知識
[00:05:50.620 --> 00:05:53.380]  與人相處的時候
[00:05:53.380 --> 00:05:55.980]  別人會覺得很舒服
[00:05:55.980 --> 00:05:59.500]  別人不會覺得你硬硬的
[00:05:59.500 --> 00:06:03.340]  有聖經知識不等於曉得做人
[00:06:03.340 --> 00:06:06.820]  不知道大家認不認同我的看法
[00:06:06.820 --> 00:06:09.460]  有些弟兄姊妹點頭
[00:06:09.460 --> 00:06:11.100]  所以
[00:06:11.100 --> 00:06:13.500]  我從神學主義
[00:06:13.500 --> 00:06:15.860]  過往我都有講過很多次
[00:06:15.860 --> 00:06:17.260]  不同的課題
[00:06:17.260 --> 00:06:20.540]  今次特別用這個課題
[00:06:20.540 --> 00:06:26.180]  讓我自己思考為何有神學教育
[00:06:26.180 --> 00:06:28.820]  神學教育的目的
[00:06:28.820 --> 00:06:31.460]  就是讓弟兄姊妹
[00:06:31.460 --> 00:06:35.580]  做一個合神心意的基督徒
[00:06:35.580 --> 00:06:38.620]  讓全職奉獻的弟兄姊妹
[00:06:38.620 --> 00:06:42.420]  讀神學裝備自己出來募會的時候
[00:06:42.420 --> 00:06:50.180]  是能夠成為一個合神心意的傳道人
[00:06:50.180 --> 00:06:51.580]  曉得做人
[00:06:51.580 --> 00:06:53.340]  合神心意的人
[00:06:53.340 --> 00:06:57.940]  這是我自己今天跟大家思考的
[00:06:57.940 --> 00:07:02.940]  主耶穌在十誡上行孝
[00:07:02.940 --> 00:07:06.460]  主耶穌當日有沒有聖經呢?
[00:07:06.460 --> 00:07:08.660]  猶太人當日有沒有聖經呢?
[00:07:08.660 --> 00:07:09.340]  是有的
[00:07:09.340 --> 00:07:12.180]  即是我們今天的舊約聖經
[00:07:12.180 --> 00:07:14.540]  我們就看看
[00:07:14.540 --> 00:07:16.380]  孝道的方面
[00:07:16.380 --> 00:07:18.620]  講到聖經的孝道的時候
[00:07:18.620 --> 00:07:21.340]  可能大家和我有一個經歷
[00:07:21.340 --> 00:07:27.740]  當然如果大家是信二代或者信三代
[00:07:27.740 --> 00:07:29.580]  你信耶穌的時候
[00:07:29.580 --> 00:07:32.860]  相信你不會遇到什麼難阻
[00:07:32.860 --> 00:07:38.780]  但是如果你是出自非基督徒的家庭背景的話
[00:07:38.780 --> 00:07:41.140]  有可能你會說
[00:07:41.140 --> 00:07:42.660]  我信了耶穌
[00:07:42.660 --> 00:07:44.780]  我要洗禮
[00:07:44.780 --> 00:07:47.900]  有可能你的家人反對
[00:07:47.900 --> 00:07:49.460]  如果你還說
[00:07:49.460 --> 00:07:51.220]  我要去讀神學
[00:07:51.220 --> 00:07:54.020]  我將來要做傳道人
[00:07:54.020 --> 00:07:55.300]  嘩
[00:07:55.300 --> 00:07:57.780]  可能
[00:07:57.780 --> 00:07:59.740]  你好像我有這樣的經歷
[00:07:59.740 --> 00:08:02.540]  父母反對得很厲害
[00:08:02.540 --> 00:08:04.820]  也不一定
[00:08:04.820 --> 00:08:06.260]  為什麼呢?
[00:08:06.260 --> 00:08:10.140]  因為我們中國人來說
[00:08:10.140 --> 00:08:20.420]  很多時候高舉我們中國文化儒家的孝道
[00:08:20.420 --> 00:08:21.580]  很多時候
[00:08:21.580 --> 00:08:23.460]  不多不少會覺得
[00:08:23.460 --> 00:08:25.620]  我的兒子我的女兒信了耶穌
[00:08:25.620 --> 00:08:27.020]  他就不孝了
[00:08:27.020 --> 00:08:31.060]  他信了洋教就不會拜祖先
[00:08:31.060 --> 00:08:35.420]  又其他等等
[00:08:35.420 --> 00:08:38.180]  甚至如果要奉獻
[00:08:38.180 --> 00:08:39.020]  要讀神學
[00:08:39.020 --> 00:08:42.180]  要做傳道人
[00:08:42.180 --> 00:08:44.500]  有時候家人會說
[00:08:44.500 --> 00:08:45.500]  養到你這麼大
[00:08:45.500 --> 00:08:48.540]  耶穌養你的嗎?
[00:08:48.540 --> 00:08:50.860]  耶穌給你飯吃嗎?
[00:08:50.860 --> 00:08:54.180]  等等這些情況
[00:08:54.180 --> 00:08:55.940]  原因就是說
[00:08:55.940 --> 00:08:57.500]  覺得我們信耶穌
[00:08:57.500 --> 00:09:00.660]  或者我們做了傳道人之後
[00:09:00.660 --> 00:09:05.540]  就是一種不孝
[00:09:05.540 --> 00:09:07.180]  這個不能怪
[00:09:07.180 --> 00:09:08.900]  事實上我都承認
[00:09:08.900 --> 00:09:11.340]  我們中國儒家的孝道
[00:09:11.340 --> 00:09:15.460]  可以說是非常的高
[00:09:15.460 --> 00:09:17.500]  有一次
[00:09:17.500 --> 00:09:18.620]  子尤問孔子
[00:09:18.620 --> 00:09:20.020]  就是孔子的學生
[00:09:20.020 --> 00:09:22.100]  什麼叫孝呢?
[00:09:22.100 --> 00:09:23.580]  孔子怎麼回答呢?
[00:09:23.580 --> 00:09:26.740]  他說今之孝者是謂能養
[00:09:26.740 --> 00:09:30.100]  這個養字和養字一樣
[00:09:30.100 --> 00:09:34.540]  不過以兒女供養父母
[00:09:34.540 --> 00:09:36.620]  我們讀養的意思
[00:09:36.620 --> 00:09:39.100]  今之孝者是謂能養
[00:09:39.100 --> 00:09:41.300]  接著孔子怎麼說呢?
[00:09:41.300 --> 00:09:44.300]  至於犬馬皆能有養
[00:09:44.300 --> 00:09:48.940]  畢竟何以別父?
[00:09:48.940 --> 00:09:51.420]  很多時候我們以為
[00:09:51.420 --> 00:09:56.420]  我們供養父母
[00:09:56.420 --> 00:09:58.540]  每個月給錢他
[00:09:58.540 --> 00:10:02.540]  母親節、父親節
[00:10:02.540 --> 00:10:06.500]  都一定會訂桌吃飯、喝茶等等
[00:10:06.500 --> 00:10:10.180]  這些不是錯的
[00:10:10.180 --> 00:10:11.860]  但是最重要的是什麼呢?
[00:10:11.860 --> 00:10:15.860]  中國的孝道是厲害的
[00:10:15.860 --> 00:10:16.740]  尊敬的
[00:10:16.740 --> 00:10:19.580]  否則我們養狗、養貓
[00:10:19.580 --> 00:10:20.740]  現在沒有養馬了
[00:10:20.740 --> 00:10:23.220]  除非你是馬主
[00:10:23.220 --> 00:10:29.900]  你都會給狗糧、貓糧
[00:10:29.900 --> 00:10:34.220]  如果對父母不敬
[00:10:34.220 --> 00:10:37.260]  犬馬或者貓狗
[00:10:37.260 --> 00:10:39.220]  沒有分別
[00:10:39.220 --> 00:10:42.820]  但是今天我自己察覺到
[00:10:42.820 --> 00:10:46.540]  有些人養寵物
[00:10:46.540 --> 00:10:49.700]  對寵物那種愛惜的程度很重要
[00:10:49.700 --> 00:10:52.060]  這個沒有錯的
[00:10:52.060 --> 00:10:54.940]  只不過我們要比較一下
[00:10:54.940 --> 00:10:58.700]  我們對父母有沒有那麼愛惜呢?
[00:10:58.700 --> 00:11:00.140]  有時我們見到
[00:11:00.140 --> 00:11:04.460]  有些人推嬰兒車
[00:11:04.460 --> 00:11:07.260]  看看嬰兒是怎樣的
[00:11:07.260 --> 00:11:09.060]  你發覺到是什麼?
[00:11:09.060 --> 00:11:12.900]  是貓還是狗?
[00:11:12.900 --> 00:11:15.460]  中國的孝道
[00:11:15.460 --> 00:11:16.580]  曾子講道
[00:11:16.580 --> 00:11:18.580]  孝有三
[00:11:18.580 --> 00:11:24.260]  大孝尊親其次不辱其下能讓
[00:11:24.260 --> 00:11:26.700]  即是說如果供養父母的話
[00:11:26.700 --> 00:11:29.700]  是第三等最低等的孝
[00:11:29.700 --> 00:11:31.500]  不收入父母是高一等
[00:11:31.500 --> 00:11:33.900]  最高等的孝是什麼呢?
[00:11:33.900 --> 00:11:37.900]  是尊敬父母
[00:11:37.900 --> 00:11:41.300]  怪不得很多時候
[00:11:41.300 --> 00:11:45.100]  有這些中國文化根底的影響
[00:11:45.100 --> 00:11:46.700]  對兒女信耶穌的時候
[00:11:46.700 --> 00:11:49.900]  就覺得他不孝了
[00:11:49.900 --> 00:11:51.500]  我們又看看
[00:11:51.500 --> 00:11:54.220]  是不是聖經的孝道
[00:11:54.220 --> 00:11:58.300]  比不上中國儒家的孝道呢?
[00:11:58.300 --> 00:12:00.300]  比不比得上呢?
[00:12:00.300 --> 00:12:02.300]  我們又看看
[00:12:02.300 --> 00:12:04.300]  正如剛才有提到
[00:12:04.300 --> 00:12:07.900]  耶穌用的聖經
[00:12:07.900 --> 00:12:10.100]  是今天我們的舊約聖經
[00:12:10.100 --> 00:12:11.300]  所以我們又看看
[00:12:11.300 --> 00:12:14.500]  聖經中的孝道是如何
[00:12:14.500 --> 00:12:23.700]  與中國儒家思想的孝道的比較又如何呢?
[00:12:23.700 --> 00:12:27.700]  我們先看聖經中行孝之道
[00:12:27.700 --> 00:12:29.900]  在舊約聖經中
[00:12:29.900 --> 00:12:32.500]  十誡大家都很清楚
[00:12:32.500 --> 00:12:35.100]  《初開及記》第20章
[00:12:35.100 --> 00:12:42.100]  頭四誡是講到人與神之間的關係
[00:12:42.100 --> 00:12:44.500]  除我以外不可有別神
[00:12:44.500 --> 00:12:46.300]  不可為自己雕刻偶像
[00:12:46.300 --> 00:12:48.500]  不可妄稱耶華神的名
[00:12:48.500 --> 00:12:51.100]  當紀念安息日守為聖日
[00:12:51.100 --> 00:12:57.100]  這四誡是講到人與神之間的關係
[00:12:57.100 --> 00:13:00.500]  人與神之間的關係好的話
[00:13:00.500 --> 00:13:05.900]  以下先講到人與人之間的關係
[00:13:05.900 --> 00:13:08.300]  如果我們與神的關係不好的話
[00:13:08.300 --> 00:13:12.900]  有可能影響到以下六誡
[00:13:12.900 --> 00:13:17.100]  人與人之間的關係
[00:13:17.100 --> 00:13:20.100]  十誡當中的後六誡是怎樣呢?
[00:13:20.100 --> 00:13:22.100]  當孝敬父母不可殺人
[00:13:22.100 --> 00:13:22.900]  不可姦人
[00:13:22.900 --> 00:13:23.900]  不可偷渡
[00:13:23.900 --> 00:13:26.700]  不可作假見證任何人
[00:13:26.700 --> 00:13:27.900]  不可貪心
[00:13:27.900 --> 00:13:29.900]  包括第十誡
[00:13:29.900 --> 00:13:31.500]  不可貪戀人的房屋
[00:13:31.500 --> 00:13:35.100]  不可貪戀人的妻子
[00:13:35.100 --> 00:13:38.700]  後六誡是講到人與人之間的關係
[00:13:38.700 --> 00:13:40.300]  大家都很清楚
[00:13:40.300 --> 00:13:42.700]  但你發覺到
[00:13:42.700 --> 00:13:45.500]  神啟示摩西這十誡時
[00:13:45.500 --> 00:13:48.300]  講到人倫的關係排第一
[00:13:48.300 --> 00:13:51.700]  即是最重要的是甚麼呢?
[00:13:51.700 --> 00:13:54.300]  孝敬父母
[00:13:54.300 --> 00:13:58.900]  換言之,如果一個人不孝敬父母的話
[00:13:58.900 --> 00:14:03.700]  有可能以下的不要說了
[00:14:03.700 --> 00:14:08.700]  事實上這與我們中國有一個概念相似
[00:14:08.700 --> 00:14:12.300]  中國曾經有一個思想
[00:14:12.300 --> 00:14:15.300]  如果一個孝子
[00:14:15.300 --> 00:14:17.700]  一個尊敬父母的人
[00:14:17.700 --> 00:14:20.300]  他就不會弒君
[00:14:20.300 --> 00:14:27.300]  即是說不會謀朝篡位
[00:14:27.300 --> 00:14:29.900]  所以中國很注重孝道
[00:14:29.900 --> 00:14:34.500]  甚至任用一些官的時候
[00:14:34.500 --> 00:14:36.500]  看看他是不是孝子
[00:14:36.500 --> 00:14:37.900]  如果不孝的話
[00:14:37.900 --> 00:14:40.900]  隨時反上司的枱
[00:14:40.900 --> 00:14:44.900]  隨時謀朝篡位
[00:14:44.900 --> 00:14:47.100]  聖經同樣
[00:14:47.100 --> 00:14:51.100]  將孝敬父母擺到最高位
[00:14:51.100 --> 00:14:54.100]  人與人之間的關係
[00:14:54.100 --> 00:14:57.100]  擺到最高位
[00:14:57.100 --> 00:14:59.100]  除此之外
[00:14:59.100 --> 00:15:01.100]  我們又看看另外
[00:15:01.100 --> 00:15:03.100]  如果在聖經中
[00:15:03.100 --> 00:15:07.100]  有沒有提到人對父母不孝
[00:15:07.100 --> 00:15:11.100]  或者有這樣的情況發生
[00:15:11.100 --> 00:15:16.100]  聖經有沒有責罰呢?
[00:15:16.100 --> 00:15:20.100]  在中國我自己才疏學淺
[00:15:20.100 --> 00:15:24.100]  沒有特別去找這些資料
[00:15:24.100 --> 00:15:27.100]  中國不同的朝代
[00:15:27.100 --> 00:15:32.100]  有沒有一些例子
[00:15:32.100 --> 00:15:34.100]  如果一個人不孝就要怎樣罰
[00:15:34.100 --> 00:15:37.100]  怎樣的情況不孝又怎樣罰
[00:15:37.100 --> 00:15:40.100]  我沒有時間去找這些資料
[00:15:40.100 --> 00:15:43.100]  但是聖經是有的
[00:15:43.100 --> 00:15:46.100]  如果不孝的話是有責罰的
[00:15:46.100 --> 00:15:48.100]  怎樣呢?我們看看
[00:15:48.100 --> 00:15:52.100]  《出埃及記》第21章15節
[00:15:52.100 --> 00:15:55.100]  說到打父母的
[00:15:55.100 --> 00:15:57.100]  是要怎樣呢?
[00:15:57.100 --> 00:16:00.100]  必要把他致死
[00:16:00.100 --> 00:16:03.100]  我不知道我們中國有沒有例子
[00:16:03.100 --> 00:16:08.100]  以前打父母要斬頭
[00:16:08.100 --> 00:16:12.100]  但是一般坊間經常說
[00:16:12.100 --> 00:16:15.100]  不孝子現在下雨
[00:16:15.100 --> 00:16:18.100]  小心被雷劈
[00:16:18.100 --> 00:16:21.100]  有這樣的說法
[00:16:21.100 --> 00:16:23.100]  當然是這樣說
[00:16:23.100 --> 00:16:26.100]  但是聖經說到
[00:16:26.100 --> 00:16:29.100]  打父母就要致死
[00:16:29.100 --> 00:16:33.100]  不只是殺人就要將他致死
[00:16:33.100 --> 00:16:36.100]  而打父母沒有殺父母
[00:16:36.100 --> 00:16:38.100]  都要將他致死
[00:16:38.100 --> 00:16:44.100]  這個標準是何等高
[00:16:44.100 --> 00:16:47.100]  不單止這樣
[00:16:47.100 --> 00:16:51.100]  不打父母
[00:16:51.100 --> 00:16:53.100]  我罵一下行不行
[00:16:53.100 --> 00:16:56.100]  有時發脾氣
[00:16:56.100 --> 00:16:58.100]  哎呀
[00:16:58.100 --> 00:17:01.100]  又忘記關水喉
[00:17:01.100 --> 00:17:04.100]  弄到滿地都是
[00:17:04.100 --> 00:17:08.100]  可能說又是煲窿的煲
[00:17:08.100 --> 00:17:11.100]  開了貨就走出來看電視
[00:17:11.100 --> 00:17:14.100]  有時我們都很容易
[00:17:14.100 --> 00:17:16.100]  在這樣的情況下
[00:17:16.100 --> 00:17:20.100]  罵父母都不行
[00:17:20.100 --> 00:17:23.100]  罵父母又如何呢?
[00:17:23.100 --> 00:17:25.100]  不知道大家有沒有留意到
[00:17:25.100 --> 00:17:28.100]  聖經都有這個規條
[00:17:28.100 --> 00:17:30.100]  如果罵父母
[00:17:30.100 --> 00:17:32.100]  打父母要將他致死
[00:17:32.100 --> 00:17:35.100]  如果責罵父母又如何呢?
[00:17:35.100 --> 00:17:37.100]  會不會刑罰低一些呢?
[00:17:37.100 --> 00:17:39.100]  坐牢呢?
[00:17:39.100 --> 00:17:41.100]  看看吧
[00:17:41.100 --> 00:17:43.100]  責罵父母是怎樣呢?
[00:17:43.100 --> 00:17:46.100]  必要把他致死
[00:17:46.100 --> 00:17:48.100]  嘩
[00:17:48.100 --> 00:17:51.100]  我感恩
[00:17:51.100 --> 00:17:54.100]  你都要感恩
[00:17:54.100 --> 00:17:57.100]  我記得我中學時很喜歡打球
[00:17:57.100 --> 00:18:00.100]  不知為何有一次媽媽不讓我出門
[00:18:00.100 --> 00:18:06.100]  我就硬硬地扔了她幾句
[00:18:06.100 --> 00:18:10.100]  如果我活在舊約的時代
[00:18:10.100 --> 00:18:14.100]  我今天沒命在這裡跟大家分享
[00:18:14.100 --> 00:18:16.100]  在這個新約的時代
[00:18:16.100 --> 00:18:20.100]  神有恩典讓我們去悔改
[00:18:20.100 --> 00:18:22.100]  所以
[00:18:22.100 --> 00:18:24.100]  責罵父母的時候
[00:18:24.100 --> 00:18:27.100]  新約沒有提到要致死
[00:18:27.100 --> 00:18:31.100]  無論如何耶穌基督的時代
[00:18:31.100 --> 00:18:33.100]  很注重孝道
[00:18:33.100 --> 00:18:35.100]  注重到一個地步
[00:18:35.100 --> 00:18:37.100]  打父母要致死
[00:18:37.100 --> 00:18:39.100]  罵父母又要致死
[00:18:39.100 --> 00:18:44.100]  你說聖經的標準高不高呢?
[00:18:44.100 --> 00:18:46.100]  所以
[00:18:46.100 --> 00:18:48.100]  很多人誤解以為
[00:18:48.100 --> 00:18:53.100]  聖經對孝道不注重
[00:18:53.100 --> 00:18:55.100]  其實比起中國的孝道
[00:18:55.100 --> 00:19:02.100]  標準更高
[00:19:02.100 --> 00:19:06.100]  那對長者又如何呢?
[00:19:06.100 --> 00:19:08.100]  我們又看看
[00:19:08.100 --> 00:19:10.100]  聖經中亦有提到
[00:19:10.100 --> 00:19:12.100]  我們對長者的態度
[00:19:12.100 --> 00:19:14.100]  在白髮的人面前
[00:19:14.100 --> 00:19:16.100]  你要站起來
[00:19:16.100 --> 00:19:18.100]  也要尊敬老人
[00:19:18.100 --> 00:19:20.100]  又要敬畏你的神
[00:19:20.100 --> 00:19:24.100]  「我是耶和華」
[00:19:24.100 --> 00:19:26.100]  聖經中有句說話
[00:19:26.100 --> 00:19:28.100]  「我是耶華」
[00:19:28.100 --> 00:19:32.100]  即是神用他的名字
[00:19:32.100 --> 00:19:34.100]  來簽署
[00:19:34.100 --> 00:19:36.100]  即是這段說話
[00:19:36.100 --> 00:19:38.100]  不要輕看
[00:19:38.100 --> 00:19:40.100]  是用神的名字
[00:19:40.100 --> 00:19:42.100]  來簽署
[00:19:42.100 --> 00:19:46.100]  帶出生活的指引
[00:19:46.100 --> 00:19:49.100]  在白髮的人面前
[00:19:49.100 --> 00:19:51.100]  站起來
[00:19:51.100 --> 00:19:54.100]  總之就是對長者尊敬
[00:19:54.100 --> 00:19:59.100]  甚至給我們一個實際行動的指引
[00:19:59.100 --> 00:20:02.100]  在白髮的人面前站起來
[00:20:02.100 --> 00:20:05.100]  怎樣實際行動呢?
[00:20:05.100 --> 00:20:08.100]  我有時這樣教弟兄姊妹
[00:20:08.100 --> 00:20:12.100]  或者說說自己
[00:20:12.100 --> 00:20:14.100]  做牧師的時候
[00:20:14.100 --> 00:20:16.100]  在多倫多做牧師的時候
[00:20:16.100 --> 00:20:17.100]  有自己的辦公室
[00:20:17.100 --> 00:20:19.100]  有時弟兄姊妹
[00:20:19.100 --> 00:20:21.100]  進來聊聊天
[00:20:21.100 --> 00:20:23.100]  分享祈禱
[00:20:23.100 --> 00:20:25.100]  如果有長輩進來的時候
[00:20:25.100 --> 00:20:27.100]  我會怎樣呢?
[00:20:27.100 --> 00:20:29.100]  我會站起來
[00:20:29.100 --> 00:20:31.100]  白髮嘛
[00:20:31.100 --> 00:20:32.100]  就算染了髮
[00:20:32.100 --> 00:20:36.100]  我也知道他是長輩
[00:20:36.100 --> 00:20:38.100]  請他坐下
[00:20:38.100 --> 00:20:42.100]  然後大家有什麼分享等等
[00:20:42.100 --> 00:20:44.100]  祈禱之類
[00:20:44.100 --> 00:20:47.100]  同樣我也教專業人士
[00:20:47.100 --> 00:20:48.100]  如果你是醫生
[00:20:48.100 --> 00:20:49.100]  你是律師
[00:20:49.100 --> 00:20:51.100]  你是經理的話
[00:20:51.100 --> 00:20:53.100]  譬如以醫生來說
[00:20:53.100 --> 00:20:55.100]  如果進來有一個病人
[00:20:55.100 --> 00:20:56.100]  他是長者
[00:20:56.100 --> 00:20:59.100]  是外公、外婆
[00:20:59.100 --> 00:21:00.100]  我們做醫生的
[00:21:00.100 --> 00:21:03.100]  也可以不妨站起來
[00:21:03.100 --> 00:21:04.100]  站起來
[00:21:04.100 --> 00:21:05.100]  外公請坐
[00:21:05.100 --> 00:21:07.100]  外婆請坐
[00:21:07.100 --> 00:21:09.100]  他坐下之後
[00:21:09.100 --> 00:21:11.100]  自己也坐下
[00:21:11.100 --> 00:21:12.100]  有哪裡不舒服
[00:21:12.100 --> 00:21:15.100]  或者有什麼可以幫到你
[00:21:15.100 --> 00:21:17.100]  你試想一下
[00:21:17.100 --> 00:21:19.100]  如果你是長者
[00:21:19.100 --> 00:21:21.100]  有個醫生站起來
[00:21:21.100 --> 00:21:25.100]  這麼恭敬的請你坐下
[00:21:25.100 --> 00:21:27.100]  你第一次看他也好
[00:21:27.100 --> 00:21:31.100]  你心裡覺得怎樣?
[00:21:31.100 --> 00:21:34.100]  是很不同的
[00:21:34.100 --> 00:21:39.100]  好像很有意願
[00:21:39.100 --> 00:21:41.100]  這些就是應用
[00:21:41.100 --> 00:21:43.100]  這些就是我們
[00:21:43.100 --> 00:21:44.100]  讀神學
[00:21:44.100 --> 00:21:45.100]  讀聖經
[00:21:45.100 --> 00:21:46.100]  認識聖經
[00:21:46.100 --> 00:21:48.100]  認識聖經真理
[00:21:48.100 --> 00:21:52.100]  是怎樣做人去應用?
[00:21:52.100 --> 00:21:55.100]  別人會覺得很舒服
[00:21:55.100 --> 00:22:00.100]  新約聖經怎麼說呢?
[00:22:00.100 --> 00:22:02.100]  耶穌升天之後
[00:22:02.100 --> 00:22:04.100]  聖靈其後降臨
