
[00:00:00.000 --> 00:00:07.000]  好,好久不見大家
[00:02:28.000 --> 00:02:36.000]  我們經常說光明哀求,其實信仰又如何讓受苦者在逆境裡面找出路呢?
[00:02:36.000 --> 00:02:40.000]  今天跟大家去看耶利米先知
[00:02:40.000 --> 00:02:44.000]  耶利米先知其實他都是身處在一個逆境的時代
[00:02:44.000 --> 00:02:48.000]  同樣他也是一個當時逆境時代的熟齡領袖
[00:02:48.000 --> 00:02:53.000]  先講一點點intro,可能大家未必會知道耶利米是誰
[00:02:53.000 --> 00:03:00.000]  耶利米其實是當時的一個尤大國的一個先知,當時尤大國上下其實都已經離開神了
[00:03:00.000 --> 00:03:05.000]  道德敗壞,外面又有強敵,內面又有憂患
[00:03:05.000 --> 00:03:11.000]  其實耶利米在侍奉的人生裡面,他一直經歷過五個尤大的王朝
[00:03:11.000 --> 00:03:17.000]  但同時他都親眼去經歷看著自己的國家慢慢衰落
[00:03:17.000 --> 00:03:23.000]  他親眼去看著甚至在外面亞述國的衰落,巴比倫的興起
[00:03:23.000 --> 00:03:28.000]  甚至在耶利米書的第一章,耶和說在呼召耶利米的時候
[00:03:28.000 --> 00:03:31.000]  他跟他這樣說,他說他要作列國的先知
[00:03:31.000 --> 00:03:39.000]  他說他要在那個年代裡面去擔起拔出賊位毀壞,傾覆建立災重的使命
[00:03:39.000 --> 00:03:43.000]  有人說耶利米先知是淚眼的先知
[00:03:43.000 --> 00:03:49.000]  因為他在他侍奉過程的時候經歷很多不同的事情,經常都哭的
[00:03:49.000 --> 00:03:52.000]  他更加重要的是他在那個年代,他一方面很掙扎
[00:03:52.000 --> 00:04:00.000]  他一方面要宣布審判的角色,信息,也要宣布盼望的信息
[00:04:00.000 --> 00:04:06.000]  但同時當他宣布的時候,同樣他都面對著很多不同的逼迫和挑戰
[00:04:06.000 --> 00:04:09.000]  甚至他親眼看著國家的衰敗
[00:04:09.000 --> 00:04:15.000]  不過他在當中仍然堅守去做一個屬靈的領袖
[00:04:15.000 --> 00:04:21.000]  今天我們看的耶利米書第29章的經文,其實是他的一封信
[00:04:21.000 --> 00:04:27.000]  當時發生了什麼事呢?其實當時是巴比倫第二次去圍困耶路撒冷
[00:04:27.000 --> 00:04:33.000]  巴比倫就擄走了當時的王約阿根王和一大班的群眾
[00:04:33.000 --> 00:04:35.000]  甚至他納了西帝家做皇帝
[00:04:35.000 --> 00:04:41.000]  這一封信是寫給那班秘魯的群眾
[00:04:41.000 --> 00:04:46.000]  希望他們在巴比倫裡面怎樣去生活,怎樣去面對當時的逆境
[00:04:46.000 --> 00:04:52.000]  我們就一起先讀了這29章的經文
[00:04:52.000 --> 00:04:56.000]  我們看看究竟這封信講什麼,想邀請大家一起讀
[00:04:56.000 --> 00:04:57.000]  準備,起
[00:04:57.000 --> 00:05:12.000]  (唸書)
[00:05:12.000 --> 00:05:40.000]  (唸書)
[00:05:40.000 --> 00:05:55.000]  (唸書)
[00:05:55.000 --> 00:06:24.000]  (唸書)
[00:06:24.000 --> 00:06:39.000]  (唸書)
[00:06:39.000 --> 00:06:59.000]  (唸書)
[00:06:59.000 --> 00:07:27.000]  (唸書)
[00:07:27.000 --> 00:07:37.000]  (唸書)
[00:07:37.000 --> 00:07:57.000]  (唸書)
[00:07:57.000 --> 00:08:13.000]  (唸書)
[00:08:13.000 --> 00:08:41.000]  (唸書)
[00:08:41.000 --> 00:09:05.000]  (唸書)
[00:09:05.000 --> 00:09:33.000]  (唸書)
[00:09:33.000 --> 00:09:54.000]  (唸書)
[00:09:54.000 --> 00:09:58.000]  剛才大家讀了一大篇信的內容
[00:09:58.000 --> 00:10:04.000]  其實在頭三節講到這封信的修信人和怎樣去傳遞這一封信
[00:10:04.000 --> 00:10:10.000]  其實在第一節講到他們信的對象就是那班秘魯倖存的長老
[00:10:10.000 --> 00:10:14.000]  祭司先知和那班秘魯的百姓
[00:10:14.000 --> 00:10:18.000]  你會看到一開始其實他們特別去調整這一班宗教領袖
[00:10:18.000 --> 00:10:23.000]  要他們去聽耶利米所跟他們說的那番說話
[00:10:23.000 --> 00:10:29.000]  而這一封信其實剛才大家都讀到的就是透過耶利米的兩個朋友
[00:10:29.000 --> 00:10:32.000]  就是伊利亞薩和基瑪利
[00:10:32.000 --> 00:10:35.000]  去見利布格尼沙和的時候
[00:10:35.000 --> 00:10:38.000]  把這封信帶給那班秘魯的群眾
[00:10:38.000 --> 00:10:41.000]  不過剛才大家讀的時候如果大家有留意的話
[00:10:41.000 --> 00:10:47.000]  這一段經文一個很特別的地方就是他多次去說耶和話如此說
[00:10:47.000 --> 00:10:51.000]  其實耶利米透過這封信其實很想說的就是
[00:10:51.000 --> 00:10:54.000]  其實他是耶和話所猜的先知
[00:10:54.000 --> 00:10:57.000]  其實他是神的代言人
[00:10:57.000 --> 00:11:01.000]  也帶出的是他以下所說的東西不是老吹的
[00:11:01.000 --> 00:11:03.000]  而是耶和話所說的
[00:11:03.000 --> 00:11:07.000]  所以那班群眾要去聽和留心
[00:11:07.000 --> 00:11:09.000]  在進入信的第一部分
[00:11:09.000 --> 00:11:14.000]  在第四到第九節其實耶利米對當時的群眾作出一個勸喻
[00:11:14.000 --> 00:11:16.000]  這個勸喻可以分為五個部分
[00:11:16.000 --> 00:11:22.000]  第一耶利米說耶和話要他們在秘魯之地去建造房屋住在其中
[00:11:22.000 --> 00:11:28.000]  第二他說要他們在巴比倫去開墾田園是其中所出產
[00:11:28.000 --> 00:11:31.000]  第三要叫他們生兒養女
[00:11:31.000 --> 00:11:34.000]  更加說生養眾多不可減少
[00:11:34.000 --> 00:11:37.000]  第四要他們去為巴比倫求平安
[00:11:37.000 --> 00:11:42.000]  第五要他們不要聽假先知所說的預言
[00:11:42.000 --> 00:11:48.000]  特別的是其實這五個行動在原文來說其實是一個命令
[00:11:48.000 --> 00:11:52.000]  所以當時他要去告訴那班秘魯的群眾
[00:11:52.000 --> 00:11:57.000]  你一定要跟著耶和話所說的這幾樣東西一定要去做
[00:11:57.000 --> 00:11:59.000]  我們先說一下頭三點
[00:11:59.000 --> 00:12:03.000]  頭三點就是蓋造房屋、栽種田園和生養眾多
[00:12:03.000 --> 00:12:06.000]  當你看到這三樣東西的時候
[00:12:06.000 --> 00:12:10.000]  我們一定會聯想到其實這就是日常生活所做的事
[00:12:10.000 --> 00:12:17.000]  而你也希望帶給巴比倫秘魯的群眾要他們在巴比倫去解決
[00:12:17.000 --> 00:12:20.000]  要他們在那裡去過一個新的生活
[00:12:20.000 --> 00:12:27.000]  這三個行動大家試想像一下對於秘魯的群眾來說
[00:12:27.000 --> 00:12:29.000]  其實是一個很大的挑戰
[00:12:29.000 --> 00:12:34.000]  試想像一下當時秘魯的猶太人其實他是一個N無人士
[00:12:34.000 --> 00:12:37.000]  為什麼說N無人士呢?就是他身處在異鄉
[00:12:37.000 --> 00:12:41.000]  他沒有身份,再沒有自己的國王,再沒有自己的國家
[00:12:41.000 --> 00:12:45.000]  甚至他再沒有聖殿去敬拜神
[00:12:45.000 --> 00:12:51.000]  當他失卻了這些身份,失卻了他所有的國家
[00:12:51.000 --> 00:12:58.000]  他們心裡面其實本應應該是驚恐迷惘,沮喪和失去盼望
[00:12:58.000 --> 00:13:04.000]  甚至他會覺得耶和話在他們秘魯的群體裡面不再存在
[00:13:04.000 --> 00:13:10.000]  你會看到他們那群群眾用可見的方法去回應
[00:13:10.000 --> 00:13:15.000]  你會看到耶利米在當中警戒他們不要聽那些假先知的預言
[00:13:15.000 --> 00:13:21.000]  就是因為當時有些假先知在他們的群體裡面亂說一些謊言
[00:13:21.000 --> 00:13:24.000]  希望他們去聽信這些的殘言
[00:13:24.000 --> 00:13:28.000]  不過耶利米提醒那群秘魯的群眾
[00:13:28.000 --> 00:13:32.000]  他說秘魯這個時期不是一個短的時期
[00:13:32.000 --> 00:13:36.000]  要叫他們做什麼呢?就是既來之則安之
[00:13:36.000 --> 00:13:41.000]  其實當時的巴比倫不是一個完全沒有自由的
[00:13:41.000 --> 00:13:43.000]  給那群秘魯的群眾不是完全沒有自由的
[00:13:43.000 --> 00:13:49.000]  也不是好像他們的列祖一樣,好像埃及被押、要做奴隸
[00:13:49.000 --> 00:13:54.000]  其實他們在當中是能夠自由地去正常生活的
[00:13:54.000 --> 00:13:58.000]  不過耶利米提醒那群秘魯的人
[00:13:58.000 --> 00:14:04.000]  他要既來之則安之的背後其實不是跟現實妥協
[00:14:04.000 --> 00:14:10.000]  不是什麼都不理,其實是他要他們用行動來回應
[00:14:10.000 --> 00:14:14.000]  去確信神在當中的同在和應許
[00:14:14.000 --> 00:14:18.000]  蓋造房屋,栽種田園,生養眾多
[00:14:18.000 --> 00:14:24.000]  其實是確信耶會說在巴比倫這個異鄉仍然會跟他們同在
[00:14:24.000 --> 00:14:30.000]  是確信耶會說在這個異鄉仍然會供應他們一切生活所需
[00:14:30.000 --> 00:14:34.000]  同時,生養眾多當那群猶大人見到的時候
[00:14:34.000 --> 00:14:39.000]  他會想起創世紀一章28節神給人的一個創造的命令
[00:14:39.000 --> 00:14:44.000]  就是要記得原來生養眾多給他們知道的是
[00:14:44.000 --> 00:14:47.000]  神才是一切的創造者
[00:14:47.000 --> 00:14:51.000]  神才是超越巴比倫政權的創造主
[00:14:51.000 --> 00:14:58.000]  而同時另一方面,生養眾多帶給猶大人一個很重要的訊息
[00:14:58.000 --> 00:15:02.000]  就是他要在那裡用行動去重建他們的民族
[00:15:02.000 --> 00:15:05.000]  用行動去重建民族的時候
[00:15:05.000 --> 00:15:10.000]  同樣都是將他們的信心放在神帶給他們的應許上面
[00:15:10.000 --> 00:15:14.000]  除了這三點要他們正常生活之外
[00:15:14.000 --> 00:15:19.000]  耶利米更加要他們去做一件事
[00:15:19.000 --> 00:15:22.000]  就是要去為巴比倫求平安
[00:15:22.000 --> 00:15:26.000]  平安是什麼呢?平安就是指出所有的好處
[00:15:26.000 --> 00:15:31.000]  不過,對於當時秘魯的群眾來說其實是一個很大的衝擊
[00:15:31.000 --> 00:15:36.000]  試想了一下,你這個國家來攻擊我的國家
[00:15:36.000 --> 00:15:42.000]  還要為什麼緣故去為你這個攻打我的國家求平安呢?
[00:15:42.000 --> 00:15:46.000]  耶利米去提醒那群群眾
[00:15:46.000 --> 00:15:50.000]  他們要代表巴比倫城去求平安
[00:15:50.000 --> 00:15:54.000]  一方面提醒他們,當巴比倫得平安的時候
[00:15:54.000 --> 00:15:58.000]  其實這群秘魯者都能夠去經歷平安
[00:15:58.000 --> 00:16:05.000]  不過,耶利米同時提醒那群群眾一個很重要的訊息
[00:16:05.000 --> 00:16:11.000]  就是當他們要做的是重建土高的生活
[00:16:11.000 --> 00:16:15.000]  他們要用土高去重建和耶和華的關係
[00:16:15.000 --> 00:16:18.000]  更加耶利米很想帶給他們知道的是
[00:16:18.000 --> 00:16:22.000]  即使在巴比倫一個地方沒有聖殿
[00:16:22.000 --> 00:16:25.000]  他們沒有在當中去敬拜
[00:16:25.000 --> 00:16:29.000]  但是神同在仍然會和他們一起
[00:16:29.000 --> 00:16:33.000]  神的同在即使在將來巴比倫不再存在的時候
[00:16:33.000 --> 00:16:37.000]  其實神的平安仍然在他們的群體當中
[00:16:37.000 --> 00:16:42.000]  我猜這五個提醒,這五個命令
[00:16:42.000 --> 00:16:45.000]  其實大體都是很想秘魯的群眾
[00:16:45.000 --> 00:16:50.000]  即使面對身份的失落,環境的轉變
[00:16:50.000 --> 00:16:54.000]  他們仍然要活出正向的生活
[00:16:54.000 --> 00:16:56.000]  耶利米鼓勵當時的群眾
[00:16:56.000 --> 00:17:00.000]  在巴比倫這個秘魯的環境下
[00:17:00.000 --> 00:17:03.000]  他們要去正向的生活其實不是亂吹的
[00:17:03.000 --> 00:17:05.000]  不是逃避現實
[00:17:05.000 --> 00:17:09.000]  這個正向的生活其實是基於對神的一個宣認
[00:17:09.000 --> 00:17:14.000]  就是他們記得認定耶和華才是最高的創造主
[00:17:14.000 --> 00:17:19.000]  他們認定所有的平安和一切所需的生活所需
[00:17:19.000 --> 00:17:22.000]  不是來自環境,而是來自耶和華
[00:17:22.000 --> 00:17:26.000]  不過當我們回到我們的生活
[00:17:26.000 --> 00:17:30.000]  我們要跟人說,要在逆境中活得很正面
[00:17:30.000 --> 00:17:34.000]  好像很矛盾,好像很離地
[00:17:34.000 --> 00:17:39.000]  不過當我想到這裡的時候,我換一個角度去想
[00:17:39.000 --> 00:17:43.000]  很多時候我們不能夠跟別人分享
[00:17:43.000 --> 00:17:48.000]  叫他們鼓勵他們在逆境中正面對當時的處境
[00:17:48.000 --> 00:17:50.000]  其實原因是什麼呢?
[00:17:50.000 --> 00:17:53.000]  其實是什麼原因令我們展現不了?
[00:17:53.000 --> 00:17:55.000]  究竟是什麼令我們活用不了呢?
[00:17:55.000 --> 00:17:59.000]  其實可能是我們的生命我們都未轉化到
[00:17:59.000 --> 00:18:04.000]  其實是我們的生命,當我們自己生活上面對逆境的時候
[00:18:04.000 --> 00:18:08.000]  可能很多時候我們都會被一些負面去掩蓋著
[00:18:08.000 --> 00:18:11.000]  以至我們無法調整我們自己
[00:18:11.000 --> 00:18:14.000]  當刻面對逆境的時候所應有的態度
[00:18:14.000 --> 00:18:20.000]  舉個例子,有人說這個年頭要活得負面
[00:18:20.000 --> 00:18:23.000]  比活得正面更加容易
[00:18:23.000 --> 00:18:26.000]  原因是因為我們打開電視機的時候
[00:18:26.000 --> 00:18:30.000]  我們會看到很多新聞,看到很多資訊
[00:18:30.000 --> 00:18:34.000]  有成千上萬的負面新聞,災難、爭論
[00:18:34.000 --> 00:18:36.000]  有很多東西一直都存在
[00:18:36.000 --> 00:18:38.000]  當我們看到這些資訊的時候
[00:18:38.000 --> 00:18:41.000]  其實都會勾起我們很多不同的感受和情緒
[00:18:41.000 --> 00:18:46.000]  再加上我們可能自身生活上面對著很多生命的挫折
[00:18:46.000 --> 00:18:48.000]  可能讀書不行,考試不行
[00:18:48.000 --> 00:18:51.000]  被人說,卡卡卡卡卡,像蜜花
[00:18:51.000 --> 00:18:58.000]  看到我們看到很多事物都帶給我們不能夠積極面對我們的生命
[00:18:58.000 --> 00:19:01.000]  同一時間當我們面對著很多這些挫折
[00:19:01.000 --> 00:19:03.000]  很多這些新聞的時候
[00:19:03.000 --> 00:19:06.000]  其實我們怎樣去面對呢?
[00:19:06.000 --> 00:19:08.000]  通常人會用兩個方法去面對
[00:19:08.000 --> 00:19:10.000]  我不知道大家會不會用這兩個方法去面對
[00:19:10.000 --> 00:19:15.000]  第一,可能我們會用很多不同的東西去篩查我們的情緒
[00:19:15.000 --> 00:19:19.000]  譬如我們會看劇,譬如我們會打機
[00:19:19.000 --> 00:19:24.000]  不過這些碎片化的娛樂
[00:19:24.000 --> 00:19:30.000]  其實都會帶給我們覺得所有東西都可以很快透過這些娛樂就可以淡化
[00:19:30.000 --> 00:19:36.000]  不過其實我們都沒有真真正正處理到我們生命裡面的黑暗
[00:19:36.000 --> 00:19:39.000]  又或者我們會用另一個方法去面對
[00:19:39.000 --> 00:19:43.000]  可能我們會透過我們在生活上,什麼都不管了
[00:19:43.000 --> 00:19:46.000]  不停地為自己去達成很多不同的東西
[00:19:46.000 --> 00:19:51.000]  希望用這些達成的東西來定義我自己的價值,令我生活好過一點
[00:19:51.000 --> 00:19:57.000]  不過當我們去滿足這些,很想滿足這些要求
[00:19:57.000 --> 00:20:01.000]  很想滿足這些自己心裡面的期望的時候
[00:20:01.000 --> 00:20:04.000]  同一時間可能我們越達成
[00:20:04.000 --> 00:20:07.000]  可能我們會越心靈更加覺得空虛
[00:20:07.000 --> 00:20:12.000]  原因是因為其實我們這些只是逃避
[00:20:12.000 --> 00:20:14.000]  我們這些只是side track
[00:20:14.000 --> 00:20:18.000]  我們真真正正心底裡面的黑暗
[00:20:18.000 --> 00:20:20.000]  心底裡面的負面情緒
[00:20:20.000 --> 00:20:23.000]  其實我們沒有面對到,我們沒有處理到
[00:20:23.000 --> 00:20:26.000]  這些失落感從而我們太focus的時候
[00:20:26.000 --> 00:20:31.000]  我們就會忘卻了原來神是一個什麼的神
[00:20:31.000 --> 00:20:34.000]  忘卻了原來好像那群秘魯群眾一樣
[00:20:34.000 --> 00:20:37.000]  他忘卻了神是一切的創造者
[00:20:37.000 --> 00:20:41.000]  但是弟姐妹,當我們面對逆境的時候
[00:20:41.000 --> 00:20:44.000]  其實我們可以怎樣去做呢?
[00:20:44.000 --> 00:20:47.000]  當我們記得原來神是創造者
[00:20:47.000 --> 00:20:50.000]  當我們記得原來神是平安的施御者
[00:20:50.000 --> 00:20:55.000]  我們可以怎樣practical一點去面對生活呢?
[00:20:55.000 --> 00:20:59.000]  其實我們可以擁抱我們現在生活的處境
[00:20:59.000 --> 00:21:03.000]  其實我們不需要否定這個世界其實有很多負面的東西
[00:21:03.000 --> 00:21:05.000]  這個世界有很多不足
[00:21:05.000 --> 00:21:07.000]  這個世界有很多不好的東西
[00:21:07.000 --> 00:21:12.000]  但是同樣我們更加重要的是我們不要否定神的同在
[00:21:12.000 --> 00:21:15.000]  仍然在這裡還在active地去工作
[00:21:15.000 --> 00:21:20.000]  確實一個正向生活的大前提
[00:21:20.000 --> 00:21:23.000]  一個正向生活的原動力
[00:21:23.000 --> 00:21:26.000]  是基於我們知道神是創造者
[00:21:26.000 --> 00:21:32.000]  是基於我們知道神是超越一切逆境的主
[00:21:32.000 --> 00:21:35.000]  而你明白嗎?在逆境裡面同樣提醒我們
[00:21:35.000 --> 00:21:38.000]  作為受苦者的熟能領袖
[00:21:38.000 --> 00:21:41.000]  我們帶受苦者去看見的是
[00:21:41.000 --> 00:21:45.000]  他能夠用一個正向的生命
[00:21:45.000 --> 00:21:48.000]  用一個正向的態度去面對當下的逆境
[00:21:48.000 --> 00:21:53.000]  不過這個正向的態度不是一個不切實際的正面
[00:21:53.000 --> 00:21:59.000]  而是讓他們知道原來神仍然在逆境底下仍然工作
[00:21:59.000 --> 00:22:04.000]  神在當中其實是我們所擁有的一切都是神給我們的
[00:22:04.000 --> 00:22:08.000]  以至同樣讓他能夠用行動去仰望
[00:22:08.000 --> 00:22:12.000]  繼續看到神在生活上給他的供應
[00:22:12.000 --> 00:22:13.000]  這是第一點
[00:22:13.000 --> 00:22:17.000]  第二點,當我們看到信的第二部分
[00:22:17.000 --> 00:22:23.000]  我們會看到的是耶利米給當時的秘魯者一個好聚信息
[00:22:23.000 --> 00:22:26.000]  就是一個盼望,同樣多一份提醒
[00:22:26.000 --> 00:22:28.000]  當我們看到信的第二部分的時候
[00:22:28.000 --> 00:22:31.000]  你會看到,即是他說70年滿了之後
[00:22:31.000 --> 00:22:34.000]  耶穌會眷顧他們,會向他們成就
[00:22:34.000 --> 00:22:36.000]  因而帶他們回歸
[00:22:36.000 --> 00:22:39.000]  更加說祂賜給他們的是平安的意念
[00:22:39.000 --> 00:22:41.000]  而不是降臥的意念
[00:22:41.000 --> 00:22:44.000]  平安這個字再一次在這封信出現
[00:22:44.000 --> 00:22:51.000]  也告訴他們,其實耶穌將來會帶他們回歸耶路撒冷
[00:22:51.000 --> 00:22:56.000]  特別的是,你會看到在這五節經文裡面
[00:22:56.000 --> 00:22:59.000]  無論是成就,回到那個地方
[00:22:59.000 --> 00:23:02.000]  甚至14節裡面,他講的歸回和大回
[00:23:02.000 --> 00:23:06.000]  其實都是在講耶和華做主動的那個
[00:23:06.000 --> 00:23:09.000]  是耶和華帶領百姓回歸的那個
[00:23:09.000 --> 00:23:15.000]  即使那幫百姓在以前多麼叛逆,多麼離開耶和華
[00:23:15.000 --> 00:23:18.000]  但是耶和華仍然主動去眷顧他們
[00:23:18.000 --> 00:23:21.000]  耶和華仍然主動去拯救他們
[00:23:21.000 --> 00:23:24.000]  特別的是,我們看到大回那個字
[00:23:24.000 --> 00:23:27.000]  其實在原文有復興的意思
[00:23:27.000 --> 00:23:30.000]  也就是說,耶和華在當中,在那個逆境裡面
[00:23:30.000 --> 00:23:34.000]  他是主動去復興以色列的那個
[00:23:34.000 --> 00:23:37.000]  不過呢,很弔詭
[00:23:37.000 --> 00:23:41.000]  耶利米說,這個盼望何時才會臨到呢?
[00:23:41.000 --> 00:23:43.000]  要70年
[00:23:43.000 --> 00:23:50.000]  也就是說,要第三代的人才能夠看到盼望和應許的實現
[00:23:50.000 --> 00:23:52.000]  當我們查經的時候,我們都知道
[00:23:52.000 --> 00:23:56.000]  當我們看《離希米記》的時候
[00:23:56.000 --> 00:23:59.000]  我們會知道,究竟以色列人最後回歸呢?
[00:23:59.000 --> 00:24:02.000]  並不是在巴比倫的王朝
[00:24:02.000 --> 00:24:05.000]  以色列人最後回歸,是要去到波斯王朝
[00:24:05.000 --> 00:24:08.000]  他才能夠回歸耶路撒冷
[00:24:08.000 --> 00:24:11.000]  所以對於當時一幫秘魯的以色列人來說
[00:24:11.000 --> 00:24:13.000]  當時的猶太人來說
[00:24:13.000 --> 00:24:17.000]  其實,嘩!其實他知道這個回歸
[00:24:17.000 --> 00:24:21.000]  不在他那代發生的時候,其實都挺衝擊的
[00:24:21.000 --> 00:24:25.000]  他們做的事情,只能夠憑信心去等待盼望的實現
[00:24:25.000 --> 00:24:30.000]  不過,耶利米除了帶給他們看這個應許和盼望的時候
[00:24:30.000 --> 00:24:36.000]  他更加鼓勵當代的秘魯群眾去作出一個回應
[00:24:36.000 --> 00:24:39.000]  在第十二到第十四節,經文是這樣說的
[00:24:39.000 --> 00:24:43.000]  他說,他要他們繼續呼求主,去禱告主
[00:24:43.000 --> 00:24:45.000]  因為耶和華會應允他們
[00:24:45.000 --> 00:24:49.000]  同樣因為他們繼續全心去尋求的時候
[00:24:49.000 --> 00:24:52.000]  他們能夠在一個秘魯的環境裡面去尋見耶和華
[00:24:52.000 --> 00:24:57.000]  不過這一段的呼求、尋求、尋見
[00:24:57.000 --> 00:25:00.000]  其實是基於一個很重要的概念
[00:25:00.000 --> 00:25:04.000]  就是當年被所羅門的應許
[00:25:04.000 --> 00:25:07.000]  其實是來自歷代之下的七章十四至十五節
[00:25:07.000 --> 00:25:08.000]  他那裡這樣說,他說
[00:25:08.000 --> 00:25:24.000]  (翻譯)
[00:25:24.000 --> 00:25:31.000]  這個應許是說,如果以色列人能夠謙卑回轉的時候
[00:25:31.000 --> 00:25:36.000]  必定會擦汗和聽他們的呼求
[00:25:36.000 --> 00:25:39.000]  所以這個呼求、尋求、尋見的過程
[00:25:39.000 --> 00:25:42.000]  其實是要那幫被魯的人
[00:25:42.000 --> 00:25:44.000]  在當中在一個逆境下
[00:25:44.000 --> 00:25:48.000]  他用信服、尋求去做回應
[00:25:48.000 --> 00:25:51.000]  而呼求、尋求、尋見其實是一個
[00:25:51.000 --> 00:25:54.000]  在先知書一個很重要的概念
[00:25:54.000 --> 00:25:57.000]  在所有先知書一直都不停會出現的
[00:25:57.000 --> 00:26:01.000]  那幫先知其實提醒當時的被魯的人
[00:26:01.000 --> 00:26:03.000]  一個很重要的什麼呢?
[00:26:03.000 --> 00:26:08.000]  他要他們把眼光放在耶和華的身上
[00:26:08.000 --> 00:26:13.000]  他要他們用耶和華的眼光去看民族的復興和盼望
[00:26:13.000 --> 00:26:18.000]  而不要再依靠那些假先知所給的假希望
[00:26:18.000 --> 00:26:25.000]  他要他們在當中用信心去等候神在他們那個年代怎樣去工作
[00:26:25.000 --> 00:26:28.000]  確實面對逆境
[00:26:28.000 --> 00:26:32.000]  人有時候都會覺得困難總比辦法多
[00:26:32.000 --> 00:26:35.000]  在這個困難總比辦法多的環境下
[00:26:35.000 --> 00:26:38.000]  我們很多時候都看不到盼望
[00:26:38.000 --> 00:26:42.000]  但是作為受苦者的屬靈領袖
[00:26:42.000 --> 00:26:47.000]  耶和華提醒我們宣揚盼望的重要性
[00:26:47.000 --> 00:26:49.000]  當我們宣揚盼望的時候
[00:26:49.000 --> 00:26:53.000]  我們提醒給受苦者在逆境下的一些什麼信息呢?
[00:26:53.000 --> 00:26:55.000]  就是我們要讓他知道
[00:26:55.000 --> 00:26:57.000]  神在困境和苦難裡面
[00:26:57.000 --> 00:27:01.000]  其實是一個仍然可被尋見的上帝
[00:27:01.000 --> 00:27:04.000]  而藉著呼求尋求尋見這個過程
[00:27:04.000 --> 00:27:06.000]  其實你是不是很想提醒被擄的人
[00:27:06.000 --> 00:27:08.000]  神有他的時間
[00:27:08.000 --> 00:27:09.000]  我們作為人
[00:27:09.000 --> 00:27:13.000]  我們要用信服和等候做回應
[00:27:13.000 --> 00:27:16.000]  不過當我們回到現實生活場景
[00:27:16.000 --> 00:27:18.000]  我們經常說盼望盼望
[00:27:18.000 --> 00:27:20.000]  其實盼望是什麼呢?
[00:27:20.000 --> 00:27:23.000]  會不會我們說盼望的時候
[00:27:23.000 --> 00:27:26.000]  好像沒有什麼實質的東西去分享給別人
[00:27:26.000 --> 00:27:28.000]  究竟盼望是什麼東西
[00:27:28.000 --> 00:27:31.000]  不過我會覺得為什麼我們不能分享呢?
[00:27:31.000 --> 00:27:34.000]  其實很多時候我們信這個信仰
[00:27:34.000 --> 00:27:38.000]  有時候我們都錯誤解讀了這個盼望
[00:27:38.000 --> 00:27:41.000]  我就用一個故事試試表達給大家聽
[00:27:41.000 --> 00:27:45.000]  其實我們那個錯誤解讀盼望其實是什麼原因呢?
[00:27:45.000 --> 00:27:49.000]  就說一個國王和南部的故事
[00:27:49.000 --> 00:27:51.000]  從前有一個國王
