
[00:00:00.000 --> 00:00:04.140]  很感恩有機會在中堂跟大家分享神的話
[00:07:07.140 --> 00:07:09.180]  關鍵績效指標
[00:07:09.180 --> 00:07:11.620]  強制員工無償加班
[00:07:11.620 --> 00:07:14.620]  並將責任制無限的上綱上線
[00:07:14.620 --> 00:07:18.020]  當員工身心俱備
[00:07:18.020 --> 00:07:20.620]  剔出耳的時候
[00:07:20.620 --> 00:07:21.660]  就被貼上
[00:07:21.660 --> 00:07:24.580]  「不努力不服從」的標籤
[00:07:24.580 --> 00:07:27.460]  甚至被邊緣化
[00:07:27.460 --> 00:07:28.900]  主管會說
[00:07:28.900 --> 00:07:31.660]  「外面想進來做的人很多」
[00:07:31.660 --> 00:07:34.740]  「你不做,大把人想做」
[00:07:34.740 --> 00:07:35.780]  又或者
[00:07:35.780 --> 00:07:37.660]  「這個是你學習的機會」
[00:07:37.660 --> 00:07:39.660]  「不要太計較薪水」
[00:07:39.660 --> 00:07:42.500]  這樣做
[00:07:42.500 --> 00:07:44.940]  起碼在剝員工的皮
[00:07:44.940 --> 00:07:46.500]  剔員工的肉
[00:07:46.500 --> 00:07:49.420]  減低他們的時間、健康熱情
[00:07:49.420 --> 00:07:52.420]  來滿足自己貪慾公司的績效
[00:07:52.420 --> 00:07:57.020]  第一次每天都可以匯總
[00:07:57.020 --> 00:08:00.180]  你有沒有剝皮剔肉式的苛刻忽略
[00:08:00.180 --> 00:08:03.380]  不公平的對待你治理帶領的人
[00:08:06.860 --> 00:08:10.740]  香港有三十多萬個家庭僱傭外傭
[00:08:10.740 --> 00:08:12.740]  這些家庭依靠傭人姐姐
[00:08:12.740 --> 00:08:15.740]  為每天家庭的運作
[00:08:15.740 --> 00:08:18.300]  事實上傭人姐姐的工作
[00:08:18.300 --> 00:08:19.220]  是不是一句
[00:08:19.220 --> 00:08:21.700]  「打掃膠」、「看小孩」、「煮餐飯」
[00:08:21.700 --> 00:08:23.380]  這麼簡單
[00:08:23.380 --> 00:08:25.380]  或者你家裡是一樣的
[00:08:25.380 --> 00:08:28.060]  香港中文大學
[00:08:28.060 --> 00:08:30.060]  人口遷移的流動研究中心
[00:08:30.060 --> 00:08:32.500]  幾年前曾經發佈一項
[00:08:32.500 --> 00:08:34.420]  針對外傭的調查
[00:08:34.420 --> 00:08:36.260]  結果顯示
[00:08:36.260 --> 00:08:40.340]  8.9%的外傭
[00:08:40.340 --> 00:08:44.060]  每天工作達到16小時以上
[00:08:44.060 --> 00:08:52.300]  近日有港媽在社交平台分享
[00:08:52.300 --> 00:08:56.860]  貼出她和傭人姐姐的家庭規則
[00:08:56.860 --> 00:08:59.740]  當中包括22條家規
[00:09:01.740 --> 00:09:04.420]  朝七晚九
[00:09:04.420 --> 00:09:06.420]  做足14小時
[00:09:06.420 --> 00:09:08.900]  以及一堆關於工作操守
[00:09:08.900 --> 00:09:10.180]  放假、處理食物
[00:09:10.180 --> 00:09:12.540]  和僱主溝通時要注意的事項
[00:09:12.540 --> 00:09:16.420]  還有一份工作時間表
[00:09:16.420 --> 00:09:20.180]  22條的家規裡面
[00:09:20.180 --> 00:09:22.220]  穿什麼衣服、指甲
[00:09:22.220 --> 00:09:23.620]  去廁所、洗澡的時間
[00:09:23.620 --> 00:09:25.620]  全部要規管
[00:09:25.620 --> 00:09:28.980]  當中不少是很苛刻的
[00:09:28.980 --> 00:09:30.540]  有網民批評
[00:09:30.540 --> 00:09:34.100]  猶如現代的「勞低制」
[00:09:34.100 --> 00:09:36.100]  反映出什麼呢
[00:09:36.100 --> 00:09:39.140]  反映出有些僱主在聘請傭人姐姐外傭時
[00:09:39.140 --> 00:09:44.060]  存在剝削「洗人洗到盡」的心態
[00:09:44.060 --> 00:09:49.420]  大家有沒有看過這齣《天之聖》
[00:09:49.420 --> 00:09:50.700]  很好看
[00:09:50.700 --> 00:09:55.940]  是一套探討韓國社會病態教育的連續劇
[00:09:55.940 --> 00:10:01.260]  這套劇揭開了高壓社會下的教育悲歌
[00:10:01.260 --> 00:10:05.580]  父母如何以愛之名情緒勒索子女
[00:10:05.580 --> 00:10:08.980]  用成績將子女逼到絕境
[00:10:08.980 --> 00:10:10.900]  所有的家庭活動
[00:10:10.900 --> 00:10:16.620]  都是為了提高子女的學業競爭力
[00:10:16.620 --> 00:10:21.700]  第一天播出只有1.7%的收視率
[00:10:21.700 --> 00:10:26.460]  最後一集全韓國收視率飆升到23.7%
[00:10:26.460 --> 00:10:31.020]  對社會帶來很大的迴響
[00:10:31.020 --> 00:10:33.220]  稟知每個各位會眾
[00:10:33.220 --> 00:10:36.980]  你有沒有見過剝削用權威吞食子女的家長
[00:10:36.980 --> 00:10:38.820]  父母呀
[00:10:38.820 --> 00:10:42.220]  有沒有見過呀
[00:10:42.220 --> 00:10:44.100]  你有沒有聽過
[00:10:44.100 --> 00:10:46.220]  我們這麼辛苦
[00:10:46.220 --> 00:10:48.020]  賺錢養你
[00:10:48.020 --> 00:10:49.940]  你考這些成績回來
[00:10:49.940 --> 00:10:52.700]  你對得起父母嗎
[00:10:52.700 --> 00:10:56.060]  你選那科將來有什麼出路
[00:10:56.060 --> 00:10:58.060]  親戚問我怎麼說
[00:10:58.060 --> 00:11:01.180]  我怎麼向他們交代
[00:11:01.180 --> 00:11:02.900]  我這麼辛苦做這麼多事
[00:11:02.900 --> 00:11:03.900]  為誰呀
[00:11:03.900 --> 00:11:07.660]  就是為了你
[00:11:07.660 --> 00:11:10.260]  我們都知道父母愛孩子
[00:11:10.260 --> 00:11:13.140]  但是父母對子女愛的方式
[00:11:13.140 --> 00:11:16.620]  子女收到的是什麼
[00:11:16.620 --> 00:11:19.740]  是用愛心去餵養他們
[00:11:19.740 --> 00:11:23.420]  還是像《天空之城》那套劇的父母
[00:11:23.420 --> 00:11:26.260]  用親情和養育之恩作為籌碼
[00:11:26.260 --> 00:11:28.060]  以這樣做為你好
[00:11:28.060 --> 00:11:29.020]  情緒勒索
[00:11:29.020 --> 00:11:32.220]  要求子女順從自己的意思
[00:11:32.220 --> 00:11:35.860]  不考慮子女真正的想法意願
[00:11:35.860 --> 00:11:41.620]  不斷灌輸自己的價值觀那套在孩子身上
[00:11:41.620 --> 00:11:43.260]  其實父母有意識
[00:11:43.260 --> 00:11:44.300]  沒有意識的
[00:11:44.300 --> 00:11:47.060]  是想滿足自己的需要
[00:11:47.060 --> 00:11:48.620]  這個需要可能是
[00:11:48.620 --> 00:11:50.420]  外界的肯定
[00:11:50.420 --> 00:11:52.180]  別人羨慕的眼光
[00:11:52.180 --> 00:11:56.140]  自己沒有達成的夢想
[00:11:56.140 --> 00:11:59.380]  這個起碼是在拆子女的骨頭
[00:11:59.380 --> 00:12:01.620]  剝奪子女選擇的自由
[00:12:01.620 --> 00:12:03.580]  人生的主導權
[00:12:03.580 --> 00:12:05.540]  甚至摧毀他們的自信心
[00:12:05.540 --> 00:12:09.100]  自尊心
[00:12:09.100 --> 00:12:12.380]  才警告這些領袖和官長有權力的人
[00:12:12.380 --> 00:12:16.780]  他們欺壓原本應該服侍的百姓
[00:12:16.780 --> 00:12:17.860]  在第四節
[00:12:17.860 --> 00:12:19.980]  到了遭災的時候
[00:12:19.980 --> 00:12:21.860]  就是神的審判臨到
[00:12:21.860 --> 00:12:24.860]  他們哀求神拯救
[00:12:24.860 --> 00:12:27.580]  然而因他們所恨的惡
[00:12:27.580 --> 00:12:30.620]  他必轉念離開他們
[00:12:30.620 --> 00:12:34.140]  表明神對他們的氣絕
[00:12:34.140 --> 00:12:36.420]  猶太在公元前586年
[00:12:36.420 --> 00:12:38.060]  被巴比倫擄去
[00:12:38.060 --> 00:12:41.020]  他們中間的官長和身份尊貴的人
[00:12:41.020 --> 00:12:42.980]  是打了一批鼻子
[00:12:42.980 --> 00:12:45.780]  相信都是因為他們曾經對百姓犯下
[00:12:45.780 --> 00:12:52.060]  不秉公行義的罪惡
[00:12:52.060 --> 00:12:54.020]  弟兄姊妹
[00:12:54.020 --> 00:12:55.700]  各位會眾
[00:12:55.700 --> 00:12:57.540]  我們怎樣對待人
[00:12:57.540 --> 00:12:58.780]  尤其是對待
[00:12:58.780 --> 00:13:00.900]  我們那些有權柄和責任
[00:13:00.900 --> 00:13:04.060]  去愛護的下屬和家人
[00:13:04.060 --> 00:13:08.260]  是直接反映了我們跟神關係的狀況
[00:13:08.260 --> 00:13:10.580]  神賜予恩典給尋求祂
[00:13:10.580 --> 00:13:13.180]  順服祂旨意的人
[00:13:13.180 --> 00:13:15.060]  一個充滿壓榨行為的人
[00:13:15.060 --> 00:13:17.420]  我相信是難以真實地
[00:13:17.420 --> 00:13:19.100]  去順服神的旨意
[00:13:19.100 --> 00:13:20.580]  亦難在禱告中
[00:13:20.580 --> 00:13:26.380]  蒙神紀念和閱覽
[00:13:26.380 --> 00:13:28.220]  B
[00:13:28.220 --> 00:13:30.780]  屬靈領袖教導人的
[00:13:30.780 --> 00:13:32.940]  你們要聽
[00:13:32.940 --> 00:13:36.380]  請大家讀出三章五至八節
[00:13:36.380 --> 00:13:40.740]  「倫道使我百姓走入歧途的先知
[00:13:40.740 --> 00:13:42.980]  他們牙齒有所著
[00:13:42.980 --> 00:13:45.500]  就呼喊說平安
[00:13:45.500 --> 00:13:49.500]  誰不給他們吃就讓而給他
[00:13:49.500 --> 00:13:51.380]  又話如此說
[00:13:51.380 --> 00:13:54.420]  你們因此必遭遇黑夜
[00:13:54.420 --> 00:13:56.100]  看不到異象
[00:13:56.100 --> 00:13:57.620]  遭遇陰霾
[00:13:57.620 --> 00:13:59.260]  無法占卜
[00:13:59.260 --> 00:14:01.980]  太陽必行失之晨
[00:14:01.980 --> 00:14:04.420]  把晝而為黑夜
[00:14:04.420 --> 00:14:06.700]  先見必抱愧
[00:14:06.700 --> 00:14:08.900]  占卜的必蒙羞
[00:14:08.900 --> 00:14:11.860]  他們全都胡著胡訴
[00:14:11.860 --> 00:14:14.580]  因為神不應允他們
[00:14:14.580 --> 00:14:17.580]  你們因此必遭遇黑夜
[00:14:17.580 --> 00:14:19.460]  看不到異象
[00:14:19.460 --> 00:14:20.940]  遭遇陰霾
[00:14:20.940 --> 00:14:22.580]  無法占卜
[00:14:22.580 --> 00:14:25.420]  太陽必向先知沉落
[00:14:25.420 --> 00:14:27.780]  把晝轉為黑暗」
[00:14:27.780 --> 00:14:29.620]  謝謝
[00:14:29.620 --> 00:14:32.660]  上一段是針對當時以色列人的
[00:14:32.660 --> 00:14:34.620]  政治領袖有權力的
[00:14:34.620 --> 00:14:36.100]  所提出的控訴
[00:14:36.100 --> 00:14:37.780]  在這一段則針對
[00:14:37.780 --> 00:14:40.020]  先知宗教屬靈領袖
[00:14:40.020 --> 00:14:42.620]  提出嚴厲的譴責
[00:14:42.620 --> 00:14:46.940]  在這個表
[00:14:46.940 --> 00:14:48.540]  五至八節的內容
[00:14:48.540 --> 00:14:50.500]  從真假先知預言
[00:14:50.500 --> 00:14:51.660]  能力的來源
[00:14:51.660 --> 00:14:54.180]  效果影響以及信息內容
[00:14:54.180 --> 00:14:57.820]  凸顯了兩者的視縫是很不同
[00:14:57.820 --> 00:14:59.300]  真先知尼迦
[00:14:59.300 --> 00:15:02.140]  他的能力是來自哪一個?
[00:15:02.140 --> 00:15:03.540]  神
[00:15:03.540 --> 00:15:05.980]  是來自神夕夜護話的靈
[00:15:05.980 --> 00:15:08.860]  以至沒有能力公平和勇氣
[00:15:08.860 --> 00:15:10.460]  向雅各述說他的過犯
[00:15:10.460 --> 00:15:12.860]  向以色列指出他的罪惡
[00:15:12.860 --> 00:15:15.420]  目的是引導百姓歸向神
[00:15:15.420 --> 00:15:17.420]  切實悔改
[00:15:17.420 --> 00:15:20.100]  反之
[00:15:20.100 --> 00:15:21.420]  假先知的能力
[00:15:21.420 --> 00:15:23.260]  是憑自己
[00:15:23.260 --> 00:15:24.180]  憑此來說
[00:15:24.180 --> 00:15:26.260]  平安或者恐嚇的信息
[00:15:26.260 --> 00:15:28.380]  他們的信息內容不是取決於
[00:15:28.380 --> 00:15:30.780]  聽到夕夜護話說什麼
[00:15:30.780 --> 00:15:33.500]  而是百姓給他們什麼
[00:15:33.500 --> 00:15:34.940]  如果不給錢就說
[00:15:34.940 --> 00:15:37.380]  攻擊、恐嚇、咒詛的話
[00:15:37.380 --> 00:15:38.580]  給錢有利可圖
[00:15:38.580 --> 00:15:42.020]  就說一些吉利、平安、粉飾太平的信息
[00:15:42.020 --> 00:15:43.900]  使百姓走入歧途
[00:15:43.900 --> 00:15:45.820]  在虛假的安全感中
[00:15:45.820 --> 00:15:47.820]  逐步走向滅亡
[00:15:47.820 --> 00:15:54.420]  這些先知視縫的態度
[00:15:54.420 --> 00:15:57.660]  動機完全是為自己的利益
[00:15:57.660 --> 00:15:59.140]  只要有善意
[00:15:59.140 --> 00:16:00.740]  就可以掩著良心
[00:16:00.740 --> 00:16:01.900]  說謊
[00:16:01.900 --> 00:16:03.140]  降低標準
[00:16:03.140 --> 00:16:04.700]  去迎合有錢人
[00:16:04.700 --> 00:16:07.340]  卻踐踏窮人的需要
[00:16:07.340 --> 00:16:09.940]  使百姓失去真神的指引
[00:16:09.940 --> 00:16:12.460]  六至七次
[00:16:12.460 --> 00:16:15.580]  神審判這些傳假預言的先知
[00:16:15.580 --> 00:16:17.860]  他們就好像在黑暗中
[00:16:17.860 --> 00:16:19.660]  失去神的同在
[00:16:19.660 --> 00:16:22.660]  不再有從神而來的意象啟示
[00:16:22.660 --> 00:16:23.940]  所說的預言
[00:16:23.940 --> 00:16:25.420]  因為不被驗
[00:16:25.420 --> 00:16:27.740]  就傳到胡著胡訴
[00:16:27.740 --> 00:16:29.020]  意思是蒙著臉
[00:16:29.020 --> 00:16:30.300]  不敢見人
[00:16:30.300 --> 00:16:33.300]  最終只有抱愧和蒙羞
[00:16:36.780 --> 00:16:38.660]  等於節目的各位會眾
[00:16:38.660 --> 00:16:40.780]  今天你侍奉的是真心
[00:16:40.780 --> 00:16:43.060]  全心為主
[00:16:43.060 --> 00:16:45.900]  還是有些都是為自己
[00:16:45.900 --> 00:16:48.660]  自己的興趣榮譽
[00:16:48.660 --> 00:16:50.660]  表現滿足呢?
[00:16:50.660 --> 00:16:54.580]  又或者
[00:16:54.580 --> 00:16:55.980]  你曾有私心
[00:16:55.980 --> 00:16:57.700]  而選擇沉默
[00:16:57.700 --> 00:16:59.940]  或是說平安悅耳的話
[00:16:59.940 --> 00:17:02.940]  而沒有將真理告訴別人
[00:17:05.100 --> 00:17:07.340]  在網絡看到一篇文章
[00:17:07.340 --> 00:17:09.340]  講到一個個案
[00:17:09.340 --> 00:17:11.660]  有一位年輕的牧師
[00:17:11.660 --> 00:17:13.780]  剛入職一間教會
[00:17:13.780 --> 00:17:15.700]  他邀請一位舞蹈者
[00:17:15.700 --> 00:17:17.900]  即是舞蹈的朋友來教會
[00:17:17.900 --> 00:17:20.100]  這位舞蹈者之後跟牧師說
[00:17:20.100 --> 00:17:22.420]  他以後不想回教會了
[00:17:22.420 --> 00:17:24.940]  牧師問為甚麼
[00:17:24.940 --> 00:17:26.020]  這位舞蹈朋友說
[00:17:26.020 --> 00:17:28.540]  你們教會師班裏面有一位女士
[00:17:28.540 --> 00:17:32.220]  她正是和一位有虎之夫同居
[00:17:32.220 --> 00:17:34.620]  這樣的人都可以在教會師班
[00:17:34.620 --> 00:17:36.620]  我還是不來了
[00:17:36.620 --> 00:17:39.660]  年輕牧師就找教會一位資深牧師問
[00:17:39.660 --> 00:17:42.460]  想了解是否有這回事
[00:17:42.460 --> 00:17:43.620]  這位牧師回應
[00:17:43.620 --> 00:17:46.420]  是的,真有這回事
[00:17:46.420 --> 00:17:47.900]  這位牧師很驚訝
[00:17:47.900 --> 00:17:49.020]  回應說
[00:17:49.020 --> 00:17:50.820]  雖然每一個人都是罪人
[00:17:50.820 --> 00:17:52.300]  都不完全
[00:17:52.300 --> 00:17:55.020]  但師班是帶領大家敬拜上主
[00:17:55.020 --> 00:17:59.460]  怎可以容許一個正在犯罪的人上台呢?
[00:17:59.460 --> 00:18:02.620]  資深牧師的回答讓他很驚嚇
[00:18:02.620 --> 00:18:04.700]  如果你不讓他上台
[00:18:04.700 --> 00:18:06.460]  他就甚麼?
[00:18:06.460 --> 00:18:09.860]  不回教會了
[00:18:09.860 --> 00:18:13.340]  每一個世代都充滿活躍的事
[00:18:13.340 --> 00:18:17.060]  現今的世代更加越來越敗壞墮落
[00:18:17.060 --> 00:18:18.780]  教會的牧者屬靈領袖
[00:18:18.780 --> 00:18:19.820]  教導人的
