
[00:00:00.000 --> 00:00:02.000]  剛才在敬拜的時候
[00:08:41.600 --> 00:08:44.600]  用一些蔑視的稱呼去標籤他們
[00:08:44.600 --> 00:08:47.600]  覺得他們沒那麼文明
[00:08:47.600 --> 00:08:49.600]  或者是比較優秀
[00:08:49.600 --> 00:08:53.600]  對不同時代、不同世代的人
[00:08:53.600 --> 00:08:56.600]  我們會不會有時很難去得到他
[00:08:56.600 --> 00:08:59.600]  很不想和他相處呢?
[00:08:59.600 --> 00:09:01.600]  成熟年紀的人有些會覺得
[00:09:01.600 --> 00:09:03.600]  年輕人太傲慢了
[00:09:03.600 --> 00:09:05.600]  太自我中心了
[00:09:05.600 --> 00:09:07.600]  不太想和年輕人相處
[00:09:07.600 --> 00:09:09.600]  但年輕人有時又可能會覺得
[00:09:09.600 --> 00:09:12.600]  年紀大的人文室、頑固
[00:09:12.600 --> 00:09:14.600]  或者是跟不上時代
[00:09:14.600 --> 00:09:17.600]  也不想和他們相處
[00:09:17.600 --> 00:09:18.600]  弟弟姐妹
[00:09:18.600 --> 00:09:20.600]  上帝會不會只愛年輕人
[00:09:20.600 --> 00:09:22.600]  不愛成熟年紀的人呢?
[00:09:22.600 --> 00:09:24.600]  或者只愛成熟年紀的人
[00:09:24.600 --> 00:09:26.600]  不愛年輕人呢?
[00:09:26.600 --> 00:09:28.600]  無論哪個年紀的人
[00:09:28.600 --> 00:09:31.600]  求神幫助我們排除
[00:09:31.600 --> 00:09:35.600]  跨越我們心裡排他的牆
[00:09:35.600 --> 00:09:37.600]  幫助我們提醒自己
[00:09:37.600 --> 00:09:38.600]  這不是神的心意
[00:09:38.600 --> 00:09:41.600]  神是愛我們每一個
[00:09:41.600 --> 00:09:43.600]  主更加教導我們
[00:09:43.600 --> 00:09:45.600]  我們要像他那樣跨越
[00:09:45.600 --> 00:09:48.600]  我們要去世界延伸他的愛
[00:09:48.600 --> 00:09:49.600]  舉個例子
[00:09:49.600 --> 00:09:51.600]  我們願不願意將主的愛
[00:09:51.600 --> 00:09:54.600]  延伸到一些來香港讀書
[00:09:54.600 --> 00:09:57.600]  或者工作的外地人呢?
[00:09:57.600 --> 00:09:58.600]  他們可能是來自
[00:09:58.600 --> 00:10:00.600]  你不太喜歡的地方
[00:10:00.600 --> 00:10:04.600]  但他們都是上帝所愛的生命和靈魂
[00:10:04.600 --> 00:10:06.600]  而且可能是來自一些信仰
[00:10:06.600 --> 00:10:08.600]  很多限制的地方
[00:10:08.600 --> 00:10:11.600]  神將不少的寄居或者漂流者
[00:10:11.600 --> 00:10:13.600]  帶到我們身邊成為我們的靈石
[00:10:13.600 --> 00:10:18.600]  你願不願意主動去接待他們呢?
[00:10:18.600 --> 00:10:20.600]  我最近上了一個課程
[00:10:20.600 --> 00:10:22.600]  老師鼓勵我們聆聽
[00:10:22.600 --> 00:10:24.600]  神在這個世代
[00:10:24.600 --> 00:10:26.600]  In this generation
[00:10:26.600 --> 00:10:27.600]  在這個時間
[00:10:27.600 --> 00:10:28.600]  At this time
[00:10:28.600 --> 00:10:33.600]  有什麼要你去做的?
[00:10:33.600 --> 00:10:34.600]  我想起我自己
[00:10:34.600 --> 00:10:37.600]  我也是漂流去到英國的時候
[00:10:37.600 --> 00:10:39.600]  被一群很熱心很熱情的弟兄姊妹
[00:10:39.600 --> 00:10:41.600]  帶到神的面前
[00:10:41.600 --> 00:10:43.600]  得到得著主的祝福
[00:10:43.600 --> 00:10:46.600]  並且將祝福帶回香港
[00:10:46.600 --> 00:10:48.600]  我也鼓勵大家一起去接待
[00:10:48.600 --> 00:10:51.600]  在我們當中的寄居者漂流者
[00:10:51.600 --> 00:10:54.600]  帶著神的愛去祝福他們
[00:10:54.600 --> 00:10:55.600]  最簡單的起步
[00:10:55.600 --> 00:10:57.600]  可以是一起吃過飯
[00:10:57.600 --> 00:10:58.600]  聊過天 行過山
[00:10:58.600 --> 00:11:01.600]  或者為他的近況去祈禱
[00:11:01.600 --> 00:11:02.600]  他們有些可能只是
[00:11:02.600 --> 00:11:04.600]  他們有些會留在香港
[00:11:04.600 --> 00:11:07.600]  有些可能只是在這裡幾年的時間
[00:11:07.600 --> 00:11:09.600]  會再移居到世界其他地方
[00:11:09.600 --> 00:11:12.600]  或者回到他們的原居地
[00:11:12.600 --> 00:11:13.600]  我有一個願景
[00:11:13.600 --> 00:11:16.600]  就是很盼望有更多的寄居者
[00:11:16.600 --> 00:11:19.600]  在香港可以得著主的祝福
[00:11:19.600 --> 00:11:23.600]  而隨著他們的流散和散居
[00:11:23.600 --> 00:11:26.600]  他們又將主的愛延伸到其他地方
[00:11:26.600 --> 00:11:29.600]  延伸到世界其他角落裡
[00:11:29.600 --> 00:11:30.600]  弟兄姊妹
[00:11:30.600 --> 00:11:33.600]  請你細心去聆聽
[00:11:33.600 --> 00:11:36.600]  神要你跨越的是什麼呢?
[00:11:36.600 --> 00:11:38.600]  在這個世代
[00:11:38.600 --> 00:11:39.600]  在這個時代
[00:11:39.600 --> 00:11:42.600]  神要你跨越的是什麼呢?
[00:11:42.600 --> 00:11:48.600]  神正邀請你向什麼人去延伸他的愛呢?
[00:11:48.600 --> 00:11:49.600]  進入第二點
[00:11:49.600 --> 00:11:52.600]  我們回到剛才的問題
[00:11:52.600 --> 00:11:55.600]  我們說主耶穌的回答不是很親切
[00:11:55.600 --> 00:11:57.600]  甚至好像有點刻薄
[00:11:57.600 --> 00:12:00.600]  不像主耶穌平時的反應
[00:12:00.600 --> 00:12:02.600]  其實要求人已經不容易了
[00:12:02.600 --> 00:12:04.600]  求完之後被人兜口兜面
[00:12:04.600 --> 00:12:06.600]  這樣去拒絕
[00:12:06.600 --> 00:12:08.600]  如果我們是那個婦人的話
[00:12:08.600 --> 00:12:11.600]  不知道會不會生氣得馬上掉頭離開呢?
[00:12:11.600 --> 00:12:15.600]  這個外邦的婦人又怎樣去回應主呢?
[00:12:15.600 --> 00:12:17.600]  我們一起來讀28至30節
[00:12:17.600 --> 00:12:24.600]  「婦人回答說:主呀,卻此底下的小狗也吃小孩子的碎碎呀。
[00:12:24.600 --> 00:12:27.600]  耶穌對她說:憑著這句話,你回去吧,
[00:12:27.600 --> 00:12:30.600]  鬼已經離開你的女兒了。
[00:12:30.600 --> 00:12:36.600]  她就回家去見小孩子躺在床上,已經出去了。」
[00:12:36.600 --> 00:12:40.600]  這個婦人不僅沒有反擊或生氣得馬上掉頭離開
[00:12:40.600 --> 00:12:43.600]  她反而認同了主的說話
[00:12:43.600 --> 00:12:44.600]  不過她多加一句
[00:12:44.600 --> 00:12:49.600]  「但桌底的小狗也吃小孩子的碎碎呀。」
[00:12:49.600 --> 00:12:53.600]  婦人的反應顯示她是接受
[00:12:53.600 --> 00:12:56.600]  承認自己的身份不是家裡的小孩子
[00:12:56.600 --> 00:12:59.600]  是和蒙簡選的以色列人不同
[00:12:59.600 --> 00:13:01.600]  甚至是低一等的
[00:13:01.600 --> 00:13:06.600]  但同時她很了解主人憐憫的屬性
[00:13:06.600 --> 00:13:11.600]  她甘心站在小狗的位置繼續向主求恩
[00:13:11.600 --> 00:13:13.600]  主耶穌回答她
[00:13:13.600 --> 00:13:16.600]  「憑著這句話,你回去吧,
[00:13:16.600 --> 00:13:18.600]  鬼已經離開你的女兒了。」
[00:13:18.600 --> 00:13:22.600]  主說憑著這句話是什麼意思呢?
[00:13:22.600 --> 00:13:26.600]  是不是因為這個婦人的信心呢?
[00:13:26.600 --> 00:13:30.600]  無可否認,婦人的信心是非常大的
[00:13:30.600 --> 00:13:34.600]  首先,她深信主是她可以依靠的拯救
[00:13:34.600 --> 00:13:36.600]  第二,她的信心大到
[00:13:36.600 --> 00:13:42.600]  求主賜給她原本沒有份的祝福
[00:13:42.600 --> 00:13:46.600]  不過,馬可在這裡沒有特別提到「信心」這個字
[00:13:46.600 --> 00:13:51.600]  反而在之前「患血流的女人得著醫治」的事件裡
[00:13:51.600 --> 00:13:52.600]  主耶穌會這樣說
[00:13:52.600 --> 00:13:55.600]  「女兒,你的信救了你,平安地回去吧。」
[00:13:55.600 --> 00:13:57.600]  沒有特別提到「信」
[00:13:57.600 --> 00:14:01.600]  除了「信心」,馬可會不會有其他想說的東西呢?
[00:14:01.600 --> 00:14:03.600]  是什麼呢?
[00:14:03.600 --> 00:14:06.600]  這個故事最特別的地方
[00:14:06.600 --> 00:14:09.600]  就是主耶穌對有需要的人
[00:14:09.600 --> 00:14:12.600]  是用一個刻薄的說話去對待
[00:14:12.600 --> 00:14:14.600]  這個在其他地方沒有出現過
[00:14:14.600 --> 00:14:16.600]  而婦人是怎樣呢?
[00:14:16.600 --> 00:14:18.600]  是用一種謙卑的態度繼續去祈求
[00:14:18.600 --> 00:14:21.600]  並且得到主的祝福
[00:14:21.600 --> 00:14:24.600]  所以我們看到另一個重點
[00:14:24.600 --> 00:14:27.600]  就是謙卑自己,放下自己
[00:14:27.600 --> 00:14:29.600]  是會得著主的祝福
[00:14:29.600 --> 00:14:32.600]  其實這個婦人的謙卑和對主的尊敬
[00:14:32.600 --> 00:14:34.600]  是從一開始,25節已經看到
[00:14:34.600 --> 00:14:39.600]  她是俯伏在主的面前,並且是求主耶穌
[00:14:39.600 --> 00:14:43.600]  而主第一次去回應這個婦人的說話
[00:14:43.600 --> 00:14:44.600]  和這個婦人的回應
[00:14:44.600 --> 00:14:46.600]  都讓我們看到這個婦人
[00:14:46.600 --> 00:14:49.600]  她的心有多麼的懇切
[00:14:49.600 --> 00:14:51.600]  有多麼願意放下自己
[00:14:51.600 --> 00:14:53.600]  所以因這句話
[00:14:53.600 --> 00:14:56.600]  都是主對這個婦人的閱立
[00:14:56.600 --> 00:15:00.600]  是閱立她願意甘心謙卑
[00:15:00.600 --> 00:15:03.600]  站在一個卑微的位置上去求恩典
[00:15:03.600 --> 00:15:06.600]  謙卑和放下的態度
[00:15:06.600 --> 00:15:10.600]  正正就是法利賽人和民事缺乏的
[00:15:10.600 --> 00:15:12.600]  他們是自然和驕傲
[00:15:12.600 --> 00:15:14.600]  令到他們聽不進主的說話
[00:15:14.600 --> 00:15:16.600]  因為他們覺得自己才是權威
[00:15:16.600 --> 00:15:19.600]  因此,所以當他們來到主的面前的時候
[00:15:19.600 --> 00:15:22.600]  他們是要向主去挑戰的
[00:15:22.600 --> 00:15:24.600]  所以在七章八節
[00:15:24.600 --> 00:15:28.600]  耶穌是斥責他們是離棄神的誡命
[00:15:28.600 --> 00:15:31.600]  拘守人的傳統
[00:15:31.600 --> 00:15:33.600]  他們已經將自己的位置
[00:15:33.600 --> 00:15:36.600]  擺得高過神的位置
[00:15:36.600 --> 00:15:39.600]  婦人的謙卑和放下自己
[00:15:39.600 --> 00:15:41.600]  令到她得到主的祝福
[00:15:41.600 --> 00:15:45.600]  令到她看到自己無能為力
[00:15:45.600 --> 00:15:48.600]  而主是她可以去依靠的那一位
[00:15:48.600 --> 00:15:51.600]  要謙卑自己真心向神求助
[00:15:51.600 --> 00:15:54.600]  是會得到神的祝福
[00:15:54.600 --> 00:15:56.600]  《雅各書》四章六節都是這樣說
[00:15:56.600 --> 00:15:58.600]  神賜恩給謙卑的人
[00:15:58.600 --> 00:16:00.600]  阻擋驕傲的人
[00:16:00.600 --> 00:16:03.600]  人的驕傲是很難放下的障礙
[00:16:03.600 --> 00:16:09.600]  而驕傲亦會令我們放棄了主的祝福
[00:16:09.600 --> 00:16:11.600]  有些未信主的人
[00:16:11.600 --> 00:16:15.600]  包括我以前的某個時候
[00:16:15.600 --> 00:16:19.600]  會被稱為罪人覺得接受不到
[00:16:19.600 --> 00:16:22.600]  要承認自己無力自救就更加難
[00:16:22.600 --> 00:16:24.600]  我一向都是自己解決問題的
[00:16:24.600 --> 00:16:26.600]  怎會無力自救呢
[00:16:26.600 --> 00:16:31.600]  有些人會覺得很多的基督徒
[00:16:31.600 --> 00:16:35.600]  都是搞不定自己才去投靠耶穌
[00:16:35.600 --> 00:16:36.600]  才去教會
[00:16:36.600 --> 00:16:37.600]  如果自己信
[00:16:37.600 --> 00:16:40.600]  就會標籤成為一些搞不定的人
[00:16:40.600 --> 00:16:41.600]  不是很型格
[00:16:41.600 --> 00:16:43.600]  所以還是不要了
[00:16:43.600 --> 00:16:46.600]  要放下自己很不容易
[00:16:46.600 --> 00:16:49.600]  特別是當你沒有遇見一些特別的困難的時候
[00:16:49.600 --> 00:16:52.600]  就仍然會覺得自己是能夠解決的
[00:16:52.600 --> 00:16:53.600]  可以掌握到生命
[00:16:53.600 --> 00:16:55.600]  不肯去放手給神
[00:16:55.600 --> 00:16:59.600]  有些人是要去到一些處境
[00:16:59.600 --> 00:17:00.600]  被迫去到一個處境
[00:17:00.600 --> 00:17:03.600]  才知道上帝的超越和自己的無力
[00:17:03.600 --> 00:17:05.600]  人的自以為是
[00:17:05.600 --> 00:17:09.600]  有時是要神出手去拆毀的
[00:17:09.600 --> 00:17:12.600]  等於姐妹或未信主的朋友
[00:17:12.600 --> 00:17:15.600]  早點接受自己會有搞不定的時候
[00:17:15.600 --> 00:17:18.600]  早點投靠神是一種祝福
[00:17:18.600 --> 00:17:21.600]  就算你真的好像沒有經過特別的困難
[00:17:21.600 --> 00:17:25.600]  或者你覺得承認自己有限是很沒面子
[00:17:25.600 --> 00:17:29.600]  我們聽一下主對多兒多媽所說的話
[00:17:29.600 --> 00:17:33.600]  你沒有看見卻信的有福了
[00:17:33.600 --> 00:17:36.600]  有時我會問一些不肯信主的人
[00:17:36.600 --> 00:17:38.600]  為什麼你不想一下呢
[00:17:38.600 --> 00:17:41.600]  其實你信不信和我有什麼關係呢
[00:17:41.600 --> 00:17:44.600]  你不信其實對我沒有損失的
[00:17:44.600 --> 00:17:47.600]  為什麼我要這麼著緊你信不信呢
[00:17:47.600 --> 00:17:50.600]  不如你走進來經歷一下吧
[00:17:50.600 --> 00:17:51.600]  對你有多吃虧呢
[00:17:51.600 --> 00:17:54.600]  有時我真的忍不住想加多一句
[00:17:54.600 --> 00:17:57.600]  就是你是不是真的要等到神弄到你結結的
[00:17:57.600 --> 00:18:00.600]  你享受一下才肯放下你自己呢
[00:18:00.600 --> 00:18:03.600]  才肯轉向神呢
[00:18:03.600 --> 00:18:05.600]  所以如果你還沒信神
[00:18:05.600 --> 00:18:08.600]  我邀請你放下你的分析你的驕傲
[00:18:08.600 --> 00:18:10.600]  相信如同雲彩一般的見證人
[00:18:10.600 --> 00:18:12.600]  不是想善利的
[00:18:12.600 --> 00:18:15.600]  一起去迎接主的祝福吧
[00:18:15.600 --> 00:18:17.600]  驕傲不肯放下自己
[00:18:17.600 --> 00:18:19.600]  也不是未信死的尊利
[00:18:19.600 --> 00:18:22.600]  我們有驕傲的時候
[00:18:22.600 --> 00:18:24.600]  有時也會靠自己多於靠神
[00:18:24.600 --> 00:18:26.600]  很難撕掉它
[00:18:26.600 --> 00:18:30.600]  或者撕掉一段時間又會走出來
[00:18:30.600 --> 00:18:34.600]  驕傲是會令我們不向神求助
