
[00:00:00.000 --> 00:00:05.000]  回想今個月,即上個月,即11月
[00:03:01.000 --> 00:03:07.000]  希羅王在位期間,耶穌在的伯利恆
[00:03:07.000 --> 00:03:12.000]  看那有幾個從東方來的術士到了耶路撒冷
[00:03:12.000 --> 00:03:17.000]  他們說:那生下來猶太人之王的在哪裡呢?
[00:03:17.000 --> 00:03:22.000]  我們看見他的聲聲起,所以前來朝拜他
[00:03:22.000 --> 00:03:26.000]  希羅王聽見了,慌張不安
[00:03:26.000 --> 00:03:31.000]  耶路撒冷上上下下也跟他一樣慌張不安
[00:03:31.000 --> 00:03:36.000]  他召集了所有的祭司長和民間的律法教師
[00:03:36.000 --> 00:03:40.000]  向他們查問基督誕生在哪裡
[00:03:40.000 --> 00:03:43.000]  他們說:在猶太的伯利恆
[00:03:43.000 --> 00:03:46.000]  因為先知曾經記載
[00:03:46.000 --> 00:03:49.000]  而你,在猶太的伯利恆
[00:03:49.000 --> 00:03:53.000]  在猶大國領袖中,你並不是最少的
[00:03:53.000 --> 00:04:01.000]  因為從你那裡,有一位領袖要牧養我的子民以色列
[00:04:01.000 --> 00:04:05.000]  於是希羅暗中召見那幾個術士
[00:04:05.000 --> 00:04:08.000]  詳細查問那火星出現的時間
[00:04:08.000 --> 00:04:11.000]  然後派他們去伯利恆說
[00:04:11.000 --> 00:04:15.000]  你們去詳細打聽那孩子的下落
[00:04:15.000 --> 00:04:20.000]  找到了就向我報告,我也好去朝拜他
[00:04:20.000 --> 00:04:23.000]  他們聽了王的話就去了
[00:04:23.000 --> 00:04:27.000]  看啊,他們見過的那火星起了星
[00:04:27.000 --> 00:04:29.000]  在他們前路人流
[00:04:29.000 --> 00:04:34.000]  孩子所在處的上空就停住了
[00:04:34.000 --> 00:04:38.000]  他們看見這火星,真是喜樂極了
[00:04:38.000 --> 00:04:44.000]  他們走進屋裡,看見那孩子不滿瑪利亞
[00:04:44.000 --> 00:04:46.000]  就伏伏拜他
[00:04:46.000 --> 00:04:53.000]  又打開他寶盒,打黃金,雨香,黃梅藥,這些禮物獻給他
[00:04:53.000 --> 00:04:56.000]  他們在夢中得知事
[00:04:56.000 --> 00:04:58.000]  不要回到希羅那裡去
[00:04:58.000 --> 00:05:02.000]  於是從另一條路回家鄉去了
[00:05:02.000 --> 00:05:31.000]  他們住在那裡直到希羅死去
[00:05:31.000 --> 00:05:35.000]  這是要應嚴主席先知所說的話
[00:05:35.000 --> 00:05:39.000]  我從哀求呼召我的兒子出來
[00:05:39.000 --> 00:05:42.000]  希羅發現自己被術士魚籠
[00:05:42.000 --> 00:05:43.000]  非常憤怒
[00:05:43.000 --> 00:05:47.000]  就差遣人到伯利恆及附近地區
[00:05:47.000 --> 00:05:55.000]  兩歲及以下的男孩全部殺掉
[00:05:55.000 --> 00:05:59.000]  這就應嚴要耶利米先知所說的話
[00:05:59.000 --> 00:06:04.000]  在拉瑪聽見聲音,是哀動的聲音
[00:06:04.000 --> 00:06:09.000]  拉傑為他的孩子哭,他不肯受安慰
[00:06:09.000 --> 00:06:13.000]  因為他們都同土居
[00:06:13.000 --> 00:06:16.000]  最後求你繼續引領著我們
[00:06:16.000 --> 00:06:21.000]  當我們呼求你留在電影裡的時候
[00:06:21.000 --> 00:06:26.000]  首先幫助我們打開眼睛,打開耳朵,打開心靈
[00:06:26.000 --> 00:06:30.000]  我們去領受你所為我們預備的華語
[00:06:30.000 --> 00:06:34.000]  求你繼續讓我們看見你今天的作為
[00:06:34.000 --> 00:06:38.000]  讓我們看見我們如何自處
[00:06:38.000 --> 00:06:41.000]  求主繼續帶領著我們以下的時間
[00:06:41.000 --> 00:06:43.000]  奉主名求,阿門
[00:06:43.000 --> 00:06:44.000]  好
[00:06:44.000 --> 00:06:51.000]  在一個面對耶穌誕生的場景裡
[00:06:51.000 --> 00:06:52.000]  大家可能很熟悉
[00:06:52.000 --> 00:06:57.000]  耶穌出生時有天使唱歌,瑪利亞有專主頌
[00:06:57.000 --> 00:07:02.000]  但在馬太福音是沒有這些情節的
[00:07:02.000 --> 00:07:04.000]  沒有專主頌,沒有天使唱歌
[00:07:04.000 --> 00:07:09.000]  更加沒有向牧羊人報喜訊這些窩心動人的場面
[00:07:09.000 --> 00:07:16.000]  相反,馬太福音利用這些緊張的政治局勢去描繪當時的情景
[00:07:16.000 --> 00:07:18.000]  第一節是說
[00:07:18.000 --> 00:07:23.000]  希律王在位期間,耶穌生在猶太的伯利恆
[00:07:23.000 --> 00:07:25.000]  很簡單吧
[00:07:25.000 --> 00:07:26.000]  其實這裡是說什麼呢?
[00:07:26.000 --> 00:07:30.000]  就是說當時哪一個在做以色列的王
[00:07:30.000 --> 00:07:32.000]  而這個簡單的交代
[00:07:32.000 --> 00:07:35.000]  其實也是為整段經文作定調
[00:07:35.000 --> 00:07:40.000]  叫我們留意希律王和英系耶穌之間的張力
[00:07:40.000 --> 00:07:43.000]  所以當希律王聽到東方來的術士
[00:07:43.000 --> 00:07:45.000]  透過星象得知有新生王
[00:07:45.000 --> 00:07:47.000]  他極之緊張
[00:07:47.000 --> 00:07:51.000]  因為他深知這些術士所找的不是他自己
[00:07:51.000 --> 00:07:53.000]  也不是希律的兒子
[00:07:53.000 --> 00:07:59.000]  經文說,希律王聽到之後慌張不安
[00:07:59.000 --> 00:08:03.000]  耶路撒冷上上下下都和他一樣慌張不安
[00:08:03.000 --> 00:08:05.000]  值得問的是
[00:08:05.000 --> 00:08:11.000]  為什麼一個王的情緒可以令整個耶路撒冷進入一個王海當中呢?
[00:08:11.000 --> 00:08:12.000]  希律是一個什麼樣的王呢?
[00:08:12.000 --> 00:08:14.000]  你可能會問
[00:08:14.000 --> 00:08:16.000]  用一個解釋一點
[00:08:16.000 --> 00:08:20.000]  以色列自從受到亞述和巴比倫所滅之後
[00:08:20.000 --> 00:08:22.000]  長期在一個政局不穩定的當中
[00:08:22.000 --> 00:08:26.000]  到了羅馬時代
[00:08:26.000 --> 00:08:30.000]  希律家族趁亂霧起奪位
[00:08:30.000 --> 00:08:32.000]  本身希律是一個前朝的救神
[00:08:32.000 --> 00:08:34.000]  但因為他和羅馬的朋友
[00:08:34.000 --> 00:08:39.000]  被羅馬的元老院封為猶太人的王
[00:08:39.000 --> 00:08:42.000]  但事實上他只不過是羅馬人的傀儡
[00:08:42.000 --> 00:08:44.000]  是一隻棋子
[00:08:44.000 --> 00:08:46.000]  加上希律是一個以東人
[00:08:46.000 --> 00:08:48.000]  是以色列人的世仇
[00:08:48.000 --> 00:08:52.000]  希律很可能得不到猶太人的心
[00:08:52.000 --> 00:08:55.000]  所以當他被封為猶太人王的時候
[00:08:55.000 --> 00:08:57.000]  充滿著弔詭性
[00:08:57.000 --> 00:09:02.000]  這個名字代表著他有權力和身份
[00:09:02.000 --> 00:09:04.000]  但這兩樣東西都是一個包裝
[00:09:04.000 --> 00:09:06.000]  不能夠服眾
[00:09:06.000 --> 00:09:10.000]  而歷史當中希律王是一個極之自卑的人
[00:09:10.000 --> 00:09:12.000]  他經常猜忌身邊的人
[00:09:12.000 --> 00:09:16.000]  甚至殘忍到連他的老婆和兒子都可以殺掉
[00:09:16.000 --> 00:09:19.000]  是一個暴虐無道的王
[00:09:19.000 --> 00:09:23.000]  所以如今當東方術士來到
[00:09:23.000 --> 00:09:26.000]  有兆頭 有星象
[00:09:26.000 --> 00:09:28.000]  去找猶太人的王的時候
[00:09:28.000 --> 00:09:31.000]  直接衝擊著希律的地位
[00:09:31.000 --> 00:09:33.000]  和刺激到他的神經
[00:09:33.000 --> 00:09:35.000]  消息一出的時候
[00:09:35.000 --> 00:09:38.000]  所以就令到整個城都驚起上來
[00:09:38.000 --> 00:09:40.000]  如果用廣東話來說
[00:09:40.000 --> 00:09:43.000]  就是他這次癲起上來
[00:09:43.000 --> 00:09:45.000]  都不知道做些什麼出來
[00:09:45.000 --> 00:09:50.000]  城內瀰漫著很多不安和恐懼
[00:09:50.000 --> 00:09:53.000]  會不會都是讓我們想起自身的憂慮呢
[00:09:53.000 --> 00:09:57.000]  可能我們都會擔心外面有火災
[00:09:57.000 --> 00:10:00.000]  會擔心在街上受到無差別的攻擊
[00:10:00.000 --> 00:10:03.000]  這期還可能會擔心馬路的安全
[00:10:03.000 --> 00:10:05.000]  世界局勢不明朗
[00:10:05.000 --> 00:10:08.000]  可能都讓我們擔憂世界的領導者
[00:10:08.000 --> 00:10:11.000]  癲起上來不知道做些什麼
[00:10:11.000 --> 00:10:15.000]  或者另一方面我們都會為我們生活擔憂
[00:10:15.000 --> 00:10:18.000]  不論是我們的工作 學業 人際 健康
[00:10:18.000 --> 00:10:20.000]  住屋的下一代
[00:10:20.000 --> 00:10:21.000]  好像繁完一樣東西
[00:10:21.000 --> 00:10:23.000]  還有下一樣東西等著我們
[00:10:23.000 --> 00:10:25.000]  沒了沒完
[00:10:25.000 --> 00:10:29.000]  或許這一切都是在提醒我們
[00:10:29.000 --> 00:10:34.000]  我們活在一個破碎的世界當中
[00:10:34.000 --> 00:10:36.000]  但儘管如此
[00:10:36.000 --> 00:10:41.000]  耶穌 祂生在伯利恆
[00:10:41.000 --> 00:10:49.000]  神沒有因為這個世界破碎而停止祂的拯救
[00:10:49.000 --> 00:10:53.000]  相對之下耶穌是一個什麼樣的君王呢
[00:10:53.000 --> 00:10:55.000]  在二賽亞書九章六字講得很清楚
[00:10:55.000 --> 00:11:00.000]  祂是奇妙賊士 全能的神 永在的父 和平的君
[00:11:00.000 --> 00:11:03.000]  英文是Prince of Peace
[00:11:03.000 --> 00:11:08.000]  耶穌來到這個世界上並不是要將壓力施行到八成當中
[00:11:08.000 --> 00:11:10.000]  或者用恐懼來奴役他們
[00:11:10.000 --> 00:11:12.000]  祂是要救人離開罪惡的綑綁
[00:11:12.000 --> 00:11:16.000]  使人和神之間得到和好 得到和平
[00:11:16.000 --> 00:11:19.000]  就像經文所說 祂說要從罪惡中拯救出來
[00:11:19.000 --> 00:11:23.000]  這才是我們耶穌君王的身份
[00:11:23.000 --> 00:11:25.000]  或者祂要做的東西
[00:11:25.000 --> 00:11:28.000]  耶穌沒有強大而震懾人心的軍隊
[00:11:28.000 --> 00:11:30.000]  沒有羅莽大國的撐腰
[00:11:30.000 --> 00:11:33.000]  但祂要成為眾人的拯救者
[00:11:33.000 --> 00:11:37.000]  要將自己的子民從罪惡中救出來
[00:11:37.000 --> 00:11:41.000]  相對之下 你見到分別嗎
[00:11:41.000 --> 00:11:45.000]  這是希律王 這是耶穌 我們的王
[00:11:45.000 --> 00:11:49.000]  故事之後的發展是什麼呢
[00:11:49.000 --> 00:11:51.000]  希律 我想大家都很熟悉
[00:11:51.000 --> 00:11:54.000]  他命令東方術士 去找這個嬰兒出來
[00:11:54.000 --> 00:11:59.000]  然後要他們回到皇宮 去回報這一切的事情
[00:11:59.000 --> 00:12:02.000]  讓希律知道這個嬰兒在哪一個位置
[00:12:02.000 --> 00:12:04.000]  我們再飛快一點的故事
[00:12:04.000 --> 00:12:09.000]  這幾個術士 跟著一顆星去到耶穌的家
[00:12:09.000 --> 00:12:12.000]  然後很開心地去拜祂
[00:12:12.000 --> 00:12:14.000]  還送上黃金 乳香 抹藥
[00:12:14.000 --> 00:12:17.000]  這些都是大家很熟悉的情景
[00:12:17.000 --> 00:12:22.000]  熟悉故事發展的朋友可能都知道
[00:12:22.000 --> 00:12:24.000]  當這些術士拜訪完耶穌之後
[00:12:24.000 --> 00:12:27.000]  他們在夢中得到神的指示
[00:12:27.000 --> 00:12:30.000]  就是要直接回到他的家鄉
[00:12:30.000 --> 00:12:33.000]  換句話說 就是不要向希律通風報信
[00:12:33.000 --> 00:12:38.000]  當希律見他的奸計沒有得逞的時候
[00:12:38.000 --> 00:12:45.000]  他生氣起來 下令殺死了百里行和附近兩歲或以下的男嬰
[00:12:45.000 --> 00:12:50.000]  我這個兒子也是兩歲 所以我也很難想像
[00:12:50.000 --> 00:12:54.000]  如果我兒子在我面前這樣的時候 我會怎樣過
[00:12:54.000 --> 00:12:57.000]  的確是一件很殘忍的事情
[00:12:57.000 --> 00:13:00.000]  一個個的嬰兒去搜無穿鐵
[00:13:00.000 --> 00:13:04.000]  話也不會說 被冰冰地無情地去搜人
[00:13:04.000 --> 00:13:09.000]  就算家人痛哭求情 極力阻止之下
[00:13:09.000 --> 00:13:12.000]  都阻止不了面前這麼血腥的畫面
[00:13:12.000 --> 00:13:17.000]  相信當時整個百里行都瀰漫著哀哭聲
[00:13:17.000 --> 00:13:23.000]  聖經沒有說到神為什麼沒有阻止這些無辜嬰孩被殺
[00:13:23.000 --> 00:13:26.000]  也沒有說這些嬰兒死了之後去哪裡
[00:13:26.000 --> 00:13:32.000]  也沒有說這些家庭怎樣過 或者神有沒有安撫這些家庭
[00:13:32.000 --> 00:13:37.000]  但馬太用了先知的話去表達百里行的哀痛
[00:13:37.000 --> 00:13:42.000]  第十七節 或者應驗了耶利米先知的話
[00:13:42.000 --> 00:13:45.000]  在拉瑪聽見聲音時 痛哭哀痛的聲音
[00:13:45.000 --> 00:13:50.000]  拉傑為他的兒子哭 他不肯受安慰 因為他們都不在了
[00:13:50.000 --> 00:13:54.000]  這裡容許我解釋為什麼會說拉瑪和拉傑
[00:13:54.000 --> 00:13:59.000]  拉瑪是當時很久以前 還有南北角的時候
[00:13:59.000 --> 00:14:03.000]  是一個很不開心的地方 為什麼呢
[00:14:03.000 --> 00:14:06.000]  因為在北角時代 當以色列被擄的時候
[00:14:06.000 --> 00:14:09.000]  那些人全部集中在拉瑪那裡
[00:14:09.000 --> 00:14:12.000]  你想一下 一堆囚犯在拉瑪那裡聚集
[00:14:12.000 --> 00:14:14.000]  然後就被人擄去了
[00:14:15.000 --> 00:14:20.000]  也是南角 猶大被擄的時候必經的傷心地
[00:14:20.000 --> 00:14:24.000]  所以舉國上上下下 看到這個地方拉瑪的時候
[00:14:24.000 --> 00:14:29.000]  一定會想起被人滅國的那種羞辱和痛楚
[00:14:29.000 --> 00:14:32.000]  拉瑪就是一個這樣的地方
[00:14:32.000 --> 00:14:37.000]  而拉傑如果大家都熟悉 是一個Rachel
[00:14:37.000 --> 00:14:40.000]  是雅各最愛的妻子的名字
[00:14:40.000 --> 00:14:43.000]  是有以色列母親的象徵
[00:14:43.000 --> 00:14:48.000]  在當時耶利美斯才的時候 當被人滅國的時候
[00:14:48.000 --> 00:14:52.000]  其實已經是代表著一個傷心辱絕的母親
[00:14:52.000 --> 00:14:55.000]  她都不願意受安慰 因為連人都不在了
[00:14:55.000 --> 00:15:02.000]  連人都沒有了 還可以怎樣呢
[00:15:02.000 --> 00:15:04.000]  還有什麼好安慰呢
[00:15:04.000 --> 00:15:08.000]  話說第78節就告訴我們
[00:15:08.000 --> 00:15:12.000]  其實苦難就是如此的讓人充滿著無奈
[00:15:12.000 --> 00:15:15.000]  有位識經者說得很好
[00:15:15.000 --> 00:15:18.000]  他將經文有這樣的詮釋
[00:15:18.000 --> 00:15:28.000]  他說馬太將亡國的愛國直接移植到亞述巴比倫的暴力當中
[00:15:28.000 --> 00:15:33.000]  基督卻降臨在創傷和哀哭當中
[00:15:33.000 --> 00:15:36.000]  同在罪惡勢力的裏面
[00:15:37.000 --> 00:15:46.000]  所以似乎剛剛這段經文所想強調的並不是為應驗而應驗
[00:15:46.000 --> 00:15:52.000]  而是在說一個人禍邪惡橫行的悲慘虛空的時空當中
[00:15:52.000 --> 00:15:55.000]  聖嬰已馬來尼要降生
[00:15:55.000 --> 00:16:01.000]  他要降臨和人一同哀哭 一同悲哀
[00:16:01.000 --> 00:16:04.000]  同樣的這段這麼殘忍的情節
[00:16:04.000 --> 00:16:08.000]  也是在提醒我們出埃及記裏面屠殺嬰兒的情節
[00:16:08.000 --> 00:16:11.000]  大家可能記得在法老的下令下
[00:16:11.000 --> 00:16:16.000]  那些埃及兵丁是要很有系統地去屠殺猶太的男嬰
[00:16:16.000 --> 00:16:20.000]  但倖存者摩西最終成為了以色列的領袖
[00:16:20.000 --> 00:16:23.000]  帶領著他們逃出埃及的奴役
[00:16:23.000 --> 00:16:27.000]  而如今聖嬰耶穌被過了希律的追殺
[00:16:27.000 --> 00:16:31.000]  成為了新的摩西 成為了神子民的拯救者
[00:16:31.000 --> 00:16:35.000]  即將要帶領人逃離更加大的奴役
[00:16:35.000 --> 00:16:37.000]  單單這兩節經文
[00:16:37.000 --> 00:16:43.000]  就將出埃及和秘魯兩大苦難的傳統帶出來
[00:16:43.000 --> 00:16:47.000]  就是說耶穌就是要去對付這兩件事
[00:16:47.000 --> 00:16:49.000]  在對付苦難
[00:16:49.000 --> 00:16:56.000]  也在揭露世界長期處於一個破碎狀態當中
[00:16:56.000 --> 00:17:02.000]  但這樣的是當時的一道神沒有離場
[00:17:02.000 --> 00:17:05.000]  他更加要定義進入人世間
[00:17:05.000 --> 00:17:09.000]  而如此的介入是沒有人能夠阻止
[00:17:09.000 --> 00:17:12.000]  連希律都阻止不了
[00:17:12.000 --> 00:17:14.000]  面對邪惡勢力
[00:17:14.000 --> 00:17:18.000]  耶穌降世就是標示著一個新的國度要展開
[00:17:18.000 --> 00:17:21.000]  他要臨在這個破碎世界當中
[00:17:21.000 --> 00:17:22.000]  正如第一章所說
[00:17:22.000 --> 00:17:29.000]  他就是以馬來尼 上帝與我們同在的那一位
[00:17:29.000 --> 00:17:34.000]  有時候我們的確很容易被面前的困境所影響
[00:17:34.000 --> 00:17:36.000]  神好像隱藏了一樣
[00:17:36.000 --> 00:17:39.000]  但值得思想的是當人看不到的時候
[00:17:39.000 --> 00:17:42.000]  是否代表那件事不存在呢
[00:17:42.000 --> 00:17:46.000]  或者我們見到世界不公平
[00:17:46.000 --> 00:17:47.000]  有哀痛的時候
[00:17:47.000 --> 00:17:50.000]  是否真的代表上帝缺席了呢
[00:17:50.000 --> 00:17:54.000]  或者代表他翹起雙手不做事呢
[00:17:54.000 --> 00:17:55.000]  但聖經一再告訴我們
[00:17:55.000 --> 00:17:57.000]  上帝是關係的上帝
[00:17:57.000 --> 00:17:59.000]  他是那位與人立約的上帝
[00:17:59.000 --> 00:18:02.000]  他是會看管愛惜世界的上帝
[00:18:02.000 --> 00:18:04.000]  他是會照顧孤兒寡婦的上帝
[00:18:04.000 --> 00:18:06.000]  他更加是看見人苦情
[00:18:06.000 --> 00:18:10.000]  會及時回應的上帝
[00:18:10.000 --> 00:18:13.000]  很多學者都認同馬太福音
[00:18:13.000 --> 00:18:19.000]  在主口大約六七十年的時候成書
[00:18:19.000 --> 00:18:27.000]  那時候的猶太其實是瀰漫著一個很不開心的氣氛
[00:18:27.000 --> 00:18:31.000]  因為那時候正是猶太人起義對抗羅馬的時間
[00:18:31.000 --> 00:18:37.000]  但可惜猶太人和羅馬打和當然輸了
[00:18:37.000 --> 00:18:39.000]  大敗
[00:18:39.000 --> 00:18:42.000]  上百萬的猶太人餓死或者戰死
[00:18:42.000 --> 00:18:46.000]  而最後羅馬還要進入聖城摧毀聖殿
[00:18:46.000 --> 00:18:53.000]  象徵著整個猶太文化 宗教 歷史 核心價值都被無情的破壞
[00:18:53.000 --> 00:19:01.000]  而當時不少猶太人都帶著這份悲哀絕望的心情離開耶路撒冷
[00:19:01.000 --> 00:19:05.000]  當時基督徒剛剛開始組織一個群體
[00:19:05.000 --> 00:19:08.000]  但他都開始被猶太人排擠
[00:19:08.000 --> 00:19:10.000]  什麼意思呢
[00:19:10.000 --> 00:19:13.000]  因為那時候是沒有分猶太教和基督徒
[00:19:13.000 --> 00:19:15.000]  信耶穌的都是猶太教
[00:19:15.000 --> 00:19:18.000]  但當他們在會堂上說耶穌好勁
[00:19:18.000 --> 00:19:20.000]  耶穌是主的時候
[00:19:20.000 --> 00:19:23.000]  那些保守的猶太人就會排擠他們
[00:19:23.000 --> 00:19:26.000]  會拉他們出去公開鞭打
[00:19:26.000 --> 00:19:29.000]  你想想被同胞這樣打
[00:19:29.000 --> 00:19:33.000]  其實都是被他們拒絕和被恨惡
[00:19:33.000 --> 00:19:39.000]  有沒有想過除了在馬太福音的故事裏
[00:19:39.000 --> 00:19:43.000]  原來在馬太福音背後的作者世界或者讀者世界
[00:19:43.000 --> 00:19:46.000]  都是和苦難很相近
[00:19:46.000 --> 00:19:50.000]  但馬太仍然堅持要宣告耶穌是王
[00:19:50.000 --> 00:19:54.000]  宣告基督是天國價值的核心
[00:19:54.000 --> 00:19:56.000]  今天沒有時間說太多
[00:19:56.000 --> 00:19:58.000]  但基督臨到
[00:19:58.000 --> 00:20:02.000]  我想說一件事就是基督臨到不是單單要轉化個人道德
[00:20:02.000 --> 00:20:05.000]  是更加要顛覆整個社會本身有的價值系統
[00:20:05.000 --> 00:20:08.000]  一切驕傲自私
[00:20:08.000 --> 00:20:10.000]  人與人之間的無劣惡毒
[00:20:10.000 --> 00:20:12.000]  這些人心的問題
[00:20:12.000 --> 00:20:16.000]  都要藉著耶穌基督的降世開始更新
[00:20:16.000 --> 00:20:20.000]  同時警告這個傲慢的世界
[00:20:20.000 --> 00:20:25.000]  將來必會受到王者的終極審判
[00:20:25.000 --> 00:20:33.000]  除了神介入在秘俗界裏面
[00:20:33.000 --> 00:20:34.000]  私人拯救
[00:20:34.000 --> 00:20:37.000]  故事裏面也有些東西值得我們留意
[00:20:37.000 --> 00:20:40.000]  可能也會看到一些小人物
[00:20:40.000 --> 00:20:43.000]  如何參與在神的大圖畫當中
[00:20:43.000 --> 00:20:45.000]  我們也看看
[00:20:45.000 --> 00:20:49.000]  首先我想說的是東方的術士
[00:20:49.000 --> 00:20:52.000]  這班智者 博士
[00:20:52.000 --> 00:20:54.000]  甚至有人解釋他們是王
[00:20:54.000 --> 00:20:58.000]  他們保持著一個很單純的心去尋找耶穌
[00:20:58.000 --> 00:21:00.000]  千里迢迢來到伯利恆
[00:21:00.000 --> 00:21:01.000]  他們一打開門
[00:21:01.000 --> 00:21:03.000]  看到的是什麼
[00:21:03.000 --> 00:21:04.000]  看不到守衛
[00:21:04.000 --> 00:21:06.000]  看不到瀑被
[00:21:06.000 --> 00:21:09.000]  面前的只不過是一個很普通的家庭
[00:21:09.000 --> 00:21:11.000]  沒有很華麗的裝飾
[00:21:11.000 --> 00:21:13.000]  只有一個很普通的嬰兒
[00:21:13.000 --> 00:21:16.000]  或者他們心中有很多不明白
[00:21:16.000 --> 00:21:17.000]  不理解
[00:21:17.000 --> 00:21:19.000]  但這班術士
[00:21:19.000 --> 00:21:20.000]  他們沒有很失望
[00:21:20.000 --> 00:21:22.000]  然後就打到回府
[00:21:22.000 --> 00:21:25.000]  卻是一再呈現他們的禮物
[00:21:25.000 --> 00:21:28.000]  很喜樂地去俯伏 跪拜
[00:21:28.000 --> 00:21:31.000]  認定前面這位無權無勢
[00:21:31.000 --> 00:21:33.000]  軟弱無助的嬰兒
[00:21:33.000 --> 00:21:36.000]  切切實實的王者
[00:21:36.000 --> 00:21:40.000]  這班術士不是要來執行政治任務
[00:21:40.000 --> 00:21:44.000]  也沒有要求在聖嬰身上得到什麼好處
[00:21:44.000 --> 00:21:46.000]  有時候也會
[00:21:46.000 --> 00:21:47.000]  我來拜訪你
[00:21:47.000 --> 00:21:49.000]  遲些上位了
[00:21:49.000 --> 00:21:51.000]  留一官半職給我
[00:21:51.000 --> 00:21:53.000]  或者簡單記得我的名字
[00:21:53.000 --> 00:21:56.000]  但我想這班東方術士
[00:21:56.000 --> 00:21:59.000]  其實聖嬰也沒有留下他們的名字
[00:21:59.000 --> 00:22:01.000]  或者他們想都想不到
[00:22:01.000 --> 00:22:06.000]  他們雖然沒有這樣讓人記得
[00:22:06.000 --> 00:22:11.000]  但他們卻有幸成為第一班朝見
[00:22:11.000 --> 00:22:14.000]  跪拜耶穌的外邦人
[00:22:14.000 --> 00:22:16.000]  標誌著一個開始
[00:22:16.000 --> 00:22:20.000]  就是救恩要臨到外邦人當中
[00:22:20.000 --> 00:22:23.000]  而他們更加想不到
[00:22:23.000 --> 00:22:27.000]  當他們單純的聽從神在他們夢中的指示
[00:22:27.000 --> 00:22:29.000]  藍色字 指示
[00:22:29.000 --> 00:22:31.000]  回到希臘那裡
[00:22:31.000 --> 00:22:34.000]  他們是願意冒上被通緝的危險
