
[00:00:00.000 --> 00:00:05.000]  我們今天來思想一個題目
[00:11:26.000 --> 00:11:29.000]  這裡很清楚告訴我們
[00:11:29.000 --> 00:11:33.000]  也保護了瑪利亞的個人名節
[00:11:33.000 --> 00:11:36.000]  讓我們知道這位聖潔的上帝
[00:11:36.000 --> 00:11:45.000]  絕對不會讓母聚的聖子出於淫亂的母親
[00:11:45.000 --> 00:11:49.000]  在第28和30節
[00:11:49.000 --> 00:11:54.000]  天使對瑪利亞說
[00:11:54.000 --> 00:11:57.000]  你是蒙大恩的女子
[00:11:57.000 --> 00:12:01.000]  我問你安,主和你同在
[00:12:01.000 --> 00:12:03.000]  瑪利亞很害怕
[00:12:03.000 --> 00:12:06.000]  第30節天使對瑪利亞說
[00:12:06.000 --> 00:12:13.000]  不用怕,你在神面前是蒙恩
[00:12:13.000 --> 00:12:16.000]  天使重覆兩次說
[00:12:16.000 --> 00:12:19.000]  瑪利亞你是蒙恩
[00:12:19.000 --> 00:12:23.000]  即是出於神的恩典
[00:12:23.000 --> 00:12:28.000]  神要賜福給世人
[00:12:28.000 --> 00:12:30.000]  藉著瑪利亞
[00:12:30.000 --> 00:12:35.000]  祝福世界的一個特別的器皿
[00:12:35.000 --> 00:12:38.000]  主耶穌的彌臨
[00:12:38.000 --> 00:12:43.000]  從頭到尾都是一個恩典
[00:12:43.000 --> 00:12:49.000]  瑪利亞當然是一個很健健的女孩
[00:12:49.000 --> 00:12:56.000]  但瑪利亞當時也有不少像瑪利亞的人
[00:12:56.000 --> 00:12:58.000]  但神選了瑪利亞
[00:12:58.000 --> 00:13:00.000]  不是因為她特別美善
[00:13:00.000 --> 00:13:02.000]  或者她沒有罪
[00:13:02.000 --> 00:13:05.000]  神選了瑪利亞
[00:13:05.000 --> 00:13:11.000]  或者藉著瑪利亞誕生救主
[00:13:11.000 --> 00:13:15.000]  是神對人難以言喻的寵幸
[00:13:15.000 --> 00:13:19.000]  是神對人特別的厚愛
[00:13:19.000 --> 00:13:23.000]  和厚大的恩慈
[00:13:23.000 --> 00:13:26.000]  在這個時候
[00:13:26.000 --> 00:13:28.000]  神藉著瑪利亞
[00:13:28.000 --> 00:13:36.000]  要挽回女性的一些情況
[00:13:36.000 --> 00:13:39.000]  因為在舊約裡面
[00:13:39.000 --> 00:13:40.000]  在始祖的時候
[00:13:40.000 --> 00:13:46.000]  夏娃也是第一個被創造的女性
[00:13:46.000 --> 00:13:49.000]  夏娃叫丈夫亞當
[00:13:49.000 --> 00:13:54.000]  吃了神不准他們吃的禁果
[00:13:54.000 --> 00:13:56.000]  打開了大門
[00:13:56.000 --> 00:13:58.000]  讓罪進入世界
[00:13:58.000 --> 00:14:02.000]  為所有女性都帶來了神的咒誡
[00:14:02.000 --> 00:14:04.000]  但神要在這個時候
[00:14:04.000 --> 00:14:08.000]  藉著瑪利亞開啟救恩的歷史
[00:14:08.000 --> 00:14:13.000]  透過瑪利亞的馴服和敬畏
[00:14:13.000 --> 00:14:17.000]  對神有這種美好的德行
[00:14:17.000 --> 00:14:22.000]  瑪利亞透過她和做母親的積分
[00:14:22.000 --> 00:14:26.000]  神要恢復女性的尊嚴
[00:14:26.000 --> 00:14:31.000]  就是藉著瑪利亞引進所生的聖子耶穌
[00:14:31.000 --> 00:14:39.000]  來祝福代替夏娃所帶來的咒誡
[00:14:39.000 --> 00:14:41.000]  瑪利亞聽到天使宣佈
[00:14:41.000 --> 00:14:46.000]  她要懷孕生出世人的救主這個消息的時候
[00:14:46.000 --> 00:14:49.000]  瑪利亞有什麼反應呢
[00:14:49.000 --> 00:14:51.000]  剛才我們開始的時候
[00:14:51.000 --> 00:14:53.000]  讀到34節
[00:14:53.000 --> 00:14:54.000]  瑪利亞說
[00:14:54.000 --> 00:14:55.000]  我還沒出嫁
[00:14:55.000 --> 00:14:58.000]  怎麼會有懷孕生子這件事呢
[00:14:58.000 --> 00:15:01.000]  瑪利亞很疑惑
[00:15:01.000 --> 00:15:05.000]  但她也很真誠地向天使表達
[00:15:05.000 --> 00:15:11.000]  在36至38節
[00:15:11.000 --> 00:15:14.000]  36節說
[00:15:14.000 --> 00:15:17.000]  天使對瑪利亞說
[00:15:17.000 --> 00:15:23.000]  你的親戚伊利沙伯在年老的時候也懷了男胎
[00:15:23.000 --> 00:15:25.000]  就是那素來稱為不生育的
[00:15:25.000 --> 00:15:27.000]  現在有孕六個月了
[00:15:27.000 --> 00:15:28.000]  因為出於神的話
[00:15:28.000 --> 00:15:32.000]  沒有一句是不大能力的
[00:15:32.000 --> 00:15:33.000]  在這段經文
[00:15:33.000 --> 00:15:38.000]  天使引出伊利沙伯年老了
[00:15:38.000 --> 00:15:41.000]  生殖的能力也沒有了
[00:15:41.000 --> 00:15:43.000]  但他仍然可以懷孕
[00:15:43.000 --> 00:15:47.000]  天使引出了這個事例
[00:15:47.000 --> 00:15:52.000]  也提到神會彰顯他的大能
[00:15:52.000 --> 00:15:59.000]  天使這樣向瑪利亞陳述的時候
[00:15:59.000 --> 00:16:01.000]  瑪利亞就傳了一個
[00:16:01.000 --> 00:16:02.000]  雖然她有疑惑
[00:16:02.000 --> 00:16:04.000]  她心裡有忐忑
[00:16:04.000 --> 00:16:09.000]  但她也傳了信靠和尊敬的心來回應
[00:16:09.000 --> 00:16:10.000]  第38節
[00:16:10.000 --> 00:16:11.000]  瑪利亞怎麼回應呢
[00:16:11.000 --> 00:16:13.000]  我們一起讀
[00:16:13.000 --> 00:16:15.000]  第38節
[00:16:15.000 --> 00:16:30.000]  (瑪利亞說:我是主的侍女
[00:16:30.000 --> 00:16:33.000]  我就情願照你的話
[00:16:33.000 --> 00:16:39.000]  成就在我身上)
[00:16:39.000 --> 00:16:42.000]  我們知道救我們的是主耶穌
[00:16:42.000 --> 00:16:45.000]  我們信的是主耶穌
[00:16:45.000 --> 00:16:51.000]  就藉著瑪利亞這個單純的信心
[00:16:51.000 --> 00:16:57.000]  信服神的旨意在她身上
[00:16:57.000 --> 00:17:03.000]  瑪利亞她有著這個信心
[00:17:03.000 --> 00:17:09.000]  和信服這麼美好的品德
[00:17:09.000 --> 00:17:17.000]  其實這個品德也是女性最吸引的特質
[00:17:17.000 --> 00:17:25.000]  所有信徒都應該有這種信靠信服的品格
[00:17:25.000 --> 00:17:29.000]  從瑪利亞的回應
[00:17:29.000 --> 00:17:33.000]  我們看到瑪利亞做了一個很好的榜樣
[00:17:33.000 --> 00:17:34.000]  讓我們明白
[00:17:34.000 --> 00:17:37.000]  如何用信心接受神的話
[00:17:37.000 --> 00:17:41.000]  並行出神的旨意
[00:17:41.000 --> 00:17:45.000]  瑪利亞日後就能經驗神的臨在
[00:17:45.000 --> 00:17:48.000]  這個信靠信服
[00:17:48.000 --> 00:17:56.000]  就是能夠讓我們去經驗神的臨在的一個必要條件
[00:17:56.000 --> 00:17:59.000]  反觀她的親戚
[00:17:59.000 --> 00:18:02.000]  撒加利亞和以尼沙伯這對夫婦
[00:18:02.000 --> 00:18:05.000]  特別是撒加利亞她是祭司
[00:18:05.000 --> 00:18:08.000]  她聽到天使說
[00:18:08.000 --> 00:18:11.000]  你的太太會懷孕生一個兒子
[00:18:11.000 --> 00:18:13.000]  她不相信
[00:18:13.000 --> 00:18:17.000]  於是神就叫她啞巴
[00:18:17.000 --> 00:18:18.000]  說不出話來
[00:18:18.000 --> 00:18:20.000]  到她的兒子約翰出生的時候
[00:18:20.000 --> 00:18:22.000]  才說出話來
[00:18:22.000 --> 00:18:27.000]  瑪利亞她真的做出了一個很好的榜樣
[00:18:27.000 --> 00:18:30.000]  對於神的話
[00:18:30.000 --> 00:18:34.000]  她願意信和信服
[00:18:34.000 --> 00:18:37.000]  於是她就經歷了
[00:18:37.000 --> 00:18:40.000]  這位救主在她的身上
[00:18:40.000 --> 00:18:44.000]  孕育和日後降生
[00:18:44.000 --> 00:18:47.000]  我們來看看
[00:18:47.000 --> 00:18:50.000]  天使告訴瑪利亞
[00:18:50.000 --> 00:18:54.000]  她將要懷的孩子是怎樣的呢
[00:18:54.000 --> 00:18:57.000]  第31節說
[00:18:57.000 --> 00:18:59.000]  她要稱為耶穌
[00:18:59.000 --> 00:19:03.000]  在馬太福音一章21節解釋
[00:19:03.000 --> 00:19:05.000]  耶穌的名字是
[00:19:05.000 --> 00:19:10.000]  她要將自己的百姓從罪惡裡救出來
[00:19:10.000 --> 00:19:13.000]  而32節說到
[00:19:13.000 --> 00:19:16.000]  這個孩子是要為大
[00:19:16.000 --> 00:19:21.000]  神最終極拯救人類計劃的主角
[00:19:21.000 --> 00:19:24.000]  32節說
[00:19:24.000 --> 00:19:28.000]  她是至高神的兒子
[00:19:28.000 --> 00:19:32.000]  32節和33節
[00:19:32.000 --> 00:19:34.000]  都有提到
[00:19:34.000 --> 00:19:38.000]  這位出生的孩子
[00:19:38.000 --> 00:19:41.000]  會像祂的祖先大位一樣
[00:19:41.000 --> 00:19:43.000]  會施行統治
[00:19:43.000 --> 00:19:47.000]  而且祂的國度會傳到永遠
[00:19:47.000 --> 00:19:51.000]  在天使的宣告裡
[00:19:51.000 --> 00:19:53.000]  瑪利亞所懷的胎
[00:19:53.000 --> 00:19:55.000]  是讓我們看到耶穌是一位
[00:19:55.000 --> 00:19:58.000]  傳言超越世人的救主
[00:19:58.000 --> 00:20:01.000]  同時祂是完全的人
[00:20:01.000 --> 00:20:04.000]  祂和各種的人打成一片
[00:20:04.000 --> 00:20:08.000]  讓人明白祂是人類的救主
[00:20:08.000 --> 00:20:12.000]  耶穌基督去耶路撒冷
[00:20:12.000 --> 00:20:14.000]  為人來受死
[00:20:14.000 --> 00:20:16.000]  透過祂的復活升天
[00:20:16.000 --> 00:20:18.000]  祂獲得皇權
[00:20:18.000 --> 00:20:21.000]  祂為歷世歷代各處的人
[00:20:21.000 --> 00:20:24.000]  統治正義和喜樂的國度
[00:20:24.000 --> 00:20:28.000]  這位要完成多項任務的主角
[00:20:28.000 --> 00:20:29.000]  耶穌基督
[00:20:29.000 --> 00:20:31.000]  祂登場的故事
[00:20:31.000 --> 00:20:33.000]  是由一個神跡開始
[00:20:33.000 --> 00:20:38.000]  祂在地上的母親的腹裡
[00:20:38.000 --> 00:20:39.000]  肚裡
[00:20:39.000 --> 00:20:41.000]  因著神跡而感人
[00:20:41.000 --> 00:20:43.000]  而且這個故事
[00:20:43.000 --> 00:20:45.000]  是永遠不會落幕
[00:20:45.000 --> 00:20:49.000]  直到我們所等待的將來
[00:20:49.000 --> 00:20:52.000]  耶穌會帶著天上的榮耀
[00:20:52.000 --> 00:20:56.000]  再來人間作萬王之王
[00:20:56.000 --> 00:20:58.000]  耶穌基督
[00:20:58.000 --> 00:21:02.000]  祂的成胎是一個神跡
[00:21:02.000 --> 00:21:05.000]  就是說
[00:21:05.000 --> 00:21:07.000]  在耶穌基督
[00:21:07.000 --> 00:21:11.000]  祂的成胎事件裡
[00:21:11.000 --> 00:21:14.000]  神省略了一些正常的過程
[00:21:14.000 --> 00:21:18.000]  來創造一個新的生命
[00:21:18.000 --> 00:21:22.000]  我們看看第34和35節
[00:21:22.000 --> 00:21:24.000]  34節
[00:21:24.000 --> 00:21:25.000]  瑪利亞對天使說
[00:21:25.000 --> 00:21:27.000]  我沒有出嫁
[00:21:27.000 --> 00:21:30.000]  怎麼會有這事呢
[00:21:30.000 --> 00:21:31.000]  就是說瑪利亞
[00:21:31.000 --> 00:21:33.000]  她沒有跟任何一個人
[00:21:33.000 --> 00:21:36.000]  有過性關係
[00:21:36.000 --> 00:21:38.000]  第35節
[00:21:38.000 --> 00:21:39.000]  就說
[00:21:39.000 --> 00:21:42.000]  聖靈要臨到你身上
[00:21:42.000 --> 00:21:44.000]  聖靈會透過
[00:21:44.000 --> 00:21:46.000]  神的大能的行動
[00:21:46.000 --> 00:21:48.000]  在瑪利亞的子宮裡
[00:21:48.000 --> 00:21:52.000]  創造耶穌這個孩子
[00:21:52.000 --> 00:21:55.000]  天使也透過另一件事
[00:21:55.000 --> 00:21:59.000]  就是瑪利亞的親戚
[00:21:59.000 --> 00:22:02.000]  以利沙伯去年老的時候
[00:22:02.000 --> 00:22:03.000]  沒有生殖能力的時候
[00:22:03.000 --> 00:22:06.000]  仍可以懷孕
[00:22:06.000 --> 00:22:08.000]  天使透過這件事
[00:22:08.000 --> 00:22:13.000]  使人或瑪利亞相信
[00:22:13.000 --> 00:22:15.000]  在沒有性關係的情況裡
[00:22:15.000 --> 00:22:17.000]  也可以懷孕
[00:22:17.000 --> 00:22:19.000]  是可信的
[00:22:19.000 --> 00:22:20.000]  和證女懷孕
[00:22:20.000 --> 00:22:24.000]  表明了神是無所不能
[00:22:24.000 --> 00:22:25.000]  今天我們知道
[00:22:25.000 --> 00:22:27.000]  要一個人生出來
[00:22:27.000 --> 00:22:30.000]  是要經過基因配對的過程
[00:22:30.000 --> 00:22:32.000]  才能夠成胎
[00:22:32.000 --> 00:22:36.000]  男性的精子進入女性的卵子
[00:22:36.000 --> 00:22:40.000]  才能成為一個胚胎
[00:22:40.000 --> 00:22:44.000]  既然瑪利亞不是跟約翰或任何人
[00:22:44.000 --> 00:22:46.000]  透過正常的過程懷孕
[00:22:46.000 --> 00:22:48.000]  我們可以推論
[00:22:48.000 --> 00:22:50.000]  聖靈是用超自然的方式
[00:22:50.000 --> 00:22:53.000]  創造了耶穌的胚胎
[00:22:53.000 --> 00:22:55.000]  這個神蹟告訴我們
[00:22:55.000 --> 00:22:59.000]  永恆的上帝是真正永久的
[00:22:59.000 --> 00:23:01.000]  而且是無罪的
[00:23:01.000 --> 00:23:04.000]  他在耶穌裡成為人類
[00:23:04.000 --> 00:23:07.000]  這是瑪利亞所經歷的事實
[00:23:07.000 --> 00:23:12.000]  因著她對神的信心和信服
[00:23:12.000 --> 00:23:15.000]  她經歷了這個奇妙的神蹟
[00:23:15.000 --> 00:23:18.000]  也體驗了神的臨在
[00:23:18.000 --> 00:23:20.000]  各位姐妹
[00:23:20.000 --> 00:23:22.000]  神在我們生命裡
[00:23:22.000 --> 00:23:26.000]  也可以行各方面的神蹟
[00:23:26.000 --> 00:23:28.000]  我們未必會經歷
[00:23:28.000 --> 00:23:30.000]  像瑪利亞那樣的神蹟
[00:23:30.000 --> 00:23:33.000]  或像我剛才所說的哥哥那樣的神蹟
[00:23:33.000 --> 00:23:34.000]  但是
[00:23:34.000 --> 00:23:38.000]  我們生命可以在各方面經歷神的神蹟
[00:23:38.000 --> 00:23:42.000]  使我們體驗祂的臨在
[00:23:42.000 --> 00:23:47.000]  曾經有一位英國很特別的報道家
[00:23:47.000 --> 00:23:48.000]  歌唱家
[00:23:48.000 --> 00:23:50.000]  他叫史潔斯
[00:23:50.000 --> 00:23:52.000]  他在英國曼徹斯特的
[00:23:52.000 --> 00:23:55.000]  衛斯理報道團裡服侍
[00:23:55.000 --> 00:23:59.000]  跟他一起侍奉的有一個女士叫瑪麗
[00:23:59.000 --> 00:24:01.000]  這個瑪麗經常都
[00:24:01.000 --> 00:24:05.000]  求史潔斯為她丈夫約翰
[00:24:05.000 --> 00:24:07.000]  能夠信主祈禱
[00:24:07.000 --> 00:24:09.000]  但是很可悲的一件事
[00:24:09.000 --> 00:24:11.000]  就是這個瑪麗
[00:24:11.000 --> 00:24:13.000]  她脾氣很大
[00:24:13.000 --> 00:24:15.000]  很暴躁的
[00:24:15.000 --> 00:24:17.000]  時時都令到她丈夫
[00:24:17.000 --> 00:24:19.000]  很沮喪的
[00:24:19.000 --> 00:24:23.000]  被太太罵得狗血淋頭
[00:24:23.000 --> 00:24:26.000]  她的丈夫看到
[00:24:26.000 --> 00:24:31.000]  瑪麗的行為跟他所信的
[00:24:31.000 --> 00:24:33.000]  差距很大
[00:24:33.000 --> 00:24:34.000]  他就很困惑
[00:24:34.000 --> 00:24:35.000]  他就說
[00:24:35.000 --> 00:24:36.000]  瑪麗
[00:24:36.000 --> 00:24:40.000]  如果這樣就是信仰的話
[00:24:40.000 --> 00:24:43.000]  那我不要了
[00:24:43.000 --> 00:24:45.000]  雖然瑪麗
[00:24:45.000 --> 00:24:48.000]  她發覺自己發完脾氣之後
[00:24:48.000 --> 00:24:50.000]  都會道歉的
[00:24:50.000 --> 00:24:53.000]  但是
[00:24:53.000 --> 00:24:56.000]  她丈夫已經習慣了她
[00:24:56.000 --> 00:24:58.000]  這樣經常發脾氣
[00:24:58.000 --> 00:25:01.000]  於是就以這件事
[00:25:01.000 --> 00:25:03.000]  說我不會信耶穌的
[00:25:03.000 --> 00:25:07.000]  用這個理由拒絕不信
[00:25:07.000 --> 00:25:08.000]  有一天
[00:25:08.000 --> 00:25:10.000]  史潔斯就跟這個女士
[00:25:10.000 --> 00:25:12.000]  很坦誠地聊天
[00:25:12.000 --> 00:25:15.000]  史潔斯對瑪麗說
[00:25:15.000 --> 00:25:19.000]  你一定要學會克制自己的脾氣
[00:25:19.000 --> 00:25:22.000]  史潔斯都向她保證
[00:25:22.000 --> 00:25:27.000]  主耶穌基督必會施恩典給你
[00:25:27.000 --> 00:25:33.000]  讓你去制止這個不好的習慣
[00:25:33.000 --> 00:25:37.000]  這個瑪麗聽入心
[00:25:37.000 --> 00:25:40.000]  她就願意信靠神
[00:25:40.000 --> 00:25:42.000]  毁身嘗試
[00:25:42.000 --> 00:25:48.000]  希望能夠揭開人生新的篇章
