
[00:00:00.000 --> 00:00:03.280]  在我們今天去正道之先
[00:02:22.320 --> 00:02:26.320]  一位真正有福的人究竟是怎樣的呢?
[00:02:26.320 --> 00:02:28.000]  我們先看第一點
[00:02:28.000 --> 00:02:31.920]  第一點就是「遠離罪禍」
[00:02:31.920 --> 00:02:34.080]  詩人一開始的時候
[00:02:34.080 --> 00:02:36.800]  就用一個很消極的角度
[00:02:36.800 --> 00:02:41.440]  去描述一個有福的人應該是怎樣的
[00:02:41.440 --> 00:02:46.640]  第一節開始你會發現有三個「不」字
[00:02:46.640 --> 00:02:50.080]  就是「不從、不站、不助」
[00:02:50.080 --> 00:02:54.400]  有一個逐步提升層次的感覺
[00:02:54.400 --> 00:02:59.280]  很強調要拒絕跟惡人有聯繫
[00:02:59.280 --> 00:03:02.640]  有一個很堅定的立場
[00:03:02.640 --> 00:03:07.040]  第一個「不」字就是「不從惡人的計謀」
[00:03:07.040 --> 00:03:09.280]  惡人是指什麼人呢?
[00:03:09.280 --> 00:03:14.240]  其實是指一些邪惡、詭詐、心術不正
[00:03:14.240 --> 00:03:17.040]  犯法和得罪神的人
[00:03:17.040 --> 00:03:18.800]  而「不從惡人的計謀」
[00:03:18.800 --> 00:03:23.360]  即是不要按照他們的建議去做
[00:03:23.360 --> 00:03:25.440]  第二個「不」字就是
[00:03:25.440 --> 00:03:28.960]  「不要站在罪人的道路」
[00:03:28.960 --> 00:03:30.560]  罪人是指什麼人呢?
[00:03:30.560 --> 00:03:36.480]  就是一些作奸犯科、違背道德、得罪上帝的人
[00:03:36.480 --> 00:03:38.400]  「不站在罪人的道路」
[00:03:38.400 --> 00:03:43.360]  即是不要像他們那樣行事和為人
[00:03:43.360 --> 00:03:45.680]  而第三個「不」字就是
[00:03:45.680 --> 00:03:48.720]  「不要坐在褻瀆萬人的座位」
[00:03:48.720 --> 00:03:50.640]  褻瀆萬人是指什麼呢?
[00:03:50.640 --> 00:03:54.560]  就是指一些驕傲自大、自以為是的人
[00:03:54.560 --> 00:03:59.040]  叫我們千萬不要跟他們同流合污
[00:03:59.040 --> 00:04:01.600]  按照經文所說
[00:04:01.600 --> 00:04:05.760]  犯罪似乎有一個進程
[00:04:05.760 --> 00:04:09.040]  開始的時候會由思想開始
[00:04:09.040 --> 00:04:11.360]  繼而會是一個行為
[00:04:11.360 --> 00:04:14.480]  最後提到是結黨
[00:04:14.480 --> 00:04:15.760]  其實我們回顧一下
[00:04:15.760 --> 00:04:18.000]  原來我們人去犯罪
[00:04:18.000 --> 00:04:23.040]  很多時候都是一步步進程開始的
[00:04:23.040 --> 00:04:26.000]  大家如果看《創世紀》
[00:04:26.000 --> 00:04:27.920]  就會想起昔日
[00:04:27.920 --> 00:04:30.960]  如何引誘夏娃
[00:04:30.960 --> 00:04:36.800]  叫她去吃「分辨善惡樹上的果子」
[00:04:36.800 --> 00:04:41.440]  最初夏娃表示她不可以吃
[00:04:41.440 --> 00:04:44.160]  因為神吩咐她不可以吃
[00:04:44.160 --> 00:04:48.000]  不可以去摸分辨善惡樹上的果子
[00:04:48.000 --> 00:04:50.240]  免得她會死
[00:04:50.240 --> 00:04:53.120]  但蛇就跟夏娃說
[00:04:53.120 --> 00:04:55.920]  吃了不是一定會死
[00:04:55.920 --> 00:04:57.760]  我相信夏娃聽完之後
[00:04:57.760 --> 00:05:00.160]  心開始軟化
[00:05:00.160 --> 00:05:04.240]  繼而夏娃又看到那棵樹很吸引她
[00:05:04.240 --> 00:05:08.080]  原來吃完之後可以令她更加有智慧
[00:05:08.080 --> 00:05:10.800]  最後夏娃也忍不住誘惑
[00:05:10.800 --> 00:05:14.240]  就把分辨善惡樹摘下來吃
[00:05:14.240 --> 00:05:16.080]  不單止自己吃
[00:05:16.080 --> 00:05:19.200]  還要給她的丈夫Don吃
[00:05:19.200 --> 00:05:25.040]  於是兩個人就掉進魔鬼的圈套裏面
[00:05:25.040 --> 00:05:29.360]  其實惡人也會像蛇一樣狡猾
[00:05:29.360 --> 00:05:34.960]  它很懂得利用我們人性軟弱的地方去誘惑我們
[00:05:34.960 --> 00:05:38.800]  起初也會給我們一些甜頭
[00:05:38.800 --> 00:05:40.560]  給我們一些好處
[00:05:40.560 --> 00:05:43.440]  等到人真的不為意的時候
[00:05:43.440 --> 00:05:47.760]  不知不覺地掉進了它們的圈套裏面
[00:05:47.760 --> 00:05:52.480]  之後更加會利用人幫它繼續做一些不好的事
[00:05:52.480 --> 00:05:55.280]  甚至去騙更加多的人
[00:05:55.280 --> 00:05:56.880]  如果大家還記得
[00:05:56.880 --> 00:06:00.720]  在去年前年KK元的事件
[00:06:00.720 --> 00:06:02.160]  大家有沒有聽過?
[00:06:02.160 --> 00:06:04.960]  就是一個類似這樣的情況
[00:06:04.960 --> 00:06:07.200]  所以有時候你會看電視
[00:06:07.200 --> 00:06:10.400]  大家有沒有看《東張西望》?
[00:06:10.400 --> 00:06:11.280]  大家有沒有看?
[00:06:11.280 --> 00:06:15.520]  很多時候經常都會報道有關類似的情況
[00:06:15.520 --> 00:06:17.360]  都是提醒我們要怎樣?
[00:06:17.360 --> 00:06:18.880]  要我們要小心
[00:06:18.880 --> 00:06:22.720]  免得我們掉進這些陷阱裏面
[00:06:22.720 --> 00:06:26.640]  為什麼私人一開始的時候要提醒我們
[00:06:26.640 --> 00:06:29.200]  要遠離這些罪惡?
[00:06:29.200 --> 00:06:33.200]  這些罪惡究竟怎樣去影響我們?
[00:06:33.200 --> 00:06:37.840]  我相信很多人都曾經做過一些錯事
[00:06:37.840 --> 00:06:38.720]  是嗎?
[00:06:38.720 --> 00:06:41.120]  當你做錯事的時候
[00:06:41.120 --> 00:06:43.120]  你會有什麼感覺?
[00:06:43.120 --> 00:06:48.960]  我記得我年幼的時候曾經做錯一件事
[00:06:48.960 --> 00:06:52.560]  話說我和我的表姐
[00:06:52.560 --> 00:06:58.320]  和鄰居的小朋友一起玩的時候
[00:06:58.320 --> 00:07:00.320]  我們玩得很開心
[00:07:00.320 --> 00:07:01.840]  興高采烈的時候
[00:07:01.840 --> 00:07:03.760]  無意之間剛好
[00:07:03.760 --> 00:07:06.800]  我親戚隔壁的家裏
[00:07:06.800 --> 00:07:08.240]  有一間店舖
[00:07:08.240 --> 00:07:09.760]  它是賣傢俬的
[00:07:09.760 --> 00:07:12.720]  他們可能在店舖的地方淺窄
[00:07:12.720 --> 00:07:17.600]  將一些很高的櫃放在門口裏面
[00:07:17.600 --> 00:07:18.960]  我們一起玩的時候
[00:07:18.960 --> 00:07:23.280]  不小心將整個櫃突然間整跌了
[00:07:23.280 --> 00:07:26.480]  很大聲的聲音掉在地上
[00:07:26.480 --> 00:07:28.480]  當時我的反應是什麼呢?
[00:07:28.480 --> 00:07:30.480]  我很害怕
[00:07:30.480 --> 00:07:31.680]  害怕到一個地步
[00:07:31.680 --> 00:07:32.480]  我會覺得
[00:07:32.480 --> 00:07:33.520]  糟了,怎樣呢?
[00:07:33.520 --> 00:07:39.280]  很難不知怎樣會向家裏的親戚交代
[00:07:39.280 --> 00:07:43.680]  於是我自己很快地衝到洗手間
[00:07:43.680 --> 00:07:45.360]  大家躲在裏面
[00:07:45.360 --> 00:07:47.520]  不敢出來見人
[00:07:47.520 --> 00:07:50.240]  我會看到原來當人做錯事
[00:07:50.240 --> 00:07:51.360]  犯罪的時候
[00:07:51.360 --> 00:07:53.360]  都會有一個後果
[00:07:53.360 --> 00:07:55.200]  原來會有內疚
[00:07:55.200 --> 00:07:57.120]  又會有很多不安
[00:07:57.120 --> 00:07:58.240]  有些羞恥
[00:07:58.240 --> 00:08:01.360]  甚至很想逃避不敢去見人
[00:08:01.360 --> 00:08:06.320]  原來這些都是人犯罪所帶來的後果
[00:08:06.320 --> 00:08:08.320]  原來當人犯罪之後
[00:08:08.320 --> 00:08:11.920]  我們容易被一些罪捆綁我們
[00:08:11.920 --> 00:08:14.960]  使我們覺得很辛苦
[00:08:14.960 --> 00:08:19.840]  甚至可能會令我們困在困局裏面
[00:08:19.840 --> 00:08:21.840]  走不出來一樣
[00:08:21.840 --> 00:08:24.880]  詩人在這裏一開始就要提醒我們
[00:08:24.880 --> 00:08:30.720]  千萬不要去接受這些惡人的詭計
[00:08:30.720 --> 00:08:32.720]  不要走在罪人的道路
[00:08:32.720 --> 00:08:37.040]  不要去認同這些涉萬人的心態
[00:08:37.040 --> 00:08:42.640]  今天為什麼我們人不能夠這麼容易離開這些罪
[00:08:42.640 --> 00:08:44.480]  其中一個原因
[00:08:44.480 --> 00:08:48.480]  可能就是因為我們沒有勇氣去說不
[00:08:48.480 --> 00:08:53.920]  原來要說不不能說最大的原因
[00:08:53.920 --> 00:08:56.320]  可能因為我們會很害怕
[00:08:56.320 --> 00:08:57.840]  我們很害怕會怎樣呢
[00:08:57.840 --> 00:09:01.200]  可能我們會很害怕被同事排斥我們
[00:09:01.200 --> 00:09:05.920]  又或者我們很害怕可能因為這樣而失去一份工作
[00:09:05.920 --> 00:09:09.600]  甚至可能會失去一些晉升的機會
[00:09:09.600 --> 00:09:15.840]  甚至會不會當我去向我們的上司說一些
[00:09:15.840 --> 00:09:18.880]  我們不想做的說不的時候
[00:09:18.880 --> 00:09:21.520]  可能後果就是會令到我們之後
[00:09:21.520 --> 00:09:24.400]  不會有一個好的日子去過呢
[00:09:24.400 --> 00:09:27.040]  我曾經聽過一個見證
[00:09:27.040 --> 00:09:32.320]  有一位弟兄因為不肯跟他的上司同流合污
[00:09:32.320 --> 00:09:34.560]  所以每一年的新年
[00:09:34.560 --> 00:09:37.120]  人人都可以去放假的時候
[00:09:37.120 --> 00:09:40.640]  偏偏他就被安排繼續要去上班
[00:09:40.640 --> 00:09:45.600]  而不是說一年或者是兩年
[00:09:45.600 --> 00:09:50.000]  而是一個長的時間都是一個這樣的安排
[00:09:50.000 --> 00:09:53.840]  直至到這位的老闆被調離之後
[00:09:53.840 --> 00:09:56.560]  有一天有一個新任的上司
[00:09:56.560 --> 00:09:58.800]  就問當時他的同事
[00:09:58.800 --> 00:10:00.400]  所有的同事就問
[00:10:00.400 --> 00:10:06.080]  究竟有誰在公司裡面從來都沒有貪污過呢?
[00:10:06.080 --> 00:10:09.600]  結果所有的人都沒有舉手
[00:10:09.600 --> 00:10:12.880]  剩下這位弟兄他舉手
[00:10:12.880 --> 00:10:19.520]  最後很感恩這位上司更委派他做一個更高的職位
[00:10:19.520 --> 00:10:22.480]  從這位弟兄裡面都讓我們看到
[00:10:22.480 --> 00:10:25.120]  原來向罪說不的時候
[00:10:25.120 --> 00:10:27.280]  除了我們是要有勇氣
[00:10:27.280 --> 00:10:30.160]  更加我們需要有心理的準備
[00:10:30.160 --> 00:10:33.600]  就是我們要負上一個代價
[00:10:33.600 --> 00:10:35.920]  但很感恩神是知道
[00:10:35.920 --> 00:10:39.280]  並且為他開了一條出路
[00:10:39.280 --> 00:10:41.040]  這節經文提醒我們
[00:10:41.040 --> 00:10:45.280]  就是要對罪真的要劃清一個界線
[00:10:45.280 --> 00:10:48.000]  神叫我們遠離這個罪
[00:10:48.000 --> 00:10:51.040]  最主要就是因為神很愛我們
[00:10:51.040 --> 00:10:55.680]  很不想我們去成為一個罪的奴僕
[00:10:55.680 --> 00:10:58.240]  被罪去克制我們
[00:10:58.240 --> 00:11:00.720]  既然我們已經信了主
[00:11:00.720 --> 00:11:04.320]  被主耶穌的補血去買贖我們的時候
[00:11:04.320 --> 00:11:08.160]  我們就不要再走一個回頭路
[00:11:08.160 --> 00:11:12.720]  一個有福的人除了提醒我們要遠離罪之外
[00:11:12.720 --> 00:11:15.440]  原來私人告訴我們
[00:11:15.440 --> 00:11:20.560]  是要我們喜愛神自己的律法
[00:11:20.560 --> 00:11:23.920]  究竟律法是指什麼呢?
[00:11:23.920 --> 00:11:30.720]  律法在這裡是有指教和教導的意思
[00:11:30.720 --> 00:11:35.600]  狹義來說應該是指五經或者一些律法書
[00:11:35.600 --> 00:11:43.440]  廣義來說也有提到神的律例、典章、命令等含義
[00:11:43.440 --> 00:11:47.200]  而喜愛是包含了有喜樂的意思
[00:11:47.200 --> 00:11:50.160]  而這種喜樂是發自內心的
[00:11:50.160 --> 00:11:53.040]  是從心裡湧出來的
[00:11:53.040 --> 00:11:57.840]  有福的人就是以耶和華的律法為樂
[00:11:57.840 --> 00:12:00.880]  不是因為我們出於一個責任
[00:12:00.880 --> 00:12:03.120]  而是因為我們愛神
[00:12:03.120 --> 00:12:05.200]  我們很想去認識祂
[00:12:05.200 --> 00:12:08.800]  去明白神的旨意更加多
[00:12:08.800 --> 00:12:14.400]  早前國民慈牧師來到我們當中分享信息的時候
[00:12:14.400 --> 00:12:19.120]  他提到他認識到國內有一位姐妹
[00:12:19.120 --> 00:12:24.480]  這位姐妹大約在五十歲左右是信主的
[00:12:24.480 --> 00:12:26.080]  她讀書不多
[00:12:26.080 --> 00:12:29.040]  只有小學二年級的程度
[00:12:29.040 --> 00:12:32.080]  因為自己不太懂得字
[00:12:32.080 --> 00:12:34.800]  所以她看不明白聖經
[00:12:34.800 --> 00:12:39.120]  有一次這位姐妹來到神的面前哭泣
[00:12:39.120 --> 00:12:42.800]  她求神幫她怎樣去讀聖經
[00:12:42.800 --> 00:12:49.360]  後來她想到可以找孫子教她讀
[00:12:49.360 --> 00:12:54.800]  姐妹就是這樣每一天用兩個小時去讀聖經
[00:12:54.800 --> 00:12:56.640]  雖然她不太懂得字
[00:12:56.640 --> 00:13:01.680]  但也無阻她讀聖經的決心
[00:13:01.680 --> 00:13:04.240]  更加不會因為她不懂得字
[00:13:04.240 --> 00:13:07.920]  而選擇放棄不去讀聖經
[00:13:07.920 --> 00:13:13.760]  實在真的很欣賞姐妹對神話語的追求心
[00:13:13.760 --> 00:13:18.480]  以及她的堅持每一天去讀聖經
[00:13:18.480 --> 00:13:20.400]  事隔十年之後
[00:13:20.400 --> 00:13:25.600]  今天這位姐妹不單看得明白整本聖經
[00:13:25.600 --> 00:13:30.160]  而且她在教會當沒有人講道的時候
[00:13:30.160 --> 00:13:33.760]  她更加會幫忙去講道
[00:13:33.760 --> 00:13:36.960]  當我聽完這位姐妹的見證時
[00:13:36.960 --> 00:13:39.840]  也令我反思
[00:13:39.840 --> 00:13:49.600]  今天我自己有多麼愛學武去讀神話語的心呢?
[00:13:49.600 --> 00:13:52.240]  老實說我自己看完之後
[00:13:52.240 --> 00:13:53.520]  聽完之後
[00:13:53.520 --> 00:13:57.680]  我自己覺得自己也未能做到像姐妹一樣
[00:13:57.680 --> 00:14:03.680]  每一天持久地專心讀兩個小時去讀聖經
[00:14:03.680 --> 00:14:07.840]  我不知道在座當中你會是怎樣的
[00:14:07.840 --> 00:14:12.320]  平時你自己看得最多的是甚麼呢?
[00:14:12.320 --> 00:14:13.760]  會不會是聖經呢?
[00:14:13.760 --> 00:14:18.000]  還是你會用很多時間去看YouTube
[00:14:18.000 --> 00:14:20.480]  看很多網上的影片
[00:14:20.480 --> 00:14:22.240]  又或者會看Facebook
[00:14:22.240 --> 00:14:25.360]  或者看WhatsApp的訊息
[00:14:25.360 --> 00:14:29.920]  今天真的很值得我們去檢視一下
[00:14:29.920 --> 00:14:36.560]  我們對神話語那種學武的心究竟有多少
[00:14:36.560 --> 00:14:41.200]  為何詩人要叫我們去喜愛神自己的律法呢?
[00:14:41.200 --> 00:14:47.200]  究竟喜愛神自己的律法和有福有甚麼關係呢?
[00:14:47.200 --> 00:14:49.680]  我們一起去看另外一段經文
[00:14:49.680 --> 00:14:52.880]  記載在詩篇十九章七到十節
[00:14:52.880 --> 00:14:54.720]  我們一起去讀
[00:14:54.720 --> 00:14:59.200]  「耶和華的律法傳避使人素醒
[00:14:59.200 --> 00:15:04.320]  耶和華的法道確定使愚昧人有智慧
[00:15:04.320 --> 00:15:08.800]  耶和華的訓辭正直使人心快活
[00:15:08.800 --> 00:15:13.200]  耶和華的命令清潔使人眼目明亮
[00:15:13.200 --> 00:15:17.360]  耶和華的典章真實傳言公義
[00:15:17.360 --> 00:15:21.920]  驚慰耶和華是純潔的傳道永遠
[00:15:21.920 --> 00:15:27.200]  比金紙可羨慕比極多的純金可羨慕
[00:15:27.200 --> 00:15:32.320]  比蜜甘甜比風放下滴的蜜甘甜」
[00:15:32.320 --> 00:15:37.920]  這段經文也讓我們知道神說話的大能
[00:15:37.920 --> 00:15:41.760]  神的話能夠使人去「素醒」
[00:15:41.760 --> 00:15:48.240]  因為神的話可以使人的生命得到根生、得到變化
[00:15:48.240 --> 00:15:52.160]  我記得我曾經遇過一位初信主的弟兄
[00:15:52.160 --> 00:15:55.360]  他正在上EBS
[00:15:55.360 --> 00:15:59.040]  他以前的背景是一位佛教徒
[00:15:59.040 --> 00:16:01.280]  他最初回教會時
[00:16:01.280 --> 00:16:05.200]  他帶著很多問題去問我們
[00:16:05.200 --> 00:16:09.600]  而且他的面容很多時候給人的感覺很冷酷
[00:16:09.600 --> 00:16:13.200]  所以有些人都不太敢去接觸他
[00:16:13.200 --> 00:16:17.200]  但當我們慢慢留意到這位弟兄
[00:16:17.200 --> 00:16:21.280]  當他多去查聖經、認識聖經多了之後
[00:16:21.280 --> 00:16:25.280]  我們看到他的生命慢慢地轉化
[00:16:25.280 --> 00:16:29.120]  而且他的面容比以前更加寬容
[00:16:29.120 --> 00:16:31.920]  而且多了很多的笑容
[00:16:31.920 --> 00:16:36.880]  令到很多身邊的人跟他的相處感覺到舒服
[00:16:36.880 --> 00:16:40.160]  和跟以前真的很不同
[00:16:40.160 --> 00:16:42.960]  神的話除了能夠使人「素醒」
[00:16:42.960 --> 00:16:45.280]  也能夠使人有智慧
[00:16:45.280 --> 00:16:51.360]  這個智慧不是指我們的智商突然之間增加了
[00:16:51.360 --> 00:16:57.600]  而是指我們懂得做到分辨的能力
[00:16:57.600 --> 00:17:00.160]  知道什麼是神所喜悅的
[00:17:00.160 --> 00:17:03.920]  什麼不是神所喜悅、不喜悅的事
[00:17:03.920 --> 00:17:08.880]  另外也看到神的話能夠使人的心快活
[00:17:08.880 --> 00:17:14.800]  不是因為一些外在、利益或好處令人很開心
[00:17:14.800 --> 00:17:17.600]  而是神的話能夠幫助我們
[00:17:17.600 --> 00:17:20.960]  能夠超越在環境裡的喜樂
[00:17:20.960 --> 00:17:25.920]  大家如果認識在聖經裡的保羅和西拉
[00:17:25.920 --> 00:17:27.040]  有沒有聽過?
[00:17:27.040 --> 00:17:30.960]  當他被人抓去坐牢的時候
[00:17:30.960 --> 00:17:37.120]  在監獄裡他竟然能夠一起去唱詩、一起去讚美神
[00:17:37.120 --> 00:17:42.000]  所以你會看到當一個人有神的話在他裡面的時候
[00:17:42.000 --> 00:17:43.680]  他是超越環境
[00:17:43.680 --> 00:17:50.240]  不會因為環境的艱難而令到他們很不開心
[00:17:50.240 --> 00:17:57.120]  我們又看到神的話更加能夠使人的眼目能夠明亮
[00:17:57.120 --> 00:18:02.960]  神的話就好像我們腳前的燈、路上的光一樣
[00:18:02.960 --> 00:18:07.360]  可以叫我們行在一個光明的裡面
[00:18:07.360 --> 00:18:11.040]  免得我們跌在黑暗的裡面
[00:18:11.040 --> 00:18:14.560]  神的話語也是永遠長存
[00:18:14.560 --> 00:18:22.960]  甚至神的話感覺比我們像蜜一樣甘甜
[00:18:22.960 --> 00:18:27.120]  令人越讀越喜愛
[00:18:27.120 --> 00:18:30.480]  我不知道大家有沒有聽過一個人
[00:18:30.480 --> 00:18:33.440]  他叫做陳俊興
[00:18:33.440 --> 00:18:36.320]  這個人是一個台灣人
[00:18:36.320 --> 00:18:39.920]  曾經在新聞裡很久以前也報導過
[00:18:39.920 --> 00:18:48.880]  他在1997年的時候曾經因為綁架和殺害一位台灣影星的女兒而被捕
[00:18:48.880 --> 00:18:52.800]  他在1999年更加被槍決
[00:18:52.800 --> 00:18:57.200]  但是很感恩在1998年他有機會信了主
[00:18:57.200 --> 00:18:59.440]  在坐牢的日子裡面
[00:18:59.440 --> 00:19:06.000]  除了有一位牧師每一個星期可以去探望他兩次之外
[00:19:06.000 --> 00:19:12.880]  基本上這位陳俊興跟外界完全是隔離
[00:19:12.880 --> 00:19:19.200]  感恩有一位師母在這位弟兄被處決之前的十個月
[00:19:19.200 --> 00:19:24.320]  他平均每兩個星期有一次跟他寫信
[00:19:24.320 --> 00:19:26.560]  是有一個通訊的
[00:19:26.560 --> 00:19:28.880]  據這位師母說
[00:19:28.880 --> 00:19:32.240]  說這位陳俊興信了主之後
[00:19:32.240 --> 00:19:36.480]  他在監獄裡用了很多時間去讀聖經
[00:19:36.480 --> 00:19:40.640]  他對神的話語有一個非常之渴求
[00:19:40.640 --> 00:19:49.040]  他形容自己說恨不得將聖經裡的說話全部吞在肚子裡
[00:19:49.040 --> 00:19:53.120]  他可以一天用幾個小時在這裡讀聖經
[00:19:53.120 --> 00:19:56.560]  而且每一次讀聖經都是有得著的
[00:19:56.560 --> 00:20:00.960]  他可以不厭其煩地反覆地讀聖經
[00:20:00.960 --> 00:20:05.760]  而且他讀聖經的熟悉程度
[00:20:05.760 --> 00:20:12.240]  比我們很多人感到有一種羞愧
[00:20:12.240 --> 00:20:14.400]  陳俊興告訴師母
[00:20:14.400 --> 00:20:19.040]  他說其實他的心已經不是在監獄裡
[00:20:19.040 --> 00:20:22.000]  他說他的心已經跳了出來
[00:20:22.000 --> 00:20:27.200]  而且他將自己的生命完全交給主
[00:20:27.200 --> 00:20:34.080]  如何帶領自己繼續面對前面的路
[00:20:34.080 --> 00:20:37.200]  他說他不再是自己
[00:20:37.200 --> 00:20:40.160]  而是基督在他裡面活著
[00:20:40.160 --> 00:20:44.000]  所以他自己感到很輕鬆
[00:20:44.000 --> 00:20:46.480]  雖然他在監獄被隔離
[00:20:46.480 --> 00:20:49.520]  但是他說他一點都不孤單
[00:20:49.520 --> 00:20:52.160]  因為他藉著讀經
[00:20:52.160 --> 00:20:54.560]  讓他更加認識神
[00:20:54.560 --> 00:20:58.960]  更加感受到主與他同在
[00:20:58.960 --> 00:21:01.280]  弟兄的見證讓我們看到
[00:21:01.280 --> 00:21:04.080]  原來神的話的大能
[00:21:04.080 --> 00:21:07.920]  神的話如何轉化一個人的生命
[00:21:07.920 --> 00:21:12.640]  甚至可以將一個人從罪中釋放
[00:21:12.640 --> 00:21:16.640]  雖然他仍然要為自己所犯的罪
[00:21:16.640 --> 00:21:19.120]  他要接受槍決
[00:21:19.120 --> 00:21:22.880]  但是他也安然將自己交託
[00:21:22.880 --> 00:21:26.720]  由主如何帶領他走
[00:21:26.720 --> 00:21:30.640]  原來一個喜愛神話的人
[00:21:30.640 --> 00:21:33.840]  對他的生命有這麼大的祝福
[00:21:33.840 --> 00:21:36.320]  和這麼大的幫助
[00:21:36.320 --> 00:21:38.880]  今天我們有沒有體驗到
[00:21:38.880 --> 00:21:43.840]  神的話對我們生命裡的重要
[00:21:43.840 --> 00:21:46.400]  在新的一年開始的時候
[00:21:46.400 --> 00:21:50.480]  你又願不願意投放更多時間
[00:21:50.480 --> 00:21:53.120]  去讀神的話
[00:21:53.120 --> 00:21:58.400]  讓神的話成為我們生命裡的力量
[00:21:58.400 --> 00:22:01.760]  成為我們隨時的幫助呢?
[00:22:01.760 --> 00:22:03.040]  聖經說
[00:22:03.040 --> 00:22:05.120]  人若愛世界
[00:22:05.120 --> 00:22:08.560]  愛父的心就不在他裡面
[00:22:08.560 --> 00:22:11.040]  當人被世界的事情
[00:22:11.040 --> 00:22:14.480]  去佔據自己的心的時候
[00:22:14.480 --> 00:22:15.520]  有時真的想
[00:22:15.520 --> 00:22:19.120]  我們哪裡有空間可以再給神呢?
[00:22:19.120 --> 00:22:22.080]  如果我們沒有將神自己的話
[00:22:22.080 --> 00:22:25.840]  放在我們一個很重要的位置的時候
[00:22:25.840 --> 00:22:27.920]  我們其實每一天
[00:22:27.920 --> 00:22:30.960]  不知不覺就被很多人
[00:22:30.960 --> 00:22:34.400]  很多事情佔據了我們的心
[00:22:34.400 --> 00:22:38.320]  根本我們就沒有空間再去給神
[00:22:38.320 --> 00:22:40.800]  一個喜愛神話的人
[00:22:40.800 --> 00:22:43.920]  他會有一個怎樣的表現呢?
[00:22:43.920 --> 00:22:48.560]  他是會晝夜去思想神的話
[00:22:48.560 --> 00:22:50.880]  什麼叫做晝夜思想呢?
[00:22:50.880 --> 00:22:53.760]  是否說我們要24小時
[00:22:53.760 --> 00:22:56.400]  打開聖經去看呢?
[00:22:56.400 --> 00:22:58.400]  晝夜的意思是說
[00:22:58.400 --> 00:23:00.400]  是每時每刻
[00:23:00.400 --> 00:23:03.120]  而思想可以翻譯為
[00:23:03.120 --> 00:23:06.240]  咀嚼、消化、沉澱
[00:23:06.240 --> 00:23:08.880]  或者是喃喃自語
