
[00:00:00.000 --> 00:00:02.600]  剛剛有個復活節
[00:08:32.160 --> 00:08:38.160]  希望我們未來可以涉獵這麼多卷書
[00:08:38.160 --> 00:08:39.360]  《以賽亞書》
[00:08:39.360 --> 00:08:43.840]  我也很希望可以開一科主一學
[00:08:43.840 --> 00:08:46.960]  本身我五月來這段時間
[00:08:46.960 --> 00:08:49.520]  我就默想詩篇《與神對話》
[00:08:49.520 --> 00:08:53.680]  希望我也可以開一個默想《以賽亞書》
[00:08:53.680 --> 00:08:56.720]  然後與神相遇
[00:08:56.720 --> 00:08:58.760]  今天我們剛剛看到
[00:08:58.760 --> 00:09:00.920]  我們會集中看《以賽亞書》
[00:09:00.920 --> 00:09:03.520]  第十十三章其中的一部分
[00:09:03.520 --> 00:09:05.080]  為什麼會看這個呢?
[00:09:05.080 --> 00:09:12.600]  因為以色列人持續背棄神
[00:09:12.600 --> 00:09:16.520]  所以被擄到巴比倫、耶路撒冷
[00:09:16.520 --> 00:09:19.360]  和聖殿被毀
[00:09:19.360 --> 00:09:22.840]  今天我們不如去看一看
[00:09:22.840 --> 00:09:25.760]  當中神宣告一些什麼信息
[00:09:25.760 --> 00:09:31.640]  或者祂對祂的子民有些什麼安慰
[00:09:31.640 --> 00:09:33.480]  或者盼望的信息呢?
[00:09:33.480 --> 00:09:37.880]  不如我們一起讀一下今天所看的經文
[00:09:37.880 --> 00:09:40.880]  就是四十三章一至七節
[00:09:40.880 --> 00:09:43.240]  我們會分兩個投影片
[00:09:43.240 --> 00:09:44.800]  我們首先讀第一個
[00:09:44.800 --> 00:09:46.000]  預備請
[00:09:46.000 --> 00:09:47.600]  好,謝謝各位
[00:09:47.600 --> 00:09:48.360]  剛剛說了
[00:09:48.360 --> 00:09:54.400]  其實這段經文就在整卷《以賽亞書》的第二部分
[00:09:54.400 --> 00:09:56.800]  甚至第三部分
[00:09:56.800 --> 00:10:02.400]  就是關於以色列的舊屬從巴比倫裡面歸回
[00:10:02.400 --> 00:10:03.920]  剛剛我也提了一點
[00:10:03.920 --> 00:10:07.200]  因為以色列持續背棄神的誡命
[00:10:07.200 --> 00:10:10.600]  所以以色列最終被擄到巴比倫
[00:10:10.600 --> 00:10:12.720]  很慘
[00:10:12.720 --> 00:10:16.800]  當時聖殿甚至耶路撒冷這個聖城都被毀
[00:10:16.800 --> 00:10:21.840]  但是以賽亞預言這些日子將會結束
[00:10:21.840 --> 00:10:26.640]  也是乘著四十二章審判的信息
[00:10:26.640 --> 00:10:30.720]  今天來到四十三章的背景一樣
[00:10:30.720 --> 00:10:36.680]  神說祂會不僅結束秘魯的生活日子
[00:10:36.680 --> 00:10:40.840]  並且將自己的百姓帶回耶路撒冷
[00:10:40.840 --> 00:10:44.280]  要使得以色列人從秘魯中歸回
[00:10:44.280 --> 00:10:47.600]  並且重建聖殿
[00:10:47.600 --> 00:10:49.240]  我也會問
[00:10:49.240 --> 00:10:54.080]  神有籍外邦的強權管教你的子民
[00:10:54.080 --> 00:10:57.400]  所以以色列人被擄到巴比倫
[00:10:57.400 --> 00:11:02.080]  但是為什麼又會為他留下的子民
[00:11:02.080 --> 00:11:05.800]  舊屬計劃鋪路呢?
[00:11:05.800 --> 00:11:10.160]  要以賽亞去宣講
[00:11:10.160 --> 00:11:13.440]  並且得以回歸重建聖殿
[00:11:13.440 --> 00:11:16.440]  佛又是你 掌又是你
[00:11:16.440 --> 00:11:18.480]  為什麼要這樣做呢?
[00:11:18.480 --> 00:11:22.440]  其實我們很清楚神的屬性
[00:11:22.440 --> 00:11:26.800]  雖然祂管教 但是祂不毀滅
[00:11:26.800 --> 00:11:33.520]  因為祂只為了祂的子民能夠悔改和更生
[00:11:33.520 --> 00:11:37.080]  耶和華從來沒有忘記過祂的百姓
[00:11:37.080 --> 00:11:39.240]  因為祂是守約斯慈愛
[00:11:39.240 --> 00:11:40.880]  並且祂是信實的
[00:11:40.880 --> 00:11:45.000]  跟人不同 或者跟祂自己的子民也不同
[00:11:45.000 --> 00:11:47.560]  不是經常變的 不是經常叛逆的
[00:11:47.560 --> 00:11:49.960]  所以耶利米蘇那裡說
[00:11:49.960 --> 00:11:54.040]  七十年後神必將祂的子民歸回
[00:11:54.040 --> 00:11:57.840]  因此以賽亞就在我們今天看的經文裡開始說
[00:11:57.840 --> 00:11:59.720]  鼓勵他們振作起來
[00:11:59.720 --> 00:12:02.680]  當中有舊屬和盼望
[00:12:02.680 --> 00:12:08.200]  並且我們今天很希望大家看看當中的信息
[00:12:08.200 --> 00:12:10.760]  如果我們將這七字的經文
[00:12:10.760 --> 00:12:13.840]  成為一個線性的形狀
[00:12:13.840 --> 00:12:15.640]  我們看到一個主題
[00:12:15.640 --> 00:12:20.440]  大家看到嗎?就是以色列的聖者的愛和舊屬
[00:12:20.440 --> 00:12:24.280]  這個舊屬在這幾節的經文
[00:12:24.280 --> 00:12:28.160]  我們今天看的經文出現了三次應許這麼多
[00:12:28.160 --> 00:12:29.960]  第一二節有出現過
[00:12:29.960 --> 00:12:32.080]  第三四節有出現過
[00:12:32.080 --> 00:12:33.680]  第五六節也出現過
[00:12:33.680 --> 00:12:35.840]  第一節說我舊屬了你
[00:12:35.840 --> 00:12:38.880]  並且有場景 祂怎樣舊屬祂的子民呢?
[00:12:38.880 --> 00:12:40.720]  第二節說
[00:12:40.720 --> 00:12:43.840]  你到江河水必慢過你
[00:12:43.840 --> 00:12:46.680]  在火中行走都不被燒傷
[00:12:46.680 --> 00:12:49.400]  火焰不燒著你的身
[00:12:49.400 --> 00:12:51.960]  哇 神就是這樣舊屬祂的子民
[00:12:51.960 --> 00:12:54.520]  並且第二部分 第三節說
[00:12:54.520 --> 00:12:58.000]  我使埃及作你的贖駕
[00:12:58.000 --> 00:12:59.400]  好像贖回一樣
[00:12:59.400 --> 00:13:01.600]  並且為什麼會經常說替代呢?
[00:13:01.600 --> 00:13:03.360]  這個就是神舊屬的場景
[00:13:03.360 --> 00:13:08.880]  使古實 西巴代替你
[00:13:08.880 --> 00:13:10.760]  並且使所有人代替你
[00:13:10.760 --> 00:13:13.960]  使萬民換取你的生命
[00:13:13.960 --> 00:13:15.240]  第三部分就是
[00:13:15.240 --> 00:13:19.080]  我必領你的後裔從東方回來
[00:13:19.080 --> 00:13:21.920]  所以第六節也說過場景
[00:13:21.920 --> 00:13:24.560]  我要對北方說交出來
[00:13:24.560 --> 00:13:26.800]  對南方說不可扣留
[00:13:26.800 --> 00:13:28.680]  在舊屬裏面
[00:13:28.680 --> 00:13:32.400]  耶和華由創造主開始
[00:13:32.400 --> 00:13:35.880]  夾著A和A派 首尾呼應
[00:13:35.880 --> 00:13:41.040]  剛才我們說以賽亞書就像整本聖經的縮影
[00:13:41.040 --> 00:13:44.200]  是關於福音 是關於舊屬的
[00:13:44.200 --> 00:13:47.320]  我們都知道福音是什麼
[00:13:47.320 --> 00:13:50.040]  信耶穌
[00:13:50.040 --> 00:13:51.520]  下一句是什麼?
[00:13:51.520 --> 00:13:52.520]  得永生
[00:13:52.520 --> 00:13:53.640]  很好
[00:13:53.640 --> 00:13:55.960]  然後我們得救
[00:13:55.960 --> 00:13:57.160]  是本福恩
[00:13:57.160 --> 00:13:59.040]  下一句是什麼?
[00:13:59.040 --> 00:14:00.880]  也恩著信
[00:14:00.880 --> 00:14:02.440]  哇 大家好好
[00:14:02.440 --> 00:14:07.640]  如何證明我們真的得救呢?
[00:14:07.640 --> 00:14:09.840]  羅馬書十章九節這樣說
[00:14:09.840 --> 00:14:11.400]  大家懂得背嗎?
[00:14:11.400 --> 00:14:15.480]  你若口裡宣認耶穌為主
[00:14:15.480 --> 00:14:17.080]  心裡相信
[00:14:17.080 --> 00:14:20.160]  上帝叫他從死人中復活
[00:14:20.160 --> 00:14:21.160]  然後怎樣?
[00:14:21.160 --> 00:14:22.680]  就必得救
[00:14:22.680 --> 00:14:23.840]  哇 大家很聰明
[00:14:23.840 --> 00:14:25.240]  懂得背
[00:14:25.240 --> 00:14:28.800]  所以我們很知道我們被救贖了
[00:14:28.800 --> 00:14:32.400]  因為罪洗人與神的關係隔絕
[00:14:32.400 --> 00:14:35.040]  然後面對這位聖潔公義的神
[00:14:35.040 --> 00:14:37.480]  神就用他愛獲人
[00:14:37.480 --> 00:14:41.320]  耶穌基督去代替我們的贖駕
[00:14:41.320 --> 00:14:45.400]  死於贖駕就解決了死亡的問題
[00:14:45.400 --> 00:14:48.240]  因為罪的公解乃是死
[00:14:48.240 --> 00:14:49.840]  好了 耶穌基督復活了
[00:14:49.840 --> 00:14:50.840]  我們又信了祂
[00:14:50.840 --> 00:14:52.160]  我們得永生了
[00:14:52.160 --> 00:14:53.040]  我們都信了
[00:14:53.040 --> 00:14:55.760]  我已經得到神的救贖了
[00:14:55.760 --> 00:15:00.840]  但是今天記不記得我經文的主題是什麼?
[00:15:00.840 --> 00:15:04.240]  「相信我便能飛」
[00:15:04.240 --> 00:15:06.000]  「你便能飛」
[00:15:06.000 --> 00:15:11.600]  為什麼我們生活都這麼沉重呢?
[00:15:11.600 --> 00:15:13.520]  你覺不覺得我們現在信了主
[00:15:13.520 --> 00:15:15.920]  我們生活都不容易
[00:15:15.920 --> 00:15:17.840]  都沉重的
[00:15:17.840 --> 00:15:19.880]  大家我都看到額頭
[00:15:19.880 --> 00:15:21.840]  好像飛不起
[00:15:21.840 --> 00:15:24.040]  是不是?有時候很累的
[00:15:24.040 --> 00:15:27.080]  我們經常說「心很累」
[00:15:27.080 --> 00:15:29.600]  為什麼會這麼不自由呢?
[00:15:29.600 --> 00:15:33.240]  我們已經得救了
[00:15:33.240 --> 00:15:38.600]  不是應該和神一起飛翔了嗎?
[00:15:38.600 --> 00:15:41.280]  我們看到這個扇形的結構
[00:15:41.280 --> 00:15:43.280]  愛和救贖是重點
[00:15:43.280 --> 00:15:46.960]  並且救贖也在這裡出現了三次的應許
[00:15:46.960 --> 00:15:52.080]  但是我們看不到夾在中間的那兩樣東西
[00:15:52.080 --> 00:15:53.080]  頭尾段
[00:15:53.080 --> 00:15:59.000]  他也提到不要害怕
[00:15:59.000 --> 00:16:03.320]  因為其實有無數這麼多的害怕
[00:16:03.320 --> 00:16:05.800]  支配著我們
[00:16:05.800 --> 00:16:09.640]  為什麼得救仍然會害怕呢?
[00:16:09.640 --> 00:16:13.440]  我們怕些什麼呢?
[00:16:13.440 --> 00:16:15.800]  不要說天災人禍
[00:16:15.800 --> 00:16:18.320]  單是我們日常生活
[00:16:18.320 --> 00:16:20.840]  我們都有很多事情害怕
[00:16:20.840 --> 00:16:25.880]  你最害怕的是什麼?
[00:16:25.880 --> 00:16:28.280]  為什麼我們已經這麼努力了?
[00:16:28.280 --> 00:16:33.920]  為什麼整天都覺得自己不夠好呢?
[00:16:33.920 --> 00:16:36.160]  有時候我們不知道為什麼
[00:16:36.160 --> 00:16:39.480]  整天都覺得自己不夠好
[00:16:39.480 --> 00:16:40.960]  覺得自己不夠了
[00:16:40.960 --> 00:16:42.400]  可能沒有告訴別人
[00:16:42.400 --> 00:16:43.320]  但是自己覺得
[00:16:43.320 --> 00:16:45.840]  所以我們很容易有比較
[00:16:45.840 --> 00:16:48.800]  很容易覺得
[00:16:48.800 --> 00:16:51.200]  會覺得他為什麼會得到這些東西
[00:16:51.200 --> 00:16:54.200]  那些就出了妒忌了
[00:16:54.200 --> 00:16:57.440]  因為我們有時候都很介意別人怎麼看自己
[00:16:57.440 --> 00:17:03.160]  或者自己看不起自己
[00:17:03.160 --> 00:17:05.200]  可能是成長的背景
[00:17:05.200 --> 00:17:07.920]  可能是文化的影響
[00:17:07.920 --> 00:17:10.280]  有很多事情我們經常都害怕
[00:17:10.280 --> 00:17:12.680]  經常都覺得自己不夠好
[00:17:12.680 --> 00:17:14.360]  可能是男士方面
[00:17:14.360 --> 00:17:15.200]  我不知道是不是
[00:17:15.200 --> 00:17:16.400]  可能是
[00:17:16.400 --> 00:17:18.640]  就會害怕失敗
[00:17:18.640 --> 00:17:20.760]  會害怕失業
[00:17:20.760 --> 00:17:23.280]  都害怕別人看不起
[00:17:23.280 --> 00:17:26.760]  都害怕有人說你不行
[00:17:26.760 --> 00:17:30.920]  最怕銀行不夠足夠的存款
[00:17:30.920 --> 00:17:34.080]  這些都是很正常的
[00:17:34.080 --> 00:17:40.440]  因為我們華人有個傳統成功的觀念
[00:17:40.440 --> 00:17:43.000]  叫做五子登科
[00:17:43.000 --> 00:17:44.800]  是哪五子?
[00:17:44.800 --> 00:17:46.200]  銀子
[00:17:46.200 --> 00:17:48.560]  車子
[00:17:48.560 --> 00:17:50.560]  房子
[00:17:50.560 --> 00:17:51.520]  這些是資產
[00:17:51.520 --> 00:17:52.720]  還有兩個子是什麼呢?
[00:17:52.720 --> 00:17:53.920]  五科
[00:17:53.920 --> 00:17:54.840]  五子登科
[00:17:54.840 --> 00:17:56.600]  就是妻子
[00:17:56.600 --> 00:17:57.760]  以前是兒子
[00:17:57.760 --> 00:18:00.560]  但現在是孩子
[00:18:00.560 --> 00:18:04.560]  我們真的有很多事情要擔心
[00:18:04.560 --> 00:18:08.600]  女性會怕什麼呢?
[00:18:08.600 --> 00:18:09.960]  怕孤獨
[00:18:09.960 --> 00:18:11.440]  可能
[00:18:11.440 --> 00:18:13.040]  怕失婚
[00:18:13.040 --> 00:18:16.200]  可能而已
[00:18:16.200 --> 00:18:19.400]  可能怕自己不夠漂亮
[00:18:19.400 --> 00:18:20.080]  是不是?
[00:18:20.080 --> 00:18:23.440]  怕自己年華老去
[00:18:23.440 --> 00:18:25.200]  或者現在這個時間
[00:18:25.200 --> 00:18:28.600]  女性和男性怕的都是一樣
[00:18:28.600 --> 00:18:29.640]  以上的失業
[00:18:29.640 --> 00:18:30.360]  失敗
[00:18:30.360 --> 00:18:32.280]  被人看不起
[00:18:32.280 --> 00:18:37.360]  所以我們很想逃避這些害怕
[00:18:37.360 --> 00:18:40.160]  因為這些害怕實在沉重
[00:18:40.160 --> 00:18:42.480]  我作為女性
[00:18:42.480 --> 00:18:45.680]  現在經常說什麼呢?
[00:18:45.680 --> 00:18:47.520]  凍齡
[00:18:47.520 --> 00:18:49.120]  就好像進了雪櫃一樣
[00:18:49.120 --> 00:18:51.200]  不會老的
[00:18:51.200 --> 00:18:53.560]  現在不止凍齡這麼簡單
[00:18:53.560 --> 00:18:54.480]  是什麼呢?
[00:18:54.480 --> 00:18:56.000]  逆齡
[00:18:56.000 --> 00:18:57.960]  你一直這樣都不行
[00:18:57.960 --> 00:18:59.520]  我50歲就是50歲
[00:18:59.520 --> 00:19:00.600]  40歲就是40歲
[00:19:00.600 --> 00:19:01.600]  60歲就是60歲
[00:19:01.600 --> 00:19:02.560]  這個樣子是不行的
[00:19:02.560 --> 00:19:03.440]  還要是逆齡
[00:19:03.440 --> 00:19:05.120]  就是我50變40歲
[00:19:05.120 --> 00:19:07.800]  40歲好像30歲這樣才行
[00:19:07.800 --> 00:19:09.600]  那有什麼可以做呢?
[00:19:09.600 --> 00:19:10.600]  所以你一看片子
[00:19:10.600 --> 00:19:13.440]  那些廣告全部都是什麼呢?
[00:19:13.440 --> 00:19:15.280]  很多套餐
[00:19:15.280 --> 00:19:19.200]  很多產品
[00:19:19.200 --> 00:19:23.400]  你一看就很快就飆出來了
[00:19:23.400 --> 00:19:28.480]  那這些先不說了
[00:19:28.480 --> 00:19:32.080]  但是我記得小時候
[00:19:32.080 --> 00:19:34.560]  都流行一些東西
[00:19:34.560 --> 00:19:37.880]  就是美白和零毛孔
[00:19:37.880 --> 00:19:40.080]  人怎麼會是零毛孔呢?
[00:19:40.080 --> 00:19:42.920]  但是我們信要零毛孔
[00:19:42.920 --> 00:19:44.000]  還有美白
[00:19:44.000 --> 00:19:45.920]  美白是什麼呢?
[00:19:45.920 --> 00:19:47.240]  要去班
[00:19:47.240 --> 00:19:52.360]  小時候沒錢買產品去班
[00:19:52.360 --> 00:19:53.840]  那怎麼才可以
[00:19:53.840 --> 00:19:59.560]  好像電視那樣說美白呢?
[00:19:59.560 --> 00:20:00.960]  有什麼日常用品
[00:20:00.960 --> 00:20:03.080]  你家裡都有
[00:20:03.080 --> 00:20:05.520]  是關於白的呢?
[00:20:05.520 --> 00:20:07.680]  又聽到一些聲音
[00:20:07.680 --> 00:20:09.080]  「牙」字是嗎?
[00:20:09.080 --> 00:20:11.280]  還有什麼?
[00:20:11.280 --> 00:20:12.120]  是啊
[00:20:12.120 --> 00:20:15.560]  我小時候就試過用牙膏
[00:20:15.560 --> 00:20:17.160]  就是塗起來
[00:20:17.160 --> 00:20:18.040]  我有些
[00:20:18.040 --> 00:20:19.640]  有一粒痣在這裡
[00:20:19.640 --> 00:20:21.640]  我真的塗了一粒痣
[00:20:21.640 --> 00:20:23.560]  你猜行不行呢?
[00:20:23.560 --> 00:20:27.920]  是更加出色了
[00:20:27.920 --> 00:20:28.440]  是啊
[00:20:28.440 --> 00:20:31.120]  你是不是覺得很傻
