
[00:00:00.000 --> 00:00:08.320]  好,謝謝敬拜隊帶領我們有敬拜時間
[00:01:50.520 --> 00:01:53.520]  這些管理期望的目的
[00:01:53.520 --> 00:01:57.520]  是希望我們人將生活中每一天發生的事
[00:01:57.520 --> 00:02:01.520]  管理得好,以至生命中發生的事
[00:02:01.520 --> 00:02:04.520]  對自己的心理傷害減到最低
[00:02:04.520 --> 00:02:07.520]  經常說希望越大,失望越大
[00:02:07.520 --> 00:02:09.520]  所以我們不要期望太多
[00:02:09.520 --> 00:02:13.520]  但同時,有一句說話大家都經常聽
[00:02:13.520 --> 00:02:16.520]  人生不如意事十常八九
[00:02:16.520 --> 00:02:20.520]  困難或困苦都一定有,是避不開的
[00:02:20.520 --> 00:02:23.520]  就好像小智
[00:02:23.520 --> 00:02:27.520]  你平時去到世…
[00:02:27.520 --> 00:02:31.520]  小智可能是你平時在考試當中
[00:02:31.520 --> 00:02:32.520]  覺得有壓力
[00:02:32.520 --> 00:02:34.520]  可能很大的事就是
[00:02:34.520 --> 00:02:37.520]  最近你打新聞或去IG當中
[00:02:37.520 --> 00:02:41.520]  看到世界發生很多令人擔憂的事
[00:02:41.520 --> 00:02:44.520]  無論是戰爭、天災、人禍
[00:02:44.520 --> 00:02:47.520]  甚至你見到很多無辜的人去傷亡的時候
[00:02:47.520 --> 00:02:49.520]  在人的角度你會覺得有無奈
[00:02:49.520 --> 00:02:51.520]  不知道為何會發生這樣的事
[00:02:51.520 --> 00:02:54.520]  或作為基督徒的我們,可能你沒有說出口
[00:02:54.520 --> 00:02:56.520]  但你也會深深地問
[00:02:56.520 --> 00:02:59.520]  為何上帝要讓這些事發生呢?
[00:02:59.520 --> 00:03:02.520]  或在困難當中,你聽不到上帝的回應
[00:03:02.520 --> 00:03:04.520]  即時回應時,你可能會問
[00:03:04.520 --> 00:03:06.520]  上帝呀,你在哪裏?
[00:03:06.520 --> 00:03:09.520]  今天我們會再看《藥室的故事》
[00:03:09.520 --> 00:03:11.520]  在40及41章
[00:03:11.520 --> 00:03:16.520]  拍網我們先去回顧一下《藥室的故事》
[00:03:16.520 --> 00:03:19.520]  上次39章是說到
[00:03:19.520 --> 00:03:21.520]  藥室17歲被人買到埃及成為奴隸
[00:03:21.520 --> 00:03:24.520]  之後在波提弗的家中做管家
[00:03:24.520 --> 00:03:29.520]  但因為當中有波提弗的太太去引誘他
[00:03:29.520 --> 00:03:31.520]  藥室其實是很忠實的
[00:03:31.520 --> 00:03:33.520]  他堅持拒絕不犯罪
[00:03:33.520 --> 00:03:35.520]  但最後得出的結果
[00:03:35.520 --> 00:03:37.520]  是被一個女主人誣告
[00:03:37.520 --> 00:03:39.520]  被人冤枉、被人裁
[00:03:39.520 --> 00:03:43.520]  以至他要坐一個監獄當中渡過
[00:03:43.520 --> 00:03:46.520]  今天我們會看40及41章
[00:03:46.520 --> 00:03:51.520]  這段時間,藥室成為他階下囚
[00:03:51.520 --> 00:03:55.520]  到30歲準備為法老解夢的這段時間
[00:03:55.520 --> 00:03:57.520]  發生了一些事情
[00:03:57.520 --> 00:03:59.520]  拍網我們藉著今天的經文
[00:03:59.520 --> 00:04:02.520]  去看看藥室在監獄當中
[00:04:02.520 --> 00:04:06.520]  在一個看來不知道何時可以出監的情況下
[00:04:06.520 --> 00:04:08.520]  看來很沒有盼望的情況
[00:04:08.520 --> 00:04:10.520]  如何跨過
[00:04:10.520 --> 00:04:13.520]  當中我們有甚麼提醒和學習
[00:04:13.520 --> 00:04:16.520]  我們會一起讀40章
[00:04:16.520 --> 00:04:19.520]  41章我會抽一些經文給大家看
[00:04:19.520 --> 00:04:22.520]  但我們會先讀40章整章
[00:04:22.520 --> 00:04:25.520]  我們預備一起讀這節
[00:04:25.520 --> 00:04:26.520]  3、2、1
[00:04:26.520 --> 00:04:31.520]  「這些事以後,埃及王的司酒長和司膳長
[00:04:31.520 --> 00:04:34.520]  得罪了他們的主埃及王
[00:04:34.520 --> 00:04:38.520]  法老就對司酒長和司膳長兩個官員
[00:04:38.520 --> 00:04:40.520]  發怒
[00:04:40.520 --> 00:04:44.520]  把他們關在衛長府內的監獄裡
[00:04:44.520 --> 00:04:47.520]  就是藥室被囚的地方
[00:04:47.520 --> 00:04:50.520]  護衛長把他們交給藥室
[00:04:50.520 --> 00:04:52.520]  藥室就事後他們
[00:04:52.520 --> 00:04:55.520]  他們被關了一段日子
[00:04:55.520 --> 00:04:58.520]  關在監獄裡的這兩個人
[00:04:58.520 --> 00:05:02.520]  就是埃及王的司酒長和司膳長
[00:05:02.520 --> 00:05:06.520]  在同一個晚上各自做了一個夢
[00:05:06.520 --> 00:05:09.520]  每個夢都有自己的解釋
[00:05:09.520 --> 00:05:14.520]  到了早晨,藥室來到他們那裡看他們
[00:05:14.520 --> 00:05:16.520]  看啊,他們很憂愁
[00:05:16.520 --> 00:05:20.520]  他就問一同關在他主人府內
[00:05:20.520 --> 00:05:22.520]  法老的官員說
[00:05:22.520 --> 00:05:26.520]  你們今天為什麼面帶仇戎呢?
[00:05:26.520 --> 00:05:28.520]  他們對他說
[00:05:28.520 --> 00:05:30.520]  我們各自做了一個夢
[00:05:30.520 --> 00:05:32.520]  卻沒有人能講解
[00:05:32.520 --> 00:05:34.520]  藥室對他們說
[00:05:34.520 --> 00:05:37.520]  解夢不是出於神嗎?
[00:05:37.520 --> 00:05:39.520]  請你們把夢告訴我
[00:05:39.520 --> 00:05:42.520]  司酒長就把夢告訴藥室
[00:05:42.520 --> 00:05:44.520]  對他說
[00:05:44.520 --> 00:05:46.520]  在我的夢中,看啊
[00:05:46.520 --> 00:05:49.520]  有一棵葡萄樹在我面前
[00:05:49.520 --> 00:05:51.520]  樹上有三根枝子
[00:05:51.520 --> 00:05:54.520]  枝子發了芽,開了花
[00:05:54.520 --> 00:05:57.520]  結出串串成熟的葡萄
[00:05:57.520 --> 00:06:00.520]  法老的杯在我手中
[00:06:00.520 --> 00:06:03.520]  我就拿葡萄擠在法老的杯裡
[00:06:03.520 --> 00:06:06.520]  把杯遞到他手中
[00:06:06.520 --> 00:06:08.520]  藥室對他說
[00:06:08.520 --> 00:06:10.520]  夢的解釋是這樣
[00:06:10.520 --> 00:06:13.520]  三根枝子就是三天
[00:06:13.520 --> 00:06:17.520]  三天之內,法老要讓你抬起頭來
[00:06:17.520 --> 00:06:19.520]  叫你官服完職
[00:06:19.520 --> 00:06:22.520]  你仍要遞杯在法老的手中
[00:06:22.520 --> 00:06:26.520]  像先辭做他司酒長一樣
[00:06:26.520 --> 00:06:28.520]  但你得福的時候
[00:06:28.520 --> 00:06:30.520]  請你記得我
[00:06:30.520 --> 00:06:32.520]  向我施慈愛
[00:06:32.520 --> 00:06:34.520]  在法老面前提起我
[00:06:34.520 --> 00:06:36.520]  救我出這監牢
[00:06:36.520 --> 00:06:40.520]  我實在是從希伯來人之地被拐來的
[00:06:40.520 --> 00:06:44.520]  我在這裡沒有做過什麼
[00:06:44.520 --> 00:06:47.520]  好叫他們把我關在牢裡
[00:06:47.520 --> 00:06:51.520]  司酒長見好,就對藥室說
[00:06:51.520 --> 00:06:53.520]  在夢中,看啊
[00:06:53.520 --> 00:06:57.520]  我頭上頂著三個裝病的男子
[00:06:57.520 --> 00:06:59.520]  最上面的男子裡
[00:06:59.520 --> 00:07:02.520]  有為法老敲的各樣食物
[00:07:02.520 --> 00:07:06.520]  有飛鳥來吃我頭上男子裡的食物
[00:07:06.520 --> 00:07:10.520]  藥室說,夢的解釋是這樣
[00:07:10.520 --> 00:07:12.520]  三個男子就是三天
[00:07:12.520 --> 00:07:16.520]  三天之內,法老要讓你抬起頭來
[00:07:16.520 --> 00:07:18.520]  伸手而出
[00:07:18.520 --> 00:07:20.520]  把你掛在木架上
[00:07:20.520 --> 00:07:24.520]  必有飛鳥來吃你身上的肉
[00:07:24.520 --> 00:07:28.520]  到了三天,正是法老的生日
[00:07:28.520 --> 00:07:31.520]  他為眾神瀑擺設筵席
[00:07:31.520 --> 00:07:38.520]  使司酒長和司善長從眾神瀑中抬起頭來
[00:07:38.520 --> 00:07:42.520]  官服完職,迎救帝杯在法老手中
[00:07:42.520 --> 00:07:45.520]  卻把司善長掛起來
[00:07:45.520 --> 00:07:48.520]  正如藥室向他們所說的
[00:07:48.520 --> 00:07:53.520]  然而司酒長不記得藥室,竟忘了他
[00:07:53.520 --> 00:07:55.520]  我們進入經文節,一起讀土稿吧
[00:07:55.520 --> 00:08:00.520]  七海天父,謝謝你
[00:08:00.520 --> 00:08:02.520]  因為你留下聖經給我們
[00:08:02.520 --> 00:08:07.520]  在聖經中,你記載了不同人的遭遇
[00:08:07.520 --> 00:08:09.520]  同樣成為我們的提醒
[00:08:09.520 --> 00:08:11.520]  求神藉著今天你的話
[00:08:11.520 --> 00:08:16.520]  讓我們得到安慰、激勵、幫助
[00:08:16.520 --> 00:08:21.520]  求主讓我們當中有什麼憂愁、阻礙
[00:08:21.520 --> 00:08:23.520]  願你幫助我們去挪開
[00:08:23.520 --> 00:08:26.520]  讓我們專心明白神的話
[00:08:26.520 --> 00:08:30.520]  莊重地,以至今天你親自對我們說話的時候
[00:08:30.520 --> 00:08:32.520]  我們就得到你的安慰
[00:08:32.520 --> 00:08:34.520]  我們聽土稿,以信土稿
[00:08:34.520 --> 00:08:37.520]  奉著主的名,求主的安慰
[00:08:37.520 --> 00:08:41.520]  雖然我們剛讀了一次經文
[00:08:41.520 --> 00:08:45.520]  簡單說說整個四十章是說什麼的
[00:08:45.520 --> 00:08:48.520]  剛才說到藥室已經在監獄
[00:08:48.520 --> 00:08:51.520]  因為他被人冤枉,所以他被關進監獄
[00:08:51.520 --> 00:08:55.520]  過了一段時間,這個監獄就來了兩個新的囚犯
[00:08:55.520 --> 00:08:58.520]  這兩個新的囚犯的身份是很特別的
[00:08:58.520 --> 00:09:00.520]  就是司酒長和司善長
[00:09:00.520 --> 00:09:04.520]  其實這個司酒長和司善長
[00:09:04.520 --> 00:09:08.520]  如果在今天來說,他們是一個很尊貴的職份
[00:09:08.520 --> 00:09:11.520]  他們可以直接在法老身邊服侍
[00:09:11.520 --> 00:09:16.520]  近身去幫助法老
[00:09:16.520 --> 00:09:19.520]  所以他是一個很尊貴的大官員
[00:09:19.520 --> 00:09:22.520]  藥室就被護衛長安排
[00:09:22.520 --> 00:09:25.520]  要去專責照顧這兩位官員
[00:09:25.520 --> 00:09:29.520]  有一天,藥室看到他們的樣子有點不妥
[00:09:29.520 --> 00:09:32.520]  他們很煩,好像很憂愁
[00:09:32.520 --> 00:09:35.520]  藥室就問他們,為什麼今天面帶愁容呢?
[00:09:35.520 --> 00:09:39.520]  藥室就上前去關心這兩個人
[00:09:39.520 --> 00:09:43.520]  原來發現他們在同一個晚上
[00:09:43.520 --> 00:09:46.520]  各自都發了一個夢
[00:09:46.520 --> 00:09:49.520]  但沒有人去講解
[00:09:49.520 --> 00:09:53.520]  沒有人講解的原因是當時古埃及
[00:09:53.520 --> 00:09:57.520]  有一個職位叫做解夢師
[00:09:57.520 --> 00:10:00.520]  或者聖經中有些叫術士的人
[00:10:00.520 --> 00:10:02.520]  他們專門幫助解夢
[00:10:02.520 --> 00:10:04.520]  但他們現在在監獄
[00:10:04.520 --> 00:10:07.520]  在監獄當中,他們不能隨時有這個權利
[00:10:07.520 --> 00:10:09.520]  去找人幫助解夢
[00:10:09.520 --> 00:10:12.520]  所以他們因為不明白夢的意思
[00:10:12.520 --> 00:10:14.520]  而令他們感到很煩惱
[00:10:14.520 --> 00:10:18.520]  在這個時候,我們看到藥室立即有回應
[00:10:18.520 --> 00:10:20.520]  當他問完後
[00:10:20.520 --> 00:10:25.520]  在監獄的藥室,他說解夢難度不是出於神嗎?
[00:10:25.520 --> 00:10:28.520]  其實當中這句說話
[00:10:28.520 --> 00:10:31.520]  是顯示藥室相信萬事都在乎神
[00:10:31.520 --> 00:10:33.520]  神是掌權一切
[00:10:33.520 --> 00:10:36.520]  其實我們見到,藥室即使在監獄
[00:10:36.520 --> 00:10:40.520]  不是剛剛開始,是過了一段時間
[00:10:40.520 --> 00:10:43.520]  但他仍然相信上帝會幫助他
[00:10:43.520 --> 00:10:46.520]  當他說解夢不是出於神的時候
[00:10:46.520 --> 00:10:48.520]  他說請你們把夢告訴我
[00:10:48.520 --> 00:10:51.520]  其實他是在說,他很深信即使在監獄
[00:10:51.520 --> 00:10:53.520]  上帝都與他同在
[00:10:53.520 --> 00:10:56.520]  在監獄中,上帝都會幫助他
[00:10:56.520 --> 00:10:58.520]  讓他有能力去解夢
[00:10:58.520 --> 00:11:03.520]  我們再看看9至19節中
[00:11:03.520 --> 00:11:06.520]  藥室解夢的過程,給我們有甚麼提醒
[00:11:06.520 --> 00:11:11.520]  我們接著看,有些長,希望大家看到
[00:11:11.520 --> 00:11:16.520]  分別解讀施酒長和施善長的夢
[00:11:16.520 --> 00:11:19.520]  當他解讀施酒長的夢的時候
[00:11:19.520 --> 00:11:21.520]  我們見到,他說夢的解釋
[00:11:21.520 --> 00:11:26.520]  施酒長,你三天後會官服完職
[00:11:26.520 --> 00:11:31.520]  而他對施善長的解夢中
[00:11:31.520 --> 00:11:33.520]  他說夢的解釋是三天內
[00:11:33.520 --> 00:11:38.520]  你的夢是告訴你,你三天後會被掛在木頭上
[00:11:38.520 --> 00:11:41.520]  會被法老判處死刑
[00:11:41.520 --> 00:11:46.520]  其實當我們對比兩個藥室解夢的當中
[00:11:46.520 --> 00:11:48.520]  我們發現有一個不同的地方
[00:11:48.520 --> 00:11:54.520]  在第14節,14節是說藥室幫施酒長解夢後
[00:11:54.520 --> 00:11:57.520]  他立即提出一個請求
[00:11:57.520 --> 00:12:01.520]  施酒長,到你出獄的時候
[00:12:01.520 --> 00:12:04.520]  請你要記得我,要向我施慈愛
[00:12:04.520 --> 00:12:09.520]  在法老面前提起我,救我出獄
[00:12:09.520 --> 00:12:16.520]  這個經文是說,藥室在面對施酒長的時候
[00:12:16.520 --> 00:12:18.520]  他只是向施酒長提出一個請求
[00:12:18.520 --> 00:12:24.520]  當我們看施善長幫他解夢的時候
[00:12:24.520 --> 00:12:26.520]  他沒有提出任何的請求
[00:12:26.520 --> 00:12:30.520]  你看到他幫施善長解夢,只是幫他解夢
[00:12:30.520 --> 00:12:34.520]  沒有任何的求他,叫他紀念他等等
[00:12:34.520 --> 00:12:37.520]  其實在這個過程中,我們看到
[00:12:37.520 --> 00:12:40.520]  藥室向酒正請求的時候
[00:12:40.520 --> 00:12:45.520]  是覺得上帝一定會令這個夢成真
[00:12:45.520 --> 00:12:49.520]  這個夢一定會按著神的旨意去成就
[00:12:49.520 --> 00:12:52.520]  因為他很知道施酒長
[00:12:52.520 --> 00:12:56.520]  深信施酒長三天後,他就會回到法老身邊
[00:12:56.520 --> 00:12:58.520]  繼續做他以前的官
[00:12:58.520 --> 00:13:02.520]  繼續在法老面前服侍
[00:13:02.520 --> 00:13:05.520]  以致他有機會在法老面前提起藥室
[00:13:05.520 --> 00:13:07.520]  釋放他出獄
[00:13:07.520 --> 00:13:10.520]  其實另一方面,我們在這個解夢中
[00:13:10.520 --> 00:13:12.520]  我們看到藥室其實很有信心
[00:13:12.520 --> 00:13:15.520]  神會成就這些事情
[00:13:15.520 --> 00:13:17.520]  因為他做了一個很大膽的行為
[00:13:17.520 --> 00:13:20.520]  他在幫施善長解夢的時候
[00:13:20.520 --> 00:13:23.520]  其實他是在說一個死亡的預告
[00:13:23.520 --> 00:13:26.520]  他直接向施善長說
[00:13:26.520 --> 00:13:29.520]  你會伸手而出,掛在木架上
[00:13:29.520 --> 00:13:32.520]  並且有飛鳥來吃你身上的肉
[00:13:32.520 --> 00:13:34.520]  其實這個死亡的預告
[00:13:34.520 --> 00:13:38.520]  是代表藥室很有信心這件事會成就
[00:13:38.520 --> 00:13:42.520]  因為試想一下,萬一藥室解錯夢
[00:13:42.520 --> 00:13:45.520]  最後原來施善長會
[00:13:45.520 --> 00:13:47.520]  如果他有些疑惑或不確信
[00:13:47.520 --> 00:13:50.520]  而當中他竟然說這個死亡預告的時候
[00:13:50.520 --> 00:13:54.520]  最後如果施善長可以出來監獄的時候
[00:13:54.520 --> 00:13:57.520]  可能藥室就會有麻煩
[00:13:57.520 --> 00:14:02.520]  因為剛剛提到施善長其實是一個很大的官員
[00:14:02.520 --> 00:14:06.520]  當他出獄的時候,很可能藥室會抽後算帳
[00:14:06.520 --> 00:14:09.520]  可能他會面對很多刑罰
[00:14:09.520 --> 00:14:14.520]  可能會面對一些被判刑等等
[00:14:14.520 --> 00:14:17.520]  而我們再看經文
[00:14:17.520 --> 00:14:21.520]  其實的確藥室的解夢是正確的
[00:14:21.520 --> 00:14:24.520]  上帝的確指示藥室解夢的時候
[00:14:24.520 --> 00:14:28.520]  是按藥室所說的去成就
[00:14:28.520 --> 00:14:32.520]  藥室在三天之後,正正就是法老的生日
[00:14:32.520 --> 00:14:35.520]  施酒長就去官服完職
[00:14:35.520 --> 00:14:38.520]  但施善長就被掛起來
[00:14:38.520 --> 00:14:42.520]  事實上我們由上一次到今天
[00:14:42.520 --> 00:14:44.520]  我們再看藥室的生命
[00:14:44.520 --> 00:14:46.520]  他不論成為奴隸
[00:14:46.520 --> 00:14:51.520]  或是在監獄裡成為了階下囚
[00:14:51.520 --> 00:14:53.520]  他都沒有表現得很沮喪或自憐
[00:14:53.520 --> 00:14:57.520]  反而是很有積極的力量去生活
[00:14:57.520 --> 00:15:02.520]  甚至這次他是靠著上帝的能力去幫助他身邊的人
[00:15:02.520 --> 00:15:05.520]  其實我們在背後看見他在解夢的當中
[00:15:05.520 --> 00:15:10.520]  他很深信在監獄裡,上帝仍然掌管著一切
[00:15:10.520 --> 00:15:13.520]  他知道夢是來自上帝
[00:15:13.520 --> 00:15:18.520]  即使他在埃及地,監獄裡
[00:15:18.520 --> 00:15:21.520]  事情都會按上帝所發生
[00:15:21.520 --> 00:15:23.520]  因為上帝是掌權
[00:15:23.520 --> 00:15:27.520]  亦因著他知道上帝掌權一切的時候
[00:15:27.520 --> 00:15:32.520]  在監獄裡,他不會以絕望、自怨自艾的生命去面對
[00:15:32.520 --> 00:15:35.520]  而是他有安穩,能夠面對困難
[00:15:35.520 --> 00:15:37.520]  即使他自己成為階下囚
[00:15:37.520 --> 00:15:40.520]  他都有能力去幫助身邊的人
[00:15:40.520 --> 00:15:45.520]  靜音姐妹,不知道你現在有沒有面對什麼困難
[00:15:45.520 --> 00:15:49.520]  會不會有些事情令你覺得很沮喪或失望
[00:15:49.520 --> 00:15:54.520]  會不會是你和父母的關係,家人的關係
[00:15:54.520 --> 00:15:57.520]  又或者你和同學讀書的壓力
[00:15:57.520 --> 00:16:00.520]  甚至會不會令你很惹怒你的情緒的是
[00:16:00.520 --> 00:16:04.520]  你小組和小組員的關係等等
[00:16:04.520 --> 00:16:07.520]  其實當我們面對一些難題的時候
[00:16:07.520 --> 00:16:11.520]  可能我們都會很想去努力去改變那些事
[00:16:11.520 --> 00:16:14.520]  很想改變那些事或那些人
[00:16:14.520 --> 00:16:16.520]  甚至很想控制在我們的掌握之內
[00:16:16.520 --> 00:16:18.520]  很想對方去有所改變
[00:16:18.520 --> 00:16:21.520]  但有時候會令自己很累
[00:16:21.520 --> 00:16:27.520]  因為很多時候事情未必是按照你所想的去發生
[00:16:27.520 --> 00:16:30.520]  而令你會不開心、失望
[00:16:30.520 --> 00:16:33.520]  甚至有憤怒在當中
[00:16:33.520 --> 00:16:35.520]  其實我們不得不承認
[00:16:35.520 --> 00:16:39.520]  人在很多事情上都掌握不到
[00:16:39.520 --> 00:16:42.520]  因為我們只不過是一個人
[00:16:42.520 --> 00:16:46.520]  其實在虐失去解夢的過程中
[00:16:46.520 --> 00:16:49.520]  我們看得見他對上帝很有信心
[00:16:49.520 --> 00:16:53.520]  他知道上帝在監獄、在他落在苦難的當中
[00:16:53.520 --> 00:16:55.520]  仍然掌管一切
[00:16:55.520 --> 00:16:58.520]  未來或事情仍然在神的手中的時候
[00:16:58.520 --> 00:17:01.520]  他讓我們明白了一件事
[00:17:01.520 --> 00:17:05.520]  就是要去承認人是很有限的
[00:17:05.520 --> 00:17:09.520]  但神是那位無限的上帝
[00:17:09.520 --> 00:17:11.520]  在掌管一切的時候
[00:17:11.520 --> 00:17:14.520]  我們就可以安心去依靠他
[00:17:14.520 --> 00:17:20.520]  我們能夠有一個不一樣的態度去面對困苦和不安
[00:17:20.520 --> 00:17:23.520]  可能我們的態度可以放鬆一點
[00:17:23.520 --> 00:17:24.520]  或者放手
[00:17:24.520 --> 00:17:25.520]  去將這些事情
[00:17:25.520 --> 00:17:28.520]  承認自己不能夠去改變的時候
[00:17:28.520 --> 00:17:30.520]  那些事情不能夠按照我們去改變的時候
[00:17:30.520 --> 00:17:32.520]  我們就去禱告、交託上帝
[00:17:32.520 --> 00:17:35.520]  去靠著這位無限的上帝
[00:17:35.520 --> 00:17:37.520]  我們就去有安穩
[00:17:37.520 --> 00:17:39.520]  因為我們要知道
[00:17:39.520 --> 00:17:40.520]  正如虐失去相信
[00:17:40.520 --> 00:17:43.520]  沒有任何的事情、困難或挑戰
[00:17:43.520 --> 00:17:45.520]  是比上帝大
[00:17:45.520 --> 00:17:49.520]  沒有東西是比上帝掌權的大
[00:17:49.520 --> 00:17:52.520]  盼望我們學習認信
[00:17:52.520 --> 00:17:53.520]  就好像虐失一樣
[00:17:53.520 --> 00:17:55.520]  認信上帝是掌權這個事實
[00:17:55.520 --> 00:18:00.520]  以致我們能夠有安穩的心去面對生命的困難
[00:18:00.520 --> 00:18:04.520]  剛才一開始我們有說過一句話
[00:18:04.520 --> 00:18:09.520]  人究竟是否很容易被環境的好與壞去影響
[00:18:09.520 --> 00:18:11.520]  我自己是很同意那句話
[00:18:11.520 --> 00:18:13.520]  因為我自己也是
[00:18:13.520 --> 00:18:15.520]  每一天或者在生命裏
[00:18:15.520 --> 00:18:19.520]  有時也很容易被環境的好和壞去影響
[00:18:19.520 --> 00:18:21.520]  但接下來很想和大家再去看
[00:18:21.520 --> 00:18:23.520]  究竟什麼是好
[00:18:23.520 --> 00:18:25.520]  什麼是壞
[00:18:25.520 --> 00:18:28.520]  在人眼中看為壞事
[00:18:28.520 --> 00:18:30.520]  究竟在神的眼中
[00:18:30.520 --> 00:18:33.520]  又是否覺得是壞事呢
[00:18:33.520 --> 00:18:37.520]  我們剛剛讀了40章
[00:18:37.520 --> 00:18:39.520]  如果我們仔細去看
[00:18:39.520 --> 00:18:41.520]  40章有很多巧合的事件
[00:18:41.520 --> 00:18:44.520]  或者特定的時間描述
[00:18:44.520 --> 00:18:46.520]  例如第一至第三節
[00:18:46.520 --> 00:18:51.520]  說到酒精和善長同一時間激怒了法老
[00:18:51.520 --> 00:18:55.520]  同一時間被關在藥室被囚的地方
[00:18:55.520 --> 00:18:59.520]  而在第五節說到酒精和善長
[00:18:59.520 --> 00:19:02.520]  他們兩個人在同一夜晚
[00:19:02.520 --> 00:19:04.520]  各自都發了一個夢
[00:19:04.520 --> 00:19:08.520]  甚至可能在解釋這個夢的裏面
[00:19:08.520 --> 00:19:12.520]  我們看到很多時間上的詞語
[00:19:12.520 --> 00:19:15.520]  就是三天之內必定會怎樣怎樣
[00:19:15.520 --> 00:19:17.520]  到第三天法老生日
[00:19:17.520 --> 00:19:19.520]  事情就這樣發生了
[00:19:19.520 --> 00:19:24.520]  其實在這些看似巧合或者特定的時間描述裏面
[00:19:24.520 --> 00:19:26.520]  我們可以
[00:19:26.520 --> 00:19:29.520]  聖經作者為什麼要強調這些時間
[00:19:29.520 --> 00:19:32.520]  其實是想我們留意經文裏面的一些時機
[00:19:32.520 --> 00:19:35.520]  他很想在接下來的經文
[00:19:35.520 --> 00:19:37.520]  40章和41章
[00:19:37.520 --> 00:19:38.520]  讓我們去體會
[00:19:38.520 --> 00:19:40.520]  藥室生命的遭遇
[00:19:40.520 --> 00:19:42.520]  事情的背後
[00:19:42.520 --> 00:19:44.520]  看似很多巧合的事
[00:19:44.520 --> 00:19:47.520]  原來都是按照神的時間表去發生
[00:19:47.520 --> 00:19:52.520]  我們再看看經文是怎樣跟我們說話
[00:19:52.520 --> 00:19:54.520]  去到第14節
[00:19:54.520 --> 00:19:57.520]  我們剛剛也有讀過這一節的經文
[00:19:57.520 --> 00:20:01.520]  藥室在向施酒長解夢的時候
[00:20:01.520 --> 00:20:03.520]  他有一個很大的請求
[00:20:03.520 --> 00:20:06.520]  他說求施酒長在出了監之後
[00:20:06.520 --> 00:20:09.520]  去救他出監獄
[00:20:09.520 --> 00:20:10.520]  監牢當中
[00:20:10.520 --> 00:20:12.520]  我相信藥室剛剛說到
[00:20:12.520 --> 00:20:15.520]  他很相信這件事必定會成就的時候
[00:20:15.520 --> 00:20:17.520]  他期望三天之後
[00:20:17.520 --> 00:20:19.520]  酒精會回復原跡
[00:20:19.520 --> 00:20:22.520]  就可以跟法老求情
[00:20:22.520 --> 00:20:25.520]  如果按現在時下的說法來說
[00:20:25.520 --> 00:20:27.520]  他會想機會來了
[00:20:27.520 --> 00:20:29.520]  飛雲這個時候就一定是
[00:20:29.520 --> 00:20:31.520]  我可以出監的日子了
[00:20:31.520 --> 00:20:33.520]  是這個時候了
[00:20:33.520 --> 00:20:35.520]  藥室一定很期待
[00:20:35.520 --> 00:20:38.520]  當法老生日的時候
[00:20:38.520 --> 00:20:41.520]  他會很期待施酒長出獄了
[00:20:41.520 --> 00:20:43.520]  第二天可能就會有人通報
