
[00:00:00.000 --> 00:00:06.400]  我經常說,我最投入的競敗是在12樓的競敗
[00:05:27.000 --> 00:05:28.000]  心靈的風暴
[00:05:28.000 --> 00:05:32.000]  比起我們面對眼前大自然的風暴
[00:05:32.000 --> 00:05:36.000]  或許那個破壞力更大
[00:05:36.000 --> 00:05:40.000]  因為那個破壞力是在影響一個人的生命
[00:05:40.000 --> 00:05:43.000]  影響一個人人生的一條路
[00:05:43.000 --> 00:05:47.000]  山竹三日五日它就會過去
[00:05:47.000 --> 00:05:49.000]  但人生遇到一個風暴
[00:05:49.000 --> 00:05:53.000]  或許可能它影響的不是三日五日
[00:05:53.000 --> 00:05:56.000]  可能是一段更長的時間
[00:05:56.000 --> 00:05:57.000]  正如剛才所說
[00:05:57.000 --> 00:05:59.000]  風暴帶來的是破壞
[00:05:59.000 --> 00:06:01.000]  破壞可以是外在的
[00:06:01.000 --> 00:06:02.000]  可以是財物
[00:06:02.000 --> 00:06:04.000]  可以是經濟
[00:06:04.000 --> 00:06:06.000]  也可以是心靈裏面的風暴
[00:06:06.000 --> 00:06:09.000]  帶來你的生命受損
[00:06:09.000 --> 00:06:11.000]  這個都是很重要的
[00:06:11.000 --> 00:06:14.000]  而今天也和大家一起去看一段經文
[00:06:14.000 --> 00:06:18.000]  這段經文確實很明顯有外在的風暴
[00:06:18.000 --> 00:06:20.000]  就是門徒經歷一個風浪
[00:06:20.000 --> 00:06:24.000]  在湖上經歷一個大自然的風暴
[00:06:24.000 --> 00:06:28.000]  但這段經文的重點其實不是外面
[00:06:28.000 --> 00:06:31.000]  不是大自然所帶來給他風暴的破壞
[00:06:31.000 --> 00:06:33.000]  這段經文更加重要的是
[00:06:33.000 --> 00:06:35.000]  這些門徒在他們的生命裏面
[00:06:35.000 --> 00:06:36.000]  在他們的心裏面
[00:06:36.000 --> 00:06:37.000]  心靈裏面
[00:06:37.000 --> 00:06:39.000]  同樣地都遇到一個風暴
[00:06:39.000 --> 00:06:42.000]  這個風暴如果他這一波不過的話
[00:06:42.000 --> 00:06:43.000]  或者這麼說
[00:06:43.000 --> 00:06:44.000]  他過得到的話
[00:06:44.000 --> 00:06:47.000]  我相信他們的生命
[00:06:47.000 --> 00:06:49.000]  就好像聖經所展現的
[00:06:49.000 --> 00:06:50.000]  他就因為這個風暴裏面
[00:06:50.000 --> 00:06:52.000]  去看見這個所信的對象是誰
[00:06:52.000 --> 00:06:55.000]  他們更加有信心和勇氣
[00:06:55.000 --> 00:06:58.000]  去面對他將來去傳福音的路上
[00:06:58.000 --> 00:06:59.000]  怎樣可以繼續前行
[00:06:59.000 --> 00:07:01.000]  這個是非常重要
[00:07:01.000 --> 00:07:03.000]  所以對於基督徒來說
[00:07:03.000 --> 00:07:05.000]  當要面對風暴的時候
[00:07:05.000 --> 00:07:06.000]  我會問
[00:07:06.000 --> 00:07:08.000]  是不是基督徒只是面對
[00:07:08.000 --> 00:07:12.000]  或者只是需要去接受風暴帶來的破壞呢?
[00:07:12.000 --> 00:07:13.000]  這是第一個問題
[00:07:13.000 --> 00:07:14.000]  是不是呢?
[00:07:14.000 --> 00:07:16.000]  基督徒面對風暴
[00:07:16.000 --> 00:07:19.000]  是不是只是承受那種破壞力
[00:07:19.000 --> 00:07:20.000]  帶來給我們的傷害
[00:07:20.000 --> 00:07:21.000]  是不是只是這樣呢?
[00:07:21.000 --> 00:07:22.000]  第二個問題
[00:07:22.000 --> 00:07:24.000]  今天這篇講道想你回答的
[00:07:24.000 --> 00:07:25.000]  或者我自己都會回答的
[00:07:25.000 --> 00:07:27.000]  當我迎向風暴的時候
[00:07:27.000 --> 00:07:30.000]  究竟有什麼選擇去幫助我們
[00:07:30.000 --> 00:07:32.000]  或許這條問題
[00:07:32.000 --> 00:07:34.000]  此刻的你也好
[00:07:34.000 --> 00:07:36.000]  將來你去面對風浪風暴的時候
[00:07:36.000 --> 00:07:39.000]  希望你也牢牢記住
[00:07:39.000 --> 00:07:40.000]  放在心裏面
[00:07:40.000 --> 00:07:42.000]  繼續走我們要走的路
[00:07:42.000 --> 00:07:44.000]  不如我們讀一下今天這段經文
[00:07:44.000 --> 00:07:45.000]  一起讀好不好?
[00:07:45.000 --> 00:07:46.000]  很簡單的
[00:07:46.000 --> 00:07:47.000]  35節41節
[00:07:47.000 --> 00:07:48.000]  好,請
[00:07:48.000 --> 00:08:17.000]  (廣東話)
[00:08:17.000 --> 00:08:39.000]  (廣東話)
[00:08:39.000 --> 00:08:40.000]  好,一起禱告
[00:08:40.000 --> 00:08:41.000]  一起祈禱
[00:08:41.000 --> 00:08:42.000]  請你祈禱好不好?
[00:08:42.000 --> 00:08:43.000]  參加天父幫助我們
[00:08:43.000 --> 00:08:46.000]  我們很想將我們的生命交在你面前
[00:08:46.000 --> 00:08:48.000]  特別是聖靈引導我們去明白真理
[00:08:48.000 --> 00:08:49.000]  並且我們的生命
[00:08:49.000 --> 00:08:50.000]  因著聖靈的感動
[00:08:50.000 --> 00:08:52.000]  我們學習馴服
[00:08:52.000 --> 00:08:54.000]  可以去回應你自己的說話
[00:08:54.000 --> 00:08:56.000]  走在你自己的心意底下
[00:08:56.000 --> 00:08:57.000]  禱告奉主命求
[00:08:57.000 --> 00:08:58.000]  阿們
[00:08:58.000 --> 00:09:00.000]  剛剛讀了這段經文
[00:09:00.000 --> 00:09:01.000]  很清楚
[00:09:01.000 --> 00:09:03.000]  這場風暴發生在2000多年前
[00:09:03.000 --> 00:09:04.000]  真的
[00:09:04.000 --> 00:09:07.000]  這是一場大自然帶來的風暴
[00:09:07.000 --> 00:09:09.000]  這場風暴在哪裡發生?
[00:09:09.000 --> 00:09:10.000]  很清楚告訴我們
[00:09:10.000 --> 00:09:12.000]  其實是巴勒斯坦地
[00:09:12.000 --> 00:09:13.000]  為什麼巴勒斯坦地
[00:09:13.000 --> 00:09:15.000]  這個湖突然之間會
[00:09:15.000 --> 00:09:16.000]  風起雲湧
[00:09:16.000 --> 00:09:17.000]  有一個巨浪
[00:09:17.000 --> 00:09:20.000]  令到整艘船快要沉沒呢?
[00:09:20.000 --> 00:09:21.000]  很簡單
[00:09:21.000 --> 00:09:22.000]  因為如果你在地理就知道了
[00:09:22.000 --> 00:09:24.000]  雖然那個叫湖
[00:09:24.000 --> 00:09:26.000]  但是如果按著一些地理研究
[00:09:26.000 --> 00:09:27.000]  告訴我們
[00:09:27.000 --> 00:09:30.000]  這個湖久不久都會有很多大風浪
[00:09:30.000 --> 00:09:32.000]  這個大風浪的原因是因為
[00:09:32.000 --> 00:09:34.000]  這個加利利湖其實是低於水平面
[00:09:34.000 --> 00:09:37.000]  而它後面北面有一個很高的山
[00:09:37.000 --> 00:09:39.000]  所以當風一聚集
[00:09:39.000 --> 00:09:40.000]  然後向下衝的時候
[00:09:40.000 --> 00:09:42.000]  就會直湧到加利利湖
[00:09:42.000 --> 00:09:43.000]  所以久不久
[00:09:43.000 --> 00:09:47.000]  這個加利利湖都會有很多風浪的出現
[00:09:47.000 --> 00:09:48.000]  某程度上
[00:09:48.000 --> 00:09:50.000]  門徒正正就在這個過程裡面
[00:09:50.000 --> 00:09:54.000]  去面對著大自然的災害
[00:09:54.000 --> 00:09:55.000]  當然你可能會問
[00:09:55.000 --> 00:09:57.000]  這班門徒在那裡生活
[00:09:57.000 --> 00:09:58.000]  在那裡會說
[00:09:58.000 --> 00:09:59.000]  為什麼他們不認識
[00:09:59.000 --> 00:10:01.000]  或者為什麼他們遇到這個風浪的時候
[00:10:01.000 --> 00:10:03.000]  有這麼大的反應呢?
[00:10:03.000 --> 00:10:04.000]  我稍後會告訴你們
[00:10:04.000 --> 00:10:06.000]  不過我想先從第一個分題
[00:10:06.000 --> 00:10:08.000]  跟大家一起去認識一下
[00:10:08.000 --> 00:10:10.000]  原來外在的環境
[00:10:10.000 --> 00:10:12.000]  或者外面的風浪
[00:10:12.000 --> 00:10:14.000]  確實存在
[00:10:14.000 --> 00:10:16.000]  不過更影響著我們的
[00:10:16.000 --> 00:10:19.000]  或許可能是我們心靈裡面
[00:10:19.000 --> 00:10:20.000]  我們的震盪
[00:10:20.000 --> 00:10:22.000]  這個風暴、這個風浪
[00:10:22.000 --> 00:10:23.000]  帶來給我們的心靈
[00:10:23.000 --> 00:10:26.000]  可能面對得更加嚴重
[00:10:26.000 --> 00:10:27.000]  面對得更加困難
[00:10:27.000 --> 00:10:29.000]  我們盼望透過這段經文裡面
[00:10:29.000 --> 00:10:30.000]  一起去學習
[00:10:30.000 --> 00:10:31.000]  看看神的話
[00:10:31.000 --> 00:10:33.000]  一段大家都很認識
[00:10:33.000 --> 00:10:34.000]  甚或可能在教會裡面
[00:10:34.000 --> 00:10:35.000]  生活了一段長的時間
[00:10:35.000 --> 00:10:37.000]  你都必然聽過這段經文
[00:10:37.000 --> 00:10:38.000]  重申一次
[00:10:38.000 --> 00:10:40.000]  這段經文對我們今天
[00:10:40.000 --> 00:10:41.000]  作為青年的信徒
[00:10:41.000 --> 00:10:43.000]  可能中間一些成年的信徒
[00:10:43.000 --> 00:10:45.000]  我們可以怎樣去應用
[00:10:45.000 --> 00:10:46.000]  怎樣去幫助我們
[00:10:46.000 --> 00:10:48.000]  特別在信心的功課上
[00:10:48.000 --> 00:10:50.000]  去做一次的學習呢?
[00:10:50.000 --> 00:10:51.000]  這段經文很特別的
[00:10:51.000 --> 00:10:52.000]  耶穌
[00:10:52.000 --> 00:10:54.000]  如果你看回第四章前一段經文
[00:10:54.000 --> 00:10:55.000]  你就知道了
[00:10:55.000 --> 00:10:58.000]  當時其實耶穌是用四個比喻
[00:10:58.000 --> 00:11:00.000]  去教導當時的群眾
[00:11:00.000 --> 00:11:02.000]  當時耶穌教導的時候
[00:11:02.000 --> 00:11:03.000]  祂就在海邊
[00:11:03.000 --> 00:11:04.000]  自己的船上
[00:11:04.000 --> 00:11:06.000]  獨個這樣去說
[00:11:06.000 --> 00:11:07.000]  聖經去到35節
[00:11:07.000 --> 00:11:08.000]  很清楚告訴我們
[00:11:08.000 --> 00:11:09.000]  去到晚上的時候
[00:11:09.000 --> 00:11:10.000]  耶穌就叫門徒上船
[00:11:10.000 --> 00:11:11.000]  之後就到船
[00:11:11.000 --> 00:11:12.000]  去到對面岸
[00:11:12.000 --> 00:11:13.000]  如果按照經文
[00:11:13.000 --> 00:11:15.000]  這個故事之後
[00:11:15.000 --> 00:11:16.000]  你就知道原來
[00:11:16.000 --> 00:11:17.000]  門徒和耶穌
[00:11:17.000 --> 00:11:20.000]  是要去到那個叫格拉森的地方
[00:11:20.000 --> 00:11:21.000]  我一會兒會告訴你的
[00:11:21.000 --> 00:11:23.000]  但很明顯這段經文是
[00:11:23.000 --> 00:11:24.000]  耶穌獨自叫門徒一起
[00:11:24.000 --> 00:11:26.000]  然後一群的群眾
[00:11:26.000 --> 00:11:29.000]  就在加里尼湖上
[00:11:29.000 --> 00:11:30.000]  去獨處去面對
[00:11:30.000 --> 00:11:31.000]  中間是怎樣?
[00:11:31.000 --> 00:11:33.000]  當然他們要渡過那邊
[00:11:33.000 --> 00:11:34.000]  中間那邊起了風浪
[00:11:34.000 --> 00:11:36.000]  然後這個故事就記載了
[00:11:36.000 --> 00:11:38.000]  整個過程裡面
[00:11:38.000 --> 00:11:39.000]  發生了什麼
[00:11:39.000 --> 00:11:41.000]  經文37節
[00:11:41.000 --> 00:11:42.000]  很清楚的告訴我們
[00:11:42.000 --> 00:11:45.000]  忽然狂風大作
[00:11:45.000 --> 00:11:47.000]  當然這個和修館的翻譯
[00:11:47.000 --> 00:11:49.000]  好像很文驟驟
[00:11:49.000 --> 00:11:50.000]  不過原文裡面
[00:11:50.000 --> 00:11:51.000]  有一個形容詞
[00:11:51.000 --> 00:11:53.000]  其實沒有很準確的翻譯出來
[00:11:53.000 --> 00:11:54.000]  使得我們讀的時候
[00:11:54.000 --> 00:11:56.000]  其實對這句話
[00:11:56.000 --> 00:11:59.000]  不是太明白和掌握
[00:11:59.000 --> 00:12:00.000]  其實原來
[00:12:00.000 --> 00:12:01.000]  聖經裡面告訴我們
[00:12:01.000 --> 00:12:02.000]  這個風暴
[00:12:02.000 --> 00:12:04.000]  作者特別用了一個形容詞
[00:12:04.000 --> 00:12:05.000]  去形容它
[00:12:05.000 --> 00:12:06.000]  是一個大的風暴
[00:12:06.000 --> 00:12:07.000]  簡單說
[00:12:07.000 --> 00:12:09.000]  不是小事
[00:12:09.000 --> 00:12:10.000]  特別要告訴讀者知道
[00:12:10.000 --> 00:12:11.000]  告訴你知道
[00:12:11.000 --> 00:12:13.000]  門徒今次面對的一個
[00:12:13.000 --> 00:12:14.000]  大的風暴
[00:12:14.000 --> 00:12:16.000]  原來狂風這個字
[00:12:16.000 --> 00:12:17.000]  在舊約聖經
[00:12:17.000 --> 00:12:19.000]  特別用希臘文翻譯的
[00:12:19.000 --> 00:12:20.000]  舊約聖經裡面
[00:12:20.000 --> 00:12:22.000]  《約伯記》裡面說
[00:12:22.000 --> 00:12:23.000]  原來這個字可以翻譯成什麼?
[00:12:23.000 --> 00:12:25.000]  旋風
[00:12:25.000 --> 00:12:27.000]  簡單說意思就是說
[00:12:27.000 --> 00:12:29.000]  當門徒和耶穌渡過河的時候
[00:12:29.000 --> 00:12:30.000]  在船上
[00:12:30.000 --> 00:12:32.000]  雖然他們是漁夫
[00:12:32.000 --> 00:12:34.000]  但是他們今次遇到的
[00:12:34.000 --> 00:12:35.000]  聖經作者告訴我們
[00:12:35.000 --> 00:12:37.000]  是一個超大的風暴
[00:12:37.000 --> 00:12:38.000]  某程度上
[00:12:38.000 --> 00:12:40.000]  是這班門徒過去的經驗
[00:12:40.000 --> 00:12:42.000]  不能夠駕馭的
[00:12:42.000 --> 00:12:44.000]  如果我們用理解就是
[00:12:44.000 --> 00:12:45.000]  其實門徒此刻
[00:12:45.000 --> 00:12:49.000]  正正面對一個失控的場面
[00:12:49.000 --> 00:12:51.000]  當然
[00:12:51.000 --> 00:12:53.000]  門徒是一班漁夫
[00:12:53.000 --> 00:12:54.000]  其中有四五個
[00:12:54.000 --> 00:12:55.000]  彼得、西門那些
[00:12:55.000 --> 00:12:57.000]  幾個約翰那些
[00:12:57.000 --> 00:12:59.000]  全部都是漁夫
[00:12:59.000 --> 00:13:01.000]  但是在這個過程裡面
[00:13:01.000 --> 00:13:04.000]  確實這場外面的風浪
[00:13:04.000 --> 00:13:06.000]  打擊他們的
[00:13:06.000 --> 00:13:08.000]  不單只是眼前見到
[00:13:08.000 --> 00:13:10.000]  生命的受威脅
[00:13:10.000 --> 00:13:12.000]  甚或他們心靈的裡面
[00:13:12.000 --> 00:13:14.000]  此刻有很多的思想
[00:13:14.000 --> 00:13:15.000]  慢慢說你們就知道
[00:13:15.000 --> 00:13:17.000]  為什麼這樣說
[00:13:17.000 --> 00:13:18.000]  等於問我不知道
[00:13:18.000 --> 00:13:19.000]  第一件事
[00:13:19.000 --> 00:13:20.000]  我想先問一下你
[00:13:20.000 --> 00:13:22.000]  我不知道你有沒有遇到
[00:13:22.000 --> 00:13:25.000]  在你遭遇的那些
[00:13:25.000 --> 00:13:29.000]  使你心靈震盪的事發生
[00:13:29.000 --> 00:13:31.000]  我不知道你有沒有看新聞
[00:13:31.000 --> 00:13:33.000]  原來過去
[00:13:33.000 --> 00:13:35.000]  香港在兒童
[00:13:35.000 --> 00:13:36.000]  港童
[00:13:36.000 --> 00:13:38.000]  港人其實是小學中學初中那些
[00:13:38.000 --> 00:13:42.000]  他說尋求去見精神科的人
[00:13:42.000 --> 00:13:45.000]  那個新聞告訴我們
[00:13:45.000 --> 00:13:47.000]  是多了三成
[00:13:47.000 --> 00:13:48.000]  這個是什麼時候的
[00:13:48.000 --> 00:13:50.000]  2021年1月的新聞
[00:13:50.000 --> 00:13:52.000]  2021年的新聞
[00:13:52.000 --> 00:13:54.000]  就是說在疫情裡面
[00:13:54.000 --> 00:13:56.000]  疫情裡面其實沒有什麼風浪
[00:13:56.000 --> 00:13:57.000]  2021年
[00:13:57.000 --> 00:13:58.000]  抗爭都搞完一輪了
[00:13:58.000 --> 00:14:00.000]  其實都不關抗爭的事
[00:14:00.000 --> 00:14:04.000]  為什麼香港的兒童
[00:14:04.000 --> 00:14:06.000]  尋求去見精神科醫生的數字
[00:14:06.000 --> 00:14:10.000]  確診或者去看病的人數
[00:14:10.000 --> 00:14:12.000]  升了三成呢
[00:14:12.000 --> 00:14:14.000]  我看那篇文章那篇新聞
[00:14:14.000 --> 00:14:15.000]  其實很簡單
[00:14:15.000 --> 00:14:17.000]  他就指出了
[00:14:17.000 --> 00:14:21.000]  其實就是因為在這個疫情底下
[00:14:21.000 --> 00:14:22.000]  人與人之間
[00:14:22.000 --> 00:14:24.000]  或者學生與學生之間的交往
[00:14:24.000 --> 00:14:26.000]  少了很多
[00:14:26.000 --> 00:14:28.000]  有很多心裡面的問題
[00:14:28.000 --> 00:14:30.000]  有很多的渠道去表達
[00:14:30.000 --> 00:14:31.000]  或者去了解
[00:14:31.000 --> 00:14:33.000]  所以導致到心靈
[00:14:33.000 --> 00:14:35.000]  心裡面的心理
[00:14:35.000 --> 00:14:37.000]  的需要很大
[00:14:37.000 --> 00:14:38.000]  可想而知
[00:14:38.000 --> 00:14:40.000]  外面的環境
[00:14:40.000 --> 00:14:43.000]  對一個人確實是在影響他心裡面
[00:14:43.000 --> 00:14:45.000]  心靈的震盪
[00:14:45.000 --> 00:14:47.000]  這個是非常重要
[00:14:47.000 --> 00:14:49.000]  我可以這樣說
[00:14:49.000 --> 00:14:52.000]  原來人心靈裡面的震盪
[00:14:52.000 --> 00:14:56.000]  不是你過去你所經驗到的一些
[00:14:56.000 --> 00:14:58.000]  或者不是你過去的成功經驗
[00:14:58.000 --> 00:15:00.000]  能夠幫你處理和解決到的
[00:15:00.000 --> 00:15:01.000]  就好像門徒一樣
