
[00:00:00.000 --> 00:00:04.000]  今晚是農曆新年,周六晚堂第一個崇拜
[00:02:51.000 --> 00:02:53.000]  不要以為拉合這個職業
[00:02:53.000 --> 00:02:55.000]  是妓女而看低他
[00:02:55.000 --> 00:02:56.000]  因為在新約聖經中
[00:02:56.000 --> 00:02:58.000]  有幾處經文都記載
[00:02:58.000 --> 00:03:00.000]  拉合甚至讚賞他
[00:03:00.000 --> 00:03:02.000]  在大家聽到之前
[00:03:02.000 --> 00:03:04.000]  我們一起低頭去禱告
[00:03:04.000 --> 00:03:06.000]  親愛的天父上帝
[00:03:06.000 --> 00:03:07.000]  我們滿心的感謝你
[00:03:07.000 --> 00:03:09.000]  感謝你今日在農曆新年
[00:03:09.000 --> 00:03:10.000]  真的是年初五當中
[00:03:10.000 --> 00:03:12.000]  第一個崇拜
[00:03:12.000 --> 00:03:14.000]  讓我們有機會回到電視當中
[00:03:14.000 --> 00:03:16.000]  去敬拜主你自己
[00:03:16.000 --> 00:03:18.000]  我們過往經歷了幾天
[00:03:18.000 --> 00:03:20.000]  都可能有忙碌、疲倦
[00:03:20.000 --> 00:03:21.000]  甚至乎
[00:03:21.000 --> 00:03:22.000]  在我們心裏面
[00:03:22.000 --> 00:03:24.000]  都有可能有不同的擔憂
[00:03:24.000 --> 00:03:28.000]  但主求你親自臨到聖殿當中
[00:03:28.000 --> 00:03:29.000]  與我們眾人同在
[00:03:29.000 --> 00:03:31.000]  甚至乎藉著今日的經文
[00:03:31.000 --> 00:03:34.000]  主是你向我們眾人去指教
[00:03:34.000 --> 00:03:35.000]  讓我們再一次
[00:03:35.000 --> 00:03:36.000]  在神的懷抱當中
[00:03:36.000 --> 00:03:39.000]  得著力量、得著鼓勵、得著幫助
[00:03:39.000 --> 00:03:40.000]  以上的禱告
[00:03:40.000 --> 00:03:41.000]  是奉主耶穌基督
[00:03:41.000 --> 00:03:43.000]  得聖的名義祈求
[00:03:43.000 --> 00:03:44.000]  阿們
[00:03:44.000 --> 00:03:46.000]  今日我們看的經文
[00:03:46.000 --> 00:03:48.000]  是約書亞記的第二章
[00:03:48.000 --> 00:03:51.000]  其實第二章之前是第一章
[00:03:51.000 --> 00:03:53.000]  第一章是說什麼呢?
[00:03:53.000 --> 00:03:54.000]  第一章是說
[00:03:54.000 --> 00:03:56.000]  神對約書亞有個認許
[00:03:56.000 --> 00:03:58.000]  甚至跟約書亞說
[00:03:58.000 --> 00:04:00.000]  你要剛強壯膽
[00:04:00.000 --> 00:04:01.000]  原因是
[00:04:01.000 --> 00:04:03.000]  我怎樣與摩西同在
[00:04:03.000 --> 00:04:05.000]  我都會與你同在
[00:04:05.000 --> 00:04:06.000]  於是就叫約書亞
[00:04:06.000 --> 00:04:08.000]  你放膽去迦南地
[00:04:08.000 --> 00:04:11.000]  去攻佔那些地方
[00:04:11.000 --> 00:04:13.000]  今天很想大家
[00:04:13.000 --> 00:04:15.000]  首先讀約書亞記第二章
[00:04:15.000 --> 00:04:17.000]  第一節
[00:04:17.000 --> 00:04:19.000]  我們預備起
[00:04:19.000 --> 00:04:22.000]  當下亂的兒子約書亞
[00:04:22.000 --> 00:04:24.000]  從十庭暗暗打發
[00:04:24.000 --> 00:04:27.000]  兩個人作探子
[00:04:27.000 --> 00:04:28.000]  吩咐說
[00:04:28.000 --> 00:04:31.000]  你們去窺探那地和耶利哥
[00:04:31.000 --> 00:04:33.000]  於是二人去了
[00:04:33.000 --> 00:04:37.000]  來到一個妓女名叫拉合的家裡
[00:04:37.000 --> 00:04:41.000]  就在那裡討餓了
[00:04:41.000 --> 00:04:43.000]  當時經文說到
[00:04:43.000 --> 00:04:45.000]  他們在十庭那裡
[00:04:45.000 --> 00:04:47.000]  其實以色列人在約旦河的另一邊
[00:04:47.000 --> 00:04:49.000]  在十庭的地方準備進入迦南
[00:04:49.000 --> 00:04:50.000]  在這段時間
[00:04:50.000 --> 00:04:53.000]  約書亞暗暗地派兩個探子
[00:04:53.000 --> 00:04:57.000]  去約旦河對岸視察形勢
[00:04:57.000 --> 00:04:59.000]  甚至集中去看耶利哥城
[00:04:59.000 --> 00:05:02.000]  其實經文裡說到窺探
[00:05:02.000 --> 00:05:03.000]  窺探的意思是
[00:05:03.000 --> 00:05:06.000]  察覺、關注或考慮
[00:05:06.000 --> 00:05:07.000]  總括來說
[00:05:07.000 --> 00:05:09.000]  其實就是收集情報
[00:05:09.000 --> 00:05:11.000]  真的拿資料
[00:05:11.000 --> 00:05:12.000]  是一個情報工作
[00:05:12.000 --> 00:05:14.000]  如果以今時今日來說
[00:05:14.000 --> 00:05:15.000]  其實這兩個探子是什麼人
[00:05:15.000 --> 00:05:17.000]  是一個特務
[00:05:17.000 --> 00:05:19.000]  是一個間諜
[00:05:19.000 --> 00:05:21.000]  其實經文裡說到
[00:05:21.000 --> 00:05:24.000]  約書亞暗暗打發這兩個探子
[00:05:24.000 --> 00:05:26.000]  所以其實以色列人不知道
[00:05:26.000 --> 00:05:28.000]  有兩個探子去做特務事情
[00:05:28.000 --> 00:05:31.000]  甚至約書亞派兩個探子
[00:05:31.000 --> 00:05:32.000]  他不派得多
[00:05:32.000 --> 00:05:35.000]  在過往摩西曾經派過12個探子
[00:05:35.000 --> 00:05:37.000]  但12個探子當中
[00:05:37.000 --> 00:05:40.000]  大部份探子真的窺探迦南地後
[00:05:40.000 --> 00:05:42.000]  就說不要攻佔迦南
[00:05:42.000 --> 00:05:44.000]  因為迦南很恐怖
[00:05:44.000 --> 00:05:46.000]  因為這件事激怒了上帝
[00:05:46.000 --> 00:05:49.000]  甚至上帝降罰以色列人
[00:05:49.000 --> 00:05:50.000]  可能這個原因
[00:05:50.000 --> 00:05:53.000]  約書亞這次只派兩個人
[00:05:53.000 --> 00:05:54.000]  大家想想
[00:05:54.000 --> 00:05:56.000]  當約書亞派這兩個人的時候
[00:05:56.000 --> 00:05:59.000]  這兩個是什麼士兵呢
[00:05:59.000 --> 00:06:01.000]  應該是精銳部隊
[00:06:01.000 --> 00:06:03.000]  甚至是大有信心
[00:06:03.000 --> 00:06:05.000]  信心大得像當日
[00:06:05.000 --> 00:06:07.000]  約書亞和迦南一樣
[00:06:07.000 --> 00:06:09.000]  雖然環境危險
[00:06:09.000 --> 00:06:10.000]  但他也很有信心
[00:06:10.000 --> 00:06:12.000]  要去迦南這個地方
[00:06:12.000 --> 00:06:15.000]  其實在上一章裏面
[00:06:15.000 --> 00:06:17.000]  耶和華和約書亞說
[00:06:17.000 --> 00:06:20.000]  凡你們所踏的地
[00:06:20.000 --> 00:06:22.000]  我都照我所認去摩西的話
[00:06:22.000 --> 00:06:24.000]  都要賜給你們
[00:06:24.000 --> 00:06:25.000]  神說
[00:06:25.000 --> 00:06:27.000]  不論你踏什麼地
[00:06:27.000 --> 00:06:29.000]  地下都會屬於你們
[00:06:29.000 --> 00:06:32.000]  其實約書亞得到神的認許
[00:06:32.000 --> 00:06:33.000]  其實他可以怎樣
[00:06:33.000 --> 00:06:35.000]  跳上山上什麼都不做
[00:06:35.000 --> 00:06:36.000]  或者搞一下祈禱會
[00:06:36.000 --> 00:06:38.000]  但不過約書亞不是
[00:06:38.000 --> 00:06:40.000]  他派了兩個探子
[00:06:40.000 --> 00:06:42.000]  去窺探這個地方
[00:06:42.000 --> 00:06:44.000]  我記得宋牧師說過
[00:06:44.000 --> 00:06:46.000]  關於信仰生活化
[00:06:46.000 --> 00:06:49.000]  生活信仰化的話
[00:06:49.000 --> 00:06:50.000]  他是這樣說的
[00:06:50.000 --> 00:06:52.000]  他說事情的成功
[00:06:52.000 --> 00:06:53.000]  是100%什麼
[00:06:53.000 --> 00:06:55.000]  神的恩典
[00:06:55.000 --> 00:06:59.000]  但亦都是100%人的努力
[00:06:59.000 --> 00:07:00.000]  所以約書亞在這裏
[00:07:00.000 --> 00:07:02.000]  他做回人要負責
[00:07:02.000 --> 00:07:03.000]  所以於是乎
[00:07:03.000 --> 00:07:05.000]  他都派探子去看這個地方
[00:07:05.000 --> 00:07:07.000]  做回人要負責的地方
[00:07:07.000 --> 00:07:12.000]  其實約書亞為什麼要窺探耶利哥城呢
[00:07:12.000 --> 00:07:15.000]  其實約書亞曾經去過嘉南
[00:07:15.000 --> 00:07:17.000]  都去視察那個地方
[00:07:17.000 --> 00:07:19.000]  可能去經過耶利哥
[00:07:19.000 --> 00:07:20.000]  都發覺耶利哥城
[00:07:20.000 --> 00:07:23.000]  是一個很獨特的位置
[00:07:23.000 --> 00:07:25.000]  甚至乎如果我們去研究一下
[00:07:25.000 --> 00:07:27.000]  嘉南這個地理環境
[00:07:27.000 --> 00:07:29.000]  就知道其實耶利哥城
[00:07:29.000 --> 00:07:34.000]  就是由東邊進入嘉南的一個門
[00:07:34.000 --> 00:07:35.000]  甚至乎透過那道門
[00:07:35.000 --> 00:07:38.000]  是可以去到嘉南不同的地方
[00:07:38.000 --> 00:07:41.000]  所以如果能夠取得耶利哥城
[00:07:41.000 --> 00:07:44.000]  就代表可以很順利的進入嘉南城
[00:07:44.000 --> 00:07:47.000]  所以耶利哥城是一個很重要的軍事要塞
[00:07:47.000 --> 00:07:49.000]  約書亞留意到耶利哥城
[00:07:49.000 --> 00:07:50.000]  都足以證明到
[00:07:50.000 --> 00:07:54.000]  其實他是一個很精明的軍事戰略家
[00:07:54.000 --> 00:07:58.000]  當兩個探子進入耶利哥城
[00:07:58.000 --> 00:08:02.000]  去到妓女拉姆的家住
[00:08:02.000 --> 00:08:05.000]  那麼耶利哥城這麼多地方
[00:08:05.000 --> 00:08:07.000]  為什麼這兩個探子
[00:08:07.000 --> 00:08:10.000]  偏偏要進入妓女的家住呢?
[00:08:10.000 --> 00:08:13.000]  釋經確說有兩個可能性
[00:08:13.000 --> 00:08:14.000]  第一個可能性
[00:08:14.000 --> 00:08:16.000]  由於妓女是接觸不同的男人
[00:08:16.000 --> 00:08:18.000]  於是乎有很多陌生人
[00:08:18.000 --> 00:08:21.000]  都會經過妓女的門口
[00:08:21.000 --> 00:08:23.000]  於是乎不會那麼容易被人察覺
[00:08:23.000 --> 00:08:24.000]  這兩個探子是陌生人
[00:08:24.000 --> 00:08:26.000]  第二個可能性是什麼呢?
[00:08:26.000 --> 00:08:30.000]  由於妓女都可能接觸不同行業的男人
[00:08:30.000 --> 00:08:33.000]  於是乎探子都可能更加拿到
[00:08:33.000 --> 00:08:37.000]  耶利哥城甚至乎嘉南的一些重要的情報
[00:08:37.000 --> 00:08:40.000]  不過有人可能會說有第三個可能性
[00:08:40.000 --> 00:08:41.000]  第三個可能性是什麼呢?
[00:08:41.000 --> 00:08:43.000]  好色
[00:08:43.000 --> 00:08:46.000]  但其實我就不認為了
[00:08:46.000 --> 00:08:49.000]  因為約書亞在十幾萬的士兵當中
[00:08:49.000 --> 00:08:51.000]  找了兩個士兵出來
[00:08:51.000 --> 00:08:53.000]  所以相信這兩個士兵一定是精銳暴鬥
[00:08:53.000 --> 00:08:55.000]  甚至乎一定是很負責任
[00:08:55.000 --> 00:08:57.000]  絕對不會是那些傻傻滾
[00:08:57.000 --> 00:08:59.000]  沒有來搭訕的人
[00:08:59.000 --> 00:09:01.000]  因為事實上這兩個探子所做的事
[00:09:01.000 --> 00:09:03.000]  是關乎整個民族
[00:09:03.000 --> 00:09:05.000]  因為他們進入嘉南
[00:09:05.000 --> 00:09:07.000]  如果他們偵查不到的話
[00:09:07.000 --> 00:09:10.000]  整個民族的前途都可能會有問題
[00:09:10.000 --> 00:09:12.000]  現在我也很想邀請大家
[00:09:12.000 --> 00:09:14.000]  繼續讀約書亞的第二章
[00:09:14.000 --> 00:09:16.000]  二至七節
[00:09:16.000 --> 00:09:18.000]  經文是這樣說
[00:09:18.000 --> 00:09:19.000]  我們一起吧
[00:09:19.000 --> 00:09:20.000]  預備起
[00:09:20.000 --> 00:09:22.000]  有人告訴耶利哥王說
[00:09:22.000 --> 00:09:27.000]  今夜有以色列人來到這裡窺探子弟
[00:09:27.000 --> 00:09:30.000]  耶利哥王打發人去見那俠說
[00:09:30.000 --> 00:09:32.000]  那來到你這裡
[00:09:32.000 --> 00:09:35.000]  盡要你家的人要交出來
[00:09:35.000 --> 00:09:38.000]  因為他們來窺探全地
[00:09:38.000 --> 00:09:40.000]  女人將二人引床
[00:09:40.000 --> 00:09:42.000]  就回答說
[00:09:42.000 --> 00:09:45.000]  那人果然來到我這裡來
[00:09:45.000 --> 00:09:47.000]  他們是哪裡來的
[00:09:47.000 --> 00:09:48.000]  我卻不知道
[00:09:48.000 --> 00:09:51.000]  天黑要關城門的時候
[00:09:51.000 --> 00:09:53.000]  他們出去了
[00:09:53.000 --> 00:09:54.000]  往哪裡去
[00:09:54.000 --> 00:09:56.000]  我卻不知道
[00:09:56.000 --> 00:09:58.000]  你們快快去追趕
[00:09:58.000 --> 00:10:00.000]  就必追上
[00:10:00.000 --> 00:10:04.000]  先是女人令二人上房頂
[00:10:04.000 --> 00:10:06.000]  將他們引床
[00:10:06.000 --> 00:10:09.000]  那裡所擺的馬吉鐘
[00:10:09.000 --> 00:10:15.000]  那些人就往約旦河的渡口追趕他們了
[00:10:15.000 --> 00:10:16.000]  追趕他們
[00:10:16.000 --> 00:10:17.000]  他們一出去
[00:10:17.000 --> 00:10:20.000]  城門就關了
[00:10:20.000 --> 00:10:22.000]  探子以為在耶利哥城裡面
[00:10:22.000 --> 00:10:24.000]  真的混入人群當中
[00:10:24.000 --> 00:10:25.000]  以為可以掩人耳目
[00:10:25.000 --> 00:10:28.000]  但想不到耶利哥王的情報很厲害
[00:10:28.000 --> 00:10:32.000]  可能比美國或英國的CIA更厲害
[00:10:32.000 --> 00:10:34.000]  他很快就知道這兩個探子
[00:10:34.000 --> 00:10:37.000]  住在妓女拉合的家裡
[00:10:37.000 --> 00:10:41.000]  於是耶利哥王就派了兩個使者
[00:10:41.000 --> 00:10:42.000]  去找拉合
[00:10:42.000 --> 00:10:45.000]  這兩個使者一見到拉合
[00:10:45.000 --> 00:10:47.000]  就開門見山地說
[00:10:47.000 --> 00:10:49.000]  去到你家裡
[00:10:49.000 --> 00:10:51.000]  住在你家裡的那兩個人
[00:10:51.000 --> 00:10:52.000]  你將他們交出來
[00:10:52.000 --> 00:10:56.000]  因為他要窺探整個迦南全地
[00:10:56.000 --> 00:10:57.000]  其實很特別的
[00:10:57.000 --> 00:10:59.000]  王的使者最後特別說出
[00:10:59.000 --> 00:11:02.000]  這兩個探子來的目的是要做什麼
[00:11:02.000 --> 00:11:05.000]  窺探迦南全地
[00:11:05.000 --> 00:11:06.000]  代表什麼
[00:11:06.000 --> 00:11:09.000]  他很想告訴妓女
[00:11:09.000 --> 00:11:10.000]  其實他來到這裡
[00:11:10.000 --> 00:11:12.000]  有機會危害國家
[00:11:12.000 --> 00:11:14.000]  也很想拉合
[00:11:14.000 --> 00:11:16.000]  你明白可能對國家有危險
[00:11:16.000 --> 00:11:18.000]  所以將這兩個人供出來
[00:11:18.000 --> 00:11:21.000]  但是拉合有沒有供他們出來
[00:11:21.000 --> 00:11:23.000]  拉合是沒有供他們出來
[00:11:23.000 --> 00:11:27.000]  而拉合的確是一個見過世面的風塵女子
[00:11:27.000 --> 00:11:28.000]  他可能也知道
[00:11:28.000 --> 00:11:31.000]  這個耶利哥王的情報是很準確
[00:11:31.000 --> 00:11:32.000]  於是他也不轉彎抹角
[00:11:32.000 --> 00:11:35.000]  說沒有否定這兩個探子沒有來到
[00:11:35.000 --> 00:11:36.000]  他很淡定的說
[00:11:36.000 --> 00:11:38.000]  是呀,那兩個人來過我家裡
[00:11:38.000 --> 00:11:40.000]  不過我不知道他們從哪裡來
[00:11:40.000 --> 00:11:42.000]  我也不知道去到哪裡
[00:11:42.000 --> 00:11:43.000]  不過就快夜了
[00:11:43.000 --> 00:11:45.000]  城門也快關了
[00:11:45.000 --> 00:11:49.000]  於是他們也要馬上走了
[00:11:49.000 --> 00:11:51.000]  妓女拉合再說
[00:11:51.000 --> 00:11:52.000]  跟那兩個使者說
[00:11:52.000 --> 00:11:54.000]  你最好快點去追
[00:11:54.000 --> 00:11:56.000]  現在你去追的話
[00:11:56.000 --> 00:11:58.000]  可以追得到的了
[00:11:58.000 --> 00:11:59.000]  很感恩
[00:11:59.000 --> 00:12:02.000]  這兩個使者有沒有相信拉合
[00:12:02.000 --> 00:12:04.000]  有,於是沒有進屋去搜查
[00:12:04.000 --> 00:12:08.000]  於是那兩個探子就沒事了
[00:12:08.000 --> 00:12:12.000]  拉合沒有生命危險去救這兩個探子
[00:12:12.000 --> 00:12:15.000]  其實如果這兩個使者不相信
[00:12:15.000 --> 00:12:17.000]  進屋去搜查的話
[00:12:17.000 --> 00:12:18.000]  找到這兩個探子
[00:12:18.000 --> 00:12:20.000]  拉合會有什麼後果呢
[00:12:20.000 --> 00:12:22.000]  可能會被處死
[00:12:22.000 --> 00:12:23.000]  處死什麼呢
[00:12:23.000 --> 00:12:25.000]  叛國罪
[00:12:25.000 --> 00:12:26.000]  很特別
[00:12:26.000 --> 00:12:28.000]  拉合不怕耶利哥王
[00:12:28.000 --> 00:12:31.000]  也不怕充滿敵意的環境或是迫害
[00:12:31.000 --> 00:12:34.000]  他也要救這兩個猶太人
[00:12:34.000 --> 00:12:36.000]  因為他選擇不懼怕
[00:12:36.000 --> 00:12:38.000]  而選擇上帝
[00:12:38.000 --> 00:12:39.000]  一會兒會解釋
[00:12:39.000 --> 00:12:41.000]  為什麼他寧願選擇耶和華
[00:12:41.000 --> 00:12:42.000]  選擇上帝
[00:12:42.000 --> 00:12:44.000]  也不選擇耶利哥王呢
[00:12:44.000 --> 00:12:46.000]  當面對懼怕的時候
[00:12:46.000 --> 00:12:48.000]  大家會選擇什麼呢
[00:12:48.000 --> 00:12:50.000]  你會選擇懼怕
[00:12:50.000 --> 00:12:52.000]  還是選擇上帝呢
[00:12:52.000 --> 00:12:54.000]  來到第一點
[00:12:54.000 --> 00:12:56.000]  恐懼裡是什麼呢
[00:12:56.000 --> 00:13:00.000]  恐懼裡選擇上帝
[00:13:00.000 --> 00:13:03.000]  在恐懼裡拉合選擇了上帝
[00:13:03.000 --> 00:13:04.000]  而沒有選擇
[00:13:04.000 --> 00:13:06.000]  也不怕人也不怕環境
[00:13:06.000 --> 00:13:08.000]  我很想鼓勵弟兄姊妹
[00:13:08.000 --> 00:13:11.000]  你們跟旁邊的弟兄姊妹說一句
[00:13:11.000 --> 00:13:12.000]  什麼呢
[00:13:12.000 --> 00:13:15.000]  恐懼裡選擇神
[00:13:16.000 --> 00:13:21.000]  (笑聲)
[00:13:21.000 --> 00:13:22.000]  好了
[00:13:22.000 --> 00:13:23.000]  那又說一說
[00:13:23.000 --> 00:13:25.000]  今時今日有沒有人
[00:13:25.000 --> 00:13:27.000]  為了救神的子民以色列人
[00:13:27.000 --> 00:13:29.000]  願意扶上生命
[00:13:29.000 --> 00:13:30.000]  好像拉合那樣呢
[00:13:30.000 --> 00:13:33.000]  那我就想起二次世界大戰
[00:13:33.000 --> 00:13:35.000]  曾經也發生過類似的事
[00:13:35.000 --> 00:13:37.000]  救猶太人的女主角
[00:13:37.000 --> 00:13:38.000]  不是一個妓女
[00:13:38.000 --> 00:13:40.000]  而是一個開工廠的商人
[00:13:40.000 --> 00:13:43.000]  而這個商人救了大概1200個猶太人
[00:13:43.000 --> 00:13:45.000]  脫離了納粹德國
[00:13:45.000 --> 00:13:46.000]  這個魔掌
[00:13:46.000 --> 00:13:49.000]  甚至脫離了毒氣室的屠殺
[00:13:49.000 --> 00:13:52.000]  這個商人其實也有兩個地方很像拉合
[00:13:52.000 --> 00:13:53.000]  第一個相似是什麼呢
[00:13:53.000 --> 00:13:56.000]  拉合雖然是屬於耶利哥城的人
[00:13:56.000 --> 00:13:59.000]  但是拉合沒有聽耶利哥王的吩咐
[00:13:59.000 --> 00:14:02.000]  而這個商人也是德國人
[00:14:02.000 --> 00:14:07.000]  但是他沒有聽德國的領袖希特拉的話
[00:14:07.000 --> 00:14:11.000]  另外這個商人和拉合有什麼相似呢
[00:14:11.000 --> 00:14:15.000]  就是大家都是信耶和華
[00:14:15.000 --> 00:14:17.000]  信上帝的人
[00:14:17.000 --> 00:14:20.000]  其實這個商人的事跡後來也拍成了電影
[00:14:20.000 --> 00:14:25.000]  拍了這套電影還在奧斯卡拿了七個獎項
[00:14:25.000 --> 00:14:27.000]  不知道大家有沒有看過這套電影呢
[00:14:27.000 --> 00:14:30.000]  《舒特拉的名單》
[00:14:30.000 --> 00:14:33.000]  這個德國人就是舒特拉
[00:14:33.000 --> 00:14:36.000]  其實翻譯成中文也很特別
[00:14:36.000 --> 00:14:37.000]  又叫奧斯卡
[00:14:37.000 --> 00:14:39.000]  奧斯卡舒特拉
[00:14:39.000 --> 00:14:45.000]  其實這個舒特拉沒有聽希特拉把猶太人抓去集中營
[00:14:45.000 --> 00:14:47.000]  反而是很特別的
[00:14:47.000 --> 00:14:50.000]  他拯救了1200個猶太人
[00:14:50.000 --> 00:14:51.000]  他怎樣拯救呢
[00:14:51.000 --> 00:14:54.000]  其實就是他偷偷地在集中營裡
[00:14:54.000 --> 00:14:56.000]  偷走那些猶太人出來
[00:14:56.000 --> 00:15:00.000]  然後把這些猶太人成為了工廠裡的工人
[00:15:00.000 --> 00:15:03.000]  然後把這些工人放進去名單裡
[00:15:03.000 --> 00:15:06.000]  所以這個電影為什麼叫做舒特拉的名單呢
[00:15:06.000 --> 00:15:10.000]  就是在說1200個工人的名單
[00:15:10.000 --> 00:15:13.000]  根據維基網就看到
[00:15:13.000 --> 00:15:16.000]  這個就是1200個工人的名單
[00:15:16.000 --> 00:15:21.000]  話說有一天德國的將領也在懷疑舒特拉
[00:15:21.000 --> 00:15:25.000]  其實工廠裡的那些是不是在集中營的猶太人呢
[00:15:25.000 --> 00:15:29.000]  但是舒特拉說不是,這些全部都是我的工人
[00:15:29.000 --> 00:15:31.000]  然後將領就說
[00:15:31.000 --> 00:15:33.000]  如果這些是你的工人的話
[00:15:33.000 --> 00:15:36.000]  你把1200個工人的名字背出來給我
[00:15:36.000 --> 00:15:37.000]  如果你背不出來的話
[00:15:37.000 --> 00:15:40.000]  我就要將他們抓回去這個什麼
[00:15:40.000 --> 00:15:41.000]  集中營的當中
[00:15:41.000 --> 00:15:45.000]  於是舒特拉就真的一個一個一個名字去背
[00:15:45.000 --> 00:15:48.000]  還有其實舒特拉就是見過這些工人一次
[00:15:48.000 --> 00:15:49.000]  大家想像一下
[00:15:49.000 --> 00:15:52.000]  這個禮堂是坐1000人
[00:15:52.000 --> 00:15:53.000]  你想一下
[00:15:53.000 --> 00:15:55.000]  你每個人看到一次
[00:15:55.000 --> 00:15:58.000]  你可不可以背出1200個弟兄姊妹的名字呢
[00:15:58.000 --> 00:16:01.000]  叫你背20個都難
[00:16:01.000 --> 00:16:03.000]  所以我覺得這個是奇蹟
[00:16:03.000 --> 00:16:05.000]  甚至這套片也很特別
[00:16:05.000 --> 00:16:07.000]  其實這套片是很長的
