
[00:00:00.000 --> 00:00:03.000]  我們請低頭,一起讀禱告
[00:03:15.000 --> 00:03:19.000]  我們一起一段一段讀
[00:03:19.000 --> 00:03:20.000]  有三個小段
[00:03:20.000 --> 00:03:24.000]  第一段在2章12到13節
[00:03:24.000 --> 00:03:25.000]  找到我們一起讀
[00:03:25.000 --> 00:03:26.000]  1、2、3
[00:03:26.000 --> 00:03:30.000]  你要寫信給別加摩教會的使者
[00:03:30.000 --> 00:03:33.000]  說:哪有兩人離間的?
[00:03:33.000 --> 00:03:36.000]  這樣說:我知道你的居所
[00:03:36.000 --> 00:03:39.000]  就是有撒旦座位之處
[00:03:39.000 --> 00:03:44.000]  當我忠心的見證人安提柏在你們中間
[00:03:44.000 --> 00:03:48.000]  在撒旦所住的地方被殺之時
[00:03:48.000 --> 00:03:50.000]  你還堅守我的名
[00:03:50.000 --> 00:03:53.000]  沒有否認對我的信仰
[00:03:53.000 --> 00:03:57.000]  第一點就是一起思考危機之地
[00:03:57.000 --> 00:04:00.000]  身在邪惡之中的時候
[00:04:00.000 --> 00:04:01.000]  如果你有程序表
[00:04:01.000 --> 00:04:04.000]  我特意留空八字
[00:04:04.000 --> 00:04:07.000]  就是要忠心
[00:04:07.000 --> 00:04:13.000]  耶穌知道我們身處的危機
[00:04:13.000 --> 00:04:15.000]  別加摩是個什麼地方呢?
[00:04:15.000 --> 00:04:17.000]  經文告訴我們
[00:04:17.000 --> 00:04:21.000]  耶穌基督知道我們的居所
[00:04:21.000 --> 00:04:25.000]  這個居所不是指住在什麼屋苑
[00:04:25.000 --> 00:04:27.000]  當然耶穌知道我們住在什麼屋苑
[00:04:27.000 --> 00:04:29.000]  但不是指住在什麼屋苑
[00:04:29.000 --> 00:04:31.000]  而是指我們屬神的子民
[00:04:31.000 --> 00:04:34.000]  住在非基督徒的社區裡
[00:04:34.000 --> 00:04:37.000]  別加摩是一個異教之地
[00:04:37.000 --> 00:04:39.000]  偶像臨立之處
[00:04:39.000 --> 00:04:42.000]  背後有很大的屬靈真善
[00:04:42.000 --> 00:04:45.000]  不過真善的內容
[00:04:45.000 --> 00:04:47.000]  這次在別加摩教會
[00:04:47.000 --> 00:04:50.000]  不是在說善與惡的真善
[00:04:50.000 --> 00:04:53.000]  而是在說對與錯的真善
[00:04:53.000 --> 00:04:59.000]  真理和謬誤之間的真善
[00:04:59.000 --> 00:05:02.000]  在當時別加摩的情況
[00:05:02.000 --> 00:05:03.000]  偶像崇拜
[00:05:03.000 --> 00:05:06.000]  或者更準確地說是君王崇拜
[00:05:06.000 --> 00:05:08.000]  特別特別嚴重
[00:05:08.000 --> 00:05:10.000]  因為在主前的29年前
[00:05:10.000 --> 00:05:17.000]  當時已經有人為活生生的凱撒大帝
[00:05:17.000 --> 00:05:19.000]  建立一個殿宇
[00:05:19.000 --> 00:05:23.000]  是第一次將人當活神般拜
[00:05:23.000 --> 00:05:27.000]  在希臘羅馬時代
[00:05:27.000 --> 00:05:30.000]  可想而知日子越過
[00:05:30.000 --> 00:05:34.000]  他們都承受著很大的壓力
[00:05:34.000 --> 00:05:38.000]  基督說我知道教會的主
[00:05:38.000 --> 00:05:40.000]  首先跟以弗所教會說
[00:05:40.000 --> 00:05:42.000]  我知道你的奴婦
[00:05:42.000 --> 00:05:44.000]  第二間教會史姆羅教會
[00:05:44.000 --> 00:05:47.000]  耶穌說我知道你的仇婦
[00:05:47.000 --> 00:05:49.000]  今晚基督繼續說話
[00:05:49.000 --> 00:05:51.000]  我知道你的居所
[00:05:51.000 --> 00:05:54.000]  就是有撒旦座位之處
[00:05:54.000 --> 00:05:57.000]  既然有撒旦的出現
[00:05:57.000 --> 00:05:59.000]  就是告訴我們
[00:05:59.000 --> 00:06:02.000]  我們人生就像剛才的嬰兒
[00:06:02.000 --> 00:06:04.000]  一出生就要打一場硬仗
[00:06:04.000 --> 00:06:06.000]  上星期鄭牧師提及
[00:06:06.000 --> 00:06:08.000]  在《雅各書》中告訴我們
[00:06:08.000 --> 00:06:10.000]  有屬天的智慧
[00:06:10.000 --> 00:06:12.000]  也有屬地的智慧
[00:06:12.000 --> 00:06:14.000]  我們仍然活在這兩個張力之中
[00:06:14.000 --> 00:06:16.000]  但在這裡
[00:06:16.000 --> 00:06:18.000]  耶穌基督首先將焦點
[00:06:18.000 --> 00:06:22.000]  放在安提柏的弟兄身上
[00:06:22.000 --> 00:06:24.000]  真戰是真的發生
[00:06:24.000 --> 00:06:26.000]  甚至到流血的地步
[00:06:26.000 --> 00:06:28.000]  當別加摩教會在14年時
[00:06:28.000 --> 00:06:31.000]  這個弟兄做了美好的見證
[00:06:31.000 --> 00:06:33.000]  連耶穌也稱他為
[00:06:33.000 --> 00:06:36.000]  中心的見證人
[00:06:36.000 --> 00:06:39.000]  中心的見證人在啟示錄第1章5節時
[00:06:39.000 --> 00:06:42.000]  是榮耀復活主的自稱
[00:06:42.000 --> 00:06:44.000]  Faithful Witness
[00:06:44.000 --> 00:06:46.000]  他在說自己是耶穌基督
[00:06:46.000 --> 00:06:48.000]  但原來有一位弟兄
[00:06:48.000 --> 00:06:50.000]  也配受這個稱銜
[00:06:50.000 --> 00:06:55.000]  耶穌很明白我們的處境和壓力
[00:06:55.000 --> 00:06:57.000]  並且這個壓力不是普通壓力
[00:06:57.000 --> 00:06:59.000]  是去到生死有關的壓力
[00:06:59.000 --> 00:07:02.000]  我中心的見證人
[00:07:02.000 --> 00:07:05.000]  安提柏被殺的時候
[00:07:05.000 --> 00:07:07.000]  第1章5節你聽到嗎?
[00:07:07.000 --> 00:07:10.000]  主說我中心的見證人
[00:07:10.000 --> 00:07:14.000]  當這個弟兄被其中一個說法
[00:07:14.000 --> 00:07:17.000]  被火活生生燒死的時候
[00:07:17.000 --> 00:07:22.000]  當然沒有什麼機會有人為他做冒致命
[00:07:22.000 --> 00:07:25.000]  但基督說我中心的見證人
[00:07:25.000 --> 00:07:27.000]  這個稱號
[00:07:27.000 --> 00:07:29.000]  我個人覺得
[00:07:29.000 --> 00:07:31.000]  最得安慰的是
[00:07:31.000 --> 00:07:33.000]  我中心的見證人
[00:07:33.000 --> 00:07:36.000]  耶穌告訴人這是我的
[00:07:36.000 --> 00:07:38.000]  祂是屬於我的
[00:07:38.000 --> 00:07:40.000]  我們也是屬於耶穌一樣
[00:07:40.000 --> 00:07:42.000]  主很明白他的心情
[00:07:42.000 --> 00:07:43.000]  認同他的仇父
[00:07:43.000 --> 00:07:45.000]  也收納了他的靈魂
[00:07:45.000 --> 00:07:48.000]  當時他是因著信基督而死
[00:07:48.000 --> 00:07:50.000]  因為他是堅守主的名
[00:07:50.000 --> 00:07:52.000]  沒有否認對主的信仰
[00:07:52.000 --> 00:07:55.000]  對與錯的真善
[00:07:55.000 --> 00:07:57.000]  在當時是說什麼真善呢?
[00:07:57.000 --> 00:07:59.000]  很簡單
[00:07:59.000 --> 00:08:03.000]  究竟是耶穌是主還是凱撒是主?
[00:08:03.000 --> 00:08:05.000]  他在說這件事
[00:08:05.000 --> 00:08:08.000]  這是真理與錯誤之間的真善
[00:08:08.000 --> 00:08:11.000]  安提柏面對人生最大的考驗
[00:08:11.000 --> 00:08:13.000]  最後人生的大考
[00:08:13.000 --> 00:08:15.000]  他也不是靠自己,而是靠神
[00:08:15.000 --> 00:08:18.000]  去站立穩,可以經得起考驗
[00:08:18.000 --> 00:08:20.000]  在儒文有另一個譯法
[00:08:20.000 --> 00:08:22.000]  堅守我的名
[00:08:22.000 --> 00:08:27.000]  也沒有否認你對我的信心
[00:08:27.000 --> 00:08:29.000]  多了「你」這個字
[00:08:29.000 --> 00:08:31.000]  變得更加有意思
[00:08:31.000 --> 00:08:32.000]  為什麼這麼說呢?
[00:08:32.000 --> 00:08:34.000]  因為堅守神的名
[00:08:34.000 --> 00:08:35.000]  耶穌基督的名
[00:08:35.000 --> 00:08:37.000]  是表達我們
[00:08:37.000 --> 00:08:38.000]  好像剛才詩歌那樣
[00:08:38.000 --> 00:08:39.000]  告訴我們
[00:08:39.000 --> 00:08:40.000]  耶穌是救主
[00:08:40.000 --> 00:08:42.000]  我們去承認、宣告
[00:08:42.000 --> 00:08:45.000]  祂是我們個人的救主
[00:08:45.000 --> 00:08:47.000]  但是到了人生中會有風浪
[00:08:47.000 --> 00:08:51.000]  有考驗的時候
[00:08:51.000 --> 00:08:56.000]  安提柏沒有否認
[00:08:56.000 --> 00:08:58.000]  你對我的信心
[00:08:58.000 --> 00:09:02.000]  是展現出我們對基督的忠誠
[00:09:02.000 --> 00:09:04.000]  忠信、效忠
[00:09:04.000 --> 00:09:07.000]  第一個是形信
[00:09:07.000 --> 00:09:09.000]  第二個是效忠
[00:09:09.000 --> 00:09:11.000]  如果不是我們對信仰
[00:09:11.000 --> 00:09:14.000]  對生命、對人生目標
[00:09:14.000 --> 00:09:15.000]  有一份形信
[00:09:15.000 --> 00:09:18.000]  是去不到效忠的
[00:09:18.000 --> 00:09:20.000]  有人這樣說
[00:09:20.000 --> 00:09:22.000]  在我們身處這個世代
[00:09:22.000 --> 00:09:25.000]  是迷失的世代
[00:09:25.000 --> 00:09:27.000]  其實說了很多年
[00:09:27.000 --> 00:09:31.000]  迷失聽了多少年?
[00:09:31.000 --> 00:09:32.000]  可能聽了20年
[00:09:32.000 --> 00:09:34.000]  我們說這個世代這麼久?
[00:09:34.000 --> 00:09:36.000]  這個世代去到多久?
[00:09:36.000 --> 00:09:38.000]  20年前的人都迷失
[00:09:38.000 --> 00:09:41.000]  10年前都迷失
[00:09:41.000 --> 00:09:42.000]  他在說一件事
[00:09:42.000 --> 00:09:47.000]  我們不能安定下來
[00:09:47.000 --> 00:09:52.000]  好像找不到自己的立足點
[00:09:52.000 --> 00:09:56.000]  長期不能夠在關係中委身
[00:09:56.000 --> 00:09:57.000]  究竟我是誰?
[00:09:57.000 --> 00:09:59.000]  很多時候問的問題
[00:09:59.000 --> 00:10:01.000]  我是誰?
[00:10:01.000 --> 00:10:05.000]  很多時候就像其中一個心理學家所說
[00:10:05.000 --> 00:10:08.000]  在人生路上不斷兜兜轉轉
[00:10:08.000 --> 00:10:10.000]  都未能夠下腳
[00:10:10.000 --> 00:10:11.000]  下不來
[00:10:11.000 --> 00:10:13.000]  以至好像一個空間
[00:10:13.000 --> 00:10:15.000]  一個感受迷失
[00:10:15.000 --> 00:10:19.000]  因此有些人找了一個最簡單
[00:10:19.000 --> 00:10:21.000]  最方便的出路
[00:10:21.000 --> 00:10:23.000]  你不用想太多
[00:10:23.000 --> 00:10:25.000]  其實人生很多問題解答不了
[00:10:25.000 --> 00:10:27.000]  你只能夠活在當下
[00:10:27.000 --> 00:10:30.000]  很多人都在說這件事
[00:10:30.000 --> 00:10:31.000]  Here and now
[00:10:31.000 --> 00:10:33.000]  你只能活在當下
[00:10:33.000 --> 00:10:35.000]  你顧好眼前的煩惱
[00:10:35.000 --> 00:10:37.000]  做好這件事
[00:10:37.000 --> 00:10:39.000]  將來的事不由你去想
[00:10:39.000 --> 00:10:41.000]  你想不到了
[00:10:41.000 --> 00:10:46.000]  甚至這些思想已經進入基督徒的圈子
[00:10:46.000 --> 00:10:49.000]  已經失去了一種對價值
[00:10:49.000 --> 00:10:50.000]  對倫理
[00:10:50.000 --> 00:10:52.000]  甚至對信仰
[00:10:52.000 --> 00:10:55.000]  成為我們人生最終極意義的擺位
[00:10:55.000 --> 00:10:57.000]  可能沒有擺得那麼高
[00:10:57.000 --> 00:10:59.000]  而是回教會
[00:10:59.000 --> 00:11:00.000]  可能只是人生中
[00:11:00.000 --> 00:11:01.000]  這個星期中
[00:11:01.000 --> 00:11:03.000]  一個活動
[00:11:03.000 --> 00:11:04.000]  我會回教會
[00:11:04.000 --> 00:11:05.000]  我會回團契
[00:11:05.000 --> 00:11:06.000]  我會回崇拜
[00:11:06.000 --> 00:11:08.000]  這是其中一項
[00:11:08.000 --> 00:11:10.000]  我這星期的checklist
[00:11:10.000 --> 00:11:12.000]  我做了就take了
[00:11:12.000 --> 00:11:13.000]  其中一樣
[00:11:13.000 --> 00:11:14.000]  是否很高呢
[00:11:14.000 --> 00:11:15.000]  未必是
[00:11:15.000 --> 00:11:16.000]  是否很低呢
[00:11:16.000 --> 00:11:17.000]  也不一定
[00:11:17.000 --> 00:11:19.000]  但是因為這個緣故
[00:11:19.000 --> 00:11:20.000]  有些人會想起出路
[00:11:20.000 --> 00:11:22.000]  他的出路是
[00:11:22.000 --> 00:11:25.000]  因著迷失而活在當下
[00:11:25.000 --> 00:11:27.000]  但我正正想起這句話的時候
[00:11:27.000 --> 00:11:29.000]  其實這句話告訴他
[00:11:29.000 --> 00:11:32.000]  就是我們這個世代的一個破口
[00:11:32.000 --> 00:11:33.000]  因為迷失
[00:11:33.000 --> 00:11:35.000]  找不到自己
[00:11:35.000 --> 00:11:37.000]  連自己性別都未能認同
[00:11:37.000 --> 00:11:39.000]  工作都未能認同
[00:11:39.000 --> 00:11:41.000]  各方面都未能認同的時候
[00:11:41.000 --> 00:11:43.000]  他如何為其他人
[00:11:43.000 --> 00:11:45.000]  去付上更多
[00:11:45.000 --> 00:11:47.000]  為神付上更多呢
[00:11:47.000 --> 00:11:49.000]  有這兩句話
[00:11:49.000 --> 00:11:51.000]  讓大家稍微思想一下
[00:11:51.000 --> 00:11:52.000]  第一個就是
[00:11:52.000 --> 00:11:54.000]  安提柏的見證
[00:11:54.000 --> 00:11:57.000]  因認信而效忠基督
[00:11:57.000 --> 00:11:59.000]  我們現在這個世代就是
[00:11:59.000 --> 00:12:03.000]  因迷失而活在當下
[00:12:03.000 --> 00:12:04.000]  不知道聽上去
[00:12:04.000 --> 00:12:07.000]  你覺得哪條路是對的呢
[00:12:07.000 --> 00:12:08.000]  你可能有個直覺
[00:12:08.000 --> 00:12:09.000]  有個判斷
[00:12:09.000 --> 00:12:11.000]  有個感覺彈出來
[00:12:11.000 --> 00:12:13.000]  如果你是堅守
[00:12:13.000 --> 00:12:17.000]  因認信而效忠基督的信仰
[00:12:17.000 --> 00:12:18.000]  你可以細心想想
[00:12:18.000 --> 00:12:20.000]  會不會有什麼風浪
[00:12:20.000 --> 00:12:21.000]  有什麼善念淋到的時候
[00:12:21.000 --> 00:12:22.000]  如果我走這條路
[00:12:22.000 --> 00:12:25.000]  我會不會過不到呢
[00:12:25.000 --> 00:12:29.000]  假設我明天收到很惡劣的消息
[00:12:29.000 --> 00:12:30.000]  什麼都好
[00:12:30.000 --> 00:12:31.000]  香港也好
[00:12:31.000 --> 00:12:32.000]  經濟也好
[00:12:32.000 --> 00:12:33.000]  自己健康 家人健康
[00:12:33.000 --> 00:12:34.000]  什麼都好
[00:12:34.000 --> 00:12:35.000]  一個很惡劣的消息淋到的時候
[00:12:35.000 --> 00:12:37.000]  一個惡號響起的時候
[00:12:37.000 --> 00:12:39.000]  如果我們那條路是認定了
[00:12:39.000 --> 00:12:44.000]  因認信耶穌是我們的救主
[00:12:44.000 --> 00:12:46.000]  是我們生命的主的時候
[00:12:46.000 --> 00:12:48.000]  我們生命就在手裡
[00:12:48.000 --> 00:12:50.000]  我們繼續去效忠祂
[00:12:50.000 --> 00:12:52.000]  那你覺得過不過到呢
[00:12:52.000 --> 00:12:55.000]  還是另一條路就是
[00:12:55.000 --> 00:12:57.000]  因為這個已經成為了很多
[00:12:57.000 --> 00:12:59.000]  這個時代的意識形態
[00:12:59.000 --> 00:13:03.000]  因迷失而單單活在當下
[00:13:03.000 --> 00:13:05.000]  日子是否過得快樂呢
[00:13:05.000 --> 00:13:07.000]  可能就是今早有酒今早醉
[00:13:07.000 --> 00:13:10.000]  但真的當風雨來臨的時候
[00:13:10.000 --> 00:13:13.000]  他受不受得起人生的考驗呢
[00:13:13.000 --> 00:13:16.000]  還是去了哪裡會跌低呢
[00:13:16.000 --> 00:13:18.000]  這個也是一些空間讓我們去思考
[00:13:18.000 --> 00:13:21.000]  第一點耶穌基督在這裡想告訴我們
[00:13:21.000 --> 00:13:24.000]  基督祂知道你的居所
[00:13:24.000 --> 00:13:25.000]  知道我們面對的壓力
[00:13:25.000 --> 00:13:27.000]  在危機之地
[00:13:27.000 --> 00:13:32.000]  祂要求我們在邪惡之中要忠心
[00:13:32.000 --> 00:13:35.000]  這個忠心就是基督對我們每一個的提醒
[00:13:35.000 --> 00:13:37.000]  我們也都了解了
[00:13:37.000 --> 00:13:40.000]  教會面對著外在環境的挑戰
[00:13:40.000 --> 00:13:42.000]  我們現在一起去看看
[00:13:42.000 --> 00:13:44.000]  內部有什麼挑戰
[00:13:44.000 --> 00:13:46.000]  我們繼續讀聖經
[00:13:46.000 --> 00:13:48.000]  14到15節
[00:13:48.000 --> 00:13:49.000]  看到就一起讀
[00:13:49.000 --> 00:13:51.000]  1、2、3
[00:13:51.000 --> 00:13:55.000]  然而有幾件事我要責備你
[00:13:55.000 --> 00:14:00.000]  一是在你那裡有人服從了巴蘭的教訓
[00:14:00.000 --> 00:14:04.000]  這巴蘭曾教唆巴辣將半腳石
[00:14:04.000 --> 00:14:06.000]  放在以色列人面前
[00:14:06.000 --> 00:14:10.000]  使他們吃祭過偶像之物
[00:14:10.000 --> 00:14:12.000]  並且犯奸淫
[00:14:12.000 --> 00:14:19.000]  同樣你那裡也有人服從了尼哥拉派的教訓
[00:14:19.000 --> 00:14:20.000]  第二點就是
[00:14:20.000 --> 00:14:22.000]  剛才那一刻也很精彩
[00:14:22.000 --> 00:14:28.000]  有安提柏這麼厲害的一個忠心見證人的故事
[00:14:28.000 --> 00:14:29.000]  但到了這裡
[00:14:29.000 --> 00:14:31.000]  耶穌基督就說
[00:14:31.000 --> 00:14:34.000]  有幾件事我要責備你
[00:14:34.000 --> 00:14:36.000]  這個教會
[00:14:36.000 --> 00:14:39.000]  在這一段的忠心思想
[00:14:39.000 --> 00:14:44.000]  欲望主導顛倒是非黑白的時候
[00:14:44.000 --> 00:14:47.000]  我們要小心
[00:14:47.000 --> 00:14:49.000]  忠心的見證人
[00:14:49.000 --> 00:14:51.000]  安提柏殉道這件事
[00:14:51.000 --> 00:14:53.000]  在別加摩傳教會
[00:14:53.000 --> 00:14:55.000]  我相信是無人不曉
[00:14:55.000 --> 00:14:57.000]  如果在我們當中今天有人
[00:14:57.000 --> 00:15:00.000]  無論是信徒還是領袖還是牧者
[00:15:00.000 --> 00:15:03.000]  因信仰緣故而離世的時候
[00:15:03.000 --> 00:15:04.000]  而殉道的時候
[00:15:04.000 --> 00:15:07.000]  我相信是沒有人不知道
[00:15:07.000 --> 00:15:10.000]  但不是每個信徒都有這個認信
[00:15:10.000 --> 00:15:13.000]  所以耶穌基督在這裡提醒我們
[00:15:13.000 --> 00:15:15.000]  有幾件事
[00:15:15.000 --> 00:15:17.000]  但其實主要是兩件
[00:15:17.000 --> 00:15:19.000]  就是責備信徒
[00:15:19.000 --> 00:15:23.000]  如果在他們當中有越界的食慾
[00:15:23.000 --> 00:15:26.000]  和越界的性慾的時候
[00:15:26.000 --> 00:15:29.000]  基督的責備就臨到
[00:15:29.000 --> 00:15:34.000]  是越界的食慾和性慾
[00:15:34.000 --> 00:15:37.000]  有些信徒
[00:15:37.000 --> 00:15:41.000]  這也是我們其中一個生命的破口
[00:15:41.000 --> 00:15:43.000]  食和性
[00:15:43.000 --> 00:15:47.000]  有些信徒服從了巴蘭的教訓
[00:15:47.000 --> 00:15:50.000]  也服從了尼哥拉派的教訓
[00:15:50.000 --> 00:15:52.000]  巴蘭是舊約那一派
[00:15:52.000 --> 00:15:54.000]  已經流傳下來
[00:15:54.000 --> 00:15:59.000]  去引誘以色列人墮落犯罪的教訓思想行為
[00:15:59.000 --> 00:16:01.000]  尼哥拉派是新興的
[00:16:01.000 --> 00:16:04.000]  同樣的目的是引誘教會
[00:16:04.000 --> 00:16:06.000]  信徒離開神
[00:16:06.000 --> 00:16:08.000]  說到巴蘭是誰呢?
[00:16:08.000 --> 00:16:11.000]  在文數記22至24章出現過
[00:16:11.000 --> 00:16:14.000]  神定義本身要祝福以色列人
[00:16:14.000 --> 00:16:19.000]  所以就將巴蘭奏奏以色列的說話
[00:16:19.000 --> 00:16:22.000]  三次都變成祝福的說話
[00:16:22.000 --> 00:16:26.000]  但巴蘭始終受人錢財
[00:16:26.000 --> 00:16:28.000]  又要替人消災
[00:16:28.000 --> 00:16:32.000]  他看準以色列人有一個弱點
[00:16:32.000 --> 00:16:33.000]  有一個破口
[00:16:33.000 --> 00:16:38.000]  就有一個獻雞來陷害神的子民
[00:16:38.000 --> 00:16:42.000]  教唆他們將絆腳石放在他們面前
[00:16:42.000 --> 00:16:44.000]  絆腳石是甚麼呢?
[00:16:44.000 --> 00:16:47.000]  就是食和性
[00:16:47.000 --> 00:16:49.000]  食和性成為一個利
[00:16:49.000 --> 00:16:51.000]  去引誘他們犯罪
[00:16:51.000 --> 00:16:52.000]  破了十戒
[00:16:52.000 --> 00:16:54.000]  犯了十戒
[00:16:54.000 --> 00:16:55.000]  拜偶像
[00:16:55.000 --> 00:16:56.000]  拜假神
[00:16:56.000 --> 00:16:58.000]  亦食祭偶像之物
[00:16:58.000 --> 00:17:00.000]  然後就犯淫亂
[00:17:00.000 --> 00:17:03.000]  這一招細心想是很陰毒的
[00:17:03.000 --> 00:17:04.000]  第一
[00:17:04.000 --> 00:17:08.000]  犯了屬靈的邪人
[00:17:08.000 --> 00:17:09.000]  背叛了
[00:17:09.000 --> 00:17:10.000]  越界
[00:17:10.000 --> 00:17:12.000]  跟神的關係破裂
[00:17:12.000 --> 00:17:13.000]  第二
[00:17:13.000 --> 00:17:15.000]  跟自己的身體
[00:17:15.000 --> 00:17:18.000]  跟家庭的配偶的關係破裂
[00:17:18.000 --> 00:17:20.000]  因為犯了肉體淫亂
[00:17:20.000 --> 00:17:23.000]  整個以色列人本身被神呼召出來
[00:17:23.000 --> 00:17:25.000]  去作他的見證
[00:17:25.000 --> 00:17:26.000]  但在這一刻
[00:17:26.000 --> 00:17:28.000]  就失去了這種見證的能力
[00:17:28.000 --> 00:17:31.000]  所以我們看到這一招是非常毒
[00:17:31.000 --> 00:17:32.000]  同樣
[00:17:32.000 --> 00:17:34.000]  竟然這件事都發生在
[00:17:34.000 --> 00:17:37.000]  第一世紀的別加摩教會身上
[00:17:37.000 --> 00:17:38.000]  一樣
[00:17:38.000 --> 00:17:40.000]  神父基督在這裡提醒他們
[00:17:40.000 --> 00:17:42.000]  昔日人的需要
[00:17:42.000 --> 00:17:44.000]  或者人性的軟弱
[00:17:44.000 --> 00:17:45.000]  有個破口
[00:17:45.000 --> 00:17:47.000]  就會被攻擊
[00:17:47.000 --> 00:17:51.000]  除了是外在環境的政治上的迫害
[00:17:51.000 --> 00:17:52.000]  現在在裡面
[00:17:52.000 --> 00:17:56.000]  在內在生命有作出攻擊
[00:17:56.000 --> 00:17:59.000]  甚至這個攻擊是越來越猛烈
[00:17:59.000 --> 00:18:00.000]  已經去到那個點
[00:18:00.000 --> 00:18:02.000]  究竟是頂英之妹
[00:18:02.000 --> 00:18:04.000]  在當時的教會頂英之妹
[00:18:04.000 --> 00:18:06.000]  是為了什麼而活的呢?
[00:18:06.000 --> 00:18:07.000]  為了真理而戰?
[00:18:07.000 --> 00:18:09.000]  還是為了自己的食慾
[00:18:09.000 --> 00:18:12.000]  情慾而活的呢?
[00:18:12.000 --> 00:18:15.000]  那個真理是什麼呢?
