
[00:00:00.000 --> 00:00:03.480]  在開始今日敬拜之先,我們一起來禱告
[00:08:30.000 --> 00:08:34.000]  其實早在摩西的會幕時期,
[00:08:34.000 --> 00:08:39.000]  祭司進入會幕的時候,他們都要有洗手之禮,
[00:08:39.000 --> 00:08:44.000]  以示聖潔才進入會幕來侍奉神。
[00:08:44.000 --> 00:08:48.000]  法輪劍人相信「信眾皆祭司」,
[00:08:48.000 --> 00:08:55.000]  所以他們也建議猶太人要確守祭司的洗手之禮,
[00:08:55.000 --> 00:09:01.000]  並且推而廣之,連吃飯也有吃飯的禮儀。
[00:09:01.000 --> 00:09:09.000]  這就成為了法利塞人和經學家去挑戰耶穌門徒的一個藉口。
[00:09:09.000 --> 00:09:13.000]  耶穌在面對這些來挑戰祂的人,
[00:09:13.000 --> 00:09:17.000]  祂不客氣地對他們說,
[00:09:17.000 --> 00:09:22.000]  「你們這些偽君子,在和合本聖經的譯,
[00:09:22.000 --> 00:09:25.000]  就是假冒為善的人,
[00:09:25.000 --> 00:09:31.000]  即是說一班很會演戲、假裝敬虔的人。」
[00:09:31.000 --> 00:09:37.000]  這也不是耶穌第一次和法利塞人之間的衝突,
[00:09:37.000 --> 00:09:40.000]  如果我們去細讀《馬克福音》的時候,
[00:09:40.000 --> 00:09:42.000]  在《馬克福音》第二章裡面,
[00:09:42.000 --> 00:09:47.000]  記載法利塞人因為耶穌對坦子說,
[00:09:47.000 --> 00:09:49.000]  「你的罪赦了」,
[00:09:49.000 --> 00:09:52.000]  他們就質疑耶穌憑什麼這樣說?
[00:09:52.000 --> 00:09:57.000]  後來他們又質疑耶穌和罪人和瑞利一起吃飯,
[00:09:57.000 --> 00:10:00.000]  他們覺得耶穌這樣做不對,
[00:10:00.000 --> 00:10:04.000]  然後他們又質疑耶穌的門徒沒有禁食,
[00:10:04.000 --> 00:10:07.000]  他們說我們的門徒,
[00:10:07.000 --> 00:10:09.000]  或者約翰的門徒都禁食,
[00:10:09.000 --> 00:10:11.000]  為什麼你的門徒不禁食呢?
[00:10:11.000 --> 00:10:16.000]  還有,就是耶穌的門徒在主日經過麥田的時候,
[00:10:16.000 --> 00:10:18.000]  去摘一些麥水來吃,
[00:10:18.000 --> 00:10:20.000]  他們也來質疑,
[00:10:20.000 --> 00:10:26.000]  這些都成為了法利塞人和耶穌之間的導火線,
[00:10:26.000 --> 00:10:32.000]  所以法利塞人和經學家一直都是對耶穌恨之入骨,
[00:10:32.000 --> 00:10:35.000]  要找藉口來攻擊耶穌,
[00:10:35.000 --> 00:10:46.000]  耶穌於是就引用先知以塞亞在以塞亞書第29章13節所說的話來批評他,
[00:10:46.000 --> 00:10:49.000]  以塞亞書第29章13節是這麼說的,
[00:10:49.000 --> 00:10:52.000]  「因為這百姓以口親近我,
[00:10:52.000 --> 00:10:54.000]  用嘴唇尊敬我,
[00:10:54.000 --> 00:10:56.000]  心卻遠離我,
[00:10:56.000 --> 00:10:58.000]  他們敬畏我,
[00:10:58.000 --> 00:11:02.000]  不過是領受前人的命令。」
[00:11:02.000 --> 00:11:06.000]  用嘴唇尊敬我,
[00:11:06.000 --> 00:11:12.000]  就是表示用說話來尊敬神,
[00:11:12.000 --> 00:11:14.000]  說一下就容易了,
[00:11:14.000 --> 00:11:17.000]  我們香港人都是用一句話說,
[00:11:17.000 --> 00:11:19.000]  說就怎樣?
[00:11:19.000 --> 00:11:20.000]  天下無敵,
[00:11:20.000 --> 00:11:23.000]  做就有心無力,
[00:11:23.000 --> 00:11:25.000]  說一下用什麼呢?
[00:11:25.000 --> 00:11:30.000]  耶穌接著說他們心卻遠離我,
[00:11:30.000 --> 00:11:38.000]  剛才迎全道跟我們去崇拜之前都讀過這段經文,
[00:11:38.000 --> 00:11:40.000]  他說在新學易本裡面,
[00:11:40.000 --> 00:11:43.000]  那個遠離我就是逃避我,
[00:11:43.000 --> 00:11:48.000]  就是說他們的口是說我尊重神的,
[00:11:48.000 --> 00:11:49.000]  但心卻是怎樣?
[00:11:49.000 --> 00:11:51.000]  他們遠離神,
[00:11:51.000 --> 00:11:52.000]  逃避神,
[00:11:52.000 --> 00:11:57.000]  他們並不是表裡一致,
[00:11:57.000 --> 00:12:00.000]  這是最大的問題,
[00:12:00.000 --> 00:12:05.000]  神希望我們的信仰是表裡一致,
[00:12:05.000 --> 00:12:07.000]  不是有口無心,
[00:12:07.000 --> 00:12:12.000]  神要我們全心全意去愛他愛人,
[00:12:12.000 --> 00:12:18.000]  而不是成為別人親近神的障礙,
[00:12:18.000 --> 00:12:20.000]  耶穌更加批評法利賽人,
[00:12:20.000 --> 00:12:27.000]  說他們用人的規條當作教條去教導人,
[00:12:27.000 --> 00:12:33.000]  人的規條在和學本聖經的譯法叫做人的吩咐,
[00:12:33.000 --> 00:12:40.000]  就是說他們將人的吩咐看得比神的教導更加重,
[00:12:40.000 --> 00:12:47.000]  而且那個教條就好像道理真理那樣來教導人,
[00:12:47.000 --> 00:12:50.000]  耶穌在責備法利賽人和經學家,
[00:12:50.000 --> 00:12:55.000]  將人的規條當作真理來教導別人,
[00:12:55.000 --> 00:12:59.000]  或者強加於別人的身上,
[00:12:59.000 --> 00:13:07.000]  其實有時候我們會不會將一些我們在信主的時候的規矩,
[00:13:07.000 --> 00:13:13.000]  或者經歷加諸在我們對象的身上呢?
[00:13:13.000 --> 00:13:17.000]  我記得我信主的時候,
[00:13:17.000 --> 00:13:18.000]  帶我信主的時候,
[00:13:18.000 --> 00:13:19.000]  他常常跟我說,
[00:13:19.000 --> 00:13:21.000]  不要看電視,不要看電影,
[00:13:21.000 --> 00:13:24.000]  那些會影響你的,
[00:13:24.000 --> 00:13:29.000]  但其實看電視看電影我們經常都看的,
[00:13:29.000 --> 00:13:31.000]  今天我們信主的時候,
[00:13:31.000 --> 00:13:35.000]  我們是不是叫人不要呢?
[00:13:35.000 --> 00:13:36.000]  當然了,
[00:13:36.000 --> 00:13:38.000]  沉迷不好,
[00:13:38.000 --> 00:13:41.000]  每天如果你用幾個小時放在電視上,
[00:13:41.000 --> 00:13:44.000]  或者幾個小時放在手機上,
[00:13:44.000 --> 00:13:45.000]  這樣就非常不好了,
[00:13:45.000 --> 00:13:48.000]  但有時候你了解一下這些資訊,
[00:13:48.000 --> 00:13:51.000]  也會無傷大雅,
[00:13:51.000 --> 00:13:56.000]  很多時候我們都會將一些我們信主的時候,
[00:13:56.000 --> 00:14:00.000]  或者我們認為的一些規矩,
[00:14:00.000 --> 00:14:02.000]  我們去跟別人傳福音的時候,
[00:14:02.000 --> 00:14:05.000]  我們加諸在我們福音的對象身上,
[00:14:05.000 --> 00:14:09.000]  以至於成為了他們一些的難阻,
[00:14:09.000 --> 00:14:11.000]  在這裡,
[00:14:11.000 --> 00:14:13.000]  法利塞人和經學家,
[00:14:13.000 --> 00:14:15.000]  就是以古人的遺傳,
[00:14:15.000 --> 00:14:16.000]  人的吩咐,
[00:14:16.000 --> 00:14:19.000]  作為質問耶穌的藉口,
[00:14:19.000 --> 00:14:27.000]  但是耶穌是以聖經來回應這些質問,
[00:14:27.000 --> 00:14:30.000]  其實耶穌並不是第一次這樣的,
[00:14:30.000 --> 00:14:33.000]  如果你記得當耶穌受洗完之後,
[00:14:33.000 --> 00:14:35.000]  他被帶到曠野,
[00:14:35.000 --> 00:14:38.000]  接受撒旦的試探的時候,
[00:14:38.000 --> 00:14:40.000]  你記不記得耶穌都是用什麼?
[00:14:40.000 --> 00:14:44.000]  耶穌完全都是用神的話來回應,
[00:14:44.000 --> 00:14:46.000]  他不是以人的吩咐,
[00:14:46.000 --> 00:14:49.000]  或者規條來回應這些,
[00:14:49.000 --> 00:14:53.000]  他是以神的話作為準則去回應,
[00:14:53.000 --> 00:14:55.000]  就好比在這裡,
[00:14:55.000 --> 00:14:58.000]  他用先知以塞亞的話,
[00:14:58.000 --> 00:15:00.000]  來回答法利塞人,
[00:15:00.000 --> 00:15:02.000]  因為唯有神的話,
[00:15:02.000 --> 00:15:07.000]  聖經才可以成為我們信仰的基礎,
[00:15:07.000 --> 00:15:10.000]  是我們唯一依據的地方,
[00:15:10.000 --> 00:15:12.000]  接下來,
[00:15:12.000 --> 00:15:17.000]  耶穌責備這些法利塞人和文士,
[00:15:17.000 --> 00:15:21.000]  說他們將誡命表面化,
[00:15:21.000 --> 00:15:24.000]  我們一起來看七章八到十三節,
[00:15:24.000 --> 00:15:27.000]  這次我們請弟兄幫我們一起讀,
[00:15:27.000 --> 00:15:29.000]  八到十三節,
[00:15:29.000 --> 00:15:32.000]  「你們離棄了神的誡命,
[00:15:32.000 --> 00:15:35.000]  卻要拘守人的傳統。
[00:15:35.000 --> 00:15:37.000]  耶穌又對他們說:
[00:15:37.000 --> 00:15:39.000]  你們幹得真好,
[00:15:39.000 --> 00:15:41.000]  為了堅守自己的傳統,
[00:15:41.000 --> 00:15:44.000]  竟然廢棄了神的誡命。
[00:15:44.000 --> 00:15:47.000]  摩西說:要孝敬你的父母,
[00:15:47.000 --> 00:15:51.000]  尤說:就罵父母的,必須處死。
[00:15:51.000 --> 00:15:54.000]  你們卻說:如果有人對父母說:
[00:15:54.000 --> 00:15:56.000]  我應該給你的供應,
[00:15:56.000 --> 00:15:59.000]  已經作了擱耳板,
[00:15:59.000 --> 00:16:02.000]  以是時奉獻給神的禮物。
[00:16:02.000 --> 00:16:06.000]  你們就不再容許那人為父母做什麼。
[00:16:06.000 --> 00:16:11.000]  這樣你們就藉著你們傳下來的傳統,
[00:16:11.000 --> 00:16:13.000]  把神的話廢棄了,
[00:16:13.000 --> 00:16:18.000]  你們還做了許多類似這樣的事。」
[00:16:18.000 --> 00:16:25.000]  在這裡耶穌進一步說法利塞人的問題,
[00:16:25.000 --> 00:16:30.000]  耶穌說他們是利器神的誡命,
[00:16:30.000 --> 00:16:33.000]  卻持守人的傳統。
[00:16:33.000 --> 00:16:37.000]  這正正是法利塞人的問題,
[00:16:37.000 --> 00:16:40.000]  他們確守的是人的傳統,
[00:16:40.000 --> 00:16:41.000]  那些是人為的,
[00:16:41.000 --> 00:16:43.000]  是相對性的,
[00:16:43.000 --> 00:16:45.000]  不具約束力的,
[00:16:45.000 --> 00:16:48.000]  但是神的誡命卻是絕對的,
[00:16:48.000 --> 00:16:52.000]  是我們要求我們每一個人絕對的服從。
[00:16:52.000 --> 00:16:57.000]  但是這班法利塞人卻是反其道而行,
[00:16:57.000 --> 00:17:03.000]  他們覺得人的傳統比神的誡命更加重要。
[00:17:03.000 --> 00:17:07.000]  於是耶穌就舉了一個實際的例子,
[00:17:07.000 --> 00:17:14.000]  就是他們用本來要供養父母的錢,
[00:17:14.000 --> 00:17:16.000]  他們就用來奉獻,
[00:17:16.000 --> 00:17:18.000]  他們稱之為「國耳板」,
[00:17:18.000 --> 00:17:22.000]  然後就說我們不用供養父母。
[00:17:22.000 --> 00:17:25.000]  其實耶穌在說這個事情的時候,
[00:17:25.000 --> 00:17:28.000]  他就說了一個諷刺的話,
[00:17:28.000 --> 00:17:30.000]  他說你們真是好了,
[00:17:30.000 --> 00:17:32.000]  為了堅持自己的傳統,
[00:17:32.000 --> 00:17:35.000]  竟然廢棄了神的誡命。
[00:17:35.000 --> 00:17:39.000]  在這裡,廢棄的意思就是廢除,
[00:17:39.000 --> 00:17:42.000]  拒絕神的誡命。
[00:17:42.000 --> 00:17:44.000]  他們是怎樣廢除?
[00:17:44.000 --> 00:17:46.000]  拒絕神的誡命?
[00:17:46.000 --> 00:17:50.000]  耶穌就舉了在十誡裡面的第五誡,
[00:17:50.000 --> 00:17:53.000]  要孝敬父母。
[00:17:53.000 --> 00:17:55.000]  要孝敬父母,
[00:17:55.000 --> 00:18:02.000]  這個孝敬的意思就是有尊敬、尊重、尊榮的意思。
[00:18:02.000 --> 00:18:06.000]  其實在中國孔子的時候,
[00:18:06.000 --> 00:18:09.000]  孔子也說過一些這樣的說話,
[00:18:09.000 --> 00:18:11.000]  都跟聖經不謀而合。
[00:18:11.000 --> 00:18:14.000]  記得有一次有個學生問孔子,
[00:18:14.000 --> 00:18:17.000]  孔子問學生,
[00:18:17.000 --> 00:18:19.000]  他說何謂孝?
[00:18:19.000 --> 00:18:21.000]  學生就說,
[00:18:21.000 --> 00:18:23.000]  孝是為能養,
[00:18:23.000 --> 00:18:25.000]  即是說我能夠供養父母。
[00:18:25.000 --> 00:18:27.000]  但孔子就說,
[00:18:27.000 --> 00:18:29.000]  不是的,
[00:18:29.000 --> 00:18:32.000]  他說,至於顯馬,皆能有養。
[00:18:32.000 --> 00:18:35.000]  即是說,狗、馬、牲畜,
[00:18:35.000 --> 00:18:37.000]  你們都養牠們,
[00:18:37.000 --> 00:18:40.000]  難道你當父母像顯馬一樣嗎?
[00:18:40.000 --> 00:18:43.000]  他說,畢竟何以別乎?
[00:18:43.000 --> 00:18:49.000]  如果你對你的父母不加上尊敬的話,
[00:18:49.000 --> 00:18:56.000]  你所謂養父母跟養狗養馬有何分別呢?
[00:18:56.000 --> 00:18:59.000]  其實聖經也讓我們看到,
[00:18:59.000 --> 00:19:01.000]  原來神給我們的命令,
[00:19:01.000 --> 00:19:05.000]  要我們尊敬、孝敬父母的時候,
[00:19:05.000 --> 00:19:07.000]  是很有規條的。
[00:19:07.000 --> 00:19:09.000]  其實你有沒有想過,
[00:19:09.000 --> 00:19:13.000]  為什麼在講完對神的尊重,
[00:19:13.000 --> 00:19:15.000]  頭四屆之後,
[00:19:15.000 --> 00:19:17.000]  突然第五屆就說,
[00:19:17.000 --> 00:19:19.000]  要孝敬父母。
[00:19:19.000 --> 00:19:24.000]  其實,父母是代表神來照顧我們,
[00:19:24.000 --> 00:19:28.000]  所以孝敬父母也是對神的一種尊重。
[00:19:28.000 --> 00:19:32.000]  所以在《埃及記》第21章,
[00:19:32.000 --> 00:19:38.000]  那裡也有一些所謂的懲罰、報恨的條款,
[00:19:38.000 --> 00:19:40.000]  就是耶穌說,
[00:19:40.000 --> 00:19:43.000]  咒罵父母的必要處死。
[00:19:43.000 --> 00:19:46.000]  其實,當我們孝敬父母的時候,
[00:19:46.000 --> 00:19:49.000]  我們是要尊敬,
[00:19:49.000 --> 00:19:51.000]  不單單是尊敬,
[00:19:51.000 --> 00:19:55.000]  還要尊重、尊榮他們。
[00:19:55.000 --> 00:19:58.000]  有時候我們也很容易,
[00:19:58.000 --> 00:20:00.000]  我特別看到今時今日,
[00:20:00.000 --> 00:20:02.000]  年輕一代也很容易惹火的,
[00:20:02.000 --> 00:20:04.000]  我看到我女兒有時候也是,
[00:20:04.000 --> 00:20:07.000]  跟老婆之間有衝突的時候,
[00:20:07.000 --> 00:20:10.000]  也會說一些不是很尊敬的話,
[00:20:10.000 --> 00:20:12.000]  我就會提醒她,
[00:20:12.000 --> 00:20:14.000]  我說這個是你媽媽,
[00:20:14.000 --> 00:20:17.000]  你是不是這樣跟她說話?
[00:20:17.000 --> 00:20:19.000]  其實有時候,
[00:20:19.000 --> 00:20:25.000]  我們很容易在對父母的看法不一樣的時候,
[00:20:25.000 --> 00:20:28.000]  可能我們會用一些很重的語氣,
[00:20:28.000 --> 00:20:32.000]  甚至我們有一些可能是癡學的語氣,
[00:20:32.000 --> 00:20:34.000]  但是耶穌告訴我們,
[00:20:34.000 --> 00:20:40.000]  其實孝敬父母是一個很重要的命令,
[00:20:40.000 --> 00:20:42.000]  我們不單要養他,
[00:20:42.000 --> 00:20:44.000]  我們還要尊重他,
[00:20:44.000 --> 00:20:45.000]  尊榮他。
[00:20:45.000 --> 00:20:47.000]  但是在猶太人裡面,
[00:20:47.000 --> 00:20:55.000]  他們竟然可以將一些用來供養父母的金錢,
[00:20:55.000 --> 00:20:57.000]  拿去奉獻。
[00:20:57.000 --> 00:20:58.000]  在這裡,
[00:20:58.000 --> 00:20:59.000]  馬可給我們解釋,
[00:20:59.000 --> 00:21:02.000]  他就說什麼叫做「國耳版」呢?
[00:21:02.000 --> 00:21:06.000]  其實「國耳版」這個字是一個希伯來文,
[00:21:06.000 --> 00:21:07.000]  他的意思就是,
[00:21:07.000 --> 00:21:09.000]  當作禮物一樣,
[00:21:09.000 --> 00:21:11.000]  奉獻給神。
[00:21:11.000 --> 00:21:14.000]  當你這樣做的時候,
[00:21:14.000 --> 00:21:16.000]  你奉獻給神,
[00:21:16.000 --> 00:21:18.000]  那些錢,
[00:21:18.000 --> 00:21:21.000]  這個人不可以用,
[00:21:21.000 --> 00:21:23.000]  本來要給那個人的,
[00:21:23.000 --> 00:21:24.000]  都不可以用,
[00:21:24.000 --> 00:21:26.000]  因為那個已經成為了什麼?
[00:21:26.000 --> 00:21:28.000]  神的禮物。
[00:21:28.000 --> 00:21:32.000]  當人這樣做的時候,
[00:21:32.000 --> 00:21:35.000]  回望聖殿的祭司,
[00:21:35.000 --> 00:21:37.000]  或者宗教領袖,
[00:21:37.000 --> 00:21:38.000]  就會宣佈,
[00:21:38.000 --> 00:21:42.000]  這個人不再需要供養父母。
[00:21:42.000 --> 00:21:45.000]  耶穌就是這樣,
[00:21:45.000 --> 00:21:48.000]  來批評這些猶太人,
[00:21:48.000 --> 00:21:52.000]  這些宗教領袖,
[00:21:52.000 --> 00:21:56.000]  他們將供養父母的錢,
[00:21:56.000 --> 00:21:59.000]  宣誓作為了去獻給神,
[00:21:59.000 --> 00:22:04.000]  於是他們就不用供養父母。
[00:22:04.000 --> 00:22:07.000]  這個就是耶穌在第十三節說,
[00:22:07.000 --> 00:22:11.000]  這樣你們就藉著傳下來的傳統,
[00:22:11.000 --> 00:22:14.000]  就將神的話語廢棄了,
[00:22:14.000 --> 00:22:19.000]  你們還做了許多類似的事。
[00:22:19.000 --> 00:22:23.000]  耶穌在這裡舉出國義板,
[00:22:23.000 --> 00:22:24.000]  這個問題,
[00:22:24.000 --> 00:22:27.000]  只不過是冰山一角,
[00:22:27.000 --> 00:22:29.000]  因為他們的執迷不悟,
[00:22:29.000 --> 00:22:33.000]  以致他們廢棄神的誡命不顧。
[00:22:33.000 --> 00:22:35.000]  其實,
[00:22:35.000 --> 00:22:38.000]  今天在我們信仰的群體裡,
[00:22:38.000 --> 00:22:42.000]  也有不少這樣的情況,
[00:22:42.000 --> 00:22:46.000]  就好像一些主內肢體,
[00:22:46.000 --> 00:22:50.000]  去面對婚姻的問題的時候,
[00:22:50.000 --> 00:22:54.000]  聖經很清楚地告訴我們,
[00:22:54.000 --> 00:22:56.000]  婚姻在神的裡面,
[00:22:56.000 --> 00:23:01.000]  是締結婚文的雙方的一種文約,
[00:23:01.000 --> 00:23:06.000]  是要直至雙方裡面的其中一方離世,
[00:23:06.000 --> 00:23:10.000]  這個文約才是無效。
[00:23:10.000 --> 00:23:15.000]  但是,摩西為了遷就猶太人的離婚,
[00:23:15.000 --> 00:23:19.000]  就曾經容許他們離婚,
[00:23:19.000 --> 00:23:23.000]  只要他們寫休書就可以離婚。
[00:23:23.000 --> 00:23:29.000]  但是,耶穌在《馬太福音》第五章31-32節,
[00:23:29.000 --> 00:23:31.000]  在登山補訓裡面,
[00:23:31.000 --> 00:23:33.000]  講得很清楚,
