
[00:00:00.000 --> 00:00:03.160]  所以今天就但願我們繼續我們中堂的講道系列
[00:01:17.760 --> 00:01:20.440]  「我的假期都過了,已經是上班了」
[00:01:20.440 --> 00:01:21.760]  其實復活期
[00:01:21.760 --> 00:01:23.200]  就由上個主日開始
[00:01:23.200 --> 00:01:24.520]  在教會年曆裡面
[00:01:24.520 --> 00:01:27.200]  由主耶穌復活開始50天
[00:01:27.200 --> 00:01:29.880]  直到紀念聖靈降臨的五重節
[00:01:29.880 --> 00:01:32.600]  當中包括有耶穌的復活
[00:01:32.600 --> 00:01:33.680]  升天
[00:01:33.680 --> 00:01:36.920]  然後在教會的五重節聖靈降臨的時候
[00:01:36.920 --> 00:01:37.680]  誕生
[00:01:37.680 --> 00:01:40.600]  接著復活期可以說有49天
[00:01:40.600 --> 00:01:41.880]  如果復活期放假
[00:01:41.880 --> 00:01:42.800]  大家應該很開心
[00:01:42.800 --> 00:01:44.360]  放足一個月以上
[00:01:44.360 --> 00:01:47.200]  但是第50天就是聖靈降臨
[00:01:47.200 --> 00:01:50.040]  這50天早期教會被稱之為
[00:01:50.040 --> 00:01:52.080]  「偉大的五十天」
[00:01:52.080 --> 00:01:53.640]  The Great Fifty Days
[00:01:53.640 --> 00:01:55.640]  當中屬靈的意義就是
[00:01:55.640 --> 00:01:58.920]  慶祝基督已經勝過罪惡和死亡
[00:01:58.920 --> 00:02:01.280]  為人類帶來希望
[00:02:01.280 --> 00:02:03.960]  聖經當中說的信望愛
[00:02:03.960 --> 00:02:06.960]  不只是我們單單迷信地信
[00:02:06.960 --> 00:02:09.800]  其實當中包括人的情和理
[00:02:09.800 --> 00:02:11.600]  心靈和真理
[00:02:11.600 --> 00:02:13.160]  和我們永生神結合
[00:02:13.160 --> 00:02:15.120]  是一種很深厚的關係
[00:02:15.120 --> 00:02:17.440]  是一個愛和信的結合
[00:02:17.440 --> 00:02:20.640]  當中最好的例子就是在邪惡的世代裡面
[00:02:20.640 --> 00:02:25.160]  仍然為罪惡之城所多瑪祈禱的阿伯拉罕
[00:02:25.160 --> 00:02:27.480]  之前Roger牧師在幾個星期前
[00:02:27.480 --> 00:02:30.800]  給我們看到阿伯拉罕的信心等待
[00:02:30.800 --> 00:02:33.880]  今天又讓我們再次進入阿伯拉罕的世界
[00:02:33.880 --> 00:02:36.440]  看看他怎樣和神
[00:02:36.440 --> 00:02:38.240]  可以成為朋友一樣
[00:02:38.240 --> 00:02:41.760]  當中建立一份充滿愛和神的關係
[00:02:41.760 --> 00:02:43.760]  就讓我們開始的時候一起同心禱告
[00:02:43.760 --> 00:02:50.040]  七天上帝今天我們也活在一個邪惡的世代
[00:02:50.040 --> 00:02:52.280]  主耶穌有時那種罪惡
[00:02:52.280 --> 00:02:56.280]  每一天每一刻都叫我們好像透不過氣
[00:02:56.280 --> 00:02:58.720]  我們很想活出真道
[00:02:58.720 --> 00:02:59.920]  很想去見證祢
[00:02:59.920 --> 00:03:02.600]  但是有時我們心靈軟弱
[00:03:02.600 --> 00:03:04.400]  肉體卻是軟弱的
[00:03:04.400 --> 00:03:07.000]  求祢今天藉著阿伯拉罕的經歷
[00:03:07.000 --> 00:03:09.240]  藉著上帝的話再次復興我們
[00:03:09.240 --> 00:03:12.280]  讓我們看到怎樣在這個彎曲薄茂的世代
[00:03:12.280 --> 00:03:15.120]  我們能夠做神理無瑕癡的兒女
[00:03:15.120 --> 00:03:17.200]  能夠讓真光照耀
[00:03:17.200 --> 00:03:19.000]  求祢光照人靈
[00:03:19.000 --> 00:03:20.000]  聽我們的祈禱
[00:03:20.000 --> 00:03:21.800]  奉主耶穌基督的聖名祈求
[00:03:21.800 --> 00:03:22.800]  阿們
[00:03:22.800 --> 00:03:25.280]  好 進到今天我們講道大綱的第一點
[00:03:25.280 --> 00:03:27.120]  成就歧視的耶和華
[00:03:27.120 --> 00:03:30.960]  《創世紀》十八章十三到十五節
[00:03:30.960 --> 00:03:31.920]  我們一起重讀
[00:03:31.920 --> 00:03:33.080]  一二三
[00:03:33.080 --> 00:03:35.800]  耶和華對阿伯拉罕說
[00:03:35.800 --> 00:03:39.080]  撒拉為什麼竊笑說
[00:03:39.080 --> 00:03:42.960]  我已年老果真能生育嗎?
[00:03:42.960 --> 00:03:46.080]  耶和華豈有難成的事嗎?
[00:03:46.080 --> 00:03:48.080]  到了所定的時候
[00:03:48.080 --> 00:03:50.720]  我必回到你這裡
[00:03:50.720 --> 00:03:55.520]  明年這時候撒拉會生一個兒子
[00:03:55.520 --> 00:03:57.720]  撒拉因為害怕
[00:03:57.720 --> 00:03:59.720]  就不承認說
[00:03:59.720 --> 00:04:01.320]  我沒有笑
[00:04:01.320 --> 00:04:02.480]  那人說
[00:04:02.480 --> 00:04:05.280]  不 你的確笑了
[00:04:05.280 --> 00:04:08.440]  在我們仔細看這段經文之前
[00:04:08.440 --> 00:04:09.480]  我們先簡略看看
[00:04:09.480 --> 00:04:12.960]  《創世紀》十八章和十九章的背景和重點
[00:04:12.960 --> 00:04:14.920]  十八章是延續阿伯拉罕的故事
[00:04:14.920 --> 00:04:18.760]  相信大家查過經或主學很多時候都知道
[00:04:18.760 --> 00:04:21.320]  這裡說的是他等候的兒子
[00:04:21.320 --> 00:04:23.400]  以撒出生前的一年
[00:04:23.400 --> 00:04:25.680]  有三件事可以說在當中
[00:04:25.680 --> 00:04:27.280]  我們可以留意一下
[00:04:27.280 --> 00:04:28.160]  在這兩章裡面
[00:04:28.160 --> 00:04:32.720]  第一就是阿伯拉罕接待三個客女
[00:04:32.720 --> 00:04:36.320]  第二就是阿伯拉罕為所多瑪代求
[00:04:36.320 --> 00:04:37.560]  然後第三
[00:04:37.560 --> 00:04:39.960]  就是阿伯拉罕的侄兒羅德和他一家
[00:04:39.960 --> 00:04:41.560]  逃離所多瑪
[00:04:41.560 --> 00:04:42.720]  這三件事很熟悉
[00:04:42.720 --> 00:04:46.320]  但是你想想這三件事好像沒有什麼關係
[00:04:46.320 --> 00:04:50.840]  但是其實這三件事發生不夠一天
[00:04:50.840 --> 00:04:51.400]  什麼意思呢
[00:04:51.400 --> 00:04:53.840]  就好像你今天早上回來崇拜
[00:04:53.840 --> 00:04:56.080]  你帶了三個新朋友回來
[00:04:56.080 --> 00:04:57.400]  是不是很開心
[00:04:57.400 --> 00:04:59.600]  然後你為他們祈禱
[00:04:59.600 --> 00:05:02.680]  第二天早上還沒天亮的時候
[00:05:02.680 --> 00:05:04.080]  他就打電話給你說
[00:05:04.080 --> 00:05:05.680]  我們相信了耶穌
[00:05:05.680 --> 00:05:07.120]  是不是很開心
[00:05:07.120 --> 00:05:08.240]  一天的時間
[00:05:08.240 --> 00:05:10.760]  不夠一天就發生了
[00:05:10.760 --> 00:05:14.440]  除了時間上這三件事緊連著
[00:05:14.440 --> 00:05:17.440]  三件事也關乎接待
[00:05:17.440 --> 00:05:20.160]  阿伯拉罕以愛去接待耶和華的使者
[00:05:20.160 --> 00:05:22.600]  然後所多瑪那些人他們怎樣接待
[00:05:22.600 --> 00:05:23.200]  他們不是接待
[00:05:23.200 --> 00:05:25.560]  是惡待那兩個天使
[00:05:25.560 --> 00:05:28.480]  三件事最重要也有一個共通點
[00:05:28.480 --> 00:05:31.880]  就是阿伯拉罕和神的關係親密
[00:05:31.880 --> 00:05:33.560]  相比上
[00:05:33.560 --> 00:05:35.080]  待會我們會看看撒拉
[00:05:35.080 --> 00:05:36.160]  羅德
[00:05:36.160 --> 00:05:38.240]  甚至他很出名的太太
[00:05:38.240 --> 00:05:41.920]  究竟他們對神的信心和關係是怎樣
[00:05:41.920 --> 00:05:43.400]  讓我們先看看
[00:05:43.400 --> 00:05:45.720]  十八章一開始的描述
[00:05:45.720 --> 00:05:47.120]  我們一起讀這段經文
[00:05:47.120 --> 00:05:51.480]  在十八章一至二節那裡
[00:05:51.480 --> 00:05:52.880]  我們準備一二三
[00:05:52.880 --> 00:05:55.720]  耶和華在萬里象樹那裡
[00:05:55.720 --> 00:05:57.760]  向阿伯拉罕顯現
[00:05:57.760 --> 00:05:59.560]  天正熱的時候
[00:05:59.560 --> 00:06:02.720]  阿伯拉罕坐在帳篷門口
[00:06:02.720 --> 00:06:04.600]  他舉目觀看
[00:06:04.600 --> 00:06:08.160]  看啊有三個人站在他附近
[00:06:08.160 --> 00:06:09.440]  他日寒見
[00:06:09.440 --> 00:06:13.280]  就從帳篷門口跑去迎接他們
[00:06:13.280 --> 00:06:15.160]  俯伏在地
[00:06:15.160 --> 00:06:15.560]  沒錯
[00:06:15.560 --> 00:06:18.160]  創世紀十八章一開始就形容
[00:06:18.160 --> 00:06:20.640]  耶和華和他有兩個使者
[00:06:20.640 --> 00:06:23.560]  以人的形象顯現在阿伯拉罕的門前
[00:06:23.560 --> 00:06:25.360]  當時天氣很熱
[00:06:25.360 --> 00:06:27.480]  我最近在家裡壞了冷氣
[00:06:27.480 --> 00:06:29.480]  都有兩個星期不用冷氣
[00:06:29.480 --> 00:06:30.800]  也是很熱的一件事
[00:06:30.800 --> 00:06:32.960]  但是相比起當時近冬
[00:06:32.960 --> 00:06:34.840]  那些天氣真的很熱
[00:06:34.840 --> 00:06:37.000]  所以對於當時近冬的文化
[00:06:37.000 --> 00:06:38.280]  接待是很重要的
[00:06:38.280 --> 00:06:39.080]  也很普遍的
[00:06:39.080 --> 00:06:40.560]  不過阿伯拉罕的接待
[00:06:40.560 --> 00:06:41.840]  非一般的接待
[00:06:41.840 --> 00:06:43.280]  如果你看回經文
[00:06:43.280 --> 00:06:44.960]  他不單止俯伏
[00:06:44.960 --> 00:06:47.120]  更加為他們洗腳
[00:06:47.120 --> 00:06:48.480]  為他們做餅
[00:06:48.480 --> 00:06:50.720]  為他們預備乳酪和奶
[00:06:50.720 --> 00:06:54.040]  甚至選了一頭又嫩又好的牛肚
[00:06:54.040 --> 00:06:55.960]  吩咐僕人為他們三個預備
[00:06:55.960 --> 00:06:59.120]  這個可以反映出阿伯拉罕為人的謙遜
[00:06:59.120 --> 00:07:00.920]  慷慨和愛心
[00:07:00.920 --> 00:07:02.720]  而重點就是這三個人
[00:07:02.720 --> 00:07:04.480]  吃完之後問了一個
[00:07:04.480 --> 00:07:07.200]  沒有什麼關係的問題
[00:07:07.200 --> 00:07:09.760]  《創世紀》十八章十節
[00:07:09.760 --> 00:07:11.040]  我們一起讀
[00:07:11.040 --> 00:07:12.280]  有一位說
[00:07:12.280 --> 00:07:14.080]  明年這時候
[00:07:14.080 --> 00:07:17.000]  我一定會回到你這裡
[00:07:17.000 --> 00:07:19.480]  看啊 你的妻子撒拉
[00:07:19.480 --> 00:07:21.840]  會生一個兒子
[00:07:21.840 --> 00:07:22.560]  是的
[00:07:22.560 --> 00:07:24.720]  生孩子這個主線
[00:07:24.720 --> 00:07:27.040]  可以說貫徹了整個阿伯拉罕的故事
[00:07:27.040 --> 00:07:28.600]  上次Roger牧師已經說到
[00:07:28.600 --> 00:07:30.000]  在《創世紀》十五章的時候
[00:07:30.000 --> 00:07:31.000]  已經提到
[00:07:31.000 --> 00:07:33.240]  當時神已經和阿伯拉罕納約
[00:07:33.240 --> 00:07:36.600]  已經清楚阿伯拉罕將會老來生子
[00:07:36.600 --> 00:07:39.280]  在《創世紀》十五章三到四節那裡說
[00:07:39.280 --> 00:07:40.360]  阿伯拉罕又說
[00:07:40.360 --> 00:07:42.440]  看啊 你沒有給我後製
[00:07:42.440 --> 00:07:46.440]  你看那生在我家中的人要繼承我
[00:07:46.440 --> 00:07:48.760]  看啊 耶和華的話又臨到他說
[00:07:48.760 --> 00:07:50.360]  這人不會繼承你
[00:07:50.360 --> 00:07:53.440]  你本身所生的才會繼承你
[00:07:53.440 --> 00:07:55.360]  阿伯拉罕都用人類的方法去想
[00:07:55.360 --> 00:07:57.080]  我又沒有親生的兒子
[00:07:57.080 --> 00:07:58.360]  那誰繼承呢
[00:07:58.360 --> 00:08:00.000]  神一次又一次說了
[00:08:00.000 --> 00:08:03.800]  是你本身所生的才會繼承你
[00:08:03.800 --> 00:08:05.720]  所以去到《創世紀》十六章
[00:08:05.720 --> 00:08:07.520]  上次說到的時候都說到
[00:08:07.520 --> 00:08:09.320]  撒拉就用了很多方法
[00:08:09.320 --> 00:08:10.720]  既然我生不了不要緊
[00:08:10.720 --> 00:08:13.600]  找我婢女夏甲去為阿伯拉罕生
[00:08:13.600 --> 00:08:14.960]  完成神的計劃
[00:08:14.960 --> 00:08:16.800]  結果就搞到什麼
[00:08:16.800 --> 00:08:17.880]  家嘈屋弊
[00:08:17.880 --> 00:08:19.480]  很多的傷害
[00:08:19.480 --> 00:08:20.920]  然後去到十七章
[00:08:20.920 --> 00:08:22.880]  神又再次向阿伯拉罕現
[00:08:22.880 --> 00:08:24.080]  再次告訴他
[00:08:24.080 --> 00:08:25.640]  你是萬國之父
[00:08:25.640 --> 00:08:27.960]  阿伯拉罕有什麼反應呢
[00:08:27.960 --> 00:08:30.720]  在《創世紀》十七章十五到十七節
[00:08:30.720 --> 00:08:32.400]  神又對阿伯拉罕說
[00:08:32.400 --> 00:08:34.200]  至於你的妻子撒萊
[00:08:34.200 --> 00:08:35.800]  不可再叫她撒萊
[00:08:35.800 --> 00:08:38.040]  她的名叫撒拉
[00:08:38.040 --> 00:08:40.040]  我必賜福給她
[00:08:40.040 --> 00:08:42.680]  也要從她賜給一個兒子給你
[00:08:42.680 --> 00:08:44.400]  我必賜福給撒拉
[00:08:44.400 --> 00:08:46.040]  她要興起多國
[00:08:46.040 --> 00:08:49.280]  必有百姓的君王從她而出
[00:08:49.280 --> 00:08:50.520]  我們一起讀
[00:08:50.520 --> 00:08:53.800]  阿伯拉罕就念伏於地
[00:08:53.800 --> 00:08:56.120]  竊笑心裡想
[00:08:56.120 --> 00:08:59.560]  一百歲的人還能有孩子嗎
[00:08:59.560 --> 00:09:02.240]  撒拉已經九十歲了
[00:09:02.240 --> 00:09:04.560]  還能生育嗎
[00:09:04.560 --> 00:09:05.560]  沒錯了
[00:09:05.560 --> 00:09:08.120]  當時阿伯拉罕的反應是什麼呢
[00:09:08.120 --> 00:09:10.320]  他就竊笑偷笑
[00:09:10.320 --> 00:09:12.600]  所以當阿伯拉罕真的知道
[00:09:12.600 --> 00:09:14.200]  咦 真的
[00:09:14.200 --> 00:09:15.320]  都九十九歲了
[00:09:15.320 --> 00:09:16.360]  真的要生了
[00:09:16.360 --> 00:09:17.400]  他的反應是竊笑
[00:09:17.400 --> 00:09:19.960]  原文其實有戲弄或者玩笑的意思
[00:09:19.960 --> 00:09:21.480]  或者可能他的心情
[00:09:21.480 --> 00:09:23.120]  其實是苦笑
[00:09:23.120 --> 00:09:24.520]  都這麼老了
[00:09:24.520 --> 00:09:26.520]  但這裡你看回經文下半部
[00:09:26.520 --> 00:09:29.360]  其實阿伯拉罕對神真的有一個敬虔的心
[00:09:29.360 --> 00:09:31.360]  我想他也是苦笑多了
[00:09:31.360 --> 00:09:33.080]  他也不是嬉笑的
[00:09:33.080 --> 00:09:35.400]  可能當時他的信心還不足夠
[00:09:35.400 --> 00:09:37.040]  又或者可能從人看來
[00:09:37.040 --> 00:09:39.040]  這是一個不可能的事
[00:09:39.040 --> 00:09:40.760]  情況其實發生在今天
[00:09:40.760 --> 00:09:42.960]  我們剛剛讀的《創世紀》十八章的經文
[00:09:42.960 --> 00:09:45.840]  所以當一些陌生的客女再次提到
[00:09:45.840 --> 00:09:47.640]  你要老來生子的時候
[00:09:47.640 --> 00:09:49.920]  這次就到撒拉了
[00:09:49.920 --> 00:09:51.360]  撒拉怎麼說呢
[00:09:51.360 --> 00:09:53.040]  撒拉的回應是什麼呢
[00:09:53.040 --> 00:09:54.240]  他也是竊笑
[00:09:54.240 --> 00:09:55.040]  我們一起讀
[00:09:55.040 --> 00:09:57.240]  耶和華對阿伯拉罕說
[00:09:57.240 --> 00:09:59.360]  撒拉為什麼竊笑
[00:09:59.360 --> 00:10:04.240]  說我已年老果真能生育嗎
[00:10:04.240 --> 00:10:07.560]  耶和華豈有難成的事嗎
[00:10:07.560 --> 00:10:09.560]  到了鎖定的時候
[00:10:09.560 --> 00:10:12.040]  我必回到你這裡
[00:10:12.040 --> 00:10:13.680]  明年這時候
[00:10:13.680 --> 00:10:17.040]  撒拉會生一個兒子
[00:10:17.040 --> 00:10:18.440]  所以你不要說撒拉
[00:10:18.440 --> 00:10:21.640]  其實阿伯拉罕之前也有做過這個回應
[00:10:21.640 --> 00:10:22.840]  或者我們看聖經的時候
[00:10:22.840 --> 00:10:23.720]  你當然知道
[00:10:23.720 --> 00:10:26.040]  但是他99歲
[00:10:26.040 --> 00:10:28.960]  有時候我們比較難墮入那個經文去想
[00:10:28.960 --> 00:10:32.880]  這裡耶和華問了一個很特別的反問
[00:10:32.880 --> 00:10:34.920]  耶和華豈有難成的事
[00:10:34.920 --> 00:10:37.200]  其實你知道這個不是一個問題
[00:10:37.200 --> 00:10:38.360]  因為無論是阿伯拉罕
[00:10:38.360 --> 00:10:39.760]  或者今天你和我
[00:10:39.760 --> 00:10:41.600]  你都會頭腦上知道
[00:10:41.600 --> 00:10:44.920]  在神裡面沒有一件是難成的事
[00:10:44.920 --> 00:10:47.200]  但是為什麼其實無論是發生在阿伯拉罕
[00:10:47.200 --> 00:10:47.840]  或者是撒拉
[00:10:47.840 --> 00:10:49.760]  或者是我們自己身上
[00:10:49.760 --> 00:10:52.000]  我們認知神是無所不能的
[00:10:52.000 --> 00:10:53.200]  但是回到現實的時候
[00:10:53.200 --> 00:10:55.880]  我們心中的反應是怎麼樣呢
[00:10:55.880 --> 00:10:58.240]  我們往往會懷疑
[00:10:58.240 --> 00:10:59.480]  小信
[00:10:59.480 --> 00:11:00.600]  不信從
[00:11:00.600 --> 00:11:02.720]  或者有心無力
[00:11:02.720 --> 00:11:04.480]  舊約聖經學者布魯格曼
[00:11:04.480 --> 00:11:06.120]  他有一句著作《創世紀》一書
[00:11:06.120 --> 00:11:07.520]  他有這樣的詮釋
[00:11:07.520 --> 00:11:11.680]  他說再一次這個故事顯示信仰是令人刁難
[00:11:11.680 --> 00:11:13.680]  多麼的艱難
[00:11:13.680 --> 00:11:15.280]  為什麼這麼刁難呢
[00:11:15.280 --> 00:11:17.680]  因為信仰不是一個符合生活
[00:11:17.680 --> 00:11:21.400]  和了解正常規劃的合理行為
[00:11:21.400 --> 00:11:23.080]  有時候原來你信耶穌不是
[00:11:23.080 --> 00:11:24.720]  從世人來說一點都不合理
[00:11:24.720 --> 00:11:25.400]  我們所做的事情
[00:11:25.400 --> 00:11:27.200]  星期天為什麼這麼早回來
[00:11:27.200 --> 00:11:28.800]  在家裡睡覺比較好
[00:11:28.800 --> 00:11:31.160]  信仰有很多事情好像不合理
[00:11:31.160 --> 00:11:37.200]  福音的應許不是很容易順應任何其他事的一套通俗智慧
[00:11:37.200 --> 00:11:41.720]  擁抱這個徹底的福音是需要打破自己和了斷
[00:11:41.720 --> 00:11:42.920]  布魯格曼就是說
[00:11:42.920 --> 00:11:43.960]  如果你要信耶穌的話
[00:11:43.960 --> 00:11:45.160]  你要相信福音的話
[00:11:45.160 --> 00:11:47.440]  你要打破自己和了斷
[00:11:47.440 --> 00:11:48.480]  接著他說
[00:11:48.480 --> 00:11:53.240]  阿伯拉罕和撒拉現在已經習慣了沒有孩子的生活
[00:11:53.240 --> 00:11:53.960]  你想想
[00:11:53.960 --> 00:11:55.880]  99歲了
[00:11:55.880 --> 00:11:57.600]  他想過多少個方法
[00:11:57.600 --> 00:11:59.440]  可能今天你面對你生活的事情
[00:11:59.440 --> 00:12:01.040]  你已經用盡很多方法
[00:12:01.040 --> 00:12:02.600]  甚至很多人跟他說
[00:12:02.600 --> 00:12:07.560]  所以他們已經接受了絕望是正常的
[00:12:07.560 --> 00:12:10.280]  我為我爸爸祈禱了很多年
[00:12:10.280 --> 00:12:11.280]  帶了他回來
[00:12:11.280 --> 00:12:13.440]  蘇木斯報道會都不知道說了多少次了
[00:12:13.440 --> 00:12:15.360]  最後他都可能不信主
[00:12:15.360 --> 00:12:16.880]  可能你已經絕望了
[00:12:16.880 --> 00:12:18.480]  已經習慣了
[00:12:18.480 --> 00:12:21.240]  福音的應許是當他們相遇的時候
[00:12:21.240 --> 00:12:24.000]  他們不是想到有希望
[00:12:24.000 --> 00:12:26.240]  所以神再跟阿伯拉罕或者撒拉說的時候
[00:12:26.240 --> 00:12:27.960]  不是每一次都說是不是有希望
[00:12:27.960 --> 00:12:28.880]  不是
[00:12:28.880 --> 00:12:31.760]  是他們已經死心絕望
[00:12:31.760 --> 00:12:33.280]  這個就是現況
[00:12:33.280 --> 00:12:34.560]  有時候我們知道的
[00:12:34.560 --> 00:12:35.600]  神當然無所不能
[00:12:35.600 --> 00:12:37.520]  不過這件事沒有了
[00:12:37.520 --> 00:12:38.600]  沒有可能了
[00:12:38.600 --> 00:12:40.320]  沒有機會再發生了
[00:12:40.320 --> 00:12:43.080]  這個是不是你和我的一個處境
[00:12:43.080 --> 00:12:45.600]  在阿伯拉罕成為信心之父之前
[00:12:45.600 --> 00:12:46.840]  我想不單止他
[00:12:46.840 --> 00:12:48.480]  連同他的妻子撒拉
[00:12:48.480 --> 00:12:50.720]  其實都要學習布魯格曼所說
[00:12:50.720 --> 00:12:53.200]  打破自己和了斷
[00:12:53.200 --> 00:12:54.800]  什麼叫打破自己和了斷呢
[00:12:54.800 --> 00:12:55.920]  這個功課就是
[00:12:55.920 --> 00:12:58.400]  你不再用你自己的想法
[00:12:58.400 --> 00:12:59.320]  或者你的經驗
[00:12:59.320 --> 00:13:00.400]  他不是沒有想過
[00:13:00.400 --> 00:13:01.240]  撒拉都想過了
[00:13:01.240 --> 00:13:02.640]  找那個屁女來
[00:13:02.640 --> 00:13:03.600]  或者阿伯拉罕都想了
[00:13:03.600 --> 00:13:04.800]  是不是我的僕人
[00:13:04.800 --> 00:13:06.360]  不是 全部都不是
[00:13:06.360 --> 00:13:09.080]  我們不可以再用我們自己的想法
[00:13:09.080 --> 00:13:12.320]  我們不可以再關注神的能力
[00:13:12.320 --> 00:13:13.920]  和祂的計劃
[00:13:13.920 --> 00:13:19.040]  要將我們的老我和小信一刀兩斷
[00:13:19.040 --> 00:13:20.520]  說是容易的
[00:13:20.520 --> 00:13:21.520]  實質是很難的
[00:13:21.520 --> 00:13:22.640]  你想一下
[00:13:22.640 --> 00:13:24.400]  這裡說的是難成的事
[00:13:24.400 --> 00:13:26.240]  玄文的意思有奇妙
[00:13:26.240 --> 00:13:27.560]  wonderful的意思
[00:13:27.560 --> 00:13:31.360]  在聖經當中其實很多時候譯為奇事
[00:13:31.360 --> 00:13:32.400]  你很熟悉的
[00:13:32.400 --> 00:13:33.400]  出埃及記
[00:13:33.400 --> 00:13:34.880]  其實那裡已經有說的了
[00:13:34.880 --> 00:13:37.040]  三章二十節我們一起讀
[00:13:37.040 --> 00:13:40.120]  我必伸手在埃及中間
[00:13:40.120 --> 00:13:42.760]  施行我一切的奇事
[00:13:42.760 --> 00:13:44.240]  攻擊那地
[00:13:44.240 --> 00:13:47.320]  然後他才容你們去
[00:13:47.320 --> 00:13:49.160]  這裡就是難成的事就是奇事
[00:13:49.160 --> 00:13:51.040]  什麼奇事 你很熟悉的
[00:13:51.040 --> 00:13:52.440]  以色列人從來沒有想過
[00:13:52.440 --> 00:13:55.880]  或者他們習慣了圍爐已經幾百年了
[00:13:55.880 --> 00:13:57.720]  但是神要在當中行奇事
[00:13:57.720 --> 00:13:59.920]  他們沒有想過這是難成的事
[00:13:59.920 --> 00:14:01.800]  接著你發生的你知道
[00:14:01.800 --> 00:14:03.480]  人所不能夠解釋的實在
[00:14:03.480 --> 00:14:05.720]  甚至是摩西分紅海
[00:14:05.720 --> 00:14:07.360]  然後我們再看這個字在玄文
[00:14:07.360 --> 00:14:10.800]  再在約書亞記三章五節一起讀
[00:14:10.800 --> 00:14:12.920]  約書亞吩咐百姓說
[00:14:12.920 --> 00:14:14.440]  你們要自結
[00:14:14.440 --> 00:14:19.400]  因為明天耶和華必在你們中間行奇事
[00:14:19.400 --> 00:14:21.240]  全部都死了
[00:14:21.240 --> 00:14:23.400]  看到摩西分紅海
[00:14:23.400 --> 00:14:24.800]  大部分都已經不在了
[00:14:24.800 --> 00:14:28.800]  所以這裡說明天要做什麼
[00:14:28.800 --> 00:14:30.640]  就是他們要踏入乾地
[00:14:30.640 --> 00:14:33.600]  看著約旦河要分開
[00:14:33.600 --> 00:14:34.920]  奇事
[00:14:34.920 --> 00:14:36.760]  這個就是難成的事
[00:14:36.760 --> 00:14:38.640]  今天頂智媒信了耶穌這麼久
[00:14:38.640 --> 00:14:43.640]  你發現在你生命裡面有多少難成的事
[00:14:43.640 --> 00:14:44.880]  很多
[00:14:44.880 --> 00:14:45.920]  但是你想一下
[00:14:45.920 --> 00:14:48.840]  當中有多少件在你生命裡面
[00:14:48.840 --> 00:14:50.880]  你讓神去掌管的時候
[00:14:50.880 --> 00:14:53.720]  成為了奇事
[00:14:53.720 --> 00:14:55.720]  我想想恩福侍奉的日子
[00:14:55.720 --> 00:14:58.640]  可能早年的時候我經常都會覺得
[00:14:58.640 --> 00:15:00.120]  神醫好了某某弟兄姐妹
[00:15:00.120 --> 00:15:02.760]  或者某某弟兄不用申請破產
[00:15:02.760 --> 00:15:04.560]  哇!真是奇事
