
[00:00:00.000 --> 00:00:02.000]  主持人:早晨,大家卿姐妹
[00:04:09.000 --> 00:04:10.000]  信仰生命
[00:04:10.000 --> 00:04:12.000]  愛的結連和培育
[00:04:12.000 --> 00:04:13.000]  繼續為神作見證
[00:04:13.000 --> 00:04:18.000]  成為地上仍有盼望的神國和教會的大翻身
[00:04:18.000 --> 00:04:20.000]  就好像法國文學家雨果曾經說過
[00:04:20.000 --> 00:04:23.000]  他說苦難其實好像一個鏡子
[00:04:23.000 --> 00:04:26.000]  照就了人最真實的模樣
[00:04:26.000 --> 00:04:28.000]  有多少人覺得這兩年裡
[00:04:28.000 --> 00:04:30.000]  你在很多的home office
[00:04:30.000 --> 00:04:32.000]  在很多的個人的時間
[00:04:32.000 --> 00:04:35.000]  或者跟小朋友和配偶在家裡困獸鬥的時候
[00:04:35.000 --> 00:04:38.000]  你暴露了你所有的真相出來
[00:04:38.000 --> 00:04:40.000]  是連你小朋友和你的配偶
[00:04:40.000 --> 00:04:41.000]  都一起暴露出來的
[00:04:41.000 --> 00:04:42.000]  舉手看看
[00:04:42.000 --> 00:04:43.000]  舉多一點
[00:04:43.000 --> 00:04:45.000]  我們集體反罪
[00:04:45.000 --> 00:04:48.000]  不舉不代表你沒有
[00:04:48.000 --> 00:04:51.000]  舉的那些我反而覺得你真的很坦誠
[00:04:51.000 --> 00:04:52.000]  我想告訴你
[00:04:52.000 --> 00:04:54.000]  小朋友最無謂地反映出
[00:04:54.000 --> 00:04:57.000]  疫情對他們的折騰
[00:04:57.000 --> 00:04:58.000]  沒得玩
[00:04:58.000 --> 00:04:59.000]  沒得出去玩
[00:04:59.000 --> 00:05:00.000]  兩個月
[00:05:00.000 --> 00:05:03.000]  我乾兒子自從新年沒有非法
[00:05:03.000 --> 00:05:05.000]  兩個月都約不到他出來吃飯
[00:05:05.000 --> 00:05:07.000]  是兩個月都沒出過街
[00:05:07.000 --> 00:05:09.000]  下樓都是爸爸幫他出
[00:05:09.000 --> 00:05:10.000]  買外賣
[00:05:10.000 --> 00:05:11.000]  除了變胖之外
[00:05:11.000 --> 00:05:13.000]  我看不到有任何進步
[00:05:13.000 --> 00:05:15.000]  你明白我什麼意思嗎
[00:05:15.000 --> 00:05:18.000]  那麼黃麟偉大人呢
[00:05:18.000 --> 00:05:21.000]  苦難可以照做到我們珍惜的景況
[00:05:21.000 --> 00:05:23.000]  所以願意我們今天藉著這個經文
[00:05:23.000 --> 00:05:25.000]  再重新一次肯接觸我們內心
[00:05:25.000 --> 00:05:28.000]  看清楚我們內心在這兩年裡有什麼變化
[00:05:28.000 --> 00:05:31.000]  看看我們應該怎樣跨過疫情逆境
[00:05:31.000 --> 00:05:32.000]  建立新常態
[00:05:32.000 --> 00:05:35.000]  讓我們裡面的生命可以倒空清零的
[00:05:35.000 --> 00:05:36.000]  再一次被充滿
[00:05:36.000 --> 00:05:38.000]  這一段經文
[00:05:38.000 --> 00:05:40.000]  我們將它分為三段
[00:05:40.000 --> 00:05:43.000]  第一段一至四節是生活相交的喜樂
[00:05:43.000 --> 00:05:45.000]  第二段是五至七節
[00:05:45.000 --> 00:05:47.000]  光明相交的釋放
[00:05:47.000 --> 00:05:49.000]  第三段是八至十節
[00:05:49.000 --> 00:05:51.000]  無畏相交的潔淨
[00:05:51.000 --> 00:05:53.000]  第一段
[00:05:53.000 --> 00:05:55.000]  生活相交的喜樂
[00:05:55.000 --> 00:05:56.000]  我們一起讀一至四節
[00:05:56.000 --> 00:05:57.000]  預備起
[00:05:57.000 --> 00:06:01.000]  論道從起初原有生命之道
[00:06:01.000 --> 00:06:04.000]  就是我們所聽見所看見
[00:06:04.000 --> 00:06:07.000]  親眼看過親手摸過的
[00:06:07.000 --> 00:06:10.000]  這生命
[00:06:10.000 --> 00:06:12.000]  我們眼看見過
[00:06:12.000 --> 00:06:14.000]  現在有所見識
[00:06:14.000 --> 00:06:16.000]  將與願晤同在
[00:06:16.000 --> 00:06:18.000]  這意義與我們有關
[00:06:18.000 --> 00:06:20.000]  我們與生命的傳教
[00:06:20.000 --> 00:06:22.000]  我們將所看見
[00:06:22.000 --> 00:06:23.000]  所聽見的
[00:06:23.000 --> 00:06:25.000]  傳給你們
[00:06:25.000 --> 00:06:27.000]  使你們與我們相交
[00:06:27.000 --> 00:06:30.000]  我們乃是願晤的家人
[00:06:30.000 --> 00:06:32.000]  使耶穌基督相教我們
[00:06:32.000 --> 00:06:34.000]  我們將這些話
[00:06:34.000 --> 00:06:37.000]  捨給你們
[00:06:37.000 --> 00:06:41.000]  我很享受聽到你們讀經
[00:06:41.000 --> 00:06:43.000]  剛才齊得很厲害
[00:06:43.000 --> 00:06:45.000]  你有機會真的上來講一下道
[00:06:45.000 --> 00:06:47.000]  然後不要說話
[00:06:47.000 --> 00:06:49.000]  因為說太多話不夠氣
[00:06:49.000 --> 00:06:50.000]  聽一下
[00:06:50.000 --> 00:06:51.000]  剛才很齊
[00:06:51.000 --> 00:06:53.000]  齊得很厲害
[00:06:53.000 --> 00:06:56.000]  這裡約翰明顯指出
[00:06:56.000 --> 00:06:58.000]  起初原有的生命之道
[00:06:58.000 --> 00:07:00.000]  就是他書寫約翰福音第一章說的
[00:07:00.000 --> 00:07:01.000]  太初有道
[00:07:01.000 --> 00:07:02.000]  道與神同在
[00:07:02.000 --> 00:07:03.000]  道就是神
[00:07:03.000 --> 00:07:05.000]  在那位道成肉身的耶穌基督
[00:07:05.000 --> 00:07:07.000]  有人在這裡重申
[00:07:07.000 --> 00:07:08.000]  耶穌是真實的人
[00:07:08.000 --> 00:07:09.000]  是有血有肉的
[00:07:09.000 --> 00:07:11.000]  與門徒曾經一起吃過東西
[00:07:11.000 --> 00:07:12.000]  燒過東西吃
[00:07:12.000 --> 00:07:14.000]  一起過過那些很艱難的日子
[00:07:14.000 --> 00:07:16.000]  是一起生活過的
[00:07:16.000 --> 00:07:18.000]  而不是異端幻影說所說的
[00:07:18.000 --> 00:07:19.000]  第一節
[00:07:19.000 --> 00:07:21.000]  他說論到我們所聽見他的講說
[00:07:21.000 --> 00:07:23.000]  即是說我們聽過耶穌的講論
[00:07:23.000 --> 00:07:25.000]  看見過他的行為
[00:07:25.000 --> 00:07:27.000]  聖經這裡說親眼看過
[00:07:27.000 --> 00:07:28.000]  親手摸過
[00:07:28.000 --> 00:07:30.000]  這兩組字眼熟不熟悉
[00:07:31.000 --> 00:07:34.000]  其實是特別指向主復活之後
[00:07:34.000 --> 00:07:36.000]  顯給門徒多瑪體
[00:07:36.000 --> 00:07:37.000]  他手的釘痕
[00:07:37.000 --> 00:07:39.000]  和他刺穿的肋旁
[00:07:39.000 --> 00:07:41.000]  表明他們真心相信耶穌
[00:07:41.000 --> 00:07:44.000]  真誠地為他們犧牲救贖的重要和完備
[00:07:44.000 --> 00:07:48.000]  第二節約翰表明了信徒生命的生活
[00:07:48.000 --> 00:07:51.000]  就是要將活生生和主每一天的相處
[00:07:51.000 --> 00:07:53.000]  今天主有沒有罵過你
[00:07:53.000 --> 00:07:56.000]  你今早的聲音有沒有跟主說早安
[00:07:56.000 --> 00:07:57.000]  你今早落街
[00:07:57.000 --> 00:07:58.000]  駕車遲的時候
[00:07:58.000 --> 00:07:59.000]  有沒有跟主說
[00:07:59.000 --> 00:08:00.000]  主是為我們給的巴士
[00:08:00.000 --> 00:08:01.000]  好嗎
[00:08:01.000 --> 00:08:02.000]  我追巴士
[00:08:02.000 --> 00:08:03.000]  不要跌倒
[00:08:03.000 --> 00:08:05.000]  有沒有這樣祈禱
[00:08:05.000 --> 00:08:07.000]  你每天都會跟你家人這樣聊天
[00:08:07.000 --> 00:08:10.000]  你其實一開始起床和神已經在對話
[00:08:10.000 --> 00:08:12.000]  我們將每天和神的交往
[00:08:12.000 --> 00:08:13.000]  學道相交
[00:08:13.000 --> 00:08:15.000]  真實地傳承下去
[00:08:15.000 --> 00:08:16.000]  一個傳一個
[00:08:16.000 --> 00:08:17.000]  在信徒中間
[00:08:17.000 --> 00:08:18.000]  在教會內外
[00:08:18.000 --> 00:08:19.000]  甚至一代傳一代
[00:08:19.000 --> 00:08:22.000]  這豈不是我們現今信徒在地上
[00:08:22.000 --> 00:08:23.000]  存活和主同行
[00:08:23.000 --> 00:08:24.000]  見證神
[00:08:24.000 --> 00:08:25.000]  傳福音
[00:08:25.000 --> 00:08:26.000]  和彰顯福音
[00:08:26.000 --> 00:08:27.000]  生命的照明嗎
[00:08:29.000 --> 00:08:31.000]  第三節原來說
[00:08:31.000 --> 00:08:33.000]  將主同行相交的一言一行
[00:08:33.000 --> 00:08:35.000]  傳給信徒
[00:08:35.000 --> 00:08:37.000]  其實就是我們實際上
[00:08:37.000 --> 00:08:38.000]  信徒的生活
[00:08:38.000 --> 00:08:39.000]  相交這個字
[00:08:39.000 --> 00:08:41.000]  Helium and Kolonia
[00:08:41.000 --> 00:08:43.000]  其實遠指的是
[00:08:43.000 --> 00:08:45.000]  耶穌為門徒祈禱要合一
[00:08:45.000 --> 00:08:48.000]  在楊方十七章大祭司的禱告
[00:08:48.000 --> 00:08:50.000]  我們先與三一神合一
[00:08:50.000 --> 00:08:51.000]  跟著我們和信徒合一
[00:08:51.000 --> 00:08:52.000]  這份體現
[00:08:52.000 --> 00:08:54.000]  能夠這樣實踐
[00:08:54.000 --> 00:08:56.000]  就能夠令到信徒生命充滿著喜樂
[00:08:56.000 --> 00:08:58.000]  無怪乎這三年疫情期間
[00:08:58.000 --> 00:09:00.000]  太多的社交距離
[00:09:00.000 --> 00:09:01.000]  Work from home
[00:09:01.000 --> 00:09:02.000]  和沒有實體的聚會
[00:09:02.000 --> 00:09:05.000]  直接打擊了我們的信仰生命
[00:09:05.000 --> 00:09:06.000]  奪去了我們生命中
[00:09:06.000 --> 00:09:10.000]  與神和人共用的喜樂
[00:09:10.000 --> 00:09:12.000]  這一切都是需要由我們整理好
[00:09:12.000 --> 00:09:14.000]  看回我們內心現在的境況
[00:09:14.000 --> 00:09:17.000]  願意我們能夠緊守與神親密的關係
[00:09:17.000 --> 00:09:19.000]  再次延伸到我們的家人
[00:09:19.000 --> 00:09:20.000]  配偶
[00:09:20.000 --> 00:09:22.000]  鄰舍和社區
[00:09:22.000 --> 00:09:24.000]  其實百廢待興
[00:09:24.000 --> 00:09:28.000]  社會也在等待教會復興翻新
[00:09:28.000 --> 00:09:29.000]  你同不同意嗎?
[00:09:29.000 --> 00:09:32.000]  不單只是我們個人在這個社會裏
[00:09:32.000 --> 00:09:33.000]  我們要重新振作
[00:09:33.000 --> 00:09:35.000]  為這個社會經濟復興
[00:09:35.000 --> 00:09:42.000]  其實他們也在等待信仰的大爆炸和復興
[00:09:42.000 --> 00:09:43.000]  所以在疫情期間
[00:09:43.000 --> 00:09:46.000]  社會大眾也想盡方法自救
[00:09:46.000 --> 00:09:47.000]  互助互愛
[00:09:47.000 --> 00:09:48.000]  最典型的救法是什麼?
[00:09:48.000 --> 00:09:52.000]  有多少人試過網上的望民問切?
[00:09:52.000 --> 00:09:54.000]  舉手看看
[00:09:54.000 --> 00:09:57.000]  你是有原因才不能出街
[00:09:57.000 --> 00:09:59.000]  才接受網上的望民問切
[00:09:59.000 --> 00:10:01.000]  最典型的救法就是這樣
[00:10:01.000 --> 00:10:04.000]  靠iPad看醫生看中醫
[00:10:04.000 --> 00:10:08.000]  或者靠iPad向醫院社探望其中的老人家
[00:10:08.000 --> 00:10:12.000]  網上的望民問切已經是無路可走的出路
[00:10:12.000 --> 00:10:14.000]  你覺得無不無奈?
[00:10:14.000 --> 00:10:18.000]  不知道你的醫師怎樣可以在隔空幫你把脈?
[00:10:18.000 --> 00:10:20.000]  是不是你把他掏開讓他看?
[00:10:20.000 --> 00:10:22.000]  我不知道你怎樣看
[00:10:22.000 --> 00:10:24.000]  但他看你的舌頭行不行?
[00:10:24.000 --> 00:10:26.000]  看看你的Zoom的景象
[00:10:26.000 --> 00:10:29.000]  顏色的resolution
[00:10:29.000 --> 00:10:31.000]  一看錯就慘了
[00:10:31.000 --> 00:10:33.000]  求主幫助我們
[00:10:33.000 --> 00:10:36.000]  其實我相信約翰在1-4節裡
[00:10:36.000 --> 00:10:38.000]  說到我們和主親密的相交
[00:10:38.000 --> 00:10:40.000]  聽到祂說什麼
[00:10:40.000 --> 00:10:41.000]  看到祂做什麼
[00:10:41.000 --> 00:10:42.000]  摸過祂的手
[00:10:42.000 --> 00:10:44.000]  碰過祂的東西
[00:10:44.000 --> 00:10:48.000]  就是鼓勵我們要天天積極親切的和主
[00:10:48.000 --> 00:10:51.000]  保持望民問切的關係
[00:10:51.000 --> 00:10:54.000]  不單止是你給主望民問切
[00:10:54.000 --> 00:10:55.000]  他關心了解你
[00:10:55.000 --> 00:10:56.000]  幫你把脈
[00:10:56.000 --> 00:10:58.000]  撫摸你的內心
[00:10:58.000 --> 00:11:00.000]  以致安慰鼓勵你
[00:11:00.000 --> 00:11:01.000]  好不好?
[00:11:01.000 --> 00:11:04.000]  怕不怕給主摸?
[00:11:04.000 --> 00:11:06.000]  轉大力一點頭
[00:11:06.000 --> 00:11:07.000]  耶
[00:11:07.000 --> 00:11:10.000]  我沒看到你的頭飛掉了
[00:11:10.000 --> 00:11:12.000]  我們不需要怕主摸我們
[00:11:12.000 --> 00:11:14.000]  因為主摸我們是溫柔的
[00:11:14.000 --> 00:11:15.000]  他知道我們的心
[00:11:15.000 --> 00:11:17.000]  這種操練不是網上的講座
[00:11:17.000 --> 00:11:19.000]  和書本可以代替的
[00:11:19.000 --> 00:11:22.000]  就好像在疫情中多的社交限制裡
[00:11:22.000 --> 00:11:24.000]  我發覺我每天都很需要
[00:11:24.000 --> 00:11:27.000]  每天把握親近恩主的時光
[00:11:27.000 --> 00:11:28.000]  可能是15分鐘
[00:11:28.000 --> 00:11:29.000]  有時是半個小時
[00:11:29.000 --> 00:11:30.000]  讀聖經、默想
[00:11:30.000 --> 00:11:33.000]  在我恆常操練身體的之餘
[00:11:33.000 --> 00:11:34.000]  我發覺我建立了
[00:11:34.000 --> 00:11:37.000]  跟著我平時踩單車的單車徑
[00:11:37.000 --> 00:11:38.000]  走回同一條路
[00:11:38.000 --> 00:11:39.000]  不過是走
[00:11:39.000 --> 00:11:40.000]  不是踩單車
[00:11:40.000 --> 00:11:42.000]  結果我走就要走一個小時來回
[00:11:42.000 --> 00:11:45.000]  我就藉著那一個小時去禱告、默想
[00:11:45.000 --> 00:11:47.000]  把身心靈交託給主
[00:11:47.000 --> 00:11:49.000]  我發覺這個時刻
[00:11:49.000 --> 00:11:51.000]  很能夠跟主一起感受到
[00:11:51.000 --> 00:11:55.000]  這個期間我自己內在生命裡的乾渴
[00:11:55.000 --> 00:11:57.000]  我發覺原來Work from home太多
[00:11:57.000 --> 00:11:59.000]  對我來說是不行的
[00:11:59.000 --> 00:12:01.000]  見少一點人都不行
[00:12:01.000 --> 00:12:03.000]  見少一點主又很痛苦
[00:12:03.000 --> 00:12:06.000]  所以我發覺當我期間對神的渴慕
[00:12:06.000 --> 00:12:10.000]  和很發覺世間這一切是滿足不了自己
[00:12:10.000 --> 00:12:12.000]  並且在互動跟主的望聞密切裡
[00:12:12.000 --> 00:12:14.000]  我更深體會到
[00:12:14.000 --> 00:12:17.000]  原來上主都曾經經歷過我們在疫情期間
[00:12:17.000 --> 00:12:21.000]  我們共同心靈裡所體會到的無助
[00:12:21.000 --> 00:12:23.000]  有多少人覺得無助的?
[00:12:23.000 --> 00:12:24.000]  舉手看看
[00:12:24.000 --> 00:12:26.000]  大家支持一下大家好不好?
[00:12:26.000 --> 00:12:28.000]  OK
[00:12:28.000 --> 00:12:30.000]  有多少人覺得孤單的?
[00:12:30.000 --> 00:12:33.000]  孤單是最不敢舉的
[00:12:33.000 --> 00:12:34.000]  我想過很多個字的
[00:12:34.000 --> 00:12:36.000]  孤寂、孤單、孤立
[00:12:36.000 --> 00:12:38.000]  孤什麼好呢?
[00:12:38.000 --> 00:12:39.000]  總之就是孤
[00:12:39.000 --> 00:12:40.000]  借孤的孤
[00:12:40.000 --> 00:12:42.000]  但是沒有人肯認的
[00:12:42.000 --> 00:12:44.000]  我不知道為什麼
[00:12:44.000 --> 00:12:47.000]  因為是語皮到你不敢認的
[00:12:47.000 --> 00:12:50.000]  而且是形容不了那種空虛
[00:12:50.000 --> 00:12:53.000]  連神你都覺得好像滿足不了你的時候
[00:12:53.000 --> 00:12:54.000]  你夠不夠告訴別人?
[00:12:54.000 --> 00:12:56.000]  我是牧師我夠不夠告訴你?
[00:12:56.000 --> 00:12:58.000]  我親近神都覺得好像不夠滿足
[00:12:58.000 --> 00:13:00.000]  我都好像不敢告訴你
[00:13:00.000 --> 00:13:03.000]  但其實我覺得我要告訴你
[00:13:03.000 --> 00:13:05.000]  因為神設計我們創造我們
[00:13:05.000 --> 00:13:07.000]  不單止神和我們要充滿
[00:13:07.000 --> 00:13:11.000]  並且他都設計我們跟人類之間有很親密的關係
[00:13:11.000 --> 00:13:12.000]  但在這個疫情期間
[00:13:12.000 --> 00:13:14.000]  你發覺你連同你的家人裏面
[00:13:14.000 --> 00:13:19.000]  你自己內心最迫切、最疼痛的感受
[00:13:19.000 --> 00:13:22.000]  有時連最親的人都分享不了
[00:13:22.000 --> 00:13:23.000]  有沒有發覺?
[00:13:23.000 --> 00:13:27.000]  可能你只會發脾氣、發懵憎
[00:13:27.000 --> 00:13:29.000]  但你不會很正經地說
[00:13:29.000 --> 00:13:31.000]  我真的覺得很折騰
[00:13:31.000 --> 00:13:34.000]  我覺得很孤單
[00:13:34.000 --> 00:13:36.000]  我試過在這個疫情期間
[00:13:36.000 --> 00:13:39.000]  我約我媽生哥哥出來吃飯多了
[00:13:39.000 --> 00:13:40.000]  我很感恩
[00:13:40.000 --> 00:13:42.000]  他真的肯認約
[00:13:42.000 --> 00:13:46.000]  我想是他在外國的老婆叫他多點認約
[00:13:46.000 --> 00:13:49.000]  我和他約了去吃半年飯
[00:13:49.000 --> 00:13:51.000]  我都以為OK
[00:13:51.000 --> 00:13:53.000]  誰知去到一個時候我發覺
[00:13:53.000 --> 00:13:55.000]  突然間有一段時間我作死
[00:13:55.000 --> 00:13:57.000]  我心靈裏面軟弱
[00:13:57.000 --> 00:13:59.000]  我說為什麼哥哥不call我?
[00:13:59.000 --> 00:14:01.000]  為什麼每次都我約他不約我?
[00:14:01.000 --> 00:14:04.000]  然後我心裏面就出現了一些古怪思想
[00:14:04.000 --> 00:14:05.000]  我還在想
[00:14:05.000 --> 00:14:07.000]  我接著很冷靜地想
[00:14:07.000 --> 00:14:08.000]  是不是他不愛我?
[00:14:08.000 --> 00:14:09.000]  我沒有約人的
[00:14:09.000 --> 00:14:12.000]  我約的人通常就是我需要的人
[00:14:12.000 --> 00:14:13.000]  或者我覺得很重要
[00:14:13.000 --> 00:14:14.000]  我很想關心他
[00:14:14.000 --> 00:14:16.000]  為什麼每次他都不約我?
[00:14:16.000 --> 00:14:17.000]  是我約他的?
[00:14:17.000 --> 00:14:19.000]  是不是等於他不愛我
[00:14:19.000 --> 00:14:21.000]  我不重要呢?
[00:14:21.000 --> 00:14:24.000]  你知不知道我都折騰了一兩個月
[00:14:24.000 --> 00:14:26.000]  直到突然間我醒來
[00:14:26.000 --> 00:14:27.000]  他結婚的
[00:14:27.000 --> 00:14:28.000]  他每天都有和他老婆
[00:14:28.000 --> 00:14:30.000]  其實是一天不知道有多少次的
[00:14:30.000 --> 00:14:32.000]  voicemail、video call
[00:14:32.000 --> 00:14:33.000]  他想不起你
[00:14:33.000 --> 00:14:34.000]  有什麼奇怪?
[00:14:34.000 --> 00:14:35.000]  你又不是他配偶
[00:14:35.000 --> 00:14:36.000]  對不對?
[00:14:36.000 --> 00:14:40.000]  另外就是其實他不是不愛我
[00:14:40.000 --> 00:14:41.000]  我每次叫他
[00:14:41.000 --> 00:14:43.000]  他都能撲出來
[00:14:43.000 --> 00:14:45.000]  所以很快我在這些內心的過程裏面
[00:14:45.000 --> 00:14:46.000]  一扭正
[00:14:46.000 --> 00:14:48.000]  但我感恩
[00:14:48.000 --> 00:14:50.000]  我哥哥成為了我在這個歷程裏面
[00:14:50.000 --> 00:14:51.000]  一個很好的聆聽者
[00:14:51.000 --> 00:14:52.000]  我和公眾間
[00:14:52.000 --> 00:14:53.000]  你問聰牧師
[00:14:53.000 --> 00:14:55.000]  我們都有機會可以zoom祈禱
[00:14:55.000 --> 00:14:58.000]  是和這些我信任的一些朋友、家人
[00:14:58.000 --> 00:15:00.000]  我才可以真真正正說到
[00:15:00.000 --> 00:15:02.000]  我裏面這些這麼歪曲
[00:15:02.000 --> 00:15:04.000]  這麼孤單
[00:15:04.000 --> 00:15:07.000]  但其實我差點會懷疑自己
