
[00:00:00.000 --> 00:00:04.120]  亦很感恩今天能夠跟大家分享訊息
[00:01:30.560 --> 00:01:32.680]  我請弟兄讀三至六節
[00:01:32.680 --> 00:01:34.240]  姐妹讀七至十一節
[00:01:34.240 --> 00:01:35.640]  我們一起讀十二節
[00:01:35.640 --> 00:01:38.200]  我們大概尼加書就是這樣分段
[00:01:38.200 --> 00:01:42.520]  第二章首先我先讀一至二節
[00:01:42.520 --> 00:01:43.480]  我先讀給大家聽
[00:01:43.480 --> 00:01:44.520]  1 2 3
[00:01:44.520 --> 00:01:47.800]  禍災那些在床上圖謀罪業
[00:01:47.800 --> 00:01:49.440]  籌劃惡事的人
[00:01:49.440 --> 00:01:50.440]  天一亮
[00:01:50.440 --> 00:01:53.240]  他們因手中有能力就去行惡
[00:01:53.240 --> 00:01:55.720]  他們看上田地就佔據
[00:01:55.720 --> 00:01:57.720]  貪圖房屋便奪取
[00:01:57.720 --> 00:02:00.040]  他們欺壓戶主和他的家庭
[00:02:00.040 --> 00:02:02.160]  霸佔人和他的產業
[00:02:02.160 --> 00:02:03.080]  我請弟兄讀
[00:02:03.080 --> 00:02:04.440]  1 2 3
[00:02:04.440 --> 00:02:07.160]  所以耶和華如此說
[00:02:07.160 --> 00:02:11.480]  看啊!我籌劃災禍降禦這家族
[00:02:11.480 --> 00:02:16.080]  這災禍在你們頸上無法解脫
[00:02:16.080 --> 00:02:19.160]  你們也不能昂首而行
[00:02:19.160 --> 00:02:22.200]  因為這是災禍的時刻
[00:02:22.200 --> 00:02:26.400]  到那日必有人為你們唱詩歌
[00:02:26.400 --> 00:02:29.800]  用悲哀的哀歌哀號說
[00:02:29.800 --> 00:02:32.080]  我們全然敗落
[00:02:32.080 --> 00:02:35.400]  我百姓的產業已主了
[00:02:35.400 --> 00:02:38.760]  耶和華竟然使他離開我
[00:02:38.760 --> 00:02:43.360]  我們的田地為活躍的人所瓜分了
[00:02:43.360 --> 00:02:50.360]  因此必無人能在耶和華的會中拉繩
[00:02:50.360 --> 00:02:52.720]  他們傳講這事
[00:02:52.720 --> 00:02:57.880]  都不可傳講這事
[00:02:57.880 --> 00:03:00.560]  羞辱不會臨到我們
[00:03:00.560 --> 00:03:02.880]  七節就由姊妹開始
[00:03:02.880 --> 00:03:04.320]  1 2 3
[00:03:04.320 --> 00:03:07.760]  啊!國家!可這麼說嗎?
[00:03:07.760 --> 00:03:10.400]  耶和華沒有內心嗎?
[00:03:10.400 --> 00:03:13.480]  這就是他所行的嗎?
[00:03:13.480 --> 00:03:18.880]  我的言語豈不是與行動正直的人有益嗎?
[00:03:18.880 --> 00:03:23.600]  然而近來我的百姓興起如仇敵
[00:03:23.600 --> 00:03:27.320]  他們剝去那些安然行路
[00:03:27.320 --> 00:03:31.280]  不然打仗之人身上的外衣
[00:03:31.280 --> 00:03:36.880]  把我百姓中的婦人從安樂家中趕出
[00:03:36.880 --> 00:03:43.160]  又將我的榮耀從他們孩子身上永遠奪去
[00:03:43.160 --> 00:03:44.960]  起來!走吧!
[00:03:44.960 --> 00:03:48.040]  這裏並非安潔之處
[00:03:48.040 --> 00:03:51.360]  因為不潔淨帶來毀壞
[00:03:51.360 --> 00:03:54.000]  且是大大的毀壞
[00:03:54.000 --> 00:03:56.840]  若有人心存虛假
[00:03:56.840 --> 00:03:58.600]  用方言說
[00:03:58.600 --> 00:04:00.920]  我向你們傳講
[00:04:00.920 --> 00:04:03.560]  可得清走和列走
[00:04:03.560 --> 00:04:08.040]  那人就必作者百姓的傳講者
[00:04:08.040 --> 00:04:08.880]  我們一起了
[00:04:08.880 --> 00:04:09.840]  1 2 3
[00:04:09.840 --> 00:04:13.840]  啊!國家!我定要聚集你們
[00:04:13.840 --> 00:04:17.160]  定要焦聚以色列的漁民
[00:04:17.160 --> 00:04:20.200]  將他們擁置在一處
[00:04:20.200 --> 00:04:22.480]  如波斯拉的羊
[00:04:22.480 --> 00:04:25.400]  又如草場上的羊群
[00:04:25.400 --> 00:04:27.200]  人數眾多
[00:04:27.200 --> 00:04:29.000]  大小便宜
[00:04:29.000 --> 00:04:32.720]  開路的在他面前上去
[00:04:32.720 --> 00:04:34.760]  直闖過城門
[00:04:34.760 --> 00:04:36.760]  從城門出去
[00:04:36.760 --> 00:04:39.720]  他們的王在前面行
[00:04:39.720 --> 00:04:43.120]  耶和華在他們的前頭
[00:04:43.120 --> 00:04:47.160]  一塊土地是屬於誰
[00:04:47.160 --> 00:04:50.960]  是任何一場戰爭的終極目標
[00:04:50.960 --> 00:04:53.600]  最近我看見泰國和柬埔寨
[00:04:53.600 --> 00:04:54.400]  大家都看見
[00:04:54.400 --> 00:04:55.240]  兩個地方
[00:04:55.240 --> 00:04:56.720]  我們都會有去短暫
[00:04:56.720 --> 00:04:58.840]  今個暑假都有去短暫的地方
[00:04:58.840 --> 00:05:01.400]  居然他們開始了一場戰爭
[00:05:01.400 --> 00:05:04.320]  原來這場戰爭為一間很小的廟
[00:05:04.320 --> 00:05:07.960]  叫普利維希的小小的廟
[00:05:07.960 --> 00:05:10.360]  而這間廟在山區上
[00:05:10.360 --> 00:05:13.040]  因為這間廟爆發戰爭
[00:05:13.040 --> 00:05:15.640]  至今已經有五十多人死亡
[00:05:15.640 --> 00:05:16.960]  差不多有十多萬人
[00:05:16.960 --> 00:05:18.480]  特別是柬埔寨那邊的人
[00:05:18.480 --> 00:05:19.440]  要流離
[00:05:19.440 --> 00:05:21.040]  離開邊境
[00:05:21.040 --> 00:05:22.440]  今天再放眼
[00:05:22.440 --> 00:05:23.560]  我們經常討論
[00:05:23.560 --> 00:05:25.440]  巴勒斯坦到底屬於誰
[00:05:25.440 --> 00:05:27.520]  以色列到底屬於誰
[00:05:27.520 --> 00:05:29.320]  今天都有很多遊行
[00:05:29.320 --> 00:05:31.760]  即使在今天這個鐘數
[00:05:31.760 --> 00:05:32.760]  在世界不同的地方
[00:05:32.760 --> 00:05:34.680]  都有衝突和遊行
[00:05:34.680 --> 00:05:35.720]  任何一場戰爭
[00:05:35.720 --> 00:05:37.840]  都是關於一份土地屬於誰
[00:05:37.840 --> 00:05:41.000]  多一份土地就多一份安全感
[00:05:41.000 --> 00:05:42.200]  我們香港人都是
[00:05:42.200 --> 00:05:43.440]  我們很熟悉的
[00:05:43.440 --> 00:05:44.880]  我們多一份土地
[00:05:44.880 --> 00:05:48.000]  多一層樓就多一層安全感
[00:05:48.000 --> 00:05:50.120]  我們少在香港長大
[00:05:50.120 --> 00:05:52.960]  都聽見很多土地的教導
[00:05:52.960 --> 00:05:54.920]  我們香港人多地少
[00:05:54.920 --> 00:05:56.360]  寸金尺土
[00:05:56.360 --> 00:05:58.640]  我們經常聽見有地產霸權
[00:05:58.640 --> 00:05:59.800]  現在就少一點
[00:05:59.800 --> 00:06:00.840]  近來大家聽見
[00:06:00.840 --> 00:06:03.480]  翠豪園和盈徽倒閉了
[00:06:03.480 --> 00:06:05.440]  大家都有點擔心
[00:06:05.440 --> 00:06:07.880]  我們團契其實是想
[00:06:07.880 --> 00:06:10.520]  搞行親會找那間酒樓
[00:06:10.520 --> 00:06:12.200]  誰知拖來拖去未落訂
[00:06:12.200 --> 00:06:14.800]  所以免去了一劫
[00:06:14.800 --> 00:06:18.840]  但都擔心
[00:06:18.840 --> 00:06:23.360]  特別有人圍堵長廣整個的
[00:06:23.360 --> 00:06:26.400]  林伯他們很擔心他們的債務
[00:06:26.400 --> 00:06:28.520]  這些都是我們在香港經常聽見
[00:06:28.520 --> 00:06:29.960]  這些很大的挑戰
[00:06:29.960 --> 00:06:31.880]  但我們發覺過去幾十年
[00:06:31.880 --> 00:06:33.160]  我們土地的價值
[00:06:33.160 --> 00:06:35.160]  每次舊區重建都是
[00:06:35.160 --> 00:06:36.320]  推高地積比
[00:06:36.320 --> 00:06:37.400]  推高尺價
[00:06:37.400 --> 00:06:40.280]  我們很多年都成為了土地的奴隸
[00:06:40.280 --> 00:06:42.440]  我們香港人都是為了銀行
[00:06:42.440 --> 00:06:44.000]  或者土地去打工
[00:06:44.000 --> 00:06:45.760]  我自己讀神學的時候
[00:06:45.760 --> 00:06:47.040]  侍奉了一段日子
[00:06:47.040 --> 00:06:48.480]  出來侍奉的時候
[00:06:48.480 --> 00:06:50.520]  都沒有置業的本錢
[00:06:50.520 --> 00:06:53.440]  那時候因為很想住在教會附近
[00:06:53.440 --> 00:06:54.520]  就在美孚
[00:06:54.520 --> 00:06:58.240]  我家有個朋友出租了他一間早居
[00:06:58.240 --> 00:06:59.480]  他不捨得賣
[00:06:59.480 --> 00:07:00.760]  就租了給我們
[00:07:00.760 --> 00:07:03.920]  我一家四口住到一家五口
[00:07:03.920 --> 00:07:05.680]  住在那裡一路住了十年
[00:07:05.680 --> 00:07:07.680]  直到我進去馬鞍山服侍為止
[00:07:07.680 --> 00:07:08.880]  都住在美孚
[00:07:08.880 --> 00:07:10.880]  那時候業主都很好
[00:07:10.880 --> 00:07:13.320]  每次加租都加得幾溫和
[00:07:13.320 --> 00:07:14.800]  因為都是相識
[00:07:14.800 --> 00:07:17.280]  但當時每次加租
[00:07:17.280 --> 00:07:22.120]  我的收入增幅都追不上加租的增幅
[00:07:22.120 --> 00:07:23.800]  大家經歷過這些日子沒有?
[00:07:23.800 --> 00:07:26.840]  每一次你打算改善生活的收入
[00:07:26.840 --> 00:07:29.440]  誰知道被加租拿走了
[00:07:29.440 --> 00:07:31.160]  雖然一個溫和的加租
[00:07:31.160 --> 00:07:34.000]  都已經是我的景況
[00:07:34.000 --> 00:07:36.640]  可能這個都是很多香港基層市民的寫照
[00:07:36.640 --> 00:07:39.880]  佔了我們居住佔了大部分的租金
[00:07:39.880 --> 00:07:42.080]  我們大部分的收入
[00:07:42.080 --> 00:07:47.160]  今天看的經文是舊約的土地霸凌
[00:07:47.160 --> 00:07:49.800]  可能土地霸凌我們很少見到
[00:07:49.800 --> 00:07:52.040]  其實今天職場的霸凌我們都見到很多
[00:07:52.040 --> 00:07:53.880]  一會兒都會說一下職場的霸凌
[00:07:53.880 --> 00:07:55.560]  到底又怎樣面對呢?
[00:07:55.560 --> 00:07:57.920]  我們上一次看見的
[00:07:57.920 --> 00:08:00.880]  不是土地和職場的霸凌
[00:08:00.880 --> 00:08:02.880]  是帝國的霸凌
[00:08:02.880 --> 00:08:04.760]  是普世失控的霸凌
[00:08:04.760 --> 00:08:06.160]  亞述帝國興起
[00:08:06.160 --> 00:08:08.080]  希西加一直輸
[00:08:08.080 --> 00:08:09.040]  輸了拉吉
[00:08:09.040 --> 00:08:10.440]  甚至輸耶路撒冷
[00:08:10.440 --> 00:08:11.640]  當他祈禱的時候
[00:08:11.640 --> 00:08:13.440]  上次我們看到很奇妙
[00:08:13.440 --> 00:08:16.080]  整個戰爭停在耶路撒冷門口
[00:08:16.080 --> 00:08:18.480]  整個霸凌的人不見了
[00:08:18.480 --> 00:08:19.280]  灰飛煙滅
[00:08:19.280 --> 00:08:20.680]  回到家被他兒子殺了
[00:08:20.680 --> 00:08:22.400]  這個拯救的經歷
[00:08:22.400 --> 00:08:26.160]  是令到希西加王得道延續
[00:08:26.160 --> 00:08:27.880]  如果你未聽過這篇講道
[00:08:27.880 --> 00:08:30.400]  你可以上facebook或我們的網站重溫
[00:08:30.400 --> 00:08:31.520]  同樣的
[00:08:31.520 --> 00:08:33.280]  今天在拯救之後
[00:08:33.280 --> 00:08:35.280]  以色列人的境況有沒有改變呢?
[00:08:35.280 --> 00:08:37.240]  原來在尼加看見
[00:08:37.240 --> 00:08:39.320]  以色列人仍然沒有改變
[00:08:39.320 --> 00:08:41.320]  當他拿回英許之地之後
[00:08:41.320 --> 00:08:43.080]  當他能夠藉著那場戰爭
[00:08:43.080 --> 00:08:44.760]  拿回整個英許之地的時候
[00:08:44.760 --> 00:08:46.160]  二章一至二節說什麼?
[00:08:46.160 --> 00:08:48.120]  禍災那些在床上
[00:08:48.120 --> 00:08:49.400]  圖謀罪孽
[00:08:49.400 --> 00:08:51.000]  籌劃惡事的人
[00:08:51.000 --> 00:08:54.400]  天一亮,他們因守中有能力就行惡
[00:08:54.400 --> 00:08:56.720]  他們看上田地就佔據
[00:08:56.720 --> 00:08:58.560]  貪圖房屋便奪取
[00:08:58.560 --> 00:09:00.800]  他們欺壓戶主和他的家庭
[00:09:00.800 --> 00:09:03.600]  霸佔人和他的產業
[00:09:03.600 --> 00:09:06.320]  這裡看到產業這個字就很留意
[00:09:06.320 --> 00:09:08.200]  產業這個字帶著神學意義
[00:09:08.200 --> 00:09:09.600]  也帶著社會意義
[00:09:09.600 --> 00:09:10.480]  待會說一說
[00:09:10.480 --> 00:09:13.240]  但我們首先看見一群很有能力的人
[00:09:13.240 --> 00:09:15.320]  是一群霸凌的惡人
[00:09:15.320 --> 00:09:17.320]  他們有日與夜的對比
[00:09:17.320 --> 00:09:19.000]  他們晚上都不休息
[00:09:19.000 --> 00:09:21.440]  晚上在床上籌謀惡事
[00:09:21.440 --> 00:09:22.720]  一直等到天亮
[00:09:22.720 --> 00:09:24.760]  想好了天亮就出手
[00:09:24.760 --> 00:09:26.360]  這些人精力充沛
[00:09:26.360 --> 00:09:27.680]  睡得少,想得多
[00:09:27.680 --> 00:09:28.880]  一到天亮就行動
[00:09:28.880 --> 00:09:30.080]  那些行動做什麼呢?
[00:09:30.080 --> 00:09:32.560]  佔據田產,奪取房屋
[00:09:32.560 --> 00:09:36.480]  我們看見不單是土地霸權的行動
[00:09:36.480 --> 00:09:38.360]  是背後的社會意義
[00:09:38.360 --> 00:09:40.000]  他們首先從戶主開始
[00:09:40.000 --> 00:09:42.760]  當時的社會戶主是一家之主的丈夫
[00:09:42.760 --> 00:09:44.600]  他拿走他的財產之後
[00:09:44.600 --> 00:09:45.840]  拿走他的房屋之後
[00:09:45.840 --> 00:09:47.160]  拿走他的土地之後
[00:09:47.160 --> 00:09:48.760]  他的妻子兒女
[00:09:48.760 --> 00:09:50.600]  整個都不能生存
[00:09:50.600 --> 00:09:51.520]  一個人的絕路
[00:09:51.520 --> 00:09:53.640]  整個家庭都陷入困境
[00:09:53.640 --> 00:09:55.280]  丈夫沒有工作的時候
[00:09:55.280 --> 00:09:57.280]  妻子兒女都很擔心
[00:09:57.280 --> 00:09:59.280]  這就是社會的意義
[00:09:59.280 --> 00:10:03.680]  但同樣先知都說出背後的神學意義
[00:10:03.680 --> 00:10:06.240]  就是當人霸佔了背後的產業
[00:10:06.240 --> 00:10:07.720]  剛才用了這個字產業
[00:10:07.720 --> 00:10:10.280]  拿走的產業不是商業用語
[00:10:10.280 --> 00:10:11.960]  是神學用語
[00:10:11.960 --> 00:10:13.160]  你拿走人的產業
[00:10:13.160 --> 00:10:16.480]  就是拿走了上帝在他身上的恩典
[00:10:16.480 --> 00:10:20.680]  也拿走了上帝在他身上所納的藥
[00:10:20.680 --> 00:10:22.680]  整個的整體
[00:10:22.680 --> 00:10:24.600]  我們大家可能很抽象地想
[00:10:24.600 --> 00:10:26.120]  大家想想伊甸園
[00:10:26.120 --> 00:10:28.320]  伊甸園不是一個地產項目
[00:10:28.320 --> 00:10:32.800]  伊甸園是神與人關係一個起始的高峰點
[00:10:32.800 --> 00:10:34.360]  伊甸園是一塊土地
[00:10:34.360 --> 00:10:38.480]  但同樣它承載著神與人的恩約
[00:10:38.480 --> 00:10:40.960]  當活在伊甸園這塊土地的時候
[00:10:40.960 --> 00:10:43.080]  神說你要按著祂的命令
[00:10:43.080 --> 00:10:44.360]  去活在這塊地上
[00:10:44.360 --> 00:10:46.480]  你就承載神一切的豐盛
[00:10:46.480 --> 00:10:48.200]  你按著神的命令
[00:10:48.200 --> 00:10:50.320]  不可以吃分別善惡樹的果子
[00:10:50.320 --> 00:10:52.800]  你就能夠活在這一切的豐盛
[00:10:52.800 --> 00:10:55.240]  甚至要將這個豐盛延伸出去
[00:10:55.240 --> 00:10:57.560]  因為伊甸園有一條河流流出去
[00:10:57.560 --> 00:11:00.360]  有四個源頭
[00:11:00.360 --> 00:11:02.920]  去造就了人類兩個的文明
[00:11:02.920 --> 00:11:05.520]  如果看回創世的你會看得見
[00:11:05.520 --> 00:11:09.120]  但是當亞當離棄了神的吩咐
[00:11:09.120 --> 00:11:11.800]  他一家就不能夠再留在那塊
[00:11:11.800 --> 00:11:13.720]  神與人納約的土地
[00:11:13.720 --> 00:11:16.080]  土地承載了神與人的約
[00:11:16.080 --> 00:11:18.960]  和祂的整個恩典的彰顯
[00:11:18.960 --> 00:11:22.040]  土地絕對不是一個工具或地產項目
[00:11:22.040 --> 00:11:24.520]  土地不是任何一個人或機構
[00:11:24.520 --> 00:11:26.000]  可以永遠擁有的
[00:11:26.000 --> 00:11:28.040]  這是上帝所命定的
[00:11:28.040 --> 00:11:31.160]  但當亞當離棄神的時候
[00:11:31.160 --> 00:11:33.080]  他失去了這片土地
[00:11:33.080 --> 00:11:35.760]  但是這個1.0失敗之後
[00:11:35.760 --> 00:11:37.200]  神再興起2.0
[00:11:37.200 --> 00:11:38.920]  神興起了阿伯拉罕
[00:11:38.920 --> 00:11:40.560]  在他對阿伯拉罕的應許裡面
[00:11:40.560 --> 00:11:42.040]  包括他要成為大國
[00:11:42.040 --> 00:11:43.480]  而成為大國的意思是什麼
[00:11:43.480 --> 00:11:45.200]  他將會有一塊土地
[00:11:45.200 --> 00:11:47.720]  將會有迦南地成為一個地業
[00:11:47.720 --> 00:11:49.440]  而他們在迦南地
[00:11:49.440 --> 00:11:52.240]  如果他們按著神的心意馴服的時候
[00:11:52.240 --> 00:11:53.600]  他們能夠蒙福
[00:11:53.600 --> 00:11:55.080]  也能夠令世界各地的人
[00:11:55.080 --> 00:11:57.480]  因為他們能夠得著救恩
[00:11:57.480 --> 00:11:59.160]  這是對以色列的期望
[00:11:59.160 --> 00:12:01.040]  這是伊甸園的第二部分
[00:12:01.040 --> 00:12:02.560]  伊甸園的2.0
[00:12:02.560 --> 00:12:05.800]  神再一次用土地去承載他的恩約
[00:12:05.800 --> 00:12:08.320]  所以土地絕對不是一塊地這麼簡單
[00:12:08.320 --> 00:12:10.240]  而是上帝的應許
[00:12:10.240 --> 00:12:11.800]  上帝與人的關係
[00:12:11.800 --> 00:12:14.480]  所以那塊地有一個名叫做安息之地
[00:12:14.480 --> 00:12:16.600]  你進去按著神的心意而活
[00:12:16.600 --> 00:12:18.760]  你能夠安息好安潔
[00:12:18.760 --> 00:12:20.680]  所以我們來到尼加書
[00:12:20.680 --> 00:12:21.840]  我們看到一個問題
[00:12:21.840 --> 00:12:24.320]  如果有邪惡霸凌的人
[00:12:24.320 --> 00:12:25.800]  將人和他的家人
[00:12:25.800 --> 00:12:27.640]  趕出他的田產和土地
[00:12:27.640 --> 00:12:28.560]  他就做什麼
[00:12:28.560 --> 00:12:30.640]  他成為一個沒有土地漂流的人
[00:12:30.640 --> 00:12:32.880]  他要到處為人打工
[00:12:32.880 --> 00:12:34.960]  以至他不能夠自己的土地
[00:12:34.960 --> 00:12:37.400]  才看見不單止一個社會意義
[00:12:37.400 --> 00:12:38.400]  才看見一件事
[00:12:38.400 --> 00:12:39.760]  他有人代替了神
[00:12:39.760 --> 00:12:44.040]  有人將納約的子民從神的約裏面趕盡殺絕
[00:12:44.040 --> 00:12:45.800]  他說這個不是得罪了人
[00:12:45.800 --> 00:12:47.000]  是得罪了神
[00:12:47.000 --> 00:12:49.120]  所以我們在這裏思想
[00:12:49.120 --> 00:12:50.680]  在舊約的土地神學
[00:12:50.680 --> 00:12:51.280]  第一點
[00:12:51.280 --> 00:12:52.760]  土地是屬於神的
[00:12:52.760 --> 00:12:54.760]  我們在其上都是過客
[00:12:54.760 --> 00:12:56.920]  沒有一個人能夠永遠擁有土地
[00:12:56.920 --> 00:12:58.040]  這個我們都知道
[00:12:58.040 --> 00:13:01.440]  沒有一個人或機構能夠永遠擁有土地
[00:13:01.440 --> 00:13:05.160]  我們以往在香港的地是誰的
[00:13:05.160 --> 00:13:08.160]  是英女皇的
[00:13:08.160 --> 00:13:11.560]  英女皇提醒你要交地租
[00:13:11.560 --> 00:13:12.680]  現在都要
[00:13:12.680 --> 00:13:15.320]  這是一個概念
[00:13:15.320 --> 00:13:16.600]  但沒有一個
[00:13:16.600 --> 00:13:18.600]  我們中國人都有一句話
[00:13:18.600 --> 00:13:21.360]  普天之下莫非王土
[00:13:21.360 --> 00:13:23.360]  摔土之崩莫非王土
[00:13:23.360 --> 00:13:24.360]  但是
[00:13:24.360 --> 00:13:25.560]  在神的眼中
[00:13:25.560 --> 00:13:27.120]  所有土地都是屬於他的
[00:13:27.120 --> 00:13:29.120]  我們在地上只是過客
[00:13:29.120 --> 00:13:30.040]  第二點
[00:13:30.040 --> 00:13:31.040]  是很重要的一點
[00:13:31.040 --> 00:13:32.240]  神是藉著土地
[00:13:32.240 --> 00:13:32.880]  特別是以色列
[00:13:32.880 --> 00:13:34.360]  我甚至覺得今天
[00:13:34.360 --> 00:13:37.080]  都在土地裏施行他的恩典
[00:13:37.080 --> 00:13:39.080]  所以如果看回舊約裏面
[00:13:39.080 --> 00:13:40.360]  如果一個人失去土地
[00:13:40.360 --> 00:13:42.240]  他只能夠一生去打工
[00:13:42.240 --> 00:13:44.960]  甚至出賣自己的身體為奴隸
[00:13:44.960 --> 00:13:46.080]  沒有翻身的機會
[00:13:46.080 --> 00:13:47.480]  所以神設計了一個
[00:13:47.480 --> 00:13:49.160]  令人有翻身的機會
[00:13:49.160 --> 00:13:50.480]  每到五十年
[00:13:50.480 --> 00:13:51.680]  就有一個欺年
[00:13:51.680 --> 00:13:52.520]  欺年的時候
[00:13:52.520 --> 00:13:54.640]  那個以色列人一定可以取回他的土地
[00:13:54.640 --> 00:13:55.840]  在神的恩典上
[00:13:55.840 --> 00:13:56.760]  能夠重新
[00:13:56.760 --> 00:13:58.760]  他自己或他的子女
[00:13:58.760 --> 00:14:00.480]  能夠重新開始過
[00:14:00.480 --> 00:14:02.480]  所以土地是盛載神的恩典
[00:14:02.480 --> 00:14:04.480]  如果大家想認識多一點
[00:14:04.480 --> 00:14:07.240]  這本書是布魯格曼寫的
[00:14:07.240 --> 00:14:08.600]  《土地神學》這本書
[00:14:08.600 --> 00:14:10.600]  我們在圖書館有中文和英文
[00:14:10.600 --> 00:14:12.000]  有《土地神學》這本書
[00:14:12.000 --> 00:14:14.000]  這本書裏面有一個很特別的概念
[00:14:14.000 --> 00:14:16.000]  他說土地是由今日再延伸
[00:14:16.000 --> 00:14:17.520]  不單是土地不簡單
[00:14:17.520 --> 00:14:19.240]  是我們的工作能力
[00:14:19.240 --> 00:14:21.240]  我們很多時候人到中年
[00:14:21.240 --> 00:14:23.640]  我們很怕工作能力失去
[00:14:23.640 --> 00:14:25.240]  我們不知道怎樣轉型
[00:14:25.240 --> 00:14:26.760]  我們很怕失去工作
[00:14:26.760 --> 00:14:28.520]  但如果同樣同一個概念
[00:14:28.520 --> 00:14:30.840]  土地就是一個工作的能力
[00:14:30.840 --> 00:14:33.400]  生產的能力
[00:14:33.400 --> 00:14:35.080]  用同一個概念這本書說
[00:14:35.080 --> 00:14:36.880]  工作的能力和機遇
[00:14:36.880 --> 00:14:38.880]  都同樣是屬於神的
[00:14:38.880 --> 00:14:41.400]  我們不要惶惶不恐終日
[00:14:41.400 --> 00:14:43.240]  我們知道神是最終
[00:14:43.240 --> 00:14:44.520]  我們從經文看見
[00:14:44.520 --> 00:14:47.080]  是很想保護我們有的工作能力
[00:14:47.080 --> 00:14:48.720]  和我們有的工作機遇
[00:14:48.720 --> 00:14:50.480]  同樣神保護我們的時候
[00:14:50.480 --> 00:14:52.200]  就很想用我們的工作能力
[00:14:52.200 --> 00:14:53.440]  和我們的工作機遇
[00:14:53.440 --> 00:14:54.840]  去成為一個見證
[00:14:54.840 --> 00:14:55.720]  成為一個恩典
[00:14:55.720 --> 00:14:56.640]  給身邊的人
[00:14:56.640 --> 00:14:59.000]  得享我們的生命的豐盛
[00:14:59.000 --> 00:15:01.880]  所以無論今日你的工作環境多惡劣
[00:15:01.880 --> 00:15:04.000]  或者你多擔心失去工作
[00:15:04.000 --> 00:15:05.360]  甚至你在工作上
[00:15:05.360 --> 00:15:06.480]  好像遇到這裡的人
[00:15:06.480 --> 00:15:08.160]  遇到霸凌的人一樣
[00:15:08.160 --> 00:15:09.680]  同樣你都要記住
[00:15:09.680 --> 00:15:12.920]  上帝才是你工作的施育者和保護者
[00:15:12.920 --> 00:15:13.920]  就正如祂要保護你
[00:15:13.920 --> 00:15:15.000]  懂得人的土地一樣
[00:15:15.000 --> 00:15:16.680]  祂同樣要保護你
[00:15:16.680 --> 00:15:17.960]  就算你今時今日
[00:15:17.960 --> 00:15:19.160]  你說晚年了
[00:15:19.160 --> 00:15:19.840]  我要離了
[00:15:19.840 --> 00:15:20.960]  我的工作沒有了
[00:15:20.960 --> 00:15:22.480]  我要重新開始過了
[00:15:22.480 --> 00:15:23.960]  我要重新轉型了
[00:15:23.960 --> 00:15:25.840]  上帝仍然是一個欺憐的神
[00:15:25.840 --> 00:15:27.720]  祂仍然是你工作的照顧者
[00:15:27.720 --> 00:15:29.000]  祂可以讓你在晚年
[00:15:29.000 --> 00:15:30.000]  五十年之後
[00:15:30.000 --> 00:15:32.000]  重新開始過
