
[00:00:00.000 --> 00:00:04.280]  今日的講題是神蹟,神蹟
[00:04:20.800 --> 00:04:21.800]  大家都知道
[00:04:21.800 --> 00:04:24.800]  其實就是在一個婚宴的舉行當中
[00:04:24.800 --> 00:04:28.800]  人物就是耶穌的母親瑪利亞
[00:04:28.800 --> 00:04:30.800]  就在這個宴席裡
[00:04:30.800 --> 00:04:32.800]  耶穌和祂的門徒
[00:04:32.800 --> 00:04:35.800]  都被邀到當中赴宴
[00:04:35.800 --> 00:04:37.800]  是一個很歡天喜地
[00:04:37.800 --> 00:04:40.800]  一個很喜慶的場合
[00:04:40.800 --> 00:04:42.800]  主人家最尷尬的地方
[00:04:42.800 --> 00:04:44.800]  就是酒沒有了
[00:04:44.800 --> 00:04:47.800]  這件事不單讓客人失去了
[00:04:47.800 --> 00:04:49.800]  一種賓至如歸的感覺
[00:04:49.800 --> 00:04:51.800]  更加凸顯了主人家
[00:04:51.800 --> 00:04:54.800]  好像照顧不周的一種
[00:04:54.800 --> 00:04:57.800]  這樣的時間
[00:04:57.800 --> 00:04:59.800]  有聖經學者都曾經指出
[00:04:59.800 --> 00:05:01.800]  這件事情甚至已經超越
[00:05:01.800 --> 00:05:04.800]  失禮、掃興的問題
[00:05:04.800 --> 00:05:08.800]  其實主人家可能要惹上官非
[00:05:08.800 --> 00:05:10.800]  甚至在節旗上
[00:05:10.800 --> 00:05:13.800]  在節禮上滿足賓客的要求
[00:05:13.800 --> 00:05:16.800]  其實就是主人家當盡的義
[00:05:16.800 --> 00:05:18.800]  由於事態有點嚴重
[00:05:18.800 --> 00:05:20.800]  所以瑪利亞就跟耶穌說
[00:05:20.800 --> 00:05:23.800]  他們酒沒有了
[00:05:23.800 --> 00:05:26.800]  這句話不單止是一個陳述句
[00:05:26.800 --> 00:05:28.800]  它背後其實蘊含著
[00:05:28.800 --> 00:05:33.800]  瑪利亞希望耶穌能夠拔刀相助
[00:05:33.800 --> 00:05:36.800]  希望祂能夠幫幫忙
[00:05:36.800 --> 00:05:37.800]  如果在家裡
[00:05:37.800 --> 00:05:39.800]  你是老婆
[00:05:39.800 --> 00:05:41.800]  你跟老公說
[00:05:41.800 --> 00:05:43.800]  家裡沒有醬油了
[00:05:43.800 --> 00:05:45.800]  他背後有什麼意思?
[00:05:45.800 --> 00:05:47.800]  叫你去工作吧
[00:05:47.800 --> 00:05:49.800]  你不會說
[00:05:49.800 --> 00:05:51.800]  我沒有這樣做
[00:05:51.800 --> 00:05:53.800]  你馬上去買吧
[00:05:53.800 --> 00:05:57.800]  瑪利亞背後其實都有期望
[00:05:57.800 --> 00:05:59.800]  希望足智多謀的耶穌
[00:05:59.800 --> 00:06:02.800]  能夠解決眼前的困局
[00:06:02.800 --> 00:06:04.800]  不過經文的上文下理
[00:06:04.800 --> 00:06:07.800]  似乎可能就是瑪利亞期望耶穌
[00:06:07.800 --> 00:06:10.800]  能夠行神蹟來解決這個問題
[00:06:10.800 --> 00:06:13.800]  作為聖靈感人的瑪利亞
[00:06:13.800 --> 00:06:18.800]  她絕對清楚知道耶穌的身份和使命
[00:06:18.800 --> 00:06:20.800]  在約翰福音第一章
[00:06:20.800 --> 00:06:23.800]  耶穌開始去呼召門徒的時候
[00:06:23.800 --> 00:06:25.800]  瑪利亞大概就估計到
[00:06:25.800 --> 00:06:28.800]  耶穌履行使命的時候已經到了
[00:06:28.800 --> 00:06:31.800]  在履行使命之前
[00:06:31.800 --> 00:06:34.800]  行神蹟其實都不會有很大的影響
[00:06:34.800 --> 00:06:39.800]  更加可以突顯了耶穌神義者的身份
[00:06:39.800 --> 00:06:47.800]  但就解釋了為什麼耶穌回應他的問題
[00:06:47.800 --> 00:06:49.800]  下面是這樣說
[00:06:49.800 --> 00:06:51.800]  「事後還沒有到」
[00:06:51.800 --> 00:06:53.800]  「事後」在約翰福音裡
[00:06:53.800 --> 00:06:55.800]  突顯了一個理解
[00:06:55.800 --> 00:07:00.800]  指向耶穌藉著十字架得到榮耀
[00:07:00.800 --> 00:07:04.800]  並不是透過神蹟來彰顯出來
[00:07:04.800 --> 00:07:09.800]  我們也不太理解瑪利亞為什麼要有這樣的舉動
[00:07:09.800 --> 00:07:11.800]  經文沒有說
[00:07:11.800 --> 00:07:13.800]  但最令我們疑惑的
[00:07:13.800 --> 00:07:17.800]  應該就是耶穌這麼沒有禮貌的回答
[00:07:17.800 --> 00:07:22.800]  「母親,我與你有什麼相干,我的時候還沒有到」
[00:07:22.800 --> 00:07:24.800]  「我的時候還沒有到」
[00:07:24.800 --> 00:07:26.800]  上文已經略略地交代
[00:07:26.800 --> 00:07:30.800]  母親,我與你有什麼相干
[00:07:30.800 --> 00:07:33.800]  母親在原文裡說什麼
[00:07:33.800 --> 00:07:35.800]  大家應該聽過很多次
[00:07:35.800 --> 00:07:37.800]  就是婦人的意思
[00:07:37.800 --> 00:07:39.800]  所以這句翻譯就說
[00:07:39.800 --> 00:07:43.800]  女人,我的事跟你有什麼關係呢
[00:07:43.800 --> 00:07:47.800]  到底耶穌是不是目無尊長這麼沒有禮貌
[00:07:47.800 --> 00:07:50.800]  首先,婦人在約翰福音裡
[00:07:50.800 --> 00:07:53.800]  頗為常用的一個詞語
[00:07:53.800 --> 00:07:57.800]  並不是我們中文所說的「婦人之仁」
[00:07:57.800 --> 00:08:00.800]  也不是「婦人之見」
[00:08:00.800 --> 00:08:04.800]  我先生經常說「你婦人知什麼」
[00:08:04.800 --> 00:08:07.800]  我經常不認同
[00:08:07.800 --> 00:08:10.800]  但這裡並沒有這樣的意思
[00:08:10.800 --> 00:08:12.800]  其次就是
[00:08:12.800 --> 00:08:18.800]  「我與你有什麼相干」其實是當時相當流行的俗語
[00:08:18.800 --> 00:08:24.800]  我們參考《十五義記》第16章的句子的用法
[00:08:24.800 --> 00:08:31.800]  當時事母正在逃亡的大衛王就馬和擲石
[00:08:31.800 --> 00:08:39.800]  大衛身邊的士衛
[00:08:39.800 --> 00:08:51.800]  想得到王的准許就將他辱王的行為殺死事母
[00:08:51.800 --> 00:08:53.800]  但當時大衛的回答是
[00:08:53.800 --> 00:08:57.800]  「我與你有什麼相干,有什麼關係呢」
[00:08:57.800 --> 00:08:59.800]  這裡的意思是
[00:08:59.800 --> 00:09:02.800]  這件事交由我去處理
[00:09:02.800 --> 00:09:05.800]  我自己有自己的分數
[00:09:05.800 --> 00:09:07.800]  回到《約翰福音》
[00:09:07.800 --> 00:09:12.800]  瑪利亞希望耶穌以她的期望形式
[00:09:12.800 --> 00:09:14.800]  在她面前行神蹟
[00:09:14.800 --> 00:09:16.800]  解決一些難題
[00:09:16.800 --> 00:09:18.800]  但耶穌的表達只是
[00:09:18.800 --> 00:09:22.800]  只要交給我處理,我就有分數了
[00:09:22.800 --> 00:09:27.800]  我們會不會像瑪利亞一樣
[00:09:27.800 --> 00:09:32.800]  也很希望耶穌按照我們的期望去行事呢
[00:09:32.800 --> 00:09:36.800]  曾經有位姊妹跟我分享
[00:09:36.800 --> 00:09:40.800]  她感到上帝呼召她
[00:09:40.800 --> 00:09:44.800]  放下她很好的工作
[00:09:44.800 --> 00:09:46.800]  專心跟隨神
[00:09:46.800 --> 00:09:49.800]  但這位姊妹卻向神討價還價
[00:09:49.800 --> 00:09:54.800]  她說「上帝,祢為我完成三件事」
[00:09:54.800 --> 00:09:58.800]  「我立即放下所有東西跟著祢」
[00:09:58.800 --> 00:09:59.800]  她的三件事
[00:09:59.800 --> 00:10:01.800]  第一是父母信主
[00:10:01.800 --> 00:10:04.800]  第二是疾病痊癒
[00:10:04.800 --> 00:10:08.800]  第三是找到男朋友
[00:10:08.800 --> 00:10:12.800]  她還要給上帝一個期限
[00:10:12.800 --> 00:10:17.800]  「不如祢幾個月內幫我發生它」
[00:10:17.800 --> 00:10:23.800]  「我會跟著祢踏上這個夢召的道路上」
[00:10:23.800 --> 00:10:27.800]  「如果她這樣的話」
[00:10:27.800 --> 00:10:30.800]  「她就會獻上自己」
[00:10:30.800 --> 00:10:32.800]  「我會跟著祢」
[00:10:32.800 --> 00:10:34.800]  「我會跟著祢」
[00:10:34.800 --> 00:10:36.800]  「我會跟著祢」
[00:10:36.800 --> 00:10:38.800]  「我會跟著祢」
[00:10:38.800 --> 00:10:40.800]  「我會跟著祢」
[00:10:40.800 --> 00:10:42.800]  「我會跟著祢」
[00:10:42.800 --> 00:10:44.800]  「我會跟著祢」
[00:10:44.800 --> 00:10:46.800]  「我會跟著祢」
[00:10:46.800 --> 00:10:48.800]  「我會跟著祢」
[00:10:48.800 --> 00:10:50.800]  「我會跟著祢」
[00:10:50.800 --> 00:10:52.800]  「我會跟著祢」
[00:10:52.800 --> 00:10:54.800]  「我會跟著祢」
[00:10:54.800 --> 00:10:56.800]  「我會跟著祢」
[00:10:56.800 --> 00:10:58.800]  「我會跟著祢」
[00:10:58.800 --> 00:11:00.800]  「我會跟著祢」
[00:11:00.800 --> 00:11:02.800]  「我會跟著祢」
[00:11:02.800 --> 00:11:04.800]  「我會跟著祢」
[00:11:04.800 --> 00:11:06.800]  「我會跟著祢」
[00:11:06.800 --> 00:11:08.800]  「我會跟著祢」
[00:11:08.800 --> 00:11:10.800]  「我會跟著祢」
[00:11:10.800 --> 00:11:12.800]  「我會跟著祢」
[00:11:12.800 --> 00:11:14.800]  「我會跟著祢」
[00:11:14.800 --> 00:11:16.800]  「我會跟著祢」
[00:11:16.800 --> 00:11:18.800]  「我會跟著祢」
[00:11:18.800 --> 00:11:20.800]  「我會跟著祢」
[00:11:20.800 --> 00:11:22.800]  「我會跟著祢」
[00:11:22.800 --> 00:11:24.800]  「我會跟著祢」
[00:11:24.800 --> 00:11:26.800]  「我會跟著祢」
[00:11:26.800 --> 00:11:28.800]  「我會跟著祢」
[00:11:28.800 --> 00:11:30.800]  「我會跟著祢」
[00:11:30.800 --> 00:11:32.800]  「我會跟著祢」
[00:11:32.800 --> 00:11:34.800]  「我會跟著祢」
[00:11:34.800 --> 00:11:36.800]  「我會跟著祢」
[00:11:36.800 --> 00:11:38.800]  「我會跟著祢」
[00:11:38.800 --> 00:11:40.800]  「我會跟著祢」
[00:11:40.800 --> 00:11:42.800]  「我會跟著祢」
[00:11:42.800 --> 00:11:44.800]  「我會跟著祢」
[00:11:44.800 --> 00:11:46.800]  「我會跟著祢」
[00:11:46.800 --> 00:11:48.800]  「我會跟著祢」
[00:11:48.800 --> 00:11:50.800]  「我會跟著祢」
[00:11:50.800 --> 00:11:52.800]  「我會跟著祢」
[00:11:52.800 --> 00:11:54.800]  「我會跟著祢」
[00:11:54.800 --> 00:11:56.800]  「我會跟著祢」
[00:11:56.800 --> 00:11:58.800]  「我會跟著祢」
[00:11:58.800 --> 00:12:00.800]  「我會跟著祢」
[00:12:00.800 --> 00:12:02.800]  「我會跟著祢」
[00:12:02.800 --> 00:12:04.800]  「我會跟著祢」
[00:12:04.800 --> 00:12:06.800]  「我會跟著祢」
[00:12:06.800 --> 00:12:08.800]  「我會跟著祢」
[00:12:08.800 --> 00:12:10.800]  「我會跟著祢」
[00:12:10.800 --> 00:12:12.800]  「我會跟著祢」
[00:12:12.800 --> 00:12:14.800]  「我會跟著祢」
[00:12:14.800 --> 00:12:16.800]  「我會跟著祢」
[00:12:16.800 --> 00:12:18.800]  「我會跟著祢」
[00:12:18.800 --> 00:12:20.800]  「我會跟著祢」
[00:12:20.800 --> 00:12:22.800]  「我會跟著祢」
[00:12:22.800 --> 00:12:24.800]  我想跟大家分享
[00:12:24.800 --> 00:12:27.800]  神蹟是要遵從耶穌的吩咐
[00:12:27.800 --> 00:12:29.800]  我們一起讀
[00:12:29.800 --> 00:12:58.800]  (主人說)
[00:12:58.800 --> 00:13:01.800]  在耶穌決定出手相助的時候
[00:13:01.800 --> 00:13:03.800]  祂的有分數
[00:13:03.800 --> 00:13:05.800]  祂自己的處理方式是怎樣呢?
[00:13:05.800 --> 00:13:07.800]  經文提到
[00:13:07.800 --> 00:13:09.800]  照著猶太人潔淨的規矩
[00:13:09.800 --> 00:13:11.800]  在門口有六個
[00:13:11.800 --> 00:13:13.800]  即是六口的
[00:13:13.800 --> 00:13:15.800]  石缸
[00:13:15.800 --> 00:13:17.800]  擺在門口那裡
[00:13:17.800 --> 00:13:19.800]  而石缸的作用是
[00:13:19.800 --> 00:13:21.800]  盛載一些水
[00:13:21.800 --> 00:13:23.800]  讓當時猶太人在用餐之前
[00:13:23.800 --> 00:13:25.800]  能夠合乎一個
[00:13:25.800 --> 00:13:27.800]  他們的潔淨禮
[00:13:27.800 --> 00:13:29.800]  由此可見石缸是
[00:13:29.800 --> 00:13:31.800]  每個家庭所擁有的
[00:13:31.800 --> 00:13:33.800]  基本的東西
[00:13:33.800 --> 00:13:35.800]  即是很普通的東西
[00:13:35.800 --> 00:13:37.800]  本身就沒什麼特別
[00:13:37.800 --> 00:13:39.800]  也沒什麼功效
[00:13:39.800 --> 00:13:41.800]  如果石缸是一個
[00:13:41.800 --> 00:13:43.800]  很不尋常的物品
[00:13:43.800 --> 00:13:45.800]  這樣相比之下
[00:13:45.800 --> 00:13:47.800]  下面說的東西
[00:13:47.800 --> 00:13:49.800]  更加令人耐人尋味的一個地方
[00:13:49.800 --> 00:13:52.800]  就是耶穌對用人的吩咐
[00:13:52.800 --> 00:13:54.800]  祂吩咐他們
[00:13:54.800 --> 00:13:57.800]  把那些缸倒滿水
[00:13:57.800 --> 00:13:59.800]  然後繞出來
[00:13:59.800 --> 00:14:02.800]  送到宴會的總館那裡
[00:14:02.800 --> 00:14:04.800]  我們對這個聖經
[00:14:04.800 --> 00:14:06.800]  幾乎十分熟悉
[00:14:06.800 --> 00:14:08.800]  驟眼看來
[00:14:08.800 --> 00:14:10.800]  其實就沒什麼特別的地方
[00:14:10.800 --> 00:14:12.800]  但是如果你自己
[00:14:12.800 --> 00:14:14.800]  將你自己代入
[00:14:14.800 --> 00:14:16.800]  這個用人的身份的時候
[00:14:16.800 --> 00:14:18.800]  你會感覺到
[00:14:18.800 --> 00:14:20.800]  這個吩咐根本就是匪夷所思
[00:14:20.800 --> 00:14:22.800]  在這一邊
[00:14:22.800 --> 00:14:24.800]  其實我們需要聽到
[00:14:24.800 --> 00:14:26.800]  一個不明來歷的人
[00:14:26.800 --> 00:14:28.800]  去吩咐
[00:14:28.800 --> 00:14:30.800]  將那六口石缸
[00:14:30.800 --> 00:14:32.800]  倒滿了水
[00:14:32.800 --> 00:14:34.800]  然後
[00:14:34.800 --> 00:14:36.800]  倒滿了水之後
[00:14:36.800 --> 00:14:38.800]  然後就送出去
[00:14:38.800 --> 00:14:40.800]  現在估計
[00:14:40.800 --> 00:14:42.800]  保守估計這個石缸的容量
[00:14:42.800 --> 00:14:44.800]  應該就是400公斤左右
[00:14:44.800 --> 00:14:46.800]  公升
[00:14:46.800 --> 00:14:48.800]  那另一邊
[00:14:48.800 --> 00:14:50.800]  我們就要照著這個吩咐
[00:14:50.800 --> 00:14:52.800]  將那些水
[00:14:52.800 --> 00:14:54.800]  送到管賢直的總館那裡
[00:14:54.800 --> 00:14:56.800]  其實是一個很大的考驗
[00:14:56.800 --> 00:14:58.800]  那些賓客
[00:14:58.800 --> 00:15:00.800]  你當他們是
[00:15:00.800 --> 00:15:02.800]  喝醉了
[00:15:02.800 --> 00:15:04.800]  其實管賢直的都站在那裡
[00:15:04.800 --> 00:15:06.800]  沒有喝酒
[00:15:06.800 --> 00:15:08.800]  應該是最清醒的
[00:15:08.800 --> 00:15:10.800]  根本就沒辦法去瞞他們
[00:15:10.800 --> 00:15:12.800]  如果怪罪下來
[00:15:12.800 --> 00:15:14.800]  其實都很大件事
[00:15:14.800 --> 00:15:16.800]  然後
[00:15:16.800 --> 00:15:18.800]  還要聽一個不明來歷的人
[00:15:18.800 --> 00:15:20.800]  這樣說
[00:15:20.800 --> 00:15:22.800]  根本就是
[00:15:22.800 --> 00:15:24.800]  如果怪罪下來他們就不能脫罪
[00:15:24.800 --> 00:15:26.800]  這樣
[00:15:26.800 --> 00:15:28.800]  很特別的一個地方
[00:15:28.800 --> 00:15:30.800]  他們仍然去
[00:15:30.800 --> 00:15:32.800]  進行這個吩咐
[00:15:32.800 --> 00:15:34.800]  如果是你
[00:15:34.800 --> 00:15:36.800]  你會不會進行這個吩咐呢
[00:15:36.800 --> 00:15:38.800]  你會不會去舀水出來
[00:15:38.800 --> 00:15:40.800]  放在桌上給人喝呢
[00:15:40.800 --> 00:15:42.800]  傭人的確是
[00:15:42.800 --> 00:15:44.800]  有理由去推卻
[00:15:44.800 --> 00:15:46.800]  這個吩咐
[00:15:46.800 --> 00:15:48.800]  都是很合情很合理
[00:15:48.800 --> 00:15:50.800]  但是當傭人去選擇
[00:15:50.800 --> 00:15:52.800]  進行耶穌的吩咐的時候
[00:15:52.800 --> 00:15:54.800]  哪怕只是透過很尋常的物件
[00:15:54.800 --> 00:15:56.800]  或是
[00:15:56.800 --> 00:15:58.800]  進行一些很無稽的吩咐
[00:15:58.800 --> 00:16:00.800]  神蹟
[00:16:00.800 --> 00:16:02.800]  就是進行耶穌的吩咐當中
[00:16:02.800 --> 00:16:04.800]  發生了
[00:16:04.800 --> 00:16:06.800]  有個例子
[00:16:06.800 --> 00:16:08.800]  我曾經在建道裡
[00:16:08.800 --> 00:16:10.800]  讀書
[00:16:10.800 --> 00:16:12.800]  試過做街頭報道
[00:16:12.800 --> 00:16:14.800]  街頭報道
[00:16:14.800 --> 00:16:16.800]  會接觸一些街坊
[00:16:16.800 --> 00:16:18.800]  一些伯伯
[00:16:18.800 --> 00:16:20.800]  曾經在街頭報道
[00:16:20.800 --> 00:16:22.800]  有些伯伯遇見他的時候
[00:16:22.800 --> 00:16:24.800]  他會罵人
[00:16:24.800 --> 00:16:26.800]  你去他傳福音的時候
[00:16:26.800 --> 00:16:28.800]  他試過有一次
[00:16:28.800 --> 00:16:30.800]  還是
[00:16:30.800 --> 00:16:32.800]  有些動作
[00:16:32.800 --> 00:16:34.800]  有些怪怪的
[00:16:34.800 --> 00:16:36.800]  拍張椅子叫我們走
[00:16:36.800 --> 00:16:38.800]  但是哪怕是這樣
[00:16:38.800 --> 00:16:40.800]  我們仍然都很有
[00:16:40.800 --> 00:16:42.800]  愛心
[00:16:42.800 --> 00:16:44.800]  有使命去關心他
[00:16:44.800 --> 00:16:46.800]  他願意坐在那裡
[00:16:46.800 --> 00:16:48.800]  聽我們說話
[00:16:48.800 --> 00:16:50.800]  說一下耶穌
[00:16:50.800 --> 00:16:52.800]  說一下福音
[00:16:52.800 --> 00:16:54.800]  如果我們從主耶穌身上領受了一個感動
[00:16:54.800 --> 00:16:56.800]  或是一個吩咐
[00:16:56.800 --> 00:16:58.800]  我們會不會仍然選擇進行他的吩咐
[00:16:58.800 --> 00:17:00.800]  縱然是一些很微不足道
[00:17:00.800 --> 00:17:02.800]  做了等於沒做的事情
[00:17:02.800 --> 00:17:04.800]  例如你繼續邀請你身邊的人
[00:17:04.800 --> 00:17:06.800]  你的家人回到教會裡
[00:17:06.800 --> 00:17:08.800]  出席一些教會的聚會
[00:17:08.800 --> 00:17:10.800]  例如報道會
[00:17:10.800 --> 00:17:12.800]  好像與你無關
[00:17:12.800 --> 00:17:14.800]  但你仍然出席
[00:17:14.800 --> 00:17:16.800]  因為你帶了一些人回來
[00:17:16.800 --> 00:17:18.800]  或者是
[00:17:18.800 --> 00:17:20.800]  別人已經不斷推你
[00:17:20.800 --> 00:17:22.800]  不斷鐵石心腸拒絕你
[00:17:22.800 --> 00:17:24.800]  你仍然
[00:17:24.800 --> 00:17:26.800]  去邀請他來到我們當中
[00:17:26.800 --> 00:17:28.800]  是的
[00:17:28.800 --> 00:17:30.800]  有時候
[00:17:30.800 --> 00:17:32.800]  有一些
[00:17:32.800 --> 00:17:34.800]  因為信仰的緣故
[00:17:34.800 --> 00:17:36.800]  在你崗位上
[00:17:36.800 --> 00:17:38.800]  其實你會有些艱難
[00:17:38.800 --> 00:17:40.800]  因為耶穌的緣故
[00:17:40.800 --> 00:17:42.800]  因為聽耶穌的吩咐
[00:17:42.800 --> 00:17:44.800]  你不隨從世俗
[00:17:44.800 --> 00:17:46.800]  你換來的是一些很艱難的環境
[00:17:46.800 --> 00:17:48.800]  冷嘲熱諷
[00:17:48.800 --> 00:17:50.800]  甚至乎是譏笑
[00:17:50.800 --> 00:17:52.800]  臭罵你
[00:17:52.800 --> 00:17:54.800]  你仍然
[00:17:54.800 --> 00:17:56.800]  決心跟著耶穌去走
[00:17:56.800 --> 00:17:58.800]  你信不信這份神蹟
[00:17:58.800 --> 00:18:00.800]  可以在我們身上發生呢
[00:18:00.800 --> 00:18:02.800]  最後一點
[00:18:02.800 --> 00:18:04.800]  我想和大家分享
[00:18:04.800 --> 00:18:06.800]  神蹟
[00:18:06.800 --> 00:18:08.800]  需要打開信心的眼睛
[00:18:08.800 --> 00:18:10.800]  我們一起去讀
[00:18:10.800 --> 00:18:12.800]  是的
[00:18:12.800 --> 00:18:14.800]  這裡說到
[00:18:14.800 --> 00:18:16.800]  宴會總管
[00:18:16.800 --> 00:18:18.800]  他嘗過那些酒
