
[00:00:00.000 --> 00:00:03.520]  祝大家新年快樂 身體健康
[00:08:31.080 --> 00:08:32.880]  和暫時的帳幕
[00:08:32.880 --> 00:08:35.280]  是有一個對比在裏面
[00:08:35.280 --> 00:08:36.880]  所以這裏說
[00:08:36.880 --> 00:08:39.480]  天上的帳幕是神之答
[00:08:39.480 --> 00:08:43.480]  但地上的帳幕是人之答
[00:08:43.480 --> 00:08:44.680]  大家好 節目如果大家記得
[00:08:44.680 --> 00:08:45.880]  在舊約裏面
[00:08:45.880 --> 00:08:48.280]  第一個帳幕是甚麼幕?
[00:08:48.280 --> 00:08:49.680]  就是會幕
[00:08:49.680 --> 00:08:51.680]  會幕也是一個帳幕
[00:08:51.680 --> 00:08:53.080]  會幕其實就是
[00:08:53.080 --> 00:08:55.280]  上帝藉著摩西分庫以色列人
[00:08:55.280 --> 00:08:56.880]  去興建一個地方
[00:08:56.880 --> 00:08:59.680]  這個會幕就成為人和神之間
[00:08:59.680 --> 00:09:03.480]  去到相處、溝通、親近的一個地方
[00:09:03.480 --> 00:09:04.680]  但這裏說到
[00:09:04.680 --> 00:09:08.080]  這個帳幕其實是暫時的
[00:09:08.080 --> 00:09:13.680]  但天上這個真帳幕是永存的
[00:09:13.680 --> 00:09:14.680]  我不知道弟兄姊妹
[00:09:14.680 --> 00:09:17.080]  有沒有中間喜歡砌模型的
[00:09:17.080 --> 00:09:20.080]  有沒有人喜歡砌模型的?
[00:09:20.080 --> 00:09:21.280]  沒有人喜歡砌模型的
[00:09:21.280 --> 00:09:24.080]  弟兄也不喜歡砌模型
[00:09:24.080 --> 00:09:25.480]  也有的
[00:09:25.480 --> 00:09:26.880]  我小時候也很喜歡砌模型
[00:09:26.880 --> 00:09:29.280]  我小時候喜歡砌高達模型
[00:09:29.280 --> 00:09:31.080]  但當然現在很少砌
[00:09:31.080 --> 00:09:33.280]  因為要很花時間
[00:09:33.280 --> 00:09:36.480]  但砌模型其實的意思是甚麼呢?
[00:09:36.480 --> 00:09:39.280]  就是模型和真實物件有分別的
[00:09:39.280 --> 00:09:41.680]  就好像大家現在看到
[00:09:41.680 --> 00:09:43.680]  就是那個飛機的模型
[00:09:43.680 --> 00:09:46.080]  和真實的飛機
[00:09:46.080 --> 00:09:47.880]  是按照它的比例去做
[00:09:47.880 --> 00:09:50.480]  但是是不是真實的飛機?
[00:09:50.480 --> 00:09:51.080]  不是的
[00:09:51.080 --> 00:09:53.480]  因為它只不過是一個模型
[00:09:53.480 --> 00:09:55.880]  所以其實模型是有比例的
[00:09:55.880 --> 00:09:57.680]  就是所謂一比多少呢?
[00:09:57.680 --> 00:10:00.680]  就是一比一就是真實物件的比例
[00:10:00.680 --> 00:10:03.880]  如果模型就不斷地細下去
[00:10:03.880 --> 00:10:05.680]  一比十八、二十四
[00:10:05.680 --> 00:10:06.680]  這樣一路細下去
[00:10:06.680 --> 00:10:10.480]  越細那個比例就越高
[00:10:10.480 --> 00:10:13.480]  砌模型就是一個這樣的情況
[00:10:13.480 --> 00:10:15.280]  大家看到這裡的畫面
[00:10:15.280 --> 00:10:19.080]  看到些甚麼?
[00:10:19.080 --> 00:10:21.480]  看到一個後巷
[00:10:21.480 --> 00:10:24.280]  或者一條街
[00:10:24.280 --> 00:10:26.480]  經過長沙灣深水埗
[00:10:26.480 --> 00:10:28.880]  很多時候會看到一些舊樓
[00:10:28.880 --> 00:10:30.680]  街道是這樣的
[00:10:30.680 --> 00:10:33.280]  這個也是一條街
[00:10:33.280 --> 00:10:36.880]  這個真是假的呢?
[00:10:36.880 --> 00:10:38.880]  很真實是嗎?
[00:10:38.880 --> 00:10:40.480]  但不是真的
[00:10:40.480 --> 00:10:42.680]  這個是微塑模型
[00:10:42.680 --> 00:10:44.080]  現在很流行一件事
[00:10:44.080 --> 00:10:45.680]  就叫微塑模型
[00:10:45.680 --> 00:10:49.480]  就是縮小的比例縮到很小
[00:10:49.480 --> 00:10:52.480]  但它做出來其實真的很相似
[00:10:52.480 --> 00:10:56.080]  剛才大家看到這兩幅圖是否很相似?
[00:10:56.080 --> 00:10:57.280]  如果你這樣看
[00:10:57.280 --> 00:10:59.680]  你不知道它是一個模型
[00:10:59.680 --> 00:11:02.880]  但現在那些微塑模型做到一個樣子
[00:11:02.880 --> 00:11:05.880]  就很像真實的一個環境
[00:11:05.880 --> 00:11:08.880]  但當你看這幅你就明白了
[00:11:08.880 --> 00:11:10.280]  厲害吧?
[00:11:10.280 --> 00:11:13.080]  原來微塑模型做到一個樣子
[00:11:13.080 --> 00:11:14.680]  如果你沒有那隻手的話
[00:11:14.680 --> 00:11:16.680]  你就這樣看
[00:11:16.680 --> 00:11:19.080]  其實就像真實的一間房間一樣
[00:11:19.080 --> 00:11:23.080]  你不知道那個其實是一個模型
[00:11:23.080 --> 00:11:24.480]  但當放了手在這裡
[00:11:24.480 --> 00:11:27.080]  你就知道比例就很不同了
[00:11:27.080 --> 00:11:31.680]  其實所謂在經文裡面提到的影子
[00:11:31.680 --> 00:11:33.480]  或者所謂地上的像幕
[00:11:33.480 --> 00:11:34.480]  和天上的像幕
[00:11:34.480 --> 00:11:35.880]  其實就是一個這樣的關係
[00:11:35.880 --> 00:11:37.080]  是一個模型
[00:11:37.080 --> 00:11:40.680]  就是說其實所謂的繪幕聖殿
[00:11:40.680 --> 00:11:43.680]  其實都是一個地上的模型
[00:11:43.680 --> 00:11:46.280]  反照天上那個真實的景況
[00:11:46.280 --> 00:11:47.880]  但它只不過是一個模型
[00:11:47.880 --> 00:11:49.680]  它不是真實的
[00:11:49.680 --> 00:11:51.880]  即使地上的像幕
[00:11:51.880 --> 00:11:53.880]  是用多貴重的物料去做
[00:11:53.880 --> 00:11:58.680]  或者是用多少技藝超群的工匠去做
[00:11:58.680 --> 00:12:04.480]  其實那個物件都只是一個模型
[00:12:04.480 --> 00:12:06.880]  只是一個反映真實的
[00:12:06.880 --> 00:12:10.680]  一個很相似縮小了比例的模型
[00:12:10.680 --> 00:12:15.280]  作者其實就是要帶出一個這樣的意思
[00:12:15.280 --> 00:12:17.880]  作者帶出一個所謂模型的意思
[00:12:17.880 --> 00:12:19.680]  是究竟想說什麼呢?
[00:12:19.680 --> 00:12:23.080]  接著就說到耶穌的即是
[00:12:23.080 --> 00:12:25.880]  耶穌在這個真像幕裡面的即是
[00:12:25.880 --> 00:12:27.880]  是更優越的意思
[00:12:27.880 --> 00:12:31.080]  就是說耶穌在一個屬於真實的
[00:12:31.080 --> 00:12:34.880]  天上的像幕裡面是在服侍上帝
[00:12:34.880 --> 00:12:38.280]  而那個比起在地上的像幕
[00:12:38.280 --> 00:12:40.480]  那些祭司服侍的地方
[00:12:40.480 --> 00:12:44.280]  是更加榮幸、更加美的地方
[00:12:44.280 --> 00:12:49.280]  當我們理解了這個地上的模型的意思的時候
[00:12:49.280 --> 00:12:54.080]  我們就會較為容易明白接著說的意思
[00:12:54.080 --> 00:12:55.680]  在八章第五節
[00:12:55.680 --> 00:12:58.880]  經文說他們所供奉的本來是
[00:12:58.880 --> 00:13:02.080]  天上的事的樣式和影像
[00:13:02.080 --> 00:13:03.480]  即是模型
[00:13:03.480 --> 00:13:06.080]  正如摩西將要做像幕的時候
[00:13:06.080 --> 00:13:07.280]  神警戒他
[00:13:07.280 --> 00:13:09.280]  就說你要謹慎
[00:13:09.280 --> 00:13:16.280]  因為一切都要照著在山上指示你的樣式去做
[00:13:16.280 --> 00:13:19.080]  這裡提到一樣東西就是
[00:13:19.080 --> 00:13:21.480]  地上的像幕這個模型
[00:13:21.480 --> 00:13:25.480]  上帝尚且叫摩西謹慎去做
[00:13:25.480 --> 00:13:31.880]  更何況在天上上帝親自做的真像幕呢?
[00:13:31.880 --> 00:13:35.080]  如果在地上的那些大祭司或者祭司
[00:13:35.080 --> 00:13:37.680]  他們的身份已經很尊貴
[00:13:37.680 --> 00:13:40.480]  在裡面去服侍上帝
[00:13:40.480 --> 00:13:43.880]  更何況是在天上的真像幕
[00:13:43.880 --> 00:13:46.680]  去服侍上帝那位耶穌呢?
[00:13:46.680 --> 00:13:50.680]  其實作者就刻意去做了這個比較
[00:13:50.680 --> 00:13:54.080]  耶穌之所以能夠在這個真像幕裡面
[00:13:54.080 --> 00:13:56.080]  做一個更優越的服侍
[00:13:56.080 --> 00:14:00.080]  是因為祂自己成為那個馴服的祭物
[00:14:00.080 --> 00:14:05.080]  一次過成就了那個永遠有效的贖罪祭
[00:14:05.080 --> 00:14:07.080]  讓到今天我們每一個人
[00:14:07.080 --> 00:14:10.080]  能夠藉著耶穌這個救恩
[00:14:10.080 --> 00:14:13.080]  得到救贖和罪得到赦免
[00:14:13.080 --> 00:14:15.080]  得以能夠藉著耶穌
[00:14:15.080 --> 00:14:16.680]  去親近上帝
[00:14:16.680 --> 00:14:19.080]  永遠和上帝同在
[00:14:19.080 --> 00:14:21.480]  這個豈不是比世上
[00:14:21.480 --> 00:14:25.680]  我們現在暫時這個地方去服侍上帝
[00:14:25.680 --> 00:14:27.880]  比起祭司每一天
[00:14:27.880 --> 00:14:30.880]  重重複複獻上祭物的服侍
[00:14:30.880 --> 00:14:32.880]  是更加美妙
[00:14:32.880 --> 00:14:34.880]  所以經文就用了
[00:14:34.880 --> 00:14:38.880]  耶穌已經得了更優越的侍奉
[00:14:38.880 --> 00:14:42.480]  就是在說一個這樣的意思
[00:14:42.480 --> 00:14:46.080]  在第八章六節裡面提到一樣東西
[00:14:46.080 --> 00:14:50.080]  就說如今耶穌已經得了更優越的侍奉
[00:14:50.080 --> 00:14:54.080]  正如他作更美之約的中補
[00:14:54.080 --> 00:14:59.480]  這約原是憑更美之應許而立的
[00:14:59.480 --> 00:15:02.280]  耶穌的侍奉因為馴服
[00:15:02.280 --> 00:15:05.080]  而成為一個在這段經文裡面
[00:15:05.080 --> 00:15:07.680]  得了更優越的侍奉
[00:15:07.680 --> 00:15:11.280]  今天我們的侍奉又是怎樣呢?
[00:15:11.280 --> 00:15:14.680]  似乎我們看到在上帝的眼中
[00:15:14.680 --> 00:15:18.480]  我們的服侍最重要的標準
[00:15:18.480 --> 00:15:21.080]  就是用馴服這件事
[00:15:21.080 --> 00:15:25.880]  去成為我們服侍裡面一個很重要的標準
[00:15:25.880 --> 00:15:28.680]  我曾經在一份基督教刊物裡面
[00:15:28.680 --> 00:15:33.280]  看過一位敬拜侍奉的弟兄的分享
[00:15:33.280 --> 00:15:34.280]  他提到有一次
[00:15:34.280 --> 00:15:35.880]  當他戴完敬拜之後
[00:15:35.880 --> 00:15:38.280]  有一個信徒來到他面前
[00:15:38.280 --> 00:15:40.480]  他就以為那個信徒可能跟他說
[00:15:40.480 --> 00:15:42.080]  今天敬拜很好
[00:15:42.080 --> 00:15:45.080]  令我很投入在敬拜裡面
[00:15:45.080 --> 00:15:46.280]  但是原來不是
[00:15:46.280 --> 00:15:48.080]  那個信徒走過來跟他說
[00:15:48.080 --> 00:15:51.880]  你今天穿的那件恤衫很漂亮
[00:15:51.880 --> 00:15:53.680]  可能Christina今天
[00:15:53.680 --> 00:15:54.880]  如果有人走過來跟你說
[00:15:54.880 --> 00:15:56.280]  你今天穿的那件恤衫很漂亮
[00:15:56.280 --> 00:15:58.480]  你就會很錯愕
[00:15:58.480 --> 00:16:01.280]  覺得為何他會這樣說
[00:16:01.280 --> 00:16:03.880]  當時負責戴敬拜的那位弟兄
[00:16:03.880 --> 00:16:11.480]  都覺得對這個信徒的看法有些錯愕
[00:16:11.480 --> 00:16:15.480]  原來當時他戴崇敬拜的時候
[00:16:15.480 --> 00:16:18.080]  就穿了一件淡綠色的恤衫
[00:16:18.080 --> 00:16:19.480]  沒有打領帶
[00:16:19.480 --> 00:16:21.080]  其實都是一般
[00:16:21.080 --> 00:16:23.880]  戴敬拜的時候所穿的衣服
[00:16:23.880 --> 00:16:25.880]  但是他覺得遺憾的地方
[00:16:25.880 --> 00:16:28.680]  因為原來那個會眾
[00:16:28.680 --> 00:16:31.880]  關注的不是師哥裡面的內容
[00:16:31.880 --> 00:16:34.080]  或者是透過敬拜裡面
[00:16:34.080 --> 00:16:36.280]  上帝怎樣去跟他同在
[00:16:36.280 --> 00:16:38.280]  去跟他說話
[00:16:38.280 --> 00:16:40.280]  而是他的焦點放在了
[00:16:40.280 --> 00:16:44.480]  那個敬拜那個人的衣服上面
[00:16:44.480 --> 00:16:47.480]  其實這個對他的侍奉的動機
[00:16:47.480 --> 00:16:51.080]  是一個很錯誤的理解
[00:16:51.080 --> 00:16:53.480]  其實敬拜的侍奉
[00:16:53.480 --> 00:16:54.480]  其實我們知道
[00:16:54.480 --> 00:16:56.080]  其實最重要的目的
[00:16:56.080 --> 00:16:59.680]  就是將人帶到上帝的面前
[00:16:59.680 --> 00:17:01.680]  那位弟兄很深的知道
[00:17:01.680 --> 00:17:03.880]  其實敬拜侍奉本身
[00:17:03.880 --> 00:17:06.680]  是很容易令人偏離
[00:17:06.680 --> 00:17:11.080]  對神侍奉的那種動機和焦點
[00:17:11.080 --> 00:17:12.480]  所以他這個分享
[00:17:12.480 --> 00:17:14.480]  其實我覺得都是一個
[00:17:14.480 --> 00:17:16.680]  我們今天侍奉神的人
[00:17:16.680 --> 00:17:18.680]  一個很重要的提醒
[00:17:18.680 --> 00:17:20.680]  今天我們自己
[00:17:20.680 --> 00:17:22.880]  我們的侍奉的動機
[00:17:22.880 --> 00:17:24.480]  我們的焦點
[00:17:24.480 --> 00:17:26.080]  我們實踐的方法
[00:17:26.080 --> 00:17:28.880]  是不是對準神的標準呢?
[00:17:28.880 --> 00:17:30.680]  如果我們說耶穌
[00:17:30.680 --> 00:17:35.080]  祂之所以能夠得到這個更優越的侍奉
[00:17:35.080 --> 00:17:38.880]  是出於祂在生命裡面對上帝的馴服
[00:17:38.880 --> 00:17:41.280]  那我們今天在侍奉裡面
[00:17:41.280 --> 00:17:44.280]  對神有多少的馴服呢?
[00:17:44.280 --> 00:17:45.680]  所以弟兄姊妹
[00:17:45.680 --> 00:17:46.480]  在新的一年
[00:17:46.480 --> 00:17:48.280]  我都鼓勵你
[00:17:48.280 --> 00:17:50.480]  可以在我們的禱告裡面
[00:17:50.480 --> 00:17:52.880]  去祈禱問上帝
[00:17:52.880 --> 00:17:55.480]  今天我們怎樣去侍奉祂
[00:17:55.480 --> 00:17:57.680]  是一個最好的侍奉呢?
[00:17:57.680 --> 00:18:00.080]  又或者你已經很穩定
[00:18:00.080 --> 00:18:02.080]  在參與一些的侍奉
[00:18:02.080 --> 00:18:03.280]  在新的一年
[00:18:03.280 --> 00:18:05.080]  我們有沒有想過
[00:18:05.080 --> 00:18:10.280]  怎樣為神獻上一個更加美好的侍奉呢?
[00:18:10.280 --> 00:18:13.480]  當然我們可以在侍奉的技巧上
[00:18:13.480 --> 00:18:16.680]  可以求神幫助我們侍奉得更好
[00:18:16.680 --> 00:18:18.080]  更成熟
[00:18:18.080 --> 00:18:19.880]  但是另一樣更加重要的
[00:18:19.880 --> 00:18:23.480]  就是在我們侍奉的心態上面
[00:18:23.480 --> 00:18:27.680]  上帝想我們在侍奉的心態和動機裡面
[00:18:27.680 --> 00:18:31.480]  有一種怎樣的心態動機去服侍祂呢?
[00:18:31.480 --> 00:18:33.480]  盼望我們在新的一年
[00:18:33.480 --> 00:18:39.080]  我們可以去透過一個更加馴服神的心意的侍奉
[00:18:39.080 --> 00:18:42.480]  成為我們新一年的目標和方向
[00:18:42.480 --> 00:18:46.080]  去到經文的第二部分
[00:18:46.080 --> 00:18:50.080]  就是希伯來書第八章的第七至第十三節
[00:18:50.080 --> 00:18:54.080]  題目我給了一個叫超越的新約
[00:18:54.080 --> 00:18:58.080]  讓我們一起去讀下半部分的經文
[00:18:58.080 --> 00:18:59.080]  讓我們一起讀
[00:18:59.080 --> 00:19:02.680]  第一個約,若沒有瑕疵
[00:19:02.680 --> 00:19:05.880]  就無需尋求第二個約了
[00:19:05.880 --> 00:19:08.480]  所以神指責他們說
[00:19:08.480 --> 00:19:11.680]  主說:看那日子將到
[00:19:11.680 --> 00:19:16.680]  我要與以色列家和猶大家另立新的約
[00:19:16.680 --> 00:19:20.280]  不像我拉著他們祖宗的手
[00:19:20.280 --> 00:19:23.480]  領他們出埃及地的時候
[00:19:23.480 --> 00:19:25.680]  與他們所立的約
[00:19:25.680 --> 00:19:29.080]  因為他們不幸心守我的約
[00:19:29.080 --> 00:19:31.680]  所以我也不理他們
[00:19:31.680 --> 00:19:33.680]  這是主說的
[00:19:33.680 --> 00:19:37.080]  主又說:那些日子以後
[00:19:37.080 --> 00:19:41.080]  我與以色列家所立的約是這樣
[00:19:41.080 --> 00:19:45.680]  我要將我的律法放在他們的心思裡
[00:19:45.680 --> 00:19:48.080]  寫在他們的心上
[00:19:48.080 --> 00:19:50.280]  我要作他們的神
[00:19:50.280 --> 00:19:52.880]  他們要作我的指紋
[00:19:52.880 --> 00:19:58.480]  他們各人不用教導自己的鄉親和自己的弟兄
