
[00:00:00.000 --> 00:00:02.000]  北區寺堂的弟兄姊妹 你們好
[00:01:29.880 --> 00:01:31.080]  別人都等我吃飯
[00:01:31.080 --> 00:01:32.480]  朋友都在餓了
[00:01:32.480 --> 00:01:34.280]  沒理由不跟朋友吃飯
[00:01:34.280 --> 00:01:35.480]  帶著他跟朋友吃飯
[00:01:35.480 --> 00:01:37.080]  又不像很熟悉
[00:01:37.080 --> 00:01:38.080]  又怪怪的
[00:01:38.080 --> 00:01:39.080]  然後我就心想
[00:01:39.080 --> 00:01:41.080]  做基督徒也算是這樣
[00:01:41.080 --> 00:01:42.080]  到此為止
[00:01:42.080 --> 00:01:43.480]  點到即止
[00:01:43.480 --> 00:01:44.680]  有些界線
[00:01:44.680 --> 00:01:46.080]  今天我們這些I人
[00:01:46.080 --> 00:01:48.080]  可以跟你聊這麼久也算是這樣
[00:01:48.080 --> 00:01:50.280]  結果我跟他告別了
[00:01:50.280 --> 00:01:52.880]  跟自己的弟兄姊妹熟悉的就吃飯
[00:01:52.880 --> 00:01:56.280]  但是下一次聚會就見不到他了
[00:01:56.280 --> 00:01:57.680]  那時候我就心想
[00:01:57.680 --> 00:01:59.480]  如果他是微信主
[00:01:59.480 --> 00:02:03.080]  他就好像沒有機會聽到福音
[00:02:03.080 --> 00:02:04.880]  就來到教會裡面了
[00:02:04.880 --> 00:02:06.280]  他沒有機會聽到福音
[00:02:06.280 --> 00:02:08.280]  如果他有些意外
[00:02:08.280 --> 00:02:09.880]  他真的過多生
[00:02:09.880 --> 00:02:13.280]  其實他這次來教會沒有聽到福音就過多生
[00:02:13.280 --> 00:02:16.880]  我自己會不會算是失職呢?
[00:02:16.880 --> 00:02:19.880]  還是我算是這樣的基督徒呢?
[00:02:19.880 --> 00:02:23.480]  我深信大家來到北區子堂這裡聚會
[00:02:23.480 --> 00:02:25.680]  大家都是想直堂和服侍
[00:02:25.680 --> 00:02:27.280]  大家都算是這樣的了
[00:02:27.280 --> 00:02:30.080]  大家都算是一個很好的基督徒
[00:02:30.080 --> 00:02:32.680]  因為我想很多基督徒都不會像大家這麼有心
[00:02:32.680 --> 00:02:35.480]  但是《雅各書》的作者雅各
[00:02:35.480 --> 00:02:38.480]  他本身是一個很嚴格的人
[00:02:38.480 --> 00:02:40.280]  他的筆觸裡面
[00:02:40.280 --> 00:02:43.880]  你會看到他對猶太人的信徒是很嚴格的
[00:02:43.880 --> 00:02:46.480]  其實猶太人信耶穌算是這樣的了
[00:02:46.480 --> 00:02:50.080]  因為他們信耶穌要付相當大的代價
[00:02:50.080 --> 00:02:52.880]  第一他被猶太的信徒排斥
[00:02:52.880 --> 00:02:54.280]  因為當他是異端
[00:02:54.280 --> 00:02:55.680]  又被斷綠親
[00:02:55.680 --> 00:02:56.680]  又被人迫害
[00:02:56.680 --> 00:03:00.280]  雖然他們猶太信徒就算是被人迫害
[00:03:00.280 --> 00:03:02.480]  你看到《雅各書》
[00:03:02.480 --> 00:03:05.080]  裡面還有一些人是挺有錢的
[00:03:05.080 --> 00:03:08.480]  但是他們付出的代價都已經挺多的了
[00:03:08.480 --> 00:03:12.480]  但是《雅各書》的最前面還在說
[00:03:12.480 --> 00:03:14.080]  你們要有信心
[00:03:14.080 --> 00:03:15.480]  有信心去禱告
[00:03:15.480 --> 00:03:19.880]  不然你們的內心就像被海的波浪翻騰一樣
[00:03:19.880 --> 00:03:22.680]  其實有時候我被人迫害
[00:03:22.680 --> 00:03:24.080]  我已經斷綠親了
[00:03:24.080 --> 00:03:26.880]  我信心有些動搖是很正常的
[00:03:26.880 --> 00:03:29.680]  因為現在其實你的信心動搖是很輕微的
[00:03:29.680 --> 00:03:30.680]  對於我們來說
[00:03:30.680 --> 00:03:31.680]  信心動搖的話
[00:03:31.680 --> 00:03:32.880]  我們就祈禱吧
[00:03:32.880 --> 00:03:34.080]  但是《雅各書》就不是這樣
[00:03:34.080 --> 00:03:35.080]  你有信心動搖
[00:03:35.080 --> 00:03:36.680]  你就是有問題了
[00:03:36.680 --> 00:03:37.480]  還有
[00:03:37.480 --> 00:03:39.680]  我們要勒住自己的舌頭
[00:03:39.680 --> 00:03:40.680]  之前《雅各書》那些
[00:03:40.680 --> 00:03:41.880]  一開始就這麼說
[00:03:41.880 --> 00:03:43.680]  其實有時候評論一下教會
[00:03:43.680 --> 00:03:45.480]  也不是說是非的
[00:03:45.480 --> 00:03:47.480]  梁振偉牧師說得不好
[00:03:47.480 --> 00:03:48.480]  說的是事實
[00:03:48.480 --> 00:03:50.480]  那為什麼又勒住舌頭
[00:03:50.480 --> 00:03:52.880]  又說舌頭好像很嚴重
[00:03:52.880 --> 00:03:54.280]  那你用不著這麼大罪吧
[00:03:54.280 --> 00:03:55.880]  還有做生意的
[00:03:55.880 --> 00:03:57.080]  我跟別人說
[00:03:57.080 --> 00:03:59.080]  我明天可以去那裡做生意了
[00:03:59.080 --> 00:04:00.680]  《雅各書》之前也有這麼說
[00:04:00.680 --> 00:04:02.080]  然後《雅各》又罵了
[00:04:02.080 --> 00:04:05.680]  你為什麼覺得自己有命到明天去做生意
[00:04:05.680 --> 00:04:06.680]  你自己不敢因人
[00:04:06.680 --> 00:04:07.880]  哇 做什麼都罵
[00:04:07.880 --> 00:04:10.680]  難道我明天去旅行覺得有空放假又罵嗎
[00:04:10.680 --> 00:04:14.280]  很多很多這些他都會提出來的
[00:04:14.280 --> 00:04:17.680]  也特別針對一些有錢的人去做一些事情
[00:04:17.680 --> 00:04:18.680]  就是有錢的信徒
[00:04:18.680 --> 00:04:20.480]  你那些事情又不行
[00:04:20.680 --> 00:04:24.080]  但是其實《雅各》這個角度對於我們來說
[00:04:24.080 --> 00:04:25.280]  也挺有幫助的
[00:04:25.280 --> 00:04:27.080]  因為其實我們現在信了耶穌
[00:04:27.080 --> 00:04:28.280]  我們很鼓吹的就是
[00:04:28.280 --> 00:04:29.280]  你有恩典
[00:04:29.280 --> 00:04:30.280]  有赦免
[00:04:30.280 --> 00:04:31.280]  有包容
[00:04:31.280 --> 00:04:33.280]  但是《雅各》的角度就是說
[00:04:33.280 --> 00:04:34.680]  其實你怎麼包容
[00:04:34.680 --> 00:04:36.080]  怎麼有恩典也好
[00:04:36.080 --> 00:04:37.680]  大家在罪裡面
[00:04:37.680 --> 00:04:39.280]  也是要很審慎的
[00:04:39.280 --> 00:04:40.880]  就算我們是傳福音
[00:04:40.880 --> 00:04:42.480]  甚至大家去直堂
[00:04:42.480 --> 00:04:44.280]  其實我們怎麼看自己的罪
[00:04:44.280 --> 00:04:45.680]  也要很小心的
[00:04:45.680 --> 00:04:48.680]  所以我們今天就從《雅各書》的最後一章
[00:04:48.680 --> 00:04:51.480]  去看看怎麼去珍惜罪人的祈禱
[00:04:51.480 --> 00:04:52.480]  也是很重要的
[00:04:52.480 --> 00:04:53.880]  在第五章
[00:04:53.880 --> 00:04:54.880]  也是最後一章
[00:04:54.880 --> 00:04:57.080]  這裡是警告一些有錢人
[00:04:57.080 --> 00:04:58.880]  就是他們不義的有錢人
[00:04:58.880 --> 00:04:59.680]  這裡這麼說
[00:04:59.680 --> 00:05:01.080]  你們富有的人
[00:05:01.080 --> 00:05:07.880]  應當為那章要淋到你們的災禍哭泣哀號
[00:05:07.880 --> 00:05:10.080]  你們的財物拿壞了
[00:05:10.080 --> 00:05:12.280]  你們的衣服吸住了
[00:05:12.280 --> 00:05:14.280]  你們的金銀生鏽
[00:05:14.280 --> 00:05:16.480]  這鏽要成為控告你們的鐵證
[00:05:16.480 --> 00:05:19.480]  又要像火一樣吞吃你們的肉
[00:05:19.480 --> 00:05:23.680]  你們竟然在這末後的日子積聚財寶
[00:05:23.680 --> 00:05:26.280]  這裡其實他講的很多的人
[00:05:26.280 --> 00:05:28.480]  特別是新譯本也表達得很清楚
[00:05:28.480 --> 00:05:30.480]  其實應該是信了主的人
[00:05:30.480 --> 00:05:32.080]  但是他說你富有的人
[00:05:32.080 --> 00:05:36.680]  是沒有好好地用你的錢去周濟窮人
[00:05:36.680 --> 00:05:38.480]  特別是《雅各書》之前也罵到
[00:05:38.480 --> 00:05:41.280]  他們沒有用錢去幫助寡婦
[00:05:41.280 --> 00:05:44.080]  甚至你們存了很多錢
[00:05:44.080 --> 00:05:46.280]  最後那些錢其實是沒有用的
[00:05:46.280 --> 00:05:47.680]  衣服又會被吸住
[00:05:47.680 --> 00:05:50.280]  它會成為控告你們的鐵證
[00:05:50.280 --> 00:05:52.080]  也會成為吞吃他們的肉
[00:05:52.080 --> 00:05:53.480]  好像火一樣
[00:05:53.480 --> 00:05:55.280]  所以他們會說到
[00:05:55.280 --> 00:05:57.680]  原來富有本身並不是錯
[00:05:57.680 --> 00:06:00.880]  但是你沒有珍惜你富有得來的東西
[00:06:00.880 --> 00:06:02.080]  用在神身上
[00:06:02.080 --> 00:06:04.280]  這件事是很嚴重的
[00:06:04.280 --> 00:06:05.680]  第四節他說看
[00:06:05.680 --> 00:06:07.280]  這是很冥靈式的語氣
[00:06:07.280 --> 00:06:08.080]  你看看
[00:06:08.080 --> 00:06:10.280]  「工人為你們收割莊稼」
[00:06:10.280 --> 00:06:12.480]  「你們竟然剋扣他們的工資」
[00:06:12.480 --> 00:06:14.680]  「工資必為他們敷冤」
[00:06:14.680 --> 00:06:16.280]  「收割者的呼聲」
[00:06:16.280 --> 00:06:18.480]  「已經達到萬軍之主的耳中」
[00:06:18.480 --> 00:06:21.480]  「你們在世上窮奢極恥養肥了」
[00:06:21.480 --> 00:06:24.280]  「自己竟不知逃宰的日子到了」
[00:06:24.280 --> 00:06:26.880]  「你們把義人定罪殺害」
[00:06:26.880 --> 00:06:29.680]  「但他們並沒有反抗」
[00:06:29.680 --> 00:06:31.080]  這裡也說
[00:06:31.080 --> 00:06:32.680]  其實有錢的信徒
[00:06:32.680 --> 00:06:35.080]  你知不知道工人幫你收取莊稼
[00:06:35.080 --> 00:06:37.280]  但是你扣了他的工錢
[00:06:37.280 --> 00:06:38.480]  其實現在也是
[00:06:38.480 --> 00:06:40.880]  你發現就算是一些工程
[00:06:40.880 --> 00:06:42.080]  或者很多的東西
[00:06:42.080 --> 00:06:44.680]  也有些造假或者是扣工資
[00:06:44.680 --> 00:06:46.080]  偷工減料的情況
[00:06:46.080 --> 00:06:47.080]  所以其實
[00:06:47.080 --> 00:06:48.480]  偷工資減料
[00:06:48.480 --> 00:06:49.680]  扣工錢這些
[00:06:49.680 --> 00:06:51.880]  是一個很普遍的罪惡
[00:06:51.880 --> 00:06:53.880]  但是在人的
[00:06:53.880 --> 00:06:55.680]  在信徒的世界裡面
[00:06:55.680 --> 00:06:57.080]  可能你上教會
[00:06:57.080 --> 00:06:58.280]  你是做好事
[00:06:58.280 --> 00:06:59.480]  我在一個教會裡面
[00:06:59.480 --> 00:07:01.080]  我也算是這樣的基督徒
[00:07:01.080 --> 00:07:02.480]  但是在你工作上
[00:07:02.480 --> 00:07:04.080]  你自己去檢討一下
[00:07:04.080 --> 00:07:05.280]  會不會有一些東西
[00:07:05.280 --> 00:07:07.480]  我也是好像跟世俗一樣
[00:07:07.480 --> 00:07:08.880]  犯同樣的罪呢
[00:07:08.880 --> 00:07:10.280]  其實有很多的意外
[00:07:10.280 --> 00:07:11.080]  你也會想到的
[00:07:11.080 --> 00:07:12.080]  有很多意外
[00:07:12.080 --> 00:07:13.480]  其實是很多的罪
[00:07:13.480 --> 00:07:14.680]  很輕微
[00:07:14.680 --> 00:07:16.880]  忽視、缺乏監管
[00:07:16.880 --> 00:07:18.280]  慢慢累積而成
[00:07:18.280 --> 00:07:20.680]  原來可以成為很嚴重的災害
[00:07:20.680 --> 00:07:21.880]  所以這裡就說
[00:07:21.880 --> 00:07:23.280]  你千萬不要覺得
[00:07:23.280 --> 00:07:24.480]  信了耶穌
[00:07:24.480 --> 00:07:25.680]  算是挺好的
[00:07:25.680 --> 00:07:27.480]  但是你平時工作上的事情
[00:07:27.480 --> 00:07:28.880]  你也要很小心
[00:07:28.880 --> 00:07:30.680]  因為你扣過哪個工資
[00:07:30.680 --> 00:07:33.280]  神也會去到萬鈞之耶和華
[00:07:33.280 --> 00:07:34.880]  祂的耳中
[00:07:34.880 --> 00:07:37.080]  祂也一定會審判你的
[00:07:37.080 --> 00:07:40.080]  你們在世窮奢極似養肥了自己
[00:07:40.080 --> 00:07:41.680]  不知道逃走的日子快到了
[00:07:41.680 --> 00:07:43.280]  當你是一個生畜
[00:07:43.280 --> 00:07:44.480]  好像養肥了
[00:07:44.480 --> 00:07:46.480]  那些生畜其實最後都是被宰的
[00:07:46.480 --> 00:07:47.680]  但是這裡就說
[00:07:47.680 --> 00:07:49.080]  你存了這麼多錢
[00:07:49.080 --> 00:07:50.080]  作這麼多惡
[00:07:50.080 --> 00:07:52.480]  最後這些惡好像養肥了之後
[00:07:52.480 --> 00:07:55.280]  你也是跟祂一樣被審判、被宰了
[00:07:55.280 --> 00:07:57.480]  你們這群義人定罪殺害
[00:07:57.480 --> 00:07:59.080]  但祂並沒有反抗
[00:07:59.080 --> 00:08:00.280]  哇這裡很嚴重
[00:08:00.280 --> 00:08:01.680]  就是他們的隱身度
[00:08:01.680 --> 00:08:03.880]  你有錢就直接可以隱身到
[00:08:03.880 --> 00:08:05.880]  好像將義人殺害一樣
[00:08:05.880 --> 00:08:08.880]  就是說其實他在雅各的角度
[00:08:08.880 --> 00:08:11.680]  有錢人其實都相當危險的
[00:08:11.680 --> 00:08:12.880]  因為他危險之餘
[00:08:12.880 --> 00:08:14.080]  因為他太有錢了
[00:08:14.080 --> 00:08:16.480]  他要很小心去運用他的錢
[00:08:16.480 --> 00:08:19.480]  他才可以在神裡面避免審判
[00:08:19.480 --> 00:08:21.480]  所以我們富足的人
[00:08:21.480 --> 00:08:23.480]  有錢的人都要祈禱
[00:08:23.480 --> 00:08:24.880]  這個是很重要的
[00:08:24.880 --> 00:08:28.480]  因為財富最後可能成為控告我們的證據
[00:08:28.480 --> 00:08:30.680]  特別如果我們賺取的是不義之財
[00:08:30.680 --> 00:08:31.880]  我們也要想
[00:08:31.880 --> 00:08:33.280]  就算我不是有錢
[00:08:33.280 --> 00:08:35.480]  我們也要善用自己的資源
[00:08:35.480 --> 00:08:37.680]  學習如何慷慨施捨
[00:08:37.680 --> 00:08:41.280]  我深信大家其實都在參與子堂的過程裡面
[00:08:41.280 --> 00:08:43.280]  你也是在學習如何傳福音
[00:08:43.280 --> 00:08:44.880]  如何去社區服侍
[00:08:44.880 --> 00:08:46.080]  如何去施捨
[00:08:46.080 --> 00:08:47.680]  其實大家都很有心的
[00:08:47.680 --> 00:08:49.480]  但是雅各他就叫你
[00:08:49.480 --> 00:08:50.280]  不是的
[00:08:50.280 --> 00:08:52.080]  你自己也要認真想一下
[00:08:52.080 --> 00:08:53.480]  在你生命裡面
[00:08:53.480 --> 00:08:55.480]  究竟有沒有善用這個時間
[00:08:55.480 --> 00:08:57.480]  有沒有善用一切的資源
[00:08:57.480 --> 00:08:59.080]  還是你自己覺得
[00:08:59.080 --> 00:09:01.280]  其實我也OK的
[00:09:01.280 --> 00:09:04.680]  其實每個人都在生命裡面很多的資源
[00:09:04.680 --> 00:09:06.280]  現在有些流行說
[00:09:06.280 --> 00:09:08.280]  有些韓星經常都會鼓吹
[00:09:08.280 --> 00:09:10.480]  他說寫一些感恩日記
[00:09:10.480 --> 00:09:13.480]  因為有些韓星他患病或者他離婚之後
[00:09:13.480 --> 00:09:14.480]  就不開心
[00:09:14.480 --> 00:09:16.880]  有些人就叫他寫一下感恩日記
[00:09:16.880 --> 00:09:18.680]  你每天寫十頁
[00:09:18.680 --> 00:09:21.880]  其實他真的每天寫十頁他寫得到
[00:09:21.880 --> 00:09:25.080]  寫得到之後他自己在病患裡面
[00:09:25.080 --> 00:09:27.280]  以及在他離婚的傷感裡面
[00:09:27.280 --> 00:09:28.680]  就慢慢走出來
[00:09:28.680 --> 00:09:30.680]  那些人從心理學上就說
[00:09:30.680 --> 00:09:32.880]  可能他寫得積極一點
[00:09:32.880 --> 00:09:34.280]  心理上又會好一點
[00:09:34.280 --> 00:09:37.080]  又說身體裡面有分泌多一些的物質
[00:09:37.080 --> 00:09:38.480]  令到自己開心
[00:09:38.480 --> 00:09:40.080]  但是在我們的生命裡面
[00:09:40.080 --> 00:09:42.080]  其實我們是否付足的每一天
[00:09:42.080 --> 00:09:44.080]  我們都願意祈禱呢?
[00:09:44.080 --> 00:09:46.480]  其實如果你真的覺得在困苦的時候
[00:09:46.480 --> 00:09:48.480]  我們每一天都試一下留意一下
[00:09:48.480 --> 00:09:50.080]  神給我們什麼資源
[00:09:50.080 --> 00:09:52.680]  我們真的可以去感恩祈禱
[00:09:52.680 --> 00:09:55.280]  我們整個人生就不一樣
[00:09:55.280 --> 00:09:58.280]  我記得以前剛剛去讀神學之前
[00:09:58.280 --> 00:10:00.480]  其實就失業了大半年
[00:10:00.480 --> 00:10:03.080]  那時候就做衛生督察
[00:10:03.080 --> 00:10:05.280]  做衛生督察的時候
[00:10:05.280 --> 00:10:07.280]  好像差三年左右
[00:10:07.280 --> 00:10:10.280]  做完那三年就可以拿長工資了
[00:10:10.280 --> 00:10:12.680]  拿長工資雖然不是很多錢
[00:10:12.680 --> 00:10:15.480]  但是加上那些叫做醫療的話
[00:10:15.480 --> 00:10:18.880]  其實如果多做三年就可以永久有這個醫療
[00:10:18.880 --> 00:10:19.880]  我就經常都在想
[00:10:19.880 --> 00:10:23.280]  不如遲三年才讀神學吧
[00:10:23.280 --> 00:10:24.880]  結果搞了很久
[00:10:24.880 --> 00:10:26.280]  最後還是算了
[00:10:26.280 --> 00:10:27.680]  因為太多困難
[00:10:27.680 --> 00:10:29.680]  最後那三年就沒有熬到
[00:10:29.680 --> 00:10:31.680]  差三年就拿到長工資
[00:10:31.680 --> 00:10:34.480]  結果就辭職了
[00:10:34.480 --> 00:10:35.880]  辭職的時候
[00:10:35.880 --> 00:10:37.880]  心裡面就有一個感覺
[00:10:37.880 --> 00:10:39.480]  為什麼會這麼慘呢
[00:10:39.480 --> 00:10:40.880]  那三年都熬不了
[00:10:40.880 --> 00:10:42.480]  熬完那三年就好了
[00:10:42.480 --> 00:10:43.480]  多遲三年
[00:10:43.480 --> 00:10:44.880]  神的國度很多人用
[00:10:44.880 --> 00:10:45.880]  又不等我用
[00:10:45.880 --> 00:10:47.480]  不等著我這些
[00:10:47.480 --> 00:10:49.480]  大家都一表人才
[00:10:49.480 --> 00:10:51.480]  又大家撐著
[00:10:51.480 --> 00:10:54.080]  一個人遲三年不差很遠
[00:10:54.080 --> 00:10:57.080]  但是後來我祈禱的時候
[00:10:57.080 --> 00:10:58.280]  就想到一個問題
[00:10:58.280 --> 00:11:00.280]  神都給我很富足
[00:11:00.280 --> 00:11:03.280]  在這麼健康的狀態之下
[00:11:03.280 --> 00:11:05.880]  可以早一點辭職
[00:11:05.880 --> 00:11:08.480]  早一點在進入神學前做準備
[00:11:08.480 --> 00:11:10.080]  這些是因典
[00:11:10.080 --> 00:11:12.280]  然後我心裡面雖然這樣想
[00:11:12.280 --> 00:11:14.280]  但我都要學習去祈禱
[00:11:14.280 --> 00:11:15.280]  因為一不祈禱
[00:11:15.280 --> 00:11:17.080]  又會消失了這種感覺
[00:11:17.080 --> 00:11:18.880]  好像我經常坐在家裡
[00:11:18.880 --> 00:11:20.080]  大半年失業
[00:11:20.080 --> 00:11:22.280]  然後媽媽有時候拖地收拾東西就說
[00:11:22.280 --> 00:11:23.480]  你不要妨礙著
[00:11:23.480 --> 00:11:25.080]  快點找工作吧
[00:11:25.080 --> 00:11:26.280]  但其實我除了
[00:11:26.280 --> 00:11:28.680]  理力可以做政府那一行之外
[00:11:28.680 --> 00:11:30.680]  其實我其他行業都很難做的
[00:11:30.680 --> 00:11:32.880]  結果我去勞工處
[00:11:32.880 --> 00:11:34.880]  去報一下課程
[00:11:34.880 --> 00:11:36.680]  那時候是剛剛
[00:11:36.680 --> 00:11:38.280]  恩福神學院
[00:11:38.280 --> 00:11:40.080]  即是前身叫聖經學院
[00:11:40.080 --> 00:11:42.280]  剛剛開始了
[00:11:42.280 --> 00:11:44.280]  它可以報讀這些課程
[00:11:44.280 --> 00:11:46.280]  我記得那時候的導師
[00:11:46.280 --> 00:11:47.480]  黃永康牧師陀說
[00:11:47.480 --> 00:11:49.280]  你可以去報這些課程
[00:11:49.280 --> 00:11:51.880]  你現在失業免費給你讀
[00:11:51.880 --> 00:11:54.080]  又有因典了
[00:11:54.080 --> 00:11:56.280]  奇奇哈圖失業又變因典
[00:11:56.280 --> 00:11:57.680]  媽媽就趕走我
[00:11:57.680 --> 00:11:59.480]  我唯有要去讀神學了
[00:11:59.480 --> 00:12:01.480]  但那時候不是正式入讀
[00:12:01.480 --> 00:12:03.680]  讀一下散課
[00:12:03.680 --> 00:12:06.080]  但這些又會掙扎的
[00:12:06.080 --> 00:12:07.280]  其實人很怪的
[00:12:07.280 --> 00:12:08.880]  你在滿足的時候
[00:12:08.880 --> 00:12:11.280]  又會有一些經歷令你不開心
[00:12:11.280 --> 00:12:13.080]  又會有些人去評價你
[00:12:13.080 --> 00:12:14.880]  例如那時候多了時間
[00:12:14.880 --> 00:12:16.080]  在教會做義工
[00:12:16.080 --> 00:12:17.680]  那時候就派單張
[00:12:17.680 --> 00:12:18.880]  我猜你們將來也會的
[00:12:18.880 --> 00:12:21.480]  派單張要打那個教會的印
[00:12:21.480 --> 00:12:23.480]  不然不知道你哪間教會派
[00:12:23.480 --> 00:12:24.880]  又不知道你的地址
[00:12:24.880 --> 00:12:27.480]  我經常都在打那些印
[00:12:27.480 --> 00:12:29.280]  因為我沒有事情做
[00:12:29.280 --> 00:12:30.280]  經常在打印
[00:12:30.280 --> 00:12:32.280]  但在打印的同時
[00:12:32.280 --> 00:12:34.480]  其他義工是甚麼弟兄姊妹
[00:12:34.480 --> 00:12:36.080]  通常是一些主婦
[00:12:36.080 --> 00:12:37.480]  退休人士
[00:12:37.480 --> 00:12:38.880]  那時候經常問
[00:12:38.880 --> 00:12:41.280]  年輕人為甚麼你天天在打印
[00:12:41.280 --> 00:12:44.480]  你知道這些很難解釋
[00:12:44.480 --> 00:12:45.680]  我們這些不想揭開
[00:12:45.680 --> 00:12:46.680]  我是一個失業的人
[00:12:46.680 --> 00:12:47.680]  在打印
[00:12:47.680 --> 00:12:49.880]  為了逃避我媽才來打印
[00:12:49.880 --> 00:12:51.480]  我媽天天在追我
[00:12:51.480 --> 00:12:53.480]  我不要坐在家
[00:12:53.480 --> 00:12:54.880]  但那時候想
[00:12:54.880 --> 00:12:55.880]  也要祈禱
[00:12:55.880 --> 00:12:58.880]  因為可以為神的國度打印
[00:12:58.880 --> 00:13:00.080]  其實很感恩
[00:13:00.080 --> 00:13:01.880]  我還是整個早上在打印
[00:13:01.880 --> 00:13:04.280]  儲起很多永恆的獎賞
[00:13:04.280 --> 00:13:05.880]  錢銀的東西
[00:13:05.880 --> 00:13:07.680]  別人社會地位差一點
[00:13:07.680 --> 00:13:09.280]  不要抱怨
[00:13:09.280 --> 00:13:10.280]  就在打印
[00:13:10.280 --> 00:13:11.080]  我解釋一下
[00:13:11.080 --> 00:13:12.080]  也是這樣
[00:13:12.080 --> 00:13:14.680]  有時候最怕的弟兄姊妹
[00:13:14.680 --> 00:13:15.880]  今天是這個
[00:13:15.880 --> 00:13:16.480]  A而已
[00:13:16.480 --> 00:13:17.280]  明天又B
[00:13:17.280 --> 00:13:18.080]  後天又C
[00:13:18.080 --> 00:13:20.080]  同一件事要說幾次
[00:13:20.080 --> 00:13:22.880]  這些有時候會令自己不斷祈禱
[00:13:22.880 --> 00:13:24.680]  肯定我很多資源
[00:13:24.680 --> 00:13:26.280]  神給我很多恩典
[00:13:26.280 --> 00:13:27.680]  所以我們要反省
[00:13:27.680 --> 00:13:29.480]  是不是自己一切的資源
[00:13:29.480 --> 00:13:31.080]  你都用在神那裡
[00:13:31.080 --> 00:13:33.480]  還是你總是要看一些你失去的
[00:13:33.480 --> 00:13:34.680]  你沒有的
[00:13:34.680 --> 00:13:36.280]  你要埋怨別人的
[00:13:36.280 --> 00:13:38.480]  但今天神給你不單止是財富
[00:13:38.480 --> 00:13:39.880]  就算我不是那麼有錢
[00:13:39.880 --> 00:13:43.080]  其實我可能有很多的機會在神裡面
[00:13:43.080 --> 00:13:44.880]  其實我是真的很珍惜
