
[00:00:00.000 --> 00:00:02.680]  好啊 好感恩敬拜隊帶領我們
[00:01:53.680 --> 00:01:55.680]  其實都間接同我自己去講
[00:01:55.680 --> 00:01:57.680]  我都想在裏面去學習
[00:01:57.680 --> 00:01:58.680]  去提醒
[00:01:58.680 --> 00:01:59.480]  恐懼呢
[00:01:59.480 --> 00:02:00.480]  恐懼這件事
[00:02:00.480 --> 00:02:03.080]  其實真是人會面對的
[00:02:03.080 --> 00:02:05.080]  大家有沒有看過Inside Out
[00:02:05.080 --> 00:02:06.080]  有這四個東西
[00:02:06.080 --> 00:02:08.080]  紫色那隻就是恐懼
[00:02:08.080 --> 00:02:09.480]  很多時候我們會說
[00:02:09.480 --> 00:02:11.680]  其實有人有很多感受
[00:02:11.680 --> 00:02:12.680]  都很好
[00:02:12.680 --> 00:02:16.480]  Inside Out第一集就幫藍色那隻去挽回
[00:02:16.480 --> 00:02:18.680]  不開心都是一件好的事
[00:02:18.680 --> 00:02:20.280]  其實你幫人同理心
[00:02:20.280 --> 00:02:22.880]  但是紫色那隻我發覺更加多人不喜歡
[00:02:22.880 --> 00:02:24.280]  覺得沒什麼用
[00:02:24.280 --> 00:02:28.680]  紫色那隻真是怕沒用的人才會做
[00:02:28.680 --> 00:02:31.480]  恐懼究竟是一樣什麼呢
[00:02:31.480 --> 00:02:34.680]  其實原來恐懼在我們生命裏面
[00:02:34.680 --> 00:02:35.680]  是伴隨著
[00:02:35.680 --> 00:02:38.280]  在我們生命裏面是一個
[00:02:38.280 --> 00:02:40.080]  伴隨著的一個機制
[00:02:40.080 --> 00:02:42.280]  其實是一個去幫我們保護我們
[00:02:42.280 --> 00:02:43.480]  去提醒著我們
[00:02:43.480 --> 00:02:45.480]  譬如你有火的時候
[00:02:45.480 --> 00:02:46.480]  你有種危機意識
[00:02:46.480 --> 00:02:47.280]  就會知道
[00:02:47.280 --> 00:02:48.480]  Fear 怕
[00:02:48.480 --> 00:02:49.880]  如果我把手塞進去火裏
[00:02:49.880 --> 00:02:50.880]  我就會燒到
[00:02:50.880 --> 00:02:53.480]  所以它就會阻止你去碰那些火
[00:02:53.480 --> 00:02:57.080]  其實恐懼可以是一件好的事
[00:02:57.080 --> 00:02:59.080]  健康地發生的時候就好了
[00:02:59.080 --> 00:03:01.080]  但是不健康的時候會是怎樣呢
[00:03:01.080 --> 00:03:03.280]  其實它就好像籠罩著你
[00:03:03.280 --> 00:03:04.880]  令到你窒礙著你
[00:03:04.880 --> 00:03:05.480]  窒息著你
[00:03:05.480 --> 00:03:09.280]  你都不敢面對一些困難和挑戰
[00:03:09.280 --> 00:03:11.080]  或者正正我們生命裏面
[00:03:11.080 --> 00:03:14.680]  就要學習怎樣去跟恐懼做朋友
[00:03:14.680 --> 00:03:17.480]  怎樣可以不要被它籠罩著我們
[00:03:17.480 --> 00:03:19.080]  佔據著我們的心
[00:03:19.080 --> 00:03:21.280]  其實的確都不容易
[00:03:21.280 --> 00:03:22.080]  弟兄姊妹
[00:03:22.080 --> 00:03:24.880]  你生命裏面有沒有面對一些恐懼
[00:03:24.880 --> 00:03:26.680]  有沒有一些擔心
[00:03:26.680 --> 00:03:28.280]  有沒有一些困難
[00:03:28.280 --> 00:03:30.680]  可能現在高中考試
[00:03:30.680 --> 00:03:31.680]  都很不容易
[00:03:31.680 --> 00:03:32.680]  即將到來的一月
[00:03:32.680 --> 00:03:35.880]  接著大專可能又有一個新的學期
[00:03:35.880 --> 00:03:37.680]  可能很多事情要處理
[00:03:37.680 --> 00:03:40.880]  或者其實會不會有些人際關係上
[00:03:40.880 --> 00:03:43.280]  或者家裏裏面都有很多事情
[00:03:43.280 --> 00:03:44.880]  你可能會很擔心
[00:03:44.880 --> 00:03:47.680]  恐懼究竟我們怎樣去面對呢
[00:03:47.680 --> 00:03:49.280]  究竟我們怎樣才可以
[00:03:49.280 --> 00:03:52.480]  帶著一個積極正面的心去面對恐懼呢
[00:03:52.480 --> 00:03:54.880]  今日很想跟大家去看一篇的經文
[00:03:54.880 --> 00:03:57.480]  經文一路過去我們都會說
[00:03:57.480 --> 00:03:59.880]  就是按著一個人物這樣說
[00:03:59.880 --> 00:04:04.480]  我之前一路選了薩姆爾技相的大位
[00:04:04.480 --> 00:04:07.080]  我就繼續去說薩姆爾技相
[00:04:07.080 --> 00:04:10.280]  在當中薩姆爾技相其實之前可能
[00:04:10.280 --> 00:04:11.080]  大家都有聽過
[00:04:11.080 --> 00:04:12.480]  其實是在說王
[00:04:12.480 --> 00:04:14.480]  究竟一個合神心意的王
[00:04:14.480 --> 00:04:17.480]  應該有什麼特質在裏面呢
[00:04:17.480 --> 00:04:20.080]  一路對比的就是蘇羅和大衛
[00:04:20.080 --> 00:04:22.480]  蘇羅是一個以色列人說很想要
[00:04:22.480 --> 00:04:24.480]  一個好像外邦人一樣的王
[00:04:24.480 --> 00:04:27.480]  他本身一開始做得好像很好
[00:04:27.480 --> 00:04:29.680]  但慢慢他的私心就出來了
[00:04:29.680 --> 00:04:31.280]  為自己而戰
[00:04:31.280 --> 00:04:32.080]  不聽神話
[00:04:32.080 --> 00:04:33.480]  沒有敬畏神的心
[00:04:33.480 --> 00:04:35.480]  甚至每次犯罪
[00:04:35.480 --> 00:04:38.680]  都在裏面有很多謊言蓋住
[00:04:38.680 --> 00:04:40.680]  但是大衛來到就很不同
[00:04:40.680 --> 00:04:44.080]  因為上帝刻意選了一個合他心意的王
[00:04:44.080 --> 00:04:47.080]  在裏面要帶以色列人回到他裏面
[00:04:47.080 --> 00:04:49.280]  究竟他們兩個在特質裏面
[00:04:49.280 --> 00:04:52.680]  有什麼我們可以學習大衛
[00:04:52.680 --> 00:04:54.280]  以至我們生命裏面
[00:04:54.280 --> 00:04:56.080]  可以有力去面對呢
[00:04:56.080 --> 00:04:58.480]  當中這個故事說到他們同樣
[00:04:58.480 --> 00:04:59.880]  他們都面對一個困難
[00:04:59.880 --> 00:05:01.680]  一個大的挑戰
[00:05:01.680 --> 00:05:04.480]  究竟他們兩個會如何不同看待呢
[00:05:04.480 --> 00:05:07.480]  讓我們一起去看今天的經文
[00:05:07.480 --> 00:05:09.480]  經文我們先讀
[00:05:09.480 --> 00:05:12.080]  就是薩姆爾技相十七章一至七節
[00:05:12.080 --> 00:05:13.080]  是說背景的
[00:05:13.080 --> 00:05:14.480]  不如我們一起讀好不好
[00:05:14.480 --> 00:05:15.280]  請
[00:05:15.280 --> 00:05:19.080]  「菲利士人他們的軍隊來征戰」
[00:05:19.080 --> 00:05:22.080]  「他們聚集在猶大的疏哥」
[00:05:22.080 --> 00:05:26.880]  「在疏哥和亞西加中間的爾弗大敏安營」
[00:05:26.880 --> 00:05:31.480]  「蘇羅和以色列人也聚集在以拉谷安營」
[00:05:31.480 --> 00:05:35.280]  「擺陣列戰要與菲利士人打仗」
[00:05:35.280 --> 00:05:38.080]  「菲利士人站在這邊的山上」
[00:05:38.080 --> 00:05:40.880]  「以色列人站在那邊的山上」
[00:05:40.880 --> 00:05:45.880]  「當中有谷從菲利士營中出來一個挑戰的人」
[00:05:45.880 --> 00:05:48.480]  「名叫哥利亞斯加特人」
[00:05:48.480 --> 00:05:50.880]  「身高六爪一副口」
[00:05:50.880 --> 00:05:54.880]  「他頭戴頭盔身穿海甲」
[00:05:54.880 --> 00:05:57.680]  「甲重五千尺赫拉銅」
[00:05:57.680 --> 00:06:00.080]  「他腿上有銅護膝」
[00:06:00.080 --> 00:06:02.680]  「兩肩之中背負銅矛」
[00:06:02.680 --> 00:06:05.880]  「他的槍桿粗如織布機的軸」
[00:06:05.880 --> 00:06:08.880]  「槍頭的鐵重六百尺赫拉」
[00:06:08.880 --> 00:06:12.680]  「有一個拿盾牌的人走在他面前」
[00:06:12.680 --> 00:06:14.680]  好,我們一起祈禱吧
[00:06:14.680 --> 00:06:19.280]  三位天父,我們很感謝你帶領我們認識你的畫
[00:06:19.280 --> 00:06:22.680]  或許我們心中也很想跟隨你
[00:06:22.680 --> 00:06:26.480]  但有時在我們生命中面對困難、挑戰時
[00:06:26.480 --> 00:06:27.680]  我們也不懂得怎樣去做
[00:06:27.680 --> 00:06:29.280]  求你幫助我們
[00:06:29.280 --> 00:06:32.680]  藉你的話語提醒我們、勉勵我們、激勵我們
[00:06:32.680 --> 00:06:35.480]  以致我們可以有力地為你而活
[00:06:35.480 --> 00:06:41.480]  亦可以在生命中不去因著生命所發生的事而去恐懼
[00:06:41.480 --> 00:06:45.280]  帶著那個可以享受你賜給我們的平安和喜樂
[00:06:45.280 --> 00:06:47.480]  祈禱交托,奉主耶穌基督的名義而祈求
[00:06:47.480 --> 00:06:48.280]  阿們
[00:06:48.280 --> 00:06:50.680]  剛才我們讀了背景
[00:06:50.680 --> 00:06:52.880]  背景其實很特別
[00:06:52.880 --> 00:06:57.280]  好像那些人出場打拳的那些
[00:06:57.280 --> 00:06:59.680]  或NBA出場介紹那些人
[00:06:59.680 --> 00:07:01.680]  「三次冠軍」那些
[00:07:01.680 --> 00:07:03.080]  很威風的
[00:07:03.080 --> 00:07:05.880]  突然有一個很高大的人出來
[00:07:05.880 --> 00:07:09.480]  他用了七節的經文去介紹這個人
[00:07:09.480 --> 00:07:10.680]  證明真的很重要
[00:07:10.680 --> 00:07:13.680]  為何作者用了七節去介紹他
[00:07:13.680 --> 00:07:17.680]  其實是因為他特意讓你認識到他那種誇張
[00:07:17.680 --> 00:07:19.480]  他很多東西都很誇張
[00:07:19.480 --> 00:07:22.480]  九尺九高,即是好像兩個我那麼高
[00:07:22.480 --> 00:07:25.680]  然後穿著盔甲那些
[00:07:25.680 --> 00:07:29.280]  五十七公斤,即是像一個人一樣重
[00:07:29.280 --> 00:07:32.680]  然後拿著一支織布機的軸
[00:07:32.680 --> 00:07:35.480]  然後前面還有一個人拿著盾牌
[00:07:35.480 --> 00:07:37.080]  讓我去想
[00:07:37.080 --> 00:07:39.480]  我就在想,就好像Marvel那裡
[00:07:39.480 --> 00:07:40.480]  那裡有一個
[00:07:40.480 --> 00:07:43.480]  就好像Hulk都不止,還有Hulk的Buster
[00:07:43.480 --> 00:07:45.680]  穿上衣服來跟你打
[00:07:45.680 --> 00:07:48.680]  一句話就死定了
[00:07:48.680 --> 00:07:51.080]  他一句來到,都不用跟你打
[00:07:51.080 --> 00:07:53.480]  就摘下來,你就已經再見了
[00:07:53.480 --> 00:07:56.880]  所以其實在這裡作者刻意用了很大的篇幅
[00:07:56.880 --> 00:07:58.360]  去介紹這個哥利亞
[00:07:58.360 --> 00:07:59.480]  就是告訴你
[00:07:59.480 --> 00:08:02.080]  其實以色列人很害怕
[00:08:02.080 --> 00:08:06.480]  因為他們正在面對一個很誇張的Hulk Buster
[00:08:06.480 --> 00:08:09.480]  所以究竟以色列人怎樣去面對呢
[00:08:09.480 --> 00:08:12.280]  就成為了問號在裡面
[00:08:12.280 --> 00:08:15.480]  究竟以色列人怎樣去面對他們的困難呢
[00:08:15.480 --> 00:08:17.880]  頭一部分的經文就會告訴我們
[00:08:17.880 --> 00:08:20.280]  原來當他們面對困難的時候
[00:08:20.280 --> 00:08:23.880]  他們就進入了絕望和無助的裡面
[00:08:23.880 --> 00:08:24.880]  為什麼會這樣呢
[00:08:24.880 --> 00:08:25.880]  正正就是因為
[00:08:25.880 --> 00:08:30.280]  其實原來他們過去都是依靠自己自身的能力
[00:08:30.280 --> 00:08:33.080]  和擁有去面對困難
[00:08:33.080 --> 00:08:37.080]  但是當他們發現自己的能力和擁有都不夠
[00:08:37.080 --> 00:08:39.880]  他們就呆在那裡不知道該怎麼辦
[00:08:39.880 --> 00:08:41.280]  徬徨無助
[00:08:41.280 --> 00:08:45.280]  原來當人一直是靠自身能力和擁有的時候
[00:08:45.280 --> 00:08:47.280]  終有一天你會發現
[00:08:47.280 --> 00:08:49.680]  有些事情不是你可以處理得到
[00:08:49.680 --> 00:08:52.680]  有些事情不是你可以解決得到的
[00:08:52.680 --> 00:08:56.080]  我們一起去看薩姆爾記上17章
[00:08:56.080 --> 00:08:57.880]  我們會跳著來讀
[00:08:57.880 --> 00:09:02.080]  18至11節、24至30節、37至38節
[00:09:02.080 --> 00:09:03.680]  好,我們一起去讀
[00:09:03.680 --> 00:09:08.880]  「哥利亞站著,對以色列的軍隊喊叫,對他們說:
[00:09:08.880 --> 00:09:12.480]  你們出來擺陣作戰是為了什麼呢?
[00:09:12.480 --> 00:09:16.880]  我不是菲利士人嗎?你們不是索羅的僕人嗎?
[00:09:16.880 --> 00:09:21.280]  你們選一個人出來,叫他下來到我這裡吧
[00:09:21.280 --> 00:09:24.480]  他若能與我決鬥,把我殺死
[00:09:24.480 --> 00:09:30.480]  我們就作你們的奴隸,若勝了他,把他殺死
[00:09:30.480 --> 00:09:34.080]  你們就作我們的奴隸,服侍我們
[00:09:34.080 --> 00:09:39.480]  那菲利士人又說:我今日向以色列人的軍隊罵陣
[00:09:39.480 --> 00:09:42.880]  你們叫一個人出來,跟我決鬥吧
[00:09:42.880 --> 00:09:48.280]  索羅和以色列眾人聽見菲利士人這些話就驚慌
[00:09:48.280 --> 00:09:50.480]  非常害怕
[00:09:50.480 --> 00:09:54.280]  以色列眾人看見那人就非常懼怕
[00:09:54.280 --> 00:09:56.680]  從他面前逃跑
[00:09:56.680 --> 00:10:00.680]  以色列人說:這上來的人你看見了嗎?
[00:10:00.680 --> 00:10:03.880]  他上來是要向以色列人罵陣
[00:10:03.880 --> 00:10:07.880]  若有人能殺他,王必賞賜他大財
[00:10:07.880 --> 00:10:10.280]  將自己的女兒嫁給他
[00:10:10.280 --> 00:10:15.480]  並在以色列人中免除他,附加納良服役
[00:10:15.480 --> 00:10:20.480]  大衛對站在旁邊的人說:若有人殺這菲利士人
[00:10:20.480 --> 00:10:24.080]  除掉以色列人的羞辱,他會怎樣呢?
[00:10:24.080 --> 00:10:27.080]  這未受國禮的菲利士人是誰?
[00:10:27.080 --> 00:10:30.280]  竟敢向永生神的軍隊罵陣
[00:10:30.280 --> 00:10:33.280]  百姓照同樣的話對他說
[00:10:33.280 --> 00:10:37.280]  若有人殺了那人,必怎樣待他?
[00:10:37.280 --> 00:10:42.080]  大衛的長兄爾利亞聽見大衛與他們所說的話
[00:10:42.080 --> 00:10:45.880]  就向他發怒說:你下來做什麼呢?
[00:10:45.880 --> 00:10:49.680]  在曠野的那幾隻羊,你交託誰呢?
[00:10:49.680 --> 00:10:53.280]  我知道你的驕傲和你心裡的惡意
[00:10:53.280 --> 00:10:56.280]  你下來只是為了看戰爭
[00:10:56.280 --> 00:11:00.880]  大衛說:我現在做了什麼?
[00:11:00.880 --> 00:11:03.880]  只是問一句話也不可以嗎?
[00:11:03.880 --> 00:11:06.480]  大衛離開他,轉向別人
[00:11:06.480 --> 00:11:11.280]  問了同樣的事,百姓也照先前的話回答他
[00:11:11.280 --> 00:11:14.680]  蘇羅對大衛說:你去吧
[00:11:14.680 --> 00:11:16.680]  耶和華必與你同在
[00:11:16.680 --> 00:11:20.080]  蘇羅把自己的戰衣給大衛穿上
[00:11:20.080 --> 00:11:24.880]  將銅盔戴在他的頭上,又給他穿上海甲
[00:11:24.880 --> 00:11:26.680]  有些跳著的
[00:11:26.680 --> 00:11:31.080]  大家跟著進度,我會慢慢解釋給大家聽
[00:11:31.080 --> 00:11:33.280]  大家看到二十四節的時候
[00:11:33.280 --> 00:11:36.480]  其實就知道以色列人一見到哥利亞
[00:11:36.480 --> 00:11:41.080]  其實都還沒正式埋牙
[00:11:41.080 --> 00:11:44.080]  還隔了一個谷,叫做爾拉谷
[00:11:44.080 --> 00:11:46.680]  哥利亞在那邊挑機
[00:11:46.680 --> 00:11:49.680]  叫他們找個人來幫忙
[00:11:49.680 --> 00:11:53.080]  但是那時候以色列人已經兵荒馬亂
[00:11:53.080 --> 00:11:55.880]  甚至蘇羅那時候已經說了
[00:11:55.880 --> 00:12:01.680]  會給他很多錢,又有公主,進皇室
[00:12:01.680 --> 00:12:03.280]  以後都不用交稅
[00:12:03.280 --> 00:12:05.280]  說到想到的都有
[00:12:05.280 --> 00:12:10.080]  但是他一個人都沒辦法出來迎戰
[00:12:10.080 --> 00:12:12.680]  為什麼以色列人會這麼害怕呢?
[00:12:12.680 --> 00:12:15.480]  這麼多好處,為什麼都會這麼害怕呢?
[00:12:15.480 --> 00:12:19.880]  很想大家留意這一節的經文,第38節的經文
[00:12:19.880 --> 00:12:24.080]  第38節就是我們突然讀得很噁心的讀這一節
[00:12:24.080 --> 00:12:25.680]  不知道為什麼讀這一節
[00:12:25.680 --> 00:12:28.880]  其實在經文裡面,看故事都覺得很奇怪
[00:12:28.880 --> 00:12:31.880]  為什麼突然要說蘇羅給的裝甲
[00:12:31.880 --> 00:12:34.680]  大衛這樣,無緣無故說裝甲
[00:12:34.680 --> 00:12:37.280]  有些色經學家他們這樣說
[00:12:37.280 --> 00:12:41.280]  其實我們留意到形容哥利亞的時候
[00:12:41.280 --> 00:12:44.080]  說哥利亞所有的軍裝
[00:12:44.080 --> 00:12:48.080]  其實正正就是戰衣,銅盔和海甲
[00:12:48.080 --> 00:12:52.480]  而這裡他所說的是蘇羅有戰衣,銅盔和海甲
[00:12:52.480 --> 00:12:54.080]  還有另外一件事就是
[00:12:54.080 --> 00:12:57.280]  這三件東西其實給了大衛之後是不合穿的
[00:12:57.280 --> 00:12:58.280]  為什麼呢?
[00:12:58.280 --> 00:13:01.480]  因為其實蘇羅自己都是高人一等的
[00:13:01.480 --> 00:13:02.480]  他高到一個點
[00:13:02.480 --> 00:13:05.280]  別人找他當皇帝的時候躲起來都被人看得見
[00:13:05.280 --> 00:13:06.880]  所以其實他所說的一件事
[00:13:06.880 --> 00:13:12.680]  就是哥利亞高大有戰衣,銅盔和海甲
[00:13:12.680 --> 00:13:15.880]  正常來說在以色列的陣營來說
[00:13:15.880 --> 00:13:17.880]  最應該打仗的那個就是蘇羅
[00:13:17.880 --> 00:13:19.280]  因為他也是高大
[00:13:19.280 --> 00:13:22.080]  還有戴著戰衣,銅盔和海甲
[00:13:22.080 --> 00:13:26.480]  整個以色列陣營在舊約文化裡面
[00:13:26.480 --> 00:13:28.280]  其實以色列人沒有什麼武器
[00:13:28.280 --> 00:13:30.280]  只有蘇羅才有這麼多武器
[00:13:30.280 --> 00:13:31.080]  所以你想想
[00:13:31.080 --> 00:13:33.880]  你全隊裡面最強的那個都不敢打
[00:13:33.880 --> 00:13:34.880]  躲起來
[00:13:34.880 --> 00:13:35.680]  然後跟大家說
[00:13:35.680 --> 00:13:36.680]  喂,你是誰出去
[00:13:36.680 --> 00:13:39.080]  我就給錢你,給東西你
[00:13:39.080 --> 00:13:40.680]  然後當然沒有人肯做了
[00:13:40.680 --> 00:13:42.280]  最強的那個都不敢了
[00:13:42.280 --> 00:13:45.080]  其實原來蘇羅自己的恐懼
[00:13:45.080 --> 00:13:47.680]  令到他窒礙著他出去迎戰
[00:13:47.680 --> 00:13:50.880]  甚至令到全個以色列的軍隊
[00:13:50.880 --> 00:13:52.680]  都因著蘇羅自己都害怕
[00:13:52.680 --> 00:13:54.880]  就全個軍隊都害怕
[00:13:54.880 --> 00:13:57.080]  所以我們知道的一件事
[00:13:57.080 --> 00:13:58.680]  (咳嗽)
[00:13:58.680 --> 00:13:59.880]  不好意思
[00:13:59.880 --> 00:14:01.080]  所以我們知道的一件事
[00:14:01.080 --> 00:14:03.080]  其實蘇羅在當中
[00:14:03.080 --> 00:14:05.080]  其實帶著一個很重要的角色
[00:14:05.080 --> 00:14:11.080]  他影響著整個以色列的軍隊
[00:14:11.080 --> 00:14:13.680]  正正其實這件事是在回應
[00:14:13.680 --> 00:14:18.480]  之前十六章那裡一句很重要的句子
[00:14:18.480 --> 00:14:20.880]  耶和華不進人,看人人事,看外貌
[00:14:20.880 --> 00:14:23.080]  耶和華先,看內心
[00:14:23.080 --> 00:14:28.280]  基本上耶和華在揭起以色列人全部人的底牌
[00:14:28.280 --> 00:14:30.480]  你們要找一個王
[00:14:30.480 --> 00:14:32.680]  你們要找一個王好像外邦人一樣
[00:14:32.680 --> 00:14:33.880]  高大打得
[00:14:33.880 --> 00:14:35.480]  好,那我就給你
[00:14:35.480 --> 00:14:39.280]  但是最後如果你看到一個比你更強的話
[00:14:39.280 --> 00:14:43.280]  你最後不也是害怕到鼻子都沒有肉了
[00:14:43.280 --> 00:14:45.880]  蘇羅高大被人選為王
[00:14:45.880 --> 00:14:47.880]  但是當他面對一個比他更高大
[00:14:47.880 --> 00:14:49.680]  更加強壯的人
[00:14:49.680 --> 00:14:52.680]  他也是站在那裡,鼻子都沒有肉了
[00:14:52.680 --> 00:14:55.880]  所以其實上帝正正要讓以色列人知道
[00:14:55.880 --> 00:15:00.680]  他們過去一直很追求的東西是怎樣
[00:15:00.680 --> 00:15:03.680]  就是那些自身的能力和擁有
[00:15:03.680 --> 00:15:05.080]  但是當這一切
[00:15:05.080 --> 00:15:07.280]  你面對一個困難,你解決不到的時候
[00:15:07.280 --> 00:15:09.280]  你可以做到什麼
[00:15:09.280 --> 00:15:14.880]  以色列人在那裡正正進入了很徬徨很無助的一個境地
[00:15:14.880 --> 00:15:17.880]  他們很孤單,他們不知道怎樣去做
[00:15:17.880 --> 00:15:21.080]  原來我們生命裡面不斷去追求這些
[00:15:21.080 --> 00:15:24.080]  或者我們的能力,我們的擁有
[00:15:24.080 --> 00:15:26.880]  我們一直以為這件事是我們倚靠的時間
[00:15:26.880 --> 00:15:29.680]  其實是一個危機,弟兄姊妹
[00:15:29.680 --> 00:15:31.880]  當我們不斷覺得這件事就保護到我
[00:15:31.880 --> 00:15:33.280]  就給我安全感
[00:15:33.280 --> 00:15:38.280]  其實有一天你會覺得很徬徨無助,很孤單
[00:15:38.280 --> 00:15:43.280]  當然我不是說大家不要去學習,不要讀書
[00:15:43.280 --> 00:15:46.280]  大家不用錢的,大家出去隱居
[00:15:46.280 --> 00:15:49.280]  坐在草地上發呆,不是這樣的
[00:15:49.280 --> 00:15:52.280]  人是需要有能力和擁有
[00:15:52.280 --> 00:15:54.280]  甚至成長心理學也有說
[00:15:54.280 --> 00:15:58.680]  其實人在某個階段要知道自我認知
[00:15:58.680 --> 00:16:00.480]  認知到自己有什麼能力
[00:16:00.480 --> 00:16:03.880]  有什麼特質,有什麼獨特性在裡面
[00:16:03.880 --> 00:16:07.680]  所以人其實有能力和擁有是必須的
[00:16:07.680 --> 00:16:09.680]  不然那些叫延誤成長
[00:16:09.680 --> 00:16:13.680]  但其實現在的問題不是在於你有能力和擁有
[00:16:13.680 --> 00:16:16.880]  而是你覺得那是你的安全感的源頭
[00:16:16.880 --> 00:16:20.080]  當你覺得那件事給你安全感的時候
[00:16:20.080 --> 00:16:21.880]  其實有一天你會失去
[00:16:21.880 --> 00:16:23.480]  並且你會覺得
[00:16:23.480 --> 00:16:26.880]  那時候你就會覺得很恐懼
[00:16:26.880 --> 00:16:28.480]  正如我有一個朋友
[00:16:28.480 --> 00:16:30.480]  他讀書超厲害的
[00:16:30.480 --> 00:16:32.080]  在學校名列前茅
[00:16:32.080 --> 00:16:34.080]  一直都很厲害
[00:16:34.080 --> 00:16:35.280]  但去到一間大學
[00:16:35.280 --> 00:16:36.280]  更加厲害的
[00:16:36.280 --> 00:16:40.280]  那些劍橋、牛津、哈佛那些
[00:16:40.280 --> 00:16:44.280]  去到那時他就發現
[00:16:44.280 --> 00:16:46.080]  原來每個人都這麼厲害
[00:16:46.080 --> 00:16:47.880]  到考試的時候他就開始害怕
[00:16:47.880 --> 00:16:52.080]  究竟他還能不能畢業呢
[00:16:52.080 --> 00:16:54.480]  當人一直都在建立
[00:16:54.480 --> 00:16:57.080]  覺得自己很威風、很厲害的那件事
[00:16:57.080 --> 00:17:00.080]  去到一些比你更厲害的人面前
[00:17:00.080 --> 00:17:01.880]  其實你會開始擔心
[00:17:01.880 --> 00:17:03.880]  你會開始害怕
