
[00:00:00.000 --> 00:00:04.000]  各位頂展會各位朋友,早安!
[00:01:30.000 --> 00:01:32.000]  我們公平家庭的手裏
[00:01:32.000 --> 00:01:36.000]  求主祢親自去安慰、鼓勵
[00:01:36.000 --> 00:01:39.000]  也都去醫治子祥和她的兩個孩子
[00:01:39.000 --> 00:01:40.000]  和五成團契
[00:01:40.000 --> 00:01:44.000]  和我們每一個和Tammy親近同行過的同工
[00:01:44.000 --> 00:01:45.000]  弟兄姊妹
[00:01:45.000 --> 00:01:47.000]  主祢讓我們看見
[00:01:47.000 --> 00:01:50.000]  她的榜樣常在我們心中說話
[00:01:50.000 --> 00:01:53.000]  成為我們心中的一個激勵
[00:01:53.000 --> 00:01:55.000]  也都願意她每一刻的提醒
[00:01:55.000 --> 00:01:58.000]  她過去對我們教會師公的執著
[00:01:58.000 --> 00:02:00.000]  都成為我們生命裏面的一個祝福
[00:02:00.000 --> 00:02:03.000]  主祢親自在歲首念終裏
[00:02:03.000 --> 00:02:05.000]  繼續讓我們因福加重
[00:02:05.000 --> 00:02:06.000]  弟兄姊妹同在
[00:02:06.000 --> 00:02:08.000]  讓我們無論經歷高或低
[00:02:08.000 --> 00:02:11.000]  我們都再一次在上帝的話語裏得到能力
[00:02:11.000 --> 00:02:12.000]  在對上帝敬拜的裏面
[00:02:12.000 --> 00:02:15.000]  我們再一次看見聖靈實在
[00:02:15.000 --> 00:02:17.000]  每一刻和我們臨在
[00:02:17.000 --> 00:02:19.000]  無論我們是生是死
[00:02:19.000 --> 00:02:20.000]  是飢餓是貧窮
[00:02:20.000 --> 00:02:21.000]  是窒身奴隸
[00:02:21.000 --> 00:02:24.000]  都不能叫我們與基督的愛隔絕
[00:02:24.000 --> 00:02:27.000]  我們這樣禱告奉耶穌基督的名而求
[00:02:27.000 --> 00:02:34.000]  很快就來到一年的終結
[00:02:34.000 --> 00:02:36.000]  在2023年
[00:02:36.000 --> 00:02:39.000]  是一個疫症過了的一年
[00:02:39.000 --> 00:02:42.000]  很多人不用再戴口罩回到家
[00:02:42.000 --> 00:02:44.000]  我想問問我們因福加的弟兄姊妹
[00:02:44.000 --> 00:02:47.000]  2023年又過得如何?
[00:02:47.000 --> 00:02:49.000]  不如我試試評分吧
[00:02:49.000 --> 00:02:51.000]  如果是8分以上的
[00:02:51.000 --> 00:02:52.000]  你舉一舉手吧
[00:02:52.000 --> 00:02:54.000]  2023年是不錯的
[00:02:54.000 --> 00:02:56.000]  都有很多的
[00:02:56.000 --> 00:02:58.000]  如果不是的話
[00:02:58.000 --> 00:03:00.000]  我會是5至7分的
[00:03:00.000 --> 00:03:01.000]  低一點的間隔
[00:03:01.000 --> 00:03:03.000]  都很多
[00:03:03.000 --> 00:03:07.000]  3至5分
[00:03:07.000 --> 00:03:09.000]  3至4分的
[00:03:09.000 --> 00:03:10.000]  都有很多
[00:03:10.000 --> 00:03:11.000]  再低一點的
[00:03:11.000 --> 00:03:13.000]  0至2分的
[00:03:13.000 --> 00:03:15.000]  有些都很艱難的日子
[00:03:15.000 --> 00:03:17.000]  真的有很多
[00:03:17.000 --> 00:03:19.000]  普通的
[00:03:19.000 --> 00:03:22.000]  我們又去不到最頂
[00:03:22.000 --> 00:03:24.000]  大概是7至8分
[00:03:24.000 --> 00:03:26.000]  5至6分都是多的
[00:03:26.000 --> 00:03:29.000]  雖然在過去一年
[00:03:29.000 --> 00:03:31.000]  疫症過了
[00:03:31.000 --> 00:03:33.000]  社會重啟
[00:03:33.000 --> 00:03:36.000]  但是都面對著很多的陰霾
[00:03:36.000 --> 00:03:38.000]  在過去一年的裏面
[00:03:38.000 --> 00:03:41.000]  一年容易走過來
[00:03:41.000 --> 00:03:43.000]  我們看過2023年
[00:03:43.000 --> 00:03:45.000]  是有歷史以來
[00:03:45.000 --> 00:03:48.000]  人類歷史裏面最熱的一年
[00:03:48.000 --> 00:03:49.000]  有紀錄
[00:03:49.000 --> 00:03:51.000]  不知道大家有沒有這個感覺
[00:03:51.000 --> 00:03:52.000]  除了聖誕節那幾天
[00:03:52.000 --> 00:03:53.000]  我們12月初
[00:03:53.000 --> 00:03:55.000]  都還是穿著短袖衫
[00:03:55.000 --> 00:03:57.000]  其實這個很奇怪
[00:03:57.000 --> 00:03:58.000]  以前10月、11月
[00:03:58.000 --> 00:04:00.000]  我們已經出了冬衣
[00:04:00.000 --> 00:04:01.000]  我們12月初
[00:04:01.000 --> 00:04:03.000]  還是穿著短袖衫
[00:04:03.000 --> 00:04:04.000]  雖然我們在香港
[00:04:04.000 --> 00:04:05.000]  好像較為蒙福一點
[00:04:05.000 --> 00:04:07.000]  沒有什麼大的艱難
[00:04:07.000 --> 00:04:08.000]  但是如果大家細心想想
[00:04:08.000 --> 00:04:09.000]  我們9月份
[00:04:09.000 --> 00:04:10.000]  記不記得有個世紀暴雨
[00:04:10.000 --> 00:04:12.000]  因為天理的警方
[00:04:12.000 --> 00:04:15.000]  黃大仙中心整個下層都淹沒
[00:04:15.000 --> 00:04:17.000]  椅子在飄浮
[00:04:17.000 --> 00:04:18.000]  車輛都被沖走
[00:04:18.000 --> 00:04:21.000]  這個是我們不久之前的事情
[00:04:21.000 --> 00:04:23.000]  除了有水
[00:04:23.000 --> 00:04:26.000]  年初加拿大有個大火
[00:04:26.000 --> 00:04:30.000]  燒了18多萬平方公里連的樹木
[00:04:30.000 --> 00:04:32.000]  我不知道大家對18多萬平方公里
[00:04:32.000 --> 00:04:33.000]  有多少印象
[00:04:33.000 --> 00:04:35.000]  大概90個香港
[00:04:35.000 --> 00:04:37.000]  燒了這麼多的地方
[00:04:37.000 --> 00:04:40.000]  那時候加拿大移民的都很擔心
[00:04:40.000 --> 00:04:42.000]  很熱
[00:04:42.000 --> 00:04:45.000]  最慘的是天災加上人禍
[00:04:45.000 --> 00:04:47.000]  土耳其的地震
[00:04:47.000 --> 00:04:49.000]  震一震有5萬人
[00:04:49.000 --> 00:04:51.000]  過一晚離世
[00:04:51.000 --> 00:04:52.000]  死亡
[00:04:52.000 --> 00:04:53.000]  不是因為地震
[00:04:53.000 --> 00:04:56.000]  而是當地有很多很多豆腐渣的工程
[00:04:56.000 --> 00:04:58.000]  一震就淹沒了
[00:04:58.000 --> 00:05:00.000]  又記得利比亞的水災
[00:05:00.000 --> 00:05:01.000]  一沖
[00:05:01.000 --> 00:05:03.000]  其實也不是水災的問題
[00:05:03.000 --> 00:05:04.000]  而是在當時
[00:05:04.000 --> 00:05:06.000]  已經是一個日久失修的水壩
[00:05:06.000 --> 00:05:08.000]  一沖就沖毀了
[00:05:08.000 --> 00:05:09.000]  整座城變成廢墟
[00:05:09.000 --> 00:05:11.000]  萬多人失蹤
[00:05:11.000 --> 00:05:15.000]  這個是在2023年我們回望的時候
[00:05:15.000 --> 00:05:16.000]  天災
[00:05:16.000 --> 00:05:17.000]  人禍
[00:05:17.000 --> 00:05:18.000]  再加上更加劇烈的人禍
[00:05:18.000 --> 00:05:20.000]  俄羅斯和烏克蘭的衝突
[00:05:20.000 --> 00:05:22.000]  我們看不到有解決的跡象
[00:05:22.000 --> 00:05:24.000]  大家都不斷在擠錢
[00:05:24.000 --> 00:05:25.000]  在擠人
[00:05:25.000 --> 00:05:26.000]  在裡面消耗
[00:05:26.000 --> 00:05:27.000]  而這場戰爭
[00:05:27.000 --> 00:05:28.000]  外溢了另一場戰爭
[00:05:28.000 --> 00:05:30.000]  以色列和哈馬斯的衝突
[00:05:30.000 --> 00:05:33.000]  令到西方世界更加疲於奔命
[00:05:33.000 --> 00:05:36.000]  好像要開闢另一個關注的火牆
[00:05:36.000 --> 00:05:38.000]  甚至以色列和哈馬斯的衝突
[00:05:38.000 --> 00:05:40.000]  也外溢到中東地區
[00:05:40.000 --> 00:05:43.000]  令到紅海這條國際主要的運輸渠道
[00:05:43.000 --> 00:05:45.000]  也受到阻礙
[00:05:45.000 --> 00:05:46.000]  我們不知道這一切
[00:05:46.000 --> 00:05:48.000]  還會有多少的難處
[00:05:48.000 --> 00:05:52.000]  在2023年的年尾
[00:05:52.000 --> 00:05:55.000]  報紙就出了一份文卷
[00:05:55.000 --> 00:05:56.000]  問問那些人
[00:05:56.000 --> 00:05:58.000]  到底用什麼字眼去形容呢?
[00:05:58.000 --> 00:06:00.000]  和大家剛才的可能差不多
[00:06:00.000 --> 00:06:01.000]  比較多人用的字
[00:06:01.000 --> 00:06:02.000]  比如壓抑
[00:06:02.000 --> 00:06:03.000]  忙
[00:06:03.000 --> 00:06:05.000]  我看到很多年青人很忙
[00:06:05.000 --> 00:06:06.000]  因為很多人移民了
[00:06:06.000 --> 00:06:08.000]  一個人要做幾個人的工作
[00:06:08.000 --> 00:06:09.000]  很忙
[00:06:09.000 --> 00:06:11.000]  我們越來越年長的群體
[00:06:11.000 --> 00:06:12.000]  健康
[00:06:12.000 --> 00:06:13.000]  對他們的擔心
[00:06:13.000 --> 00:06:15.000]  還有很多很多不同的字眼
[00:06:15.000 --> 00:06:17.000]  這個也是我們回望
[00:06:17.000 --> 00:06:20.000]  好像在一個較為緊張的日子裡
[00:06:20.000 --> 00:06:22.000]  無論是世界級的衝突
[00:06:22.000 --> 00:06:25.000]  或者氣候的變化
[00:06:25.000 --> 00:06:26.000]  都是在2023年
[00:06:26.000 --> 00:06:28.000]  我們看到越演越烈
[00:06:28.000 --> 00:06:32.000]  馬克福音是我們在這一年
[00:06:32.000 --> 00:06:36.000]  我們注重的一段福音書
[00:06:36.000 --> 00:06:38.000]  我們講的一個福音書
[00:06:38.000 --> 00:06:40.000]  在馬克福音裡
[00:06:40.000 --> 00:06:42.000]  其實裡面有很多彼得的影子
[00:06:42.000 --> 00:06:44.000]  因為彼得在彼得的前書中說
[00:06:44.000 --> 00:06:45.000]  馬可是他的真義子
[00:06:45.000 --> 00:06:47.000]  也是因為馬可的伏事
[00:06:47.000 --> 00:06:51.000]  將很多彼得的記憶留下來
[00:06:51.000 --> 00:06:53.000]  所以馬克福音其實和彼得
[00:06:53.000 --> 00:06:55.000]  是有一個相當深的關係
[00:06:55.000 --> 00:06:57.000]  所以大家在讀經文的時候都看到
[00:06:57.000 --> 00:06:59.000]  裡面有很多
[00:06:59.000 --> 00:07:02.000]  關於彼得的一些內心的描寫
[00:07:02.000 --> 00:07:05.000]  所以我們想和大家一起讀出這段經文
[00:07:05.000 --> 00:07:06.000]  在馬克福音
[00:07:06.000 --> 00:07:09.000]  我想請弟兄幫我讀一至八節
[00:07:09.000 --> 00:07:11.000]  姐妹讀九至十九節
[00:07:11.000 --> 00:07:13.000]  然後我們一起讀最後的
[00:07:13.000 --> 00:07:15.000]  32到36到37節
[00:07:15.000 --> 00:07:18.000]  我們一起請弟兄一起讀
[00:07:18.000 --> 00:07:19.000]  1、2、3
[00:07:19.000 --> 00:07:23.000]  耶穌從聖殿裡出來的時候
[00:07:23.000 --> 00:07:25.000]  有一個門徒對他說
[00:07:25.000 --> 00:07:30.000]  老師,請看,這是多麼了不起的石頭
[00:07:30.000 --> 00:07:32.000]  多麼了不起的建築
[00:07:32.000 --> 00:07:34.000]  耶穌對他說
[00:07:34.000 --> 00:07:37.000]  你看見這些宏偉的建築嗎?
[00:07:37.000 --> 00:07:40.000]  這裡將沒有一塊石頭
[00:07:40.000 --> 00:07:43.000]  會留在另一塊石頭上
[00:07:43.000 --> 00:07:45.000]  而不被拆毀的
[00:07:45.000 --> 00:07:50.000]  耶穌在橄欖山上面向聖殿坐著
[00:07:50.000 --> 00:07:54.000]  彼得、雅各、約翰和安德烈私下問他說
[00:07:54.000 --> 00:07:56.000]  請告訴我們
[00:07:56.000 --> 00:07:59.000]  什麼時候有這些事呢?
[00:07:59.000 --> 00:08:02.000]  這一切事將成的時候
[00:08:02.000 --> 00:08:04.000]  有什麼預兆呢?
[00:08:04.000 --> 00:08:05.000]  耶穌說
[00:08:05.000 --> 00:08:07.000]  你們要謹慎
[00:08:07.000 --> 00:08:10.000]  免得有人迷惑你們
[00:08:10.000 --> 00:08:13.000]  將有好些人冒我的名來說
[00:08:13.000 --> 00:08:15.000]  我是基督
[00:08:15.000 --> 00:08:18.000]  並且要迷惑許多人
[00:08:18.000 --> 00:08:22.000]  當你們聽見打仗和打仗的風聲
[00:08:22.000 --> 00:08:24.000]  不要驚慌
[00:08:24.000 --> 00:08:26.000]  這些事必須發生
[00:08:26.000 --> 00:08:29.000]  但這還不是終結
[00:08:29.000 --> 00:08:31.000]  民要攻打民
[00:08:31.000 --> 00:08:33.000]  國要攻打國
[00:08:33.000 --> 00:08:36.000]  多處必有地震、饑荒
[00:08:36.000 --> 00:08:39.000]  這都是災難的起頭
[00:08:39.000 --> 00:08:41.000]  我請姐妹讀9至19節
[00:08:41.000 --> 00:08:42.000]  1、2、3
[00:08:42.000 --> 00:08:44.000]  但你們自己要謹慎
[00:08:44.000 --> 00:08:48.000]  因為有人要把你們交給議會
[00:08:48.000 --> 00:08:52.000]  並且你們在會堂裡要受鞭打
[00:08:52.000 --> 00:08:58.000]  又為我的緣故站在統治者和君王面前
[00:08:58.000 --> 00:09:00.000]  對他們作見證
[00:09:00.000 --> 00:09:04.000]  然而福音必須先傳給萬民
[00:09:04.000 --> 00:09:09.000]  有人把你們解送去受審的時候
[00:09:09.000 --> 00:09:12.000]  不要事先擔心說什麼
[00:09:12.000 --> 00:09:14.000]  到那時候
[00:09:14.000 --> 00:09:16.000]  賜給你們什麼話
[00:09:16.000 --> 00:09:18.000]  你們就說什麼
[00:09:18.000 --> 00:09:21.000]  因為說話的不是你們
[00:09:21.000 --> 00:09:23.000]  而是聖靈
[00:09:23.000 --> 00:09:25.000]  兄弟要把兄弟
[00:09:25.000 --> 00:09:29.000]  父親要把兒女置於死地
[00:09:29.000 --> 00:09:32.000]  兒女要起來與父母為敵
[00:09:32.000 --> 00:09:34.000]  害死他們
[00:09:34.000 --> 00:09:39.000]  而且你們要為我的名被眾人憎恨
[00:09:39.000 --> 00:09:43.000]  但堅忍到底的終必得救
[00:09:43.000 --> 00:09:48.000]  當你們看見那行毀滅的褻俗者
[00:09:48.000 --> 00:09:51.000]  站在不當站的地方
[00:09:51.000 --> 00:09:54.000]  讀者經的人要回耳
[00:09:54.000 --> 00:09:59.000]  那是在猶太應當逃到山上
[00:09:59.000 --> 00:10:02.000]  在屋頂上的不要下來
[00:10:02.000 --> 00:10:06.000]  也不要盡家累去拿東西
[00:10:06.000 --> 00:10:10.000]  在田裡的不要回去取衣裳
[00:10:10.000 --> 00:10:16.000]  在那些日子懷孕的和奶孩子的就苦了
[00:10:16.000 --> 00:10:18.000]  你們要祈求
[00:10:18.000 --> 00:10:21.000]  叫這事不再冬天發生
[00:10:21.000 --> 00:10:26.000]  因為在那些日子必有災難
[00:10:26.000 --> 00:10:30.000]  自從神創造萬物直到如今
[00:10:30.000 --> 00:10:33.000]  從沒有這樣的災難
[00:10:33.000 --> 00:10:35.000]  將來也不會有
[00:10:35.000 --> 00:10:36.000]  我們一起讀32節
[00:10:36.000 --> 00:10:40.000]  但那日子那時晨
[00:10:40.000 --> 00:10:42.000]  沒有人知道
[00:10:42.000 --> 00:10:45.000]  連天上的天使也不知道
[00:10:45.000 --> 00:10:47.000]  子也不知道
[00:10:47.000 --> 00:10:49.000]  唯有父知道
[00:10:49.000 --> 00:10:52.000]  你們要謹慎要警醒
[00:10:52.000 --> 00:10:56.000]  因為你們不知道那時刻幾時來到
[00:10:56.000 --> 00:11:00.000]  這是正如一個人離家遠行
[00:11:00.000 --> 00:11:05.000]  授權給僕人們分派各人的工作
[00:11:05.000 --> 00:11:08.000]  要吩咐看門的警醒
[00:11:08.000 --> 00:11:11.000]  所以你們要警醒
[00:11:11.000 --> 00:11:13.000]  因為你們不知道
[00:11:13.000 --> 00:11:16.000]  這家的主人什麼時候來
[00:11:16.000 --> 00:11:21.000]  是晚上或半夜或雞叫或早晨
[00:11:21.000 --> 00:11:24.000]  免得他忽然來到
[00:11:24.000 --> 00:11:27.000]  看見你們睡著了
[00:11:27.000 --> 00:11:29.000]  對你們所說的話
[00:11:29.000 --> 00:11:31.000]  也是對眾人說的
[00:11:31.000 --> 00:11:33.000]  你們要警醒
[00:11:33.000 --> 00:11:42.000]  在一個較為動盪的年代
[00:11:42.000 --> 00:11:46.000]  長久的繃緊會令人極度不安
[00:11:46.000 --> 00:11:48.000]  甚至精神崩潰
[00:11:48.000 --> 00:11:50.000]  所以教會這幾個月
[00:11:50.000 --> 00:11:52.000]  關於精神健康的講座
[00:11:52.000 --> 00:11:54.000]  其實都是坐無虛席
[00:11:54.000 --> 00:11:55.000]  很多朋友出席
[00:11:55.000 --> 00:11:57.000]  很想關心自己身邊的人
[00:11:57.000 --> 00:12:00.000]  但同樣調轉長久的安逸
[00:12:00.000 --> 00:12:03.000]  也會令人無視人世間帶來的種種危機
[00:12:03.000 --> 00:12:06.000]  直至人世間另一個困境來到
[00:12:06.000 --> 00:12:08.000]  我們才會猛然醒覺
[00:12:08.000 --> 00:12:10.000]  我們在困境的裏面
[00:12:10.000 --> 00:12:13.000]  在今天的經文裏面
[00:12:13.000 --> 00:12:16.000]  很多是一對一對打麻將的問題出現
[00:12:16.000 --> 00:12:19.000]  首先我們看見第一個打麻將出現的問題
[00:12:19.000 --> 00:12:20.000]  容許我在這裏和大家分享
[00:12:20.000 --> 00:12:22.000]  第一個就是門徒的問題
[00:12:22.000 --> 00:12:24.000]  門徒的問題他們很想知道
[00:12:24.000 --> 00:12:26.000]  在末世之前他們還有多少時間
[00:12:26.000 --> 00:12:29.000]  可以自己活得開心一點
[00:12:29.000 --> 00:12:31.000]  我感受到這是門徒的反應
[00:12:31.000 --> 00:12:34.000]  因為當時門徒他們上耶路撒冷的時候
[00:12:34.000 --> 00:12:37.000]  是想著懷著一個德性
[00:12:37.000 --> 00:12:40.000]  可以坐在耶穌左右做王
[00:12:40.000 --> 00:12:42.000]  做官的一個心情上去
[00:12:42.000 --> 00:12:44.000]  想著這次是升職加薪的旅程
[00:12:44.000 --> 00:12:47.000]  所以在路上他們爭論誰偉大
[00:12:47.000 --> 00:12:49.000]  誰知道去到耶路撒冷的時候
[00:12:49.000 --> 00:12:53.000]  耶穌和宗教人士的關係很緊張的時候
[00:12:53.000 --> 00:12:55.000]  他們沒有預計
[00:12:55.000 --> 00:12:58.000]  要面對一個這麼緊張的社會關係和人生
[00:12:58.000 --> 00:13:00.000]  所以他們很想知道
[00:13:00.000 --> 00:13:02.000]  在末世之前他們還有多少時間
[00:13:02.000 --> 00:13:06.000]  多少可以今朝有就今朝敘的景況
[00:13:06.000 --> 00:13:10.000]  所以他們很想找一個較為容易的出路
[00:13:10.000 --> 00:13:15.000]  當主耶穌離開聖殿走出來的時候
[00:13:15.000 --> 00:13:18.000]  門徒打麻將問了兩個問題
[00:13:18.000 --> 00:13:21.000]  說了兩個的感慨
[00:13:21.000 --> 00:13:22.000]  多麼了不起的石頭
[00:13:22.000 --> 00:13:24.000]  多麼了不起的建築
[00:13:24.000 --> 00:13:26.000]  因為當一個很緊張的環境
[00:13:26.000 --> 00:13:28.000]  很緊張的社會氣氛的時候
[00:13:28.000 --> 00:13:31.000]  他們追尋一個他們能夠掌控得到的敬拜
[00:13:31.000 --> 00:13:33.000]  所以他們就問
[00:13:33.000 --> 00:13:35.000]  多麼了不起的石頭
[00:13:35.000 --> 00:13:37.000]  多麼了不起的建築
[00:13:37.000 --> 00:13:38.000]  在這個問號裡面
[00:13:38.000 --> 00:13:40.000]  他們很想知道
[00:13:40.000 --> 00:13:43.000]  我們回到這個敬拜裡面
[00:13:43.000 --> 00:13:45.000]  我們一切都不會有事
[00:13:45.000 --> 00:13:47.000]  不過他們沒有留意耶穌走出去
[00:13:47.000 --> 00:13:49.000]  耶穌轉頭就坐在了橄欖山
[00:13:49.000 --> 00:13:51.000]  這是以西傑書一個回應
[00:13:51.000 --> 00:13:52.000]  耶穌作為神的榮耀
[00:13:52.000 --> 00:13:55.000]  他正如當日神的榮耀離開了耶路撒冷
[00:13:55.000 --> 00:13:56.000]  停留在橄欖山
[00:13:56.000 --> 00:13:57.000]  然後再離開一樣
[00:13:57.000 --> 00:14:00.000]  今日神的榮耀也離開了聖殿
[00:14:00.000 --> 00:14:01.000]  離開了拒絕的聖殿
[00:14:01.000 --> 00:14:02.000]  停留在橄欖山
[00:14:02.000 --> 00:14:04.000]  但是門徒沒有想到這一切
[00:14:04.000 --> 00:14:05.000]  他只是在想
[00:14:05.000 --> 00:14:07.000]  多麼漂亮的石頭
[00:14:07.000 --> 00:14:09.000]  多麼大的建築物
[00:14:09.000 --> 00:14:12.000]  如果我能夠再回到這個敬拜裡面
[00:14:12.000 --> 00:14:13.000]  就很開心
[00:14:13.000 --> 00:14:15.000]  當時最大的石頭是有13米長
[00:14:15.000 --> 00:14:16.000]  4米深,6米高
[00:14:16.000 --> 00:14:20.000]  可以比一部在長沙灣行走的九龍巴士大
[00:14:20.000 --> 00:14:23.000]  平均一塊石頭都一部小巴這麼大
[00:14:23.000 --> 00:14:25.000]  所以他說多麼了不起的石頭
[00:14:25.000 --> 00:14:27.000]  而整個巨石群的建築
[00:14:27.000 --> 00:14:30.000]  當時佔了耶路撒冷城市的六分之一的面積
[00:14:30.000 --> 00:14:33.000]  他們說多麼了不起的建築
[00:14:33.000 --> 00:14:35.000]  他們很想回到舊有的敬拜制度裡
[00:14:35.000 --> 00:14:37.000]  去安慰自己的信心
[00:14:37.000 --> 00:14:38.000]  第二節
[00:14:38.000 --> 00:14:39.000]  耶穌馬上對他們說
[00:14:39.000 --> 00:14:41.000]  是一個門訓的經歷
[00:14:41.000 --> 00:14:43.000]  你看見這些宏偉的建築嗎?
[00:14:43.000 --> 00:14:45.000]  這裡將會有一塊石頭
[00:14:45.000 --> 00:14:47.000]  會留在另一塊石頭上而不被拆毀的
[00:14:47.000 --> 00:14:50.000]  耶穌同樣回應了他們說的兩件事情
[00:14:50.000 --> 00:14:52.000]  建築群,你看到嗎?
[00:14:52.000 --> 00:14:54.000]  將來你看到的石頭嗎?
[00:14:54.000 --> 00:14:56.000]  沒有一塊會留在另一塊石頭上
[00:14:56.000 --> 00:14:58.000]  這就正如在舊約哈蓋書所說
[00:14:58.000 --> 00:15:00.000]  這是哈蓋書的倒轉
[00:15:00.000 --> 00:15:03.000]  整個舊有的敬拜制度將會被摧毀
[00:15:03.000 --> 00:15:05.000]  而且再一次被更新
[00:15:05.000 --> 00:15:07.000]  沒有一塊石頭會留在另一塊石頭上
[00:15:07.000 --> 00:15:09.000]  不被拆毀
[00:15:09.000 --> 00:15:12.000]  門訓是一個看得見的信仰
[00:15:12.000 --> 00:15:14.000]  他們看見石頭
[00:15:14.000 --> 00:15:16.000]  他們看見建築群
[00:15:16.000 --> 00:15:18.000]  耶穌的門訓說
[00:15:18.000 --> 00:15:21.000]  當人拒絕神的兒子耶穌基督的時候
[00:15:21.000 --> 00:15:26.000]  舊有的敬拜制度也會隨之被廢去
[00:15:26.000 --> 00:15:28.000]  今天我們看見西方社會
[00:15:28.000 --> 00:15:29.000]  教會的空置
[00:15:29.000 --> 00:15:31.000]  世俗主義的抬頭
[00:15:31.000 --> 00:15:34.000]  性別、倫理混亂
[00:15:34.000 --> 00:15:36.000]  成為了政治正確
[00:15:36.000 --> 00:15:40.000]  整個世界都在面對舊有制度的崩潰
[00:15:40.000 --> 00:15:43.000]  當日門徒面對舊有制度的崩潰
[00:15:43.000 --> 00:15:45.000]  他們關心的自己還有多少時間
[00:15:45.000 --> 00:15:47.000]  所以第三到第四節
[00:15:47.000 --> 00:15:50.000]  耶穌在橄欖山上面向聖殿坐著
[00:15:50.000 --> 00:15:54.000]  陳吉榮耀再次坐在橄欖山對著聖殿
[00:15:54.000 --> 00:15:56.000]  彼得、亞各、約翰和、安德烈私下問他
[00:15:56.000 --> 00:15:57.000]  說:請告訴我們
[00:15:57.000 --> 00:15:59.000]  什麼時候有這些事?
[00:15:59.000 --> 00:16:01.000]  這些事將成的時候有什麼預兆?
[00:16:01.000 --> 00:16:03.000]  同樣是兩國的問題
[00:16:03.000 --> 00:16:05.000]  什麼時候有什麼預兆?
[00:16:05.000 --> 00:16:07.000]  我們可以從一個問題去認識
[00:16:07.000 --> 00:16:09.000]  從人民的問題認識一個人
[00:16:09.000 --> 00:16:11.000]  特別是大家在面試的時候
[00:16:11.000 --> 00:16:12.000]  你就很感受到
[00:16:12.000 --> 00:16:13.000]  他問什麼問題
[00:16:13.000 --> 00:16:15.000]  你會很認識到他
[00:16:15.000 --> 00:16:17.000]  這裡門徒的問題打麻將一起來
[00:16:17.000 --> 00:16:18.000]  什麼時候?什麼預兆?
[00:16:18.000 --> 00:16:21.000]  其實他是在問自己還有多少時間
[00:16:21.000 --> 00:16:24.000]  或者這個也是我們自己問自己的問題
[00:16:24.000 --> 00:16:26.000]  在世代轉變的時候
[00:16:26.000 --> 00:16:27.000]  歲晚的年頭
[00:16:27.000 --> 00:16:29.000]  或者經濟下行、健康轉差
[00:16:29.000 --> 00:16:33.000]  我還有多少時間可以享受我的人生呢?
[00:16:33.000 --> 00:16:37.000]  我還有多少時間能夠去旅遊呢?
[00:16:37.000 --> 00:16:40.000]  但是同樣
[00:16:40.000 --> 00:16:43.000]  這本書不是寫給約翰、彼得、亞各
[00:16:43.000 --> 00:16:45.000]  這本書成書的時候
[00:16:45.000 --> 00:16:46.000]  第一世紀的門徒
[00:16:46.000 --> 00:16:48.000]  同樣在問同樣的問題
[00:16:48.000 --> 00:16:50.000]  不過他們問得更加迫切
