
[00:00:00.000 --> 00:00:05.240]  大家最記得的一種會彼此服侍的動物是什麼動物呢?
[00:03:14.240 --> 00:03:20.240]  「凡洗過躁的人,不需要再洗,只要把腳一洗,全身就乾淨了。」
[00:03:20.240 --> 00:03:24.240]  「你們是乾淨的,然而不都是乾淨的。」
[00:03:24.240 --> 00:03:27.240]  耶穌已知道要出賣他的是誰,因此說:
[00:03:27.240 --> 00:03:30.240]  「你們不都是乾淨的。」
[00:03:30.240 --> 00:03:34.240]  這段經文是主耶穌為門徒洗腳的事蹟,
[00:03:34.240 --> 00:03:38.240]  讀13章的1至11節,我們要解答兩個問題,
[00:03:38.240 --> 00:03:41.240]  其實不止,我只說兩個問題。
[00:03:41.240 --> 00:03:42.240]  第8節:
[00:03:42.240 --> 00:03:45.240]  「我若不洗你,你就與我無分了。」
[00:03:45.240 --> 00:03:46.240]  這是什麼意思呢?
[00:03:46.240 --> 00:03:47.240]  第10節:
[00:03:47.240 --> 00:03:49.240]  耶穌對彼得說:
[00:03:49.240 --> 00:03:52.240]  「你們是乾淨的,然而不都是乾淨的。」
[00:03:52.240 --> 00:03:53.240]  又是什麼意思呢?
[00:03:53.240 --> 00:03:57.240]  我們先來看看這段經文的背景。
[00:03:57.240 --> 00:04:01.240]  時間上,在第1節裡,我們會知道,
[00:04:01.240 --> 00:04:07.240]  是在御熱節之前,並且離主耶穌要離世歸附的時候近了。
[00:04:07.240 --> 00:04:13.240]  有學者認為,這是主與門徒的御熱節的最後晚餐,
[00:04:13.240 --> 00:04:15.240]  也有學者認為不能肯定,
[00:04:15.240 --> 00:04:19.240]  但我們今天的重點不是討論這一餐是否最後晚餐,
[00:04:19.240 --> 00:04:22.240]  而是在這一餐的晚餐之前,
[00:04:22.240 --> 00:04:24.240]  主要是一個很特別的行動,
[00:04:24.240 --> 00:04:28.240]  以及與門徒之間的互動和對話。
[00:04:28.240 --> 00:04:32.240]  當我們讀3至5節的時候,
[00:04:32.240 --> 00:04:39.240]  我們會感受到耶穌離席,
[00:04:39.240 --> 00:04:43.240]  開始幫助門徒洗腳,是有它的目的。
[00:04:43.240 --> 00:04:48.240]  不過由第3至第4節,難免會令人有點不解。
[00:04:48.240 --> 00:04:52.240]  主快要回到神那裡,
[00:04:52.240 --> 00:04:55.240]  祂與門徒洗腳有什麼關係呢?
[00:04:55.240 --> 00:04:59.240]  我們來看看祂與主,與彼得的對話,
[00:04:59.240 --> 00:05:00.240]  或許會有答案。
[00:05:00.240 --> 00:05:06.240]  從第6及第8節,我們可以看到彼得的反應,
[00:05:06.240 --> 00:05:11.240]  他覺得被主洗腳這件事並不太合宜,
[00:05:11.240 --> 00:05:14.240]  為什麼彼得會有這樣的反應呢?
[00:05:14.240 --> 00:05:17.240]  其實在當時的猶太人文化裡,
[00:05:17.240 --> 00:05:20.240]  洗腳是一個很低下的服事,
[00:05:20.240 --> 00:05:25.240]  甚至乎是奴僕幫主人或客人去做的服事。
[00:05:25.240 --> 00:05:32.240]  所以彼得覺得受不起主耶穌這樣的苦就服事,
[00:05:32.240 --> 00:05:34.240]  他是不敢當的。
[00:05:34.240 --> 00:05:36.240]  主耶穌又如何回應他呢?
[00:05:36.240 --> 00:05:38.240]  主耶穌回答他,
[00:05:38.240 --> 00:05:40.240]  「我所做的你現在不明白,
[00:05:40.240 --> 00:05:41.240]  但你之後會明白的,
[00:05:41.240 --> 00:05:44.240]  我若不洗你,你就與我無份了。」
[00:05:44.240 --> 00:05:48.240]  第8節裡面在Message日本這樣翻譯,
[00:05:48.240 --> 00:05:49.240]  耶穌這樣說,
[00:05:49.240 --> 00:05:54.240]  「If I don't wash you, you can't be part of what I am doing。」
[00:05:54.240 --> 00:05:59.240]  即是說是主在做的事,
[00:05:59.240 --> 00:06:02.240]  是與主有沒有份的問題。
[00:06:02.240 --> 00:06:06.240]  「份」這個字在70字日本的舊約裡,
[00:06:06.240 --> 00:06:12.240]  指向了入迦南時神賜給以色列十二支派的地圖。
[00:06:12.240 --> 00:06:14.240]  文素記18章20節,
[00:06:14.240 --> 00:06:15.240]  耶和華對亞倫說,
[00:06:15.240 --> 00:06:18.240]  「你在以色列人的境內不可有產業,
[00:06:18.240 --> 00:06:21.240]  在他們中間也不可有份。
[00:06:21.240 --> 00:06:25.240]  在以色列人中,我是你的份,你的產業。」
[00:06:25.240 --> 00:06:30.240]  所以神學上「份」是有與神同在的意思。
[00:06:30.240 --> 00:06:35.240]  入迦南時地圖代表了神的同在。
[00:06:35.240 --> 00:06:38.240]  現在主耶穌就是神的同在,
[00:06:38.240 --> 00:06:39.240]  神的帳幕在人間,
[00:06:39.240 --> 00:06:44.240]  從此與我同在。
[00:06:44.240 --> 00:06:46.240]  主耶穌在預演,
[00:06:46.240 --> 00:06:48.240]  祂將要傾倒自己的生命,
[00:06:48.240 --> 00:06:51.240]  去洗淨人的生命。
[00:06:51.240 --> 00:06:53.240]  這一刻用的是水,
[00:06:53.240 --> 00:06:56.240]  但即將要用的是主的寶血。
[00:06:56.240 --> 00:06:58.240]  所以洗腳、洗淨,
[00:06:58.240 --> 00:07:02.240]  其實是指向了主即將在十誡上的死,
[00:07:02.240 --> 00:07:05.240]  並且要令罪人得贖,
[00:07:05.240 --> 00:07:07.240]  使生命得潔淨。
[00:07:07.240 --> 00:07:13.240]  當然這一刻彼得和其他門徒還未明白,
[00:07:13.240 --> 00:07:15.240]  不過就算未完全明白,
[00:07:15.240 --> 00:07:20.240]  彼得的回應仍然很願意緊緊跟隨主的吩咐,
[00:07:20.240 --> 00:07:22.240]  也很想在主裡有份,
[00:07:22.240 --> 00:07:23.240]  很想被主洗腳,
[00:07:23.240 --> 00:07:28.240]  甚至祂說「我手和頭都要洗」。
[00:07:28.240 --> 00:07:29.240]  在第十誡中,
[00:07:29.240 --> 00:07:30.240]  耶穌就這樣跟祂說,
[00:07:30.240 --> 00:07:33.240]  「凡洗過澡的人不需要再洗,
[00:07:33.240 --> 00:07:36.240]  只要把腳一洗,全身就乾淨。」
[00:07:36.240 --> 00:07:38.240]  這是什麼意思呢?
[00:07:38.240 --> 00:07:41.240]  其實按當時古時猶太人的文化,
[00:07:41.240 --> 00:07:43.240]  他們去赴宴的時候,
[00:07:43.240 --> 00:07:46.240]  首先會在家裡洗澡,
[00:07:46.240 --> 00:07:48.240]  洗乾淨自己,
[00:07:48.240 --> 00:07:50.240]  然後到主人的家裡,
[00:07:50.240 --> 00:07:55.240]  就只是在路上沾染塵埃在腳上,
[00:07:55.240 --> 00:07:57.240]  這樣就乾淨了。
[00:07:57.240 --> 00:07:59.240]  不過為什麼主又會說,
[00:07:59.240 --> 00:08:02.240]  「你們是乾淨的,然而不都是乾淨的。」
[00:08:02.240 --> 00:08:06.240]  明明每個人都會被祂洗掉。
[00:08:06.240 --> 00:08:12.240]  主這半句說話是指向內心的乾淨,
[00:08:12.240 --> 00:08:15.240]  我記得日本人去翻譯這句的時候說,
[00:08:15.240 --> 00:08:17.240]  「我的關心,你們要明白,
[00:08:17.240 --> 00:08:21.240]  是聖潔而不是洗淨。」
[00:08:21.240 --> 00:08:24.240]  主說的不是衛生,
[00:08:24.240 --> 00:08:26.240]  是聖潔。
[00:08:26.240 --> 00:08:29.240]  「不都是乾淨的」指向哪個?
[00:08:29.240 --> 00:08:31.240]  當然是指猶太人,
[00:08:31.240 --> 00:08:33.240]  因為他們將要出賣主。
[00:08:33.240 --> 00:08:37.240]  猶太人看起來像是門徒的一份子,
[00:08:37.240 --> 00:08:41.240]  但他們的心已經被魔鬼入侵了。
[00:08:41.240 --> 00:08:44.240]  主耶穌為門徒洗腳,
[00:08:44.240 --> 00:08:46.240]  顯然是一個預表,
[00:08:46.240 --> 00:08:50.240]  就是人的生命的污穢要被洗淨,
[00:08:50.240 --> 00:08:53.240]  才能與聖潔的主有份,
[00:08:53.240 --> 00:08:57.240]  才能得著新的生命,得著永生。
[00:08:57.240 --> 00:08:58.240]  弟兄姊妹,
[00:08:58.240 --> 00:09:03.240]  經文告訴我們我們的身份是什麼?
[00:09:03.240 --> 00:09:06.240]  我們是世間屬主的人,
[00:09:06.240 --> 00:09:09.240]  也是被處保血洗淨的人。
[00:09:09.240 --> 00:09:12.240]  在如虎奇裡,願意我們紀念主,
[00:09:12.240 --> 00:09:14.240]  為我們十價犧牲,
[00:09:14.240 --> 00:09:16.240]  為我們洗去污穢,
[00:09:16.240 --> 00:09:19.240]  亦珍惜主為我們洗腳的恩典,
[00:09:19.240 --> 00:09:23.240]  我們要持守與主有份的身份。
[00:09:23.240 --> 00:09:26.240]  彼得是一個門徒的好例子,
[00:09:26.240 --> 00:09:29.240]  他知道主為自己洗腳的寶貴,
[00:09:29.240 --> 00:09:31.240]  很甘心樂意,很依賴,很迫切,
[00:09:31.240 --> 00:09:33.240]  他被主洗腳洗淨,
[00:09:33.240 --> 00:09:36.240]  即使他那一刻還未完全明白。
[00:09:36.240 --> 00:09:40.240]  最近我看過一條狗狗的短片,
[00:09:40.240 --> 00:09:44.240]  裡面有一隻很可愛的狗狗叫做Bonnie,
[00:09:44.240 --> 00:09:46.240]  如果在場的朋友不要介意。
[00:09:46.240 --> 00:09:52.240]  有一晚,主人和Bonnie去散步,
[00:09:52.240 --> 00:09:57.240]  回家的時候主人故意假裝忘記幫牠洗腳,
[00:09:57.240 --> 00:09:59.240]  看看牠有什麼反應,
[00:09:59.240 --> 00:10:01.240]  Bonnie有點困惑,
[00:10:01.240 --> 00:10:05.240]  為什麼媽媽直接離開了,
[00:10:05.240 --> 00:10:07.240]  今天為什麼不用洗腳?
[00:10:07.240 --> 00:10:11.240]  但Bonnie知道要洗腳才可以進屋,
[00:10:11.240 --> 00:10:13.240]  所以牠不敢進屋,
[00:10:13.240 --> 00:10:15.240]  等了一會兒,媽媽終於回來了,
[00:10:15.240 --> 00:10:17.240]  就帶牠進屋,
[00:10:17.240 --> 00:10:20.240]  但還是不和牠洗腳,又離開了。
[00:10:20.240 --> 00:10:23.240]  但Bonnie很乖,牠繼續等,
[00:10:23.240 --> 00:10:25.240]  等到腳也痠了,
[00:10:25.240 --> 00:10:28.240]  牠就坐在原地繼續等,
[00:10:28.240 --> 00:10:31.240]  最後再等一會兒,
[00:10:31.240 --> 00:10:34.240]  媽媽終於帶著毛巾回來了,
[00:10:34.240 --> 00:10:36.240]  幫牠洗腳,
[00:10:36.240 --> 00:10:38.240]  那一刻牠自由了,
[00:10:38.240 --> 00:10:42.240]  然後跳跳紮進屋裡了。
[00:10:42.240 --> 00:10:45.240]  亭姐妹,我看的時候也會想,
[00:10:45.240 --> 00:10:49.240]  我和我們,有沒有Bonnie這麼乖,
[00:10:49.240 --> 00:10:53.240]  這麼忠心,完全跟隨主人的心意呢?
[00:10:53.240 --> 00:10:56.240]  Bonnie知道主人的心意,
[00:10:56.240 --> 00:11:00.240]  主人的家裡要先抹乾淨,
[00:11:00.240 --> 00:11:02.240]  同樣主耶穌的心意,
[00:11:02.240 --> 00:11:05.240]  也是要我們的生命被潔淨,
[00:11:05.240 --> 00:11:08.240]  我們有沒有像彼得這樣的心,
[00:11:08.240 --> 00:11:10.240]  很願意被主洗淨呢?
[00:11:10.240 --> 00:11:13.240]  會不會只是跟一點不跟一點,
[00:11:13.240 --> 00:11:15.240]  甚至有些東西,
[00:11:15.240 --> 00:11:17.240]  我們可能已經立定主意,
[00:11:17.240 --> 00:11:20.240]  我們不跟了,跟這麼多了。
[00:11:20.240 --> 00:11:23.240]  這樣的話,就算在家裡的時候,
[00:11:23.240 --> 00:11:27.240]  到底我們是真門徒還是假門徒呢?
[00:11:27.240 --> 00:11:31.240]  第二方面,我們原本已經因為主的補血,
[00:11:31.240 --> 00:11:32.240]  被潔淨,
[00:11:32.240 --> 00:11:35.240]  但我們只是僅僅得救,
[00:11:35.240 --> 00:11:37.240]  還是有得勝的生命呢?
[00:11:37.240 --> 00:11:40.240]  當我們在世界裡打滾的時候,
[00:11:40.240 --> 00:11:44.240]  會不會我們又沾染了一些塵埃呢?
[00:11:44.240 --> 00:11:48.240]  甚至我們會不會滾進泥漿裡呢?
[00:11:48.240 --> 00:11:50.240]  當我們醒察我們自己的時候,
[00:11:50.240 --> 00:11:52.240]  我們的行為和心思意念,
[00:11:52.240 --> 00:11:56.240]  有沒有像猶大那樣被撒旦入了心呢?
[00:11:56.240 --> 00:12:00.240]  彼得前書五章八節提醒我們,
[00:12:00.240 --> 00:12:02.240]  不要謹慎,要警醒,
[00:12:02.240 --> 00:12:04.240]  因為你們的仇敵魔鬼,
[00:12:04.240 --> 00:12:05.240]  如同咆哮的獅子,
[00:12:05.240 --> 00:12:07.240]  走來走去尋找可吞吃的人。
[00:12:07.240 --> 00:12:10.240]  這是我們在世界裡的難處和困難,
[00:12:10.240 --> 00:12:12.240]  我們要防備撒旦,
[00:12:12.240 --> 00:12:15.240]  而世界的價值可能會迷惑我們,
[00:12:15.240 --> 00:12:16.240]  去吞吃我們。
[00:12:16.240 --> 00:12:19.240]  我們可以怎樣去提醒自己呢?
[00:12:19.240 --> 00:12:23.240]  首先我們要謹記我們屬神的身份,
[00:12:23.240 --> 00:12:25.240]  又要問我們自己,
[00:12:25.240 --> 00:12:27.240]  我們每個的心思意念,
[00:12:27.240 --> 00:12:28.240]  我們每個的反應,
[00:12:28.240 --> 00:12:31.240]  是來自世界還是來自神呢?
[00:12:31.240 --> 00:12:33.240]  亦都可以經常去問自己,
[00:12:33.240 --> 00:12:36.240]  主最近看著我的時候,
[00:12:36.240 --> 00:12:39.240]  是會笑還是皺眉頭,
[00:12:39.240 --> 00:12:42.240]  還是甚至是傷心呢?
[00:12:42.240 --> 00:12:44.240]  我們有沒有一些不潔的行為,
[00:12:44.240 --> 00:12:46.240]  或者心思意念,
[00:12:46.240 --> 00:12:50.240]  是和我們屬主屬神的身份不相稱的呢?
[00:12:50.240 --> 00:12:53.240]  如果有,請我們記下它,
[00:12:53.240 --> 00:12:55.240]  求主去潔淨,
[00:12:55.240 --> 00:12:58.240]  亦都成為我們自己的提醒。
[00:12:58.240 --> 00:13:00.240]  還有第三個難處,
[00:13:00.240 --> 00:13:03.240]  我們有時不是不想不跟,
[00:13:03.240 --> 00:13:05.240]  但我們有盲點的,
[00:13:05.240 --> 00:13:07.240]  我們未必沒有自省,
[00:13:07.240 --> 00:13:09.240]  但在反省之後,
[00:13:09.240 --> 00:13:12.240]  我們可能覺得自己沒問題,
[00:13:12.240 --> 00:13:14.240]  事實上有一些東西,
[00:13:14.240 --> 00:13:16.240]  譬如驕傲或者義氣,
[00:13:16.240 --> 00:13:19.240]  我們有時未必那麼自覺地去察覺到,
[00:13:19.240 --> 00:13:23.240]  所以我們很需要聖靈的光照。
[00:13:23.240 --> 00:13:25.240]  我很喜歡詩篇139篇,
[00:13:25.240 --> 00:13:26.240]  23至24節,
[00:13:26.240 --> 00:13:30.240]  是可以成為我們自省的時候的禱告。
[00:13:30.240 --> 00:13:32.240]  神啊,求你監察我,
[00:13:32.240 --> 00:13:33.240]  知道我的心思,
[00:13:33.240 --> 00:13:34.240]  思念我,
[00:13:34.240 --> 00:13:35.240]  知道我的意念,
[00:13:35.240 --> 00:13:37.240]  看在我裡面有什麼惡行沒有,
[00:13:37.240 --> 00:13:41.240]  引導我走永生的道路。
[00:13:41.240 --> 00:13:44.240]  丁姊妹,跟你身邊的人說,
[00:13:44.240 --> 00:13:47.240]  你是被主洗淨的門徒。
[00:13:47.240 --> 00:13:50.240]  請跟你身邊的人說,
[00:13:50.240 --> 00:13:53.240]  你是被主洗淨的門徒。
[00:13:53.240 --> 00:13:57.240]  這個洗腳的事蹟還沒說完,
[00:13:57.240 --> 00:14:01.240]  我們再一起來讀13章12至20節。
[00:14:01.240 --> 00:14:02.240]  1,2,3
[00:14:02.240 --> 00:14:04.240]  耶穌洗完了他們的腳,
[00:14:04.240 --> 00:14:06.240]  就穿上衣服,
[00:14:06.240 --> 00:14:08.240]  又坐下對他們說,
[00:14:08.240 --> 00:14:09.240]  我為你們所做的,
[00:14:09.240 --> 00:14:10.240]  你們明白嗎?
[00:14:10.240 --> 00:14:12.240]  你們稱呼我老師,
[00:14:12.240 --> 00:14:13.240]  稱呼我主,
[00:14:13.240 --> 00:14:15.240]  你們說的不錯,
[00:14:15.240 --> 00:14:16.240]  我本來就是。
[00:14:16.240 --> 00:14:18.240]  我是你們的主,
[00:14:18.240 --> 00:14:19.240]  你們的老師,
[00:14:19.240 --> 00:14:20.240]  尚且洗你們的腳,
[00:14:20.240 --> 00:14:23.240]  你們也應當彼此洗腳。
[00:14:23.240 --> 00:14:25.240]  我給你們立了榜樣,
[00:14:25.240 --> 00:14:26.240]  為要你們照著,
[00:14:26.240 --> 00:14:28.240]  我為你們所做的去做。
[00:14:28.240 --> 00:14:30.240]  我實實在在地告訴你們,
[00:14:30.240 --> 00:14:32.240]  僕人不大於主人,
[00:14:32.240 --> 00:14:35.240]  奉差的人也不大於差他的人。
[00:14:35.240 --> 00:14:37.240]  你們既知道這些事,
[00:14:37.240 --> 00:14:43.240]  下一章我們只讀20節。
[00:14:43.240 --> 00:14:46.240]  我實實在在地告訴你們,
[00:14:46.240 --> 00:14:48.240]  接納我所差遣的,
[00:14:48.240 --> 00:14:49.240]  就是接納我的,
[00:14:49.240 --> 00:14:50.240]  接納我的,
[00:14:50.240 --> 00:14:53.240]  就是接納差遣我的那位。
[00:14:53.240 --> 00:14:55.240]  在前面1至11節,
[00:14:55.240 --> 00:14:58.240]  是指向了主對門徒,
[00:14:58.240 --> 00:15:00.240]  對世界至高的愛,
[00:15:00.240 --> 00:15:02.240]  和對自己的捨棄,
[00:15:02.240 --> 00:15:03.240]  放下自己,
[00:15:03.240 --> 00:15:04.240]  傾倒自己。
[00:15:04.240 --> 00:15:06.240]  主也對門徒說了,
[00:15:06.240 --> 00:15:08.240]  這不是你們現在可以明白的,
[00:15:08.240 --> 00:15:10.240]  遲些你們會明白的。
[00:15:10.240 --> 00:15:11.240]  但是到了12節,
[00:15:11.240 --> 00:15:12.240]  主又問他們,
[00:15:12.240 --> 00:15:13.240]  你們明白嗎?
[00:15:13.240 --> 00:15:15.240]  為什麼呢?
[00:15:15.240 --> 00:15:16.240]  其實這句文句,
[00:15:16.240 --> 00:15:18.240]  是指向了12至20節,
[00:15:18.240 --> 00:15:21.240]  另一個洗腳的意義和目的。
[00:15:21.240 --> 00:15:23.240]  我們繼續看下去。
[00:15:23.240 --> 00:15:24.240]  13至14節裏,
[00:15:24.240 --> 00:15:27.240]  重複了主耶穌的兩個身份,
[00:15:27.240 --> 00:15:28.240]  是哪兩個身份?
[00:15:28.240 --> 00:15:31.240]  第一是老師,
[00:15:31.240 --> 00:15:33.240]  老師的角色是什麼?
[00:15:33.240 --> 00:15:34.240]  當然就是教導。
[00:15:34.240 --> 00:15:36.240]  第二是,
[00:15:36.240 --> 00:15:38.240]  沒錯,是門徒生命的主人,
[00:15:38.240 --> 00:15:39.240]  不是奴僕。
[00:15:39.240 --> 00:15:40.240]  剛才說過,
[00:15:40.240 --> 00:15:42.240]  當時為人洗腳是低下的工作,
[00:15:42.240 --> 00:15:45.240]  可以想像他的身體的姿勢是怎樣,
[00:15:45.240 --> 00:15:46.240]  是彎下身,
[00:15:46.240 --> 00:15:49.240]  並且可能要跪下的。
[00:15:49.240 --> 00:15:50.240]  但是作為老師,
[00:15:50.240 --> 00:15:52.240]  作為尊貴的主人,
[00:15:52.240 --> 00:15:54.240]  主耶穌示範了為門徒洗腳,
[00:15:54.240 --> 00:15:56.240]  並且告訴門徒,
[00:15:56.240 --> 00:15:58.240]  我給你們作了榜樣,
[00:15:58.240 --> 00:16:02.240]  為要你們照著我為你們所做的去做。
[00:16:02.240 --> 00:16:04.240]  為要的原文,
[00:16:04.240 --> 00:16:05.240]  Hinna,
[00:16:05.240 --> 00:16:06.240]  是表示一種目的,
[00:16:06.240 --> 00:16:07.240]  目標。
[00:16:07.240 --> 00:16:08.240]  也就是說,
[00:16:08.240 --> 00:16:11.240]  主耶穌設立了謙卑洗腳的榜樣,
[00:16:11.240 --> 00:16:13.240]  不是要門徒看完就算了,
[00:16:13.240 --> 00:16:18.240]  而是要門徒按著他所設立的榜樣走出來,
[00:16:18.240 --> 00:16:22.240]  說要照著我為你們所做的去做。
[00:16:22.240 --> 00:16:24.240]  主耶穌是師父,
[00:16:24.240 --> 00:16:25.240]  更加是基督,
[00:16:25.240 --> 00:16:28.240]  可以看到那種和門徒身份的懸殊,
[00:16:28.240 --> 00:16:31.240]  也會看到這種苦咒,
[00:16:31.240 --> 00:16:33.240]  更加看到這種苦咒的愛,
[00:16:33.240 --> 00:16:35.240]  以及極致的謙卑。
[00:16:35.240 --> 00:16:37.240]  菲勒比書2:5-8這樣說,
[00:16:37.240 --> 00:16:40.240]  「你們當以基督耶穌的心為心,
[00:16:40.240 --> 00:16:42.240]  他本有神的形象,
[00:16:42.240 --> 00:16:44.240]  卻不堅持自己與神同等,
[00:16:44.240 --> 00:16:45.240]  反倒虛偈,
[00:16:45.240 --> 00:16:48.240]  取了奴僕的形象成為人的樣式,
[00:16:48.240 --> 00:16:50.240]  既有人的樣子,
[00:16:50.240 --> 00:16:53.240]  就謙卑自己全心信服以致於死,
[00:16:53.240 --> 00:16:56.240]  且死在十字架上。」
[00:16:56.240 --> 00:16:58.240]  主活出了,
[00:16:58.240 --> 00:17:00.240]  示範了一個傾倒自己,
[00:17:00.240 --> 00:17:02.240]  甘心作僕人的生命,
[00:17:02.240 --> 00:17:06.240]  並且要我們去學校他的榜樣。
[00:17:06.240 --> 00:17:07.240]  弟兄姊妹,
[00:17:07.240 --> 00:17:10.240]  謙卑自己為人洗腳,
[00:17:10.240 --> 00:17:14.240]  容易嗎?
[00:17:14.240 --> 00:17:17.240]  想起來好像不太難,
[00:17:17.240 --> 00:17:20.240]  但實踐起來一點也不容易,
[00:17:20.240 --> 00:17:21.240]  有很多挑戰。
[00:17:21.240 --> 00:17:23.240]  主耶穌當然知道
[00:17:23.240 --> 00:17:25.240]  這個功課對人的不容易,
[00:17:25.240 --> 00:17:29.240]  在路加福音22章24-27節,
[00:17:29.240 --> 00:17:31.240]  最後晚餐之後,
[00:17:31.240 --> 00:17:33.240]  記載了門徒之間爭論,
[00:17:33.240 --> 00:17:34.240]  爭論什麼?
[00:17:34.240 --> 00:17:36.240]  就是爭論誰偉大。
[00:17:36.240 --> 00:17:38.240]  我們可以看到,
[00:17:38.240 --> 00:17:42.240]  其實跟了主耶穌這麼近身三年的門徒,
[00:17:42.240 --> 00:17:46.240]  都仍然帶著一種未洗淨的軟弱。
[00:17:46.240 --> 00:17:48.240]  放下驕傲,
[00:17:48.240 --> 00:17:50.240]  活出謙卑,
[00:17:50.240 --> 00:17:52.240]  確實是一生的功課,
[00:17:52.240 --> 00:17:55.240]  包括對我自己也是。
[00:17:55.240 --> 00:17:56.240]  弟兄姊妹,
[00:17:56.240 --> 00:18:02.240]  不少人可能無論曾經有過光輝的歷史,
[00:18:02.240 --> 00:18:03.240]  亮麗的履歷表,
