
[00:00:00.000 --> 00:00:03.620]  多謝Hear-Re為我們祈禱
[00:04:18.120 --> 00:04:23.120]  然後十四至十五節用光作為正面教材
[00:04:23.120 --> 00:04:25.120]  教導我們如何成為光王
[00:04:25.120 --> 00:04:30.120]  其實目的都是在第十六節讓人見到天父
[00:04:30.120 --> 00:04:32.120]  去榮耀天父
[00:04:32.120 --> 00:04:35.120]  講題會分三個點
[00:04:35.120 --> 00:04:37.120]  第一個點叫做不能逆轉的身份
[00:04:37.120 --> 00:04:39.120]  經文在第十三節
[00:04:39.120 --> 00:04:44.120]  你們是地上的炎,炎若失了味,怎能叫他再咸呢?
[00:04:44.120 --> 00:04:49.120]  他不再有用,只好被雕在外面,任人踐踏
[00:04:49.120 --> 00:04:51.120]  你們是地上的炎
[00:04:51.120 --> 00:04:58.120]  事實上耶穌用炎來比喻天國子民的特質是非常貼切
[00:04:58.120 --> 00:05:00.120]  從炎的功能來說
[00:05:00.120 --> 00:05:02.120]  在耶穌所處的年代
[00:05:02.120 --> 00:05:04.120]  炎其實可以有很多功用
[00:05:04.120 --> 00:05:09.120]  可以用來作為宗教憲制上的潔淨
[00:05:09.120 --> 00:05:11.120]  可以作為食物的調味
[00:05:11.120 --> 00:05:13.120]  可以用來施肥,令土壤肥沃
[00:05:13.120 --> 00:05:16.120]  以及防腐,防止食物變壞
[00:05:16.120 --> 00:05:19.120]  耶穌沒有具體地描述
[00:05:19.120 --> 00:05:22.120]  這個比喻是講哪一個用途
[00:05:22.120 --> 00:05:24.120]  不過在很多用途中
[00:05:24.120 --> 00:05:28.120]  如果要用炎去比喻門徒在地上的影響力
[00:05:28.120 --> 00:05:31.120]  比較自然和合理的解釋
[00:05:31.120 --> 00:05:33.120]  應該是罪後者防腐
[00:05:33.120 --> 00:05:37.120]  門徒在日漸變質的世界中
[00:05:37.120 --> 00:05:39.120]  發揮防腐的功效
[00:05:39.120 --> 00:05:42.120]  讓這個世界的敗壞停止
[00:05:42.120 --> 00:05:45.120]  耶穌說你們是世界的炎
[00:05:45.120 --> 00:05:49.120]  門徒可以在地上阻止這個世界的敗壞
[00:05:49.120 --> 00:05:52.120]  確實是一件很美好的事
[00:05:52.120 --> 00:05:54.120]  不過我們又想
[00:05:54.120 --> 00:05:57.120]  事實上我們能否是炎呢?
[00:05:57.120 --> 00:05:59.120]  我們是不是炎呢?
[00:05:59.120 --> 00:06:02.120]  我相信我們也很想成為炎
[00:06:02.120 --> 00:06:03.120]  像耶穌所說
[00:06:03.120 --> 00:06:05.120]  成為炎在地上發揮功能
[00:06:05.120 --> 00:06:07.120]  但是我們看到的是
[00:06:07.120 --> 00:06:09.120]  似乎基督徒在世界中
[00:06:09.120 --> 00:06:12.120]  但世界也繼續陸壞下去
[00:06:12.120 --> 00:06:13.120]  我們會問
[00:06:13.120 --> 00:06:16.120]  我們究竟如何成為炎呢?
[00:06:16.120 --> 00:06:18.120]  不過在這個問題背後
[00:06:18.120 --> 00:06:19.120]  耶穌基督這次的教導
[00:06:19.120 --> 00:06:22.120]  並非教我們如何成為炎
[00:06:22.120 --> 00:06:23.120]  為什麼這樣說呢?
[00:06:23.120 --> 00:06:25.120]  經文說你們是世上的炎
[00:06:25.120 --> 00:06:27.120]  當中的「是」其實是「焉」在色
[00:06:27.120 --> 00:06:29.120]  即是作為基督的門徒
[00:06:29.120 --> 00:06:32.120]  其實我們不需要去成為炎
[00:06:32.120 --> 00:06:34.120]  我們現在就是炎
[00:06:34.120 --> 00:06:36.120]  我們現在這一刻就是炎
[00:06:36.120 --> 00:06:39.120]  門徒既然已經是炎
[00:06:39.120 --> 00:06:40.120]  為什麼門徒在世界上
[00:06:40.120 --> 00:06:41.120]  好像沒有功效
[00:06:41.120 --> 00:06:43.120]  沒有防護的功效呢?
[00:06:43.120 --> 00:06:45.120]  經文給了你們的答案
[00:06:45.120 --> 00:06:48.120]  就在第十三節的後面
[00:06:48.120 --> 00:06:49.120]  炎藥失了味
[00:06:49.120 --> 00:06:51.120]  怎能叫它再鹹呢?
[00:06:51.120 --> 00:06:52.120]  它不再有用
[00:06:52.120 --> 00:06:53.120]  只好被雕在外面
[00:06:53.120 --> 00:06:55.120]  任人踐踏
[00:06:55.120 --> 00:06:56.120]  這裡告訴我們
[00:06:56.120 --> 00:06:57.120]  失了效
[00:06:57.120 --> 00:06:58.120]  沒有效用的原因
[00:06:58.120 --> 00:07:00.120]  是因為失了味
[00:07:00.120 --> 00:07:03.120]  失了味的「鹽」是什麼呢?
[00:07:03.120 --> 00:07:04.120]  頂姐妹
[00:07:04.120 --> 00:07:05.120]  我以前是廚師
[00:07:05.120 --> 00:07:06.120]  所以我知道一件事
[00:07:06.120 --> 00:07:07.120]  鹽一定是鹹的
[00:07:07.120 --> 00:07:08.120]  你們也知道
[00:07:08.120 --> 00:07:10.120]  不用做廚師也知道
[00:07:10.120 --> 00:07:11.120]  鹽呢
[00:07:11.120 --> 00:07:13.120]  鹹是鹽的特質
[00:07:13.120 --> 00:07:17.120]  鹽本身是不會失去鹹味的
[00:07:17.120 --> 00:07:18.120]  除非怎樣呢?
[00:07:18.120 --> 00:07:20.120]  鹽不單止是鹽
[00:07:20.120 --> 00:07:22.120]  鹽混合了雜質在裡面
[00:07:22.120 --> 00:07:23.120]  它就會不鹹
[00:07:23.120 --> 00:07:24.120]  即是怎樣呢?
[00:07:24.120 --> 00:07:25.120]  你感覺不到鹹
[00:07:25.120 --> 00:07:26.120]  即是怎樣呢?
[00:07:26.120 --> 00:07:27.120]  頂姐妹考考你
[00:07:27.120 --> 00:07:30.120]  怎樣可以做出鹹鹽水呢?
[00:07:30.120 --> 00:07:32.120]  心裡也有答案
[00:07:32.120 --> 00:07:34.120]  只要把鹽放進水裡
[00:07:34.120 --> 00:07:35.120]  攪拌均勻
[00:07:35.120 --> 00:07:37.120]  之後就會有鹹鹽水
[00:07:37.120 --> 00:07:38.120]  那你又問到
[00:07:38.120 --> 00:07:41.120]  怎樣可以做出少鹹鹽水呢?
[00:07:41.120 --> 00:07:42.120]  簡單
[00:07:42.120 --> 00:07:43.120]  少放鹽
[00:07:43.120 --> 00:07:44.120]  多放水
[00:07:44.120 --> 00:07:45.120]  自然就沒那麼鹹
[00:07:45.120 --> 00:07:48.120]  那怎樣可以做出不鹹鹽水呢?
[00:07:48.120 --> 00:07:49.120]  很簡單
[00:07:49.120 --> 00:07:50.120]  放一粒鹽
[00:07:50.120 --> 00:07:52.120]  然後放20公升水
[00:07:52.120 --> 00:07:54.120]  那杯水就不鹹了
[00:07:54.120 --> 00:07:56.120]  當雜質多了
[00:07:56.120 --> 00:07:58.120]  鹽就不鹹了
[00:07:58.120 --> 00:07:59.120]  塞了尾
[00:07:59.120 --> 00:08:01.120]  原文有foolish
[00:08:01.120 --> 00:08:03.120]  變成愚拙的意思
[00:08:03.120 --> 00:08:05.120]  門徒的味道
[00:08:05.120 --> 00:08:07.120]  其實來源是來自甚麼呢?
[00:08:07.120 --> 00:08:09.120]  從天國的價值觀來的
[00:08:09.120 --> 00:08:13.120]  門徒的防腐功效又從哪裏來呢?
[00:08:13.120 --> 00:08:15.120]  從不變的真理
[00:08:15.120 --> 00:08:17.120]  耶穌基督所傳人的真理而來
[00:08:17.120 --> 00:08:18.120]  但是
[00:08:18.120 --> 00:08:19.120]  如果門徒的價值觀
[00:08:19.120 --> 00:08:22.120]  被世俗的價值觀去蠶食的話
[00:08:22.120 --> 00:08:25.120]  混雜著很多不合真理的雜質
[00:08:25.120 --> 00:08:26.120]  那是怎樣呢?
[00:08:26.120 --> 00:08:27.120]  愚拙了
[00:08:27.120 --> 00:08:29.120]  塞了尾的鹽
[00:08:29.120 --> 00:08:31.120]  也塞了下肉
[00:08:31.120 --> 00:08:36.120]  想分享一個自己發生的故事
[00:08:36.120 --> 00:08:38.120]  最近我去健身
[00:08:38.120 --> 00:08:39.120]  學做運動
[00:08:39.120 --> 00:08:41.120]  因為疫情不能打球
[00:08:41.120 --> 00:08:42.120]  所以去健身
[00:08:42.120 --> 00:08:44.120]  我和我的同事
[00:08:44.120 --> 00:08:45.120]  他叫Johnny
[00:08:45.120 --> 00:08:47.120]  是一個二十多歲的年輕人
[00:08:47.120 --> 00:08:49.120]  一起請教練教我們健身
[00:08:49.120 --> 00:08:51.120]  上課的時候
[00:08:51.120 --> 00:08:54.120]  其實是因為私人教練說的
[00:08:54.120 --> 00:08:56.120]  我們很用力地做
[00:08:56.120 --> 00:08:58.120]  他不斷在我旁邊說話
[00:08:58.120 --> 00:09:00.120]  他不用做的
[00:09:00.120 --> 00:09:03.120]  教練其實不是基督徒
[00:09:03.120 --> 00:09:05.120]  我猜
[00:09:05.120 --> 00:09:08.120]  是因為他經常要推銷我們多買幾堂課
[00:09:08.120 --> 00:09:09.120]  我們就會說
[00:09:09.120 --> 00:09:10.120]  我們很窮
[00:09:10.120 --> 00:09:11.120]  我們沒有錢
[00:09:11.120 --> 00:09:13.120]  我們教會做的錢不多
[00:09:13.120 --> 00:09:14.120]  雖然對不起
[00:09:14.120 --> 00:09:15.120]  教會有發薪水給我們
[00:09:15.120 --> 00:09:16.120]  也對我們不錯
[00:09:16.120 --> 00:09:18.120]  但是我們還是這樣回答他
[00:09:18.120 --> 00:09:20.120]  他開始展開一些話題
[00:09:20.120 --> 00:09:21.120]  他知道
[00:09:21.120 --> 00:09:24.120]  我同事Johnny在教會工作
[00:09:24.120 --> 00:09:25.120]  他說
[00:09:25.120 --> 00:09:26.120]  年輕人
[00:09:26.120 --> 00:09:28.120]  為何在教會工作這麼可憐
[00:09:28.120 --> 00:09:30.120]  不要說我多事
[00:09:30.120 --> 00:09:32.120]  Johnny
[00:09:32.120 --> 00:09:34.120]  我覺得信仰歸信仰
[00:09:34.120 --> 00:09:35.120]  也要開飯
[00:09:35.120 --> 00:09:36.120]  年輕人
[00:09:36.120 --> 00:09:38.120]  要為將來打算
[00:09:38.120 --> 00:09:39.120]  要娶老婆
[00:09:39.120 --> 00:09:40.120]  要成家立室
[00:09:40.120 --> 00:09:42.120]  真的要想一想
[00:09:42.120 --> 00:09:45.120]  我和他一起練習
[00:09:45.120 --> 00:09:47.120]  他當著傳道人的面
[00:09:47.120 --> 00:09:49.120]  說教會毒害青少年
[00:09:49.120 --> 00:09:50.120]  阻他發達
[00:09:50.120 --> 00:09:52.120]  叫他轉工
[00:09:52.120 --> 00:09:53.120]  我立即彈出來
[00:09:53.120 --> 00:09:54.120]  澄清
[00:09:54.120 --> 00:09:56.120]  我衝出來回應他
[00:09:56.120 --> 00:09:58.120]  其實我心裏也很掙扎
[00:09:58.120 --> 00:10:00.120]  我衝出來回應他
[00:10:00.120 --> 00:10:01.120]  其實我們有想
[00:10:01.120 --> 00:10:02.120]  我們有為他想
[00:10:02.120 --> 00:10:03.120]  我們有為他著想
[00:10:03.120 --> 00:10:06.120]  我們有和他談人生方向
[00:10:06.120 --> 00:10:08.120]  不過這是他的選擇
[00:10:08.120 --> 00:10:10.120]  然後教練收手
[00:10:10.120 --> 00:10:12.120]  收手的時候還要稱讚
[00:10:12.120 --> 00:10:13.120]  你們很厲害
[00:10:13.120 --> 00:10:14.120]  你們還未說
[00:10:14.120 --> 00:10:15.120]  我已經說了
[00:10:15.120 --> 00:10:16.120]  很厲害
[00:10:16.120 --> 00:10:18.120]  不過事後我思考
[00:10:18.120 --> 00:10:20.120]  其實教練的說話
[00:10:20.120 --> 00:10:22.120]  對我來說是衝擊的
[00:10:22.120 --> 00:10:24.120]  領姐妹
[00:10:24.120 --> 00:10:26.120]  年輕人為主服侍
[00:10:26.120 --> 00:10:29.120]  放棄建立自己事業的黃金的時候
[00:10:29.120 --> 00:10:31.120]  在天國的價值來說
[00:10:31.120 --> 00:10:32.120]  當然是好的
[00:10:32.120 --> 00:10:33.120]  正
[00:10:33.120 --> 00:10:35.120]  但當拿到世界的時候
[00:10:35.120 --> 00:10:37.120]  世界會告訴你
[00:10:37.120 --> 00:10:39.120]  要掌握把握住機會
[00:10:39.120 --> 00:10:40.120]  要成功
[00:10:40.120 --> 00:10:41.120]  要靠這幾年
[00:10:41.120 --> 00:10:43.120]  你要上位的話
[00:10:43.120 --> 00:10:45.120]  靠這幾年
[00:10:45.120 --> 00:10:47.120]  這是世界裏面的價值觀
[00:10:48.120 --> 00:10:49.120]  我會問
[00:10:49.120 --> 00:10:50.120]  活在世界的我們
[00:10:50.120 --> 00:10:53.120]  可以完全不去想世界的事情嗎?
[00:10:53.120 --> 00:10:55.120]  領姐妹
[00:10:55.120 --> 00:10:56.120]  我們當然知道
[00:10:56.120 --> 00:10:57.120]  追求名利
[00:10:57.120 --> 00:10:58.120]  追求成功
[00:10:58.120 --> 00:10:59.120]  追求卓越
[00:10:59.120 --> 00:11:00.120]  這些價值觀
[00:11:00.120 --> 00:11:01.120]  到最後都是枉然的
[00:11:01.120 --> 00:11:03.120]  衰敗的
[00:11:03.120 --> 00:11:04.120]  為主寫明
[00:11:04.120 --> 00:11:06.120]  服侍主才是天國的價值
[00:11:06.120 --> 00:11:08.120]  永遠都不會敗壞的
[00:11:08.120 --> 00:11:11.120]  但是作為地上的鹽
[00:11:11.120 --> 00:11:14.120]  活在世界的天國子民
[00:11:14.120 --> 00:11:17.120]  要用天國的價值去改變這個世界
[00:11:17.120 --> 00:11:20.120]  還是被世界的價值去動搖我們
[00:11:20.120 --> 00:11:23.120]  還是需要我們好好地去選擇
[00:11:23.120 --> 00:11:25.120]  當我們實踐天國價值
[00:11:25.120 --> 00:11:27.120]  說要去影響世界的時候
[00:11:27.120 --> 00:11:29.120]  其實我們裏面有沒有混雜著
[00:11:29.120 --> 00:11:31.120]  一些地上的價值在我們裏面呢?
[00:11:31.120 --> 00:11:33.120]  我聽過一個年輕人說
[00:11:33.120 --> 00:11:34.120]  他跟我說
[00:11:34.120 --> 00:11:35.120]  初中的時候
[00:11:35.120 --> 00:11:36.120]  他跟我說
[00:11:36.120 --> 00:11:37.120]  他說
[00:11:37.120 --> 00:11:39.120]  我媽教我
[00:11:39.120 --> 00:11:41.120]  如果回到教會團契
[00:11:41.120 --> 00:11:42.120]  你要大眼識人
[00:11:42.120 --> 00:11:46.120]  不要跟成績差的朋友一起
[00:11:46.120 --> 00:11:48.120]  會學壞的
[00:11:48.120 --> 00:11:50.120]  我想
[00:11:50.120 --> 00:11:52.120]  這個母親真的很疼愛她的兒子
[00:11:52.120 --> 00:11:54.120]  不過她看重的是她的兒子
[00:11:54.120 --> 00:11:56.120]  要成為一個成績好
[00:11:56.120 --> 00:11:58.120]  又回到教會的學生
[00:11:58.120 --> 00:12:01.120]  多於想他成為一個關心別人的基督徒
[00:12:01.120 --> 00:12:04.120]  我認識一位年輕人
[00:12:04.120 --> 00:12:05.120]  現在他不是年輕人
[00:12:05.120 --> 00:12:06.120]  是成人了
[00:12:06.120 --> 00:12:07.120]  他從學校
[00:12:07.120 --> 00:12:08.120]  他踢球的
[00:12:08.120 --> 00:12:10.120]  從學校的校隊踢到港隊
[00:12:11.120 --> 00:12:12.120]  小時候
[00:12:12.120 --> 00:12:13.120]  他在教會裏面踢球
[00:12:13.120 --> 00:12:14.120]  踢得很開心
[00:12:14.120 --> 00:12:16.120]  但後來當他越打越勁
[00:12:16.120 --> 00:12:17.120]  有很多成績的時候
[00:12:17.120 --> 00:12:19.120]  他不願意回教會的隊
[00:12:19.120 --> 00:12:20.120]  他有試過
[00:12:20.120 --> 00:12:21.120]  不過他最後不願意
[00:12:21.120 --> 00:12:22.120]  為什麼呢?
[00:12:22.120 --> 00:12:24.120]  因為教會隊經常輸球
[00:12:24.120 --> 00:12:28.120]  我想其實他很想用贏這個技巧
[00:12:28.120 --> 00:12:29.120]  帶回教會
[00:12:29.120 --> 00:12:31.120]  但是他沒有將教會裏面
[00:12:31.120 --> 00:12:33.120]  去學習彼此相愛
[00:12:33.120 --> 00:12:35.120]  帶回他的球隊裏面
[00:12:35.120 --> 00:12:37.120]  世界的價值
[00:12:37.120 --> 00:12:38.120]  告訴我們一件事
[00:12:38.120 --> 00:12:39.120]  追求成功
[00:12:39.120 --> 00:12:40.120]  追求舒適
[00:12:40.120 --> 00:12:41.120]  要力爭上游
[00:12:41.120 --> 00:12:43.120]  但是天國的價值
[00:12:43.120 --> 00:12:45.120]  或者耶穌基督的示範
[00:12:45.120 --> 00:12:46.120]  卻是要告訴我們
[00:12:46.120 --> 00:12:48.120]  我們要去承認我們的軟弱
[00:12:48.120 --> 00:12:50.120]  我們要去學習受苦
[00:12:50.120 --> 00:12:52.120]  我們要去學習犧牲
[00:12:52.120 --> 00:12:54.120]  弟兄姊妹
[00:12:54.120 --> 00:12:56.120]  當我們在說
[00:12:56.120 --> 00:12:58.120]  我們要用天國價值的高質素
[00:12:58.120 --> 00:13:00.120]  品格去影響這個世界的時候
[00:13:00.120 --> 00:13:03.120]  其實會不會我們相反的
[00:13:03.120 --> 00:13:05.120]  我們用世界的高分去價值
[00:13:05.120 --> 00:13:07.120]  來混合在我們裏面呢?
[00:13:08.120 --> 00:13:10.120]  其實活在這個世界上
[00:13:10.120 --> 00:13:12.120]  用地上的價值來活
[00:13:12.120 --> 00:13:13.120]  是沒有錯的
[00:13:13.120 --> 00:13:15.120]  我們都要適應這個世界
[00:13:15.120 --> 00:13:17.120]  但今天我們要多思考的是
[00:13:17.120 --> 00:13:20.120]  我們在地上做教會
[00:13:20.120 --> 00:13:21.120]  我們在地上
[00:13:21.120 --> 00:13:24.120]  用地上的價值來在教會裏面
[00:13:24.120 --> 00:13:26.120]  還是我們用天國價值
[00:13:26.120 --> 00:13:27.120]  來走到地上呢?
[00:13:27.120 --> 00:13:29.120]  失了鹽的味
[00:13:29.120 --> 00:13:32.120]  結果是它不再有用了
[00:13:32.120 --> 00:13:33.120]  只好被雕在外面
[00:13:33.120 --> 00:13:35.120]  任人踐踏
[00:13:35.120 --> 00:13:37.120]  這裏當然不是說
[00:13:37.120 --> 00:13:39.120]  門徒會失去救恩
[00:13:39.120 --> 00:13:41.120]  但這裏卻指出一件事
[00:13:41.120 --> 00:13:42.120]  天國的價值
[00:13:42.120 --> 00:13:46.120]  若果不斷被世界的價值去混雜的話
[00:13:46.120 --> 00:13:47.120]  終有一天
[00:13:47.120 --> 00:13:49.120]  連自己的味道都沒有了
[00:13:49.120 --> 00:13:51.120]  門徒連自己應有的味道都沒有了
[00:13:51.120 --> 00:13:53.120]  不能夠發揮幫助世界
[00:13:53.120 --> 00:13:54.120]  去防護這個功能
[00:13:54.120 --> 00:13:56.120]  反而被世界去看輕
[00:13:56.120 --> 00:13:58.120]  任人踐踏
[00:13:58.120 --> 00:14:00.120]  世上的鹽
[00:14:00.120 --> 00:14:03.120]  是我們不能夠逆轉的身份
[00:14:03.120 --> 00:14:06.120]  讓我們能夠持守在天國的價值裏面
[00:14:07.120 --> 00:14:08.120]  進入第二點
[00:14:08.120 --> 00:14:09.120]  活現真光的生命
[00:14:09.120 --> 00:14:11.120]  經文體第十四十五節
[00:14:11.120 --> 00:14:13.120]  你們是世上的光
[00:14:13.120 --> 00:14:14.120]  成造在山上
[00:14:14.120 --> 00:14:15.120]  是不能隱藏的
[00:14:15.120 --> 00:14:16.120]  人點燈
[00:14:16.120 --> 00:14:18.120]  不但放在斗底下
[00:14:18.120 --> 00:14:19.120]  而是放在燈台上
[00:14:19.120 --> 00:14:21.120]  就照亮一家的人
[00:14:21.120 --> 00:14:23.120]  第二個比喻是光
[00:14:23.120 --> 00:14:26.120]  光的功能其實一樣很明顯
[00:14:26.120 --> 00:14:27.120]  照明
[00:14:27.120 --> 00:14:30.120]  用光來比喻門徒在世界的作用
[00:14:30.120 --> 00:14:31.120]  同樣都是明顯的
[00:14:31.120 --> 00:14:33.120]  就是在世界的黑暗裏面
[00:14:33.120 --> 00:14:35.120]  去光照這個世界
[00:14:35.120 --> 00:14:37.120]  世界的黑暗是甚麼呢?
[00:14:37.120 --> 00:14:38.120]  是迷失
[00:14:38.120 --> 00:14:39.120]  是絕望
[00:14:39.120 --> 00:14:40.120]  是恐懼
[00:14:40.120 --> 00:14:41.120]  是死亡
[00:14:41.120 --> 00:14:43.120]  門徒的光又代表甚麼呢?
[00:14:43.120 --> 00:14:45.120]  光代表方向
[00:14:45.120 --> 00:14:46.120]  帶給人方向
[00:14:46.120 --> 00:14:47.120]  帶給人盼望
[00:14:47.120 --> 00:14:48.120]  帶給人愛
[00:14:48.120 --> 00:14:49.120]  帶給人永生
[00:14:49.120 --> 00:14:52.120]  你們是世上的光
[00:14:52.120 --> 00:14:54.120]  同樣這個「時」字
[00:14:54.120 --> 00:14:55.120]  亦都是現在式
[00:14:55.120 --> 00:14:58.120]  它不是教我們怎樣去成為光
[00:14:58.120 --> 00:15:00.120]  因為門徒耶穌說的一件事就是
[00:15:00.120 --> 00:15:01.120]  你們已經是光了
[00:15:01.120 --> 00:15:02.120]  門徒已經是光了
[00:15:03.120 --> 00:15:07.120]  但為甚麼我們看起來又好像同樣有這樣的果效
[00:15:07.120 --> 00:15:09.120]  就是好像基督徒在世上
[00:15:09.120 --> 00:15:12.120]  又未能光照到這個世界
