
[00:00:00.000 --> 00:00:01.000]  難得來到晚堂
[00:02:51.000 --> 00:02:56.000]  今天的經文有三張投影片
[00:02:56.000 --> 00:02:58.000]  我請弟兄讀第一張
[00:02:58.000 --> 00:03:01.000]  然後我請姐妹讀第二張
[00:03:01.000 --> 00:03:03.000]  然後我們一起讀第三張
[00:03:03.000 --> 00:03:08.000]  我們請Steven跳到第一張經文
[00:03:08.000 --> 00:03:10.000]  再到下一張
[00:03:10.000 --> 00:03:16.000]  可能我們今晚有少許挑戰
[00:03:16.000 --> 00:03:19.000]  在崇拜最理想是甚麼呢?
[00:03:19.000 --> 00:03:21.000]  崇拜最理想是發覺事情不太可行
[00:03:21.000 --> 00:03:23.000]  這是我最開心的時候
[00:03:23.000 --> 00:03:26.000]  另外崇拜最理想是
[00:03:26.000 --> 00:03:29.000]  看到有嬰兒在後面哭
[00:03:29.000 --> 00:03:31.000]  這是我最喜歡的事情
[00:03:31.000 --> 00:03:33.000]  在每一個崇拜裏面
[00:03:33.000 --> 00:03:36.000]  我們都看見主自己實在的臨在
[00:03:36.000 --> 00:03:38.000]  既然還未到那裏的時候
[00:03:38.000 --> 00:03:41.000]  我就讀出來給大家聽
[00:03:41.000 --> 00:03:43.000]  迦勒泰書第五章第二節
[00:03:43.000 --> 00:03:45.000]  一直到第十五節
[00:03:45.000 --> 00:03:48.000]  大家有聖經的可以打開
[00:03:48.000 --> 00:03:50.000]  如果有手機的
[00:03:50.000 --> 00:03:53.000]  我們以前曾經說過有個手機區
[00:03:53.000 --> 00:03:55.000]  給大家手機
[00:03:55.000 --> 00:03:58.000]  我們現在決定在大時代的巨輪下
[00:03:58.000 --> 00:03:59.000]  撤銷這個手機區
[00:03:59.000 --> 00:04:01.000]  全間教會都是手機區
[00:04:01.000 --> 00:04:05.000]  所以大家都可以拿出手機
[00:04:05.000 --> 00:04:08.000]  我讀的是和修本
[00:04:08.000 --> 00:04:10.000]  第五章第二節
[00:04:10.000 --> 00:04:12.000]  大家要慢慢找出來
[00:04:13.000 --> 00:04:17.000]  找到的時候
[00:04:17.000 --> 00:04:20.000]  聽我讀出來
[00:04:20.000 --> 00:04:22.000]  1,2,3
[00:04:22.000 --> 00:04:24.000]  我保羅告訴你們
[00:04:24.000 --> 00:04:25.000]  你們若受割禮
[00:04:25.000 --> 00:04:27.000]  基督就對你們無益了
[00:04:27.000 --> 00:04:30.000]  我指著凡受割禮的人確實地說
[00:04:30.000 --> 00:04:32.000]  他有義務進行全部的律法
[00:04:32.000 --> 00:04:36.000]  你們就要靠律法清義的事與基督隔絕
[00:04:36.000 --> 00:04:38.000]  從恩典中墜落了
[00:04:38.000 --> 00:04:39.000]  至於我們
[00:04:39.000 --> 00:04:40.000]  我們是靠著聖靈
[00:04:40.000 --> 00:04:43.000]  憑著信心等候所盼望的義
[00:04:43.000 --> 00:04:44.000]  因為在基督耶穌裡
[00:04:44.000 --> 00:04:47.000]  受割禮不受割禮都沒有功效
[00:04:47.000 --> 00:04:50.000]  唯獨使人發出人愛的信心才有功效
[00:04:50.000 --> 00:04:51.000]  你們向來跑得好碎
[00:04:51.000 --> 00:04:52.000]  難阻了你們
[00:04:52.000 --> 00:04:54.000]  使你們不信從真理
[00:04:54.000 --> 00:04:57.000]  這樣的勸導不是出於那召你們的
[00:04:57.000 --> 00:05:01.000]  一點面教能使全團都發起來
[00:05:01.000 --> 00:05:04.000]  我在主裡深信你們必不懷別樣的心
[00:05:04.000 --> 00:05:05.000]  但騷擾你們的
[00:05:05.000 --> 00:05:06.000]  無論是誰
[00:05:06.000 --> 00:05:08.000]  必須承受懲罰
[00:05:08.000 --> 00:05:10.000]  弟兄們我若營救全割禮
[00:05:10.000 --> 00:05:12.000]  為什麼還受迫害呢
[00:05:12.000 --> 00:05:13.000]  若是這樣
[00:05:13.000 --> 00:05:16.000]  十字架叛倒人的地方就沒有了
[00:05:16.000 --> 00:05:19.000]  恨不得那騷擾你們的人把自己閹割了
[00:05:19.000 --> 00:05:21.000]  弟兄們你們夢照
[00:05:21.000 --> 00:05:22.000]  是要得自由
[00:05:22.000 --> 00:05:24.000]  只是不可把借自由
[00:05:24.000 --> 00:05:26.000]  當作放縱情慾的機會
[00:05:26.000 --> 00:05:28.000]  總要用愛心互相服侍
[00:05:28.000 --> 00:05:30.000]  因為全部律法都包括在
[00:05:30.000 --> 00:05:32.000]  愛倫如己這一句話之內了
[00:05:32.000 --> 00:05:34.000]  你們要謹慎
[00:05:34.000 --> 00:05:36.000]  你們若相咬相吞
[00:05:36.000 --> 00:05:39.000]  恐怕要彼此消滅了
[00:05:39.000 --> 00:05:43.000]  早前在疫症盛行的時候
[00:05:43.000 --> 00:05:44.000]  很多人都在家工作
[00:05:44.000 --> 00:05:46.000]  有多少人試過在家工作
[00:05:46.000 --> 00:05:47.000]  大部份人都試過
[00:05:47.000 --> 00:05:49.000]  我試過在家工作
[00:05:49.000 --> 00:05:51.000]  彭博士今晚應該在這裡
[00:05:51.000 --> 00:05:52.000]  不知道他在哪
[00:05:52.000 --> 00:05:55.000]  有一晚在家工作
[00:05:55.000 --> 00:05:57.000]  很開心的
[00:05:57.000 --> 00:06:00.000]  但有一天我發覺在家工作不對勁的地方
[00:06:00.000 --> 00:06:02.000]  就是那晚八號風球
[00:06:02.000 --> 00:06:04.000]  八號風球我們小時候很開心
[00:06:04.000 --> 00:06:05.000]  一見到八號風球就怎樣
[00:06:05.000 --> 00:06:07.000]  不用上學了
[00:06:07.000 --> 00:06:10.000]  我們小時候的所有數學知識
[00:06:10.000 --> 00:06:12.000]  就是計算風球何時來到香港
[00:06:12.000 --> 00:06:15.000]  然後等那天不用上學
[00:06:15.000 --> 00:06:16.000]  那晚八號風球
[00:06:16.000 --> 00:06:19.000]  其實那晚神學院有一課要教
[00:06:19.000 --> 00:06:21.000]  在正常的情況下當然不用教
[00:06:21.000 --> 00:06:23.000]  誰知我收到彭博士的秘書打電話給我
[00:06:23.000 --> 00:06:25.000]  說那晚照樣上課
[00:06:25.000 --> 00:06:27.000]  原來人生變了那麼多
[00:06:27.000 --> 00:06:28.000]  馬上驚覺
[00:06:28.000 --> 00:06:31.000]  原來八號風球都照樣上課
[00:06:31.000 --> 00:06:34.000]  開zoom就繼續教書
[00:06:34.000 --> 00:06:38.000]  我發覺在日本做了一個調查
[00:06:38.000 --> 00:06:43.000]  問問人們喜不喜歡在家工作
[00:06:43.000 --> 00:06:45.000]  做了很多個國家
[00:06:45.000 --> 00:06:48.000]  原來香港有六成多的打工仔
[00:06:48.000 --> 00:06:51.000]  說他們不喜歡在家工作
[00:06:51.000 --> 00:06:52.000]  為什麼呢
[00:06:52.000 --> 00:06:53.000]  原來在家工作
[00:06:53.000 --> 00:06:55.000]  差不多佔七成他們不喜歡
[00:06:55.000 --> 00:06:56.000]  為什麼呢
[00:06:56.000 --> 00:06:59.000]  因為在家工作的時限沒有了一定
[00:06:59.000 --> 00:07:01.000]  有時可能越做越長
[00:07:01.000 --> 00:07:02.000]  也不知道怎樣休息
[00:07:02.000 --> 00:07:05.000]  還有可能越做越急越快
[00:07:05.000 --> 00:07:07.000]  以前沒有手機的年代
[00:07:07.000 --> 00:07:09.000]  你找不到我就找不到
[00:07:09.000 --> 00:07:10.000]  做不到
[00:07:10.000 --> 00:07:11.000]  現在WhatsApp隨時找到你
[00:07:11.000 --> 00:07:12.000]  你隨時都要反應
[00:07:12.000 --> 00:07:15.000]  給你WhatsApp雙藍剔了不回覆的話
[00:07:15.000 --> 00:07:20.000]  真的對老闆是一個很大的侮辱
[00:07:20.000 --> 00:07:23.000]  我們發覺原來越來越急越來越快
[00:07:23.000 --> 00:07:25.000]  原來在家工作令到很多打工仔
[00:07:25.000 --> 00:07:28.000]  覺得生命更不自由
[00:07:28.000 --> 00:07:30.000]  我們以為在家工作很自由
[00:07:30.000 --> 00:07:31.000]  反而更不自由
[00:07:31.000 --> 00:07:34.000]  加拉太書說到一個警況
[00:07:34.000 --> 00:07:38.000]  就是當教會初期成立的時候
[00:07:38.000 --> 00:07:41.000]  很多信徒來到
[00:07:41.000 --> 00:07:44.000]  我們說的是恩順清義
[00:07:44.000 --> 00:07:45.000]  恩順清義的時候
[00:07:45.000 --> 00:07:50.000]  大家都不用憑任何行為得救
[00:07:50.000 --> 00:07:52.000]  大家做什麼都可以
[00:07:52.000 --> 00:07:53.000]  我說八點鐘崇拜
[00:07:53.000 --> 00:07:54.000]  你說不要吧
[00:07:54.000 --> 00:07:55.000]  八點十五分才崇拜
[00:07:55.000 --> 00:07:56.000]  可以嗎
[00:07:56.000 --> 00:07:57.000]  可以吧
[00:07:57.000 --> 00:07:58.000]  八點十五分吧
[00:07:58.000 --> 00:07:59.000]  無所謂
[00:07:59.000 --> 00:08:00.000]  八點二十五回來又當回來了嗎
[00:08:00.000 --> 00:08:02.000]  很多這些討論
[00:08:02.000 --> 00:08:03.000]  這些都好一點
[00:08:03.000 --> 00:08:05.000]  加拉太書剛才說到最後一句
[00:08:05.000 --> 00:08:06.000]  你們要謹慎
[00:08:06.000 --> 00:08:08.000]  恐怕你們若相咬相吞
[00:08:08.000 --> 00:08:10.000]  恐怕要彼此消滅了
[00:08:10.000 --> 00:08:12.000]  甚至各人高舉自己的自由的時候
[00:08:12.000 --> 00:08:15.000]  他們到一個警況是相咬相吞
[00:08:15.000 --> 00:08:17.000]  相咬相吞彼此消滅
[00:08:17.000 --> 00:08:18.000]  你就可以想像
[00:08:18.000 --> 00:08:21.000]  好像兩群野獸在一個平原裡相遇
[00:08:21.000 --> 00:08:22.000]  然後大家咬大家
[00:08:22.000 --> 00:08:23.000]  大家吞滅大家
[00:08:23.000 --> 00:08:25.000]  然後把他們都吞在平原裡
[00:08:25.000 --> 00:08:27.000]  然後一隻獅子走過把他們吃掉
[00:08:27.000 --> 00:08:29.000]  普羅講到如果大家都是高舉自由的時候
[00:08:29.000 --> 00:08:32.000]  你們就相咬相吞彼此消滅
[00:08:32.000 --> 00:08:34.000]  如果大家沒有規範的時候
[00:08:34.000 --> 00:08:39.000]  教會是難以成為一個有力見證神的群體
[00:08:39.000 --> 00:08:41.000]  在這樣的情況下
[00:08:41.000 --> 00:08:44.000]  當時有猶太人提出
[00:08:44.000 --> 00:08:45.000]  既然是這樣
[00:08:45.000 --> 00:08:48.000]  我們守舊約的全部律法
[00:08:48.000 --> 00:08:50.000]  一年三次上耶路撒冷
[00:08:50.000 --> 00:08:53.000]  我們可以做如月節
[00:08:53.000 --> 00:08:55.000]  做五旬節
[00:08:55.000 --> 00:08:57.000]  做鑄蟠節
[00:08:57.000 --> 00:08:59.000]  做所有的事
[00:08:59.000 --> 00:09:01.000]  然後守國禮
[00:09:01.000 --> 00:09:05.000]  普羅說你們約受國禮
[00:09:05.000 --> 00:09:08.000]  基督就對你們無益了
[00:09:08.000 --> 00:09:11.000]  普羅說這條路不可以走下去
[00:09:11.000 --> 00:09:15.000]  這條路不是我們要走過去再規範教會的路
[00:09:15.000 --> 00:09:17.000]  如果走到這條路
[00:09:17.000 --> 00:09:21.000]  你是有損無益
[00:09:21.000 --> 00:09:23.000]  我看這段經文
[00:09:23.000 --> 00:09:27.000]  我發覺把我小時候讀的會計全部都翻了
[00:09:27.000 --> 00:09:31.000]  我小時候中六那年因為
[00:09:31.000 --> 00:09:34.000]  某些科考得不太好
[00:09:34.000 --> 00:09:35.000]  那間學校又很好
[00:09:35.000 --> 00:09:38.000]  又不是考得很差又不是考得很好
[00:09:38.000 --> 00:09:39.000]  收你讀中六
[00:09:39.000 --> 00:09:42.000]  讀中六你要讀一些你以前沒讀過的科
[00:09:42.000 --> 00:09:44.000]  讀科會計
[00:09:44.000 --> 00:09:48.000]  我一開始就不太認識商界的事
[00:09:48.000 --> 00:09:50.000]  我中四中五又沒讀過
[00:09:50.000 --> 00:09:52.000]  讀會計對我很大挑戰
[00:09:52.000 --> 00:09:54.000]  如果大家當中做會計的都很尊重你
[00:09:54.000 --> 00:09:56.000]  不過對我真是很大挑戰
[00:09:56.000 --> 00:09:59.000]  不過老師第一天走進來的班房
[00:09:59.000 --> 00:10:01.000]  令我很有盼望
[00:10:01.000 --> 00:10:02.000]  他跟我們寫下
[00:10:02.000 --> 00:10:05.000]  希望我沒有說錯
[00:10:05.000 --> 00:10:07.000]  他寫下
[00:10:07.000 --> 00:10:10.000]  asset=capital+liability
[00:10:10.000 --> 00:10:11.000]  是不是這樣
[00:10:11.000 --> 00:10:12.000]  他寫下
[00:10:12.000 --> 00:10:13.000]  有人點頭就當對了
[00:10:13.000 --> 00:10:15.000]  asset=capital+liability
[00:10:15.000 --> 00:10:16.000]  他說會計
[00:10:16.000 --> 00:10:17.000]  他寫完之後在黑板上說
[00:10:17.000 --> 00:10:19.000]  會計是一門藝術
[00:10:19.000 --> 00:10:20.000]  聽完之後
[00:10:20.000 --> 00:10:21.000]  因為我很喜歡讀文科
[00:10:21.000 --> 00:10:23.000]  聽完之後整個心都開了
[00:10:23.000 --> 00:10:25.000]  原來會計是一門藝術
[00:10:25.000 --> 00:10:26.000]  從來都不知道
[00:10:26.000 --> 00:10:30.000]  他說你只要搞熟這三部份
[00:10:30.000 --> 00:10:33.000]  你就能夠在會計絕對合格
[00:10:33.000 --> 00:10:34.000]  在說考A level
[00:10:34.000 --> 00:10:36.000]  A level我覺得是人生最難考的事
[00:10:36.000 --> 00:10:37.000]  他說絕對合格
[00:10:37.000 --> 00:10:40.000]  真的很感謝這個老師
[00:10:40.000 --> 00:10:42.000]  在他那天的鼓勵下
[00:10:42.000 --> 00:10:44.000]  讀了兩年會計
[00:10:44.000 --> 00:10:46.000]  最後都考得不錯
[00:10:46.000 --> 00:10:48.000]  這個老師很厲害
[00:10:48.000 --> 00:10:50.000]  一個從來沒讀過會計的中六生
[00:10:50.000 --> 00:10:52.000]  很感謝他
[00:10:52.000 --> 00:10:53.000]  這段經文說
[00:10:53.000 --> 00:10:58.000]  如果我們走回守律法
[00:10:58.000 --> 00:11:01.000]  基督就對我們無益了
[00:11:01.000 --> 00:11:02.000]  你沒有capital
[00:11:02.000 --> 00:11:05.000]  基督所有的capital都拿走了
[00:11:05.000 --> 00:11:07.000]  基督對我們的益處是什麼
[00:11:07.000 --> 00:11:09.000]  恩順清義
[00:11:09.000 --> 00:11:11.000]  基督對我們的益處是我們的聚德赦免
[00:11:11.000 --> 00:11:14.000]  基督對我們的益處是他們和我們的同在
[00:11:14.000 --> 00:11:17.000]  他帶我們進入永生
[00:11:17.000 --> 00:11:19.000]  但如果你要守律法
[00:11:19.000 --> 00:11:24.000]  這一切的益處都在你的益選表拿走了
[00:11:24.000 --> 00:11:26.000]  然後他說如果你想守律法
[00:11:26.000 --> 00:11:27.000]  他說計第三招
[00:11:27.000 --> 00:11:29.000]  我再指著凡守國例的人確實地說
[00:11:29.000 --> 00:11:32.000]  他有義務進行全部的律法
[00:11:32.000 --> 00:11:34.000]  他說你不單止所有的capital拿走了
[00:11:34.000 --> 00:11:36.000]  你還有很大的liability
[00:11:36.000 --> 00:11:38.000]  你要守所有的律法
[00:11:38.000 --> 00:11:39.000]  如果你想守一條的律法
[00:11:39.000 --> 00:11:41.000]  你就要守所有的律法
[00:11:41.000 --> 00:11:43.000]  亞國書這樣對我們說
[00:11:43.000 --> 00:11:46.000]  我們看看頭影片有沒有出這段亞國書
[00:11:46.000 --> 00:11:48.000]  亞國書這樣對我們說
[00:11:48.000 --> 00:11:57.000]  他說如果有人因為凡遵守全律法的
[00:11:57.000 --> 00:12:00.000]  只違背了一條
[00:12:00.000 --> 00:12:03.000]  就是違反了所有的律法
[00:12:03.000 --> 00:12:06.000]  他說如果你要遵守全部的律法
[00:12:06.000 --> 00:12:07.000]  但你違反了一條
[00:12:07.000 --> 00:12:08.000]  你就違反了所有的律法
[00:12:08.000 --> 00:12:10.000]  如果你要遵守所有的律法
[00:12:10.000 --> 00:12:11.000]  你要守國例
[00:12:11.000 --> 00:12:12.000]  甚麽都不是守國例
[00:12:12.000 --> 00:12:14.000]  我要守五旬節
[00:12:14.000 --> 00:12:17.000]  你都欠了全個律法的債
[00:12:17.000 --> 00:12:18.000]  你要守所有的律法
[00:12:18.000 --> 00:12:20.000]  這個liability你承擔不起
[00:12:20.000 --> 00:12:23.000]  因為基督已經幫你承擔了
[00:12:23.000 --> 00:12:26.000]  說到你不能走回舊路
[00:12:26.000 --> 00:12:29.000]  教會當時就會問
[00:12:29.000 --> 00:12:34.000]  那我怎樣去規範教會呢
[00:12:34.000 --> 00:12:36.000]  我怎樣在教會裏面
[00:12:36.000 --> 00:12:40.000]  建立一個互相有規範的屬靈生活呢
[00:12:40.000 --> 00:12:44.000]  保羅說到你們要靠律法
[00:12:44.000 --> 00:12:46.000]  清義的事與基督隔絕
[00:12:46.000 --> 00:12:47.000]  從恩典中墜落了
[00:12:47.000 --> 00:12:48.000]  至於我們
[00:12:48.000 --> 00:12:49.000]  我們是靠了聖靈
[00:12:49.000 --> 00:12:52.000]  憑著信心等候所盼望的兒
[00:12:52.000 --> 00:12:54.000]  在這裏開始保羅說
[00:12:54.000 --> 00:12:56.000]  走另一條路
[00:12:56.000 --> 00:12:58.000]  我們教會的規範走另一條路
[00:12:58.000 --> 00:12:59.000]  就是憑著信心
[00:12:59.000 --> 00:13:00.000]  我們一信了
[00:13:00.000 --> 00:13:03.000]  會有另一條路去走
[00:13:03.000 --> 00:13:04.000]  這條路是甚麽路呢
[00:13:04.000 --> 00:13:05.000]  這條是信心的路
[00:13:05.000 --> 00:13:06.000]  信心的路是怎樣走呢
[00:13:06.000 --> 00:13:08.000]  憑著信心
[00:13:08.000 --> 00:13:11.000]  會有一個所盼望的兒
[00:13:11.000 --> 00:13:13.000]  我們的兒不是憑著律法
[00:13:13.000 --> 00:13:14.000]  而是等候一種兒行
[00:13:14.000 --> 00:13:16.000]  會出現在我們的身上
[00:13:16.000 --> 00:13:20.000]  我以前很少徒步
[00:13:20.000 --> 00:13:22.000]  直到有一天
[00:13:22.000 --> 00:13:24.000]  在馬鞍山那裏
[00:13:24.000 --> 00:13:27.000]  我們要做些紀念品
[00:13:27.000 --> 00:13:28.000]  做些紀念品
[00:13:28.000 --> 00:13:31.000]  當時是這樣的
[00:13:31.000 --> 00:13:32.000]  我們做一隻杯
[00:13:32.000 --> 00:13:35.000]  對方做了一個板給我們
[00:13:35.000 --> 00:13:37.000]  我們做了一個板之後
[00:13:37.000 --> 00:13:39.000]  剛才這樣跌也跌不爛
[00:13:39.000 --> 00:13:40.000]  多厲害
[00:13:40.000 --> 00:13:42.000]  做了一個板給我們
[00:13:42.000 --> 00:13:43.000]  做了一個板之後
[00:13:43.000 --> 00:13:44.000]  我們看見很漂亮
[00:13:44.000 --> 00:13:46.000]  有我們的商標各樣東西
[00:13:46.000 --> 00:13:48.000]  然後他就跟我說
[00:13:48.000 --> 00:13:51.000]  他說這隻杯你要多少
[00:13:51.000 --> 00:13:53.000]  我們說要二百多隻
[00:13:53.000 --> 00:13:55.000]  二百多隻的時候
[00:13:55.000 --> 00:13:56.000]  我們就問他
[00:13:56.000 --> 00:13:57.000]  我們星期四打給他
[00:13:57.000 --> 00:13:59.000]  你何時可以給我們
[00:13:59.000 --> 00:14:01.000]  他說明天下午
[00:14:01.000 --> 00:14:05.000]  他說明天下午在馬鞍山拿
[00:14:05.000 --> 00:14:07.000]  我覺得很厲害
[00:14:07.000 --> 00:14:09.000]  難怪香港的廠做不住
[00:14:09.000 --> 00:14:10.000]  第一個感覺就是
[00:14:10.000 --> 00:14:12.000]  第二個感覺很厲害
[00:14:12.000 --> 00:14:14.000]  我半信半疑
[00:14:14.000 --> 00:14:16.000]  到星期五下午問同事來了沒有
[00:14:16.000 --> 00:14:18.000]  杯子都來了
[00:14:18.000 --> 00:14:20.000]  當然打開有幾隻爛了
[00:14:20.000 --> 00:14:22.000]  沒有這隻這麼幸運
[00:14:22.000 --> 00:14:24.000]  問對方
[00:14:24.000 --> 00:14:26.000]  對方說你想扣錢還是再送過來
[00:14:26.000 --> 00:14:30.000]  我覺得整個服侍很好
[00:14:30.000 --> 00:14:32.000]  從此之後我就開始發覺
[00:14:32.000 --> 00:14:36.000]  原來淘寶是一個很美麗的新世界
[00:14:36.000 --> 00:14:37.000]  我告訴大家
[00:14:37.000 --> 00:14:38.000]  大家未必要做
[00:14:38.000 --> 00:14:39.000]  我在任何地方見到東西
[00:14:39.000 --> 00:14:40.000]  我和太太就拍了照
[00:14:40.000 --> 00:14:43.000]  上淘寶查一下多少錢
[00:14:43.000 --> 00:14:44.000]  通常都便宜
[00:14:44.000 --> 00:14:45.000]  至少三分二
[00:14:45.000 --> 00:14:49.000]  在我的世界就這樣運作
[00:14:49.000 --> 00:14:51.000]  我覺得從此知道
[00:14:51.000 --> 00:14:52.000]  以前我不知道
[00:14:52.000 --> 00:14:54.000]  付了訂金東西會來
[00:14:54.000 --> 00:14:55.000]  現在知道付了訂金
[00:14:55.000 --> 00:14:58.000]  東西真的會來
[00:14:58.000 --> 00:15:00.000]  信心就是這樣
[00:15:00.000 --> 00:15:02.000]  當你相信了
[00:15:02.000 --> 00:15:04.000]  保羅說必定有所盼望的義
[00:15:04.000 --> 00:15:06.000]  出現在你的身上
[00:15:06.000 --> 00:15:08.000]  保羅對我們很有信心
[00:15:08.000 --> 00:15:09.000]  或者不是對我們很有信心
[00:15:09.000 --> 00:15:10.000]  保羅對神很有信心
[00:15:10.000 --> 00:15:11.000]  當你相信的時候
[00:15:11.000 --> 00:15:13.000]  神的義行會出現在你身上
[00:15:13.000 --> 00:15:14.000]  就正如你訂了貨
[00:15:14.000 --> 00:15:16.000]  它一定會來
[00:15:16.000 --> 00:15:18.000]  大家不用擔心
[00:15:18.000 --> 00:15:19.000]  當你相信的時候
[00:15:19.000 --> 00:15:22.000]  神幫助我們每一個都是義人
[00:15:22.000 --> 00:15:24.000]  你會覺得我今天不太像
[00:15:24.000 --> 00:15:26.000]  但是神會更新改變你
[00:15:26.000 --> 00:15:27.000]  成為一個活出義行的人
[00:15:27.000 --> 00:15:29.000]  正正因為我們有這份信心
[00:15:29.000 --> 00:15:30.000]  我們才會篤責
[00:15:30.000 --> 00:15:32.000]  我們才會勸勉
[00:15:32.000 --> 00:15:34.000]  保羅才會寫迦拉提斯
[00:15:34.000 --> 00:15:36.000]  如果見到教會就歪路
[00:15:36.000 --> 00:15:37.000]  他對神沒有信心
[00:15:37.000 --> 00:15:38.000]  他不用寫書信
[00:15:38.000 --> 00:15:39.000]  隨便他吧
[00:15:39.000 --> 00:15:40.000]  他一定是死定的
[00:15:40.000 --> 00:15:41.000]  看他擦眉擦眼
[00:15:41.000 --> 00:15:43.000]  轉頭都是沉淪的
[00:15:43.000 --> 00:15:44.000]  保羅不會這樣想的
[00:15:44.000 --> 00:15:46.000]  神的信來到我們身上
[00:15:46.000 --> 00:15:48.000]  我們必有義行
[00:15:48.000 --> 00:15:53.000]  我記得在Charles Wesley的小組裏
[00:15:53.000 --> 00:15:55.000]  他通常坐下來問你兩個問題
