
[00:00:00.000 --> 00:00:05.440]  我也想說說這個月的標稱主題是什麼
[00:03:59.320 --> 00:04:01.320]  其實我們也聽過很多次
[00:04:01.320 --> 00:04:03.320]  而且我們也有想過
[00:04:03.320 --> 00:04:05.320]  我們這些也聽過
[00:04:05.320 --> 00:04:06.320]  傳福音是好的
[00:04:06.320 --> 00:04:11.320]  去帶朋友去教會
[00:04:11.320 --> 00:04:13.320]  也是神想我們去做的
[00:04:13.320 --> 00:04:15.320]  但你有沒有想過
[00:04:15.320 --> 00:04:17.320]  你的不同的才能
[00:04:17.320 --> 00:04:19.320]  也可以被神使用
[00:04:19.320 --> 00:04:21.320]  去貢獻去擴展上帝的國
[00:04:21.320 --> 00:04:25.320]  究竟今天我們要看的經文中
[00:04:25.320 --> 00:04:29.320]  教導我們如何可以察覺上帝的心意
[00:04:29.320 --> 00:04:32.320]  究竟如何能夠立志
[00:04:32.320 --> 00:04:35.320]  將一生的才幹為主而活
[00:04:35.320 --> 00:04:37.320]  今天我們要看的經文
[00:04:37.320 --> 00:04:39.320]  是出埃及記
[00:04:39.320 --> 00:04:41.320]  在舊樣中屬於摩西五經
[00:04:41.320 --> 00:04:43.320]  第二卷的書卷
[00:04:43.320 --> 00:04:45.320]  很想透過經文
[00:04:45.320 --> 00:04:48.320]  上帝藉著出埃及記
[00:04:48.320 --> 00:04:51.320]  對我們的侍奉有什麼提醒
[00:04:51.320 --> 00:04:55.320]  我們先看看出埃及記的背景
[00:04:55.320 --> 00:04:58.320]  按照教會的傳統
[00:04:58.320 --> 00:05:00.320]  出埃及記的作者是摩西
[00:05:00.320 --> 00:05:04.320]  出埃及記是創世記的續集
[00:05:04.320 --> 00:05:05.320]  可以這麼說
[00:05:05.320 --> 00:05:07.320]  是創世記的續集
[00:05:07.320 --> 00:05:09.320]  其中一個目的
[00:05:09.320 --> 00:05:15.320]  是要記錄上帝和子民的關係所延續的歷史
[00:05:15.320 --> 00:05:19.320]  出埃及記書名的原文是
[00:05:19.320 --> 00:05:22.320]  離開、出路和出發
[00:05:22.320 --> 00:05:24.320]  是因為當中很重要
[00:05:24.320 --> 00:05:27.320]  是記錄了上帝拯救以色列人
[00:05:27.320 --> 00:05:30.320]  離開埃及這個重大事件
[00:05:30.320 --> 00:05:33.320]  甚至有神學家會這樣說
[00:05:33.320 --> 00:05:35.320]  上帝拯救以色列人
[00:05:35.320 --> 00:05:37.320]  出埃及記的事件
[00:05:37.320 --> 00:05:41.320]  相信在舊約裏是最重要的歷史和神學事件
[00:05:41.320 --> 00:05:46.320]  和新約裏基督的復活具有同等的重要性
[00:05:46.320 --> 00:05:49.320]  可以令我們正確地理解
[00:05:49.320 --> 00:05:53.320]  聖經的其餘部分成為一個重要的基礎
[00:05:53.320 --> 00:05:57.320]  不過我做這個intro的時候都在想
[00:05:57.320 --> 00:06:00.320]  難怪出埃及記這麼厲害
[00:06:00.320 --> 00:06:03.320]  很多電影都改編出埃及記
[00:06:03.320 --> 00:06:08.320]  我想出埃及記的電影起碼超過十部
[00:06:08.320 --> 00:06:10.320]  不過今天我們想看看
[00:06:10.320 --> 00:06:13.320]  出埃及記裏面其中一個細節
[00:06:13.320 --> 00:06:17.320]  就是上帝在曠野裏面如何呼召摩世
[00:06:17.320 --> 00:06:20.320]  如何成為歷史的重要部分
[00:06:20.320 --> 00:06:24.320]  甚至獻上自己的才幹去服侍上帝
[00:06:24.320 --> 00:06:27.320]  我們進入經文
[00:06:27.320 --> 00:06:31.320]  我們一起去讀出出埃及記三章七至十四節
[00:06:31.320 --> 00:06:34.320]  好,一二三起
[00:06:34.320 --> 00:06:56.320]  (天主教授的教語)
[00:06:56.320 --> 00:07:24.320]  (天主教授的教語)
[00:07:24.320 --> 00:07:27.320]  (天主教授的教語)
[00:07:27.320 --> 00:07:30.320]  (天主教授的教語)
[00:07:30.320 --> 00:07:33.320]  (天主教授的教語)
[00:07:33.320 --> 00:07:36.320]  (天主教授的教語)
[00:07:36.320 --> 00:07:39.320]  (天主教授的教語)
[00:07:39.320 --> 00:07:42.320]  (天主教授的教語)
[00:07:42.320 --> 00:07:45.320]  (天主教授的教語)
[00:07:45.320 --> 00:07:48.320]  (天主教授的教語)
[00:07:48.320 --> 00:07:51.320]  (天主教授的教語)
[00:07:51.320 --> 00:07:54.320]  (天主教授的教語)
[00:07:54.320 --> 00:07:57.320]  (天主教授的教語)
[00:07:57.320 --> 00:08:00.320]  (天主教授的教語)
[00:08:00.320 --> 00:08:03.320]  (天主教授的教語)
[00:08:03.320 --> 00:08:06.320]  (天主教授的教語)
[00:08:06.320 --> 00:08:09.320]  (天主教授的教語)
[00:08:09.320 --> 00:08:12.320]  (天主教授的教語)
[00:08:12.320 --> 00:08:15.320]  (天主教授的教語)
[00:08:15.320 --> 00:08:18.320]  (天主教授的教語)
[00:08:18.320 --> 00:08:21.320]  (天主教授的教語)
[00:08:21.320 --> 00:08:24.320]  (天主教授的教語)
[00:08:24.320 --> 00:08:27.320]  (天主教授的教語)
[00:08:27.320 --> 00:08:30.320]  (天主教授的教語)
[00:08:30.320 --> 00:08:33.320]  (天主教授的教語)
[00:08:33.320 --> 00:08:36.320]  (天主教授的教語)
[00:08:36.320 --> 00:08:39.320]  (天主教授的教語)
[00:08:39.320 --> 00:08:42.320]  (天主教授的教語)
[00:08:42.320 --> 00:08:45.320]  (天主教授的教語)
[00:08:45.320 --> 00:08:48.320]  (天主教授的教語)
[00:08:48.320 --> 00:08:51.320]  (天主教授的教語)
[00:08:51.320 --> 00:08:54.320]  (天主教授的教語)
[00:08:54.320 --> 00:08:57.320]  (天主教授的教語)
[00:08:57.320 --> 00:09:00.320]  (天主教授的教語)
[00:09:00.320 --> 00:09:03.320]  (天主教授的教語)
[00:09:03.320 --> 00:09:06.320]  (天主教授的教語)
[00:09:06.320 --> 00:09:09.320]  (天主教授的教語)
[00:09:09.320 --> 00:09:12.320]  (天主教授的教語)
[00:09:12.320 --> 00:09:15.320]  (天主教授的教語)
[00:09:15.320 --> 00:09:18.320]  (天主教授的教語)
[00:09:18.320 --> 00:09:21.320]  (天主教授的教語)
[00:09:21.320 --> 00:09:24.320]  (天主教授的教語)
[00:09:24.320 --> 00:09:27.320]  (天主教授的教語)
[00:09:27.320 --> 00:09:30.320]  (天主教授的教語)
[00:09:30.320 --> 00:09:33.320]  (天主教授的教語)
[00:09:33.320 --> 00:09:36.320]  (天主教授的教語)
[00:09:36.320 --> 00:09:39.320]  (天主教授的教語)
[00:09:39.320 --> 00:09:42.320]  (天主教授的教語)
[00:09:42.320 --> 00:09:45.320]  (天主教授的教語)
[00:09:45.320 --> 00:09:48.320]  (天主教授的教語)
[00:09:48.320 --> 00:09:51.320]  (天主教授的教語)
[00:09:51.320 --> 00:09:54.320]  (天主教授的教語)
[00:09:54.320 --> 00:09:57.320]  (天主教授的教語)
[00:09:57.320 --> 00:10:00.320]  (天主教授的教語)
[00:10:00.320 --> 00:10:03.320]  (天主教授的教語)
[00:10:03.320 --> 00:10:06.320]  (天主教授的教語)
[00:10:06.320 --> 00:10:09.320]  (天主教授的教語)
[00:10:09.320 --> 00:10:12.320]  (天主教授的教語)
[00:10:12.320 --> 00:10:17.320]  在原文裡面,上帝親自向摩西說話
[00:10:17.320 --> 00:10:21.320]  而漢見這個字是雙倍的兩個字
[00:10:21.320 --> 00:10:24.320]  我們經常說的誠義
[00:10:24.320 --> 00:10:27.320]  漢見和漢見,漢見加漢見是什麼呢?
[00:10:27.320 --> 00:10:29.320]  就是確實的漢見
[00:10:29.320 --> 00:10:31.320]  上帝真實的看到
[00:10:31.320 --> 00:10:35.320]  而且哀聲去到上帝的面前
[00:10:35.320 --> 00:10:40.320]  甚至他知道以色列人現在的痛苦是怎樣
[00:10:40.320 --> 00:10:43.320]  上帝知道一清二楚
[00:10:43.320 --> 00:10:46.320]  其實這些在上文第二章
[00:10:46.320 --> 00:10:48.320]  《出埃及記》第二章的尾段
[00:10:48.320 --> 00:10:50.320]  其實已經說過了
[00:10:50.320 --> 00:10:53.320]  經文這樣描述,過了那段很長的時日
[00:10:53.320 --> 00:10:56.320]  上帝都聽見他的哀聲
[00:10:56.320 --> 00:11:00.320]  上帝看顧以色列人,上帝知道
[00:11:00.320 --> 00:11:04.320]  但上帝在第三章才跟摩西說
[00:11:04.320 --> 00:11:07.320]  雖然過了很長的時間
[00:11:07.320 --> 00:11:12.320]  原來上帝一直都知道以色列人的情況
[00:11:12.320 --> 00:11:16.320]  而且非常關心以色列人的情況
[00:11:16.320 --> 00:11:22.320]  去了解到以色列人被埃及人苦待的哀聲
[00:11:22.320 --> 00:11:25.320]  是多麼的震撼
[00:11:25.320 --> 00:11:28.320]  可能我們經常都會看這段經文
[00:11:28.320 --> 00:11:31.320]  從人而來,從人而看
[00:11:31.320 --> 00:11:33.320]  上帝為什麼一直都沒有出手呢?
[00:11:33.320 --> 00:11:36.320]  為什麼一直都沒有行動去拯救那些埃及人
[00:11:36.320 --> 00:11:39.320]  明明第二章中間已經說了
[00:11:39.320 --> 00:11:41.320]  說到第二章尾段還在說
[00:11:41.320 --> 00:11:43.320]  說到第三章開頭還在說
[00:11:43.320 --> 00:11:45.320]  為什麼上帝一直都不出手呢?
[00:11:45.320 --> 00:11:49.320]  好像上帝一直都視而不見
[00:11:49.320 --> 00:11:51.320]  袖手旁觀
[00:11:51.320 --> 00:11:56.320]  其實上帝一直不動聲色地等候
[00:11:56.320 --> 00:11:59.320]  並不是袖手旁觀
[00:11:59.320 --> 00:12:03.320]  而是一直在等待一個恰當的時間
[00:12:03.320 --> 00:12:08.320]  甚至在預備上帝所選擇的工人
[00:12:08.320 --> 00:12:14.320]  上帝一直在預備一個人去擔當這個使命
[00:12:14.320 --> 00:12:18.320]  這就是現在第三節所說的摩西
[00:12:18.320 --> 00:12:21.320]  在經文九至十節裏面
[00:12:21.320 --> 00:12:25.320]  上帝用現在就向摩西表明
[00:12:25.320 --> 00:12:28.320]  現在,上帝向摩西說現在
[00:12:28.320 --> 00:12:32.320]  聽到以色列人的苦況和哀聲
[00:12:32.320 --> 00:12:35.320]  今日仍然聽到和看到
[00:12:35.320 --> 00:12:38.320]  而上帝很強調地說
[00:12:38.320 --> 00:12:42.320]  現在就向你摩西發出呼召
[00:12:42.320 --> 00:12:45.320]  現在摩西你就要回應
[00:12:45.320 --> 00:12:48.320]  而且呼召是非常清楚
[00:12:48.320 --> 00:12:49.320]  你看看經文裏面
[00:12:49.320 --> 00:12:50.320]  無論去哪裏
[00:12:50.320 --> 00:12:52.320]  服侍的對象、目標
[00:12:52.320 --> 00:12:56.320]  很清楚而且直接
[00:12:56.320 --> 00:13:01.320]  還有原來上帝一早就在預備摩西去承擔這個使命
[00:13:01.320 --> 00:13:06.320]  其實在出埃及的第二章裏
[00:13:06.320 --> 00:13:10.320]  摩西在成長裏面
[00:13:10.320 --> 00:13:14.320]  其實他都見過一班他的同胞以色列人
[00:13:14.320 --> 00:13:17.320]  一些被苦待的情況
[00:13:17.320 --> 00:13:22.320]  摩西對以色列人被埃及人欺壓的情況
[00:13:22.320 --> 00:13:24.320]  他沒有視而不見
[00:13:24.320 --> 00:13:26.320]  他心裏面都有感動
[00:13:26.320 --> 00:13:30.320]  而且很主動地代他們的同胞出頭
[00:13:30.320 --> 00:13:34.320]  甚至乎做出一些魯莽衝動的行為
[00:13:34.320 --> 00:13:35.320]  發生了什麼事
[00:13:35.320 --> 00:13:37.320]  我相信大家都記得
[00:13:37.320 --> 00:13:43.320]  摩西曾經在埃及裏面打死了一個埃及人
[00:13:43.320 --> 00:13:47.320]  上帝沒有即時地回應呼召他
[00:13:47.320 --> 00:13:51.320]  摩西就離開了一直逃避
[00:13:51.320 --> 00:13:56.320]  原來上帝一早就將拯救以色列人的負擔
[00:13:56.320 --> 00:13:59.320]  植根在摩西的心裏面
[00:13:59.320 --> 00:14:02.320]  摩西對以色列人的感情
[00:14:02.320 --> 00:14:05.320]  面對以色列人同胞被欺壓
[00:14:05.320 --> 00:14:08.320]  他願意出來發聲
[00:14:08.320 --> 00:14:14.320]  但上帝當然知道我們每一個人的狀況和特質
[00:14:14.320 --> 00:14:18.320]  上帝知道那時候摩西年少氣盛
[00:14:18.320 --> 00:14:19.320]  性格衝動
[00:14:19.320 --> 00:14:21.320]  雖然很勇敢
[00:14:21.320 --> 00:14:23.320]  但又魯莽
[00:14:23.320 --> 00:14:26.320]  所以那次摩西代人出頭的時候
[00:14:26.320 --> 00:14:31.320]  一直逃避到抗野的米甸
[00:14:31.320 --> 00:14:33.320]  整整四十年
[00:14:33.320 --> 00:14:39.320]  上帝在摩西逃跑這四十年裏
[00:14:39.320 --> 00:14:43.320]  一直都繼續預備摩西去承擔這個使命
[00:14:43.320 --> 00:14:47.320]  摩西剛才一開始就這樣說
[00:14:47.320 --> 00:14:50.320]  摩西在荷列山一帶去牧羊
[00:14:50.320 --> 00:14:55.320]  其實這四十年他一直在荷列山牧羊
[00:14:55.320 --> 00:15:00.320]  這些經歷令摩西很熟悉荷列山一帶的地理
[00:15:00.320 --> 00:15:02.320]  天氣的變化
[00:15:02.320 --> 00:15:05.320]  摩西作為一個很卑微的牧羊人
[00:15:05.320 --> 00:15:09.320]  當時牧羊人的工作很多人都不願意去做
[00:15:09.320 --> 00:15:13.320]  因為那些是很單調很卑微的工作
[00:15:13.320 --> 00:15:15.320]  摩西生活很平淡
[00:15:15.320 --> 00:15:18.320]  而且重複又單調
[00:15:18.320 --> 00:15:22.320]  但摩西藉著這些重複又單調的牧羊工作
[00:15:22.320 --> 00:15:27.320]  成為了一個很有耐心很有耐性的人
[00:15:27.320 --> 00:15:33.320]  而且還是一個熟悉曠野一帶環境天氣的人
[00:15:33.320 --> 00:15:38.320]  甚至乎就由一位受過高等教育的埃及王子
[00:15:38.320 --> 00:15:41.320]  在一段迷茫的期間有所鍛鍊
[00:15:41.320 --> 00:15:45.320]  令到他明白到依靠自己的能力是不行的
[00:15:45.320 --> 00:15:47.320]  只會落荒而逃
[00:15:47.320 --> 00:15:50.320]  而且轉向為順服上帝
[00:15:50.320 --> 00:15:54.320]  依靠上帝磨練成為一個謙卑的人
[00:15:54.320 --> 00:15:56.320]  在這些經驗和磨練
[00:15:56.320 --> 00:16:00.320]  對於摩西在日後帶領以色列人出埃及
[00:16:00.320 --> 00:16:02.320]  漂泊在曠野四十年
[00:16:02.320 --> 00:16:04.320]  有非常大的幫助
[00:16:04.320 --> 00:16:06.320]  弟兄姊妹
[00:16:06.320 --> 00:16:10.320]  有時候我們都會有很多不同的經歷
[00:16:10.320 --> 00:16:12.320]  在這些經歷裏面
[00:16:12.320 --> 00:16:15.320]  不期然鍛鍊出一些才能
[00:16:15.320 --> 00:16:19.320]  可能這些才能你都收藏了很久
[00:16:19.320 --> 00:16:21.320]  可能你
[00:16:21.320 --> 00:16:24.320]  我想說年輕,不過你現在都很年輕
[00:16:24.320 --> 00:16:27.320]  讀書的時候,很年輕的時候
[00:16:27.320 --> 00:16:30.320]  我又練好一首好結他
[00:16:30.320 --> 00:16:33.320]  我又練好一首好的鋼琴
[00:16:33.320 --> 00:16:37.320]  我打算出來大敬拜去侍奉上帝
[00:16:37.320 --> 00:16:41.320]  但是因著學業的影響,工作的影響
[00:16:41.320 --> 00:16:44.320]  這些東西我都放下了很久
[00:16:44.320 --> 00:16:46.320]  我覺得每一個人
[00:16:46.320 --> 00:16:49.320]  在生活裏面都有很多東西收藏
[00:16:49.320 --> 00:16:51.320]  而且放下了
[00:16:51.320 --> 00:16:54.320]  更加重要的是,剛才都說了
[00:16:54.320 --> 00:16:57.320]  有另外一些東西鍛鍊了出來
[00:16:57.320 --> 00:16:59.320]  但是那些經驗
[00:16:59.320 --> 00:17:01.320]  可能我們能夠服侍上帝
[00:17:01.320 --> 00:17:03.320]  我們都不知道
[00:17:03.320 --> 00:17:06.320]  或者這些經驗,這些才能
[00:17:06.320 --> 00:17:11.320]  可能在日後都會成為侍奉上帝的一些很大的幫助
[00:17:11.320 --> 00:17:14.320]  我都說一下,分享一下我自己
[00:17:14.320 --> 00:17:17.320]  我在目的之前
[00:17:17.320 --> 00:17:19.320]  其實我是做設計的
[00:17:19.320 --> 00:17:24.320]  我讀完中學開始讀設計,做設計
[00:17:24.320 --> 00:17:26.320]  投身了設計的行業
[00:17:26.320 --> 00:17:30.320]  直到有了上帝傳職呼召之後
[00:17:30.320 --> 00:17:32.320]  我就進了神學院
[00:17:32.320 --> 00:17:34.320]  畢業之後就做了傳導人
[00:17:34.320 --> 00:17:37.320]  我記得在目的之前
[00:17:37.320 --> 00:17:41.320]  我有一次參與短宣的旅程
[00:17:41.320 --> 00:17:43.320]  在探訪裏面
[00:17:43.320 --> 00:17:45.320]  這張是我的相片
[00:17:45.320 --> 00:17:49.320]  那時候幫客人做一些產品拍攝
[00:17:49.320 --> 00:17:51.320]  我就幫他打燈,看位
[00:17:51.320 --> 00:17:54.320]  這個就是我以前工作的時候
[00:17:54.320 --> 00:17:58.320]  我探訪一個宣教士
[00:17:58.320 --> 00:18:03.320]  那個宣教士在外地做營商宣教
[00:18:03.320 --> 00:18:07.320]  在那裏做生意,設立一些中心
[00:18:07.320 --> 00:18:10.320]  向當地人傳福音
[00:18:10.320 --> 00:18:14.320]  營商宣教的特質,他要做生意
[00:18:14.320 --> 00:18:19.320]  他不單提供了一些就業的機會給當地居民
[00:18:19.320 --> 00:18:21.320]  而且向當地居民傳福音
[00:18:21.320 --> 00:18:27.320]  讓藉著這些工作機會可以接觸到更多的人
[00:18:27.320 --> 00:18:34.320]  我當時,剛才也說了我是做設計公司的
[00:18:34.320 --> 00:18:38.320]  我會做一些產品的推廣,宣傳的活動,工作
[00:18:38.320 --> 00:18:42.320]  在那次短宣的探訪裏面,很奇妙
[00:18:42.320 --> 00:18:46.320]  藉著聖靈的感動,我就開始去問這個宣教士
[00:18:46.320 --> 00:18:50.320]  他不是在香港,他在海外
[00:18:50.320 --> 00:18:52.320]  還是一些落後的地方
[00:18:52.320 --> 00:18:54.320]  你的產品是怎樣推銷的呢?
[00:18:54.320 --> 00:18:57.320]  他怎樣推廣,怎樣營運你的生意呢?
[00:18:57.320 --> 00:19:01.320]  因為我當時也在做生意,開設計公司
[00:19:01.320 --> 00:19:03.320]  我對於生意有些敏感
[00:19:03.320 --> 00:19:06.320]  你怎樣營運,你不用吃飯嗎?
[00:19:06.320 --> 00:19:10.320]  我就問他,你的產品是怎樣推銷的呢?
[00:19:10.320 --> 00:19:18.320]  我很想幫助宣教士真正營運一盤生意
[00:19:18.320 --> 00:19:22.320]  讓他能夠安心地傳福音,去宣教
[00:19:22.320 --> 00:19:27.320]  我就很好奇,跟他有很多接觸
[00:19:27.320 --> 00:19:35.320]  我回到香港後,仍然去了解他的事工究竟是怎樣發展
[00:19:35.320 --> 00:19:39.320]  我就將這個感動帶回香港
[00:19:39.320 --> 00:19:46.320]  我在香港重新跟他的產品做品牌形象,包裝
[00:19:46.320 --> 00:19:49.320]  而且配對很多銷售點
[00:19:49.320 --> 00:19:54.320]  而且我希望那次藉著上帝給我的才能
[00:19:54.320 --> 00:19:58.320]  去配合宣教士去服侍上帝
[00:19:58.320 --> 00:20:01.320]  不過我都很感恩
[00:20:01.320 --> 00:20:07.320]  其實在過程中,我自己也有全職呼召的感動
[00:20:07.320 --> 00:20:10.320]  神也帶我做了全套
[00:20:10.320 --> 00:20:14.320]  不過在服侍的旅程當中
[00:20:14.320 --> 00:20:22.320]  的確幫助到宣教士營運生意和宣教的過程
[00:20:22.320 --> 00:20:25.320]  這些就是產品的照片
[00:20:25.320 --> 00:20:27.320]  很漂亮,很有民族特色
[00:20:27.320 --> 00:20:29.320]  其實很值得做
[00:20:29.320 --> 00:20:32.320]  不過在之後,因為很多原因
[00:20:32.320 --> 00:20:36.320]  我們之後就沒有聯絡,沒有繼續幫他
[00:20:36.320 --> 00:20:38.320]  我想說什麼呢?
[00:20:38.320 --> 00:20:43.320]  因為同樣地,在我們的過程中
[00:20:43.320 --> 00:20:46.320]  有時候有些機會,有些感動
[00:20:46.320 --> 00:20:50.320]  其實並不是我們刻意地去發生、去產生
[00:20:50.320 --> 00:20:52.320]  好像我剛才所分享
[00:20:52.320 --> 00:20:54.320]  其實我透過一個短宣旅程
[00:20:54.320 --> 00:20:56.320]  其實我沒有想過去做什麼
[00:20:56.320 --> 00:20:59.320]  我真的去做短宣,去帶年輕人去探訪
[00:20:59.320 --> 00:21:01.320]  其實就是這麼簡單
[00:21:01.320 --> 00:21:04.320]  但是在過程中,我認識了宣教士
[00:21:04.320 --> 00:21:06.320]  透過互相認識
[00:21:06.320 --> 00:21:10.320]  原來我的才能都可以給上帝使用
[00:21:10.320 --> 00:21:14.320]  其實同樣地,上帝給了我們不同的能力
[00:21:14.320 --> 00:21:17.320]  有不同的恩賜,有不同的才幹
[00:21:17.320 --> 00:21:20.320]  我們在座當中,每個人都不同
[00:21:20.320 --> 00:21:23.320]  可能在事工中,需要弟兄姊妹的配搭
[00:21:23.320 --> 00:21:24.320]  就像剛才那樣
[00:21:24.320 --> 00:21:27.320]  我幫他做一個品牌的形象,去做銷售
[00:21:27.320 --> 00:21:29.320]  但是他就做生產
[00:21:29.320 --> 00:21:31.320]  互相的配搭
[00:21:31.320 --> 00:21:34.320]  但是弟兄姊妹,我很想鼓勵你
[00:21:34.320 --> 00:21:36.320]  當你看到你的才能
[00:21:36.320 --> 00:21:41.320]  可以在某些福音事工上,去貢獻出來的話
[00:21:41.320 --> 00:21:44.320]  而且你看到福音的需要
[00:21:44.320 --> 00:21:48.320]  很想鼓勵你,用行動去回應
[00:21:48.320 --> 00:21:50.320]  我們不知道
[00:21:50.320 --> 00:21:53.320]  可能某一種能力,某一些才幹
[00:21:53.320 --> 00:21:57.320]  可能就是給上帝慢慢地使用,大大地使用
[00:21:57.320 --> 00:22:01.320]  因為可能在我們生活中,某些場合
[00:22:01.320 --> 00:22:07.320]  我們同樣察覺不到某些事情
[00:22:07.320 --> 00:22:10.320]  同樣藉著福音的緣故
[00:22:10.320 --> 00:22:13.320]  我們可以貢獻給上帝使用
[00:22:13.320 --> 00:22:17.320]  弟兄姊妹,我不知道你近來有沒有,或者過往有沒有
[00:22:17.320 --> 00:22:22.320]  如果有,很想鼓勵你,去祈禱,以行動去回應
[00:22:22.320 --> 00:22:28.320]  第二個分題,就是認定伏事的對象
