
[00:00:00.000 --> 00:00:02.000]  讓我們一起有個禱告
[00:04:20.000 --> 00:04:22.000]  她是決意去連於奶奶
[00:04:22.000 --> 00:04:24.000]  是奶奶呀大英姐妹
[00:04:24.000 --> 00:04:25.000]  是奶奶呀
[00:04:25.000 --> 00:04:28.000]  大家沒有反應
[00:04:28.000 --> 00:04:31.000]  我們通常都有點害怕
[00:04:31.000 --> 00:04:33.000]  她是決意連於奶奶
[00:04:33.000 --> 00:04:34.000]  第二章
[00:04:34.000 --> 00:04:37.000]  路德幫奶奶去找食
[00:04:37.000 --> 00:04:39.000]  幫她去撿墨水
[00:04:39.000 --> 00:04:41.000]  去到田間
[00:04:41.000 --> 00:04:43.000]  去邂逅男主角
[00:04:43.000 --> 00:04:45.000]  男主角叫波亞斯
[00:04:45.000 --> 00:04:48.000]  波亞斯超班
[00:04:48.000 --> 00:04:50.000]  超過律法的要求
[00:04:50.000 --> 00:04:51.000]  好好照顧她
[00:04:51.000 --> 00:04:55.000]  也很欣賞路德對奶奶的恩情
[00:04:55.000 --> 00:04:56.000]  第三章
[00:04:56.000 --> 00:05:00.000]  路德晚上去田間向波亞斯求婚
[00:05:00.000 --> 00:05:03.000]  你說什麼女孩子這麼主動
[00:05:03.000 --> 00:05:06.000]  其實是因為一個字
[00:05:06.000 --> 00:05:07.000]  是什麼字呢
[00:05:07.000 --> 00:05:09.000]  這個字很重要
[00:05:09.000 --> 00:05:11.000]  是題目的字
[00:05:11.000 --> 00:05:13.000]  第三章第九節
[00:05:13.000 --> 00:05:15.000]  說到路德向波亞斯求婚
[00:05:15.000 --> 00:05:17.000]  他怎麼說呢
[00:05:17.000 --> 00:05:18.000]  原因是因為
[00:05:18.000 --> 00:05:22.000]  你是可以屬我產業的至親
[00:05:22.000 --> 00:05:24.000]  這麼長的字
[00:05:24.000 --> 00:05:25.000]  其實原文只有一個字
[00:05:25.000 --> 00:05:26.000]  Goal
[00:05:26.000 --> 00:05:27.000]  意思就是
[00:05:27.000 --> 00:05:28.000]  英文直譯就是
[00:05:28.000 --> 00:05:30.000]  Redeemer這個字
[00:05:30.000 --> 00:05:32.000]  Redeemer很偉大
[00:05:32.000 --> 00:05:35.000]  救贖者的意思
[00:05:35.000 --> 00:05:36.000]  波亞斯的回應
[00:05:36.000 --> 00:05:40.000]  也是不停重複這個字
[00:05:40.000 --> 00:05:43.000]  我在港島大綱和PowerPoint
[00:05:43.000 --> 00:05:45.000]  也用紅色這個字
[00:05:45.000 --> 00:05:47.000]  讓大家看到
[00:05:47.000 --> 00:05:49.000]  所有紅色這個字
[00:05:49.000 --> 00:05:53.000]  都是屬這個字
[00:05:53.000 --> 00:05:55.000]  全書出現了21次
[00:05:55.000 --> 00:05:59.000]  第四章出現了14次
[00:05:59.000 --> 00:06:01.000]  波亞斯回應路德的求婚
[00:06:01.000 --> 00:06:02.000]  就是這個字
[00:06:02.000 --> 00:06:03.000]  他怎麼說呢
[00:06:03.000 --> 00:06:07.000]  他說的確是屬業的至親
[00:06:07.000 --> 00:06:09.000]  也就是Redeemer
[00:06:09.000 --> 00:06:11.000]  但還有一個人
[00:06:11.000 --> 00:06:12.000]  還有一個Redeemer
[00:06:12.000 --> 00:06:14.000]  原文是比我更親的
[00:06:14.000 --> 00:06:16.000]  你今晚就在這裡住宿
[00:06:16.000 --> 00:06:18.000]  明天早上
[00:06:18.000 --> 00:06:22.000]  他如果肯為你屬你
[00:06:22.000 --> 00:06:24.000]  好 就由他屬
[00:06:24.000 --> 00:06:25.000]  倘若他不肯屬
[00:06:25.000 --> 00:06:27.000]  我指著永生的夜話起誓
[00:06:27.000 --> 00:06:29.000]  我必為你屬
[00:06:29.000 --> 00:06:33.000]  你只管在這裡睡到早上
[00:06:33.000 --> 00:06:35.000]  首先我們要明白
[00:06:35.000 --> 00:06:38.000]  究竟屬和取
[00:06:38.000 --> 00:06:41.000]  他現在回應路德的求婚
[00:06:41.000 --> 00:06:43.000]  有什麼關係呢
[00:06:43.000 --> 00:06:45.000]  為什麼不停說屬字呢
[00:06:45.000 --> 00:06:46.000]  我們先要明白
[00:06:46.000 --> 00:06:48.000]  以色列有兩條律例
[00:06:48.000 --> 00:06:49.000]  很重要的
[00:06:49.000 --> 00:06:53.000]  第一條是關於屬業至親
[00:06:53.000 --> 00:06:54.000]  這個說你的弟兄
[00:06:54.000 --> 00:06:56.000]  如果漸漸貧窮
[00:06:56.000 --> 00:06:57.000]  越來越窮
[00:06:57.000 --> 00:06:58.000]  他賣了一些產業
[00:06:58.000 --> 00:07:00.000]  他的至親Redeemer
[00:07:00.000 --> 00:07:05.000]  就要來為弟兄賣的Redeem
[00:07:05.000 --> 00:07:06.000]  是在說什麼呢
[00:07:06.000 --> 00:07:09.000]  不知道大家有沒有印象
[00:07:09.000 --> 00:07:10.000]  有沒有經歷過
[00:07:10.000 --> 00:07:11.000]  當舖
[00:07:11.000 --> 00:07:13.000]  香港以前有當舖
[00:07:13.000 --> 00:07:14.000]  如果你沒錢
[00:07:14.000 --> 00:07:16.000]  你會當一些東西
[00:07:16.000 --> 00:07:18.000]  假設當一隻錶
[00:07:18.000 --> 00:07:21.000]  當完之後就可以贖回
[00:07:21.000 --> 00:07:22.000]  但如果你很窮
[00:07:22.000 --> 00:07:24.000]  又沒錢贖回
[00:07:24.000 --> 00:07:25.000]  這裡的條例是
[00:07:25.000 --> 00:07:28.000]  你的至親
[00:07:28.000 --> 00:07:30.000]  可以幫你贖回
[00:07:30.000 --> 00:07:33.000]  那隻錶贖回是屬於誰的呢
[00:07:33.000 --> 00:07:34.000]  當然是給你
[00:07:34.000 --> 00:07:35.000]  幫你
[00:07:35.000 --> 00:07:37.000]  就給你
[00:07:37.000 --> 00:07:39.000]  這個屬業至親
[00:07:39.000 --> 00:07:40.000]  叫做Redeemer
[00:07:40.000 --> 00:07:41.000]  救贖者
[00:07:41.000 --> 00:07:44.000]  就是盡了他的責任
[00:07:44.000 --> 00:07:45.000]  但我們看看
[00:07:45.000 --> 00:07:47.000]  究竟和結婚有什麼關係呢
[00:07:47.000 --> 00:07:49.000]  仍然沒有關係
[00:07:49.000 --> 00:07:52.000]  路德可能是外邦人
[00:07:52.000 --> 00:07:54.000]  所以他搞錯了
[00:07:54.000 --> 00:07:56.000]  另一條條例
[00:07:56.000 --> 00:07:57.000]  另一條條例是
[00:07:57.000 --> 00:07:59.000]  《生命記》的25章5-6節
[00:07:59.000 --> 00:08:02.000]  是關於兄弟取遺傷的律法
[00:08:02.000 --> 00:08:04.000]  今天有很多律法
[00:08:04.000 --> 00:08:06.000]  有兩條
[00:08:06.000 --> 00:08:08.000]  大家留心
[00:08:08.000 --> 00:08:10.000]  這裡其實是說什麼呢
[00:08:10.000 --> 00:08:11.000]  就是說到
[00:08:11.000 --> 00:08:12.000]  如果兄弟
[00:08:12.000 --> 00:08:13.000]  我口語一點說
[00:08:13.000 --> 00:08:14.000]  有個兄弟
[00:08:14.000 --> 00:08:16.000]  你有個兄弟死了
[00:08:16.000 --> 00:08:17.000]  他又沒有兒子
[00:08:17.000 --> 00:08:19.000]  那你
[00:08:19.000 --> 00:08:20.000]  這裡就說
[00:08:20.000 --> 00:08:22.000]  那嫂子和弟父
[00:08:22.000 --> 00:08:23.000]  或者弟父
[00:08:23.000 --> 00:08:25.000]  不可以嫁給陌生人
[00:08:25.000 --> 00:08:27.000]  要嫁給你
[00:08:27.000 --> 00:08:29.000]  因為你是她的兄弟
[00:08:29.000 --> 00:08:32.000]  她死了的兄弟
[00:08:32.000 --> 00:08:34.000]  但是你們生的兒子
[00:08:34.000 --> 00:08:36.000]  第一個大兒子
[00:08:36.000 --> 00:08:38.000]  就要歸入死了的哥哥
[00:08:38.000 --> 00:08:41.000]  或者弟弟的名下
[00:08:41.000 --> 00:08:45.000]  免得他的名在以色列中逃去
[00:08:45.000 --> 00:08:48.000]  就是幫兄弟贖回兒子
[00:08:48.000 --> 00:08:50.000]  讓他可以有後人
[00:08:50.000 --> 00:08:53.000]  我們明白了這兩條律例
[00:08:53.000 --> 00:08:57.000]  就會容易明白第四章的經文
[00:08:57.000 --> 00:08:59.000]  這裡說到
[00:08:59.000 --> 00:09:03.000]  取遺傷其實只限於兄弟
[00:09:03.000 --> 00:09:04.000]  大家記住
[00:09:04.000 --> 00:09:06.000]  稍後就會有關係
[00:09:06.000 --> 00:09:08.000]  但波亞斯不是
[00:09:08.000 --> 00:09:10.000]  他不是路德的老公
[00:09:10.000 --> 00:09:11.000]  馬倫的兄弟
[00:09:11.000 --> 00:09:13.000]  他不是
[00:09:13.000 --> 00:09:15.000]  所以他其實按律法
[00:09:15.000 --> 00:09:17.000]  是沒有責任
[00:09:17.000 --> 00:09:20.000]  去娶路德的
[00:09:20.000 --> 00:09:22.000]  但他又沒有指正路德
[00:09:22.000 --> 00:09:24.000]  你搞錯了
[00:09:24.000 --> 00:09:27.000]  我又不是你老公的兄弟
[00:09:27.000 --> 00:09:28.000]  他不是
[00:09:28.000 --> 00:09:30.000]  他一句都沒有說過
[00:09:30.000 --> 00:09:32.000]  他怎麼說呢
[00:09:32.000 --> 00:09:35.000]  只不過有一個更親的人
[00:09:35.000 --> 00:09:36.000]  我要先問了他
[00:09:36.000 --> 00:09:38.000]  我就肯娶你
[00:09:38.000 --> 00:09:41.000]  我就肯贖你
[00:09:41.000 --> 00:09:42.000]  如果你看到這裡
[00:09:42.000 --> 00:09:43.000]  如果從第一章開始看
[00:09:43.000 --> 00:09:44.000]  就會覺得
[00:09:44.000 --> 00:09:47.000]  為什麼突然間
[00:09:47.000 --> 00:09:49.000]  男女主角應該在一起
[00:09:49.000 --> 00:09:52.000]  為什麼突然間殺出情咬金
[00:09:52.000 --> 00:09:54.000]  某某人是誰
[00:09:54.000 --> 00:09:56.000]  我們現在就用啟認的方式
[00:09:56.000 --> 00:09:59.000]  看第四章一到六節
[00:09:59.000 --> 00:10:00.000]  我先讀
[00:10:00.000 --> 00:10:02.000]  然後請大家讀第二節
[00:10:02.000 --> 00:10:04.000]  波亞斯上到城門
[00:10:04.000 --> 00:10:05.000]  坐在那裡
[00:10:05.000 --> 00:10:06.000]  看啊
[00:10:06.000 --> 00:10:07.000]  波亞斯所說
[00:10:07.000 --> 00:10:09.000]  那個可以屬產業的至親經過
[00:10:09.000 --> 00:10:11.000]  某某先生
[00:10:11.000 --> 00:10:12.000]  請你轉回來
[00:10:12.000 --> 00:10:13.000]  坐在這裡
[00:10:13.000 --> 00:10:15.000]  他就轉回來坐下
[00:10:15.000 --> 00:10:17.000]  波亞斯就請你們
[00:10:17.000 --> 00:10:19.000]  轉回那裡
[00:10:19.000 --> 00:10:20.000]  對他們說
[00:10:20.000 --> 00:10:22.000]  請你們坐在這裡
[00:10:22.000 --> 00:10:24.000]  他們就都坐下
[00:10:24.000 --> 00:10:26.000]  波亞斯對那至親說
[00:10:26.000 --> 00:10:29.000]  從摩亞地回來的那餌米
[00:10:29.000 --> 00:10:31.000]  現在要賣我們弟兄
[00:10:31.000 --> 00:10:33.000]  以利米勒的那塊地
[00:10:33.000 --> 00:10:35.000]  我想問你
[00:10:35.000 --> 00:10:37.000]  那米是屬性嗎
[00:10:37.000 --> 00:10:39.000]  你可以賣那塊地
[00:10:39.000 --> 00:10:41.000]  我們就在那裡
[00:10:41.000 --> 00:10:42.000]  看啊
[00:10:42.000 --> 00:10:43.000]  看啊
[00:10:43.000 --> 00:10:44.000]  看啊
[00:10:44.000 --> 00:10:45.000]  看啊
[00:10:45.000 --> 00:10:46.000]  看啊
[00:10:46.000 --> 00:10:47.000]  看啊
[00:10:47.000 --> 00:10:48.000]  看啊
[00:10:48.000 --> 00:10:49.000]  看啊
[00:10:49.000 --> 00:10:50.000]  看啊
[00:10:50.000 --> 00:10:51.000]  看啊
[00:10:51.000 --> 00:10:52.000]  看啊
[00:10:52.000 --> 00:10:53.000]  看啊
[00:10:53.000 --> 00:10:54.000]  看啊
[00:10:54.000 --> 00:10:55.000]  看啊
[00:10:55.000 --> 00:10:56.000]  看啊
[00:10:56.000 --> 00:10:57.000]  看啊
[00:10:57.000 --> 00:10:58.000]  看啊
[00:10:58.000 --> 00:10:59.000]  看啊
[00:10:59.000 --> 00:11:00.000]  波亞斯說
[00:11:00.000 --> 00:11:05.000]  你從那餌米和摩亞女子路德手中買這地的時候
[00:11:05.000 --> 00:11:07.000]  也當賣死人的妻子
[00:11:07.000 --> 00:11:10.000]  不使死人在產業上留名
[00:11:10.000 --> 00:11:22.000]  (廣東話)
[00:11:22.000 --> 00:11:24.000]  波亞斯想了一晚
[00:11:24.000 --> 00:11:26.000]  漫漫長夜
[00:11:26.000 --> 00:11:28.000]  他不肯
[00:11:28.000 --> 00:11:32.000]  他不是私下去問那個至親
[00:11:32.000 --> 00:11:33.000]  或者說
[00:11:33.000 --> 00:11:34.000]  不如你不要追他
[00:11:34.000 --> 00:11:35.000]  讓我來吧
[00:11:35.000 --> 00:11:36.000]  不是
[00:11:36.000 --> 00:11:39.000]  他一早就去到一個人來人往的城門
[00:11:39.000 --> 00:11:45.000]  這個城門是當時以色列人執行律法的地方
[00:11:45.000 --> 00:11:47.000]  就好像今天的法庭
[00:11:47.000 --> 00:11:50.000]  那裡因為很多人出入
[00:11:50.000 --> 00:11:52.000]  方便做見證
[00:11:52.000 --> 00:11:54.000]  他坐在那裡
[00:11:54.000 --> 00:11:56.000]  接著經文很快就說
[00:11:56.000 --> 00:11:57.000]  看啊
[00:11:57.000 --> 00:11:59.000]  他要找那個熟業至親
[00:11:59.000 --> 00:12:01.000]  就是Redeemer經過
[00:12:01.000 --> 00:12:02.000]  看啊
[00:12:02.000 --> 00:12:04.000]  這個字在和合本翻譯成
[00:12:04.000 --> 00:12:06.000]  合巧
[00:12:06.000 --> 00:12:09.000]  其實很多日本翻譯這個字
[00:12:09.000 --> 00:12:11.000]  是很全神達意的
[00:12:11.000 --> 00:12:13.000]  在路德記出現了三次目的
[00:12:13.000 --> 00:12:14.000]  就是要我們留意
[00:12:14.000 --> 00:12:16.000]  神在這裡
[00:12:16.000 --> 00:12:17.000]  這麼巧
[00:12:17.000 --> 00:12:19.000]  那個人又經過
[00:12:19.000 --> 00:12:21.000]  神在這裡
[00:12:21.000 --> 00:12:28.000]  雖然城門口是男子每天去田間必經的地方
[00:12:28.000 --> 00:12:33.000]  但是如果我們去找尼穆斯
[00:12:33.000 --> 00:12:35.000]  我們去到永明
[00:12:35.000 --> 00:12:36.000]  一早就去到
[00:12:36.000 --> 00:12:38.000]  是否一定會遇到他
[00:12:38.000 --> 00:12:40.000]  雖然他必經之路
[00:12:40.000 --> 00:12:41.000]  但也不一定
[00:12:41.000 --> 00:12:42.000]  因為他可能會病了
[00:12:42.000 --> 00:12:43.000]  去旅行
[00:12:43.000 --> 00:12:44.000]  各種原因
[00:12:44.000 --> 00:12:46.000]  放安息年等等
[00:12:46.000 --> 00:12:48.000]  今天我講路德記的時候
[00:12:48.000 --> 00:12:51.000]  也經歷了很多很多的合巧
[00:12:51.000 --> 00:12:52.000]  這麼巧
[00:12:52.000 --> 00:12:57.000]  當我被分派講「憐於家人」這個題目的時候
[00:12:57.000 --> 00:12:58.000]  我就求問神
[00:12:58.000 --> 00:13:00.000]  接著我就問老公
[00:13:00.000 --> 00:13:03.000]  老公就說「講路德記吧」
[00:13:03.000 --> 00:13:05.000]  接著第二天
[00:13:05.000 --> 00:13:07.000]  我就見到我女兒的青少崇拜
[00:13:07.000 --> 00:13:09.000]  又是講路德記
[00:13:09.000 --> 00:13:11.000]  接著當日的中堂
[00:13:11.000 --> 00:13:13.000]  又是講路德記
[00:13:13.000 --> 00:13:14.000]  之後見到普通話崇拜
[00:13:14.000 --> 00:13:16.000]  又是講路德記
[00:13:16.000 --> 00:13:17.000]  接著再
[00:13:17.000 --> 00:13:19.000]  迪達斯姆又是講「憐於家人」
[00:13:19.000 --> 00:13:21.000]  她又說她又講路德記
[00:13:21.000 --> 00:13:23.000]  接著我就接著她講路德記
[00:13:23.000 --> 00:13:25.000]  這一切這麼巧
[00:13:25.000 --> 00:13:26.000]  我真的發覺
[00:13:26.000 --> 00:13:28.000]  當我覺得這麼巧的時候
[00:13:28.000 --> 00:13:31.000]  就覺得不是這麼巧
[00:13:31.000 --> 00:13:33.000]  我們是否留意到
[00:13:33.000 --> 00:13:37.000]  當我們遇見一些這麼巧的事的時候
[00:13:37.000 --> 00:13:41.000]  我們就更加容易留意到神在這裡
[00:13:41.000 --> 00:13:44.000]  今天我們坐在這裡
[00:13:44.000 --> 00:13:46.000]  你出生在你的家庭
[00:13:46.000 --> 00:13:47.000]  全部都是這麼巧
[00:13:47.000 --> 00:13:49.000]  又不是這麼巧
[00:13:49.000 --> 00:13:51.000]  你看不看到神在這裡呢
[00:13:51.000 --> 00:13:53.000]  神要我們怎樣去回應祂呢
[00:13:53.000 --> 00:13:56.000]  波亞斯和那位至親
[00:13:56.000 --> 00:13:58.000]  兩個都被稱為救贖者
[00:13:58.000 --> 00:14:02.000]  他們怎樣去回應這麼巧呢
[00:14:02.000 --> 00:14:04.000]  波亞斯就把握時間
[00:14:04.000 --> 00:14:06.000]  把握時機
[00:14:06.000 --> 00:14:08.000]  就抓住這個至親
[00:14:08.000 --> 00:14:09.000]  和抓了十位長老
[00:14:09.000 --> 00:14:12.000]  坐下來抽筋就開庭了
[00:14:12.000 --> 00:14:14.000]  波亞斯不是一開始就說
[00:14:14.000 --> 00:14:15.000]  你娶不娶路德
[00:14:15.000 --> 00:14:16.000]  他很奇怪的
[00:14:16.000 --> 00:14:18.000]  他分開了兩個回合
[00:14:18.000 --> 00:14:20.000]  第一個回合第三至第四節
[00:14:20.000 --> 00:14:21.000]  那裡講的
[00:14:21.000 --> 00:14:23.000]  他就問至親
[00:14:23.000 --> 00:14:25.000]  你買不買
[00:14:25.000 --> 00:14:28.000]  你現在要賣那塊地
[00:14:28.000 --> 00:14:29.000]  無端端的
[00:14:29.000 --> 00:14:30.000]  那塊地
[00:14:30.000 --> 00:14:33.000]  路德記一直都沒有說過
[00:14:33.000 --> 00:14:36.000]  我們知道這裡不單是賣地
[00:14:36.000 --> 00:14:38.000]  更加是贖地
[00:14:38.000 --> 00:14:41.000]  就像剛才你未舉的條例所說
[00:14:41.000 --> 00:14:46.000]  贖了就要還給那位至親的主人
[00:14:46.000 --> 00:14:49.000]  對自己其實是沒有利益可言的
[00:14:49.000 --> 00:14:51.000]  那個人就說我要贖
[00:14:51.000 --> 00:14:53.000]  你如果是讀者
[00:14:53.000 --> 00:14:55.000]  會不會想你要贖啊
[00:14:55.000 --> 00:14:58.000]  那是不是你會娶賣路德啊
[00:14:58.000 --> 00:15:00.000]  是不是波亞斯沒有行啊
[00:15:00.000 --> 00:15:02.000]  我們再看第二個回合
[00:15:02.000 --> 00:15:03.000]  波亞斯說
[00:15:03.000 --> 00:15:05.000]  你買這塊地的時候
[00:15:05.000 --> 00:15:07.000]  要買死人的妻子
[00:15:07.000 --> 00:15:10.000]  使死人在產業上留名
[00:15:10.000 --> 00:15:12.000]  那至親就怎麼說
[00:15:12.000 --> 00:15:14.000]  那我不贖了
[00:15:14.000 --> 00:15:16.000]  你自己贖了
[00:15:16.000 --> 00:15:18.000]  我不贖了
[00:15:18.000 --> 00:15:19.000]  我們做讀者
[00:15:19.000 --> 00:15:20.000]  如果一直看下去
[00:15:20.000 --> 00:15:22.000]  我就鬆一口氣了
[00:15:22.000 --> 00:15:24.000]  跟波亞斯一起鬆一口氣
[00:15:24.000 --> 00:15:26.000]  因為男女主角可以一起
[00:15:26.000 --> 00:15:28.000]  可以終成眷屬
[00:15:28.000 --> 00:15:30.000]  不用給這個連名字都沒有的人
[00:15:30.000 --> 00:15:32.000]  不知道什麼人
[00:15:32.000 --> 00:15:34.000]  來娶了路德
[00:15:34.000 --> 00:15:36.000]  我們現在就來分析一下
[00:15:36.000 --> 00:15:39.000]  為什麼這個屬葉至親
[00:15:39.000 --> 00:15:41.000]  也是稱為救贖者
[00:15:41.000 --> 00:15:43.000]  為何他做不到男主角
[00:15:43.000 --> 00:15:45.000]  為何他做不到救贖者
[00:15:45.000 --> 00:15:48.000]  為何他不贖呢
[00:15:48.000 --> 00:15:50.000]  但是他又要贖地
[00:15:50.000 --> 00:15:51.000]  又不肯娶路德呢
[00:15:51.000 --> 00:15:54.000]  究竟要我們學習什麼功課呢
[00:15:54.000 --> 00:15:58.000]  也是在襯托男主角的什麼特質呢
[00:15:58.000 --> 00:16:00.000]  我們留意一下
[00:16:00.000 --> 00:16:04.000]  他的原因不去娶路德
[00:16:04.000 --> 00:16:06.000]  並不是說我結了婚
[00:16:06.000 --> 00:16:11.000]  也不是說路德的樣子怎樣怎樣
[00:16:11.000 --> 00:16:12.000]  沒有啊
[00:16:12.000 --> 00:16:14.000]  也不是說他是外邦人
[00:16:14.000 --> 00:16:15.000]  沒有啊
[00:16:15.000 --> 00:16:16.000]  他完全沒有提過路德
[00:16:16.000 --> 00:16:18.000]  他只是說一句話
[00:16:18.000 --> 00:16:22.000]  免得對我的產業有損
[00:16:22.000 --> 00:16:26.000]  所以他肯贖地
[00:16:26.000 --> 00:16:29.000]  其實是因為他自己的利益
[00:16:29.000 --> 00:16:31.000]  大家跟不跟得上啊
[00:16:31.000 --> 00:16:32.000]  是因為他的利益
[00:16:32.000 --> 00:16:34.000]  為什麼啊
