
[00:00:00.000 --> 00:00:03.200]  我們聽神的話之前一起祈禱吧
[00:04:16.500 --> 00:04:18.900]  是一個完全陌生的地方
[00:04:18.900 --> 00:04:23.300]  所以神就派摩西去打發人
[00:04:23.300 --> 00:04:25.200]  讓他們進去之前
[00:04:25.200 --> 00:04:27.500]  去視察一下環境
[00:04:27.500 --> 00:04:31.500]  讓他們先去確認一下神應許的真實
[00:04:31.500 --> 00:04:34.200]  打發這個字
[00:04:34.200 --> 00:04:35.600]  這個動詞
[00:04:35.600 --> 00:04:39.000]  原文是以一個命令語氣來表達的
[00:04:39.000 --> 00:04:42.100]  還有窺探這個詞語
[00:04:42.100 --> 00:04:44.600]  是大有看完之後
[00:04:45.000 --> 00:04:47.600]  要知道怎樣去做的意思
[00:04:47.600 --> 00:04:49.500]  所以
[00:04:49.500 --> 00:04:53.200]  神是要他們去窺探迦南地這個吩咐
[00:04:53.200 --> 00:04:55.900]  是這個任務是計劃一下
[00:04:55.900 --> 00:04:57.700]  他們可以用什麼策略
[00:04:57.700 --> 00:04:59.500]  來去攻取這個地方
[00:04:59.500 --> 00:05:03.700]  於是摩西就打發各支派的一個領袖
[00:05:03.700 --> 00:05:06.000]  去進行這個任務
[00:05:06.000 --> 00:05:09.700]  你們想去南地
[00:05:09.700 --> 00:05:11.100]  穿過荒野
[00:05:11.100 --> 00:05:13.300]  再進入山區
[00:05:14.100 --> 00:05:16.100]  要看看當地的實況
[00:05:16.100 --> 00:05:19.900]  我們要知道當地的部族分佈如何
[00:05:19.900 --> 00:05:22.400]  兵力是強還是弱
[00:05:22.400 --> 00:05:24.500]  人口有多少
[00:05:24.500 --> 00:05:27.500]  他們住的地方是好還是壞
[00:05:27.500 --> 00:05:30.500]  有沒有城牆或者城門保護
[00:05:30.500 --> 00:05:34.900]  另外還要看看他們那裡的土地是肥沃還是貧瘠
[00:05:34.900 --> 00:05:37.000]  有沒有樹木的覆蓋
[00:05:37.000 --> 00:05:38.600]  要給點勇氣
[00:05:38.600 --> 00:05:40.100]  帶點土產回來
[00:05:40.100 --> 00:05:43.200]  按照經文的顯示
[00:05:43.200 --> 00:05:44.600]  摩西的語氣
[00:05:44.600 --> 00:05:47.300]  應該是期望他們帶來好消息
[00:05:47.300 --> 00:05:49.700]  加上經文有一個描述
[00:05:49.700 --> 00:05:53.300]  就是當時正是葡萄初熟的時候
[00:05:53.300 --> 00:05:58.400]  整個開始都是充滿積極和正面的氣氛
[00:05:58.400 --> 00:06:03.100]  摩西是想藉此鼓勵以色列民勇往直前
[00:06:03.100 --> 00:06:04.600]  去攻取這一塊
[00:06:04.600 --> 00:06:07.400]  早已賜給他們的應許之地
[00:06:07.400 --> 00:06:09.600]  他們都很盡力
[00:06:09.600 --> 00:06:12.200]  用了四十天去做考察
[00:06:13.000 --> 00:06:16.700]  基本上這次的行動有兩個核心主題
[00:06:16.700 --> 00:06:20.500]  一是對地方面的考察
[00:06:20.500 --> 00:06:24.500]  另一方面是對人方面的了解
[00:06:24.500 --> 00:06:27.300]  結果不負眾望
[00:06:27.300 --> 00:06:28.900]  如摩西所料
[00:06:28.900 --> 00:06:33.500]  對於地方面的報告
[00:06:33.500 --> 00:06:35.400]  探子是帶來好消息的
[00:06:35.400 --> 00:06:38.900]  而且真的帶來豐富的土產
[00:06:40.200 --> 00:06:43.000]  迦南地果然是流奶與物之地
[00:06:43.000 --> 00:06:44.700]  你看看
[00:06:44.700 --> 00:06:47.400]  他們帶來的秋蠔提子
[00:06:47.400 --> 00:06:50.800]  是用兩個人合力用擔挑挑帶來的
[00:06:50.800 --> 00:06:54.300]  而且「流奶與物」這個詞語
[00:06:54.300 --> 00:06:58.000]  一向都是聖經形容應許之地的詞語
[00:06:58.000 --> 00:07:03.800]  意思是講到羊奶和祖物流出來的糖漿
[00:07:03.800 --> 00:07:07.000]  其實都是代表著應許地的豐富
[00:07:08.100 --> 00:07:10.800]  但是對人方面的報告又如何呢
[00:07:10.800 --> 00:07:16.000]  接下來我們看到一個很掃興的連接詞
[00:07:16.000 --> 00:07:17.200]  「然而」
[00:07:17.200 --> 00:07:21.700]  似乎探子對於人方面的報告
[00:07:21.700 --> 00:07:24.500]  我聽得出是有些懷疑的態度
[00:07:24.500 --> 00:07:29.800]  然而這個連接詞就引入了經文的氣慾
[00:07:29.800 --> 00:07:35.000]  不過當地的居民十分強悍
[00:07:35.500 --> 00:07:38.600]  而且他們的城池又防守嚴密
[00:07:38.600 --> 00:07:42.400]  我們還看到巨人阿納族人
[00:07:42.400 --> 00:07:47.200]  以色列的世仇阿瑪利人就住在南邊
[00:07:47.200 --> 00:07:50.800]  耶布斯人阿摩利人就住在山頭上面
[00:07:50.800 --> 00:07:54.700]  迦南人就佔據著海邊沿岸
[00:07:54.700 --> 00:07:59.400]  探子的報告裏面出現了少許張力
[00:07:59.400 --> 00:08:02.000]  地勢不錯
[00:08:02.000 --> 00:08:04.900]  但是也充滿挑戰
[00:08:05.400 --> 00:08:07.200]  真是人生交叉點
[00:08:07.200 --> 00:08:08.900]  弟兄姊妹
[00:08:08.900 --> 00:08:10.900]  比著你 你會怎樣選擇呢
[00:08:10.900 --> 00:08:13.600]  在現階段
[00:08:13.600 --> 00:08:17.200]  探子帶回來的報告都是客觀的
[00:08:17.200 --> 00:08:19.900]  有好處也有挑戰
[00:08:19.900 --> 00:08:22.400]  我猜現在要我選擇
[00:08:22.400 --> 00:08:23.900]  我都會十五十六
[00:08:23.900 --> 00:08:26.500]  但是弟兄姊妹
[00:08:26.500 --> 00:08:28.300]  我們不要誤會
[00:08:28.300 --> 00:08:29.900]  我們要留意
[00:08:29.900 --> 00:08:32.000]  是否進入迦南
[00:08:32.000 --> 00:08:34.400]  對於一群以色列民來說
[00:08:34.700 --> 00:08:37.500]  和我們今天要搬屋去看房子是不同的
[00:08:37.500 --> 00:08:39.100]  不是讓你選擇的
[00:08:39.100 --> 00:08:41.500]  在經文裏面
[00:08:41.500 --> 00:08:46.400]  是一個以耶和華曉遇摩西作開始
[00:08:46.400 --> 00:08:50.100]  表明了這個是出自上帝的命令
[00:08:50.100 --> 00:08:53.400]  雖然這次的窺探行動
[00:08:53.400 --> 00:08:55.600]  好像讓他們去預示一下
[00:08:55.600 --> 00:08:58.300]  將要進入這個地方是多麼豐富
[00:08:58.300 --> 00:09:01.300]  但是在上帝的角度來看
[00:09:01.300 --> 00:09:03.500]  這次的窺探行動
[00:09:03.900 --> 00:09:06.000]  只是讓他們去規劃一下
[00:09:06.000 --> 00:09:08.500]  用什麼策略來攻取
[00:09:08.500 --> 00:09:10.900]  進入迦南是一件
[00:09:10.900 --> 00:09:13.100]  使命要必達的任務
[00:09:13.100 --> 00:09:16.500]  土地的豐富是一個
[00:09:16.500 --> 00:09:18.400]  已經存在的客觀證據
[00:09:18.400 --> 00:09:21.400]  加上這個是上帝的吩咐
[00:09:21.400 --> 00:09:24.100]  既然上帝吩咐以色列民
[00:09:24.100 --> 00:09:25.800]  要去攻取這個地方
[00:09:25.800 --> 00:09:29.700]  按照之前百姓多次經歷上帝的帶領
[00:09:29.700 --> 00:09:32.800]  上帝是必會在每個挑戰上
[00:09:32.800 --> 00:09:34.300]  與他們同在的
[00:09:34.300 --> 00:09:36.300]  所以看來
[00:09:36.300 --> 00:09:38.700]  面對巨人的恐懼
[00:09:38.700 --> 00:09:42.800]  是反映了他們對這件事的主觀認定
[00:09:42.800 --> 00:09:46.800]  那些巨人對以色列民的威脅有多大
[00:09:46.800 --> 00:09:48.700]  其實在現階段
[00:09:48.700 --> 00:09:50.700]  都是屬於一個未知之數
[00:09:50.700 --> 00:09:53.800]  其實進入應許地的吩咐
[00:09:53.800 --> 00:09:55.900]  是始於阿伯拉罕的年代
[00:09:55.900 --> 00:10:00.100]  所以他們現在繼續要履行上帝的命令
[00:10:01.400 --> 00:10:03.900]  新命記九章一至三節
[00:10:03.900 --> 00:10:06.900]  就給我們多一點資訊去了解
[00:10:06.900 --> 00:10:09.600]  上帝對這件事的安排是怎樣的
[00:10:09.600 --> 00:10:12.600]  新命記九章一至三節
[00:10:12.600 --> 00:10:15.300]  「以色列啊!你當聽
[00:10:15.300 --> 00:10:17.300]  你今日要過約旦河
[00:10:17.300 --> 00:10:20.300]  進去趕出比利強大的國民
[00:10:20.300 --> 00:10:24.100]  得著廣大堅固高得頂天的誠邑
[00:10:24.100 --> 00:10:26.700]  那民是阿納族的人
[00:10:26.700 --> 00:10:29.700]  又大又高是你所知道的
[00:10:30.600 --> 00:10:33.200]  也曾聽見有人指著他們說
[00:10:33.200 --> 00:10:37.100]  誰能在阿納族人面前站立得住呢?
[00:10:37.100 --> 00:10:39.300]  你今日當知道
[00:10:39.300 --> 00:10:43.700]  耶和華你的神在你前面過去如同烈火
[00:10:43.700 --> 00:10:45.300]  要滅絕他們
[00:10:45.300 --> 00:10:47.600]  將他們制服在你面前
[00:10:47.600 --> 00:10:52.300]  這樣你就要照耶和華所說的趕出他們
[00:10:52.300 --> 00:10:54.400]  使他們速速滅亡」
[00:10:54.400 --> 00:10:58.400]  其實神多次告訴以色列民
[00:10:59.100 --> 00:11:02.200]  神會親自處理那些巨大的挑戰
[00:11:02.200 --> 00:11:05.300]  百姓只需要順命
[00:11:05.300 --> 00:11:07.400]  吩咐而行就可以了
[00:11:07.400 --> 00:11:09.800]  頂姐妹
[00:11:09.800 --> 00:11:12.100]  這裡提醒了我們
[00:11:12.100 --> 00:11:14.800]  人總是沒有意識地被
[00:11:14.800 --> 00:11:18.900]  環境、事物所束縛和限制
[00:11:18.900 --> 00:11:23.600]  今時今日我們未必需要面對真實打仗的挑戰
[00:11:23.600 --> 00:11:27.500]  但是我們心裡可能會有很多巨人
[00:11:28.100 --> 00:11:31.300]  成為攔阻了我們聽神吩咐的障礙
[00:11:31.300 --> 00:11:33.800]  不相信神的能力
[00:11:33.800 --> 00:11:37.600]  真的會幫到我們面對心中的巨人
[00:11:37.600 --> 00:11:42.700]  以致我們沒有辦法去享受神賜給我們的豐盛生命
[00:11:42.700 --> 00:11:45.000]  頂姐妹
[00:11:45.000 --> 00:11:50.800]  你心中的巨人會不會出現在人際關係之上呢?
[00:11:50.800 --> 00:11:56.500]  例如你會不會處於一段破裂了的關係裡面
[00:11:57.500 --> 00:12:01.400]  或者有些人需要等著你去饒恕呢?
[00:12:01.400 --> 00:12:06.300]  但是你總是因著某些原因未能夠面對他們
[00:12:06.300 --> 00:12:10.100]  又或者會不會是你的工作時間
[00:12:10.100 --> 00:12:13.100]  已經令你連團契聚會都回不了
[00:12:13.100 --> 00:12:16.200]  你就受制於老闆的要求之下
[00:12:16.200 --> 00:12:18.000]  覺得無計可施呢?
[00:12:18.000 --> 00:12:21.900]  還是會不會神已經多次提醒你
[00:12:21.900 --> 00:12:23.800]  要戒掉一些壞習慣呢?
[00:12:25.100 --> 00:12:27.700]  以前我在報館上班
[00:12:27.700 --> 00:12:31.600]  每天都要安排印報紙的數量
[00:12:31.600 --> 00:12:35.100]  但是我非常害怕對數字
[00:12:35.100 --> 00:12:40.900]  每隔一段時間都要給老闆看一個很多數字的報告
[00:12:40.900 --> 00:12:44.600]  記得有一次老闆很兇的對我說
[00:12:44.600 --> 00:12:47.500]  「阿盈,我已經留意了你很久」
[00:12:47.500 --> 00:12:51.100]  「你的報告放在交易櫃上很多個星期」
[00:12:51.100 --> 00:12:52.900]  「我都沒有見你動手做」
[00:12:53.600 --> 00:12:55.000]  「其他不講義的工作」
[00:12:55.000 --> 00:12:57.000]  「你不用一個小時就交給我」
[00:12:57.000 --> 00:12:58.800]  「究竟你發生什麼事?」
[00:12:58.800 --> 00:13:01.800]  後來我就反省到
[00:13:01.800 --> 00:13:04.800]  原來我對自己恐懼的工作
[00:13:04.800 --> 00:13:08.100]  是有一種習慣就是當看不到
[00:13:08.100 --> 00:13:10.800]  或者拖到很晚才做
[00:13:10.800 --> 00:13:15.200]  後來我發現這種逃避面對困難的意識
[00:13:15.200 --> 00:13:18.500]  已經滲透在我人生的每一個層面
[00:13:18.500 --> 00:13:21.800]  包括在教會的服務上
[00:13:22.700 --> 00:13:26.600]  這個壞習慣原來已經阻礙我去順服神的吩咐
[00:13:26.600 --> 00:13:30.600]  後來我意識到這個問題的影響力
[00:13:30.600 --> 00:13:35.100]  所以我就求神幫助我面對這方面的軟弱
[00:13:35.100 --> 00:13:38.200]  現在我已經好了很多
[00:13:38.200 --> 00:13:40.900]  不過還有很多改善的空間
[00:13:40.900 --> 00:13:45.400]  「頂姐妹,你生命裡有沒有壞習慣」
[00:13:45.400 --> 00:13:49.500]  「已經成為了阻礙你順服神的阻隔呢?」
[00:13:50.700 --> 00:13:54.600]  「你有沒有嘗試花一些時間去反省一下」
[00:13:54.600 --> 00:13:58.600]  「那些改變是不能還是不為呢?」
[00:13:58.600 --> 00:14:00.800]  我們要分清楚
[00:14:00.800 --> 00:14:04.600]  「不能」就是客觀上真的不能做的事
[00:14:04.600 --> 00:14:09.200]  「不為」就只是主觀上不想做的事
[00:14:09.200 --> 00:14:13.300]  「頂姐妹,那些客觀的證據」
[00:14:13.300 --> 00:14:16.700]  「能不能幫助你作出一個正確的判斷呢?」
[00:14:19.000 --> 00:14:20.600]  可能你又會說
[00:14:20.600 --> 00:14:23.900]  「主觀判斷事情沒什麼問題」
[00:14:23.900 --> 00:14:25.300]  「因為我有經歷」
[00:14:25.300 --> 00:14:27.100]  「我知道這樣一定不行的」
[00:14:27.100 --> 00:14:29.700]  不如我們又看看
[00:14:29.700 --> 00:14:33.200]  如果過度主觀會帶來什麼影響
[00:14:33.200 --> 00:14:36.700]  我想請頂姐妹去讀出
[00:14:36.700 --> 00:14:39.800]  13章的這張投影片的經文
[00:14:39.800 --> 00:14:42.800]  然後我就會讀下一章投影片的經文
[00:14:42.800 --> 00:14:44.700]  我們一起開始吧
[00:14:45.500 --> 00:14:49.300]  「迦勒在摩西面前安撫百姓說」
[00:14:49.300 --> 00:14:52.600]  「我們立刻想去德那地吧」
[00:14:52.600 --> 00:14:54.800]  「我們足能得勝」
[00:14:54.800 --> 00:14:58.100]  「但那些和他同去的人說」
[00:14:58.100 --> 00:15:01.300]  「我們不能上去攻擊那民」
[00:15:01.300 --> 00:15:04.100]  「因為他們比我們強壯」
[00:15:04.100 --> 00:15:08.000]  「探子中有人論到所窺探之地」
[00:15:08.000 --> 00:15:11.100]  「向以色列人報惡訊說」
[00:15:11.100 --> 00:15:14.100]  「我們所窺探經過之地」
[00:15:14.300 --> 00:15:16.400]  「是吞吃居民之地」
[00:15:16.400 --> 00:15:19.800]  「我們在那裡所看見的人民」
[00:15:19.800 --> 00:15:21.600]  「都身量高大」
[00:15:21.600 --> 00:15:25.100]  「我們在那裡看見阿納族人」
[00:15:25.100 --> 00:15:26.600]  「就是偉人」
[00:15:26.600 --> 00:15:29.200]  「他們是偉人的後裔」
[00:15:29.200 --> 00:15:33.000]  「據我們看自己就如蚱蜢一樣」
[00:15:33.000 --> 00:15:36.600]  「據他們看我們也是如此」
[00:15:36.600 --> 00:15:37.400]  謝謝
[00:15:37.400 --> 00:15:39.700]  我就讀下一章的經文吧
[00:15:39.700 --> 00:15:42.900]  「當下全會眾大聲宣揚」
[00:15:43.300 --> 00:15:45.500]  「那夜百姓都哭號」
[00:15:45.500 --> 00:15:49.000]  「以色列眾人向摩西亞倫發怨言」
[00:15:49.000 --> 00:15:51.400]  「全會眾對他們說」
[00:15:51.400 --> 00:15:54.300]  「巴不得我們早死在埃及地」
[00:15:54.300 --> 00:15:56.100]  「或是死在這曠野」
[00:15:56.100 --> 00:15:59.400]  「耶和華為什麼把我們領到那地」
[00:15:59.400 --> 00:16:01.400]  「使我們倒在刀下呢」
[00:16:01.400 --> 00:16:05.000]  「我們的妻子和孩子必被擄掠」
[00:16:05.000 --> 00:16:07.700]  「我們回埃及去豈不好嗎」
[00:16:07.700 --> 00:16:09.700]  「眾人彼此說」
[00:16:09.700 --> 00:16:12.000]  「我們不如立一個首領」
[00:16:12.300 --> 00:16:13.600]  「回埃及去吧」
[00:16:13.600 --> 00:16:16.100]  「摩西亞倫就俯伏在」
[00:16:16.100 --> 00:16:18.000]  「以色列全會眾面前」
[00:16:18.000 --> 00:16:19.800]  「窺探地的人中」
[00:16:19.800 --> 00:16:21.800]  「亂的兒子約書亞」
[00:16:21.800 --> 00:16:24.100]  「和耶夫利的兒子加勒」
[00:16:24.100 --> 00:16:25.300]  「撕裂衣服」
[00:16:25.300 --> 00:16:28.000]  「對以色列全會眾說」
[00:16:28.000 --> 00:16:31.400]  「我們所窺探經過之地是極美之地」
[00:16:31.400 --> 00:16:33.800]  「耶和華若喜悅我們」
[00:16:33.800 --> 00:16:36.000]  「就必將我們領進那地」
[00:16:36.000 --> 00:16:38.200]  「那地賜給我們」
[00:16:38.200 --> 00:16:41.000]  「那地原是流奶與蜜之地」
[00:16:41.500 --> 00:16:44.000]  「但你們不可背叛耶和華」
[00:16:44.000 --> 00:16:46.500]  「也不要怕那地的居民」
[00:16:46.500 --> 00:16:48.800]  「因為他們是我們的食物」
[00:16:48.800 --> 00:16:52.100]  「並且隱蔽他們的已經離開他們」
[00:16:52.100 --> 00:16:54.400]  「有耶和華與我們同在」
[00:16:54.400 --> 00:16:55.700]  「不要怕他們」
[00:16:55.700 --> 00:16:57.800]  「但全會眾說」
[00:16:57.800 --> 00:17:00.200]  「拿石頭打死他們二人」
[00:17:00.200 --> 00:17:03.800]  經文提醒我們
[00:17:03.800 --> 00:17:05.500]  視野如果有偏差
[00:17:05.500 --> 00:17:08.300]  將會帶來深遠的影響
[00:17:09.400 --> 00:17:13.700]  這段經文裡很明顯出現了正反兩方
[00:17:13.700 --> 00:17:16.000]  有探子覺得
[00:17:16.000 --> 00:17:19.300]  我們不可以上去攻打居民
[00:17:19.300 --> 00:17:21.500]  因為他們很強壯
[00:17:21.500 --> 00:17:26.500]  但加勒和亞書亞有不同的看法
[00:17:26.500 --> 00:17:29.400]  他們覺得可以立刻上去
[00:17:29.400 --> 00:17:31.400]  他們一定能夠得勝
[00:17:31.400 --> 00:17:33.700]  不用怕那地的居民
[00:17:33.700 --> 00:17:36.400]  因為他們就是我們的食物
[00:17:36.400 --> 00:17:39.000]  而且隱蔽他們的神離開了
[00:17:39.500 --> 00:17:42.100]  而我們有耶和華與我們同在
[00:17:42.100 --> 00:17:43.300]  不用怕他們
[00:17:43.300 --> 00:17:47.300]  明明十二人一起出去看
[00:17:47.300 --> 00:17:50.300]  為何軍情有這麼大的矛盾呢
[00:17:50.300 --> 00:17:53.500]  原來經文上突顯出
[00:17:53.500 --> 00:17:57.600]  有人只是著眼於強壯的亞納族人
[00:17:57.600 --> 00:18:01.100]  他們主觀認為要攻取那個地方
[00:18:01.100 --> 00:18:02.500]  應該是不可能的
[00:18:02.500 --> 00:18:05.800]  他們只是著眼於恐懼之上
[00:18:06.900 --> 00:18:10.900]  我猜他們已經忘記了神之前如何分開紅海
[00:18:10.900 --> 00:18:15.300]  如何以神跡拯救他們脫離埃及的經歷
[00:18:15.300 --> 00:18:19.900]  繼而布厄遜的探子再進一步誇大報告
[00:18:19.900 --> 00:18:22.500]  說「敵強我弱」
[00:18:22.500 --> 00:18:25.300]  他們還繪形繪聲地說
[00:18:25.300 --> 00:18:27.500]  我們窺探過那個地方
[00:18:27.500 --> 00:18:29.800]  那塊地是會吃人的
[00:18:29.800 --> 00:18:34.000]  那裡的土著個個都身形高大
[00:18:35.300 --> 00:18:37.300]  我們還看到亞納族人
[00:18:37.300 --> 00:18:39.500]  據我們來看
[00:18:39.500 --> 00:18:43.700]  我們在他們面前就像蚱蜢一樣
[00:18:43.700 --> 00:18:46.700]  他們看我們就像蚱蜢
[00:18:46.700 --> 00:18:51.800]  但當我們看回第三十三節的經文
[00:18:51.800 --> 00:18:54.400]  出現了一個概念
[00:18:54.400 --> 00:18:55.400]  出現了兩次
[00:18:55.400 --> 00:18:57.100]  就是「據他們來看」
[00:18:57.100 --> 00:19:02.200]  似乎純粹是他們主觀的看法
[00:19:02.200 --> 00:19:04.100]  我在想
[00:19:04.400 --> 00:19:07.500]  如果我是當中的以色列百姓的話
[00:19:07.500 --> 00:19:10.300]  我一定嚇得腳軟
[00:19:10.300 --> 00:19:13.900]  為什麼報告會出現這麼大的差異呢?
[00:19:13.900 --> 00:19:17.100]  12個探子一起出去窺探
[00:19:17.100 --> 00:19:19.300]  竟然會有這麼不同的體會
[00:19:19.300 --> 00:19:21.400]  同樣的體見
[00:19:21.400 --> 00:19:23.500]  為什麼會有這麼不同的視野呢?
[00:19:23.500 --> 00:19:26.100]  我是平民百姓
[00:19:26.100 --> 00:19:28.900]  又沒有機會見過當地的居民
[00:19:28.900 --> 00:19:33.300]  但我快要跟著這群領袖進入這個地方了
[00:19:34.000 --> 00:19:35.500]  我應該相信誰呢?
[00:19:35.500 --> 00:19:38.000]  很明顯
[00:19:38.000 --> 00:19:39.900]  正方就只有兩個人
[00:19:39.900 --> 00:19:42.000]  而反方有十個人
[00:19:42.000 --> 00:19:45.400]  還要他們的報告說得像層層一樣
[00:19:45.400 --> 00:19:47.900]  結果我們看到全會眾
[00:19:47.900 --> 00:19:50.500]  都被負面的報告影響了
[00:19:50.500 --> 00:19:53.800]  經文描述全會眾當晚
[00:19:53.800 --> 00:19:55.700]  驚得哭了一整晚
[00:19:55.700 --> 00:19:58.600]  在群情洶湧之下
[00:19:58.600 --> 00:20:01.700]  他們還要向摩西和阿倫發怨言
[00:20:01.700 --> 00:20:03.400]  喊著要回埃及
[00:20:04.100 --> 00:20:07.500]  最後百姓還要用石頭打死他們
[00:20:07.500 --> 00:20:09.300]  這次大件事了
[00:20:09.300 --> 00:20:13.600]  十個探子認為不應該進入迦南地
[00:20:13.600 --> 00:20:17.800]  他們為了要令百姓站在他們那邊
[00:20:17.800 --> 00:20:20.900]  不惜將他們所觀察到的事實
[00:20:20.900 --> 00:20:22.600]  扭曲和誇大
[00:20:22.600 --> 00:20:26.600]  目的就是希望那些新的資訊
[00:20:26.600 --> 00:20:28.500]  來得到百姓的支持
[00:20:28.500 --> 00:20:31.300]  所以作者形容
[00:20:31.300 --> 00:20:34.200]  他們在匯報惡訊
[00:20:34.200 --> 00:20:37.600]  基本上惡訊這個形容詞
[00:20:37.600 --> 00:20:39.600]  是在說負面的意思
