
[00:00:00.000 --> 00:00:05.000]  各位周六晚堂的弟兄姊妹晚安
[00:05:33.000 --> 00:05:36.000]  這本書是所羅門所寫的
[00:05:36.000 --> 00:05:39.000]  我相信大家都認識所羅門了
[00:05:39.000 --> 00:05:41.000]  我就不多介紹了
[00:05:41.000 --> 00:05:46.000]  我們一起重讀《雅歌書》的一到十七節
[00:05:46.000 --> 00:05:49.000]  還有二章一至七節
[00:05:49.000 --> 00:05:54.000]  我鼓勵大家如果有長刊可以看著經文
[00:05:54.000 --> 00:05:58.000]  如果有手機的聖經也可以看著
[00:05:58.000 --> 00:06:04.000]  因為也需要跟著經文思考裡面的脈絡
[00:06:04.000 --> 00:06:07.000]  找到我了嗎?
[00:06:07.000 --> 00:06:09.000]  我們一起重讀吧
[00:06:09.000 --> 00:06:12.000]  所羅門的歌是歌中的雅歌
[00:06:12.000 --> 00:06:15.000]  願他用口與我親嘴
[00:06:15.000 --> 00:06:18.000]  因你的愛情比酒更美
[00:06:18.000 --> 00:06:20.000]  你的高柔輕香
[00:06:20.000 --> 00:06:23.000]  你的名如同倒出來的香膏
[00:06:23.000 --> 00:06:26.000]  所以眾同類都愛你
[00:06:26.000 --> 00:06:28.000]  願你吸引我
[00:06:28.000 --> 00:06:31.000]  我們就快跑跟隨你
[00:06:31.000 --> 00:06:33.000]  望你進入來室
[00:06:33.000 --> 00:06:36.000]  我們必因你歡喜快樂
[00:06:36.000 --> 00:06:39.000]  我們要稱讚你的愛情
[00:06:39.000 --> 00:06:41.000]  甚至稱讚美酒
[00:06:41.000 --> 00:06:45.000]  他們愛你是理所當然的
[00:06:45.000 --> 00:06:47.000]  耶路撒冷的眾類子
[00:06:47.000 --> 00:06:50.000]  我雖然黑卻是瘦美
[00:06:50.000 --> 00:06:52.000]  如同基特的帳篷
[00:06:52.000 --> 00:06:55.000]  好像所羅門的萬子
[00:06:55.000 --> 00:06:59.000]  不要因日頭把我曬黑了就輕看我
[00:06:59.000 --> 00:07:02.000]  我同母的弟兄向我發怒
[00:07:02.000 --> 00:07:05.000]  他們使我看守葡萄園
[00:07:05.000 --> 00:07:09.000]  我自己的葡萄園卻沒有看守
[00:07:09.000 --> 00:07:11.000]  我心所愛的
[00:07:11.000 --> 00:07:13.000]  求你告訴我
[00:07:13.000 --> 00:07:15.000]  你在何處牧羊
[00:07:15.000 --> 00:07:18.000]  享悟在何處使羊躺鵝
[00:07:18.000 --> 00:07:22.000]  我何必在你同伴的羊群旁邊
[00:07:22.000 --> 00:07:24.000]  抱著蒙著臉的人呢
[00:07:24.000 --> 00:07:28.000]  你這女子中極美麗的
[00:07:28.000 --> 00:07:30.000]  你若不知道
[00:07:30.000 --> 00:07:33.000]  只管跟隨羊群的腳踏中去
[00:07:33.000 --> 00:07:37.000]  把你的羊放在羊群旁邊
[00:07:37.000 --> 00:07:40.000]  我的羊
[00:07:40.000 --> 00:07:44.000]  我將你比作法輪車上套的駿馬
[00:07:44.000 --> 00:07:47.000]  你的兩腮因發鞭而瘦
[00:07:47.000 --> 00:07:51.000]  你的頸項因珠串而華麗
[00:07:51.000 --> 00:07:54.000]  我們要為你編上銀釘
[00:07:54.000 --> 00:07:56.000]  雙掌釘
[00:07:56.000 --> 00:07:58.000]  黃靖坐直的時候
[00:07:58.000 --> 00:08:02.000]  我的拿達香膏發出香氣
[00:08:02.000 --> 00:08:05.000]  我以我的良人為一朵
[00:08:05.000 --> 00:08:07.000]  像在我中
[00:08:07.000 --> 00:08:10.000]  我以我的良人為一火鳳仙花
[00:08:10.000 --> 00:08:13.000]  在隱基底的葡萄園中
[00:08:13.000 --> 00:08:15.000]  我的佳偶
[00:08:15.000 --> 00:08:16.000]  你是美麗
[00:08:16.000 --> 00:08:18.000]  你甚美麗
[00:08:18.000 --> 00:08:20.000]  你的眼好像甲子眼
[00:08:20.000 --> 00:08:22.000]  我的人
[00:08:22.000 --> 00:08:24.000]  你甚美麗可愛
[00:08:24.000 --> 00:08:27.000]  我們以青草為床踏
[00:08:27.000 --> 00:08:30.000]  以香柏樹為房屋的棟樑
[00:08:30.000 --> 00:08:33.000]  以松樹為園子
[00:08:33.000 --> 00:08:36.000]  二章一至七節
[00:08:36.000 --> 00:08:39.000]  我是沙崙的玫瑰花
[00:08:39.000 --> 00:08:41.000]  是谷中的百合花
[00:08:41.000 --> 00:08:43.000]  我的佳偶在寶瓷中
[00:08:43.000 --> 00:08:46.000]  好像百合花在園子中
[00:08:46.000 --> 00:08:49.000]  我的良人在籃子中
[00:08:49.000 --> 00:08:52.000]  如同蘋果樹在樹林中
[00:08:52.000 --> 00:08:55.000]  我喜歡坐在她的蔭下
[00:08:55.000 --> 00:08:57.000]  嘗她果子的滋味
[00:08:57.000 --> 00:08:59.000]  覺得甘甜
[00:08:59.000 --> 00:09:01.000]  她帶我入燕宿
[00:09:01.000 --> 00:09:04.000]  以愛為旗在我耳上
[00:09:04.000 --> 00:09:07.000]  求你給我葡萄乾
[00:09:07.000 --> 00:09:09.000]  給我蘋果
[00:09:09.000 --> 00:09:11.000]  暢快我心
[00:09:11.000 --> 00:09:13.000]  因我思愛成名
[00:09:13.000 --> 00:09:16.000]  她的左手在我頭下
[00:09:16.000 --> 00:09:19.000]  她的右手將我抱住
[00:09:19.000 --> 00:09:21.000]  耶路撒冷的眾女子
[00:09:21.000 --> 00:09:24.000]  我指著羚羊或田野的母鹿
[00:09:24.000 --> 00:09:25.000]  祝福你們
[00:09:25.000 --> 00:09:27.000]  不要驚動
[00:09:27.000 --> 00:09:30.000]  不要叫醒我所親愛的
[00:09:30.000 --> 00:09:32.000]  讓她自己情願
[00:09:32.000 --> 00:09:33.000]  好
[00:09:33.000 --> 00:09:36.000]  我們一起有個禱告
[00:09:36.000 --> 00:09:38.000]  親愛的天父
[00:09:38.000 --> 00:09:40.000]  我們仰望你自己
[00:09:40.000 --> 00:09:42.000]  我們知道
[00:09:42.000 --> 00:09:45.000]  你將《雅歌書》放在聖經裡
[00:09:45.000 --> 00:09:48.000]  猶太人他們在節日裡
[00:09:48.000 --> 00:09:53.000]  來去頌唱這首詩歌
[00:09:53.000 --> 00:09:55.000]  在裡面思想
[00:09:55.000 --> 00:09:58.000]  祝福上帝你給人的愛
[00:09:58.000 --> 00:10:00.000]  和你對人的愛
[00:10:00.000 --> 00:10:04.000]  我們也求主恩代祝福你自己的話語
[00:10:04.000 --> 00:10:06.000]  帶領我們今天
[00:10:06.000 --> 00:10:09.000]  在你的話語當中學習
[00:10:09.000 --> 00:10:10.000]  我們獻上我們的禱告
[00:10:10.000 --> 00:10:12.000]  奉耶穌基督的聖名
[00:10:12.000 --> 00:10:16.000]  大家讀了這段經文一次
[00:10:16.000 --> 00:10:19.000]  不知道給你的印象和感覺是怎樣
[00:10:19.000 --> 00:10:21.000]  你會不會覺得很浪漫
[00:10:21.000 --> 00:10:24.000]  很溫馨
[00:10:24.000 --> 00:10:26.000]  但是要問你
[00:10:26.000 --> 00:10:27.000]  究竟裡面說的是什麼呢?
[00:10:27.000 --> 00:10:29.000]  我們嘗試一下
[00:10:29.000 --> 00:10:31.000]  透過這段經文
[00:10:31.000 --> 00:10:33.000]  我分了五個段落
[00:10:33.000 --> 00:10:34.000]  第一個段落
[00:10:34.000 --> 00:10:36.000]  就是由第一章的二節
[00:10:36.000 --> 00:10:38.000]  到第七節
[00:10:38.000 --> 00:10:41.000]  是說這位的書拉蜜女
[00:10:41.000 --> 00:10:42.000]  這個女子
[00:10:42.000 --> 00:10:45.000]  她對愛情的宣告
[00:10:45.000 --> 00:10:48.000]  我們也有分男女的
[00:10:48.000 --> 00:10:50.000]  讀《雅歌書》的時候
[00:10:50.000 --> 00:10:52.000]  裡面有很多對話
[00:10:52.000 --> 00:10:53.000]  很多對白
[00:10:53.000 --> 00:10:55.000]  哪些是男人說的呢?
[00:10:55.000 --> 00:10:56.000]  哪些是女人說的呢?
[00:10:56.000 --> 00:11:00.000]  這裡也有提到是女士
[00:11:00.000 --> 00:11:02.000]  我想請女士再重讀
[00:11:02.000 --> 00:11:05.000]  由第二節到第四節
[00:11:05.000 --> 00:11:06.000]  請讀
[00:11:06.000 --> 00:11:35.000]  (讀)
[00:11:36.000 --> 00:11:37.000]  (讀)
[00:11:37.000 --> 00:11:38.000]  是的
[00:11:38.000 --> 00:11:41.000]  故事的序幕的時候
[00:11:41.000 --> 00:11:44.000]  已經充分地表達了
[00:11:44.000 --> 00:11:46.000]  這個女子
[00:11:46.000 --> 00:11:48.000]  我們說是女主角
[00:11:48.000 --> 00:11:49.000]  她叫書拉蜜女
[00:11:49.000 --> 00:11:53.000]  對良人那份傾慕之情
[00:11:53.000 --> 00:11:56.000]  在第二節這裡一開始就說
[00:11:56.000 --> 00:11:59.000]  (讀)
[00:11:59.000 --> 00:12:01.000]  這是一個身體比較接近
[00:12:01.000 --> 00:12:04.000]  靠近的一個行動或者動作
[00:12:04.000 --> 00:12:08.000]  而這個行為是表達了女子對良人
[00:12:08.000 --> 00:12:10.000]  在關係上
[00:12:10.000 --> 00:12:14.000]  很想能夠有一個進一步親密的渴望
[00:12:14.000 --> 00:12:20.000]  因為她知道良人所散發出來的愛情
[00:12:20.000 --> 00:12:21.000]  她說什麼呢?
[00:12:21.000 --> 00:12:22.000]  比酒怎麼樣?
[00:12:22.000 --> 00:12:24.000]  更美
[00:12:24.000 --> 00:12:26.000]  大家喜歡喝酒嗎?
[00:12:26.000 --> 00:12:31.000]  酒不僅可以使人暢快
[00:12:31.000 --> 00:12:37.000]  更能使人的情緒有種亢奮
[00:12:37.000 --> 00:12:40.000]  用今天我們說的話
[00:12:40.000 --> 00:12:46.000]  原來愛情能使人身體的安多酚提升
[00:12:46.000 --> 00:12:49.000]  所以你會覺得墮入愛情裡的人
[00:12:49.000 --> 00:12:52.000]  整個人都很亢奮
[00:12:52.000 --> 00:12:54.000]  然後第三節
[00:12:54.000 --> 00:12:56.000]  (讀)
[00:12:56.000 --> 00:13:00.000]  因為身體那種靠近
[00:13:00.000 --> 00:13:02.000]  從良人的身上
[00:13:02.000 --> 00:13:06.000]  他就聞到陣陣的香味
[00:13:06.000 --> 00:13:09.000]  所以大家也要留意一下
[00:13:09.000 --> 00:13:13.000]  原來體味也會影響人的關係
[00:13:13.000 --> 00:13:16.000]  所以不是聞到很大一陣的寒味
[00:13:16.000 --> 00:13:18.000]  或者酸臭味
[00:13:18.000 --> 00:13:21.000]  而是聞到高柔的那種氣香
[00:13:21.000 --> 00:13:25.000]  良人所散發的這份香氣
[00:13:25.000 --> 00:13:30.000]  然後他說:你的名如同倒出來的香菊
[00:13:30.000 --> 00:13:32.000]  聖經提到名字
[00:13:32.000 --> 00:13:33.000]  我們知道
[00:13:33.000 --> 00:13:36.000]  其實都是一種屬靈的意義和代表性
[00:13:36.000 --> 00:13:41.000]  是說一個人內在的內涵
[00:13:41.000 --> 00:13:44.000]  因此這個良人所散發的香氣
[00:13:44.000 --> 00:13:49.000]  不單是外表的一種高柔的香氣
[00:13:49.000 --> 00:13:51.000]  也反映了他的名聲
[00:13:51.000 --> 00:13:54.000]  他內在的那種素質
[00:13:54.000 --> 00:13:58.000]  所以是內外兼備的情況
[00:13:58.000 --> 00:14:02.000]  因此不單止這裡提到
[00:14:02.000 --> 00:14:04.000]  (讀)
[00:14:04.000 --> 00:14:06.000]  有著這份傾慕之情
[00:14:06.000 --> 00:14:09.000]  就是其他的同類
[00:14:09.000 --> 00:14:13.000]  這個同類代表著一些未婚的少女
[00:14:13.000 --> 00:14:18.000]  也會如此對這位良人發出那份傾慕
[00:14:18.000 --> 00:14:19.000]  第四節
[00:14:19.000 --> 00:14:23.000]  所以他說:願你吸引我
[00:14:23.000 --> 00:14:26.000]  我們就快跑的跟隨你
[00:14:26.000 --> 00:14:29.000]  反映著這個女子
[00:14:29.000 --> 00:14:34.000]  很渴望得到良人的青睞
[00:14:34.000 --> 00:14:39.000]  以致她能夠很急步地跑近他
[00:14:39.000 --> 00:14:41.000]  跟著他
[00:14:41.000 --> 00:14:45.000]  接著這裡說
[00:14:45.000 --> 00:14:48.000]  (讀)
[00:14:48.000 --> 00:14:51.000]  所以是一種更加的私隱的地方
[00:14:51.000 --> 00:14:54.000]  表示了他們兩人的關係
[00:14:54.000 --> 00:14:58.000]  也進一步有一個發展
[00:14:58.000 --> 00:15:04.000]  女子陶醉了在良人之間的愛情
[00:15:04.000 --> 00:15:06.000]  並且很明白
[00:15:06.000 --> 00:15:09.000]  甚至其他的女子
[00:15:09.000 --> 00:15:15.000]  都會發自對這份良人的愛的傾慕
[00:15:15.000 --> 00:15:17.000]  其實眾人愛
[00:15:17.000 --> 00:15:19.000]  其他的女子愛他
[00:15:19.000 --> 00:15:22.000]  這也是理所當然的
[00:15:22.000 --> 00:15:23.000]  我們要明白
[00:15:23.000 --> 00:15:30.000]  這是女子自己內心對這個良人的讚譽
[00:15:30.000 --> 00:15:33.000]  並不等於這個良人
[00:15:33.000 --> 00:15:36.000]  就像我們今天有人說的女人湯圓
[00:15:36.000 --> 00:15:38.000]  人見人愛那種
[00:15:38.000 --> 00:15:39.000]  不是
[00:15:39.000 --> 00:15:42.000]  所以這裡提醒我們弟兄姊妹
[00:15:42.000 --> 00:15:48.000]  我們今天對主的渴望又是怎樣的呢?
[00:15:48.000 --> 00:15:51.000]  你有沒有曾經對主說
[00:15:51.000 --> 00:15:54.000]  願你吸引我
[00:15:54.000 --> 00:15:57.000]  我們就快跑跟隨你
[00:15:57.000 --> 00:16:00.000]  這就是我們年輕的時候
[00:16:00.000 --> 00:16:03.000]  很多時候的領會主題
[00:16:03.000 --> 00:16:04.000]  願你吸引我
[00:16:04.000 --> 00:16:06.000]  我們就快跑跟隨你
[00:16:06.000 --> 00:16:08.000]  當讀到這段經文
[00:16:08.000 --> 00:16:10.000]  看到這個主題的時候
[00:16:10.000 --> 00:16:12.000]  讓我想起年輕的時候
[00:16:12.000 --> 00:16:14.000]  很多我們的弟兄姊妹
[00:16:14.000 --> 00:16:18.000]  很渴望能夠認識主
[00:16:18.000 --> 00:16:20.000]  也在下令會裡面
[00:16:20.000 --> 00:16:23.000]  很多時候願意獻身給神
[00:16:23.000 --> 00:16:26.000]  對主有這份渴望
[00:16:26.000 --> 00:16:28.000]  我們看到這個舒拉蜜女
[00:16:28.000 --> 00:16:33.000]  在這裡她也對這位良人有渴望
[00:16:33.000 --> 00:16:36.000]  然後到第五節到七節
[00:16:36.000 --> 00:16:41.000]  不單止舒拉蜜女對有愛情宣告
[00:16:41.000 --> 00:16:42.000]  渴望良人的愛
[00:16:42.000 --> 00:16:46.000]  她也對耶路撒冷的眾女子
[00:16:46.000 --> 00:16:48.000]  一種自白
[00:16:48.000 --> 00:16:51.000]  在裡面她怎樣說呢?
[00:16:51.000 --> 00:16:52.000]  第五節到七節
[00:16:52.000 --> 00:16:54.000]  請姐妹們再幫我讀
[00:16:54.000 --> 00:16:55.000]  請讀
[00:16:55.000 --> 00:16:58.000]  耶路撒冷眾女子
[00:16:58.000 --> 00:17:01.000]  我雖然黑,卻是瘦眉
[00:17:01.000 --> 00:17:03.000]  如同基特的帳篷
[00:17:03.000 --> 00:17:05.000]  好像所羅門的萬子
[00:17:05.000 --> 00:17:08.000]  不要因日頭把我曬黑了
[00:17:08.000 --> 00:17:09.000]  就輕看我
[00:17:09.000 --> 00:17:12.000]  我同母的弟兄
[00:17:12.000 --> 00:17:15.000]  他們看守葡萄園
[00:17:15.000 --> 00:17:18.000]  我自己的葡萄園卻沒有看守
[00:17:18.000 --> 00:17:20.000]  我心所愛的
[00:17:20.000 --> 00:17:22.000]  求你告訴我
[00:17:22.000 --> 00:17:24.000]  你在何處牧羊
[00:17:24.000 --> 00:17:27.000]  在午在何處躺鵝
[00:17:27.000 --> 00:17:31.000]  我必在你的人群中
[00:17:31.000 --> 00:17:35.000]  好
[00:17:35.000 --> 00:17:37.000]  這裡讓我們看到
[00:17:37.000 --> 00:17:41.000]  當人在愛情當中的時候
[00:17:41.000 --> 00:17:44.000]  很容易心如意馬
[00:17:44.000 --> 00:17:46.000]  裡面很凌亂
[00:17:46.000 --> 00:17:49.000]  同樣這個女子在她心中
[00:17:49.000 --> 00:17:55.000]  也泛起了她對自己的一份自憐
[00:17:55.000 --> 00:17:58.000]  一方面她渴望良人的愛
[00:17:58.000 --> 00:18:00.000]  但回看自己的時候
[00:18:00.000 --> 00:18:04.000]  她又覺得自己不配被愛
[00:18:05.000 --> 00:18:08.000]  她向其他的同伴
[00:18:08.000 --> 00:18:11.000]  就是耶路撒冷的眾女子
[00:18:11.000 --> 00:18:17.000]  來表達她內心的不安和掙扎
[00:18:17.000 --> 00:18:21.000]  包括她對自己的外表
[00:18:21.000 --> 00:18:22.000]  第五節說
[00:18:22.000 --> 00:18:24.000]  我雖然黑
[00:18:24.000 --> 00:18:27.000]  原文讀的意思
[00:18:27.000 --> 00:18:31.000]  在中華文的譯本有個雖然
[00:18:31.000 --> 00:18:32.000]  但原文沒有
[00:18:32.000 --> 00:18:36.000]  原文只有我黑兩個字
[00:18:36.000 --> 00:18:39.000]  所以讀下去的時候
[00:18:39.000 --> 00:18:41.000]  她說我黑
[00:18:41.000 --> 00:18:43.000]  就是說這個女子
[00:18:43.000 --> 00:18:45.000]  她提到自己的膚色的時候
[00:18:45.000 --> 00:18:47.000]  她感到自卑
[00:18:47.000 --> 00:18:49.000]  她覺得她黑
[00:18:49.000 --> 00:18:51.000]  我女兒小時候
[00:18:51.000 --> 00:18:52.000]  她也問
[00:18:52.000 --> 00:18:55.000]  為什麼我不像媽媽的膚色
[00:18:55.000 --> 00:18:57.000]  媽媽比較白
[00:18:57.000 --> 00:18:59.000]  我就比較黑
[00:18:59.000 --> 00:19:03.000]  所以當她問我的時候
[00:19:03.000 --> 00:19:04.000]  我就說
[00:19:04.000 --> 00:19:06.000]  你雖然是黑
[00:19:06.000 --> 00:19:08.000]  不過卻是瘦美
[00:19:08.000 --> 00:19:10.000]  學了聖經
[00:19:10.000 --> 00:19:13.000]  這裡也是
[00:19:13.000 --> 00:19:16.000]  舒拉蜜女說她黑的時候
[00:19:16.000 --> 00:19:19.000]  跟著那些耶路撒冷的同伴
[00:19:19.000 --> 00:19:21.000]  他們怎麼回答
[00:19:21.000 --> 00:19:22.000]  他說
[00:19:22.000 --> 00:19:24.000]  卻是瘦美
[00:19:24.000 --> 00:19:26.000]  不錯吧
[00:19:26.000 --> 00:19:29.000]  有一個很正面的回應
[00:19:29.000 --> 00:19:32.000]  很多時候
[00:19:32.000 --> 00:19:34.000]  女士們都很喜歡比較
[00:19:34.000 --> 00:19:35.000]  不應該這麼說
[00:19:35.000 --> 00:19:38.000]  或者有些女士們喜歡比較
[00:19:38.000 --> 00:19:41.000]  對身邊的同性
[00:19:41.000 --> 00:19:44.000]  有時候也會平頭品足
[00:19:44.000 --> 00:19:47.000]  或者到婚禮的時候
[00:19:47.000 --> 00:19:48.000]  看到新娘
[00:19:48.000 --> 00:19:50.000]  又說她的妝如何
[00:19:50.000 --> 00:19:54.000]  跟著那件婚紗又如何
[00:19:54.000 --> 00:19:56.000]  裝飾又如何
[00:19:56.000 --> 00:20:00.000]  有時候好像數到一文不值
[00:20:00.000 --> 00:20:02.000]  但是我們看到
[00:20:02.000 --> 00:20:03.000]  當這個女子
[00:20:03.000 --> 00:20:06.000]  她內心裡面有不安
[00:20:06.000 --> 00:20:08.000]  身邊的這些同伴
[00:20:08.000 --> 00:20:11.000]  卻是從一個很正面的角度來安慰她
[00:20:11.000 --> 00:20:13.000]  接著女子又說
[00:20:13.000 --> 00:20:16.000]  如同基達的帳篷
[00:20:16.000 --> 00:20:18.000]  什麼是基達的帳篷呢?
[00:20:18.000 --> 00:20:23.000]  基達的帳篷是用黑的山羊毛
[00:20:23.000 --> 00:20:25.000]  來製造的
[00:20:25.000 --> 00:20:27.000]  所以顏色比較黝黑
[00:20:27.000 --> 00:20:28.000]  暗淡
[00:20:28.000 --> 00:20:31.000]  質料比較粗糙
[00:20:31.000 --> 00:20:34.000]  接著那些女子又怎麼說呢?
[00:20:34.000 --> 00:20:37.000]  她說好像什麼呢?
[00:20:37.000 --> 00:20:39.000]  所羅門的萬子
[00:20:39.000 --> 00:20:42.000]  我們不知道所羅門的萬子是怎樣
[00:20:42.000 --> 00:20:47.000]  不過一定是跟基達的帳篷剛剛是怎樣
[00:20:47.000 --> 00:20:49.000]  相反
[00:20:49.000 --> 00:20:52.000]  所以給她一種鼓勵和安慰
[00:20:52.000 --> 00:20:55.000]  不僅是她提到自己的外表
[00:20:55.000 --> 00:20:58.000]  接著又提到她的家庭
[00:20:58.000 --> 00:20:59.000]  第六節
[00:20:59.000 --> 00:21:02.000]  她說:不要因日頭把我曬黑了
[00:21:02.000 --> 00:21:03.000]  就輕看我
[00:21:03.000 --> 00:21:07.000]  我同母的弟兄向我發牢
[00:21:07.000 --> 00:21:10.000]  他們使我看守葡萄園
[00:21:10.000 --> 00:21:13.000]  我自己的葡萄園卻沒有看守
[00:21:13.000 --> 00:21:16.000]  這個雪拉麥女
