
[00:00:00.000 --> 00:00:04.000]  你會不會說自己是一個有勇氣的人呢?
[00:08:25.000 --> 00:08:27.000]  重要的事情要說三次
[00:08:27.000 --> 00:08:29.000]  有多重要呢
[00:08:29.000 --> 00:08:31.000]  艱難想到的有三個
[00:08:31.000 --> 00:08:32.000]  第一
[00:08:32.000 --> 00:08:34.000]  約書亞要做新的領袖
[00:08:34.000 --> 00:08:36.000]  帶領以色列人進入迦南
[00:08:36.000 --> 00:08:39.000]  因爲迦南人太厲害了
[00:08:39.000 --> 00:08:42.000]  迦南人雖然是流乃與物的地
[00:08:42.000 --> 00:08:44.000]  不過他們已經有人住在那裏
[00:08:44.000 --> 00:08:46.000]  有原居民
[00:08:46.000 --> 00:08:48.000]  這羣原居民不惹小的
[00:08:48.000 --> 00:08:50.000]  40年前
[00:08:50.000 --> 00:08:53.000]  以色列人因爲看到這羣原居民
[00:08:53.000 --> 00:08:55.000]  又高大又威猛
[00:08:55.000 --> 00:08:56.000]  不知靚不靚仔
[00:08:56.000 --> 00:08:58.000]  不過人強馬壯
[00:08:58.000 --> 00:09:00.000]  又殘酷又兇狠
[00:09:00.000 --> 00:09:02.000]  以色列人就怕了他們
[00:09:02.000 --> 00:09:04.000]  他們就不敢攻入迦南地了
[00:09:04.000 --> 00:09:07.000]  所以約書亞要成爲領袖
[00:09:07.000 --> 00:09:09.000]  帶領他們進入迦南地難
[00:09:09.000 --> 00:09:12.000]  是因爲他的敵人很厲害
[00:09:12.000 --> 00:09:14.000]  不單止敵人厲害
[00:09:14.000 --> 00:09:17.000]  更何況他要帶領的人
[00:09:17.000 --> 00:09:19.000]  其實太差勁了
[00:09:19.000 --> 00:09:21.000]  所謂不怕神一般的對手
[00:09:21.000 --> 00:09:23.000]  最怕是豬一般的隊友
[00:09:23.000 --> 00:09:25.000]  以色列人就是一羣豬
[00:09:25.000 --> 00:09:28.000]  他們是一羣違背上帝的人
[00:09:28.000 --> 00:09:31.000]  摩西和上帝同樣這麼說
[00:09:31.000 --> 00:09:33.000]  同樣敢預言
[00:09:33.000 --> 00:09:36.000]  上帝在《生命紀》31章16節
[00:09:36.000 --> 00:09:40.000]  預言當以色列人進入迦南地的時候
[00:09:40.000 --> 00:09:43.000]  預言他們是會拜偶像
[00:09:43.000 --> 00:09:47.000]  他們是會與外邦人的神行邪淫
[00:09:47.000 --> 00:09:49.000]  離開我 離棄我
[00:09:49.000 --> 00:09:51.000]  破壞我與他們所立的約
[00:09:51.000 --> 00:09:52.000]  20節
[00:09:52.000 --> 00:09:53.000]  他們在那裏
[00:09:53.000 --> 00:09:54.000]  即是迦南
[00:09:54.000 --> 00:09:56.000]  喫飽了 發福了
[00:09:56.000 --> 00:09:59.000]  就必偏向別的神
[00:09:59.000 --> 00:10:02.000]  侍奉他們 藐視我 破壞我的約
[00:10:02.000 --> 00:10:04.000]  摩西自己也這麼說
[00:10:04.000 --> 00:10:05.000]  27節
[00:10:05.000 --> 00:10:08.000]  因爲我知道你們善叛逆和頑固
[00:10:08.000 --> 00:10:11.000]  看那我今日還活着與你們同在的時候
[00:10:11.000 --> 00:10:14.000]  你們尚且叛逆而和化
[00:10:14.000 --> 00:10:17.000]  何況我死了而後呢
[00:10:17.000 --> 00:10:18.000]  29節
[00:10:18.000 --> 00:10:20.000]  因爲我知道我死了而後
[00:10:20.000 --> 00:10:24.000]  你們必完全敗壞
[00:10:24.000 --> 00:10:26.000]  偏離我吩咐你們的道路
[00:10:26.000 --> 00:10:29.000]  因爲你們必行耶和華看爲惡的事
[00:10:29.000 --> 00:10:33.000]  以你們所作的事惹他發怒
[00:10:33.000 --> 00:10:35.000]  以色列人就是這樣
[00:10:35.000 --> 00:10:36.000]  以前是這樣
[00:10:36.000 --> 00:10:39.000]  將來都是一羣叛逆的人
[00:10:39.000 --> 00:10:41.000]  約書亞要帶領他們
[00:10:41.000 --> 00:10:42.000]  一點也不容易
[00:10:42.000 --> 00:10:45.000]  因爲他們十分差勁
[00:10:45.000 --> 00:10:46.000]  最後
[00:10:46.000 --> 00:10:49.000]  約書亞要繼承摩西去做新令就不容易
[00:10:49.000 --> 00:10:52.000]  因爲他的前人又是太強勁了
[00:10:52.000 --> 00:10:56.000]  聖經最後對摩西的評價是高不可攀的
[00:10:56.000 --> 00:10:58.000]  是遙不可及的
[00:10:58.000 --> 00:11:01.000]  《生命紀》34章10節就說
[00:11:01.000 --> 00:11:07.000]  以後在以色列人中再沒有興起一個先知像摩西一樣的
[00:11:07.000 --> 00:11:10.000]  他是耶和華面對面所認識的
[00:11:10.000 --> 00:11:15.000]  耶和華猜顯他在埃及地向法老和他的一切神部
[00:11:15.000 --> 00:11:21.000]  以及他的全地行一切神職其事
[00:11:21.000 --> 00:11:23.000]  輪到公職
[00:11:23.000 --> 00:11:25.000]  輪到和耶和華的關係
[00:11:25.000 --> 00:11:28.000]  摩西都是前無古人
[00:11:28.000 --> 00:11:29.000]  後無來者
[00:11:29.000 --> 00:11:33.000]  約書亞要繼承這樣的領袖
[00:11:33.000 --> 00:11:35.000]  如何繼承呢
[00:11:35.000 --> 00:11:36.000]  人會對他有期望
[00:11:36.000 --> 00:11:38.000]  將他和摩西比
[00:11:38.000 --> 00:11:40.000]  如何比呢
[00:11:40.000 --> 00:11:42.000]  他自己也會對自己有期望
[00:11:42.000 --> 00:11:45.000]  也會對自己和摩西比
[00:11:45.000 --> 00:11:50.000]  約書亞要繼承摩西確實不容易
[00:11:50.000 --> 00:11:54.000]  因爲他的前人太強勁
[00:11:54.000 --> 00:11:58.000]  約書亞在此時此刻此模樣
[00:11:58.000 --> 00:12:00.000]  做這個新領袖
[00:12:00.000 --> 00:12:02.000]  不單不是一份順功
[00:12:02.000 --> 00:12:04.000]  應該還是一份好復的功
[00:12:04.000 --> 00:12:06.000]  因爲他的前人太強勁
[00:12:06.000 --> 00:12:09.000]  他要帶的人也太差勁
[00:12:09.000 --> 00:12:11.000]  他的敵人也太厲害
[00:12:11.000 --> 00:12:13.000]  一副爛牌
[00:12:13.000 --> 00:12:15.000]  如何打
[00:12:15.000 --> 00:12:18.000]  你會如何打
[00:12:18.000 --> 00:12:20.000]  不過從人的角度
[00:12:20.000 --> 00:12:23.000]  約書亞的情況很不堪
[00:12:23.000 --> 00:12:25.000]  不過從神的角度
[00:12:25.000 --> 00:12:28.000]  神就說你不用怕
[00:12:28.000 --> 00:12:30.000]  祂說你不用怕
[00:12:30.000 --> 00:12:32.000]  就算你拿着這副爛牌
[00:12:32.000 --> 00:12:34.000]  你也不用怕
[00:12:34.000 --> 00:12:38.000]  因爲攻入迦南的事是必勝的事
[00:12:38.000 --> 00:12:43.000]  因爲迦南地是上帝賜給他們的應許地
[00:12:43.000 --> 00:12:46.000]  不過雖然上帝說我賜這塊地給你
[00:12:46.000 --> 00:12:49.000]  但不等於他們什麼都不用做
[00:12:49.000 --> 00:12:51.000]  不等於他們是守株待兔的
[00:12:51.000 --> 00:12:53.000]  就得到這塊地
[00:12:53.000 --> 00:12:55.000]  因爲上帝有上帝要做的份
[00:12:55.000 --> 00:12:58.000]  人有人要做的份
[00:12:58.000 --> 00:13:02.000]  在第二節上帝就吩咐約書亞要起來
[00:13:02.000 --> 00:13:04.000]  帶領以色列人
[00:13:04.000 --> 00:13:05.000]  割約彈劾
[00:13:05.000 --> 00:13:09.000]  到我現在要賜給他們以色列人的地去
[00:13:09.000 --> 00:13:13.000]  現在要賜給他們的英文和原文
[00:13:13.000 --> 00:13:16.000]  都帶着有I am giving to them
[00:13:16.000 --> 00:13:18.000]  就是說這塊地我要給你
[00:13:18.000 --> 00:13:19.000]  正在給你
[00:13:19.000 --> 00:13:21.000]  將要給你
[00:13:21.000 --> 00:13:24.000]  不過到了第三節上帝就說
[00:13:24.000 --> 00:13:30.000]  我要照着我應許摩西的賜給你們了
[00:13:30.000 --> 00:13:31.000]  了
[00:13:31.000 --> 00:13:34.000]  就是說賜給你們了
[00:13:34.000 --> 00:13:37.000]  英文和原文就是I have given to you
[00:13:37.000 --> 00:13:41.000]  就是我已經給了你
[00:13:41.000 --> 00:13:42.000]  那是什麼意思呢?
[00:13:42.000 --> 00:13:45.000]  就是這塊地上帝已經給了
[00:13:45.000 --> 00:13:47.000]  還是還沒有
[00:13:47.000 --> 00:13:50.000]  還是正在給
[00:13:50.000 --> 00:13:56.000]  這個其實就是神學上的已然未然的概念
[00:13:56.000 --> 00:13:57.000]  有些事已經發生了
[00:13:57.000 --> 00:13:59.000]  有些事又未發生
[00:13:59.000 --> 00:14:01.000]  或者同一件事已經發生了
[00:14:01.000 --> 00:14:03.000]  又未發生
[00:14:03.000 --> 00:14:07.000]  一方面其實就是想表達上帝應許的確定性
[00:14:07.000 --> 00:14:08.000]  因爲已經給了
[00:14:08.000 --> 00:14:10.000]  另一方面也在表達
[00:14:10.000 --> 00:14:13.000]  在逐步實現的過程
[00:14:13.000 --> 00:14:15.000]  因爲將要發生了
[00:14:15.000 --> 00:14:17.000]  而在過程裏
[00:14:17.000 --> 00:14:21.000]  以色列人就要用腳掌走出去
[00:14:21.000 --> 00:14:23.000]  去踏出去
[00:14:23.000 --> 00:14:25.000]  他們去得到那個應許地
[00:14:25.000 --> 00:14:30.000]  以色列人要用腳掌踏過的每一處地方
[00:14:30.000 --> 00:14:34.000]  上帝先會照着
[00:14:34.000 --> 00:14:39.000]  他應許給摩西的刺給他們了
[00:14:39.000 --> 00:14:42.000]  已然未然這個概念
[00:14:42.000 --> 00:14:46.000]  其實很難用一般的事態去表達
[00:14:46.000 --> 00:14:49.000]  不過是有肯定
[00:14:49.000 --> 00:14:51.000]  你肯去拿
[00:14:51.000 --> 00:14:52.000]  你就有了
[00:14:52.000 --> 00:14:57.000]  正因爲約書亞和以色列人都有他們要做的份
[00:14:57.000 --> 00:14:59.000]  上帝現在就和約書亞說
[00:14:59.000 --> 00:15:01.000]  他要做的事
[00:15:01.000 --> 00:15:02.000]  讓我們一起來讀
[00:15:02.000 --> 00:15:04.000]  五到九節一起來看看
[00:15:04.000 --> 00:15:07.000]  上帝吩咐約書亞要做什麼呢
[00:15:07.000 --> 00:15:09.000]  第五節
[00:15:09.000 --> 00:15:11.000]  你一生的日子
[00:15:11.000 --> 00:15:15.000]  必沒有一人能在你面前站得住
[00:15:15.000 --> 00:15:17.000]  我怎樣與摩西同在
[00:15:17.000 --> 00:15:20.000]  也必照樣與你同在
[00:15:20.000 --> 00:15:22.000]  我決不離開你
[00:15:22.000 --> 00:15:23.000]  也不
[00:15:23.000 --> 00:15:26.000]  你要堅強勇敢
[00:15:26.000 --> 00:15:29.000]  因爲你必使這人民得着
[00:15:29.000 --> 00:15:32.000]  我曾經向他們列祖起誓
[00:15:32.000 --> 00:15:36.000]  要刺及他們的那地再產業
[00:15:36.000 --> 00:15:38.000]  你只要剛強
[00:15:38.000 --> 00:15:40.000]  十分勇敢
[00:15:40.000 --> 00:15:45.000]  謹守遵行我僕人摩西吩咐你的一切律法
[00:15:45.000 --> 00:15:47.000]  不可偏離左右
[00:15:47.000 --> 00:15:49.000]  好使你無論到哪裏去
[00:15:49.000 --> 00:15:51.000]  都可以亨通
[00:15:51.000 --> 00:15:54.000]  這律法書不可離開你的口
[00:15:54.000 --> 00:15:56.000]  要晝夜密誦
[00:15:56.000 --> 00:16:01.000]  好使你謹守遵行書中所記的一切
[00:16:01.000 --> 00:16:04.000]  這樣你的道路就必順利
[00:16:04.000 --> 00:16:06.000]  你必一路亨通
[00:16:06.000 --> 00:16:10.000]  我不是吩咐過你要堅強勇敢嗎
[00:16:10.000 --> 00:16:12.000]  所以你不要懼怕
[00:16:12.000 --> 00:16:14.000]  也不要驚慌
[00:16:14.000 --> 00:16:16.000]  因爲你無論到哪裏去
[00:16:16.000 --> 00:16:20.000]  耶和華你的神必與你同在
[00:16:20.000 --> 00:16:25.000]  上帝重新肯定以色列人會有一塊應許地
[00:16:25.000 --> 00:16:28.000]  接着他直接與約書亞去說
[00:16:28.000 --> 00:16:31.000]  吩咐一些東西和應許一些東西
[00:16:31.000 --> 00:16:33.000]  上帝吩咐摩西要做的就是
[00:16:33.000 --> 00:16:35.000]  你要堅強勇敢
[00:16:35.000 --> 00:16:37.000]  你要堅強
[00:16:37.000 --> 00:16:38.000]  你只要堅強
[00:16:38.000 --> 00:16:40.000]  十分勇敢
[00:16:40.000 --> 00:16:43.000]  你要堅強勇敢
[00:16:43.000 --> 00:16:45.000]  重要的東西要說三次
[00:16:45.000 --> 00:16:47.000]  你要堅強勇敢
[00:16:47.000 --> 00:16:48.000]  對比的就是
[00:16:48.000 --> 00:16:50.000]  你不要懼怕
[00:16:50.000 --> 00:16:52.000]  也不要驚慌
[00:16:52.000 --> 00:16:53.000]  問題就是
[00:16:53.000 --> 00:16:56.000]  如果應許地是一定會有的
[00:16:56.000 --> 00:16:58.000]  一定是必勝的
[00:16:58.000 --> 00:17:00.000]  因爲上帝已經應許了
[00:17:00.000 --> 00:17:02.000]  爲什麼上帝還要叫約書亞
[00:17:02.000 --> 00:17:03.000]  你不要害怕
[00:17:03.000 --> 00:17:05.000]  你還要很勇敢
[00:17:05.000 --> 00:17:09.000]  那是不是代表約書亞很不夠信心呢
[00:17:09.000 --> 00:17:12.000]  原來約書亞是沒有信心的
[00:17:12.000 --> 00:17:14.000]  不是對上帝
[00:17:14.000 --> 00:17:16.000]  是對他自己
[00:17:16.000 --> 00:17:19.000]  因爲約書亞面對的挑戰
[00:17:19.000 --> 00:17:22.000]  不單止關乎他做領袖
[00:17:22.000 --> 00:17:24.000]  帶領以色列人
[00:17:24.000 --> 00:17:27.000]  縱然這件事已經是很艱難的事情
[00:17:27.000 --> 00:17:29.000]  但原來還有一件事
[00:17:29.000 --> 00:17:32.000]  比起他要帶很差勁的以色列人
[00:17:32.000 --> 00:17:37.000]  跟一些很勁的加拿大人打仗更困難
[00:17:37.000 --> 00:17:41.000]  到底更困難的事是什麼呢
[00:17:41.000 --> 00:17:43.000]  第六節就說
[00:17:43.000 --> 00:17:47.000]  帶領以色列人得着應許的約書亞
[00:17:47.000 --> 00:17:50.000]  是要強強、勇敢
[00:17:50.000 --> 00:17:52.000]  第七節
[00:17:52.000 --> 00:17:58.000]  約書亞卻只要強強、十分勇敢
[00:17:58.000 --> 00:18:01.000]  約書亞要單單的堅強
[00:18:01.000 --> 00:18:04.000]  要十足十足的勇敢來做什麼呢
[00:18:04.000 --> 00:18:09.000]  就是去遵守、謹守、遵行
[00:18:09.000 --> 00:18:12.000]  我僕人吩咐你的一切律法
[00:18:12.000 --> 00:18:15.000]  原來約書亞要單單的堅強
[00:18:15.000 --> 00:18:17.000]  要十分的勇敢
[00:18:17.000 --> 00:18:20.000]  是去謹守、遵行
[00:18:20.000 --> 00:18:26.000]  小心的去做上帝全部律法的事
[00:18:26.000 --> 00:18:27.000]  雖然做新領袖
[00:18:27.000 --> 00:18:29.000]  帶着很差勁的以色列人
[00:18:29.000 --> 00:18:31.000]  進入很厲害的加拿大
[00:18:31.000 --> 00:18:34.000]  已經是一件又大又難的事
[00:18:34.000 --> 00:18:37.000]  但原來順服
[00:18:37.000 --> 00:18:38.000]  跟着上帝
[00:18:38.000 --> 00:18:42.000]  做上帝律法所要做的所有事
[00:18:42.000 --> 00:18:44.000]  是更加艱難
[00:18:44.000 --> 00:18:47.000]  是要十足的勇敢
[00:18:47.000 --> 00:18:49.000]  原來做事情
[00:18:49.000 --> 00:18:50.000]  解決困難
[00:18:50.000 --> 00:18:53.000]  就算困難有多難
[00:18:53.000 --> 00:18:59.000]  不能讓你完全順服上帝
[00:18:59.000 --> 00:19:02.000]  原來謹守、遵行上帝一切的吩咐
[00:19:02.000 --> 00:19:04.000]  是要單單的堅強
