
[00:00:00.000 --> 00:00:04.120]  很開心能夠來到這裡分享神的話語
[00:02:33.560 --> 00:02:36.560]  Promises to pay the bearer
[00:02:36.560 --> 00:02:37.560]  bearer就是帶著錢的人
[00:02:37.560 --> 00:02:39.560]  On demand and his office
[00:02:39.560 --> 00:02:40.560]  就是在這間
[00:02:40.560 --> 00:02:43.560]  假設這間是匯豐銀行
[00:02:43.560 --> 00:02:46.560]  給他五百港幣
[00:02:46.560 --> 00:02:48.560]  錢是什麼呢?
[00:02:48.560 --> 00:02:50.560]  錢是一個承諾
[00:02:50.560 --> 00:02:52.560]  錢是一個應許
[00:02:52.560 --> 00:02:54.560]  你相信它就有價值
[00:02:54.560 --> 00:02:57.560]  你相信匯豐銀行和匯豐銀行背後的政府
[00:02:57.560 --> 00:03:00.560]  這張五百港幣就會變得有價值
[00:03:00.560 --> 00:03:03.560]  錢其實是大家相信的一件事
[00:03:03.560 --> 00:03:06.560]  我今天就想和大家說多一點錢的本質
[00:03:06.560 --> 00:03:08.560]  今天的經文就在這個
[00:03:08.560 --> 00:03:12.560]  《針研》的二十二章一至四節
[00:03:12.560 --> 00:03:14.560]  這四節經文你明白了就明白錢了
[00:03:14.560 --> 00:03:15.560]  我們一起來讀
[00:03:15.560 --> 00:03:16.560]  一起來讀
[00:03:16.560 --> 00:03:17.560]  一二三
[00:03:17.560 --> 00:03:19.560]  美名勝過大財
[00:03:19.560 --> 00:03:21.560]  宏恩強如金銀
[00:03:21.560 --> 00:03:24.560]  有錢人與窮乏人相遇
[00:03:24.560 --> 00:03:27.560]  他們都為耶和華所做
[00:03:27.560 --> 00:03:30.560]  通達人見禍就躲藏
[00:03:30.560 --> 00:03:33.560]  愚昧人卻前往受害
[00:03:33.560 --> 00:03:36.560]  敬畏耶和華心存謙卑
[00:03:36.560 --> 00:03:38.560]  就得財富尊榮
[00:03:38.560 --> 00:03:40.560]  生命為賞賜
[00:03:40.560 --> 00:03:43.560]  錢除了是大家信任
[00:03:43.560 --> 00:03:46.560]  我下一張投影片就說到他另外一些本質
[00:03:46.560 --> 00:03:48.560]  可能沒有
[00:03:48.560 --> 00:03:49.560]  OK
[00:03:49.560 --> 00:03:51.560]  是這張是
[00:03:51.560 --> 00:03:52.560]  謝謝
[00:03:52.560 --> 00:03:54.560]  錢大家信任他的時候
[00:03:54.560 --> 00:03:56.560]  他下一個基本本質是什麼呢
[00:03:56.560 --> 00:03:59.560]  錢是代表物質世界
[00:03:59.560 --> 00:04:00.560]  錢本身是沒有價值的
[00:04:00.560 --> 00:04:02.560]  你信他或者不信他
[00:04:02.560 --> 00:04:03.560]  不過他代表物質世界
[00:04:03.560 --> 00:04:04.560]  你拿著錢
[00:04:04.560 --> 00:04:06.560]  大家小時候可能試過
[00:04:06.560 --> 00:04:10.560]  拿著一張兒童獎學送給一些coupon
[00:04:10.560 --> 00:04:12.560]  年尾可以換禮物那些
[00:04:12.560 --> 00:04:13.560]  有沒有試過玩過
[00:04:13.560 --> 00:04:16.560]  那些錢年尾可以換禮物
[00:04:16.560 --> 00:04:17.560]  因為你信過導師
[00:04:17.560 --> 00:04:18.560]  但你可不可以拿著那張錢
[00:04:18.560 --> 00:04:20.560]  出去麥當勞買漢堡包
[00:04:20.560 --> 00:04:21.560]  不可以的
[00:04:21.560 --> 00:04:24.560]  因為那張錢不足夠人相信他
[00:04:24.560 --> 00:04:27.560]  但是在法定的貨幣或者bitcoin
[00:04:27.560 --> 00:04:28.560]  足夠人相信他
[00:04:28.560 --> 00:04:29.560]  你可以換物質
[00:04:29.560 --> 00:04:30.560]  你買漢堡包
[00:04:30.560 --> 00:04:31.560]  買手機買遊艇
[00:04:31.560 --> 00:04:32.560]  你可以買很多東西
[00:04:32.560 --> 00:04:33.560]  因為他這個特質
[00:04:33.560 --> 00:04:35.560]  錢本身就是物質
[00:04:35.560 --> 00:04:37.560]  所以無論一張椅子
[00:04:37.560 --> 00:04:38.560]  一間樓
[00:04:38.560 --> 00:04:40.560]  或者是你身上的所有東西
[00:04:40.560 --> 00:04:41.560]  都可以用錢去換到的
[00:04:41.560 --> 00:04:42.560]  所以錢等於物質
[00:04:42.560 --> 00:04:44.560]  因為錢有這個特性
[00:04:44.560 --> 00:04:45.560]  錢是超越了物質
[00:04:45.560 --> 00:04:47.560]  錢是一種能量
[00:04:47.560 --> 00:04:49.560]  因為錢代表了物質
[00:04:49.560 --> 00:04:50.560]  之後它是一種能量的能力
[00:04:50.560 --> 00:04:52.560]  它可以令到你
[00:04:52.560 --> 00:04:54.560]  可以省下很多力氣
[00:04:54.560 --> 00:04:56.560]  假設你今晚不想洗碗
[00:04:56.560 --> 00:04:57.560]  你去餐廳吃飯
[00:04:57.560 --> 00:04:58.560]  你給了錢
[00:04:58.560 --> 00:04:59.560]  有人會幫你洗碗
[00:04:59.560 --> 00:05:01.560]  假設你不想洗衣服
[00:05:01.560 --> 00:05:02.560]  你住入酒店
[00:05:02.560 --> 00:05:03.560]  有人會幫你洗衣服
[00:05:03.560 --> 00:05:04.560]  套上衣服備你
[00:05:04.560 --> 00:05:07.560]  錢是一種無可限量的能量
[00:05:07.560 --> 00:05:08.560]  因為有人相信他
[00:05:08.560 --> 00:05:09.560]  他是代表物質
[00:05:09.560 --> 00:05:10.560]  基本的價值
[00:05:10.560 --> 00:05:12.560]  然後他有一個再進深的本質
[00:05:12.560 --> 00:05:14.560]  就是一種能量
[00:05:14.560 --> 00:05:17.560]  所以沒有錢是很辛苦的
[00:05:17.560 --> 00:05:18.560]  我想問大家
[00:05:18.560 --> 00:05:19.560]  問問旁邊那個
[00:05:19.560 --> 00:05:21.560]  你夠不夠錢洗
[00:05:21.560 --> 00:05:25.560]  你回答他夠不夠
[00:05:25.560 --> 00:05:28.560]  有多少人覺得我夠錢洗
[00:05:28.560 --> 00:05:29.560]  舉手來看看
[00:05:29.560 --> 00:05:30.560]  夠的,ok的
[00:05:30.560 --> 00:05:32.560]  夠的,有幾個夠
[00:05:32.560 --> 00:05:33.560]  有幾隻手
[00:05:33.560 --> 00:05:35.560]  很好,有多少人覺得我不夠
[00:05:35.560 --> 00:05:36.560]  差很多
[00:05:36.560 --> 00:05:37.560]  這些誠實一點
[00:05:37.560 --> 00:05:39.560]  不夠的,我們是
[00:05:40.560 --> 00:05:43.560]  所以沒有錢是人生一個很大的困局
[00:05:43.560 --> 00:05:45.560]  因為錢實在代表太多東西
[00:05:45.560 --> 00:05:46.560]  我給幾段經文
[00:05:46.560 --> 00:05:48.560]  大家看沒有錢多慘
[00:05:48.560 --> 00:05:49.560]  第一段十章十五節
[00:05:49.560 --> 00:05:50.560]  我們一起讀
[00:05:50.560 --> 00:05:54.560]  貧寒人的貧乏使他敗壞
[00:05:54.560 --> 00:05:58.560]  第二段窮乏人年輪射也恨他
[00:05:58.560 --> 00:05:59.560]  沒有錢很慘
[00:05:59.560 --> 00:06:02.560]  即是你隔壁屋那個都不喜歡你
[00:06:02.560 --> 00:06:03.560]  你敗壞
[00:06:03.560 --> 00:06:05.560]  敗壞的意思不是道德敗壞
[00:06:05.560 --> 00:06:06.560]  你人生很慘
[00:06:06.560 --> 00:06:08.560]  若果大家走到深水埗
[00:06:08.560 --> 00:06:09.560]  其實我們這區
[00:06:09.560 --> 00:06:10.560]  你看到很多窮人
[00:06:10.560 --> 00:06:12.560]  你看到他們生活得很淒涼
[00:06:12.560 --> 00:06:14.560]  你看到他們真的撿垃圾
[00:06:14.560 --> 00:06:16.560]  你看到他們真的沒有住宅
[00:06:16.560 --> 00:06:18.560]  是一個很敗壞的生活
[00:06:18.560 --> 00:06:19.560]  沒有錢是很慘
[00:06:19.560 --> 00:06:20.560]  接著下面那兩句
[00:06:20.560 --> 00:06:21.560]  再下面那兩句
[00:06:21.560 --> 00:06:22.560]  我們一起讀
[00:06:22.560 --> 00:06:25.560]  財富使朋友增多
[00:06:25.560 --> 00:06:28.560]  貧寒人年僅有的朋友也離棄他
[00:06:28.560 --> 00:06:30.560]  有錢人管轄窮乏人
[00:06:30.560 --> 00:06:31.560]  剛才那句
[00:06:31.560 --> 00:06:34.560]  欠債的是債主的僕人
[00:06:34.560 --> 00:06:36.560]  沒有錢真是很慘
[00:06:36.560 --> 00:06:38.560]  不單止淪陷朋友
[00:06:38.560 --> 00:06:39.560]  甚至聖經說
[00:06:39.560 --> 00:06:40.560]  連兄弟都遠離你
[00:06:40.560 --> 00:06:41.560]  憎恨你
[00:06:41.560 --> 00:06:43.560]  你身邊只有人追你債
[00:06:43.560 --> 00:06:44.560]  很淒涼
[00:06:44.560 --> 00:06:47.560]  所以大家試過問爸爸媽媽拿錢沒有
[00:06:47.560 --> 00:06:50.560]  難不難
[00:06:50.560 --> 00:06:52.560]  難不難
[00:06:52.560 --> 00:06:53.560]  不是很難
[00:06:53.560 --> 00:06:54.560]  真的很感恩
[00:06:54.560 --> 00:06:55.560]  大家都搖頭
[00:06:55.560 --> 00:06:56.560]  很容易
[00:06:56.560 --> 00:06:57.560]  十萬八萬
[00:06:57.560 --> 00:06:59.560]  這個月拿著來
[00:06:59.560 --> 00:07:00.560]  是不是這樣
[00:07:00.560 --> 00:07:01.560]  還是多少十元八元
[00:07:01.560 --> 00:07:03.560]  我不知道難不難
[00:07:03.560 --> 00:07:04.560]  大家都不難
[00:07:04.560 --> 00:07:06.560]  真的很感恩
[00:07:06.560 --> 00:07:08.560]  爸爸媽媽自己都面對著
[00:07:08.560 --> 00:07:10.560]  他們沒有錢的困境
[00:07:10.560 --> 00:07:12.560]  你問他難也正常
[00:07:12.560 --> 00:07:15.560]  因為他都面對著沒有錢的困境
[00:07:15.560 --> 00:07:17.560]  聖經從來不是想我們沒有錢
[00:07:17.560 --> 00:07:18.560]  從來不想人貧窮
[00:07:18.560 --> 00:07:20.560]  但貧窮是罪的結果
[00:07:20.560 --> 00:07:22.560]  因為亞當犯了罪
[00:07:22.560 --> 00:07:24.560]  整個世界就變得很缺乏
[00:07:24.560 --> 00:07:26.560]  貧窮是罪的結果
[00:07:26.560 --> 00:07:27.560]  這是第一點我們要記住
[00:07:27.560 --> 00:07:28.560]  罪的結果
[00:07:28.560 --> 00:07:29.560]  錢從何而來
[00:07:29.560 --> 00:07:31.560]  我們怎樣才有錢
[00:07:31.560 --> 00:07:32.560]  這個很重要
[00:07:32.560 --> 00:07:33.560]  如果我們窮的話
[00:07:33.560 --> 00:07:34.560]  錢從何而來
[00:07:34.560 --> 00:07:37.560]  錢剛才說到第一種本質
[00:07:37.560 --> 00:07:38.560]  人信任
[00:07:38.560 --> 00:07:39.560]  第一種本質就是物質
[00:07:39.560 --> 00:07:41.560]  最後一個本質就是能量
[00:07:41.560 --> 00:07:43.560]  所以錢既然最後的本質是能量
[00:07:43.560 --> 00:07:47.560]  你要靠你的能量才能拿錢回來
[00:07:47.560 --> 00:07:49.560]  所以有幾段經文說出來
[00:07:49.560 --> 00:07:52.560]  你的父母都要付出他們很多能量
[00:07:52.560 --> 00:07:54.560]  用他的力氣才能換到錢
[00:07:54.560 --> 00:07:56.560]  《針研六章》九至十一節
[00:07:56.560 --> 00:07:58.560]  我們一起讀那段經文
[00:07:58.560 --> 00:07:59.560]  我們一起來
[00:07:59.560 --> 00:08:00.560]  好,試試
[00:08:00.560 --> 00:08:03.560]  懶惰人,你要睡到幾時呢?
[00:08:03.560 --> 00:08:06.560]  你甚麼時候才睡醒呢?
[00:08:06.560 --> 00:08:09.560]  在睡片時,打頓片時
[00:08:09.560 --> 00:08:12.560]  抱著雙臂躺臥片時
[00:08:12.560 --> 00:08:15.560]  你的貧窮就如盜賊來到
[00:08:15.560 --> 00:08:19.560]  你的貧乏彷彿拿盾牌的人來臨
[00:08:19.560 --> 00:08:22.560]  原來你要勤力付出你的能量
[00:08:22.560 --> 00:08:24.560]  才能換到錢回來
[00:08:24.560 --> 00:08:26.560]  甚至你說九月要開學
[00:08:26.560 --> 00:08:28.560]  就是教大家要付出你的能量
[00:08:28.560 --> 00:08:30.560]  將來才能換到錢
[00:08:30.560 --> 00:08:31.560]  接著下一節我們一起讀
[00:08:31.560 --> 00:08:32.560]  十章四節
[00:08:32.560 --> 00:08:33.560]  你們一起讀
[00:08:33.560 --> 00:08:34.560]  一二三
[00:08:34.560 --> 00:08:36.560]  手懶的必自窮乏
[00:08:36.560 --> 00:08:38.560]  手勤的卻要付足
[00:08:38.560 --> 00:08:41.560]  懶惰的人奢求卻無所得
[00:08:41.560 --> 00:08:44.560]  殷勤的人必然風雨
[00:08:44.560 --> 00:08:46.560]  原來你要付出很多能量
[00:08:46.560 --> 00:08:48.560]  才能賺到錢
[00:08:48.560 --> 00:08:50.560]  但不單只是付出能量
[00:08:50.560 --> 00:08:51.560]  在下面就教導我們了
[00:08:51.560 --> 00:08:53.560]  在《針研》我們一起讀
[00:08:53.560 --> 00:08:56.560]  氣絕管教的必貧窮受辱
[00:08:56.560 --> 00:08:59.560]  領受責備的必享尊榮
[00:08:59.560 --> 00:09:01.560]  這裡說到
[00:09:01.560 --> 00:09:04.560]  別人肯教我們
[00:09:04.560 --> 00:09:05.560]  我們學會了
[00:09:05.560 --> 00:09:07.560]  我們再付出我們的能量
[00:09:07.560 --> 00:09:08.560]  我們將會有錢
[00:09:08.560 --> 00:09:09.560]  這是聖經的教導
[00:09:09.560 --> 00:09:11.560]  在人世間也是真的
[00:09:11.560 --> 00:09:13.560]  不過就算我們這樣賺到錢
[00:09:13.560 --> 00:09:15.560]  罪不單止令世界缺乏
[00:09:15.560 --> 00:09:16.560]  罪令到一件事
[00:09:16.560 --> 00:09:17.560]  就算你賺到錢
[00:09:17.560 --> 00:09:18.560]  也有一件事情
[00:09:18.560 --> 00:09:20.560]  就是《針研》十三章二十三節
[00:09:20.560 --> 00:09:21.560]  窮乏人
[00:09:21.560 --> 00:09:23.560]  開恨的地需多產糧食
[00:09:23.560 --> 00:09:25.560]  卻因不公而被奪走
[00:09:25.560 --> 00:09:26.560]  有時打一場仗
[00:09:26.560 --> 00:09:27.560]  所有的錢都沒有了
[00:09:27.560 --> 00:09:28.560]  可能有時聽你爸爸說
[00:09:28.560 --> 00:09:30.560]  他爺爺那輩子很有錢
[00:09:30.560 --> 00:09:32.560]  突然間一個社會的變化
[00:09:32.560 --> 00:09:33.560]  他的錢就不見了
[00:09:33.560 --> 00:09:35.560]  這個都是經常發生的事情
[00:09:35.560 --> 00:09:39.560]  罪就會令到人不單止缺乏
[00:09:39.560 --> 00:09:41.560]  也都陷入貧窮
[00:09:41.560 --> 00:09:43.560]  剛才說到
[00:09:43.560 --> 00:09:45.560]  錢有幾個本質
[00:09:45.560 --> 00:09:47.560]  人建構出來的信任
[00:09:47.560 --> 00:09:49.560]  無論是政府建構出來的港幣
[00:09:49.560 --> 00:09:50.560]  或者美金
[00:09:50.560 --> 00:09:53.560]  或者是你主要學的優惠券
[00:09:53.560 --> 00:09:55.560]  或者是比特幣
[00:09:55.560 --> 00:09:56.560]  都是這樣出來的
[00:09:56.560 --> 00:09:57.560]  而錢有個本質
[00:09:57.560 --> 00:09:58.560]  就是可以換取物質
[00:09:58.560 --> 00:09:59.560]  它代表的物質
[00:09:59.560 --> 00:10:01.560]  最後的一種能量
[00:10:01.560 --> 00:10:02.560]  但是
[00:10:02.560 --> 00:10:06.560]  這三個本質裡面
[00:10:06.560 --> 00:10:07.560]  我想大家首先思想
[00:10:07.560 --> 00:10:10.560]  錢代表物質這種能量
[00:10:10.560 --> 00:10:11.560]  到底真正的財富
[00:10:11.560 --> 00:10:13.560]  剛才用能量換回來
[00:10:13.560 --> 00:10:15.560]  真正我們就想
[00:10:15.560 --> 00:10:17.560]  錢其實基本的本質
[00:10:17.560 --> 00:10:18.560]  就是物質
[00:10:18.560 --> 00:10:20.560]  有錢你可以換到手機
[00:10:20.560 --> 00:10:21.560]  換到遊艇
[00:10:21.560 --> 00:10:22.560]  換到屋
[00:10:22.560 --> 00:10:24.560]  換到你所賣的所有東西
[00:10:24.560 --> 00:10:25.560]  那麼
[00:10:25.560 --> 00:10:27.560]  錢既然本質是物質
[00:10:27.560 --> 00:10:29.560]  錢其實最後
[00:10:29.560 --> 00:10:30.560]  或者物質應該這樣說
[00:10:30.560 --> 00:10:31.560]  物質最後是從哪裡來的
[00:10:31.560 --> 00:10:32.560]  我想問問大家
[00:10:32.560 --> 00:10:35.560]  物質是從哪裡來的
[00:10:35.560 --> 00:10:37.560]  是,很感謝你
[00:10:37.560 --> 00:10:38.560]  是神創造來的
[00:10:38.560 --> 00:10:40.560]  原來錢只不過是一種
[00:10:40.560 --> 00:10:42.560]  虛假的媒介代表的物質
[00:10:42.560 --> 00:10:46.560]  原來物質最終的擁有者是神
[00:10:46.560 --> 00:10:48.560]  所以剛才我們讀的
[00:10:48.560 --> 00:10:49.560]  這個
[00:10:49.560 --> 00:10:51.560]  針研的經文說
[00:10:51.560 --> 00:10:52.560]  敬畏耶和華
[00:10:52.560 --> 00:10:53.560]  心存謙卑
[00:10:53.560 --> 00:10:54.560]  就得財富尊榮
[00:10:54.560 --> 00:10:55.560]  生命為賞賜
[00:10:55.560 --> 00:10:58.560]  原來最後物質的世界
[00:10:58.560 --> 00:11:00.560]  不是錢創造的
[00:11:00.560 --> 00:11:01.560]  錢就是代表著它
[00:11:01.560 --> 00:11:02.560]  錢不是真正的物質
[00:11:02.560 --> 00:11:04.560]  物質的世界是上帝所創造的
[00:11:04.560 --> 00:11:06.560]  我們一起看兩段經文
[00:11:06.560 --> 00:11:08.560]  在詩篇24篇我們一起讀
[00:11:08.560 --> 00:11:09.560]  來吧,1,2,3
[00:11:09.560 --> 00:11:12.560]  地和其中所充滿的
[00:11:12.560 --> 00:11:15.560]  世界和住在其中的
[00:11:15.560 --> 00:11:17.560]  都屬耶和華
[00:11:17.560 --> 00:11:19.560]  原來地上所有的物質世界
[00:11:19.560 --> 00:11:21.560]  是上帝所創造的
[00:11:21.560 --> 00:11:23.560]  所以針研八章18到21節
[00:11:23.560 --> 00:11:24.560]  神是這樣說的
[00:11:24.560 --> 00:11:27.560]  他說財富和尊榮在我
[00:11:27.560 --> 00:11:30.560]  原來最後財富和尊榮在神的手
[00:11:30.560 --> 00:11:33.560]  恆久的財寶和繁榮也在我
[00:11:33.560 --> 00:11:35.560]  我的果實勝過金紙
[00:11:35.560 --> 00:11:37.560]  強如純金
[00:11:37.560 --> 00:11:40.560]  我的出產超乎上選的銀紙
[00:11:40.560 --> 00:11:41.560]  我在公義的道上走
[00:11:41.560 --> 00:11:43.560]  在公平的路中行
[00:11:43.560 --> 00:11:46.560]  使愛我的承受財產
[00:11:46.560 --> 00:11:48.560]  充滿他們的庫房
[00:11:48.560 --> 00:11:50.560]  原來最後物質世界
[00:11:50.560 --> 00:11:51.560]  是上帝擁有的
[00:11:51.560 --> 00:11:52.560]  是祂分配的
[00:11:52.560 --> 00:11:53.560]  祂分配給我們
[00:11:53.560 --> 00:11:54.560]  祂分配給動物
[00:11:54.560 --> 00:11:56.560]  他們都能夠生活
[00:11:56.560 --> 00:11:58.560]  祂分配給我們財富和尊榮
[00:11:58.560 --> 00:12:00.560]  是上帝所擁有的
[00:12:00.560 --> 00:12:04.560]  這個是錢最後是來自上帝的
[00:12:04.560 --> 00:12:06.560]  但是人很特別
[00:12:06.560 --> 00:12:08.560]  我們剛才說到罪令人缺乏
[00:12:08.560 --> 00:12:10.560]  我們剛才說到不公令人是
[00:12:10.560 --> 00:12:11.560]  就算有錢都變成沒錢
[00:12:11.560 --> 00:12:14.560]  但是最終最可怕一件事
[00:12:14.560 --> 00:12:17.560]  既然上帝是擁有所有的物質
[00:12:17.560 --> 00:12:19.560]  不過人不是敬拜上帝
[00:12:19.560 --> 00:12:20.560]  人是敬拜上帝
[00:12:20.560 --> 00:12:22.560]  或者人是敬拜
[00:12:22.560 --> 00:12:25.560]  人自己構造的錢的世界
[00:12:25.560 --> 00:12:28.560]  甚至有人藉著上帝去拿錢
[00:12:28.560 --> 00:12:30.560]  聖經有句說話說
[00:12:30.560 --> 00:12:33.560]  有人以敬錢為得利的門路
[00:12:33.560 --> 00:12:35.560]  因為錢代表著財富
[00:12:35.560 --> 00:12:36.560]  終極是能量
[00:12:36.560 --> 00:12:38.560]  而是基於一個集體人的信任
[00:12:38.560 --> 00:12:40.560]  所以錢是變成了什麼
[00:12:40.560 --> 00:12:42.560]  錢是變成了上帝之外
[00:12:42.560 --> 00:12:44.560]  這個世界最大的偶像
[00:12:44.560 --> 00:12:47.560]  大家想想無論你認識的人
[00:12:47.560 --> 00:12:48.560]  在拜什麼神也好
[00:12:48.560 --> 00:12:50.560]  不是信耶穌
[00:12:50.560 --> 00:12:52.560]  在拜什麼神也好
[00:12:52.560 --> 00:12:54.560]  他最後在拜的都是錢
[00:12:54.560 --> 00:12:56.560]  他最後在拜的都是物質世界
[00:12:56.560 --> 00:12:58.560]  錢因為有一種特性
[00:12:58.560 --> 00:12:59.560]  它是代表著物質
[00:12:59.560 --> 00:13:00.560]  它不是擁有物質
[00:13:00.560 --> 00:13:01.560]  它代表著物質
[00:13:01.560 --> 00:13:04.560]  它成為了世界上最大的偶像
[00:13:04.560 --> 00:13:06.560]  這個才是人最大的罪
[00:13:06.560 --> 00:13:07.560]  這個偶像
[00:13:07.560 --> 00:13:09.560]  他好像神一樣存在
[00:13:09.560 --> 00:13:10.560]  因為他有物質的後面
[00:13:10.560 --> 00:13:12.560]  也有能量的後面
[00:13:12.560 --> 00:13:13.560]  就像神一樣存在
[00:13:13.560 --> 00:13:14.560]  不過針研告訴你
[00:13:14.560 --> 00:13:16.560]  這個偶像有一種特性
[00:13:16.560 --> 00:13:18.560]  或者有幾種特性我們認識他的
[00:13:18.560 --> 00:13:20.560]  我們看看後面的經文
[00:13:20.560 --> 00:13:21.560]  是針研所說的
[00:13:21.560 --> 00:13:23.560]  我們一起讀這幾段經文
[00:13:23.560 --> 00:13:25.560]  我們先讀第一段
[00:13:25.560 --> 00:13:26.560]  1 2 3
[00:13:26.560 --> 00:13:28.560]  你定徵在財富
[00:13:28.560 --> 00:13:29.560]  他就消失
[00:13:29.560 --> 00:13:32.560]  因為他必長翅膀
[00:13:32.560 --> 00:13:34.560]  如鷹向天飛去
[00:13:34.560 --> 00:13:36.560]  因為錢其實本身不是物質
[00:13:36.560 --> 00:13:37.560]  它代表著
[00:13:37.560 --> 00:13:39.560]  也是人建構出來的東西
[00:13:39.560 --> 00:13:40.560]  它一會兒可以消失
[00:13:40.560 --> 00:13:42.560]  比特幣也一會兒不值錢
[00:13:42.560 --> 00:13:44.560]  原來現在政府出現的穩定幣
[00:13:44.560 --> 00:13:45.560]  就想對付比特幣
[00:13:45.560 --> 00:13:48.560]  再將貨幣的法定價值拿回來
[00:13:48.560 --> 00:13:51.560]  原來錢當你定徵在它上面的時候
[00:13:51.560 --> 00:13:52.560]  它會轉眼消失
[00:13:52.560 --> 00:13:53.560]  第二段
[00:13:53.560 --> 00:13:55.560]  我們再看聖經十一章二十八節
[00:13:55.560 --> 00:13:56.560]  針研我們一起讀
[00:13:56.560 --> 00:13:58.560]  倚靠財富的
[00:13:58.560 --> 00:14:00.560]  自己必跌倒
[00:14:00.560 --> 00:14:01.560]  原來錢
[00:14:01.560 --> 00:14:03.560]  它本身那種不定性
[00:14:03.560 --> 00:14:04.560]  你倚靠它
