
[00:00:00.000 --> 00:00:05.160]  介紹我自己,我是馬山堂的童工美恩
[00:03:25.440 --> 00:03:29.440]  傳道人,對,通常是傳道人才需要呼召
[00:03:29.440 --> 00:03:32.440]  傳道人確實需要呼召
[00:03:32.440 --> 00:03:35.840]  傳道人和宣教士其實都需要呼召
[00:03:35.840 --> 00:03:40.240]  但原來神對我們每一個都有呼召
[00:03:40.240 --> 00:03:45.040]  我希望今天這篇訊息能夠鼓勵大家
[00:03:45.040 --> 00:03:47.440]  我們每一個都回想
[00:03:47.440 --> 00:03:53.440]  究竟神對我們的人生有什麼呼召和照明?
[00:03:53.440 --> 00:03:56.040]  正如《照明》這本書提及過
[00:03:56.040 --> 00:04:01.440]  「照明」原來是我們信仰核心的基本觀念
[00:04:01.440 --> 00:04:07.040]  神的呼召不只限於成功、侍奉或職業
[00:04:07.040 --> 00:04:10.040]  其實也包括了我們整個生命
[00:04:10.040 --> 00:04:12.240]  按照聖經的描述
[00:04:12.240 --> 00:04:16.640]  神在創世之前已經將祂要做的人的名字
[00:04:16.640 --> 00:04:18.640]  記錄在天上
[00:04:18.640 --> 00:04:20.640]  到他們出生之後
[00:04:20.640 --> 00:04:26.040]  就呼召各人一生去活出神要做的人
[00:04:26.040 --> 00:04:28.640]  神向人發出呼召
[00:04:28.640 --> 00:04:31.040]  人以生命來回應
[00:04:31.040 --> 00:04:33.240]  這就是照明
[00:04:33.240 --> 00:04:36.240]  原來神對我們每一個人都有呼召
[00:04:36.240 --> 00:04:39.640]  今天不知道神對我們有什麼呼召
[00:04:39.640 --> 00:04:42.640]  我們又如何回應神的照明?
[00:04:42.640 --> 00:04:48.640]  今天的正道經文是耶利米書第一章一至十節
[00:04:48.640 --> 00:04:51.840]  這本是環球聖經的譯本
[00:04:51.840 --> 00:04:54.840]  我想邀請弟妹們看到這段經文
[00:04:54.840 --> 00:04:56.440]  我們一起讀出
[00:04:56.440 --> 00:04:58.640]  預備,一二三
[00:04:58.640 --> 00:05:03.240]  以下是希基雅的兒子耶利米的王
[00:05:03.240 --> 00:05:08.040]  他是汴雅文地阿勒特城的一位祭司
[00:05:08.040 --> 00:05:14.040]  阿芒的兒子猶大王約西亞在位第十三年
[00:05:14.040 --> 00:05:17.040]  也和臨到耶利米
[00:05:17.040 --> 00:05:22.040]  約西亞的兒子猶大王約亞勁在位期間
[00:05:22.040 --> 00:05:27.640]  直到約西亞的兒子猶大王西底加執政沒了
[00:05:27.640 --> 00:05:31.240]  就是他在位第十一年五月
[00:05:31.240 --> 00:05:34.040]  耶路撒冷被擄的時候
[00:05:34.040 --> 00:05:37.840]  也和臨到耶利米
[00:05:37.840 --> 00:05:40.640]  也和的話臨到我說
[00:05:40.640 --> 00:05:44.040]  我還未使你在母腹中成形
[00:05:44.040 --> 00:05:45.640]  就認識你
[00:05:45.640 --> 00:05:47.440]  你未出娘胎
[00:05:47.440 --> 00:05:50.040]  我已使你分別為姓
[00:05:50.040 --> 00:05:53.040]  指定你為列國的先知
[00:05:53.040 --> 00:05:54.240]  我就說
[00:05:54.240 --> 00:05:56.440]  哎呀,主耶和華
[00:05:56.440 --> 00:05:57.840]  我還年輕
[00:05:57.840 --> 00:06:01.240]  實在不知道該怎樣說話
[00:06:01.240 --> 00:06:03.040]  耶和華對我說
[00:06:03.040 --> 00:06:04.640]  你不可以說
[00:06:04.640 --> 00:06:06.040]  我還年輕
[00:06:06.040 --> 00:06:08.840]  因我差遣你到哪裡去
[00:06:08.840 --> 00:06:10.440]  你都要去
[00:06:10.440 --> 00:06:13.240]  無論我吩咐你說什麼話
[00:06:13.240 --> 00:06:14.440]  你都要說
[00:06:14.440 --> 00:06:16.440]  你不要怕他們
[00:06:16.440 --> 00:06:18.640]  因為願意蒙你
[00:06:18.640 --> 00:06:20.240]  要使你
[00:06:20.240 --> 00:06:22.440]  (耶和華)
[00:06:22.440 --> 00:06:23.240]  於是
[00:06:23.240 --> 00:06:24.040]  (耶和華)
[00:06:24.040 --> 00:06:25.840]  手觸我的口
[00:06:25.840 --> 00:06:27.040]  對我說
[00:06:27.040 --> 00:06:28.040]  要知道
[00:06:28.040 --> 00:06:31.440]  我已把話放在你口中
[00:06:31.440 --> 00:06:35.240]  今天我納你在列國司上
[00:06:35.240 --> 00:06:36.840]  為要拔出
[00:06:36.840 --> 00:06:37.840]  拆毀
[00:06:37.840 --> 00:06:38.640]  毀滅
[00:06:38.640 --> 00:06:39.640]  傾覆
[00:06:39.640 --> 00:06:40.840]  猶要建立
[00:06:40.840 --> 00:06:41.840]  再成
[00:06:41.840 --> 00:06:43.040]  謝謝大家
[00:06:43.040 --> 00:06:46.840]  在耶利米書第一章第一節裡
[00:06:46.840 --> 00:06:50.440]  其實是說了耶利米先知的背景
[00:06:50.440 --> 00:06:54.040]  他說以下是希基雅的兒子
[00:06:54.040 --> 00:06:55.440]  耶利米的話
[00:06:55.440 --> 00:06:59.840]  他是汴雅文地阿勒特城的一位祭司
[00:06:59.840 --> 00:07:03.240]  耶利米是屬於汴雅文派
[00:07:03.240 --> 00:07:05.440]  是阿勒特城的祭司
[00:07:05.440 --> 00:07:07.440]  是希基雅的兒子
[00:07:07.440 --> 00:07:10.240]  希基雅這個字有一個意思
[00:07:10.240 --> 00:07:13.040]  他說耶和華是我的份
[00:07:13.040 --> 00:07:15.440]  耶和華是我的產業
[00:07:15.440 --> 00:07:17.840]  而阿勒特城這個字
[00:07:17.840 --> 00:07:21.040]  有禱告蒙英韻的意思
[00:07:21.040 --> 00:07:23.840]  第三節裡提到
[00:07:23.840 --> 00:07:26.240]  他說約西亞的兒子
[00:07:26.240 --> 00:07:29.640]  猶大王約亞勁在位期間
[00:07:29.640 --> 00:07:33.040]  這個時期大約是公元前
[00:07:33.040 --> 00:07:34.840]  627年
[00:07:34.840 --> 00:07:38.240]  而耶路撒冷被擄的時候
[00:07:38.240 --> 00:07:41.440]  大約是公元前587年
[00:07:41.440 --> 00:07:44.640]  如果將兩個數字減一減
[00:07:44.640 --> 00:07:46.240]  我們大約知道
[00:07:46.240 --> 00:07:50.440]  耶利米做先知大約做了40年以上
[00:07:50.440 --> 00:07:53.640]  耶利米出生的地方
[00:07:53.640 --> 00:07:54.840]  阿勒特城
[00:07:54.840 --> 00:07:59.440]  其實是一個離開耶路撒冷不遠的鄉下小村
[00:07:59.440 --> 00:08:04.040]  那裡可以看到耶路撒冷的成長情況
[00:08:04.040 --> 00:08:08.240]  所以耶利米雖然來自鄉下小村
[00:08:08.240 --> 00:08:12.640]  但是他很了解大城耶路撒冷的情況
[00:08:12.640 --> 00:08:15.240]  耶利米的召命
[00:08:15.240 --> 00:08:18.640]  是來自耶和華主動的邀請
[00:08:18.640 --> 00:08:22.240]  在第四和第五節裡提到
[00:08:22.240 --> 00:08:25.840]  他說:耶和華的話臨到我說
[00:08:25.840 --> 00:08:30.840]  「我華未使你在母福中成形,就認識你」
[00:08:30.840 --> 00:08:35.240]  「你未出娘胎,我已使你分別為姓」
[00:08:35.240 --> 00:08:38.240]  「指定你為列國的先師」
[00:08:38.240 --> 00:08:43.440]  這裡說「我華未使你在母福中成形」
[00:08:43.440 --> 00:08:48.840]  和合本是用一個「我華未將你做在福中」的「做」字
[00:08:48.840 --> 00:08:54.840]  「做」有「塑造」、「製作」、「建造」的意思
[00:08:54.840 --> 00:08:58.640]  在《創世紀》第二章第七節裡
[00:08:58.640 --> 00:09:01.640]  提到耶和華用泥土做人
[00:09:01.640 --> 00:09:04.040]  其實也是這個「做」字
[00:09:04.040 --> 00:09:06.640]  而這裡說的「認識」
[00:09:06.640 --> 00:09:09.240]  有「深入的認識」
[00:09:09.240 --> 00:09:13.240]  表示耶和華對耶利米有完全的認識
[00:09:13.240 --> 00:09:16.440]  不知道弟兄姊妹剛才讀這段經文的時候
[00:09:16.440 --> 00:09:20.040]  我們很自然就會聯想到另一段聖經
[00:09:20.040 --> 00:09:26.440]  相信是詩篇第139篇第13至16節
[00:09:26.440 --> 00:09:28.440]  裡面提到:
[00:09:28.440 --> 00:09:31.240]  「是你創造我的肺腑」
[00:09:31.240 --> 00:09:34.240]  「我在母福中,你已塑造我」
[00:09:34.240 --> 00:09:39.040]  「我要讚美你,因我受造奇妙可畏」
[00:09:39.040 --> 00:09:42.840]  「你的作為奇妙,我深深知道」
[00:09:42.840 --> 00:09:47.840]  「我在隱密處被造,在地的深處被塑造」
[00:09:47.840 --> 00:09:51.840]  「那時,我的骨頭不能向你隱藏」
[00:09:51.840 --> 00:09:56.840]  「我未成形的身體,你的眼睛早已看見」
[00:09:56.840 --> 00:10:01.240]  「你為我鎖定的日子,我還沒度過一日」
[00:10:01.240 --> 00:10:04.840]  「全都寫在你的冊上」
[00:10:04.840 --> 00:10:07.040]  我們在母福中的時候
[00:10:07.040 --> 00:10:10.840]  神已經認識和塑造我們每一個
[00:10:10.840 --> 00:10:14.840]  我們每一個人都是受造奇妙可畏
[00:10:14.840 --> 00:10:18.440]  神是那位最深認識我們的神
[00:10:18.440 --> 00:10:22.240]  所以神對我們的呼召也是最獨特
[00:10:22.240 --> 00:10:24.840]  我們每一個人的召命都不相同
[00:10:24.840 --> 00:10:29.840]  耶利米蘇第一章第五節提到:
[00:10:29.840 --> 00:10:34.240]  「你未出娘胎,我以使你分別為性」
[00:10:34.240 --> 00:10:37.440]  「指定你為列國的先知」
[00:10:37.440 --> 00:10:40.840]  「我以使你分別為性」
[00:10:40.840 --> 00:10:45.440]  這個字在時式中是一個完成式
[00:10:45.440 --> 00:10:48.640]  表示了分別為性的行動
[00:10:48.640 --> 00:10:52.440]  是耶和華已經親自完成
[00:10:52.440 --> 00:10:54.440]  而列國的先知
[00:10:54.440 --> 00:10:58.840]  列國在詞中是一個複數的詞
[00:10:58.840 --> 00:11:04.240]  其實表示了耶利米蘇不單是猶大國的先知
[00:11:04.240 --> 00:11:10.040]  他的說話也覆蓋了當時巴比倫等不同的國家
[00:11:10.040 --> 00:11:14.240]  耶和華的呼召耶利米做列國的先知
[00:11:14.240 --> 00:11:16.040]  這也讓我們看到
[00:11:16.040 --> 00:11:20.640]  為什麼耶利米對這個呼召有恐懼的原因
[00:11:20.640 --> 00:11:23.840]  因為他不單是做一個地方的先知
[00:11:23.840 --> 00:11:26.440]  而是他要做列國的先知
[00:11:26.440 --> 00:11:31.040]  耶和華已經使耶利米分別為性
[00:11:31.040 --> 00:11:33.440]  呼召他做列國的先知
[00:11:33.440 --> 00:11:38.640]  這就是耶和華向耶利米發出的呼召
[00:11:39.640 --> 00:11:41.440]  弟兄姊妹,在開始的時候
[00:11:41.440 --> 00:11:42.440]  我也問過大家
[00:11:42.440 --> 00:11:45.640]  不知道神對我們有什麼呼召
[00:11:45.640 --> 00:11:48.240]  或者神對我們有什麼召命呢?
[00:11:48.240 --> 00:11:52.240]  人世昌穆斯曾經分享過一段說話
[00:11:52.240 --> 00:11:55.440]  他說:從經驗而言
[00:11:55.440 --> 00:11:59.640]  召命就是神放在個人心中的負擔
[00:11:59.640 --> 00:12:01.840]  每個人都是獨特的
[00:12:01.840 --> 00:12:04.040]  從創造的角度來看
[00:12:04.040 --> 00:12:07.640]  神早已對每一個人定下了心意
[00:12:07.640 --> 00:12:12.240]  呼召他做神原本設計的那一種人
[00:12:12.240 --> 00:12:14.440]  從救贖的角度來看
[00:12:14.440 --> 00:12:17.440]  神也呼召人離開罪惡
[00:12:17.440 --> 00:12:21.040]  回轉歸向神,與神和好
[00:12:21.040 --> 00:12:23.040]  在生活的所有方面
[00:12:23.040 --> 00:12:26.840]  都做神原本設計的那一種人
[00:12:26.840 --> 00:12:32.040]  創造和救贖,二者是不能夠分割的
[00:12:32.040 --> 00:12:36.840]  召命其實就是神放在我們心中的負擔
[00:12:36.840 --> 00:12:39.040]  在預備這篇跟大家分享的時候
[00:12:39.040 --> 00:12:41.440]  我相信今天我們在第四子堂
[00:12:41.440 --> 00:12:43.040]  這個崇拜出現
[00:12:43.040 --> 00:12:44.840]  也不是一件偶然的事
[00:12:44.840 --> 00:12:47.640]  其實我相信神也將這個負擔
[00:12:47.640 --> 00:12:49.840]  放在我們的心中
[00:12:49.840 --> 00:12:51.040]  原來這個負擔
[00:12:51.040 --> 00:12:54.240]  可能就是神對我們所發出的召命
[00:12:54.240 --> 00:12:56.240]  發出的呼召
[00:12:56.240 --> 00:13:00.240]  我們只要做回神原本設計我們的人
[00:13:00.240 --> 00:13:03.840]  所以我們每一個人的召命都不相同
[00:13:03.840 --> 00:13:06.840]  我們也不需要跟其他人比較
[00:13:06.840 --> 00:13:10.040]  如何可以較為具體
[00:13:10.040 --> 00:13:13.440]  更加繼續發現自己的呼召呢?
[00:13:13.440 --> 00:13:16.640]  在猛山堂有一次
[00:13:16.640 --> 00:13:19.640]  有一個侍奉人員的建立日
[00:13:19.640 --> 00:13:23.240]  當天我們邀請了一位講員來
[00:13:23.240 --> 00:13:26.440]  這位講員幫助我們
[00:13:26.440 --> 00:13:28.440]  我們一天整天的時間
[00:13:28.440 --> 00:13:30.440]  就在烏溪沙的地方
[00:13:30.440 --> 00:13:33.840]  他幫助我們從不同的方面
[00:13:33.840 --> 00:13:36.240]  就是從屬靈的恩賜
[00:13:36.240 --> 00:13:41.640]  從心智、能力、性格、經驗等等
[00:13:41.640 --> 00:13:44.040]  去發現自己的召命
[00:13:44.040 --> 00:13:47.640]  他當天幫我們逐樣逐樣寫出來
[00:13:47.640 --> 00:13:50.640]  其實最後他很想幫我們每一個人
[00:13:50.640 --> 00:13:53.640]  去寫自己一句的使命宣言
[00:13:53.640 --> 00:13:56.240]  究竟神將什麼負擔
[00:13:56.240 --> 00:13:58.440]  放在我們每一個人的心中
[00:13:58.440 --> 00:14:01.240]  我記得在總結的時候
[00:14:01.240 --> 00:14:02.840]  我們也邀請了丁子妹
[00:14:02.840 --> 00:14:05.840]  分享一下她自己的使命宣言
[00:14:05.840 --> 00:14:07.040]  我聽完之後
[00:14:07.040 --> 00:14:10.240]  我發覺神真的是那位很奇妙的神
[00:14:10.240 --> 00:14:13.240]  原來我們每一個人的負擔、呼召
[00:14:13.240 --> 00:14:14.640]  真的不相同
[00:14:14.640 --> 00:14:16.640]  神也將不同的感動
[00:14:16.640 --> 00:14:18.640]  放在了我們的心中
[00:14:18.640 --> 00:14:20.840]  我跟大家分享當天
[00:14:20.840 --> 00:14:23.040]  我自己寫下的一句話
[00:14:23.040 --> 00:14:25.240]  就是牧羊信徒領袖
[00:14:25.240 --> 00:14:28.440]  清少和兒童去做主的門徒
[00:14:28.440 --> 00:14:30.040]  一生跟隨主
[00:14:30.040 --> 00:14:32.240]  活出主所賜的召命
[00:14:32.240 --> 00:14:34.440]  這就是神給我的負擔
[00:14:34.440 --> 00:14:36.240]  我們不知道
[00:14:36.240 --> 00:14:38.440]  神給我們每一個人的負擔
[00:14:38.440 --> 00:14:39.840]  可能也不相同
[00:14:39.840 --> 00:14:42.840]  除了剛才這幾方面之外
[00:14:42.840 --> 00:14:44.040]  其實這幾方面
[00:14:44.040 --> 00:14:47.440]  也可以在一本叫《天生我才》為主用
[00:14:47.440 --> 00:14:49.840]  這本書也可以幫助我們
[00:14:49.840 --> 00:14:53.640]  更具體地發現神給我們的召命
[00:14:53.640 --> 00:14:58.840]  除了在這些方面發現神給我們的召命
[00:14:58.840 --> 00:15:01.840]  原來另一個發現召命的途徑
[00:15:01.840 --> 00:15:04.440]  就是去看看身邊的需要
[00:15:04.440 --> 00:15:07.640]  然後按神的感動去回應神
[00:15:07.640 --> 00:15:11.440]  正如《看見輪舍看見召命》
[00:15:11.440 --> 00:15:13.040]  這本書提到
[00:15:13.040 --> 00:15:17.240]  它說本書是一趟在夏鳳時代裡
[00:15:17.240 --> 00:15:19.440]  去尋找召命之旅
[00:15:19.440 --> 00:15:23.240]  重點不是為了滿足自我
[00:15:23.240 --> 00:15:27.640]  而是引領我們回到所身處的世界
[00:15:27.640 --> 00:15:30.240]  發現時代的需要
[00:15:30.240 --> 00:15:33.840]  看見原本看不見的輪舍
[00:15:33.840 --> 00:15:36.040]  讓信仰的生命力
[00:15:36.040 --> 00:15:39.640]  能夠重新貫穿整個生活
[00:15:39.640 --> 00:15:44.240]  以至活出門徒真正的身份和召命
[00:15:44.240 --> 00:15:48.040]  原來在身邊的需要的時候
[00:15:48.040 --> 00:15:50.640]  召命就是在世界的需要裡
[00:15:50.640 --> 00:15:53.240]  去發現自己的呼召
[00:15:53.240 --> 00:15:56.640]  所以當我們看我們身邊的社區
[00:15:56.640 --> 00:15:58.240]  有什麼需要的時候
[00:15:58.240 --> 00:16:01.640]  原來這也是我們召命的所在
[00:16:01.640 --> 00:16:05.640]  所以位牧師布納克牧師
[00:16:05.640 --> 00:16:07.640]  他曾經說過一句話
[00:16:07.640 --> 00:16:12.240]  他說召命就是你最深情的喜悅
[00:16:12.240 --> 00:16:16.840]  和世界最深切的需要交會的地方
[00:16:16.840 --> 00:16:20.840]  他說這個交會處會有一個精彩的故事
[00:16:20.840 --> 00:16:23.440]  這就是我們的召命
[00:16:23.440 --> 00:16:24.840]  所以我們的召命
[00:16:24.840 --> 00:16:27.640]  其實是神給我們最深的負擔
[00:16:27.640 --> 00:16:29.040]  喜悅的地方
[00:16:29.040 --> 00:16:32.840]  亦能夠回應我們這個社區
[00:16:32.840 --> 00:16:34.240]  世界的需要
[00:16:34.240 --> 00:16:37.240]  這就是神給我們的召命
[00:16:37.240 --> 00:16:41.040]  當耶利米面對耶和華
[00:16:41.040 --> 00:16:42.640]  發出這個呼召
[00:16:42.640 --> 00:16:44.440]  祂有什麼回應呢?
[00:16:44.440 --> 00:16:46.040]  讓我們一起去看
[00:16:46.040 --> 00:16:48.440]  耶利米書第一章第六節
[00:16:48.440 --> 00:16:49.840]  那裡說到
[00:16:49.840 --> 00:16:51.840]  耶利米自己說
[00:16:51.840 --> 00:16:56.840]  「我就說:哎呀!主耶和華,我還年輕
[00:16:56.840 --> 00:17:00.240]  我實在不知道該怎樣說話。」
[00:17:00.240 --> 00:17:02.440]  這裡說的年輕
[00:17:02.440 --> 00:17:06.440]  其實是有男孩和少年人的意思
[00:17:06.440 --> 00:17:08.640]  如果按照傳統
[00:17:08.640 --> 00:17:11.840]  其實當時耶利米只有18歲
[00:17:11.840 --> 00:17:14.440]  我想問大家今天18歲的人
[00:17:14.440 --> 00:17:16.240]  通常在做什麼?
[00:17:16.240 --> 00:17:18.240]  「彈機」,沒錯
[00:17:18.240 --> 00:17:19.840]  18歲的人是「彈機」
[00:17:19.840 --> 00:17:22.040]  是一個清少
[00:17:22.040 --> 00:17:25.240]  其實當時耶利米很年輕
[00:17:25.240 --> 00:17:27.240]  我不知道當時耶利米有沒有打機
[00:17:27.240 --> 00:17:29.040]  應該沒有
[00:17:29.040 --> 00:17:32.440]  不過我們可以代入去想
[00:17:32.440 --> 00:17:34.040]  一個這麼年輕
[00:17:34.040 --> 00:17:35.240]  一個清少
[00:17:35.240 --> 00:17:36.440]  一個18歲
[00:17:36.440 --> 00:17:38.040]  剛才提過
[00:17:38.040 --> 00:17:39.640]  耶和華對他的呼召
[00:17:39.640 --> 00:17:42.040]  其實是一個很沉重的呼召
[00:17:42.040 --> 00:17:44.840]  因為不單呼召他做先知
[00:17:44.840 --> 00:17:47.840]  還要做一個列國的先知
[00:17:47.840 --> 00:17:50.640]  其實這個呼召真的很沉重
[00:17:50.640 --> 00:17:53.040]  所以耶利米的反應
[00:17:53.040 --> 00:17:56.240]  「驚」是一個很自然的反應
[00:17:56.240 --> 00:17:58.240]  所以耶利米對神說
[00:17:58.240 --> 00:18:00.840]  「哎呀!我都不知道該怎樣說話
[00:18:00.840 --> 00:18:02.240]  我還這麼年輕
[00:18:02.240 --> 00:18:04.840]  你為什麼要這樣呼召我呢?」
[00:18:04.840 --> 00:18:08.440]  其實很多被神呼召的人
[00:18:08.440 --> 00:18:10.440]  都有類似的反應
[00:18:10.440 --> 00:18:12.640]  我不知道弟兄姊妹有沒有印象
[00:18:12.640 --> 00:18:14.640]  有沒有聖經裡其他人物
[00:18:14.640 --> 00:18:16.240]  當神呼召他的時候
[00:18:16.240 --> 00:18:17.640]  他第一個反應都是
[00:18:17.640 --> 00:18:19.240]  「我不行的」
[00:18:19.240 --> 00:18:21.240]  沒錯,摩西
[00:18:21.240 --> 00:18:24.040]  當摩西被神呼召的時候
[00:18:24.040 --> 00:18:26.240]  其實也有類似的回應
[00:18:26.240 --> 00:18:30.440]  在《出埃及記》第三章第十一節提到
[00:18:30.440 --> 00:18:33.240]  他說摩西對神說
[00:18:33.240 --> 00:18:36.640]  「我是水,我怎能去見法老
[00:18:36.640 --> 00:18:40.640]  怎能把以色列人從埃及領出來呢?」
[00:18:40.640 --> 00:18:42.240]  摩西說「我是誰?
[00:18:42.240 --> 00:18:43.840]  我怎能去見法老
[00:18:43.840 --> 00:18:45.640]  去帶以色列人出來?
[00:18:45.640 --> 00:18:47.240]  不可能的」
[00:18:47.240 --> 00:18:51.840]  《出埃及記》第四章第十節提到
[00:18:51.840 --> 00:18:54.040]  摩西對耶和說
[00:18:54.040 --> 00:18:55.640]  「請體諒我
[00:18:55.640 --> 00:18:58.440]  我不是善於言詞的人
[00:18:58.440 --> 00:19:01.440]  昨天不是,前天不是
[00:19:01.440 --> 00:19:05.840]  即使在你對你僕人說話以後也不是
[00:19:05.840 --> 00:19:08.840]  其實我真是絕口不說」
[00:19:08.840 --> 00:19:12.440]  摩西說「我怎能跟法老說話
[00:19:12.440 --> 00:19:14.440]  我根本絕口不說
[00:19:14.440 --> 00:19:15.840]  甚麼也不懂」
[00:19:15.840 --> 00:19:20.040]  所以當摩西面對耶和華的呼召的時候
[00:19:20.040 --> 00:19:22.440]  他跟耶利米亞一樣的反應
[00:19:22.440 --> 00:19:24.040]  都是很恐懼
[00:19:24.040 --> 00:19:25.640]  很想推遲
[00:19:25.640 --> 00:19:28.240]  這是聖經裡很多人物
[00:19:28.240 --> 00:19:30.040]  面對神的呼召的時候
[00:19:30.040 --> 00:19:31.840]  第一個反應
[00:19:31.840 --> 00:19:33.640]  弟兄姊妹不知道
[00:19:33.640 --> 00:19:36.440]  我們有沒有類似的經歷
[00:19:36.440 --> 00:19:37.640]  其實很多時候
[00:19:37.640 --> 00:19:39.640]  可能我們聽到很多需要
[00:19:39.640 --> 00:19:41.040]  聽到一些需要
[00:19:41.040 --> 00:19:42.240]  分享的時候
[00:19:42.240 --> 00:19:45.040]  其實心裡明明很有感動
[00:19:45.040 --> 00:19:47.840]  但通常下一刻就會跟自己說
[00:19:47.840 --> 00:19:50.040]  「我不行了,我是誰?
[00:19:50.040 --> 00:19:53.040]  我又不會做這樣,又不會做那樣」
[00:19:53.040 --> 00:19:54.440]  我經常說
[00:19:54.440 --> 00:19:57.040]  明明心裡很有感動
[00:19:57.040 --> 00:19:59.640]  但遲遲未去行動
[00:19:59.640 --> 00:20:03.240]  因為我們心裡也會充滿很多恐懼
[00:20:03.240 --> 00:20:07.640]  其實就像耶利米亞和摩西一樣
[00:20:07.640 --> 00:20:10.640]  但原來有時候這些恐懼
[00:20:10.640 --> 00:20:13.240]  未必是來自我們環境
[00:20:13.240 --> 00:20:17.640]  有時候其實是來自我們的內心
[00:20:17.640 --> 00:20:21.440]  高美軒牧師曾經分享過一段說話
[00:20:21.440 --> 00:20:22.440]  他說
[00:20:22.440 --> 00:20:27.040]  做主的門徒一定會遇見很多難阻
