
[00:00:00.000 --> 00:00:02.000]  當聆聽上帝的話的時候
[00:01:32.000 --> 00:01:35.000]  也都是今日的新冠的疫情
[00:01:35.000 --> 00:01:36.000]  發展了三年了
[00:01:36.000 --> 00:01:39.000]  我們都不知道什麼時候完
[00:01:39.000 --> 00:01:41.000]  我們經常都說
[00:01:41.000 --> 00:01:43.000]  剛才我喝茶的時候都說
[00:01:43.000 --> 00:01:45.000]  和我的同工都說
[00:01:45.000 --> 00:01:48.000]  現在可以在台上脫口罩拍照
[00:01:48.000 --> 00:01:51.000]  我都不知道什麼時候可以脫口罩講道
[00:01:51.000 --> 00:01:53.000]  我相信暫時都不行
[00:01:53.000 --> 00:01:55.000]  如果我脫了口罩講
[00:01:55.000 --> 00:01:57.000]  我相信你們都會害怕
[00:01:57.000 --> 00:01:59.000]  現實的環境的時候
[00:01:59.000 --> 00:02:02.000]  我們人生怎樣去面對呢?
[00:02:02.000 --> 00:02:06.000]  今日我很想藉著傳道書三章
[00:02:06.000 --> 00:02:10.000]  怎樣去藉著經文給我們的提醒
[00:02:10.000 --> 00:02:12.000]  我們是迎向一個不可知
[00:02:12.000 --> 00:02:14.000]  不能夠逆轉
[00:02:14.000 --> 00:02:17.000]  和我們無法掌握的一個時空
[00:02:17.000 --> 00:02:19.000]  期望的是
[00:02:19.000 --> 00:02:24.000]  在裡面我們能夠得著恩主的大靈
[00:02:24.000 --> 00:02:27.000]  在這個逆境裡面我們找到人生的意義
[00:02:27.000 --> 00:02:30.000]  甚至是被生命都可以塑造
[00:02:30.000 --> 00:02:35.000]  並且能夠得著這份時機的時候
[00:02:35.000 --> 00:02:40.000]  我們能夠不但在這個紛亂裡面迷失
[00:02:40.000 --> 00:02:44.000]  並且我們可以真的享受到這個生命的塑造
[00:02:44.000 --> 00:02:47.000]  並且在這個疫情之下
[00:02:47.000 --> 00:02:51.000]  不會帶給我們人生的遺憾
[00:02:51.000 --> 00:02:53.000]  大家想不想?
[00:02:53.000 --> 00:02:59.000]  傳道者用了一至八節
[00:02:59.000 --> 00:03:02.000]  他告訴我們一個事實
[00:03:02.000 --> 00:03:06.000]  我很想跟大家讀一至八節的經文
[00:03:06.000 --> 00:03:08.000]  一二三起
[00:03:08.000 --> 00:03:10.000]  凡事都有定期
[00:03:10.000 --> 00:03:14.000]  天下每一事都有定時
[00:03:14.000 --> 00:03:15.000]  生有時
[00:03:15.000 --> 00:03:16.000]  死有時
[00:03:16.000 --> 00:03:18.000]  栽種有時
[00:03:18.000 --> 00:03:19.000]  拔出有時
[00:03:19.000 --> 00:03:21.000]  殺戮有時
[00:03:21.000 --> 00:03:22.000]  醫治有時
[00:03:22.000 --> 00:03:24.000]  拆毀有時
[00:03:24.000 --> 00:03:26.000]  建造有時
[00:03:26.000 --> 00:03:27.000]  哭有時
[00:03:27.000 --> 00:03:28.000]  笑有時
[00:03:28.000 --> 00:03:30.000]  哀動有時
[00:03:30.000 --> 00:03:31.000]  跳舞有時
[00:03:31.000 --> 00:03:33.000]  叼石頭有時
[00:03:33.000 --> 00:03:35.000]  撿石頭有時
[00:03:35.000 --> 00:03:37.000]  懷抱有時
[00:03:37.000 --> 00:03:39.000]  不懷抱有時
[00:03:39.000 --> 00:03:41.000]  尋找有時
[00:03:41.000 --> 00:03:42.000]  失落有時
[00:03:42.000 --> 00:03:44.000]  保存有時
[00:03:44.000 --> 00:03:46.000]  教氣有時
[00:03:46.000 --> 00:03:47.000]  撕裂有時
[00:03:47.000 --> 00:03:49.000]  縫補有時
[00:03:49.000 --> 00:03:51.000]  沉默有時
[00:03:51.000 --> 00:03:53.000]  說話有時
[00:03:53.000 --> 00:03:54.000]  喜樂有時
[00:03:54.000 --> 00:03:56.000]  恨惡有時
[00:03:56.000 --> 00:03:58.000]  戰爭有時
[00:03:58.000 --> 00:04:00.000]  和平有時
[00:04:00.000 --> 00:04:02.000]  讀的時候是不是很現實
[00:04:02.000 --> 00:04:04.000]  但是很沉悶?
[00:04:04.000 --> 00:04:06.000]  傳道者他自己的觀察
[00:04:06.000 --> 00:04:11.000]  他是從三方面去定位和探索
[00:04:11.000 --> 00:04:14.000]  第一是我們人生的閱歷
[00:04:14.000 --> 00:04:17.000]  第二是人類的歷史
[00:04:17.000 --> 00:04:20.000]  第三是時間的空間
[00:04:20.000 --> 00:04:23.000]  這三方面去看
[00:04:23.000 --> 00:04:25.000]  是上帝做的
[00:04:25.000 --> 00:04:26.000]  定時定後
[00:04:26.000 --> 00:04:28.000]  我們不能夠逆轉
[00:04:28.000 --> 00:04:31.000]  而從神的角度去看
[00:04:31.000 --> 00:04:32.000]  神做的萬物
[00:04:32.000 --> 00:04:35.000]  春夏秋冬四季的變化
[00:04:35.000 --> 00:04:38.000]  甚至人的生老病死
[00:04:38.000 --> 00:04:40.000]  我們能不能改變?
[00:04:40.000 --> 00:04:42.000]  但是他是不是很有規律?
[00:04:42.000 --> 00:04:44.000]  記不記得上帝創造的時候
[00:04:44.000 --> 00:04:45.000]  創世紀說
[00:04:45.000 --> 00:04:47.000]  神要做兩個光
[00:04:47.000 --> 00:04:50.000]  去管理日頭和夜晚
[00:04:50.000 --> 00:04:52.000]  神有沒有騙過你?
[00:04:52.000 --> 00:04:55.000]  有沒有哪天太陽不出來?
[00:04:55.000 --> 00:04:56.000]  沒有啊
[00:04:56.000 --> 00:04:57.000]  換句話說
[00:04:57.000 --> 00:04:58.000]  上帝是信實的
[00:04:58.000 --> 00:05:00.000]  千古不變的
[00:05:00.000 --> 00:05:02.000]  並且他告訴我們
[00:05:02.000 --> 00:05:04.000]  是美好的
[00:05:04.000 --> 00:05:06.000]  然而如果
[00:05:06.000 --> 00:05:08.000]  人生
[00:05:08.000 --> 00:05:13.000]  這個千古不變的階段
[00:05:13.000 --> 00:05:18.000]  如果我們從人生
[00:05:18.000 --> 00:05:22.000]  只有地上去看這些變化的時候
[00:05:22.000 --> 00:05:26.000]  如果沒有天上而來的盼望
[00:05:26.000 --> 00:05:28.000]  人生只會空虛
[00:05:28.000 --> 00:05:29.000]  沒有什麼意義
[00:05:29.000 --> 00:05:33.000]  因為人面對的就是生老病死
[00:05:33.000 --> 00:05:35.000]  出生的時候
[00:05:35.000 --> 00:05:37.000]  指定動作
[00:05:37.000 --> 00:05:39.000]  大一點就要讀書
[00:05:39.000 --> 00:05:41.000]  無數的考試很辛苦
[00:05:41.000 --> 00:05:42.000]  出來工作
[00:05:42.000 --> 00:05:45.000]  交友戀愛進入婚姻季節
[00:05:45.000 --> 00:05:48.000]  生孩子要養大孩子
[00:05:48.000 --> 00:05:50.000]  輪到他去讀書
[00:05:50.000 --> 00:05:51.000]  他結婚
[00:05:51.000 --> 00:05:52.000]  空巢
[00:05:52.000 --> 00:05:55.000]  剩下兩個老人家
[00:05:55.000 --> 00:05:57.000]  等什麼?
[00:05:57.000 --> 00:05:58.000]  等死
[00:05:58.000 --> 00:06:01.000]  如果人生只有地上
[00:06:01.000 --> 00:06:04.000]  我們只有這麼多的時候
[00:06:04.000 --> 00:06:06.000]  我們的人生很灰暗
[00:06:06.000 --> 00:06:09.000]  但是如果我們能夠從上而來
[00:06:09.000 --> 00:06:12.000]  看到那個意義
[00:06:12.000 --> 00:06:15.000]  我們的人生將會不同
[00:06:15.000 --> 00:06:17.000]  為什麼?
[00:06:17.000 --> 00:06:20.000]  如果人生這麼灰暗地死亡
[00:06:20.000 --> 00:06:22.000]  那完全沒有什麼意思
[00:06:22.000 --> 00:06:24.000]  所以如果我們能夠知道
[00:06:24.000 --> 00:06:26.000]  從上而來
[00:06:26.000 --> 00:06:27.000]  他告訴我們
[00:06:27.000 --> 00:06:29.000]  我們的生命
[00:06:29.000 --> 00:06:31.000]  他創造的計劃裡面
[00:06:31.000 --> 00:06:33.000]  我們的意義是什麼?
[00:06:33.000 --> 00:06:35.000]  終極有沒有答案?
[00:06:35.000 --> 00:06:44.000]  因為神的定律有它的法規
[00:06:44.000 --> 00:06:46.000]  並且不能夠逆轉
[00:06:46.000 --> 00:06:48.000]  如果我們在信仰裡面
[00:06:48.000 --> 00:06:50.000]  我說我信什麼的時候
[00:06:50.000 --> 00:06:53.000]  我在裡面拿不到一個貼地的
[00:06:53.000 --> 00:06:55.000]  我能夠有板有眼
[00:06:55.000 --> 00:06:57.000]  跟著做的信仰生活
[00:06:57.000 --> 00:06:59.000]  我想告訴你
[00:06:59.000 --> 00:07:02.000]  這個信仰對你一點意義都沒有
[00:07:02.000 --> 00:07:04.000]  因為你同樣是面對著
[00:07:04.000 --> 00:07:06.000]  你憎我奪的世界
[00:07:06.000 --> 00:07:07.000]  一個無奈的世界
[00:07:07.000 --> 00:07:09.000]  面對死亡的時候
[00:07:09.000 --> 00:07:11.000]  因為難聽一點一句
[00:07:11.000 --> 00:07:12.000]  你都不知道死去哪裡了
[00:07:12.000 --> 00:07:14.000]  你怕不怕?
[00:07:14.000 --> 00:07:16.000]  還有是捱死一輩子
[00:07:16.000 --> 00:07:17.000]  然後才死
[00:07:17.000 --> 00:07:19.000]  但是如果我知道
[00:07:19.000 --> 00:07:21.000]  上帝在計劃裡面
[00:07:21.000 --> 00:07:23.000]  我的一生雖然形形異異
[00:07:23.000 --> 00:07:25.000]  原來是有意思的
[00:07:25.000 --> 00:07:28.000]  並且在他的救恩計劃裡面
[00:07:28.000 --> 00:07:31.000]  雖然我完全不知道整幅圖畫是怎樣
[00:07:31.000 --> 00:07:34.000]  但是我仍然可以按部就班
[00:07:34.000 --> 00:07:37.000]  有板有眼的完成我人生的使命
[00:07:37.000 --> 00:07:39.000]  並且可以享受其中
[00:07:39.000 --> 00:07:41.000]  這個你想不想?
[00:07:41.000 --> 00:07:43.000]  所有人都想
[00:07:43.000 --> 00:07:44.000]  所以信仰裡面
[00:07:44.000 --> 00:07:47.000]  其實在一個不能夠逆轉的法規裡面
[00:07:47.000 --> 00:07:50.000]  我一定要找一個終極的答案
[00:07:50.000 --> 00:07:52.000]  並且這個是一個不落地
[00:07:52.000 --> 00:07:54.000]  今天生活在這個疫情下
[00:07:54.000 --> 00:07:58.000]  我能夠有板有眼的生活
[00:07:58.000 --> 00:07:59.000]  並且是喜樂的
[00:07:59.000 --> 00:08:00.000]  不苦的
[00:08:00.000 --> 00:08:02.000]  這個就是信仰
[00:08:02.000 --> 00:08:04.000]  我很想和大家去思想
[00:08:04.000 --> 00:08:06.000]  就是這個信仰
[00:08:06.000 --> 00:08:10.000]  神的定律
[00:08:10.000 --> 00:08:12.000]  我們學了信服
[00:08:12.000 --> 00:08:14.000]  我們要學習迎向挑戰
[00:08:14.000 --> 00:08:16.000]  因為為什麼呢?
[00:08:16.000 --> 00:08:19.000]  一個不離地的信仰
[00:08:19.000 --> 00:08:21.000]  我們一定要好像傳道者那樣
[00:08:21.000 --> 00:08:23.000]  我們要學反思
[00:08:23.000 --> 00:08:25.000]  並且要學問問題
[00:08:25.000 --> 00:08:28.000]  傳道者在九節問了一個問題
[00:08:28.000 --> 00:08:30.000]  他說這樣反
[00:08:30.000 --> 00:08:34.000]  做事的人在他勞碌的事上有什麼益處
[00:08:34.000 --> 00:08:38.000]  就是說如果這個益處做了出來
[00:08:38.000 --> 00:08:39.000]  我是沒有益處的
[00:08:39.000 --> 00:08:41.000]  對我一點意義都沒有
[00:08:41.000 --> 00:08:43.000]  而第十節就是說
[00:08:43.000 --> 00:08:46.000]  我觀看神給世人的擔子
[00:08:46.000 --> 00:08:49.000]  使他們在其中勞苦
[00:08:50.000 --> 00:08:52.000]  這兩節經文告訴我們
[00:08:52.000 --> 00:08:53.000]  第一
[00:08:53.000 --> 00:08:57.000]  勞碌和益處要帶上的是正面的關係
[00:08:57.000 --> 00:08:59.000]  不是負面的關係
[00:08:59.000 --> 00:09:01.000]  因為如果是負面
[00:09:01.000 --> 00:09:02.000]  人生就很灰
[00:09:02.000 --> 00:09:04.000]  第二就是說
[00:09:04.000 --> 00:09:06.000]  當我們人生勞碌裡面
[00:09:06.000 --> 00:09:08.000]  真的得到好處的時候
[00:09:08.000 --> 00:09:12.000]  原來這個是上帝計劃裡面的一部分
[00:09:12.000 --> 00:09:14.000]  因為為什麼第十節說
[00:09:14.000 --> 00:09:16.000]  我觀看世人的擔子
[00:09:16.000 --> 00:09:19.000]  使他們在當中勞苦
[00:09:19.000 --> 00:09:22.000]  很明顯是上帝提醒我們的
[00:09:22.000 --> 00:09:24.000]  就是說是好東西
[00:09:24.000 --> 00:09:25.000]  既然上帝說
[00:09:25.000 --> 00:09:29.000]  國安其時成為美好的時候
[00:09:29.000 --> 00:09:31.000]  我們就要正面去看
[00:09:31.000 --> 00:09:33.000]  我們所面對的勞苦
[00:09:33.000 --> 00:09:41.000]  益處如果有做財務的
[00:09:41.000 --> 00:09:43.000]  你就知道一定有報表的
[00:09:43.000 --> 00:09:45.000]  這是一個損益表
[00:09:45.000 --> 00:09:48.000]  就是說你這門生意是賺了還是虧了
[00:09:48.000 --> 00:09:51.000]  就是說這個工作
[00:09:51.000 --> 00:09:52.000]  你做了出來之後
[00:09:52.000 --> 00:09:54.000]  有好處還是不好處
[00:09:54.000 --> 00:09:58.000]  勞碌
[00:09:58.000 --> 00:10:00.000]  我跟大家看前一點傳道書
[00:10:00.000 --> 00:10:02.000]  就是二章二十四節
[00:10:02.000 --> 00:10:05.000]  他說難道一個人又吃又喝
[00:10:05.000 --> 00:10:08.000]  並且在勞碌中享福
[00:10:08.000 --> 00:10:09.000]  這個不是福氣嗎
[00:10:09.000 --> 00:10:10.000]  換句話說
[00:10:10.000 --> 00:10:12.000]  在勞苦裡面
[00:10:12.000 --> 00:10:16.000]  我們能夠得到喜樂、福氣
[00:10:16.000 --> 00:10:17.000]  這個就是賺了
[00:10:17.000 --> 00:10:20.000]  否則的話你就虧本了
[00:10:20.000 --> 00:10:21.000]  什麼人會賺了
[00:10:21.000 --> 00:10:23.000]  什麼人會虧本呢
[00:10:23.000 --> 00:10:28.000]  這節經文告訴我們
[00:10:28.000 --> 00:10:29.000]  怎樣賺怎樣虧
[00:10:29.000 --> 00:10:31.000]  二十六節他講到什麼
[00:10:31.000 --> 00:10:32.000]  一起讀吧
[00:10:33.000 --> 00:10:52.000]  (二十六節)
[00:10:52.000 --> 00:10:54.000]  這裡就告訴我們
[00:10:54.000 --> 00:10:56.000]  什麼人做得很聰明
[00:10:56.000 --> 00:10:58.000]  但是他在虧本
[00:10:58.000 --> 00:11:01.000]  什麼人可能是形形異異
[00:11:01.000 --> 00:11:03.000]  你說他很蠢
[00:11:03.000 --> 00:11:05.000]  但是他賺了
[00:11:05.000 --> 00:11:08.000]  這裡就是說
[00:11:08.000 --> 00:11:09.000]  是不是很吊詭
[00:11:09.000 --> 00:11:11.000]  因此就是說
[00:11:11.000 --> 00:11:14.000]  如果我有智慧去騙人
[00:11:14.000 --> 00:11:17.000]  或者我有智慧去賺到盡
[00:11:17.000 --> 00:11:19.000]  或者有智慧去剝削
[00:11:19.000 --> 00:11:21.000]  或者叫剝奪別人的
[00:11:21.000 --> 00:11:22.000]  找人來騙
[00:11:22.000 --> 00:11:24.000]  沾沾自喜那些
[00:11:24.000 --> 00:11:26.000]  你認為他會賺了還是虧了呢
[00:11:26.000 --> 00:11:28.000]  如果從這一節經文來講
[00:11:28.000 --> 00:11:30.000]  虧了的
[00:11:30.000 --> 00:11:35.000]  但是如果你是穩打穩紮
[00:11:35.000 --> 00:11:38.000]  做回自己應該做的
[00:11:38.000 --> 00:11:40.000]  是自己應該行的就拿
[00:11:40.000 --> 00:11:42.000]  不應該行的就不拿
[00:11:42.000 --> 00:11:45.000]  這個就是人生的智慧
[00:11:45.000 --> 00:11:48.000]  並且不要好高無遠
[00:11:48.000 --> 00:11:52.000]  不要想著一個位大家一起去爭
[00:11:52.000 --> 00:11:54.000]  不擇手段
[00:11:54.000 --> 00:11:55.000]  爭到了
[00:11:55.000 --> 00:11:57.000]  這是不是你的智慧呢
[00:11:57.000 --> 00:11:59.000]  從這一節經文來講
[00:11:59.000 --> 00:12:01.000]  是的
[00:12:01.000 --> 00:12:08.000]  從第九節
[00:12:08.000 --> 00:12:10.000]  我們有了這個概念的時候
[00:12:10.000 --> 00:12:11.000]  你看第十節
[00:12:11.000 --> 00:12:13.000]  你容易理解很多
[00:12:13.000 --> 00:12:14.000]  因為第十節說
[00:12:14.000 --> 00:12:17.000]  我觀看神給世人的擔子
[00:12:17.000 --> 00:12:20.000]  很明顯這裡說明定
[00:12:20.000 --> 00:12:22.000]  上帝醒你的
[00:12:22.000 --> 00:12:24.000]  上帝定了你人生計劃裡面
[00:12:24.000 --> 00:12:26.000]  你必定要面對的
[00:12:26.000 --> 00:12:28.000]  據說
[00:12:28.000 --> 00:12:30.000]  使他在其中勞苦
[00:12:30.000 --> 00:12:33.000]  和合本我覺得他譯得較為全神
[00:12:33.000 --> 00:12:35.000]  因為他要做經煉
[00:12:35.000 --> 00:12:37.000]  經煉是什麼呢
[00:12:37.000 --> 00:12:41.000]  就是說是一個人生的操練
[00:12:41.000 --> 00:12:43.000]  所以在譯景裡面
[00:12:43.000 --> 00:12:45.000]  上帝命令我們
[00:12:45.000 --> 00:12:48.000]  是需要在這裡學操練
[00:12:48.000 --> 00:12:50.000]  而這個操練
[00:12:50.000 --> 00:12:52.000]  如果你能夠把握得到
[00:12:52.000 --> 00:12:54.000]  你的人生就是賺了
[00:12:54.000 --> 00:12:57.000]  否則你的人生就是虧本
[00:12:57.000 --> 00:12:58.000]  為什麼呢
[00:12:58.000 --> 00:13:01.000]  因為你沒有把握到益處
[00:13:01.000 --> 00:13:04.000]  其實
[00:13:04.000 --> 00:13:06.000]  中國人的智慧也是一樣這樣說的
[00:13:06.000 --> 00:13:08.000]  孟子怎麼說呢
[00:13:08.000 --> 00:13:12.000]  天將降大任於斯人下的時候怎麼說呢
[00:13:12.000 --> 00:13:14.000]  其實大家都應該懂的
[00:13:14.000 --> 00:13:16.000]  必先苦其心志
[00:13:16.000 --> 00:13:19.000]  勞其筋骨
[00:13:19.000 --> 00:13:21.000]  餓其體肤
[00:13:21.000 --> 00:13:22.000]  空乏其身
[00:13:22.000 --> 00:13:23.000]  後面的不再說了
[00:13:23.000 --> 00:13:25.000]  其實是什麼呢
[00:13:25.000 --> 00:13:29.000]  人是需要面對著譯景之後
[00:13:29.000 --> 00:13:31.000]  如果你真的能夠
[00:13:31.000 --> 00:13:32.000]  上帝是用你的
[00:13:32.000 --> 00:13:36.000]  你是需要面對和需要去做的
[00:13:36.000 --> 00:13:38.000]  大的
[00:13:38.000 --> 00:13:39.000]  小的
[00:13:39.000 --> 00:13:40.000]  其實小的東西
[00:13:40.000 --> 00:13:43.000]  基本上我們經常都面對的
[00:13:43.000 --> 00:13:45.000]  我看過《女臭女》
[00:13:45.000 --> 00:13:46.000]  我就很明白
[00:13:46.000 --> 00:13:48.000]  因為為什麼呢
[00:13:48.000 --> 00:13:52.000]  她三歲已經要她自己穿衣服
[00:13:52.000 --> 00:13:54.000]  穿鞋
[00:13:54.000 --> 00:13:55.000]  穿襪子
[00:13:55.000 --> 00:13:56.000]  甚至去廁所
[00:13:56.000 --> 00:13:58.000]  大的當然要幫她
[00:13:58.000 --> 00:14:00.000]  小的她自己搞定
[00:14:00.000 --> 00:14:02.000]  她說媽媽不懂
[00:14:02.000 --> 00:14:05.000]  她只會在旁邊指教她怎麼做
[00:14:05.000 --> 00:14:06.000]  是不會幫她穿
[00:14:06.000 --> 00:14:08.000]  不會幫她綁鞋帶的
[00:14:08.000 --> 00:14:09.000]  為什麼呢
[00:14:09.000 --> 00:14:12.000]  如果不經過這些
[00:14:12.000 --> 00:14:13.000]  她不會長大
[00:14:13.000 --> 00:14:15.000]  她不會懂
[00:14:15.000 --> 00:14:18.000]  今天的心理學家也說
[00:14:18.000 --> 00:14:19.000]  就是小朋友
[00:14:19.000 --> 00:14:21.000]  如果你餵他吃東西
[00:14:21.000 --> 00:14:23.000]  他不懂得珍惜食物
[00:14:23.000 --> 00:14:25.000]  如果小朋友
[00:14:25.000 --> 00:14:28.000]  你幫他收拾好玩具
[00:14:28.000 --> 00:14:30.000]  幫他清乾淨桌子
[00:14:30.000 --> 00:14:32.000]  他不懂得什麼叫管理
[00:14:32.000 --> 00:14:34.000]  他不懂得管理自己
[00:14:34.000 --> 00:14:37.000]  其他全部都是這樣
[00:14:37.000 --> 00:14:39.000]  我自己讀神學
[00:14:39.000 --> 00:14:40.000]  初期
[00:14:40.000 --> 00:14:45.000]  是剛剛電腦開始普及的時候
[00:14:45.000 --> 00:14:48.000]  老師的要求一個很簡單
[00:14:48.000 --> 00:14:52.000]  就是一定要用電腦打出來的交功課
[00:14:52.000 --> 00:14:53.000]  不然不收
[00:14:53.000 --> 00:14:56.000]  我怎樣
[00:14:56.000 --> 00:14:57.000]  成年人來的
[00:14:57.000 --> 00:14:59.000]  沒碰過電腦
[00:14:59.000 --> 00:15:01.000]  很艱難的
[00:15:01.000 --> 00:15:03.000]  跌入深水買電腦回來
[00:15:03.000 --> 00:15:05.000]  買張圖表
[00:15:05.000 --> 00:15:07.000]  自己逐一刀
[00:15:07.000 --> 00:15:10.000]  我想說對於一個成年人來說是艱難的
[00:15:10.000 --> 00:15:13.000]  但是學會了之後
[00:15:13.000 --> 00:15:15.000]  是終生受用
[00:15:15.000 --> 00:15:17.000]  因為是一輩子都能用
[00:15:17.000 --> 00:15:20.000]  其實都是一樣
[00:15:20.000 --> 00:15:21.000]  讓我們知道
[00:15:21.000 --> 00:15:25.000]  每一樣東西都是經過操練才有的
[00:15:25.000 --> 00:15:29.000]  在網上我看到一段文字
[00:15:29.000 --> 00:15:31.000]  是很發人心神的
[00:15:31.000 --> 00:15:32.000]  就是李嘉誠
[00:15:32.000 --> 00:15:34.000]  說到李嘉誠先生說
[00:15:34.000 --> 00:15:37.000]  如果跟年輕人說經驗
[00:15:37.000 --> 00:15:38.000]  是最浪費時間的
[00:15:38.000 --> 00:15:40.000]  為什麼呢?
[00:15:40.000 --> 00:15:42.000]  你講一萬句
[00:15:42.000 --> 00:15:44.000]  不如他自己跌一跤
[00:15:44.000 --> 00:15:46.000]  又說他叫做什麼呢?
[00:15:46.000 --> 00:15:49.000]  就是眼淚會教他做人
[00:15:49.000 --> 00:15:54.000]  痛是會給他最好的老師
[00:15:54.000 --> 00:15:56.000]  我自己都記得
[00:15:56.000 --> 00:15:58.000]  就是當女兒還在讀書
[00:15:58.000 --> 00:16:00.000]  他教琴
[00:16:00.000 --> 00:16:02.000]  我女兒賺錢艱難
[00:16:02.000 --> 00:16:03.000]  省點錢吧
[00:16:03.000 --> 00:16:05.000]  你知道她怎樣回答我嗎?
[00:16:05.000 --> 00:16:06.000]  她說
[00:16:06.000 --> 00:16:08.000]  老爸,我坐在椅子上
[00:16:08.000 --> 00:16:09.000]  按下按下
[00:16:09.000 --> 00:16:10.000]  嗯嗯嗯嗯
[00:16:10.000 --> 00:16:11.000]  她教琴嘛
[00:16:11.000 --> 00:16:12.000]  走音
[00:16:12.000 --> 00:16:14.000]  按這個
[00:16:14.000 --> 00:16:15.000]  跳了按鈕
[00:16:15.000 --> 00:16:16.000]  少了一個key
[00:16:16.000 --> 00:16:18.000]  那我又有錢收了
[00:16:18.000 --> 00:16:21.000]  你說你這樣跟他說的時候
[00:16:21.000 --> 00:16:22.000]  他聽不聽?
[00:16:22.000 --> 00:16:24.000]  你只有一個激氣
[00:16:24.000 --> 00:16:26.000]  因此他最後
[00:16:26.000 --> 00:16:28.000]  他出去教的時候
[00:16:28.000 --> 00:16:29.000]  下毛毛雨
[00:16:29.000 --> 00:16:30.000]  走樓梯
[00:16:30.000 --> 00:16:32.000]  抖到屁股
[00:16:32.000 --> 00:16:34.000]  回來跟我說
[00:16:34.000 --> 00:16:35.000]  老爸,抖到這裡了
[00:16:35.000 --> 00:16:37.000]  我說要不要幫你按一下
[00:16:37.000 --> 00:16:38.000]  他說不用了
[00:16:38.000 --> 00:16:39.000]  兩個禮拜了
[00:16:39.000 --> 00:16:41.000]  痛會教他做人
[00:16:41.000 --> 00:16:43.000]  痛他會珍惜
[00:16:44.000 --> 00:16:46.000]  上帝不是怪獸家長
[00:16:46.000 --> 00:16:48.000]  上帝是要我們自己
[00:16:48.000 --> 00:16:51.000]  親力親為去面對著
[00:16:51.000 --> 00:16:53.000]  艱難的時候
[00:16:53.000 --> 00:16:55.000]  在艱難中成長
[00:16:55.000 --> 00:16:58.000]  我不知道你們有沒有見過
[00:16:58.000 --> 00:17:00.000]  是事實真事
[00:17:00.000 --> 00:17:02.000]  成年人不懂洗頭
[00:17:02.000 --> 00:17:03.000]  你見過沒有?
[00:17:03.000 --> 00:17:05.000]  沒見過?
[00:17:05.000 --> 00:17:06.000]  我告訴你真的有
[00:17:06.000 --> 00:17:10.000]  女兒買條魚回去給媽媽
[00:17:10.000 --> 00:17:11.000]  問媽媽怎樣蒸
[00:17:11.000 --> 00:17:13.000]  媽媽說我不懂
[00:17:13.000 --> 00:17:14.000]  所以女兒說
[00:17:14.000 --> 00:17:15.000]  我都沒吃過魚
[00:17:15.000 --> 00:17:16.000]  在家蒸魚
[00:17:16.000 --> 00:17:17.000]  她說在街上吃好吃
[00:17:17.000 --> 00:17:19.000]  為什麼媽媽你不懂?
[00:17:19.000 --> 00:17:20.000]  因為沒有人教過她
[00:17:20.000 --> 00:17:24.000]  還有你見過沒有?
