
[00:00:00.000 --> 00:00:04.220]  很感謝Anka敬拜隊帶領我們有這麼好的敬拜
[00:04:15.020 --> 00:04:17.020]  去到推羅西頓境內
[00:04:17.020 --> 00:04:21.020]  有一個迦南婦人從那地方出來
[00:04:21.020 --> 00:04:23.020]  喊著說
[00:04:23.020 --> 00:04:31.020]  耶穌卻一言不答
[00:04:31.020 --> 00:04:34.020]  門徒進前來求她說
[00:04:40.020 --> 00:04:42.020]  耶穌回答
[00:04:42.020 --> 00:04:52.020]  她回答
[00:04:52.020 --> 00:05:07.020]  於是耶穌回答她說
[00:05:07.020 --> 00:05:10.020]  婦人你的信心很大
[00:05:10.020 --> 00:05:13.020]  照你所要的成全你吧
[00:05:13.020 --> 00:05:17.020]  從那時起她的女兒就好了
[00:05:17.020 --> 00:05:22.020]  這就是這位迦南媽媽的故事
[00:05:22.020 --> 00:05:25.020]  我們看看經文二十一節
[00:05:25.020 --> 00:05:27.020]  開始媽媽的記載
[00:05:27.020 --> 00:05:29.020]  耶穌離開那裡
[00:05:29.020 --> 00:05:34.020]  推羅西頓境內
[00:05:34.020 --> 00:05:37.020]  離開那裡就是哪裡呢?
[00:05:37.020 --> 00:05:40.020]  我們沒有看到上文
[00:05:40.020 --> 00:05:43.020]  在十四章尾
[00:05:43.020 --> 00:05:47.020]  在格尼撒勒湖的岸上
[00:05:47.020 --> 00:05:49.020]  總之是以色列境內
[00:05:49.020 --> 00:05:54.020]  當時有一批法利塞人和文士
[00:05:54.020 --> 00:05:55.020]  從耶路撒冷下來
[00:05:55.020 --> 00:05:58.020]  特意要找耶穌跟他們辯論
[00:05:58.020 --> 00:06:01.020]  喂 你們門徒吃飯不用手
[00:06:01.020 --> 00:06:03.020]  違反了古人的傳統
[00:06:03.020 --> 00:06:07.020]  所以上文一至二十節我們沒有看到
[00:06:07.020 --> 00:06:12.020]  就是耶穌跟法利塞人和文士的一番辯論
[00:06:12.020 --> 00:06:14.020]  辯論完之後就開始二十一節
[00:06:14.020 --> 00:06:16.020]  我們今天看的故事
[00:06:16.020 --> 00:06:18.020]  記住剛才我說的上文
[00:06:18.020 --> 00:06:21.020]  跟這段經文也有些關係
[00:06:21.020 --> 00:06:23.020]  辯論完之後
[00:06:23.020 --> 00:06:27.020]  耶穌就離開了那個湖邊
[00:06:27.020 --> 00:06:29.020]  格尼撒勒湖邊在岸上
[00:06:29.020 --> 00:06:32.020]  以色列的地區就去了哪裡呢?
[00:06:32.020 --> 00:06:35.020]  推羅西頓
[00:06:35.020 --> 00:06:37.020]  可能你也有些印象
[00:06:37.020 --> 00:06:42.020]  以色列北一點的地方就叫推羅
[00:06:42.020 --> 00:06:44.020]  再北一點就叫西頓
[00:06:44.020 --> 00:06:49.020]  今天大概就是黎巴嫩這個國家
[00:06:49.020 --> 00:06:54.020]  經文形容二十二節開始
[00:06:54.020 --> 00:06:57.020]  所以現在耶穌就離開以色列地區
[00:06:57.020 --> 00:06:59.020]  去到外邦地區
[00:06:59.020 --> 00:07:04.020]  剛才在以色列地區就跟法利塞人和文士辯論
[00:07:04.020 --> 00:07:07.020]  辯論完之後就向北走
[00:07:07.020 --> 00:07:12.020]  就去到推羅西頓這些外邦人的地區
[00:07:12.020 --> 00:07:14.020]  接著就二十二節了
[00:07:14.020 --> 00:07:16.020]  有一個婦人
[00:07:16.020 --> 00:07:19.020]  迦南婦人從哪個地方出來
[00:07:19.020 --> 00:07:22.020]  請留意第二十二節
[00:07:22.020 --> 00:07:26.020]  原文開始有一個字沒有翻譯出來
[00:07:26.020 --> 00:07:29.020]  漢娜
[00:07:29.020 --> 00:07:31.020]  所以你可以想像一下
[00:07:31.020 --> 00:07:35.020]  馬太可以指著一些東西叫讀者
[00:07:35.020 --> 00:07:37.020]  你看看
[00:07:37.020 --> 00:07:39.020]  你看看
[00:07:39.020 --> 00:07:42.020]  引起我們的興趣
[00:07:42.020 --> 00:07:44.020]  睜大眼睛看清楚一點
[00:07:44.020 --> 00:07:45.020]  有什麼看?
[00:07:45.020 --> 00:07:50.020]  有一個迦南婦人
[00:07:50.020 --> 00:07:54.020]  從推羅西頓境內走出來
[00:07:54.020 --> 00:07:58.020]  你想想馬太福音讀者是什麼人?
[00:07:58.020 --> 00:08:01.020]  猶太人
[00:08:01.020 --> 00:08:04.020]  猶太人見到這些經文
[00:08:04.020 --> 00:08:06.020]  你想想他們有什麼感受
[00:08:06.020 --> 00:08:09.020]  第一,耶穌去到外邦地區
[00:08:09.020 --> 00:08:11.020]  第二,有一個婦人出來
[00:08:11.020 --> 00:08:13.020]  是迦南的婦人
[00:08:13.020 --> 00:08:15.020]  作為一個猶太人
[00:08:15.020 --> 00:08:16.020]  很敏感
[00:08:16.020 --> 00:08:19.020]  馬上會想起很多舊約的事蹟
[00:08:19.020 --> 00:08:21.020]  大家可能都知道
[00:08:21.020 --> 00:08:24.020]  舊約以色列人出埃及進入迦南
[00:08:24.020 --> 00:08:28.020]  在征服迦南的過程
[00:08:28.020 --> 00:08:36.020]  還有小部分沒有被征服和驅趕離開迦南地的人
[00:08:36.020 --> 00:08:41.020]  那些殘留的當地的迦南人去了哪裡呢?
[00:08:41.020 --> 00:08:45.020]  去了推羅西頓的地方
[00:08:45.020 --> 00:08:48.020]  他們長期和以色列人為敵
[00:08:48.020 --> 00:08:50.020]  關係不好
[00:08:50.020 --> 00:08:51.020]  大家可以想像一下
[00:08:51.020 --> 00:08:53.020]  今天印度和巴基斯坦
[00:08:53.020 --> 00:08:57.020]  很多軍事衝突的地方
[00:08:57.020 --> 00:08:59.020]  大概是這樣的關係
[00:08:59.020 --> 00:09:03.020]  而他們的道德也是很低的
[00:09:03.020 --> 00:09:06.020]  猶太人很鄙視他們
[00:09:06.020 --> 00:09:08.020]  所以在猶太人眼中
[00:09:08.020 --> 00:09:11.020]  他們不是神的子民
[00:09:11.020 --> 00:09:15.020]  所以猶太人長期和他們隔離
[00:09:15.020 --> 00:09:17.020]  不會接觸他們
[00:09:17.020 --> 00:09:20.020]  所以剛才我說的上文
[00:09:20.020 --> 00:09:22.020]  一至二十節是在說
[00:09:22.020 --> 00:09:26.020]  法利塞人和民事和耶穌的辯論
[00:09:26.020 --> 00:09:30.020]  所以在法利塞人和民事
[00:09:30.020 --> 00:09:32.020]  他們是什麼人呢?
[00:09:32.020 --> 00:09:34.020]  很著重律法
[00:09:34.020 --> 00:09:38.020]  很教導和持守律法的人
[00:09:38.020 --> 00:09:41.020]  而這個迦南婦人
[00:09:41.020 --> 00:09:43.020]  就剛剛相反
[00:09:43.020 --> 00:09:45.020]  她根本不懂律法
[00:09:45.020 --> 00:09:47.020]  更加不會守律法
[00:09:47.020 --> 00:09:50.020]  所以在法利塞人和民事眼中
[00:09:50.020 --> 00:09:54.020]  他們是那種感覺
[00:09:54.020 --> 00:09:59.020]  很傾向很鄙視的一個人
[00:09:59.020 --> 00:10:02.020]  類似我們今天
[00:10:02.020 --> 00:10:04.020]  不知道你們有沒有聽過
[00:10:04.020 --> 00:10:06.020]  鄙視人的稱呼
[00:10:06.020 --> 00:10:08.020]  有一個比較斯文的稱呼
[00:10:08.020 --> 00:10:11.020]  叫做低端人口
[00:10:11.020 --> 00:10:13.020]  是不是?
[00:10:13.020 --> 00:10:15.020]  有高端人口
[00:10:15.020 --> 00:10:18.020]  什麼高才、通才、奇才
[00:10:18.020 --> 00:10:22.020]  相反是低端人口
[00:10:22.020 --> 00:10:25.020]  有些香港人
[00:10:25.020 --> 00:10:30.020]  說笑自己是港產
[00:10:30.020 --> 00:10:33.020]  笑自己很落後
[00:10:33.020 --> 00:10:36.020]  不懂事之類
[00:10:36.020 --> 00:10:38.020]  所以這個迦南婦人
[00:10:38.020 --> 00:10:40.020]  就類似猶太人眼中
[00:10:40.020 --> 00:10:43.020]  很傾向很鄙視的一個人
[00:10:43.020 --> 00:10:46.020]  所以她一出場
[00:10:46.020 --> 00:10:49.020]  在《馬太方讀者》裏面
[00:10:49.020 --> 00:10:51.020]  就已經是劣勢
[00:10:51.020 --> 00:10:53.020]  所以這是她本身
[00:10:53.020 --> 00:10:56.020]  她面對的一個困難
[00:10:56.020 --> 00:10:58.020]  她還有另一個困難
[00:10:58.020 --> 00:11:01.020]  就是她是女人
[00:11:01.020 --> 00:11:03.020]  女人
[00:11:03.020 --> 00:11:05.020]  在古代
[00:11:05.020 --> 00:11:06.020]  和今天不同
[00:11:06.020 --> 00:11:09.020]  女人是沒有地位的
[00:11:09.020 --> 00:11:10.020]  女人沒有地位
[00:11:10.020 --> 00:11:11.020]  今天當然不是
[00:11:11.020 --> 00:11:13.020]  你看今天很多局長都是女人
[00:11:13.020 --> 00:11:17.020]  所以不要用今天的眼光去讀聖經
[00:11:17.020 --> 00:11:19.020]  原本在那個時代
[00:11:19.020 --> 00:11:21.020]  女人是沒有地位的
[00:11:21.020 --> 00:11:25.020]  所以她是外邦的婦人
[00:11:25.020 --> 00:11:27.020]  你想想
[00:11:27.020 --> 00:11:29.020]  劣勢在劣勢
[00:11:29.020 --> 00:11:31.020]  所以現在這個
[00:11:31.020 --> 00:11:35.020]  這麼受猶太人輕視的女人
[00:11:35.020 --> 00:11:38.020]  她要去找耶穌
[00:11:38.020 --> 00:11:39.020]  按種族
[00:11:39.020 --> 00:11:41.020]  耶穌是甚麼人?
[00:11:41.020 --> 00:11:43.020]  猶太人
[00:11:43.020 --> 00:11:45.020]  按性別
[00:11:45.020 --> 00:11:47.020]  男人
[00:11:47.020 --> 00:11:50.020]  所以一個外邦的女人
[00:11:50.020 --> 00:11:54.020]  現在要去找一個猶太的男人
[00:11:54.020 --> 00:11:56.020]  嘩
[00:11:56.020 --> 00:11:58.020]  你感覺怎樣?
[00:11:58.020 --> 00:12:03.020]  她現在嘗試跨越一個先天的鴻溝
[00:12:03.020 --> 00:12:07.020]  真是一個很大的鴻溝
[00:12:07.020 --> 00:12:11.020]  除了這些是她本身的困難
[00:12:11.020 --> 00:12:12.020]  她現在面對
[00:12:12.020 --> 00:12:14.020]  還有她的女兒
[00:12:14.020 --> 00:12:17.020]  她的女兒也面對很大的困難
[00:12:17.020 --> 00:12:19.020]  經文形容
[00:12:19.020 --> 00:12:21.020]  是亞爾茲說她的女兒
[00:12:21.020 --> 00:12:23.020]  怎樣?
[00:12:23.020 --> 00:12:27.020]  被鬼纏得很苦
[00:12:27.020 --> 00:12:30.020]  被鬼纏得很苦
[00:12:30.020 --> 00:12:33.020]  我沒有試過被鬼纏
[00:12:33.020 --> 00:12:35.020]  我沒有試過
[00:12:35.020 --> 00:12:38.020]  但我若有聽過
[00:12:38.020 --> 00:12:41.020]  以前有一次去緬甸訪孫
[00:12:41.020 --> 00:12:43.020]  聽到有個分享
[00:12:43.020 --> 00:12:45.020]  有個很差的基督徒
[00:12:45.020 --> 00:12:47.020]  他因為想報仇
[00:12:47.020 --> 00:12:49.020]  聽到一些猝朋苟友的唆擺
[00:12:49.020 --> 00:12:51.020]  就去交鬼
[00:12:51.020 --> 00:12:53.020]  想報仇
[00:12:53.020 --> 00:12:54.020]  明白嗎?
[00:12:54.020 --> 00:12:57.020]  可能類似落降頭之類
[00:12:57.020 --> 00:13:01.020]  結果他就交鬼
[00:13:01.020 --> 00:13:05.020]  結果就被鬼附了
[00:13:05.020 --> 00:13:08.020]  所以就神志不清
[00:13:08.020 --> 00:13:09.020]  語無倫次
[00:13:09.020 --> 00:13:12.020]  沒有辦法過正常的生活
[00:13:12.020 --> 00:13:16.020]  今天我們可能不太多人交鬼
[00:13:16.020 --> 00:13:19.020]  不過可能我們身邊有很多東西
[00:13:19.020 --> 00:13:22.020]  令我們沒有辦法過正常的生活
[00:13:22.020 --> 00:13:24.020]  可能是毒品
[00:13:24.020 --> 00:13:27.020]  可能是過度使用手機
[00:13:27.020 --> 00:13:30.020]  可能是過度使用社交媒體
[00:13:30.020 --> 00:13:32.020]  諸如此類
[00:13:32.020 --> 00:13:35.020]  一樣可以令我們很失常
[00:13:35.020 --> 00:13:41.020]  沒有辦法過正常人的生活
[00:13:41.020 --> 00:13:43.020]  這個艱難婦人
[00:13:43.020 --> 00:13:46.020]  為了她的女兒
[00:13:46.020 --> 00:13:49.020]  向猶太人的耶穌求助
[00:13:49.020 --> 00:13:52.020]  你覺不覺得有點特別呢?
[00:13:52.020 --> 00:13:55.020]  剛才說有先天性的鴻溝
[00:13:55.020 --> 00:13:57.020]  這麼難做的事情
[00:13:57.020 --> 00:13:59.020]  在家裏
[00:13:59.020 --> 00:14:03.020]  通常是誰來做呢?
[00:14:03.020 --> 00:14:04.020]  男人吧
[00:14:04.020 --> 00:14:07.020]  通常是男人的老公
[00:14:07.020 --> 00:14:11.020]  照理說是老公出頭
[00:14:11.020 --> 00:14:14.020]  但經文不是這樣說
[00:14:14.020 --> 00:14:17.020]  所以都令我們很好奇
[00:14:17.020 --> 00:14:19.020]  她老公去哪了?
[00:14:19.020 --> 00:14:21.020]  難道出差了?
[00:14:21.020 --> 00:14:23.020]  不在香港這幾天
[00:14:23.020 --> 00:14:26.020]  甚至是否已經死了呢?
[00:14:26.020 --> 00:14:28.020]  都有可能
[00:14:28.020 --> 00:14:30.020]  經文沒有說清楚
[00:14:30.020 --> 00:14:32.020]  她丈夫究竟是什麼情況
[00:14:32.020 --> 00:14:34.020]  我們都不可以肯定
[00:14:34.020 --> 00:14:36.020]  但我們可以肯定的
[00:14:36.020 --> 00:14:40.020]  就是作為媽媽的外邦婦人
[00:14:40.020 --> 00:14:42.020]  一個被猶太人所輕視
[00:14:42.020 --> 00:14:44.020]  沒有地位的人
[00:14:44.020 --> 00:14:46.020]  她四處奔走
[00:14:46.020 --> 00:14:49.020]  她要克服先天的鴻溝
[00:14:49.020 --> 00:14:52.020]  去接觸猶太的男人
[00:14:52.020 --> 00:14:55.020]  真的一點都不容易
[00:14:55.020 --> 00:14:58.020]  所以有外在的困難
[00:14:58.020 --> 00:15:00.020]  有內在的困難
[00:15:00.020 --> 00:15:02.020]  你想像一下
[00:15:02.020 --> 00:15:04.020]  如果你是港產
[00:15:04.020 --> 00:15:06.020]  或者是低端人口
[00:15:06.020 --> 00:15:08.020]  可能要找一個局長
[00:15:08.020 --> 00:15:10.020]  嘩!真的多難啊
[00:15:10.020 --> 00:15:13.020]  這個媽媽
[00:15:13.020 --> 00:15:16.020]  你想想她心裏有什麼感受呢?
[00:15:16.020 --> 00:15:19.020]  我相信她很焦急
[00:15:19.020 --> 00:15:21.020]  她很徬徨
[00:15:21.020 --> 00:15:22.020]  她很無助
[00:15:22.020 --> 00:15:25.020]  她很尷尬
[00:15:25.020 --> 00:15:27.020]  除了這些本身的困難
[00:15:27.020 --> 00:15:29.020]  和女兒的困難
[00:15:29.020 --> 00:15:31.020]  她還有一個更大的困難
[00:15:31.020 --> 00:15:34.020]  就是來自她要找的耶穌
[00:15:34.020 --> 00:15:35.020]  經文形容
[00:15:35.020 --> 00:15:39.020]  耶穌聽到這個婦人的喊叫
[00:15:39.020 --> 00:15:42.020]  耶穌有什麼反應呢?
[00:15:42.020 --> 00:15:44.020]  23節說
[00:15:44.020 --> 00:15:48.020]  「耶穌卻一言不答」
[00:15:48.020 --> 00:15:49.020]  是不是?
[00:15:49.020 --> 00:15:51.020]  「耶穌卻一言不答」
[00:15:51.020 --> 00:15:54.020]  「卻」這個字在原文是放在開頭
[00:15:54.020 --> 00:15:56.020]  即是「但是」
[00:15:56.020 --> 00:15:58.020]  「然而」
[00:15:58.020 --> 00:16:01.020]  「然而耶穌一言不答」
[00:16:01.020 --> 00:16:04.020]  嘩!這個婦人已經很有誠意了
[00:16:04.020 --> 00:16:07.020]  這個婦人又要不怕尷尬
[00:16:07.020 --> 00:16:12.020]  又要克服自己的心理障礙
[00:16:12.020 --> 00:16:14.020]  要去找這個人聽耶穌
[00:16:14.020 --> 00:16:17.020]  她去到耶穌面前已經很難得了
[00:16:17.020 --> 00:16:19.020]  如果你是耶穌
[00:16:19.020 --> 00:16:22.020]  可能你多數都不會一言不答
[00:16:22.020 --> 00:16:23.020]  可能都會說
[00:16:23.020 --> 00:16:24.020]  「先坐下喝杯水」
[00:16:24.020 --> 00:16:26.020]  「怎樣怎樣有什麼可以幫到你」
[00:16:26.020 --> 00:16:28.020]  現在多數是這樣
[00:16:28.020 --> 00:16:31.020]  不會這麼冷靜
[00:16:31.020 --> 00:16:34.020]  「耶穌一言不答」
[00:16:34.020 --> 00:16:36.020]  如果你是那個婦人
[00:16:36.020 --> 00:16:39.020]  你覺得怎樣?
[00:16:39.020 --> 00:16:42.020]  很難受
[00:16:42.020 --> 00:16:45.020]  為什麼會這樣呢?
[00:16:45.020 --> 00:16:48.020]  為什麼耶穌會這樣呢?
[00:16:48.020 --> 00:16:52.020]  經文沒有解釋
[00:16:52.020 --> 00:16:56.020]  比較多學者的解釋就是
[00:16:56.020 --> 00:17:00.020]  耶穌要考驗這個婦人的信心
[00:17:00.020 --> 00:17:02.020]  因為耶穌有這樣的反應
[00:17:02.020 --> 00:17:04.020]  都不是第一次
[00:17:04.020 --> 00:17:05.020]  以前都試過
[00:17:05.020 --> 00:17:06.020]  雖然都不多
[00:17:06.020 --> 00:17:07.020]  不多這麼冷靜
[00:17:07.020 --> 00:17:10.020]  一言不答
[00:17:10.020 --> 00:17:11.020]  但怎樣也好
[00:17:11.020 --> 00:17:14.020]  這個婦人在那一刻來說
[00:17:14.020 --> 00:17:16.020]  耶穌這一種一言不答的
[00:17:16.020 --> 00:17:19.020]  這麼沉默的反應
[00:17:19.020 --> 00:17:21.020]  其實對婦人來說
[00:17:21.020 --> 00:17:24.020]  都是一個打擊
[00:17:24.020 --> 00:17:26.020]  一盆冷水快要倒下來
[00:17:26.020 --> 00:17:27.020]  雖然沒有說你半句
[00:17:27.020 --> 00:17:30.020]  但很冷靜地板起臉
[00:17:30.020 --> 00:17:32.020]  一聲也不吭
[00:17:32.020 --> 00:17:39.020]  其實都是一種無形的潑冷水
[00:17:39.020 --> 00:17:42.020]  所以好像剛才所說
[00:17:42.020 --> 00:17:47.020]  被輕看的外邦女人
[00:17:47.020 --> 00:17:49.020]  她要克服本身的困難
[00:17:49.020 --> 00:17:51.020]  她要克服女兒的困難
[00:17:51.020 --> 00:17:54.020]  現在還要克服耶穌的冷淡
[00:17:54.020 --> 00:17:56.020]  如果我是這個媽媽
[00:17:56.020 --> 00:17:58.020]  我就會更加憂慮
[00:17:58.020 --> 00:18:00.020]  更加焦急
[00:18:00.020 --> 00:18:02.020]  也可能更加憤怒
[00:18:02.020 --> 00:18:04.020]  會不會呢?
[00:18:04.020 --> 00:18:05.020]  你會不會呢?
[00:18:05.020 --> 00:18:06.020]  怎麼搞的?
[00:18:06.020 --> 00:18:08.020]  你不用這樣吧
[00:18:08.020 --> 00:18:09.020]  可能都會
[00:18:09.020 --> 00:18:10.020]  每個人的反應都不同
[00:18:10.020 --> 00:18:12.020]  可能有些會有些不會
[00:18:12.020 --> 00:18:14.020]  原來還有一個困難
[00:18:14.020 --> 00:18:18.020]  就是來自門徒
[00:18:18.020 --> 00:18:22.020]  聖經也有記載門徒有什麼反應
[00:18:22.020 --> 00:18:24.020]  都是23節
[00:18:24.020 --> 00:18:27.020]  「門徒遵前來,求他說:
[00:18:27.020 --> 00:18:35.020]  『子婦人,在我後面,我們後頭喊叫,請打發他走吧!』」
[00:18:35.020 --> 00:18:37.020]  原來這班門徒
[00:18:37.020 --> 00:18:40.020]  耶穌的入室弟子
[00:18:40.020 --> 00:18:42.020]  耶穌的左右護法
[00:18:42.020 --> 00:18:44.020]  和耶穌特別有深厚關係的人
[00:18:44.020 --> 00:18:45.020]  叫做門徒
[00:18:45.020 --> 00:18:46.020]  他們來到
[00:18:46.020 --> 00:18:48.020]  看到這個婦人這麼慘
[00:18:48.020 --> 00:18:52.020]  一點憐憫之情都沒有
[00:18:52.020 --> 00:18:57.020]  「喊叫」原文是有一直的意思
[00:18:57.020 --> 00:19:03.020]  所以這個婦人其實是一直喊叫
[00:19:03.020 --> 00:19:05.020]  「耶穌,幫幫我吧!
[00:19:05.020 --> 00:19:07.020]  拜託你幫幫我吧!」
[00:19:07.020 --> 00:19:08.020]  同樣地
[00:19:08.020 --> 00:19:12.020]  門徒求他的求
[00:19:12.020 --> 00:19:13.020]  同樣地
[00:19:13.020 --> 00:19:17.020]  他的時態都是有一直的意思
[00:19:17.020 --> 00:19:19.020]  所以門徒一直求耶穌
[00:19:19.020 --> 00:19:23.020]  「很煩啊!你打發他走吧!」
[00:19:23.020 --> 00:19:24.020]  你想像一下
[00:19:24.020 --> 00:19:25.020]  如果我是耶穌
[00:19:25.020 --> 00:19:27.020]  這個婦人就走過來求我
[00:19:27.020 --> 00:19:32.020]  「耶穌,幫幫我吧!可憐我吧!不停地求我!」
[00:19:32.020 --> 00:19:34.020]  旁邊這幾個門徒
[00:19:34.020 --> 00:19:37.020]  「他很煩啊!你還不打發他走?」
[00:19:37.020 --> 00:19:40.020]  「很煩啊!很吵!吵得我都要哭了!」
[00:19:40.020 --> 00:19:41.020]  明不明白?
[00:19:41.020 --> 00:19:43.020]  兩邊都在拉鋸
[00:19:43.020 --> 00:19:50.020]  我們說人在朝中好辦事
[00:19:50.020 --> 00:19:52.020]  現在是剛剛相反
[00:19:52.020 --> 00:19:57.020]  朝中之人其實是在煽風點火
[00:19:57.020 --> 00:19:59.020]  從中作梗
[00:19:59.020 --> 00:20:01.020]  所以這個外邦婦人
[00:20:01.020 --> 00:20:03.020]  在耶穌的團隊裏
[00:20:03.020 --> 00:20:06.020]  她已經沒有人際網絡
[00:20:06.020 --> 00:20:08.020]  在耶穌的團隊裏都不認識人
[00:20:08.020 --> 00:20:09.020]  是不是?
