
[00:00:00.000 --> 00:00:03.000]  在領受神的話與先人一起祈禱
[00:02:30.000 --> 00:02:32.000]  你和我其實是如何禱告
[00:02:32.000 --> 00:02:35.000]  在祈禱神給我們什麼出路呢?
[00:02:35.000 --> 00:02:38.000]  你和我又期盼將來的日子會怎樣呢?
[00:02:38.000 --> 00:02:40.000]  會少一點災難?
[00:02:40.000 --> 00:02:43.000]  還是你的信心是照聖經所說
[00:02:43.000 --> 00:02:46.000]  可能災難會更多,那怎麼辦呢?
[00:02:46.000 --> 00:02:49.000]  而神帶領我們的歷史進程又會是怎樣呢?
[00:02:49.000 --> 00:02:51.000]  我們也應該怎樣靠神站立得穩
[00:02:51.000 --> 00:02:55.000]  活出不一樣的信望愛的信仰生命和生活方式呢?
[00:02:55.000 --> 00:02:56.000]  今天的信息
[00:02:56.000 --> 00:02:59.000]  經文取自彼得後書三章一至十八節
[00:02:59.000 --> 00:03:01.000]  正值在羅馬政權大大迫伐
[00:03:01.000 --> 00:03:04.000]  基督教信仰和異端橫流之際的時候
[00:03:04.000 --> 00:03:08.000]  彼得的教導至今仍為千古的真道盤石
[00:03:08.000 --> 00:03:10.000]  教會和信眾立足之地
[00:03:10.000 --> 00:03:14.000]  而彼得自己本身都在尼祿王的迫伐底下
[00:03:14.000 --> 00:03:19.000]  最終他認為自己不配而倒釘十字架殉道
[00:03:19.000 --> 00:03:21.000]  但是在上帝得勝的升旗底下
[00:03:21.000 --> 00:03:23.000]  不單止是由當代
[00:03:23.000 --> 00:03:25.000]  應該是至到現在甚至將來
[00:03:25.000 --> 00:03:27.000]  神都會帶領著他的子民
[00:03:27.000 --> 00:03:29.000]  穿越歷世歷代的苦難
[00:03:29.000 --> 00:03:31.000]  要邁向他的榮耀和全人類
[00:03:31.000 --> 00:03:35.000]  各權歸降他的終極管治
[00:03:36.000 --> 00:03:40.000]  這個是第幾頁
[00:03:40.000 --> 00:03:42.000]  我在試大家的眼睛
[00:03:42.000 --> 00:03:44.000]  我現在要借用你的眼睛
[00:03:44.000 --> 00:03:46.000]  這是第二頁 如果我沒有記錯
[00:03:46.000 --> 00:03:50.000]  這兩年疫情同樣試煉我們信徒的危難意識
[00:03:50.000 --> 00:03:53.000]  究竟我們是臨危不亂還是自亂陣腳呢
[00:03:53.000 --> 00:03:55.000]  我們有沒有放棄我們的信仰
[00:03:55.000 --> 00:03:57.000]  有沒有妥協我們的信仰
[00:03:57.000 --> 00:03:59.000]  你我可不可以靠著神的話語
[00:03:59.000 --> 00:04:03.000]  選擇彼得在彼得後書三章十四至十八節裏
[00:04:03.000 --> 00:04:05.000]  那種安穩的盼望
[00:04:05.000 --> 00:04:09.000]  他能夠切切仰望安然見主的美好光景呢
[00:04:09.000 --> 00:04:13.000]  真的 環境可以更加惡化
[00:04:13.000 --> 00:04:15.000]  如果不是神伸手去救贖的話
[00:04:15.000 --> 00:04:18.000]  末日日日子沒有一個人能夠跨過
[00:04:18.000 --> 00:04:19.000]  你有沒有想過
[00:04:19.000 --> 00:04:21.000]  如果你和我是在羅亞的日子
[00:04:21.000 --> 00:04:23.000]  羅亞正在努力建方舟
[00:04:23.000 --> 00:04:25.000]  突然間坊間傳來一個謊言
[00:04:25.000 --> 00:04:27.000]  沒有洪水危難淋到
[00:04:27.000 --> 00:04:29.000]  我們可以繼續吃喝玩樂
[00:04:29.000 --> 00:04:32.000]  那你猜猜持守堅定信仰的你和我
[00:04:32.000 --> 00:04:34.000]  會不會都被搖動呢
[00:04:34.000 --> 00:04:35.000]  會不會都失腳呢
[00:04:35.000 --> 00:04:39.000]  會不會隨波逐流響樂當下呢
[00:04:39.000 --> 00:04:40.000]  會的 舉手提
[00:04:40.000 --> 00:04:45.000]  那我都可能繼續舉
[00:04:45.000 --> 00:04:47.000]  讓你們咒罵一下
[00:04:47.000 --> 00:04:49.000]  你怎麼這麼糞便
[00:04:49.000 --> 00:04:51.000]  會不會呢
[00:04:51.000 --> 00:04:53.000]  那我感恩
[00:04:53.000 --> 00:04:55.000]  你們堅持信仰 是不是
[00:04:55.000 --> 00:04:57.000]  我們為你們的堅持感恩
[00:04:57.000 --> 00:05:00.000]  結果如果是好像剛才我說
[00:05:00.000 --> 00:05:02.000]  你隨波逐流響樂當下的時候
[00:05:02.000 --> 00:05:05.000]  結果是逃不過當時天地之劫
[00:05:05.000 --> 00:05:07.000]  又如果我想問大家
[00:05:07.000 --> 00:05:09.000]  耶穌被賣掛十字架受苦的日子
[00:05:09.000 --> 00:05:10.000]  傳來一個謠言說
[00:05:10.000 --> 00:05:12.000]  耶穌不會死的 大家放心
[00:05:12.000 --> 00:05:13.000]  天父很愛耶穌
[00:05:13.000 --> 00:05:15.000]  主的大能會使祂自由
[00:05:15.000 --> 00:05:16.000]  免祂一死
[00:05:16.000 --> 00:05:18.000]  大家喜不喜歡
[00:05:18.000 --> 00:05:21.000]  喜歡的 有人點頭
[00:05:21.000 --> 00:05:22.000]  喜歡的舉手提
[00:05:22.000 --> 00:05:25.000]  嘩 很賤勁
[00:05:25.000 --> 00:05:28.000]  差點怕舉高一點都被人斬了手
[00:05:29.000 --> 00:05:32.000]  如果真的這樣
[00:05:32.000 --> 00:05:34.000]  你遙信和喜歡這個謠言的話
[00:05:34.000 --> 00:05:35.000]  我想試問你
[00:05:35.000 --> 00:05:39.000]  今天我跟你有沒有天堂永生的盼望
[00:05:39.000 --> 00:05:41.000]  如果耶穌當時不用死
[00:05:41.000 --> 00:05:43.000]  不用掛十字架
[00:05:43.000 --> 00:05:44.000]  我們沒有了
[00:05:44.000 --> 00:05:45.000]  我們仍然能不能夠
[00:05:45.000 --> 00:05:47.000]  可以經歷到和主受苦
[00:05:47.000 --> 00:05:50.000]  同經患難的英許和保障呢
[00:05:50.000 --> 00:05:53.000]  剛才那兩題假設反思問題
[00:05:53.000 --> 00:05:55.000]  是對照著我們人性
[00:05:55.000 --> 00:05:56.000]  想無災無難
[00:05:56.000 --> 00:05:59.000]  想過安殊信仰生活的反照
[00:05:59.000 --> 00:06:01.000]  其實沒有苦難
[00:06:01.000 --> 00:06:03.000]  又怎會有得勝的榮耀呢
[00:06:03.000 --> 00:06:04.000]  沒有十字架
[00:06:04.000 --> 00:06:06.000]  又怎會有天堂的榮面呢
[00:06:06.000 --> 00:06:08.000]  大家認不認同
[00:06:08.000 --> 00:06:10.000]  那就是說大家喜不喜歡有苦難
[00:06:10.000 --> 00:06:12.000]  喜歡
[00:06:12.000 --> 00:06:15.000]  我現在屈尾十
[00:06:15.000 --> 00:06:16.000]  你避不了
[00:06:16.000 --> 00:06:18.000]  其實你們剛才已經默許了
[00:06:18.000 --> 00:06:20.000]  說個個都喜歡苦難
[00:06:20.000 --> 00:06:23.000]  這個就可以引導你們進入經文的真相
[00:06:24.000 --> 00:06:26.000]  其實你和我好像世人一樣
[00:06:26.000 --> 00:06:28.000]  都好像平凡人一樣
[00:06:28.000 --> 00:06:32.000]  會期待著當下和短暫將來合理的期盼
[00:06:32.000 --> 00:06:33.000]  大家是否都期盼著
[00:06:33.000 --> 00:06:34.000]  第一
[00:06:34.000 --> 00:06:36.000]  疫情的完結
[00:06:36.000 --> 00:06:38.000]  第二經濟的復甦
[00:06:38.000 --> 00:06:40.000]  第三民生的重建
[00:06:40.000 --> 00:06:42.000]  這個整體上同不同意
[00:06:42.000 --> 00:06:44.000]  除非你是非凡的人
[00:06:44.000 --> 00:06:48.000]  讓我們對照下今天要看的經文
[00:06:48.000 --> 00:06:49.000]  彼得在教導裏面
[00:06:49.000 --> 00:06:52.000]  告訴我們在大患難信仰環流的世代
[00:06:52.000 --> 00:06:54.000]  我們可以怎樣切切的仰望神
[00:06:54.000 --> 00:06:56.000]  仰望神的什麼呢
[00:06:56.000 --> 00:06:59.000]  和期盼在當中神又自己在做什麼呢
[00:06:59.000 --> 00:07:01.000]  並且第三個考量就是
[00:07:01.000 --> 00:07:04.000]  我們怎樣要預備自己和神配合
[00:07:04.000 --> 00:07:07.000]  這三點就是我們今天講到的重點
[00:07:07.000 --> 00:07:08.000]  我們看下一個powerpoint
[00:07:08.000 --> 00:07:10.000]  第一個大分段一至七節
[00:07:10.000 --> 00:07:13.000]  是切切仰望神的審判
[00:07:13.000 --> 00:07:15.000]  我們一起讀一至七節好嗎
[00:07:15.000 --> 00:07:16.000]  預備起
[00:07:16.000 --> 00:07:24.000]  (廢話)
[00:07:24.000 --> 00:07:26.000]  激發你們誠實的心
[00:07:26.000 --> 00:07:29.000]  叫你們紀念聖先知
[00:07:29.000 --> 00:07:30.000]  如先所說的話
[00:07:30.000 --> 00:07:32.000]  和主救主的命令
[00:07:32.000 --> 00:07:35.000]  就是仕途所傳給你們的
[00:07:35.000 --> 00:07:37.000]  第一要謹的
[00:07:37.000 --> 00:07:41.000]  該知道在末世必有好機巧的人
[00:07:41.000 --> 00:07:44.000]  隨從自己的私慾出來機巧說
[00:07:44.000 --> 00:07:47.000]  主要降臨的英許在哪裡呢
[00:07:47.000 --> 00:07:50.000]  因為從列祖以來
[00:07:50.000 --> 00:07:54.000]  萬物與起初創造的時候仍是一樣
[00:07:54.000 --> 00:07:57.000]  他們故意從太古
[00:07:57.000 --> 00:07:59.000]  憑神的命有了天
[00:07:59.000 --> 00:08:01.000]  並從水而出
[00:08:01.000 --> 00:08:03.000]  藉水而成的地
[00:08:03.000 --> 00:08:06.000]  故此當時的世界
[00:08:06.000 --> 00:08:08.000]  並水滅沒就消滅了
[00:08:08.000 --> 00:08:10.000]  現在的天地
[00:08:10.000 --> 00:08:12.000]  還是憑著那命存留
[00:08:12.000 --> 00:08:15.000]  留到畢竟前之人
[00:08:15.000 --> 00:08:18.000]  受審判遭沉淪的日子
[00:08:18.000 --> 00:08:20.000]  用火焚燒
[00:08:20.000 --> 00:08:22.000]  下一頁
[00:08:22.000 --> 00:08:25.000]  給予這裡刻意要信徒回望
[00:08:25.000 --> 00:08:28.000]  可以信得過確實的歷史事故
[00:08:28.000 --> 00:08:32.000]  藉著遠古羅亞洪水之災確實的發生
[00:08:32.000 --> 00:08:33.000]  借古鑒今
[00:08:33.000 --> 00:08:36.000]  是叫我們今世的信徒要奮起振作
[00:08:36.000 --> 00:08:37.000]  提起信心
[00:08:37.000 --> 00:08:40.000]  讓我們一起讀一A句
[00:08:40.000 --> 00:08:43.000]  重言悔改堅固信心
[00:08:43.000 --> 00:08:46.000]  (聽不清)
[00:08:46.000 --> 00:08:49.000]  沒錯你們比我還精神快
[00:08:49.000 --> 00:08:52.000]  重言悔改堅固信心
[00:08:52.000 --> 00:08:56.000]  以對抗當下不信者的譏笑漠視
[00:08:56.000 --> 00:08:59.000]  而最終要承受神的審判
[00:08:59.000 --> 00:09:01.000]  我們回到第四頁
[00:09:01.000 --> 00:09:02.000]  第一第二節
[00:09:02.000 --> 00:09:05.000]  彼得再一次提醒我們
[00:09:05.000 --> 00:09:07.000]  信眾寫前後書的目的
[00:09:07.000 --> 00:09:09.000]  是為了激發一班信徒
[00:09:09.000 --> 00:09:11.000]  誠實的心
[00:09:11.000 --> 00:09:13.000]  這個誠實的心是指對真理
[00:09:13.000 --> 00:09:15.000]  和對上帝誠實的心
[00:09:15.000 --> 00:09:28.000]  (看不清)
[00:09:28.000 --> 00:09:30.000]  你們看不到
[00:09:30.000 --> 00:09:31.000]  看到嗎
[00:09:31.000 --> 00:09:33.000]  第三至第五節
[00:09:33.000 --> 00:09:34.000]  OK
[00:09:34.000 --> 00:09:35.000]  沒錯
[00:09:35.000 --> 00:09:37.000]  第三至第五節
[00:09:37.000 --> 00:09:40.000]  彼得警戒信徒告訴他們
[00:09:40.000 --> 00:09:42.000]  中間有譏笑者的出現
[00:09:42.000 --> 00:09:45.000]  和言行漠視神話語的警告
[00:09:45.000 --> 00:09:46.000]  他們專散步而言
[00:09:46.000 --> 00:09:47.000]  以為連日已經過去
[00:09:47.000 --> 00:09:49.000]  結局還未到
[00:09:49.000 --> 00:09:52.000]  所以呼籲人們漠視神預言的災難
[00:09:52.000 --> 00:09:55.000]  但彼得明言他們是故意忘記
[00:09:55.000 --> 00:09:57.000]  這個正正我們大家如果記得
[00:09:57.000 --> 00:10:00.000]  就是當代羅亞年代的人的敗壞
[00:10:00.000 --> 00:10:02.000]  舞照跳馬照跑
[00:10:02.000 --> 00:10:05.000]  不驚醒洪水之災忽然會臨到
[00:10:05.000 --> 00:10:09.000]  最終招惹了滅絕人類的悲劇結局
[00:10:09.000 --> 00:10:15.000]  (看不清)
[00:10:15.000 --> 00:10:18.000]  彼得卻以古鑒今警戒當代的信眾
[00:10:18.000 --> 00:10:20.000]  我們一起讀1B句
[00:10:20.000 --> 00:10:23.000]  過去神話語的應驗
[00:10:23.000 --> 00:10:26.000]  仍要兌現神的審判
[00:10:26.000 --> 00:10:28.000]  他提醒他們過去神話語應驗過
[00:10:28.000 --> 00:10:32.000]  一定會帶來仍然重要發生的審判
[00:10:32.000 --> 00:10:34.000]  仍然要對照的審判
[00:10:34.000 --> 00:10:36.000]  第六第七節
[00:10:36.000 --> 00:10:37.000]  剛才我們看過
[00:10:37.000 --> 00:10:39.000]  洪水之災歷歷在目
[00:10:39.000 --> 00:10:41.000]  但神命定的權衡
[00:10:41.000 --> 00:10:43.000]  由羅亞年代至到今天至到將來
[00:10:43.000 --> 00:10:45.000]  都會繼續運行
[00:10:45.000 --> 00:10:46.000]  所以他告訴我們
[00:10:46.000 --> 00:10:48.000]  第七節的論及
[00:10:48.000 --> 00:10:50.000]  其實這個命定是要等到
[00:10:50.000 --> 00:10:53.000]  不敬虔的人最終要受到審判
[00:10:53.000 --> 00:10:56.000]  遭沉淪的日子用火焚燒
[00:10:56.000 --> 00:10:59.000]  就正如羅亞的年代人漠視神的警戒
[00:10:59.000 --> 00:11:02.000]  譏諷羅亞建方舟的迫切
[00:11:02.000 --> 00:11:03.000]  依然顧惡
[00:11:03.000 --> 00:11:05.000]  最終只有羅亞一家八口
[00:11:05.000 --> 00:11:06.000]  以及所預備的生畜
[00:11:06.000 --> 00:11:07.000]  各類的生物
[00:11:07.000 --> 00:11:09.000]  存活過洪水之災
[00:11:09.000 --> 00:11:10.000]  弟兄姊妹
[00:11:10.000 --> 00:11:13.000]  你和我是否很喜歡反智
[00:11:13.000 --> 00:11:17.000]  其實大家明白我說什麼嗎
[00:11:17.000 --> 00:11:18.000]  反智
[00:11:18.000 --> 00:11:21.000]  反智即是什麼
[00:11:21.000 --> 00:11:23.000]  智慧理性
[00:11:23.000 --> 00:11:25.000]  大部分人應該不會反智
[00:11:25.000 --> 00:11:26.000]  OK
[00:11:26.000 --> 00:11:28.000]  除非你是非理性的人
[00:11:28.000 --> 00:11:31.000]  你和我會不會反智歷史的事實呢
[00:11:31.000 --> 00:11:32.000]  或許神的審判
[00:11:32.000 --> 00:11:35.000]  仍然現在寬容人類的敗壞和妄為
[00:11:35.000 --> 00:11:37.000]  但讓我們堅信
[00:11:37.000 --> 00:11:38.000]  朝代必更改
[00:11:38.000 --> 00:11:41.000]  敗壞的君王會被神推倒
[00:11:41.000 --> 00:11:44.000]  神至聖傑的憤怒必臨到地上
[00:11:44.000 --> 00:11:45.000]  末日的多災多難
[00:11:45.000 --> 00:11:46.000]  天災地震
[00:11:46.000 --> 00:11:48.000]  疫症戰爭
[00:11:48.000 --> 00:11:49.000]  世人的自高自大
[00:11:49.000 --> 00:11:51.000]  已經去到神憤怒的極處
[00:11:51.000 --> 00:11:54.000]  所以彼得在呼籲我們
[00:11:54.000 --> 00:11:56.000]  不要像羅亞年代的人
[00:11:56.000 --> 00:11:58.000]  繼續舞照跳馬照跑
[00:11:58.000 --> 00:12:00.000]  要我們快快悔改述封音
[00:12:00.000 --> 00:12:04.000]  要想到進入上帝拯救的方舟裏
[00:12:04.000 --> 00:12:06.000]  得到神的憐憫、拯救
[00:12:06.000 --> 00:12:08.000]  免去終極的報應
[00:12:08.000 --> 00:12:11.000]  但願我們在世情最黑暗的時候
[00:12:11.000 --> 00:12:13.000]  我們的反應不應該是恐懼
[00:12:13.000 --> 00:12:14.000]  不應該是逃避
[00:12:14.000 --> 00:12:16.000]  亦不應該是妄為
[00:12:16.000 --> 00:12:17.000]  乃是要敬畏神
[00:12:17.000 --> 00:12:19.000]  奔向拯救之主
[00:12:19.000 --> 00:12:21.000]  掌管歷史的神
[00:12:21.000 --> 00:12:23.000]  我們要聖傑自首
[00:12:23.000 --> 00:12:24.000]  靜候主臨
[00:12:24.000 --> 00:12:27.000]  因為神要來審判這個世代
[00:12:27.000 --> 00:12:30.000]  我們讀第一段的短節
[00:12:30.000 --> 00:12:31.000]  一詩
[00:12:31.000 --> 00:12:36.000]  憑藉過去神應許信實的應驗
[00:12:36.000 --> 00:12:40.000]  我們要從然悔改及堅固的信心
[00:12:40.000 --> 00:12:45.000]  從神必兌現的審判得到拯救
[00:12:45.000 --> 00:12:48.000]  總結的時候
[00:12:48.000 --> 00:12:49.000]  總結第一個重點
[00:12:49.000 --> 00:12:52.000]  讓這幅兒童主要學的羅亞方舟
[00:12:52.000 --> 00:12:55.000]  最終見彩虹之躍的畫面
[00:12:55.000 --> 00:12:58.000]  提醒我們回歸到一個單純
[00:12:58.000 --> 00:12:59.000]  但堅實的信心
[00:12:59.000 --> 00:13:02.000]  我們願意穩坐在拯救的方舟裏
[00:13:02.000 --> 00:13:04.000]  在我們主基督的救恩
[00:13:04.000 --> 00:13:06.000]  及救贖的大能裏
[00:13:06.000 --> 00:13:09.000]  避過末世終極之災
[00:13:09.000 --> 00:13:11.000]  期盼黎明的再現
[00:13:11.000 --> 00:13:12.000]  彩虹之躍的再臨
[00:13:12.000 --> 00:13:14.000]  及眾生生靈的復生
[00:13:14.000 --> 00:13:17.000]  讓我再問大家一條理性的問題
[00:13:17.000 --> 00:13:19.000]  在末世大災難的時候
[00:13:19.000 --> 00:13:22.000]  你願意是否仍然跳舞作樂呢?
[00:13:22.000 --> 00:13:23.000]  舉手看看
[00:13:23.000 --> 00:13:24.000]  又不會吧
[00:13:24.000 --> 00:13:25.000]  因為這樣的話
[00:13:25.000 --> 00:13:26.000]  你這樣做
[00:13:26.000 --> 00:13:28.000]  你是在無知的裏面
[00:13:28.000 --> 00:13:31.000]  被洪流洪水沖走了
[00:13:31.000 --> 00:13:34.000]  還是你是願意選擇平安穩妥地
[00:13:34.000 --> 00:13:37.000]  安坐在拯救的方舟裏面呢?
[00:13:37.000 --> 00:13:40.000]  又沒有反應
[00:13:40.000 --> 00:13:42.000]  我是你
[00:13:42.000 --> 00:13:45.000]  寧願做那些動物進入方舟
[00:13:45.000 --> 00:13:47.000]  即是變隻紅人進方舟
[00:13:47.000 --> 00:13:49.000]  即是變條蛇進方舟
[00:13:49.000 --> 00:13:51.000]  總好過你在洪水下
[00:13:52.000 --> 00:13:54.000]  我們應該是選擇
[00:13:54.000 --> 00:13:56.000]  安坐在拯救的方舟裏面
[00:13:56.000 --> 00:13:58.000]  靜待災劫過去
[00:13:58.000 --> 00:13:59.000]  滿心歡喜
[00:13:59.000 --> 00:14:00.000]  期待神的拯救
[00:14:00.000 --> 00:14:01.000]  彩虹的再現
[00:14:01.000 --> 00:14:02.000]  神人的相擁
[00:14:02.000 --> 00:14:03.000]  大地再生
[00:14:03.000 --> 00:14:04.000]  生機再現
[00:14:04.000 --> 00:14:05.000]  弟兄姊妹
[00:14:05.000 --> 00:14:08.000]  其實我問了你幾條理性的問題
[00:14:08.000 --> 00:14:10.000]  我都知道你知道要選擇什麼
[00:14:10.000 --> 00:14:11.000]  所以弟兄姊妹
[00:14:11.000 --> 00:14:14.000]  願意我們不要再驚懼災難的臨到
[00:14:14.000 --> 00:14:15.000]  疫情
[00:14:15.000 --> 00:14:16.000]  政局的轉變
[00:14:16.000 --> 00:14:19.000]  我們堅穩的站在神可信的應許上
[00:14:19.000 --> 00:14:21.000]  你和我都擁有永生之道
[00:14:21.000 --> 00:14:22.000]  耶穌了
[00:14:22.000 --> 00:14:24.000]  我們還有什麼可以懼怕呢
[00:14:24.000 --> 00:14:25.000]  相反
[00:14:25.000 --> 00:14:27.000]  我們要快傳和平的福音
[00:14:27.000 --> 00:14:29.000]  要更多人得到真平安
[00:14:29.000 --> 00:14:30.000]  真拯救
[00:14:30.000 --> 00:14:32.000]  進入神所預備的新天新地
[00:14:32.000 --> 00:14:35.000]  不要再亂展地上快勢的榮耀
[00:14:35.000 --> 00:14:37.000]  第二個重點
[00:14:37.000 --> 00:14:39.000]  在第八至十三節
[00:14:39.000 --> 00:14:40.000]  我們切切仰望
[00:14:40.000 --> 00:14:42.000]  新天新地
[00:14:42.000 --> 00:14:43.000]  現在我們還在
[00:14:43.000 --> 00:14:46.000]  末世的災難的開始
[00:14:46.000 --> 00:14:48.000]  大家應該透過這兩年的疫情
[00:14:48.000 --> 00:14:50.000]  都開始體會到這件事
[00:14:50.000 --> 00:14:51.000]  我們一起讀
[00:14:51.000 --> 00:14:52.000]  八至十三節
[00:14:52.000 --> 00:14:53.000]  預備起
[00:14:53.000 --> 00:14:54.000]  親愛的弟兄啊
[00:14:54.000 --> 00:14:57.000]  有一件事你們不可忘記
[00:14:57.000 --> 00:15:00.000]  就是主漢一日如千年
[00:15:00.000 --> 00:15:01.000]  千年如一日
[00:15:01.000 --> 00:15:04.000]  主所應許的尚未成就
[00:15:04.000 --> 00:15:06.000]  有人以為他是擔言
[00:15:06.000 --> 00:15:08.000]  其實不是擔言
[00:15:08.000 --> 00:15:10.000]  乃是寬容你們
[00:15:10.000 --> 00:15:12.000]  不願有一人沉淪
[00:15:12.000 --> 00:15:14.000]  乃願人人都悔改
[00:15:14.000 --> 00:15:17.000]  但主的日子要像賊來到一樣
[00:15:17.000 --> 00:15:20.000]  那日天必大日響聲廢去
[00:15:20.000 --> 00:15:24.000]  有形則的都要被烈火消化
[00:15:24.000 --> 00:15:26.000]  地和其上的物
[00:15:26.000 --> 00:15:30.000]  這一切既然都要如此消化
[00:15:30.000 --> 00:15:33.000]  你們為人該當怎樣聖潔
[00:15:33.000 --> 00:15:35.000]  怎樣敬虔
[00:15:35.000 --> 00:15:38.000]  切切仰望神的日子來到
[00:15:38.000 --> 00:15:39.000]  到那一日
[00:15:39.000 --> 00:15:42.000]  天被火燒就消化了
[00:15:42.000 --> 00:15:45.000]  有人則的都要被烈火融化
[00:15:45.000 --> 00:15:47.000]  但我們照他的應許
[00:15:47.000 --> 00:15:49.000]  盼望新天新地
[00:15:49.000 --> 00:15:52.000]  有意居在其中
[00:15:52.000 --> 00:15:56.000]  我們一起先讀這一大段的
[00:15:56.000 --> 00:15:58.000]  以A的短節先
[00:15:58.000 --> 00:15:59.000]  千年一日
[00:15:59.000 --> 00:16:00.000]  一日千年
[00:16:00.000 --> 00:16:02.000]  相對神的寬容
[00:16:02.000 --> 00:16:04.000]  人人悔改
[00:16:04.000 --> 00:16:07.000]  彼得論及人未能夠理解的言辭
[00:16:07.000 --> 00:16:09.000]  因為當時在宣告
[00:16:09.000 --> 00:16:10.000]  上帝不回來
[00:16:10.000 --> 00:16:12.000]  他的應許不會實現
[00:16:12.000 --> 00:16:15.000]  他是想表達人和神眼光
[00:16:15.000 --> 00:16:16.000]  看千年如一日
[00:16:16.000 --> 00:16:17.000]  一日如千年的分別
[00:16:17.000 --> 00:16:19.000]  重新的澄清
[00:16:19.000 --> 00:16:21.000]  上帝不是擔而請咎
[00:16:21.000 --> 00:16:25.000]  乃是正正給人有足夠的時間去悔改
[00:16:25.000 --> 00:16:26.000]  但試想一下
[00:16:26.000 --> 00:16:28.000]  人類的愚昧和無知
[00:16:28.000 --> 00:16:30.000]  如果假設上帝以短促的時間
[00:16:30.000 --> 00:16:31.000]  帶來審判和滅亡
[00:16:31.000 --> 00:16:35.000]  你猜人會不會怪責上帝欠恩賜
[00:16:35.000 --> 00:16:37.000]  如果是你 你會不會
[00:16:37.000 --> 00:16:38.000]  會
[00:16:38.000 --> 00:16:40.000]  但上帝寬容人
[00:16:40.000 --> 00:16:41.000]  有足夠的時間悔改
