
[00:00:00.000 --> 00:00:01.400]  亦是一個很好的提醒
[00:03:32.800 --> 00:03:35.600]  聖靈默示的聖言
[00:03:35.600 --> 00:03:39.280]  被留下來必然有作用
[00:03:39.280 --> 00:03:42.920]  有上帝要我們學習的東西在裡面
[00:03:42.920 --> 00:03:46.560]  如果大家熟悉
[00:03:46.560 --> 00:03:48.040]  創世紀的故事
[00:03:48.040 --> 00:03:51.000]  其實38章是
[00:03:51.000 --> 00:03:53.400]  約瑟故事
[00:03:53.400 --> 00:03:54.800]  即是約瑟
[00:03:54.800 --> 00:03:57.320]  由37章到差不多結尾
[00:03:57.320 --> 00:03:59.280]  主要都是約瑟
[00:03:59.280 --> 00:04:03.400]  《雅各第十一個兒子》約瑟的故事
[00:04:03.400 --> 00:04:07.240]  第38章好像突然間插進去
[00:04:07.240 --> 00:04:12.240]  好像切斷了第37章和39章之間的銜接
[00:04:12.240 --> 00:04:15.600]  如果你剪掉了38章好像是可以銜接的
[00:04:16.240 --> 00:04:18.920]  第38章結尾就說到
[00:04:18.920 --> 00:04:21.480]  約瑟是被賣去埃及
[00:04:21.480 --> 00:04:25.320]  39章一節就繼續說他在埃及
[00:04:25.320 --> 00:04:27.520]  被帶到埃及的情況
[00:04:27.520 --> 00:04:32.360]  中間就好像很無厘頭地插進了猶大的故事
[00:04:32.360 --> 00:04:35.800]  所以有些新派的聖經學者就說
[00:04:35.800 --> 00:04:37.600]  這個是被後人插進去的
[00:04:37.600 --> 00:04:39.440]  尤其是他說後人
[00:04:39.440 --> 00:04:42.280]  即是猶大支派和大衛一系
[00:04:42.280 --> 00:04:44.800]  用來強調他們是被上帝揀選的
[00:04:44.800 --> 00:04:47.920]  是以色列國政權的合法擁有者
[00:04:47.920 --> 00:04:51.120]  那和約瑟故事有什麼關係呢?
[00:04:51.120 --> 00:04:52.600]  是有的
[00:04:52.600 --> 00:04:54.880]  但不是很明顯
[00:04:54.880 --> 00:04:56.960]  接著我會再說
[00:04:56.960 --> 00:05:00.120]  回望37章尾
[00:05:00.120 --> 00:05:06.440]  即是猶大和約瑟被賣是脫離不了關係的
[00:05:06.440 --> 00:05:10.840]  是他建議怎樣去賣約瑟的
[00:05:10.840 --> 00:05:14.360]  在這裡我們看到
[00:05:15.360 --> 00:05:18.800]  猶大是一個欺騙他父親雅各的人
[00:05:18.800 --> 00:05:21.600]  至少是他帶頭去欺騙他父親
[00:05:21.600 --> 00:05:23.320]  欺騙雅各
[00:05:23.320 --> 00:05:25.560]  約瑟你兒子已經死了
[00:05:25.560 --> 00:05:29.720]  說回我們今天經文第38章
[00:05:29.720 --> 00:05:33.000]  就好像他和他父親雅各一樣
[00:05:33.000 --> 00:05:36.400]  被他一個後輩欺騙了
[00:05:36.400 --> 00:05:41.640]  38章其實主要你看到
[00:05:41.640 --> 00:05:45.560]  是有三個男人和一個女人的故事
[00:05:45.560 --> 00:05:50.360]  三個男人就是猶大和猶大兩個兒子
[00:05:50.360 --> 00:05:54.520]  女人很明顯就是猶大的息婦譚雅
[00:05:54.520 --> 00:05:58.160]  首先我們看看經文1至11節
[00:05:58.160 --> 00:06:00.440]  那些男人做過什麼呢?
[00:06:00.440 --> 00:06:02.680]  請大家一起讀
[00:06:02.680 --> 00:06:04.000]  1、2、3起
[00:06:04.320 --> 00:06:06.320]  (念經)
[00:06:06.320 --> 00:06:08.320]  (念經)
[00:06:08.320 --> 00:06:10.320]  (念經)
[00:06:10.320 --> 00:06:12.320]  (念經)
[00:06:12.320 --> 00:06:14.320]  (念經)
[00:06:15.320 --> 00:06:17.320]  (念經)
[00:06:18.320 --> 00:06:20.320]  (念經)
[00:06:21.320 --> 00:06:23.320]  (念經)
[00:06:24.320 --> 00:06:26.320]  (念經)
[00:06:27.320 --> 00:06:29.320]  (念經)
[00:06:30.320 --> 00:06:32.320]  (念經)
[00:06:33.320 --> 00:06:35.320]  (念經)
[00:06:35.320 --> 00:06:37.320]  (念經)
[00:06:37.320 --> 00:06:39.320]  (念經)
[00:06:40.320 --> 00:06:42.320]  (念經)
[00:06:42.320 --> 00:06:44.320]  (念經)
[00:06:44.320 --> 00:06:47.320]  (念經)
[00:06:47.320 --> 00:06:50.320]  (念經)
[00:06:50.320 --> 00:06:53.320]  (念經)
[00:06:53.320 --> 00:06:56.320]  (念經)
[00:06:56.320 --> 00:06:59.320]  (念經)
[00:06:59.320 --> 00:07:02.320]  (念經)
[00:07:02.320 --> 00:07:05.320]  (念經)
[00:07:05.320 --> 00:07:08.320]  (念經)
[00:07:09.320 --> 00:07:11.320]  (念經)
[00:07:11.320 --> 00:07:14.320]  (念經)
[00:07:14.320 --> 00:07:17.320]  (念經)
[00:07:17.320 --> 00:07:21.320]  (念經)
[00:07:21.320 --> 00:07:24.320]  (念經)
[00:07:24.320 --> 00:07:27.320]  (念經)
[00:07:27.320 --> 00:07:30.320]  (念經)
[00:07:30.320 --> 00:07:33.320]  (念經)
[00:07:33.320 --> 00:07:36.320]  (念經)
[00:07:37.320 --> 00:07:39.320]  (念經)
[00:07:39.320 --> 00:07:42.320]  (念經)
[00:07:42.320 --> 00:07:45.320]  (念經)
[00:07:45.320 --> 00:07:47.320]  (張國柱翻譯)
[00:07:47.320 --> 00:07:49.320]  (張國柱翻譯)
[00:07:49.320 --> 00:07:51.320]  (張國柱翻譯)
[00:07:51.320 --> 00:07:53.320]  (張國柱翻譯)
[00:07:53.320 --> 00:07:56.320]  (張國柱翻譯)
[00:07:56.320 --> 00:07:59.320]  (張國柱翻譯)
[00:07:59.320 --> 00:08:02.320]  (張國柱翻譯)
[00:08:02.320 --> 00:08:05.320]  (張國柱翻譯)
[00:08:05.320 --> 00:08:08.320]  (張國柱翻譯)
[00:08:08.320 --> 00:08:11.320]  (張國柱翻譯)
[00:08:11.320 --> 00:08:14.320]  (張國柱翻譯)
[00:08:14.320 --> 00:08:17.320]  (張國柱翻譯)
[00:08:17.320 --> 00:08:20.320]  (張國柱翻譯)
[00:08:20.320 --> 00:08:22.320]  (張國柱翻譯)
[00:08:22.320 --> 00:08:25.320]  (張國柱翻譯)
[00:08:25.320 --> 00:08:28.320]  (張國柱翻譯)
[00:08:28.320 --> 00:08:31.320]  (張國柱翻譯)
[00:08:31.320 --> 00:08:34.320]  (張國柱翻譯)
[00:08:34.320 --> 00:08:37.320]  (張國柱翻譯)
[00:08:37.320 --> 00:08:40.320]  (張國柱翻譯)
[00:08:40.320 --> 00:08:43.320]  (張國柱翻譯)
[00:08:43.320 --> 00:08:46.320]  (張國柱翻譯)
[00:08:46.320 --> 00:08:49.320]  (張國柱翻譯)
[00:08:49.320 --> 00:08:51.320]  (張國柱翻譯)
[00:08:51.320 --> 00:08:54.320]  (張國柱翻譯)
[00:08:54.320 --> 00:08:57.320]  (張國柱翻譯)
[00:08:57.320 --> 00:09:00.320]  (張國柱翻譯)
[00:09:00.320 --> 00:09:03.320]  (張國柱翻譯)
[00:09:03.320 --> 00:09:06.320]  (張國柱翻譯)
[00:09:06.320 --> 00:09:09.320]  (張國柱翻譯)
[00:09:09.320 --> 00:09:12.320]  (張國柱翻譯)
[00:09:12.320 --> 00:09:15.320]  (張國柱翻譯)
[00:09:15.320 --> 00:09:18.320]  (張國柱翻譯)
[00:09:18.320 --> 00:09:20.320]  (張國柱翻譯)
[00:09:20.320 --> 00:09:23.320]  (張國柱翻譯)
[00:09:23.320 --> 00:09:26.320]  (張國柱翻譯)
[00:09:26.320 --> 00:09:29.320]  (張國柱翻譯)
[00:09:29.320 --> 00:09:32.320]  (張國柱翻譯)
[00:09:32.320 --> 00:09:35.320]  (張國柱翻譯)
[00:09:35.320 --> 00:09:38.320]  (張國柱翻譯)
[00:09:38.320 --> 00:09:41.320]  (張國柱翻譯)
[00:09:41.320 --> 00:09:44.320]  (張國柱翻譯)
[00:09:44.320 --> 00:09:47.320]  (張國柱翻譯)
[00:09:47.320 --> 00:09:49.320]  (張國柱翻譯)
[00:09:49.320 --> 00:09:52.320]  (張國柱翻譯)
[00:09:52.320 --> 00:09:55.320]  (張國柱翻譯)
[00:09:55.320 --> 00:09:58.320]  (張國柱翻譯)
[00:09:58.320 --> 00:10:01.320]  (張國柱翻譯)
[00:10:01.320 --> 00:10:04.320]  (張國柱翻譯)
[00:10:04.320 --> 00:10:07.320]  (張國柱翻譯)
[00:10:07.320 --> 00:10:10.320]  (張國柱翻譯)
[00:10:10.320 --> 00:10:13.320]  (張國柱翻譯)
[00:10:13.320 --> 00:10:16.320]  (張國柱翻譯)
[00:10:16.320 --> 00:10:18.320]  (張國柱翻譯)
[00:10:18.320 --> 00:10:21.320]  (張國柱翻譯)
[00:10:21.320 --> 00:10:24.320]  (張國柱翻譯)
[00:10:24.320 --> 00:10:27.320]  (張國柱翻譯)
[00:10:27.320 --> 00:10:30.320]  (張國柱翻譯)
[00:10:30.320 --> 00:10:33.320]  (張國柱翻譯)
[00:10:33.320 --> 00:10:36.320]  (張國柱翻譯)
[00:10:36.320 --> 00:10:39.320]  (張國柱翻譯)
[00:10:39.320 --> 00:10:42.320]  (張國柱翻譯)
[00:10:42.320 --> 00:10:45.320]  (張國柱翻譯)
[00:10:45.320 --> 00:10:47.320]  (張國柱翻譯)
[00:10:47.320 --> 00:10:50.320]  (張國柱翻譯)
[00:10:50.320 --> 00:10:53.320]  (張國柱翻譯)
[00:10:53.320 --> 00:10:56.320]  (張國柱翻譯)
[00:10:56.320 --> 00:10:59.320]  (張國柱翻譯)
[00:10:59.320 --> 00:11:02.320]  (張國柱翻譯)
[00:11:02.320 --> 00:11:05.320]  (張國柱翻譯)
[00:11:05.320 --> 00:11:08.320]  (張國柱翻譯)
[00:11:08.320 --> 00:11:11.320]  (張國柱翻譯)
[00:11:11.320 --> 00:11:14.320]  (張國柱翻譯)
[00:11:14.320 --> 00:11:16.320]  (張國柱翻譯)
[00:11:16.320 --> 00:11:19.320]  (張國柱翻譯)
[00:11:19.320 --> 00:11:22.320]  (張國柱翻譯)
[00:11:22.320 --> 00:11:25.320]  (張國柱翻譯)
[00:11:25.320 --> 00:11:28.320]  (張國柱翻譯)
[00:11:28.320 --> 00:11:31.320]  (張國柱翻譯)
[00:11:31.320 --> 00:11:34.320]  (張國柱翻譯)
[00:11:34.320 --> 00:11:37.320]  (張國柱翻譯)
[00:11:37.320 --> 00:11:40.320]  (張國柱翻譯)
[00:11:40.320 --> 00:11:43.320]  (張國柱翻譯)
[00:11:43.320 --> 00:11:45.320]  (張國柱翻譯)
[00:11:45.320 --> 00:11:48.320]  (張國柱翻譯)
[00:11:48.320 --> 00:11:51.320]  (張國柱翻譯)
[00:11:51.320 --> 00:11:54.320]  (張國柱翻譯)
[00:11:54.320 --> 00:11:57.320]  (張國柱翻譯)
[00:11:57.320 --> 00:12:00.320]  (張國柱翻譯)
[00:12:00.320 --> 00:12:03.320]  (張國柱翻譯)
[00:12:03.320 --> 00:12:06.320]  (張國柱翻譯)
[00:12:06.320 --> 00:12:09.320]  (張國柱翻譯)
[00:12:09.320 --> 00:12:12.320]  (張國柱翻譯)
[00:12:12.320 --> 00:12:14.320]  (張國柱翻譯)
[00:12:14.320 --> 00:12:17.320]  (張國柱翻譯)
[00:12:17.320 --> 00:12:20.320]  (張國柱翻譯)
[00:12:20.320 --> 00:12:23.320]  (張國柱翻譯)
[00:12:23.320 --> 00:12:26.320]  (張國柱翻譯)
[00:12:26.320 --> 00:12:29.320]  (張國柱翻譯)
[00:12:29.320 --> 00:12:32.320]  (張國柱翻譯)
[00:12:32.320 --> 00:12:35.320]  (張國柱翻譯)
[00:12:35.320 --> 00:12:38.320]  (張國柱翻譯)
[00:12:38.320 --> 00:12:41.320]  (張國柱翻譯)
[00:12:41.320 --> 00:12:43.320]  (張國柱翻譯)
[00:12:43.320 --> 00:12:46.320]  (張國柱翻譯)
[00:12:46.320 --> 00:12:49.320]  (張國柱翻譯)
[00:12:49.320 --> 00:12:52.320]  (張國柱翻譯)
[00:12:52.320 --> 00:12:55.320]  (張國柱翻譯)
[00:12:55.320 --> 00:12:58.320]  (張國柱翻譯)
[00:12:58.320 --> 00:13:01.320]  (張國柱翻譯)
[00:13:01.320 --> 00:13:04.320]  (張國柱翻譯)
[00:13:04.320 --> 00:13:07.320]  (張國柱翻譯)
[00:13:07.320 --> 00:13:10.320]  (張國柱翻譯)
[00:13:10.320 --> 00:13:12.320]  (張國柱翻譯)
[00:13:12.320 --> 00:13:15.320]  (張國柱翻譯)
[00:13:15.320 --> 00:13:18.320]  (張國柱翻譯)
[00:13:18.320 --> 00:13:21.320]  (張國柱翻譯)
[00:13:21.320 --> 00:13:24.320]  (張國柱翻譯)
[00:13:24.320 --> 00:13:27.320]  (張國柱翻譯)
[00:13:27.320 --> 00:13:30.320]  (張國柱翻譯)
[00:13:30.320 --> 00:13:33.320]  (張國柱翻譯)
[00:13:33.320 --> 00:13:36.320]  (張國柱翻譯)
[00:13:36.320 --> 00:13:39.320]  (張國柱翻譯)
[00:13:39.320 --> 00:13:41.320]  (張國柱翻譯)
[00:13:41.320 --> 00:13:44.320]  (張國柱翻譯)
[00:13:44.320 --> 00:13:47.320]  (張國柱翻譯)
[00:13:47.320 --> 00:13:50.320]  (張國柱翻譯)
[00:13:50.320 --> 00:13:53.320]  (張國柱翻譯)
[00:13:53.320 --> 00:13:56.320]  (張國柱翻譯)
[00:13:56.320 --> 00:13:59.320]  (張國柱翻譯)
[00:13:59.320 --> 00:14:02.320]  (張國柱翻譯)
[00:14:02.320 --> 00:14:05.320]  (張國柱翻譯)
[00:14:05.320 --> 00:14:08.320]  (張國柱翻譯)
[00:14:09.320 --> 00:14:11.320]  (張國柱翻譯)
[00:14:11.320 --> 00:14:14.320]  (張國柱翻譯)
[00:14:14.320 --> 00:14:17.320]  (張國柱翻譯)
[00:14:17.320 --> 00:14:20.320]  (張國柱翻譯)
[00:14:20.320 --> 00:14:23.320]  (張國柱翻譯)
[00:14:23.320 --> 00:14:26.320]  (張國柱翻譯)
[00:14:26.320 --> 00:14:29.320]  (張國柱翻譯)
[00:14:29.320 --> 00:14:32.320]  (張國柱翻譯)
[00:14:32.320 --> 00:14:35.320]  (張國柱翻譯)
[00:14:36.320 --> 00:14:38.320]  (張國柱翻譯)
[00:14:38.320 --> 00:14:41.320]  (張國柱翻譯)
[00:14:41.320 --> 00:14:44.320]  (張國柱翻譯)
[00:14:44.320 --> 00:14:47.320]  (張國柱翻譯)
[00:14:47.320 --> 00:14:50.320]  (張國柱翻譯)
[00:14:50.320 --> 00:14:53.320]  (張國柱翻譯)
[00:14:53.320 --> 00:14:56.320]  (張國柱翻譯)
[00:14:56.320 --> 00:14:59.320]  (張國柱翻譯)
[00:14:59.320 --> 00:15:02.320]  (張國柱翻譯)
[00:15:02.320 --> 00:15:05.320]  (張國柱翻譯)
[00:15:05.320 --> 00:15:07.320]  (張國柱翻譯)
[00:15:07.320 --> 00:15:10.320]  (張國柱翻譯)
[00:15:10.320 --> 00:15:13.320]  (張國柱翻譯)
[00:15:13.320 --> 00:15:16.320]  (張國柱翻譯)
[00:15:16.320 --> 00:15:19.320]  (張國柱翻譯)
[00:15:19.320 --> 00:15:22.320]  (張國柱翻譯)
[00:15:22.320 --> 00:15:25.320]  (張國柱翻譯)
[00:15:25.320 --> 00:15:28.320]  (張國柱翻譯)
[00:15:28.320 --> 00:15:31.320]  (張國柱翻譯)
[00:15:31.320 --> 00:15:34.320]  (張國柱翻譯)
[00:15:34.320 --> 00:15:36.320]  (張國柱翻譯)
[00:15:36.320 --> 00:15:39.320]  (張國柱翻譯)
[00:15:39.320 --> 00:15:42.320]  (張國柱翻譯)
[00:15:42.320 --> 00:15:45.320]  (張國柱翻譯)
[00:15:45.320 --> 00:15:48.320]  (張國柱翻譯)
[00:15:48.320 --> 00:15:51.320]  (張國柱翻譯)
[00:15:51.320 --> 00:15:54.320]  (張國柱翻譯)
[00:15:54.320 --> 00:15:57.320]  (張國柱翻譯)
[00:15:57.320 --> 00:16:00.320]  (張國柱翻譯)
[00:16:00.320 --> 00:16:03.320]  (張國柱翻譯)
[00:16:03.320 --> 00:16:05.320]  (張國柱翻譯)
[00:16:05.320 --> 00:16:08.320]  (張國柱翻譯)
[00:16:08.320 --> 00:16:11.320]  (張國柱翻譯)
[00:16:11.320 --> 00:16:14.320]  (張國柱翻譯)
[00:16:14.320 --> 00:16:17.320]  (張國柱翻譯)
[00:16:17.320 --> 00:16:20.320]  (張國柱翻譯)
[00:16:20.320 --> 00:16:23.320]  (張國柱翻譯)
[00:16:23.320 --> 00:16:26.320]  (張國柱翻譯)
[00:16:26.320 --> 00:16:29.320]  (張國柱翻譯)
[00:16:29.320 --> 00:16:32.320]  (張國柱翻譯)
[00:16:32.320 --> 00:16:34.320]  (張國柱翻譯)
[00:16:34.320 --> 00:16:37.320]  (張國柱翻譯)
[00:16:37.320 --> 00:16:40.320]  (張國柱翻譯)
[00:16:40.320 --> 00:16:43.320]  (張國柱翻譯)
[00:16:43.320 --> 00:16:46.320]  (張國柱翻譯)
[00:16:46.320 --> 00:16:49.320]  (張國柱翻譯)
[00:16:49.320 --> 00:16:52.320]  (張國柱翻譯)
[00:16:52.320 --> 00:16:55.320]  (張國柱翻譯)
[00:16:55.320 --> 00:16:58.320]  (張國柱翻譯)
[00:16:58.320 --> 00:17:01.320]  (張國柱翻譯)
[00:17:01.320 --> 00:17:03.320]  (張國柱翻譯)
[00:17:03.320 --> 00:17:06.320]  (張國柱翻譯)
[00:17:06.320 --> 00:17:09.320]  (張國柱翻譯)
[00:17:09.320 --> 00:17:12.320]  (張國柱翻譯)
[00:17:12.320 --> 00:17:15.320]  (張國柱翻譯)
[00:17:15.320 --> 00:17:18.320]  (張國柱翻譯)
[00:17:18.320 --> 00:17:21.320]  (張國柱翻譯)
[00:17:21.320 --> 00:17:24.320]  (張國柱翻譯)
[00:17:24.320 --> 00:17:27.320]  (張國柱翻譯)
[00:17:27.320 --> 00:17:30.320]  (張國柱翻譯)
[00:17:30.320 --> 00:17:32.320]  (張國柱翻譯)
[00:17:32.320 --> 00:17:35.320]  (張國柱翻譯)
[00:17:35.320 --> 00:17:38.320]  (張國柱翻譯)
[00:17:38.320 --> 00:17:41.320]  (張國柱翻譯)
[00:17:41.320 --> 00:17:44.320]  (張國柱翻譯)
[00:17:44.320 --> 00:17:47.320]  (張國柱翻譯)
[00:17:47.320 --> 00:17:50.320]  (張國柱翻譯)
[00:17:50.320 --> 00:17:53.320]  (張國柱翻譯)
[00:17:53.320 --> 00:17:56.320]  (張國柱翻譯)
[00:17:56.320 --> 00:17:59.320]  (張國柱翻譯)
[00:17:59.320 --> 00:18:01.320]  (張國柱翻譯)
[00:18:01.320 --> 00:18:04.320]  (張國柱翻譯)
[00:18:04.320 --> 00:18:07.320]  (張國柱翻譯)
[00:18:07.320 --> 00:18:10.320]  (張國柱翻譯)
[00:18:10.320 --> 00:18:13.320]  (張國柱翻譯)
[00:18:13.320 --> 00:18:16.320]  (張國柱翻譯)
[00:18:16.320 --> 00:18:19.320]  (張國柱翻譯)
[00:18:19.320 --> 00:18:22.320]  (張國柱翻譯)
[00:18:22.320 --> 00:18:25.320]  (張國柱翻譯)
[00:18:25.320 --> 00:18:28.320]  (張國柱翻譯)
[00:18:28.320 --> 00:18:30.320]  (張國柱翻譯)
[00:18:30.320 --> 00:18:33.320]  (張國柱翻譯)
[00:18:33.320 --> 00:18:36.320]  (張國柱翻譯)
[00:18:36.320 --> 00:18:39.320]  (張國柱翻譯)
[00:18:39.320 --> 00:18:42.320]  (張國柱翻譯)
[00:18:42.320 --> 00:18:45.320]  (張國柱翻譯)
[00:18:45.320 --> 00:18:48.320]  (張國柱翻譯)
[00:18:48.320 --> 00:18:51.320]  (張國柱翻譯)
[00:18:51.320 --> 00:18:54.320]  (張國柱翻譯)
[00:18:54.320 --> 00:18:57.320]  (張國柱翻譯)
[00:18:57.320 --> 00:18:59.320]  (張國柱翻譯)
[00:18:59.320 --> 00:19:02.320]  (張國柱翻譯)
[00:19:02.320 --> 00:19:05.320]  (張國柱翻譯)
[00:19:05.320 --> 00:19:08.320]  (張國柱翻譯)
[00:19:08.320 --> 00:19:11.320]  (張國柱翻譯)
[00:19:11.320 --> 00:19:14.320]  (張國柱翻譯)
[00:19:14.320 --> 00:19:17.320]  (張國柱翻譯)
[00:19:17.320 --> 00:19:20.320]  (張國柱翻譯)
[00:19:20.320 --> 00:19:23.320]  (張國柱翻譯)
[00:19:23.320 --> 00:19:26.320]  (張國柱翻譯)
[00:19:26.320 --> 00:19:28.320]  (張國柱翻譯)
[00:19:28.320 --> 00:19:31.320]  (張國柱翻譯)
[00:19:31.320 --> 00:19:34.320]  (張國柱翻譯)
[00:19:34.320 --> 00:19:37.320]  (張國柱翻譯)
[00:19:37.320 --> 00:19:40.320]  (張國柱翻譯)
[00:19:40.320 --> 00:19:43.320]  (張國柱翻譯)
[00:19:43.320 --> 00:19:46.320]  (張國柱翻譯)
[00:19:46.320 --> 00:19:49.320]  (張國柱翻譯)
[00:19:49.320 --> 00:19:52.320]  (張國柱翻譯)
[00:19:52.320 --> 00:19:55.320]  (張國柱翻譯)
[00:19:55.320 --> 00:19:57.320]  (張國柱翻譯)
[00:19:57.320 --> 00:20:00.320]  (張國柱翻譯)
[00:20:00.320 --> 00:20:03.320]  (張國柱翻譯)
[00:20:03.320 --> 00:20:06.320]  (張國柱翻譯)
[00:20:06.320 --> 00:20:09.320]  (張國柱翻譯)
[00:20:09.320 --> 00:20:12.320]  (張國柱翻譯)
[00:20:12.320 --> 00:20:15.320]  (張國柱翻譯)
[00:20:15.320 --> 00:20:18.320]  (張國柱翻譯)
[00:20:18.320 --> 00:20:21.320]  (張國柱翻譯)
[00:20:21.320 --> 00:20:24.320]  (張國柱翻譯)
[00:20:24.320 --> 00:20:26.320]  (張國柱翻譯)
[00:20:26.320 --> 00:20:29.320]  (張國柱翻譯)
[00:20:29.320 --> 00:20:32.320]  (張國柱翻譯)
[00:20:32.320 --> 00:20:35.320]  (張國柱翻譯)
[00:20:35.320 --> 00:20:38.320]  (張國柱翻譯)
[00:20:38.320 --> 00:20:41.320]  (張國柱翻譯)
[00:20:41.320 --> 00:20:44.320]  (張國柱翻譯)
[00:20:44.320 --> 00:20:47.320]  (張國柱翻譯)
