
[00:00:00.000 --> 00:00:01.720]  各位早晨,平安
[00:03:53.800 --> 00:03:56.400]  「像祂是潔淨的一樣」
[00:03:56.400 --> 00:04:02.200]  「凡犯罪的,就是做違背律法的事」
[00:04:02.200 --> 00:04:04.000]  「違背律法的,就是罪」
[00:04:04.000 --> 00:04:07.200]  「你們知道基督曾顯現是要除掉罪」
[00:04:07.200 --> 00:04:08.800]  「在祂並沒有罪」
[00:04:08.800 --> 00:04:11.200]  「凡住在祂裡面的,不犯罪」
[00:04:11.200 --> 00:04:15.200]  「凡犯罪的,未曾看見祂,也未曾認識祂」
[00:04:15.200 --> 00:04:16.800]  我們一起讀吧
[00:04:16.800 --> 00:04:20.800]  「孩子們,不要讓人迷惑了你們」
[00:04:20.800 --> 00:04:25.000]  「行義的才是義人,正如基督是義的」
[00:04:25.000 --> 00:04:27.600]  「犯罪的是出於魔鬼」
[00:04:27.600 --> 00:04:30.800]  「因為魔鬼從起初就犯罪」
[00:04:30.800 --> 00:04:33.200]  「神的兒子顯現出來」
[00:04:33.200 --> 00:04:36.400]  「是為了要毀滅魔鬼的作為」
[00:04:36.400 --> 00:04:39.200]  「凡從神生的,不犯罪」
[00:04:39.200 --> 00:04:42.000]  「因神的道存在他裡面」
[00:04:42.000 --> 00:04:44.000]  「他也不能犯罪」
[00:04:44.000 --> 00:04:46.400]  「因為他是由神生的」
[00:04:46.400 --> 00:04:50.200]  「這就顯明誰是神的兒女」
[00:04:50.200 --> 00:04:52.600]  「誰是魔鬼的兒女了」
[00:04:52.600 --> 00:04:55.600]  「凡不行義的,不是出於神」
[00:04:55.600 --> 00:04:59.200]  「不愛他弟兄的,也是如此」
[00:04:59.200 --> 00:05:01.000]  不知道是不是大家除了口罩
[00:05:01.000 --> 00:05:03.000]  我覺得聲音跟平日不同了
[00:05:03.000 --> 00:05:05.600]  有人說
[00:05:05.600 --> 00:05:09.200]  「你們看,不能夠想一想,看一看就走」
[00:05:09.200 --> 00:05:11.800]  「要停下來,慢慢的」
[00:05:11.800 --> 00:05:14.600]  「甚至坐下來細味消化一下」
[00:05:14.600 --> 00:05:19.200]  「思考天父賜給我們的是何等的慈愛」
[00:05:19.200 --> 00:05:21.600]  「讓我們得以稱為神的兒女」
[00:05:21.600 --> 00:05:23.400]  「真的很奇異」
[00:05:23.400 --> 00:05:27.800]  「人竟然可以成為神的兒女」
[00:05:27.800 --> 00:05:30.200]  「何等的愛?怎樣的愛?」
[00:05:30.200 --> 00:05:31.800]  「靜下來,想一想」
[00:05:31.800 --> 00:05:34.000]  「不如比較一下跟其他的愛」
[00:05:34.000 --> 00:05:35.600]  《約翰提信》的起手提到
[00:05:35.600 --> 00:05:38.200]  生命之道耶穌基督已經顯現出來了
[00:05:38.200 --> 00:05:42.000]  「人宣認耶穌為父,同父同子」
[00:05:42.000 --> 00:05:46.000]  「人宣認耶穌,就同父同子有團契」
[00:05:46.000 --> 00:05:47.600]  「這是何等的愛?」
[00:05:47.600 --> 00:05:49.600]  《約翰》是一章四節的字眼
[00:05:49.600 --> 00:05:51.800]  就是「何等的喜樂和滿足」
[00:05:51.800 --> 00:05:53.200]  大家想清楚一點
[00:05:53.200 --> 00:05:56.200]  人竟然可以跟神有團契
[00:05:56.200 --> 00:05:57.800]  圖畫就好像一個普通人
[00:05:57.800 --> 00:05:59.400]  但是國王抬舉他
[00:05:59.400 --> 00:06:01.800]  可以成為國王的朋友一樣
[00:06:01.800 --> 00:06:03.600]  但是你們看看
[00:06:03.600 --> 00:06:05.000]  「看一看」
[00:06:05.000 --> 00:06:06.200]  「想清楚一點比較一下」
[00:06:06.200 --> 00:06:08.200]  「天父賜給我們的」
[00:06:08.200 --> 00:06:10.200]  「是超越同神團契的愛」
[00:06:10.200 --> 00:06:11.800]  「不是朋友的名分」
[00:06:11.800 --> 00:06:13.600]  「是兒女的名分」
[00:06:13.600 --> 00:06:14.600]  「天父賜給我們的」
[00:06:14.600 --> 00:06:16.000]  「是何等的慈愛」
[00:06:16.000 --> 00:06:18.800]  「讓人得以稱為神的兒女」
[00:06:18.800 --> 00:06:21.800]  「至高的神竟然稱我做他的女兒」
[00:06:21.800 --> 00:06:23.000]  「而當我停下來」
[00:06:23.000 --> 00:06:24.200]  「越想的時候」
[00:06:24.200 --> 00:06:26.200]  「究竟怎能如此?」
[00:06:26.200 --> 00:06:28.800]  「我就不能夠理解這份愛了」
[00:06:28.800 --> 00:06:31.600]  你和我心裡都會有不喜歡的人
[00:06:31.600 --> 00:06:33.800]  甚至會去到敵我分明的地步
[00:06:33.800 --> 00:06:35.200]  他很遠走過
[00:06:35.200 --> 00:06:36.600]  可能你快要走的時候就掉頭走
[00:06:36.600 --> 00:06:38.200]  甚至會衝上去
[00:06:38.200 --> 00:06:40.200]  跟他口角或搏擊
[00:06:40.200 --> 00:06:42.000]  試想一下這個人在你腦裡
[00:06:42.000 --> 00:06:42.800]  我不知道是誰
[00:06:42.800 --> 00:06:44.200]  你腦裡的那個
[00:06:44.200 --> 00:06:45.200]  試想一下有一天
[00:06:45.200 --> 00:06:46.200]  你見到他
[00:06:46.200 --> 00:06:47.000]  你離遠就見到他
[00:06:47.000 --> 00:06:48.800]  但你衝過去不是打他
[00:06:48.800 --> 00:06:50.000]  你衝過去
[00:06:50.000 --> 00:06:51.400]  搭著他的肩膀
[00:06:51.400 --> 00:06:52.600]  抱著他
[00:06:52.600 --> 00:06:55.400]  看著他的眼睛跟他說
[00:06:55.400 --> 00:06:57.000]  「從今以後」
[00:06:57.000 --> 00:06:58.800]  「今天你就是我的兒子」
[00:06:58.800 --> 00:07:00.000]  「你就是我的女兒」
[00:07:00.000 --> 00:07:01.400]  「我會視你如己出」
[00:07:01.400 --> 00:07:04.800]  「這樣愛你、照顧你」
[00:07:04.800 --> 00:07:06.800]  能夠主動跟仇敵和好
[00:07:06.800 --> 00:07:08.800]  那份愛已經非彼尋常
[00:07:08.800 --> 00:07:09.800]  但現實上
[00:07:09.800 --> 00:07:11.800]  當我們跟神為仇敵的時候
[00:07:11.800 --> 00:07:14.000]  神不是走過來打我們肩膀
[00:07:14.000 --> 00:07:15.200]  他是差派他的兒子
[00:07:15.200 --> 00:07:16.800]  耶穌基督降世為人
[00:07:16.800 --> 00:07:18.400]  剛才我們唱詩都唱到
[00:07:18.400 --> 00:07:20.000]  「取了露瀑的形象」
[00:07:20.000 --> 00:07:21.200]  「謙卑的信服」
[00:07:21.200 --> 00:07:22.400]  「以至於死」
[00:07:22.400 --> 00:07:25.800]  「為你和我的罪釘在十字架上」
[00:07:25.800 --> 00:07:27.600]  《馬書五章》說得很清楚
[00:07:27.600 --> 00:07:29.200]  「為人死是少有的」
[00:07:29.200 --> 00:07:30.800]  「為人人死或有感造的」
[00:07:30.800 --> 00:07:33.600]  「唯有基督在我們還作罪人的時候」
[00:07:33.600 --> 00:07:36.200]  「為我們死」
[00:07:36.200 --> 00:07:40.800]  「神的愛就在此向我們顯明了」
[00:07:40.800 --> 00:07:42.200]  大家看不看到
[00:07:42.200 --> 00:07:45.400]  賦賜給我們的是何等的慈愛
[00:07:45.400 --> 00:07:47.400]  是超越同神團契的愛
[00:07:47.400 --> 00:07:48.800]  是超越仇敵的愛
[00:07:48.800 --> 00:07:50.800]  是超越聖命的愛
[00:07:50.800 --> 00:07:51.800]  朋友弟兄姊妹
[00:07:51.800 --> 00:07:52.800]  經文不是說
[00:07:52.800 --> 00:07:54.800]  賦賜給我們是何等的榮耀
[00:07:54.800 --> 00:07:56.200]  尊榮、Honor
[00:07:56.200 --> 00:07:58.200]  讓我們得以稱為神的兒女
[00:07:58.200 --> 00:08:00.200]  經文說是何等的愛
[00:08:00.200 --> 00:08:02.600]  心心不可思議的愛
[00:08:02.600 --> 00:08:04.200]  世上最高的愛
[00:08:04.200 --> 00:08:06.600]  剛才我們唱了一首很經典的詩歌
[00:08:06.600 --> 00:08:08.000]  我們開始的時候
[00:08:08.000 --> 00:08:09.200]  另一首我很喜歡的詩歌
[00:08:09.200 --> 00:08:11.600]  就是《And Can It Be?怎能如此》
[00:08:11.600 --> 00:08:15.400]  這首歌很描寫到神的愛很到位
[00:08:15.400 --> 00:08:18.000]  「怎能如此?罪我者應為罪人」
[00:08:18.000 --> 00:08:20.200]  「也能蒙主保血救贖」
[00:08:20.200 --> 00:08:22.600]  「因我罪過使他受苦」
[00:08:22.600 --> 00:08:25.000]  「因我罪過使他受死」
[00:08:25.000 --> 00:08:27.600]  「奇異的愛何能如此?」
[00:08:27.600 --> 00:08:30.400]  「我主我神竟為我死」
[00:08:30.400 --> 00:08:32.600]  「我主我神竟為我死」
[00:08:32.600 --> 00:08:35.600]  「何等的愛?百百恩慈無限的愛」
[00:08:35.600 --> 00:08:38.600]  「世界上最高寫明的愛」
[00:08:38.600 --> 00:08:40.400]  我相信了耶穌幾年之後
[00:08:40.400 --> 00:08:41.600]  相信了耶穌一年多之後
[00:08:41.600 --> 00:08:43.800]  我就去了澳洲讀聖學
[00:08:43.800 --> 00:08:46.800]  開始回用英文聚會的大學教會
[00:08:46.800 --> 00:08:48.600]  我就在那個時候學會了這首
[00:08:48.600 --> 00:08:51.000]  《And Can It Be?怎能如此》的詩歌
[00:08:51.000 --> 00:08:52.400]  這首詩歌很感動我
[00:08:52.400 --> 00:08:54.800]  但另一個我初初用英文學聖經
[00:08:54.800 --> 00:08:57.000]  震撼我心的一個記憶就是
[00:08:57.000 --> 00:09:00.000]  當我們讀聖經讀到二分所書一章的時候
[00:09:00.000 --> 00:09:03.400]  聽到牧師用adoption這個修養這個字
[00:09:03.400 --> 00:09:05.200]  當時我正在用中英對照聖經
[00:09:05.200 --> 00:09:06.600]  一邊中一邊英這樣看
[00:09:06.600 --> 00:09:09.000]  「以望一望二分所書一章五節」
[00:09:09.000 --> 00:09:11.800]  「他按著自己旨意所喜悅的」
[00:09:11.800 --> 00:09:14.800]  「預定我們藉耶穌基督得兒子的名分」
[00:09:14.800 --> 00:09:17.200]  原來得兒子名分這個字
[00:09:17.200 --> 00:09:19.600]  英文翻譯是adoption
[00:09:19.600 --> 00:09:20.800]  即是修養
[00:09:20.800 --> 00:09:23.000]  再看回保羅在羅馬書八章九章
[00:09:23.000 --> 00:09:24.000]  加拿大書四章
[00:09:24.000 --> 00:09:25.400]  得兒子的名分
[00:09:25.400 --> 00:09:27.600]  都是用adoption去表達的
[00:09:27.600 --> 00:09:29.400]  我的心其實很受感動的
[00:09:29.400 --> 00:09:30.600]  感受到神的愛
[00:09:30.600 --> 00:09:32.000]  就是被修養的愛
[00:09:32.000 --> 00:09:34.400]  孤兒裡面本來是無助無望的
[00:09:34.400 --> 00:09:36.800]  但是被修養回到家裡
[00:09:36.800 --> 00:09:38.800]  有人去愛惜他照顧他
[00:09:38.800 --> 00:09:41.400]  一下子從灰塵裡面被抬舉
[00:09:41.400 --> 00:09:43.000]  去到好像皇室裡面
[00:09:43.000 --> 00:09:45.400]  跟皇帝一起去食筵席
[00:09:45.400 --> 00:09:47.400]  自此之後每次當唱歌
[00:09:47.400 --> 00:09:50.200]  或者提到我們是神的兒女的時候
[00:09:50.200 --> 00:09:53.000]  我就想像自己是神的兒女的那份愛
[00:09:53.000 --> 00:09:54.800]  就是被修養的那份愛
[00:09:54.800 --> 00:09:58.200]  受寵若驚不可思議的愛
[00:09:58.200 --> 00:10:00.600]  但在預備這篇信息的時候
[00:10:00.600 --> 00:10:02.200]  當我真的聽到約翰的命令
[00:10:02.200 --> 00:10:03.400]  停下來站著
[00:10:03.400 --> 00:10:04.800]  behold的時候
[00:10:04.800 --> 00:10:05.600]  看完又看
[00:10:05.600 --> 00:10:06.400]  看完又看
[00:10:06.400 --> 00:10:07.800]  禱告完又禱告
[00:10:07.800 --> 00:10:10.600]  很感謝天父帶我去另一個地方
[00:10:10.600 --> 00:10:11.600]  去一個新的角度
[00:10:11.600 --> 00:10:14.000]  去體會這個千富奇異的愛
[00:10:14.000 --> 00:10:16.800]  這一份是超越修養的愛
[00:10:16.800 --> 00:10:19.600]  因為這一份是神親生的愛
[00:10:19.600 --> 00:10:20.800]  不是修養
[00:10:20.800 --> 00:10:22.200]  是親生的
[00:10:22.200 --> 00:10:22.800]  跟保羅不同
[00:10:22.800 --> 00:10:23.800]  約翰用另一個角度
[00:10:23.800 --> 00:10:26.000]  帶我們去體會天父的愛
[00:10:26.000 --> 00:10:28.600]  你們看之前的一句二章二十九節
[00:10:28.600 --> 00:10:30.600]  你們若知道他是公義的
[00:10:30.600 --> 00:10:32.600]  就知道凡行公義的人
[00:10:32.600 --> 00:10:35.200]  都是神生的
[00:10:35.200 --> 00:10:36.800]  今天我們的經文第九節裡
[00:10:36.800 --> 00:10:39.000]  也有兩節提到凡從生的
[00:10:39.000 --> 00:10:41.000]  由神生的
[00:10:41.000 --> 00:10:43.600]  約翰是說信徒是神所生的
[00:10:43.600 --> 00:10:46.600]  是神親生生出來的寶貝兒女
[00:10:46.600 --> 00:10:49.000]  到了第五章一節更加精而簡化
[00:10:49.000 --> 00:10:51.800]  凡信耶穌是基督的
[00:10:51.800 --> 00:10:54.200]  都是從神生的
[00:10:54.200 --> 00:10:56.200]  修養
[00:10:56.200 --> 00:10:59.800]  是我們合法成為神兒女的名分
[00:10:59.800 --> 00:11:01.800]  這是中文翻譯得很好
[00:11:01.800 --> 00:11:04.000]  但從生
[00:11:04.000 --> 00:11:06.000]  就是我們跟神的性情
[00:11:06.000 --> 00:11:07.200]  是可以有份
[00:11:07.200 --> 00:11:09.000]  分享到父的本性
[00:11:09.000 --> 00:11:10.800]  Like father, like son
[00:11:10.800 --> 00:11:12.000]  我和你們可能想不明白
[00:11:12.000 --> 00:11:14.400]  為什麼又修養又親生的呢
[00:11:14.400 --> 00:11:16.800]  但信耶穌基督的人就是這樣
[00:11:16.800 --> 00:11:18.200]  兩樣都是
[00:11:18.200 --> 00:11:19.000]  你們看
[00:11:19.000 --> 00:11:21.800]  約翰帶給我們看見的是家配的恩情
[00:11:21.800 --> 00:11:24.200]  父似下聖靈,內著從生
[00:11:24.200 --> 00:11:26.600]  凡信神耶穌基督的人
[00:11:26.600 --> 00:11:28.200]  就成為神的兒女
[00:11:28.200 --> 00:11:30.200]  不只是兒子的名分
[00:11:30.200 --> 00:11:31.800]  不是只有兒女的名分
[00:11:31.800 --> 00:11:33.000]  還是神親生
[00:11:33.000 --> 00:11:34.200]  有神的DNA
[00:11:34.200 --> 00:11:36.800]  有神的性情的兒女
[00:11:36.800 --> 00:11:38.800]  人能夠分享到
[00:11:38.800 --> 00:11:40.000]  這個至高神
[00:11:40.000 --> 00:11:42.600]  又完美聖潔的神的本性
[00:11:42.600 --> 00:11:44.600]  大家說這份的愛
[00:11:44.600 --> 00:11:46.600]  是何等的愛呢
[00:11:46.600 --> 00:11:49.400]  記得我第一次做媽媽
[00:11:49.400 --> 00:11:51.600]  我生了個大兒子出來指證
[00:11:51.600 --> 00:11:53.400]  醫生把寶寶抱給我
[00:11:53.400 --> 00:11:54.600]  我看了他第一眼
[00:11:54.600 --> 00:11:57.400]  我當時有一個問題和一個感嘆
[00:11:57.400 --> 00:11:58.200]  讚嘆
[00:11:58.200 --> 00:11:59.800]  嘩,為什麼這麼像
[00:11:59.800 --> 00:12:01.800]  和家喬一模一樣的樣子
[00:12:01.800 --> 00:12:04.400]  除了樣子之外
[00:12:04.400 --> 00:12:06.400]  孩子一直長大,現在他成人了
[00:12:06.400 --> 00:12:09.000]  這麼多年我真的看見他很像爸爸
[00:12:09.000 --> 00:12:10.600]  從興趣到性情
[00:12:10.600 --> 00:12:12.200]  爸爸喜歡看書,他也喜歡看書
[00:12:12.200 --> 00:12:13.600]  爸爸喜歡歷史,他也喜歡歷史
[00:12:13.600 --> 00:12:15.000]  現在還讀歷史
[00:12:15.000 --> 00:12:16.200]  我下棋就是
[00:12:16.200 --> 00:12:17.200]  你和我下棋很好的
[00:12:17.200 --> 00:12:19.200]  我只想下一步,你一定會贏
[00:12:19.200 --> 00:12:21.200]  但家喬心思細密會想很多步
[00:12:21.200 --> 00:12:22.600]  他兒子也學他
[00:12:22.600 --> 00:12:23.600]  學得像他
[00:12:23.600 --> 00:12:25.600]  多想七八步,很穩妥
[00:12:25.600 --> 00:12:27.200]  每一個孩子的生命
[00:12:27.200 --> 00:12:29.200]  是連於父親的生命
[00:12:29.200 --> 00:12:31.800]  是一個有機的關係
[00:12:31.800 --> 00:12:33.600]  分享父親的本性
[00:12:33.600 --> 00:12:35.200]  又能夠一家人生活
[00:12:35.200 --> 00:12:37.200]  其實思想行為就很像
[00:12:37.200 --> 00:12:38.600]  爸爸的影響
[00:12:38.600 --> 00:12:41.200]  當耶穌基督死裡復活
[00:12:41.200 --> 00:12:42.800]  聖經的《按爾西結書》
[00:12:42.800 --> 00:12:43.600]  我看了很久了
[00:12:43.600 --> 00:12:44.600]  耶利米蘇所應許
[00:12:44.600 --> 00:12:46.400]  將新的靈,新的心
[00:12:46.400 --> 00:12:47.800]  放入人的心裡
[00:12:47.800 --> 00:12:49.400]  人就能重生
[00:12:49.400 --> 00:12:51.400]  成為神親生的子女
[00:12:51.400 --> 00:12:52.600]  大家想想
[00:12:52.600 --> 00:12:54.200]  我們昨天在團體上說了很多句
[00:12:54.200 --> 00:12:55.000]  選金句
[00:12:55.000 --> 00:12:56.400]  很多人都選了這句
[00:12:56.400 --> 00:12:59.000]  我們只是比天使微小的人
[00:12:59.000 --> 00:13:01.200]  但神竟然顧念我們
[00:13:01.200 --> 00:13:02.600]  我們的生命
[00:13:02.600 --> 00:13:04.200]  竟然可以連於神
[00:13:04.200 --> 00:13:06.600]  還說能夠分享祂的本性
[00:13:06.600 --> 00:13:08.600]  祂的傳言的聖潔公義
[00:13:08.600 --> 00:13:10.400]  傳言的慈愛
[00:13:10.400 --> 00:13:13.600]  大家說這份是什麼愛
[00:13:13.600 --> 00:13:15.600]  從仇恨、紛爭、憤怒
[00:13:15.600 --> 00:13:17.800]  到結出人愛、和平、良善
[00:13:17.800 --> 00:13:19.600]  從自私、分派、結黨
[00:13:19.600 --> 00:13:22.400]  到培養出溫柔、節制、忍耐
[00:13:22.400 --> 00:13:24.800]  神的兒女們每天都是連於天父
[00:13:24.800 --> 00:13:26.800]  有聖靈的恩高在我們裡面
[00:13:26.800 --> 00:13:27.600]  教導我們
[00:13:27.600 --> 00:13:30.000]  神的兒女根本不再需要人的教導
[00:13:30.000 --> 00:13:33.000]  這是《尚文2章》尾約翰寫到的
[00:13:33.000 --> 00:13:35.000]  經乾行義、謙卑相愛
[00:13:35.000 --> 00:13:37.200]  我們就能夠行在光明中
[00:13:37.200 --> 00:13:39.200]  神的兒女就可以無可指責
[00:13:39.200 --> 00:13:40.400]  誠實無畏
[00:13:40.400 --> 00:13:41.600]  在現今的世代
[00:13:41.600 --> 00:13:42.800]  作無瑕疵
[00:13:42.800 --> 00:13:44.000]  神的兒女
[00:13:44.000 --> 00:13:45.400]  這份愛和福氣
[00:13:45.400 --> 00:13:47.000]  根本我們不能夠想像的
[00:13:47.000 --> 00:13:48.000]  弟兄姊妹
[00:13:48.000 --> 00:13:49.000]  順命聽命
[00:13:49.000 --> 00:13:51.200]  順命聽命神的兒女
[00:13:51.200 --> 00:13:53.400]  甚至有福氣作明光照耀
[00:13:53.400 --> 00:13:55.200]  將神的生命之道
[00:13:55.200 --> 00:14:00.000]  基督在黑暗的世代顯現出來
[00:14:00.000 --> 00:14:01.800]  親愛的,你看不看到
[00:14:01.800 --> 00:14:06.400]  你看不看到天父何等的愛
[00:14:06.400 --> 00:14:08.800]  超越從神團契的愛
[00:14:08.800 --> 00:14:10.400]  超越仇敵的愛
[00:14:10.400 --> 00:14:12.800]  超越性命的愛
[00:14:12.800 --> 00:14:14.400]  超越修養的愛
[00:14:14.400 --> 00:14:16.800]  這是天父的慈愛
[00:14:16.800 --> 00:14:18.200]  讓我們世人成為他
[00:14:18.200 --> 00:14:19.600]  親生兒女
[00:14:19.600 --> 00:14:21.800]  成為他親生兒女的愛
[00:14:21.800 --> 00:14:22.800]  體會了何等的愛
[00:14:22.800 --> 00:14:24.400]  約翰進一步帶我們想清楚
[00:14:24.400 --> 00:14:28.000]  神的兒女是何等的身份
[00:14:28.000 --> 00:14:30.400]  你們看父切削我們是何等的慈愛
[00:14:30.400 --> 00:14:33.400]  讓我們得以稱為神的兒女
[00:14:33.400 --> 00:14:34.600]  我們的下一句
[00:14:34.600 --> 00:14:35.200]  大家看一看
[00:14:35.200 --> 00:14:37.400]  就是我們也真是他的兒女
[00:14:37.400 --> 00:14:38.800]  世人不認識我們的理由
[00:14:38.800 --> 00:14:41.800]  是因他們未曾認識父
[00:14:41.800 --> 00:14:43.800]  世人不認識我們是神的子女
[00:14:43.800 --> 00:14:45.200]  其實我們不緊要
[00:14:45.200 --> 00:14:46.000]  甚至不需要驚訝
[00:14:46.000 --> 00:14:47.800]  因為經文寫得很清楚
