
[00:00:00.000 --> 00:00:06.000]  謝謝敬拜隊帶領我們繼續有敬拜的時間
[00:04:00.000 --> 00:04:03.000]  好像我們都沒有什麼可以擺上
[00:04:03.000 --> 00:04:04.000]  不如都不用參與
[00:04:04.000 --> 00:04:06.000]  或者留待下次吧
[00:04:06.000 --> 00:04:08.000]  有時候我們都會想的就是
[00:04:08.000 --> 00:04:10.000]  這些機會都不是屬於我的
[00:04:10.000 --> 00:04:12.000]  是屬於那些有能力的
[00:04:12.000 --> 00:04:14.000]  是屬於那些有恩賜的
[00:04:14.000 --> 00:04:17.000]  是屬於那些本身有侍奉崗位的人的
[00:04:17.000 --> 00:04:19.000]  不過我問
[00:04:19.000 --> 00:04:21.000]  說到服事
[00:04:21.000 --> 00:04:23.000]  其實我們作為基督徒
[00:04:23.000 --> 00:04:26.000]  我們應該怎樣看擺上這件事呢
[00:04:26.000 --> 00:04:30.000]  今天很想透過馬學福音的兩個女人
[00:04:30.000 --> 00:04:31.000]  很想去看看
[00:04:31.000 --> 00:04:34.000]  究竟在服事裡面我們說要去擺上
[00:04:34.000 --> 00:04:36.000]  其實有什麼可以去學習呢
[00:04:36.000 --> 00:04:40.000]  我們先去看今天介紹第一個的女人
[00:04:40.000 --> 00:04:45.000]  是來自馬學福音的十二章的四十一至四十四節
[00:04:45.000 --> 00:04:48.000]  我們先去讀這幾節的經文
[00:04:48.000 --> 00:04:49.000]  大家耳熟能詳
[00:04:49.000 --> 00:04:51.000]  我們提督一準備起
[00:04:51.000 --> 00:04:53.000]  耶穌對銀庫坐著
[00:04:53.000 --> 00:04:56.000]  看眾人怎樣投錢入庫
[00:04:56.000 --> 00:05:00.000]  有好些財主往裡投了若干的錢
[00:05:00.000 --> 00:05:03.000]  有一個窮寡婦來
[00:05:03.000 --> 00:05:05.000]  往裡投了兩個小錢
[00:05:05.000 --> 00:05:07.000]  就是一個大錢
[00:05:07.000 --> 00:05:09.000]  耶穌叫門徒來說
[00:05:09.000 --> 00:05:11.000]  我實在告訴你們
[00:05:11.000 --> 00:05:14.000]  這窮寡婦投入庫裡的
[00:05:14.000 --> 00:05:17.000]  比眾人所投的更多
[00:05:17.000 --> 00:05:19.000]  因為他們都是自己有餘
[00:05:19.000 --> 00:05:22.000]  拿出來投在裡頭
[00:05:22.000 --> 00:05:24.000]  但這寡婦是自己不足
[00:05:24.000 --> 00:05:28.000]  擺一切養生的都投上了
[00:05:28.000 --> 00:05:32.000]  我猜大家這段經文反過來都會背出來
[00:05:32.000 --> 00:05:35.000]  這是窮寡婦奉獻的故事
[00:05:35.000 --> 00:05:37.000]  地點發生在哪裏呢?
[00:05:37.000 --> 00:05:39.000]  就是耶穌坐在聖殿
[00:05:39.000 --> 00:05:41.000]  即是婦女院銀庫的對面
[00:05:41.000 --> 00:05:46.000]  經文說耶穌刻意找一個地方坐下
[00:05:46.000 --> 00:05:48.000]  祂說祂看著
[00:05:48.000 --> 00:05:49.000]  而看著這個字
[00:05:49.000 --> 00:05:52.000]  正是指耶穌特意觀察著
[00:05:52.000 --> 00:05:56.000]  當時的人奉獻的情況和態度
[00:05:56.000 --> 00:05:58.000]  當時發生了什麼事呢?
[00:05:58.000 --> 00:06:00.000]  有一群財主
[00:06:00.000 --> 00:06:05.000]  經文說他往奉獻箱投了若干的錢
[00:06:05.000 --> 00:06:09.000]  而一個寡婦往裡投了兩個小錢
[00:06:09.000 --> 00:06:11.000]  就是一個大錢
[00:06:11.000 --> 00:06:14.000]  嘩!你吵到我這邊都聽到你在說什麼
[00:06:14.000 --> 00:06:18.000]  我們會問的是
[00:06:18.000 --> 00:06:21.000]  為什麼當時的人這麼清楚知道
[00:06:21.000 --> 00:06:24.000]  究竟那些人投了什麼錢進去呢?
[00:06:24.000 --> 00:06:26.000]  我都會問
[00:06:26.000 --> 00:06:27.000]  譬如像我們現在這樣
[00:06:27.000 --> 00:06:29.000]  我們全奉獻袋的時候
[00:06:29.000 --> 00:06:32.000]  你不會特意看著旁邊那個
[00:06:32.000 --> 00:06:34.000]  究竟他在奉獻五百元
[00:06:34.000 --> 00:06:35.000]  二十元
[00:06:35.000 --> 00:06:37.000]  還是一元人民幣
[00:06:37.000 --> 00:06:38.000]  不會這樣看的
[00:06:38.000 --> 00:06:40.000]  你不會特意看著旁邊那個
[00:06:40.000 --> 00:06:42.000]  在奉獻什麼
[00:06:42.000 --> 00:06:46.000]  其實為什麼會清楚知道他們的差別呢?
[00:06:46.000 --> 00:06:48.000]  因為當時奉獻那個
[00:06:48.000 --> 00:06:50.000]  裝那個器皿的設計
[00:06:50.000 --> 00:06:51.000]  就好像這張圖一樣
[00:06:51.000 --> 00:06:53.000]  可能你看得不是太清楚
[00:06:53.000 --> 00:06:55.000]  不過你會看到那個寡婦旁邊
[00:06:55.000 --> 00:07:00.000]  就有一個類似喇叭形的器皿
[00:07:00.000 --> 00:07:05.000]  其實當時的人會將錢投進去
[00:07:05.000 --> 00:07:10.000]  所以當那些錢如果是很多的時候
[00:07:10.000 --> 00:07:12.000]  當投進去那個器皿裡
[00:07:12.000 --> 00:07:15.000]  就會發出很多很響的聲音
[00:07:15.000 --> 00:07:17.000]  就下了進去
[00:07:17.000 --> 00:07:21.000]  不過當那個寡婦只是投了兩個小錢的時候
[00:07:21.000 --> 00:07:22.000]  可能就是
[00:07:22.000 --> 00:07:25.000]  這樣就完了
[00:07:25.000 --> 00:07:28.000]  所以當時的人就這樣聽聲音
[00:07:28.000 --> 00:07:31.000]  都知道那些人奉獻了多少
[00:07:31.000 --> 00:07:35.000]  當時有很多的財主投了若干的錢
[00:07:35.000 --> 00:07:38.000]  如果原文直譯有一個更加大的對比
[00:07:38.000 --> 00:07:40.000]  就是有很多有錢的人
[00:07:40.000 --> 00:07:42.000]  投了很多錢進去
[00:07:42.000 --> 00:07:44.000]  其實正正是在說
[00:07:44.000 --> 00:07:46.000]  財主真的很多
[00:07:46.000 --> 00:07:47.000]  投了進去
[00:07:47.000 --> 00:07:49.000]  不過另一邊廂窮寡婦
[00:07:49.000 --> 00:07:51.000]  投了兩個小錢
[00:07:51.000 --> 00:07:53.000]  等於一個大錢
[00:07:53.000 --> 00:07:55.000]  究竟小錢有多少呢
[00:07:55.000 --> 00:07:57.000]  小錢其實一個小錢
[00:07:57.000 --> 00:08:00.000]  是當時巴勒斯坦地流通貨幣裡面
[00:08:00.000 --> 00:08:02.000]  最少的銀幣
[00:08:02.000 --> 00:08:05.000]  譬如現在最少的銀幣是多少
[00:08:05.000 --> 00:08:06.000]  就是一毫子
[00:08:06.000 --> 00:08:10.000]  舉個例子就是兩個一毫子就投進去了
[00:08:10.000 --> 00:08:13.000]  不過當時這兩個小錢
[00:08:13.000 --> 00:08:15.000]  其實可以怎樣用呢
[00:08:15.000 --> 00:08:19.000]  大概你在當時都可以吃到一餐飯
[00:08:19.000 --> 00:08:25.000]  這裡正正帶出兩者奉獻的對比
[00:08:25.000 --> 00:08:29.000]  不過當時耶穌的回應是什麼呢
[00:08:29.000 --> 00:08:34.000]  他說那個窮寡婦投了後入婦女的
[00:08:34.000 --> 00:08:36.000]  是比眾人所投的更多
[00:08:36.000 --> 00:08:40.000]  因為那群財主是自己有餘的投在裡面
[00:08:40.000 --> 00:08:43.000]  但是寡婦是自己不足
[00:08:43.000 --> 00:08:45.000]  將她一切養生的都投上
[00:08:45.000 --> 00:08:47.000]  這裡正正耶穌想帶出
[00:08:47.000 --> 00:08:49.000]  在人的角度
[00:08:49.000 --> 00:08:50.000]  在祭司的角度看
[00:08:50.000 --> 00:08:53.000]  財主那一筆大筆的奉獻
[00:08:53.000 --> 00:08:56.000]  對聖殿的運作好像很有幫助
[00:08:56.000 --> 00:08:58.000]  不過在耶穌的眼中
[00:08:58.000 --> 00:09:00.000]  奉獻的價值是什麼呢
[00:09:00.000 --> 00:09:05.000]  正正他說的不是專注在絕對的金額
[00:09:05.000 --> 00:09:07.000]  而是相對的比例
[00:09:07.000 --> 00:09:09.000]  他用了一個比喻對比
[00:09:09.000 --> 00:09:12.000]  他帶出的就是有餘和不足
[00:09:12.000 --> 00:09:14.000]  有餘是說什麼呢
[00:09:14.000 --> 00:09:17.000]  那群人只是在計算過之後
[00:09:17.000 --> 00:09:20.000]  將一部分的東西投上去獻上
[00:09:20.000 --> 00:09:22.000]  就當為奉獻
[00:09:22.000 --> 00:09:24.000]  不過這一種奉獻
[00:09:24.000 --> 00:09:27.000]  其實對他們的日常生活沒有太大的影響
[00:09:27.000 --> 00:09:31.000]  又或者可以說是一種不痛不癢的奉獻
[00:09:31.000 --> 00:09:33.000]  但是不足是說
[00:09:33.000 --> 00:09:39.000]  窮寡婦連基本溫飽都可能不夠用
[00:09:39.000 --> 00:09:42.000]  甚至經文說將她一切養生
[00:09:42.000 --> 00:09:45.000]  就是所有的生活費
[00:09:45.000 --> 00:09:49.000]  一切的產業都毫無保留地獻上
[00:09:49.000 --> 00:09:52.000]  一些賴以為生的東西都獻上
[00:09:52.000 --> 00:09:54.000]  對於窮寡婦來說
[00:09:54.000 --> 00:09:56.000]  她感受到的就是
[00:09:56.000 --> 00:09:58.000]  只有這麼多我就奉獻這麼多
[00:09:58.000 --> 00:10:02.000]  這種奉獻是超出她的能力範圍
[00:10:02.000 --> 00:10:05.000]  甚至在這個超出能力範圍的情況下
[00:10:05.000 --> 00:10:08.000]  她仍然選擇做出這個奉獻的決定
[00:10:08.000 --> 00:10:14.000]  弟兄姊妹 窮寡婦的兩個小詞我們經常聽
[00:10:14.000 --> 00:10:16.000]  其實是代表她的不足
[00:10:16.000 --> 00:10:18.000]  代表她的僅有
[00:10:18.000 --> 00:10:21.000]  代表她只有這麼多就擺上這麼多
[00:10:21.000 --> 00:10:23.000]  這是她的所有
[00:10:23.000 --> 00:10:27.000]  當人看財主奉獻的是什麼呢
[00:10:27.000 --> 00:10:31.000]  就是投入奉獻箱發出很響亮的聲音
[00:10:31.000 --> 00:10:33.000]  得到很多人的讚賞
[00:10:33.000 --> 00:10:35.000]  但是窮寡婦這個很微弱
[00:10:35.000 --> 00:10:38.000]  丟了兩個小詞的聲音
[00:10:38.000 --> 00:10:40.000]  這種奉獻
[00:10:40.000 --> 00:10:42.000]  窮寡婦仍然願意奉上的時候
[00:10:42.000 --> 00:10:44.000]  其實是出於不比較
[00:10:44.000 --> 00:10:46.000]  出於盡力做好的心態
[00:10:46.000 --> 00:10:51.000]  和出於對神的敬畏和忠心
[00:10:51.000 --> 00:10:54.000]  弟兄姊妹 今天說伏事
[00:10:54.000 --> 00:10:55.000]  我也會問
[00:10:55.000 --> 00:10:58.000]  當我們進入伏事的過程的時候
[00:10:58.000 --> 00:11:00.000]  我們有時候都好像窮寡婦一樣
[00:11:00.000 --> 00:11:03.000]  我們只有兩個小詞
[00:11:03.000 --> 00:11:06.000]  不過在伏事的過程裡面的時候
[00:11:06.000 --> 00:11:09.000]  有時候我們的眼光會是怎麼樣呢
[00:11:09.000 --> 00:11:13.000]  我們很多時候會將焦點放在別人身上
[00:11:13.000 --> 00:11:16.000]  我們會覺得別人有很好的恩賜
[00:11:16.000 --> 00:11:18.000]  別人的能力很厲害
[00:11:18.000 --> 00:11:19.000]  好像這個圖
[00:11:19.000 --> 00:11:21.000]  別人很多東西都能夠處理
[00:11:21.000 --> 00:11:22.000]  攪攪攝影機也行
[00:11:22.000 --> 00:11:24.000]  帶鏡擺也行
[00:11:24.000 --> 00:11:27.000]  再加上有時候恩賜很外顯
[00:11:27.000 --> 00:11:29.000]  那個人彈琴這麼厲害
[00:11:29.000 --> 00:11:30.000]  彈結他這麼厲害
[00:11:30.000 --> 00:11:32.000]  神一定大大用他
[00:11:32.000 --> 00:11:35.000]  不過當我們有這個眼光進入伏事的時候
[00:11:35.000 --> 00:11:37.000]  在這個比較之下
[00:11:37.000 --> 00:11:39.000]  帶給我們的是什麼呢
[00:11:39.000 --> 00:11:40.000]  弟兄姊妹
[00:11:40.000 --> 00:11:44.000]  原來我們只是將眼光放在別人身上
[00:11:44.000 --> 00:11:46.000]  我們永遠很多時候都不知道
[00:11:46.000 --> 00:11:49.000]  我們那兩個小詞是什麼
[00:11:49.000 --> 00:11:51.000]  我們只看到別人有很多很多的東西
[00:11:51.000 --> 00:11:54.000]  但是看到的就是我們很多很多沒有的東西
[00:11:54.000 --> 00:11:57.000]  我們只覺得我們不夠了
[00:11:57.000 --> 00:11:59.000]  我們的生命有很多不足
[00:11:59.000 --> 00:12:05.000]  而這種比較也讓我們在伏事裡面付出
[00:12:05.000 --> 00:12:07.000]  我們很多時候都有很多的卻步
[00:12:07.000 --> 00:12:08.000]  我們覺得的就是
[00:12:08.000 --> 00:12:10.000]  這些機會不是屬於我的
[00:12:10.000 --> 00:12:12.000]  算了算了
[00:12:12.000 --> 00:12:13.000]  弟兄姊妹
[00:12:13.000 --> 00:12:15.000]  問一下我們自己
[00:12:15.000 --> 00:12:18.000]  如果神是創造我們那個的時候
[00:12:18.000 --> 00:12:21.000]  神給我們那兩個小錢是什麼
[00:12:21.000 --> 00:12:26.000]  可能你真的只會按powerpoint
[00:12:26.000 --> 00:12:31.000]  可能你真的只會弄care那些level的爛gag
[00:12:31.000 --> 00:12:36.000]  又或者可能你真的只會三級的琴
[00:12:36.000 --> 00:12:40.000]  這些是不是都是我們兩個小錢呢
[00:12:40.000 --> 00:12:43.000]  最近搞台灣短孫
[00:12:43.000 --> 00:12:47.000]  很想分享一個導師
[00:12:47.000 --> 00:12:50.000]  其中一個去台灣短孫的導師的經歷
[00:12:50.000 --> 00:12:52.000]  那個導師發生什麼事呢
[00:12:52.000 --> 00:12:54.000]  因為我們每一次台灣短孫的training
[00:12:54.000 --> 00:12:58.000]  都會找不同的導師去大敬拜
[00:12:58.000 --> 00:13:02.000]  我們有一次就找了一個導師去幫忙負責
[00:13:02.000 --> 00:13:04.000]  那個導師就說
[00:13:04.000 --> 00:13:08.000]  我也是去年11月才開始學結他
[00:13:08.000 --> 00:13:10.000]  因為他今年有一個立志
[00:13:10.000 --> 00:13:14.000]  就說他很想去能夠自彈自唱一首詩歌
[00:13:14.000 --> 00:13:16.000]  叫《我心屬於你》
[00:13:16.000 --> 00:13:20.000]  他就膽粗粗去去年11月
[00:13:20.000 --> 00:13:24.000]  每個禮拜下班就找時間去學結他
[00:13:24.000 --> 00:13:28.000]  他就說不如你試一下一起去大敬拜
[00:13:28.000 --> 00:13:33.000]  那天的敬拜他就真的自彈自唱去大敬拜
[00:13:33.000 --> 00:13:37.000]  他就分享說其實壓力總是會有的
[00:13:37.000 --> 00:13:42.000]  不過在過程上都試下地盡力去擺上
[00:13:42.000 --> 00:13:49.000]  在過程中當然都可能會有很多不同的甩漏
[00:13:49.000 --> 00:13:52.000]  但是我想在過程上
[00:13:52.000 --> 00:13:55.000]  我們可能人體為的就是有很多不同的人
[00:13:55.000 --> 00:13:57.000]  更加適合去大敬拜
[00:13:57.000 --> 00:14:00.000]  但是在過程中我想這個導師
[00:14:00.000 --> 00:14:03.000]  他就是很盡力去獻上
[00:14:03.000 --> 00:14:07.000]  縱然可能有很多不同的仍然要改進的地方
[00:14:07.000 --> 00:14:10.000]  但是他就是見到有需要的時候
[00:14:10.000 --> 00:14:13.000]  他有多少就擺上多少
[00:14:13.000 --> 00:14:19.000]  弟兄姊妹,當然我們不是說我們看得那麼多就不需要練任何東西
[00:14:19.000 --> 00:14:21.000]  你看見那個導師其實都有核能
[00:14:21.000 --> 00:14:23.000]  又花時間去練
[00:14:23.000 --> 00:14:25.000]  不過重點的是
[00:14:25.000 --> 00:14:28.000]  我們看不看見我們那兩個小時是些什麼呢?
[00:14:28.000 --> 00:14:30.000]  當我們看見這兩個小時的時候
[00:14:30.000 --> 00:14:33.000]  當我們有服事的機會的時候
[00:14:33.000 --> 00:14:38.000]  我們願不願意有那麼多就擺上那麼多呢?
[00:14:38.000 --> 00:14:41.000]  當這個世界教我們的是什麼呢?
[00:14:41.000 --> 00:14:43.000]  我們要做得最好
[00:14:43.000 --> 00:14:45.000]  我們要有能力
[00:14:45.000 --> 00:14:47.000]  我們要擺出來
[00:14:47.000 --> 00:14:50.000]  擺出來的時候才會得到別人的讚賞
[00:14:50.000 --> 00:14:52.000]  不過耶穌告訴我們
[00:14:52.000 --> 00:14:55.000]  即使我們真的有很多不足夠
[00:14:55.000 --> 00:14:58.000]  但我們仍然願意擺上的時候
[00:14:58.000 --> 00:15:01.000]  這個才是神看重
[00:15:01.000 --> 00:15:04.000]  因為耶穌看重的不是我們準備好
[00:15:04.000 --> 00:15:06.000]  滿分了才去服事
[00:15:06.000 --> 00:15:08.000]  而是即使我們有不足
[00:15:08.000 --> 00:15:12.000]  但我們願意在比較之下盡力去擺上的時候
[00:15:12.000 --> 00:15:15.000]  我們才能看見原來
[00:15:15.000 --> 00:15:21.000]  這些才是神眼中極具價值的兩個小錢
[00:15:21.000 --> 00:15:24.000]  頂智慧,我不知道在過程中
[00:15:24.000 --> 00:15:26.000]  當你想起自己的時候
[00:15:26.000 --> 00:15:29.000]  你那兩個小錢是些什麼呢?
[00:15:29.000 --> 00:15:31.000]  會不會有很多時候都是很多比較
[00:15:31.000 --> 00:15:34.000]  以致我們不能夠在過程中
[00:15:34.000 --> 00:15:38.000]  去很多卻步,算了,服事都交給其他人
[00:15:38.000 --> 00:15:40.000]  不要是我
[00:15:40.000 --> 00:15:43.000]  頂智慧,其實機會永遠都在這裡
[00:15:43.000 --> 00:15:45.000]  但是我們願不願意去踏出呢?
[00:15:45.000 --> 00:15:49.000]  這個是我們都願意去嘗試去學習的事情
[00:15:49.000 --> 00:15:52.000]  這個是第一個女人帶給我們的提醒
[00:15:52.000 --> 00:15:54.000]  當我們去想到
[00:15:54.000 --> 00:15:57.000]  有時候可能我們覺得自己不夠好
[00:15:57.000 --> 00:15:59.000]  覺得這個機會不是屬於我
[00:15:59.000 --> 00:16:02.000]  不過,原來當我們跨出了這一步的時候
[00:16:02.000 --> 00:16:05.000]  原來有另一個情況都會令到我們
[00:16:05.000 --> 00:16:08.000]  經常都覺得這些機會不是屬於我的
[00:16:08.000 --> 00:16:09.000]  因為是什麼呢?
[00:16:09.000 --> 00:16:13.000]  原因就是因為我們有時候進入服事過程中的時候
[00:16:13.000 --> 00:16:15.000]  原來我們都有很多比較
[00:16:15.000 --> 00:16:18.000]  有很多計較,有很多計算
[00:16:18.000 --> 00:16:21.000]  覺得代價很大,很不值得
[00:16:21.000 --> 00:16:23.000]  我們一起去看看第二個女人
[00:16:23.000 --> 00:16:27.000]  就是來自十四章的第三到第九節
[00:16:27.000 --> 00:16:29.000]  亦都是大家很耳熟能詳的經文
[00:16:29.000 --> 00:16:32.000]  我們一起讀了這幾個經文,準備起
[00:16:32.000 --> 00:16:37.000]  耶穌在伯大尼大麻封的西門家裡坐直的時候
[00:16:37.000 --> 00:16:43.000]  有一個女人拿著一瓶玉智貴的珍拿香膏來
[00:16:43.000 --> 00:16:47.000]  打破玉瓶,把膏囂在耶穌的頭上
[00:16:47.000 --> 00:16:50.000]  有幾個人心裡恨不起,說:
[00:16:50.000 --> 00:16:53.000]  何用這樣枉費香膏呢?
[00:16:53.000 --> 00:16:58.000]  這香膏可以賣三十多兩銀子,周濟窮人
[00:16:58.000 --> 00:17:01.000]  他們就向那女人生氣
[00:17:01.000 --> 00:17:05.000]  耶穌說:由他吧,為甚麼難為他呢?
[00:17:05.000 --> 00:17:08.000]  他在我身上做的是一件美事
[00:17:08.000 --> 00:17:11.000]  因為常有窮人和你們同在
[00:17:11.000 --> 00:17:17.000]  要向他們行事隨善都可以,是你們不常有我
[00:17:17.000 --> 00:17:20.000]  他所做的,是盡他所能的
[00:17:20.000 --> 00:17:25.000]  他是為我安葬的,是把香膏與仙囂在我身上
[00:17:25.000 --> 00:17:28.000]  我實在告訴你們,普天之下
[00:17:28.000 --> 00:17:31.000]  無論在甚麼地方傳這福音
[00:17:31.000 --> 00:17:36.000]  也要述說這女人所做的,以為紀念
[00:17:36.000 --> 00:17:39.000]  這段經文大家都很熟悉
[00:17:39.000 --> 00:17:43.000]  都是發生在逾越節的時候
[00:17:43.000 --> 00:17:49.000]  耶穌正正在伯大尼西門的家有一個筵席
[00:17:49.000 --> 00:17:56.000]  突然間這段經文說有一個女人拿了一瓶真拿達香膏
[00:17:56.000 --> 00:18:03.000]  拿達其實當時是一個極度昂貴的香料
[00:18:03.000 --> 00:18:06.000]  當我們看經文的時候
[00:18:06.000 --> 00:18:17.000]  是一個極具珍貴的香料
[00:18:17.000 --> 00:18:20.000]  而面對這個女人的行為
[00:18:20.000 --> 00:18:24.000]  當我們讀這段經文的時候
[00:18:24.000 --> 00:18:29.000]  你會看到門徒與這個女人正正是一個對比
[00:18:29.000 --> 00:18:31.000]  這個女人做了甚麼行為呢?
[00:18:31.000 --> 00:18:33.000]  她做了打破玉瓶
[00:18:33.000 --> 00:18:36.000]  打破這個行動是甚麼意思?
[00:18:36.000 --> 00:18:40.000]  即是將它打爛了,是不能回頭的
[00:18:40.000 --> 00:18:43.000]  所以這個女人打破玉瓶這個行動
[00:18:43.000 --> 00:18:47.000]  代表著這個香膏打破了是不能再用的
[00:18:47.000 --> 00:18:52.000]  是全數地奉獻出來,是毫無保留的
[00:18:52.000 --> 00:18:55.000]  不過門徒,剛才大家讀經文的時候
[00:18:55.000 --> 00:18:58.000]  他的反應又是怎樣呢?
[00:18:58.000 --> 00:19:01.000]  原來經文說他們很生氣
[00:19:01.000 --> 00:19:05.000]  他們覺得為甚麼這麼浪費呢?
[00:19:05.000 --> 00:19:08.000]  我想門徒看到的是甚麼呢?
[00:19:08.000 --> 00:19:15.000]  他看到的是這些香膏背後代表著的就是那三十兩的銀錢
[00:19:15.000 --> 00:19:19.000]  是相等於當時普通的工人一年的工資
[00:19:19.000 --> 00:19:23.000]  他看到的是原來這一筆錢
[00:19:23.000 --> 00:19:31.000]  是有更加大的功用去濟濟窮人上,幫助窮人
[00:19:31.000 --> 00:19:34.000]  甚至可以實踐當時摩西的律法
[00:19:34.000 --> 00:19:39.000]  在門徒的角度,他們從一個功利主義的心態
[00:19:39.000 --> 00:19:42.000]  只是看見那個物品可以換取的價值
[00:19:42.000 --> 00:19:49.000]  他們覺得這個女人很浪費,沒有真正去用這一筆錢的功用
[00:19:49.000 --> 00:19:54.000]  其實可以做很多慈善的工作,所以就很生氣,想罵她
[00:19:54.000 --> 00:20:01.000]  門徒在計較下,在我們看經濟的成本下
