
[00:00:00.000 --> 00:00:04.540]  今天我們來到教會的第四週
[00:04:11.760 --> 00:04:14.120]  看學生上課情景
[00:04:14.120 --> 00:04:17.520]  見到一班小學二年級的學生
[00:04:17.520 --> 00:04:21.480]  他們很專心聽老師講聖經的故事
[00:04:21.480 --> 00:04:24.560]  老師從事教導聖經的故事
[00:04:24.560 --> 00:04:27.680]  那位校長就很開心
[00:04:27.680 --> 00:04:29.320]  走進課室裏面
[00:04:29.320 --> 00:04:30.720]  各位同學
[00:04:30.720 --> 00:04:33.080]  見你們這麼乖想主日學
[00:04:33.080 --> 00:04:34.120]  這麼專心
[00:04:34.120 --> 00:04:36.680]  我考大家一個聖經問題好不好
[00:04:36.680 --> 00:04:37.720]  好啊好啊
[00:04:37.720 --> 00:04:41.000]  誰推臨耶利哥城牆
[00:04:41.000 --> 00:04:43.080]  於是那些人不懂回答
[00:04:43.080 --> 00:04:45.000]  小明就問
[00:04:45.000 --> 00:04:47.920]  小明 誰推臨耶利哥城牆
[00:04:47.920 --> 00:04:50.120]  你猜他怎樣回應
[00:04:50.120 --> 00:04:51.800]  不是我
[00:04:51.800 --> 00:04:53.800]  我沒有推臨
[00:04:53.800 --> 00:04:57.560]  與我無關
[00:04:57.560 --> 00:04:59.480]  小娟呢
[00:04:59.480 --> 00:05:00.680]  都不是我
[00:05:00.680 --> 00:05:01.760]  我這麼厲害
[00:05:01.760 --> 00:05:02.720]  我很乖
[00:05:02.720 --> 00:05:04.520]  我平時背都不敢拿
[00:05:04.520 --> 00:05:06.280]  怎會是我
[00:05:06.280 --> 00:05:07.640]  很激氣
[00:05:07.640 --> 00:05:08.400]  再問幾個
[00:05:08.400 --> 00:05:09.840]  個個都說不是我
[00:05:09.840 --> 00:05:11.080]  校長都很激氣
[00:05:11.080 --> 00:05:13.440]  這班人的聖經知識這麼皮毛
[00:05:13.440 --> 00:05:15.280]  於是走出課室
[00:05:15.280 --> 00:05:16.880]  老師就走出來
[00:05:16.880 --> 00:05:17.760]  就跟校長說
[00:05:17.760 --> 00:05:19.240]  校長不好意思
[00:05:19.240 --> 00:05:21.800]  這班學生是這麼不濟的
[00:05:21.800 --> 00:05:23.440]  但你放心
[00:05:23.440 --> 00:05:24.640]  我會幫你查出
[00:05:24.640 --> 00:05:27.120]  哪個學生推臨耶利哥城牆
[00:05:27.120 --> 00:05:30.480]  我會向你報告
[00:05:30.480 --> 00:05:32.160]  這個故事聽過沒有
[00:05:32.160 --> 00:05:32.840]  聽過舉手
[00:05:32.840 --> 00:05:33.680]  沒有
[00:05:33.680 --> 00:05:37.120]  很經典的故事
[00:05:37.120 --> 00:05:41.280]  這個最出名的故事
[00:05:41.280 --> 00:05:43.240]  當然是一個笑話
[00:05:43.240 --> 00:05:45.480]  但又是一個很有趣的故事
[00:05:45.480 --> 00:05:48.320]  耶利哥城牆很難推臨
[00:05:48.320 --> 00:05:49.320]  為什麼呢
[00:05:49.320 --> 00:05:51.360]  當我們看回聖經的時候
[00:05:51.360 --> 00:05:53.400]  當約書亞記第一章
[00:05:53.400 --> 00:05:55.640]  當摩西就要死了
[00:05:55.640 --> 00:05:58.240]  他就把盤交給約書亞
[00:05:58.240 --> 00:05:59.120]  就說
[00:05:59.120 --> 00:06:00.200]  是約書亞
[00:06:00.200 --> 00:06:03.520]  你負責帶領以色列人入迦南地
[00:06:03.520 --> 00:06:05.000]  我心想約書亞
[00:06:05.000 --> 00:06:05.960]  我是他就說
[00:06:05.960 --> 00:06:08.640]  摩西你這麼大整蠱
[00:06:08.640 --> 00:06:10.720]  摩西你一生這麼多神蹟
[00:06:10.720 --> 00:06:13.640]  又十災又紅海分開
[00:06:13.640 --> 00:06:14.680]  又馬來
[00:06:14.680 --> 00:06:18.200]  又把擊打盤射出水
[00:06:18.200 --> 00:06:20.920]  我約書亞一生都沒有一個神蹟
[00:06:20.920 --> 00:06:22.280]  我的屍體不靈
[00:06:22.280 --> 00:06:23.840]  你為什麼交給我
[00:06:23.840 --> 00:06:24.800]  第二件事
[00:06:24.800 --> 00:06:28.600]  摩西你用了四十年都入不到迦南地
[00:06:28.600 --> 00:06:30.360]  又憑我
[00:06:30.360 --> 00:06:33.320]  我怎麼去入迦南地
[00:06:33.320 --> 00:06:35.040]  很大整蠱
[00:06:35.040 --> 00:06:37.960]  你想想你老闆做不到事要你做
[00:06:37.960 --> 00:06:40.120]  就是佔便宜
[00:06:40.120 --> 00:06:42.000]  在約書亞來說他都質疑
[00:06:42.000 --> 00:06:44.280]  如果約書亞活在今日現代的香港
[00:06:44.280 --> 00:06:45.720]  2026年香港
[00:06:45.720 --> 00:06:47.400]  用我們廣東話叫他的名字
[00:06:47.400 --> 00:06:48.800]  約書亞
[00:06:48.800 --> 00:06:50.280]  名字都不吉利
[00:06:50.280 --> 00:06:52.040]  又約又書又得亞軍
[00:06:52.040 --> 00:06:54.640]  整個亞仙奴
[00:06:54.640 --> 00:06:55.600]  嘩
[00:06:55.600 --> 00:07:00.160]  你有沒有這麼大整蠱
[00:07:00.160 --> 00:07:01.680]  我記得
[00:07:01.680 --> 00:07:03.720]  我團友分享一個故事
[00:07:03.720 --> 00:07:06.480]  這個他說是關於他同事的故事
[00:07:06.480 --> 00:07:08.600]  他同事的名字叫KK
[00:07:08.600 --> 00:07:11.000]  有沒有人叫KK
[00:07:11.000 --> 00:07:12.760]  有沒有
[00:07:12.760 --> 00:07:14.280]  什麼國強
[00:07:14.280 --> 00:07:15.600]  什麼KK
[00:07:15.600 --> 00:07:17.040]  KK沒有什麼
[00:07:17.040 --> 00:07:19.960]  這個名字很耿麻香港人
[00:07:19.960 --> 00:07:23.080]  但當他的同事跟人談生意的時候
[00:07:23.080 --> 00:07:24.680]  人們不斷問這個問題
[00:07:24.680 --> 00:07:28.800]  這個人信不信得過
[00:07:28.800 --> 00:07:31.800]  為什麼不斷問這個問題
[00:07:31.800 --> 00:07:34.280]  原來這個KK的人姓袁
[00:07:34.280 --> 00:07:36.920]  叫KK袁
[00:07:36.920 --> 00:07:39.440]  這個名字真的令人信服
[00:07:39.440 --> 00:07:41.680]  這個名字叫KK袁
[00:07:41.680 --> 00:07:43.360]  無論如何
[00:07:43.360 --> 00:07:44.640]  在約書亞來說
[00:07:44.640 --> 00:07:47.480]  我憑什麼進加拿大
[00:07:47.480 --> 00:07:51.600]  我憑什麼承擔摩西的工作
[00:07:51.600 --> 00:07:53.760]  我憑什麼
[00:07:53.760 --> 00:07:55.880]  我的履歷證不漂亮
[00:07:55.880 --> 00:07:56.840]  最慘的是
[00:07:56.840 --> 00:07:58.480]  在約書亞記當中
[00:07:58.480 --> 00:08:00.600]  記載他進加拿大第一個挑戰
[00:08:00.600 --> 00:08:02.760]  是攻打耶利哥城
[00:08:02.760 --> 00:08:05.760]  耶利哥城在約書亞來說是一個困難的地方
[00:08:05.760 --> 00:08:06.600]  為什麼呢
[00:08:06.600 --> 00:08:09.040]  因為過去約書亞打過很多次仗
[00:08:09.040 --> 00:08:12.440]  但是全部是平原戰爭
[00:08:12.440 --> 00:08:14.400]  平原戰爭很簡單的
[00:08:14.400 --> 00:08:15.800]  你一比一的比例
[00:08:15.800 --> 00:08:17.160]  你多過去
[00:08:17.160 --> 00:08:19.440]  你戰術好就贏定的
[00:08:19.440 --> 00:08:21.520]  但是攻打城牆
[00:08:21.520 --> 00:08:23.760]  正所謂中文有句什麼
[00:08:23.760 --> 00:08:26.560]  一夫當關萬夫莫敵
[00:08:26.560 --> 00:08:30.120]  攻打城牆是一比十或一比二十的比例
[00:08:30.120 --> 00:08:32.200]  你要相當壓倒性的軍力
[00:08:32.200 --> 00:08:34.960]  你才攻得打
[00:08:34.960 --> 00:08:39.240]  試問約書亞憑什麼攻打耶利哥城牆
[00:08:39.240 --> 00:08:42.000]  你去都不知如何是好
[00:08:42.000 --> 00:08:45.680]  於是約書亞要制定攻打城牆的策略
[00:08:45.680 --> 00:08:48.040]  他怎樣呢
[00:08:48.040 --> 00:08:50.400]  看看城牆有什麼結構
[00:08:50.400 --> 00:08:51.760]  有什麼特徵
[00:08:51.760 --> 00:08:53.000]  有什麼資料
[00:08:53.000 --> 00:08:53.920]  有兩個做法
[00:08:53.920 --> 00:08:55.880]  他派探長去看
[00:08:55.880 --> 00:08:56.760]  第二個做法
[00:08:56.760 --> 00:08:58.640]  他派了小隊去摸
[00:08:58.640 --> 00:09:02.680]  第二約書亞居然做出一個比較兵行險著的做法
[00:09:02.680 --> 00:09:08.240]  自己一個人去走到耶利哥城牆附近看一看
[00:09:08.240 --> 00:09:11.080]  誰知很不幸遇到一個人
[00:09:11.080 --> 00:09:13.560]  拿著把刀去他們面前出現
[00:09:13.560 --> 00:09:14.840]  你想想
[00:09:14.840 --> 00:09:16.720]  通常如果給你
[00:09:16.720 --> 00:09:20.640]  你會一個人去看還是派探子去看
[00:09:20.640 --> 00:09:22.400]  派探子比較安全
[00:09:22.400 --> 00:09:24.080]  約書亞可能上心一點
[00:09:24.080 --> 00:09:25.240]  負責任一點
[00:09:25.240 --> 00:09:27.000]  還有一個人有好處的
[00:09:27.000 --> 00:09:28.680]  沒那麼容易被人發現
[00:09:28.680 --> 00:09:30.960]  還有能夠得到客觀的資料
[00:09:30.960 --> 00:09:34.080]  去制定戰勝的方法
[00:09:34.080 --> 00:09:36.560]  於是他一個人視察的時候
[00:09:36.560 --> 00:09:39.720]  很不幸遇到一個人拿著把刀去面前
[00:09:39.720 --> 00:09:41.480]  你害不害怕
[00:09:41.480 --> 00:09:42.920]  我也害怕
[00:09:42.920 --> 00:09:44.080]  你是誰
[00:09:44.080 --> 00:09:46.880]  你是幫我還是幫別人
[00:09:46.880 --> 00:09:49.880]  我不知道你有沒有試過在人生的際遇裡面
[00:09:49.880 --> 00:09:52.400]  遇到一些突然期待的事情
[00:09:52.400 --> 00:09:53.600]  遇到一些困難
[00:09:53.600 --> 00:09:56.000]  一波未平一波又起
[00:09:56.000 --> 00:09:58.240]  那時候約書亞很相信他
[00:09:58.240 --> 00:10:01.080]  他在想這次這波死了這波怎麼辦
[00:10:01.080 --> 00:10:03.400]  可不可以脫身
[00:10:03.400 --> 00:10:05.600]  我想人生很多際遇都是這樣的
[00:10:05.600 --> 00:10:08.560]  我們有些意想不到的事情發生
[00:10:08.560 --> 00:10:11.240]  到底是時和時福呢
[00:10:11.240 --> 00:10:14.160]  我記得我自己在九十年代
[00:10:14.160 --> 00:10:16.280]  就在慈雲山牧會
[00:10:16.280 --> 00:10:18.280]  那時候負責做青年工作
[00:10:18.280 --> 00:10:21.840]  我們每年的聖誕節12月24日晚上
[00:10:21.840 --> 00:10:25.000]  我們帶領這班青年人去報佳音
[00:10:25.000 --> 00:10:28.480]  那時候最高紀錄是一百二十個青年人
[00:10:28.480 --> 00:10:29.600]  都很多
[00:10:29.600 --> 00:10:31.440]  一群人好像在遊街
[00:10:31.440 --> 00:10:33.720]  我那時候要求他們有些紀錄
[00:10:33.720 --> 00:10:35.320]  要穿絲袍
[00:10:35.320 --> 00:10:37.400]  兩個一個
[00:10:37.400 --> 00:10:39.440]  因為阻礙街道被人打
[00:10:39.440 --> 00:10:41.440]  走到屋苑下面
[00:10:41.440 --> 00:10:43.880]  唱誠詩唱平安夜
[00:10:43.880 --> 00:10:45.960]  接著會讀一段聖經
[00:10:45.960 --> 00:10:47.720]  那個年代你知道
[00:10:47.720 --> 00:10:49.120]  去報佳音
[00:10:49.120 --> 00:10:51.920]  不知道我是吶喊還是什麼
[00:10:51.920 --> 00:10:55.560]  沒有申請到什麼不反對通知書
[00:10:55.560 --> 00:10:57.240]  那時候還沒有這個東西
[00:10:57.240 --> 00:10:59.040]  那時候比較容易
[00:10:59.040 --> 00:11:02.800]  有一次我帶了一百多個青年人
[00:11:02.800 --> 00:11:05.880]  就在慈雲山報佳音
[00:11:05.880 --> 00:11:08.280]  有沒有慈雲山的居民聽過我們報佳音的
[00:11:08.280 --> 00:11:09.880]  舉手
[00:11:09.880 --> 00:11:10.880]  那就不要管了
[00:11:10.880 --> 00:11:12.440]  九十年代的事情
[00:11:12.440 --> 00:11:15.720]  於是有一次我們走到一個屋苑
[00:11:15.720 --> 00:11:20.320]  在慈愛苑的下面報佳音
[00:11:20.320 --> 00:11:21.960]  在報佳音的時候
[00:11:21.960 --> 00:11:23.120]  我們在唱歌
[00:11:23.120 --> 00:11:25.280]  有些人街坊就看我們
[00:11:25.280 --> 00:11:28.520]  後來有兩個保安員走過來
[00:11:28.520 --> 00:11:30.240]  我們唱完歌之後
[00:11:30.240 --> 00:11:33.640]  我們讀完朗讀經文之後
[00:11:33.640 --> 00:11:36.240]  你們誰是負責人
[00:11:36.240 --> 00:11:38.480]  那一刻那些大兄姐妹
[00:11:38.480 --> 00:11:40.080]  就推我出來
[00:11:40.080 --> 00:11:42.480]  尖傳道
[00:11:42.480 --> 00:11:46.320]  那時候只有我一個
[00:11:46.320 --> 00:11:50.520]  我就說先生是不是我們騷擾到你們
[00:11:50.520 --> 00:11:52.320]  不是
[00:11:52.320 --> 00:11:55.400]  是我們業主立和法團主席打電話給我們
[00:11:55.400 --> 00:11:57.720]  說你唱歌很好聽
[00:11:57.720 --> 00:12:00.160]  可不可以在十月二十六日的綜藝晚會
[00:12:00.160 --> 00:12:02.000]  來表演一下
[00:12:02.000 --> 00:12:05.720]  嚇死我了
[00:12:05.720 --> 00:12:07.320]  我不知道那一刻
[00:12:07.320 --> 00:12:08.320]  那些人說誰是負責人
[00:12:08.320 --> 00:12:11.240]  那一刻只有我流汗的一輩
[00:12:11.240 --> 00:12:12.480]  人生就是很有趣的
[00:12:12.480 --> 00:12:14.280]  不知道是禍是福
[00:12:14.280 --> 00:12:17.080]  誰不知這個原來是耶和華的使者
[00:12:17.080 --> 00:12:18.360]  很有趣的約書亞就說
[00:12:18.360 --> 00:12:21.440]  你是幫別人還是幫我
[00:12:21.440 --> 00:12:25.400]  但這位耶和華使者就馬上糾正他
[00:12:25.400 --> 00:12:27.240]  我不是幫你的
[00:12:27.240 --> 00:12:29.280]  我不是幫別人的
[00:12:29.280 --> 00:12:30.640]  我是幫什麼
[00:12:30.640 --> 00:12:31.600]  我是雷作
[00:12:31.600 --> 00:12:35.080]  耶和華軍隊的元帥
[00:12:35.080 --> 00:12:39.680]  其實約書亞好像是被糾正
[00:12:39.680 --> 00:12:41.880]  被神的使者去糾正
[00:12:41.880 --> 00:12:45.200]  你這場仗你是為誰打的
[00:12:45.200 --> 00:12:47.200]  你為自己打的
[00:12:47.200 --> 00:12:49.400]  你為自己以色列打的
[00:12:49.400 --> 00:12:52.320]  你為約書亞你的屍體打的
[00:12:52.320 --> 00:12:55.400]  錯錯錯
[00:12:55.400 --> 00:12:56.800]  這場仗是什麼
[00:12:56.800 --> 00:12:59.960]  是為耶和華打
[00:12:59.960 --> 00:13:01.760]  很有意思的
[00:13:01.760 --> 00:13:06.800]  我想這位神的使者不單止幫他戰略
[00:13:06.800 --> 00:13:11.000]  而且幫他的心態生命的更新
[00:13:11.000 --> 00:13:14.000]  你這場仗是為誰打的
[00:13:14.000 --> 00:13:18.000]  我記得美國總統林肯有句很出名的名言
[00:13:18.000 --> 00:13:19.400]  他這樣說的
[00:13:19.400 --> 00:13:21.200]  就是那時候南北戰爭的時候
[00:13:21.200 --> 00:13:25.520]  你知道美國南方軍北方軍都是基督徒
[00:13:25.520 --> 00:13:27.280]  個個都說信耶穌
[00:13:27.280 --> 00:13:29.320]  主要因為奴隸制度問題
[00:13:29.320 --> 00:13:32.640]  因為政見問題開始內戰
[00:13:32.640 --> 00:13:34.840]  那時候人們就問林肯總統
[00:13:34.840 --> 00:13:37.600]  身為北方軍的統帥
[00:13:37.600 --> 00:13:38.440]  就問他
[00:13:38.440 --> 00:13:44.040]  你猜上帝在這個南北戰爭會幫南方軍還是北方軍呢
[00:13:44.040 --> 00:13:47.440]  林肯總統的回應是很好的
[00:13:47.440 --> 00:13:49.640]  不是上帝幫南方
[00:13:49.640 --> 00:13:51.440]  不是上帝幫北方
[00:13:51.440 --> 00:13:54.320]  不是上帝站在我這邊還是站在別人那邊
[00:13:54.320 --> 00:13:59.800]  而是我們必須站在上帝那一邊
[00:13:59.800 --> 00:14:02.720]  很有意思的一個對話
[00:14:02.720 --> 00:14:05.880]  原來今天我們不是上帝幫我
[00:14:05.880 --> 00:14:08.080]  而是我們要站在上帝那邊
[00:14:08.080 --> 00:14:09.280]  不是上帝站在我這邊
[00:14:09.280 --> 00:14:12.600]  我是要站在上帝那邊
[00:14:12.600 --> 00:14:16.960]  今天很多人為了自己人生打拼
[00:14:16.960 --> 00:14:20.200]  為了自己人生做出最好
[00:14:20.200 --> 00:14:22.280]  但是當你追求完美無瑕
[00:14:22.280 --> 00:14:23.600]  認真的背後
[00:14:23.600 --> 00:14:25.560]  也是你壓力的泉源
[00:14:25.560 --> 00:14:27.480]  有些人因為你有壓力的緣故
[00:14:27.480 --> 00:14:29.480]  因為為自己打拼的緣故
[00:14:29.480 --> 00:14:30.920]  他就有什麼
[00:14:30.920 --> 00:14:32.400]  心理壓力
[00:14:32.400 --> 00:14:33.840]  身體壓力
[00:14:33.840 --> 00:14:37.880]  我見有些人因為要做得完美無瑕
[00:14:37.880 --> 00:14:39.280]  沒有瑕疵
[00:14:39.280 --> 00:14:41.080]  沒有缺點的時候
[00:14:41.080 --> 00:14:43.840]  他就會令自己失眠
[00:14:43.840 --> 00:14:45.400]  腸胃不適
[00:14:45.400 --> 00:14:47.400]  甚至有人患皮膚病
[00:14:47.400 --> 00:14:48.520]  濕疹
[00:14:48.520 --> 00:14:49.880]  或者甚至有些人
[00:14:49.880 --> 00:14:51.560]  他們脫髮
[00:14:51.560 --> 00:14:53.080]  或者甚至
[00:14:53.080 --> 00:14:56.760]  整天成黃成紅
[00:14:56.760 --> 00:14:59.960]  這個是不是我們香港人的情況呢?
[00:14:59.960 --> 00:15:04.040]  但聖經教我們一個很重要的求生方法
[00:15:04.040 --> 00:15:05.320]  你這場仗
[00:15:05.320 --> 00:15:06.680]  你的人生打拼
[00:15:06.680 --> 00:15:07.880]  不要為自己
[00:15:07.880 --> 00:15:10.520]  你要為上帝而打
[00:15:10.520 --> 00:15:14.160]  當我記得我以前中學的時候
[00:15:14.160 --> 00:15:19.080]  我中四已經立志在夏令會獻身做傳道人
[00:15:19.080 --> 00:15:21.800]  那時候那些弟兄姊妹是壞的
[00:15:21.800 --> 00:15:25.240]  「阿占,你讀書不成讀神學呀」
[00:15:25.240 --> 00:15:27.560]  「擺明就串我啦」
[00:15:27.560 --> 00:15:29.880]  「踩我啦,你沒料到啦」
[00:15:29.880 --> 00:15:31.480]  那時候我就立志
[00:15:31.480 --> 00:15:33.600]  「上帝,我要為你的命」
[00:15:33.600 --> 00:15:35.240]  「我讀好一點書」
[00:15:35.240 --> 00:15:36.760]  因為這個緣故
[00:15:36.760 --> 00:15:39.880]  天天在自修室打蛋
[00:15:39.880 --> 00:15:41.080]  不斷讀書
[00:15:41.080 --> 00:15:43.240]  於是考成績也不差
[00:15:43.240 --> 00:15:45.720]  有一A三C的文科
[00:15:45.720 --> 00:15:47.960]  所以我覺得見得人
[00:15:47.960 --> 00:15:49.720]  但我相信這個成績
[00:15:49.720 --> 00:15:51.880]  我為上帝考
[00:15:51.880 --> 00:15:57.080]  我不知道你今天有沒有為上帝打拼呢?
[00:15:57.080 --> 00:16:01.080]  有些人做敬拜的弟兄姊妹
[00:16:01.080 --> 00:16:03.320]  你為自己唱好這首歌
[00:16:03.320 --> 00:16:05.880]  和為上帝唱好這首歌
[00:16:05.880 --> 00:16:07.960]  是兩個不同的心態
[00:16:07.960 --> 00:16:09.720]  壓力不在我的
[00:16:09.720 --> 00:16:11.640]  有些人做文員
[00:16:11.640 --> 00:16:13.800]  我為上帝打好這份工
[00:16:13.800 --> 00:16:15.000]  有些做老闆
[00:16:15.000 --> 00:16:17.560]  我為上帝經營好這個公司
[00:16:17.560 --> 00:16:21.960]  我記得亞洲最好波的一位球員叫孫興文
[00:16:21.960 --> 00:16:25.080]  現在前熱線球員
[00:16:25.080 --> 00:16:26.760]  他是基督徒
[00:16:26.760 --> 00:16:28.760]  他有一次分享說
[00:16:28.760 --> 00:16:32.120]  因為我願意為上帝踢好這場球
[00:16:32.120 --> 00:16:36.600]  因為這個緣故我更加有力去踢
[00:16:36.600 --> 00:16:38.200]  各位做主婦的
[00:16:38.200 --> 00:16:40.280]  你為上帝煮好這餐飯
[00:16:40.280 --> 00:16:42.040]  好不好?
[00:16:42.040 --> 00:16:43.960]  這個就是我們有能力
[00:16:43.960 --> 00:16:45.400]  很有趣的
[00:16:45.400 --> 00:16:47.480]  那種壓力、能力
[00:16:47.480 --> 00:16:49.880]  就是這個心態擺錯了一點
[00:16:49.880 --> 00:16:54.520]  差之毫釐謀污穿你的結果
[00:16:54.520 --> 00:16:56.600]  神的使者提醒約書亞
[00:16:56.600 --> 00:16:58.040]  你不是為自己打的
[00:16:58.040 --> 00:16:59.800]  你為上帝打
[00:16:59.800 --> 00:17:02.280]  接下來就是很有趣的
[00:17:02.280 --> 00:17:06.200]  聖經當中提出
[00:17:06.200 --> 00:17:07.480]  那位神的使者
[00:17:07.480 --> 00:17:08.360]  很特別的
[00:17:08.360 --> 00:17:11.000]  聖經說到耶和華曉遇約書亞
[00:17:11.000 --> 00:17:12.280]  就這樣打了
[00:17:12.280 --> 00:17:13.960]  就這樣作戰了
[00:17:13.960 --> 00:17:16.600]  相信是透過這個使者教他的
[00:17:16.600 --> 00:17:19.320]  這個人打仗的方法很特別
[00:17:19.320 --> 00:17:20.360]  就是怎樣?
[00:17:20.360 --> 00:17:25.480]  你由第一日到第六日
[00:17:25.480 --> 00:17:27.960]  每日你們繞成一個圈
[00:17:27.960 --> 00:17:30.520]  第七日繞成七個圈
[00:17:30.520 --> 00:17:32.840]  最後祭司吹過
[00:17:32.840 --> 00:17:36.200]  百姓呼喊
[00:17:36.200 --> 00:17:39.080]  城就倒塌了
[00:17:39.080 --> 00:17:41.560]  這個是不是打仗方法來的?
