
[00:00:00.000 --> 00:00:03.200]  我介紹一下自己,我是摩蘭牧師
[00:13:42.680 --> 00:13:46.080]  我給第一個題目
[00:13:46.080 --> 00:13:47.680]  他知道我是艱難
[00:13:47.680 --> 00:13:51.080]  勝過艱難的恩代
[00:13:51.080 --> 00:13:52.480]  剛剛我們看了
[00:13:52.480 --> 00:13:55.480]  雖然保羅在風浪中被救
[00:13:55.480 --> 00:13:56.480]  沒事
[00:13:56.480 --> 00:13:58.480]  又去到馬爾島
[00:13:58.480 --> 00:14:00.080]  有得落腳
[00:14:00.080 --> 00:14:01.880]  有些乾地
[00:14:01.880 --> 00:14:06.280]  其實就應驗了天使曾經和保羅說
[00:14:06.280 --> 00:14:08.280]  第27章24節這樣說
[00:14:08.280 --> 00:14:10.280]  如果我們有電話
[00:14:10.280 --> 00:14:11.480]  你都可以看看
[00:14:11.480 --> 00:14:14.080]  第27章24節怎樣說
[00:14:14.080 --> 00:14:19.280]  天使其實和保羅說了一些應許
[00:14:19.280 --> 00:14:21.280]  「保羅,不要害怕
[00:14:21.280 --> 00:14:23.680]  你必定站在凱撒面前
[00:14:23.680 --> 00:14:28.680]  並且上帝已把安全賜給與你同船的人」
[00:14:28.680 --> 00:14:29.680]  25節說
[00:14:29.680 --> 00:14:31.480]  「所以諸位可以放心
[00:14:31.480 --> 00:14:33.880]  我信上帝怎樣對我說
[00:14:33.880 --> 00:14:35.680]  事情也要怎樣成就」
[00:14:35.680 --> 00:14:36.280]  26節
[00:14:36.280 --> 00:14:40.280]  「只是我們必須在一個島上擱淺」
[00:14:40.280 --> 00:14:42.480]  原來神早就說了
[00:14:42.480 --> 00:14:45.880]  並且保證他們沒事
[00:14:45.880 --> 00:14:50.880]  所以神應驗了他所說的
[00:14:50.880 --> 00:14:52.680]  答應了的事就做得到
[00:14:52.680 --> 00:14:54.280]  並且剛才我們說
[00:14:54.280 --> 00:14:57.280]  《使徒行傳》有一個很重要的大綱
[00:14:57.280 --> 00:14:58.680]  就是一章八節
[00:14:58.680 --> 00:15:01.680]  那裡是甚麼?
[00:15:01.680 --> 00:15:05.680]  「聖靈降臨在我們身上
[00:15:05.680 --> 00:15:08.080]  我們就必得著能力」
[00:15:08.080 --> 00:15:10.080]  我把它變成「我們」
[00:15:10.080 --> 00:15:11.680]  由「你們」再上「我們」
[00:15:11.680 --> 00:15:12.080]  那裡說
[00:15:12.080 --> 00:15:14.680]  「但聖靈降臨在我們身上
[00:15:14.680 --> 00:15:17.280]  我們就必得著能力」
[00:15:17.280 --> 00:15:18.880]  如果我們看聖經
[00:15:18.880 --> 00:15:20.680]  我們知道一信主
[00:15:20.680 --> 00:15:22.080]  三為一體的神
[00:15:22.080 --> 00:15:23.280]  其中一位就是聖靈
[00:15:23.280 --> 00:15:26.280]  已經內在我們裡面
[00:15:26.280 --> 00:15:27.680]  內在了
[00:15:27.680 --> 00:15:30.280]  不是內在了聖娘
[00:15:30.280 --> 00:15:32.080]  或者有回教會
[00:15:32.080 --> 00:15:33.280]  或者有侍奉的人
[00:15:33.280 --> 00:15:35.480]  如果信了主
[00:15:35.480 --> 00:15:37.280]  聖靈就內在我們裡面
[00:15:37.280 --> 00:15:39.280]  那些人會怎樣?
[00:15:39.280 --> 00:15:41.880]  當聖靈在我們身上的時候
[00:15:41.880 --> 00:15:44.880]  聖經怎樣答應我們?
[00:15:44.880 --> 00:15:47.080]  大聲一點可以說嗎?
[00:15:47.080 --> 00:15:50.480]  「我們就必得著能力」
[00:15:50.480 --> 00:15:54.280]  剛剛我們看了第一至六節
[00:15:54.280 --> 00:15:59.680]  我們看到祂在海上被恩待
[00:15:59.680 --> 00:16:01.880]  「勝過了很多的艱難
[00:16:01.880 --> 00:16:04.680]  土人居然恩待他們」
[00:16:04.680 --> 00:16:08.280]  為甚麼會在艱難裡有恩待呢?
[00:16:08.280 --> 00:16:10.880]  因為聖靈就在他們身上
[00:16:10.880 --> 00:16:12.280]  在我們身上
[00:16:12.280 --> 00:16:14.480]  那就必得著能力
[00:16:14.480 --> 00:16:18.480]  「在島上土人非常有情分地接待他們」
[00:16:18.480 --> 00:16:21.280]  這也是恩待
[00:16:21.280 --> 00:16:23.680]  剛剛我們看到
[00:16:23.680 --> 00:16:25.680]  保羅被蛇咬
[00:16:25.680 --> 00:16:28.480]  他居然安然無事
[00:16:28.480 --> 00:16:30.880]  這是甚麼呢?
[00:16:30.880 --> 00:16:35.680]  也是因為神的靈在他身上
[00:16:35.680 --> 00:16:38.080]  其實路加福音十章十九節說
[00:16:38.080 --> 00:16:41.880]  我們看見撒旦從天上墜落
[00:16:41.880 --> 00:16:43.280]  這是耶穌基督說的
[00:16:43.280 --> 00:16:44.680]  像閃電一樣
[00:16:44.680 --> 00:16:46.880]  我已經給你們權柄
[00:16:46.880 --> 00:16:48.880]  可以踐踏蛇和蠍子
[00:16:48.880 --> 00:16:51.280]  又勝過仇敵一切的能力
[00:16:51.280 --> 00:16:54.880]  絕沒有甚麼能害你們
[00:16:54.880 --> 00:16:57.280]  為甚麼保羅不會被蛇咬死呢?
[00:16:57.280 --> 00:16:59.880]  因為早就有神說過
[00:16:59.880 --> 00:17:03.080]  我已經給了你們權柄
[00:17:03.080 --> 00:17:06.880]  可以打敗撒旦
[00:17:06.880 --> 00:17:09.880]  就像踐踏蛇和蠍子一樣
[00:17:09.880 --> 00:17:13.080]  沒有一件事可以傷害你們
[00:17:13.080 --> 00:17:13.880]  是真的
[00:17:13.880 --> 00:17:16.080]  保羅的確是絲毫無損
[00:17:16.080 --> 00:17:19.680]  因為神的靈在他身上
[00:17:19.680 --> 00:17:22.680]  當時保羅好一點的時候
[00:17:22.680 --> 00:17:23.480]  沒事的時候
[00:17:23.480 --> 00:17:24.080]  他怎樣呢?
[00:17:24.080 --> 00:17:28.680]  他醫治了當時的島主的父親
[00:17:28.680 --> 00:17:32.880]  並且島上有病的人
[00:17:32.880 --> 00:17:33.880]  有研究說
[00:17:33.880 --> 00:17:36.880]  如果這個病在地中海一帶
[00:17:36.880 --> 00:17:39.080]  其實要好一點
[00:17:39.080 --> 00:17:42.080]  也要平均四個月
[00:17:42.080 --> 00:17:43.680]  如果嚴重的話
[00:17:43.680 --> 00:17:46.280]  可能要拖一至兩年
[00:17:46.280 --> 00:17:50.880]  為甚麼保羅可以醫治這麼多人呢?
[00:17:50.880 --> 00:17:53.880]  是否靠他自己的能力?
[00:17:53.880 --> 00:17:54.480]  很簡單
[00:17:54.480 --> 00:17:55.080]  不是的
[00:17:55.080 --> 00:17:58.480]  因為神的靈在他身上
[00:17:58.480 --> 00:17:59.880]  所以第九節
[00:17:59.880 --> 00:18:00.880]  路加福音說
[00:18:00.880 --> 00:18:07.280]  從此島上其餘的病人也來得了醫治
[00:18:07.280 --> 00:18:10.480]  所有人都得醫治
[00:18:10.480 --> 00:18:14.880]  因為神的靈在保羅身上
[00:18:14.880 --> 00:18:16.880]  這不是偶然
[00:18:16.880 --> 00:18:18.280]  不只是治療了一個
[00:18:18.280 --> 00:18:20.280]  治不了第二個
[00:18:20.280 --> 00:18:22.280]  是整個島上有病的人
[00:18:22.280 --> 00:18:26.880]  都得了醫治
[00:18:26.880 --> 00:18:30.280]  保羅經歷了很多艱難
[00:18:30.280 --> 00:18:32.280]  風暴
[00:18:32.280 --> 00:18:33.880]  被蛇咬
[00:18:33.880 --> 00:18:36.880]  醫治很多人要很忙碌
[00:18:36.880 --> 00:18:40.280]  但是因為聖靈在保羅身上
[00:18:40.280 --> 00:18:43.680]  勝過一切毒害和艱難
[00:18:43.680 --> 00:18:44.680]  剛剛說
[00:18:44.680 --> 00:18:47.680]  一上島的時候天氣是怎樣的?
[00:18:47.680 --> 00:18:50.480]  下雨,很冷
[00:18:50.480 --> 00:18:52.880]  想不到當時的土人
[00:18:52.880 --> 00:18:55.680]  有些土人對他們十分友善
[00:18:55.680 --> 00:18:58.080]  我們看到《Power Point》的經文裏面
[00:18:58.080 --> 00:19:01.480]  是非常友善地接待
[00:19:01.480 --> 00:19:07.080]  也很歡迎我們眾人
[00:19:07.080 --> 00:19:09.280]  非常友善地接待
[00:19:09.280 --> 00:19:10.480]  是甚麼意思呢?
[00:19:10.480 --> 00:19:16.080]  是很有恩惠感對待
[00:19:16.080 --> 00:19:17.080]  剛剛說
[00:19:17.080 --> 00:19:19.480]  其實我們信主好好的就行了
[00:19:19.480 --> 00:19:23.080]  已經可以有天堂這份禮物
[00:19:23.080 --> 00:19:30.280]  為甚麼我們要去服侍、侍奉呢?
[00:19:30.280 --> 00:19:35.280]  因為我們經歷了神的恩代
