
[00:00:00.000 --> 00:00:06.680]  我們今天繼續在迦太太書裏面一起分享神的話
[00:05:25.040 --> 00:05:28.360]  背後有很多人與人的爭執
[00:05:28.360 --> 00:05:29.880]  但是聖經
[00:05:29.880 --> 00:05:32.760]  它是對人的合一有一個看法
[00:05:32.760 --> 00:05:35.080]  聖經在這篇經文講到
[00:05:35.080 --> 00:05:38.680]  神預定了人是要走在一起的
[00:05:38.680 --> 00:05:41.520]  保羅在《迦勒太書》三章十五到十六節
[00:05:41.520 --> 00:05:42.800]  他說
[00:05:42.800 --> 00:05:44.600]  他要更新猶太人的認知
[00:05:44.600 --> 00:05:47.200]  他說「弟兄們,我照著人的觀點說
[00:05:47.200 --> 00:05:49.000]  人的遺囑一經確定
[00:05:49.000 --> 00:05:51.480]  沒有人能廢棄或加增
[00:05:51.480 --> 00:05:54.240]  那些應許原事上向阿伯拉罕和他後裔說的
[00:05:54.240 --> 00:05:55.880]  並不是說和眾後裔
[00:05:55.880 --> 00:05:57.360]  只許多人而是說
[00:05:57.360 --> 00:06:00.520]  和你那一個後裔只一個人就是基督」
[00:06:00.520 --> 00:06:02.840]  我今早吃完一粒牛油果
[00:06:02.840 --> 00:06:06.000]  就拿了這個種子出來
[00:06:06.000 --> 00:06:09.120]  原文後裔就是種子的意思
[00:06:09.120 --> 00:06:10.280]  這裡說
[00:06:10.280 --> 00:06:12.760]  神的應許不是向很多種子說的
[00:06:12.760 --> 00:06:14.840]  是向一粒種子說的
[00:06:14.840 --> 00:06:17.520]  那一粒種子就是基督
[00:06:17.520 --> 00:06:21.440]  這是這篇經文一個很重要的訊息
[00:06:21.440 --> 00:06:23.680]  但是猶太人未必否定這個說話
[00:06:23.680 --> 00:06:26.200]  猶太人說「是的,是一個種子而已」
[00:06:26.200 --> 00:06:28.520]  我們猶太人就是一個種子
[00:06:28.520 --> 00:06:31.120]  猶太人可以認同保羅所說的
[00:06:31.120 --> 00:06:32.440]  不是種種子
[00:06:32.440 --> 00:06:33.160]  不是種後裔
[00:06:33.160 --> 00:06:36.480]  只有一個種子就是我們猶太人了
[00:06:36.480 --> 00:06:40.240]  其實整篇經文裡面說到
[00:06:40.240 --> 00:06:42.480]  不是向眾後裔說
[00:06:42.480 --> 00:06:43.920]  而是向一個後裔說
[00:06:43.920 --> 00:06:45.240]  猶太人是認同的
[00:06:45.240 --> 00:06:46.440]  因為在亞伯拉罕的時候
[00:06:46.440 --> 00:06:49.080]  他正在找哪一個是他的種子
[00:06:49.080 --> 00:06:52.360]  在《創世紀》15章3-4節已經看到第一個原則
[00:06:52.360 --> 00:06:53.440]  亞伯拉罕對神說
[00:06:53.440 --> 00:06:55.440]  「看啊,你沒有給我後裔」
[00:06:55.440 --> 00:06:58.080]  原文是你沒有給我種子
[00:06:58.080 --> 00:06:58.760]  然後他說
[00:06:58.760 --> 00:07:01.960]  「你看哪生在我家中的人要繼承我」
[00:07:01.960 --> 00:07:03.560]  他家中有一個奴隸
[00:07:03.560 --> 00:07:07.000]  不是他所生的
[00:07:07.000 --> 00:07:09.040]  所以他說這個人會繼承我
[00:07:09.040 --> 00:07:10.360]  我有很大的家業
[00:07:10.360 --> 00:07:12.320]  但是我沒有兒子
[00:07:12.320 --> 00:07:13.520]  那怎麼辦呢?他跟神說
[00:07:13.520 --> 00:07:14.600]  我們通常是反過來的
[00:07:14.600 --> 00:07:15.360]  我們有很多兒子
[00:07:15.360 --> 00:07:16.120]  不過沒有家業
[00:07:16.120 --> 00:07:17.320]  那怎麼辦呢?
[00:07:17.320 --> 00:07:18.600]  我聽這些是
[00:07:18.600 --> 00:07:21.040]  亞伯拉罕的困難是另一邊的
[00:07:21.040 --> 00:07:21.640]  然後神跟他說
[00:07:21.640 --> 00:07:23.520]  「看啊,耶華的話有臨到他說」
[00:07:23.520 --> 00:07:25.080]  「這人不會繼承你」
[00:07:25.080 --> 00:07:29.000]  「你本身所生的才會繼承你」
[00:07:29.000 --> 00:07:31.520]  當時他家生的奴隸叫以利爾謝
[00:07:31.520 --> 00:07:32.720]  可能會繼承他
[00:07:32.720 --> 00:07:33.680]  但是神跟他說
[00:07:33.680 --> 00:07:37.280]  「你那個種子有一個要求」
[00:07:37.280 --> 00:07:39.960]  「就是一定是從你肉身所生的」
[00:07:39.960 --> 00:07:41.240]  「不是從你肉身所生的」
[00:07:41.240 --> 00:07:42.880]  「不能成為你的種子」
[00:07:42.880 --> 00:07:44.920]  這個是第一個要求
[00:07:44.920 --> 00:07:47.600]  尋求誰是亞伯拉罕的種子
[00:07:47.600 --> 00:07:49.840]  他居然承受了神的應許
[00:07:49.840 --> 00:07:51.000]  但是到了創世紀21章
[00:07:51.000 --> 00:07:52.640]  又有一個更新了的啟示
[00:07:52.640 --> 00:07:55.120]  當時亞伯拉罕有兩個的種子
[00:07:55.120 --> 00:07:56.600]  他生了兩個的兒子
[00:07:56.600 --> 00:07:58.640]  是元配撒拉所生的爾薩
[00:07:58.640 --> 00:08:00.160]  和夏格所生的爾什瑪利
[00:08:00.160 --> 00:08:00.760]  兩個都是
[00:08:00.760 --> 00:08:04.160]  那麼兩個都應該符合要求
[00:08:04.160 --> 00:08:05.440]  當時事情演變到
[00:08:05.440 --> 00:08:07.560]  他們兩房人不能同住的時候
[00:08:07.560 --> 00:08:09.200]  亞伯拉罕曾經之前
[00:08:09.200 --> 00:08:10.400]  當夏格懷孕的時候
[00:08:10.400 --> 00:08:11.800]  趕走過夏格
[00:08:11.800 --> 00:08:13.560]  但是神叫夏格回來
[00:08:13.560 --> 00:08:15.360]  當夏格的兒子成長的時候
[00:08:15.360 --> 00:08:16.520]  再一次不能夠相處
[00:08:16.520 --> 00:08:19.240]  亞伯拉罕這次不敢貿然趕走夏格
[00:08:19.240 --> 00:08:20.880]  因為上次是神叫他回來的
[00:08:20.880 --> 00:08:22.720]  這次我還怎麼敢趕走他呢
[00:08:22.720 --> 00:08:25.000]  但是神這次出手給他另一個啟示
[00:08:25.000 --> 00:08:25.840]  在創世紀這裡
[00:08:25.840 --> 00:08:28.400]  神對亞伯拉罕說
[00:08:28.400 --> 00:08:30.280]  「你不必」
[00:08:30.280 --> 00:08:31.360]  再下一章
[00:08:31.360 --> 00:08:32.560]  看看
[00:08:32.560 --> 00:08:37.560]  神對亞伯拉罕說「你不必為這孩子和你的侍女憂愁」
[00:08:37.560 --> 00:08:39.680]  撒拉對你說的話你都要聽從
[00:08:39.680 --> 00:08:47.560]  因為從爾薩生的才要稱為你的後裔
[00:08:47.560 --> 00:08:49.120]  至於侍女的兒子
[00:08:49.120 --> 00:08:50.560]  我也必使他成為一國
[00:08:50.560 --> 00:08:52.640]  因為他是你的後裔
[00:08:52.640 --> 00:08:53.720]  這裡說的是什麼呢
[00:08:53.720 --> 00:08:55.120]  這裡說的是從爾薩生的
[00:08:55.120 --> 00:08:56.240]  就是從撒拉生的
[00:08:56.240 --> 00:08:58.120]  爾薩再生下去的
[00:08:58.120 --> 00:09:01.360]  那個先稱為那一粒的種子
[00:09:01.360 --> 00:09:03.760]  就算兩個都是亞伯拉罕育生生的
[00:09:03.760 --> 00:09:05.880]  也不是兩個成為他的種子
[00:09:05.880 --> 00:09:08.160]  以實瑪利不能成為你的種子
[00:09:08.160 --> 00:09:09.800]  雖然他是你的種子
[00:09:09.800 --> 00:09:12.040]  但是不能成為你的種子
[00:09:12.040 --> 00:09:15.080]  憑認許那一個爾薩所生的
[00:09:15.080 --> 00:09:18.240]  才能成為你的種子
[00:09:18.240 --> 00:09:21.000]  至此我們看到有兩個重點
[00:09:21.000 --> 00:09:22.320]  神說得很清楚
[00:09:22.320 --> 00:09:25.520]  第一這個種子是要從亞伯拉罕育生所生的
[00:09:25.520 --> 00:09:28.520]  第二不是亞伯拉罕育生所生的也是種子
[00:09:28.520 --> 00:09:29.880]  而是神說哪一個
[00:09:29.880 --> 00:09:32.760]  認許的那個才是種子
[00:09:32.760 --> 00:09:36.440]  猶太人其實很清楚創世紀這一段的經歷
[00:09:36.440 --> 00:09:39.560]  所以他很清楚明白是給一個種子
[00:09:39.560 --> 00:09:41.480]  那個種子就是我們猶太人
[00:09:41.480 --> 00:09:43.000]  從亞伯拉罕所生
[00:09:43.000 --> 00:09:43.520]  爾薩所生
[00:09:43.520 --> 00:09:44.120]  亞國所生
[00:09:44.120 --> 00:09:45.040]  十二個支派
[00:09:45.040 --> 00:09:46.920]  我們就是這個種子了
[00:09:46.920 --> 00:09:51.640]  所以他們看見種子是一粒而又卻是許多的
[00:09:51.640 --> 00:09:53.760]  但保羅說看錯了
[00:09:53.760 --> 00:09:55.240]  他在加勒太書二章十六節說
[00:09:55.240 --> 00:09:57.120]  哪後裔哪個的種子
[00:09:57.120 --> 00:10:03.680]  只著一個人就是基督
[00:10:03.680 --> 00:10:05.200]  他說這個從亞伯拉罕所生的
[00:10:05.200 --> 00:10:06.720]  育生所生的
[00:10:06.720 --> 00:10:08.320]  也是神所認許的
[00:10:08.320 --> 00:10:10.960]  就是這個才是種子
[00:10:10.960 --> 00:10:13.440]  從這裡說神的認許
[00:10:13.440 --> 00:10:16.640]  不是單單賜給育生的猶太人
[00:10:16.640 --> 00:10:20.680]  而是首先賜給耶穌賜給基督
[00:10:20.680 --> 00:10:24.680]  神這個做法保羅在三章十五節開始就很嚴正地說得清楚
[00:10:24.680 --> 00:10:28.240]  他說這個弟兄們我照著人的觀點說人的遺囑一經確定
[00:10:28.240 --> 00:10:31.160]  沒有人能廢棄或加增
[00:10:31.160 --> 00:10:33.880]  他說這個神對基督的認許
[00:10:33.880 --> 00:10:37.000]  沒有人能夠廢棄也沒有人能夠加增
[00:10:37.000 --> 00:10:38.960]  廢棄和加增這個詞語
[00:10:38.960 --> 00:10:41.960]  其實在加勒太書是一個伏筆
[00:10:41.960 --> 00:10:44.760]  我們看看廢棄了什麼加增了什麼
[00:10:44.760 --> 00:10:48.120]  保羅在加勒太書二章二十一節
[00:10:48.120 --> 00:10:50.360]  他說我不廢掉神的恩
[00:10:50.360 --> 00:10:51.920]  他說我不廢棄神的恩
[00:10:51.920 --> 00:10:55.760]  如果義士直著律法而獲得那麼基督就白白死了
[00:10:55.760 --> 00:10:58.280]  他說就算律法出現了
[00:10:58.280 --> 00:11:01.040]  他也廢棄不了神的恩典
[00:11:01.040 --> 00:11:03.760]  神的恩典就是人能夠恩順稱義
[00:11:03.760 --> 00:11:06.720]  就正如阿伯拉罕恩順稱義一樣
[00:11:06.720 --> 00:11:08.560]  這個恩典是不能廢棄的
[00:11:08.560 --> 00:11:10.480]  他說我不能夠廢棄神的恩典
[00:11:10.480 --> 00:11:12.320]  如果我廢棄了神的恩典
[00:11:12.320 --> 00:11:16.320]  基督就無謂了死得白白死
[00:11:16.320 --> 00:11:20.040]  這個是首先在說廢棄這個詞
[00:11:20.040 --> 00:11:21.600]  但是加增在後面出現
[00:11:21.600 --> 00:11:25.360]  加增在下文的三章十九節
[00:11:25.360 --> 00:11:26.000]  三章十九節說
[00:11:26.000 --> 00:11:29.840]  律法是為過犯的緣故而加增上去的
[00:11:29.840 --> 00:11:33.680]  等候那蒙應許的子孫來到才結束
[00:11:33.680 --> 00:11:34.920]  他說就算律法加增
[00:11:34.920 --> 00:11:38.680]  也不加增了神對基督恩順稱義的應許
[00:11:38.680 --> 00:11:41.000]  就算律法加增了出來
[00:11:41.000 --> 00:11:44.720]  律法的加增不是廢棄了神的應許
[00:11:44.720 --> 00:11:46.640]  而是為了過犯的緣故
[00:11:46.640 --> 00:11:48.880]  律法本身是一個加增
[00:11:48.880 --> 00:11:52.800]  但是律法的加增不會改變恩順稱義的應許
[00:11:52.800 --> 00:11:55.120]  神的恩典不會因律法而廢棄了
[00:11:55.120 --> 00:11:57.680]  也不會因律法的加增而加增了
[00:11:57.680 --> 00:11:59.640]  那麼律法為什麼會出現呢
[00:11:59.640 --> 00:12:02.800]  保羅說到律法的出現是為了過犯而出現的
[00:12:02.800 --> 00:12:05.960]  保羅在七節到二十節
[00:12:05.960 --> 00:12:07.240]  很詳細說到律法的功用
[00:12:07.240 --> 00:12:08.720]  在十七節他說到
[00:12:08.720 --> 00:12:11.280]  他說我是這麼說
[00:12:11.280 --> 00:12:12.680]  神預先所立的約
[00:12:12.680 --> 00:12:15.680]  不能被四百三十年以後的律法廢掉
[00:12:15.680 --> 00:12:17.160]  使應許失效
[00:12:17.160 --> 00:12:19.200]  因為承受產業若是出於律法
[00:12:19.200 --> 00:12:20.840]  就不再是出於應許
[00:12:20.840 --> 00:12:23.960]  但神是憑著應許把產業賜給阿伯拉罕
[00:12:23.960 --> 00:12:25.520]  這樣說來為什麼要有律法呢
[00:12:25.520 --> 00:12:28.200]  律法是為了過犯的緣故而加上去的
[00:12:28.200 --> 00:12:30.800]  等候那蒙應許的子孫來到才結束
[00:12:30.800 --> 00:12:34.360]  是藉著天使經中寶之手而設立的
[00:12:34.360 --> 00:12:36.280]  但中寶不是為單方設立的
[00:12:36.280 --> 00:12:38.120]  神卻是一位
[00:12:38.120 --> 00:12:39.920]  剛才說到一粒的種子
[00:12:39.920 --> 00:12:41.800]  這裡說到神卻是一位
[00:12:41.800 --> 00:12:46.840]  神卻是一位是一個很大的張力在後面
[00:12:46.840 --> 00:12:48.000]  首先說到
[00:12:48.000 --> 00:12:50.880]  他說這段經文說到有兩個次語
[00:12:50.880 --> 00:12:52.640]  有兩個的因典
[00:12:52.640 --> 00:12:54.640]  神從來沒有廢棄過他的因典
[00:12:54.640 --> 00:12:55.480]  神有兩個的因典
[00:12:55.480 --> 00:12:58.960]  第一個因典就是神將產業賜給阿伯拉罕
[00:12:58.960 --> 00:13:00.400]  賜就是因典
[00:13:00.400 --> 00:13:02.840]  他說將加拿大的產業賜給阿伯拉罕
[00:13:02.840 --> 00:13:04.400]  但是在新約的時候
[00:13:04.400 --> 00:13:06.560]  已經超越加拿大的產業
[00:13:06.560 --> 00:13:08.040]  我們回看新約
[00:13:08.040 --> 00:13:09.400]  這個產業包括了
[00:13:09.400 --> 00:13:11.560]  因信稱義希伯來書11章第7節
[00:13:11.560 --> 00:13:14.520]  我們的永遠的生命提多書3章7節
[00:13:14.520 --> 00:13:16.400]  整個的受造世界
[00:13:16.400 --> 00:13:17.800]  羅馬書4章13節
[00:13:17.800 --> 00:13:19.360]  還有天上的基業
[00:13:19.360 --> 00:13:20.480]  彼得前書1章4節
[00:13:20.480 --> 00:13:21.520]  還有神的國
[00:13:21.520 --> 00:13:22.880]  亞國書2章5節
[00:13:22.880 --> 00:13:23.560]  整個的產業
[00:13:23.560 --> 00:13:25.160]  其實你在希伯來書看到
[00:13:25.160 --> 00:13:26.560]  阿伯拉罕出去的時候
[00:13:26.560 --> 00:13:29.160]  他還不知道自己往哪裡去
[00:13:29.160 --> 00:13:31.240]  為什麼他不知道呢
[00:13:31.240 --> 00:13:34.560]  因為希伯來書說他要上天上的城
[00:13:34.560 --> 00:13:36.240]  不是地上的城
[00:13:36.240 --> 00:13:39.080]  他還不知道自己要往哪裡去
[00:13:39.080 --> 00:13:40.920]  他得到天上的城
[00:13:40.920 --> 00:13:42.960]  整個的產業由阿伯拉罕開始
[00:13:42.960 --> 00:13:45.640]  去主向一個天上永恆的國度
[00:13:45.640 --> 00:13:49.720]  這個產業是神憑應許賜給阿伯拉罕的
[00:13:49.720 --> 00:13:52.040]  是一個神的恩典來的
[00:13:52.040 --> 00:13:53.040]  是神的恩賜來的
[00:13:53.040 --> 00:13:54.160]  所以第二個應許
[00:13:54.160 --> 00:13:55.440]  第二個恩賜是什麼19節
[00:13:55.440 --> 00:13:57.440]  和恩賜的字很相似的
[00:13:57.440 --> 00:13:58.920]  他說為過犯的緣故
[00:13:58.920 --> 00:14:00.560]  律法賜給我們
[00:14:00.560 --> 00:14:03.680]  律法是另一個的恩賜來的
[00:14:03.680 --> 00:14:06.280]  430年之後的律法是恩賜給人
[00:14:06.280 --> 00:14:09.320]  以致人知道要懲罰罪惡
[00:14:09.320 --> 00:14:11.640]  要限制罪惡
[00:14:11.640 --> 00:14:13.320]  所以律法是為了人
[00:14:13.320 --> 00:14:15.680]  因為罪人而賜給我們
[00:14:15.680 --> 00:14:17.680]  試想如果你有子女
[00:14:17.680 --> 00:14:19.120]  你對你的小孩說
[00:14:19.120 --> 00:14:20.720]  無論如何父母都喜歡你
[00:14:20.720 --> 00:14:22.040]  我們很容易說得出這些話
[00:14:22.040 --> 00:14:23.320]  或者我也容易說得出
[00:14:23.320 --> 00:14:24.360]  我都會很喜歡你
[00:14:24.360 --> 00:14:25.480]  我不會丟下你
[00:14:25.480 --> 00:14:26.400]  不會延認你
[00:14:26.400 --> 00:14:28.080]  我所有的都留給你
[00:14:28.080 --> 00:14:30.800]  我們說這些應該很容易的
[00:14:30.800 --> 00:14:32.520]  但是說了這些是不是代表了我們
[00:14:32.520 --> 00:14:34.640]  就不教他們家規呢
[00:14:34.640 --> 00:14:36.080]  不教他們聖經的話
[00:14:36.080 --> 00:14:37.040]  不教他們校規
[00:14:37.040 --> 00:14:37.720]  教他們衝紅燈
[00:14:37.720 --> 00:14:39.640]  我們不會的
[00:14:39.640 --> 00:14:40.760]  如果沒有了規矩
[00:14:40.760 --> 00:14:43.800]  小孩根本不知道怎樣生活
[00:14:43.800 --> 00:14:46.640]  神的心意是把所有都賜給我們
[00:14:46.640 --> 00:14:47.600]  但是因為人的罪
[00:14:47.600 --> 00:14:49.040]  他同樣加上了律法
[00:14:49.040 --> 00:14:49.800]  使人知罪
[00:14:49.800 --> 00:14:50.840]  使人受限
[00:14:50.840 --> 00:14:52.400]  神在教育的律法
[00:14:52.400 --> 00:14:55.520]  是對人另一個的恩賜
[00:14:55.520 --> 00:14:58.720]  由於無條件愛小孩到底的父母
[00:14:58.720 --> 00:15:01.720]  一定要教他的孩子怎樣行事為人
[00:15:01.720 --> 00:15:02.840]  才討父母歡心
[00:15:02.840 --> 00:15:04.960]  兩者是沒有衝突的
[00:15:04.960 --> 00:15:06.520]  兩者是同一件事來的
[00:15:06.520 --> 00:15:07.800]  認許是恩賜
[00:15:07.800 --> 00:15:09.200]  神對永恆的認許是一個恩賜
[00:15:09.200 --> 00:15:11.880]  但是430年之後所加上的律法
[00:15:11.880 --> 00:15:13.600]  也是恩賜
[00:15:13.600 --> 00:15:17.600]  兩者是沒有衝突的
[00:15:17.600 --> 00:15:18.880]  恩賜的心
[00:15:18.880 --> 00:15:20.520]  沒有因為律法的出現
[00:15:20.520 --> 00:15:22.120]  減少、廢棄
[00:15:22.120 --> 00:15:24.320]  也沒有因為律法的加增而加增過
[00:15:24.320 --> 00:15:25.680]  就如人的遺囑一樣
[00:15:25.680 --> 00:15:27.400]  不能廢棄、不能加增
[00:15:27.400 --> 00:15:28.840]  神是獨一不變
[00:15:28.840 --> 00:15:32.080]  一直要把這份認許賜給人
[00:15:32.080 --> 00:15:32.520]  所以他說
[00:15:32.520 --> 00:15:34.640]  「律法是為果凡的緣故而加上去的
[00:15:34.640 --> 00:15:37.240]  等候那蒙認許的子孫來到才結束
[00:15:37.240 --> 00:15:39.720]  是藉著天使經中保之手而設立的
[00:15:39.720 --> 00:15:42.520]  但中保本不是為單方設立的
[00:15:42.520 --> 00:15:44.360]  神卻是一位」
[00:15:44.360 --> 00:15:46.480]  在這裡說到律法的賜予過程
[00:15:46.480 --> 00:15:47.760]  摩西成為中保
[00:15:47.760 --> 00:15:49.360]  在人與神之間作為中保
[00:15:49.360 --> 00:15:50.800]  但是他最後保羅說了一句事實
[00:15:50.800 --> 00:15:51.280]  他說
[00:15:51.280 --> 00:15:52.280]  中保是為兩方面
[00:15:52.280 --> 00:15:55.280]  但是神卻是一位
[00:15:55.280 --> 00:15:57.800]  在律法攀遇的過程
[00:15:57.800 --> 00:16:00.120]  保羅提到神卻是一位
[00:16:00.120 --> 00:16:03.800]  它有一個很大的聖經章律在裡面
[00:16:03.800 --> 00:16:06.800]  每當新約聖經說到神是獨一的時候
[00:16:06.800 --> 00:16:08.600]  都有一個層面
[00:16:08.600 --> 00:16:10.000]  神是一位
[00:16:10.000 --> 00:16:11.680]  說的是全世界的主
[00:16:11.680 --> 00:16:14.280]  他不是單單想著猶太人得救
[00:16:14.280 --> 00:16:15.400]  神卻是一位
[00:16:15.400 --> 00:16:16.960]  他是想著全世界的
[00:16:16.960 --> 00:16:19.280]  每一個民族都能夠得救
[00:16:19.280 --> 00:16:20.680]  我們看羅馬書三章三十節
[00:16:20.680 --> 00:16:20.880]  他說
[00:16:20.880 --> 00:16:24.600]  「既然神是一位
[00:16:24.600 --> 00:16:27.280]  他就要本於信稱那受割禮的為矣
[00:16:27.280 --> 00:16:29.600]  也要藉著信稱那未受割禮的為矣」
[00:16:29.600 --> 00:16:32.160]  保羅說神卻是一位背後的神學意義是什麼
[00:16:32.160 --> 00:16:34.480]  就是無論你是受割禮或者未受割禮
[00:16:34.480 --> 00:16:36.040]  你是猶太人還是中國人
[00:16:36.040 --> 00:16:37.680]  神都想你得救
