
[00:00:00.000 --> 00:00:03.480]  在講道之先我們一同有一個禱告
[00:04:49.280 --> 00:04:51.280]  去堅持自己的信仰
[00:04:51.280 --> 00:04:53.280]  但義理書一章一到二節
[00:04:53.280 --> 00:04:56.280]  是一個但義理書整個背景的交代
[00:04:56.280 --> 00:04:58.280]  一章一至二節這樣說
[00:04:58.280 --> 00:05:00.280]  猶太王約瓦敬在位第三年
[00:05:00.280 --> 00:05:03.280]  巴比倫王尼布格尼撒來到耶路撒冷
[00:05:03.280 --> 00:05:05.280]  將成圍困
[00:05:05.280 --> 00:05:09.280]  主張猶太王約瓦敬和上帝典宗的一些器皿
[00:05:09.280 --> 00:05:11.280]  交在他的手中
[00:05:11.280 --> 00:05:13.280]  他就把他們帶到士那地
[00:05:13.280 --> 00:05:15.280]  他神明的苗裡
[00:05:15.280 --> 00:05:19.280]  將器皿收入他神明的庫房中
[00:05:19.280 --> 00:05:24.280]  但義理書一開始就說到尼布格尼撒
[00:05:24.280 --> 00:05:26.280]  冰冷盛夏
[00:05:26.280 --> 00:05:27.280]  去到耶路撒冷
[00:05:27.280 --> 00:05:29.280]  攻陷了耶路撒冷
[00:05:29.280 --> 00:05:30.280]  將裡面的人
[00:05:30.280 --> 00:05:32.280]  將裡面一部分的人
[00:05:32.280 --> 00:05:34.280]  一部分聖殿裡面的器皿
[00:05:34.280 --> 00:05:35.280]  擄到去巴比倫
[00:05:35.280 --> 00:05:38.280]  表面上巴比倫王很厲害
[00:05:38.280 --> 00:05:42.280]  尼布格尼撒將一些聖殿的器皿
[00:05:42.280 --> 00:05:45.280]  擄到巴比倫的廟裡
[00:05:45.280 --> 00:05:47.280]  放在他們的偶像裡面
[00:05:47.280 --> 00:05:52.280]  表面上又說神不能去保佑
[00:05:52.280 --> 00:05:54.280]  猶太地耶路撒冷
[00:05:54.280 --> 00:05:56.280]  以至到他們聖殿的器皿
[00:05:56.280 --> 00:05:59.280]  要去到巴比倫的地方
[00:05:59.280 --> 00:06:01.280]  但在一章二字裡說
[00:06:01.280 --> 00:06:04.280]  主將這些器皿
[00:06:04.280 --> 00:06:07.280]  交在尼布格尼撒王的手上
[00:06:07.280 --> 00:06:08.280]  你就會看到
[00:06:08.280 --> 00:06:10.280]  其實這個交字
[00:06:10.280 --> 00:06:13.280]  是貫穿著整個一章
[00:06:13.280 --> 00:06:16.280]  因為在一章二字出現了交這個字
[00:06:16.280 --> 00:06:19.280]  神是將這些器皿
[00:06:19.280 --> 00:06:21.280]  交在尼布格尼撒王的手上
[00:06:21.280 --> 00:06:24.280]  而在一章九字
[00:06:24.280 --> 00:06:27.280]  神使到阿但爾尼
[00:06:27.280 --> 00:06:29.280]  在太監長面前蒙恩
[00:06:29.280 --> 00:06:30.280]  十七節
[00:06:30.280 --> 00:06:35.280]  是神將聰明智慧賜給阿但爾尼
[00:06:35.280 --> 00:06:39.280]  表面上是一件很負面的事情
[00:06:39.280 --> 00:06:41.280]  耶路撒冷被圍困
[00:06:41.280 --> 00:06:43.280]  城被破
[00:06:43.280 --> 00:06:44.280]  人被擄
[00:06:44.280 --> 00:06:48.280]  器皿去到其他偶像的殿裡
[00:06:48.280 --> 00:06:51.280]  但原來這些一切的背後
[00:06:51.280 --> 00:06:53.280]  是神在當中掌管
[00:06:53.280 --> 00:06:55.280]  是神在當中有工作
[00:06:55.280 --> 00:06:57.280]  在一個幻變的世代裡
[00:06:57.280 --> 00:07:01.280]  有一位永恆不變的上帝掌管著
[00:07:01.280 --> 00:07:03.280]  我們的生命
[00:07:03.280 --> 00:07:06.280]  雖然在一個幻變的裡邊
[00:07:06.280 --> 00:07:08.280]  但是我們的生命
[00:07:08.280 --> 00:07:13.280]  同樣今天都在神的手裡掌管著
[00:07:13.280 --> 00:07:15.280]  所以來到第一點
[00:07:15.280 --> 00:07:16.280]  幻變中的考驗
[00:07:16.280 --> 00:07:19.280]  究竟但爾尼去到巴比倫
[00:07:19.280 --> 00:07:20.280]  會面對一個什麼的遭遇呢
[00:07:20.280 --> 00:07:23.280]  我們一起讀一章三到七節
[00:07:23.280 --> 00:07:24.280]  一二三
[00:07:24.280 --> 00:07:27.280]  王勳父太監長阿斯比那
[00:07:27.280 --> 00:07:31.280]  從以色列人的皇室後裔和貴族中
[00:07:31.280 --> 00:07:33.280]  帶進幾個人來
[00:07:33.280 --> 00:07:35.280]  就算沒有殘疾
[00:07:35.280 --> 00:07:37.280]  相貌俊美
[00:07:37.280 --> 00:07:39.280]  通達各樣學問
[00:07:39.280 --> 00:07:41.280]  知識聰明具備
[00:07:41.280 --> 00:07:44.280]  足能在皇宮侍立的少年
[00:07:44.280 --> 00:07:48.280]  要教他們加勒底的文字和語言
[00:07:48.280 --> 00:07:52.280]  還從自己所用的膳和所飲的酒中
[00:07:52.280 --> 00:07:55.280]  派給他們每日的糞糧
[00:07:55.280 --> 00:07:57.280]  養育他們三年
[00:07:57.280 --> 00:07:59.280]  好叫他們祈願以後
[00:07:59.280 --> 00:08:01.280]  侍立在皇面前
[00:08:01.280 --> 00:08:03.280]  他們中間有猶大人
[00:08:03.280 --> 00:08:08.280]  但爾尼 哈拿尼亞 馬爾西亞和阿薩尼亞
[00:08:08.280 --> 00:08:11.280]  太監長給他們另外起命
[00:08:11.280 --> 00:08:14.280]  稱但爾尼為「伯提莎莎」
[00:08:14.280 --> 00:08:17.280]  稱哈拿尼亞為「沙德拉」
[00:08:17.280 --> 00:08:20.280]  稱米沙尼為「米薩」
[00:08:20.280 --> 00:08:24.280]  稱阿薩尼亞為「阿伯尼哥」
[00:08:24.280 --> 00:08:27.280]  三章七節這裡就說到
[00:08:27.280 --> 00:08:29.280]  但爾尼和一群少年
[00:08:29.280 --> 00:08:33.280]  在當中被巴比倫王帶入宮中
[00:08:33.280 --> 00:08:36.280]  給他們另一個幽差
[00:08:36.280 --> 00:08:40.280]  讓他們學習巴比倫的文字和學問
[00:08:40.280 --> 00:08:44.280]  可以看到但爾尼的出身是貴族
[00:08:44.280 --> 00:08:46.280]  是皇室的後裔
[00:08:46.280 --> 00:08:49.280]  他本來在耶路撒冷是皇室的後裔
[00:08:49.280 --> 00:08:52.280]  現在變成了一個亡國奴
[00:08:52.280 --> 00:08:57.280]  他的身份頓然有很大的落差
[00:08:57.280 --> 00:09:01.280]  而他的愛貓 學問 修養
[00:09:01.280 --> 00:09:03.280]  如果在現在這個世代
[00:09:03.280 --> 00:09:06.280]  你就會想他是一個五星星的狀元
[00:09:06.280 --> 00:09:08.280]  每一個都是五星星
[00:09:08.280 --> 00:09:11.280]  是一個精英中的精英
[00:09:11.280 --> 00:09:14.280]  巴比倫王看中了這群精英
[00:09:14.280 --> 00:09:16.280]  把他們招攬在宮中
[00:09:16.280 --> 00:09:21.280]  讓他們學習巴比倫的占卜 聖上 天文 曆法 數學
[00:09:21.280 --> 00:09:26.280]  學習所有巴比倫的知識和學問
[00:09:26.280 --> 00:09:29.280]  讓他們能夠全面地被同化
[00:09:29.280 --> 00:09:34.280]  不單止學習 也給他們一個新的名字
[00:09:34.280 --> 00:09:38.280]  因為其實但爾尼和那三個朋友的名字
[00:09:38.280 --> 00:09:42.280]  本身都有耶路撒冷的意思
[00:09:42.280 --> 00:09:44.280]  例如但爾尼的名字 耶路撒冷是審判官
[00:09:44.280 --> 00:09:46.280]  但是巴比倫的名字
[00:09:46.280 --> 00:09:48.280]  新的名字叫做「伯提沙薩」
[00:09:48.280 --> 00:09:50.280]  是比納保維奇的名字
[00:09:50.280 --> 00:09:53.280]  「哈拿尼亞」是耶路撒冷的私人
[00:09:53.280 --> 00:09:55.280]  轉了一個新的名字叫做「沙德拉」
[00:09:55.280 --> 00:09:56.280]  是阿古的命令
[00:09:56.280 --> 00:10:00.280]  「米沙尼」是瑞林比耶和華神
[00:10:00.280 --> 00:10:02.280]  轉了一個名字叫做「米薩」
[00:10:02.280 --> 00:10:04.280]  瑞林比 馬爾道克
[00:10:04.280 --> 00:10:07.280]  「阿沙里亞」原本的名字叫做
[00:10:07.280 --> 00:10:09.280]  耶和華父慈的意思
[00:10:09.280 --> 00:10:10.280]  轉了一個新的名字
[00:10:10.280 --> 00:10:13.280]  「阿巴尼哥」尼泊爾的僕人
[00:10:13.280 --> 00:10:18.280]  無論是比納 阿古 馬爾道克 尼泊爾
[00:10:18.280 --> 00:10:22.280]  其實這些都是巴比倫偶像的名稱
[00:10:22.280 --> 00:10:25.280]  你想想原本的名字是很漂亮的
[00:10:25.280 --> 00:10:27.280]  現在我們改名字
[00:10:27.280 --> 00:10:30.280]  總想要有些屬靈的含義在名字裡
[00:10:30.280 --> 00:10:32.280]  但是到了外地
[00:10:32.280 --> 00:10:34.280]  改了一個新的名字
[00:10:34.280 --> 00:10:36.280]  這個新的名字可能在香港叫做
[00:10:36.280 --> 00:10:40.280]  「黃大仙」或者叫做「觀音」
[00:10:40.280 --> 00:10:42.280]  你會覺得怎樣呢
[00:10:42.280 --> 00:10:45.280]  每一次你的新的名字
[00:10:45.280 --> 00:10:46.280]  有人叫你新的名字的時候
[00:10:46.280 --> 00:10:48.280]  叫你做「黃大仙」
[00:10:48.280 --> 00:10:50.280]  叫你做「觀音」的時候
[00:10:50.280 --> 00:10:54.280]  感覺會是怎樣呢
[00:10:54.280 --> 00:10:55.280]  但是到了巴比倫
[00:10:55.280 --> 00:10:59.280]  巴比倫王要刻意將他們
[00:10:59.280 --> 00:11:02.280]  無論是名字 他們所學的東西
[00:11:02.280 --> 00:11:04.280]  或者他們處身的文化
[00:11:04.280 --> 00:11:06.280]  都變得不一樣
[00:11:06.280 --> 00:11:08.280]  要將他們同化
[00:11:08.280 --> 00:11:15.280]  要將他們徹底地改造整個人的生命
[00:11:15.280 --> 00:11:16.280]  今天呢
[00:11:16.280 --> 00:11:19.280]  今天我們身處的環境裡
[00:11:19.280 --> 00:11:21.280]  其實我們又面對什麼樣的考驗
[00:11:21.280 --> 00:11:23.280]  或者我們又面對什麼樣的文化
[00:11:23.280 --> 00:11:25.280]  我們處身在一個
[00:11:25.280 --> 00:11:27.280]  我們不是信了主之後
[00:11:27.280 --> 00:11:29.280]  我們就去了另一個地方
[00:11:29.280 --> 00:11:31.280]  然後自己去組織一個王國
[00:11:31.280 --> 00:11:35.280]  去講一個基督教的國家的生命
[00:11:35.280 --> 00:11:36.280]  我們的文化
[00:11:36.280 --> 00:11:38.280]  我們仍然活在這個時刻
[00:11:38.280 --> 00:11:40.280]  我們活在這個大時代
[00:11:40.280 --> 00:11:41.280]  大環境裡
[00:11:41.280 --> 00:11:42.280]  我們活在香港裡
[00:11:42.280 --> 00:11:43.280]  究竟我們今天
[00:11:43.280 --> 00:11:46.280]  我們又面對什麼樣的考驗呢
[00:11:46.280 --> 00:11:47.280]  其實呢
[00:11:47.280 --> 00:11:48.280]  我們很多時候
[00:11:48.280 --> 00:11:49.280]  我在團體裡
[00:11:49.280 --> 00:11:52.280]  媽媽最頭痛的是什麼
[00:11:52.280 --> 00:11:55.280]  就是小朋友不停機不離手
[00:11:55.280 --> 00:11:58.280]  要不就看社交平台
[00:11:58.280 --> 00:11:59.280]  要不就玩遊戲機
[00:11:59.280 --> 00:12:01.280]  或者玩遊戲機玩到通宵
[00:12:01.280 --> 00:12:04.280]  又或者總是告訴我們
[00:12:04.280 --> 00:12:11.280]  他們和手機好像已經人機合一的狀況
[00:12:11.280 --> 00:12:13.280]  當我們覺得很頭痛這件事情的時候
[00:12:13.280 --> 00:12:15.280]  其實我們自己作為家長又如何
[00:12:15.280 --> 00:12:17.280]  或者我們作為成年人又如何
[00:12:17.280 --> 00:12:20.280]  其實我們都是機不離手
[00:12:20.280 --> 00:12:23.280]  有時候我回望我自己也是
[00:12:23.280 --> 00:12:24.280]  很容易的
[00:12:24.280 --> 00:12:26.280]  總之機一響
[00:12:26.280 --> 00:12:30.280]  你就會很自動地去看看裡面的訊息是什麼
[00:12:30.280 --> 00:12:31.280]  你就會去看看
[00:12:31.280 --> 00:12:33.280]  到底它播出來的訊息是什麼
[00:12:33.280 --> 00:12:35.280]  可能是一些宣傳訊息
[00:12:35.280 --> 00:12:37.280]  或者是一些社交平台
[00:12:37.280 --> 00:12:39.280]  或者是一些我需要回覆的訊息
[00:12:39.280 --> 00:12:43.280]  但原來我們已經和這個大數據
[00:12:43.280 --> 00:12:44.280]  或者這個網絡年代
[00:12:44.280 --> 00:12:46.280]  我們分不開
[00:12:46.280 --> 00:12:48.280]  但在網絡裡面
[00:12:48.280 --> 00:12:51.280]  傳遞的是一些什麼訊息呢
[00:12:51.280 --> 00:12:56.280]  裡面的訊息和我們的信仰所教導的
[00:12:56.280 --> 00:12:58.280]  有多少是很不同的
[00:12:58.280 --> 00:13:01.280]  例如可能在廣告裡面帶給我們什麼訊息
[00:13:01.280 --> 00:13:03.280]  對美麗的標準
[00:13:03.280 --> 00:13:06.280]  一個女性怎樣為之美
[00:13:06.280 --> 00:13:08.280]  好像定了一個標準
[00:13:08.280 --> 00:13:11.280]  我們的人生要追求什麼
[00:13:11.280 --> 00:13:13.280]  賺多一點
[00:13:13.280 --> 00:13:16.280]  我們很多時候聽到很多人說
[00:13:16.280 --> 00:13:18.280]  我們要賺多一點錢
[00:13:18.280 --> 00:13:20.280]  或者金錢是至上
[00:13:20.280 --> 00:13:25.280]  又或者強調我們那種自我的觀念
[00:13:25.280 --> 00:13:28.280]  我們那種自由的追求
[00:13:28.280 --> 00:13:30.280]  去到一個地步就是
[00:13:30.280 --> 00:13:32.280]  我們十個人
[00:13:32.280 --> 00:13:34.280]  或者我們這麼大的群體
[00:13:34.280 --> 00:13:37.280]  我們每一個人都有自己的意見
[00:13:37.280 --> 00:13:40.280]  這個也是我們今天強調自由
[00:13:40.280 --> 00:13:43.280]  或者對那個價值觀
[00:13:43.280 --> 00:13:47.280]  網絡世代傳遞給我們的價值觀是什麼
[00:13:47.280 --> 00:13:49.280]  對工作的態度是怎樣
[00:13:49.280 --> 00:13:52.280]  原來今天以往我們上一代
[00:13:52.280 --> 00:13:54.280]  父母教我們要努力工作
[00:13:54.280 --> 00:13:59.280]  很衷心地在工作裡面盡心盡力
[00:13:59.280 --> 00:14:02.280]  但原來今天新一代職場的文化
[00:14:02.280 --> 00:14:04.280]  他們有一個文化叫安靜離職
[00:14:04.280 --> 00:14:08.280]  盡量不加班
[00:14:08.280 --> 00:14:12.280]  我們不會將我們的工作時間
[00:14:12.280 --> 00:14:15.280]  將我們的人生完全投放給工作
[00:14:15.280 --> 00:14:18.280]  我們要有自己的私人空間
[00:14:18.280 --> 00:14:20.280]  所以準時下班
[00:14:20.280 --> 00:14:22.280]  總之不會為老闆
[00:14:22.280 --> 00:14:24.280]  老闆交所有東西給我
[00:14:24.280 --> 00:14:27.280]  我都不會傾盡我所能去做
[00:14:27.280 --> 00:14:29.280]  這個原來叫安靜離職
[00:14:29.280 --> 00:14:31.280]  我起初想什麼叫安靜離職
[00:14:31.280 --> 00:14:32.280]  是不是第一次職訊
[00:14:32.280 --> 00:14:34.280]  然後一聲不響就走了
[00:14:34.280 --> 00:14:35.280]  原來不是
[00:14:35.280 --> 00:14:37.280]  是說工作態度的轉變
[00:14:37.280 --> 00:14:41.280]  在職場上的工作態度的轉變
[00:14:41.280 --> 00:14:43.280]  又或者很久很久之前
[00:14:43.280 --> 00:14:44.280]  我們不是聽過一個廣告
[00:14:44.280 --> 00:14:47.280]  養一個小孩要多少錢
[00:14:47.280 --> 00:14:48.280]  四百萬
[00:14:48.280 --> 00:14:50.280]  我想現在不行了
[00:14:50.280 --> 00:14:52.280]  因為我們現在怎樣
[00:14:52.280 --> 00:14:53.280]  當我們養完他
[00:14:53.280 --> 00:14:55.280]  照顧完他升學
[00:14:55.280 --> 00:14:57.280]  接著我們可能就要想什麼
[00:14:57.280 --> 00:15:00.280]  要幫他買房子
[00:15:00.280 --> 00:15:02.280]  要靠父幹
[00:15:02.280 --> 00:15:05.280]  現在我們做這一代的父母很辛苦
[00:15:05.280 --> 00:15:07.280]  還要幫自己的子女供房子
[00:15:07.280 --> 00:15:09.280]  或者還需要這樣
[00:15:09.280 --> 00:15:11.280]  其實這些在社交媒體
[00:15:11.280 --> 00:15:12.280]  在網絡世代
[00:15:12.280 --> 00:15:15.280]  告訴我們一些價值觀念
[00:15:15.280 --> 00:15:16.280]  一些的金句
[00:15:16.280 --> 00:15:19.280]  其實背後留下的
[00:15:19.280 --> 00:15:20.280]  所傳遞的價值觀
[00:15:20.280 --> 00:15:21.280]  人生觀
[00:15:21.280 --> 00:15:24.280]  是不是和我們的信仰
[00:15:24.280 --> 00:15:26.280]  其實很多時候都是相違背
[00:15:26.280 --> 00:15:28.280]  我們怎樣去抗衡
[00:15:28.280 --> 00:15:30.280]  又或者當我們去看
[00:15:30.280 --> 00:15:32.280]  很多社交平台的時候
[00:15:32.280 --> 00:15:33.280]  去瀏覽很多這些
[00:15:33.280 --> 00:15:35.280]  網絡世界的時候
[00:15:35.280 --> 00:15:36.280]  我們有多少時間
[00:15:36.280 --> 00:15:40.280]  打開聖經去讀上帝的說話
[00:15:40.280 --> 00:15:42.280]  去尋問神
[00:15:42.280 --> 00:15:46.280]  我知道最近家長可能忙什麼
[00:15:46.280 --> 00:15:48.280]  要幫小孩升小學
[00:15:48.280 --> 00:15:49.280]  升中學
[00:15:49.280 --> 00:15:50.280]  有些家長告訴我
[00:15:50.280 --> 00:15:53.280]  我幫我兒子報了七間小學
[00:15:53.280 --> 00:15:55.280]  我說這麼多
[00:15:55.280 --> 00:15:56.280]  有些家長跟我說
[00:15:56.280 --> 00:15:57.280]  我不多了
[00:15:57.280 --> 00:15:59.280]  那個報十幾間
[00:15:59.280 --> 00:16:01.280]  我都不多了
[00:16:01.280 --> 00:16:04.280]  外面那些報二十幾三十間
[00:16:04.280 --> 00:16:06.280]  我就想一個問題
[00:16:06.280 --> 00:16:10.280]  為什麼要報這麼多間小學
[00:16:10.280 --> 00:16:11.280]  但是原來我們現在
[00:16:11.280 --> 00:16:12.280]  就是一個這樣的世代
[00:16:12.280 --> 00:16:13.280]  如果我們不報
[00:16:13.280 --> 00:16:15.280]  我們不幫小孩這樣去做
[00:16:15.280 --> 00:16:18.280]  好像就有點吃虧了
[00:16:18.280 --> 00:16:19.280]  唯恐他進不了一間
[00:16:19.280 --> 00:16:21.280]  心儀的小學
[00:16:21.280 --> 00:16:22.280]  原來這些狀況
[00:16:22.280 --> 00:16:23.280]  都是充斥著
[00:16:23.280 --> 00:16:25.280]  在我們生命的裡面
[00:16:25.280 --> 00:16:27.280]  在我們生活的裡面
[00:16:27.280 --> 00:16:28.280]  或者外圍的政治環境
[00:16:28.280 --> 00:16:29.280]  很遠
[00:16:29.280 --> 00:16:30.280]  大家可能會覺得
[00:16:30.280 --> 00:16:32.280]  但是這些很小
[00:16:32.280 --> 00:16:34.280]  很落地
[00:16:34.280 --> 00:16:36.280]  或者很日常的文化
[00:16:36.280 --> 00:16:38.280]  卻是在影響我們
[00:16:38.280 --> 00:16:40.280]  令到我們不知不覺
[00:16:40.280 --> 00:16:42.280]  跟著這些文化
[00:16:42.280 --> 00:16:44.280]  這些價值觀去走
[00:16:44.280 --> 00:16:46.280]  求聖靈真的幫我們去分辨
[00:16:46.280 --> 00:16:47.280]  分辨的智慧
[00:16:47.280 --> 00:16:49.280]  讓我們能夠去
[00:16:49.280 --> 00:16:52.280]  當我們看多少社交媒體的時間
[00:16:52.280 --> 00:16:53.280]  我們就用這麼多的時間
[00:16:53.280 --> 00:16:55.280]  去看神的話
[00:16:55.280 --> 00:16:57.280]  以致我們更加清楚
[00:16:57.280 --> 00:17:00.280]  上帝在這一刻對我們的心意
[00:17:00.280 --> 00:17:02.280]  讓我們去分辨
[00:17:02.280 --> 00:17:05.280]  什麼是需要持守的真理
