
[00:00:00.000 --> 00:00:05.000]  早安 打個招呼 好久沒見了
[00:02:16.800 --> 00:02:18.400]  有一件事令我深刻的
[00:02:18.400 --> 00:02:19.800]  就是中二的時候
[00:02:19.800 --> 00:02:21.600]  當我剛升上中二的時候
[00:02:21.600 --> 00:02:22.800]  有聖經堂
[00:02:22.800 --> 00:02:24.800]  聖經堂的老師就問
[00:02:24.800 --> 00:02:26.800]  第一堂就問我們
[00:02:26.800 --> 00:02:30.400]  同學們你們有誰是基督徒?
[00:02:30.400 --> 00:02:31.600]  請你舉手
[00:02:31.600 --> 00:02:32.600]  他問我
[00:02:32.600 --> 00:02:33.800]  我覺得自己是基督徒
[00:02:33.800 --> 00:02:34.800]  我就很快的舉手
[00:02:34.800 --> 00:02:36.000]  我是基督徒
[00:02:36.000 --> 00:02:37.800]  整班只有兩隻手
[00:02:37.800 --> 00:02:40.600]  一個是我和另一個人
[00:02:40.600 --> 00:02:42.800]  但為什麼我這麼少?
[00:02:42.800 --> 00:02:43.800]  我應該不止
[00:02:43.800 --> 00:02:45.400]  我見到教會也有很多人回
[00:02:45.400 --> 00:02:48.200]  還邀請我回教會的同學
[00:02:48.200 --> 00:02:49.200]  是和我同班的
[00:02:49.200 --> 00:02:50.800]  我就看著他
[00:02:50.800 --> 00:02:52.800]  為什麼他沒有舉手?
[00:02:52.800 --> 00:02:54.400]  他平時是很虔誠
[00:02:54.400 --> 00:02:56.400]  他只是喜歡教會
[00:02:56.400 --> 00:02:58.400]  但他已經是一個組長
[00:02:58.400 --> 00:03:00.600]  他平時為什麼沒有舉手?
[00:03:00.600 --> 00:03:02.400]  我就很困惑
[00:03:02.400 --> 00:03:05.800]  為什麼會這樣?
[00:03:05.800 --> 00:03:08.000]  但當我那次舉手之後
[00:03:08.000 --> 00:03:10.000]  往後的幾年
[00:03:10.000 --> 00:03:11.400]  我開始明白
[00:03:11.400 --> 00:03:12.800]  為什麼他們不舉手
[00:03:12.800 --> 00:03:14.800]  因為我開始聽到一些說話
[00:03:14.800 --> 00:03:15.600]  就是說
[00:03:15.600 --> 00:03:17.000]  我打籃球的
[00:03:17.000 --> 00:03:18.200]  我中學是籃球隊的
[00:03:18.200 --> 00:03:19.400]  很厲害的
[00:03:19.400 --> 00:03:20.800]  這些人就會說
[00:03:20.800 --> 00:03:23.000]  基督徒打球這麼厲害?
[00:03:23.000 --> 00:03:24.600]  真的會這樣?
[00:03:24.600 --> 00:03:26.600]  基督徒說謊話的?
[00:03:26.600 --> 00:03:27.800]  什麼謊話?
[00:03:27.800 --> 00:03:28.800]  沒有
[00:03:28.800 --> 00:03:30.600]  基督徒說髒話的?
[00:03:30.600 --> 00:03:35.600]  我中學也有頑皮的時間
[00:03:35.600 --> 00:03:39.200]  我那年代還流行吸煙
[00:03:39.200 --> 00:03:41.200]  基督徒吸煙的?
[00:03:41.200 --> 00:03:44.000]  基督徒什麼什麼
[00:03:44.000 --> 00:03:46.000]  也會這樣
[00:03:46.000 --> 00:03:47.000]  有些同學
[00:03:47.000 --> 00:03:48.400]  我還沒有學壞
[00:03:48.400 --> 00:03:49.800]  還沒有吸煙的
[00:03:49.800 --> 00:03:51.200]  都是乖乖的
[00:03:51.200 --> 00:03:53.200]  也想和朋友出去
[00:03:53.200 --> 00:03:54.400]  同學會說
[00:03:54.400 --> 00:03:55.400]  你基督徒?
[00:03:55.400 --> 00:03:57.000]  星期天我們出門
[00:03:57.000 --> 00:03:59.000]  不用叫你了
[00:03:59.000 --> 00:04:00.000]  原來
[00:04:00.000 --> 00:04:01.400]  慢慢我就明白了
[00:04:01.400 --> 00:04:03.200]  原來承認自己的基督徒
[00:04:03.200 --> 00:04:05.200]  原來是需要勇氣的
[00:04:05.200 --> 00:04:06.400]  因為你承認的
[00:04:06.400 --> 00:04:08.000]  不只是一個身份
[00:04:08.000 --> 00:04:10.200]  還要承認的是一套
[00:04:10.200 --> 00:04:11.200]  整個世界
[00:04:11.200 --> 00:04:13.400]  一個和世界不同的價值觀
[00:04:13.400 --> 00:04:14.600]  一個原則
[00:04:14.600 --> 00:04:15.800]  更難的是
[00:04:15.800 --> 00:04:17.200]  如果你承認自己的基督徒
[00:04:17.200 --> 00:04:19.000]  你彷彿就會立刻被
[00:04:19.000 --> 00:04:21.000]  放上一個更高的標準
[00:04:21.000 --> 00:04:22.400]  去被人檢視
[00:04:22.400 --> 00:04:24.200]  一舉一動都會被人說
[00:04:24.200 --> 00:04:26.800]  你基督徒是這樣的
[00:04:26.800 --> 00:04:29.600]  那種壓力其實真的不容易受的
[00:04:29.600 --> 00:04:31.800]  剛才問基督徒有型嗎?
[00:04:31.800 --> 00:04:34.400]  原來在這個世界的人眼中
[00:04:34.400 --> 00:04:35.800]  基督徒是怎樣的呢?
[00:04:35.800 --> 00:04:36.600]  應該是
[00:04:36.600 --> 00:04:38.800]  你那些要守住原則的基督徒
[00:04:38.800 --> 00:04:40.000]  往往就是
[00:04:40.000 --> 00:04:41.000]  「鉗」
[00:04:41.000 --> 00:04:42.800]  很老土
[00:04:42.800 --> 00:04:43.800]  什麼都說不好
[00:04:43.800 --> 00:04:44.800]  限制多多
[00:04:44.800 --> 00:04:46.800]  總之在這個世界裡面
[00:04:46.800 --> 00:04:49.800]  我們基督徒一點都不型
[00:04:49.800 --> 00:04:52.600]  不過今天很想和大家一起看一個
[00:04:52.600 --> 00:04:53.800]  另一個層次
[00:04:53.800 --> 00:04:54.600]  高一點
[00:04:54.600 --> 00:04:55.800]  不同一點的層次的
[00:04:55.800 --> 00:04:57.200]  有型的基督徒
[00:04:57.200 --> 00:04:58.800]  他叫做「但義理」
[00:04:58.800 --> 00:05:01.000]  但義理的有型
[00:05:01.000 --> 00:05:02.800]  不是因為他很潮
[00:05:02.800 --> 00:05:04.000]  很受歡迎
[00:05:04.000 --> 00:05:05.400]  而是他在一個
[00:05:05.400 --> 00:05:08.000]  完全不屬於神的文化裡面
[00:05:08.000 --> 00:05:10.400]  他堅持做一個屬於神的人
[00:05:10.400 --> 00:05:12.000]  而且他活得精彩
[00:05:12.000 --> 00:05:13.200]  活得長遠
[00:05:13.200 --> 00:05:15.600]  要明白但義理有多有型
[00:05:15.600 --> 00:05:17.800]  我們先要明白他的處境
[00:05:17.800 --> 00:05:19.600]  其實是有多麼絕望
[00:05:19.600 --> 00:05:21.200]  但義理是什麼人呢?
[00:05:21.200 --> 00:05:24.200]  但義理原本是猶太的貴族裡面
[00:05:24.200 --> 00:05:26.800]  一個大概十幾歲的年輕人
[00:05:26.800 --> 00:05:28.600]  他在以色列的時候
[00:05:28.600 --> 00:05:30.400]  其實前途一片光明
[00:05:30.400 --> 00:05:32.600]  又帥又聰明
[00:05:32.600 --> 00:05:33.400]  又有錢
[00:05:33.400 --> 00:05:35.000]  家底又好
[00:05:35.000 --> 00:05:37.400]  不過當時以色列亡國
[00:05:37.400 --> 00:05:39.400]  以色列被巴比倫滅了
[00:05:39.400 --> 00:05:43.800]  但義理就和其他的猶太的精英少年一起
[00:05:43.800 --> 00:05:48.200]  被擄到千多公里以外的巴比倫
[00:05:48.200 --> 00:05:50.800]  一個文化完全不同的世界
[00:05:50.800 --> 00:05:53.000]  不過這裡不單只是一個異鄉
[00:05:53.000 --> 00:05:57.800]  更加是一個刻意要徹底洗去他們身份的地方
[00:05:57.800 --> 00:06:00.600]  他們被拐到那裡的時候做了什麼呢?
[00:06:00.600 --> 00:06:04.000]  這群精英面臨著全人被改造
[00:06:04.000 --> 00:06:05.400]  他們怎樣改造呢?
[00:06:05.400 --> 00:06:07.000]  首先他們被改名
[00:06:07.000 --> 00:06:10.000]  但義理被改名做白提沙薩
[00:06:10.000 --> 00:06:13.000]  但義理這個名字其實本意是什麼意思呢?
[00:06:13.000 --> 00:06:14.800]  就是他出生的時候
[00:06:14.800 --> 00:06:16.400]  爸爸媽媽改這個名字的時候
[00:06:16.400 --> 00:06:18.400]  這個名字的意思是當時叫做
[00:06:18.400 --> 00:06:20.200]  神是我的審判者
[00:06:20.200 --> 00:06:22.600]  耶和華神是我的審判者
[00:06:22.600 --> 00:06:23.400]  哇!很厲害啊!
[00:06:23.400 --> 00:06:26.800]  整個名字都叫做有關耶和華神這個事
[00:06:26.800 --> 00:06:29.400]  不過他被改名做白提沙薩
[00:06:29.400 --> 00:06:32.400]  意思就是比勒的王子
[00:06:32.400 --> 00:06:33.600]  比勒又是誰呢?
[00:06:33.600 --> 00:06:36.800]  比勒就是一個和耶和華敵對的神
[00:06:36.800 --> 00:06:40.000]  哇!連名字都要歸給一個敵對的神
[00:06:40.000 --> 00:06:41.000]  哇!這樣
[00:06:41.000 --> 00:06:42.000]  不單止這樣
[00:06:42.000 --> 00:06:43.200]  他還要被洗腦
[00:06:43.200 --> 00:06:46.000]  教他們迦勒底文字和語言
[00:06:46.000 --> 00:06:48.200]  他們用三年時間
[00:06:48.200 --> 00:06:50.400]  來學習巴比倫的一切知識
[00:06:50.400 --> 00:06:51.600]  文化、語言
[00:06:51.600 --> 00:06:53.400]  讓他們忘記了自己的根源
[00:06:53.400 --> 00:06:54.800]  你學我一些東西吧
[00:06:54.800 --> 00:06:56.400]  我比較厲害
[00:06:56.400 --> 00:06:57.200]  不單止這樣
[00:06:57.200 --> 00:06:58.600]  他還要被同化
[00:06:58.600 --> 00:07:01.600]  他們要吃王的膳和喝王的酒
[00:07:01.600 --> 00:07:04.200]  連衣食住行都要根據王的標準
[00:07:04.200 --> 00:07:05.400]  就等於什麼呢?
[00:07:05.400 --> 00:07:06.800]  你接受王的公認
[00:07:06.800 --> 00:07:08.400]  就要認同王的文化
[00:07:08.400 --> 00:07:09.200]  是好事來的
[00:07:09.200 --> 00:07:10.200]  是好事來的
[00:07:10.200 --> 00:07:13.600]  不過猶太人要守住的是很多食物的規條
[00:07:13.600 --> 00:07:14.600]  他要為他的信仰
[00:07:14.600 --> 00:07:15.600]  很多東西都不值得
[00:07:15.600 --> 00:07:16.600]  但他就要吃
[00:07:16.600 --> 00:07:19.800]  甚至是吃一些拜過其他偶像的食物
[00:07:19.800 --> 00:07:23.400]  在軟硬兼施的洗腦計劃裏面
[00:07:23.400 --> 00:07:26.000]  可以見到巴比倫王不單止要
[00:07:26.000 --> 00:07:28.400]  不只是他要消滅以色列一切
[00:07:28.400 --> 00:07:30.400]  其實他不是要消滅以色列
[00:07:30.400 --> 00:07:32.000]  他是要統治他們
[00:07:32.000 --> 00:07:33.200]  是佔有他們
[00:07:33.200 --> 00:07:34.600]  拿走他們的好東西
[00:07:34.600 --> 00:07:35.800]  歸給他們自己
[00:07:35.800 --> 00:07:37.600]  不如想像一下
[00:07:37.600 --> 00:07:40.200]  如果你是但爾利的處境
[00:07:40.200 --> 00:07:42.200]  你是一個戰俘
[00:07:42.200 --> 00:07:48.000]  但是你被選入了一個國家未來領袖的培訓計劃
[00:07:48.000 --> 00:07:50.000]  嘩!好不好呢?
[00:07:50.000 --> 00:07:51.200]  不過有個條件的
[00:07:51.200 --> 00:07:54.200]  就是你要徹底放下自己的國籍
[00:07:54.200 --> 00:07:56.400]  信仰、名字和生活方式
[00:07:56.400 --> 00:07:58.200]  你會怎麼選擇呢?
[00:07:58.200 --> 00:08:04.200]  但爾利就是這個完全沒有權沒有勢沒有自由的處境
[00:08:04.200 --> 00:08:05.400]  被選選
[00:08:05.400 --> 00:08:07.200]  不過整個世界都應該覺得
[00:08:07.200 --> 00:08:09.200]  你要感恩啊!選中你
[00:08:09.200 --> 00:08:10.800]  人民這麼苦
[00:08:10.800 --> 00:08:12.600]  但是你還能享福
[00:08:12.600 --> 00:08:14.400]  整個世界都覺得你要感恩
[00:08:14.400 --> 00:08:17.600]  要信服的情況下去做出選擇
[00:08:17.600 --> 00:08:19.800]  我們今天的處境
[00:08:19.800 --> 00:08:21.400]  雖然好像環境沒有那麼惡劣
[00:08:21.400 --> 00:08:24.200]  但是信仰和這個社會給我們的
[00:08:24.200 --> 00:08:26.800]  那個壓力的本質其實是相似的
[00:08:26.800 --> 00:08:28.400]  你想一下在學校
[00:08:28.400 --> 00:08:29.800]  在社交媒體
[00:08:29.800 --> 00:08:31.200]  在朋輩裏面
[00:08:31.200 --> 00:08:36.600]  我們經常都要遇到妥協信仰的價值觀的這個壓力
[00:08:36.600 --> 00:08:40.000]  但爾利會怎麼選擇呢?
[00:08:40.000 --> 00:08:42.600]  讓我們一起去看但爾利書第一章
[00:08:42.600 --> 00:08:45.600]  看看他如何在這個不可能的環境裏面
[00:08:45.600 --> 00:08:48.200]  活出另外一個層次的生命
[00:08:48.200 --> 00:08:50.200]  我會分三段去看的
[00:08:50.200 --> 00:08:52.800]  我們會分三段去看經文
[00:08:52.800 --> 00:08:53.800]  和去解說一下
[00:08:53.800 --> 00:08:57.600]  第一點我就給他叫做附上另一層次的忠誠
[00:08:57.600 --> 00:08:59.400]  經文在八至十節
[00:08:59.400 --> 00:09:00.800]  我們一起去讀吧
[00:09:00.800 --> 00:09:01.400]  準備
[00:09:01.400 --> 00:09:02.800]  1、2、3
[00:09:02.800 --> 00:09:04.600]  但爾利卻立志
[00:09:04.600 --> 00:09:06.400]  不以王的善和
[00:09:06.400 --> 00:09:07.800]  王所飲的酒
[00:09:07.800 --> 00:09:09.000]  沾污自己
[00:09:09.000 --> 00:09:11.000]  於是懇求太監長
[00:09:11.000 --> 00:09:13.400]  容他不使自己沾污
[00:09:13.400 --> 00:09:17.600]  上帝使但爾利在太監長眼前蒙恩
[00:09:17.600 --> 00:09:18.800]  得憐憫
[00:09:18.800 --> 00:09:21.200]  太監長對但爾利說
[00:09:21.200 --> 00:09:23.200]  我懼怕我主我王
[00:09:23.200 --> 00:09:26.000]  他已經派你們的飲食
[00:09:26.000 --> 00:09:28.800]  何必讓他見你們的面貌
[00:09:28.800 --> 00:09:32.000]  比你們同年齡的少年潮水呢?
[00:09:32.000 --> 00:09:36.200]  這樣你們就使我的喉哉喉哭不保了
[00:09:36.200 --> 00:09:37.600]  好,我們一起祈禱
[00:09:37.600 --> 00:09:41.600]  求主幫助我們用心去聆聽你的說話
[00:09:41.600 --> 00:09:42.800]  讓我們謹記
[00:09:42.800 --> 00:09:45.000]  我們其實不是屬於這個世界的人
[00:09:45.000 --> 00:09:46.600]  是屬於主來的人
[00:09:46.600 --> 00:09:48.000]  幫助我們由今晚禱告
[00:09:48.000 --> 00:09:49.800]  奉主耶穌基督明治祈求
[00:09:49.800 --> 00:09:50.600]  阿們
[00:09:50.600 --> 00:09:51.400]  等一等姐妹
[00:09:51.400 --> 00:09:54.200]  記起我剛才說的背景
[00:09:54.200 --> 00:09:56.600]  但爾利是一個被剝奪了的人
[00:09:56.600 --> 00:09:57.400]  失去了國家
[00:09:57.400 --> 00:09:58.200]  失去了自由
[00:09:58.200 --> 00:09:59.600]  連自己的名字也失去了
[00:09:59.600 --> 00:10:02.200]  不過他唯一可以自己守住的是什麼?
[00:10:02.200 --> 00:10:03.200]  是心裡面
[00:10:03.200 --> 00:10:07.000]  沒有人可以拿走的是他內心裡面對神的忠誠
[00:10:07.000 --> 00:10:09.000]  在這個絕境的底下
[00:10:09.000 --> 00:10:10.600]  但爾利是什麼反應呢?
[00:10:10.600 --> 00:10:12.200]  他沒有大吵大鬧的
[00:10:12.200 --> 00:10:14.000]  他都沒有消極的抵抗
[00:10:14.000 --> 00:10:15.800]  他沒有暗中你逼我吃我不吃
[00:10:15.800 --> 00:10:17.000]  暗中的犯規
[00:10:17.000 --> 00:10:18.000]  也沒有的
[00:10:18.000 --> 00:10:19.600]  他做的事是什麼呢?
[00:10:19.600 --> 00:10:22.200]  但爾利的反應是立志
[00:10:22.200 --> 00:10:25.400]  立志這個聖經是一個很重語氣的字
[00:10:25.400 --> 00:10:26.400]  立志是什麼意思?
[00:10:26.400 --> 00:10:29.800]  立志是他內心很堅定的一個決定
[00:10:29.800 --> 00:10:32.000]  我想一定是這樣的
[00:10:32.000 --> 00:10:34.200]  這個立志說明了的是
[00:10:34.200 --> 00:10:37.000]  但爾利其實他不是一時衝動
[00:10:37.000 --> 00:10:39.000]  不是一個情緒反應
[00:10:39.000 --> 00:10:42.000]  而是一個心思熟慮的決定
[00:10:42.000 --> 00:10:43.800]  在所有人都覺得
[00:10:43.800 --> 00:10:46.600]  吃黃鱔是理所當然的時候
[00:10:46.600 --> 00:10:48.400]  甚至是一種榮耀的時候
[00:10:48.400 --> 00:10:51.000]  為你帥氣聰明才有人選擇
[00:10:51.000 --> 00:10:53.000]  但爾利內心裡面畫了一條線
[00:10:53.000 --> 00:10:54.000]  很清晰的線
[00:10:54.000 --> 00:10:55.600]  這些東西是沾污我的
[00:10:55.600 --> 00:10:56.600]  我不可以做的
[00:10:56.600 --> 00:10:58.600]  我不可以跟著吃的
[00:10:58.600 --> 00:11:03.200]  這個決定顯示了他裡面有一個更高層次的忠誠
[00:11:03.200 --> 00:11:05.400]  我們試一下比較他兩個人的忠誠
[00:11:05.400 --> 00:11:06.800]  但爾利和太監長
[00:11:06.800 --> 00:11:10.000]  其實太監長都是一個對黃很忠誠的人
[00:11:10.000 --> 00:11:11.600]  我們比較他們的忠誠的時候
[00:11:11.600 --> 00:11:15.200]  我們看到他們兩個忠誠的對象不一樣
[00:11:15.200 --> 00:11:17.600]  太監長是對巴比倫王忠誠
[00:11:17.600 --> 00:11:20.400]  而但爾利是忠於耶和華神
[00:11:20.400 --> 00:11:23.400]  他們其實都是忠誠的僕人
[00:11:23.400 --> 00:11:25.400]  雖然他們效忠的對象不一樣
[00:11:25.400 --> 00:11:30.200]  但他們對於他們的王的命令是嚴格的遵守的
[00:11:30.200 --> 00:11:32.400]  所以他們忠誠度都是極高的
[00:11:32.400 --> 00:11:34.400]  不過不同層次的是什麼
[00:11:34.400 --> 00:11:36.600]  是他們裡面忠誠的動機
[00:11:36.600 --> 00:11:38.400]  為什麼他要這麼忠誠呢
[00:11:38.400 --> 00:11:41.400]  太監長忠誠的動機在經文那裡說
[00:11:41.400 --> 00:11:43.000]  他說我怕啊
[00:11:43.000 --> 00:11:45.200]  我怕我的主我的王啊
[00:11:45.200 --> 00:11:46.800]  喂我給你吃
[00:11:46.800 --> 00:11:49.400]  我擔心自己頭都不保啊
[00:11:49.400 --> 00:11:51.400]  我會死啊
[00:11:51.400 --> 00:11:54.600]  這個忠誠是基於他的自我保護
[00:11:54.600 --> 00:11:56.800]  因為害怕所以去妥協
[00:11:56.800 --> 00:11:59.600]  不過但爾利的忠誠卻是不一樣
[00:11:59.600 --> 00:12:03.200]  他的忠誠不是出於他覺得害怕
[00:12:03.200 --> 00:12:05.400]  他是對神有一份敬畏
[00:12:05.400 --> 00:12:08.200]  和他對信仰原則的持守
[00:12:08.200 --> 00:12:10.200]  是一個選擇
[00:12:10.200 --> 00:12:13.400]  但爾利的友誼就是在這裡
[00:12:13.400 --> 00:12:18.000]  在一個完全忘記了神的世界系統裡面
[00:12:18.000 --> 00:12:20.400]  他選擇要記住神
[00:12:20.600 --> 00:12:22.600]  是一個用恐懼
[00:12:22.600 --> 00:12:26.200]  這個世界用恐懼去控制著人的地方
[00:12:26.200 --> 00:12:29.400]  但爾利內心有一個更大的敬畏
[00:12:29.400 --> 00:12:30.600]  他敬畏上帝
[00:12:30.600 --> 00:12:33.200]  所以他可以向世界說
[00:12:33.200 --> 00:12:34.200]  不 死佬
[00:12:34.200 --> 00:12:35.600]  不 我不跟你
[00:12:35.600 --> 00:12:37.800]  而去堅持裡面的
[00:12:37.800 --> 00:12:38.800]  是哦
[00:12:38.800 --> 00:12:40.600]  哇 很帥吧
[00:12:40.600 --> 00:12:43.400]  啊 這樣這份忠誠對我們來說
[00:12:43.400 --> 00:12:45.800]  這個另一層次的忠誠對我們來說
[00:12:45.800 --> 00:12:47.400]  是怎樣的
[00:12:47.400 --> 00:12:49.200]  回到你這裡
[00:12:49.200 --> 00:12:53.000]  你會選擇順從這個社會文化權力的
[00:12:53.000 --> 00:12:54.200]  權威的壓力
[00:12:54.200 --> 00:12:56.400]  還是忠於神的標準呢
[00:12:56.400 --> 00:12:58.000]  問一下你
[00:12:58.000 --> 00:13:01.800]  學校每個人考試都全日以赴
[00:13:01.800 --> 00:13:03.800]  人家我的同學
[00:13:03.800 --> 00:13:06.400]  去考試的時候連街都不去
[00:13:06.400 --> 00:13:07.400]  機都不打
[00:13:07.400 --> 00:13:09.000]  然後有些拍拖
[00:13:09.000 --> 00:13:10.400]  拖都不拍了
[00:13:10.400 --> 00:13:12.400]  基督徒要堅持回教會
[00:13:12.400 --> 00:13:13.400]  你今天還坐在這裡
[00:13:13.400 --> 00:13:15.800]  還要回團契
[00:13:15.800 --> 00:13:17.200]  怎樣的呢
[00:13:17.200 --> 00:13:19.000]  長假期
[00:13:19.000 --> 00:13:21.800]  學校那些遊學團
[00:13:21.800 --> 00:13:23.200]  家人去旅行
[00:13:23.200 --> 00:13:24.800]  校隊比賽
[00:13:24.800 --> 00:13:25.800]  集訓營
[00:13:25.800 --> 00:13:27.000]  很開心
[00:13:27.000 --> 00:13:29.000]  又可以和喜歡的人一起玩
[00:13:29.000 --> 00:13:29.800]  又開心
[00:13:29.800 --> 00:13:30.800]  又真講見聞
[00:13:30.800 --> 00:13:32.600]  還要我去那些有credit的
[00:13:32.600 --> 00:13:34.200]  對前途有益的
[00:13:34.200 --> 00:13:36.200]  你等一下報告還要說
[00:13:36.200 --> 00:13:38.200]  我還要去教會camp
[00:13:38.200 --> 00:13:39.800]  我還要去短孫
[00:13:39.800 --> 00:13:42.000]  我又要去這裡那裡
[00:13:42.000 --> 00:13:44.400]  你選哪樣
[00:13:44.400 --> 00:13:47.800]  你學校有沒有人拍拖
[00:13:47.800 --> 00:13:49.800]  沒有
[00:13:49.800 --> 00:13:50.600]  有嗎
[00:13:50.600 --> 00:13:51.600]  有
[00:13:51.600 --> 00:13:52.800]  有些人有
[00:13:52.800 --> 00:13:54.400]  明知道聽到你暫時沒有
[00:13:54.400 --> 00:13:55.600]  有些人有
[00:13:55.600 --> 00:13:56.200]  有些人沒有
[00:13:56.200 --> 00:13:58.400]  不過你有沒有聽過導師教你
[00:13:58.400 --> 00:13:59.600]  一進入這個話題
[00:13:59.600 --> 00:14:02.400]  大家滔滔不絕上來說
[00:14:02.400 --> 00:14:04.000]  不過想問你
[00:14:04.000 --> 00:14:04.600]  你有沒有
[00:14:04.600 --> 00:14:05.800]  導師有沒有告訴你
[00:14:05.800 --> 00:14:06.800]  基督徒
[00:14:06.800 --> 00:14:09.800]  我們最好找基督徒來拍拖
[00:14:09.800 --> 00:14:12.000]  你學校的同學有沒有這樣
[00:14:12.000 --> 00:14:13.000]  應該沒有
[00:14:13.000 --> 00:14:13.600]  亂來
[00:14:13.600 --> 00:14:15.400]  喜歡就可以了
[00:14:15.400 --> 00:14:17.000]  還有不止的
[00:14:17.000 --> 00:14:20.000]  信仰好像給我們很多規矩
[00:14:20.000 --> 00:14:21.800]  拍拖我們要
[00:14:21.800 --> 00:14:22.400]  基督徒說
[00:14:22.400 --> 00:14:24.200]  拍拖要保持界線
[00:14:24.200 --> 00:14:26.200]  不要過分親密
[00:14:26.200 --> 00:14:29.600]  不要守住
[00:14:29.600 --> 00:14:32.200]  不要有太過親密的行為
[00:14:32.200 --> 00:14:33.800]  我去IG
[00:14:33.800 --> 00:14:35.200]  我IG上載一張照片
[00:14:35.200 --> 00:14:36.400]  很接近
[00:14:36.400 --> 00:14:37.800]  親一口
[00:14:37.800 --> 00:14:39.800]  外面全部人都說OK
[00:14:39.800 --> 00:14:41.200]  全部人都說好
[00:14:41.200 --> 00:14:44.200]  回來導師傳導人又說不好
[00:14:44.200 --> 00:14:46.200]  我這樣的價值觀
[00:14:46.200 --> 00:14:47.600]  拿回去
[00:14:47.600 --> 00:14:48.600]  會被人取笑
[00:14:48.600 --> 00:14:49.800]  人家每個人都說
[00:14:49.800 --> 00:14:50.600]  超級漂亮
