
[00:00:00.000 --> 00:00:08.000]  近來有一部港產電影《九龍城寨之圍城》
[00:08:43.000 --> 00:08:47.000]  即是說神創造宇宙萬物,時常托住我們
[00:08:47.000 --> 00:08:51.000]  所以我們可以繼續很安全,很開心地生活
[00:08:51.000 --> 00:08:56.000]  即是任何人,任何存在的物質,都是神托住
[00:08:56.000 --> 00:08:59.000]  所以,剛才提到的問題是
[00:08:59.000 --> 00:09:02.000]  神可否做一塊石頭,自己舉不起?
[00:09:02.000 --> 00:09:05.000]  既然神已經托住萬有,怎會舉不起呢?
[00:09:05.000 --> 00:09:07.000]  其實就等於問一個問題
[00:09:07.000 --> 00:09:11.000]  神可否做一塊石頭,不存在的
[00:09:11.000 --> 00:09:13.000]  即是完全矛盾的問題
[00:09:13.000 --> 00:09:17.000]  這就反映出邏輯謬誤的問題
[00:09:17.000 --> 00:09:19.000]  本身就不應該成立
[00:09:19.000 --> 00:09:22.000]  我們不應該在這裡質問這些問題
[00:09:22.000 --> 00:09:26.000]  我們又如何面對這類問題呢?
[00:09:26.000 --> 00:09:32.000]  在23節那裡,有一個命令語氣的動詞說
[00:09:32.000 --> 00:09:35.000]  就是「棄絕」
[00:09:35.000 --> 00:09:38.000]  用「棄絕」,「棄絕」是一個複合字
[00:09:38.000 --> 00:09:40.000]  是希臘文原文
[00:09:40.000 --> 00:09:42.000]  前面那一句就叫做「出去」的意思
[00:09:42.000 --> 00:09:44.000]  後面那句就叫「要求」
[00:09:44.000 --> 00:09:47.000]  即是說「棄絕」是要求我們從那裡走出來
[00:09:47.000 --> 00:09:50.000]  就不要再說了,再爭辯了
[00:09:50.000 --> 00:09:52.000]  是要拒絕去了
[00:09:52.000 --> 00:09:54.000]  所以在言語上的成結
[00:09:54.000 --> 00:09:57.000]  第一樣就是不要在言語上的爭辯
[00:09:57.000 --> 00:10:02.000]  又要清楚拒絕這些愚蠢無知的辯論
[00:10:02.000 --> 00:10:04.000]  不要浪費時間
[00:10:04.000 --> 00:10:09.000]  也不應該受一些爭辯來影響自己的信心
[00:10:09.000 --> 00:10:14.000]  第二樣就是言談上的成結
[00:10:14.000 --> 00:10:16.000]  二章十六次那裡說到
[00:10:16.000 --> 00:10:19.000]  就是要避免世俗的空談
[00:10:19.000 --> 00:10:21.000]  什麼叫世俗空談呢?
[00:10:21.000 --> 00:10:25.000]  根據提摩太前書一章四至十一半部說
[00:10:25.000 --> 00:10:29.000]  有些叫無稽的傳說和尋常的家譜
[00:10:29.000 --> 00:10:32.000]  提摩太前書四章七至十一半部都說
[00:10:32.000 --> 00:10:36.000]  要棄絕世俗的言語和老腐的無稽傳說
[00:10:36.000 --> 00:10:40.000]  無稽傳說就是沒有根據的傳說
[00:10:40.000 --> 00:10:43.000]  大家有沒有聽過?應該聽過吧?
[00:10:43.000 --> 00:10:46.000]  我們華人,中國人也很多
[00:10:46.000 --> 00:10:50.000]  例如馬老正齊天大聖
[00:10:50.000 --> 00:10:53.000]  大家知道孫悟空的故事
[00:10:53.000 --> 00:10:57.000]  大家都知道是來自古代小說《西遊記》
[00:10:57.000 --> 00:10:59.000]  是虛構出來的
[00:10:59.000 --> 00:11:05.000]  後來說到那些人在廟裡供奉孫悟空
[00:11:05.000 --> 00:11:08.000]  有沒有見過?聽過沒有?
[00:11:08.000 --> 00:11:11.000]  竟然供奉孫悟空是一個虛構的人
[00:11:11.000 --> 00:11:15.000]  一個馬老正虛構的
[00:11:15.000 --> 00:11:18.000]  當他是真是神靈來拜
[00:11:18.000 --> 00:11:22.000]  這些是無稽的傳說
[00:11:22.000 --> 00:11:24.000]  另外尋常的家譜是甚麼呢?
[00:11:24.000 --> 00:11:27.000]  其實經文說是猶太人
[00:11:27.000 --> 00:11:29.000]  舊日聖經沒有記載的家譜
[00:11:29.000 --> 00:11:31.000]  他們用來猜測那些家譜
[00:11:31.000 --> 00:11:35.000]  然後再加入一些錯誤的真理
[00:11:35.000 --> 00:11:39.000]  我們若干年前也有一部西方電影
[00:11:39.000 --> 00:11:41.000]  叫做達文西密碼
[00:11:41.000 --> 00:11:43.000]  大家有沒有聽過?
[00:11:43.000 --> 00:11:45.000]  是流行一時
[00:11:45.000 --> 00:11:48.000]  又拍了很賣座的電影
[00:11:48.000 --> 00:11:54.000]  就是耶穌用後代的家譜來做故事
[00:11:54.000 --> 00:11:56.000]  大家都知道耶穌在世上
[00:11:56.000 --> 00:11:59.000]  沒有肉身的後代
[00:11:59.000 --> 00:12:02.000]  他說肉身後代的家譜就是虛構
[00:12:02.000 --> 00:12:06.000]  但小說用一些真實和虛構的情節
[00:12:06.000 --> 00:12:09.000]  令讀者疑幻疑真
[00:12:09.000 --> 00:12:14.000]  你也是一個迷惑的人
[00:12:14.000 --> 00:12:19.000]  但他講的明是小說
[00:12:19.000 --> 00:12:24.000]  後來這本書在很多地方
[00:12:24.000 --> 00:12:26.000]  書中記載的地方
[00:12:26.000 --> 00:12:28.000]  成為旅遊景點
[00:12:28.000 --> 00:12:30.000]  有沒有聽過?
[00:12:30.000 --> 00:12:34.000]  很多人竟然去尋找
[00:12:34.000 --> 00:12:39.000]  在景點尋找所謂的真相
[00:12:39.000 --> 00:12:41.000]  大家是不是覺得很可笑?
[00:12:41.000 --> 00:12:43.000]  但很多人相信
[00:12:43.000 --> 00:12:46.000]  以上都是世俗的空談
[00:12:46.000 --> 00:12:49.000]  這樣會讓我們信徒
[00:12:49.000 --> 00:12:52.000]  進入更不敬虔的地步
[00:12:52.000 --> 00:12:56.000]  這種情況是慢慢發生的
[00:12:56.000 --> 00:13:00.000]  並不會突然間很短暫地發生
[00:13:00.000 --> 00:13:04.000]  我們又如何停止和避免呢?
[00:13:04.000 --> 00:13:06.000]  在26節提到
[00:13:06.000 --> 00:13:09.000]  有一個命令語氣動詞叫做「遠避」
[00:13:09.000 --> 00:13:14.000]  遠避在希臘文原文的字
[00:13:14.000 --> 00:13:16.000]  是一個複合字
[00:13:16.000 --> 00:13:20.000]  前面的一部分是周圍的意思
[00:13:20.000 --> 00:13:22.000]  周邊,後面是站著
[00:13:22.000 --> 00:13:24.000]  周圍站著避開
[00:13:24.000 --> 00:13:26.000]  即是說不要接近
[00:13:26.000 --> 00:13:28.000]  要繞圈繞過去
[00:13:28.000 --> 00:13:30.000]  當我們說到
[00:13:30.000 --> 00:13:32.000]  孫悟空很靈的
[00:13:32.000 --> 00:13:34.000]  王大仙很靈的
[00:13:34.000 --> 00:13:37.000]  說到達文西密碼很真實的
[00:13:37.000 --> 00:13:39.000]  你就要繞圈繞過去
[00:13:39.000 --> 00:13:41.000]  不要接近他們
[00:13:41.000 --> 00:13:43.000]  不要和他們討論
[00:13:43.000 --> 00:13:45.000]  我們除了氣絕
[00:13:45.000 --> 00:13:47.000]  斬釘截鐵地離開這些
[00:13:47.000 --> 00:13:50.000]  不要討論、辯論這些爭辯
[00:13:50.000 --> 00:13:52.000]  除了遠避
[00:13:52.000 --> 00:13:54.000]  我們繞圈繞過這些言談的錯誤謬
[00:13:54.000 --> 00:13:57.000]  我們還有其他積極的方法
[00:13:57.000 --> 00:13:59.000]  在我們言談當中
[00:13:59.000 --> 00:14:01.000]  應該怎樣做
[00:14:01.000 --> 00:14:06.000]  我們一起讀提摩塔斯二章十五節
[00:14:06.000 --> 00:14:08.000]  「你當潔力在神面前
[00:14:08.000 --> 00:14:12.000]  作一個經得起考驗無愧的工人
[00:14:12.000 --> 00:14:16.000]  按照正義講解真理的話」
[00:14:16.000 --> 00:14:20.000]  其中一個就是用潔力的態度
[00:14:20.000 --> 00:14:22.000]  潔力即是甚麼呢
[00:14:22.000 --> 00:14:24.000]  即是盡所能力
[00:14:24.000 --> 00:14:26.000]  盡力,盡你的能力
[00:14:26.000 --> 00:14:32.000]  按正義去講解真理
[00:14:32.000 --> 00:14:35.000]  甚麼是按正義講解真理呢
[00:14:35.000 --> 00:14:37.000]  按正義講解真理是
[00:14:37.000 --> 00:14:40.000]  直接一條直路去講解真理
[00:14:40.000 --> 00:14:44.000]  好像一條路直接去到目的地的意思
[00:14:44.000 --> 00:14:46.000]  不可以曲解聖經
[00:14:46.000 --> 00:14:49.000]  為甚麼有些人會曲解聖經呢
[00:14:49.000 --> 00:14:54.000]  很可能是覺得聖經不合自己的心意
[00:14:54.000 --> 00:14:58.000]  就將聖經曲解成為自己的意思
[00:14:58.000 --> 00:15:04.000]  我們都很清楚五餅二魚是真正的神蹟
[00:15:04.000 --> 00:15:08.000]  如果不清楚可以留心聽
[00:15:08.000 --> 00:15:11.000]  五餅二魚我們很清楚是真正的神蹟
[00:15:11.000 --> 00:15:16.000]  但自由派神學的前設就是不信有神蹟
[00:15:16.000 --> 00:15:22.000]  所以認定耶穌用五餅二魚餵飽五千人並不是神蹟
[00:15:22.000 --> 00:15:28.000]  所以他們就要找一些解釋來滿足前設
[00:15:28.000 --> 00:15:33.000]  認為奉獻五餅二魚的小朋友
[00:15:33.000 --> 00:15:36.000]  有種無私的愛心
[00:15:36.000 --> 00:15:39.000]  感動了那五千人的眾人
[00:15:39.000 --> 00:15:43.000]  於是眾人就被良心控訴
[00:15:43.000 --> 00:15:46.000]  將自己藏起來的食物拿出來了
[00:15:46.000 --> 00:15:49.000]  有聽過這講法嗎
[00:15:49.000 --> 00:15:50.000]  有聽過
[00:15:50.000 --> 00:15:52.000]  聖經解釋是怎樣呢
[00:15:52.000 --> 00:15:53.000]  其實聖經有講
[00:15:53.000 --> 00:15:55.000]  在馬太福音十四章十五節
[00:15:55.000 --> 00:15:58.000]  那些眾人其實是整天
[00:15:58.000 --> 00:16:02.000]  由早到晚都跟著耶穌
[00:16:02.000 --> 00:16:06.000]  所以門徒就知道他們應該沒有食物了
[00:16:06.000 --> 00:16:08.000]  門徒就建議耶穌
[00:16:08.000 --> 00:16:09.000]  聖經記載
[00:16:09.000 --> 00:16:14.000]  建議耶穌不如讓眾人散去附近村莊買食物
[00:16:14.000 --> 00:16:17.000]  他們應該沒有食物了
[00:16:17.000 --> 00:16:22.000]  第二,在約翰福音六章十四到十五節記載
[00:16:22.000 --> 00:16:26.000]  耶穌用五餅二魚餵飽五千人之後
[00:16:26.000 --> 00:16:31.000]  眾人就逼耶穌做王
[00:16:31.000 --> 00:16:34.000]  如果食物是眾人自己拿出來的話
[00:16:34.000 --> 00:16:37.000]  就不會逼耶穌做王
[00:16:37.000 --> 00:16:39.000]  就不會說他是神蹟
[00:16:39.000 --> 00:16:42.000]  所以根據聖經的分析
[00:16:42.000 --> 00:16:44.000]  五餅二魚的確是神蹟
[00:16:44.000 --> 00:16:48.000]  以自由派神學只是根據自己的猜測
[00:16:48.000 --> 00:16:51.000]  來說它不是神蹟
[00:16:51.000 --> 00:16:58.000]  我們不應該將自己的主觀思想和主義放入聖經
[00:16:58.000 --> 00:17:03.000]  所以按正義講解真理是非常重要的
[00:17:03.000 --> 00:17:08.000]  這樣我們是否就足夠來面對做門徒的挑戰呢
[00:17:08.000 --> 00:17:11.000]  請大家一起讀
[00:17:11.000 --> 00:17:15.000]  提摩太后書二章二十四到二十六節
[00:17:15.000 --> 00:17:17.000]  主的僕人不可爭辯
[00:17:17.000 --> 00:17:19.000]  只要溫和待人
[00:17:19.000 --> 00:17:20.000]  善於教導
[00:17:20.000 --> 00:17:22.000]  恆心忍耐
[00:17:22.000 --> 00:17:24.000]  用溫柔勸導反對的人
[00:17:24.000 --> 00:17:27.000]  也許神會給他們悔改的心
[00:17:27.000 --> 00:17:29.000]  能明白真理
[00:17:29.000 --> 00:17:32.000]  讓他們這些已被魔鬼擄去
[00:17:32.000 --> 00:17:34.000]  順從他計詭計的人
[00:17:34.000 --> 00:17:36.000]  能醒悟過來
[00:17:36.000 --> 00:17:39.000]  脫離他的羅網
[00:17:39.000 --> 00:17:42.000]  作主門徒除了要善於教導
[00:17:42.000 --> 00:17:46.000]  還要溫和對待每個人
[00:17:46.000 --> 00:17:48.000]  又要恆久忍耐
[00:17:48.000 --> 00:17:52.000]  當遇到反對的人的時候
[00:17:52.000 --> 00:17:54.000]  不單止不要爭辯
[00:17:54.000 --> 00:17:56.000]  還要溫柔來勸導他
[00:17:56.000 --> 00:18:00.000]  可能你以為以上做門徒的要求
[00:18:00.000 --> 00:18:02.000]  其實很難有人做到
[00:18:02.000 --> 00:18:04.000]  可能說都不用怨我了
[00:18:04.000 --> 00:18:07.000]  這麼難,不要搞我了
[00:18:07.000 --> 00:18:08.000]  如果你有這樣的想法
[00:18:08.000 --> 00:18:10.000]  就請你留心繼續聽
[00:18:10.000 --> 00:18:15.000]  有一種訓練可以幫助我們學習
[00:18:15.000 --> 00:18:17.000]  慢慢學到
[00:18:17.000 --> 00:18:20.000]  就是學習去街頭報道
[00:18:20.000 --> 00:18:22.000]  面對福音對象的時候
[00:18:22.000 --> 00:18:25.000]  不可以爭辯,不要爭辯
[00:18:25.000 --> 00:18:29.000]  我們也要很溫柔回應
[00:18:29.000 --> 00:18:30.000]  聽聆聽
[00:18:30.000 --> 00:18:32.000]  要很精準
[00:18:32.000 --> 00:18:36.000]  按正義講解真理來講解給他聽
[00:18:36.000 --> 00:18:39.000]  無論在本地或外地的街頭報道
[00:18:39.000 --> 00:18:41.000]  都要這樣
[00:18:41.000 --> 00:18:42.000]  剛好在過去的星期
[00:18:42.000 --> 00:18:47.000]  我和團契弟兄姊妹去了澳門學習
[00:18:47.000 --> 00:18:52.000]  大家都知道雨很大
[00:18:52.000 --> 00:18:55.000]  去到過了廣州澳大橋
[00:18:55.000 --> 00:18:58.000]  在廣州澳大橋已經看不到前面的雨
[00:18:58.000 --> 00:19:00.000]  去到就黃雨
[00:19:00.000 --> 00:19:01.000]  然後弟兄姊妹說
[00:19:01.000 --> 00:19:05.000]  街上都沒有人,去街頭報道幹嘛
[00:19:05.000 --> 00:19:08.000]  我們祈禱
[00:19:08.000 --> 00:19:10.000]  有兩個方向
[00:19:10.000 --> 00:19:12.000]  一是去賭場
[00:19:12.000 --> 00:19:15.000]  一是去巴士站
[00:19:15.000 --> 00:19:19.000]  我們投票大家上巴士
[00:19:19.000 --> 00:19:22.000]  我們找了一個循環巴士
[00:19:22.000 --> 00:19:25.000]  上去後,大家分開去巴士站
[00:19:25.000 --> 00:19:29.000]  很開心,大家都有機會和當地的人聊天
[00:19:29.000 --> 00:19:32.000]  慢慢聊天,就可以有些東西講福音
[00:19:32.000 --> 00:19:34.000]  慢慢學習到
[00:19:34.000 --> 00:19:36.000]  其實我們要很溫柔
[00:19:36.000 --> 00:19:37.000]  不會反駁別人
[00:19:37.000 --> 00:19:38.000]  但我們要聆聽
[00:19:38.000 --> 00:19:40.000]  但我們要很精確
[00:19:40.000 --> 00:19:42.000]  我們要用一分鐘見證
[00:19:42.000 --> 00:19:43.000]  吸引他們
[00:19:43.000 --> 00:19:44.000]  然後用五式福音
[00:19:44.000 --> 00:19:46.000]  精確講解
[00:19:46.000 --> 00:19:48.000]  可以有限時間報道
[00:19:48.000 --> 00:19:50.000]  其實都是鍛鍊我們
[00:19:50.000 --> 00:19:52.000]  以溫柔忍耐
[00:19:52.000 --> 00:19:55.000]  和按正義講解真理
[00:19:55.000 --> 00:19:57.000]  參加完訓練
[00:19:57.000 --> 00:20:01.000]  是不是就這樣可以成為合神心意的門徒呢?
[00:20:01.000 --> 00:20:05.000]  愛在的訓練當然很重要
[00:20:05.000 --> 00:20:08.000]  但內心的操練更加重要
[00:20:08.000 --> 00:20:14.000]  我們讀出提摩太后書2章16-18
[00:20:15.000 --> 00:20:17.000]  要遠避世俗的空談
[00:20:17.000 --> 00:20:19.000]  因為這等空談
[00:20:19.000 --> 00:20:23.000]  會使人進到更不敬虔的地步
[00:20:23.000 --> 00:20:26.000]  他們的話語和言語
[00:20:26.000 --> 00:20:30.000]  其中有許米奶和肥里圖
[00:20:30.000 --> 00:20:32.000]  他們理智真理
[00:20:32.000 --> 00:20:34.000]  說服活自已過去
[00:20:34.000 --> 00:20:39.000]  敗壞了好些人的信心
[00:20:39.000 --> 00:20:43.000]  講到沉淪
[00:20:43.000 --> 00:20:47.000]  原來沉淪是進程
[00:20:47.000 --> 00:20:50.000]  世俗空談
[00:20:50.000 --> 00:20:55.000]  去到更不敬虔
[00:20:55.000 --> 00:20:58.000]  好像又獨創賄賂
[00:20:58.000 --> 00:21:00.000]  慢慢偏離真理
[00:21:00.000 --> 00:21:02.000]  還說服活的事
[00:21:02.000 --> 00:21:04.000]  信仰真理過去了
[00:21:04.000 --> 00:21:07.000]  最後敗壞信心
[00:21:07.000 --> 00:21:10.000]  開始只是講世俗空談
[00:21:10.000 --> 00:21:12.000]  好像吹吹水
[00:21:12.000 --> 00:21:15.000]  好像跟未信的朋友說
[00:21:15.000 --> 00:21:17.000]  星座風水命理運程
[00:21:17.000 --> 00:21:18.000]  沒所謂
[00:21:18.000 --> 00:21:20.000]  還可以建立關係
[00:21:20.000 --> 00:21:21.000]  遲些回教會
[00:21:21.000 --> 00:21:23.000]  你跟他同期所好
[00:21:23.000 --> 00:21:27.000]  原來信仰的沉淪是慢慢發生
[00:21:27.000 --> 00:21:29.000]  開始時說這些
[00:21:29.000 --> 00:21:32.000]  慢慢會影響信徒的信心
[00:21:32.000 --> 00:21:33.000]  更不敬虔
[00:21:33.000 --> 00:21:35.000]  越來越不虔誠
[00:21:35.000 --> 00:21:37.000]  即是對神越來越不尊重
[00:21:37.000 --> 00:21:39.000]  我信耶穌
[00:21:39.000 --> 00:21:42.000]  不過拜黃大仙也可以
[00:21:42.000 --> 00:21:44.000]  慢慢離開
[00:21:44.000 --> 00:21:47.000]  這些就像獨創一樣
[00:21:47.000 --> 00:21:49.000]  越爛越大
[00:21:49.000 --> 00:21:50.000]  獨創原來的意思
[00:21:50.000 --> 00:21:52.000]  好像癌症那類
[00:21:52.000 --> 00:21:53.000]  散播
[00:21:53.000 --> 00:21:55.000]  甚至影響小組
[00:21:55.000 --> 00:21:57.000]  你回去繼續講小組
[00:21:57.000 --> 00:21:58.000]  一會兒去第二組
[00:21:58.000 --> 00:21:59.000]  整個教會
[00:21:59.000 --> 00:22:02.000]  整個團體都可以散播出去
[00:22:02.000 --> 00:22:03.000]  影響很大
[00:22:03.000 --> 00:22:06.000]  而這些說的話
[00:22:06.000 --> 00:22:08.000]  會偏離真理
[00:22:08.000 --> 00:22:10.000]  就是似是而非的信仰
[00:22:10.000 --> 00:22:13.000]  通常就像異端
[00:22:13.000 --> 00:22:16.000]  從正統的信仰出來
[00:22:16.000 --> 00:22:17.000]  不是完全錯了
[00:22:17.000 --> 00:22:21.000]  不過是某方面錯了
[00:22:21.000 --> 00:22:23.000]  然後搞著搞著
[00:22:23.000 --> 00:22:25.000]  就偏離真理
[00:22:25.000 --> 00:22:27.000]  例如這經文說
[00:22:27.000 --> 00:22:28.000]  復活的事已過
[00:22:28.000 --> 00:22:30.000]  誤信復活
[00:22:30.000 --> 00:22:31.000]  他說不是誤信復活
[00:22:31.000 --> 00:22:33.000]  不過復活的事已過
[00:22:33.000 --> 00:22:34.000]  即是甚麼
[00:22:34.000 --> 00:22:37.000]  而是說復活已經發生了
[00:22:37.000 --> 00:22:40.000]  即是說我們只是有靈性的復活
[00:22:40.000 --> 00:22:42.000]  而沒有身體的復活
[00:22:42.000 --> 00:22:46.000]  當時的一些異端的說法
[00:22:46.000 --> 00:22:48.000]  本來就其實很明顯
[00:22:48.000 --> 00:22:50.000]  在那麼多前書
[00:22:50.000 --> 00:22:52.000]  15章那裡清楚說到
[00:22:52.000 --> 00:22:53.000]  將來復活
[00:22:53.000 --> 00:22:55.000]  是有一個新的榮耀的身體
[00:22:55.000 --> 00:22:58.000]  好像指耶穌復活的身體一樣
[00:22:58.000 --> 00:23:01.000]  只有靈性復活
[00:23:01.000 --> 00:23:03.000]  有甚麼問題
