
[00:00:00.000 --> 00:00:10.000]  再次多謝敬拜隊帶領我們透過詩歌去敬拜、讚美我們的天父上帝
[00:04:17.000 --> 00:04:18.000]  稍後稍微解釋一下
[00:04:18.000 --> 00:04:20.000]  為什麼會有這樣的差別
[00:04:20.000 --> 00:04:22.000]  留意這件事
[00:04:22.000 --> 00:04:25.000]  聖經這裡說到伯夫長
[00:04:25.000 --> 00:04:27.000]  我們知道羅馬軍營裡面
[00:04:27.000 --> 00:04:29.000]  有很多不同的軍階
[00:04:29.000 --> 00:04:31.000]  有千夫長和百夫長
[00:04:31.000 --> 00:04:33.000]  不過這裡所說的伯夫長
[00:04:33.000 --> 00:04:36.000]  是一個外邦的軍官
[00:04:36.000 --> 00:04:40.000]  他是負責執行死刑的
[00:04:40.000 --> 00:04:41.000]  因為這樣完的時候
[00:04:41.000 --> 00:04:43.000]  他有機會親身看見釘十字架
[00:04:43.000 --> 00:04:45.000]  耶穌基督
[00:04:45.000 --> 00:04:47.000]  在這個過程裡面
[00:04:47.000 --> 00:04:52.000]  他看完所有的事情
[00:04:52.000 --> 00:04:53.000]  留意這件事
[00:04:53.000 --> 00:04:56.000]  當聖經這裡說下去的時候
[00:04:56.000 --> 00:04:58.000]  有一個有趣的地方就是
[00:04:58.000 --> 00:05:00.000]  我們要回到這段經文裡面
[00:05:00.000 --> 00:05:02.000]  一個很重點的地方是什麼呢
[00:05:02.000 --> 00:05:06.000]  不得不由
[00:05:06.000 --> 00:05:09.000]  赫西瑪利元被捕開始說起
[00:05:09.000 --> 00:05:11.000]  留意這件事
[00:05:11.000 --> 00:05:13.000]  當耶穌在赫西瑪利元被捕的時候
[00:05:13.000 --> 00:05:14.000]  他被抓到哪裡去
[00:05:14.000 --> 00:05:16.000]  大祭司的墓地
[00:05:16.000 --> 00:05:18.000]  不是一個,是兩個
[00:05:18.000 --> 00:05:20.000]  原來當時有兩個大祭司
[00:05:20.000 --> 00:05:23.000]  一個是現任的
[00:05:23.000 --> 00:05:27.000]  一個是退休的
[00:05:27.000 --> 00:05:32.000]  其實都是外父和女婿之間的關係
[00:05:32.000 --> 00:05:34.000]  事實上夜間
[00:05:34.000 --> 00:05:36.000]  這些猶太的領袖
[00:05:36.000 --> 00:05:40.000]  包括祭司長和民間的宗教領袖
[00:05:40.000 --> 00:05:43.000]  和一些長老
[00:05:43.000 --> 00:05:45.000]  其實晚上這個時候審耶穌
[00:05:45.000 --> 00:05:47.000]  是一個不合法的舉動
[00:05:47.000 --> 00:05:49.000]  所以因為這樣完的時候
[00:05:49.000 --> 00:05:50.000]  到天安門的時候
[00:05:50.000 --> 00:05:51.000]  六點鐘左右
[00:05:51.000 --> 00:05:54.000]  他們做了一些過場的事情
[00:05:54.000 --> 00:05:56.000]  我們作為一個羅馬軍官也很清楚
[00:05:56.000 --> 00:05:59.000]  因為晚上審訊是不合法的
[00:05:59.000 --> 00:06:01.000]  所以這個審訊是不公道的
[00:06:01.000 --> 00:06:03.000]  不過為了過堂
[00:06:03.000 --> 00:06:08.000]  早上猶太人的一個大公會
[00:06:08.000 --> 00:06:12.000]  他們就開一個會正式審耶穌
[00:06:12.000 --> 00:06:17.000]  其實昨晚大家已經想好了要置他於死地
[00:06:17.000 --> 00:06:20.000]  只不過在審問的過程中找到把柄
[00:06:20.000 --> 00:06:21.000]  終於找到一件事
[00:06:21.000 --> 00:06:24.000]  就是他承認自己是神的兒子
[00:06:24.000 --> 00:06:26.000]  不過耶穌真的如果我們看回頭
[00:06:26.000 --> 00:06:28.000]  是神的兒子
[00:06:28.000 --> 00:06:29.000]  所以當大祭司問他的時候
[00:06:29.000 --> 00:06:30.000]  要他起誓的時候
[00:06:30.000 --> 00:06:32.000]  他不能夠拒絕的
[00:06:32.000 --> 00:06:34.000]  他不能夠不承認的
[00:06:34.000 --> 00:06:35.000]  他不能夠說謊的
[00:06:35.000 --> 00:06:40.000]  於是那班大祭司找到一個把柄
[00:06:40.000 --> 00:06:41.000]  所以在他們眼裡
[00:06:41.000 --> 00:06:42.000]  這個人該死的
[00:06:42.000 --> 00:06:45.000]  因為他是族長弟
[00:06:45.000 --> 00:06:47.000]  不過過了過場
[00:06:47.000 --> 00:06:51.000]  正式宣判他有罪
[00:06:51.000 --> 00:06:54.000]  一說到要判死罪的時候
[00:06:54.000 --> 00:06:55.000]  不行了
[00:06:55.000 --> 00:06:59.000]  猶太人是被羅馬人統治的
[00:06:59.000 --> 00:07:03.000]  不過對於死刑他們是沒有自治權的
[00:07:03.000 --> 00:07:06.000]  於是這個原告就最好帶到羅馬巡捕那裡
[00:07:06.000 --> 00:07:09.000]  由羅馬巡捕去定他死罪
[00:07:09.000 --> 00:07:11.000]  於是到了羅馬巡捕的時候
[00:07:11.000 --> 00:07:13.000]  就宣判他有另外一個罪名
[00:07:13.000 --> 00:07:15.000]  是什麼呢
[00:07:15.000 --> 00:07:19.000]  叫人不要交稅給凱撒
[00:07:19.000 --> 00:07:21.000]  又說他自己是黃
[00:07:21.000 --> 00:07:24.000]  這是叛國罪
[00:07:24.000 --> 00:07:26.000]  很可惜
[00:07:26.000 --> 00:07:27.000]  比拉多審了審了
[00:07:27.000 --> 00:07:28.000]  找不到罪狀
[00:07:28.000 --> 00:07:31.000]  於是發現原來是加里利人
[00:07:31.000 --> 00:07:33.000]  推了一個球給希律
[00:07:33.000 --> 00:07:34.000]  希律看完之後
[00:07:34.000 --> 00:07:36.000]  又把球推回給希律
[00:07:36.000 --> 00:07:38.000]  踢來踢去
[00:07:38.000 --> 00:07:41.000]  而比拉多本身其實是不想搞這些的
[00:07:41.000 --> 00:07:47.000]  這些就不要搞這些了
[00:07:47.000 --> 00:07:48.000]  不過很可惜
[00:07:48.000 --> 00:07:55.000]  那班猶太領袖就煽動群眾去騷亂
[00:07:55.000 --> 00:07:58.000]  其實比拉多也有顧忌
[00:07:58.000 --> 00:07:59.000]  因為一有什麼事的時候
[00:07:59.000 --> 00:08:01.000]  他要背黑鍋的
[00:08:01.000 --> 00:08:02.000]  於是在這樣的情況下
[00:08:02.000 --> 00:08:05.000]  他就知道金盆洗手
[00:08:05.000 --> 00:08:06.000]  不關他事
[00:08:06.000 --> 00:08:09.000]  是不是真的不關他事呢
[00:08:09.000 --> 00:08:12.000]  而最終是宣判他死罪
[00:08:12.000 --> 00:08:14.000]  留意這件事
[00:08:14.000 --> 00:08:15.000]  宣判死罪的時候
[00:08:15.000 --> 00:08:18.000]  在過程中
[00:08:18.000 --> 00:08:20.000]  你記不記得在科林書裡面怎麼說
[00:08:20.000 --> 00:08:24.000]  先鞭打一輪
[00:08:24.000 --> 00:08:26.000]  其實鞭打這件事
[00:08:26.000 --> 00:08:29.000]  可能我們今天覺得很小事
[00:08:29.000 --> 00:08:31.000]  等於騰出一塊豬肉給媽媽打
[00:08:31.000 --> 00:08:34.000]  如果你這樣想就錯了
[00:08:34.000 --> 00:08:38.000]  當日這個鞭打是死刑過程的一部分
[00:08:38.000 --> 00:08:41.000]  羅馬人用的鞭是一種狗尾鞭
[00:08:41.000 --> 00:08:44.000]  而在鞭中每一節很長
[00:08:44.000 --> 00:08:47.000]  每一節都會綁一些很尖的鐵
[00:08:47.000 --> 00:08:51.000]  你一聽到就開始有不對勁
[00:08:51.000 --> 00:08:52.000]  留意這件事
[00:08:52.000 --> 00:08:54.000]  當時耶穌被綁在背上被打
[00:08:54.000 --> 00:08:55.000]  脫光衣服
[00:08:55.000 --> 00:08:56.000]  脫光上衣服
[00:08:56.000 --> 00:08:57.000]  一打的時候
[00:08:57.000 --> 00:08:59.000]  他就拉
[00:08:59.000 --> 00:09:01.000]  有什麼結果
[00:09:01.000 --> 00:09:03.000]  皮開肉裂
[00:09:03.000 --> 00:09:04.000]  其實這個目的是什麼
[00:09:04.000 --> 00:09:07.000]  要增加他的苦楚
[00:09:07.000 --> 00:09:10.000]  然後就作弄他
[00:09:10.000 --> 00:09:13.000]  用一個荊棘蠱蟲帶在頭上
[00:09:13.000 --> 00:09:16.000]  蒙著眼睛打他一輪
[00:09:16.000 --> 00:09:17.000]  留意
[00:09:17.000 --> 00:09:19.000]  我們羅馬人就很清楚這個情況
[00:09:19.000 --> 00:09:20.000]  為什麼
[00:09:20.000 --> 00:09:22.000]  因為我們很討厭猶太人
[00:09:22.000 --> 00:09:24.000]  猶太人又不馴服
[00:09:24.000 --> 00:09:27.000]  於是所有的怒氣
[00:09:27.000 --> 00:09:30.000]  現在你們說這是猶太人的王
[00:09:30.000 --> 00:09:32.000]  我就發洩在他身上
[00:09:32.000 --> 00:09:34.000]  所以當時耶穌所受的苦楚
[00:09:34.000 --> 00:09:37.000]  肉體的辛苦是遠超我們想像
[00:09:37.000 --> 00:09:40.000]  所以我們很明白
[00:09:40.000 --> 00:09:42.000]  不過我想你知道一件事
[00:09:42.000 --> 00:09:44.000]  羅馬人很清楚
[00:09:44.000 --> 00:09:47.000]  十字架這個死刑是什麼回事
[00:09:47.000 --> 00:09:48.000]  這個十字架
[00:09:48.000 --> 00:09:51.000]  可能我們今天看得很漂亮
[00:09:51.000 --> 00:09:53.000]  有多少個戴十字架
[00:09:53.000 --> 00:09:56.000]  十字架是頸鏈的
[00:09:56.000 --> 00:09:58.000]  不是很多
[00:09:58.000 --> 00:10:00.000]  我上一次做訪問的時候
[00:10:00.000 --> 00:10:02.000]  調查的時候很多
[00:10:02.000 --> 00:10:03.000]  留意你今天看十字架的時候
[00:10:03.000 --> 00:10:04.000]  你覺得很漂亮
[00:10:04.000 --> 00:10:06.000]  我們有金有銀
[00:10:06.000 --> 00:10:07.000]  甚至有不同的飾物
[00:10:07.000 --> 00:10:09.000]  甚至最漂亮的是鑽石箱
[00:10:09.000 --> 00:10:10.000]  不過你知不知道
[00:10:10.000 --> 00:10:13.000]  這個十字架是一個死刑的工具
[00:10:13.000 --> 00:10:14.000]  如果我們中國人說
[00:10:14.000 --> 00:10:17.000]  這東西是要戴在身上的
[00:10:17.000 --> 00:10:18.000]  是的
[00:10:18.000 --> 00:10:21.000]  當時就是一個十字架工具
[00:10:21.000 --> 00:10:23.000]  不是很好的東西
[00:10:23.000 --> 00:10:25.000]  而這個十字架這個死刑
[00:10:25.000 --> 00:10:27.000]  是大奸大惡
[00:10:27.000 --> 00:10:29.000]  絕對不會在那些
[00:10:29.000 --> 00:10:31.000]  不會在羅馬人身上
[00:10:31.000 --> 00:10:34.000]  羅馬公民身上執行的
[00:10:34.000 --> 00:10:38.000]  一定是在奴隸和非羅馬公民身上執行
[00:10:38.000 --> 00:10:40.000]  耶穌都不是羅馬人
[00:10:40.000 --> 00:10:42.000]  當然是釘他
[00:10:42.000 --> 00:10:45.000]  於是在這個緣故之下
[00:10:45.000 --> 00:10:47.000]  就釘十字架
[00:10:47.000 --> 00:10:48.000]  當他鞭打完之後
[00:10:48.000 --> 00:10:50.000]  就叫他穿回衣服
[00:10:50.000 --> 00:10:52.000]  又給他一張袍
[00:10:52.000 --> 00:10:54.000]  把一件很漂亮的袍放在他身上
[00:10:54.000 --> 00:10:56.000]  恭喜猶太人的王
[00:10:56.000 --> 00:10:58.000]  這種侮辱
[00:10:58.000 --> 00:11:01.000]  徹底的戲弄他
[00:11:01.000 --> 00:11:02.000]  留意
[00:11:02.000 --> 00:11:05.000]  當犯人前赴刑場的時候
[00:11:05.000 --> 00:11:08.000]  其實當彼拉多宣判
[00:11:08.000 --> 00:11:10.000]  他要釘死的時候
[00:11:10.000 --> 00:11:12.000]  這個死刑的執行
[00:11:12.000 --> 00:11:16.000]  就交在羅馬軍官的手上
[00:11:16.000 --> 00:11:21.000]  這個時間大約是早上九點鐘
[00:11:21.000 --> 00:11:24.000]  由早上九點鐘開始
[00:11:24.000 --> 00:11:27.000]  羅馬軍官就執行這個死刑
[00:11:27.000 --> 00:11:30.000]  把耶穌帶到刑場
[00:11:30.000 --> 00:11:32.000]  就是葛國泰這個地方
[00:11:33.000 --> 00:11:36.000]  不過深信一件事
[00:11:36.000 --> 00:11:38.000]  大家不太知道
[00:11:38.000 --> 00:11:41.000]  刑罰是怎麼一回事
[00:11:41.000 --> 00:11:44.000]  他要背著橫樑
[00:11:44.000 --> 00:11:46.000]  不是我們今天有時演戲
[00:11:46.000 --> 00:11:48.000]  在菲律賓的新聞裡面
[00:11:48.000 --> 00:11:49.000]  背著十字架
[00:11:49.000 --> 00:11:50.000]  不是的,是背著橫樑
[00:11:50.000 --> 00:11:54.000]  這個橫樑大約重13到18公斤之間
[00:11:54.000 --> 00:11:55.000]  你可以想像
[00:11:55.000 --> 00:11:58.000]  如果耶穌是皮開肉裂的時候
[00:11:58.000 --> 00:12:00.000]  整晚被人折磨的時候
[00:12:00.000 --> 00:12:04.000]  其實沒什麼力氣去背著橫樑
[00:12:04.000 --> 00:12:07.000]  於是我們在路上即場
[00:12:07.000 --> 00:12:08.000]  馬上叫了
[00:12:08.000 --> 00:12:10.000]  其中一個是來自北非的
[00:12:10.000 --> 00:12:12.000]  一個叫西門的人
[00:12:12.000 --> 00:12:15.000]  要他幫忙背著橫樑去刑場
[00:12:15.000 --> 00:12:17.000]  不過很有趣
[00:12:17.000 --> 00:12:19.000]  在羅馬書的16章16節說
[00:12:19.000 --> 00:12:21.000]  好像這個人信了耶穌
[00:12:21.000 --> 00:12:23.000]  我想他親身看到耶穌
[00:12:23.000 --> 00:12:24.000]  和他一起同行的時候
[00:12:24.000 --> 00:12:26.000]  他的感覺和感受
[00:12:28.000 --> 00:12:30.000]  我們去刑場
[00:12:30.000 --> 00:12:33.000]  我們做什麼呢
[00:12:33.000 --> 00:12:35.000]  大概這個時間
[00:12:35.000 --> 00:12:37.000]  我們就可以盯著他
[00:12:37.000 --> 00:12:38.000]  其實我覺得很震撼
[00:12:38.000 --> 00:12:39.000]  因為是什麼呢
[00:12:39.000 --> 00:12:41.000]  以前聽過關於耶穌這個人
[00:12:41.000 --> 00:12:43.000]  很多的事蹟
[00:12:43.000 --> 00:12:46.000]  有行神蹟,有醫病,又是趕鬼
[00:12:46.000 --> 00:12:48.000]  又治好麻風病人
[00:12:48.000 --> 00:12:49.000]  又平靜風浪
[00:12:49.000 --> 00:12:50.000]  我聽了很多東西
[00:12:50.000 --> 00:12:51.000]  有五餅醫院
[00:12:51.000 --> 00:12:53.000]  餵飽了很多人
[00:12:53.000 --> 00:12:56.000]  其實一方面都很開心
[00:12:56.000 --> 00:12:58.000]  有機會親眼看到這個人
[00:12:58.000 --> 00:13:00.000]  不過
[00:13:00.000 --> 00:13:02.000]  一個這麼傳奇的人物
[00:13:02.000 --> 00:13:04.000]  現在竟然是一個死囚
[00:13:04.000 --> 00:13:06.000]  來到我眼前
[00:13:06.000 --> 00:13:08.000]  你可不可以想像
[00:13:08.000 --> 00:13:10.000]  一個這樣的人物
[00:13:10.000 --> 00:13:12.000]  現在竟然是一個死囚
[00:13:12.000 --> 00:13:15.000]  幾天之前
[00:13:15.000 --> 00:13:17.000]  當他進入耶路撒冷城
[00:13:17.000 --> 00:13:19.000]  你記不記得發生什麼事
[00:13:19.000 --> 00:13:21.000]  群眾做什麼
[00:13:21.000 --> 00:13:23.000]  興高采烈歡迎他
[00:13:24.000 --> 00:13:26.000]  當時又用中枝樹葉
[00:13:26.000 --> 00:13:28.000]  甚至脫了衣服,鋪在地上
[00:13:28.000 --> 00:13:30.000]  歡迎他來
[00:13:30.000 --> 00:13:32.000]  叫什麼呢
[00:13:32.000 --> 00:13:34.000]  和珊啊和珊啊
[00:13:34.000 --> 00:13:35.000]  奉主命來的英國稱頌
[00:13:35.000 --> 00:13:36.000]  從這個說話裡
[00:13:36.000 --> 00:13:38.000]  很認定他是彌賽的救主
[00:13:38.000 --> 00:13:41.000]  幾天之後
[00:13:41.000 --> 00:13:43.000]  竟然說要釘死他
[00:13:43.000 --> 00:13:44.000]  同一班人而已
[00:13:44.000 --> 00:13:46.000]  你驚不驚訝
[00:13:46.000 --> 00:13:48.000]  頂智慧
[00:13:48.000 --> 00:13:50.000]  你有沒有覺得我們有時候都很反覆
[00:13:50.000 --> 00:13:52.000]  回教會我們很正經
[00:13:52.000 --> 00:13:54.000]  不在教會裡
[00:13:54.000 --> 00:13:56.000]  或者在家裡的時候
[00:13:56.000 --> 00:13:58.000]  就有很多古靈精怪的事
[00:13:58.000 --> 00:14:00.000]  上網看一些不應該看的東西
[00:14:00.000 --> 00:14:04.000]  我們人生就是這樣
[00:14:04.000 --> 00:14:06.000]  很反覆的
[00:14:06.000 --> 00:14:08.000]  所以為什麼能夠引證我們這個罪人界
[00:14:08.000 --> 00:14:10.000]  自己知自己事
[00:14:10.000 --> 00:14:14.000]  由耶穌九點鐘開始被釘死
[00:14:14.000 --> 00:14:16.000]  到下午三點鐘
[00:14:16.000 --> 00:14:18.000]  他死亡的一刻
[00:14:18.000 --> 00:14:20.000]  整整六個小時裡
[00:14:20.000 --> 00:14:22.000]  他在十字架上說了七句話
[00:14:22.000 --> 00:14:26.000]  透過這七句話
[00:14:26.000 --> 00:14:28.000]  顯然得到一個結論
[00:14:28.000 --> 00:14:30.000]  他真是一個義人
[00:14:30.000 --> 00:14:32.000]  他真是一個上帝的兒子
[00:14:32.000 --> 00:14:34.000]  他真是獨一的真神
[00:14:34.000 --> 00:14:36.000]  唯一的救主
[00:14:36.000 --> 00:14:38.000]  請聽我透過這七句話
[00:14:38.000 --> 00:14:40.000]  告訴你為什麼他是一個義人
[00:14:40.000 --> 00:14:42.000]  為什麼他是上帝的兒子
[00:14:42.000 --> 00:14:44.000]  為什麼他是一個獨一的神
[00:14:44.000 --> 00:14:46.000]  獨一的救主
[00:14:46.000 --> 00:14:48.000]  留意
[00:14:48.000 --> 00:14:50.000]  作為一個羅馬
[00:14:50.000 --> 00:14:52.000]  執行死刑的軍官
[00:14:52.000 --> 00:14:54.000]  他真的見過很多死囚
[00:14:54.000 --> 00:14:56.000]  見得多了
[00:14:56.000 --> 00:14:58.000]  開始有一種麻木的感覺
[00:14:58.000 --> 00:15:00.000]  死囚不過兩類
[00:15:00.000 --> 00:15:02.000]  就好像耶穌釘十字架的時候那兩個
[00:15:02.000 --> 00:15:04.000]  一個自知自己罪有應得
[00:15:04.000 --> 00:15:06.000]  該死的
[00:15:06.000 --> 00:15:08.000]  罪無可恕
[00:15:08.000 --> 00:15:10.000]  所以面對群眾的時候
[00:15:10.000 --> 00:15:12.000]  在下面的人嘲笑的時候
[00:15:12.000 --> 00:15:14.000]  他不敢說一句話
[00:15:14.000 --> 00:15:16.000]  他覺得自己該死
[00:15:16.000 --> 00:15:18.000]  該死
[00:15:18.000 --> 00:15:20.000]  第二類就是什麼
[00:15:20.000 --> 00:15:22.000]  死不悔改
[00:15:22.000 --> 00:15:24.000]  我們有時對上帝會不會
[00:15:24.000 --> 00:15:26.000]  我們會不會死不悔改
[00:15:26.000 --> 00:15:28.000]  經常是
[00:15:28.000 --> 00:15:30.000]  違背上帝
[00:15:30.000 --> 00:15:32.000]  做一些違背上帝的事
[00:15:32.000 --> 00:15:34.000]  因為這樣
[00:15:34.000 --> 00:15:36.000]  那時候
[00:15:36.000 --> 00:15:38.000]  另一個囚犯嘲笑其他人
[00:15:38.000 --> 00:15:40.000]  甚至和其他人搏火
[00:15:40.000 --> 00:15:42.000]  死到淋頭
[00:15:42.000 --> 00:15:44.000]  在十字架上搏火
[00:15:44.000 --> 00:15:46.000]  那種罪惡的心
[00:15:46.000 --> 00:15:48.000]  重到不得了
[00:15:48.000 --> 00:15:50.000]  不過
[00:15:50.000 --> 00:15:52.000]  好像耶穌基督這個人
[00:15:52.000 --> 00:15:54.000]  不一樣
[00:15:54.000 --> 00:15:56.000]  沒有這種表現
[00:15:56.000 --> 00:15:58.000]  為什麼呢
[00:15:58.000 --> 00:16:00.000]  事實上
[00:16:00.000 --> 00:16:02.000]  在十字架下面
[00:16:02.000 --> 00:16:04.000]  有很多猶太領袖經過的時候
[00:16:04.000 --> 00:16:06.000]  有很多猶太人不斷嘲笑
[00:16:06.000 --> 00:16:08.000]  嘲笑什麼
[00:16:08.000 --> 00:16:10.000]  你說你神的兒子叫神幫你救你下來
[00:16:12.000 --> 00:16:14.000]  你說你三個字拆開三個聖點
[00:16:14.000 --> 00:16:16.000]  你站好
[00:16:16.000 --> 00:16:18.000]  現在怎樣
[00:16:18.000 --> 00:16:20.000]  還能做到嗎
[00:16:20.000 --> 00:16:22.000]  留意很奇怪
[00:16:22.000 --> 00:16:24.000]  耶穌第一句說話是說什麼
[00:16:24.000 --> 00:16:26.000]  他說赦免他們
[00:16:26.000 --> 00:16:28.000]  因為他們所做的他們不曉得
[00:16:28.000 --> 00:16:32.000]  留意這件事
[00:16:32.000 --> 00:16:34.000]  在這一刻
[00:16:34.000 --> 00:16:36.000]  他對仇敵依然有一種
[00:16:36.000 --> 00:16:38.000]  搖樹的心
[00:16:38.000 --> 00:16:40.000]  他曾經說過
[00:16:40.000 --> 00:16:42.000]  要盡心盡義
[00:16:42.000 --> 00:16:44.000]  盡誠愛主你的神
[00:16:44.000 --> 00:16:46.000]  其次相互要愛人如己
[00:16:46.000 --> 00:16:50.000]  那些仇敵對他不友善
[00:16:50.000 --> 00:16:52.000]  甚至要釘死他
[00:16:52.000 --> 00:16:54.000]  要殺他
[00:16:54.000 --> 00:16:56.000]  他竟然在這一刻說了這句話
[00:16:56.000 --> 00:17:00.000]  竟然在這一刻說了這句話
[00:17:00.000 --> 00:17:02.000]  他真的愛人愛到底
[00:17:02.000 --> 00:17:04.000]  他真的活出他的生命
[00:17:04.000 --> 00:17:06.000]  愛人如己
[00:17:06.000 --> 00:17:08.000]  他竟然為他的仇敵
[00:17:08.000 --> 00:17:10.000]  赦免
[00:17:10.000 --> 00:17:14.000]  這句我能夠聽到第一句的說話
[00:17:14.000 --> 00:17:18.000]  第二句說話更加驚奇
[00:17:18.000 --> 00:17:22.000]  當時有一個囚犯嘲笑耶穌
[00:17:22.000 --> 00:17:24.000]  你救人
[00:17:24.000 --> 00:17:26.000]  你試試救自己下來
[00:17:26.000 --> 00:17:28.000]  死到臨頭都這樣說
[00:17:28.000 --> 00:17:32.000]  不過很奇怪
[00:17:32.000 --> 00:17:34.000]  另一個囚犯怎樣說
[00:17:34.000 --> 00:17:36.000]  他說你既是一樣受刑
[00:17:36.000 --> 00:17:38.000]  還不怕神
[00:17:38.000 --> 00:17:40.000]  我們是應該的
[00:17:40.000 --> 00:17:42.000]  因為我們所做的與我們所受的
[00:17:42.000 --> 00:17:44.000]  與我們所做的相稱
