
[00:00:00.000 --> 00:00:03.320]  我想問問有多少位今早回到神禱會?
[00:01:10.720 --> 00:01:17.600]  大家可能都是一般般看戰爭片
[00:01:17.600 --> 00:01:19.720]  可能都覺得戰爭很殘酷
[00:01:19.720 --> 00:01:21.680]  我小時候最喜歡玩的
[00:01:21.680 --> 00:01:23.680]  有一個遊戲機很盛行
[00:01:23.680 --> 00:01:24.880]  就叫三國志
[00:01:24.880 --> 00:01:26.680]  不知道有多少人玩過
[00:01:26.680 --> 00:01:28.520]  大學的女生有沒有玩過
[00:01:28.520 --> 00:01:29.400]  不要緊
[00:01:29.400 --> 00:01:30.600]  我家裡全部都是兒子
[00:01:30.600 --> 00:01:32.080]  所以我們有很多這些東西
[00:01:32.080 --> 00:01:34.480]  我太太看到我們玩這些遊戲
[00:01:34.480 --> 00:01:35.400]  她很緊張
[00:01:35.400 --> 00:01:37.160]  那個人爬上城牆
[00:01:37.160 --> 00:01:38.440]  死了
[00:01:38.440 --> 00:01:40.720]  她怎樣跟媽媽交代
[00:01:40.720 --> 00:01:42.880]  我們的兒子就覺得完全沒有人
[00:01:42.880 --> 00:01:46.320]  你完全錯過了整個遊戲的意義
[00:01:46.320 --> 00:01:48.200]  不過對於母親來說
[00:01:48.200 --> 00:01:49.480]  這個人這樣爬上去
[00:01:49.480 --> 00:01:50.280]  這樣打死了她
[00:01:50.280 --> 00:01:52.320]  她媽媽養她很辛苦
[00:01:52.320 --> 00:01:54.440]  原來戰爭是很殘酷的事情
[00:01:54.440 --> 00:01:57.160]  但今天我們看到的經文
[00:01:57.160 --> 00:01:59.200]  它是一場的爭戰
[00:01:59.200 --> 00:02:01.800]  但它裡面給我們有很多提醒
[00:02:01.800 --> 00:02:09.160]  今天的經文就在《迦拉太書》第五章的十六節
[00:02:09.160 --> 00:02:10.840]  一直到六章的第一節
[00:02:10.840 --> 00:02:12.400]  又有三章的投影片
[00:02:12.400 --> 00:02:13.200]  我又這樣
[00:02:13.200 --> 00:02:14.840]  我請…
[00:02:14.840 --> 00:02:15.640]  不如這樣吧
[00:02:15.640 --> 00:02:16.560]  我讀完它
[00:02:16.560 --> 00:02:17.480]  因為不是很多
[00:02:17.480 --> 00:02:20.480]  大家就一邊聽
[00:02:20.480 --> 00:02:22.280]  我讀出來給大家聽
[00:02:22.280 --> 00:02:23.440]  聖經這樣寫
[00:02:23.440 --> 00:02:26.360]  保羅說:「我説你們要信著聖靈而行
[00:02:26.360 --> 00:02:28.960]  絕不可滿足肉體的情慾
[00:02:28.960 --> 00:02:31.600]  因為肉體的情慾和聖靈相爭
[00:02:31.600 --> 00:02:33.800]  聖靈和肉體相爭
[00:02:33.800 --> 00:02:35.240]  這兩個彼此敵對
[00:02:35.240 --> 00:02:37.680]  使你們不能做所願意做的
[00:02:37.680 --> 00:02:39.520]  但你們若被聖靈引導
[00:02:39.520 --> 00:02:41.440]  就不在律法之下
[00:02:41.440 --> 00:02:43.680]  情慾的事都是顯然易見的
[00:02:43.680 --> 00:02:47.120]  就如淫亂、污衊、放蕩、拜偶像
[00:02:47.120 --> 00:02:51.720]  行邪術、仇恨、紛爭、忌恨、憤怒、自私
[00:02:51.720 --> 00:02:56.280]  分派、結黨、嫉妒、醉酒、謊言等類
[00:02:56.280 --> 00:02:57.640]  我從前告訴過你們
[00:02:57.640 --> 00:02:58.920]  現在又告訴你們
[00:02:58.920 --> 00:03:02.600]  做這樣事的人必不能承受神的國
[00:03:02.600 --> 00:03:03.640]  聖靈的國一旨就是
[00:03:03.640 --> 00:03:10.280]  「人愛喜樂、和平、忍耐、恩慈、良善、信實、溫柔、節制」
[00:03:10.280 --> 00:03:12.600]  這樣的事沒有律法禁止
[00:03:12.600 --> 00:03:14.280]  凡屬基督耶穌的人
[00:03:14.280 --> 00:03:17.400]  是已經把肉體與肉體的邪情、私慾
[00:03:17.400 --> 00:03:19.760]  銅釘在十字架上了
[00:03:19.760 --> 00:03:21.760]  我們若靠著聖靈而活
[00:03:21.760 --> 00:03:24.000]  也要靠著聖靈行事
[00:03:24.000 --> 00:03:29.600]  不要貪圖虛名、彼此惹氣、互相嫉妒
[00:03:29.600 --> 00:03:32.280]  在舊約有很多著名的「真戰」
[00:03:32.280 --> 00:03:36.920]  例如神出手將埃及的全軍淹沒在紅海裏
[00:03:36.920 --> 00:03:39.200]  又如剛才詩歌所提到
[00:03:39.200 --> 00:03:41.160]  約書亞圍困耶利哥城
[00:03:41.160 --> 00:03:45.000]  最終藉著神的力量使城牆傾倒
[00:03:45.000 --> 00:03:48.000]  之後勢如破竹得了迦南地
[00:03:48.000 --> 00:03:50.040]  又如大家很熟悉的大衛
[00:03:50.040 --> 00:03:55.280]  撿起石頭擊潰了哥利亞和非利士人的全軍
[00:03:55.280 --> 00:03:58.880]  然後用哥利亞的刀斬了哥利亞的頭
[00:03:58.880 --> 00:04:01.520]  有時候看的時候真是生不逢時
[00:04:01.520 --> 00:04:03.760]  如果活在那段日子
[00:04:03.760 --> 00:04:05.680]  看到這些如此完美的光景
[00:04:05.680 --> 00:04:07.840]  是何等的喜樂
[00:04:07.840 --> 00:04:11.040]  但保羅在迦太書提到真正的「真戰」
[00:04:11.040 --> 00:04:12.920]  不是發生在戰場上
[00:04:12.920 --> 00:04:14.840]  而是發生在人的內心
[00:04:14.840 --> 00:04:16.400]  摩西能夠得勝
[00:04:16.400 --> 00:04:17.920]  不是在紅海邊
[00:04:17.920 --> 00:04:20.440]  而是在曠野的四十年
[00:04:20.440 --> 00:04:23.400]  他在神面前安靜自己
[00:04:23.400 --> 00:04:24.760]  思想自己
[00:04:24.760 --> 00:04:28.080]  不是憑著人的血氣打死一兩個埃及人
[00:04:28.080 --> 00:04:30.000]  去拯救以色列人
[00:04:30.000 --> 00:04:32.680]  而是在乎他在四十年之後
[00:04:32.680 --> 00:04:35.920]  那份謙和和信心
[00:04:35.920 --> 00:04:42.120]  大衛的得勝不在於他在後面的日子怎樣走
[00:04:42.120 --> 00:04:45.160]  乃在於他很多在神面前的盛情
[00:04:45.160 --> 00:04:47.680]  包括他在山洞的時候
[00:04:47.680 --> 00:04:51.880]  忍手不向耶和華的受高者訴羅下手
[00:04:51.880 --> 00:04:54.760]  以至兩次他都不出手
[00:04:54.760 --> 00:04:56.120]  甚或他的手下說
[00:04:56.120 --> 00:04:57.480]  「老闆,不用你出手了」
[00:04:57.480 --> 00:04:59.000]  「我代你出手」
[00:04:59.000 --> 00:05:00.640]  他說都不可以
[00:05:00.640 --> 00:05:03.160]  這個得勝是一場內心的得勝
[00:05:03.160 --> 00:05:05.680]  是一場倚靠神的得勝
[00:05:05.680 --> 00:05:08.280]  當新約的群體出現的時候
[00:05:08.280 --> 00:05:12.240]  信徒都是一場爭戰的裏面
[00:05:12.240 --> 00:05:15.360]  我們看到有得勝的教會
[00:05:15.360 --> 00:05:17.320]  亦都有失敗的教會
[00:05:17.320 --> 00:05:18.720]  有得勝的信徒
[00:05:18.720 --> 00:05:21.040]  亦都有失敗的信徒
[00:05:21.040 --> 00:05:22.200]  在加拿大教會裏面
[00:05:22.200 --> 00:05:25.920]  我們發現可能已經是一間陷於失敗的教會
[00:05:25.920 --> 00:05:27.800]  保羅有幾個字形容他們
[00:05:27.800 --> 00:05:30.280]  他們相咬相吞
[00:05:30.280 --> 00:05:32.760]  他們彼此惹氣
[00:05:32.760 --> 00:05:35.000]  他們會彼此消滅
[00:05:35.000 --> 00:05:37.480]  甚或他們貪圖虛名
[00:05:37.480 --> 00:05:39.320]  互相疾盜
[00:05:39.320 --> 00:05:41.560]  這些事在教會裏面不是未見過的
[00:05:41.560 --> 00:05:44.720]  亦都是常見到的事情
[00:05:44.720 --> 00:05:47.920]  但是他們在教會就走在這樣的光景裏面
[00:05:47.920 --> 00:05:49.480]  當時加拿大太孫面對的就是
[00:05:49.480 --> 00:05:53.920]  你用甚麼去面對這些相咬相吞
[00:05:53.920 --> 00:05:55.440]  貪圖虛名
[00:05:55.440 --> 00:05:56.880]  彼此疾盜
[00:05:56.880 --> 00:05:59.840]  互相消滅的一個這樣的情況
[00:05:59.840 --> 00:06:01.520]  猶太人提出你用律法
[00:06:01.520 --> 00:06:03.320]  保羅說不再用律法
[00:06:03.320 --> 00:06:06.080]  我們憑著另一個新的情況
[00:06:06.080 --> 00:06:08.040]  憑著我們內心的聖靈
[00:06:08.040 --> 00:06:09.600]  去面對教會
[00:06:09.600 --> 00:06:14.400]  亦面對每一個信徒內心的爭戰
[00:06:14.400 --> 00:06:16.320]  當時加拿大教會可能是一間
[00:06:16.320 --> 00:06:19.880]  開始打輸仗而衰落的信徒群體
[00:06:19.880 --> 00:06:22.400]  但是保羅一而再再而三說
[00:06:22.400 --> 00:06:24.240]  要在這場仗裏面得勝
[00:06:24.240 --> 00:06:25.320]  只有一個方法
[00:06:25.320 --> 00:06:26.320]  不是回歸律法
[00:06:26.320 --> 00:06:27.080]  只有一個方法
[00:06:27.080 --> 00:06:31.600]  就是用聖靈去管理我們的內心
[00:06:31.600 --> 00:06:34.280]  我們就去看看這場爭戰的本質
[00:06:34.280 --> 00:06:36.400]  這場爭戰有一個很特別的本質
[00:06:36.400 --> 00:06:39.160]  是一場非聖職賦的爭戰
[00:06:39.160 --> 00:06:40.160]  是一場內心的爭戰
[00:06:40.160 --> 00:06:42.760]  是一場非聖職賦的爭戰
[00:06:42.760 --> 00:06:44.480]  在五章十六到十七節
[00:06:44.480 --> 00:06:44.960]  保羅說:
[00:06:44.960 --> 00:06:47.640]  「我說你們要信著聖靈而行
[00:06:47.640 --> 00:06:49.840]  絕不可滿足肉體的情慾
[00:06:49.840 --> 00:06:51.960]  因為肉體的情慾和聖靈相爭
[00:06:51.960 --> 00:06:53.800]  聖靈和肉體相爭
[00:06:53.800 --> 00:06:55.800]  這兩個彼此敵對
[00:06:55.800 --> 00:06:58.480]  使你們不能做所願意做的」
[00:06:58.480 --> 00:07:01.160]  我首先說這場爭戰的一個特色就是
[00:07:01.160 --> 00:07:03.120]  是一個非聖職賦
[00:07:03.120 --> 00:07:04.120]  我們如果用另一個說法
[00:07:04.120 --> 00:07:05.840]  是一個靈和的爭戰
[00:07:05.840 --> 00:07:07.280]  聖靈是和肉體相爭
[00:07:07.280 --> 00:07:09.640]  是一個絕對對立的爭戰
[00:07:09.640 --> 00:07:11.120]  是一個靈和的爭戰
[00:07:11.120 --> 00:07:13.760]  不是一個能夠找出彼此共同立場
[00:07:13.760 --> 00:07:17.160]  大家互相容納的爭戰
[00:07:17.160 --> 00:07:19.360]  我們在自由社會活得久
[00:07:19.360 --> 00:07:21.880]  我們經常說相贏的局面
[00:07:21.880 --> 00:07:23.240]  你輸一點我贏一點
[00:07:23.240 --> 00:07:24.320]  大家談妥它
[00:07:24.320 --> 00:07:26.280]  或者大家都贏得不行
[00:07:26.280 --> 00:07:28.120]  但是在聖靈和肉體的相爭裡面
[00:07:28.120 --> 00:07:29.600]  沒有相贏的
[00:07:29.600 --> 00:07:30.680]  走在聖靈裡面
[00:07:30.680 --> 00:07:34.360]  你就絕對絕對不可以滿足肉體的情慾
[00:07:34.360 --> 00:07:36.440]  因為兩者是對立對抗的
[00:07:36.440 --> 00:07:39.520]  聖經用的字是彼此敵對
[00:07:39.520 --> 00:07:40.840]  這場爭戰就如舊約
[00:07:40.840 --> 00:07:41.880]  每一場爭戰一樣
[00:07:41.880 --> 00:07:44.160]  只有全贏或者全輸
[00:07:44.160 --> 00:07:45.640]  不能中間的
[00:07:45.640 --> 00:07:47.320]  你不能輸一點又贏一點
[00:07:47.320 --> 00:07:48.640]  你一是走在聖靈裡面
[00:07:48.640 --> 00:07:49.640]  全部贏了它
[00:07:49.640 --> 00:07:50.920]  一是走在肉體裡面
[00:07:50.920 --> 00:07:52.720]  全部輸了它
[00:07:52.720 --> 00:07:56.200]  所以《羅馬書八章》五至六節是這樣總結的
[00:07:56.200 --> 00:07:57.520]  因為隨從肉體的人
[00:07:57.520 --> 00:07:58.760]  體貼肉體的事
[00:07:58.760 --> 00:07:59.520]  只有這種人
[00:07:59.520 --> 00:08:00.280]  或者另一種人
[00:08:00.280 --> 00:08:01.160]  隨從聖靈的人
[00:08:01.160 --> 00:08:02.200]  體貼聖靈的事
[00:08:02.200 --> 00:08:03.960]  體貼肉體就是死
[00:08:03.960 --> 00:08:06.160]  體貼聖靈就是生命和平安
[00:08:06.160 --> 00:08:08.760]  沒有中間的
[00:08:08.760 --> 00:08:10.120]  楊福音記載
[00:08:10.120 --> 00:08:12.760]  耶穌和尼哥底目論重生的時候這麼說
[00:08:12.760 --> 00:08:14.760]  從肉身生的就是肉身
[00:08:14.760 --> 00:08:16.040]  從靈生的就是靈
[00:08:16.040 --> 00:08:17.320]  沒有中間的
[00:08:17.320 --> 00:08:19.960]  你走在哪一個就是哪一個
[00:08:19.960 --> 00:08:23.320]  這場戰爭絕對是一場非勝即負
[00:08:23.320 --> 00:08:28.000]  甚至用今天的字就是你死我亡的戰爭
[00:08:28.000 --> 00:08:29.760]  但這場戰爭有另一個本質
[00:08:29.760 --> 00:08:31.200]  就是一個普世的戰爭
[00:08:31.200 --> 00:08:33.440]  這場戰爭不單只是信徒打的
[00:08:33.440 --> 00:08:35.160]  我發覺就算是
[00:08:35.160 --> 00:08:38.560]  未信的人都陷在這場爭戰裡面
[00:08:38.560 --> 00:08:39.480]  為什麼我這麼說呢?
[00:08:39.480 --> 00:08:40.840]  保羅在這裡說了一句話
[00:08:40.840 --> 00:08:41.480]  他說
[00:08:41.480 --> 00:08:43.480]  在這場爭戰裡面
[00:08:43.480 --> 00:08:44.040]  他說
[00:08:44.040 --> 00:08:48.440]  「兩個敵對使你們不能做所願意做的」
[00:08:48.440 --> 00:08:49.240]  在這個爭戰裡面
[00:08:49.240 --> 00:08:50.120]  你願意做一些事
[00:08:50.120 --> 00:08:52.000]  但是你做不到
[00:08:52.000 --> 00:08:52.960]  這句話
[00:08:52.960 --> 00:08:55.760]  保羅在《羅馬書》第七章說過
[00:08:55.760 --> 00:08:57.760]  特別是保羅當時說
[00:08:57.760 --> 00:09:01.560]  他自己是信主之前
[00:09:01.560 --> 00:09:03.640]  他活在律法之下
[00:09:03.640 --> 00:09:05.440]  他說律法我知道是屬靈的
[00:09:05.440 --> 00:09:06.360]  是屬靈的東西
[00:09:06.360 --> 00:09:09.360]  是靈界最好至善的東西
[00:09:09.360 --> 00:09:10.080]  但是保羅說
[00:09:10.080 --> 00:09:11.040]  我自己未信主之前
[00:09:11.040 --> 00:09:13.000]  我活在屬肉體的裡面
[00:09:13.000 --> 00:09:16.840]  而自己在肉體的情慾和屬靈的律法下
[00:09:16.840 --> 00:09:18.400]  他所想做的
[00:09:18.400 --> 00:09:20.320]  是他所不願意的
[00:09:20.320 --> 00:09:23.200]  同一句的詞彙
[00:09:23.200 --> 00:09:24.320]  他在加拉太書寫了
[00:09:24.320 --> 00:09:26.000]  然後在《羅馬書》再寫
[00:09:26.000 --> 00:09:27.800]  但在《羅馬書》寫的時候就說
[00:09:27.800 --> 00:09:30.520]  他心裡面被聖靈的律法
[00:09:30.520 --> 00:09:32.200]  屬靈的律法所鼓勵
[00:09:32.200 --> 00:09:34.120]  他不想做屬肉體的事情
[00:09:34.120 --> 00:09:36.120]  但因為他自己是屬於肉體的軟弱
[00:09:36.120 --> 00:09:38.040]  但仍然做了那些事情出來
[00:09:38.040 --> 00:09:40.680]  這個爭戰是保羅還未信主之前
[00:09:40.680 --> 00:09:44.080]  活在律法的時候發生的常事
[00:09:44.080 --> 00:09:45.120]  所以他慨嘆說
[00:09:45.120 --> 00:09:46.800]  我真是苦
[00:09:46.800 --> 00:09:50.480]  誰能救我脫離這必死的身體呢?
[00:09:50.480 --> 00:09:52.400]  他說他在屬肉體的裡面
[00:09:52.400 --> 00:09:54.360]  他雖然認識至善的舊約律法
[00:09:54.360 --> 00:09:56.720]  但他也脫離不了肉體的情慾
[00:09:56.720 --> 00:09:58.920]  以至他經常打敗仗
[00:09:58.920 --> 00:10:01.080]  這是保羅他自己的經歷
[00:10:01.080 --> 00:10:02.560]  同樣地,我們不是猶太人
[00:10:02.560 --> 00:10:05.560]  我們可能沒有聖靈的律法
[00:10:05.560 --> 00:10:07.800]  但神的靈也將良心
[00:10:07.800 --> 00:10:10.000]  放在了普世人的心裡
[00:10:10.000 --> 00:10:14.440]  我們在良心裡應該有著最美的提醒
[00:10:14.440 --> 00:10:16.360]  但我們未信主之前
[00:10:16.360 --> 00:10:18.280]  就算我們活在良心之下
[00:10:18.280 --> 00:10:19.440]  良心提醒我們很多事情
[00:10:19.440 --> 00:10:21.160]  我們有時候也做不出來
[00:10:21.160 --> 00:10:23.080]  我們仍然會行出惡事
[00:10:23.080 --> 00:10:26.320]  和保羅在他的律法下的掙扎一樣
[00:10:26.320 --> 00:10:28.240]  我們所願意做的做不到
[00:10:28.240 --> 00:10:30.240]  康夫特是想說什麼呢?
[00:10:30.240 --> 00:10:32.240]  就是在屬靈和屬肉體的爭戰
[00:10:32.240 --> 00:10:34.880]  即使人未信主之前也在發生
[00:10:34.880 --> 00:10:36.640]  只不過猶太人發生的情景
[00:10:36.640 --> 00:10:38.040]  是在律法的下面
[00:10:38.040 --> 00:10:39.440]  或者外邦人發生的情景
[00:10:39.440 --> 00:10:40.720]  是在良心的下面
[00:10:40.720 --> 00:10:43.240]  但也不能戰勝這場爭戰
[00:10:43.240 --> 00:10:44.600]  而我們兩者
[00:10:44.600 --> 00:10:46.320]  猶太人和外邦人
[00:10:46.320 --> 00:10:47.920]  都在這場爭戰裡面
[00:10:47.920 --> 00:10:49.400]  因為屬肉體的情慾
[00:10:49.400 --> 00:10:50.480]  在罪惡下面
[00:10:50.480 --> 00:10:52.360]  我們一敗塗地
[00:10:52.360 --> 00:10:54.240]  所以保羅在《羅馬書》三章九節說
[00:10:54.240 --> 00:10:55.840]  猶太人和希臘人
[00:10:55.840 --> 00:10:57.040]  即是說外邦人
[00:10:57.040 --> 00:10:59.400]  都在罪惡之下
[00:10:59.400 --> 00:11:01.760]  你們也走不出這場爭戰裡面
[00:11:01.760 --> 00:11:04.960]  全然一敗塗地的情況
[00:11:04.960 --> 00:11:05.880]  這場爭戰
[00:11:05.880 --> 00:11:08.680]  是一場非聖職賦的對立的屬靈爭戰
[00:11:08.680 --> 00:11:10.360]  但人卻在這場爭戰裡面
[00:11:10.360 --> 00:11:11.760]  普世的人都參與
[00:11:11.760 --> 00:11:13.920]  但卻是一敗塗地
[00:11:13.920 --> 00:11:15.520]  猶太人是這樣慨嘆
[00:11:15.520 --> 00:11:18.680]  外邦人同樣也是一敗塗地
[00:11:18.680 --> 00:11:20.120]  這是這場屬靈的爭戰
[00:11:20.120 --> 00:11:21.800]  保羅在《迦拉太斯》所寫
[00:11:21.800 --> 00:11:22.800]  然後在幾年之後
[00:11:22.800 --> 00:11:24.880]  他在《羅馬書》更加清晰寫得出來
[00:11:24.880 --> 00:11:26.880]  這場爭戰就是一場這樣的爭戰
[00:11:28.360 --> 00:11:30.280]  新的一年
[00:11:30.280 --> 00:11:31.480]  我們有新的東西
[00:11:31.480 --> 00:11:33.080]  正如這本書
[00:11:33.080 --> 00:11:35.400]  說到當耶穌基督來到
[00:11:35.400 --> 00:11:37.400]  破舊卻是立新
[00:11:37.400 --> 00:11:39.800]  使人在一場敗的爭戰裡面
[00:11:39.800 --> 00:11:41.480]  可以走出來
[00:11:41.480 --> 00:11:42.640]  他說
[00:11:42.640 --> 00:11:44.320]  第一句
[00:11:44.320 --> 00:11:47.200]  你們要靠著聖靈而行
[00:11:47.200 --> 00:11:49.400]  接著到第二段我想讀
[00:11:49.400 --> 00:11:50.480]  他說
[00:11:50.480 --> 00:11:53.800]  你們要躍避聖靈引導
[00:11:53.800 --> 00:11:55.040]  在聖靈而行的時候
[00:11:55.040 --> 00:11:58.440]  你就從另一個角度走進這場爭戰
[00:11:58.440 --> 00:11:59.680]  你在聖靈的引導裡面
[00:11:59.680 --> 00:12:00.800]  可以走進這場爭戰
[00:12:00.800 --> 00:12:02.920]  但是你走的時候
[00:12:02.920 --> 00:12:04.080]  也有一個被動的
[00:12:04.080 --> 00:12:06.720]  就是被聖靈引導你
[00:12:06.720 --> 00:12:08.800]  《迦拉太斯》五章八至二十三節
[00:12:08.800 --> 00:12:11.280]  我讀給大家聽
[00:12:11.280 --> 00:12:12.800]  他說保羅說出
[00:12:12.800 --> 00:12:14.520]  我們如何在這場爭戰裡面
[00:12:14.520 --> 00:12:18.200]  我們由傳書可以變成傳耶
[00:12:18.200 --> 00:12:19.920]  《迦拉太斯》五章八至二十三節
[00:12:19.920 --> 00:12:21.640]  「但你們若被聖靈引導
[00:12:21.640 --> 00:12:23.560]  就不在律法之下
[00:12:23.560 --> 00:12:25.560]  情慾的事都是顯然易見的
[00:12:25.560 --> 00:12:27.960]  就如淫亂、污衊、放蕩
[00:12:27.960 --> 00:12:29.880]  拜偶像、行邪術
[00:12:29.880 --> 00:12:32.720]  仇恨、紛爭、忌恨、憤怒
[00:12:32.720 --> 00:12:36.760]  自私、分派、結黨、嫉妒、醉酒、謊言等類
[00:12:36.760 --> 00:12:38.040]  我從前告訴過你們
[00:12:38.040 --> 00:12:39.440]  現在又告訴你們
[00:12:39.440 --> 00:12:42.280]  做這樣事的人必不能承受神的國
[00:12:42.280 --> 00:12:45.160]  聖靈的國就是人內喜樂、和平、忍耐
[00:12:45.160 --> 00:12:48.240]  恩慈、良善、信實、溫柔、節制
[00:12:48.240 --> 00:12:51.520]  這樣的事沒有律法禁止」
[00:12:51.520 --> 00:12:55.160]  首先他繼續講到這場爭戰的本質
[00:12:55.160 --> 00:12:57.120]  他這裡比較了兩個列表
[00:12:57.120 --> 00:12:58.640]  一個是肉體情慾的列表
[00:12:58.640 --> 00:13:00.640]  一個是聖靈果子的列表
[00:13:00.640 --> 00:13:04.400]  我們看看裡面的兩個列表有什麼分別
[00:13:04.400 --> 00:13:06.040]  肉體的情慾有四類
[00:13:06.040 --> 00:13:07.720]  第一類是有關性的罪行
[00:13:07.720 --> 00:13:09.720]  很特別的是性的罪行永遠在
[00:13:09.720 --> 00:13:12.080]  保羅的書信裡面是首先出現的
[00:13:12.080 --> 00:13:15.600]  性的罪行包括淫亂、污衊和放蕩
[00:13:15.600 --> 00:13:17.880]  第二類是宗教的罪行
[00:13:17.880 --> 00:13:20.760]  宗教的罪行就是拜偶像、行邪術
[00:13:20.760 --> 00:13:24.720]  行邪術這個字我們今天有藥劑師可能很熟悉
[00:13:24.720 --> 00:13:26.240]  叫做「Farmers」這個字
[00:13:26.240 --> 00:13:28.560]  就是以前亂給你吃的藥
[00:13:28.560 --> 00:13:31.360]  現在的Farmers全部都是好東西
[00:13:31.360 --> 00:13:33.880]  不過在希臘文就用了這個字
[00:13:33.880 --> 00:13:37.680]  就是以前大家聽皇帝唸的金丹
[00:13:37.680 --> 00:13:39.400]  吃完之後死掉的那些
[00:13:39.400 --> 00:13:41.960]  行邪術、拜偶像這些宗教的罪行
[00:13:41.960 --> 00:13:45.200]  第三類的罪行是人際相處的罪行
[00:13:45.200 --> 00:13:50.720]  仇恨、紛爭、嫉恨、憤怒、自私、分派、結黨、嫉妒
[00:13:50.720 --> 00:13:54.320]  特別是我覺得它源於分派和結黨
[00:13:54.320 --> 00:13:55.600]  分派是一件事
[00:13:55.600 --> 00:13:57.240]  結黨已經更加嚴重了
[00:13:57.240 --> 00:13:59.280]  就是一個黨同伐異
[00:13:59.280 --> 00:14:01.240]  總之這個就是我的小圈子
[00:14:01.240 --> 00:14:04.440]  其他的人就不能夠和我一起了
[00:14:04.440 --> 00:14:06.840]  這個是人與人之間的罪
[00:14:06.840 --> 00:14:08.840]  第四個是個人放縱生活的罪
[00:14:08.840 --> 00:14:11.240]  醉酒和謊言
[00:14:11.240 --> 00:14:14.240]  我們有時候都會去喝酒的
[00:14:14.240 --> 00:14:16.080]  我們剛剛有同工結婚
[00:14:16.080 --> 00:14:17.680]  我們很開心去喝酒
[00:14:17.680 --> 00:14:18.600]  很多年沒喝過酒了
[00:14:18.600 --> 00:14:20.600]  我帶著兒子去喝酒
[00:14:20.600 --> 00:14:22.600]  兒子說喝什麼?
[00:14:22.600 --> 00:14:24.280]  我對他來說喝什麼?
[00:14:24.280 --> 00:14:26.280]  可樂還是什麼?
[00:14:26.280 --> 00:14:29.040]  我要解釋給他聽什麼叫做去喝酒
[00:14:29.040 --> 00:14:30.320]  去喝酒是不是謊言?
[00:14:30.320 --> 00:14:31.200]  當然絕對不是
[00:14:31.200 --> 00:14:35.600]  但是有任何一件事能夠完全控制我們的生命
[00:14:35.600 --> 00:14:39.280]  我們不做不得、凡事都被它控制了
[00:14:39.280 --> 00:14:43.200]  這個就是個人生活放縱的罪
[00:14:43.200 --> 00:14:47.600]  無論性、信仰、人際關係和個人操守的罪
[00:14:47.600 --> 00:14:50.080]  保羅是屬肉體的
[00:14:50.080 --> 00:14:51.400]  接著保羅說
[00:14:51.400 --> 00:14:53.680]  如果你在這個爭戰中行在當中
[00:14:53.680 --> 00:14:55.920]  必不能承受神的國
[00:14:55.920 --> 00:14:59.320]  大家不要給自己的想法限制了自己
[00:14:59.320 --> 00:15:02.200]  保羅說的是必不能承受神的國
[00:15:02.200 --> 00:15:04.600]  不要在教會說我自己已經得赦免
[00:15:04.600 --> 00:15:07.600]  我就算走在這些罪狀裡面都可以得救
[00:15:07.600 --> 00:15:11.200]  保羅聖經一而再再而三說
[00:15:11.200 --> 00:15:14.280]  做這樣事的人必不能承受神的國
[00:15:14.280 --> 00:15:15.400]  甚至在《哥林多前書》說
