
[00:00:00.000 --> 00:00:03.000]  很開心在白天見到大家
[00:02:29.000 --> 00:02:31.000]  從疏閣起行
[00:02:31.000 --> 00:02:34.000]  安營在曠野邊的以上
[00:02:34.000 --> 00:02:36.000]  從以上起行
[00:02:36.000 --> 00:02:38.000]  轉向巴力扇
[00:02:38.000 --> 00:02:42.000]  在分隊面的比哈希路
[00:02:42.000 --> 00:02:44.000]  安營在密奪
[00:02:44.000 --> 00:02:48.000]  從比哈希路起行
[00:02:48.000 --> 00:02:50.000]  經過海進入曠野
[00:02:50.000 --> 00:02:55.000]  在以上的曠野走了三千的路程
[00:02:55.000 --> 00:02:58.000]  就安營在馬拉
[00:02:58.000 --> 00:03:01.000]  從馬拉起行來到以林
[00:03:01.000 --> 00:03:05.000]  以林有十二處
[00:03:05.000 --> 00:03:07.000]  七十中暑
[00:03:07.000 --> 00:03:09.000]  就安營在那裡
[00:03:09.000 --> 00:03:11.000]  從以林起行
[00:03:11.000 --> 00:03:13.000]  安營在紅海邊
[00:03:13.000 --> 00:03:15.000]  從紅海邊起行
[00:03:15.000 --> 00:03:18.000]  安營在遜的曠野
[00:03:18.000 --> 00:03:20.000]  從遜的曠野起行
[00:03:20.000 --> 00:03:22.000]  安營在脫迦
[00:03:22.000 --> 00:03:25.000]  從脫迦起行
[00:03:25.000 --> 00:03:27.000]  安營在阿祿
[00:03:27.000 --> 00:03:29.000]  從阿祿起行
[00:03:29.000 --> 00:03:31.000]  安營在菲利定
[00:03:31.000 --> 00:03:35.000]  在那裡百姓沒有水喝
[00:03:35.000 --> 00:03:37.000]  從菲利定起行
[00:03:37.000 --> 00:03:42.000]  安營在西林的曠野
[00:03:42.000 --> 00:03:43.000]  從加底斯起行
[00:03:43.000 --> 00:03:47.000]  安營在以東地邊界的荷爾山
[00:03:47.000 --> 00:03:50.000]  以色列人出埃及地後四十年
[00:03:50.000 --> 00:03:52.000]  五月初一
[00:03:52.000 --> 00:03:55.000]  阿倫濟斯遵照耶和華的指示
[00:03:55.000 --> 00:03:59.000]  上荷爾山死在那裡
[00:03:59.000 --> 00:04:01.000]  阿倫死在荷爾山的時候
[00:04:01.000 --> 00:04:04.000]  一百二十三歲
[00:04:04.000 --> 00:04:07.000]  住在加南地的尼格夫的加南人
[00:04:07.000 --> 00:04:11.000]  阿拉德王聽說以色列人來了
[00:04:11.000 --> 00:04:13.000]  以色列人從荷爾山起行
[00:04:13.000 --> 00:04:17.000]  安營在薩摩那
[00:04:17.000 --> 00:04:18.000]  從薩摩那起行
[00:04:18.000 --> 00:04:20.000]  安營在普亂
[00:04:20.000 --> 00:04:21.000]  從普亂起行
[00:04:21.000 --> 00:04:23.000]  安營在阿白
[00:04:23.000 --> 00:04:25.000]  從阿白起行
[00:04:25.000 --> 00:04:29.000]  安營在摩亞境內的以耶阿巴林
[00:04:29.000 --> 00:04:31.000]  從以耶阿巴林起行
[00:04:31.000 --> 00:04:34.000]  安營在底本加德
[00:04:34.000 --> 00:04:36.000]  從底本加德起行
[00:04:36.000 --> 00:04:39.000]  安營在阿滿底比拉太陰
[00:04:39.000 --> 00:04:43.000]  從阿滿底比拉太陰起行
[00:04:43.000 --> 00:04:48.000]  安營在玻利前面的阿巴林山脈
[00:04:48.000 --> 00:04:50.000]  從阿巴林山脈起行
[00:04:50.000 --> 00:04:53.000]  安營在約旦河邊
[00:04:53.000 --> 00:04:56.000]  耶利哥對面的摩亞平原
[00:04:56.000 --> 00:04:58.000]  他們在摩亞平原
[00:04:58.000 --> 00:05:00.000]  沿著約旦河安營
[00:05:00.000 --> 00:05:05.000]  從白耶斯末直到阿白十亭
[00:05:05.000 --> 00:05:08.000]  我們剛才讀的聖經裡頭
[00:05:08.000 --> 00:05:11.000]  什麼字眼常出現的?
[00:05:11.000 --> 00:05:13.000]  安營
[00:05:13.000 --> 00:05:17.000]  好,我們一起祈禱吧
[00:05:17.000 --> 00:05:22.000]  真正的天父,當我們今天進入禮堂
[00:05:22.000 --> 00:05:27.000]  或者我們每一個人都帶著不同的心情
[00:05:27.000 --> 00:05:29.000]  主人,祢是知道
[00:05:29.000 --> 00:05:31.000]  如果我們心裡
[00:05:31.000 --> 00:05:36.000]  因為長期背著很大、很難的重擔
[00:05:36.000 --> 00:05:38.000]  感覺到乏力
[00:05:38.000 --> 00:05:41.000]  求主,祢親自對我們說話
[00:05:41.000 --> 00:05:43.000]  安慰我們的心
[00:05:43.000 --> 00:05:46.000]  有求真理的聖靈幫助我們
[00:05:46.000 --> 00:05:49.000]  當我們落在人生的低谷
[00:05:49.000 --> 00:05:51.000]  我們看見祢的同在
[00:05:51.000 --> 00:05:53.000]  就會欣點處處
[00:05:53.000 --> 00:05:56.000]  求主賜給我們力量
[00:05:56.000 --> 00:05:59.000]  去面對人生各樣的挑戰
[00:05:59.000 --> 00:06:01.000]  認定在祢的手裡
[00:06:01.000 --> 00:06:06.000]  所有的艱難都能夠轉化為我們成長的契機
[00:06:06.000 --> 00:06:09.000]  奉耶穌基督得勝的名字祈求
[00:06:09.000 --> 00:06:10.000]  阿們
[00:06:10.000 --> 00:06:13.000]  鄧小妹,我想問問大家
[00:06:13.000 --> 00:06:18.000]  有多少人曾經擁有3R實體相簿?
[00:06:18.000 --> 00:06:21.000]  記住是3R的實體相簿
[00:06:21.000 --> 00:06:22.000]  有沒有?
[00:06:22.000 --> 00:06:25.000]  就像PowerPoint右邊那些
[00:06:25.000 --> 00:06:27.000]  有沒有見過?
[00:06:27.000 --> 00:06:30.000]  有,我一直點頭
[00:06:30.000 --> 00:06:32.000]  通常這些相簿就是
[00:06:32.000 --> 00:06:34.000]  你去曬相的時候
[00:06:34.000 --> 00:06:36.000]  它就免費送給你的
[00:06:36.000 --> 00:06:39.000]  又或者像PowerPoint右邊那些
[00:06:39.000 --> 00:06:42.000]  更大的自己買的相簿
[00:06:42.000 --> 00:06:44.000]  我問問大家
[00:06:44.000 --> 00:06:46.000]  有多少位弟兄姊妹家裡
[00:06:46.000 --> 00:06:49.000]  仍然擁有這些實體相簿?
[00:06:49.000 --> 00:06:51.000]  你舉手
[00:06:51.000 --> 00:06:53.000]  嘩,很厲害
[00:06:53.000 --> 00:06:56.000]  我想也有八九成這麼多
[00:06:56.000 --> 00:07:01.000]  如果你家裡還是擁有這些實體相簿
[00:07:01.000 --> 00:07:02.000]  相信你跟我一樣
[00:07:02.000 --> 00:07:08.000]  都已經超過了35歲了
[00:07:08.000 --> 00:07:10.000]  大概二十多年前
[00:07:10.000 --> 00:07:13.000]  隨著智能手機的普及
[00:07:13.000 --> 00:07:17.000]  人人都可以用手機拍照
[00:07:17.000 --> 00:07:22.000]  人們開始越來越少去曬相
[00:07:22.000 --> 00:07:25.000]  不知道你現在還曬不曬相
[00:07:25.000 --> 00:07:26.000]  久而久之
[00:07:26.000 --> 00:07:29.000]  電子相片只會出現在
[00:07:29.000 --> 00:07:32.000]  我們的Facebook、IG
[00:07:32.000 --> 00:07:34.000]  或者我這兩樣都沒有
[00:07:34.000 --> 00:07:37.000]  不過一定會在WhatsApp群組裡
[00:07:37.000 --> 00:07:39.000]  有很多相片
[00:07:39.000 --> 00:07:42.000]  現在要找一張實體的相片
[00:07:42.000 --> 00:07:44.000]  也不容易
[00:07:44.000 --> 00:07:46.000]  除非你特意去曬
[00:07:46.000 --> 00:07:48.000]  有時候我和我媽媽聊天
[00:07:48.000 --> 00:07:51.000]  她都會說手機的相片
[00:07:51.000 --> 00:07:54.000]  和一本本的實體相簿很不同
[00:07:54.000 --> 00:07:56.000]  你覺得是不是?
[00:07:56.000 --> 00:07:57.000]  是
[00:07:57.000 --> 00:07:59.000]  因為一頁一頁的揭開
[00:07:59.000 --> 00:08:00.000]  很實在
[00:08:00.000 --> 00:08:01.000]  她說很實在
[00:08:01.000 --> 00:08:03.000]  可以摸摸它
[00:08:03.000 --> 00:08:04.000]  有一個透明膠
[00:08:04.000 --> 00:08:05.000]  摸摸它
[00:08:05.000 --> 00:08:06.000]  親切一點
[00:08:06.000 --> 00:08:09.000]  所以我媽媽近十年
[00:08:09.000 --> 00:08:13.000]  都已經進步了
[00:08:13.000 --> 00:08:14.000]  用手機拍照
[00:08:14.000 --> 00:08:16.000]  也學會拍照
[00:08:16.000 --> 00:08:18.000]  也會發相給朋友
[00:08:18.000 --> 00:08:20.000]  只不過久而久之
[00:08:20.000 --> 00:08:23.000]  她都會在櫃子裡
[00:08:23.000 --> 00:08:26.000]  拿出舊相簿回味一下
[00:08:26.000 --> 00:08:27.000]  會嗎?
[00:08:27.000 --> 00:08:28.000]  會
[00:08:28.000 --> 00:08:29.000]  當然有
[00:08:29.000 --> 00:08:31.000]  如果你很喜歡
[00:08:31.000 --> 00:08:35.000]  有空就拿些相片去看一看
[00:08:35.000 --> 00:08:37.000]  不知道大家有沒有留意
[00:08:37.000 --> 00:08:39.000]  除了你看相片
[00:08:39.000 --> 00:08:40.000]  自己的樣子
[00:08:40.000 --> 00:08:42.000]  不知不覺間
[00:08:42.000 --> 00:08:43.000]  不知道為什麼
[00:08:43.000 --> 00:08:45.000]  自己的樣子和現在對比
[00:08:45.000 --> 00:08:49.000]  都成熟了不少
[00:08:49.000 --> 00:08:51.000]  有些弟兄就說
[00:08:51.000 --> 00:08:52.000]  哇
[00:08:52.000 --> 00:08:55.000]  我最近的弟兄就是我老公
[00:08:55.000 --> 00:08:57.000]  原來十年前
[00:08:57.000 --> 00:08:58.000]  二十年前
[00:08:58.000 --> 00:09:01.000]  原來我都頗多頭髮
[00:09:01.000 --> 00:09:04.000]  現在不知為什麼少了這麼多
[00:09:04.000 --> 00:09:05.000]  更加重要
[00:09:05.000 --> 00:09:08.000]  除了外貌的改變之外
[00:09:08.000 --> 00:09:10.000]  這些舊相正正
[00:09:10.000 --> 00:09:14.000]  是見證著我們不同的成長階段
[00:09:14.000 --> 00:09:16.000]  例如幼稚園
[00:09:16.000 --> 00:09:17.000]  小學
[00:09:17.000 --> 00:09:18.000]  中學
[00:09:18.000 --> 00:09:20.000]  大學出來社會工作
[00:09:20.000 --> 00:09:23.000]  當你拿起這張相片
[00:09:23.000 --> 00:09:24.000]  相片裡的人
[00:09:24.000 --> 00:09:26.000]  往往勾起我們很多美麗
[00:09:26.000 --> 00:09:28.000]  又深刻的回憶
[00:09:28.000 --> 00:09:31.000]  例如陪著我們成長的家人
[00:09:31.000 --> 00:09:32.000]  爸爸媽媽
[00:09:32.000 --> 00:09:34.000]  外公外婆
[00:09:34.000 --> 00:09:38.000]  過往一起面對公開試的同學
[00:09:38.000 --> 00:09:42.000]  甚或在公司裡拼搏的舊同事
[00:09:42.000 --> 00:09:44.000]  又或者在教會裡
[00:09:44.000 --> 00:09:47.000]  一起侍奉的弟兄姊妹
[00:09:47.000 --> 00:09:50.000]  舊相裡的重要時刻
[00:09:50.000 --> 00:09:51.000]  例如中學
[00:09:51.000 --> 00:09:52.000]  大學畢業
[00:09:52.000 --> 00:09:53.000]  收針
[00:09:53.000 --> 00:09:54.000]  拍拖
[00:09:54.000 --> 00:09:55.000]  結婚
[00:09:55.000 --> 00:09:56.000]  生孩子
[00:09:56.000 --> 00:09:58.000]  到小孩成長
[00:09:58.000 --> 00:10:00.000]  這些美好的回憶
[00:10:00.000 --> 00:10:02.000]  都會成為我們人生
[00:10:02.000 --> 00:10:04.000]  繼續向前走的動力
[00:10:04.000 --> 00:10:07.000]  當我們拿起舊相本去看
[00:10:07.000 --> 00:10:09.000]  有時候我們無意中會發現
[00:10:09.000 --> 00:10:12.000]  出現在相本裡的人
[00:10:12.000 --> 00:10:13.000]  同事
[00:10:13.000 --> 00:10:16.000]  都好像過了很久
[00:10:16.000 --> 00:10:19.000]  我想起2003年
[00:10:19.000 --> 00:10:21.000]  知不知道發生什麼事
[00:10:21.000 --> 00:10:22.000]  是呀,SARS
[00:10:22.000 --> 00:10:25.000]  那時候都會戴口罩
[00:10:25.000 --> 00:10:28.000]  不知道在相簿或手機裡
[00:10:28.000 --> 00:10:31.000]  有沒有戴口罩的相片
[00:10:31.000 --> 00:10:34.000]  但20年後的今天
[00:10:34.000 --> 00:10:36.000]  2023年
[00:10:36.000 --> 00:10:39.000]  我們過往都因為疫情的緣故
[00:10:39.000 --> 00:10:41.000]  戴了三年多的口罩
[00:10:41.000 --> 00:10:44.000]  當你看回相片對照的時候
[00:10:44.000 --> 00:10:47.000]  心裡都有很多感觸
[00:10:47.000 --> 00:10:50.000]  在今天我們要思考的文數記
[00:10:50.000 --> 00:10:53.000]  第33章這個屬靈旅程的記錄
[00:10:53.000 --> 00:10:56.000]  就好像一本舊的相簿一樣
[00:10:56.000 --> 00:11:01.000]  記下了以色列人在40年的兩代人故事
[00:11:01.000 --> 00:11:05.000]  事實上40年並不是一個短的日子
[00:11:05.000 --> 00:11:07.000]  在人生旅途裡
[00:11:07.000 --> 00:11:09.000]  當人一路向前走
[00:11:09.000 --> 00:11:11.000]  有時候走著走著
[00:11:11.000 --> 00:11:13.000]  不知道你會不會發覺
[00:11:13.000 --> 00:11:15.000]  有點迷茫
[00:11:15.000 --> 00:11:18.000]  特別對於新一代的以色列人來說
[00:11:18.000 --> 00:11:21.000]  過往在曠野40年
[00:11:21.000 --> 00:11:25.000]  真的經歷了很多不同的變遷
[00:11:25.000 --> 00:11:28.000]  接著他們應該怎麼走呢?
[00:11:28.000 --> 00:11:29.000]  弟兄姊妹
[00:11:29.000 --> 00:11:32.000]  你會不會有以色列人的掙扎
[00:11:32.000 --> 00:11:34.000]  在你的人生旅途
[00:11:34.000 --> 00:11:36.000]  走到人生的下半場
[00:11:36.000 --> 00:11:39.000]  有時候坐下來想一想
[00:11:39.000 --> 00:11:40.000]  都會有點迷茫
[00:11:40.000 --> 00:11:43.000]  究竟我應該怎麼走下去呢?
[00:11:43.000 --> 00:11:46.000]  或者這個也是一個很好的時間
[00:11:46.000 --> 00:11:48.000]  讓我們停下來反思一下
[00:11:48.000 --> 00:11:51.000]  我們過往走過的路
[00:11:51.000 --> 00:11:54.000]  以致我們知道接下來要怎麼走
[00:11:54.000 --> 00:11:58.000]  讓我們先來看一看經文脈絡
[00:11:58.000 --> 00:12:02.000]  究竟今天我們要去思考
[00:12:02.000 --> 00:12:06.000]  33章這個屬靈記錄
[00:12:06.000 --> 00:12:10.000]  和之前文素記的經文有什麼關係
[00:12:10.000 --> 00:12:12.000]  文素記這卷聖經
[00:12:12.000 --> 00:12:14.000]  希伯來文就是B-8
[00:12:14.000 --> 00:12:17.000]  意思是在曠野裡
[00:12:17.000 --> 00:12:21.000]  中文翻譯叫做文素記
[00:12:21.000 --> 00:12:25.000]  文素記是根據希臘文70世譯本
[00:12:25.000 --> 00:12:28.000]  Rimour 希臘文
[00:12:28.000 --> 00:12:32.000]  翻譯成英文Numbers的字根而來
[00:12:32.000 --> 00:12:35.000]  所以如果將希伯來文和希臘文
[00:12:35.000 --> 00:12:38.000]  這本書的名字合在一起
[00:12:38.000 --> 00:12:40.000]  意思是什麼呢?
[00:12:40.000 --> 00:12:44.000]  就是在曠野數點以色列的百姓
[00:12:44.000 --> 00:12:48.000]  構成了文素記的整幅圖畫
[00:12:48.000 --> 00:12:51.000]  文素記在第一章和二十六章
[00:12:51.000 --> 00:12:56.000]  分別記載了以色列兩次數點人數
[00:12:56.000 --> 00:13:00.000]  兩次數點人數相距大概四十年
[00:13:00.000 --> 00:13:03.000]  透過這兩次數點人數
[00:13:03.000 --> 00:13:07.000]  帶出了出埃及第一代和第二代
[00:13:07.000 --> 00:13:11.000]  以色列人之間的轉變和成長
[00:13:11.000 --> 00:13:14.000]  而文素記二十一章
[00:13:14.000 --> 00:13:17.000]  記住了,文素記的第二十一章
[00:13:17.000 --> 00:13:19.000]  可以說是第一代和第二代
[00:13:19.000 --> 00:13:22.000]  以色列人的分水嶺
[00:13:22.000 --> 00:13:26.000]  看前一點,文素記二十章說到什麼呢?
[00:13:26.000 --> 00:13:30.000]  就是米利安和亞倫先後離開了世界
[00:13:30.000 --> 00:13:33.000]  標誌著第一代的淡出
[00:13:33.000 --> 00:13:36.000]  而在米利巴摩西擊打盤石事件之後
[00:13:36.000 --> 00:13:38.000]  摩西無法進入迦南
[00:13:38.000 --> 00:13:43.000]  新舊兩代的以色列人交替正式開始
[00:13:43.000 --> 00:13:45.000]  所以打從第二十一章
[00:13:45.000 --> 00:13:49.000]  就是第二代以色列人的生命故事
[00:13:49.000 --> 00:13:53.000]  文素記三十一章說到
[00:13:53.000 --> 00:13:55.000]  這一班第二代的以色列人
[00:13:55.000 --> 00:13:57.000]  很多的戰爭都勝利
[00:13:57.000 --> 00:14:00.000]  三十二章就是得地的開始
[00:14:00.000 --> 00:14:04.000]  而我們今天要看的三十三章
[00:14:04.000 --> 00:14:06.000]  除了第一至第四節
[00:14:06.000 --> 00:14:09.000]  其餘五至第四十九節
[00:14:09.000 --> 00:14:15.000]  都是以以色列人過去行程的記錄為主
[00:14:15.000 --> 00:14:18.000]  裡面是一個回顧
[00:14:18.000 --> 00:14:21.000]  分了三個段落
[00:14:21.000 --> 00:14:24.000]  有幾個地方我們要先留意
[00:14:24.000 --> 00:14:26.000]  剛才我們在讀聖經的時候
[00:14:26.000 --> 00:14:28.000]  也有讀到一些地方
[00:14:28.000 --> 00:14:32.000]  包括蘭塞、西乃山、迦底斯
[00:14:32.000 --> 00:14:34.000]  和屋摩雅平原
[00:14:34.000 --> 00:14:38.000]  大家有個概念就可以了
[00:14:38.000 --> 00:14:40.000]  剛才說過
[00:14:40.000 --> 00:14:43.000]  在生命歷程裡
[00:14:43.000 --> 00:14:47.000]  這一班的以色列人經歷過三個階段
[00:14:47.000 --> 00:14:50.000]  第一個階段在回憶錄裡
[00:14:50.000 --> 00:14:52.000]  就是五至十五節
[00:14:52.000 --> 00:14:55.000]  就是由埃及走到西乃山
[00:14:55.000 --> 00:14:57.000]  起初第一代的以色列人
[00:14:57.000 --> 00:14:59.000]  仍然很忠心
[00:14:59.000 --> 00:15:02.000]  準備好跟隨上帝
[00:15:02.000 --> 00:15:04.000]  在人口普查
[00:15:04.000 --> 00:15:06.000]  還是會幕的憲制
[00:15:06.000 --> 00:15:10.000]  都是按照耶和華的吩咐去做
[00:15:10.000 --> 00:15:12.000]  來到第二個階段
[00:15:12.000 --> 00:15:14.000]  就是十六至三十六節
[00:15:14.000 --> 00:15:16.000]  我們今天沒有讀的
[00:15:16.000 --> 00:15:18.000]  就是由西乃抗野到迦底斯
[00:15:18.000 --> 00:15:21.000]  這裡是說到第一代的以色列人
[00:15:21.000 --> 00:15:25.000]  在抗野不斷埋怨上帝
[00:15:25.000 --> 00:15:29.000]  為什麼要好好地帶我們來這裡
[00:15:29.000 --> 00:15:31.000]  我們在埃及不是很好嗎
[00:15:31.000 --> 00:15:34.000]  弄得現在這麼辛苦
[00:15:34.000 --> 00:15:36.000]  而第三個部分就是
[00:15:36.000 --> 00:15:38.000]  三十七到四十九節
[00:15:38.000 --> 00:15:41.000]  就是從迦底斯到摩雅平原
[00:15:41.000 --> 00:15:43.000]  說到的就是以色列人
[00:15:43.000 --> 00:15:47.000]  因為叛逆在抗野漂流了四十年
[00:15:47.000 --> 00:15:50.000]  直至第一代的以色列人過去
[00:15:50.000 --> 00:15:52.000]  第二代的以色列人興起
[00:15:52.000 --> 00:15:54.000]  跟米顛人去打仗
[00:15:54.000 --> 00:15:57.000]  並且開始得地
[00:15:57.000 --> 00:16:01.000]  現在就沿著約旦河邊安營
[00:16:01.000 --> 00:16:04.000]  準備入迦南地
[00:16:04.000 --> 00:16:07.000]  今天我們要看的文素記
[00:16:07.000 --> 00:16:11.000]  三十三章裡頭的行程記錄
[00:16:11.000 --> 00:16:14.000]  有兩點很值得我們去反思
[00:16:14.000 --> 00:16:16.000]  第一點很想和大家分享
[00:16:16.000 --> 00:16:20.000]  就是在失敗中發現恩典
[00:16:20.000 --> 00:16:24.000]  從以色列人過去幾十年
[00:16:24.000 --> 00:16:26.000]  跟隨上帝的路途
[00:16:26.000 --> 00:16:28.000]  讓我們看到兩幅
[00:16:28.000 --> 00:16:33.000]  截然不同的生命導向的圖畫
[00:16:33.000 --> 00:16:41.000]  在你的左邊那裡是一個女僕人
[00:16:41.000 --> 00:16:45.000]  這幅圖是說為王而活
[00:16:45.000 --> 00:16:49.000]  而旁邊那幅就是自己為王
[00:16:49.000 --> 00:16:53.000]  原來在我們生活裡
[00:16:53.000 --> 00:16:56.000]  都可以有兩種生命導向
[00:16:56.000 --> 00:16:59.000]  第一種是為王而活
[00:16:59.000 --> 00:17:04.000]  另一種是自己為王的導向生命
[00:17:04.000 --> 00:17:07.000]  頂師妹你會不會去想
[00:17:07.000 --> 00:17:09.000]  我要麼就是為王而活
[00:17:09.000 --> 00:17:12.000]  要麼就是自己為王
[00:17:12.000 --> 00:17:14.000]  這兩種是兩種不同的人
[00:17:14.000 --> 00:17:18.000]  還是可以在同一個人裡出現
[00:17:18.000 --> 00:17:23.000]  你猜會不會在同一個人裡出現
[00:17:23.000 --> 00:17:25.000]  當然可以
[00:17:25.000 --> 00:17:28.000]  《出埃及記》和《文素記》記載了
[00:17:28.000 --> 00:17:31.000]  以色列人在危急的情況下
[00:17:31.000 --> 00:17:32.000]  連夜逃跑
[00:17:32.000 --> 00:17:34.000]  剛才我們讀到聖經
[00:17:34.000 --> 00:17:37.000]  離開了埃及地的蘭塞
[00:17:37.000 --> 00:17:41.000]  只不過這兩本書同樣描寫著
[00:17:41.000 --> 00:17:44.000]  以色列人出埃及時的心理狀態
[00:17:44.000 --> 00:17:48.000]  在《文素記》第33章3節說
[00:17:48.000 --> 00:17:52.000]  第一個月就是正月十五日
[00:17:52.000 --> 00:17:54.000]  如月的第二天
[00:17:54.000 --> 00:17:56.000]  他們從蘭塞起行
[00:17:56.000 --> 00:18:03.000]  在所有埃及人的眼前抬起頭來出去了
[00:18:03.000 --> 00:18:06.000]  《出埃及記》第14章第8節
[00:18:06.000 --> 00:18:11.000]  耶護說任憑埃及法老的心剛硬
[00:18:11.000 --> 00:18:13.000]  他就追趕以色列人
[00:18:13.000 --> 00:18:17.000]  以色列人卻抬起頭來出去了
[00:18:17.000 --> 00:18:19.000]  《和修本》說
[00:18:19.000 --> 00:18:23.000]  抬起頭來原文是舉起手
[00:18:23.000 --> 00:18:25.000]  很有士氣
[00:18:25.000 --> 00:18:29.000]  《新譯本》有一個更加全神的翻譯
[00:18:29.000 --> 00:18:32.000]  就是說在一切埃及人的眼前
[00:18:32.000 --> 00:18:42.000]  昂然無懼地出去
[00:18:42.000 --> 00:18:45.000]  這裡提到當時第一代的以色列人
[00:18:45.000 --> 00:18:48.000]  即使被法老窮追猛打
[00:18:48.000 --> 00:18:50.000]  性命比水還冷
[00:18:50.000 --> 00:18:52.000]  聖經描寫他們
[00:18:52.000 --> 00:18:55.000]  仍然在這麼危急的情況下
[00:18:55.000 --> 00:18:59.000]  能夠昂然無懼地出埃及
[00:18:59.000 --> 00:19:03.000]  可見他們當時真是全心全意地去信靠神
[00:19:03.000 --> 00:19:07.000]  這種就是為王而活的生命導向
[00:19:07.000 --> 00:19:09.000]  對於當時的以色列人來說
[00:19:09.000 --> 00:19:12.000]  即使有再大的風浪
[00:19:12.000 --> 00:19:15.000]  他們心裡仍然認定
[00:19:15.000 --> 00:19:19.000]  上帝必定能夠拯救他們到底
[00:19:19.000 --> 00:19:22.000]  只不過這種為王而活的生命導向
[00:19:22.000 --> 00:19:25.000]  因著種種的現實困難
[00:19:25.000 --> 00:19:28.000]  隨著時間就消磨了
[00:19:28.000 --> 00:19:30.000]  在不知不覺之間
[00:19:30.000 --> 00:19:33.000]  慢慢就變成一種
[00:19:33.000 --> 00:19:37.000]  以自己為王的生命導向
[00:19:37.000 --> 00:19:41.000]  那種不信導致叛逆上帝
[00:19:41.000 --> 00:19:44.000]  說到叛逆上帝的例子
[00:19:44.000 --> 00:19:47.000]  以色列人最為人熟悉的例子
[00:19:47.000 --> 00:19:51.000]  莫過於記載在《文素記》的十三章
[00:19:51.000 --> 00:19:56.000]  當十個探子去窺探迦蘭地之後
[00:19:56.000 --> 00:19:58.000]  眼見那裡的亞納族人
[00:19:58.000 --> 00:20:01.000]  身量很高大,恐慕有力
[00:20:01.000 --> 00:20:05.000]  眾人見到眼前的情況,岌岌可危
[00:20:05.000 --> 00:20:08.000]  他們即場埋怨上帝
[00:20:08.000 --> 00:20:11.000]  為何要帶我們來埃及受苦
[00:20:11.000 --> 00:20:13.000]  十四章還提到
[00:20:13.000 --> 00:20:16.000]  不如我們另立新的領袖
[00:20:16.000 --> 00:20:19.000]  回頭路,回埃及地
[00:20:19.000 --> 00:20:21.000]  同一群以色列人
[00:20:21.000 --> 00:20:26.000]  從前可以凡事都聽從上帝吩咐去做
[00:20:26.000 --> 00:20:30.000]  不過時間、現實
[00:20:30.000 --> 00:20:35.000]  回頭就發怨言,埋怨上帝
[00:20:35.000 --> 00:20:38.000]  甚至要走回頭路
