
[00:00:00.000 --> 00:00:03.760]  五堂崇拜是在說哪一卷書呢?
[00:12:59.400 --> 00:13:03.400]  你下去就跟著你就知道什麼意思
[00:13:03.400 --> 00:13:07.400]  好,彼得於是就下去到樓下
[00:13:07.400 --> 00:13:11.400]  那三個人對彼得說
[00:13:11.400 --> 00:13:14.400]  我們是白夫長哥利留的差
[00:13:14.400 --> 00:13:16.400]  白夫長哥利留是一個義人
[00:13:16.400 --> 00:13:17.400]  很敬畏神
[00:13:17.400 --> 00:13:20.400]  全猶太族都稱讚他
[00:13:20.400 --> 00:13:23.400]  哥利留得到一位聖天使的指示
[00:13:23.400 --> 00:13:26.400]  請你彼得去到他家裡去
[00:13:26.400 --> 00:13:28.400]  要聽你的說話
[00:13:28.400 --> 00:13:31.400]  彼得就請他們進去他家裡
[00:13:31.400 --> 00:13:32.400]  留他們住
[00:13:32.400 --> 00:13:35.400]  因為由該撒尼亞到約柏
[00:13:35.400 --> 00:13:37.400]  其實是一段很長的路
[00:13:37.400 --> 00:13:38.400]  應該很累
[00:13:38.400 --> 00:13:39.400]  留他們住
[00:13:39.400 --> 00:13:43.400]  然後第二天他們才起身
[00:13:43.400 --> 00:13:45.400]  一起去該撒尼亞
[00:13:45.400 --> 00:13:47.400]  第二天走到第三天
[00:13:47.400 --> 00:13:50.400]  所以都是一個很遠的路程
[00:13:50.400 --> 00:13:53.400]  他們終於到了該撒尼亞
[00:13:53.400 --> 00:13:58.400]  哥利留那時候已經焦聚了自己的親戚和好朋友
[00:13:58.400 --> 00:14:02.400]  在家裡恭候彼得和他的弟兄
[00:14:02.400 --> 00:14:09.400]  所以看到哥利留已經很期待這位貴賓來到他們當中
[00:14:09.400 --> 00:14:11.400]  彼得一進去
[00:14:11.400 --> 00:14:13.400]  哥利留迎接他
[00:14:13.400 --> 00:14:15.400]  俯伏在他腳前叩拜
[00:14:15.400 --> 00:14:17.400]  彼得扶他起身
[00:14:17.400 --> 00:14:19.400]  說起來我都是人
[00:14:19.400 --> 00:14:21.400]  彼得對他們說
[00:14:21.400 --> 00:14:27.400]  你們知道猶太人本來是不准和外國人接近來往的
[00:14:27.400 --> 00:14:30.400]  英文不准就是Unlawful
[00:14:30.400 --> 00:14:33.400]  不合他們的摩西律法
[00:14:33.400 --> 00:14:34.400]  因為摩西律法是說
[00:14:34.400 --> 00:14:35.400]  你很多東西不可以吃
[00:14:35.400 --> 00:14:37.400]  但外邦人什麼都吃
[00:14:37.400 --> 00:14:40.400]  他們吃了不潔的東西
[00:14:40.400 --> 00:14:42.400]  就玷污了
[00:14:42.400 --> 00:14:44.400]  不可以敬拜神
[00:14:44.400 --> 00:14:46.400]  如果你黏在那裡
[00:14:46.400 --> 00:14:49.400]  你猶太人都變成不潔了
[00:14:49.400 --> 00:14:50.400]  不可以敬拜神
[00:14:50.400 --> 00:14:53.400]  所以是不准和外國人接近的
[00:14:53.400 --> 00:14:54.400]  Unlawful
[00:14:54.400 --> 00:14:55.400]  違反摩西律法
[00:14:55.400 --> 00:14:57.400]  看看這個圖
[00:14:57.400 --> 00:15:02.400]  彼得一身打扮就是猶太人
[00:15:02.400 --> 00:15:05.400]  哥利留是意大利型的白夫長
[00:15:05.400 --> 00:15:08.400]  所以你看他的外表打扮
[00:15:08.400 --> 00:15:11.400]  其實已經是兩個很不同的文化
[00:15:11.400 --> 00:15:12.400]  再加上吃東西
[00:15:12.400 --> 00:15:13.400]  摩西律法說明
[00:15:13.400 --> 00:15:15.400]  他們吃不潔的東西
[00:15:15.400 --> 00:15:17.400]  猶太人是要吃潔淨的東西
[00:15:17.400 --> 00:15:19.400]  所以其實是很不同
[00:15:19.400 --> 00:15:21.400]  他們是不相往來的
[00:15:21.400 --> 00:15:24.400]  無論平時都沒有什麼都不要接觸
[00:15:24.400 --> 00:15:28.400]  但自己不潔的時候就不可以去敬拜神
[00:15:28.400 --> 00:15:32.400]  不潔不是噴消毒藥水就可以潔淨
[00:15:32.400 --> 00:15:34.400]  不潔是禮儀上不潔
[00:15:34.400 --> 00:15:37.400]  禮儀上不潔是不可以去聖殿敬拜神
[00:15:37.400 --> 00:15:42.400]  如果你不潔不可以來教會崇拜
[00:15:42.400 --> 00:15:43.400]  是不是很大件事
[00:15:43.400 --> 00:15:44.400]  不讓你進去
[00:15:44.400 --> 00:15:50.400]  所以猶太人一向和外國人很小心的接觸
[00:15:50.400 --> 00:15:52.400]  但彼得說
[00:15:52.400 --> 00:15:54.400]  神已經指示了我
[00:15:54.400 --> 00:15:56.400]  不可以將任何人
[00:15:56.400 --> 00:15:58.400]  包括你外邦人
[00:15:58.400 --> 00:16:01.400]  都不可以當作是藩族或不潔
[00:16:01.400 --> 00:16:05.400]  所以彼得一聽見你邀請我來
[00:16:05.400 --> 00:16:07.400]  就毫不推遲
[00:16:07.400 --> 00:16:08.400]  現在我就問你
[00:16:08.400 --> 00:16:11.400]  你們請我來是為了什麼事呢
[00:16:11.400 --> 00:16:14.400]  哥利留又說回四天前
[00:16:14.400 --> 00:16:16.400]  他三點在家裡祈禱的時候
[00:16:16.400 --> 00:16:20.400]  見到天使下一個身穿光明衣服的人
[00:16:20.400 --> 00:16:23.400]  跟他說要去找彼得
[00:16:23.400 --> 00:16:24.400]  最重要的是
[00:16:24.400 --> 00:16:28.400]  現在哥利留很期待彼得來了
[00:16:28.400 --> 00:16:29.400]  現在你來了極好了
[00:16:29.400 --> 00:16:31.400]  33節說
[00:16:31.400 --> 00:16:33.400]  我們現在都在神面前
[00:16:33.400 --> 00:16:37.400]  要聽主吩咐你的一切說話
[00:16:37.400 --> 00:16:40.400]  既然這麼期待
[00:16:40.400 --> 00:16:42.400]  彼得就馬上開口說
[00:16:42.400 --> 00:16:45.400]  我實在看出神是不偏待人的
[00:16:45.400 --> 00:16:46.400]  無論猶太人也好
[00:16:46.400 --> 00:16:47.400]  外族人也好
[00:16:47.400 --> 00:16:49.400]  神都不偏待人的
[00:16:49.400 --> 00:16:51.400]  原來在各個民族當中
[00:16:51.400 --> 00:16:54.400]  凡是敬畏神而行義的
[00:16:54.400 --> 00:16:56.400]  都蒙神越立
[00:16:56.400 --> 00:16:58.400]  神就藉著耶穌基督
[00:16:58.400 --> 00:17:00.400]  他是萬有的主
[00:17:00.400 --> 00:17:03.400]  36節這個括弧紫色字
[00:17:03.400 --> 00:17:04.400]  雖然是括弧
[00:17:04.400 --> 00:17:05.400]  但是非常重要
[00:17:05.400 --> 00:17:06.400]  耶穌基督
[00:17:06.400 --> 00:17:07.400]  他是萬有的主
[00:17:07.400 --> 00:17:09.400]  祂傳和平的福音
[00:17:09.400 --> 00:17:11.400]  或者是一個平安的福音
[00:17:11.400 --> 00:17:12.400]  你接受這個福音
[00:17:12.400 --> 00:17:13.400]  就有平安
[00:17:13.400 --> 00:17:14.400]  有peace
[00:17:14.400 --> 00:17:16.400]  這個道從加利利
[00:17:16.400 --> 00:17:18.400]  已經傳遍了猶大
[00:17:18.400 --> 00:17:20.400]  猶太各地
