
[00:00:00.000 --> 00:00:04.600]  我今天說到開始的時候
[00:02:42.800 --> 00:02:46.800]  所以你很自然就會越來越不想停下來
[00:02:46.800 --> 00:02:48.400]  久而久之
[00:02:48.400 --> 00:02:52.600]  我們以為自己和這個世界有連繫
[00:02:52.600 --> 00:02:54.600]  但是其實我們內心
[00:02:54.600 --> 00:02:56.600]  從來都沒有因為這樣
[00:02:56.600 --> 00:02:58.800]  而得到更加的滿足
[00:02:58.800 --> 00:03:01.600]  我們以為我們聽到無數的聲音
[00:03:01.600 --> 00:03:03.400]  但其實實際上
[00:03:03.400 --> 00:03:06.000]  我們只是被很多雜聲
[00:03:06.000 --> 00:03:08.200]  去充斥著我們
[00:03:08.200 --> 00:03:13.000]  在無數的通知、留言、讚好包圍之下
[00:03:13.000 --> 00:03:15.400]  我們甚至開始分不清
[00:03:15.400 --> 00:03:18.800]  究竟哪一把聲才是最重要
[00:03:18.800 --> 00:03:23.200]  哪一樣東西才是我們最值得跟隨的呢?
[00:03:23.200 --> 00:03:24.800]  我們今天要看的經文
[00:03:24.800 --> 00:03:28.400]  其實已經是約翰福音的十章了
[00:03:28.400 --> 00:03:30.800]  當時耶穌身處的時代
[00:03:30.800 --> 00:03:33.800]  其實都是充滿著很多爭議
[00:03:33.800 --> 00:03:36.200]  很多雜聲的環境當中
[00:03:36.200 --> 00:03:40.000]  但當然耶穌很清楚地知道
[00:03:40.000 --> 00:03:41.400]  祂很清楚地指出
[00:03:41.400 --> 00:03:44.600]  祂說:我的羊聽我的聲音
[00:03:44.600 --> 00:03:46.600]  我也認識他們
[00:03:46.600 --> 00:03:48.800]  他們也跟著我
[00:03:48.800 --> 00:03:51.800]  在這個充滿著雜音的世界
[00:03:51.800 --> 00:03:54.200]  只有認得大目者的聲音
[00:03:54.200 --> 00:03:55.800]  並且願意跟隨
[00:03:55.800 --> 00:03:59.800]  我們才能夠真正認清自己的身份
[00:03:59.800 --> 00:04:04.600]  以及找回那些不會隨著環境改變而失去的
[00:04:04.600 --> 00:04:07.000]  平安和安全感
[00:04:07.000 --> 00:04:10.000]  今天就讓我們一起透過這段經文
[00:04:10.000 --> 00:04:11.200]  我們去學習
[00:04:11.200 --> 00:04:17.400]  如何在這個世代中聽見和分辨得到大目者的聲音
[00:04:17.400 --> 00:04:19.400]  在我講到之前
[00:04:19.400 --> 00:04:22.000]  我首先講一下十章的背景
[00:04:22.000 --> 00:04:24.800]  不知道大家是否記得上一次Adrian傳道
[00:04:24.800 --> 00:04:26.800]  所講的九章是在講什麼呢?
[00:04:26.800 --> 00:04:28.800]  耶穌在安息日中
[00:04:28.800 --> 00:04:32.400]  治好了一個出生已經是失明的人
[00:04:32.400 --> 00:04:37.400]  而這個人生活在痛苦和黑暗當中
[00:04:37.400 --> 00:04:40.000]  但是那些宗教領袖
[00:04:40.000 --> 00:04:42.000]  他們看到這個神蹟
[00:04:42.000 --> 00:04:43.000]  他們在做什麼呢?
[00:04:43.000 --> 00:04:46.000]  他們關心的不是這個人被醫治
[00:04:46.000 --> 00:04:52.600]  他們關心的只是耶穌有沒有違反到安息日的規矩
[00:04:52.600 --> 00:04:54.600]  所以到了第十章的時候
[00:04:54.600 --> 00:04:58.200]  耶穌就用了牧羊人的比喻
[00:04:58.200 --> 00:05:00.400]  去回應這群宗教領袖
[00:05:00.400 --> 00:05:05.400]  祂首先將自己和賊和強盜做一個對比
[00:05:05.400 --> 00:05:08.000]  耶穌說自己是羊的門
[00:05:08.000 --> 00:05:12.800]  因為牧人會守住羊圈去保護羊群
[00:05:12.800 --> 00:05:16.000]  相反,賊和強盜他們會怎樣呢?
[00:05:16.000 --> 00:05:18.600]  他們只會顧著自己的利益
[00:05:18.600 --> 00:05:24.200]  帶來的就只是偷竊、傷害和毀壞
[00:05:24.200 --> 00:05:29.800]  而之後耶穌也用了好牧人和故宮去做這個對比
[00:05:29.800 --> 00:05:31.200]  好牧人是怎樣的呢?
[00:05:31.200 --> 00:05:34.200]  好牧人是真心關心牠的羊
[00:05:34.200 --> 00:05:37.000]  願意冒死保護牠們
[00:05:37.000 --> 00:05:39.400]  甚至為牠們寫明
[00:05:39.400 --> 00:05:42.800]  但相反,故宮祂只是出糧
[00:05:42.800 --> 00:05:44.800]  當危險來到,牠們會怎樣呢?
[00:05:44.800 --> 00:05:46.800]  牠們只會選擇自保
[00:05:46.800 --> 00:05:50.000]  丟下羊就不管了
[00:05:50.000 --> 00:05:51.800]  耶穌透過這兩個比喻
[00:05:51.800 --> 00:05:54.400]  去指出當時那群宗教領袖
[00:05:54.400 --> 00:05:57.800]  其實並沒有真正牧羊謹慎的百姓
[00:05:57.800 --> 00:05:59.600]  他們最終在意的
[00:05:59.600 --> 00:06:03.200]  就只是自己的權威和地位
[00:06:03.200 --> 00:06:06.000]  而不是那群百姓的需要
[00:06:06.000 --> 00:06:07.400]  而今天我們要看的經文
[00:06:07.400 --> 00:06:11.600]  就是去到十章的二十二至四十二節
[00:06:11.600 --> 00:06:13.600]  就是在這個背景之下
[00:06:13.600 --> 00:06:16.800]  記錄了耶穌和一群猶太領袖之間
[00:06:16.800 --> 00:06:18.800]  一段很重要的對話
[00:06:18.800 --> 00:06:19.800]  就讓我們先
[00:06:19.800 --> 00:06:21.600]  今天的經文有點長
[00:06:21.600 --> 00:06:23.600]  讓我們一起讀出
[00:06:23.600 --> 00:06:24.200]  好嗎?
[00:06:24.200 --> 00:06:26.800]  首先,一二三,一起開始
[00:06:26.800 --> 00:06:29.000]  那時正是
[00:06:29.000 --> 00:06:32.000]  在猶太人猶豫
[00:06:32.000 --> 00:06:36.400]  耶穌在聖女的所羅門廊下行走
[00:06:36.400 --> 00:06:39.600]  猶太人圍著祂對祂說
[00:06:39.600 --> 00:06:43.000]  你讓我們猶豫不定到何時
[00:06:43.000 --> 00:06:47.000]  你若是基督就明白地告訴我們
[00:06:47.000 --> 00:06:48.800]  耶穌回答他們
[00:06:48.800 --> 00:06:50.800]  我已經告訴你們
[00:06:50.800 --> 00:06:52.400]  你們卻不信
[00:06:52.400 --> 00:06:57.200]  我奉我父所行的事
[00:06:57.200 --> 00:06:59.000]  但是你們不信
[00:06:59.000 --> 00:07:01.400]  因為你們不是我的羊
[00:07:01.400 --> 00:07:03.600]  我的羊聽我的聲音
[00:07:03.600 --> 00:07:05.000]  我認識他們
[00:07:05.000 --> 00:07:07.400]  他們也跟從我
[00:07:07.400 --> 00:07:10.600]  並且我賜給他們永生
[00:07:10.600 --> 00:07:12.200]  他們永不滅亡
[00:07:12.200 --> 00:07:16.200]  誰也不能從我手裡把他們奪去
[00:07:16.200 --> 00:07:19.600]  我父賜給我的比萬有都大
[00:07:19.600 --> 00:07:23.800]  誰也不能從我手裡把他們奪去
[00:07:23.800 --> 00:07:26.000]  我與父緣為一
[00:07:26.000 --> 00:07:29.800]  猶太人又拿起石頭要打他
[00:07:29.800 --> 00:07:31.600]  耶穌回應他們
[00:07:31.600 --> 00:07:36.400]  我做了許多從父那裡來的善事給你們看
[00:07:36.400 --> 00:07:41.200]  你們是為哪一件拿石頭打我呢?
[00:07:41.200 --> 00:07:43.200]  猶太人回答他
[00:07:43.200 --> 00:07:47.000]  我們不是為了善事拿石頭打你
[00:07:47.000 --> 00:07:50.200]  而是為了你說攝族的話
[00:07:50.200 --> 00:07:51.800]  因為你是個人
[00:07:51.800 --> 00:07:54.600]  卻把自己當作上帝
[00:07:54.600 --> 00:07:56.400]  耶穌回答他們
[00:07:56.400 --> 00:07:59.400]  你的律法書上不是寫著
[00:07:59.400 --> 00:08:02.400]  我曾說你們是諸神嗎?
[00:08:02.400 --> 00:08:05.000]  經上的話不能廢許的
[00:08:05.000 --> 00:08:08.400]  如果那些領受上帝的道的人
[00:08:08.400 --> 00:08:11.600]  上帝尚且稱他們為諸神
[00:08:11.600 --> 00:08:14.200]  那麼父所分別為聖
[00:08:14.200 --> 00:08:17.000]  猶猜度世上來的那位
[00:08:17.000 --> 00:08:19.600]  說我是上帝的兒子
[00:08:19.600 --> 00:08:23.800]  你們還對他們說攝族的話嗎?
[00:08:23.800 --> 00:08:26.200]  我若不做我父的工作
[00:08:26.200 --> 00:08:28.400]  你們就不必信我
[00:08:28.400 --> 00:08:30.000]  我若做了
[00:08:30.000 --> 00:08:31.800]  你們即使不信我
[00:08:31.800 --> 00:08:34.200]  也當信那些人
[00:08:34.200 --> 00:08:35.800]  好讓你們知道
[00:08:35.800 --> 00:08:37.000]  並且明白
[00:08:37.000 --> 00:08:38.400]  父在我裡面
[00:08:38.400 --> 00:08:40.400]  我也在父裡面
[00:08:40.400 --> 00:08:43.200]  於是他們又要
[00:08:43.200 --> 00:08:50.000]  耶穌由黃藥蛋河的東邊
[00:08:50.000 --> 00:08:53.400]  到了以初施洗的地方
[00:08:53.400 --> 00:08:55.000]  就住在那裡
[00:08:55.000 --> 00:08:58.200]  有許多人來到他那裡說
[00:08:58.200 --> 00:09:01.000]  約翰沒有行過一件神蹟
[00:09:01.000 --> 00:09:02.400]  但約翰所說
[00:09:02.400 --> 00:09:05.600]  有關人的一切話是真的
[00:09:05.600 --> 00:09:07.800]  到那裡有許多人
[00:09:07.800 --> 00:09:08.800]  耶穌
[00:09:08.800 --> 00:09:11.400]  好我們一起禱告
[00:09:11.400 --> 00:09:12.600]  賜給我們天父
[00:09:12.600 --> 00:09:15.000]  很感謝祢讓我們今天能夠
[00:09:15.000 --> 00:09:18.200]  一同來到祢的面前去應拜祢
[00:09:18.200 --> 00:09:20.800]  此刻求祢去安靜我們的心
[00:09:20.800 --> 00:09:22.400]  開啟我們的耳朵
[00:09:22.400 --> 00:09:24.600]  讓我們聽見祢的聲音
[00:09:24.600 --> 00:09:27.400]  願祢的話語親自對我們說話
[00:09:27.400 --> 00:09:30.000]  引導我們能夠更深去認識祢
[00:09:30.000 --> 00:09:31.400]  學習跟隨祢
[00:09:31.400 --> 00:09:33.800]  奉主名求阿門
[00:09:33.800 --> 00:09:36.600]  首先我們去看一看經文
[00:09:36.600 --> 00:09:38.200]  一開始的時候
[00:09:38.200 --> 00:09:39.800]  後兩章
[00:09:39.800 --> 00:09:41.400]  下一章
[00:09:41.400 --> 00:09:42.800]  其實經文一開始的時候
[00:09:42.800 --> 00:09:46.000]  說到當時是一個獻殿節
[00:09:46.000 --> 00:09:47.600]  不知道大家認不認識
[00:09:47.600 --> 00:09:49.600]  有沒有人知道獻殿節是什麼
[00:09:49.600 --> 00:09:51.000]  就是光明節
[00:09:51.000 --> 00:09:52.000]  知道嗎
[00:09:52.000 --> 00:09:54.000]  其實獻殿節
[00:09:54.000 --> 00:09:58.000]  它不是在舊約的聖經裡面出現的
[00:09:58.000 --> 00:10:00.200]  獻殿節是在新舊約中間
[00:10:00.200 --> 00:10:03.600]  就是兩約中間出現的一段歷史
[00:10:03.600 --> 00:10:06.000]  因為當時猶太地
[00:10:06.000 --> 00:10:08.400]  是被敘利亞的希臘王
[00:10:08.400 --> 00:10:10.600]  安提亞古四世統治的
[00:10:10.600 --> 00:10:16.000]  而皇帝會打壓猶太人的宗教信仰
[00:10:16.000 --> 00:10:20.800]  所以他們甚至在聖殿裡面的祭壇上
[00:10:20.800 --> 00:10:22.200]  去獻豬肉
[00:10:22.200 --> 00:10:23.600]  去攝逐了神
[00:10:23.600 --> 00:10:26.600]  所以這個安提亞古四世統治期間
[00:10:26.600 --> 00:10:30.600]  帶來了很多很多猶太人的不滿
[00:10:30.600 --> 00:10:32.400]  所以在引起公憤之下
[00:10:32.400 --> 00:10:35.400]  有一個家族叫做瑪加比家族
[00:10:35.400 --> 00:10:38.400]  他們就帶領百姓去反抗
[00:10:38.400 --> 00:10:43.000]  最後他們終於成功奪回了聖殿
[00:10:43.000 --> 00:10:46.600]  隨後那些猶太人就去結淨了聖殿
[00:10:46.600 --> 00:10:48.600]  然後去修復了祭壇
[00:10:48.600 --> 00:10:52.600]  重新他們將這個聖殿去獻給神
[00:10:52.600 --> 00:10:54.600]  而為了紀念這件事
[00:10:54.600 --> 00:10:57.000]  猶太人就是世世代代
[00:10:57.000 --> 00:11:00.400]  每一年都會慶祝這個獻殿節
[00:11:00.400 --> 00:11:05.000]  所以獻殿節不是純粹一個宗教節期
[00:11:05.000 --> 00:11:08.800]  其實也代表著他們民族被解放
[00:11:08.800 --> 00:11:10.800]  和信仰的復興
[00:11:10.800 --> 00:11:12.600]  就在這個背景之下
[00:11:12.600 --> 00:11:15.400]  我們再去看今天的經文的時候
[00:11:15.400 --> 00:11:19.000]  它會幫助我們更加明白當時發生的事情
[00:11:19.000 --> 00:11:20.400]  因為《約翰福音》裡面
[00:11:20.400 --> 00:11:24.800]  其實它記載的節期背後都有意思
[00:11:24.800 --> 00:11:30.000]  首先我們來看看那些猶太人和耶穌的對話
[00:11:30.000 --> 00:11:31.600]  我們可以看到經文中
[00:11:31.600 --> 00:11:35.000]  耶穌在所羅門廊走路的時候
[00:11:35.000 --> 00:11:41.200]  突然有一群猶太人圍著耶穌
[00:11:41.200 --> 00:11:44.200]  大家覺得這一群人圍著耶穌
[00:11:44.200 --> 00:11:46.600]  是因為他們很仰慕耶穌
[00:11:46.600 --> 00:11:51.200]  想請教祂還是他們想挑戰祂呢?
[00:11:51.200 --> 00:11:53.400]  大家覺得是哪一種?
[00:11:53.400 --> 00:11:56.000]  是的,大家都很認識這群猶太人
[00:11:56.000 --> 00:11:59.800]  其實他們圍著這個字
[00:11:59.800 --> 00:12:02.600]  原文其實是帶有敵意的
[00:12:02.600 --> 00:12:05.400]  即是他們刻意將一個人包圍起來
[00:12:05.400 --> 00:12:06.400]  換句話說
[00:12:06.400 --> 00:12:09.800]  他們其實不是真心想找答案的
[00:12:09.800 --> 00:12:12.600]  其實他們想捉住耶穌的把柄
[00:12:12.600 --> 00:12:16.400]  他們很想找機會對付耶穌
[00:12:16.400 --> 00:12:18.200]  接著他們問了耶穌一個問題
[00:12:18.200 --> 00:12:21.600]  祂說:你叫我們猶豫不定到何時?
[00:12:21.600 --> 00:12:23.600]  其實這句問題
[00:12:23.600 --> 00:12:28.000]  我們看上去好像也有一些誠懇的求問
[00:12:28.000 --> 00:12:31.400]  但其實原文的意思更加接近
[00:12:31.400 --> 00:12:33.000]  是他們在問祂
[00:12:33.000 --> 00:12:36.400]  你要吊我們的胃口吊到何時?
[00:12:36.400 --> 00:12:38.200]  其實這個反映了
[00:12:38.200 --> 00:12:41.000]  耶穌對這群猶太人來說
[00:12:41.000 --> 00:12:45.000]  令到這群猶太人的內心極之不安
[00:12:45.000 --> 00:12:46.400]  因為耶穌的出現
[00:12:46.400 --> 00:12:49.200]  其實我們看在《約翰福音》的七章、九章
[00:12:49.200 --> 00:12:50.600]  我們也會看到
[00:12:50.600 --> 00:12:55.800]  耶穌的出現不斷地引發很多人對祂這個身份的爭論
[00:12:55.800 --> 00:13:00.200]  甚至也會造成群眾的分裂
[00:13:00.200 --> 00:13:06.600]  這是嚴重挑戰了這群猶太領袖的權利和地位
[00:13:06.600 --> 00:13:08.800]  所以他們要圍著耶穌
[00:13:08.800 --> 00:13:12.200]  要逼耶穌去表態
[00:13:12.200 --> 00:13:14.000]  而他們最關心的問題
[00:13:14.000 --> 00:13:15.200]  我們可以看到
[00:13:15.200 --> 00:13:18.200]  他們最關心的是你是不是耶穌
[00:13:18.200 --> 00:13:22.800]  並且他們要求耶穌去明白地回答
[00:13:22.800 --> 00:13:24.200]  其實意思就是說
[00:13:24.200 --> 00:13:26.800]  你不要再說那些比喻
[00:13:26.800 --> 00:13:28.800]  你不要再說你是好木人
[00:13:28.800 --> 00:13:30.200]  生命的良世界的光
[00:13:30.200 --> 00:13:31.200]  不要說這些
[00:13:31.200 --> 00:13:34.800]  你直接承認你究竟是不是耶穌
[00:13:34.800 --> 00:13:36.200]  是不是基督
[00:13:36.200 --> 00:13:40.400]  其實為什麼他們這麼需要耶穌親口承認
[00:13:40.400 --> 00:13:42.600]  祂是不是基督呢?
[00:13:42.600 --> 00:13:44.200]  因為這是關於背景的事情
[00:13:44.200 --> 00:13:45.800]  因為當時
[00:13:45.800 --> 00:13:49.600]  基督這個字在原文裡面
[00:13:49.600 --> 00:13:54.400]  其實是帶著一個挺濃厚的政治和軍事色彩的
[00:13:54.400 --> 00:13:57.400]  猶太人期待的尼賽亞
[00:13:57.400 --> 00:14:04.200]  其實是一個帶領他們推翻羅馬政府統治的軍事英雄
[00:14:04.200 --> 00:14:08.200]  就好像我剛剛說的瑪嘉比家族一樣
[00:14:08.200 --> 00:14:11.800]  如果耶穌當場承認的話
[00:14:11.800 --> 00:14:17.600]  祂就會立刻被扣上煽動政治叛亂的罪名
[00:14:17.600 --> 00:14:19.600]  面對這個陷阱
[00:14:19.600 --> 00:14:22.200]  耶穌既沒有中計
[00:14:22.200 --> 00:14:24.000]  祂也沒有退縮
[00:14:24.000 --> 00:14:25.400]  祂回應他們
[00:14:25.400 --> 00:14:27.600]  祂說我已經告訴你們
[00:14:27.600 --> 00:14:29.000]  你們不信
[00:14:29.000 --> 00:14:31.800]  我奉我父的名所行的事
[00:14:31.800 --> 00:14:34.200]  可以為我作見證
[00:14:34.200 --> 00:14:37.600]  耶穌說我已經告訴你們了
[00:14:37.600 --> 00:14:45.600]  但其實這並不是指耶穌曾經直接宣稱祂自己就是尼賽亞
[00:14:45.600 --> 00:14:49.000]  而是祂說的是祂一直透過自己的教導
[00:14:49.000 --> 00:14:50.400]  剛才我說的那些
[00:14:50.400 --> 00:14:52.200]  我是好木人
[00:14:52.200 --> 00:14:54.400]  我是世界的光
[00:14:54.400 --> 00:14:55.600]  我是生命的糧
[00:14:55.600 --> 00:14:59.000]  祂透過這些教導和祂所行的神蹟
[00:14:59.000 --> 00:15:01.800]  一直都在表明祂的身份
[00:15:01.800 --> 00:15:04.000]  在五章的時候大家記不記得
[00:15:04.000 --> 00:15:07.000]  公開的一個神蹟就是不屎大詞
[00:15:07.000 --> 00:15:11.600]  他治好了一個38年的渠腿的人的癱子
[00:15:11.600 --> 00:15:14.800]  然後九章治好了一個身內就黑眼的人
[00:15:14.800 --> 00:15:16.200]  其實去到十一章
[00:15:16.200 --> 00:15:21.800]  就是他讓死去多日的拉薩路去復活
[00:15:21.800 --> 00:15:27.600]  其實這些都是耶穌奉父的名所行的工作
[00:15:27.600 --> 00:15:32.600]  他不斷為他的身份去作見證
[00:15:32.600 --> 00:15:36.200]  其實猶太人不單單看過這些神蹟
[00:15:36.200 --> 00:15:39.000]  他們也聽過耶穌的教導
[00:15:39.000 --> 00:15:43.200]  所以問題其實從來都不是耶穌有沒有說清楚
[00:15:43.200 --> 00:15:46.200]  而是他們有沒有真正留心
[00:15:46.200 --> 00:15:49.800]  聽耶穌所說和所做的一切
[00:15:49.800 --> 00:15:56.000]  並且願意接受當中所顯明的真理
[00:15:56.000 --> 00:16:00.200]  接著耶穌更加用了一句很震撼的說話
[00:16:00.200 --> 00:16:02.400]  令到他激怒了這些猶太人
[00:16:02.400 --> 00:16:06.200]  他說我與與父緣為一
[00:16:06.200 --> 00:16:10.000]  這些猶太人被他這句說話徹底激怒了
[00:16:10.000 --> 00:16:15.200]  他們甚至第二次說要拿石頭去扔死耶穌
[00:16:15.200 --> 00:16:18.200]  為什麼他們會有這麼大的反應呢
[00:16:18.200 --> 00:16:20.800]  要用石頭去扔死耶穌呢
[00:16:20.800 --> 00:16:24.200]  其實首先用石頭去扔死耶穌這件事
[00:16:24.200 --> 00:16:25.800]  是在猶太律法當中
[00:16:25.800 --> 00:16:29.200]  這個石形是用來懲治那些
[00:16:29.200 --> 00:16:33.400]  褻瀆神或者犯奸淫這些重罪的人
[00:16:33.400 --> 00:16:38.400]  這個也表明了他們已經完全拒絕了耶穌
[00:16:38.400 --> 00:16:42.600]  甚至他們想當場處決耶穌
[00:16:42.600 --> 00:16:44.800]  但其實耶穌所說的
[00:16:44.800 --> 00:16:47.400]  我與父緣為一這個一字
[00:16:47.400 --> 00:16:49.400]  其實是一個中性字
[00:16:49.400 --> 00:16:52.400]  大家看就知道希臘文一個是and一個是is
[00:16:52.400 --> 00:16:54.800]  其實兩個是完全不同的發音
[00:16:54.800 --> 00:16:58.200]  而中性字的一
[00:16:58.200 --> 00:17:01.200]  說的不是他們位格上同一
[00:17:01.200 --> 00:17:03.200]  而是在說合一
[00:17:03.200 --> 00:17:06.200]  耶穌和天父在旨意
[00:17:06.200 --> 00:17:10.600]  工作和行動上是完全的合一
[00:17:10.600 --> 00:17:16.000]  但是猶太人因為他內心早已經有過預設的立場
[00:17:16.000 --> 00:17:19.600]  所以他們就算聽到也當聽不到
[00:17:19.600 --> 00:17:23.800]  硬要說耶穌當自己就是神
[00:17:23.800 --> 00:17:25.600]  各位弟兄姊妹
[00:17:25.600 --> 00:17:27.400]  原來當一個人
[00:17:27.400 --> 00:17:31.600]  他內心一早已經有一個固定的想法
[00:17:31.600 --> 00:17:34.800]  我們很自然就會有一個模式出現
[00:17:34.800 --> 00:17:38.000]  就是我們會關注並且放大了一些
[00:17:38.000 --> 00:17:41.000]  適合自己、支持自己的資訊
[00:17:41.000 --> 00:17:44.600]  而那些不合心意、不符合自己預期的資訊
[00:17:44.600 --> 00:17:47.400]  其實我們很不自覺地會選擇了無視
[00:17:47.400 --> 00:17:48.800]  甚至否定
[00:17:48.800 --> 00:17:52.600]  而這些猶太人不是聽不明白
[00:17:52.600 --> 00:17:56.600]  他們只是選擇拒絕真理
[00:17:56.600 --> 00:17:59.000]  而面對這個控告
[00:17:59.000 --> 00:18:03.400]  耶穌就刻意用了一個他們很熟悉的經文
[00:18:03.400 --> 00:18:08.200]  是詩篇82篇的六節經文去反駁他們
[00:18:08.200 --> 00:18:11.200]  他說你們的律法書上不是寫著
[00:18:11.200 --> 00:18:14.400]  我曾說你們是諸神嗎?
[00:18:14.400 --> 00:18:21.600]  其實詩篇82篇是一篇對一班失職的領袖的警告
[00:18:21.600 --> 00:18:25.200]  而經文當中有這一句就是你們是諸神
[00:18:25.200 --> 00:18:53.800]  其實「你們是諸神」這個稱呼是指那些領受神話語和權柄的人
[00:18:53.800 --> 00:18:55.400]  耶穌的意思就是說
[00:18:55.400 --> 00:19:02.000]  如果聖經也可以用神來形容那些領受神話語的人
[00:19:02.000 --> 00:19:06.200]  那麼他這個由天父分別為聖
[00:19:06.200 --> 00:19:08.200]  差到世上來的義子
[00:19:08.200 --> 00:19:13.800]  為何那麼輕易就被定罪為攝族神呢?
[00:19:13.800 --> 00:19:19.000]  大家都知道這一班猶太人他們對律法是極為熟悉
[00:19:19.000 --> 00:19:25.800]  但因為內心對理賽亞有他們自己的期盼
[00:19:25.800 --> 00:19:29.400]  反而他們看不見眼前的真理
[00:19:29.400 --> 00:19:32.800]  他們希望神照著他們的想法去做事
[00:19:32.800 --> 00:19:37.000]  他們期望的是一個政治的拯救者
[00:19:37.000 --> 00:19:41.800]  而眼前的耶穌完全不符合這個設定
[00:19:41.800 --> 00:19:45.600]  因此就算再多的神蹟擺在面前
[00:19:45.600 --> 00:19:49.000]  他們依然會選擇拒絕
[00:19:49.000 --> 00:19:50.200]  所以弟兄姊妹
[00:19:50.200 --> 00:19:53.200]  問題從來都不是證據不足
[00:19:53.200 --> 00:20:00.200]  而是我們的心願不願意去聽、去相信和去服從
[00:20:00.200 --> 00:20:02.800]  而今天是這個資訊爆炸
[00:20:02.800 --> 00:20:05.800]  AI迅速發展的年代
[00:20:05.800 --> 00:20:09.600]  其實我們每一天都收到很大量的訊息
[00:20:09.600 --> 00:20:14.800]  其實當中我們無形中被塑造著我們的價值觀
[00:20:14.800 --> 00:20:16.600]  世界不斷告訴我們
[00:20:16.600 --> 00:20:20.200]  成功就是要有亮麗的學歷
[00:20:20.200 --> 00:20:23.000]  高收入、高效率
[00:20:23.000 --> 00:20:27.200]  要有房子、有車、有事業
