
[00:00:00.000 --> 00:00:05.000]  今年比較特別
[00:07:32.000 --> 00:07:34.000]  而在十六節提到
[00:07:34.000 --> 00:07:36.000]  黎希米的僕人
[00:07:36.000 --> 00:07:38.000]  他的僕人
[00:07:38.000 --> 00:07:40.000]  不只是當時耶路撒冷的百姓
[00:07:40.000 --> 00:07:42.000]  連黎希米帶去的那班僕人
[00:07:42.000 --> 00:07:44.000]  都一直建造城牆
[00:07:44.000 --> 00:07:49.000]  亦都同一時間拿兵器去做防衛的工作
[00:07:49.000 --> 00:07:52.000]  黎希米不只是吩咐百姓
[00:07:52.000 --> 00:07:55.000]  那班回歸了的猶太人下手下腳去做
[00:07:55.000 --> 00:07:57.000]  連黎希米自己
[00:07:57.000 --> 00:07:59.000]  他身邊的僕人
[00:07:59.000 --> 00:08:01.000]  黎希米都盡力
[00:08:01.000 --> 00:08:03.000]  去幫忙建造
[00:08:03.000 --> 00:08:05.000]  其實黎希米身邊的這班僕人
[00:08:05.000 --> 00:08:07.000]  不是一般的僕人
[00:08:07.000 --> 00:08:09.000]  正如提到他們拿槍
[00:08:09.000 --> 00:08:11.000]  拿盾牌
[00:08:11.000 --> 00:08:13.000]  拿弓穿海甲
[00:08:13.000 --> 00:08:15.000]  槍盾牌弓
[00:08:15.000 --> 00:08:17.000]  盔甲
[00:08:17.000 --> 00:08:21.000]  其實這些是正規軍人的裝備
[00:08:21.000 --> 00:08:23.000]  所以這班僕人
[00:08:23.000 --> 00:08:25.000]  不是買菜煮飯
[00:08:25.000 --> 00:08:27.000]  洗衣服
[00:08:27.000 --> 00:08:29.000]  是一班well trained的特種部隊
[00:08:29.000 --> 00:08:31.000]  是一班軍人
[00:08:31.000 --> 00:08:33.000]  而黎希米
[00:08:33.000 --> 00:08:35.000]  他是一個酒精
[00:08:35.000 --> 00:08:39.000]  為皇上試試酒有沒有毒
[00:08:39.000 --> 00:08:41.000]  其實酒精都不是那麼簡單
[00:08:41.000 --> 00:08:43.000]  都是一個高官
[00:08:43.000 --> 00:08:47.000]  是皇帝身邊舉足輕重的人物
[00:08:47.000 --> 00:08:51.000]  是皇帝身邊的大紅人
[00:08:51.000 --> 00:08:53.000]  其實黎希米當時在工作上
[00:08:53.000 --> 00:08:56.000]  可以說是一個黃金的時間
[00:08:56.000 --> 00:09:00.000]  他的人生都是一大把前途的時間
[00:09:00.000 --> 00:09:02.000]  不過黎希米
[00:09:02.000 --> 00:09:04.000]  他不只是專注自己的事業
[00:09:04.000 --> 00:09:06.000]  繼續向上爬
[00:09:06.000 --> 00:09:08.000]  因為他知道自己有另一個身份
[00:09:08.000 --> 00:09:10.000]  就是神僕人的身份
[00:09:10.000 --> 00:09:12.000]  我們看回一章
[00:09:12.000 --> 00:09:14.000]  十字到十一節
[00:09:14.000 --> 00:09:16.000]  這是他其中一個的禱告
[00:09:16.000 --> 00:09:20.000]  當他聽到耶路撒冷的城被人破壞的時候
[00:09:20.000 --> 00:09:22.000]  他很心痛
[00:09:22.000 --> 00:09:24.000]  他去祈禱上帝
[00:09:24.000 --> 00:09:26.000]  他在祈禱上說
[00:09:26.000 --> 00:09:29.000]  他們是你的僕人和你的百姓
[00:09:29.000 --> 00:09:33.000]  是你用大力和大能的手所救贖的
[00:09:33.000 --> 00:09:37.000]  主啊,求祢質以聽祢僕人的祈禱
[00:09:37.000 --> 00:09:41.000]  聽喜愛敬畏李明眾僕人的祈禱
[00:09:41.000 --> 00:09:44.000]  使祢僕人今日亨通
[00:09:44.000 --> 00:09:46.000]  在這人面前蒙恩
[00:09:46.000 --> 00:09:49.000]  我是皇的酒精
[00:09:49.000 --> 00:09:53.000]  黎希米不只是努力向上爬
[00:09:53.000 --> 00:09:56.000]  在他的黃金時期努力賺錢
[00:09:56.000 --> 00:09:58.000]  如何坐穩這個位置
[00:09:58.000 --> 00:10:00.000]  做好酒精
[00:10:00.000 --> 00:10:03.000]  他更加清楚他有另一個身份
[00:10:03.000 --> 00:10:05.000]  他是神的僕人
[00:10:05.000 --> 00:10:09.000]  在祈禱裡面他領受從神而來的意象
[00:10:09.000 --> 00:10:12.000]  並且他運用了他身邊的資源
[00:10:12.000 --> 00:10:15.000]  甚至自己也親身上陣
[00:10:15.000 --> 00:10:19.000]  去完成上帝交給他的工作
[00:10:19.000 --> 00:10:26.000]  頂姐妹,我們這裡大部分人都已經上班了
[00:10:26.000 --> 00:10:29.000]  我也認識很多頂姐妹
[00:10:29.000 --> 00:10:31.000]  你的工作也很專業
[00:10:31.000 --> 00:10:34.000]  甚至這一刻你也會覺得
[00:10:34.000 --> 00:10:38.000]  現在是我工作的黃金時間
[00:10:38.000 --> 00:10:41.000]  但是,頂姐妹不要忘記
[00:10:41.000 --> 00:10:44.000]  在工作以外我們還有一個身份
[00:10:44.000 --> 00:10:47.000]  就是基督徒,基督的跟隨者
[00:10:47.000 --> 00:10:50.000]  今天作為基督徒的我們
[00:10:50.000 --> 00:10:54.000]  在我們的校園、職場、家庭
[00:10:54.000 --> 00:10:57.000]  我們應該做一個怎樣的基督徒呢?
[00:10:57.000 --> 00:11:00.000]  神有什麼使命給我們呢?
[00:11:00.000 --> 00:11:04.000]  頂姐妹,你知道上帝在你身上
[00:11:04.000 --> 00:11:06.000]  有什麼要你做嗎?
[00:11:06.000 --> 00:11:11.000]  你知不知道上帝在你的生命裡面有什麼使命?
[00:11:11.000 --> 00:11:15.000]  黎希米很清楚神給他的使命
[00:11:15.000 --> 00:11:18.000]  他很活出神僕人的身份
[00:11:18.000 --> 00:11:21.000]  為什麼他可以,我們又不太可以
[00:11:21.000 --> 00:11:23.000]  我們又不太知道呢?
[00:11:23.000 --> 00:11:25.000]  我們又要看前一點
[00:11:25.000 --> 00:11:29.000]  前一點,二章的四至五節和十二節
[00:11:29.000 --> 00:11:32.000]  不如邀請大家一起讀,好嗎?
[00:11:32.000 --> 00:11:34.000]  好,預備起
[00:11:34.000 --> 00:11:37.000]  「王對我說,你想求什麼?
[00:11:37.000 --> 00:11:40.000]  於是我向天上的神圖
[00:11:40.000 --> 00:11:44.000]  我對王說,王以為好
[00:11:44.000 --> 00:11:47.000]  僕人若在王面前蒙恩
[00:11:47.000 --> 00:11:50.000]  求王差遣我往猶大
[00:11:50.000 --> 00:11:53.000]  到我祖先墳墓所在的那城去
[00:11:53.000 --> 00:11:56.000]  我好重見
[00:11:56.000 --> 00:12:00.000]  夜間,我和我的幾個人起來
[00:12:00.000 --> 00:12:04.000]  但神感動我心要為耶路撒冷的事
[00:12:04.000 --> 00:12:07.000]  我並沒有告訴人
[00:12:07.000 --> 00:12:10.000]  只有我自己騎的牲口
[00:12:10.000 --> 00:12:13.000]  沒有別的牲口在我那裡」
[00:12:13.000 --> 00:12:17.000]  你希望他的人生不只是向上爬
[00:12:17.000 --> 00:12:20.000]  完成自己的目標,完成他的心願
[00:12:20.000 --> 00:12:22.000]  他在人生的交叉點裡
[00:12:22.000 --> 00:12:26.000]  他是讓上帝去參與他的人生
[00:12:26.000 --> 00:12:28.000]  他不只是專注自己的工作
[00:12:28.000 --> 00:12:31.000]  他是會求問上帝怎樣做
[00:12:31.000 --> 00:12:33.000]  人生是應該怎樣的
[00:12:33.000 --> 00:12:37.000]  弟兄姊妹,有時我們未必做到
[00:12:37.000 --> 00:12:42.000]  可能會不會是我們都太專注我們的工作呢?
[00:12:42.000 --> 00:12:47.000]  會不會是我們都沒有讓上帝參與我們的工作呢?
[00:12:47.000 --> 00:12:49.000]  會不會有時我們都會這樣覺得
[00:12:49.000 --> 00:12:51.000]  或者有這個想法
[00:12:51.000 --> 00:12:53.000]  出來工作就是這樣的
[00:12:53.000 --> 00:12:55.000]  上班就是這樣的
[00:12:55.000 --> 00:12:58.000]  職場就是這樣的
[00:12:58.000 --> 00:13:00.000]  是這樣的,每個人都拼了
[00:13:00.000 --> 00:13:03.000]  那我就要拼了,每個人都是這樣的
[00:13:03.000 --> 00:13:06.000]  會不會我們都將一些東西合理化
[00:13:06.000 --> 00:13:09.000]  同化了,normalize了
[00:13:09.000 --> 00:13:11.000]  覺得就是這樣的
[00:13:11.000 --> 00:13:13.000]  出來工作就是這樣的
[00:13:13.000 --> 00:13:15.000]  沒有以前那麼熱情
[00:13:15.000 --> 00:13:18.000]  沒有讀書的時候那麼多時間,那麼多空間
[00:13:18.000 --> 00:13:20.000]  那麼有心力
[00:13:20.000 --> 00:13:22.000]  是這樣的
[00:13:22.000 --> 00:13:24.000]  但其實我們想想
[00:13:24.000 --> 00:13:27.000]  我們是不是真的只顧著工作
[00:13:27.000 --> 00:13:29.000]  在工作的過程裡
[00:13:29.000 --> 00:13:32.000]  我們有沒有容讓上帝參與在裡面呢?
[00:13:32.000 --> 00:13:34.000]  我們在工作裡
[00:13:34.000 --> 00:13:39.000]  有沒有問上帝有什麼要做呢?
[00:13:39.000 --> 00:13:42.000]  一個在世而不熟悉的生命
[00:13:42.000 --> 00:13:46.000]  是要知道工作以外我們有另一個身份
[00:13:46.000 --> 00:13:50.000]  我們要容讓上帝參與在我們的工作裡
[00:13:50.000 --> 00:13:52.000]  問問天父
[00:13:52.000 --> 00:13:55.000]  作為基督徒的我們有什麼要做?
[00:13:55.000 --> 00:14:00.000]  除了上班,應該還有更重要的事情要做
[00:14:00.000 --> 00:14:04.000]  我在網上看到一個見證
[00:14:04.000 --> 00:14:09.000]  在中信的書中也刊登過這個見證
[00:14:09.000 --> 00:14:12.000]  是一個弟兄的見證
[00:14:12.000 --> 00:14:14.000]  他這樣說
[00:14:14.000 --> 00:14:16.000]  他是上一主的
[00:14:16.000 --> 00:14:20.000]  他說他剛剛加入了一個公司
[00:14:20.000 --> 00:14:22.000]  上班,他做廣告公司的
[00:14:22.000 --> 00:14:24.000]  上帝也很好
[00:14:24.000 --> 00:14:28.000]  為這個弟兄預備了一個很好的基督徒上司
[00:14:28.000 --> 00:14:30.000]  這個弟兄第一天上班的時候
[00:14:30.000 --> 00:14:32.000]  他的上司就問他
[00:14:32.000 --> 00:14:37.000]  你覺得做廣告這行應該幾點下班?
[00:14:37.000 --> 00:14:39.000]  這個弟兄就很緊張
[00:14:39.000 --> 00:14:42.000]  第一天上班就問我應該幾點下班?
[00:14:42.000 --> 00:14:44.000]  我不知道你有沒有試過
[00:14:44.000 --> 00:14:45.000]  你老闆這樣問你
[00:14:45.000 --> 00:14:46.000]  或者你面試的時候
[00:14:46.000 --> 00:14:47.000]  有沒有這樣問過你?
[00:14:47.000 --> 00:14:50.000]  你覺得我們這行應該幾點下班?
[00:14:50.000 --> 00:14:52.000]  這個弟兄真的這麼邪門
[00:14:52.000 --> 00:14:55.000]  我戰戰兢兢,考慮一會
[00:14:55.000 --> 00:14:56.000]  然後他就說
[00:14:56.000 --> 00:14:59.000]  大約八點下班
[00:14:59.000 --> 00:15:01.000]  然後上司就問他
[00:15:01.000 --> 00:15:04.000]  你覺得下班之後你會做些什麼?
[00:15:04.000 --> 00:15:05.000]  這個弟兄就說
[00:15:05.000 --> 00:15:07.000]  你做什麼?
[00:15:07.000 --> 00:15:08.000]  是不是很空閒?
[00:15:08.000 --> 00:15:10.000]  上司問這個問題
[00:15:10.000 --> 00:15:11.000]  這個弟兄就說
[00:15:11.000 --> 00:15:15.000]  沒有,睡覺,看電視,做家務
[00:15:15.000 --> 00:15:18.000]  接著上司就問
[00:15:18.000 --> 00:15:22.000]  他說你覺不覺得
[00:15:22.000 --> 00:15:26.000]  你人生最精華,最黃金的時間
[00:15:26.000 --> 00:15:28.000]  你沒有留給上帝?
[00:15:28.000 --> 00:15:31.000]  這個基督徒的上司和這位弟兄
[00:15:31.000 --> 00:15:33.000]  問他這個問題
[00:15:33.000 --> 00:15:36.000]  你覺不覺得你人生最精華
[00:15:36.000 --> 00:15:37.000]  最黃金的時間
[00:15:37.000 --> 00:15:39.000]  你沒有留給上帝?
[00:15:39.000 --> 00:15:43.000]  這個問題很深奧
[00:15:43.000 --> 00:15:45.000]  我只是猜測
[00:15:45.000 --> 00:15:48.000]  我猜測他就是上班,做做做
[00:15:48.000 --> 00:15:49.000]  休息
[00:15:49.000 --> 00:15:51.000]  但是上帝呢?
[00:15:51.000 --> 00:15:53.000]  有沒有留時間給上帝?
[00:15:53.000 --> 00:15:54.000]  這個弟兄就說
[00:15:54.000 --> 00:15:57.000]  他說我恍然大悟
[00:15:57.000 --> 00:16:00.000]  這個上司鼓勵他
[00:16:00.000 --> 00:16:04.000]  鼓勵他在工作上多體驗上帝
[00:16:04.000 --> 00:16:05.000]  是不是只有工作
[00:16:05.000 --> 00:16:07.000]  是不是只有自己的人生
[00:16:07.000 --> 00:16:08.000]  這個弟兄就說
[00:16:08.000 --> 00:16:11.000]  是的,我也希望鼓勵你
[00:16:11.000 --> 00:16:15.000]  你的人生不是只有工作
[00:16:15.000 --> 00:16:19.000]  你的人生有沒有預留時間給上帝呢?
[00:16:19.000 --> 00:16:22.000]  你有很多計劃,沒有問題的
[00:16:22.000 --> 00:16:24.000]  人生應該有計劃是可以的
[00:16:24.000 --> 00:16:29.000]  不過你有沒有預留時間去計劃上帝的事情呢?
[00:16:29.000 --> 00:16:35.000]  上帝有沒有容讓天父去參與你的人生?
[00:16:35.000 --> 00:16:36.000]  有沒有求問上帝
[00:16:36.000 --> 00:16:38.000]  我們這個基督徒的身份
[00:16:38.000 --> 00:16:40.000]  在工作裡面
[00:16:40.000 --> 00:16:41.000]  或者在人生裡面
[00:16:41.000 --> 00:16:46.000]  有什麼要我們完成呢?
[00:16:46.000 --> 00:16:47.000]  我們剛才看到
[00:16:47.000 --> 00:16:50.000]  尼熙米和他的一班僕人
[00:16:50.000 --> 00:16:53.000]  都很賣力去建造城牆
[00:16:53.000 --> 00:16:57.000]  一邊防衛,一邊做工
[00:16:57.000 --> 00:17:03.000]  而尼熙米身邊有一個叫吹角的人
[00:17:03.000 --> 00:17:06.000]  當人們聽到吹角的聲音
[00:17:06.000 --> 00:17:08.000]  就聚集在一起
[00:17:08.000 --> 00:17:12.000]  吹角的人,或者吹角是什麼意思呢?
[00:17:12.000 --> 00:17:15.000]  其實吹角也是和打仗有關的
[00:17:15.000 --> 00:17:19.000]  吹角不只是單單召集一班人民
[00:17:19.000 --> 00:17:22.000]  或者一班人走在一起
[00:17:22.000 --> 00:17:24.000]  或者準備打仗
[00:17:24.000 --> 00:17:25.000]  不單單是這樣
[00:17:25.000 --> 00:17:30.000]  更加是上帝為以色列人出戰的一個信號
[00:17:30.000 --> 00:17:34.000]  簡單來說,吹角不只是召集人群
[00:17:34.000 --> 00:17:36.000]  而是告訴人們
[00:17:36.000 --> 00:17:38.000]  上帝要為你出戰
[00:17:38.000 --> 00:17:41.000]  神要和這班人同在
[00:17:41.000 --> 00:17:43.000]  神和人同在
[00:17:43.000 --> 00:17:49.000]  這場戰爭就是必然得勝的戰爭
[00:17:49.000 --> 00:17:52.000]  其實吹角的人不是一個簡單的人
[00:17:52.000 --> 00:17:55.000]  是一個很重要的人物
[00:17:55.000 --> 00:18:00.000]  吹角的人在工人群眾裡面
[00:18:00.000 --> 00:18:02.000]  當他吹角的時候
[00:18:02.000 --> 00:18:05.000]  也在提醒這班人民,這班百姓
[00:18:05.000 --> 00:18:07.000]  要隨時準備好
[00:18:07.000 --> 00:18:09.000]  聽到吹角聲的時候
[00:18:09.000 --> 00:18:10.000]  就要小心,敵人來了
[00:18:10.000 --> 00:18:12.000]  我們準備好要去迎戰了
[00:18:12.000 --> 00:18:14.000]  不過,放心
[00:18:14.000 --> 00:18:17.000]  神的同在是會使以色列人得勝
[00:18:17.000 --> 00:18:21.000]  神的同在是能夠得勝
[00:18:21.000 --> 00:18:22.000]  在這裡我們看到
[00:18:22.000 --> 00:18:26.000]  雖然黎希米面對很多敵人的攻擊
[00:18:26.000 --> 00:18:32.000]  但他不只是單單用自己的智慧去對抗這些入侵
[00:18:32.000 --> 00:18:34.000]  他是依靠上帝
[00:18:34.000 --> 00:18:38.000]  因為他很知道神的同在才能得勝
[00:18:38.000 --> 00:18:41.000]  一切都在乎耶和華
[00:18:41.000 --> 00:18:44.000]  出路在神那裡
[00:18:44.000 --> 00:18:48.000]  我們牧區三的一個團契叫Exit團契
[00:18:48.000 --> 00:18:50.000]  其實Exit團契的其中一個意思
[00:18:50.000 --> 00:18:52.000]  都是講出路的
[00:18:52.000 --> 00:18:57.000]  因為我們相信耶穌基督是連接著出路
[00:18:57.000 --> 00:18:59.000]  出路在神那裡
[00:18:59.000 --> 00:19:01.000]  得勝的是耶和華
[00:19:01.000 --> 00:19:03.000]  我們要知道
[00:19:03.000 --> 00:19:05.000]  要依靠的是上帝
[00:19:05.000 --> 00:19:08.000]  不只是靠自己
[00:19:08.000 --> 00:19:10.000]  要在艱難的挑戰裡面
[00:19:10.000 --> 00:19:13.000]  我們要依靠上帝
[00:19:13.000 --> 00:19:14.000]  依靠天父
[00:19:14.000 --> 00:19:16.000]  不過人很可愛
[00:19:16.000 --> 00:19:17.000]  人很喜歡靠自己
[00:19:17.000 --> 00:19:18.000]  我不知道你是不是
