
[00:00:00.000 --> 00:00:03.640]  謝謝敬拜隊和今天的侍奉團隊
[00:01:19.920 --> 00:01:21.120]  我在Google裏面
[00:01:21.120 --> 00:01:22.640]  (笑)
[00:01:22.640 --> 00:01:24.920]  有一個英文翻譯
[00:01:24.920 --> 00:01:28.480]  我在Google網上找的
[00:01:28.480 --> 00:01:30.440]  希望你們能夠理解多一點
[00:01:30.440 --> 00:01:32.000]  這句中文是怎樣解釋的
[00:01:32.000 --> 00:01:35.280]  其實是在說什麼呢
[00:01:35.280 --> 00:01:37.800]  是在說接近紅色
[00:01:37.800 --> 00:01:38.760]  這個朱
[00:01:38.760 --> 00:01:40.320]  很明顯不是一隻朱的朱
[00:01:40.320 --> 00:01:41.400]  是朱沙
[00:01:41.400 --> 00:01:42.200]  紅色
[00:01:42.200 --> 00:01:44.200]  染成紅色
[00:01:44.200 --> 00:01:45.640]  近墨水
[00:01:45.640 --> 00:01:46.560]  變成黑漆漆
[00:01:46.560 --> 00:01:47.360]  說什麼呢
[00:01:47.360 --> 00:01:50.120]  是在說跟好人多
[00:01:50.120 --> 00:01:51.120]  又會被他感染
[00:01:51.120 --> 00:01:52.000]  成為好人
[00:01:52.000 --> 00:01:53.200]  跟壞人多
[00:01:53.200 --> 00:01:55.800]  又會被壞人影響
[00:01:55.800 --> 00:01:58.000]  原來我們身邊的人
[00:01:58.000 --> 00:02:00.120]  也很容易影響我們
[00:02:00.120 --> 00:02:02.040]  成為一個怎樣的人
[00:02:02.040 --> 00:02:04.000]  我今天想跟大家看看
[00:02:04.000 --> 00:02:06.280]  《聖經》裏面有兩班人
[00:02:06.280 --> 00:02:08.560]  大家都很熟悉的
[00:02:08.560 --> 00:02:11.080]  我想透過這個故事
[00:02:11.080 --> 00:02:13.160]  希望上帝再提醒我們
[00:02:13.160 --> 00:02:15.960]  究竟我們想成為哪一班人
[00:02:15.960 --> 00:02:17.160]  好嗎
[00:02:17.160 --> 00:02:20.960]  在《馬學福音》的二章一至十二節
[00:02:20.960 --> 00:02:21.800]  好
[00:02:21.800 --> 00:02:23.000]  我們一起讀
[00:02:23.000 --> 00:02:25.840]  有一個字我恐怕大家不太懂得讀
[00:02:25.840 --> 00:02:27.520]  我已經括了
[00:02:27.520 --> 00:02:28.800]  那就不要再讀除了
[00:02:28.800 --> 00:02:29.320]  好嗎
[00:02:29.320 --> 00:02:30.800]  哈哈
[00:02:30.800 --> 00:02:31.840]  好嗎
[00:02:31.840 --> 00:02:32.840]  預備起
[00:02:32.840 --> 00:02:34.960]  「過了些日子」
[00:02:34.960 --> 00:02:37.560]  「耶穌又進了加伯祿」
[00:02:37.560 --> 00:02:39.880]  「人聽說他在屋裏」
[00:02:39.880 --> 00:02:42.080]  「於是許多人聚集」
[00:02:42.080 --> 00:02:45.200]  「甚至連門前都沒有空地」
[00:02:45.200 --> 00:02:47.720]  「耶穌就對他們講道」
[00:02:47.720 --> 00:02:51.040]  「有人帶著一個毯子來見耶穌」
[00:02:51.040 --> 00:02:53.400]  「是由四個人抬來的」
[00:02:53.400 --> 00:02:54.520]  「因為人多」
[00:02:54.520 --> 00:02:56.920]  「無法抬到耶穌跟前」
[00:02:56.920 --> 00:03:00.720]  「就把他所在那房子的屋頂拆了」
[00:03:00.720 --> 00:03:01.920]  「既拆通了」
[00:03:01.920 --> 00:03:07.320]  「就把毯子連所躺臥的玉子都聚下去」
[00:03:07.320 --> 00:03:09.600]  「耶穌見他們的信心」
[00:03:09.600 --> 00:03:11.360]  「就對毯子說」
[00:03:11.360 --> 00:03:13.880]  「太子你的罪赦了」
[00:03:13.880 --> 00:03:16.280]  「有幾個民士坐在那裏」
[00:03:16.280 --> 00:03:18.240]  「心裏議論說」
[00:03:18.240 --> 00:03:20.920]  「這個人為什麼這樣說呢」
[00:03:20.920 --> 00:03:23.200]  「他說是俗的話了」
[00:03:23.200 --> 00:03:25.120]  「除了神一位之外」
[00:03:25.120 --> 00:03:27.000]  「誰能赦罪呢」
[00:03:27.000 --> 00:03:28.960]  「耶穌心中立刻知道」
[00:03:28.960 --> 00:03:31.200]  「他們心裏這樣議論」
[00:03:31.200 --> 00:03:36.400]  「就說你們心裏為什麼這樣議論呢」
[00:03:36.400 --> 00:03:39.240]  「對太子說你的罪赦了」
[00:03:39.240 --> 00:03:42.520]  「話說起來拿你的玉子行走」
[00:03:42.520 --> 00:03:44.440]  「哪一樣容易呢」
[00:03:44.440 --> 00:03:46.320]  「但要你們知道」
[00:03:46.320 --> 00:03:49.520]  「人子在地上有赦罪的權柄」
[00:03:49.520 --> 00:03:51.200]  「就對太子說」
[00:03:51.200 --> 00:03:52.960]  「我吩咐你起來」
[00:03:52.960 --> 00:03:55.440]  「拿你的玉子回家去吧」
[00:03:55.440 --> 00:03:56.840]  「那人就起來」
[00:03:56.840 --> 00:03:58.800]  「立刻拿著玉子」
[00:03:58.800 --> 00:04:01.240]  「撞著眾人面前出去了」
[00:04:01.240 --> 00:04:03.280]  「以致眾人都驚奇」
[00:04:03.280 --> 00:04:05.160]  「歸榮耀給神說」
[00:04:05.160 --> 00:04:08.040]  「我們從沒有見過這樣的事」
[00:04:08.040 --> 00:04:10.240]  「我們從低頭禱告」
[00:04:10.240 --> 00:04:12.560]  天父上帝我們去祈禱你
[00:04:12.560 --> 00:04:16.160]  你是各位行神跡其事的上帝
[00:04:16.160 --> 00:04:19.320]  你是我們意想不到的上帝
[00:04:19.320 --> 00:04:21.320]  求天父你幫助我們
[00:04:21.320 --> 00:04:23.160]  可能經文我們都熟悉
[00:04:23.160 --> 00:04:25.160]  但讓我們繼續透過經文
[00:04:25.160 --> 00:04:27.160]  仍然被你的話提醒我們
[00:04:27.160 --> 00:04:29.480]  怎樣能夠經歷到你自己
[00:04:29.480 --> 00:04:31.960]  讓我們繼續帶著信心
[00:04:31.960 --> 00:04:33.240]  去聽這一篇道
[00:04:33.240 --> 00:04:34.960]  我們這樣的祈禱交託
[00:04:34.960 --> 00:04:36.600]  奉耶穌基督的名祈求
[00:04:36.600 --> 00:04:37.600]  阿們
[00:04:37.600 --> 00:04:40.800]  經文一開始就說到
[00:04:40.800 --> 00:04:42.600]  經文就說耶穌是甚麼
[00:04:42.600 --> 00:04:45.480]  「再次下又進了加伯隆」
[00:04:45.480 --> 00:04:47.680]  「又」不是第一次
[00:04:47.680 --> 00:04:49.680]  不是第一次去這個地方
[00:04:49.680 --> 00:04:52.400]  甚至我們看馬太福音
[00:04:52.400 --> 00:04:54.400]  我們今天看的是馬可福音
[00:04:54.400 --> 00:04:57.600]  馬太福音同一件事都有記載
[00:04:57.600 --> 00:05:02.600]  馬太福音是用「自己的城」來形容加伯隆
[00:05:02.600 --> 00:05:05.600]  如果你很記性
[00:05:05.600 --> 00:05:09.400]  你應該記得耶穌在那撒勒成長
[00:05:09.400 --> 00:05:11.720]  應該叫那撒勒人耶穌
[00:05:11.720 --> 00:05:14.200]  為何加伯隆是自己的地方
[00:05:14.200 --> 00:05:15.640]  這麼奇怪
[00:05:15.640 --> 00:05:19.320]  原來耶穌在加伯隆
[00:05:19.320 --> 00:05:22.680]  雖然祂成長在那撒勒
[00:05:22.680 --> 00:05:27.560]  但加伯隆可以說是耶穌的基地
[00:05:27.560 --> 00:05:29.320]  因為祂在加伯隆這個地方
[00:05:29.320 --> 00:05:31.320]  行過很多神蹟奇事
[00:05:31.320 --> 00:05:32.320]  包括甚麼呢
[00:05:32.320 --> 00:05:35.120]  包括有個人的手枯乾了
[00:05:35.120 --> 00:05:36.120]  治好了
[00:05:36.120 --> 00:05:37.520]  安息就趕鬼
[00:05:37.520 --> 00:05:39.720]  葉老的女兒死了就復活
[00:05:39.720 --> 00:05:41.520]  治好血流的女人
[00:05:41.520 --> 00:05:43.520]  甚至治了盲的人
[00:05:43.520 --> 00:05:48.520]  和今天的坦子都是在加伯隆發生的
[00:05:48.520 --> 00:05:53.520]  加伯隆可以說是耶穌的侍奉基地和大本營
[00:05:53.520 --> 00:05:58.520]  所以加伯隆的人對耶穌一點都不陌生
[00:05:58.520 --> 00:06:00.520]  正正因為耶穌在那裏
[00:06:00.520 --> 00:06:02.520]  已經行過那麼多神蹟奇事的時候
[00:06:02.520 --> 00:06:04.520]  已經有很多粉絲
[00:06:04.520 --> 00:06:06.520]  很多人去跟隨祂
[00:06:06.520 --> 00:06:07.520]  來到今天
[00:06:07.520 --> 00:06:09.520]  我們看的馬可福音第二章
[00:06:09.520 --> 00:06:13.320]  都提到耶穌有大堆人跟著祂
[00:06:13.320 --> 00:06:15.320]  要去聽祂的講道
[00:06:15.320 --> 00:06:18.520]  甚至乎搞到連房子都不能進去
[00:06:18.520 --> 00:06:21.520]  屋前的空地都枯了
[00:06:21.520 --> 00:06:25.520]  經文提到耶穌在屋裏面
[00:06:25.520 --> 00:06:27.520]  那是誰的屋呢
[00:06:27.520 --> 00:06:30.520]  很大機會是彼得的家
[00:06:30.520 --> 00:06:31.520]  彼得安德烈的家
[00:06:31.520 --> 00:06:32.520]  為甚麼這樣說呢
[00:06:32.520 --> 00:06:34.520]  因為如果你看第一章
[00:06:34.520 --> 00:06:36.520]  耶穌在加伯隆的時候
[00:06:36.520 --> 00:06:38.520]  去了彼得的家
[00:06:38.520 --> 00:06:40.520]  醫治他外母的病
[00:06:40.520 --> 00:06:44.520]  耶穌說著說著
[00:06:44.520 --> 00:06:45.520]  水洩不通
[00:06:45.520 --> 00:06:47.520]  很多人圍著耶穌的時候
[00:06:47.520 --> 00:06:49.520]  發生了一件事
[00:06:49.520 --> 00:06:51.520]  就是很熟悉的
[00:06:51.520 --> 00:06:53.520]  有一班人將一個癱瘓的人
[00:06:53.520 --> 00:06:55.520]  癱瘓的人不單走不了
[00:06:55.520 --> 00:06:58.520]  有可能連手腳都用不了
[00:06:58.520 --> 00:07:00.520]  很想帶他去耶穌面前
[00:07:00.520 --> 00:07:02.520]  祈求耶穌醫治他
[00:07:02.520 --> 00:07:04.520]  因為他們很相信
[00:07:04.520 --> 00:07:06.520]  耶穌是能夠行神蹟的
[00:07:06.520 --> 00:07:08.520]  是有能力的
[00:07:08.520 --> 00:07:10.520]  最後我們讀的經文都看到
[00:07:10.520 --> 00:07:12.520]  最後真的神蹟發生了
[00:07:12.520 --> 00:07:14.520]  這個人能夠走得了
[00:07:14.520 --> 00:07:17.520]  令到在場的人拍手掌
[00:07:17.520 --> 00:07:20.520]  非常驚訝
[00:07:20.520 --> 00:07:23.520]  但是在同一個場景
[00:07:23.520 --> 00:07:25.520]  又有另一班人
[00:07:25.520 --> 00:07:27.520]  他們就不是那麼驚訝
[00:07:27.520 --> 00:07:28.520]  不是拍手掌
[00:07:28.520 --> 00:07:30.520]  他們反而是否定耶穌的能力
[00:07:30.520 --> 00:07:32.520]  對耶穌有很多質疑
[00:07:32.520 --> 00:07:34.520]  我們又看看這班是甚麼人
[00:07:34.520 --> 00:07:36.520]  還有甚麼原因令到他們
[00:07:36.520 --> 00:07:38.520]  質疑耶穌
[00:07:38.520 --> 00:07:39.520]  不相信耶穌呢
[00:07:39.520 --> 00:07:41.520]  我們看看第六第七節
[00:07:41.520 --> 00:07:44.520]  有幾個文士坐在那裡
[00:07:44.520 --> 00:07:46.520]  心裡議論說
[00:07:46.520 --> 00:07:48.520]  這個人為甚麼這樣說呢
[00:07:48.520 --> 00:07:50.520]  他說是俗的話了
[00:07:50.520 --> 00:07:52.520]  除了神一位之外
[00:07:52.520 --> 00:07:54.520]  誰能赦罪呢
[00:07:54.520 --> 00:07:56.520]  經文提到有幾個文士
[00:07:56.520 --> 00:07:58.520]  不過我們再看其他福音書
[00:07:58.520 --> 00:08:00.520]  我們發覺不單只有幾個文士
[00:08:00.520 --> 00:08:02.520]  要看路加福音
[00:08:02.520 --> 00:08:04.520]  有文士和法利賽人
[00:08:04.520 --> 00:08:07.520]  法利賽人是一班
[00:08:07.520 --> 00:08:10.520]  很熟悉舊約和嚴守律法的人
[00:08:10.520 --> 00:08:13.520]  文士是當時抄寫聖經的人
[00:08:13.520 --> 00:08:15.520]  甚至可以說他們
[00:08:15.520 --> 00:08:20.520]  是一班舊約或律法的專家
[00:08:20.520 --> 00:08:24.520]  他們甚至會教人解釋律法
[00:08:24.520 --> 00:08:27.520]  和教人應用律法
[00:08:27.520 --> 00:08:30.520]  這班人在耶穌的時代
[00:08:30.520 --> 00:08:32.520]  是對舊約和律法
[00:08:32.520 --> 00:08:36.520]  很熟悉的解經家和宗教領袖
[00:08:36.520 --> 00:08:39.520]  當時他們的地位非常崇高
[00:08:39.520 --> 00:08:42.520]  亦受到人們非常尊敬
[00:08:42.520 --> 00:08:46.520]  但這班人對耶穌不太尊敬
[00:08:46.520 --> 00:08:48.520]  如果你留意
[00:08:48.520 --> 00:08:50.520]  這班人用甚麼字去形容耶穌
[00:08:50.520 --> 00:08:52.520]  「這個人」「這個人」
[00:08:52.520 --> 00:08:56.520]  我不知道你見到張曉君傳道
[00:08:56.520 --> 00:08:58.520]  你會怎樣形容他
[00:08:58.520 --> 00:08:59.520]  你會否跟他說
[00:08:59.520 --> 00:09:01.520]  「你這個女人」
[00:09:01.520 --> 00:09:04.520]  「我很尊敬君傳道」
[00:09:04.520 --> 00:09:06.520]  「君姐姐」
[00:09:06.520 --> 00:09:08.520]  他說「小女孩」
[00:09:08.520 --> 00:09:11.520]  我們不會這樣稱呼君
[00:09:11.520 --> 00:09:14.520]  但這班人其實很輕視耶穌
[00:09:14.520 --> 00:09:16.520]  「這個人」
[00:09:16.520 --> 00:09:19.520]  對耶穌都很沒禮貌
[00:09:19.520 --> 00:09:21.520]  他們議論耶穌
[00:09:21.520 --> 00:09:23.520]  說耶穌說些褻瀆的話
[00:09:23.520 --> 00:09:24.520]  甚麼是褻瀆呢
[00:09:24.520 --> 00:09:29.520]  褻瀆是對神的屬性有不相符的表達
[00:09:29.520 --> 00:09:31.520]  或自稱是神
[00:09:31.520 --> 00:09:33.520]  這就叫褻瀆
[00:09:33.520 --> 00:09:37.520]  對神的屬性不相符的表達是甚麼呢
[00:09:37.520 --> 00:09:38.520]  例如
[00:09:38.520 --> 00:09:40.520]  明明上帝是愛的
[00:09:40.520 --> 00:09:42.520]  上帝是善良的
[00:09:42.520 --> 00:09:44.520]  但如果我們說上帝是邪惡的
[00:09:44.520 --> 00:09:45.520]  這就是褻瀆的話
[00:09:45.520 --> 00:09:47.520]  因為上帝絕對不是邪惡的神
[00:09:47.520 --> 00:09:49.520]  上帝是善良的神
[00:09:49.520 --> 00:09:52.520]  這就跟神的屬性不相符
[00:09:52.520 --> 00:09:55.520]  還有耶穌赦罪的時候
[00:09:55.520 --> 00:09:57.520]  人們都說耶穌說了褻瀆的話
[00:09:57.520 --> 00:09:58.520]  為甚麼呢
[00:09:58.520 --> 00:10:01.520]  因為當時的猶太人覺得
[00:10:01.520 --> 00:10:04.520]  只有神才有資格赦免人的罪
[00:10:04.520 --> 00:10:06.520]  人是沒有資格赦免人的罪
[00:10:06.520 --> 00:10:08.520]  所以耶穌說赦免人的罪的時候
[00:10:08.520 --> 00:10:09.520]  他們就覺得
[00:10:09.520 --> 00:10:12.520]  哇 即是你當自己是神吧 耶穌
[00:10:12.520 --> 00:10:14.520]  他們就覺得耶穌說褻瀆的話
[00:10:14.520 --> 00:10:17.520]  當然他們否認耶穌是神
[00:10:17.520 --> 00:10:19.520]  他們完全接受不到
[00:10:19.520 --> 00:10:22.520]  耶穌行神蹟是從神而來
[00:10:22.520 --> 00:10:25.520]  所以他們對耶穌有很大的質疑
[00:10:25.520 --> 00:10:28.520]  還有 這些法拉塞人
[00:10:28.520 --> 00:10:31.520]  如果你看其他譯本就知道
[00:10:31.520 --> 00:10:33.520]  他們不是本地人
[00:10:33.520 --> 00:10:35.520]  他們來自各城各鄉
[00:10:35.520 --> 00:10:36.520]  來到加伯隆
[00:10:36.520 --> 00:10:39.520]  想見識一下耶穌
[00:10:39.520 --> 00:10:43.520]  他們是從猶太各鄉村來到耶路撒冷
[00:10:43.520 --> 00:10:45.520]  這班人不是本地人
[00:10:45.520 --> 00:10:47.520]  而且這班人本身不太熟悉
[00:10:47.520 --> 00:10:49.520]  因為他們來自不同的鄉村
[00:10:49.520 --> 00:10:50.520]  鄉下
[00:10:50.520 --> 00:10:53.520]  雖然他們不太熟悉
[00:10:53.520 --> 00:10:56.520]  但他們有一個很共通的點
[00:10:56.520 --> 00:11:01.520]  就是他們很想否定耶穌的神蹟
[00:11:01.520 --> 00:11:03.520]  甚至很想脫掉耶穌
[00:11:03.520 --> 00:11:04.520]  為什麼我這樣說呢
[00:11:04.520 --> 00:11:07.520]  因為我們看完三章六節就知道了
[00:11:07.520 --> 00:11:09.520]  三章後一章
[00:11:09.520 --> 00:11:10.520]  他這樣說
[00:11:10.520 --> 00:11:11.520]  法拉塞人出去
[00:11:11.520 --> 00:11:13.520]  納克和希律黨的人
[00:11:13.520 --> 00:11:16.520]  相意怎樣脫掉耶穌
[00:11:16.520 --> 00:11:18.520]  這班人 法拉塞人民士
[00:11:18.520 --> 00:11:21.520]  來到不是帶著一個好的動機
[00:11:21.520 --> 00:11:24.520]  他們的目的是脫掉耶穌
[00:11:24.520 --> 00:11:28.520]  因為耶穌當時的名聲越來越大
[00:11:28.520 --> 00:11:30.520]  甚至越來越多人跟隨他
[00:11:30.520 --> 00:11:32.520]  越來越多人尊重他
[00:11:32.520 --> 00:11:36.520]  還有耶穌經常指出法拉塞人的壞事
[00:11:36.520 --> 00:11:39.520]  說他們虛假 裝模作樣
[00:11:39.520 --> 00:11:42.520]  所以他們不太喜歡耶穌
[00:11:42.520 --> 00:11:44.520]  還有這麼多人跟隨耶穌
[00:11:44.520 --> 00:11:46.520]  這麼多人跟著耶穌
[00:11:46.520 --> 00:11:49.520]  作為當時宗教領袖的一班文士法拉塞人
[00:11:49.520 --> 00:11:50.520]  他們很害怕
[00:11:50.520 --> 00:11:52.520]  我們地位不保
[00:11:52.520 --> 00:11:54.520]  會否有些人跟隨耶穌
[00:11:54.520 --> 00:11:55.520]  而不跟隨我們
[00:11:55.520 --> 00:11:56.520]  會否有人崇拜我們
[00:11:56.520 --> 00:11:57.520]  很怕會有家火
[00:11:57.520 --> 00:12:00.520]  所以這班人出於私心
[00:12:00.520 --> 00:12:03.520]  很想找耶穌的痛腳
[00:12:03.520 --> 00:12:05.520]  很想質疑耶穌的能力
[00:12:05.520 --> 00:12:07.520]  否定耶穌是從神而來
[00:12:07.520 --> 00:12:10.520]  他們帶著一個不好的心態來見耶穌
[00:12:10.520 --> 00:12:12.520]  在這個過程
[00:12:12.520 --> 00:12:14.520]  我們看到這班法拉塞人
[00:12:14.520 --> 00:12:16.520]  他們有一些共通點
[00:12:16.520 --> 00:12:18.520]  他們一班不太認識耶穌的人
[00:12:18.520 --> 00:12:19.520]  因為他們不是本地人
[00:12:19.520 --> 00:12:22.520]  可能他們未親眼見過
[00:12:22.520 --> 00:12:24.520]  耶穌行的神蹟騎士
[00:12:24.520 --> 00:12:26.520]  可能他們只是聽別人說
[00:12:26.520 --> 00:12:28.520]  他們跟耶穌沒有經歷
[00:12:28.520 --> 00:12:30.520]  沒有認識
[00:12:30.520 --> 00:12:33.520]  他們帶著一些不太好的動機
[00:12:33.520 --> 00:12:35.520]  他們只是來挑機
[00:12:35.520 --> 00:12:37.520]  他們想找錯處
[00:12:37.520 --> 00:12:39.520]  很想抓住耶穌的痛腳
[00:12:39.520 --> 00:12:42.520]  甚至打從心底
[00:12:42.520 --> 00:12:45.520]  否定耶穌是神
[00:12:45.520 --> 00:12:47.520]  他們最想的是什麼
[00:12:47.520 --> 00:12:49.520]  很想保住自己的地位
[00:12:49.520 --> 00:12:51.520]  他們很怕自己地位不保
[00:12:51.520 --> 00:12:52.520]  自己的利益受損
[00:12:52.520 --> 00:12:54.520]  百姓全尊重耶穌
[00:12:54.520 --> 00:12:56.520]  不尊重自己
[00:12:56.520 --> 00:12:59.520]  甚至在《馬太福音》說到
[00:12:59.520 --> 00:13:01.520]  他們帶著惡念
[00:13:01.520 --> 00:13:03.520]  他們很邪惡
[00:13:03.520 --> 00:13:06.520]  帶著惡念來見耶穌
[00:13:06.520 --> 00:13:07.520]  不單這樣
[00:13:07.520 --> 00:13:10.520]  這班人都很硬心
[00:13:10.520 --> 00:13:12.520]  為什麼這樣說
[00:13:12.520 --> 00:13:13.520]  剛才不是說
[00:13:13.520 --> 00:13:15.520]  法拉塞人文字是很熟悉聖經
[00:13:15.520 --> 00:13:17.520]  很熟悉舊約
[00:13:17.520 --> 00:13:19.520]  他們很清楚
[00:13:19.520 --> 00:13:21.520]  一個人能夠行到神蹟
[00:13:21.520 --> 00:13:23.520]  一定是從神而來
[00:13:23.520 --> 00:13:25.520]  因為在舊約裏
[00:13:25.520 --> 00:13:27.520]  神差不同的先知
[00:13:27.520 --> 00:13:29.520]  跟以色列人說話
[00:13:29.520 --> 00:13:31.520]  我怎知道你是先知
[00:13:31.520 --> 00:13:33.520]  每個先知我都聽你說
[00:13:33.520 --> 00:13:35.520]  我怎知道你是先知
[00:13:35.520 --> 00:13:37.520]  江湖規矩
[00:13:37.520 --> 00:13:39.520]  先行一兩個神蹟出來
[00:13:39.520 --> 00:13:43.520]  行到就知道你從神而來
[00:13:43.520 --> 00:13:45.520]  所以這班文字法拉塞人
[00:13:45.520 --> 00:13:47.520]  他們很熟悉舊約
[00:13:47.520 --> 00:13:49.520]  很認識聖經
[00:13:49.520 --> 00:13:51.520]  他們很清楚耶穌行了那麼多神蹟
[00:13:51.520 --> 00:13:54.520]  其實這個人真的是從神而來
[00:13:54.520 --> 00:13:56.520]  絕對不是裝模作樣
[00:13:56.520 --> 00:13:57.520]  不是騙人
[00:13:57.520 --> 00:14:00.520]  但是他們是否定這個事實
[00:14:00.520 --> 00:14:02.520]  硬著心
[00:14:02.520 --> 00:14:04.520]  都不願意去相信
[00:14:04.520 --> 00:14:06.520]  承認耶穌是神
[00:14:06.520 --> 00:14:08.520]  我又在想
[00:14:08.520 --> 00:14:10.520]  為什麼這麼硬
[00:14:10.520 --> 00:14:12.520]  假如
[00:14:12.520 --> 00:14:14.520]  假如有一天
[00:14:14.520 --> 00:14:16.520]  有個弟兄姊妹跛了
[00:14:16.520 --> 00:14:18.520]  假如跛了
[00:14:18.520 --> 00:14:20.520]  我就為他祈禱
[00:14:20.520 --> 00:14:22.520]  希羅跛了
[00:14:22.520 --> 00:14:24.520]  我為他祈禱
[00:14:24.520 --> 00:14:26.520]  奉耶穌基督的名
[00:14:26.520 --> 00:14:28.520]  讓你能夠行到
[00:14:28.520 --> 00:14:30.520]  你會覺得怎樣
[00:14:30.520 --> 00:14:32.520]  神蹟
[00:14:32.520 --> 00:14:34.520]  要拍爛手掌
[00:14:34.520 --> 00:14:36.520]  馬上多點崇拜
[00:14:36.520 --> 00:14:38.520]  你見到
[00:14:38.520 --> 00:14:40.520]  沒理由還硬著心
[00:14:40.520 --> 00:14:42.520]  但卻是這樣
[00:14:42.520 --> 00:14:44.520]  他見到也硬著心
[00:14:44.520 --> 00:14:46.520]  為什麼他們的心這麼硬
[00:14:46.520 --> 00:14:48.520]  因為
[00:14:48.520 --> 00:14:50.520]  他們
[00:14:50.520 --> 00:14:52.520]  他們來到的時候
[00:14:52.520 --> 00:14:54.520]  雖然他們見到耶穌有很多神蹟
[00:14:54.520 --> 00:14:56.520]  但他們通過不了
[00:14:56.520 --> 00:14:58.520]  自己很多的想法
[00:14:58.520 --> 00:15:00.520]  第一
[00:15:00.520 --> 00:15:02.520]  他們的私慾
[00:15:02.520 --> 00:15:04.520]  他們很不想耶穌搶走他們的地位
[00:15:04.520 --> 00:15:06.520]  人們喜歡耶穌
[00:15:06.520 --> 00:15:08.520]  多於喜歡自己
[00:15:08.520 --> 00:15:10.520]  第二 可能通過不了他們的彌盛
[00:15:10.520 --> 00:15:12.520]  為什麼
[00:15:12.520 --> 00:15:14.520]  因為他們經常期待著一個救主
[00:15:14.520 --> 00:15:16.520]  是一個怎樣的救主
[00:15:16.520 --> 00:15:18.520]  是一個威風瀾瀾的救主
[00:15:18.520 --> 00:15:20.520]  好像將軍
[00:15:20.520 --> 00:15:22.520]  能夠打贏羅馬士兵
[00:15:22.520 --> 00:15:24.520]  能夠令以色列復國
[00:15:24.520 --> 00:15:26.520]  的救主
[00:15:26.520 --> 00:15:28.520]  大將軍來拯救以色列人
[00:15:28.520 --> 00:15:30.520]  而不是一個木匠的兒子
[00:15:30.520 --> 00:15:32.520]  治病
[00:15:32.520 --> 00:15:34.520]  趕下跪
[00:15:34.520 --> 00:15:36.520]  好像不是做大事的彌賽
[00:15:36.520 --> 00:15:38.520]  所以他們接受不了
[00:15:38.520 --> 00:15:40.520]  這個就是彌賽?這個就是重神而來的救主?
[00:15:40.520 --> 00:15:42.520]  不是吧
[00:15:42.520 --> 00:15:44.520]  所以他們
[00:15:44.520 --> 00:15:46.520]  硬著良心
[00:15:46.520 --> 00:15:48.520]  去否定耶穌的神聖
[00:15:48.520 --> 00:15:50.520]  因為他們不能放下
[00:15:50.520 --> 00:15:52.520]  他們固有的框架
[00:15:52.520 --> 00:15:54.520]  個人的期望
[00:15:54.520 --> 00:15:56.520]  就算他們親眼看到
[00:15:56.520 --> 00:15:58.520]  這個坦的人走起來
[00:15:58.520 --> 00:16:00.520]  他們也不相信
[00:16:00.520 --> 00:16:02.520]  靖姐妹
[00:16:02.520 --> 00:16:04.520]  我不知道
[00:16:04.520 --> 00:16:06.520]  我們回教會這麼久
[00:16:06.520 --> 00:16:08.520]  你們回教會這麼久
