
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹,各位朋友,晚安!
[00:04:15.000 --> 00:04:17.000]  我覺得光是一件很特別的事
[00:04:17.000 --> 00:04:19.000]  所以說它是世界的真光
[00:04:19.000 --> 00:04:21.000]  光基本上超越了很多物理的常識
[00:04:21.000 --> 00:04:24.000]  物理的認知,而存在這個世界上
[00:04:24.000 --> 00:04:26.000]  可能在揭示另一個世界的存在
[00:04:26.000 --> 00:04:28.000]  今天我們就好像預航員一樣
[00:04:28.000 --> 00:04:30.000]  我們要跳到另一個參考點
[00:04:30.000 --> 00:04:33.000]  在耶穌這段經文裏面,重新出發思想
[00:04:33.000 --> 00:04:37.000]  在漆黑裏面,耶穌為甚麼說自己是真光
[00:04:37.000 --> 00:04:41.000]  以致我們在城市裏面
[00:04:41.000 --> 00:04:45.000]  我們經常說我們是這個斗上的燈
[00:04:45.000 --> 00:04:47.000]  是城外面的一個塔
[00:04:47.000 --> 00:04:49.000]  讓人看見耶穌的光
[00:04:49.000 --> 00:04:53.000]  今天的記載是《約翰福音》九章一至九節
[00:04:53.000 --> 00:04:55.000]  我想和大家一起讀這段經文
[00:04:55.000 --> 00:04:57.000]  我們一起讀這段很特別的經文
[00:04:57.000 --> 00:05:01.000]  這段經文正是說耶穌作為真光的一個記載
[00:05:01.000 --> 00:05:03.000]  一二三
[00:05:31.000 --> 00:05:35.000]  我們必須做差我來的那位的工
[00:05:35.000 --> 00:05:39.000]  黑夜來到,就沒有人能做工了
[00:05:39.000 --> 00:05:43.000]  我在世上的時候,是世上的光
[00:05:43.000 --> 00:05:48.000]  耶穌說了這些話,就當他沒在地上
[00:05:48.000 --> 00:05:53.000]  用他沒和了泥,抹在盲人的眼睛上
[00:05:53.000 --> 00:05:58.000]  對他說,你到西羅亞池子裡去洗
[00:05:58.000 --> 00:06:02.000]  西羅亞翻出來,就是奉差遣
[00:06:02.000 --> 00:06:06.000]  於是他去洗了,回來就看見了
[00:06:06.000 --> 00:06:11.000]  他的鄰舍和素常見他討飯的人就說
[00:06:11.000 --> 00:06:15.000]  這不是那從前坐著討飯的人嗎?
[00:06:15.000 --> 00:06:21.000]  有的說是他,又有的說不是,卻是像他
[00:06:21.000 --> 00:06:24.000]  他自己說,是我
[00:06:24.000 --> 00:06:25.000]  我們讀到這裏
[00:06:25.000 --> 00:06:29.000]  這裏是一個很特別,我們中文很特別
[00:06:29.000 --> 00:06:32.000]  以前和核本回來是一個生離核難的人
[00:06:32.000 --> 00:06:35.000]  原來我們查過中文,核就是後天盲
[00:06:35.000 --> 00:06:38.000]  先天盲叫盲
[00:06:38.000 --> 00:06:42.000]  所以和修本再回來,叫他盲人
[00:06:42.000 --> 00:06:44.000]  和修修定版
[00:06:44.000 --> 00:06:47.000]  因為木受到傷害,所以後天核
[00:06:47.000 --> 00:06:49.000]  亡木,所以先天盲
[00:06:49.000 --> 00:06:51.000]  這裏是一個先天盲的人
[00:06:51.000 --> 00:06:53.000]  門徒正在問一個問題
[00:06:53.000 --> 00:06:57.000]  這個問題在整段經文後不斷用不同的形式回答
[00:06:57.000 --> 00:07:05.000]  門徒問這個問題,到底他有困苦,誰是罪人?
[00:07:05.000 --> 00:07:09.000]  門徒給了兩個選擇
[00:07:09.000 --> 00:07:13.000]  一是A,這是生來核難的人,他是罪人
[00:07:13.000 --> 00:07:15.000]  還是B,是他父母
[00:07:15.000 --> 00:07:19.000]  大家選誰?
[00:07:19.000 --> 00:07:22.000]  不知道選誰,選第一個
[00:07:22.000 --> 00:07:24.000]  當遇到苦難的時候,我們很想找出一個原因
[00:07:24.000 --> 00:07:28.000]  就好像在漆黑的裏面,我們很想找到一點光給我們解釋
[00:07:28.000 --> 00:07:30.000]  我記得我和我太太小產的時候
[00:07:30.000 --> 00:07:32.000]  我們很想知道為什麼
[00:07:32.000 --> 00:07:34.000]  為什麼我們小產,我們就問醫生
[00:07:34.000 --> 00:07:37.000]  為什麼我們小產,到底是我的問題還是他的問題
[00:07:37.000 --> 00:07:39.000]  還是我們去了旅行的問題
[00:07:39.000 --> 00:07:42.000]  我們找這個答案是想做什麼
[00:07:42.000 --> 00:07:44.000]  很想解釋一件事
[00:07:44.000 --> 00:07:47.000]  很想找一個人怪責,是自己還是太太
[00:07:47.000 --> 00:07:49.000]  但是醫生很好,他回答得很有智慧
[00:07:49.000 --> 00:07:53.000]  他安慰我,人們在下田,以前也是這樣生的
[00:07:53.000 --> 00:07:55.000]  哪裏解釋得到
[00:07:55.000 --> 00:07:57.000]  我覺得這個答案很安慰我
[00:07:57.000 --> 00:08:00.000]  有時你解釋了就自己安樂一點
[00:08:00.000 --> 00:08:02.000]  其實不是的
[00:08:02.000 --> 00:08:04.000]  免去了我們多餘的自責
[00:08:04.000 --> 00:08:06.000]  這是醫生給我們的答案
[00:08:06.000 --> 00:08:08.000]  在這個生來盲眼的人的苦難面前
[00:08:08.000 --> 00:08:10.000]  耶穌同樣有一個與別不同的答案
[00:08:10.000 --> 00:08:13.000]  既不是這人犯了罪,也不是他的父母
[00:08:13.000 --> 00:08:17.000]  而是要在他身上顯出神的作為來
[00:08:17.000 --> 00:08:21.000]  趁著白日,我們必須做差我來的那位的工
[00:08:21.000 --> 00:08:24.000]  黑夜來到就沒有人能做工了
[00:08:24.000 --> 00:08:27.000]  我在世上的時候是世上的光
[00:08:27.000 --> 00:08:30.000]  耶穌的回應,他是世上的光
[00:08:30.000 --> 00:08:32.000]  而他就是白天
[00:08:32.000 --> 00:08:35.000]  以往的人只能夠白天才能夠工作
[00:08:35.000 --> 00:08:37.000]  他來到苦難的面前
[00:08:37.000 --> 00:08:39.000]  耶穌來到不是在找誰來怪責
[00:08:39.000 --> 00:08:41.000]  我們見到一件不開心的事
[00:08:41.000 --> 00:08:42.000]  我們很想找一個人承擔責任
[00:08:42.000 --> 00:08:43.000]  我們很想找一個人來怪責
[00:08:43.000 --> 00:08:45.000]  不過耶穌不是抱著這個心
[00:08:45.000 --> 00:08:47.000]  他會在苦難面前
[00:08:47.000 --> 00:08:50.000]  我帶大家一起去看上帝的工作
[00:08:50.000 --> 00:08:53.000]  在後面的答案
[00:08:53.000 --> 00:08:55.000]  耶穌就好像Victor Grover
[00:08:55.000 --> 00:08:57.000]  在上個月太空船的訪問一樣
[00:08:57.000 --> 00:09:00.000]  重新定義到底在這件事上
[00:09:00.000 --> 00:09:03.000]  一個的群體,誰是罪人
[00:09:03.000 --> 00:09:05.000]  誰是得救的人
[00:09:05.000 --> 00:09:08.000]  我們見到光有很多不同的光譜
[00:09:08.000 --> 00:09:09.000]  有些光很特別
[00:09:09.000 --> 00:09:11.000]  我最簡單,紅黃藍綠
[00:09:11.000 --> 00:09:15.000]  這個是可見的光
[00:09:15.000 --> 00:09:16.000]  我首先跟大家說
[00:09:16.000 --> 00:09:17.000]  可見的光照到什麼呢
[00:09:17.000 --> 00:09:21.000]  可見的光可以在黑暗裡照出來
[00:09:21.000 --> 00:09:22.000]  帶來我們的釋放
[00:09:22.000 --> 00:09:24.000]  至於醫治這個盲人的過程
[00:09:24.000 --> 00:09:26.000]  是一個帶來釋放的過程
[00:09:26.000 --> 00:09:28.000]  首先至於吐唾沫在地上
[00:09:28.000 --> 00:09:31.000]  和出來,抹在這個盲人的眼上
[00:09:31.000 --> 00:09:33.000]  讓他能夠看見
[00:09:33.000 --> 00:09:35.000]  有時覺得為什麼這個動作這麼奇怪
[00:09:35.000 --> 00:09:37.000]  為什麼不說一聲呢
[00:09:37.000 --> 00:09:39.000]  為什麼要吐唾沫和泥
[00:09:39.000 --> 00:09:41.000]  治好他呢
[00:09:41.000 --> 00:09:43.000]  這個就如Victor Grover剛才在太空上所說
[00:09:43.000 --> 00:09:45.000]  他將我們帶回到上帝的創造
[00:09:45.000 --> 00:09:48.000]  讓他們想起上帝只是用泥去做人
[00:09:48.000 --> 00:09:50.000]  再用泥土做出新的人
[00:09:50.000 --> 00:09:52.000]  以至一個腐爛的裡面
[00:09:52.000 --> 00:09:54.000]  他說不是一個腐爛定義了這個群體
[00:09:54.000 --> 00:09:56.000]  而是腐爛讓我們再一次
[00:09:56.000 --> 00:09:59.000]  可以將人帶到一個新的創造裡面
[00:09:59.000 --> 00:10:00.000]  我們很多時候在困境裡面
[00:10:00.000 --> 00:10:02.000]  我就找這個責任找那個責任
[00:10:02.000 --> 00:10:03.000]  不過原來在腐爛裡面
[00:10:03.000 --> 00:10:04.000]  原來上帝可以將我們
[00:10:04.000 --> 00:10:07.000]  重新創造另一個人出來
[00:10:07.000 --> 00:10:10.000]  我就經常去我家的老人家那裡坐著
[00:10:10.000 --> 00:10:13.000]  老人家回家通常第一件事是做什麼呢
[00:10:13.000 --> 00:10:14.000]  大家猜猜
[00:10:14.000 --> 00:10:15.000]  對了 開電視
[00:10:15.000 --> 00:10:16.000]  脫鞋子也是對的
[00:10:16.000 --> 00:10:20.000]  第一件事就是開電視看
[00:10:20.000 --> 00:10:21.000]  就是看電視
[00:10:21.000 --> 00:10:22.000]  我看到他經常看電視
[00:10:22.000 --> 00:10:24.000]  我想不如看YouTube
[00:10:24.000 --> 00:10:26.000]  他有個YouTube Channel
[00:10:26.000 --> 00:10:28.000]  我將見證放在他的YouTube Channel
[00:10:28.000 --> 00:10:29.000]  將來呢
[00:10:29.000 --> 00:10:31.000]  將來他開這些東西就彈出來
[00:10:31.000 --> 00:10:33.000]  他手機的YouTube就彈見證
[00:10:33.000 --> 00:10:35.000]  就開了個見證看
[00:10:35.000 --> 00:10:38.000]  那天一開就是剛剛陳友說的見證
[00:10:38.000 --> 00:10:41.000]  可能大家去年夫妻節都聽過他的見證
[00:10:41.000 --> 00:10:43.000]  陳友說到他太太
[00:10:43.000 --> 00:10:45.000]  全身的癌病
[00:10:45.000 --> 00:10:47.000]  骨頭一捏就碎
[00:10:47.000 --> 00:10:48.000]  我不知道大家記不記得
[00:10:48.000 --> 00:10:51.000]  是一個完全不能夠逆轉的腐爛
[00:10:51.000 --> 00:10:54.000]  不過這個腐爛裡面帶來了陳友的信主
[00:10:54.000 --> 00:10:56.000]  最後也帶來了他太太的醫治
[00:10:56.000 --> 00:10:59.000]  最後他太太能夠跳拉丁舞
[00:10:59.000 --> 00:11:00.000]  好奇妙的醫治
[00:11:00.000 --> 00:11:03.000]  原來在這個身體的腐爛裡面
[00:11:03.000 --> 00:11:08.000]  他們整個家庭重新拿到上帝的創造
[00:11:08.000 --> 00:11:10.000]  這是一個很特別的例子
[00:11:10.000 --> 00:11:11.000]  有時未必是這樣
[00:11:11.000 --> 00:11:13.000]  不過上帝正正是透過這個腐爛
[00:11:13.000 --> 00:11:16.000]  盲人的腐爛帶來一個全新的創造
[00:11:16.000 --> 00:11:19.000]  這個創造背後不單只是帶來創造這麼簡單
[00:11:19.000 --> 00:11:22.000]  他也帶來了一個全新的釋放
[00:11:22.000 --> 00:11:24.000]  他開了這個開眼的黑衣
[00:11:24.000 --> 00:11:25.000]  這個開眼的黑衣
[00:11:25.000 --> 00:11:28.000]  他即將在走一個過程慢慢認識耶穌
[00:11:28.000 --> 00:11:30.000]  那些門徒問耶穌
[00:11:30.000 --> 00:11:32.000]  拉比這個人是誰犯罪
[00:11:32.000 --> 00:11:35.000]  那些門徒還在看他是一個老師
[00:11:35.000 --> 00:11:37.000]  不過這個開眼的人
[00:11:37.000 --> 00:11:40.000]  慢慢對耶穌有一個超乎門徒的認識
[00:11:40.000 --> 00:11:42.000]  13到17節是這樣寫
[00:11:42.000 --> 00:11:46.000]  他們把以前失明的那個人帶到法利塞人那裡
[00:11:46.000 --> 00:11:49.000]  耶穌和離開他眼睛的那一天是安息日
[00:11:49.000 --> 00:11:52.000]  法利塞人又問他是怎麼得看見的
[00:11:52.000 --> 00:11:54.000]  他對他們說
[00:11:54.000 --> 00:11:56.000]  他把泥沒在我的眼睛上
[00:11:56.000 --> 00:11:57.000]  我一洗就看見了
[00:11:57.000 --> 00:12:01.000]  於是法利塞人中友人中友的說
[00:12:01.000 --> 00:12:03.000]  這個人不是從神來的
[00:12:03.000 --> 00:12:05.000]  因為他不守安息日
[00:12:05.000 --> 00:12:08.000]  另有的說一個罪人怎能行這樣的神蹟呢
[00:12:08.000 --> 00:12:10.000]  他們之間就產生了分裂
[00:12:10.000 --> 00:12:12.000]  於是他們又對那盲人說
[00:12:12.000 --> 00:12:13.000]  他開了你的眼睛
[00:12:13.000 --> 00:12:15.000]  你說他是怎麼樣的人呢
[00:12:15.000 --> 00:12:18.000]  他說他是個善智
[00:12:18.000 --> 00:12:20.000]  已經超乎了門徒的認識
[00:12:20.000 --> 00:12:21.000]  法利塞人是什麼人呢
[00:12:21.000 --> 00:12:23.000]  法利塞人其實不是壞人
[00:12:23.000 --> 00:12:25.000]  當時以色列人亡國了很多年
[00:12:25.000 --> 00:12:28.000]  法利塞人就不斷捍衛以色列舊約的猶太律法
[00:12:28.000 --> 00:12:30.000]  包括堅守安息日
[00:12:30.000 --> 00:12:32.000]  所以在一百年之前
[00:12:32.000 --> 00:12:36.000]  他們慢慢慢慢成為了民間很尊貴的權威人士
[00:12:36.000 --> 00:12:39.000]  他們不是在政治上很有實力的人
[00:12:39.000 --> 00:12:42.000]  不過在民間他們是很有實力的
[00:12:42.000 --> 00:12:43.000]  很多人尊重他們
[00:12:43.000 --> 00:12:45.000]  不過過了一百年
[00:12:45.000 --> 00:12:48.000]  他們又捉得緊自己的地位
[00:12:48.000 --> 00:12:51.000]  當一個醫治來到他們解釋不到的時候
[00:12:51.000 --> 00:12:53.000]  他在這一刻下了一個結論
[00:12:53.000 --> 00:12:55.000]  他說耶穌是什麼
[00:12:55.000 --> 00:12:57.000]  這人不是從神來的
[00:12:57.000 --> 00:12:59.000]  因為他不守安息日
[00:12:59.000 --> 00:13:02.000]  他把他的規矩捉緊的時候
[00:13:02.000 --> 00:13:04.000]  當神的能力來到
[00:13:04.000 --> 00:13:05.000]  他們拒絕上帝的能力
[00:13:05.000 --> 00:13:06.000]  並且下了一個結論
[00:13:06.000 --> 00:13:08.000]  耶穌不是從神來的
[00:13:08.000 --> 00:13:11.000]  安息日原來是舊約一個很美好的定規
[00:13:11.000 --> 00:13:14.000]  要求神的子民用一天全年的休息
[00:13:14.000 --> 00:13:15.000]  休息不是無所事事
[00:13:15.000 --> 00:13:17.000]  而是停下來紀念兩件事
[00:13:17.000 --> 00:13:18.000]  紀念上帝的創造
[00:13:18.000 --> 00:13:19.000]  我經常都說
[00:13:19.000 --> 00:13:21.000]  因為休息你就告訴他
[00:13:21.000 --> 00:13:22.000]  我不做事
[00:13:22.000 --> 00:13:24.000]  紀念我不是為了這個世界而活的
[00:13:24.000 --> 00:13:26.000]  這個世界是上帝創造的
[00:13:26.000 --> 00:13:29.000]  會望上帝的創造 展望上帝的拯救
[00:13:29.000 --> 00:13:32.000]  有一天上帝會救我進入永恆的安息
[00:13:32.000 --> 00:13:35.000]  所以我通常在星期一我會停下來
[00:13:35.000 --> 00:13:36.000]  其實都提醒自己
[00:13:36.000 --> 00:13:39.000]  是上帝而不是我掌管他的家
[00:13:39.000 --> 00:13:41.000]  我都會停下來
[00:13:41.000 --> 00:13:44.000]  當耶穌在安息日去醫治
[00:13:44.000 --> 00:13:46.000]  法利賽人因此用舊約說
[00:13:46.000 --> 00:13:48.000]  這個人違背了安息日
[00:13:48.000 --> 00:13:50.000]  不是從神而來
[00:13:50.000 --> 00:13:51.000]  在約翰福音上一次
[00:13:51.000 --> 00:13:52.000]  耶穌在不是大詞
[00:13:52.000 --> 00:13:55.000]  醫好了一個三十八年的癱子
[00:13:55.000 --> 00:13:57.000]  三十八年都癱了
[00:13:57.000 --> 00:13:59.000]  多等一天可以嗎
[00:13:59.000 --> 00:14:02.000]  星期日不醫 星期一醫可以嗎
[00:14:02.000 --> 00:14:04.000]  都可以吧
[00:14:04.000 --> 00:14:05.000]  但是耶穌沒有等
[00:14:05.000 --> 00:14:08.000]  他就在安息日醫好這個癱子
[00:14:08.000 --> 00:14:09.000]  生來失明的人
[00:14:09.000 --> 00:14:11.000]  多等一天醫他可以嗎
[00:14:11.000 --> 00:14:12.000]  都可以的
[00:14:12.000 --> 00:14:13.000]  耶穌沒有等多一天
[00:14:13.000 --> 00:14:16.000]  卻是專選安息日醫他
[00:14:16.000 --> 00:14:19.000]  這就是挑機
[00:14:19.000 --> 00:14:21.000]  耶穌在安息日醫治
[00:14:21.000 --> 00:14:22.000]  正在告訴我們
[00:14:22.000 --> 00:14:24.000]  在苦難的面前
[00:14:24.000 --> 00:14:26.000]  我們不是尋求代罪者
[00:14:26.000 --> 00:14:27.000]  在苦難的面前
[00:14:27.000 --> 00:14:29.000]  我們是帶回上帝的新創造
[00:14:29.000 --> 00:14:30.000]  和帶來上帝的釋放
[00:14:30.000 --> 00:14:32.000]  帶來上帝的拯救
[00:14:32.000 --> 00:14:34.000]  這就是安息日所紀念的意義
[00:14:34.000 --> 00:14:35.000]  他是安息日的主
[00:14:35.000 --> 00:14:38.000]  將這兩樣東西同一時間帶出來
[00:14:38.000 --> 00:14:41.000]  給盲眼的可以看見
[00:14:41.000 --> 00:14:43.000]  以至他能夠在安息日
[00:14:43.000 --> 00:14:44.000]  真正的放監
[00:14:44.000 --> 00:14:46.000]  真正的得釋放
[00:14:46.000 --> 00:14:49.000]  我不知道大家試過等釋放了沒有
[00:14:49.000 --> 00:14:51.000]  我曾經認識一群弟兄姊妹為主坐監
[00:14:51.000 --> 00:14:53.000]  我每日盼望他們的釋放
[00:14:53.000 --> 00:14:55.000]  等候他們的消息
[00:14:55.000 --> 00:14:56.000]  最終他們得到釋放
[00:14:56.000 --> 00:14:59.000]  心裏面很開心見到他們
[00:14:59.000 --> 00:15:00.000]  不過可能在座當中
[00:15:00.000 --> 00:15:02.000]  不是很多人有坐過監的經歷
[00:15:02.000 --> 00:15:05.000]  大家試過等放工了沒有
[00:15:05.000 --> 00:15:07.000]  五點五十八分
[00:15:07.000 --> 00:15:09.000]  五點五十九分
[00:15:09.000 --> 00:15:12.000]  六點不拿袋走
[00:15:12.000 --> 00:15:15.000]  我在教會侍奉就沒有這個經歷
[00:15:15.000 --> 00:15:17.000]  我只是像耶穌一樣白晝作弓
[00:15:17.000 --> 00:15:19.000]  為什麼做弓轉到下午天黑
[00:15:19.000 --> 00:15:20.000]  經常都覺得這樣
[00:15:20.000 --> 00:15:22.000]  不過我有一個經歷也是等釋放的
[00:15:22.000 --> 00:15:24.000]  就是小時候等落堂的經歷
[00:15:24.000 --> 00:15:26.000]  大家試過了沒有
[00:15:26.000 --> 00:15:28.000]  看著八個字的一堂課
[00:15:28.000 --> 00:15:30.000]  為什麼時間過得這麼慢
[00:15:30.000 --> 00:15:32.000]  為什麼看了幾次都過了五分鐘
[00:15:32.000 --> 00:15:34.000]  大家小時候試過了沒有
[00:15:34.000 --> 00:15:35.000]  很多人試過
[00:15:35.000 --> 00:15:36.000]  你未試過
[00:15:36.000 --> 00:15:37.000]  你一個很勤奮
[00:15:37.000 --> 00:15:39.000]  能夠讀書很好的學生
[00:15:39.000 --> 00:15:41.000]  我經常都等來等去
[00:15:41.000 --> 00:15:42.000]  為什麼這堂課還沒完
[00:15:42.000 --> 00:15:45.000]  最後終於明白了愛因斯坦的相對論
[00:15:45.000 --> 00:15:48.000]  時間是相對會變慢的
[00:15:48.000 --> 00:15:50.000]  在人生的捆綁裏面
[00:15:50.000 --> 00:15:51.000]  從人的角度看
[00:15:51.000 --> 00:15:53.000]  我們就好像這個生來盲眼的人
[00:15:53.000 --> 00:15:54.000]  在困苦的裏面
[00:15:54.000 --> 00:15:55.000]  我們沒有得到釋放
[00:15:55.000 --> 00:15:56.000]  我們得不到任何解釋
[00:15:56.000 --> 00:15:58.000]  但是當我們交在耶穌的裏面
[00:15:58.000 --> 00:15:59.000]  在祂的禱告裏面
[00:15:59.000 --> 00:16:00.000]  原來神要我們放工
[00:16:00.000 --> 00:16:01.000]  神要我們放學
[00:16:01.000 --> 00:16:03.000]  神要我們放監
[00:16:03.000 --> 00:16:04.000]  在這些苦難裏面
[00:16:04.000 --> 00:16:05.000]  當我們交到祂手上的時候
[00:16:05.000 --> 00:16:07.000]  原來上帝有一個新的作為出來
[00:16:07.000 --> 00:16:10.000]  令我們能夠再一次跳回拉丁舞
[00:16:10.000 --> 00:16:14.000]  有時候在等釋放的過程可能很漫長
[00:16:14.000 --> 00:16:15.000]  但是耶穌的光
[00:16:15.000 --> 00:16:17.000]  不單止好像可見光
[00:16:17.000 --> 00:16:19.000]  紅藍黃綠青藍紫
[00:16:19.000 --> 00:16:21.000]  這些可見光
[00:16:21.000 --> 00:16:22.000]  耶穌的光
[00:16:22.000 --> 00:16:24.000]  有時候好像不可見光
[00:16:24.000 --> 00:16:25.000]  不可見光有些什麼
[00:16:25.000 --> 00:16:27.000]  大家知不知道
[00:16:27.000 --> 00:16:28.000]  去醫院那些什麼
[00:16:28.000 --> 00:16:30.000]  照那些
[00:16:30.000 --> 00:16:31.000]  X-ray
[00:16:31.000 --> 00:16:33.000]  那些不可見光
[00:16:33.000 --> 00:16:34.000]  耶穌的光有時候好像X-ray
[00:16:34.000 --> 00:16:37.000]  能夠照透我們裏面的疾病
[00:16:37.000 --> 00:16:38.000]  當這個盲的人
[00:16:38.000 --> 00:16:39.000]  他的眼睛漸開的時候
[00:16:39.000 --> 00:16:41.000]  認識到耶穌是先知
[00:16:41.000 --> 00:16:42.000]  但是我們看見同時
[00:16:42.000 --> 00:16:45.000]  法利賽人被照出他的失明
[00:16:45.000 --> 00:16:46.000]  剛才法利賽人下了一個結論
[00:16:46.000 --> 00:16:47.000]  行完神蹟之後
[00:16:47.000 --> 00:16:50.000]  他說這人不是從神而來的
[00:16:50.000 --> 00:16:52.000]  因為他不受安息日
[00:16:52.000 --> 00:16:53.000]  耶穌他們的答案就是
[00:16:53.000 --> 00:16:55.000]  不是從神而來的
[00:16:55.000 --> 00:16:57.000]  其實這裏正在回答門徒的第一個問題
[00:16:57.000 --> 00:16:59.000]  誰是罪人
[00:16:59.000 --> 00:17:02.000]  我們慢慢看見誰是罪人
[00:17:02.000 --> 00:17:05.000]  那個不知道耶穌在哪裏的盲子
[00:17:05.000 --> 00:17:07.000]  他慢慢強壯有光
[00:17:07.000 --> 00:17:08.000]  他回答法利賽人的問題
[00:17:08.000 --> 00:17:10.000]  說耶穌是先知
[00:17:10.000 --> 00:17:11.000]  但是反差
[00:17:11.000 --> 00:17:13.000]  法利賽人的眼睛越來越盲
