
[00:00:00.000 --> 00:00:03.000]  在今天清晨的時候
[00:08:33.000 --> 00:08:36.000]  每一天都可以是最後的一天
[00:08:36.000 --> 00:08:39.000]  每一天都可以是最後一天
[00:08:39.000 --> 00:08:41.000]  如果有這種心境
[00:08:41.000 --> 00:08:46.000]  或者一種敬畏的心態的話
[00:08:46.000 --> 00:08:49.000]  可能生活和在未來的節日都不一樣
[00:08:49.000 --> 00:08:51.000]  如果今天早上有看新聞
[00:08:51.000 --> 00:08:52.000]  不知道有多少人
[00:08:52.000 --> 00:08:54.000]  今天早上打開電視都看新聞
[00:08:54.000 --> 00:08:55.000]  或者看天氣
[00:08:55.000 --> 00:09:00.000]  有沒有留意今天有兩個地方有地震
[00:09:00.000 --> 00:09:02.000]  兩個地方地震都五點幾級
[00:09:02.000 --> 00:09:04.000]  有哪些地方呢?
[00:09:04.000 --> 00:09:06.000]  有中國的山東
[00:09:06.000 --> 00:09:09.000]  也有哪些地方呢?
[00:09:09.000 --> 00:09:14.000]  還有土耳其的地方
[00:09:14.000 --> 00:09:16.000]  還有其實這三天
[00:09:16.000 --> 00:09:17.000]  你打開Google
[00:09:17.000 --> 00:09:19.000]  在附近這兩三天
[00:09:19.000 --> 00:09:20.000]  有阿富汗
[00:09:20.000 --> 00:09:22.000]  有阿根廷
[00:09:22.000 --> 00:09:25.000]  也有美國一些地方
[00:09:25.000 --> 00:09:27.000]  都有五點幾級地震
[00:09:27.000 --> 00:09:29.000]  當你去透過線上
[00:09:29.000 --> 00:09:31.000]  在這三天裡有六個地方
[00:09:31.000 --> 00:09:33.000]  都有五點幾級地震
[00:09:33.000 --> 00:09:36.000]  原來每一天都好像聖經所說
[00:09:36.000 --> 00:09:37.000]  末後的日子
[00:09:37.000 --> 00:09:40.000]  是隨時隨時主耶穌會回來
[00:09:40.000 --> 00:09:45.000]  也是我們要面對上帝交將的日子
[00:09:45.000 --> 00:09:47.000]  以下我想和你思想的聖經的訊息
[00:09:47.000 --> 00:09:51.000]  主題是「角度觀與角度觀」
[00:09:51.000 --> 00:09:54.000]  原來人生裡有很多視野角度
[00:09:54.000 --> 00:09:56.000]  隨著我們的年紀
[00:09:56.000 --> 00:09:58.000]  不同的時間去看事物
[00:09:58.000 --> 00:10:01.000]  是有不同的了解認知
[00:10:01.000 --> 00:10:04.000]  但是當我們人生裡
[00:10:04.000 --> 00:10:07.000]  只是平面以人的角度去看事物的時候
[00:10:07.000 --> 00:10:10.000]  我們有時少了一個考慮
[00:10:10.000 --> 00:10:12.000]  就是從神的角度
[00:10:12.000 --> 00:10:15.000]  神的角度觀去看事物
[00:10:15.000 --> 00:10:18.000]  俄巴底亞書就有這個情況
[00:10:18.000 --> 00:10:21.000]  俄巴底亞書在上一次和你分享的時候
[00:10:21.000 --> 00:10:29.000]  以東一直都是以人的視野角度去看自己的人生
[00:10:29.000 --> 00:10:34.000]  以東人當時一直有很多狂言自負
[00:10:34.000 --> 00:10:35.000]  心中驕傲
[00:10:35.000 --> 00:10:38.000]  心中驕傲是自古創世紀開始
[00:10:38.000 --> 00:10:42.000]  人類撒旦墮落的天時一個老毛病
[00:10:42.000 --> 00:10:44.000]  就是自負自恥
[00:10:44.000 --> 00:10:48.000]  而神就在俄巴底亞書第三節
[00:10:48.000 --> 00:10:50.000]  神說一定會將他拉下來
[00:10:50.000 --> 00:10:54.000]  神也預言我必從那裡拉他下來
[00:10:54.000 --> 00:10:57.000]  這是耶和華神自己說的
[00:10:57.000 --> 00:11:00.000]  我們從俄巴底亞書裡面
[00:11:00.000 --> 00:11:02.000]  神的審判和復興
[00:11:02.000 --> 00:11:04.000]  我們學一些屬靈功課
[00:11:04.000 --> 00:11:06.000]  上集如果你忘記的話
[00:11:06.000 --> 00:11:08.000]  你可以上網恩福的網站
[00:11:08.000 --> 00:11:09.000]  聽回上集
[00:11:09.000 --> 00:11:11.000]  今天我和你說下集
[00:11:11.000 --> 00:11:14.000]  俄巴底亞書其實只有21節
[00:11:14.000 --> 00:11:17.000]  今天和你看最後的7節
[00:11:17.000 --> 00:11:21.000]  而這7節在俄巴底亞書只有一章
[00:11:21.000 --> 00:11:23.000]  就是15節到21節
[00:11:23.000 --> 00:11:28.000]  這7節每一節都有很多的必字重複
[00:11:28.000 --> 00:11:31.000]  即是神說到未來的日子
[00:11:31.000 --> 00:11:34.000]  甚至向當時的以色列人百姓
[00:11:34.000 --> 00:11:36.000]  說這些預言
[00:11:36.000 --> 00:11:37.000]  是一定會成就
[00:11:37.000 --> 00:11:41.000]  並且這些有些在歷史裡面成就了
[00:11:41.000 --> 00:11:44.000]  有些未來日子是一定一定會成就
[00:11:44.000 --> 00:11:46.000]  而我們準備好心的時候
[00:11:46.000 --> 00:11:48.000]  一起領受上帝的訊息
[00:11:48.000 --> 00:11:52.000]  俄巴底亞書裡面的訊息提醒我們
[00:11:52.000 --> 00:11:54.000]  萬國萬民
[00:11:54.000 --> 00:11:59.000]  他們的興衰都在乎神報應的日子
[00:11:59.000 --> 00:12:03.000]  而萬國萬民裡面當然包括了以東
[00:12:03.000 --> 00:12:06.000]  當時以東心驕氣傲
[00:12:06.000 --> 00:12:09.000]  當時神透過俄巴底亞書說
[00:12:09.000 --> 00:12:12.000]  他會審判以東因為他驕傲
[00:12:12.000 --> 00:12:16.000]  然後也會延伸到萬國
[00:12:16.000 --> 00:12:18.000]  請你留意第15節
[00:12:18.000 --> 00:12:20.000]  其中在俄巴底亞書重要的一節
[00:12:20.000 --> 00:12:22.000]  找到的投影出來
[00:12:22.000 --> 00:12:23.000]  我們一起讀第15節
[00:12:23.000 --> 00:12:24.000]  預備起
[00:12:24.000 --> 00:12:26.000]  耶和華的日子臨近萬國
[00:12:26.000 --> 00:12:31.000]  你所做的人也必向你照做
[00:12:31.000 --> 00:12:34.000]  你的報應必歸到自己的頭上
[00:12:34.000 --> 00:12:36.000]  在這裡告訴我們
[00:12:36.000 --> 00:12:40.000]  耶和華的日子臨近萬國
[00:12:40.000 --> 00:12:44.000]  你所做的人也必向你照做
[00:12:44.000 --> 00:12:46.000]  這是報應
[00:12:46.000 --> 00:12:48.000]  以東他們心驕氣傲
[00:12:48.000 --> 00:12:52.000]  被上帝所說的願一一應驗了
[00:12:52.000 --> 00:12:56.000]  如是者聖經裡俄巴底亞書不止提到以東
[00:12:56.000 --> 00:12:58.000]  並且是萬國萬民
[00:12:58.000 --> 00:13:00.000]  原來一個國家
[00:13:00.000 --> 00:13:02.000]  以東甚至是多強的國家
[00:13:02.000 --> 00:13:09.000]  興衰原來是在乎神自己的審判和報應
[00:13:09.000 --> 00:13:11.000]  歷史已經驗證了
[00:13:11.000 --> 00:13:14.000]  以東也是這樣經歷到
[00:13:14.000 --> 00:13:20.000]  強如亞述、巴比倫、馬代波斯、希臘羅馬
[00:13:20.000 --> 00:13:22.000]  多強盛的國家
[00:13:22.000 --> 00:13:25.000]  當上帝要收拾的時候
[00:13:25.000 --> 00:13:29.000]  也會被收拾
[00:13:29.000 --> 00:13:31.000]  而耶和華的日子
[00:13:31.000 --> 00:13:33.000]  在舊約裡很多重複表達
[00:13:33.000 --> 00:13:36.000]  耶和華的日子有憤怒的、有審判的
[00:13:36.000 --> 00:13:39.000]  而最終指向啟示錄二十章的
[00:13:39.000 --> 00:13:41.000]  在白色大寶座裡
[00:13:41.000 --> 00:13:43.000]  每一個國、每一個民
[00:13:43.000 --> 00:13:46.000]  任何人都將他的生命冊子
[00:13:46.000 --> 00:13:49.000]  呈現在白色寶座前
[00:13:49.000 --> 00:13:51.000]  一生要交賬
[00:13:51.000 --> 00:13:53.000]  我們的言行都要交賬
[00:13:53.000 --> 00:13:55.000]  這個萬國萬民
[00:13:55.000 --> 00:13:57.000]  包括我們嗎?
[00:13:57.000 --> 00:13:59.000]  是最終包括的
[00:13:59.000 --> 00:14:01.000]  所以這個最後的日子
[00:14:01.000 --> 00:14:03.000]  有些人說最後的審判日
[00:14:03.000 --> 00:14:08.000]  或者最後的審判日
[00:14:08.000 --> 00:14:10.000]  是神的審判日子
[00:14:10.000 --> 00:14:12.000]  最後審判日子
[00:14:12.000 --> 00:14:14.000]  在啟示錄二十章
[00:14:14.000 --> 00:14:16.000]  任何國、任何民
[00:14:16.000 --> 00:14:18.000]  包括你和我
[00:14:18.000 --> 00:14:20.000]  都要交一個賬
[00:14:20.000 --> 00:14:21.000]  你說我不喜歡
[00:14:21.000 --> 00:14:23.000]  因為人生已經有很多
[00:14:23.000 --> 00:14:25.000]  所謂要交賬
[00:14:25.000 --> 00:14:27.000]  讀書的時候要考試
[00:14:27.000 --> 00:14:28.000]  要完成功課
[00:14:28.000 --> 00:14:29.000]  工作的時候
[00:14:29.000 --> 00:14:31.000]  要退休前要完成工作
[00:14:31.000 --> 00:14:33.000]  人生有很多賬
[00:14:33.000 --> 00:14:35.000]  那些賬戶的賬
[00:14:35.000 --> 00:14:36.000]  要交賬
[00:14:36.000 --> 00:14:38.000]  原來我們一份生命的賬
[00:14:38.000 --> 00:14:40.000]  沒有人能倖免
[00:14:40.000 --> 00:14:42.000]  包括這裡每一個人
[00:14:42.000 --> 00:14:43.000]  任何一個人
[00:14:43.000 --> 00:14:45.000]  或者日後看YouTube的人
[00:14:45.000 --> 00:14:46.000]  你都要記得
[00:14:46.000 --> 00:14:48.000]  你有一個生命的賬要交
[00:14:48.000 --> 00:14:51.000]  你準備好要交賬了嗎?
[00:14:51.000 --> 00:14:54.000]  人生好像在經營一些事業
[00:14:54.000 --> 00:14:56.000]  或者一些
[00:14:56.000 --> 00:14:58.000]  你自己為自己的生命負責
[00:14:58.000 --> 00:15:01.000]  而神有一天要向你的言語行為
[00:15:01.000 --> 00:15:03.000]  問責
[00:15:03.000 --> 00:15:05.000]  你說我不想
[00:15:05.000 --> 00:15:08.000]  不想
[00:15:08.000 --> 00:15:10.000]  很遺憾
[00:15:10.000 --> 00:15:12.000]  你都要面對
[00:15:12.000 --> 00:15:14.000]  無論信不信
[00:15:14.000 --> 00:15:16.000]  信了耶穌的更加要留意
[00:15:16.000 --> 00:15:17.000]  哥林多後書五章說
[00:15:17.000 --> 00:15:19.000]  神託付我們
[00:15:19.000 --> 00:15:21.000]  洗人和好的福分
[00:15:21.000 --> 00:15:23.000]  或者使命已經託付了我們
[00:15:23.000 --> 00:15:25.000]  我們已經下場了
[00:15:25.000 --> 00:15:26.000]  我們任何一個人
[00:15:26.000 --> 00:15:27.000]  都有一個使命
[00:15:27.000 --> 00:15:29.000]  洗人與神和好
[00:15:29.000 --> 00:15:30.000]  這個使命
[00:15:30.000 --> 00:15:32.000]  託付了我們任何一個人
[00:15:32.000 --> 00:15:33.000]  將來其中這一部分
[00:15:33.000 --> 00:15:35.000]  都要交賬
[00:15:35.000 --> 00:15:36.000]  神託付我們
[00:15:36.000 --> 00:15:38.000]  洗萬民作主的門徒
[00:15:38.000 --> 00:15:40.000]  這個也是一個賬
[00:15:40.000 --> 00:15:41.000]  我們要付的
[00:15:41.000 --> 00:15:42.000]  神也要問的
[00:15:42.000 --> 00:15:43.000]  你身邊的家人
[00:15:43.000 --> 00:15:44.000]  你的親友
[00:15:44.000 --> 00:15:46.000]  他們有沒有聽過福音呢?
[00:15:46.000 --> 00:15:48.000]  他們有沒有透過你盡忠的見證
[00:15:48.000 --> 00:15:53.000]  有機會聽聞上帝愛的救贖恩典呢?
[00:15:53.000 --> 00:15:54.000]  原來耶和華的日子
[00:15:54.000 --> 00:15:57.000]  是上帝有最終審判的日子
[00:15:57.000 --> 00:15:58.000]  會臨到以東
[00:15:58.000 --> 00:15:59.000]  會臨到萬國
[00:15:59.000 --> 00:16:00.000]  會臨到我們任何一個人
[00:16:00.000 --> 00:16:03.000]  神會對我們都會有審問
[00:16:03.000 --> 00:16:05.000]  傳道書最後的一章
[00:16:05.000 --> 00:16:06.000]  第二章和第三章兩節
[00:16:06.000 --> 00:16:07.000]  所有的事情
[00:16:07.000 --> 00:16:09.000]  神都會審問我們
[00:16:09.000 --> 00:16:12.000]  我們一生都要向上帝交賬
[00:16:12.000 --> 00:16:14.000]  如果你在恩福有三十六年
[00:16:14.000 --> 00:16:15.000]  神會問賬
[00:16:15.000 --> 00:16:17.000]  這三十六年你怎麼過呢?
[00:16:17.000 --> 00:16:18.000]  如果我在恩福有二十五年
[00:16:18.000 --> 00:16:19.000]  神也問賬
[00:16:19.000 --> 00:16:21.000]  我在恩福二十五年
[00:16:21.000 --> 00:16:24.000]  我的賬是怎麼交的呢?
[00:16:24.000 --> 00:16:26.000]  你怎麼去評估呢?
[00:16:26.000 --> 00:16:28.000]  上帝又怎麼評估呢?
[00:16:28.000 --> 00:16:29.000]  最後的時候
[00:16:29.000 --> 00:16:30.000]  我會說一下
[00:16:30.000 --> 00:16:31.000]  我心中想
[00:16:31.000 --> 00:16:33.000]  如果我在恩福二十五年
[00:16:33.000 --> 00:16:35.000]  上帝怎麼評估我的呢?
[00:16:35.000 --> 00:16:36.000]  最後我會和你分享
[00:16:36.000 --> 00:16:38.000]  我的思維
[00:16:38.000 --> 00:16:41.000]  我的領受
[00:16:41.000 --> 00:16:43.000]  在這裡告訴我們
[00:16:43.000 --> 00:16:44.000]  在萬國萬民
[00:16:44.000 --> 00:16:49.000]  興衰都在乎神自己的審判和報應
[00:16:49.000 --> 00:16:50.000]  又說神的日子
[00:16:50.000 --> 00:16:52.000]  是最後審判的日子
[00:16:52.000 --> 00:16:53.000]  這個大審判日
[00:16:53.000 --> 00:16:55.000]  有一天我們都要面對
[00:16:55.000 --> 00:16:58.000]  而神在聖經裡面提到當時
[00:16:58.000 --> 00:16:59.000]  以色列人
[00:16:59.000 --> 00:17:00.000]  百姓的時候
[00:17:00.000 --> 00:17:02.000]  他們受苦
[00:17:02.000 --> 00:17:05.000]  他們受到以東人的欺負
[00:17:05.000 --> 00:17:07.000]  上帝的審判
[00:17:07.000 --> 00:17:08.000]  上帝的宣告
[00:17:08.000 --> 00:17:09.000]  上帝的預言
[00:17:09.000 --> 00:17:12.000]  提到有一天萬國
[00:17:12.000 --> 00:17:15.000]  都會喝這個苦杯
[00:17:15.000 --> 00:17:17.000]  就是上帝也有審判
[00:17:17.000 --> 00:17:20.000]  給一些離開神
[00:17:20.000 --> 00:17:23.000]  明顯違背上帝話語的情況
[00:17:23.000 --> 00:17:24.000]  他有什麼問題呢?
[00:17:24.000 --> 00:17:25.000]  待會後面有說
[00:17:25.000 --> 00:17:28.000]  以東的和萬國離開神的人
[00:17:28.000 --> 00:17:31.000]  他們有些罪行
[00:17:31.000 --> 00:17:32.000]  而神在第十八節
[00:17:32.000 --> 00:17:35.000]  也會提到神的耳掃迦
[00:17:35.000 --> 00:17:36.000]  很多象徵的說話
[00:17:36.000 --> 00:17:37.000]  有耳掃迦
[00:17:37.000 --> 00:17:38.000]  有石安山
[00:17:38.000 --> 00:17:39.000]  有雅各迦
[00:17:39.000 --> 00:17:41.000]  有約瑟迦
[00:17:41.000 --> 00:17:45.000]  這些象徵著一些耳掃迦離開神
[00:17:45.000 --> 00:17:47.000]  違背神話語的人
[00:17:47.000 --> 00:17:49.000]  他們最終必如碎階
[00:17:49.000 --> 00:17:51.000]  碎階就是那些打完谷
[00:17:51.000 --> 00:17:53.000]  那些一支支沒什麼用的
[00:17:53.000 --> 00:17:56.000]  一些谷殼或者是莖
[00:17:56.000 --> 00:17:57.000]  他們會遭燃燒
[00:17:57.000 --> 00:17:58.000]  被吞滅
[00:17:58.000 --> 00:17:59.000]  沒有倖免
[00:17:59.000 --> 00:18:02.000]  以東受到上帝的管教
[00:18:02.000 --> 00:18:03.000]  耳掃迦
[00:18:03.000 --> 00:18:07.000]  在俄巴底亞書就是以東
[00:18:07.000 --> 00:18:08.000]  在過程中
