
[00:00:00.000 --> 00:00:02.480]  各位兄弟姐妹 各位朋友 早安
[00:01:50.800 --> 00:01:53.600]  而是藉著基督耶穌的啟示而來
[00:01:53.600 --> 00:01:55.120]  你們聽說過
[00:01:55.120 --> 00:01:57.120]  從前我在猶太教中的行徑
[00:01:57.120 --> 00:02:00.640]  我怎樣竭力壓迫殘害神的教會
[00:02:00.640 --> 00:02:01.920]  在猶太教中
[00:02:01.920 --> 00:02:04.560]  我比本國許多同輩的人更激進
[00:02:04.560 --> 00:02:07.040]  為我祖宗的傳統更熱心
[00:02:07.040 --> 00:02:10.400]  然而那位把我從母福裡分別出來
[00:02:10.400 --> 00:02:12.160]  又私恩呼召我的神
[00:02:12.160 --> 00:02:16.000]  既然樂意把他兒子啟示在我心裡
[00:02:16.000 --> 00:02:18.480]  讓我在愛邦人中傳揚他
[00:02:18.480 --> 00:02:21.520]  我就沒有跟有血有肉的人商量
[00:02:21.520 --> 00:02:25.600]  也沒有上耶路撒冷去見那些被我先作仕途的
[00:02:25.600 --> 00:02:27.120]  唯獨到阿拉伯去
[00:02:27.120 --> 00:02:29.200]  後來又回到大馬士革
[00:02:29.200 --> 00:02:30.320]  過了三年
[00:02:30.320 --> 00:02:32.320]  我才上耶路撒冷去見基發
[00:02:32.320 --> 00:02:34.320]  和他同住了十五天
[00:02:34.320 --> 00:02:35.760]  至於別的仕途
[00:02:35.760 --> 00:02:37.920]  除了主的兄弟雅各
[00:02:37.920 --> 00:02:39.440]  我都沒有見過
[00:02:39.440 --> 00:02:42.480]  我現在舍給你們的是在神面前說的
[00:02:42.480 --> 00:02:43.760]  不說謊話
[00:02:43.760 --> 00:02:47.280]  以後我到了敘利亞和基里加一帶
[00:02:47.280 --> 00:02:49.680]  那時在基督裡的猶太各教會
[00:02:49.680 --> 00:02:51.280]  都沒有見過我的面
[00:02:51.280 --> 00:02:54.240]  不過他們聽說那從前壓迫我們的
[00:02:54.240 --> 00:02:57.680]  現在竟傳揚他原先所殘害的信仰
[00:02:57.680 --> 00:03:01.040]  他們就為我的緣故歸榮耀給神
[00:03:01.040 --> 00:03:02.000]  願神祝福他們的說話
[00:03:02.000 --> 00:03:02.960]  我們一起去禱告
[00:03:02.960 --> 00:03:06.560]  秋月主求你自己親自在身的一年
[00:03:06.560 --> 00:03:08.400]  給我們領受新的意象
[00:03:08.400 --> 00:03:11.120]  也在無論是恩福家
[00:03:11.120 --> 00:03:12.800]  還是世界各地的教會
[00:03:12.800 --> 00:03:16.160]  在時局不斷動盪變遷的日子
[00:03:16.160 --> 00:03:17.200]  站立得穩
[00:03:17.200 --> 00:03:20.000]  每一個屬靈的群體
[00:03:20.000 --> 00:03:21.600]  每一個屬於你自己的人
[00:03:21.600 --> 00:03:23.840]  都得著從神而來的真自由
[00:03:23.840 --> 00:03:27.040]  於是在世間很多自由的呼喊裡
[00:03:27.040 --> 00:03:31.040]  我們認清我們要找的是福音裡的自由
[00:03:31.040 --> 00:03:32.480]  求主你幫助我們
[00:03:32.480 --> 00:03:33.360]  我們這樣去禱告
[00:03:33.360 --> 00:03:34.800]  奉耶穌基督的名而求
[00:03:34.800 --> 00:03:35.520]  阿們
[00:03:35.520 --> 00:03:38.080]  在新的一年聽得最多
[00:03:38.080 --> 00:03:41.120]  就是考慮哪裡才是最自由的地方
[00:03:41.120 --> 00:03:46.240]  令我想起早年我讀過曼特拉的一本自傳
[00:03:46.240 --> 00:03:47.920]  叫做《萬萬自由路》
[00:03:47.920 --> 00:03:49.520]  Long Walk to Freedom
[00:03:49.520 --> 00:03:52.080]  一邊看的時候很有感觸
[00:03:52.080 --> 00:03:54.400]  在頭一段影片看到
[00:03:54.400 --> 00:03:55.680]  他已經年紀很大
[00:03:55.680 --> 00:03:56.880]  但是這位黑人的律師
[00:03:56.880 --> 00:03:58.080]  由他年輕的時候
[00:03:58.080 --> 00:03:59.440]  也不是他開始
[00:03:59.440 --> 00:04:01.360]  在南非已經有幾代人
[00:04:01.360 --> 00:04:03.840]  一路在爭取黑人的權利
[00:04:03.840 --> 00:04:04.960]  包括選舉
[00:04:04.960 --> 00:04:06.400]  包括甚至很簡單
[00:04:06.400 --> 00:04:07.520]  可以共用海灘
[00:04:07.520 --> 00:04:09.520]  這些這麼簡單的權利
[00:04:09.520 --> 00:04:13.280]  當中他經歷過很多次的審訊
[00:04:13.280 --> 00:04:14.480]  牢獄
[00:04:14.480 --> 00:04:16.560]  在曼特拉的晚年
[00:04:16.560 --> 00:04:17.360]  他最後發現
[00:04:17.360 --> 00:04:18.960]  經歷過最大的困苦
[00:04:18.960 --> 00:04:20.240]  之後他看到
[00:04:20.240 --> 00:04:21.760]  經歷困苦的人
[00:04:21.760 --> 00:04:25.360]  得以在當中被塑造出一個極強壯的性格
[00:04:25.360 --> 00:04:27.680]  這種內心強壯的自由
[00:04:27.680 --> 00:04:30.480]  比起黑人能夠最終用海灘
[00:04:30.480 --> 00:04:33.440]  黑人最終能夠投票的自由更為重要
[00:04:33.440 --> 00:04:35.600]  甚至是內心的自由
[00:04:35.600 --> 00:04:38.800]  驅使到他去爭取外在的自由
[00:04:38.800 --> 00:04:41.360]  原來追求內心的自由
[00:04:41.360 --> 00:04:45.360]  是自古以來很多哲學的人士
[00:04:45.360 --> 00:04:47.360]  都是去尋找的
[00:04:47.360 --> 00:04:49.040]  就算說到我們中國人
[00:04:49.040 --> 00:04:51.120]  孔子說他十五歲有志於學
[00:04:51.120 --> 00:04:52.800]  但是到了七十歲的高齡
[00:04:52.800 --> 00:04:54.720]  他說才能夠達到一種境界
[00:04:54.720 --> 00:04:55.360]  就是什麼呢
[00:04:55.360 --> 00:04:57.840]  從心所欲不予舉
[00:04:57.840 --> 00:04:59.200]  舉即是規矩
[00:04:59.200 --> 00:05:01.360]  孔子說雖然外在有規矩
[00:05:01.360 --> 00:05:03.360]  但是到了七十歲他才學得到
[00:05:03.360 --> 00:05:05.840]  他能夠按照自己的心自由而行
[00:05:05.840 --> 00:05:08.480]  但是又沒有違反到外在的規矩
[00:05:08.480 --> 00:05:10.400]  這一種自由的境界
[00:05:10.400 --> 00:05:14.240]  當然孔子是有這個理想
[00:05:14.240 --> 00:05:15.440]  但是在人世間
[00:05:15.440 --> 00:05:17.200]  他往往都未能夠實現到
[00:05:17.200 --> 00:05:18.800]  上一個世紀
[00:05:18.800 --> 00:05:21.120]  自由主義的一個代表人物哈耶克
[00:05:21.120 --> 00:05:22.720]  說到一個人的行為
[00:05:22.720 --> 00:05:26.800]  應該被他自己的意志、理智和信念所支配
[00:05:26.800 --> 00:05:30.640]  並不是被他一時的衝動或情景所左右
[00:05:30.640 --> 00:05:31.920]  這句話也說到
[00:05:31.920 --> 00:05:35.200]  人內在的自由比外在的自由更加可貴
[00:05:35.200 --> 00:05:37.680]  這星期讀到一位反法西斯的
[00:05:37.680 --> 00:05:40.080]  意大利流亡作家西諾內
[00:05:40.080 --> 00:05:41.840]  所寫到的一個看法
[00:05:41.840 --> 00:05:44.400]  自由並不是你可以當禮物接受的
[00:05:44.400 --> 00:05:47.600]  甚至在極權下的人也可以自由
[00:05:47.600 --> 00:05:49.520]  就是人奮力抵抗極權
[00:05:49.520 --> 00:05:52.000]  一個人有自己的想法而不輕易妥協
[00:05:52.000 --> 00:05:53.360]  他就是一個自由的人
[00:05:53.360 --> 00:05:54.560]  然後他繼續說
[00:05:54.560 --> 00:05:58.080]  一個為自己認為正確的事而奮鬥
[00:05:58.080 --> 00:05:59.280]  他就是一個自由的人
[00:05:59.280 --> 00:06:03.440]  一個人可以活在世界上最民主的國家
[00:06:03.440 --> 00:06:07.440]  但是如果你麻木不仁、卑躬屈膝
[00:06:07.440 --> 00:06:08.960]  你就是不自由的
[00:06:08.960 --> 00:06:10.640]  縱然沒有暴力和脅迫
[00:06:10.640 --> 00:06:12.800]  你依然是一個奴隸
[00:06:12.800 --> 00:06:17.680]  在古往今來很多哲人義士的尋求中
[00:06:17.680 --> 00:06:21.520]  他們看見內心的自由比外在的自由更為可貴
[00:06:21.520 --> 00:06:24.480]  而追求內心自由的人
[00:06:24.480 --> 00:06:25.520]  就像曼德拉一樣
[00:06:25.520 --> 00:06:27.920]  他最終能夠改變外在的世界
[00:06:27.920 --> 00:06:31.680]  但是今天我們看一份更可貴的自由
[00:06:31.680 --> 00:06:35.440]  就是保羅在迦拉太書所表達的那份自由
[00:06:35.440 --> 00:06:38.800]  我們看見保羅在迦拉太書成書的過程
[00:06:38.800 --> 00:06:41.840]  他如何走向內心的自由
[00:06:41.840 --> 00:06:43.840]  而他這種最自由的持守
[00:06:43.840 --> 00:06:45.680]  最終是因為耶穌基督的福音
[00:06:45.680 --> 00:06:47.440]  改變不單止一個國家
[00:06:47.440 --> 00:06:48.800]  不單止一個種族
[00:06:48.800 --> 00:06:49.840]  不單止一代人
[00:06:49.840 --> 00:06:52.080]  是改變了整個世界的面貌
[00:06:52.080 --> 00:06:55.040]  這種自由更為可貴
[00:06:55.040 --> 00:06:59.040]  這種自由無論你在世界哪一個角落生活
[00:06:59.040 --> 00:07:01.040]  都是最重要的自由
[00:07:01.040 --> 00:07:02.960]  如果沒有這種自由
[00:07:02.960 --> 00:07:04.800]  或是在最自由的角度
[00:07:04.800 --> 00:07:07.520]  最後都是走往一條奴役之路
[00:07:07.520 --> 00:07:10.320]  我們想一想
[00:07:10.320 --> 00:07:12.000]  保羅所處的世界
[00:07:12.000 --> 00:07:14.960]  保羅所處的世界是一個充滿奴役的世界
[00:07:14.960 --> 00:07:16.480]  我們從耶穌基督所經歷的事
[00:07:16.480 --> 00:07:19.920]  我們知道可以隨時羅織一個罪名
[00:07:19.920 --> 00:07:22.160]  隔第二天就已經執行了死刑
[00:07:22.160 --> 00:07:24.240]  在一個最不自由的世界
[00:07:24.240 --> 00:07:25.680]  裏面有種族
[00:07:25.680 --> 00:07:26.960]  裏面有奴隸
[00:07:26.960 --> 00:07:29.280]  充斥著各種的壓迫
[00:07:29.280 --> 00:07:34.640]  但是保羅卻是在一個充滿壓迫的世界
[00:07:34.640 --> 00:07:36.720]  他看見福音的自由
[00:07:36.720 --> 00:07:39.120]  這種自由成為他自己生命的座標
[00:07:39.120 --> 00:07:41.680]  亦成為後世教會的座標
[00:07:41.680 --> 00:07:44.240]  所以我們細心思想
[00:07:44.240 --> 00:07:45.840]  新約第一卷成書的書
[00:07:45.840 --> 00:07:46.640]  迦拉太書
[00:07:46.640 --> 00:07:49.360]  這本成書比馬太福音和馬可福音更早
[00:07:49.360 --> 00:07:54.720]  是看見通往自由之路的重要里程碑
[00:07:54.720 --> 00:07:57.280]  我認為迦拉太書成書在
[00:07:57.280 --> 00:08:01.520]  《士堂傳》第14及第15章的記載之間
[00:08:01.520 --> 00:08:05.360]  當時保羅完成了他第一次宣教旅程
[00:08:05.360 --> 00:08:07.280]  他面對一個很大的挑戰
[00:08:07.280 --> 00:08:10.800]  在《士堂傳》第14章第27節
[00:08:10.800 --> 00:08:12.400]  最後一節的兩節裏面說到
[00:08:12.400 --> 00:08:14.880]  當時他和巴拿巴完成了第一次
[00:08:14.880 --> 00:08:16.880]  在外邦人宣教旅程的時候
[00:08:16.880 --> 00:08:19.360]  回到安提阿基地的基地
[00:08:19.360 --> 00:08:20.880]  他們的母會述職的時候
[00:08:20.880 --> 00:08:23.280]  保羅和巴拿巴一到達安提阿基地
[00:08:23.280 --> 00:08:25.200]  他們聚集了會眾
[00:08:25.200 --> 00:08:27.520]  述說神藉他們所行的一切事
[00:08:27.520 --> 00:08:30.960]  並且神怎樣為外邦人開了信道的門
[00:08:30.960 --> 00:08:33.920]  兩個人在那裏和門徒住了一段日子
[00:08:33.920 --> 00:08:35.120]  一個很美好的景象
[00:08:35.120 --> 00:08:37.520]  但在第15章第一節裏面有一個轉折
[00:08:37.520 --> 00:08:40.480]  就是有幾個人從猶太下來
[00:08:40.480 --> 00:08:41.440]  交到大興門說
[00:08:41.440 --> 00:08:44.320]  你們若不按摩西的規矩守國禮
[00:08:44.320 --> 00:08:45.680]  不能得救
[00:08:45.680 --> 00:08:50.240]  這是初期教會面對最大的挑戰
[00:08:50.240 --> 00:08:52.080]  自阿伯拉罕開始
[00:08:52.080 --> 00:08:54.240]  以色列人守住國禮
[00:08:54.240 --> 00:08:56.800]  即是南丁出生的第八日
[00:08:56.800 --> 00:08:59.040]  切割了生殖器的包皮
[00:08:59.040 --> 00:09:01.200]  這種動作是代表什麼呢
[00:09:01.200 --> 00:09:02.960]  代表著預表著
[00:09:02.960 --> 00:09:05.040]  屬神的子民以色列人
[00:09:05.040 --> 00:09:08.880]  在神面前要割去他們內心的情慾
[00:09:08.880 --> 00:09:13.120]  這個規矩守了幾千年
[00:09:13.120 --> 00:09:17.520]  但今天保羅從主的啟示裏面知道
[00:09:17.520 --> 00:09:19.840]  當人認信耶穌基督的時候
[00:09:19.840 --> 00:09:22.480]  他有一份從上而來的信心
[00:09:22.480 --> 00:09:27.440]  這種信心就已經足夠使人離開情慾
[00:09:27.440 --> 00:09:29.200]  足夠使人歸回向神
[00:09:29.200 --> 00:09:31.760]  所以不再需要用禮儀的國禮
[00:09:31.760 --> 00:09:34.320]  甚至保羅在領受裏面知道
[00:09:34.320 --> 00:09:35.760]  這種禮儀的國禮
[00:09:35.760 --> 00:09:37.680]  連同律法裏面的舊約禮儀
[00:09:37.680 --> 00:09:39.920]  都不需要去持守
[00:09:39.920 --> 00:09:42.240]  才能成為神家裏的人
[00:09:42.240 --> 00:09:45.200]  保羅肯定領受了福音的自由
[00:09:45.200 --> 00:09:48.720]  但當他領受了之後
[00:09:48.720 --> 00:09:51.120]  保羅面對很多重的困所
[00:09:51.120 --> 00:09:52.640]  很多的壓迫
[00:09:52.640 --> 00:09:54.400]  在這些重重的困所裏面
[00:09:54.400 --> 00:09:57.040]  他終於要寫下加拉太書
[00:09:57.040 --> 00:09:58.640]  這個新約第一卷的經卷
[00:09:58.640 --> 00:10:00.640]  去告訴當時的人
[00:10:00.640 --> 00:10:02.160]  也告訴自己
[00:10:02.160 --> 00:10:05.440]  福音的自由是一切的根源
[00:10:05.440 --> 00:10:07.680]  神的真道是一切的根源
[00:10:07.680 --> 00:10:09.840]  保羅所衝破的幾重困所
[00:10:09.840 --> 00:10:11.600]  第一重我覺得是自我的困所
[00:10:11.600 --> 00:10:14.560]  保羅在加拉太書一章11-12節說
[00:10:14.560 --> 00:10:16.240]  弟兄們 我要你們知道
[00:10:16.240 --> 00:10:18.720]  我所傳的福音不是按照人的意思
[00:10:18.720 --> 00:10:20.560]  因為我不是從人領受的
[00:10:20.560 --> 00:10:22.080]  也不是人教導我的
[00:10:22.080 --> 00:10:25.680]  而是藉著耶穌基督的啟示而來的
[00:10:25.680 --> 00:10:28.400]  在這一句裏面我們看見
[00:10:28.400 --> 00:10:31.600]  保羅衝開了作為人的困所
[00:10:31.600 --> 00:10:34.800]  作為人我們雖然叫自己萬物之靈
[00:10:34.800 --> 00:10:36.400]  但我們所能夠知道的
[00:10:36.400 --> 00:10:38.640]  所能夠參透的也很有限
[00:10:38.640 --> 00:10:39.920]  在空間裏面
[00:10:39.920 --> 00:10:42.880]  人類的飛船才剛剛飛出太陽系
[00:10:42.880 --> 00:10:45.280]  在宇宙裏面簡直是滄海一縮
[00:10:45.280 --> 00:10:47.920]  在時間上我們沒有一個人能夠知道
[00:10:47.920 --> 00:10:50.480]  今早所發生的世界上每一件事
[00:10:50.480 --> 00:10:52.880]  人所知的是很有限
[00:10:52.880 --> 00:10:54.880]  但保羅有一個鮮明的對比
[00:10:54.880 --> 00:10:57.840]  就是人的教導不及神的啟示
[00:10:57.840 --> 00:10:59.760]  當神啟示的時候
[00:10:59.760 --> 00:11:04.000]  人不單單是在一個狹窄的空間時間裏面
[00:11:04.000 --> 00:11:07.040]  而是和永生的神和永恆產生了一個連結
[00:11:07.040 --> 00:11:10.400]  和永遠的過去和永遠的將來產生了連結
[00:11:10.400 --> 00:11:15.120]  藉著啟示保羅超乎了人的限制
[00:11:15.120 --> 00:11:17.440]  我們想思想一下加拉太當時的背景
[00:11:17.440 --> 00:11:20.000]  保羅當時傳道出來只是十年
[00:11:20.000 --> 00:11:24.080]  在他面前的有雅各這些和耶穌一起長大的
[00:11:24.080 --> 00:11:26.720]  耶穌的弟弟他成為了教會的領袖
[00:11:26.720 --> 00:11:28.960]  有彼得這些早就在他面前
[00:11:28.960 --> 00:11:32.240]  早就在他面前跟著耶穌出入的大使徒
[00:11:32.240 --> 00:11:35.440]  當日保羅面對一個警況
[00:11:35.440 --> 00:11:38.480]  就是他要挑戰雅各甚至彼得
[00:11:38.480 --> 00:11:40.960]  甚至連同他自己的師父巴拿巴
[00:11:40.960 --> 00:11:42.160]  因為發生什麼事呢
[00:11:42.160 --> 00:11:44.160]  因為在寫加拉太書之前
[00:11:44.160 --> 00:11:46.960]  彼得曾經去到安提阿
[00:11:46.960 --> 00:11:48.160]  去到安提阿的時候
[00:11:48.160 --> 00:11:50.960]  彼得因為種種猶太人幾千年來的壓力
[00:11:50.960 --> 00:11:54.320]  他拒絕和外邦的信徒一起吃飯
[00:11:54.320 --> 00:11:57.200]  他去到教會的時候
[00:11:57.200 --> 00:12:00.240]  他拒絕和外邦的信徒一起坐
[00:12:00.240 --> 00:12:03.200]  加拉太書是保羅一個很大的自我突破
[00:12:03.200 --> 00:12:04.720]  他因為福音的緣故
[00:12:04.720 --> 00:12:07.440]  他斥責彼得當時的虛偽
[00:12:07.440 --> 00:12:10.640]  對他來說絕對不是一件容易的事情
[00:12:10.640 --> 00:12:13.840]  這張照片是三年多前我和我一家去旅行
[00:12:13.840 --> 00:12:15.440]  遇到一個猶太的拉比
[00:12:15.440 --> 00:12:18.240]  他當時帶著一群猶太的小朋友去玩
[00:12:18.240 --> 00:12:20.240]  他們全部小朋友都流傷病
[00:12:20.240 --> 00:12:23.360]  我想是很持守這個律法的教導
[00:12:23.360 --> 00:12:27.520]  當我和他聊天的時候
[00:12:27.520 --> 00:12:30.800]  因為我讀到他那本希伯來文的書
[00:12:30.800 --> 00:12:32.000]  我們就有些話題聊
[00:12:32.000 --> 00:12:34.560]  當我介紹我太太給他認識的時候
[00:12:34.560 --> 00:12:36.640]  他伸手去握手的時候
[00:12:36.640 --> 00:12:37.920]  他嚴肅的跟他說
[00:12:37.920 --> 00:12:39.760]  我不能夠和女人握手
[00:12:39.760 --> 00:12:41.920]  當時立刻令我想起
[00:12:41.920 --> 00:12:45.760]  撒瑪利亞井旁耶穌和一個婦人的記載
[00:12:45.760 --> 00:12:48.800]  當時那個婦人很奇怪
[00:12:48.800 --> 00:12:52.640]  為什麼這個猶太男人會和外邦婦人聊天呢
[00:12:52.640 --> 00:12:55.040]  整個情況就回到我腦裡
[00:12:55.040 --> 00:12:58.800]  這個猶太的拉比不願意和我太太握手
[00:12:58.800 --> 00:13:02.240]  當時是2018年不是主後18年
[00:13:02.240 --> 00:13:03.840]  猶太人經歷了這麼多年
[00:13:03.840 --> 00:13:06.400]  仍然堅守著這種禮儀
[00:13:06.400 --> 00:13:09.120]  不去握手這個規矩
[00:13:09.120 --> 00:13:10.400]  我們回想彼得
[00:13:10.400 --> 00:13:12.560]  當時他也是在這種壓力下
[00:13:12.560 --> 00:13:14.720]  他不和外邦的信徒吃飯
[00:13:14.720 --> 00:13:16.960]  出道只有十年的保羅
[00:13:16.960 --> 00:13:18.160]  他本身也是猶太人
[00:13:18.160 --> 00:13:20.000]  他本身也是在這些規矩下
[00:13:20.000 --> 00:13:22.320]  但是他看見神的啟示更重要
[00:13:22.320 --> 00:13:23.840]  他就直斥其非
[00:13:23.840 --> 00:13:26.080]  在這裡保羅超乎了
[00:13:26.080 --> 00:13:27.840]  也看輕他自己的自我
[00:13:27.840 --> 00:13:29.200]  看輕了人的想法
[00:13:29.200 --> 00:13:31.920]  而是他看重了耶穌基督福音的啟示
[00:13:31.920 --> 00:13:33.840]  和隨之而帶來的自由
[00:13:33.840 --> 00:13:35.920]  如果他知道這一刻不職責彼得
[00:13:35.920 --> 00:13:38.480]  日後外邦人就要守國禮
[00:13:38.480 --> 00:13:40.240]  和進行所有舊約的禮儀
[00:13:40.240 --> 00:13:42.160]  才可以被稱為神的子民
[00:13:42.160 --> 00:13:46.000]  這一個不是福音和福音所帶來的果效
[00:13:46.000 --> 00:13:48.320]  所以那一刻他超乎自己
[00:13:48.320 --> 00:13:51.680]  要去挑戰給他連長的彼得
[00:13:51.680 --> 00:13:54.720]  隨著對彼得的斥責
[00:13:54.720 --> 00:13:57.200]  其實保羅面對的不是一個人的壓力
[00:13:57.200 --> 00:13:59.920]  而是耶路撒冷整個猶太教
[00:13:59.920 --> 00:14:02.880]  背後當中人信了主所帶來的看法
[00:14:02.880 --> 00:14:05.760]  當時耶路撒冷教會基本上全部都是猶太人
[00:14:05.760 --> 00:14:07.200]  《使徒行傳》十五章說
[00:14:07.200 --> 00:14:09.840]  他們有幾個人從猶太下來
[00:14:09.840 --> 00:14:10.880]  教導弟兄們說
[00:14:10.880 --> 00:14:13.280]  你們若不按摩西的規矩受國禮
[00:14:13.280 --> 00:14:14.720]  不能得救
[00:14:14.720 --> 00:14:18.720]  我們想像保羅當時面對的是一代人的看法
[00:14:18.720 --> 00:14:20.160]  不是一個人的看法
[00:14:20.160 --> 00:14:22.400]  面對一代人的看法時
[00:14:22.400 --> 00:14:24.960]  已經不是當面的斥責能夠處理
[00:14:24.960 --> 00:14:28.640]  所以在那一刻他要寫下《加拉太書》
[00:14:28.640 --> 00:14:30.400]  一卷很寶貴的書卷
[00:14:30.400 --> 00:14:31.760]  在宗教改革時
[00:14:31.760 --> 00:14:33.920]  馬丁路德亦用《加拉太書》的翻譯
[00:14:33.920 --> 00:14:36.000]  成為了起始
[00:14:36.000 --> 00:14:40.400]  將教會從一個黑暗的邊緣挽回過來
[00:14:40.400 --> 00:14:42.080]  至此我們感受到
[00:14:42.080 --> 00:14:44.720]  這新約第一書成書的壓力
[00:14:44.720 --> 00:14:46.160]  是一個年輕的傳道人
[00:14:46.160 --> 00:14:47.600]  要勸勉一代
[00:14:47.600 --> 00:14:50.160]  讓他們更早在主的信徒
[00:14:50.160 --> 00:14:51.760]  他們做錯了做法
[00:14:51.760 --> 00:14:53.040]  你們要回頭
[00:14:53.040 --> 00:14:56.480]  保羅要勝過的是同輩受前輩的壓力
[00:14:56.480 --> 00:14:58.640]  所以保羅在13-14節自辯說
[00:14:58.640 --> 00:15:02.960]  你們聽說過從前我在猶太教中的行徑
[00:15:02.960 --> 00:15:06.480]  我怎樣竭力壓迫殘害神的教會
[00:15:06.480 --> 00:15:11.280]  在猶太教中我比本國許多同輩的人更激進
[00:15:11.280 --> 00:15:13.120]  有幾個字特別是竭力
[00:15:13.120 --> 00:15:14.960]  更為激進這些字
[00:15:14.960 --> 00:15:19.360]  說明保羅在迫害教會時已經是最竭力
[00:15:19.360 --> 00:15:20.880]  最No.1
[00:15:20.880 --> 00:15:22.640]  做得比別人更加出色
[00:15:22.640 --> 00:15:23.920]  而這些別人是甚麼人呢
[00:15:23.920 --> 00:15:25.920]  是本國許多同輩
[00:15:25.920 --> 00:15:27.600]  本國亦是本民族的意思
[00:15:27.600 --> 00:15:29.040]  我們可以想像
[00:15:29.040 --> 00:15:31.600]  保羅在信主前所持守的驕傲
[00:15:31.600 --> 00:15:33.680]  就是他比他整個民族
[00:15:33.680 --> 00:15:37.280]  大部份的人都更加熱心地持守猶太教
[00:15:37.280 --> 00:15:38.160]  對他來說
[00:15:38.160 --> 00:15:40.400]  他是持守信仰的尖子
[00:15:40.400 --> 00:15:41.440]  他是狀元
[00:15:41.440 --> 00:15:43.760]  在國內來說就是高考每年的狀元
[00:15:43.760 --> 00:15:45.120]  在我們DSE(Department of Social Studies)
[00:15:45.120 --> 00:15:49.200]  就是我們DSE每年放榜接受訪問的尖子
[00:15:49.200 --> 00:15:51.040]  但因為耶穌基督的福音
[00:15:51.040 --> 00:15:53.040]  他從前所看重
[00:15:53.040 --> 00:15:57.440]  比他同輩勝過同輩的推力和拉力
[00:15:57.440 --> 00:16:02.720]  他今天不再以高於同輩的激進為他的驕傲
[00:16:02.720 --> 00:16:04.960]  他反而看重
[00:16:04.960 --> 00:16:07.920]  要捍衛耶穌基督福音所帶來的自由
[00:16:07.920 --> 00:16:10.320]  勝過他和同輩的比較
[00:16:10.320 --> 00:16:11.680]  同輩的壓力
